com.adobe.cq.testing	cq-it-framework	2.0.130		7709f0ceafffb93b77c2f5bca7be34e5875b168d
cz.o2.proxima	io-gcloud-storage	0.2.5		d7d59ec01a42b437e013dcceb9a30d292ee52ea1
de.rmgk.slips	options_sjs1_3	0.10.0		fbffd3e54f4caa8e7ad8f57f83bc848bcedd7d3e
de.rmgk.slips	options_sjs1_3	0.11.0		c87261b83b150d2abe38b977a6a5774201922df9
de.rmgk.slips	options_sjs1_3	0.4.6		d5562b9f73c490ef5b21f6fe20e73cb0de24bf66
de.rmgk.slips	options_sjs1_3	0.4.7		dd0a20bb4fb4b7519568eef33150dc3ed22a5777
de.rmgk.slips	options_sjs1_3	0.5.0		58cd0bc245ef3f51a890af44d0e7c9673a6a21e8
de.rmgk.slips	options_sjs1_3	0.6.0		cdf69a69215528bab274865559e85ad0e439191c
de.rmgk.slips	options_sjs1_3	0.6.1		fa70061b19306eb3ea4d0719917a3579d3ff2769
de.rmgk.slips	options_sjs1_3	0.7.0		0ba2c9bc4cbf9b61b7a3e2a0afe5a5cd0ae86a3a
de.rmgk.slips	options_sjs1_3	0.9.0		4d627260500e4da1cb8aed8cc8dd62423aef6159
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.21.1		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.21.2		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.21.3		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.21.4		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.21.5		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.0		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.1		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.2		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.3		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.4		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.5		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.6		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.7		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.8		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.22.9		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.23.0		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.23.1		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.23.2		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.24.0		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.24.1		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.24.2		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.24.3		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.24.4		N/A
dev.inmo	micro_utils.ksp.sealed.generator.test-android-debug	0.24.5		N/A
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.17.0		96d9edb8977a0f61c7ca4dc276a16ba03c9a2594
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.18.0		e8ae255855a092f70380e29479193c2a6640eb4e
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.19.0		694bc8204d168295d3842c48bdae82a0309bbbc7
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.20.0		4f09a9de7c678b4eb0028151ed12bc5d87281b4a
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.21.0		2f8748f1213de345d53d97c2186d481ea2412b86
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.22.0		de011b97be35386e3a4668c58bd39ab95b4ea656
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.23.0		df4eee357338b7e744e9e63ee3aa1fa4102cb778
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.24.0		cde26428f7d2875020e764d5df7fe3c60af8f0e1
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.25.0		063c07336cd71b6bcc4aa27d42e9d8b84327cb1e
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.26.0		cb0b0515162e0ec9787e9f3766de9eaf5a9ec155
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.26.1		f0ab122e385c9dd9c9ce4cc91ba7bfaedd01397f
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.27.0		6d481e4b879898fe6b2d1cae6de625370d241f31
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.27.1		6c018aeefda8d5d53da162996c6f35550bb313ff
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.28.0		3958c4cc8d677ee71145ad8aafe61cff47457ed3
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.29.0		b74a54a93efe2124ced63bae0dec70831b7ff3ef
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.29.1		502c369dccb8ade74e7ade571368ae43bf8601e9
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.30.0		c52173157778dced2ada13f8239f95c5a5a17b61
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.31.0		3abd3d49d104d1e21036d73a94fe4e31e7df4da2
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.32.0		a462611ec2a762ba3817c91a24ca92db56e6f961
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.33.0		248e2ca31aa11b1de72d01935fef3eebf3dd66b2
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.34.0		ca3d538457cf3957428bb6a257249c282a0b5714
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.35.0		ded6e38328811b3d8ab314d7aac0b423406cab82
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.36.0		38e6c844d324f4e9ba667c24695c95a54df756aa
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.36.1		7098b2313f04dc80ba31108489906c7b581b9508
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	0.36.2		4b3b6822c00f8d1ccbc5e892478603c077816c97
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	1.0.0-alpha1		53f1ffe258b3dab693654dbf74821c0f7210771f
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	1.0.0-beta1		a702f35571322f9acac6c33a544c51180520893a
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	1.0.0-beta2		5eec62703e76b19d5d6375f0eca133138bd04df7
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	1.0.0-beta3		ba398643247cda3d6688095e3c61c16c65ab6320
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	1.0.0-beta4		c6a9ca2c7083a1d56109bd0f490866d4d20dae85
dev.langchain4j	langchain4j-embeddings-all-minilm-l6-v2-q	1.0.0-beta5		e5f812f09413a42c6aa72f7294d468dd75fe90b4
dev.the-fireplace	Overlord-Forge	3.2.0+1.17.1		f5107b4e5ca42a69acd56635b415d17111e71dc4
dev.the-fireplace	Overlord-Forge	3.2.0+1.18.2		d77bba0d37a703c851016742d5287a42afde882e
dev.the-fireplace	Overlord-Forge	3.2.2+1.17.1		b81b2d5257c78ae5333ebdf49333e7b87f883eac
dev.the-fireplace	Overlord-Forge	3.2.2+1.18.2		6225af67fe6b7464364f1c84762b9f794cb0c851
dev.the-fireplace	Overlord-Forge	3.2.2+1.19.2		ac1ae702e10835e4dab4d8f2e5b4a2e656c94f2c
dev.the-fireplace	Overlord-Forge	3.2.3+1.17.1		8fb28e004591750cadba771370784293eb73fccf
dev.the-fireplace	Overlord-Forge	3.2.3+1.18.2		8e8149902f24c4dc5ea0132506c350b31b1894f2
dev.the-fireplace	Overlord-Forge	3.2.3+1.19.2		8dc45f46ebe70effd91e6a1f0e9a4b93052e73b3
edu.cmu.cs.gabriel	protocol-with-pb	0.1.3		a4753fed8a10060a77c2dad6c64353ac878e199b
io.atomicbits	scraml-raml-parser_2.11	0.4.17		a9175c80d51e9b1b2202ee526d2a161c2668817c
io.atomicbits	scraml-raml-parser_2.11	0.5.0		38b362f64b992db787758db7106e088fd7f67761
io.atomicbits	scraml-raml-parser_2.11	0.5.0-beta		e9480b8dc193768c1cf038e411f55767772b349f
io.atomicbits	scraml-raml-parser_2.11	0.5.0.beta		e3c1285d0dfc3af06ccf23cc7fe308b0ee99c33e
io.atomicbits	scraml-raml-parser_2.11	0.5.1		868803f3fe4e9d4529d386ee0d13b1b51313eac2
io.atomicbits	scraml-raml-parser_2.11	0.5.1b		0b8718a9dcabe5dc11eb4636bd6544509d41960f
io.atomicbits	scraml-raml-parser_2.11	0.5.2		8a02066c937614ceeeb964064b4b9bd592950f6e
io.atomicbits	scraml-raml-parser_2.11	0.6.0		739240e995c5f0342f475ea1fe984df05bcbc36e
io.atomicbits	scraml-raml-parser_2.11	0.6.1		3ce79da344dea38e4a29eeece0772a09881329fe
io.atomicbits	scraml-raml-parser_2.11	0.6.1b		9dc6d37873f5c15d594d9cfae554c3945daf1907
io.atomicbits	scraml-raml-parser_2.11	0.6.1c		c7a0301d5ac153214e39a90b0590bce4f7610e69
io.atomicbits	scraml-raml-parser_2.11	0.6.1d		d39678ef1faa7e650fa6c21aa14f16ea571b9495
io.atomicbits	scraml-raml-parser_2.11	0.7.0		73924632fb6048922b5ce43e4523c40eb7afc96e
io.atomicbits	scraml-raml-parser_2.11	0.7.0-M1		7dcfb6450422d7c08a180b866a25e7acfbe9e498
io.atomicbits	scraml-raml-parser_2.11	0.7.0-M2		e7686e4288c8f16aa74c5ab4208ed6af5b8e780e
io.atomicbits	scraml-raml-parser_2.11	0.7.0-M3		9399c4a7a1dc8d54275337b2526452a49d6628cb
io.atomicbits	scraml-raml-parser_2.11	0.7.0-M4		4b11329978a061b1bcac4bb22779b00b8a0dba0d
io.atomicbits	scraml-raml-parser_2.11	0.7.1		7e4f986309241f27f8a2216668904d6d74cf3bb2
io.atomicbits	scraml-raml-parser_2.11	0.7.2		40a13c1ddcc21d312b99fb0f6f9df69c8dca4b79
io.atomicbits	scraml-raml-parser_2.11	0.8.0		b2bbf722beb8b89e242eaf2d1bf4b66faad50824
io.atomicbits	scraml-raml-parser_2.11	0.8.0-M1		2c44ee74e0693564d84d075c0a12341ec92cf053
io.atomicbits	scraml-raml-parser_2.11	0.8.0-M2		254b3f2244e1c241173f973ce945515c93e55871
io.atomicbits	scraml-raml-parser_2.11	0.8.0-M3		9f9aa02ddf2ca0402a32f3ce30ac45f50b274afe
io.atomicbits	scraml-raml-parser_2.11	0.8.1		8a36b96ed371c771d0467e6d75990c5c2dfaac3d
io.atomicbits	scraml-raml-parser_2.11	0.8.2		47e66873d10255d09ff679c34e36ff891c1b0ea5
io.atomicbits	scraml-raml-parser_2.11	0.8.3		2cb2589da5feb5c39a483f99eb88f9c15597ff3f
io.burkard	aws-cdk-scala-kendra_2.13	0.1.2		6d3b1f071a3e5e03d05d1b3f34d44dd25259d68b
io.burkard	aws-cdk-scala-kendra_2.13	0.1.3		a86928d911ab71f05d0c51c55cca3ba46aa24d7a
io.burkard	aws-cdk-scala-kendra_2.13	0.1.4		55af2d5ee6be7de1e1d42769c86aab975a61e003
io.burkard	aws-cdk-scala-kendra_2.13	0.1.5		6f5ff02c28d7ee6b5e386afb3a3b2ad65489ded6
io.burkard	aws-cdk-scala-kendra_2.13	0.1.6		f196396bfd06e425cfbe480143a366193a515436
io.burkard	aws-cdk-scala-kendra_2.13	0.1.7		830a61cada1ac148e82aa1df7f7f0d93b99000d6
io.burkard	aws-cdk-scala-kendra_2.13	0.2.0		d0ca999c1545a617d2d2a012faac6ff087663a89
io.burkard	aws-cdk-scala-kendra_2.13	0.3.0		aedcdac96f48534f8b60244a0c28076d61ed1041
io.burkard	aws-cdk-scala-kendra_2.13	0.4.0		74ce06d27b65e5d820d1589342a007d178daf5a8
io.burkard	aws-cdk-scala-kendra_2.13	0.4.1		eb540ca8083f2b62140e1c4631cb821614ed4a35
io.burkard	aws-cdk-scala-kendra_2.13	0.5.0		d8831882cd2f8866e8653b3163c8c0045ae7ca61
io.dcloud.unimp	uni-app-v8	4.17.2024051110		N/A
io.eventuate.cdc	eventuate-tram-cdc-connector-redis-e2e-tests	0.10.0.RELEASE		f4ab3423e80cb6cf581c086141695e6e5c820bd8
io.eventuate.cdc	eventuate-tram-cdc-connector-redis-e2e-tests	0.11.0.RELEASE		bd5d940230fc2c6b69de804ff20645f9af9f5562
io.eventuate.cdc	eventuate-tram-cdc-connector-redis-e2e-tests	0.12.0.RELEASE		20bbf8093a8f61690f4f50b6e224b177a0a0bce1
io.eventuate.cdc	eventuate-tram-cdc-connector-redis-e2e-tests	0.13.0.RELEASE		83c11f11dace538f9a0bd838c8f3e083456c3159
io.eventuate.cdc	eventuate-tram-cdc-connector-redis-e2e-tests	0.14.0.RELEASE		0f5a7fb57adba14e538ba56f1265901e9f4807ab
io.eventuate.cdc	eventuate-tram-cdc-connector-redis-e2e-tests	0.15.0.RELEASE		acdec4f79ef1d0629cac7d4e0e880b9713b4c01d
io.eventuate.cdc	eventuate-tram-cdc-connector-redis-e2e-tests	0.16.0.RELEASE		15270fe029fc66095218f6118846315d78dd3323
io.eventuate.cdc	eventuate-tram-cdc-connector-redis-e2e-tests	0.17.0.RELEASE		d7a908abd29a7390de594f59ef81a3b940fd50fc
io.eventuate.cdc	eventuate-tram-cdc-connector-redis-e2e-tests	0.18.0.RELEASE		6a2178588680530f41edfb2addee4352a14208b1
io.gitee.h8778	accurate-bridge-captcha	1.5.7		64b070ea9313ef44c87e6192f478fcd8645ef524
io.gitee.h8778	accurate-bridge-captcha	1.5.8		7df03e33a1c78fd89c60bebb3ec1cf8c656dbd40
io.gitee.h8778	accurate-bridge-captcha	1.6.3		b08175377297c94721d3f224e036ea23ac13da05
io.gitee.h8778	accurate-bridge-captcha	1.6.4		e857328b13b8bad26d823bbe3d261e85c141467d
io.gitee.h8778	accurate-bridge-captcha	1.6.5		dd0f7239906cfbb00364ee0b39575100893ad49e
io.gitee.h8778	accurate-bridge-captcha	1.6.5.1		9de0726aaee1565d769e3e780e1422643bf57eef
io.github.gonesun	base-tools	1.0.0		c956267e9d46b723b2d4ad9f484e745ecc37f769
io.github.gonesun	base-tools	1.0.2		ce991b0d8921801f3e79112b0c67de8dfda112db
io.github.holmofy	spring-data-criteria-apt	3.0.5		d60aefafe7ad6a84a27639f38f2c7c21a0611ef4
io.github.holmofy	spring-data-criteria-apt	3.0.6		000b2e2aa985c2361416cb62b85896ea78260e47
io.github.holmofy	spring-data-criteria-apt	3.0.7		32602665dde8fca76d95dfb711db3af4868fce6e
io.github.holmofy	spring-data-criteria-apt	3.0.8		65124e6e145f84089aa097790d857dcb9c1af859
io.github.holmofy	spring-data-criteria-apt	3.0.9		cdc7feeb5598a78aaf0b10be3e6accb1a0387c1a
io.github.holmofy	spring-data-criteria-apt	3.1.0		636da4dd3587187ef50d21435a27d2f1e73ffdef
io.github.holmofy	spring-data-criteria-apt	3.1.1		98a0f389e8014d5c9d765c5fd4782fd69624d178
io.github.holmofy	spring-data-criteria-apt	3.1.2		8af62ab8ed3518ae74d9400c879b7117d9454084
io.github.holmofy	spring-data-criteria-apt	3.1.3		2450a9fc1dc231b295700501f15a1e6d132cbfd2
io.github.holmofy	spring-data-criteria-apt	3.2.0		6abff1683bcbbee25c8b62a47f71b88efb853014
io.github.icloudthink	andlinker	1.0.0		N/A
io.github.icloudthink	andlinker	1.0.1		N/A
io.github.icloudthink	andlinker	1.0.2		N/A
io.github.icloudthink	andlinker	1.0.3		N/A
io.github.icloudthink	andlinker	1.0.4		N/A
io.github.icloudthink	andlinker	1.0.5		N/A
io.github.juoliii	words	0.0.1		e9dced4bfc87887f7ddae2d9250b6d5463af4d72
io.github.open-accelerators	private-placement-client	1.0.2		83f1b7f4a486221971e5b889dddce7c03e618519
io.github.rhdunn	xqt-platform-xml-watchosx86	0.2.0		N/A
io.github.rhdunn	xqt-platform-xml-watchosx86	0.2.0	metadata	644420490991f14d1a3cd8e40cc62312e3b9d852
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.0.1		N/A
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.0.1	metadata	402699c8a70b83eb32da3ddaf4c10a025e8e57cc
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.0.2		N/A
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.0.2	metadata	624a75bb05bc45f5133482a8f3a9ef56d05d2d08
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.0.3		N/A
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.0.3	metadata	624a75bb05bc45f5133482a8f3a9ef56d05d2d08
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.0.4		N/A
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.0.4	metadata	cf9632c8c2c92d7b571c77eb923d48fb7773aebd
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.1.0		N/A
io.github.the-best-is-best	compose_toast-iossimulatorarm64	1.1.0	metadata	94d327019d2f583f3eaff8cc1fd86b282b071836
io.opentracing.contrib	opentracing-vertx-web-parent	0.0.1		N/A
io.opentracing.contrib	opentracing-vertx-web-parent	0.1.0		N/A
io.opentracing.contrib	opentracing-vertx-web-parent	1.0.0		N/A
io.pravega	schemaregistry-contract	0.1.0		bcbb34f71dffe0a4797c35c8ddac3c817ba3d76a
io.pravega	schemaregistry-contract	0.2.0		ce58138fa351c1587708783baa1c35620a1a778f
io.pravega	schemaregistry-contract	0.3.0		60c52cb1bb1bd38d3304bdd26b0dab5fb204ac64
io.pravega	schemaregistry-contract	0.4.0		9f6a8b40283df10023649f656e0e6958a6b13e5a
io.pravega	schemaregistry-contract	0.5.0		e58337318200f0f18cb888e8d1fa5d5c36fcdc9b
io.pravega	schemaregistry-contract	0.6.0		7d0efc525a217c885ef6205c413058c719f4d530
io.quarkiverse.quarkus-elasticsearch-reactive	quarkus-elasticsearch-reactive-parent	0.1.0		N/A
io.quarkiverse.quarkus-elasticsearch-reactive	quarkus-elasticsearch-reactive-parent	0.2.0		N/A
io.quarkiverse.quarkus-elasticsearch-reactive	quarkus-elasticsearch-reactive-parent	1.0.0		N/A
io.quarkiverse.quarkus-elasticsearch-reactive	quarkus-elasticsearch-reactive-parent	1.1.0		N/A
io.syncrasy.dynamic	feature-choose_scan_qr-iosarm64	0.0.7		N/A
io.syncrasy.dynamic	feature-choose_scan_qr-iosarm64	0.0.7	metadata	e9362b5031d56ae14fee722128c20f196dd35594
io.syncrasy.dynamic	feature-choose_scan_qr-iosarm64	0.1.0		N/A
io.syncrasy.dynamic	feature-choose_scan_qr-iosarm64	0.1.0	metadata	c4ce0831ed4feb763d0e59af12b17a35b177df56
javax	javaee-api	6.0		d6f416983ea13c334d5c599a9045414ecaf5d66d
javax	javaee-api	6.0-RC1		3b565c0a853250e12186c2e4f8a88727f2323352
javax	javaee-api	6.0-RC2		e67415df1a4b60ac37057e7922e1592e4e007eed
javax	javaee-api	7.0		51399f902cc27a808122edcbebfaa1ad989954ba
javax	javaee-api	8.0		5595992a15bf40ceda8a831c77ecfe4043f8f161
javax	javaee-api	8.0.1		515a40c1f19802a18a187f59bfbe445a62218a04
javax	javaee-api	8.0.1-b5		030b209e385a9092f0062da895279fa64bdb9c7a
jp.openstandia.connector	connector-pulumi	1.0.0		27c75b55b2f3aec46b3f8a54597be7542e9474e9
jp.openstandia.connector	connector-pulumi	1.0.1		271462e3585f2a0652dc366ac869f1ad50f02d2a
jp.openstandia.connector	connector-pulumi	1.0.2		0fa59b4e4a7a189d7553562349d8ee30ecedad4d
jp.openstandia.connector	connector-pulumi	1.0.3		129219345da60e2843ae6f9b6891bff68c305d64
jp.openstandia.connector	connector-pulumi	1.0.4		fca39e95bc7443c5499b445c54cd0f0142268a2e
me.tatarka.loadie	loadie-rx	0.1		N/A
me.tatarka.loadie	loadie-rx	0.2		N/A
net.liftweb	lift-textile_2.8.1	2.2		209dca84e743f2cc5bf6ab332eb7da1e43366722
net.liftweb	lift-textile_2.8.1	2.2-RC1		f4c3aed9a849436d3ffb0354d09d4428105f5b85
net.liftweb	lift-textile_2.8.1	2.2-RC2		c58c4ad77d02905ff7d52052d32d7c1139ca3a26
net.liftweb	lift-textile_2.8.1	2.2-RC3		029b62beee11a96b99134c9f8b4e5da47a908c72
net.liftweb	lift-textile_2.8.1	2.2-RC4		d22c09b51aa81be86ae910c979aee5c790f71174
net.liftweb	lift-textile_2.8.1	2.2-RC5		de001896bc414dee0b165c0415fc8be37780f703
net.liftweb	lift-textile_2.8.1	2.2-RC6		edd81b1006002809347b08aa7e432f2682b22d04
net.liftweb	lift-textile_2.8.1	2.3		3f9c090ff01ea9586863fb749a90c261f0ffed0d
net.liftweb	lift-textile_2.8.1	2.3-M1		9c4aa6b32987861b665d4bf39b44ab61d12aaba8
net.liftweb	lift-textile_2.8.1	2.3-RC1		d309979c520ba2995ad4e07306ed82ff697ae166
net.liftweb	lift-textile_2.8.1	2.3-RC2		fe813c3685f98ad3d35e94260b2399fd612fb2a4
net.liftweb	lift-textile_2.8.1	2.3-RC3		6268a393ef95a2f88dadaf9ebe92cb5d00ad831b
net.liftweb	lift-textile_2.8.1	2.3-RC4		01ad47227b890e0aa1df33792cb9d1ce2bc5cc1e
net.liftweb	lift-textile_2.8.1	2.3-RC5		1786d3dbac6444ffd5ac546fb7b1ab79fe2ae0c9
net.liftweb	lift-textile_2.8.1	2.4		7347572addde86e5e823b48e74fb2386699105dd
net.liftweb	lift-textile_2.8.1	2.4-M1		eba4aa08e3b39517291a8955c021c27a1e84de99
net.liftweb	lift-textile_2.8.1	2.4-M2		72968f7be0aedf4f4e5d4114a1a23dc1ec966d9b
net.liftweb	lift-textile_2.8.1	2.4-M4		c4500b80c0ef1a6e33f2e923e17f5da97be825de
net.liftweb	lift-textile_2.8.1	2.4-M5		67cb69d634c31ac02f9b8f3e5094303a3a8a404a
net.liftweb	lift-textile_2.8.1	2.4-RC1		742376f5e8b3d242993f80bb58f356142a3f3380
net.microfalx.talos	talos-report	0.8.3		82837f7432de751d56cc64fe3fce24792ac49359
net.microfalx.talos	talos-report	0.8.4		81ecbeb8bacc6b21fa235c27113bf278d86ac8a7
net.microfalx.talos	talos-report	1.0.0		f1479acc5e4ec988c0a7ec302dda87da4b2a9764
net.microfalx.talos	talos-report	1.0.1		dfd49b7dd9864cb5c50afc45f3952eab1a154002
nl.vpro.shared	vpro-shared-elasticsearch	2.0.0		bdecd594cc5d2bbd37d329d00e6d9ec0bf6b6c55
nl.vpro.shared	vpro-shared-elasticsearch	2.1		11e324af6d75d985ceb6958dcf717f0fadeb543c
nl.vpro.shared	vpro-shared-elasticsearch	2.10.0		52be041fda0d4d610ddc5a606970620ae530137a
nl.vpro.shared	vpro-shared-elasticsearch	2.11.0		ca698b735aa6d6842ddffd05dd29f9731d0a13d2
nl.vpro.shared	vpro-shared-elasticsearch	2.11.1		b38b87df34d8240f222b54c97c89d4d3e5066063
nl.vpro.shared	vpro-shared-elasticsearch	2.11.2		94aef296383969fc38523be9ae1f9d8be27b77a0
nl.vpro.shared	vpro-shared-elasticsearch	2.11.3		583adf88eb3eaa33cbda20e61b97825b32aa5380
nl.vpro.shared	vpro-shared-elasticsearch	2.12.0		0cfa1b1b9fa67ba5823a28e0a944b7e8e3469436
nl.vpro.shared	vpro-shared-elasticsearch	2.12.1		e7d2f7ddcbec7e81504ebcc498ae010e3614d97b
nl.vpro.shared	vpro-shared-elasticsearch	2.12.2		9b043a48e08ea77d3bd4326b1cd602cdaae7e634
nl.vpro.shared	vpro-shared-elasticsearch	2.13.0		efe980ff282e883d6ae8820d12381cf9990367fb
nl.vpro.shared	vpro-shared-elasticsearch	2.13.1		7f96a3bd101fa4008ca413a017bf2c0aa636c000
nl.vpro.shared	vpro-shared-elasticsearch	2.14.0		58d4996c104c0ec2d96231bce7165c1dac96250c
nl.vpro.shared	vpro-shared-elasticsearch	2.15.0		328c219e0e62a5f8be6c3035494eeadf680a0e64
nl.vpro.shared	vpro-shared-elasticsearch	2.16.0		623d6fdc6ecd6c0c45462efcc5159cc0aa04cff0
nl.vpro.shared	vpro-shared-elasticsearch	2.16.1		c050e795801672414940cfc87bc066cd0ed266a6
nl.vpro.shared	vpro-shared-elasticsearch	2.17.0		3f852e9a4091e2e6d12176c61c8bd3a9d98f8fee
nl.vpro.shared	vpro-shared-elasticsearch	2.17.1		0841a32b55c45cc1e3025af31cec9e8e06b8a505
nl.vpro.shared	vpro-shared-elasticsearch	2.18.0		845e691a087d7374c90ce71dfd5c3b2c47862b9e
nl.vpro.shared	vpro-shared-elasticsearch	2.18.1		61c4b179365107df7cd47c48a55145d0dfb57f08
nl.vpro.shared	vpro-shared-elasticsearch	2.19.0		57a9198e13cbef79f5749a3d4575caf68d8ac5a9
nl.vpro.shared	vpro-shared-elasticsearch	2.19.1		df1b066b5e34d445110b6cedbf01e23cc4c176b7
nl.vpro.shared	vpro-shared-elasticsearch	2.19.2		9c538b6701172f98e1a380fccaf73ae1e17212d9
nl.vpro.shared	vpro-shared-elasticsearch	2.19.3		7a7339d05448a19f3551008d7253a935ca0d898b
nl.vpro.shared	vpro-shared-elasticsearch	2.19.4		0f7a08e1fd00306b4ed34c2fed639466de625a7b
nl.vpro.shared	vpro-shared-elasticsearch	2.2.0		fc6451452110fa3a4a64d990378440f4936e8b98
nl.vpro.shared	vpro-shared-elasticsearch	2.2.1		f517265df1e5af8b94be9cc67301184ce8482155
nl.vpro.shared	vpro-shared-elasticsearch	2.2.2		92505d61c285b8142d7c78136fe28f9909d9481d
nl.vpro.shared	vpro-shared-elasticsearch	2.2.3		4f5694f8e3439e2b053be90674b853cbe200519a
nl.vpro.shared	vpro-shared-elasticsearch	2.20.0		ed1bdece8330f34d57db023ec1f63481c833831c
nl.vpro.shared	vpro-shared-elasticsearch	2.20.1		727c01fe3efada7289f19f369c2f404f77842f2a
nl.vpro.shared	vpro-shared-elasticsearch	2.20.3		02175c94d5125fac1659ddac28b1e9afaf62a4e3
nl.vpro.shared	vpro-shared-elasticsearch	2.21.0		d6f183a3d8079d2de15ac4f49f7e688e73b2ef25
nl.vpro.shared	vpro-shared-elasticsearch	2.22.0		a7bc3873189fcd18ba625817f6879667284a3266
nl.vpro.shared	vpro-shared-elasticsearch	2.22.1		7a941f8c7f370eb62e99840809a6ac146573c0e7
nl.vpro.shared	vpro-shared-elasticsearch	2.23.0		a607acda7ad288190371a6315ab4053de2821750
nl.vpro.shared	vpro-shared-elasticsearch	2.24.0		0d85ef2f61f61a242a9c7e0c2f6922e953b2b6a3
nl.vpro.shared	vpro-shared-elasticsearch	2.25.0		626786533d5069c619b87021b94ce15a9b3a1718
nl.vpro.shared	vpro-shared-elasticsearch	2.26.0		619a69a2665689218567e5e1f7362e00fb6eb6bf
nl.vpro.shared	vpro-shared-elasticsearch	2.27.0		c78daa05c72f43ca44339918029e850ac03fa476
nl.vpro.shared	vpro-shared-elasticsearch	2.27.1		c568171cfa7288617b215942d9bea8618e88f78a
nl.vpro.shared	vpro-shared-elasticsearch	2.27.2		3bb65982868d0e6e135fc3da6907ae5bc8f041f4
nl.vpro.shared	vpro-shared-elasticsearch	2.28		d6cace47e280c2405e560cf96e3cbcfe8ae7d9a4
