ai.abra	abra-sdk	1.0.0		N/A
de.adorsys.sts	sts-persistence-mongo	1.1.20		844d213ae599cc5d1c55738d3db824095b7db34a
de.adorsys.sts	sts-persistence-mongo	1.1.21		770bf91cc782d4dfb2afa4a8797f1f2d8a38721a
de.adorsys.sts	sts-persistence-mongo	1.1.22		efc15bfc386efe3adcd01fc19966a5bb50b076a6
de.adorsys.sts	sts-persistence-mongo	1.1.23		9eb307b617e8210292c203650e6ed467b182bf99
de.adorsys.sts	sts-persistence-mongo	1.1.24		951e9a97a1c695747211629df79ab1e0a17b1121
de.adorsys.sts	sts-persistence-mongo	1.1.25		3fbbc1299e97a267de29a30030d82438222b0d28
de.adorsys.sts	sts-persistence-mongo	1.1.27		4e1fbf17a2b831a83ded445808cae0e884d8ca6e
de.adorsys.sts	sts-persistence-mongo	1.1.28		faf88ec78638a5dfee7b8f032218a84889784c00
de.adorsys.sts	sts-persistence-mongo	1.1.3		9e06705022d1fdff8bae9d8643bc5c459801fa78
de.adorsys.sts	sts-persistence-mongo	1.1.7		ffaaeb0373f163303c77c8a07100b35b9f883561
de.adorsys.sts	sts-persistence-mongo	1.1.8		9a828c708e95429fb739f0ffce2ffcc54be8d8c6
de.adorsys.sts	sts-persistence-mongo	1.1.9		b9bdb71aac83a625805634f2209dcca946298653
de.adorsys.sts	sts-persistence-mongo	1.2.0		37bcf383cb0b61b5ed72898158a4832eb0527ac8
de.adorsys.sts	sts-persistence-mongo	1.2.1		10c82af4f0f6416af69e0aaf459b8fbb845e71b0
de.adorsys.sts	sts-persistence-mongo	1.2.2		5b8509d3c7eef1e4db8771b91a166f5bb78bdaa5
de.adorsys.sts	sts-persistence-mongo	1.2.3		470ab43e1e46c3451eb7b96727367340384c24de
de.adorsys.sts	sts-persistence-mongo	1.2.4		593bf679533ea1286744f26c0ca1f891e5c4ba4d
de.akquinet.android.archetypes	android-gcm-quickstart	1.0.10		a91f964d384780976f408ba49dff5a8f6e95bf71
de.akquinet.android.archetypes	android-gcm-quickstart	1.0.11		7be8131a8ea1c20a32b4dfee402c2608cecd2248
de.akquinet.android.archetypes	android-gcm-quickstart	1.1.0		b93cd1a131b53e531c2a7b35c412dc289bea26c9
de.muenchen.oss.digiwf	digiwf-task	0.18.1		N/A
de.muenchen.oss.digiwf	digiwf-task	0.18.2		N/A
de.muenchen.oss.digiwf	digiwf-task	0.18.3		N/A
de.muenchen.oss.digiwf	digiwf-task	1.0.1		N/A
de.muenchen.oss.digiwf	digiwf-task	1.1.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.1.1		N/A
de.muenchen.oss.digiwf	digiwf-task	1.1.2		N/A
de.muenchen.oss.digiwf	digiwf-task	1.10.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.10.1		N/A
de.muenchen.oss.digiwf	digiwf-task	1.10.2		N/A
de.muenchen.oss.digiwf	digiwf-task	1.10.3		N/A
de.muenchen.oss.digiwf	digiwf-task	1.10.4		N/A
de.muenchen.oss.digiwf	digiwf-task	1.11.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.11.1		N/A
de.muenchen.oss.digiwf	digiwf-task	1.11.2		N/A
de.muenchen.oss.digiwf	digiwf-task	1.12.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.13.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.13.1		N/A
de.muenchen.oss.digiwf	digiwf-task	1.13.2		N/A
de.muenchen.oss.digiwf	digiwf-task	1.13.3		N/A
de.muenchen.oss.digiwf	digiwf-task	1.13.4		N/A
de.muenchen.oss.digiwf	digiwf-task	1.14.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.14.1		N/A
de.muenchen.oss.digiwf	digiwf-task	1.2.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.3.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.4.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.4.1		N/A
de.muenchen.oss.digiwf	digiwf-task	1.4.2		N/A
de.muenchen.oss.digiwf	digiwf-task	1.4.3		N/A
de.muenchen.oss.digiwf	digiwf-task	1.4.4		N/A
de.muenchen.oss.digiwf	digiwf-task	1.4.5		N/A
de.muenchen.oss.digiwf	digiwf-task	1.4.6		N/A
de.muenchen.oss.digiwf	digiwf-task	1.5.0		N/A
de.muenchen.oss.digiwf	digiwf-task	1.5.1		N/A
de.muenchen.oss.digiwf	digiwf-task	1.5.2		N/A
de.muenchen.oss.digiwf	digiwf-task	1.5.3		N/A
de.muenchen.oss.digiwf	digiwf-task	1.5.4		N/A
de.muenchen.oss.digiwf	digiwf-task	1.5.5		N/A
de.muenchen.oss.digiwf	digiwf-task	1.5.6		N/A
de.muenchen.oss.digiwf	digiwf-task	1.6.1		N/A
de.muenchen.oss.digiwf	digiwf-task	1.7.2		N/A
de.muenchen.oss.digiwf	digiwf-task	1.9.1		N/A
dev.galasa	galasa-inttests-parent	0.10.0		N/A
dev.galasa	galasa-inttests-parent	0.11.0		N/A
dev.galasa	galasa-inttests-parent	0.12.0		N/A
dev.galasa	galasa-inttests-parent	0.13.0		N/A
dev.galasa	galasa-inttests-parent	0.14.0		N/A
dev.galasa	galasa-inttests-parent	0.3.0		N/A
dev.galasa	galasa-inttests-parent	0.3.1		N/A
dev.galasa	galasa-inttests-parent	0.4.0		N/A
dev.galasa	galasa-inttests-parent	0.5.0		N/A
dev.galasa	galasa-inttests-parent	0.6.0		N/A
dev.galasa	galasa-inttests-parent	0.7.0		N/A
dev.galasa	galasa-inttests-parent	0.8.0		N/A
dev.galasa	galasa-inttests-parent	0.9.0		N/A
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.0		67aecf8e8b87f470bcc92dabf1242085cb4262ff
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.1		652433c3066bb4ba9a7068d623f90749b9e91968
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.10		0c4e7e7aa9dbeb06a434e74fbe3cca3e1ac177eb
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.12		0644e3c13ab9012a88f8732b219ace90e2636269
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.2		64567c663cca100728923381c33b088a05009858
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.3		d0281ed9ff0032c3eed0817e01e580bca1bd9e37
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.4		ff7fd4e47d30c478bb993bfbea7c400d053f14d6
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.5		0ac8fea2e8dfd613bf1a81431b5cce9365a1454c
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.6		8408bd488de658ff4537b41209c6077f8c9cd040
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.7		a4463979fde1c0fd8cf2c3b53d245d18d013ab35
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.8		9f5db03fd44879682e925ebf061ea5626706e531
eu.timepit	refined-scopt_sjs0.6_2.11	0.9.9		ed42dbf4f57ab1410123402ca37929ade452e6a1
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha03		N/A
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha03	metadata	57ff04faf88b2256353b9d2e5baea52710911c61
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha04		N/A
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha04	metadata	2c895b0c65263efa5e2ac36516e5adabd815b8c3
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha05		N/A
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha05	metadata	88bad2f6327bfdd05193c9327fd1cd1127b0c0eb
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha07		N/A
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha07	metadata	1febac2e3ba069e1e3c41126323fbfbce33014d3
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha08		N/A
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha08	metadata	fd102609521de1ab01ae04367b5b5e84da318b59
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha09		N/A
id.feinn.azisanw19	feinn-launcher-iossimulatorarm64	1.0.0-alpha09	metadata	dae84a4b8bd90db3119e3caa7bd176c222e5feaa
io.bitbucket.supportomateinc.servlet.sip.arquillian.showcase	SimpleShootmeTest-7	1.0.3		f126b577b7f56e50bf0b0d56bec60f88cd20e1c2
io.bitbucket.supportomateinc.servlet.sip.arquillian.showcase	SimpleShootmeTest-7	1.0.4		4d9bac6debbf3402d8e479cb899690084ca26c02
io.bitbucket.supportomateinc.servlet.sip.arquillian.showcase	SimpleShootmeTest-7	1.0.5		ff30b5f1724befe093587f846f360bf1a8a273f2
io.bitbucket.supportomateinc.servlet.sip.arquillian.showcase	SimpleShootmeTest-7	1.0.6		45a7828ee2a7817ca31cbdd82b7a8be7a08452e8
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.4.5+5-48907125		00f9e5b1ad7096251688d8f72cfe37dfbbc1fdf0
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.4.6+2-bb8837d9		b562d597d2f023b73d3069bec6a07605eb3b3643
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.5.0		07fda116b7b3f21eca145483a446ee5cc2873d3e
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.5.1		2165feb8a97a9adb82c419a81654e8ae6a8faa34
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.5.1+1-47ce0d19		12afd12973b3f845ae0a9461c56df785a3f39414
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.5.1+2-fb341fe8		cd7e777b07cc85f39d6fddd8e5ee3d2d2fccbe9a
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.0		16eadb67c33f40065f5273aaf5bb5c54cef48543
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.0+1-23a04e05		5b29dec5763176eebf37fc3044babd5c7f65897d
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.0+1-43e9c3c5		22c113f6bbba5c14138ff8cfc3fa2475328234c6
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.0+1-56990d6d		22f5025e1e1474bfbe94392cbf5ec229a9e53436
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.0+1-5c746046		de9accad4da926a77f7b90d4a559408665f0112a
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.0+2-c491e4ba		5e8d427ebfaefa3a514affe2872b3c3a87a4f441
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.0b		2b927d57074fd33f26988ce3948b1e033c0fad1a
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.1		d1944be81f891f87837f6d4e5914748bfcc0434b
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.1+2-b9c788af		d6bce185dd38ea0789f9d76d5c7c1d0d646ce72d
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.1+4-e5fd3046		68cb56273bc67fce57b7afe641bda8974645390d
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.1+5-cae92312		8d92ed63c5179ba8d55ccc477ee4c514416fb9d8
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.1+6-99937d9b		0fc32173330bb5a5642fa86a590cbe8641211181
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.2		3a8ebb9c7b77051c3e696336b6fef79c87ee08bc
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.2+1-1098b20a		03e7401adc30efd1c51a68f6b4bdac544052b669
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.2+2-4c1a0b12		52cac47dc964d0c3d68e69154f35977f08fc5eed
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.3		82e98f1025796d2a4b33dbb04a277faa95caa788
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.3+10-5dc740d4		793bf6e2f9bdc93d5ed0be9d41416bb4c582e113
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.3+8-3aaafa03		ba1836ba0c8c027348deea0ceb07bd583ca5f996
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.3+9-e2e2667f		48ca4368f55509b1d8a3bb5a06f31b3dce4c61db
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.4		9f094803fcc7fe639434689d37068dc7d0b143d9
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.4+2-0d5ba878		bccb2326a597c7390a088780a8352db2370e0bfd
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.4+3-e8e67916		15cba327fbf19873cb8cd0ffa49cb103ba1a30e1
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.4+4-4de059d5		c1726e3c0f1e490b88e81303ed5135bf68bafafd
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.6.5		8072e7d9633c84d7ed2b8a885606b923b5cbe07a
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.7.0		f48603c67046fda4380fc93a0a60b840bac6886d
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.7.1		553995552f3ddf3a161046d28011cdb516f7d8ee
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.7.2		1c1b85619aec3a77da8971bb5544898acb8c9712
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.7.3		ce7c17b8623d7303a95623364cec60903ccc0db6
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.7.4		75e601c8a86db88131d68a3b7741ecc7601b8fed
io.github.cquiroz.react	react-virtualized_sjs0.6_2.12	0.7.5		c807d9f8e0bd9a4b2e919f4c9f2bb6d445f27e35
io.github.gallvp	sincmotionmp-android	0.3		N/A
io.github.imzix	commons-jakarta-validation	1.0.0		556abb3b3a3b8e13cfeae03f0ff68b4a39aad576
io.github.mhqz	netproglib-test-armeabi-v7a	0.18.2		N/A
io.github.mmdai	flood-delay-redis-core	2.0.0		a97a89c4066035d5b47e3e2dd6b989f4d67c7f77
io.github.mmdai	flood-delay-redis-core	2.5.10.0		ad1ef12d914c3cef6a95d50693819d7a4314c6f9
io.github.mmdai	flood-delay-redis-core	2.5.10.1		f1e6345724534d9114db56835af9a6ae5d2edc5d
io.github.mmdai	flood-delay-redis-core	2.5.3.0		41d58a9fe13b127d2a5aade5bae33c754f904307
io.github.mmdai	flood-delay-redis-core	2.5.4.0		97dabb1a029aa8d9ecc146393a0c9295f069d704
io.github.mmdai	flood-delay-redis-core	2.5.6.0		79c0612603c07563969ba246feb495318720928e
io.github.mmdai	flood-delay-redis-core	2.5.6.01		ee148c139f472d6ac6ac69705b88b4d2bb9ed3a1
io.github.mmdai	flood-delay-redis-core	2.5.6.1		b0b78376bd58d031dd90b16a93b500834b1fdc24
io.github.mmdai	flood-delay-redis-core	2.5.8.0		cd55ce584f9e9795f18d276c5a9325c7591bf2ce
io.github.mmdai	flood-delay-redis-core	2.5.9.0-SNAPSHOTS		72541da8781f8085769797c0d0636535de73d292
io.github.mmdai	flood-delay-redis-core	2.6.7.0		37bece4c8f7781f70948653b2544f125eb187b3f
io.github.mmdai	flood-delay-redis-core	2.6.8.0		4e291d44fea65cf2a2687d5b71cca950de8c90f2
io.github.mmdai	flood-delay-redis-core	2.7.0.0		9a744f6c75b34c42e844035aca4d5288eb428412
io.github.mmdai	flood-delay-redis-core	2.7.0.1		de8766ae6defd790ffb53f678696b71bd9f416f1
io.github.mmdai	flood-delay-redis-core	2.7.0.2		40c287b6b528914600c8c5ec90ffd71d879c1372
io.github.mmdai	flood-delay-redis-core	2.7.10.0		285462aa56f39c98b10fb0ad1db70b13eda720e7
io.github.mmdai	flood-delay-redis-core	2.7.11.0		e1755a83db63632856b2a9776ff720ec9056cb1b
io.github.mmdai	flood-delay-redis-core	2.7.12.0		4f2d8886a8555080c3782193dc7a1cbe1b1cf5f2
io.github.mmdai	flood-delay-redis-core	2.7.13		b513a45c16d50438fbec19247fba9f9186a28832
io.github.mmdai	flood-delay-redis-core	2.7.14.0		405c5f244e720484c31a81173d9e0477c1e041d9
io.github.mmdai	flood-delay-redis-core	2.7.2.0		3c80559e30da0517b3362f3afecfd7d9c8ceec03
io.github.mmdai	flood-delay-redis-core	2.7.3.0		8f0f0ed6aaa27a73c9d4d11e0c22bf7540c0c03c
io.github.mmdai	flood-delay-redis-core	2.7.4.0		3c7374b4bc9e03a7613ca0a0a56c882daf283283
io.github.mmdai	flood-delay-redis-core	2.7.5.0		59fdee2153299190b4eac485ad161abc3efd5846
io.github.mmdai	flood-delay-redis-core	2.7.6.0		a2efd2782d3a881982dd5e56655e3a826d5a1564
io.github.mmdai	flood-delay-redis-core	2.7.6.1		ec795da4003a814390498ce38c3c843a2a927404
io.github.mmdai	flood-delay-redis-core	2.7.8.0		da3374e2012970f28a8f9c395e66bfe53f2e3119
io.github.mmdai	flood-delay-redis-core	2.7.9.0		bf997b7fdd94d909c1ca9130dd47c84a4cb8443f
io.github.qqlizhn	PlayerControlView	1.0.2		N/A
io.github.qqlizhn	PlayerControlView	1.0.3		N/A
io.github.qqlizhn	PlayerControlView	1.0.4		N/A
io.github.rzo1.org.apache.cxf	cxf-rt-bindings-xml	4.1.0-tomee-M1		a223636a177e78211e685a132d362728f290c0db
io.github.rzo1.org.apache.cxf	cxf-rt-bindings-xml	4.1.0-tomee-M2		a463016a38ff906b18810afae92de808ccf332ce
io.github.vigoo	zio-aws-glacier_3	3.16.100.1		5db21dfede1c905e48f3e8960c2398ebea8878cc
io.github.vigoo	zio-aws-glacier_3	3.16.101.1		32c3b628fc5d3fab40b540843af099dcef5bcf78
io.github.vigoo	zio-aws-glacier_3	3.16.102.1		d2ece8dab4d40aba68047c4529f4700e85807021
io.github.vigoo	zio-aws-glacier_3	3.16.102.2		ae1712b414bcad6b97a57b02267d604299eac6e1
io.github.vigoo	zio-aws-glacier_3	3.16.104.1		4575c8264e91f376889c9418c377a35a11b23e1d
io.github.vigoo	zio-aws-glacier_3	3.16.78.4		2c844d5f4d3e453f506173a4ff0a9088d9c5a1e2
io.github.vigoo	zio-aws-glacier_3	3.16.78.5		dd24ac8df74264aeea64f86a583aab377838a716
io.github.vigoo	zio-aws-glacier_3	3.16.78.6		d6ffb4c33f5b19e579bfe01e58effb9b341c89b4
io.github.vigoo	zio-aws-glacier_3	3.16.79.1		fd779f6228cc0f06610e612f475b95f40d4f0692
io.github.vigoo	zio-aws-glacier_3	3.16.79.2		e5b444dfdd4858da61c32d6bc4cc5e8d4fb57539
io.github.vigoo	zio-aws-glacier_3	3.16.79.3		800e02af006795143bf8fff607551a2323e8ca63
io.github.vigoo	zio-aws-glacier_3	3.16.87.1		37ccfc33b78c396dbd27f42e9235f0a105cf199d
io.github.vigoo	zio-aws-glacier_3	3.16.88.1		6038dad921ae7a32a55a45ff7510d102153af85f
io.github.vigoo	zio-aws-glacier_3	3.16.89.1		142a8fa49130d2093dd324cda43e92b7f77748d0
io.github.vigoo	zio-aws-glacier_3	3.16.90.1		406af5fdbed1ae7964b7741cb6a19cae02853e56
io.github.vigoo	zio-aws-glacier_3	3.16.91.1		4e7e6379b3727ad37d9bbb85b673de64cdfed632
io.github.vigoo	zio-aws-glacier_3	3.16.92.1		ed467b2a439eb6ccf9e81005811e43dbd1deac6d
io.github.vigoo	zio-aws-glacier_3	3.16.92.2		0807dd322d62b50e86231452497105925ff2ee5d
io.github.vigoo	zio-aws-glacier_3	3.16.94.1		965d74a3ce60ea166594f45d3fea9d24e971083c
io.github.vigoo	zio-aws-glacier_3	3.16.95.1		258ac0df31322b2b7727756bd5a73a3d04adc51b
io.github.vigoo	zio-aws-glacier_3	3.16.95.2		3ea495cf1eab5b011df9a497ffbd9d372bc23e28
io.github.vigoo	zio-aws-glacier_3	3.16.96.1		74f1ea8d870be807d179b062ce25a981e2635cd0
io.github.vigoo	zio-aws-glacier_3	3.16.97.1		f9d02df6654d5b00f852a095b7066d1a43fc4c2d
io.github.vigoo	zio-aws-glacier_3	3.16.97.2		ee3d3663dda185bec324c9887a755b9a1557a799
io.github.vigoo	zio-aws-glacier_3	3.16.97.3		ae53dcb269fb54ddb42a05a7dda842b65363551b
io.github.vigoo	zio-aws-glacier_3	3.16.99.1		2e2df005251697e12329bfc5fa84fe4d6c30bcfa
io.github.vigoo	zio-aws-glacier_3	3.17.1.1		ac40ab9faf4885272faaaa8d8cbcabece6a45055
io.github.vigoo	zio-aws-glacier_3	3.17.100.1		e37595e2b33bea5d1aae18d92af6120c1e80bbc1
io.github.vigoo	zio-aws-glacier_3	3.17.100.3		68edb6c36bd87fa26c0d89841a5253f2c56b6d88
io.github.vigoo	zio-aws-glacier_3	3.17.101.1		12601b79c9aaa8c42af50b59f33728f0919ca78d
io.github.vigoo	zio-aws-glacier_3	3.17.102.4		7c6dc8d1707c9ce87394f8f107dcfa94a13da2ba
io.github.vigoo	zio-aws-glacier_3	3.17.102.5		e951afce560c23dd21ae1e7e4c147e6a0873fe7f
io.github.vigoo	zio-aws-glacier_3	3.17.102.6		df47f45da1e7e7f64d3f4f04789808da78e00127
io.github.vigoo	zio-aws-glacier_3	3.17.103.1		1d3114018ff8e5614118f02368c13ce7fb12e402
io.github.vigoo	zio-aws-glacier_3	3.17.104.1		2bc7ccf893e7573d88bd9f8b40e661dbea8b150f
io.github.vigoo	zio-aws-glacier_3	3.17.104.2		b1e123aafbbee1473c550eab36e69a6175f79a81
io.github.vigoo	zio-aws-glacier_3	3.17.104.3		86ed3ccfdfcd0d85194e0462b2894b2409a88982
io.github.vigoo	zio-aws-glacier_3	3.17.104.4		986f4940ea293ec05876daa8a264055e662c315f
io.github.vigoo	zio-aws-glacier_3	3.17.104.5		2b62b4b814a03bb12243100ed045ba3f29e28745
io.github.vigoo	zio-aws-glacier_3	3.17.104.7		c785fa945cd7201015fc4a0b0ef122f038c4a72a
io.github.vigoo	zio-aws-glacier_3	3.17.11.1		d9692fd69038df4a1f30b1ae7275e79583942607
io.github.vigoo	zio-aws-glacier_3	3.17.12.1		9477932bf04b993666040393c30a80bdc6728099
io.github.vigoo	zio-aws-glacier_3	3.17.12.2		4fd8ba32bfdae8f61fed1dac14c9c7b7beb3af0e
io.github.vigoo	zio-aws-glacier_3	3.17.12.3		ec71f62f5a79f33cfd3d65f5dd22f4c8acf2866a
io.github.vigoo	zio-aws-glacier_3	3.17.19.1		a199d51805b462c258d1f15c377549707347744a
io.github.vigoo	zio-aws-glacier_3	3.17.2.1		815132715eb6ade89c7d24f586489356be2765ec
io.github.vigoo	zio-aws-glacier_3	3.17.20.1		b66b7a1a62ce22bde91e77b1c7194ea992d4e729
io.github.vigoo	zio-aws-glacier_3	3.17.21.1		cf8b5d835c55f5166f0dad994bf4c9917a0b5961
io.github.vigoo	zio-aws-glacier_3	3.17.21.2		ddba5a35c533187a8e4f628f194bffbfbc9e0044
io.github.vigoo	zio-aws-glacier_3	3.17.22.1		547706eeac74fce8d02c5bc7df75281ab6d702d8
io.github.vigoo	zio-aws-glacier_3	3.17.23.1		72fc14dad1f668e235b0c7336514848f4709ece8
io.github.vigoo	zio-aws-glacier_3	3.17.24.1		6526ad7094a0284706104b00b0cfc39b5a685ff5
io.github.vigoo	zio-aws-glacier_3	3.17.24.2		b33a47f5830f3afd28d5cfd474b42a65127eb07c
io.github.vigoo	zio-aws-glacier_3	3.17.25.1		9d57da48bdbfb1eb58034c9c45896b7af5b14434
io.github.vigoo	zio-aws-glacier_3	3.17.26.1		f87ecaa2137f39cd2e9145fe1d9ee9751a80320c
io.github.vigoo	zio-aws-glacier_3	3.17.26.2		3c265eeff9dcf186a55484158485edbb4ae4d70c
io.github.vigoo	zio-aws-glacier_3	3.17.27.1		a5e90d5af6a9b28f57b0596d2ad958513dc3b842
io.github.vigoo	zio-aws-glacier_3	3.17.27.2		b0f2906fddc71f3b59a0a66c98b93972f2d56546
io.github.vigoo	zio-aws-glacier_3	3.17.29.1		9d96e1e05d75719293391cf37abecb6421c58f2e
io.github.vigoo	zio-aws-glacier_3	3.17.30.1		b1bc06e6e978ba0d79233b91f21dfb6d199faecc
io.github.vigoo	zio-aws-glacier_3	3.17.31.1		cc29eeadb43a2e97f08648b09a7e89778bcbdf1f
io.github.vigoo	zio-aws-glacier_3	3.17.31.2		9aba279689a8aa35e17fbf0eb7286c8d2e31b054
io.github.vigoo	zio-aws-glacier_3	3.17.33.1		40eeea36ab7d88c9095e0deadb5adf9b03a2b12c
io.github.vigoo	zio-aws-glacier_3	3.17.34.1		1ee0b3fdb30fe961c4d083450497ad289bb78bc7
io.github.vigoo	zio-aws-glacier_3	3.17.35.1		4a9e7d9234c7bc3d8632fd0e3ab1576492ee77f7
io.github.vigoo	zio-aws-glacier_3	3.17.36.1		b80133f6e9017fc89f574c2922a9fb3442d3b130
io.github.vigoo	zio-aws-glacier_3	3.17.37.1		ad4930c554e63d9833f22e4c59693913a904b331
io.github.vigoo	zio-aws-glacier_3	3.17.38.1		d24ec076054b66f884f298e7e0aecc04a46ea989
io.github.vigoo	zio-aws-glacier_3	3.17.39.1		2817d500972bfce87e930b56ab7c4ed2031f8d36
io.github.vigoo	zio-aws-glacier_3	3.17.40.1		f58d652c532a9a952d6177e26de66f80d74a1ae2
io.github.vigoo	zio-aws-glacier_3	3.17.41.1		81ff59ab950ce9855f4010856801db9c2094aff6
io.github.vigoo	zio-aws-glacier_3	3.17.41.2		6c9a3ff34cc6592714680dadb40d68096b58afc5
io.github.vigoo	zio-aws-glacier_3	3.17.42.1		c4d36a83e8a8ce54a5b4bebc8aa52b1755368c88
io.github.vigoo	zio-aws-glacier_3	3.17.42.2		44f240a4e2ea0c7c99409ffbc489a80fb7874a7d
io.github.vigoo	zio-aws-glacier_3	3.17.42.3		34bab028e26dba4e0937396bfb4ecd0da31faa8f
io.github.vigoo	zio-aws-glacier_3	3.17.42.4		f18735baa5bf45f1a63f57623626c36add37b979
io.github.vigoo	zio-aws-glacier_3	3.17.42.5		8fcc5449f508b9af13382740ad8b533b425cbf09
io.github.vigoo	zio-aws-glacier_3	3.17.42.6		47dacc1921bd4a6595afa9a1442573ede0fb653d
io.github.vigoo	zio-aws-glacier_3	3.17.42.7		0f3c65916be796e19766b6424b2f71e54538e2a4
io.github.vigoo	zio-aws-glacier_3	3.17.42.8		b841d7fe336dd8265c1fc63866b8f7d3b96069a6
io.github.vigoo	zio-aws-glacier_3	3.17.42.9		eda8e897be84b1547bee9d92d5cb354da026d335
io.github.vigoo	zio-aws-glacier_3	3.17.5.1		5381d6117a6b9370a207b48323c629ec870ac37d
io.github.vigoo	zio-aws-glacier_3	3.17.56.1		d03a97c388df1afbd2f20d7da8b085e10cd0ad58
io.github.vigoo	zio-aws-glacier_3	3.17.57.1		52495917cc955eb49eb01fadccf8f34fa9ce2c79
io.github.vigoo	zio-aws-glacier_3	3.17.57.2		21da2c0626957f5c14f3ec2c25e1fc20e55570e0
io.github.vigoo	zio-aws-glacier_3	3.17.58.1		dd400503475a49f77f48f04edc29b3b0c6701f12
io.github.vigoo	zio-aws-glacier_3	3.17.59.1		255ff923a4dc9d0c1761aeec127ca7936b632921
io.github.vigoo	zio-aws-glacier_3	3.17.61.1		5f6e74c5cb0bff519739a9da4bfab763ab3f650d
io.github.vigoo	zio-aws-glacier_3	3.17.61.2		931e10eaecb54b8dac10cad688913becc76854a4
io.github.vigoo	zio-aws-glacier_3	3.17.62.1		4f1e0a8e01bfef0deb922e5be5f723259b75c26e
