cn.vividcode.multiplatform	route-api-wasm-js	0.1.2		N/A
net.derquinse.bocas	bocas	1.1.6		a2616cfe5188eeb40f4ff67a12fb0de854c3d018
net.derquinse.bocas	bocas	1.1.7		ccd3422f88bc4310cde0ac5c25caa98719b8740b
net.derquinse.bocas	bocas	1.1.8		165936b4248bf60dee1b11a4fd92df11da07dc3e
net.derquinse.bocas	bocas	1.1.9		ad46fa6caf877a797de3607a0bc457b8e9290059
net.derquinse.bocas	bocas	1.2.0		343169a5a43b3f4fe5225bcb15e1dc4e3e840e2f
net.derquinse.bocas	bocas	1.2.1		20ffe159e06740bd086c8114d8960792b9ebc205
net.derquinse.bocas	bocas	1.2.2		2d0c300fd68b10f3d89156537a50040d7f2eb745
net.derquinse.bocas	bocas	1.2.3		95d1abaa509569a6b8ec638e0e624fdef2bc6edb
net.derquinse.bocas	bocas	1.2.4		97622f8abad3d28e1f1e18158b88326b1d825806
net.derquinse.bocas	bocas	1.2.5		b34412ac64891837674ae2c274978aae2776f16d
net.jahhan	lmq-client	1.0.0-RELEASE		a2ad7ce6bf6e32c7d45648d9441049bc3e6d10f2
net.meilcli.rippletext	emoji-appcompat	0.0.1		N/A
net.officefloor.persistence	officejdbc_postgresql_test	3.10.0		d72d8fbc87c1a0ec1f8ecc65ef2612f9f8c353c1
net.officefloor.persistence	officejdbc_postgresql_test	3.10.1		2d32b5f32c940d13a45b7eb7d61b41fc7e924997
net.officefloor.persistence	officejdbc_postgresql_test	3.10.2		b84c7b19a4947a58b7c61efd609d2586bf0dec4c
net.officefloor.persistence	officejdbc_postgresql_test	3.10.3		c28e03ac4abdad238023b23d47d0279e4631b3d7
net.officefloor.persistence	officejdbc_postgresql_test	3.11.0		3cbb1f41c25933f9050fd10c392fc6a0898513fd
net.officefloor.persistence	officejdbc_postgresql_test	3.12.0		e24fee77209af5a95f15211734b3385654c7c25a
net.officefloor.persistence	officejdbc_postgresql_test	3.13.0		5aa109569d57cc1e7a3360e10ec42851be113adc
net.officefloor.persistence	officejdbc_postgresql_test	3.14.0		29293e2bbaf38571d7974fadb5a0b246fdcf1f95
net.officefloor.persistence	officejdbc_postgresql_test	3.15.0		8b61e77991249485726ed4af09cf501ad71d1a62
net.officefloor.persistence	officejdbc_postgresql_test	3.16.0		e03d7947df419c4ce8d530a517e27d659a1baa3a
net.officefloor.persistence	officejdbc_postgresql_test	3.17.0		a665943c3fbe3c5d6ea1b1db6979f80f2cc90191
net.officefloor.persistence	officejdbc_postgresql_test	3.18.0		879737a909a129795b08ce57a970dfb729396637
net.officefloor.persistence	officejdbc_postgresql_test	3.19.0		db24217d3e6debbb1710293f8dfd36320d7902c3
net.officefloor.persistence	officejdbc_postgresql_test	3.20.0		2359e501ac007ef59f2ade419d903a5a8d8ea480
net.officefloor.persistence	officejdbc_postgresql_test	3.21.0		2bfb902c322faa9828015d12fd0b6d5c3bcb18c7
net.officefloor.persistence	officejdbc_postgresql_test	3.22.0		1d877839a4b7c65c9a79a13a4d6d0bf27230e962
net.officefloor.persistence	officejdbc_postgresql_test	3.23.0		8b3e3beb93cf6099953d3000e9063de97ca0623b
net.officefloor.persistence	officejdbc_postgresql_test	3.24.0		914a147dbc82392a6f87809e1d396d6d50e8cad9
net.officefloor.persistence	officejdbc_postgresql_test	3.25.0		c1cb831f4c89d00c5e3f1406d326225e4b929e27
net.officefloor.persistence	officejdbc_postgresql_test	3.26.0		92f5555d3b0cd62b4b471961895cedf1c26427c8
net.officefloor.persistence	officejdbc_postgresql_test	3.27.0		be5b47b7415891695f8130170fa516d20d4447fd
net.officefloor.persistence	officejdbc_postgresql_test	3.28.0		486290b67e768c5ae414e209ceba15c7aa9ed386
net.officefloor.persistence	officejdbc_postgresql_test	3.28.1		ac5804b7d26060d9d03f77a63b6ec905f6ec59cf
net.officefloor.persistence	officejdbc_postgresql_test	3.28.2		fb9f7acd8e2f116e52c6bfc61a9503f11e1fb59c
net.officefloor.persistence	officejdbc_postgresql_test	3.29.0		b894f18a054c69676f893a6e8b86384fdbfe3725
net.officefloor.persistence	officejdbc_postgresql_test	3.30.0		2ba93b938657f1987d8735dd7fc74e8c8bddd6d1
net.officefloor.persistence	officejdbc_postgresql_test	3.30.2		f56dd1f936e5013a72406cfb3e3a2e0a36a0bf32
net.officefloor.persistence	officejdbc_postgresql_test	3.31.0		75218129e1c8ce9bd5ae5b7decafcb9123ea9b71
net.officefloor.persistence	officejdbc_postgresql_test	3.32.0		d77e8f29000f8d77ae27a8316d3fa1cfad51d441
net.officefloor.persistence	officejdbc_postgresql_test	3.33.0		4d35b31af59ee6d6238f8cf6267c916347fa88c4
net.officefloor.persistence	officejdbc_postgresql_test	3.34.0		d19682f36fa040c09c31f8ff07cf94f0fe1c26fb
net.officefloor.persistence	officejdbc_postgresql_test	3.35.0		bd17300dac233769f2fc4bef3103d9a940d3b101
net.officefloor.persistence	officejdbc_postgresql_test	3.36.0		31693e07a2253de090fed040e44ffa6c861700d0
net.officefloor.persistence	officejdbc_postgresql_test	3.37.0		ef72b28ad35139e2c65c55195f623428e5358b2d
net.officefloor.persistence	officejdbc_postgresql_test	3.38.0		8d17281df3b1908950eae6de22556ab7280c8a8a
net.officefloor.persistence	officejdbc_postgresql_test	3.39.0		89d3790d6d781f8edbd41e4b142362558894b9ce
net.officefloor.persistence	officejdbc_postgresql_test	3.4.0		06ba7df03e30bce00fa1f0afa5fc3a9a7b8c0ea1
net.officefloor.persistence	officejdbc_postgresql_test	3.40.0		d0350b86f651fa3611b9e2dba2d715fcb635dfcc
net.officefloor.persistence	officejdbc_postgresql_test	3.5.0		943531b060c631b0ddadc0877605aea7d45c7637
net.officefloor.persistence	officejdbc_postgresql_test	3.5.1		c2a01de3308d2c284ccb0f6b0198c53f335fa289
net.officefloor.persistence	officejdbc_postgresql_test	3.6.0		e4c7477aa39da91ee665dc035d91e656fd34c37d
net.officefloor.persistence	officejdbc_postgresql_test	3.6.1		e842770929e747a0109f943c9e923bd94b469b61
net.officefloor.persistence	officejdbc_postgresql_test	3.6.2		473e425f161b664e950f522c6ce897e59e886367
net.officefloor.persistence	officejdbc_postgresql_test	3.7.0		144e2875f7aa30ae6b1c3188ace92261edff4358
net.officefloor.persistence	officejdbc_postgresql_test	3.8.0		be5782c2a395f35787b109e2cee6896b1a11c98d
net.officefloor.persistence	officejdbc_postgresql_test	3.9.0		6438679383ce3a0a49feff912b294120c9c56532
net.officefloor.persistence	officejdbc_postgresql_test	3.9.1		7444a68f59b7f5bf4ca68c680e82a300ff28460f
net.officefloor.persistence	officejdbc_postgresql_test	3.9.2		001481b3c791728173fa205995beb7e8ce598b5c
net.open-esb.core	observer-top	2.4.0		N/A
net.open-esb.core	observer-top	2.4.1		N/A
net.open-esb.core	observer-top	2.4.2		N/A
net.open-esb.core	observer-top	2.4.3		N/A
net.osgiliath.framework	net.osgiliath.helper.exam	0.2.0		bfc821130f30343fba02a9f26e00a6f6270c1a94
net.osgiliath.framework	net.osgiliath.helper.exam	0.2.1		3ad8b0700c7187d5baa42757b0c89fa5e5a2fe05
net.osgiliath.framework	net.osgiliath.helper.exam	0.2.2		1e9cb62b97bbcc88d4fdbb620c398ceadaa56969
net.osgiliath.framework	net.osgiliath.helper.exam	0.2.3		80db7319b222d97607d1bfdf2998c84bbb719ccf
org.apache.camel	camel-hawtdb	2.10.0		d3d26087bab15f2b9022301671a22d66fe80eb90
org.apache.camel	camel-hawtdb	2.10.1		16a7b2d24dbae4d48e02112153325f9292bc690b
org.apache.camel	camel-hawtdb	2.10.2		c1fe73964b326576f7cda9069f1a6dbcc51e8f89
org.apache.camel	camel-hawtdb	2.10.3		a3d6e4becdc9182c77cbb3293bd66d63d397f8ce
org.apache.camel	camel-hawtdb	2.10.4		d2cebe69b4a32df196b01cc019ff250f496efac4
org.apache.camel	camel-hawtdb	2.10.5		7788a21d1949508d2f8fc1a8cc09b1935e828b0b
org.apache.camel	camel-hawtdb	2.10.6		ddd4d00b171fb1b0b879c198dd46d914662f289f
org.apache.camel	camel-hawtdb	2.10.7		813ce292985ddf7adacd00ad3a004a3d2f9efb08
org.apache.camel	camel-hawtdb	2.11.0		caa141fa94c297276798f4ba284713b9c291922d
org.apache.camel	camel-hawtdb	2.11.1		6ad79aacc7c01536a8d0e8a603360f549cb9c7ae
org.apache.camel	camel-hawtdb	2.11.2		d8258c3c72883080246573ffd9e11042e625037c
org.apache.camel	camel-hawtdb	2.11.3		875a07f26f46152d8b12a32b60443093d06e2f8f
org.apache.camel	camel-hawtdb	2.11.4		376f16497dda642851d95f91d49c86b65a2b9902
org.apache.camel	camel-hawtdb	2.12.0		3ca33891e615fb21c7f539e30eb6aa26f82870cd
org.apache.camel	camel-hawtdb	2.12.1		063e1230297946b50ed35062a479f30b5c2be14b
org.apache.camel	camel-hawtdb	2.12.2		b698da2796368defae49ffdf6a004002ea2f5149
org.apache.camel	camel-hawtdb	2.12.3		f2f19e57e9dadc26ab1b90cb709859a7c8d25765
org.apache.camel	camel-hawtdb	2.12.4		dca3798ec93f9bc38293b05c2264d7a4d2378f33
org.apache.camel	camel-hawtdb	2.12.5		fc0e30470554b15f21b2ac259594cfb50f440fc0
org.apache.camel	camel-hawtdb	2.13.0		4eef53e652193a7f3ae0fcdc0416e3c30f4bf9de
org.apache.camel	camel-hawtdb	2.13.1		744a2038fa2b64c384d0de196eed79a84a5571bd
org.apache.camel	camel-hawtdb	2.13.2		7e5825a974aa5bf53dac0318891271dca2ad3402
org.apache.camel	camel-hawtdb	2.13.3		33a2a0dcfcae928ccd19e29c56e64ec362aabb2e
org.apache.camel	camel-hawtdb	2.13.4		d26fd34894a261825ee6370207fd7629e7478bfb
org.apache.camel	camel-hawtdb	2.14.0		2f7fdb0427e20a7fa5a1cf505e5bedf6981ac087
org.apache.camel	camel-hawtdb	2.14.1		609a914fe64d90f6652ef420dd3e9e6ad949a7ee
org.apache.camel	camel-hawtdb	2.14.2		244c294d86b107f6f38e5d267df5cc69a55955c8
org.apache.camel	camel-hawtdb	2.14.3		dcc8dfaf6c524e4c26b3376b9ca9099d7c4e3917
org.apache.camel	camel-hawtdb	2.14.4		bed45cd9f3beb51521c867341beac37488a1e554
org.apache.camel	camel-hawtdb	2.15.0		ff728089aa2d22aae8084f2d502a492e53c56efc
org.apache.camel	camel-hawtdb	2.15.1		8151b7373c84dd1801cb84a66a2611b376fab747
org.apache.camel	camel-hawtdb	2.15.2		b959927d27ae62f2d42810119ad6c131cac1a18a
org.apache.camel	camel-hawtdb	2.15.3		e9bbcf04fddafb89158a83b881c44a145c976f55
org.apache.camel	camel-hawtdb	2.15.4		987995a509e6cd484aa89bcf04af47d51b8de455
org.apache.camel	camel-hawtdb	2.15.5		c133498b03fa92403061842986612f4fba77b104
org.apache.camel	camel-hawtdb	2.15.6		de91339276e71f0bf6f253036035adefde609c97
org.apache.camel	camel-hawtdb	2.16.0		13b9ee388f0d4e1b23866fe33d6867d4c5a353dc
org.apache.camel	camel-hawtdb	2.16.1		242510af541a1645b220aaa7ae4272c49a7efadc
org.apache.camel	camel-hawtdb	2.16.2		f7dd97542f50c19c7142ca7c4021b2e7bce230af
org.apache.camel	camel-hawtdb	2.16.3		63b5dcbe02989e6949627d9200f13f7eb1f4bef6
org.apache.camel	camel-hawtdb	2.16.4		9f3179c007efcf606a75e710236dacd8aca56d8c
org.apache.camel	camel-hawtdb	2.16.5		eee23639cb936f1636b4dd43f253483cfe397381
org.apache.camel	camel-hawtdb	2.17.0		b70e6725bf2693f7b6ab14aae8db2089b54e4979
org.apache.camel	camel-hawtdb	2.17.1		01a339f9761c940663af0749dca5d26539231cf3
org.apache.camel	camel-hawtdb	2.17.2		59ed36c7cdb38d88dfadf0047c62724e513c188b
org.apache.camel	camel-hawtdb	2.17.3		d956d78428369744ae548f13d4a22c12f8b8a9fb
org.apache.camel	camel-hawtdb	2.17.4		ecdba5fb6f7ca7caaf5cc5b2e09099f9bc3a43e7
org.apache.camel	camel-hawtdb	2.17.5		89e93b639d6cf46d6b9ffe844ded13adbc475469
org.apache.camel	camel-hawtdb	2.17.6		a5fb0ef1a8b38b124abfd8775d780476a4b2723a
org.apache.camel	camel-hawtdb	2.17.7		3c3c5165ad600c17dfc6b3c242d2e86f33df8d49
org.apache.camel	camel-hawtdb	2.18.0		02ffa493171e541203d0c466fd80b7a4b3af8442
org.apache.camel	camel-hawtdb	2.18.1		61ccedaad33d8033d73f665d334f2e82a33d686b
org.apache.camel	camel-hawtdb	2.18.2		1434943b39c016b8fdc62c964fac6d7375936ef7
org.apache.camel	camel-hawtdb	2.18.3		8b80b44636636f780e25876781fc4e4099ca3e57
org.apache.camel	camel-hawtdb	2.18.4		70e4c365652e72993baae203ad942bab5c9e1e3c
org.apache.camel	camel-hawtdb	2.18.5		85aefe39851e306cc31e945b0b094688e11bc613
org.apache.camel	camel-hawtdb	2.19.0		f88bb6d4cc09042f94e56c8ec08cf8629312cc98
org.apache.camel	camel-hawtdb	2.19.1		6c1ec629f7c8d1ddb1a143df9a97eebfa1462fce
org.apache.camel	camel-hawtdb	2.19.2		42e73381b8db61be8aa8ce38d07aa72995971717
org.apache.camel	camel-hawtdb	2.19.3		6802e68232ee8b791365b306a0e356df564193f8
org.apache.camel	camel-hawtdb	2.19.4		0ab61cf7c0773b3c10c71e96e142a0308dd29d22
org.apache.camel	camel-hawtdb	2.19.5		842c5aa38ad7a67659b105fb6eb8fb4f01c99521
org.apache.camel	camel-hawtdb	2.20.0		87c4a12b1b6bcc82a80807fb887be57978a9adbe
org.apache.camel	camel-hawtdb	2.20.1		1a6869e70264bc829fae10dfd7d9cc3f53f6e8f1
org.apache.camel	camel-hawtdb	2.20.2		55c106b316e30f9fa4c0d657a927ecd7ac2369f3
org.apache.camel	camel-hawtdb	2.20.3		9bb81ca2410de9c6a4b1e8d123d6d6da8fc244be
org.apache.camel	camel-hawtdb	2.20.4		dc5d2f7d4a71dd210f9a5ee9480aeb8386dc7923
org.apache.camel	camel-hawtdb	2.21.0		23e00581ed21f63025ce1556b08487503351e955
org.apache.camel	camel-hawtdb	2.21.1		f25d8195bfad8022383526edca61e22d63158f88
org.apache.camel	camel-hawtdb	2.21.2		4eb0e9235585cba1d40c3e71f2143a71a06a945b
org.apache.camel	camel-hawtdb	2.21.3		0c7cf108edc4dea351cb5de5c36d4a1a8c6ee218
org.apache.camel	camel-hawtdb	2.21.4		1b98507d8b2c6af5854677e78ad66e20bd09a24c
org.apache.camel	camel-hawtdb	2.21.5		f78d2f769038529958763d48ed461356e7dd5eda
org.apache.camel	camel-hawtdb	2.22.0		7119e7e5f03a792bbad84e7664f738a7aca5d6b6
org.apache.camel	camel-hawtdb	2.22.1		40a4a0b0558e209439c60e057bb6c632b4159ec5
org.apache.camel	camel-hawtdb	2.22.2		56c4ddeb002757925fd1e1a47c198870975fc790
org.apache.camel	camel-hawtdb	2.22.3		a3db0b50749312e3ef1b2238d53e67b50d82390c
org.apache.camel	camel-hawtdb	2.22.4		aead5c7bd5f25d9ab51404d91497d53d032c4860
org.apache.camel	camel-hawtdb	2.22.5		5dbff492fb4da705ec16e388d11ca99c3fdbe618
org.apache.camel	camel-hawtdb	2.23.0		ff51b220cacea421bbfec030a36c1d69e18df24b
org.apache.camel	camel-hawtdb	2.23.1		e94a252e8a418fabc9215d1da62b969f270c6a93
org.apache.camel	camel-hawtdb	2.23.2		e352382dd8e6f22a4428599b7385c4a4a89ce2ee
org.apache.camel	camel-hawtdb	2.23.3		5bb231a5a5b6e7eacb105fea4963a6867ddd9b81
org.apache.camel	camel-hawtdb	2.23.4		da1dd6b32504b79cc930e83e337ebb662a3ad57a
org.apache.camel	camel-hawtdb	2.24.0		80fff49fe7027872e65ea5e7ea427649239573f6
org.apache.camel	camel-hawtdb	2.24.1		cb985f076a7b36b3b83a1521be3d4ab1e6c8d026
org.apache.camel	camel-hawtdb	2.24.2		dc196cd79db441e5825d92021f8bf278a236f9aa
org.apache.camel	camel-hawtdb	2.24.3		656e90c28bed5afd26389e5a14c0012fe84b5f7a
org.apache.camel	camel-hawtdb	2.25.0		8bfbe1fbb044f9c128f6ff62229d8984d4187318
org.apache.camel	camel-hawtdb	2.25.1		bd85002bab276ba5e3210fdee1344fb88b0b1808
org.apache.camel	camel-hawtdb	2.25.2		8a6346ccce7814884ab81b510891f22c4255209d
org.apache.camel	camel-hawtdb	2.25.3		e15226f178da40ebc0e1ebb4a202f36acc3683f2
org.apache.camel	camel-hawtdb	2.25.4		f03288201c2438b671cd0f11e4a16b6d622406d4
org.apache.camel	camel-hawtdb	2.3.0		f5b887f4e4c408efc3f163a9021f9d5ce2efbca4
org.apache.camel	camel-hawtdb	2.4.0		177986161fdfdd1fadaded3b14eb2c2f13ee2ac8
org.apache.camel	camel-hawtdb	2.5.0		efa7f56b5d355f51c9c6900235412c9a84e94230
org.apache.camel	camel-hawtdb	2.6.0		4f9d2fbd701348931937b7b72d1a0ab46b95e3a6
org.apache.camel	camel-hawtdb	2.7.0		23cc0fdb9b41c68313ef5e2e76fe7da7daafc349
org.apache.camel	camel-hawtdb	2.7.1		dc310df8be3ac2ff6f1d34f6faa8e3b09909dcdc
org.apache.camel	camel-hawtdb	2.7.2		7fd6b8599f8b07a4f742d5ee669260a85e9f1661
org.apache.camel	camel-hawtdb	2.7.3		14ee60310503a4b07210b68632006c4e2e5e4eff
org.apache.camel	camel-hawtdb	2.7.4		ada3a1570eaeeafaaf2ea60b7d6a238a902b1f38
org.apache.camel	camel-hawtdb	2.7.5		3c458ee46343f65e5dadabfbd91e5003c7a1496a
org.apache.camel	camel-hawtdb	2.8.0		829d965c009a6e5000ecddffbb4a8a8e0a326282
org.apache.camel	camel-hawtdb	2.8.1		0a9fb4cd51d2a8c58944192db558672d56102745
org.apache.camel	camel-hawtdb	2.8.2		07f2ffd35bedf723f671db089fe656e40d8083ed
org.apache.camel	camel-hawtdb	2.8.3		9737216940603e6dff948933b90c4662c68e290d
org.apache.camel	camel-hawtdb	2.8.4		ac91d9bcad2d94aa6d0d82cb293e9649aa5d1270
org.apache.camel	camel-hawtdb	2.8.5		df8f17d9d3b0a87b0a3201baedc080fa0fb80f01
org.apache.camel	camel-hawtdb	2.8.6		b2fd65822e319a0d64d2af06a05633f14274567a
org.apache.camel	camel-hawtdb	2.9.0		74483689c4e382543d0c81b484db75060f79e0ee
org.apache.camel	camel-hawtdb	2.9.0-RC1		1c37ee586addbbf6ed49b51ba5acc3d535e912a6
org.apache.camel	camel-hawtdb	2.9.1		afd352843e19ab0275a4b355cd8f47eadf2ad970
org.apache.camel	camel-hawtdb	2.9.2		c7c8686b47e7f7ca68f2a9bb795df6b180da9506
org.apache.camel	camel-hawtdb	2.9.3		eef5b3b7dd7378f04fdf8581bb59147c537e4665
org.apache.camel	camel-hawtdb	2.9.4		05735b993f7eca5b7868c77f257ccc8bfcbe1541
org.apache.camel	camel-hawtdb	2.9.5		394bdddd2f18be85775eeb42aaee0a8fa0bd6b56
org.apache.camel	camel-hawtdb	2.9.6		86094f895f9bae5890ec5927ac88b374f79abe92
org.apache.camel	camel-hawtdb	2.9.7		77627863d2f5081198c33f9fc45c9b36c9ef17c6
org.apache.camel	camel-hawtdb	2.9.8		680010880b27046dd6bdb683930f388045ccf7b6
org.apache.camel	camel-observation	3.21.0		489e5982818bb528af03dd23e0ed61f192af162b
org.apache.camel	camel-observation	3.21.1		9c19f13522c1b6757722dedd1223502b5e62cfb4
org.apache.camel	camel-observation	3.21.2		e58b8b88c16500e7c02b97af314778d1571d1c46
org.apache.camel	camel-observation	3.21.3		8d719ba30e3f8976e4b246351b08a928fb460ed2
org.apache.camel	camel-observation	3.21.4		bc66113f9847243a6781540f3c9f87589e244013
org.apache.camel	camel-observation	3.21.5		cf2423ec5ea1d62b5cb0743dc20420eb59ea5a54
org.apache.camel	camel-observation	3.22.0		8e4e941e3f73a77de3ac1c9a8cb0fff13d133377
org.apache.camel	camel-observation	3.22.1		1f3f235f713f4c2e72cd82dea1ad6499adca8627
org.apache.camel	camel-observation	3.22.2		35ee4b8de283b6ed64fbcb579a102d06dbdcc995
org.apache.camel	camel-observation	3.22.3		5b324217b957f397377f0dad684cb94101ffdc20
org.apache.camel	camel-observation	3.22.4		83a3f8fa8ca993760cd4da3ba423677beb6fd06d
org.apache.camel	camel-observation	4.0.0		fff62fdc1607537eee05756204e9f1f35ee12c3d
org.apache.camel	camel-observation	4.0.0-M3		ef9c1caa31558f4fb94e9e7ec12c7ec6914524dc
org.apache.camel	camel-observation	4.0.0-RC1		4dddec64c8cdc05ff0647bcbd2e98a6729cbfc38
org.apache.camel	camel-observation	4.0.0-RC2		5ebbeecc0f610d693d242556ec62ad9ef0f8284c
org.apache.camel	camel-observation	4.0.1		bb55ad8cc824414bb0905c6cca2215187ec414a1
org.apache.camel	camel-observation	4.0.2		3eb874d493b79b7c901ca5c29f46d403dd46cbba
org.apache.camel	camel-observation	4.0.3		0ffa95821ee9e3c3278b05147f132c8000a15d3c
org.apache.camel	camel-observation	4.0.4		ba07fb2e1565dec8665e5f82376a5899c57b66c2
org.apache.camel	camel-observation	4.0.5		7d02a8b9355d14d012b21180be8989ab1f82d83b
org.apache.camel	camel-observation	4.0.6		7fed582d28b6d557c149b4f70005b7e8c560a2de
org.apache.camel	camel-observation	4.1.0		586d82bed1fc97354807864256f5be3f96ff7987
org.apache.camel	camel-observation	4.10.0		b8cc4d3aefee96f3a0d9b5e1fac9f3b8e72c6991
org.apache.camel	camel-observation	4.10.1		2791b46a26cba8d0bf8a9b92d748a245be07fdbb
org.apache.camel	camel-observation	4.10.2		42c9176aba3c4c3a441ff8f352dd13558307dacc
org.apache.camel	camel-observation	4.10.3		c78cf5600bfbc0ff390af021b0a3dca56cbf8938
org.apache.camel	camel-observation	4.10.4		3ed2529ee0c320c96b5c12ce2c0d8d70e2f72b7f
org.apache.camel	camel-observation	4.11.0		d981d0796cfd464a1f7cba86fc4a88ff39c31bf0
org.apache.camel	camel-observation	4.2.0		c0a274771bf99dd9cfacd2bee9a9df636274db4e
org.apache.camel	camel-observation	4.3.0		8f837d7247c83a3f44c054b02689cbe40b1c0299
org.apache.camel	camel-observation	4.4.0		3c32beb6f71ca5394b38152dd89a96aa6d4840ff
org.apache.camel	camel-observation	4.4.1		b592f8c4821443d3aa11746d1bf80d3b4e99b097
org.apache.camel	camel-observation	4.4.2		ea5d78e6dd9dcf59023086fbded86995e29fdc2f
org.apache.camel	camel-observation	4.4.3		39ca138db4367041e5d0f4f4c747bda8030922fd
org.apache.camel	camel-observation	4.4.4		3d7041a95ef95419d2794d6d5623f806ce0d57b8
org.apache.camel	camel-observation	4.4.5		37e3fbd5b8112fcd6d06cb5a3670db81c34e3261
org.apache.camel	camel-observation	4.5.0		eab9967793ac8ebcc882528c972ef41127d2c310
org.apache.camel	camel-observation	4.6.0		5c2e5b4eb28f60d60943ba5db444e6366301abe3
org.apache.camel	camel-observation	4.7.0		280cbe212197355c0e3774f169f3f9c726c3d3f1
org.apache.camel	camel-observation	4.8.0		e6b101af921da59d88e0c7af88502930d6ae2064
org.apache.camel	camel-observation	4.8.1		b5f6cd913bf1d9fb42092d512dbeebcebc2b8d21
org.apache.camel	camel-observation	4.8.2		bbffeb3bae28fde2fcde33fdaf394db91f3a38ff
org.apache.camel	camel-observation	4.8.3		171a611886ec1cdddd06385b7cfdc3069a107766
org.apache.camel	camel-observation	4.8.4		3add348472eb3d93f4e6b820e5c6742786b14802
org.apache.camel	camel-observation	4.8.5		685d64cc9256c0cb3d297ce66b60754813fbd1d6
org.apache.camel	camel-observation	4.8.6		33ef7d4e2cef5866291abe81d7880714910257a7
org.apache.camel	camel-observation	4.9.0		20fad47c8dc326a4d349ae9cabc2abb1eb7106d2
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.1.0		c9de3fc1a58291da13ca55825345f77203a452b3
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.10.0		76be9119bad35f21de38b58a16e69f9a922b2d14
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.10.1		5cf1674f794065629e686b14277bdab79101911d
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.11.0		2c16b016b64365b235704bc9fed9457248ef1067
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.11.5		a542cf6bf2c84848d1e5adafa25004baa705e635
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.2.0		3ba7b56332469f1785966a1547c8a53b99de7570
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.3.0		3d5e148d56250567ea05ee93742f836d286620da
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.4.0		e899b2c4f1f883c6db99268122007e3fb0f119a1
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.4.4		94603a3a31abb823980911b124111f8ac6faf4c5
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.5.0		ee53a59b49e5e16aa60989ec3da4036cad357d68
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.6.0		15a10f72bde06e2e92e5c76cf32d144c03066fdc
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.6.1		19a363347575540206481fd6163e4fe22e76c000
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.7.0		4db77114d238273eaac81c5748ecc6ea1ed5275d
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.7.1		30cb93d4219c1246bce0bf77d58a18a62c19ed17
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.7.2		0927dc58536cc9736e7e9dfcd386e0c549d7a146
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.7.3		b84de7759709b76824b9678b51f28a97de0d90bc
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.8.0		c4a27dc0b9aa20ee893ba1d5a56f8a999a48c630
org.apache.camel.kafkaconnector	camel-aws2-cw-kafka-connector	0.9.0		4ccb92b78e75cab2473eb23022644ec7ac770915
org.apache.camel.kafkaconnector	camel-caffeine-cache-kafka-connector	0.1.0		56c2f04a82a29f7b93b4f9e941d0e98dad46dc0f
