ch.epfl.scala	case-app-util_sjs0.6_2.12	1.2.0-faster-compile-time		dd1fe2c5246b5bd3aae2e1f7607c3cf4e79c01e7
org.danbrough	klog-linuxarm64	0.0.1-alpha29		N/A
org.danbrough	klog-linuxarm64	0.0.1-alpha30		N/A
org.danbrough	klog-linuxarm64	0.0.1-alpha32		N/A
org.danbrough	klog-linuxarm64	0.0.1-beta01		N/A
org.danbrough	klog-linuxarm64	0.0.1-beta02		N/A
org.danbrough	klog-linuxarm64	0.0.1-beta04		N/A
org.danbrough	klog-linuxarm64	0.0.1-beta05		N/A
org.danbrough	klog-linuxarm64	0.0.1-beta06		N/A
org.danbrough	klog-linuxarm64	0.0.1-beta07		N/A
org.danbrough	klog-linuxarm64	0.0.1-beta08		N/A
org.danbrough	klog-linuxarm64	0.0.2-beta01		N/A
org.danbrough	klog-linuxarm64	0.0.2-beta02		N/A
org.danbrough	klog-linuxarm64	0.0.2-beta03		N/A
org.danbrough	klog-linuxarm64	0.0.2-beta04		N/A
org.danbrough	klog-linuxarm64	0.0.2-beta05		N/A
org.danbrough	klog-linuxarm64	0.0.2-beta06		N/A
org.eclipse.milo	milo-encoding-json	1.0.0-M1		8fcfc92f02cc62489bc089ed7852c495320829ad
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.17		e535e13b771490b5ef44bfbd81056c9e6d34d0f5
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.18		b74ef855a3335e616649ea610b2fcd99fec0a7b6
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.19		3287b9afb5d7d835269e2f875bafff548e475955
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.20		04dff9c1e3b1b652c46627eb7ac2115082d70b10
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.21		f1ead6139c6ac7301f294a96b416fee7ce5f816d
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.21.1		e0f0894b6aea55fcfb35f1f4f34cb3faee27e67d
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.22		8f9ca3f7a279af21a9c6051c64138585a2b4b0b9
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.22.1		41e646e4cfb0a97ac26e42bf33d5629b0e386e24
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.22.2		54c60613862a5d77b0f790b319a5c523d83696bb
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.22.3		5523772affb36b303e6261b156c9d0d574555bcf
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.22.4		20527f60b722997f8f4d3a8173c672e2c9ac336e
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.23		f549d188abc3635c6e97b2d27233e6807978e672
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.23.1		7aff1fd4631392bba782a45098724202dc13562d
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.23.2		d815fbf53de40686f85be01b9b8d77204b8e1794
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.24		38121e2494404f0105810bacfe3a8511bea9e76b
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.24.1		812b57e4dfe3d46240976916025a84960cfc2803
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.25		9a338477bdf3e48cc8220d17e462d5edb94a616d
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.25.1		9fd226b65496cfe97083a895a4229f9ac8fe9ed0
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26		50cf330d1c8f286f6592bfcdfc941b4eeccadba4
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26-b01		40ef8e819e7ae572a23c0a5747f463fd0dfffc1d
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26-b02		8323a9dde97638064aada9443589d865f39399be
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26-b03		c38c20fececba28f16740069440df1f7c5208491
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26-b04		9db919351680068d59a7b554c5d53a6c96c921e8
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26-b05		ea11670a4ab6d7ee3bc13593eed18183f7e1084c
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26-b06		a426cccbd8f13dfc56728bec30d9c66ebf68528d
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26-b07		7b144b68d7290ccff6501ee17ef6d88235412726
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26-b08		edd59d6542abcd2c0748a79388bf2a04d7614cef
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.26-b09		210cf699b7d06e9ec33b66bd44c61bde021190f6
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.27		78ae28d1ec09e97ef4b6101f2f5ff5385748bec1
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.28		b2384deae716df9e678882a825f41a2340dc07ef
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.28-RC4		2fa4ae521982e6aa20b5bac81371554b1b991ee1
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.29		fbb514c4cdc30af526a9ffd6fbb34aff50d229c4
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.29.1		92157e4170f7d176f9ee503f5efd7432ecb54c33
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.30		77c8ba3a9a1ee0279e6c11e5c2ae96448ee1731a
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.30.1		dbaf0d8729d02321620e9f1ba1c5e24560fb6cfd
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.31		3c172a8e72e29ef16b383cf42418cf4c28b53ee0
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.32		dc443519d94805e993c6bf67963ef5f69f5eb1d2
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.33		46837dfb723e93bf7071f8965e1e454b45c45ba8
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.34		49863e9532245673ddeeae0c5a69887745ea78c7
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.35		9a49c53a50e817274ab4492c3184c1fe77bce620
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.36		84ab774b94021d15cb4c9c9e8d891b6558d1a8ad
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.37		43438451466e6ad47ceccd38aa0c572404998f3d
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.38		58dd2352b6d4df7c47841de4be104a2372e13806
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.39		6235cdd929be134e016a597a722b1b2dcd2f01e2
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.39.1		a873b1ba3d35ebb395e74361acb0c4f0bd7c501d
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.40		03eb9ac77865566976766c0fb09b9c84d991d212
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.41		473f4bad9e93d5bb436f22c4437c0f3d39841822
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.42		ec4d666dc31ff75991c386f735bc7ba8550843c1
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.43		5b7a5e37de70d703f7fc834ecb70001564275494
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.44		2c823c27686a6355e6d0e22f6d812a0136797226
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.45		b75a99abab30204bd9b6507bbfc6aa4d7f8a0606
org.glassfish.jersey.test-framework	jersey-test-framework-util	2.46		0dc9359f598a1f109e0ea8f3bdbc66aa5c861fff
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.0		881ccb2ef86008ded5e2e8b5116e44821d8b32cc
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.0-M1		af6d74dfffc7447863e88edf0153f2e23b960a52
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.0-M6		fb290e30ab908f6ce49bdd7c073315d7b9abbff1
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.0-RC2		72df500c277624a4801b0597745099911a98de28
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.1		24e263352cbd1f14292494091378e2cb34e797db
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.10		9e08fc3d14d460407e2673e10c18ab1ab4d45ff6
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.11		7675f478817b822b049e97f48470f8c1981a6961
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.12		a3a89c255cb365f4d188fa53efe988996c2c20d6
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.13		ce5c5cd99633f9fe0670069323c7e91b2537455d
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.14		6c4b99922c1d90987255406d37f7276b8eaef740
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.15		235127d8edd2f73ee1e5cdeb29a36a879b4da4f8
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.16		59ed8bb54502b260758a3bf33b32ce9314aed105
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.17		a327cf3b6553c6247782646f6c28f287d9380624
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.2		c2bfe1bc730be92619d28b84542c94035641a673
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.3		186779456ffea69ac043df6c50e8fa9fd78241fb
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.4		ae7dbf1bf277b03964e93efc49022879d56e3276
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.5		6babfde42a673a5bbfca73a1cee9a9acbbd8eb28
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.6		4c8d3aa1c9b0f7dabc9ed8f402c52bfdb4201b20
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.7		bf74df861c0dfd9e521fd6993bc84e99f7e9e0cc
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.8		8e16972e27faa050608f3cedc8012f80fbad54c5
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.0.9		c49e9725c9fcbe38d085fe1ec796682a78abdb0c
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.0		0027b99c4a885de7675be969d2f37626ef6b4438
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.0-M1		e8e0fdd35778348829ecac6dfadcb5278149e69b
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.0-M2		8a677d8bed1607e77111aaa8d1601c0660df0b10
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.0-M3		ee81e964b7064d900e7cd6af1e5d35bc63c60d90
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.0-M7		f1d00f46b211608f5ecca38417506e3762773026
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.0-M8		202da42ed0d6d0de0de50590dcc7530f45ddfb8c
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.1		0b6307b9caf0217e5303ad9d7b1d74bf8ea363f4
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.10		316e5cbd2e83b0bad72a411c9473471517dd3342
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.2		34cfb08073d5ad71640b2d7994c6396b4b0ef3f9
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.3		935152c016699e0a4a888bd1455ad9402e3b4d74
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.4		95c655637e128f6c41a50723f408ae93d47ea0d3
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.5		614287613a1130325236723936d2a5e12cade5bb
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.6		3a2b85857bcf1688a8400560139db5491e718bf1
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.7		94d5ece037245bc9823ef0726ea71a62862cb9d0
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.8		d360993c33a779fdc567087337217497bbb496ce
org.glassfish.jersey.test-framework	jersey-test-framework-util	3.1.9		cc3f24f8f4042ed8d26f9787b5aef1023e42a455
org.glassfish.jersey.test-framework	jersey-test-framework-util	4.0.0-M1		d4a62f96dd369b5b1d785a25888d1a7391e928e3
org.glassfish.jersey.test-framework	jersey-test-framework-util	4.0.0-M2		5e74c84b1def98a36c2ff0d3d7a9fc5de560f414
org.keycloak	keycloak-spring-boot-2-adapter	10.0.0		f5b475c465cf2bdd54b45c4366b5f840403cf806
org.keycloak	keycloak-spring-boot-2-adapter	10.0.1		c4a0b0c7b67b849feea4670624c16e2ec35595bd
org.keycloak	keycloak-spring-boot-2-adapter	10.0.2		8b5c387d99ac156d39c7c596117dcedfe0c4c844
org.keycloak	keycloak-spring-boot-2-adapter	11.0.0		99a719b21c2693256f126d481e59aea0a1472374
org.keycloak	keycloak-spring-boot-2-adapter	11.0.1		0e8379ad7e0e1a33cfeeebebf718ea31fb47ef5f
org.keycloak	keycloak-spring-boot-2-adapter	11.0.2		7d69723c843c5a632743850ef56ff867a694e1af
org.keycloak	keycloak-spring-boot-2-adapter	11.0.3		06d252e26e171ab2624172dcf3bed2d449688a7a
org.keycloak	keycloak-spring-boot-2-adapter	12.0.0		2103a62fdad3ac3ede6bff00c847f7d57c04d12a
org.keycloak	keycloak-spring-boot-2-adapter	12.0.1		6242e7d0eb50fa35baf97c0d7d6d25b483c05981
org.keycloak	keycloak-spring-boot-2-adapter	12.0.2		051bc73b84f2744b049fb866e90acf79cc5928dd
org.keycloak	keycloak-spring-boot-2-adapter	12.0.3		b79064d3a9571401f040a4553264d06228c08497
org.keycloak	keycloak-spring-boot-2-adapter	12.0.4		cdf6d4d0e5b391539e07108f6605b9ba582e4b67
org.keycloak	keycloak-spring-boot-2-adapter	13.0.0		ace502085ceeec06296c262d68defaaac47689dd
org.keycloak	keycloak-spring-boot-2-adapter	13.0.1		2907050a19df34982f242a945dbf5ebd7eef4e03
org.keycloak	keycloak-spring-boot-2-adapter	14.0.0		92343a71f0d6bcb05eb4ae8840fc1d259e946cec
org.keycloak	keycloak-spring-boot-2-adapter	15.0.0		6d82d0cd7643763b83de7ff908e70a4512a03f42
org.keycloak	keycloak-spring-boot-2-adapter	15.0.1		2cd706af63967ba17589bf55483a91c32d32a5d4
org.keycloak	keycloak-spring-boot-2-adapter	15.0.2		c8272fd81ae9b220fd43fe5ced3b8ef71db931d3
org.keycloak	keycloak-spring-boot-2-adapter	15.1.0		ae74f68c5dc54eca816af314a82095615b827e59
org.keycloak	keycloak-spring-boot-2-adapter	15.1.1		51082ce96aa230eff5ca132274bf89d5da77baef
org.keycloak	keycloak-spring-boot-2-adapter	16.0.0		8efdb0d728e2610abe169b6603bf354f4b5714ab
org.keycloak	keycloak-spring-boot-2-adapter	16.1.0		cddf01d314fea990e972fe96f0378b7762df8eb0
org.keycloak	keycloak-spring-boot-2-adapter	16.1.1		8a593ef3d4b3f62d69dc95c09c6cf6b601dcd165
org.keycloak	keycloak-spring-boot-2-adapter	17.0.0		ed9f4c8d99bea7780790511034299852fa114d6f
org.keycloak	keycloak-spring-boot-2-adapter	17.0.1		5bb2d234c7d872ee913334af0a88332bcf269ced
org.keycloak	keycloak-spring-boot-2-adapter	18.0.0		c1c4c673b403360e2e65160df18dda088a32a8dc
org.keycloak	keycloak-spring-boot-2-adapter	18.0.1		bc0bc14baa9ad6c415d1e14d5a763478c13af9c2
org.keycloak	keycloak-spring-boot-2-adapter	18.0.2		69dbee460ad52c0fb62d470f4cd8c0c28f53e6d2
org.keycloak	keycloak-spring-boot-2-adapter	19.0.0		246784b20ef5863a094d5b1b8b2873cfc5b61041
org.keycloak	keycloak-spring-boot-2-adapter	19.0.1		a4178f7e44881b4934191dc97f129c790556d002
org.keycloak	keycloak-spring-boot-2-adapter	19.0.2		c9ce0bde0e5bd1c6fa13aae00d31b4b279f0c3cc
org.keycloak	keycloak-spring-boot-2-adapter	19.0.3		3d3045c28dcd2d33dd662e021060dfff655a03bb
org.keycloak	keycloak-spring-boot-2-adapter	20.0.0		043eebded404993d19df7838e86aeb9e04f8f0e1
org.keycloak	keycloak-spring-boot-2-adapter	20.0.1		b7dabfb84ad17348ab8845911dfdc9678e3f825e
org.keycloak	keycloak-spring-boot-2-adapter	20.0.2		ec6e0642389410fbca727a624047a91104a9f2f1
org.keycloak	keycloak-spring-boot-2-adapter	20.0.3		c8e36ab5cc04e024b4584646f70f18e11013c850
org.keycloak	keycloak-spring-boot-2-adapter	20.0.4		f3fdfa05ddf8fa67b7c9d5a50fa07777047d8c8f
org.keycloak	keycloak-spring-boot-2-adapter	20.0.5		36b0643279a4c1ac5c5b4b609ce691567f8a44e4
org.keycloak	keycloak-spring-boot-2-adapter	21.0.0		13e357bc709ba66ca4d6d80e602031fb0ecdee06
org.keycloak	keycloak-spring-boot-2-adapter	21.0.1		500b5b0afddfdfb4049a3a0be7279ce75f1c75a5
org.keycloak	keycloak-spring-boot-2-adapter	21.0.2		9b61dfd1a383668859d860a55a3ad2546c9409f8
org.keycloak	keycloak-spring-boot-2-adapter	21.1.0		a51a17fec2b716360c6dee5c7d0c1aac3fdf825c
org.keycloak	keycloak-spring-boot-2-adapter	21.1.1		e8fac1826170cea411ae183f92f345711427d512
org.keycloak	keycloak-spring-boot-2-adapter	21.1.2		73269b254172f34f32dc72961add8fa407e55229
org.keycloak	keycloak-spring-boot-2-adapter	22.0.0		aea1efe902c68975b7a740f4ecefca6bf9500652
org.keycloak	keycloak-spring-boot-2-adapter	22.0.1		b6c8f9417edde1c577e152e5632cead3c90d9b41
org.keycloak	keycloak-spring-boot-2-adapter	22.0.2		6d495510347855b6ad76b586deca331f3b7996fa
org.keycloak	keycloak-spring-boot-2-adapter	22.0.3		e83f2320b0f9e6d067f3e4ce5511f28cdc606a10
org.keycloak	keycloak-spring-boot-2-adapter	22.0.4		65721aa95bb3577f53101006f9bf1c4bdaa90f6d
org.keycloak	keycloak-spring-boot-2-adapter	22.0.5		7ebd043470878e5515578b1ec2cde592d8f0ea69
org.keycloak	keycloak-spring-boot-2-adapter	23.0.0		6d5c9ca534cb5cc854b94d064e7a75e3c0ef0a9a
org.keycloak	keycloak-spring-boot-2-adapter	23.0.1		d894b71bfddbebbfbeb4be81b05c2df2a160ccf8
org.keycloak	keycloak-spring-boot-2-adapter	23.0.2		d49f9a3cdac365706cfba1b67533e42f2c2e6c9b
org.keycloak	keycloak-spring-boot-2-adapter	23.0.3		0c67be4fc47467808df641db1c8f9b87769b7fb1
org.keycloak	keycloak-spring-boot-2-adapter	23.0.4		6095c1a05e5035367584882fc8968e28ba4e6680
org.keycloak	keycloak-spring-boot-2-adapter	23.0.5		af8e057c79413e094f33785ce0be42432672f552
org.keycloak	keycloak-spring-boot-2-adapter	23.0.6		61aa3b1a751ae2d7a886633f8af2bb27db505fd6
org.keycloak	keycloak-spring-boot-2-adapter	23.0.7		0f36962bb0e9e3b510bfd427c452be252940d8c9
org.keycloak	keycloak-spring-boot-2-adapter	24.0.0		80f2a7bbfe17da0f546e003356391fa4ceda28d3
org.keycloak	keycloak-spring-boot-2-adapter	24.0.1		a92cc7e1a724223e727858099cf54a76e355352f
org.keycloak	keycloak-spring-boot-2-adapter	24.0.2		13f30c1c084ec87f3d1a1a238908f40adaacf2a9
org.keycloak	keycloak-spring-boot-2-adapter	24.0.3		d02ea20b360d79446baa9684d9e49da6aac66da4
org.keycloak	keycloak-spring-boot-2-adapter	24.0.4		2034026e744ce4ddc2c4a3205924a421839affd4
org.keycloak	keycloak-spring-boot-2-adapter	24.0.5		49f674ed58d702a5a56270320c94eaa59637d010
org.keycloak	keycloak-spring-boot-2-adapter	25.0.3		b99ae247777023b806a5aa5d72c153b95f6933b6
org.keycloak	keycloak-spring-boot-2-adapter	4.0.0.Beta2		5adad5c0336ccdb854b529adbc98a048db586c88
org.keycloak	keycloak-spring-boot-2-adapter	4.0.0.Beta3		6a1f667f699c941fbce36fe37618743c2fa943a9
org.keycloak	keycloak-spring-boot-2-adapter	4.0.0.Final		4b5d82689c66c753cba1334941e489aa0b5f68f4
org.keycloak	keycloak-spring-boot-2-adapter	4.1.0.Final		ad599fc62cd6a284bc2e70d2cb94329b12401722
org.keycloak	keycloak-spring-boot-2-adapter	4.2.0.Final		f0c2e8a102cfbd44577f329ae125e61926dcc4b0
org.keycloak	keycloak-spring-boot-2-adapter	4.2.1.Final		8d249203a36f0a4c8b5d366c998f95945a32f18b
org.keycloak	keycloak-spring-boot-2-adapter	4.3.0.Final		c03869fbabfbd34515d559378e9e92894199f78c
org.keycloak	keycloak-spring-boot-2-adapter	4.4.0.Final		4d44578d8a0efc5d2114eb4c661b4f92b1eb4779
org.keycloak	keycloak-spring-boot-2-adapter	4.5.0.Final		8175651d778004df14de31d7cc427484f36a5305
org.keycloak	keycloak-spring-boot-2-adapter	4.6.0.Final		550d363c8c34bf7d0165e7c316cd559371878901
org.keycloak	keycloak-spring-boot-2-adapter	4.7.0.Final		2e7df5527c9ac807c0af47ccbf0431ed928106f9
org.keycloak	keycloak-spring-boot-2-adapter	4.8.0.Final		b2036a7799c0b849813075e62ea28d4885d25a85
org.keycloak	keycloak-spring-boot-2-adapter	4.8.1.Final		e3d5a13ed4cdfa206208754c5b5cef163909c363
org.keycloak	keycloak-spring-boot-2-adapter	4.8.2.Final		b19cffb5dda5888dc3ef3335d7e0b0657352d0ad
org.keycloak	keycloak-spring-boot-2-adapter	4.8.3.Final		66e477af49e2b49d4ac226ad566df479ea9e0488
org.keycloak	keycloak-spring-boot-2-adapter	5.0.0		2d16a1c4e71b80de100855d4bed44afdf9496e37
org.keycloak	keycloak-spring-boot-2-adapter	6.0.0		d89956775a983260ec0181dca14d254abb7bad2c
org.keycloak	keycloak-spring-boot-2-adapter	6.0.1		7284dd52f8eca0bd7c14727eaac3f604811e4d31
org.keycloak	keycloak-spring-boot-2-adapter	7.0.0		4494d738f8c550c577d3a0b10de11df50a8c3152
org.keycloak	keycloak-spring-boot-2-adapter	7.0.1		6c6d79707a62541050921f389ef87ab54872c782
org.keycloak	keycloak-spring-boot-2-adapter	8.0.0		ea66fb26a6ef27c4e1abf36ae88a2a8da7a0f7e0
org.keycloak	keycloak-spring-boot-2-adapter	8.0.1		0bbb2a20c653c9f405b5edaa5d4652a76986eb79
org.keycloak	keycloak-spring-boot-2-adapter	8.0.2		035557472f985cbfd5b4bcbfeb2387656c5d292c
org.keycloak	keycloak-spring-boot-2-adapter	9.0.0		65f09625726a80091eb4bc8d6a50077da12bf2e8
org.keycloak	keycloak-spring-boot-2-adapter	9.0.2		efe192c088a408b84188d48ec05aa3b73f620123
org.keycloak	keycloak-spring-boot-2-adapter	9.0.3		9ee4e8467e5dbeda0158753009fc1d85fbcd4b6d
org.kie.j2cl.tools	common	v20240622-1		5afae51a2da1ef19f2f9b929324cf21a3d00fd3f
org.kie.j2cl.tools	common	v20240622-2		5afae51a2da1ef19f2f9b929324cf21a3d00fd3f
org.kie.j2cl.tools	common	v20241110-1		879efbad67bcf8205b63896f0722800c2aaefd7f
org.kie.kogito	kogito-scripts-springboot	0.8.1		c86cd5ca2a9eb4ac305c351fd6af2a3eb5b36cb7
org.kie.kogito	kogito-scripts-springboot	0.9.0		8eb5c3068e2a5c55bf03515bb9efb63b25cb9433
org.ligoj.plugin	plugin-redirect	0.0.1		0bd33cd6972fce33cddb7e06c5f1b7d446b8f3a4
org.ligoj.plugin	plugin-redirect	0.0.2		c6dbe09196b1609ec1e67b92a75669e5d8840022
org.ligoj.plugin	plugin-redirect	1.0.0		1f97075c8eb718525873c2df0608a0c8c85e4aa2
org.ligoj.plugin	plugin-redirect	1.0.1		724a0805201ce04cddac16b29f434aa95c883d6f
org.ligoj.plugin	plugin-redirect	1.0.2		2db7daf790e3de4d6c819539b06f8bbb0d4d21ca
org.microg	vtm	0.9.1-mod		1de84d62f8a7660ca56fc24812f54ecc2f8200a0
org.nuiton.jaxx	jaxx-widgets-file	3.0-alpha-2		3977c978ace92a9010a7d400b13f588ed8ec929c
org.nuiton.jaxx	jaxx-widgets-file	3.0-alpha-3		0ca9ba9095abbc728662d442e312c469d7155685
org.nuiton.jaxx	jaxx-widgets-file	3.0-alpha-4		0bb02377102b01c8fb465628f6da13bc840197b5
org.nuiton.jaxx	jaxx-widgets-file	3.0-alpha-5		2e326048d5c65463d239fc9da5018a050b966e20
org.nuiton.jaxx	jaxx-widgets-file	3.0-alpha-6		4152d4fae6e4ce9564ef681abb833451ef1e5559
org.playframework	play-java_2.13	3.0.0		e8f7428cbc44cff9761d593fe974e563dad61aab
org.playframework	play-java_2.13	3.0.0-M1		004bb851f6366ed0b6a39093fcb8c923c2cbadfc
org.playframework	play-java_2.13	3.0.0-M2		3f134a7150018f94e7696aae5657fffae254696f
org.playframework	play-java_2.13	3.0.0-M3		a8b02fd5ea52f7cbb81285eeb3d77da02ba26ff5
org.playframework	play-java_2.13	3.0.1		d92cc1b9e7766cfc3ca98f061657c0d831c962d0
org.playframework	play-java_2.13	3.0.2		09841e5183c9d6107cd28c83347947db08624161
org.playframework	play-java_2.13	3.0.3		44cd1147222257fc62d9c540329ec25cb9d3d382
org.playframework	play-java_2.13	3.0.4		208be9b814c08e352e68edf71f0c14bfdde4a170
org.playframework	play-java_2.13	3.0.4-M1		483ce9ed360dfb5a37317c3da58be60393eab4ee
org.playframework	play-java_2.13	3.0.5		41dd5002aeecbd96302c243323864a147f5a33c5
org.playframework	play-java_2.13	3.0.6		e3acecba8d2d7c4a0c528f5a421a89c94fc37f18
org.playframework	play-java_2.13	3.0.7		00446080fd63b45edbd537c8dcd5b9765984afbe
org.playframework	play-java_2.13	3.1.0-M1		9e0f6a060d8b1f0d8e9bdf83519c6b93685caf4e
org.plotly-scala	plotly-jupyter-scala_2.12	0.3.1		9ad2c306f71a6dd7161dea1c381bad9099809535
org.plotly-scala	plotly-jupyter-scala_2.12	0.3.2		8af94da939dcf444d4b0237a26d020dab182f4cd
org.plotly-scala	plotly-jupyter-scala_2.12	0.3.3		b94349c38246d0f361bf3ce25401f2897b37fc18
org.plotly-scala	plotly-jupyter-scala_2.12	0.4.0		d14787c974ef69a8eee7e01d65515b940b9d0faa
org.polynote	polynote-server_2.12	0.3.0		49367106c96837b43eeab9ea17a31c1e76a310ee
org.polynote	polynote-server_2.12	0.3.1		95e7c5477f78087fdc55e5b282b9c78701469608
org.polynote	polynote-server_2.12	0.3.2		28b2a99445209dfd26338910527501c9e70c3b6b
org.polynote	polynote-server_2.12	0.3.4		567c1050432809b25e4c574876eb57cae851c396
org.polynote	polynote-server_2.12	0.3.6		7b858e71d6cf83b002dcaec3fc33f535115680f8
org.polynote	polynote-server_2.12	0.3.7		b296b629807a80fe38246f4d74cd2171b6ec8e29
org.polynote	polynote-server_2.12	0.3.8		29e95c13341118e71cf62234b7960663fd7320b0
org.polynote	polynote-server_2.12	0.4.0		b6fefcb14c3e786e005c8a1e6e93090bcda03bb3
org.polynote	polynote-server_2.12	0.4.1		c47d316aa3b132eada60fef4bed88b42d56103e6
org.polynote	polynote-server_2.12	0.4.4		e4b4eedcd7b6aa479402c00068612a53cbc0fee2
org.projectnessie	nessie-versioned-gc	0.4.0		d275a3c379efeed80f36779f80a87e4c56798746
org.projectnessie	nessie-versioned-gc	0.5.0		b6ec87ee71f96a347dd021a94cea6afeb53d30e9
org.projectnessie	nessie-versioned-gc	0.5.1		6f58bd6e0dad54251f4ac53fcc32f64f817e0db4
org.projectnessie	nessie-versioned-gc	0.6.0		6a94464e10f1a79963268e9a45bb535ef58c62d8
org.projectnessie	nessie-versioned-gc	0.6.1		1b28f24f71df5878c6f4686d34a4e0dc80c16255
org.projectnessie	nessie-versioned-gc	0.7.0		f0c334b5ab8ccabd636e1af1c1453e20413eaae7
org.projectnessie	nessie-versioned-gc	0.8.2		62766891d7fa7407c70df2dd61498a80aee50229
org.projectnessie	nessie-versioned-gc	0.8.3		a28f04f9641b1aec91b18d5d00613753486fcb2a
org.projectnessie	nessie-versioned-gc	0.9.0		8b2b32c8368eddc640c4b18ce57fc386da62601e
