ai.yda-framework	openai-assistant-generator	0.1.0		267dd6fa50cfd4d5bd4b9f92de38de62d5ad8fd3
io.qtjambi	qtjambi-svgwidgets-native-linux-x64	6.7.2		1573cce8c9e58665e4212296636a091ec05d2c17
io.qtjambi	qtjambi-svgwidgets-native-linux-x64	6.7.3		7757388c0c68c497d3aa7be7c2ec1ccaeefcfbd8
io.qtjambi	qtjambi-svgwidgets-native-linux-x64	6.8.0		89c6523862abcc675f120616381f855d1fa59da6
io.qtjambi	qtjambi-svgwidgets-native-linux-x64	6.8.1		8c3eeeb7ef184f833c976dc678b578d0e13dd865
io.qtjambi	qtjambi-svgwidgets-native-linux-x64	6.8.2		ad5298390e164be10d77e494691060a594b7daf5
io.qtjambi	qtjambi-svgwidgets-native-linux-x64	6.8.3		c71442922ef17a97dadf97eff289f0d36ea6bf3d
io.qtjambi	qtjambi-svgwidgets-native-linux-x64	6.9.0		674629d4c2b8ca2253955d3b8b662746e2806a00
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	0.14.0		78d2ea3549a674a40af6a1afca551466a7564cc5
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.0.0		01f94ddb1ba8a5324ff746cab757b3c12276fbc6
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.1.0		3751b16d6af3e3a53f4b789c3cdc2fccd29029fe
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.2.0		cbd4c4a6d72025dbb99b2c323189ecd1d9d368e6
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.3.0		1ed3ae7d0d108e9d932d37c3b5354fa9e5771188
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.4.0		eccbea9aea7d397e622cf35433d7b4dd9da07af2
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.0		d31c1d688120995936e7810ee821d198313667d6
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.0.CR1		89d8f124e0e97a634fa56ab8d87f9aa7c61c7c4b
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.1		94028e05cf5a5ae184ca640794eb26fd6f403165
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.10		1f8db08fc9afe3844f9658ed3bc77fd2860d1da3
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.11		afe9dd7275a017ac4fe84f901982b794a8268dd8
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.12		5198f813f0db98b674b744d219e7200eec1b7b8f
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.13		58ff85108062ad035f8b3a9f93e1b970ad48d092
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.14		99473b6169072d380319871114c5af9e539937a9
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.15		1dc70b3c13d8bda1834afad93c3ff1bdae8b728b
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.16		dd3989f9c211d494b4b16c7bdba80e109abca1e5
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.17		a6f31628cdcd33d7b5c23195b22833e04160b405
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.2		b59e99448c57295de05ea78ff3a255990b2d2174
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.3		cdfe43ad5c839eb2c157b93b7264d7cada6f2535
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.4		0a994ccf1ed131c45a6f1e6b76770065fe4317e0
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.5		997a2bef0fc641aab0436386adb36c9f40eee5f5
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.6		f981d638150037efda57f2a4baf58354417503f5
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.7		1f43e1614c55b0b4125628378f9d624528bb1f0d
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.8		e9708a331aedf22bd938390250f4e8e68342fe84
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.5.9		d413e0103e1fa17656fa1e9962a1232516963bf5
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.6.0		67e47e22461eaaf4dce646caddd349af7eebef68
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.7.0		6fd85cee480686f41de8bb163905d25908302c31
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.7.1		216a80d806d371c1a2383b4b5ca011ca8c36d41b
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.7.2		46b327cb1c4cf265e3427c952b5f77a338af8c03
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	1.7.3		ad00cec069588beee8ba1919166d07f6b375e950
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.0		1395f25cd36fc3ff8eb6dd32034a8eff68c6b84f
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.0.Alpha1		e2463ef034db1f4703d2946cdd539d78a6a5966e
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.0.Alpha2		dba90b271c72ff84fdf48625428f1db7e6abb332
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.0.Alpha3		3019e591991d13750653445e9c516c8080fcb9b2
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.0.Alpha4		fff01c9dd4bba7d1962f99cd514cb90f5233dee1
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.0.Alpha5		4c28199cb9dc72ed59c67e1b0c814a5b36ca7d3e
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.0.Alpha6		b303541110a805e83cda7a0b56aa738890ae599b
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.0.Alpha7		7894cde0194fb53f8da5a08081b7aa6697e24d31
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.0.CR1		97e9fdbb52e272f1969f95fa0b15de53792f0394
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.1		6d815bfb800ffa0d93feefd68dc2669819424ffd
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.2		9a627c2afe0e218987d471aef92b03fd6836fad1
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.3		c0371307e92962f90c4b0cf26ba150489672bc54
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.0.4		a4ceabd0a8d79d4ac9d89beb67e043e60e2c6939
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.1.0		8ba80f0ebedda0c917bbd435aeca120294613221
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.2.0		bef23f5abad3a4a9bae49598272f536b3a1ead33
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.2.0.CR1		8d515c63aa56e812dea6083be11c7473a174eeac
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.2.1		51763871a85a4946a6feb7e4c23897fde6a6fe74
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.2.2		447bd94928607cd4f0812c076aa8f8e73a7a85a6
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.2.3		7a1f508279b38708b2de03d31812c2777693fda7
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.2.4		c44b1826f60b1584edb503c4313f89e19044e690
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.2.5		cf03542f020afaa76cd56a219f41ca5e19b52209
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.2.6		ea81ff0496c08bbc5ac368baecfe6ba3eac22aad
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.2.7		925967da9c85d97eebb543e909ae3a6525598800
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.3.0		44f1b1cb7aefc637292d98964eae95f37e6e4f71
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.3.1		9216d8ae047a092bd69cde60ea7005c422e313cd
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.4.0		8d30c414b8f817b180015bbea9bc01b46e440213
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.4.1		4948ff6d8d11a3d89330b4bcee36ce13fa36861e
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.5.0		3d8fdfd19daeac0d3d9a5b7f47ecb67e073930e2
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.6.0		de514f3a703a28f08e07f6710aca382be1ef97f6
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.6.1		0ccd6c8fc355b50490e3a7879a471ab1e417512e
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.7.0		8036b75ba107d704f83da8b96023fac3bc262324
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.7.0.CR1		96f036d555a018661cc8b5849f07662e34ebb683
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.7.0.CR2		7450b06ce55d4cf79a88a9c6331edcc7b5334d3a
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	2.7.1		0de4772458e7257be706fa6cddb0bc1b113196f1
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.10.0		c0eb66b3c205783ccf40f6d9dc6a13f02058a0ca
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.10.0.CR1		eb206eab92be58397f6778b51d00f67ddd56349c
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.11.0		018ad4e89077897f93128a1ae8ff0aaa87d1c5f1
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.11.1		4e3418b80812b84afdacf9a505a626d5cafbc9fe
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.12.0		0d506080d28a0ef7dc440d16f6a76ac64389ddb2
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.12.0.CR1		a4a70cb37463348689fe3a73a3b8238d3040f633
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.13.0		70169345797ada2e7dc6c2955afbf62ab03b0a08
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.13.1		6f0114ab0190a4113b93fb46de981b1bed5eb5e2
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.14.0		a54ef0e3525f5dea02cba32ef3185f22f947d71e
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.15.0		d5555aebea9826228c55533b52911e5d794aeb7e
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.15.1		ed7e5e45203766f4ff0fa7d0b86fd91fe1105463
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.15.2		e2b9bc5aae0b56066a54dc7527fcdb911f21c8bd
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.15.3		9b9585f6be119a6a92e0ad5abd98b9a05fd80d9f
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.16.0		3a3fb30791d36f3843c6fadc5eef0a664d166904
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.16.1		06164a7dc7e3c03abfdee17385230c239ea036e2
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.17.0		6b02a94f6d2006cc0dc3d4fb79d20a248227fb0d
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.17.1		ece45c7a14b519245e46ece647409b1d9873c901
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.17.2		e206b35cb66eee916a87f1d852526704f4a5ab86
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.17.3		d1468b96d0f8a83e66344f32e95dbb834cb376c1
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.18.0		eba55330afa3ced6eec6e9005713043eab546db1
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.18.1		48ef1817a4ada5bd8492e453eb754a5d3612394e
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.19.0		9ecd61e4a493f872ee7e67d99255a6bce515962a
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.20.0		251ce04d43b60536324a7b4faf2dd381d60aeee6
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.20.0.CR1		8e04cbd9e7e389e627dbe9c441969402dcf7fcdf
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.20.1		1b9076f3f1ffbe93d4325d11720110ff4985a1a7
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.20.2		27ffb006db0f5cae9827deb06a6e9cb2ad9c57a7
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.21.0		b2238cd9e6594b7d5be3d6baabaa7ae744be4f80
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.21.1		84b90286ed58ee0f161ad457092fed923b3f7f09
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.22.0		4e1763ac4f41494185402bba0cdeaad1ee23ee24
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.8.0		8805f0c0c23fc28480cb87cabb643a354d7a2c21
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.8.1		54ef342e2534beb862dcfcbabd824d7289a486f7
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.8.2		99511b03fcf54c19e638de2f32d19c70252ab1d6
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.8.3		c6595e87aa4f8ff5c6e54410a40fba6276bed3ab
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.8.4		e7bbf5996f2c556191cee330650647b2c1141230
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.8.5		9a95f8ff7980798be40e0d3eff8180187983d251
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.8.6		4f6b4a2093a832ab6b5676bec141f1b9d3f4159d
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.8.7		b95fbbc488da09f3f35f4b0d4e5a2cf04335d46d
io.quarkiverse.cxf	quarkus-cxf-rt-features-logging	3.9.0		85912b4cc85a88306229c0bddab4a9aa3d7b74fc
io.quarkus	quarkus-container-image-s2i-parent	1.10.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.10.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.10.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.10.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.10.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.10.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.10.5.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.0.Beta1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.0.Beta2		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.5.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.6.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.11.7.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.12.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.12.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.12.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.12.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.13.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.13.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.13.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.13.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.13.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.13.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.13.5.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.13.6.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.13.7.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.3.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.3.0.CR2		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.3.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.3.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.3.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.3.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.3.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.4.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.4.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.4.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.4.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.5.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.5.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.5.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.5.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.6.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.6.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.6.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.7.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.7.0.CR2		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.7.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.7.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.7.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.7.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.7.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.7.5.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.7.6.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.8.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.8.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.8.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.8.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.8.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.9.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.9.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.9.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	1.9.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.0.Alpha1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.0.Alpha2		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.0.Alpha3		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.0.CR2		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.0.CR3		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.0.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.1.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.1.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.1.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.1.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.1.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.1.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.10.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.10.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.10.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.10.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.10.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.10.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.11.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.11.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.11.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.11.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.11.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.12.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.12.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.12.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.12.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.12.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.5.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.6.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.7.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.8.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.13.9.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.14.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.14.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.14.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.14.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.14.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.15.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.15.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.15.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.15.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.15.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.10.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.11.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.12.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.5.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.6.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.7.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.8.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.16.9.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.2.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.2.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.2.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.2.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.2.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.2.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.2.5.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.3.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.3.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.3.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.4.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.4.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.4.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.4.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.5.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.5.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.5.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.5.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.5.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.5.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.6.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.6.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.6.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.6.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.6.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.7.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.7.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.7.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.7.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.7.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.7.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.7.5.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.7.6.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.7.7.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.8.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.8.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.8.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.8.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.8.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.9.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.9.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.9.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	2.9.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.Alpha1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.Alpha2		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.Alpha3		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.Alpha4		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.Alpha5		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.Alpha6		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.Beta1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.CR2		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.0.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.1.0.CR1		N/A
