code316	code316-core	0.8		ce22e4aeb2b0436eef06728c654974d189a2a823
com.liferay	com.liferay.monitoring.web	3.0.1		5ccc186ac9d98b02642c8d1713014c8fde553c06
com.liferay	com.liferay.monitoring.web	3.0.1	jspc	cc5c3521b6fb0fb3432c93418689569385d78519
com.liferay	com.liferay.monitoring.web	3.0.10		649432a17eb2fdb2f465bb88954acd374e87b254
com.liferay	com.liferay.monitoring.web	3.0.10	jspc	a674ffe00099cc053512565d35ecf66fd4ff9276
com.liferay	com.liferay.monitoring.web	3.0.11		c5f03d7c4ba0c3de1c318c9b4fda0d739e6e5203
com.liferay	com.liferay.monitoring.web	3.0.11	jspc	245108ff7c75a3e6901c8037796e1b9ad1e5233a
com.liferay	com.liferay.monitoring.web	3.0.12		461dca439198e0ff954087a45a2b9ac77f73849e
com.liferay	com.liferay.monitoring.web	3.0.12	jspc	406db3083201e85f729fb276f52ebee3ad32a859
com.liferay	com.liferay.monitoring.web	3.0.13		3f170fcd8f0876733982b7eec7f9da2acd471259
com.liferay	com.liferay.monitoring.web	3.0.13	jspc	d7248e51050e7c7cc2805fb25cda7e525f1c7bb1
com.liferay	com.liferay.monitoring.web	3.0.14		a7633191bfac5c63f27481d289feaaad0c5a29c0
com.liferay	com.liferay.monitoring.web	3.0.14	jspc	aa5b8e8e6bb1018c49857701af807c8dd434c55a
com.liferay	com.liferay.monitoring.web	3.0.15		43c6547752b083585770214c9fb986236a276ffe
com.liferay	com.liferay.monitoring.web	3.0.15	jspc	7781e60dea00ffb64196a8b4c0816c343019816a
com.liferay	com.liferay.monitoring.web	3.0.16		984a1b7436a2d8b02ff499619ec63492943625d6
com.liferay	com.liferay.monitoring.web	3.0.16	jspc	916855ffa1c5e815a99c105624261547c8e6cab3
com.liferay	com.liferay.monitoring.web	3.0.17		439dc01501aace4194eab06578fc551ebe8e6e2d
com.liferay	com.liferay.monitoring.web	3.0.17	jspc	c1391f78da67e93292464db5cc2b041ab96671f8
com.liferay	com.liferay.monitoring.web	3.0.18		1470fd8c33dc108e22dad925267787fb6729e423
com.liferay	com.liferay.monitoring.web	3.0.18	jspc	1f27941188a347a19f3ca64fd82ee38a23523977
com.liferay	com.liferay.monitoring.web	3.0.19		d3aece68810b0f197a426187653fee13642e6b07
com.liferay	com.liferay.monitoring.web	3.0.19	jspc	09cd3d22486027e4afb8f23ed4df88edbc41afcc
com.liferay	com.liferay.monitoring.web	3.0.2		5abdcc27dbdec7073da6ef05687fa5c493af088f
com.liferay	com.liferay.monitoring.web	3.0.2	jspc	15b6e9d3da7f34118027b1b31c0ff5b8c40d9fe7
com.liferay	com.liferay.monitoring.web	3.0.20		a824d0a477de224a9feb3de46793602799ac7e08
com.liferay	com.liferay.monitoring.web	3.0.20	jspc	3a5ad2e9da68f7e20bb3ba33386c40be0da0bbbb
com.liferay	com.liferay.monitoring.web	3.0.21		9d3f00ce71cbe03d0ad4bd2700e8a171fc90aae0
com.liferay	com.liferay.monitoring.web	3.0.21	jspc	17ecb98ee3e8079ebf5e333b27d0564ada55385e
com.liferay	com.liferay.monitoring.web	3.0.22		fc062e61b101df4e593a81f99d209cdfa5ea8bb4
com.liferay	com.liferay.monitoring.web	3.0.22	jspc	2f8006a7ef98bf4559b61ca76cf45a22dcf17bf8
com.liferay	com.liferay.monitoring.web	3.0.23		70d1fb7efe5618b8c296135691f49dd48250c52b
com.liferay	com.liferay.monitoring.web	3.0.23	jspc	e7708dbce580eb791ea3ea4bdcfd2e507f232605
com.liferay	com.liferay.monitoring.web	3.0.3		96ab6f156d8b05b0120bb1d834c7389c010b4aa7
com.liferay	com.liferay.monitoring.web	3.0.3	jspc	fe7f5dd3af575e28dac9906f6379ee1c39114ec7
com.liferay	com.liferay.monitoring.web	3.0.4		52766ccef70ef45c5ed780b372f00c1de7b5402f
com.liferay	com.liferay.monitoring.web	3.0.4	jspc	628ca86337c291322b84dfeb8f506d8270089f9e
com.liferay	com.liferay.monitoring.web	3.0.5		090d48f2b52ed496bbb4d566a00c03b7a2f7318f
com.liferay	com.liferay.monitoring.web	3.0.5	jspc	f8bbd140e2f94246b085bf32fc3ea32deb0aed9f
com.liferay	com.liferay.monitoring.web	3.0.6		441715e955b8e7a25a9870b749389d738831c4c2
com.liferay	com.liferay.monitoring.web	3.0.6	jspc	16560b1167f9553aa7588ad30c0e800dcc175a65
com.liferay	com.liferay.monitoring.web	3.0.7		6e98844279781fb0512bf0cd203988d19d6952d8
com.liferay	com.liferay.monitoring.web	3.0.7	jspc	d479badc26657c81d6cb5b7e7903ccac55015101
com.liferay	com.liferay.monitoring.web	3.0.8		c2e8d82a135c7a5d795b5a775d0397734d9befda
com.liferay	com.liferay.monitoring.web	3.0.8	jspc	d08c54235adaf92dc3ddaeb66d871c6a69a3843f
com.liferay	com.liferay.monitoring.web	3.0.9		c659ebd64b94a661fb570e748a5ddf6e8fea4bc6
com.liferay	com.liferay.monitoring.web	3.0.9	jspc	2ae15a255d46e497554fbc809cc9f49bca9d97f3
com.liferay	com.liferay.monitoring.web	4.0.0		6fe4ac763b0b87342f581b50327f7efe5b57ef39
com.liferay	com.liferay.monitoring.web	4.0.0	jspc	f95fe06a1c04372862b669194d994ef30661f8f1
com.liferay	com.liferay.monitoring.web	4.0.1		d593f58bd522fd51c8d9f2de3c8c53cbca9eb8c4
com.liferay	com.liferay.monitoring.web	4.0.1	jspc	052f3404de704d284787bb249ab6aa819c8b5fb8
com.liferay	com.liferay.monitoring.web	4.0.10		bf01cca23bc6f4f706ba6e04fd3588b34b71eff9
com.liferay	com.liferay.monitoring.web	4.0.10	jspc	0f5bf875a4b8a19d9a0c671f8c870d423ad4fe75
com.liferay	com.liferay.monitoring.web	4.0.11		d37926ee1cd6556711b0f20d6e0cea75862da6be
com.liferay	com.liferay.monitoring.web	4.0.11	jspc	51be997c3d445bf1b62695d7a203bc4786a7e24a
com.liferay	com.liferay.monitoring.web	4.0.12		1c3fd8c455134cff4d81422faad968105af375eb
com.liferay	com.liferay.monitoring.web	4.0.12	jspc	3a5c178c735989d694ef5e8f1f5972d9d3112a45
com.liferay	com.liferay.monitoring.web	4.0.13		847e298cd5f8958d15e603768883966219156bfd
com.liferay	com.liferay.monitoring.web	4.0.13	jspc	836084b94454c96d22a9c216df9b7e154afc07f3
com.liferay	com.liferay.monitoring.web	4.0.14		727c7f1bbfedc7f42afc8419f56ad2621b8cb889
com.liferay	com.liferay.monitoring.web	4.0.14	jspc	79119015a4ba0f764146c5f84cdc333e4ed0f105
com.liferay	com.liferay.monitoring.web	4.0.15		042d31ba45130c1476eb573e02459ca91d16b0d2
com.liferay	com.liferay.monitoring.web	4.0.15	jspc	c7029cb5ec29d91d7cce2bcea6b4bce530f6a6b6
com.liferay	com.liferay.monitoring.web	4.0.16		2485f0329bd707ab8240436846cb1aad9345f86a
com.liferay	com.liferay.monitoring.web	4.0.16	jspc	b46ffa9f09ba6f782f3c790320d651206e109847
com.liferay	com.liferay.monitoring.web	4.0.17		bbdd5d8cf15c3a93883873f3341a0c6bd709318d
com.liferay	com.liferay.monitoring.web	4.0.17	jspc	6ad9f877390d99a51788b52900901f1d85e982f5
com.liferay	com.liferay.monitoring.web	4.0.18		062715c20a6fa04abc6ff5fed15b61d9fede7573
com.liferay	com.liferay.monitoring.web	4.0.18	jspc	b69d450a5e906c112ef1f4871362b35ab507f660
com.liferay	com.liferay.monitoring.web	4.0.19		7eadb8632a48e15c9c5aa993420d4137d5e54cda
com.liferay	com.liferay.monitoring.web	4.0.19	jspc	7f5a6df95aef1b29925f24d3916e36066dc890a3
com.liferay	com.liferay.monitoring.web	4.0.2		d6d99ccc28637b568307ce3df77aca447e3c2341
com.liferay	com.liferay.monitoring.web	4.0.2	jspc	7aba84ffcfe7981ad8b96828ec49063601a31332
com.liferay	com.liferay.monitoring.web	4.0.20		29d97147225108d8f4cf5f4ab31874cc8e61a33c
com.liferay	com.liferay.monitoring.web	4.0.20	jspc	458cd0e9d392e9c2decf6df27901d357e85b3a0f
com.liferay	com.liferay.monitoring.web	4.0.21		585006b8f2efaa1a09bc2e721dbf4e6c4b4daef9
com.liferay	com.liferay.monitoring.web	4.0.21	jspc	146056e92d4a5f98152f67283ad502160795d551
com.liferay	com.liferay.monitoring.web	4.0.22		d9ab0cc4fd834f4c6247002ae2277fd4e80806e0
com.liferay	com.liferay.monitoring.web	4.0.22	jspc	5bf0e97093a662663d7519cab2b524fb60ae17a0
com.liferay	com.liferay.monitoring.web	4.0.3		53dc2e4b8e804282c4692252b2400a937f1c496b
com.liferay	com.liferay.monitoring.web	4.0.3	jspc	9610eaa353a6adccbff64e11537bd018d32c448c
com.liferay	com.liferay.monitoring.web	4.0.4		7274d38d6a26f56dc47785f32351b81c1128ba6d
com.liferay	com.liferay.monitoring.web	4.0.4	jspc	3585dc758db54a8ac50d0510712a47e155ec344b
com.liferay	com.liferay.monitoring.web	4.0.5		a854bc694724b3cef1aeb2d5174e8c335452344e
com.liferay	com.liferay.monitoring.web	4.0.5	jspc	5ecbe17a91de92af351ef6621a04dd1d06a17fbe
com.liferay	com.liferay.monitoring.web	4.0.6		512bc85a61922e36fb5a20fea164f0b4958dd02e
com.liferay	com.liferay.monitoring.web	4.0.6	jspc	d5cda55460a062513c4e1ef91dd60385af5b54d3
com.liferay	com.liferay.monitoring.web	4.0.7		d24ef340fbe4a1b84aeaf3442d20e0e7c092bf24
com.liferay	com.liferay.monitoring.web	4.0.7	jspc	1ca018d31bb96e2908eafa33ca2f82b2c84a563a
com.liferay	com.liferay.monitoring.web	4.0.8		c82f891bdc159ad9a63075b91a008fdd8b6954ff
com.liferay	com.liferay.monitoring.web	4.0.8	jspc	7c306929ce3a8f0587ef0a356d358741597e91d1
com.liferay	com.liferay.monitoring.web	4.0.9		952bb259e8ba9e4672ab166ca9686a2be1fe9e07
com.liferay	com.liferay.monitoring.web	4.0.9	jspc	3ac799ac6570df58a75f606b04b438ff2710bc64
com.liferay	com.liferay.monitoring.web	5.0.0		da64e569d0988a1a6ac809dfa77c56333ded1e9a
com.liferay	com.liferay.monitoring.web	5.0.0	jspc	5836bbadd1e0dca03c03b769dda4f98449e7575d
com.liferay	com.liferay.monitoring.web	5.0.1		72ed2bc5fd698dd9cbed9377ee57909656783123
com.liferay	com.liferay.monitoring.web	5.0.1	jspc	3bd149deecc505f1b8aa8507c8cccd86194e6743
com.liferay	com.liferay.monitoring.web	5.0.10		ff37e45f987f48167a191b86f427ac8125fd0913
com.liferay	com.liferay.monitoring.web	5.0.10	jspc	57a2061c0286bce405cfc2c0b997308fd3d9e1f2
com.liferay	com.liferay.monitoring.web	5.0.11		af0aaedefd35a1b4360ca8ec49d4635eecffb9ce
com.liferay	com.liferay.monitoring.web	5.0.11	jspc	f950e21bc062853dafa67368450fd7b9f18a084a
com.liferay	com.liferay.monitoring.web	5.0.12		368e4175551cb1939514c6414225cb2cc9d5e721
com.liferay	com.liferay.monitoring.web	5.0.12	jspc	b201285e81f0bb7d661040319f70f07f73202f2a
com.liferay	com.liferay.monitoring.web	5.0.13		8b7f6423f57015d00bc3daa9638495ca970f7034
com.liferay	com.liferay.monitoring.web	5.0.13	jspc	3a0664dd945276d41e7717e68fdae682554fcc59
com.liferay	com.liferay.monitoring.web	5.0.14		ded1de8406455955224c347abda6d8b7247ee197
com.liferay	com.liferay.monitoring.web	5.0.14	jspc	6c335ede33c8b8da703600aefe0fec3fad8b07bb
com.liferay	com.liferay.monitoring.web	5.0.15		ca4a7689dd77085cb34705a7d51d62429d96e6a2
com.liferay	com.liferay.monitoring.web	5.0.15	jspc	a61a5e54cdad3ccc9fbe9ea295aa655c97a08672
com.liferay	com.liferay.monitoring.web	5.0.16		eff859cad0bda6045f527d759b905398fcb318fd
com.liferay	com.liferay.monitoring.web	5.0.16	jspc	a0cda2002c3538dfe48828deb7023c5648fb8eef
com.liferay	com.liferay.monitoring.web	5.0.17		76fc81f838d400de3b7de1a7abc5c828edadcbbd
com.liferay	com.liferay.monitoring.web	5.0.17	jspc	9814b47c6d4fdbbad18e833534220e2a31a675f0
com.liferay	com.liferay.monitoring.web	5.0.18		da1d5856a6a27d5a1c751737c0a79c7de5733986
com.liferay	com.liferay.monitoring.web	5.0.18	jspc	c59e1a8e032072af3d977aa49084a1167fd10b8f
com.liferay	com.liferay.monitoring.web	5.0.19		422c00fa37badd3da4de3f487360054ec49fd5cf
com.liferay	com.liferay.monitoring.web	5.0.19	jspc	34c44181a898b065912a4c99fa43908b2b71326e
com.liferay	com.liferay.monitoring.web	5.0.2		25730ffa88e16cb5ead07f7d6a6a4890b5af7a2a
com.liferay	com.liferay.monitoring.web	5.0.2	jspc	0fd86221105e65a41480aee47e2c32e0a5d0c20b
com.liferay	com.liferay.monitoring.web	5.0.20		e14ec9144a8f8872921d599c38c3c20102b711c6
com.liferay	com.liferay.monitoring.web	5.0.20	jspc	2d55e178030b19bcb341ba05225b80b5c4aec294
com.liferay	com.liferay.monitoring.web	5.0.21		64ccb9994358a29f8a8183f286a74413b43fd4d5
com.liferay	com.liferay.monitoring.web	5.0.21	jspc	0f08b07f6f66e020f2573fa8ca58a616b55f7d57
com.liferay	com.liferay.monitoring.web	5.0.22		c2765fcf8f691e98d7d28988caef0c09b156c23a
com.liferay	com.liferay.monitoring.web	5.0.22	jspc	0bcd9fdc2d699f93afb23dae37d39b9e07585f6b
com.liferay	com.liferay.monitoring.web	5.0.23		ab8ed8344dd8bbd8ee9652d9f644ecb8e93d8b0e
com.liferay	com.liferay.monitoring.web	5.0.23	jspc	e84c369b4b7b690e03f0f5c25d59dc6a90824e86
com.liferay	com.liferay.monitoring.web	5.0.24		4551bc17b68d5b81d5fb4058978f25c15352779d
com.liferay	com.liferay.monitoring.web	5.0.24	jspc	d09cddae84809b2d6573efcc99e10ad06e22090a
com.liferay	com.liferay.monitoring.web	5.0.25		3de51cf44802023ad57cb7cb80a82b2c487900c1
com.liferay	com.liferay.monitoring.web	5.0.25	jspc	a6748f8b61cf8b9216e31aaceb11c3e2a7d8466e
com.liferay	com.liferay.monitoring.web	5.0.26		1a79f10a36ea8630ac54e01b8c0c8d7d4f144d03
com.liferay	com.liferay.monitoring.web	5.0.26	jspc	8469212f7fe3af9b5c04bac78a84f7b35147160c
com.liferay	com.liferay.monitoring.web	5.0.27		746fee8ea1aaa2adf1bc01a67085a9c1ff094a4a
com.liferay	com.liferay.monitoring.web	5.0.27	jspc	895d42a301d86fe7f414d4148e0335fe471f9586
com.liferay	com.liferay.monitoring.web	5.0.28		9fb2ef27d956eff86898fd3605723afd989efe2d
com.liferay	com.liferay.monitoring.web	5.0.28	jspc	2ddb4b75a54ae143d41c811b55080cec7984776e
com.liferay	com.liferay.monitoring.web	5.0.29		5c73bb3876897ad0e58e90376250df6453bc3169
com.liferay	com.liferay.monitoring.web	5.0.29	jspc	e7460182bb2e4061c9a7c73e2409ddab879b469f
com.liferay	com.liferay.monitoring.web	5.0.3		836710d00fc3aa2a1a8b8b095bd199926fd9c089
com.liferay	com.liferay.monitoring.web	5.0.3	jspc	98f4839c1ef57e210bfa15c65f3ff6dfecd0d049
com.liferay	com.liferay.monitoring.web	5.0.30		68d9ce5fdd7f8d267bee6b4764281f3ccc86b9e0
com.liferay	com.liferay.monitoring.web	5.0.30	jspc	6f762d59541ceea936496508f62a80ca189203f7
com.liferay	com.liferay.monitoring.web	5.0.31		8cb3b4085fec59733224dcdb542a0b2e2cb9f76c
com.liferay	com.liferay.monitoring.web	5.0.31	jspc	60fa7ce8130cd21d728277ef41194f1d1d113417
com.liferay	com.liferay.monitoring.web	5.0.32		2b542681640efe003ee8bd1674c1d8ca91a422ee
com.liferay	com.liferay.monitoring.web	5.0.32	jspc	e1bd2504bc23ede4e0dbf7aaba52318a2264200c
com.liferay	com.liferay.monitoring.web	5.0.33		da2838307605db9a5875a7ab7ddf5bb38b6a5ffa
com.liferay	com.liferay.monitoring.web	5.0.33	jspc	32bb337173f69d6c941e591ee3392a17f2e566e5
com.liferay	com.liferay.monitoring.web	5.0.34		0e8551bd9b8a08c80135e566b753ff152e9be11a
com.liferay	com.liferay.monitoring.web	5.0.34	jspc	a4bc6d8f04139895196c217a244f067a21301432
com.liferay	com.liferay.monitoring.web	5.0.35		7507ae177a5ccf26b7f2beffe80bf506a85d8e43
com.liferay	com.liferay.monitoring.web	5.0.35	jspc	aa0f4e7f8b7b002259092a7bf882a8d1e897de61
com.liferay	com.liferay.monitoring.web	5.0.36		db8f36390a43e23983e29136427150163768afcd
com.liferay	com.liferay.monitoring.web	5.0.36	jspc	583ae0565cb175f62faa3a7764e87b25e86e3e66
com.liferay	com.liferay.monitoring.web	5.0.37		eb76df7ccd26fd333a68e598a9b0bd22e3dd3dfb
com.liferay	com.liferay.monitoring.web	5.0.37	jspc	4f3a5619d424c6cc44efbc00949cf2f8e432c378
com.liferay	com.liferay.monitoring.web	5.0.4		a7668bfbb4e401cc3662c57fe9ba0b4d098b3b3b
com.liferay	com.liferay.monitoring.web	5.0.4	jspc	8a33fe1450eafe191870f79fc388cb253d6cfa86
com.liferay	com.liferay.monitoring.web	5.0.5		7c796ab40876cb9233acf9d43266cad6dffcc559
com.liferay	com.liferay.monitoring.web	5.0.5	jspc	6c8170e855a36fc44a967c4b9e18a9878866afbe
com.liferay	com.liferay.monitoring.web	5.0.6		8caf0c853437ba42a5bc53817b742157853c47b1
com.liferay	com.liferay.monitoring.web	5.0.6	jspc	220a9ed4da54ae2e21b85511b999a4167bd7ffd4
com.liferay	com.liferay.monitoring.web	5.0.7		24e47797c2cf8f40ef7a0c3c48e3496988eae98e
com.liferay	com.liferay.monitoring.web	5.0.7	jspc	0955bef877417b7a4f62b5cf197dff08d5fa673b
com.liferay	com.liferay.monitoring.web	5.0.8		cd23a5b4fbcfbdb59346bbbc94424cf9a8101e36
com.liferay	com.liferay.monitoring.web	5.0.8	jspc	43281c0798560f88b836fc828edf2e0f669b8063
com.liferay	com.liferay.monitoring.web	5.0.9		a7c4290c6404e541e494a0a8339a5058ab610e2d
com.liferay	com.liferay.monitoring.web	5.0.9	jspc	06562b083d9a79644ad7ddb774effef90650c4b4
com.manyangled	coulomb-docs_3	0.6.0		10e5aa17b8f9a929d288aa332ca5ad7fdb747baf
com.manyangled	coulomb-docs_3	0.6.0-M1		322c32054370bacdac66a804630bbca7bc076648
com.manyangled	coulomb-docs_3	0.6.0-M2		fe08b400db3920567dda57b30d624e60438120cf
com.manyangled	coulomb-docs_3	0.6.0-M3		a10b8c50858d47d54ca7a09e587f293156bf4e05
com.manyangled	coulomb-docs_3	0.6.0-M4		910d7486a11e31f5a02ba600de0c803908e3c512
com.manyangled	coulomb-docs_3	0.6.0-RC1		704ffb48b5d7a8bc487b23f4f2e204bf7090c30d
com.manyangled	coulomb-docs_3	0.7.0		c55f6f5f8005365c1afba4c61b5ecae09987a11d
com.manyangled	coulomb-docs_3	0.7.1		14f657c34a8696c16a7e3ca0bbab949ede311af5
com.manyangled	coulomb-docs_3	0.7.1-RC1		7f6b2baa71607ad78412baf0be3cf45fd966178e
com.manyangled	coulomb-docs_3	0.7.2		1db1fec9e890d30b5c568ce17928351979c14360
com.manyangled	coulomb-docs_3	0.7.3		0bfa5fe47ef67cf2464fb564a2b14bb319900c42
com.manyangled	coulomb-docs_3	0.8.0		00f1a07ac75e9fd4123b2ab9bac867f7261c5426
com.manyangled	coulomb-docs_3	0.9.0-RC1		523e57a255c71f1b980e8d494db2eb6185d2fadd
com.microsoft.azure.servicefabric	native-preview	1.0.0		6d45002e2e656502c3ad1afb36f52a38532bf21d
com.mitchseymour	java-thrift-parser	0.1.0		6f7b055f92d1bc2386f598c6d09d355a9a2923ce
com.norswap	nanoeth	0.0.1		4c623e421f05f4f2f8203c1f3255d464a016d16c
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.10		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.10	metadata	af84b768a4f31f4a336393b858bddb41dd83f137
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.11		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.11	metadata	aa632c55ff1467d029341ab4589626d3f1c82936
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.12		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.12	metadata	e23596a37f9737429678ca2370cc4307a59b45cb
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.13		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.13	metadata	27e32de9e8f1f1b56a0d3b320aecade5d6483001
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.14		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.14	metadata	11876f93d4bd96607fd4b0842fb0aa9b5b4176e0
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.15		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.15	metadata	d8162883c0154e368e9b60cca26ab83f586953a8
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.15-kotlin-2.0.0-Beta1		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.15-kotlin-2.0.0-Beta1	metadata	c026cd44177f2eefb38b678b014efbdeef1a7344
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.15-kotlin-2.0.0-Beta2		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.15-kotlin-2.0.0-Beta2	metadata	3d5d3f25632d186e39d221e7fe2a69ab2233d596
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.16		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.16	metadata	664401f20c2b7924be24e62801155bf3307e40be
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.17		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.17	metadata	252e173f309b22b82628df3e0fc83ac2e4531337
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.17-kotlin-2.0.0-Beta3		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.17-kotlin-2.0.0-Beta3	metadata	46e0a170f7c6ae67e076405d3ea73d4d34089849
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.5		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.5	metadata	d1a7ff12df60d6cddaa73583572cd9a023a79a70
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.6		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.6	metadata	cfcb7ef2ea628ac9d8f2f169661575a8aeb435a1
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.7		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.7	metadata	46a954ccc91a883eeaa007c1e9778c2c738eb153
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.7-kotlin-1.9.0-Beta		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.7-kotlin-1.9.0-Beta	metadata	a0b23371194e0914f6c7dd30d2a14977d21fafc1
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.7-kotlin-1.9.0-RC		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.7-kotlin-1.9.0-RC	metadata	0459170836fa6ab6d4af1d15d22fa96780f296b3
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.8		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.8	metadata	21f1e139375f8e620d8ea2f90164d103ca436218
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.9		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	0.1.9	metadata	311bf233bf2ff8cbb621514e6d4aab4fa8c78d29
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-1		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-1	metadata	2ac9a8d122e6657983774b1d021773115136c754
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-1-kotlin-2.0.0-Beta4		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-1-kotlin-2.0.0-Beta4	metadata	2f5d1ee4f9f90492f08407c8594e011b1b146ffa
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10	metadata	7e167aa9044233cdf19ed793b27aea29a1ec40ec
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10-kotlin-2.1.20-Beta2		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10-kotlin-2.1.20-Beta2	metadata	9ce2527ab91eb24575e6478015e923fee96e1beb
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10-kotlin-2.1.20-RC		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10-kotlin-2.1.20-RC	metadata	562bd7b6fc76d6236fee1bf849587589a2c68246
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10-kotlin-2.1.20-RC2		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10-kotlin-2.1.20-RC2	metadata	537322714950c4c1c0f61ab688de099d878a2a9d
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10-kotlin-2.1.20-RC3		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-10-kotlin-2.1.20-RC3	metadata	90b3776515a936ee313da823d14983f990a6d4cc
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-11		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-11	metadata	06b899fb4b0806992f2a8332e2034ce5e786427d
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-11-kotlin-2.1.21-RC		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-11-kotlin-2.1.21-RC	metadata	64c4e8c281cf9894e3d0dadd5ffeaf0b6afe3b94
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-11-kotlin-2.2.0-Beta1		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-11-kotlin-2.2.0-Beta1	metadata	0b0916eea3d30159b89e87a3b4a7f3ba6236015a
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-2		N/A
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-2	metadata	50a42f2278dbe5f366de65a2884d714c3199caff
com.rickclephas.kmp	nsexception-kt-bugsnag-watchosdevicearm64	1.0.0-BETA-2-kotlin-2.0.0-Beta5		N/A
