br.com.onges	DBRepository	1.0		52a3d6e46756c7c4c30d185e3a7ca4f0b48ca194
net.officefloor.core	officexml	2.18.0		7c88e146d8621b93e1e7441a1ce1187f482064c5
net.officefloor.core	officexml	2.2.0		1bd5b700256cb491e88efdfa271c73a551550ecd
net.officefloor.core	officexml	2.3.0		d37808cea856e89e65d16ba638d33d88bee9d740
net.officefloor.core	officexml	2.4.0		7150eac9c1156bfbc96c7212f1edcdc67ebad4fb
net.officefloor.core	officexml	2.5.0		77989fc013beca5b2579482afa91ec5deae46512
net.officefloor.core	officexml	2.6.0		eb9f5f603e27b75a87840f9a9ada665c3ee17428
net.officefloor.core	officexml	2.7.0		476c597f1f140c1708c6e05fd040a3660404b5df
net.officefloor.core	officexml	2.8.0		381dbddeb47c07f5ce805acf13e4f55e6ae438b5
net.officefloor.core	officexml	2.9.0		d5d36afee648c29bdb968ba5ceb6713c5b13cbfd
net.officefloor.core	officexml	3.0.0		3099f1bf570a3795ae4b73beb68c50444d7228f1
net.officefloor.core	officexml	3.1.0		1eda363a84e1cc6b257ff533c51595cc13b01ee8
net.officefloor.core	officexml	3.10.0		adb30be9408812d824ef2ec2c4541c545872927e
net.officefloor.core	officexml	3.10.1		7b4ab77d514e2ad5614bc79f59e81901fa55b104
net.officefloor.core	officexml	3.10.2		708e5eac2e2eb18636820d098a0be683cff9a05f
net.officefloor.core	officexml	3.10.3		98f368e895aba61c3c9a18f70cfb40358abe34d6
net.officefloor.core	officexml	3.11.0		77e75eb765313ca6d34751609fecf35d2769e66c
net.officefloor.core	officexml	3.12.0		957a1b43e81d2d4dd6fd8bf3ddd9c31e00aea4d3
net.officefloor.core	officexml	3.13.0		07ad48a94ff7c9c3433f37fbda29ac894585540f
net.officefloor.core	officexml	3.14.0		b22c963720fa37c9c9a4637c439b7406f8b8802f
net.officefloor.core	officexml	3.15.0		9fa570a3a65055b0ec04df2d780d5adcc2c91ff4
net.officefloor.core	officexml	3.16.0		528799e604ac31fbc34234c1e622b99603f6aff9
net.officefloor.core	officexml	3.17.0		4dcc7932703b0f22f3ad972b43ec33c3e668c5b4
net.officefloor.core	officexml	3.18.0		4f6ef86eb4bcb9af1936de2a7dff83bac5c0cec0
net.officefloor.core	officexml	3.19.0		1e43528d6971fef7888ee1abedbe7d19e6e406db
net.officefloor.core	officexml	3.2.0		b709610622864b62bcc5cf562fea558ca38f4f4c
net.officefloor.core	officexml	3.20.0		7312b210b13ef8c4eb1c9c4bb0f2f824882469b2
net.officefloor.core	officexml	3.21.0		984e68169981837ff14bbf9c1ddf6186ae255390
net.officefloor.core	officexml	3.22.0		12da954dabd7be8c51b1230becf246ecf3fd2082
net.officefloor.core	officexml	3.23.0		f49151b900621e40173a865b1132334a04dfec76
net.officefloor.core	officexml	3.24.0		6ee82d7a3832d96dde8637226371c5027f1a1a22
net.officefloor.core	officexml	3.25.0		1235b641f511112376357d25b960708cdc6a06c8
net.officefloor.core	officexml	3.26.0		9c1c5bec65339f30b3ecb9890677e7cede3576a0
net.officefloor.core	officexml	3.27.0		058f45da86d5731bf837e7e4d3177c89fab3fc62
net.officefloor.core	officexml	3.28.0		3cad11c42e3a445533c382ee14c37f8448fdf02d
net.officefloor.core	officexml	3.28.1		862ab8751a5b615bf6456b8aa677b43b7e99b461
net.officefloor.core	officexml	3.28.2		2a32ad44e80d8a0a24596f8552699ecef8c460b0
net.officefloor.core	officexml	3.29.0		4831af3a9f003e348af8c23f5b6d683be3fbe147
net.officefloor.core	officexml	3.3.0		d136313da4b79d342edbe7377ee85d8c1cf1ce0c
net.officefloor.core	officexml	3.30.0		383e57d6b47a68e86dfbd2b027235e9536ac6dfc
net.officefloor.core	officexml	3.30.2		9a875e4cdb2714e61773eb9223956649cb49c477
net.officefloor.core	officexml	3.31.0		76b3917fc2e83a3ab028b24d99158731d65fb3a0
net.officefloor.core	officexml	3.32.0		e4e84eb25ae930d6d4dd6cad237aabed845a2666
net.officefloor.core	officexml	3.33.0		e6eb2d22cc5217721fc723e9549e18c3affe3660
net.officefloor.core	officexml	3.34.0		79ebdb129f739ad3a153f6ef05f34dd9622d7aec
net.officefloor.core	officexml	3.35.0		6932a784bf2014abb809847590fc34c425948c26
net.officefloor.core	officexml	3.36.0		ad5db3f82b699e4b70c73f071ff1d786e4910c43
net.officefloor.core	officexml	3.37.0		4940652d0f2e612af87959ffa3b131c2de7d7f49
net.officefloor.core	officexml	3.38.0		ce6b3db80393c1d91173c017c71992d0d46b455a
net.officefloor.core	officexml	3.39.0		de948a4326e7c416a68dd47f080917607a3fda02
net.officefloor.core	officexml	3.4.0		31f794809dd2e1346b0de7fd57bb216f5551e039
net.officefloor.core	officexml	3.40.0		91dd3089bffcd8fab254c08a52a3ed3a4849b70c
net.officefloor.core	officexml	3.5.0		f40e9779bad47ef9dda06a1c42b3781e2b3eed03
net.officefloor.core	officexml	3.5.1		40b4d78190cab40f635dcd4e46e4ab557099f590
net.officefloor.core	officexml	3.6.0		a8c93beadbb0edb4f06107c0df13adff4bb06072
net.officefloor.core	officexml	3.6.1		5a26ca10d481502f9f91495e3a50d47142e819f1
net.officefloor.core	officexml	3.6.2		df12bd74af14bffd11ce85f96b0a1c1f2bbd5f24
net.officefloor.core	officexml	3.7.0		994afc1cd62d9101cd3c69b88db30bdf419dfd45
net.officefloor.core	officexml	3.8.0		204c043dada6867113ed039d816d4aa2338bb512
net.officefloor.core	officexml	3.9.0		7cc8023af5c4809ae1146bb91fd7efa7f6be5950
net.officefloor.core	officexml	3.9.1		9a84c858fc6aa4e15109e6b4ad15e7a25561f2e1
net.officefloor.core	officexml	3.9.2		818de5b7b048d20e68adb2b8b1bff685eb9bc0d5
net.pearx.kpastebin	kpastebin-js	1.0.0		fba504b345997cc3453631c285077b6529e93f4b
net.sourceforge.jadex	jadex-rules-eca	2.3		12fb053fc4faa29b99bf5d4c10562171a96298c0
net.sourceforge.jadex	jadex-rules-eca	2.4		e49f786005ccd6c1d6a4bcdef5c8a9c20e36fd74
net.veloxity.sdk	veloxity-core	1.0.0		N/A
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.0		d555893d928147b5582131949a4fb5c23208b98f
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.1		8f5d89d5a4277f420b3b83fdc55b2176dee64a2d
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.10		75f347534069af58be3d6f8ecb696b7f9c41d618
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.2		7df1e8df688401c414d8a8a3ec59b5de9ac3f7b7
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.3		c36a68c801338a3db1fae95e03463726fdf64eb1
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.4		50c6b2d8f844a4f9f50465aa2864b81f4aea90e7
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.5		529f6f9699354c233fcd3637e97fc2a37f4be51c
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.6		ccb9304cf1ddd15f0f9a21932d26ae24dca7938d
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.7		eb34403dae1a22b34d37c5866f888fb44ba8b75a
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.8		edf6090232ac9d827de9dcc30bd1e4c8c56fb1d3
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.0.9		3f900944d5e7eea8e72d678b26e6f30b94c30d9d
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	1.1.0		956f6b8f7e618e727984de86e87d98c985855d11
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	2.0.0		44f4b8fa18a2d823b1ca948a19ae1a8fe24a67f6
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	2.0.1		91fafa5c33e499d1a973f61eae7635759891031e
org.apache.aries.jax.rs	org.apache.aries.jax.rs.whiteboard	2.0.2		2a70cb4bda9855dce63e1aaefc6cac932b3e050d
org.apache.calcite	calcite-testkit	1.28.0		e0cea9e79a3b5094153552acb1d42baee63609b1
org.apache.calcite	calcite-testkit	1.29.0		61ce1691ac258a30121a71c7f542e95462d77e8d
org.apache.calcite	calcite-testkit	1.30.0		39a1ec22a86a6bc5291fd6a0e73879f81419aa2c
org.apache.calcite	calcite-testkit	1.31.0		c4e24bfc0976b823fbef92e2437d557e7a839701
org.apache.calcite	calcite-testkit	1.32.0		15c3c19944869d1fb16d1c903e19f0826d3804bb
org.apache.calcite	calcite-testkit	1.33.0		792cd92ec0e407ec5e7c1449166270b2c6db1028
org.apache.calcite	calcite-testkit	1.34.0		7a52ea587b1dd36c27f00fb0bdf1d433e8bebdd5
org.apache.calcite	calcite-testkit	1.35.0		d61b71b07ce06110120c7880694f3b753981b9d4
org.apache.calcite	calcite-testkit	1.36.0		9d467dbf1e02ff6525480dfb634e43f259a2f484
org.apache.calcite	calcite-testkit	1.37.0		2982350ac4a2f75bd9469f45886a24bec2116387
org.apache.calcite	calcite-testkit	1.38.0		4a25f25e88dad77006974cae54fec6847b535125
org.apache.calcite	calcite-testkit	1.39.0		c5e31e4a11bec887fe519bd2b229704f26d23c34
org.apache.camel	camel-ssh-starter	2.18.0		79de9d5c83c3d63054cb4d4b5f7213887e4e2005
org.apache.camel	camel-ssh-starter	2.18.1		beb6e882a02570f495b1a3f8566750af33844597
org.apache.camel	camel-ssh-starter	2.18.2		2f76d1de72bc517f73cc0210a522645649333176
org.apache.camel	camel-ssh-starter	2.18.3		24204e8a0b7ed247ffcdba5169984ab37020db3e
org.apache.camel	camel-ssh-starter	2.18.4		7380af59330a5716f67bc9d04d5148b3ee30767d
org.apache.camel	camel-ssh-starter	2.18.5		479d87ab854b416e7c917ee80de2d4c5091a5b3f
org.apache.camel	camel-ssh-starter	2.19.0		923b8a3883d99d1f8297c84272fb4842ae9daadf
org.apache.camel	camel-ssh-starter	2.19.1		b1b79c4244191f8ba5e0a9bb5bec877fb1d48b00
org.apache.camel	camel-ssh-starter	2.19.2		b8dd0b110da3d0e8dabc3355a8ff84d0ff9ca7e9
org.apache.camel	camel-ssh-starter	2.19.3		b339f4df1b1e365ee68f12fe9a57a73b9773abad
org.apache.camel	camel-ssh-starter	2.19.4		b31132bdecc54a2849e13722039204816ad7c9d4
org.apache.camel	camel-ssh-starter	2.19.5		bd3e67b54e1700441b9f2f64711fc103a7858b1d
org.apache.camel	camel-ssh-starter	2.20.0		208a4d135ef88576c8c03accf6f503cd38e3c6ed
org.apache.camel	camel-ssh-starter	2.20.1		1d268009b5f095d1940d2d024d0bb2177015eb68
org.apache.camel	camel-ssh-starter	2.20.2		dbcd55ff5bc315c2cb06180aca3ea1ba2408fbf0
org.apache.camel	camel-ssh-starter	2.20.3		dad540b9c1289a4fc72b05fe490a7741df67db7e
org.apache.camel	camel-ssh-starter	2.20.4		bc635abafe0596e409a887d56883349bc2671ebc
org.apache.camel	camel-ssh-starter	2.21.0		34f81205be4c3ea148365f415ae97aa16dbfd5e6
org.apache.camel	camel-ssh-starter	2.21.1		5a66f3fac1324cfe939fb83cdde4e8ef82428916
org.apache.camel	camel-ssh-starter	2.21.2		54914cf769561abfeaf7ea20482447d916cc1e01
org.apache.camel	camel-ssh-starter	2.21.3		f8c9eb8b1b53866d3404513b512a8529910fd63d
org.apache.camel	camel-ssh-starter	2.21.4		84bb8fb2d85c94ad834ca37cc3ed543c6f747490
org.apache.camel	camel-ssh-starter	2.21.5		94315db01160f93988220e1621c32970c63d6179
org.apache.camel	camel-ssh-starter	2.22.0		33756f988574e678ca1a5b3b707e86961de80a32
org.apache.camel	camel-ssh-starter	2.22.1		d00c21aef6b901d88a867bfa0309f89c714eb824
org.apache.camel	camel-ssh-starter	2.22.2		e064489c4efdb462094be05d0a69009519372d8c
org.apache.camel	camel-ssh-starter	2.22.3		fb826db823b59b81a006763f88cf2bfeeab990ed
org.apache.camel	camel-ssh-starter	2.22.4		5d4d821e63d2a7113cc69bfeaff4515863419164
org.apache.camel	camel-ssh-starter	2.22.5		ae3d1727fa8b3eca7d940cee619e4f2bb1782d6e
org.apache.camel	camel-ssh-starter	2.23.0		a282ed12c1af5e5e03038bdea51038898d997433
org.apache.camel	camel-ssh-starter	2.23.1		2ee83698e4277fa45b27846ee321160bbcc8155f
org.apache.camel	camel-ssh-starter	2.23.2		83528650518d1851b8a9d7ae38db030507d65418
org.apache.camel	camel-ssh-starter	2.23.3		584424feed9ea3e482dae974be77b8a6133de014
org.apache.camel	camel-ssh-starter	2.23.4		6f1d742092e16b622990bed1b8babf6e59d85366
org.apache.camel	camel-ssh-starter	2.24.0		3e62c12d07edfe74db5946792918353e4f058fd1
org.apache.camel	camel-ssh-starter	2.24.1		cf70ae324e3e8582528bf91f9d5256b3305c80bf
org.apache.camel	camel-ssh-starter	2.24.2		1e69ed59fb54c64bcc146c1eda3066f2e63d93b4
org.apache.camel	camel-ssh-starter	2.24.3		a9cb7c4dd42937999809af4cd0ac1c5dfffa78d6
org.apache.camel	camel-ssh-starter	2.25.0		e9040c396b2ae30335914dc98fdb1f0e2ffb4761
org.apache.camel	camel-ssh-starter	2.25.1		28aff9bfbe296581b9aef544cd0750b016034eb8
org.apache.camel	camel-ssh-starter	2.25.2		d8c9337d455a37b5bb58dc3c728ac2087380d03c
org.apache.camel	camel-ssh-starter	2.25.3		26cd311dc771bee2d6ef943a7f1c2d71564aca8e
org.apache.camel	camel-ssh-starter	2.25.4		5838622bd13bc8865ab61e9cfa3dbce3d635de53
org.apache.camel	camel-ssh-starter	3.0.0-M1		197e4497517672c3ff8459cdaa865cf2a85989fe
org.apache.camel	camel-ssh-starter	3.0.0-M2		ffeb7ec90a2cc8b14bd411b6946896b5e068a155
org.apache.camel	camel-ssh-starter	3.0.0-M3		be7e234fcbbf94c568557bbd10c4a7c5a4f40ca4
org.apache.camel	camel-ssh-starter	3.0.0-M4		719cc1075e8ae3a5ba8a97e2b1de4e368fde9e23
org.apache.camel	camel-ssh-starter	3.0.0-RC1		70d1e883964578951031dbe8737301dcf20b9354
org.apache.camel	camel-ssh-starter	3.0.0-RC2		5867e1bcc5b824de23c4d52b0a13465d6fb3d196
org.apache.camel	camel-ssh-starter	3.0.0-RC3		f945dcaff68de9d1e2cc57b98dfad9d05dbd2914
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.13.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.13.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.13.3		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.7.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.7.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.8.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	2.9.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.0.0-RC1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.0.0-RC2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.15.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.15.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.15.3		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.17.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.18.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.19.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.2.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.2.3		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.20.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.22.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.8.2		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.8.3		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.8.4		N/A
org.apache.camel.quarkus	camel-quarkus-azure-cosmosdb-parent	3.9.0		N/A
org.apache.cxf.dosgi	cxf-dosgi-ri-discovery-distributed-zookeeper-server	1.2		f48b993554da7f28a0fd5a8d484d58a32e17cb07
org.apache.cxf.dosgi	cxf-dosgi-ri-discovery-distributed-zookeeper-server	1.3		0fb8b8833f89ac0e3adaa43ac848a50a2bc5604c
org.apache.cxf.dosgi	cxf-dosgi-ri-discovery-distributed-zookeeper-server	1.3.1		eb5f667af4339d653e3d3411939309ca2f802bd6
org.apache.cxf.dosgi	cxf-dosgi-ri-discovery-distributed-zookeeper-server	1.4.0		76b0520600144e664b94ab46cdbb23b369df378d
org.apache.cxf.dosgi	cxf-dosgi-ri-discovery-distributed-zookeeper-server	1.5.0		3b6a1db954c97240a0b46778863b8bc521838f20
org.apache.cxf.dosgi	cxf-dosgi-ri-discovery-distributed-zookeeper-server	1.6.0		4801e910a1dbec27e7c35d573433231adf9701ed
org.apache.cxf.dosgi	cxf-dosgi-ri-discovery-distributed-zookeeper-server	1.7.0		5493be99f083c37e0ad40b0b356e3a138424125f
org.apache.drill	drill-root	1.1.0		N/A
org.apache.drill	drill-root	1.10.0		N/A
org.apache.drill	drill-root	1.11.0		N/A
org.apache.drill	drill-root	1.12.0		N/A
org.apache.drill	drill-root	1.13.0		N/A
org.apache.drill	drill-root	1.14.0		N/A
org.apache.drill	drill-root	1.15.0		N/A
org.apache.drill	drill-root	1.16.0		N/A
org.apache.drill	drill-root	1.17.0		N/A
org.apache.drill	drill-root	1.18.0		N/A
org.apache.drill	drill-root	1.19.0		N/A
org.apache.drill	drill-root	1.2.0		N/A
org.apache.drill	drill-root	1.20.0		N/A
org.apache.drill	drill-root	1.20.0-hadoop2		N/A
org.apache.drill	drill-root	1.20.2		N/A
org.apache.drill	drill-root	1.20.3		N/A
org.apache.drill	drill-root	1.21.0		N/A
org.apache.drill	drill-root	1.21.1		N/A
org.apache.drill	drill-root	1.21.2		N/A
org.apache.drill	drill-root	1.3.0		N/A
org.apache.drill	drill-root	1.4.0		N/A
org.apache.drill	drill-root	1.5.0		N/A
org.apache.drill	drill-root	1.6.0		N/A
org.apache.drill	drill-root	1.7.0		N/A
org.apache.drill	drill-root	1.8.0		N/A
org.apache.drill	drill-root	1.9.0		N/A
org.apache.hudi	hudi-cli-bundle_2.11	0.13.0		3f22b2e2955798f114d99b7452dfa7ce5dc43598
org.apache.hudi	hudi-cli-bundle_2.11	0.13.1		9d980f169d62507d411aaff10656912e3f9ef8b8
org.apache.hudi	hudi-cli-bundle_2.11	0.14.0		a4814cf1a99ce8b6c3e45e6d00a9684e99194f0d
org.apache.hudi	hudi-cli-bundle_2.11	0.14.1		aff229323be88c3f86990b483ff13a09f72e66b8
org.apache.hudi	hudi-cli-bundle_2.11	0.15.0		761d61e19b10b73d7ac2b8bb5ed99c94ff88ef17
org.apache.hudi	hudi-cli-bundle_2.11	1.0.0-beta1		ee856336d439389edc1250243bbb313aaf200842
org.apache.hudi	hudi-cli-bundle_2.11	1.0.0-beta2		a2081fe01a105cdd4b6ab23e8812e5aaa7207ce0
org.bitbucket.goalhub.mentalstate	msStates	2.0.3		N/A
org.bitbucket.goalhub.mentalstate	msStates	2.0.3	jar-with-dependencies	bfc1417db2fdc196b9cd7c0db24428e9dff8a293
org.bitbucket.goalhub.mentalstate	msStates	2.0.4		N/A
org.bitbucket.goalhub.mentalstate	msStates	2.0.5		N/A
org.bitbucket.goalhub.mentalstate	msStates	2.0.6		N/A
org.bitbucket.goalhub.mentalstate	msStates	2.1.0		N/A
org.bitbucket.goalhub.mentalstate	msStates	2.1.1		N/A
org.bitbucket.goalhub.mentalstate	msStates	2.1.2		N/A
org.bitbucket.goalhub.mentalstate	msStates	2.1.3		N/A
org.bitbucket.goalhub.mentalstate	msStates	2.2.0		N/A
org.dotwebstack.framework	openapi-postgres	0.3.100		f9ae287fe1848ce8ebf75c0874f07a2c449067ab
org.dotwebstack.framework	openapi-postgres	0.3.101		10fa6f19c9ee1aa6f6b6b33dcce375a7efc77714
org.dotwebstack.framework	openapi-postgres	0.3.102		68d0ba84596972dbe07854c7dd193048f1278517
org.dotwebstack.framework	openapi-postgres	0.3.103		27447b9d667d5ce25ea7bb32578fca73e43907eb
org.dotwebstack.framework	openapi-postgres	0.3.104		7be07242aef0a7681c29e303069ed810fbab7a8c
org.dotwebstack.framework	openapi-postgres	0.3.105		580ef6a7a6236af5d8b7a5e842f44a1434051e92
org.dotwebstack.framework	openapi-postgres	0.3.106		c53c4fe57096466c00455069db89a00bfab302ed
org.dotwebstack.framework	openapi-postgres	0.3.107		f7ea8c9945753324d29f8249b6096d50999838dc
org.dotwebstack.framework	openapi-postgres	0.3.108		fae3f389dc614ef2d9bb3ee756d954ea7b63103a
org.dotwebstack.framework	openapi-postgres	0.3.109		214193a1512e416705657ee4d5d06b99fbaf2910
org.dotwebstack.framework	openapi-postgres	0.3.110		090871ddbc6d7759d4851bf9c8109eed6ea11e8d
org.dotwebstack.framework	openapi-postgres	0.3.111		468ce499b987977d42d590cc79a1caa48c1b7737
org.dotwebstack.framework	openapi-postgres	0.3.112		0751fab55e43f90e9337d9efead3f271ef43446a
org.dotwebstack.framework	openapi-postgres	0.3.113		d6c2795663cc65d3607d2876d318293a998ce558
org.dotwebstack.framework	openapi-postgres	0.3.114		ef016f5eb2a62468aca2fd5fb428d97900db75ba
org.dotwebstack.framework	openapi-postgres	0.3.115		0cf87eadda1b044ded917e6b322eb216b68e33ca
org.dotwebstack.framework	openapi-postgres	0.3.116		81e77ac71f176d47d59e3c1d406af56fcbbdfe3c
org.dotwebstack.framework	openapi-postgres	0.3.117		6139995d7cba1405a87478f958866697aef4527f
org.dotwebstack.framework	openapi-postgres	0.3.118		dfeab7823590d929afabc6a75d6add6df394beb7
org.dotwebstack.framework	openapi-postgres	0.3.119		afbaa6ce3e310a8d75de209e82e4b8a0de78663a
org.dotwebstack.framework	openapi-postgres	0.3.120		69c27cdcc10821d0c7ed3e02f8380035c2b5d192
org.dotwebstack.framework	openapi-postgres	0.3.121		5dfc64c95523a2043fcc53f614e60c5601e3e42e
org.dotwebstack.framework	openapi-postgres	0.3.122		f7f62121056d63c0265c5af3d0795aa159366671
org.dotwebstack.framework	openapi-postgres	0.3.123		ea4df24b0abd097f5ea528e30b9d03f7f88b123f
org.dotwebstack.framework	openapi-postgres	0.3.124		62b36e6c05311cfeb28cbe02dc273f3b8be9304c
org.dotwebstack.framework	openapi-postgres	0.3.125		65cf1a80e4d3572687cfc726318f11ea9da7c50c
org.dotwebstack.framework	openapi-postgres	0.3.126		00d56ca58b93f5ba9656001c12097f2481aa3502
org.dotwebstack.framework	openapi-postgres	0.3.127		27baca8d421096e7aa8b217c231aaeb77643c5ed
org.dotwebstack.framework	openapi-postgres	0.3.128		e214e0fd61176e9201702dfbebe165d75b8cff26
org.dotwebstack.framework	openapi-postgres	0.3.129		e494f182d7e680bb593ca5d2a66ada46875354a5
org.dotwebstack.framework	openapi-postgres	0.3.130		611bbd8de6ce7d65b193e70eac9d78275ca8286b
org.dotwebstack.framework	openapi-postgres	0.3.131		0eb3edc483074d62524301b7df21e8f556a943ac
org.dotwebstack.framework	openapi-postgres	0.3.132		8f8a81e5ba873f9f2fcaf4c7dce4b0d0209ce894
org.dotwebstack.framework	openapi-postgres	0.3.133		051f12a4df6fa878cf556d48ca256db172632015
org.dotwebstack.framework	openapi-postgres	0.3.134		43bd89d81e761cbf2e83128d7d2ff1ad0a1e5aec
org.dotwebstack.framework	openapi-postgres	0.3.135		23543534010e112da0e91dca82c64c1b58314f9e
org.dotwebstack.framework	openapi-postgres	0.3.136		59cee8d25c60960b82ef30c6efe9aa6ad38d46ed
org.dotwebstack.framework	openapi-postgres	0.3.137		71553ba02d19f8dba6111c708ee02825fe8b7766
org.dotwebstack.framework	openapi-postgres	0.3.39		8d08fea821d85352e721f9a55174ac31ef46fb05
org.dotwebstack.framework	openapi-postgres	0.3.40		edc8930a66ced752bae265b3e053ac78298dc893
org.dotwebstack.framework	openapi-postgres	0.3.41		eec0c5a37d3c2632432542578c9788a3974a342f
org.dotwebstack.framework	openapi-postgres	0.3.42		f9046ba639e8e247d6bbea42b647cb71c80974f0
