br.com.thiagomoreira.liferay.plugins.setup-brazilian-regions-app	setup-brazilian-regions-hook	1.0.0		N/A
org.neo4j	neo4j-bolt	3.5.0-alpha03		7a654ea7f171a02ed1eadd7af18aaf2855065b4e
org.neo4j	neo4j-bolt	3.5.0-alpha04		15615933ed5a4f3542bac57c4e3e8239de0592ce
org.neo4j	neo4j-bolt	3.5.0-alpha05		9f2f6fd29039065f3078c366cb6898157219dd52
org.neo4j	neo4j-bolt	3.5.0-alpha06		b2dd9b09daa68b9ec8598dc78b6923ac7bbeb593
org.neo4j	neo4j-bolt	3.5.0-alpha07		fd87cf885b30a90d3944bb8d99ade41677919a57
org.neo4j	neo4j-bolt	3.5.0-alpha08		9ab80f4c98ed21d22a7d5032f96231ca24a94d20
org.neo4j	neo4j-bolt	3.5.0-alpha09		ca2de899478dc51233b921bf265d395b72029dd0
org.neo4j	neo4j-bolt	3.5.0-beta01		b17c0bfd0e96a9e6488427242dd65047b00025c8
org.neo4j	neo4j-bolt	3.5.0-beta02		2faafbb860a70dd1089ee7e9264034e646bd9795
org.neo4j	neo4j-bolt	3.5.0-beta03		379ed880d01c5b2270f30c2266d002b2df18e912
org.neo4j	neo4j-bolt	3.5.0-rc01		adfaec7e50b693fade301a3884885f89ac0fa34e
org.neo4j	neo4j-bolt	3.5.1		10541a76b7c9a707d18cba002f444e213be12588
org.neo4j	neo4j-bolt	3.5.10		a3ff5370a40b9e9b6618b6e01e75ce2e0744a3be
org.neo4j	neo4j-bolt	3.5.11		1abd0c19c7a8ada2c35586b5f0131f80e84f06a5
org.neo4j	neo4j-bolt	3.5.12		cfa739f34cd9289ac3dbe788640b70ca5ae6c120
org.neo4j	neo4j-bolt	3.5.13		fb6972e1674738b58663a477a3035b25ec5e0cb0
org.neo4j	neo4j-bolt	3.5.14		dd40d847fea782729cc99378ea4da62d42e0970f
org.neo4j	neo4j-bolt	3.5.15		8afa4568c14538c14cf5f3c46d329c0e365a6455
org.neo4j	neo4j-bolt	3.5.16		4ccac47cfd4c623c0fd85bbafa84ed0d528263c1
org.neo4j	neo4j-bolt	3.5.17		33e50dc9776b9a97b1bcbab2d21446f5b74a5d4c
org.neo4j	neo4j-bolt	3.5.18		f6aaec46c75f7e46b99c1222bd60df23f6a83880
org.neo4j	neo4j-bolt	3.5.19		79609157262c270597b9420d02240b5c33649d25
org.neo4j	neo4j-bolt	3.5.2		c26c97de07ea8134e72b1127b000be35cd26a203
org.neo4j	neo4j-bolt	3.5.20		028ad50ec624423b6f148924304f2adc1ffa2960
org.neo4j	neo4j-bolt	3.5.21		a9b4372315648fae4cb00d006096833852ea896d
org.neo4j	neo4j-bolt	3.5.22		18f64771444da54dfbdbf35bf11c655384c5ba86
org.neo4j	neo4j-bolt	3.5.23		71939dce376d2a2a7dff2ff7889d7af68fa1b581
org.neo4j	neo4j-bolt	3.5.24		addfcb484cd9f4826647e754e6851c0230641c9a
org.neo4j	neo4j-bolt	3.5.25		e1fdb52e216c0ea7c321537ba46d4b0eca71373f
org.neo4j	neo4j-bolt	3.5.26		113ca64b18a360c5b49aae45e97815234ae893c3
org.neo4j	neo4j-bolt	3.5.27		e5d309f829e7ba449ac78ee7022e33cb14bf93bb
org.neo4j	neo4j-bolt	3.5.28		7bd8ff1582f12387591c7150bc507f468873b78c
org.neo4j	neo4j-bolt	3.5.29		22999acd495319abfa99c083ef3d1a30e6f9d1c3
org.neo4j	neo4j-bolt	3.5.3		808c07a9fecd4b75c559670167bf2e97ec6ca1c0
org.neo4j	neo4j-bolt	3.5.30		7889e2a41662c646d32cf7971398e317170b88cc
org.neo4j	neo4j-bolt	3.5.31		5e47a0976e2716e7dfa45e039f82d3880bbffe9f
org.neo4j	neo4j-bolt	3.5.32		737c9d2585e8877d446791a67bedba0dbb3fd78a
org.neo4j	neo4j-bolt	3.5.33		c3d190870c05fdb7953a515687dd97c3baeb5db4
org.neo4j	neo4j-bolt	3.5.34		f3acb65f84b5511f2971f3eeaa6751fabe423d47
org.neo4j	neo4j-bolt	3.5.35		8a2cbb8c54ccec479e51526a04978d2cc320b9e0
org.neo4j	neo4j-bolt	3.5.4		11a32a5f03f2d052cf502e696c81135a96634aff
org.neo4j	neo4j-bolt	3.5.5		4989b1173499c9f6d260316123d652788d4d93fb
org.neo4j	neo4j-bolt	3.5.6		9430aff883cdf59745d1196e1b881cf1e29b1a5b
org.neo4j	neo4j-bolt	3.5.7		2457cafb8c3c21214f0c248c3bd4d8072b017756
org.neo4j	neo4j-bolt	3.5.8		43a8cc28181ede50b66a9ae9a6a41d80b6bcc785
org.neo4j	neo4j-bolt	3.5.9		72e7021af591ba4f658ae666a3ae82b7a5bf74a6
org.neo4j	neo4j-bolt	4.0.0		aeaa37167434dfa77514ecaf33b85d3f0245877a
org.neo4j	neo4j-bolt	4.0.0-rc01		195b19d15fb93dd8a4770d3d43176fd5f21fcfa6
org.neo4j	neo4j-bolt	4.0.1		1ee395e9be79914172452dd1bf2d6c030fc43f3d
org.neo4j	neo4j-bolt	4.0.10		d4af9f2ba136ed82f6eef803eeb6da334536ac45
org.neo4j	neo4j-bolt	4.0.11		a1811170d370d20cd6b36578b68357c326efb084
org.neo4j	neo4j-bolt	4.0.12		5f6f35d7924c4ec59e5e4ec84bb07a8a70a38346
org.neo4j	neo4j-bolt	4.0.2		f92028888c637a0d4dcc956f8b8a7b72e884046e
org.neo4j	neo4j-bolt	4.0.3		c388de1d2aba7670d0aef94e998ef383b26ae306
org.neo4j	neo4j-bolt	4.0.4		4a7ef2b7db84be37dad341b062fd23246051813d
org.neo4j	neo4j-bolt	4.0.5		ea85ab2d8a535312a367cb7ab1d5126d00e86599
org.neo4j	neo4j-bolt	4.0.6		62b45ae4a72a10a157c668bf561a045df20af624
org.neo4j	neo4j-bolt	4.0.7		42a395f9063ae73c594a1c58f4ba5ae5c5e5a2b1
org.neo4j	neo4j-bolt	4.0.8		7bdbf7674e366b48b3957745344c172b2e2c3428
org.neo4j	neo4j-bolt	4.0.9		cec770e4b819824965887163eb208d55e3d98c49
org.neo4j	neo4j-bolt	4.1.0		1cec5d0df532cfefe1c1b41cee6e120327182f68
org.neo4j	neo4j-bolt	4.1.1		436f163708e2049fc76ba933f492dd3a22dae51c
org.neo4j	neo4j-bolt	4.1.10		9199117a17155e1b832130526aa1ae7c8dc2774f
org.neo4j	neo4j-bolt	4.1.11		c132d7c27382bb34e1ec3b06610f0f09df885610
org.neo4j	neo4j-bolt	4.1.12		bbd0bf5961f9e0150a4713f28935a2b77b1ddb0c
org.neo4j	neo4j-bolt	4.1.13		71034f5ef930169e6eabd37e0e327b37adc13a28
org.neo4j	neo4j-bolt	4.1.2		b1859ca66550ff5a4930483ceb5d1db99f408175
org.neo4j	neo4j-bolt	4.1.3		82e277d27470d46715e20425fec7603d81214084
org.neo4j	neo4j-bolt	4.1.4		f760f2b1f4bafaaa7663ec20bb7ab2eb0689a34a
org.neo4j	neo4j-bolt	4.1.5		4b815e3807fd61228a0bb946e427ac03f0023dd3
org.neo4j	neo4j-bolt	4.1.6		7d01c48e1866d7bbb7e3e244f709079f3c263d84
org.neo4j	neo4j-bolt	4.1.7		352b6d89e0641d13270a971da17b626ebe24eebe
org.neo4j	neo4j-bolt	4.1.8		fb89f10a9d53ecdc2ef38d217689a66d25e26ffe
org.neo4j	neo4j-bolt	4.1.9		7b2c5dfd3343fe2128b8a5338d12a8805257f6a0
org.neo4j	neo4j-bolt	4.2.0		c4f51801589c47dca1a7a7a923a0306d32334629
org.neo4j	neo4j-bolt	4.2.1		3a7f9361be650a242ae14d1702322b69b6d4f48d
org.neo4j	neo4j-bolt	4.2.10		74a7e86d1433af0a7fbe236cdee3e8d1dbed6fe9
org.neo4j	neo4j-bolt	4.2.11		cee1c0336cc0cc32045ec053e33ef962f0d0adc3
org.neo4j	neo4j-bolt	4.2.12		ef8532d1659e334ffcea7d9d3e129bb5a42c8eb9
org.neo4j	neo4j-bolt	4.2.13		8bc8676d3aea26514dffee305f5bad5a9330c5e0
org.neo4j	neo4j-bolt	4.2.14		426d2098fd10418375704d76fdbbce0e42ab018a
org.neo4j	neo4j-bolt	4.2.15		7ea51aee04f70a220fbb6e0446da868e27982a5f
org.neo4j	neo4j-bolt	4.2.16		a30913b58d2c47b8ebfd1070a2d8fa0b85277ff5
org.neo4j	neo4j-bolt	4.2.17		9a3c23f00da93a645881af245d6c177325e8975f
org.neo4j	neo4j-bolt	4.2.18		b93538ddfb32fdb8d6fc48c8643c1d9fdee60352
org.neo4j	neo4j-bolt	4.2.19		4da4e3d86f1077fd11310acd73b17928fa4aaa3c
org.neo4j	neo4j-bolt	4.2.2		ad7bfe2e2ebd62386ef5ee259b9d60437e04ac8b
org.neo4j	neo4j-bolt	4.2.3		af044f7469c060c3707bced394e06ec20213b45d
org.neo4j	neo4j-bolt	4.2.4		d506e0ddc9aeb6cdb07cdc66e2ab7c2d01f46a21
org.neo4j	neo4j-bolt	4.2.5		bce2459613c23c9c53b8940011bec560aada4139
org.neo4j	neo4j-bolt	4.2.6		32db18b8c982b2bebad3e7c4f3cdf95f553b856f
org.neo4j	neo4j-bolt	4.2.7		7b9e2178c737d0745a4b6780d61cf8e432924140
org.neo4j	neo4j-bolt	4.2.8		60f1b558fd0a88a851c563664385bf181cce5c0e
org.neo4j	neo4j-bolt	4.2.9		17944256a378fa25dd4e301debec57e00812b1bd
org.neo4j	neo4j-bolt	4.3.0		cbdc89bf8ca28a9814397be7781aa027b88c8c62
org.neo4j	neo4j-bolt	4.3.1		3a2000f50255893dee3d976471dcd55cfcde9b39
org.neo4j	neo4j-bolt	4.3.10		7bab887f89a7107197a8eef05021c2faa891cc97
org.neo4j	neo4j-bolt	4.3.11		d7571dacdfbd17a30df5685c18f984267621ae12
org.neo4j	neo4j-bolt	4.3.12		82660653197ae57b1f5ab1c464729fae29ca4f1d
org.neo4j	neo4j-bolt	4.3.13		137c5dfe7771de928dffc0b53f15db267222761a
org.neo4j	neo4j-bolt	4.3.14		b336fa1b55eef2c62678cff6140b4b1b490a302b
org.neo4j	neo4j-bolt	4.3.15		2f9ced93fb8fe9a87d2c00e21996f26976955e5e
org.neo4j	neo4j-bolt	4.3.16		9a7952db132c0d210226cf328e50f7345bfbeb06
org.neo4j	neo4j-bolt	4.3.17		e198a5be31d6ad45d292da5ac6d6d61b8e590bf0
org.neo4j	neo4j-bolt	4.3.18		d2e3579b8ce82018d23ca83357b0b2f7d69def72
org.neo4j	neo4j-bolt	4.3.19		98bc9d06856219e5405bd84a104140a108f272b9
org.neo4j	neo4j-bolt	4.3.2		0b1c832533daca1f489dff3576d50bbbc1a1c18d
org.neo4j	neo4j-bolt	4.3.20		dd41a8b03e4aaa295da7a803a9aa054dbb4a202b
org.neo4j	neo4j-bolt	4.3.21		d02fa96c5b03f718bbbe94aefccb98e7d16c5e96
org.neo4j	neo4j-bolt	4.3.22		00469da41cc7f749db065a34aa76821b4f73774c
org.neo4j	neo4j-bolt	4.3.23		f66892254e7d79b6000c81ae078269f5635c71c5
org.neo4j	neo4j-bolt	4.3.24		35557e7c7b9aacc08793494d5d2096507bded1e1
org.neo4j	neo4j-bolt	4.3.3		0d3465b696955f90cf5015596a325822aa7402ce
org.neo4j	neo4j-bolt	4.3.4		51bc049fea1055cd352d405652b860dae86d5ad6
org.neo4j	neo4j-bolt	4.3.5		ba834b24f07fa41f8b0d496384447a14b22faa82
org.neo4j	neo4j-bolt	4.3.6		87d7551fb49b39b417497eadf7b062eb6591a8be
org.neo4j	neo4j-bolt	4.3.7		4a9778fb18dc2c30394f1b4421d3549aa261fd68
org.neo4j	neo4j-bolt	4.3.8		39fcc96e1cc882e1265a760601ecab1dad06b825
org.neo4j	neo4j-bolt	4.3.9		2a2f19f344659dfe98943bd6d106c4ed72da2ec6
org.neo4j	neo4j-bolt	4.4.0		5239a38e38cbaf9fe9675ef21481d6b7b44ba2a2
org.neo4j	neo4j-bolt	4.4.1		3d00c405ff9b85edfe1c2cf92944c7563e3a851f
org.neo4j	neo4j-bolt	4.4.10		1501a4ca4cf06562bc707268322c47c9bb407293
org.neo4j	neo4j-bolt	4.4.11		7312d924d12e0e94ac308ff91c961337d05880c5
org.neo4j	neo4j-bolt	4.4.12		9713c974f86384be5def84498fc717a19dd1d666
org.neo4j	neo4j-bolt	4.4.13		7199d4913f14f2bf39612152d5968ae3d42bdb02
org.neo4j	neo4j-bolt	4.4.14		22054c29a6ddc7a335536a7220b21f8f1393cbdf
org.neo4j	neo4j-bolt	4.4.15		ddfe601c4cf6fc84f20e4f56bbe0c0e70950da98
org.neo4j	neo4j-bolt	4.4.16		20807075c94cf07f2b75ab3e78fd2d001bc4c3a7
org.neo4j	neo4j-bolt	4.4.17		641ac9edfc808022151f3bca5669fc2088c784b5
org.neo4j	neo4j-bolt	4.4.18		4b94d38f548c348e9b596343f916048c21130efd
org.neo4j	neo4j-bolt	4.4.19		9042352f1d7751a46a4ee8d16f45acb2795c17a7
org.neo4j	neo4j-bolt	4.4.2		a5b1e19eafc4b6835d7a5a633de7670482deb7de
org.neo4j	neo4j-bolt	4.4.20		5e9eff12718f9f32c54289b1a3636cc3101f4482
org.neo4j	neo4j-bolt	4.4.21		bb88c65fb4718989921701d37ee911b6c60a45eb
org.neo4j	neo4j-bolt	4.4.22		795c75a53a94924d07a7c92003d53f18659e6e70
org.neo4j	neo4j-bolt	4.4.23		b4170c725a41459e1c84c90fdc3e27941fb1de92
org.neo4j	neo4j-bolt	4.4.24		ab56cc22f88ade64b32b9de03b8f1994ce63bc7b
org.neo4j	neo4j-bolt	4.4.25		2c6e6ae5925039e0b3b0f55c2f7456d52ebf81cf
org.neo4j	neo4j-bolt	4.4.26		bd1f7e379d8c66a0b18471b2218351dd6cd9fd73
org.neo4j	neo4j-bolt	4.4.27		73f159cd892663ffd0b5ca21ad52178052716858
org.neo4j	neo4j-bolt	4.4.28		6c8f5e892b93ad85e511258d927acae62fa28dab
org.neo4j	neo4j-bolt	4.4.29		d9b49d76ca609b7c40bc76acb75b079b2b5ddb4e
org.neo4j	neo4j-bolt	4.4.3		7f406c2d3e71fb9e1c0796640e31c51fb592ebed
org.neo4j	neo4j-bolt	4.4.30		db7e283fb1caaeb72e64a2cea6297b649b9e2cc8
org.neo4j	neo4j-bolt	4.4.31		04214c087e03e90917a4fe30db5780a14d4a83ac
org.neo4j	neo4j-bolt	4.4.32		923abdb09beb2de0b14991a3e076ea67d781dc02
org.neo4j	neo4j-bolt	4.4.33		7c5a046fcccc109f17641201b9b0fb84f93a5f63
org.neo4j	neo4j-bolt	4.4.34		8e7fe1c3a5f52963efcc30201a828f274bd22e0f
org.neo4j	neo4j-bolt	4.4.35		b820db987cccc0a67f7a8572592bff07d8c3d004
org.neo4j	neo4j-bolt	4.4.36		128c4a6038a4e3eaa938048fc384db6798028c33
org.neo4j	neo4j-bolt	4.4.37		f89fe7b7ec09b5fd2cef866ba905fe6597d91fe1
org.neo4j	neo4j-bolt	4.4.38		1c9f2905a542985513cde5a8dc53676c5901bf69
org.neo4j	neo4j-bolt	4.4.39		317d1cb33b715b34b2b6a0f3431e4587c7a805ff
org.neo4j	neo4j-bolt	4.4.4		2ee27def48af25c2a34647142988f4918421c27e
org.neo4j	neo4j-bolt	4.4.40		ebd615a23de40756946ab467c6963d922d8fa767
org.neo4j	neo4j-bolt	4.4.41		282ea0c8e96c933627c43a13a6902f685ae2148b
org.neo4j	neo4j-bolt	4.4.42		d9eefdef0057c2ace6b45dcbc8b02d7ce0ea17db
org.neo4j	neo4j-bolt	4.4.5		88da341d0f5fb3384f80d0da4c111841748d2428
org.neo4j	neo4j-bolt	4.4.6		a585b7fb4fe3366c4daf29b067441f0ec24ea9dd
org.neo4j	neo4j-bolt	4.4.7		73e6d2fb5a2436e229de21994f8379c03f9ecd9b
org.neo4j	neo4j-bolt	4.4.8		d1daf73fd60c11cb31ccc3a75e98097cf091e50c
org.neo4j	neo4j-bolt	4.4.9		833641c32cda5ce0e74f4bb03342cd45b5950b7e
org.neo4j	neo4j-bolt	5.1.0		5fbcaed0d208a93aa89ded3898adb5e63f1f3b83
org.neo4j	neo4j-bolt	5.10.0		4cd66fd72840e4cb4c9f2d8fd53ae468aba15aa5
org.neo4j	neo4j-bolt	5.11.0		89e078bbd9bedf685810cc7798504b10007de317
org.neo4j	neo4j-bolt	5.12.0		1e3dcea2879d8ecb638bb9e5f073d2f039caca30
org.neo4j	neo4j-bolt	5.13.0		961c399aa6ff4a3401182c9afce1960ba4826eed
org.neo4j	neo4j-bolt	5.14.0		9fe9b9c47c538258043b2eed10c383ef5a24fbbc
org.neo4j	neo4j-bolt	5.15.0		5c7a823ccc04e4fdbfdf4d7ea1913a019f214235
org.neo4j	neo4j-bolt	5.16.0		7d892304e39c087eae1977e55402d2d0ee8bd49b
org.neo4j	neo4j-bolt	5.17.0		500730fbb15254730cfb986115a7a5f4f947621e
org.neo4j	neo4j-bolt	5.18.0		b2328f5395cbcaaff9f08a04bcdb5345be8e5df4
org.neo4j	neo4j-bolt	5.18.1		57a83e9016e09ff9077c7785731a2c098b5b1381
org.neo4j	neo4j-bolt	5.19.0		c2939fa4b2fdc3b87c991ff5ba68f8bf8e607d40
org.neo4j	neo4j-bolt	5.2.0		5df162b74b36ce9e9553989a6581b5d2b834a594
org.neo4j	neo4j-bolt	5.20.0		269fc45bead2ad5962f06e550064b567a8a50210
org.neo4j	neo4j-bolt	5.21.0		a1efa7a68c6ee48dbf36f6bee0a18b2e97e05237
org.neo4j	neo4j-bolt	5.21.2		c1c7ff621889f62fcd41b6186c4d3f85e86f08b4
org.neo4j	neo4j-bolt	5.22.0		4a06f650b064ecc7f05231c2d9987369657ea662
org.neo4j	neo4j-bolt	5.23.0		d3273322fe560c65eafbe28e7ea5a4849d90bf39
org.neo4j	neo4j-bolt	5.24.0		fa63d55a49b03c8d2e4d77b1af48bc53640182ae
org.neo4j	neo4j-bolt	5.24.1		3a8a6f35e4663a158edd74ae1b6d9c92565a6c90
org.neo4j	neo4j-bolt	5.24.2		598efa2098d483fd23406d18eddf5956b822cdfe
org.neo4j	neo4j-bolt	5.25.1		ed143e117c2f5e4c12ae9903c10657fbdfa4b08a
org.neo4j	neo4j-bolt	5.26.0		a4cd07699b3f733c15daed76e5694ccf5dc34cdb
org.neo4j	neo4j-bolt	5.26.1		33c894ae946a858b0e5d67ff6ce9e9f3ccf1f805
org.neo4j	neo4j-bolt	5.26.2		89515ae5b179e058c20cd6dcb20b975c8f63976f
org.neo4j	neo4j-bolt	5.26.3		1fa16bf66a84312608cb5a28ae0228151a9cfd58
org.neo4j	neo4j-bolt	5.26.4		74d54803eebe40adb4aa2d22aa638c46ae69eb38
org.neo4j	neo4j-bolt	5.26.5		4c16a6aef6658610dfd656b1f6d892a931d91b3e
org.neo4j	neo4j-bolt	5.3.0		eecd9870002c9eeff59d44096ecec424a33f9889
org.neo4j	neo4j-bolt	5.4.0		943a7f995388d089317b1aca3a0284546ddeb7ed
org.neo4j	neo4j-bolt	5.5.0		636cf020a02ccaf20d8824ebeab58d5560938c73
org.neo4j	neo4j-bolt	5.6.0		cab6b061428803e6a1ed3cfdf55e278255c6677a
org.neo4j	neo4j-bolt	5.7.0		b5db98a366c8664cdc6cb9b29495eba683893337
org.neo4j	neo4j-bolt	5.8.0		15c9eeed5e843f8441408d9fdea7a4ecf4180ec0
org.neo4j	neo4j-bolt	5.9.0		4b5da5840080034358662185d731a017db64e896
org.projectnessie.nessie-runner	nessie-runner-maven-plugin	0.30.0		7dc4577db88536f99e843f09cb0247f156f1c9a7
org.projectnessie.nessie-runner	nessie-runner-maven-plugin	0.30.1		a0da63d5532e42acf597650f0fe75e65a139d133
org.projectnessie.nessie-runner	nessie-runner-maven-plugin	0.30.6		43beba3941e5aa6c6947b27cfc9da9615d0dd509
org.projectnessie.nessie-runner	nessie-runner-maven-plugin	0.30.7		57a8fbd1857d0c50d1d9cff4027c9a9870d86e2e
org.projectnessie.nessie-runner	nessie-runner-maven-plugin	0.31.0		b76d687d2a8e41dfb7691429c2a8ab266fc161c4
org.projectnessie.nessie-runner	nessie-runner-maven-plugin	0.32.0		c7db0594894ae176a54db2eec4145559b3adeb84
org.projectnessie.nessie-runner	nessie-runner-maven-plugin	0.32.1		7acd3d14ffa5d79cc399f003ff0b3af9963a3536
org.projectnessie.nessie-runner	nessie-runner-maven-plugin	0.32.2		8f191dbf8e5c44cbe163ecaac0c4531fe3a83478
org.robovm	robovm-gradle-plugin	1.0.0		d04abbcc5c2633f76daa078fd8073063bb766aab
org.robovm	robovm-gradle-plugin	1.0.0-alpha-01		bc3ac947904b98ef761bd83daa0c05fe8fb0831f
org.robovm	robovm-gradle-plugin	1.0.0-alpha-02		c91cad9977f665d0073a6625a6b78ffc41a92b10
org.robovm	robovm-gradle-plugin	1.0.0-alpha-03		76edffe010168cb5968e80996f15e4d696255cb3
org.robovm	robovm-gradle-plugin	1.0.0-alpha-04		12abb289b054ecf020f86dcd5f91933c3cea8ff3
org.robovm	robovm-gradle-plugin	1.0.0-beta-01		4fbb421e1edf04b89d09e1de74025b01ab27d3db
org.robovm	robovm-gradle-plugin	1.0.0-beta-02		3f6657ea0d1694d4f0837e52e2c5908e224b72d9
org.robovm	robovm-gradle-plugin	1.0.0-beta-03		8a69240b0917b7bf9e04d87301fb169910d29852
org.robovm	robovm-gradle-plugin	1.0.0-beta-04		53372b5fc397659c3403fc35bba1423560ab2467
org.robovm	robovm-gradle-plugin	1.1.0		d116740d615e33bd473580389661b107f8b7c157
org.robovm	robovm-gradle-plugin	1.10.0		20e6b803349bf739bc6d0e58e4e4b9c78393cf9d
org.robovm	robovm-gradle-plugin	1.11.0		9e3a80721a674c263ee714f584227527136def6d
org.robovm	robovm-gradle-plugin	1.12.0		746aca656d9c8165a66f9c14b87c4c1e292fa9ae
org.robovm	robovm-gradle-plugin	1.13.0		929386e69f7ba78fc3b4854932a65a74b1643165
org.robovm	robovm-gradle-plugin	1.14.0		b77f9108bde91c3088507dea342c7541db0ff575
org.robovm	robovm-gradle-plugin	1.2.0		a11c4f912d8e03fe2b05d5f299896eec6347a788
org.robovm	robovm-gradle-plugin	1.3.0		0a00d7da4457136e5c520b7c0f8951856a408f77
org.robovm	robovm-gradle-plugin	1.4.0		63a540033eddee990ea8a33f08f3fa40638fa940
org.robovm	robovm-gradle-plugin	1.5.0		a5d6c0d1860ec360461f6b60b29552346d4e5b2c
org.robovm	robovm-gradle-plugin	1.6.0		b91f85cd4602cf09cba918f63623c103f5ea1538
org.robovm	robovm-gradle-plugin	1.7.0		c64180576101dcc1c194eed26f7793e7ed4322d6
org.robovm	robovm-gradle-plugin	1.8.0		8080e7a6e206cef645aa558194542e8e6ca93786
org.robovm	robovm-gradle-plugin	1.9.0		095ba7ff2357ce3100642cfa8ffff64e05e5df7f
org.scalameta	scalafmt-cli_2.11	2.0.0		4b8ee34a74f694e6698e6c5addcaed3ceb1db6d4
org.scalameta	scalafmt-cli_2.11	2.0.0-RC2		8fec508dba4b8cfd312d76855dda5270bb892901
org.scalameta	scalafmt-cli_2.11	2.0.0-RC3		f6d9141fd890e3c99d696997bd190d266965f1cd
org.scalameta	scalafmt-cli_2.11	2.0.0-RC4		231cf79e070f76ccd830c11a5900efa0863fb958
org.scalameta	scalafmt-cli_2.11	2.0.0-RC5		127c019751be89b809d7adbba9d47a3db6ccf31c
org.scalameta	scalafmt-cli_2.11	2.0.0-RC6		1daac1a58c033676d857667a9861addb5a1795f2
org.scalameta	scalafmt-cli_2.11	2.0.0-RC7		e10e2b1d1d4df6ed8bfb1bf1af5d8c8915b63506
org.scalameta	scalafmt-cli_2.11	2.0.0-RC8		d0a8f891ef4134bfd07cc255c0aee5691c8322e9
org.scalameta	scalafmt-cli_2.11	2.0.1		6693b08962155996306e9a0a0d5fa3062fffc4c5
org.scalameta	scalafmt-cli_2.11	2.1.0		4cd180c473cca47cd9fb353d58b2fd372072ae8b
org.scalameta	scalafmt-cli_2.11	2.1.0-RC1		d7d55bd501a92d257d9a313dc589d14cf7a8bba3
org.scalameta	scalafmt-cli_2.11	2.1.0-RC2		29329961d45154d2d40a317d7f13f19b14152d4b
org.scalameta	scalafmt-cli_2.11	2.1.1		80abf52b92699fedf4a829f49b1add8bc655e6bd
org.scalameta	scalafmt-cli_2.11	2.2.0		d7d0033f31e582c45bdb5aa4b890509627f17ca6
org.scalameta	scalafmt-cli_2.11	2.2.0-RC1		d6dfa93661f11efe2111e4b2d6f7be9d8dae2286
org.scalameta	scalafmt-cli_2.11	2.2.1		0d7891519f3276e0b33462a7375a3cbedd73029b
org.scalameta	scalafmt-cli_2.11	2.2.2		85997c296090e8b4098d58c432437ba1a3211944
org.scalameta	scalafmt-cli_2.11	2.3.0		e763eaf8f551cf2b6fdcd30fc66e24e015a4ee19
org.scalameta	scalafmt-cli_2.11	2.3.0-RC1		48451ab247b09616ae50b3dfa1387b37b55a29c6
org.scalameta	scalafmt-cli_2.11	2.3.0-RC2		6eb990533341fa112580b06183f9dee4c4a7c40e
org.scalameta	scalafmt-cli_2.11	2.3.1		25ea305a4bddd1eeb49f2a0abf76efe9751b28e5
org.scalameta	scalafmt-cli_2.11	2.3.2		c12c5ea9f9f25f2546c8a53528efdbcf1a3f9ab7
org.scalameta	scalafmt-cli_2.11	2.3.3-RC1		48105664f2dbf406beadf04ec98bba9bb5058fae
org.scalameta	scalafmt-cli_2.11	2.3.3-RC2		aed5ea8ed7d6b887002eba0938307cb3e497d5c4
org.scalameta	scalafmt-cli_2.11	2.4.0		2e1c0cd5936b773655b72f583c678db00ee327eb
org.scalameta	scalafmt-cli_2.11	2.4.0-RC1		c83a67095a7eb085a51dd35d5aa627dcb10e3ef6
org.scalameta	scalafmt-cli_2.11	2.4.0-RC2		a9faacfced9c05000bab46151f87588d2caa8d4f
org.scalameta	scalafmt-cli_2.11	2.4.1		1d060a8b728149fedab98111d7f356c36f666424
org.scalameta	scalafmt-cli_2.11	2.4.2		6c8a8562d07f0e2b06e333b70d450d06ef8941e3
org.scalameta	scalafmt-cli_2.11	2.5.0		36dd25783a6baff2a9e283c587633254f3f18c3e
org.scalameta	scalafmt-cli_2.11	2.5.0-RC1		c7c5d027e2136003e89e7ad7103bf8038b0c62e4
org.scalameta	scalafmt-cli_2.11	2.5.0-RC2		faaee9902feec2b33c7faf0523c8c0ae7d741b32
org.scalameta	scalafmt-cli_2.11	2.5.0-RC3		16fc373c1e0cf854278aad57c9cf0f68c8c7775f
org.scalameta	scalafmt-cli_2.11	2.5.1		3e4653ab9ecb93f67e12b80fdd2ee92e976595fa
org.scalameta	scalafmt-cli_2.11	2.5.2		58cf3a7d277889ed5ca85256d19c6921c9ff4438
org.scalameta	scalafmt-cli_2.11	2.5.3		4df70ee04c95c64c698427afcf0341f72f1d59da
org.scalameta	scalafmt-cli_2.11	2.6.0		2b0c0f7ffd263f1b17590fef310e7d9d35978cf8
org.scalameta	scalafmt-cli_2.11	2.6.1		aae38a77acd7f9edf2e04c5feff5196b0d81fcfb
org.scalameta	scalafmt-cli_2.11	2.6.2		e308a1c3c50f0a4f1f040f4fb53534fe9e79a7fa
org.scalameta	scalafmt-cli_2.11	2.6.3		e565422f30c5ce134024a60e31d474b80645ead9
org.scalameta	scalafmt-cli_2.11	2.6.4		84352e0d086f58f9b2a515cbc2ddbd2ab92be75c
org.scalameta	scalafmt-cli_2.11	2.7.0		8420eda308fa92c5c4ede86d2e3f865a85170f70
org.scalameta	scalafmt-cli_2.11	2.7.1		c360f2171e0654daa3107c8150a3cb7c3d2ac6cc
org.scalameta	scalafmt-cli_2.11	2.7.2		69476c174c92933bb77ef7ae7fb3e46a8ad3bfd2
