app.softwork	kotlinx-serialization-flf-wasm-js	0.0.20		N/A
io.jentz.winter	winter-rxjava2	0.3.0		65f4f4de78c7d1c30ac2daa6efe059870e0206b5
io.jentz.winter	winter-rxjava2	0.3.1		b7fa28fc5ca58373ab243ea581fa82dadbf61642
io.jentz.winter	winter-rxjava2	0.4.0		96763b9fae2e9d68fde78be1ca62c050bce9ea09
io.jentz.winter	winter-rxjava2	0.5.0		60223154beb23d89989e2c78830fb203b71c6bfe
io.jentz.winter	winter-rxjava2	0.6.0		2c2c86d66abfb6e79a540f6ae044481b60f45d6d
io.jentz.winter	winter-rxjava2	0.7.0		4c0d8f6f12f63b2c751b0f405d922d73932df73c
io.jentz.winter	winter-rxjava2	0.7.1		81183883ad89dbf16faf7c4a04bd6a99bb54c379
io.jentz.winter	winter-rxjava2	0.8.0		906ddd69c7d2596d820f8a7e98485163d319c761
io.jentz.winter	winter-rxjava2	0.9.0		a75432ac49425030e8ab230c5410ff8c6a5972f0
io.komune.im	im-organization-core-domain	0.15.0		93998e3b9663ef23251fcee2ce1d0bb1ffad1f6f
io.komune.im	im-organization-core-domain	0.16.3		693f9d14dd2d43ae4cc24f0df62befd9fdf37670
io.komune.im	im-organization-core-domain	0.16.4		7e1575614b7f4bc11cdd05cf04d0d7c28c42055c
io.komune.im	im-organization-core-domain	0.16.5		8952bee827f2505d1bfc1eb1d9109e17923bf82e
io.komune.im	im-organization-core-domain	0.17.0		af6575277d3ed533eeca4552f915f1417b6a90e1
io.komune.im	im-organization-core-domain	0.18.0		f07a0a4bdc451d33299252299fc4d599f531becb
io.komune.im	im-organization-core-domain	0.19.0		9c737b071a0fb649de2df9893100b196f81c600f
io.komune.im	im-organization-core-domain	0.20.0		b0f4e0060d55ef85594a51b476a9ff3544095d02
io.komune.im	im-organization-core-domain	0.21.0		982c7b98a8dd0c5117fc0dfd3caf0e3c97b4f5ce
io.ktor	ktor-server	1.0.0		3d7dd7cc5d0fc6f0ea0b965eb95e9aa7a6e451c3
io.ktor	ktor-server	1.0.0-rc		68de8f755da79d16a20abe9cbe6c60c71a2d5948
io.ktor	ktor-server	1.0.1		d20b81ce3154b87b0e2be9e56e40c72a7749e714
io.ktor	ktor-server	1.1.0		0e283e646caaa44c496e8a0781502c8fbedfd650
io.ktor	ktor-server	1.1.1		4a54d076c604f6b61b120a61bb1a737d6df72530
io.ktor	ktor-server	1.1.2		e38a4d37e6be9a280460c74e6fda791607f91a87
io.ktor	ktor-server	1.1.3		096c5e8bf613e2a7e9219703380b12e56a172a98
io.ktor	ktor-server	1.1.4		4020f0597659ff8485efcac3dd497434b6b5982b
io.ktor	ktor-server	1.2.0		278f3594dd8e67f35beae5ff72d59e8a44ecf516
io.ktor	ktor-server	1.2.0-rc		ddf9bb65340165d110f2bcb55c3bc21218ddf764
io.ktor	ktor-server	1.2.0-rc2		2d4b285540ffcf8cf275049e22d006c3572b09c3
io.ktor	ktor-server	1.2.1		177b4c922834b196af33290f36bf5087de5ff145
io.ktor	ktor-server	1.2.2		74f1474601383dd9bb37f5aecc76f2e8187a735b
io.ktor	ktor-server	1.2.3		0db358a59a24a01bf00d24d0a34584806f0fdf17
io.ktor	ktor-server	1.2.3-rc		b5bcd0908a1f52cd1606c6035522f41955327485
io.ktor	ktor-server	1.2.4		fa119dac4948849b52eafa30bd605b00b905f51c
io.ktor	ktor-server	1.2.5		f612a7c51703004ddd39ca555eca09f634e0c779
io.ktor	ktor-server	1.2.6		1c0ea0ebd9d580c5f80a48a464e1258b894bc85f
io.ktor	ktor-server	1.3.0		304a7181648e2b469bfea9556d19783dabb2b026
io.ktor	ktor-server	1.3.0-rc		e197f558beacc3019d3e75fedeaae7296568ba88
io.ktor	ktor-server	1.3.0-rc2		147fefc43fe7bc3160f11b94cff24f6606da593b
io.ktor	ktor-server	1.3.1		704ce6f0b3e10327c885c09cae5f9177ca53430d
io.ktor	ktor-server	1.3.2-1.4.0-rc		b165ee27ffcb3ef2f36a8adfcf439d4aa24bf631
io.ktor	ktor-server	1.4.0		58a84d4aa71e8c2da09e42d382402af0a5ed7f24
io.ktor	ktor-server	1.4.1		8fd48b498001460263f0652a1764796a9a95e4ea
io.ktor	ktor-server	1.4.2		b85a87706824d30bd8b7894be8e3387fb0ccafa3
io.ktor	ktor-server	1.4.3		54e268cd4b954631fbce067423892a8938b70362
io.ktor	ktor-server	1.5.0		f703c5825b5afe60b93f914d76a44528abe148e9
io.ktor	ktor-server	1.5.1		7def76cb0557b8b9501355535179fdae9845439f
io.ktor	ktor-server	1.5.2		7f96769bd0fc57f11351c5c7c8bb29c026a6a317
io.ktor	ktor-server	1.5.3		291932c66c97d740f7f86e8cea5f57e3f58ce028
io.ktor	ktor-server	1.5.4		61e186623eeeb144163c3b38f5358b49b57eba1c
io.ktor	ktor-server	1.6.0		dda05462672b6e934a6737211474c57e9c4dc08e
io.ktor	ktor-server	1.6.1		a9fbe5985b5386d084d5c993693497bbd9d924a6
io.ktor	ktor-server	1.6.2		f9b16a785a15a89ba6617d26b6bfa49e86243e48
io.ktor	ktor-server	1.6.3		4d606976f2b524a6383bc7b8ecafee5d8f3f46e6
io.ktor	ktor-server	1.6.4		a6b08306b7994b9d1e0194264e549e0adf60c39c
io.ktor	ktor-server	1.6.5		d723de0ec64ac7f42a96827f12161ef38b6b51a1
io.ktor	ktor-server	1.6.6		6b8bb6f3f74d5e32b06d3d76a6061ff62e6e178e
io.ktor	ktor-server	1.6.7		0aafeb6ab82b963397ad1d9abae95dbb3fce3451
io.ktor	ktor-server	1.6.8		d87ac5a8a934aa1e0705de91146ca5ffe2c0b1b5
io.ktor	ktor-server	2.0.0		e3ac88e26f79ffecf7c2a606f0351734b4963e96
io.ktor	ktor-server	2.0.0	all	a1befd1b014ba1b9653853a2bd9ff2b64ca75c05
io.ktor	ktor-server	2.0.0-beta-1		597a5c93d76a7ce9bca6c30d93bce95fcc9e37ab
io.ktor	ktor-server	2.0.0-beta-1	all	91e4882d421f38fff13bc0ec1585523cebdf716e
io.ktor	ktor-server	2.0.0-rc-1		8f762e2ad70b45f905609175f75a14bb9953b7b8
io.ktor	ktor-server	2.0.0-rc-1	all	9e1efbaf6ec107446f9b28287dd9cd69fb2a6a66
io.ktor	ktor-server	2.0.1		9a934b12d00a829195f1ad569c851c265577740e
io.ktor	ktor-server	2.0.1	all	c755afe42d1c895d4c99b81f1f0bff08f6a821ee
io.ktor	ktor-server	2.0.2		c5e2b4f228fbd8a2dee792a30f88be98f5254938
io.ktor	ktor-server	2.0.2	all	284a087f9db419ed7c7d6e7166a76de47e632ad5
io.ktor	ktor-server	2.0.3		507f8c72836d4f1a5e9175f4083b0bd60b84adc4
io.ktor	ktor-server	2.0.3	all	d63db78d792e7d9c6fcd54aa5f80a0b1ac850990
io.ktor	ktor-server	2.1.0		ad8536a324d6edd273806a5fe1549fe25be73c41
io.ktor	ktor-server	2.1.0	all	849792ebd2bbdea96e0e1d2daa6f1a9adacd3df3
io.ktor	ktor-server	2.1.1		6a30710ac222bf33b286c3319a6334630aee4200
io.ktor	ktor-server	2.1.1	all	8b4b398bfbf767dcf2ec78ecad89bdc470a9d0d0
io.ktor	ktor-server	2.1.2		b4b71e25d830f69a3b90789008aca24908427a1e
io.ktor	ktor-server	2.1.2	all	a57f9097da00cbaa97459c5b273af2020d76f299
io.ktor	ktor-server	2.1.3		9bb1954466a4d7d59556eb394536afc28a5276bf
io.ktor	ktor-server	2.1.3	all	b6c629db44ea3fe52a126057ac3d4a9383314a87
io.ktor	ktor-server	2.2.0		151ebc1508cf1a60dda867f4d5599c20559a5c3d
io.ktor	ktor-server	2.2.0	all	2e95aab8f6bc1cd91da4bc4e20121e5725ee60d5
io.ktor	ktor-server	2.2.1		646cff933462202696796656de4983b51b8391c7
io.ktor	ktor-server	2.2.1	all	d273c530ef13196057d977e3d2e4fb447f92b266
io.ktor	ktor-server	2.2.2		5d76d7fd0e85f90f97a54f92f1786eaa22f57e40
io.ktor	ktor-server	2.2.2	all	d273c530ef13196057d977e3d2e4fb447f92b266
io.ktor	ktor-server	2.2.3		0d43e7e34956920204e6fbc071bcd1920ae941e6
io.ktor	ktor-server	2.2.3	all	d273c530ef13196057d977e3d2e4fb447f92b266
io.ktor	ktor-server	2.2.4		a7eba937f920c40914695b9eff40f94c7e1893c3
io.ktor	ktor-server	2.2.4	all	d273c530ef13196057d977e3d2e4fb447f92b266
io.ktor	ktor-server	2.3.0		cf232571221d826689e04881f99c2da258189d99
io.ktor	ktor-server	2.3.0	all	eb367a5fe83a1ef0512988da03325c05a73ed919
io.ktor	ktor-server	2.3.1		821df36ad5797ff91353b4fe9396cdfe0b6a564a
io.ktor	ktor-server	2.3.1	all	eb367a5fe83a1ef0512988da03325c05a73ed919
io.ktor	ktor-server	2.3.10		80be1c508cb76a4dc2c5c954f44f5e3cea880220
io.ktor	ktor-server	2.3.11		80be1c508cb76a4dc2c5c954f44f5e3cea880220
io.ktor	ktor-server	2.3.12		80be1c508cb76a4dc2c5c954f44f5e3cea880220
io.ktor	ktor-server	2.3.13		167afe219120df4b682d85249eab299cfdc6d0fd
io.ktor	ktor-server	2.3.2		6579ef3e65c0a6dfaa0249eba9f92f85fdb7fd1c
io.ktor	ktor-server	2.3.2	all	3b2f779cca8f2ec4493bc643580ed9e47e02f8bf
io.ktor	ktor-server	2.3.3		18f8f599683d9ec7f8cd932626095a8fbaf52245
io.ktor	ktor-server	2.3.3	all	c0cac1350e487a15103b66866db9385a23e2a901
io.ktor	ktor-server	2.3.4		745a7e49edaf56f8ed313c68802e3cb4632da5dd
io.ktor	ktor-server	2.3.4	all	c0cac1350e487a15103b66866db9385a23e2a901
io.ktor	ktor-server	2.3.5		5a4d6ff67d954a0bc4b929ef2152c8dfaf294871
io.ktor	ktor-server	2.3.6		80be1c508cb76a4dc2c5c954f44f5e3cea880220
io.ktor	ktor-server	2.3.7		80be1c508cb76a4dc2c5c954f44f5e3cea880220
io.ktor	ktor-server	2.3.8		80be1c508cb76a4dc2c5c954f44f5e3cea880220
io.ktor	ktor-server	2.3.9		80be1c508cb76a4dc2c5c954f44f5e3cea880220
io.ktor	ktor-server	3.0.0		be3d06d42aaf053309c85f6daf59596356a3635a
io.ktor	ktor-server	3.0.0-beta-1		e2cbd501b84c312e6a45fdbfe69f0a04b9edee37
io.ktor	ktor-server	3.0.0-beta-2		7ebf9035b38616f77b8cf80cf6478c0eb24ed356
io.ktor	ktor-server	3.0.0-rc-1		42c65349d56b00801c0d78c7391ca444fc9ff913
io.ktor	ktor-server	3.0.0-rc-2		d34f296d25432ef9fa363871711301be50a9118c
io.ktor	ktor-server	3.0.1		c34002808107588eeff317538078e4bad244f0db
io.ktor	ktor-server	3.0.2		c34002808107588eeff317538078e4bad244f0db
io.ktor	ktor-server	3.0.3		f6d0f6e9d3b6e98268d7fb7bb815c9d5c72ddcd2
io.ktor	ktor-server	3.1.0		022f5d806b5f1d88a9b3e41550fc033fbbdf03db
io.ktor	ktor-server	3.1.1		022f5d806b5f1d88a9b3e41550fc033fbbdf03db
io.ktor	ktor-server	3.1.2		7e31106d68a038b7a58b094998911c1495a02b99
io.nats	spring-nats	0.3.0		35d7afc5da4c4bd2b2abdd9c5a0b0e5df508ff30
io.nats	spring-nats	0.3.1		fd95b7831c88e8a0a1d124468d79caf0e08ab2cc
io.nats	spring-nats	0.3.2		9cbce3c982304c4ff6d814dba363dedc4546d5be
io.smallrye.common	smallrye-common-search	2.10.0		257b3af83e438d39687c5bd8bc02531b00944256
io.smallrye.common	smallrye-common-search	2.11.0		6fecc18c1cd012528e664e0cb2e544975afe0cdf
io.smallrye.common	smallrye-common-search	2.12.0		ed42a88adfd7cf9c524b11b6a2a06be63c97ed25
love.forte.simbot	simbot-annotation	3.0.0.preview.0.5		3497160c0df4bdc7909f0c704c4f4562919e9f7f
love.forte.simbot	simbot-annotation	3.0.0.preview.0.6		9613745a822d205621689cf28aca86f2e6690bcf
org.apache.beam	beam-runners-reference	2.2.0		b5aabb257176e9e763336b87bba6bde165b1e4ec
org.apache.camel	camel-cxf-soap	3.18.0		3eea8579afeea79f045bbf3e6fe70dbaefe0da59
org.apache.camel	camel-cxf-soap	3.18.1		18e630df319ff22d5dd4a4eb90cc00905fa24e08
org.apache.camel	camel-cxf-soap	3.18.2		a9df3bdc61f3d06e1ba04d7f3e807798e321b719
org.apache.camel	camel-cxf-soap	3.18.3		a8e70ad8d67737ef5d7ca5a1bde765e99eb1c9ee
org.apache.camel	camel-cxf-soap	3.18.4		7a231937ad58841a846b82a7b8f480261f3f063d
org.apache.camel	camel-cxf-soap	3.18.5		19b9b60afa9a1ee03c853f46d6b1b6fcd9129d3b
org.apache.camel	camel-cxf-soap	3.18.6		e881eb71f98cf35a6584ee031845a81fb603851d
org.apache.camel	camel-cxf-soap	3.18.7		81b5396287fe2a43d3b9de15ebfb356ea09166d6
org.apache.camel	camel-cxf-soap	3.18.8		90d6c45fb2c0b1a12053a0fb6d4bbd5c68e61e3b
org.apache.camel	camel-cxf-soap	3.19.0		327362bd99c8cea7332b99d47827c89472923c4a
org.apache.camel	camel-cxf-soap	3.20.0		3da060490f999c93a667ca402d9e372668f65850
org.apache.camel	camel-cxf-soap	3.20.1		c49f364af2a422cdced3060fbaba3231ec43881d
org.apache.camel	camel-cxf-soap	3.20.2		0bf534780907ba23740bda59ddcf079d68fef92c
org.apache.camel	camel-cxf-soap	3.20.3		ded1e20619834e2deb2d95429ee8116ebc586bb2
org.apache.camel	camel-cxf-soap	3.20.4		4e80ffbe5226bb2ec93c0219df791cc381300594
org.apache.camel	camel-cxf-soap	3.20.5		1925fd575e8c21313c7c9a7642d868561c01acf5
org.apache.camel	camel-cxf-soap	3.20.6		a6182f69c608848ab7038a5bb7d0fa4358f16a3e
org.apache.camel	camel-cxf-soap	3.20.7		e823f3497f351aa000d082790b881a73482b3f8b
org.apache.camel	camel-cxf-soap	3.20.8		18460cdf47f2fd46984a4b8575afc5929d8e842e
org.apache.camel	camel-cxf-soap	3.20.9		b4ae79ee874b36474869a033073daa4571b67e3a
org.apache.camel	camel-cxf-soap	3.21.0		f125b3154434801f00070f0369d1ec0d6f0aa016
org.apache.camel	camel-cxf-soap	3.21.1		3a6fe063fef2cce91eed1027300431797a2c3154
org.apache.camel	camel-cxf-soap	3.21.2		4e89e63bf48d23e9d8678c99595cf871a937bf4c
org.apache.camel	camel-cxf-soap	3.21.3		3e1924159910e8b0ce8d9e4252769b357e49103c
org.apache.camel	camel-cxf-soap	3.21.4		baa20a770ad149ee5284a366a5ec38cb44fc1e83
org.apache.camel	camel-cxf-soap	3.21.5		5b0701dbc2fb5c43e012295bc1d1cba3e9cb2bfc
org.apache.camel	camel-cxf-soap	3.22.0		3bc049ff066c71697d07970cd7c8716db4ca6e33
org.apache.camel	camel-cxf-soap	3.22.1		8af15ebae883479ad2bdad7ab1b624d35d62f388
org.apache.camel	camel-cxf-soap	3.22.2		dd88845a08a346452411fd2dab036a0bcc91f54b
org.apache.camel	camel-cxf-soap	3.22.3		b1db2195c55b82dccda1596e85eb11bd44f0379c
org.apache.camel	camel-cxf-soap	3.22.4		931fb3cfa858a3b948037e8934856a352b716925
org.apache.camel	camel-cxf-soap	4.0.0		2332b5c644672a317da58aab5185d54d99fb1496
org.apache.camel	camel-cxf-soap	4.0.0-M1		93bb87a9116210b761342cc0eb41a67a888b7de5
org.apache.camel	camel-cxf-soap	4.0.0-M2		22865942674150793a27f942a96493d871ebe92c
org.apache.camel	camel-cxf-soap	4.0.0-M3		873190ec0c3c0753d4d40d6fa4fdddd45acdb464
org.apache.camel	camel-cxf-soap	4.0.0-RC1		f72b74be0f27a843e0ee39b0fac0e80bdf080605
org.apache.camel	camel-cxf-soap	4.0.0-RC2		5fd9a8cbe0a2daf7e8eaf0d9b64169653c451640
org.apache.camel	camel-cxf-soap	4.0.1		67ba813d082a9c1ba36be02e688f35f7c45b2d0b
org.apache.camel	camel-cxf-soap	4.0.2		a675f8b125e1edffe38c77e1ba1be9e328ed3c67
org.apache.camel	camel-cxf-soap	4.0.3		e801b4f667be6fdac9c4b12d5a34a8cf36b410b6
org.apache.camel	camel-cxf-soap	4.0.4		b92a34fc23dac2ad85b89d2e3e11d9decf763bcd
org.apache.camel	camel-cxf-soap	4.0.5		adf7e8c31332d434c502e27028845295511d9f5e
org.apache.camel	camel-cxf-soap	4.0.6		c7e25a6143cfd43c3af4b758f91831151bb89fb3
org.apache.camel	camel-cxf-soap	4.1.0		4fe46924d48d792f08c6f05b6e4060f2338d4dee
org.apache.camel	camel-cxf-soap	4.10.0		043b050354927e44185a32e9d3d5d05b098a09ae
org.apache.camel	camel-cxf-soap	4.10.1		146291db6a1e35fa9444fa6a14bd38a781004b0a
org.apache.camel	camel-cxf-soap	4.10.2		65862b91b577215c84cb2198d60bc7edab943b99
org.apache.camel	camel-cxf-soap	4.10.3		1ecee0627d3f17bb1ac9afa2d47606ca7ae221c8
org.apache.camel	camel-cxf-soap	4.10.4		a8b0a3af36ff494620767c5b603597f5e5ef7e2a
org.apache.camel	camel-cxf-soap	4.11.0		aab693297c90d373de8252813260369f5943771b
org.apache.camel	camel-cxf-soap	4.2.0		08f8789e3ffd7cf28dbbdc1083042dff01d5f883
org.apache.camel	camel-cxf-soap	4.3.0		aec68b29d23a3b2ee4f8bd6853a7e23074684830
org.apache.camel	camel-cxf-soap	4.4.0		89096cd290542a3a9acbaf736ecb281a783a6be9
org.apache.camel	camel-cxf-soap	4.4.1		c78406c0e69fcc709048346b300b5044cb06e3da
org.apache.camel	camel-cxf-soap	4.4.2		6a477ecda7f43ac0e70f7bcd1ca293e4bac06384
org.apache.camel	camel-cxf-soap	4.4.3		7102db8a843c2185a2aedb7875697a0925192c5e
org.apache.camel	camel-cxf-soap	4.4.4		c5ed95526c9f1bb0a21171876a498a364ee5af03
org.apache.camel	camel-cxf-soap	4.4.5		43b3052fdad887d6bfb2e42854351fb361ee8bab
org.apache.camel	camel-cxf-soap	4.5.0		219ab13e0cc48ea4cc951d9cce06b0d6b391a8ed
org.apache.camel	camel-cxf-soap	4.6.0		518317b4e31869905afb909e9381814f178de2fd
org.apache.camel	camel-cxf-soap	4.7.0		f7dd49f15179b27de8fb69f6911aa4fd89d34e34
org.apache.camel	camel-cxf-soap	4.8.0		00de69598a0a92bd5406656b63cf1fb4ba4712f6
org.apache.camel	camel-cxf-soap	4.8.1		77dbfca375c3d8b30f3ac81430d300c0c10ce68a
org.apache.camel	camel-cxf-soap	4.8.2		722bd07f0a7514cb9062111cc3dfd36af4fed238
org.apache.camel	camel-cxf-soap	4.8.3		44e55030822dc62f1e28670b7215345c81fe2542
org.apache.camel	camel-cxf-soap	4.8.4		e99061b200792226d64cd74014599313d3146385
org.apache.camel	camel-cxf-soap	4.8.5		fb8986fd095506163e79db14273bea635f4bb7ab
org.apache.camel	camel-cxf-soap	4.8.6		b8df301d33be4d1a9b3564bda0ea6c709e5ca3be
org.apache.camel	camel-cxf-soap	4.9.0		a15b7faed5224c8247993b813e0e0f90b58bfb2b
org.apache.camel	camel-yaml-dsl	3.10.0		7f3e7dbcee1c46bf7baf9e297803a51c4e2cdf3a
org.apache.camel	camel-yaml-dsl	3.11.0		cfe2151d9ce4432a4129ba60eb5ff447608eecab
org.apache.camel	camel-yaml-dsl	3.11.1		a8269265747dd884974e1639e89194f85d056cf9
org.apache.camel	camel-yaml-dsl	3.11.2		19cea8645f878c05f2dcea9026f884c9f0edc1d7
org.apache.camel	camel-yaml-dsl	3.11.3		8d77df6f02deb042c47af32db8380149d1cb520f
org.apache.camel	camel-yaml-dsl	3.11.4		46bf79ebc04275d0176fb1b900081f941d8ea0ab
org.apache.camel	camel-yaml-dsl	3.11.5		74f2078fbf4533d278ff25c3fd5356f8c48d6bf1
org.apache.camel	camel-yaml-dsl	3.11.6		883d988698e3fdbc6422fff105f8c9023db11d6f
org.apache.camel	camel-yaml-dsl	3.11.7		6744064f88f57d89a6cd316723960e6649479a62
org.apache.camel	camel-yaml-dsl	3.12.0		f6e44d99bb8c19027a747e1a50dd56c4ed2958b9
org.apache.camel	camel-yaml-dsl	3.13.0		9793de4d0c1686e0d679c905b35c894984ecab98
org.apache.camel	camel-yaml-dsl	3.14.0		7e9c4c27b227b3b269ed5ea00db4a12495da31e1
org.apache.camel	camel-yaml-dsl	3.14.1		a590fc9ef9a9778513a36af1326bcc4cf02ba46e
org.apache.camel	camel-yaml-dsl	3.14.10		af425f464f626667d5a7f8a2d15d87034be7949d
org.apache.camel	camel-yaml-dsl	3.14.2		7ac26884ddbb69691dd4fb34f9d283ad2b11e3d7
org.apache.camel	camel-yaml-dsl	3.14.3		9aeef02f581c32e2fe44b65eb4092d4cc60c736c
org.apache.camel	camel-yaml-dsl	3.14.4		d836f15287193eb3a7381c926bbc74725dc00029
org.apache.camel	camel-yaml-dsl	3.14.5		6f07fc5d9bc6a7ed19d313e232bd80bfbc97eb89
org.apache.camel	camel-yaml-dsl	3.14.6		925b1d5fe583b3f765a56ee0623e453316cb69da
org.apache.camel	camel-yaml-dsl	3.14.7		513bee0f80e359177b4564f3d9b4e9c23aba52de
org.apache.camel	camel-yaml-dsl	3.14.8		ef43bfeb017cd26f322a7cd102d7bd4e07a7cf2b
org.apache.camel	camel-yaml-dsl	3.14.9		441a9debe448ff8752c02852ce1cffc5a97bbe9c
org.apache.camel	camel-yaml-dsl	3.15.0		384ae65c2a28bcb043f00ed2fca3d9801f9781ca
org.apache.camel	camel-yaml-dsl	3.16.0		0594e253a33e3c2faa1459b3c5269c40416208ca
org.apache.camel	camel-yaml-dsl	3.17.0		ffc419006ba7c10f5759eed46b2cbfb778c31ed7
org.apache.camel	camel-yaml-dsl	3.18.0		3abc6efc560d35514d407b4860da8a0f566a5f4a
org.apache.camel	camel-yaml-dsl	3.18.1		50cec1bfbcd1df20afee15519c30888897a23f84
org.apache.camel	camel-yaml-dsl	3.18.2		26a15ef27eb972002143d3da366322ef4b833533
org.apache.camel	camel-yaml-dsl	3.18.3		924a4b2692c7f2a2886315216571618403567099
org.apache.camel	camel-yaml-dsl	3.18.4		fc31701e0a1f5c8d7a983e0e5d6688e6664f676d
org.apache.camel	camel-yaml-dsl	3.18.5		f42a92b47453240211ddde10ba2b4008eda1b943
org.apache.camel	camel-yaml-dsl	3.18.6		a5e3d22ede11d4966ce71a5ca221f007e0dda946
org.apache.camel	camel-yaml-dsl	3.18.7		a7e752038208fd90e23174735d7dc91d8f616dc5
org.apache.camel	camel-yaml-dsl	3.18.8		b132ec3591b5eada9b5c83b573b439679ff3048f
org.apache.camel	camel-yaml-dsl	3.19.0		8d98a9ae91e5afea4f35bb40e941629f3708ddbd
org.apache.camel	camel-yaml-dsl	3.20.0		341383f2ddf465b912fe0f860b1092109ef879c6
org.apache.camel	camel-yaml-dsl	3.20.1		11f3d131bd52a031efb5c1756720b7716a42d733
org.apache.camel	camel-yaml-dsl	3.20.2		08777752151c9e68664f1b70232a0a241688169b
org.apache.camel	camel-yaml-dsl	3.20.3		daa6cf378659811a796750754908081deee5a625
org.apache.camel	camel-yaml-dsl	3.20.4		d9ed9796f450ec67507feb1600f9276f0e4440fe
org.apache.camel	camel-yaml-dsl	3.20.5		bf95f0bc6fd2bb4fea91dd3e903de91a077d7de0
org.apache.camel	camel-yaml-dsl	3.20.6		90a40b8706d34c0ea2e2fad22712cbd72215e62a
org.apache.camel	camel-yaml-dsl	3.20.7		7de3aa2c58a0396d525fe3c4854bb8566c1dcb5f
org.apache.camel	camel-yaml-dsl	3.20.8		ded364aa35ebfb9227bb9023d0377df581a3aec3
org.apache.camel	camel-yaml-dsl	3.20.9		ab41da9ecfbbe4ccd82fc1086fe42f6dfc6b1990
org.apache.camel	camel-yaml-dsl	3.21.0		7d69c61393a8152765cc7afd1f56f3427b25e30b
org.apache.camel	camel-yaml-dsl	3.21.1		f59bfffdd66d8d941c60da47bd0c921e05cae950
org.apache.camel	camel-yaml-dsl	3.21.2		c81ceeb0556a3dbdc7d68301d0be7d3b7607cbf9
org.apache.camel	camel-yaml-dsl	3.21.3		d8aa683938b36f88a2786da297a42238d6fb1eb8
org.apache.camel	camel-yaml-dsl	3.21.4		f5864038f8e99f322195d2d2ce4b83eb7f2d31dd
org.apache.camel	camel-yaml-dsl	3.21.5		6662727e413bac5e18eac4ea7d6ef84b2adbec0e
org.apache.camel	camel-yaml-dsl	3.22.0		a8a5e9ffd50b756379c612ceb7fad556e1706769
org.apache.camel	camel-yaml-dsl	3.22.1		2236f4b9eabd70cdb998f146a0e371bbeb16dd72
org.apache.camel	camel-yaml-dsl	3.22.2		bf43c572b6afa87094c6fcf650fc4704bbc32a11
org.apache.camel	camel-yaml-dsl	3.22.3		7b6ecf0aa44e93ebbd7a295938d22070bd249b61
org.apache.camel	camel-yaml-dsl	3.22.4		329e25463eebf188d1924a4265216ecd7b4b58c7
org.apache.camel	camel-yaml-dsl	3.9.0		9c0af8a70119b332b21491f12d9007c7ab6a438c
org.apache.camel	camel-yaml-dsl	4.0.0		31585ff38509db3f2f6fab7366cd160dd047bf6d
org.apache.camel	camel-yaml-dsl	4.0.0-M1		c7d3cedc5fb09e14279ccc5bbc121ee586dc8e5d
org.apache.camel	camel-yaml-dsl	4.0.0-M2		99da09c8a1ebb54e6f78dbfed7d2cc0f54336af0
org.apache.camel	camel-yaml-dsl	4.0.0-M3		7d87263e315bcf53b13e0d9014dbd5116c97aac1
org.apache.camel	camel-yaml-dsl	4.0.0-RC1		0e9aa8cce8384b7885015830ff6e4b6710d67938
org.apache.camel	camel-yaml-dsl	4.0.0-RC2		6792c91ec73ee2c100c6f0efaa673205e5f2d16c
org.apache.camel	camel-yaml-dsl	4.0.1		35dba769b9dfc4ccc2db8182a375c28b135aa869
org.apache.camel	camel-yaml-dsl	4.0.2		e40db447dc89893336b9a84b28a55b2dc599880d
org.apache.camel	camel-yaml-dsl	4.0.3		a8f373f3b53c0b76c25f04e264bee4d5de79081b
org.apache.camel	camel-yaml-dsl	4.0.4		53f0d176bef16f8032fa7e466b958513d4aef82a
org.apache.camel	camel-yaml-dsl	4.0.5		87d45c7f9f15a3f1004ac25d657b66bd962a95d6
org.apache.camel	camel-yaml-dsl	4.0.6		113113000add9399ac1ed8a1fcb351a64e3bdf9d
org.apache.camel	camel-yaml-dsl	4.1.0		1bfbc3269a5615190c55e8a7b90be7d92a873183
org.apache.camel	camel-yaml-dsl	4.10.0		b5814d8db123159a7768d2fd850685f3e7988580
org.apache.camel	camel-yaml-dsl	4.10.1		af6b9c7ad68013cdf696c7bb8a1b7352b633213f
org.apache.camel	camel-yaml-dsl	4.10.2		2a9fba5f1fc508c69ad3d5c17024e3342b313905
org.apache.camel	camel-yaml-dsl	4.10.3		f479ee2a0f629a34dc1d09762005b985a1d78dac
org.apache.camel	camel-yaml-dsl	4.10.4		0ec922a7011975bb976408ae47fe1f10c9c94a30
org.apache.camel	camel-yaml-dsl	4.11.0		7b383dcefdd327745fcfbad72daa079473f26a76
org.apache.camel	camel-yaml-dsl	4.2.0		9360fa17fd06799484007abe4c2db99035de2e1f
org.apache.camel	camel-yaml-dsl	4.3.0		2228ee5e5c701fc1e7b47304657dfa4be4d375c2
org.apache.camel	camel-yaml-dsl	4.4.0		13aadda41012fbf7376a281def60741b5dc4aeeb
org.apache.camel	camel-yaml-dsl	4.4.1		fd0741b515d65e8da5c4552a1a35cfbd147c5560
org.apache.camel	camel-yaml-dsl	4.4.2		93540d0db0b52f03d8404be2cec10311200986a7
org.apache.camel	camel-yaml-dsl	4.4.3		c87916c31d610e7d5b1768b1ca3023c2421a907a
org.apache.camel	camel-yaml-dsl	4.4.4		a3b7a99f5c23872b813662a70c00baa668f819ee
