at.mukprojects	exclycore	1.0.0		f586ff93d3b5469595afcb7f4ceea38e814db0c9
com.lihaoyi	pythonparse_2.11	3.0.2		363872daa1fa669e2ecb62b66ac5bcb1361c3be6
com.lihaoyi	upack_sjs0.6_2.13	0.7.5		96b3a8d9454ed3c04626748a341625be39619d3f
com.lihaoyi	upack_sjs0.6_2.13	0.8.0		13990dd10a192d38da8730e17a67c4b73c65ab85
com.lihaoyi	upack_sjs0.6_2.13	0.9.0		de9a2f39a62d2d39e992751ddbd3e0f4006425a6
com.lihaoyi	upack_sjs0.6_2.13	0.9.1		72fc69006d465d8f10c2b9024e01e831fcf9989e
com.lihaoyi	upack_sjs0.6_2.13	0.9.2		029e52cab277d4c7bce6404e243234868b0a4d97
com.lihaoyi	upack_sjs0.6_2.13	0.9.3		26aab5236173bd59c6cd9acbe42d736d4a8210f0
com.lihaoyi	upack_sjs0.6_2.13	0.9.4		c0e2e83409fce59415a9b2d380ca6fbd081569c2
com.lihaoyi	upack_sjs0.6_2.13	0.9.5		d777c935a6fe0acef3b612a6e670b5fd88500856
com.lihaoyi	upack_sjs0.6_2.13	0.9.6		5f35296106bd64e4275621bac8a457e2c098baa4
com.lihaoyi	upack_sjs0.6_2.13	0.9.7		410e9a03459433bd598d41ac9442da4c5269cae3
com.lihaoyi	upack_sjs0.6_2.13	0.9.8		b3264c433247c471a503b0efda4f1b67aab88839
com.lihaoyi	upack_sjs0.6_2.13	0.9.9		27ea4fcffddeaa30a9b3cc1eb3422a6653bb444b
com.lihaoyi	upack_sjs0.6_2.13	1.0.0		6d1a004394e3b51bf12a8678ac515fe98acb06bb
com.lihaoyi	upack_sjs0.6_2.13	1.1.0		5b8410761e21bd3dcbdc214b0a8868fc99fc1495
com.lihaoyi	upack_sjs0.6_2.13	1.2.0		216186746b63dee1deaa43a94b7c8116e6e959f4
com.lihaoyi	upack_sjs0.6_2.13	1.2.1		1070a2b8ae495d041e727e6cf82379090de2dafb
com.lihaoyi	upack_sjs0.6_2.13	1.2.2		a228b7af2f552893237f32ff99f11683b23e3283
com.lihaoyi	upack_sjs0.6_2.13	1.2.3		245f96864fedb3e89c2e8985d88a3a518169bbc0
com.lihaoyi	upack_sjs0.6_2.13	1.3.0		773c5845c0d0412d17b076de1965a31d54348f9c
com.lihaoyi	upack_sjs0.6_2.13	1.3.1		9d4ae025aff92ad9878442c4a89e7fd7f6d94c17
com.lihaoyi	upack_sjs0.6_2.13	1.3.11		711efc038e1f1895d424f5e057896ae6e9713b9f
com.lihaoyi	upack_sjs0.6_2.13	1.3.12		c861a343fbdd62a15277b83a830fd035a5f02b59
com.lihaoyi	upack_sjs0.6_2.13	1.3.13		431b6617285f35c5c52715a61862e1aee64cf48d
com.lihaoyi	upack_sjs0.6_2.13	1.3.14		d0e2c1a1e8cccf518f367fddf7376305d5ad3845
com.lihaoyi	upack_sjs0.6_2.13	1.3.15		02cd40958061e08f1a199c0430fcc2a36d6cd32b
com.lihaoyi	upack_sjs0.6_2.13	1.3.2		bacc9ff0f7bebd74989fb65626304fbf74492686
com.lihaoyi	upack_sjs0.6_2.13	1.3.3		1784a83d0ebfa18c67197a0a00575999edfac8cd
com.lihaoyi	upack_sjs0.6_2.13	1.3.4		ea4d82905d7d86e62ff52b6ab779f9d24d616419
com.lihaoyi	upack_sjs0.6_2.13	1.3.5		6f11ffe7588433ddc38d43eb834d932435144452
com.lihaoyi	upack_sjs0.6_2.13	1.3.6		bc696ea455c4c8078b73c830cd879f8fcac93eb2
com.lihaoyi	upack_sjs0.6_2.13	1.3.7		fd4488c4b98d4eb4028f4a87e03a41854966a33e
com.lihaoyi	upack_sjs0.6_2.13	1.3.8		9ed87a70220c33f0bce799a046b3f838a1610602
com.lihaoyi	upack_sjs0.6_2.13	1.3.9		baf926586752fc76b220613e06ff497174acda35
com.lihaoyi	upack_sjs0.6_2.13	1.4.0		5ae423677be7e521c7d25b2c34c448d71a708250
com.lihaoyi	upack_sjs0.6_2.13	1.4.1		b9b7e406490b3ab03f1b537f69e8c5373ae1ee7c
com.lihaoyi	upack_sjs0.6_2.13	1.4.2		50f187a25ed5e415845cc5d93ae837168a356f57
com.lihaoyi	upack_sjs0.6_2.13	1.4.3		e2aa00a07ef6a8374703bd6afd560671709f71f9
com.lihaoyi	upack_sjs0.6_2.13	1.4.4		77400046d58c19a46b2971e01b5e7c514902cc74
com.lihaoyi	upack_sjs0.6_2.13	1.5.0		eb672675474de1180d238236673cf7cc1b6d1697
com.lihaoyi	upack_sjs0.6_2.13	1.6.0		a5279478f69deb99cda7b458b33fe19b1a3ffd64
com.lihaoyi	upack_sjs0.6_2.13	2.0.0		25efbe90060ac4c021bdc63226a8c38182b1e8fe
com.linkedin.transport	transportable-udfs-codegen	0.0.65		96d24ac4c2c668ba35df25a1e015652319714a73
com.linkedin.transport	transportable-udfs-codegen	0.0.72		17ce8a68b04c7e54b6fa8e43837e68d822e9991f
com.linkedin.transport	transportable-udfs-codegen	0.0.75		09fad486c85483b582fd431e58ecb714d3453720
com.linkedin.transport	transportable-udfs-codegen	0.0.76		b3157a0943394be2850dd72262aa0833b3aa00af
com.linkedin.transport	transportable-udfs-codegen	0.0.77		9efb99f5f785a4aa49d52436b9728197560cf35c
com.linkedin.transport	transportable-udfs-codegen	0.0.79		224cfa691ddf58e26abe95876cec25b3ca2a9cdc
com.linkedin.transport	transportable-udfs-codegen	0.0.80		cd5211ab665458d53cfff52a6d5a0395dc0a0878
com.linkedin.transport	transportable-udfs-codegen	0.0.81		0728f52b29e76f2910d63cf54e6e09602c411127
com.linkedin.transport	transportable-udfs-codegen	0.0.82		1c37aed3b87edbd1299c4325be838279c7a39045
com.linkedin.transport	transportable-udfs-codegen	0.0.83		dcda7051db01cb05d0f9ca6f6bf7b6659303fe80
com.linkedin.transport	transportable-udfs-codegen	0.0.84		427cca1e7f7cfaf1b402374f297cfa9a8a5e3a88
com.linkedin.transport	transportable-udfs-codegen	0.0.85		06d17fa1f759fd8ad961829d350fc7ba22c8dd18
com.linkedin.transport	transportable-udfs-codegen	0.0.86		fb51d1cda5b652f9f3c125b8ba4516ac2170f6a4
com.linkedin.transport	transportable-udfs-codegen	0.0.87		d6ddadd137a846de1121ce1328355dc456bd99fe
com.linkedin.transport	transportable-udfs-codegen	0.0.88		7ba502d2667d3995fb04e34f330156ed11a1e096
com.linkedin.transport	transportable-udfs-codegen	0.0.89		a3b2b9788a8757a7c38d7404b36171be7b3c7b4a
com.linkedin.transport	transportable-udfs-codegen	0.0.91		d2942956c3ff8bed3678c80d871422d1d6e1bc55
com.linkedin.transport	transportable-udfs-codegen	0.0.92		ff1214e23e73e646c096e8b54117c893e7e4f488
com.linkedin.transport	transportable-udfs-codegen	0.0.93		f92016639e76d3d036226f1974e6b31f9cba507f
com.linkedin.transport	transportable-udfs-codegen	0.0.94		e137f370d9a0a8143fa98088e56585d94cad5ca5
com.linkedin.transport	transportable-udfs-codegen	0.1.0		218fc14c9aaa4c16043b74ddb6d6903c64514a35
com.linkedin.transport	transportable-udfs-codegen	0.1.1		7133092a1586c01c3caff816727b0254589794d2
com.linkedin.transport	transportable-udfs-codegen	0.1.2		08cda064239a55f584441164dded313af3b8bd1b
com.linkedin.transport	transportable-udfs-codegen	0.1.3		422c4309dea30a2f424fa3d5fa8e1eacb503c6e4
com.linkedin.transport	transportable-udfs-codegen	0.1.4		2f79e4e2a7e2400e5716483082e3126386e624d3
com.linkedin.transport	transportable-udfs-codegen	0.1.5		d47da12ff02b0fa2c17391733b05adbe0ef0b101
com.linkedin.transport	transportable-udfs-codegen	0.1.6		2989a109e67022abcf6242c65e89a88f222d4ef6
com.linkedin.transport	transportable-udfs-codegen	0.1.7		8a50bc6e9933bae449b5f1531d69d62d93d075f2
com.outr	profig-xml_2.12	3.0.0		bcc5038499387b4c9a15224441b1f607dcd41bc7
com.outr	profig-xml_2.12	3.0.1		9c51fb0f2d329269787a11aa3b2d401e9b1ed597
com.outr	profig-xml_2.12	3.0.2		7ace05fc18688d00470ba1095e8802208e524958
com.outr	profig-xml_2.12	3.0.3		992cde580bdf43a69efdc74aca745a2ea0a590a8
com.outr	profig-xml_2.12	3.0.4		0a08e168104eead5d07511d890d8c5de3bf00502
com.outr	profig-xml_2.12	3.1.0		ef3adcada6d9c97b04b5a304264f4a38b4c41243
com.outr	profig-xml_2.12	3.1.1		2c096dbebefacb1534f115ff6a6e3abc78319e05
com.outr	profig-xml_2.12	3.1.2		5d716f50b7dd81fa4058b7b1b5262790dd12a69e
com.powerspace.openrtb	bidswitch-model_2.13	1.3.1		3ea1e0becfefaf4f3551f982a2cda0d18012ced6
com.powerspace.openrtb	bidswitch-model_2.13	1.4.0		8f630550efaf65348043925724b81d215f3cb08f
com.silverpine.uu	uu-ux	0.0.3		N/A
com.walterjwhite.java.modules.pipe.modules	vaadin	0.0.17		4da3ebbc0da344b52d05794847bf93b07f8eca15
com.wizzdi	contract-service	4.1.5		fbbe9d1700d0a9273a0021a18a11e8598f9796d7
com.wizzdi	contract-service	6.0.1		aa86c4aa8d28c4fb1131b3c5c733989518165b6a
com.wizzdi	contract-service	6.0.2		e9f22fe4df300b8dfddd657381472406a7b64679
com.wizzdi	contract-service	6.0.3		bcbb8288b3c250d1d721d118b6ae60aa574b3c22
com.wizzdi	contract-service	6.0.4		4f27891a32786cb4b97e88deeb2bbe3390b162be
com.wizzdi	contract-service	6.0.5		c1bb8e6cdbd72a590a1145fe7b3e5d0560f33f7e
com.wizzdi	contract-service	6.0.6		995c027262ab622e6518716968bfdcf8666c6897
com.wizzdi	contract-service	6.0.7		67f18c1c1a1d46004800d5b336bce8596c1dd397
com.wizzdi	contract-service	6.0.8		d44a4b59b10461652cef798cbcf30545e46cb7ec
com.wizzdi	contract-service	6.0.9		0bf383a8a645a3b7df6269ce39ae948918390951
com.wizzdi	contract-service	8.0.1		1bfec4e084ac0ec62bef93b47210198f33c2b439
com.wizzdi	contract-service	8.0.2		5c0385f9863ee18860a5c7735843f7a54abb0a8e
com.wizzdi	contract-service	8.0.3		d7d64b55bc1f3d568507dbd589ea367413c9f55b
com.wizzdi	contract-service	9.0.1		bd56f496cc8076bc56af15664fe478a4290f8139
com.wizzdi	contract-service	9.0.2		fcedfe6beea42eae7566e7f97764c9e2cb383601
dev.teogor.sudoklify	sudoklify-io-macosarm64	1.0.0-beta04		N/A
dev.teogor.sudoklify	sudoklify-io-macosarm64	1.0.0-beta04	metadata	c30c5924c5bd4116a65f4cf7e753dee980b54350
fi.e257.testing	dirsuite_2.13	0.30.1		63be3401b7e16e841c07b63609ec6e66a1223c1d
fi.e257.testing	dirsuite_2.13	0.30.2		d817d6a21c0cddc3b23b9c5ec967aa17604e2262
fi.e257.testing	dirsuite_2.13	0.31.0		93f2392075353e135e57304052162b396c5fa832
io.gardenerframework.camellia	sms-user-authentication-service	1.0.0		59038d05d1c070190f012a6c26ffeb4f185310a7
io.gardenerframework.camellia	sms-user-authentication-service	1.0.0-Beta-2		7fef51371a9bf97f1a25c1f651134d1c8ba95a6e
io.gardenerframework.camellia	sms-user-authentication-service	1.0.0-Beta-3		a9c4ca324eed360faf512909f9e1c829fecc59a7
io.gardenerframework.camellia	sms-user-authentication-service	1.0.0-Beta-4		3ccacca049e879c89a7534faff278890d0382524
io.gardenerframework.camellia	sms-user-authentication-service	1.0.1		5aa1080f1f0faa9c14c0dc9223f71d9ced9ac474
io.gardenerframework.camellia	sms-user-authentication-service	1.0.2		0a6a2894026011cc0ffee1038fb2df180c3229a7
io.gardenerframework.camellia	sms-user-authentication-service	1.1.0		97599021bfd5d3609ec9119d54d825534e625758
io.github.ashwithpoojary98	appium_flutterfinder_java	0.0.1		1e58587156354584eed53c3ec89a31e5a1ca097e
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.0		441a25ac596e7fcdc6bf0ee3b20cfe66625447b1
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.1		df2da3989210a72097f464ba718a6cbed6a51520
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.10		73ee21f37d86fd408fe432ca68967f4fdcac0821
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.2		c614513f61f5ba8b7f8f4141b4dbd9a07a6ac68c
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.3		00ccdc4317e803544ddb328d6125ecdebb4c06e2
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.4		8b871fb9cd6d4cb224133d99208ebb018268d42e
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.5		c25a6c4156e7337e6cf1264d2b13897089b88bbd
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.6		8a9c795fbb79d0385db88124abcdaa0492d73b25
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.7		093b2d2ac2954a41b99b781d77be8e6bc28332ee
io.github.ashwithpoojary98	appium_flutterfinder_java	1.0.9		169fca8d75ac8a8e571e343b4fd9bf18bc511a05
io.github.cquiroz	scala-java-locales_sjs1.0.0-M7_2.13.0-RC1	0.3.13-cldr35		273e508214650f6b7ea5068a27a452431523f3ca
io.github.rkishan007	public_repo	1.0.2		N/A
io.github.vigoo	zio-aws-codestar_2.13	1.13.69.0		53583640b14ba175f935bf85237e794aa2d3a8c9
io.github.vigoo	zio-aws-codestar_2.13	1.13.69.1		605aec97fddd446cc66fb989d1526ae2e4386a46
io.github.vigoo	zio-aws-codestar_2.13	2.14.3.0		6ee85e68066067edf08be8a20e45dc80c135ab78
io.github.vigoo	zio-aws-codestar_2.13	2.14.7.0		e5b8a23ac9bc19ad12c21c08e76836d051dff95a
io.github.vigoo	zio-aws-codestar_2.13	3.15.16.3		1686e4760b35480c1e151e83514b3c3c85612545
io.github.vigoo	zio-aws-codestar_2.13	3.15.16.5		ce576b00c2e08f20f6495a2a9a23c4c0d6a943f4
io.github.vigoo	zio-aws-codestar_2.13	3.15.16.7		b6e70bb4a576f1f45aca6cf1cb217ba86d9b81c6
io.github.vigoo	zio-aws-codestar_2.13	3.15.16.8		a74b9bdfb2b385e98d490d6bc56acc4669770a19
io.github.vigoo	zio-aws-codestar_2.13	3.15.19.1		99a6601a054b8c82778af3a39ae0fab551769781
io.github.vigoo	zio-aws-codestar_2.13	3.15.19.10		a382899378fcdd17a77b048ccc4472753e7b8f2f
io.github.vigoo	zio-aws-codestar_2.13	3.15.19.11		e3c641f2e029f0e0aa271c274c9326e9995b9158
io.github.vigoo	zio-aws-codestar_2.13	3.15.19.2		18dadd9af6185f201d06d8c9867600ed7602a031
io.github.vigoo	zio-aws-codestar_2.13	3.15.19.3		a54f355390d1eece5c7cdabb1b3b39fffcafb894
io.github.vigoo	zio-aws-codestar_2.13	3.15.19.6		e833574a168efa56977b65bf98118a2bb8dccbf5
io.github.vigoo	zio-aws-codestar_2.13	3.15.19.7		64a55d28c1ee746a07b7f89cc3c6d275317acee5
io.github.vigoo	zio-aws-codestar_2.13	3.15.19.8		353900a7faead659d35aeb59b694f50cfef81101
io.github.vigoo	zio-aws-codestar_2.13	3.15.19.9		ea30c404174b579f60fcfbaf47fff320abb0c50a
io.github.vigoo	zio-aws-codestar_2.13	3.15.31.3		3fba8f7d78e93d5b93f8ed0ed45293514c9c4ac7
io.github.vigoo	zio-aws-codestar_2.13	3.15.32.1		0e4b7404ab0cbdc4120c31b59a068c251afaf3ca
io.github.vigoo	zio-aws-codestar_2.13	3.15.32.2		50cda9cb356cb83b6cfbcfc70291be70eff5fba2
io.github.vigoo	zio-aws-codestar_2.13	3.15.33.2		b2d7032a6cc6a001c55ed545db59c99dd4456a51
io.github.vigoo	zio-aws-codestar_2.13	3.15.33.3		4efb298c2f5303e134f71ef33a51ff869280381f
io.github.vigoo	zio-aws-codestar_2.13	3.15.33.4		cd2a9a65af21955694c0bfe18105891b4e11a9d1
io.github.vigoo	zio-aws-codestar_2.13	3.15.34.1		be1368570bb3704cf16f897338b7d51c2433136b
io.github.vigoo	zio-aws-codestar_2.13	3.15.34.2		182816049cf6c85978f6ccba2e1cd03abf80c719
io.github.vigoo	zio-aws-codestar_2.13	3.15.34.3		2b60f8004ea4f73585b76720d26a7e833911e32d
io.github.vigoo	zio-aws-codestar_2.13	3.15.35.1		36521be9f680fe50d1a5f9dbf995d3051afb9d48
io.github.vigoo	zio-aws-codestar_2.13	3.15.35.2		53b03444109bb5d9c237b52115fa6e706469420d
io.github.vigoo	zio-aws-codestar_2.13	3.15.35.3		59ecae5e216c7d3787b47e0549b0d4cb4c79f525
io.github.vigoo	zio-aws-codestar_2.13	3.15.35.4		468f06948391811f0d974ee6ce86c2b253696755
io.github.vigoo	zio-aws-codestar_2.13	3.15.35.5		3c55745bc4399de994a56e488d0f181f6f62665a
io.github.vigoo	zio-aws-codestar_2.13	3.15.38.1		7c3dde85d48e9db8cb63621cbd0875bf9b4e1a23
io.github.vigoo	zio-aws-codestar_2.13	3.15.40.1		f1fe75f974933d92ffc8ded548ca1eb2d929daca
io.github.vigoo	zio-aws-codestar_2.13	3.15.40.2		ea64772cdbbcb119d851d2fcb9f360e09753b61b
io.github.vigoo	zio-aws-codestar_2.13	3.15.40.3		82576535193d4af3ccbc9402edc51d770275a9f4
io.github.vigoo	zio-aws-codestar_2.13	3.15.42.1		6e6248a8a34fc866978826fb5a3d91417928f0d1
io.github.vigoo	zio-aws-codestar_2.13	3.15.42.12		4f572f455110d2d28a8ad2e92fa79100e2443b72
io.github.vigoo	zio-aws-codestar_2.13	3.15.42.2		b94384956dcd375f89100a14383c66bd1ca3c9b2
io.github.vigoo	zio-aws-codestar_2.13	3.15.42.3		f40cc6d21e2230826a22da958f5387150565969b
io.github.vigoo	zio-aws-codestar_2.13	3.15.45.1		cd2449dad6893d258c762ed04b75c5c8ec5db8b7
io.github.vigoo	zio-aws-codestar_2.13	3.15.45.2		078ca8b05e7e022f12e347a008dabf89e4764dc2
io.github.vigoo	zio-aws-codestar_2.13	3.15.45.3		d929bc8ac3732ec973005ca6766706348b9886ea
io.github.vigoo	zio-aws-codestar_2.13	3.15.48.1		f64149e55dc81253b27c3cb2eef58c3bdb7760bb
io.github.vigoo	zio-aws-codestar_2.13	3.15.48.2		023b37343ad16d606e12a353be12e13f75ddeffe
io.github.vigoo	zio-aws-codestar_2.13	3.15.49.1		b9e8c034ac08a4df2f7fee9b1fd09cc783ea2396
io.github.vigoo	zio-aws-codestar_2.13	3.15.49.2		d5c3daa1702a494afe0d55b1ba90971105b22510
io.github.vigoo	zio-aws-codestar_2.13	3.15.50.2		7512721706e62a54b35a2c692ead2248330068c9
io.github.vigoo	zio-aws-codestar_2.13	3.15.51.1		594d9d2353eab19f06b9b4e64dc4851b7a2b72c9
io.github.vigoo	zio-aws-codestar_2.13	3.15.51.2		c4971f009e36c9d2a3504f47768649d45920a9b7
io.github.vigoo	zio-aws-codestar_2.13	3.15.53.1		6ea9319820d8723bb70dec36294e426a60529c69
io.github.vigoo	zio-aws-codestar_2.13	3.15.53.2		71ef6f3bb11c39f0e09eb6d2157c1eb6288c1639
io.github.vigoo	zio-aws-codestar_2.13	3.15.53.3		4f1e7148370c653724e1c9a8fbcb3fa6fdef8f3d
io.github.vigoo	zio-aws-codestar_2.13	3.15.57.1		a1e9085c0d7d0ce96817760c56e220c02437b05c
io.github.vigoo	zio-aws-codestar_2.13	3.15.58.1		ce100fcfacaebc2c6d792d7529a727597647867a
io.github.vigoo	zio-aws-codestar_2.13	3.15.60.1		b066573f58650217cd864bfcd928957c3519ad05
io.github.vigoo	zio-aws-codestar_2.13	3.15.61.1		fae40bd471372ccfa1fe8543ac79261f923b7041
io.github.vigoo	zio-aws-codestar_2.13	3.15.63.1		213bc239be7fd8ab94464e96bf0c790976c9635b
io.github.vigoo	zio-aws-codestar_2.13	3.15.65.2		1a95a482b8cdda261124631ad26062a5592579e9
io.github.vigoo	zio-aws-codestar_2.13	3.15.65.3		b7d9d0f64934292a4ed987e7cb8f4e360b224978
io.github.vigoo	zio-aws-codestar_2.13	3.15.66.2		c8083dd41a15a58358e98bec6cb816abb905f6d7
io.github.vigoo	zio-aws-codestar_2.13	3.15.66.3		88c3434002482b1814b13e8028267c8af81c15bb
io.github.vigoo	zio-aws-codestar_2.13	3.15.67.1		07346d9a798cdaa3a35d4669969f53d062e30a09
io.github.vigoo	zio-aws-codestar_2.13	3.15.68.2		3cf886dffa57a3f3ad784ed95339237ad2d3fa02
io.github.vigoo	zio-aws-codestar_2.13	3.15.68.3		f1fd4eeb23112944929f09371c4d410df83e9316
io.github.vigoo	zio-aws-codestar_2.13	3.15.69.1		b8ae381f71f3dfa40a3f89bad57112b8f96b1564
io.github.vigoo	zio-aws-codestar_2.13	3.15.69.2		a2239a58bb5896accfcf3644c74ed344feecc81a
io.github.vigoo	zio-aws-codestar_2.13	3.15.69.3		c28024afcde563e4417ecd79ba9e4d6d054e6f14
io.github.vigoo	zio-aws-codestar_2.13	3.15.70.1		d06a54c81309d079f890e4ac8445cf06d71964a0
io.github.vigoo	zio-aws-codestar_2.13	3.15.71.1		dde189e86761719c11629bc832d389dce5423ddb
io.github.vigoo	zio-aws-codestar_2.13	3.15.71.2		1e57c54500dc95724123ffccd90fd9b0d06b99f3
io.github.vigoo	zio-aws-codestar_2.13	3.15.71.3		a14a99509c78b3edcce0f668d4e5a3ba8e636084
io.github.vigoo	zio-aws-codestar_2.13	3.15.73.1		740ddffe83d19a1f287273b8868748c17530fd61
io.github.vigoo	zio-aws-codestar_2.13	3.15.73.2		0c91bd2c6e27105a663250edcc2a0d912c8b2c45
io.github.vigoo	zio-aws-codestar_2.13	3.15.73.3		b7324c03289f8814ce8aa77600bb5443d2bdae60
io.github.vigoo	zio-aws-codestar_2.13	3.15.73.4		39de13cbcc676204d3801e6ad5d973ad666b9a74
io.github.vigoo	zio-aws-codestar_2.13	3.15.74.1		bd3608848462ab8862facf92d7b31b5f370d2278
io.github.vigoo	zio-aws-codestar_2.13	3.15.74.2		c535f11d989928cbac7c40c361a284c639349483
io.github.vigoo	zio-aws-codestar_2.13	3.15.77.1		2dabb4e594dceea6512e694557becdf062351c30
io.github.vigoo	zio-aws-codestar_2.13	3.15.77.2		d7d02e5115c7c4314b31def92b3a9989c0de0b7a
io.github.vigoo	zio-aws-codestar_2.13	3.15.79.1		bfb2777ecaca19ea03191f8118c13fa2d47ec24c
io.github.vigoo	zio-aws-codestar_2.13	3.15.80.1		ff97d7ae5d0d4e3704ef3191cc5d81ff5e824a58
io.github.vigoo	zio-aws-codestar_2.13	3.15.80.2		5148e63af38651d454d36f5bee867da5be2a37b3
io.github.vigoo	zio-aws-codestar_2.13	3.15.81.1		dcdcb2d2c710aa2b2bac97391b6f010757496b6f
io.github.vigoo	zio-aws-codestar_2.13	3.15.81.2		788ad012781e003fcaa0e1f09844d83249afe3c8
io.github.vigoo	zio-aws-codestar_2.13	3.15.82.1		5018c9546939925a9e35bc5e85af57cf6e3b6a00
io.github.vigoo	zio-aws-codestar_2.13	3.15.82.2		065952d1a40a189763a37a34947faee894d0f346
io.github.vigoo	zio-aws-codestar_2.13	3.15.82.3		9a45b2e00c9677c631ac33a03c92b8e2e9b5d160
io.github.vigoo	zio-aws-codestar_2.13	3.16.0.1		81f73df8610527426c652a7f60ed883d4a4a5598
io.github.vigoo	zio-aws-codestar_2.13	3.16.0.2		79cbdf6ae6a7b8032f6bf4364a417601559ce4d1
io.github.vigoo	zio-aws-codestar_2.13	3.16.1.1		78c8516d78568cd0fffaba2ff7b34285ff02cc9a
io.github.vigoo	zio-aws-codestar_2.13	3.16.1.2		7e3b8e5b7d6b58921efc26ceee2124d6f60f729a
io.github.vigoo	zio-aws-codestar_2.13	3.16.100.1		bcde30ac262b8cda0c9f6b03fd624fc3baac9e13
io.github.vigoo	zio-aws-codestar_2.13	3.16.101.1		24d200161761c03ebf7633a144f058995371de71
io.github.vigoo	zio-aws-codestar_2.13	3.16.102.1		bd365918fb245647718a5b9e0f600e1a0f63726f
io.github.vigoo	zio-aws-codestar_2.13	3.16.102.2		63f7eba040bb1f5a392b634dd1669142ab4112eb
io.github.vigoo	zio-aws-codestar_2.13	3.16.104.1		88d7aa3f0a41ca1d5ef0e52a8b9213b4c489d004
io.github.vigoo	zio-aws-codestar_2.13	3.16.13.1		f4dc76c15d912093be9381df7681a77787d3286e
io.github.vigoo	zio-aws-codestar_2.13	3.16.13.2		a72fab0c123e059278d4736a438dbc4ba5d4f26e
io.github.vigoo	zio-aws-codestar_2.13	3.16.14.1		dfabe9b503ac23e4f344ca7b7567e02dd6b37b84
io.github.vigoo	zio-aws-codestar_2.13	3.16.14.2		8b12f3117e62664f68553b51b14176f90274c87f
io.github.vigoo	zio-aws-codestar_2.13	3.16.16.1		529a9c899454dc862dddfe7f7fabe66e505dae9e
io.github.vigoo	zio-aws-codestar_2.13	3.16.17.1		7dae21f2983c319850bbb4d298522f2bc0e7a8e5
io.github.vigoo	zio-aws-codestar_2.13	3.16.17.2		454d11c5e2d854f77b80df87eefc3e32e5aa4289
io.github.vigoo	zio-aws-codestar_2.13	3.16.18.1		44e45b16400fb86b0fba50c11451275c4470814a
io.github.vigoo	zio-aws-codestar_2.13	3.16.18.2		d7fb88529dd867cf26bec1abba005db9b7586666
io.github.vigoo	zio-aws-codestar_2.13	3.16.18.3		26c14a8aa9d7cf45b38b6cfdefabd87571f1d2a2
io.github.vigoo	zio-aws-codestar_2.13	3.16.20.2		7bfb4d0fd218d90f235b4e83752d429de5914e46
io.github.vigoo	zio-aws-codestar_2.13	3.16.20.3		ecde4b53e833913707465e90c1d6ebe760d0670b
io.github.vigoo	zio-aws-codestar_2.13	3.16.20.4		c2b815bf2bca881c09451e7446412e777e49da5e
io.github.vigoo	zio-aws-codestar_2.13	3.16.20.5		48656bd97fe048212962913a53bc62daf6f9ab96
io.github.vigoo	zio-aws-codestar_2.13	3.16.20.6		d3ff60f676cd95c40c01882eb7c3ee8ce75b4a8e
io.github.vigoo	zio-aws-codestar_2.13	3.16.20.7		36ab53d66ca472edefba7c54d90f1547810abe96
io.github.vigoo	zio-aws-codestar_2.13	3.16.3.1		593a1e0327a6c0127ad0448fb9299f4b3baa50ff
io.github.vigoo	zio-aws-codestar_2.13	3.16.3.2		2a355d37ba003d8bf7986a358363cfead5147eac
io.github.vigoo	zio-aws-codestar_2.13	3.16.34.1		e7e0d4bdf3e5cd4d57c236df444f604c92b71c32
io.github.vigoo	zio-aws-codestar_2.13	3.16.34.2		dc423ccdd5f844e005a76d834c366e51cb12505f
io.github.vigoo	zio-aws-codestar_2.13	3.16.35.1		053c71b777d495456d262bd597eb7a566c5afb89
io.github.vigoo	zio-aws-codestar_2.13	3.16.36.1		cb5f1ed591c3fb1f8fb890e572ff5e51f5367a27
io.github.vigoo	zio-aws-codestar_2.13	3.16.36.2		5f7669de2fc5d1f74b5aa7de2f1e5b08acee8cf4
io.github.vigoo	zio-aws-codestar_2.13	3.16.37.1		1a3c54bff617a70d210d4b1b20fef05e5fd38eff
io.github.vigoo	zio-aws-codestar_2.13	3.16.37.2		ea9263e4eb284ae65fa9d3885fbfee1912319d69
io.github.vigoo	zio-aws-codestar_2.13	3.16.38.1		b50544534466a8733642d090ba8ee830fa578312
io.github.vigoo	zio-aws-codestar_2.13	3.16.39.1		54049a35debfc3ccd62810d2356675315d7e16a8
io.github.vigoo	zio-aws-codestar_2.13	3.16.39.2		4ee3029218029c874d29b8ff9bfc1ab6754c6f02
io.github.vigoo	zio-aws-codestar_2.13	3.16.4.1		d56dea8d9aaceca4aa491aea7fbdec6d3d6a0e38
io.github.vigoo	zio-aws-codestar_2.13	3.16.4.2		a350669da34af70e70bd04c4adcebf1bc1500f08
io.github.vigoo	zio-aws-codestar_2.13	3.16.40.1		866fcc807fedbda9ee1ef68d748a879deedc8356
