at.asitplus.wallet	ehic-jvm	1.0.0		11df66ec0f3c715d6d6ed952fe50105b68bc6a4e
org.atmosphere	play-project	2.6.0		N/A
org.atmosphere	play-project	3.0.0		N/A
org.cloudgraph	cloudgraph-hbase	0.5.2		27950f13ce52dc8ba2459d6f6af9d3d12d1044ed
org.cloudgraph	cloudgraph-hbase	0.5.3		4640be264a3bd1894ee180ba8e5871df0fc388e7
org.cloudgraph	cloudgraph-hbase	0.5.4		7c3d23ad7011c27faa2a4224e423a920bbee96b6
org.cloudgraph	cloudgraph-hbase	0.5.5		0e930333d68d04bd6e46b788403598b72c0f6863
org.cloudgraph	cloudgraph-hbase	0.5.6		2af3f1282d3bcb5a069cfb2cb4f7473366fe1704
org.cloudgraph	cloudgraph-hbase	0.5.7		5098df2717ab31a15d6b4f91e02a773c5e9b0ee5
org.cloudgraph	cloudgraph-hbase	0.5.8		4a2e1c891537f5e67145afa29412a71ad147b78e
org.cloudgraph	cloudgraph-hbase	0.5.9		3fc2e0615450a1e13f7264573d32c332d6cb1f7c
org.cloudgraph	cloudgraph-hbase	0.6.0		08bcc4fb56a240faddf98bd265873fa6b186af67
org.cloudgraph	cloudgraph-hbase	0.6.1		ed465568a7e2e800e584648e009c65c3cb2c61f2
org.cloudgraph	cloudgraph-hbase	0.6.2		e0117a657eb8973aec1b59baaba1090491ad73bf
org.cloudgraph	cloudgraph-hbase	0.6.3		0ee80bfad240d9510e73a647d9fd0ab735664bb3
org.cloudgraph	cloudgraph-hbase	0.6.4		8eefaa8f2ce2d6f568beeecd51bb0159b64c982b
org.cloudgraph	cloudgraph-hbase	0.6.5		12a1ea0433c30badda0063e36a88c829c54a0608
org.cloudgraph	cloudgraph-hbase	0.6.6		0f364e450597798e1600792d7e3ee4ad296f4457
org.cloudgraph	cloudgraph-hbase	0.6.7		8e2d4797a2c3e7bf6c775427aaf8d111fb65c163
org.cloudgraph	cloudgraph-hbase	0.6.8		3c05e8d2f3010a0ede0822c6c687c07d43d83df2
org.cloudgraph	cloudgraph-hbase	0.6.9		45ced272698da0660be69e7f408aff1858f59aab
org.cloudgraph	cloudgraph-hbase	0.7.0		846bfe4948355be9a53824b56e056ecdd71ed28f
org.cloudgraph	cloudgraph-hbase	0.7.1		b9ab27c4278fc1e2d769b28db04ab87b34e53913
org.cloudgraph	cloudgraph-hbase	1.0.0		338d91fa7d32ed30c6a9c7ecb6c6f6f8554639e9
org.cloudgraph	cloudgraph-hbase	1.0.1		ba3ccff063730443df8ca8f4354884548a34f64b
org.cloudgraph	cloudgraph-hbase	1.0.2		ddadf2f97c55af15d747c484e2f7d82b34f3fb0a
org.cloudgraph	cloudgraph-hbase	1.0.3		6f3e063f803c7573cc3c1fd328d320cc5adacae8
org.cloudgraph	cloudgraph-hbase	1.0.4		7f732d8246cfcfa0b7c065f66b1e69cf189ebb6c
org.cloudgraph	cloudgraph-hbase	1.0.5		b3a4ec908fb616a0e28a91ed974f35bda382055a
org.cloudgraph	cloudgraph-hbase	1.0.6		d534d0f97536391e31b55e70a8304fede1fc21ca
org.cloudgraph	cloudgraph-hbase	1.0.7		b206716447f4d9b0ccd7b0c947095d7b3cfbddf3
org.cloudgraph	cloudgraph-hbase	1.0.8		48b720d75d2c2ec4f13e88e6031315c5fcc32e9c
org.cloudgraph	cloudgraph-hbase	1.0.9		6ae968f309762c6ae3ead9e488fed8dd97ea07d8
org.cloudgraph	cloudgraph-hbase	1.1.0		25ff948ec7f27ae807255e6f2bfae7d37444fabf
org.cloudgraph	cloudgraph-hbase	1.1.1		85f4211cc00f77e6dfc60506931472a23465fe8f
org.cloudgraph	cloudgraph-hbase	1.1.2		2699e728941c3004237f0c3a8475b89e1618b4cd
org.cloudgraph	cloudgraph-hbase	1.1.3		9730ed00a5a70c6cc1d291c8dc1bdbdeaee8b02b
org.cloudgraph	cloudgraph-hbase	1.1.4		5a06f830398455af91c6192d12e457832cd99e92
org.cloudgraph	cloudgraph-hbase	1.1.5		b643d172ca503d316eda7186c7260adf0fcc7bc3
org.cloudgraph	cloudgraph-hbase	1.1.6		fa6430524f37dc7bcfe6150106103383fa6b4be9
org.cloudgraph	cloudgraph-hbase	1.1.7		fe2205c5972dda9d64670b7ad13672a28d7d4b79
org.cloudgraph	cloudgraph-hbase	1.1.8		b6dc66d0b532b53978dbff10178457ef47e44d81
org.cloudgraph	cloudgraph-hbase	1.1.9		884ec710b13d954a3416c5fecc7aa7e96a0e6737
org.cloudgraph	cloudgraph-hbase	1.2.0		77947059430e9e9637308e59b2650b6e1e0a21c9
org.cloudgraph	cloudgraph-hbase	1.2.1		473a0d590bb1c3b21b164f40826ef2b79e1f00f4
org.cloudgraph	cloudgraph-hbase	1.2.2		2a12b0682d1e21c9bfb4b0f2a4fa2d476851fc27
org.cloudgraph	cloudgraph-hbase	1.2.3		e84a64297c81d99858dd1485d9ce8ce68f98b738
org.cloudgraph	cloudgraph-hbase	1.2.4		3d5218d0cf9e0d58c9a3bc1bfe2d219ce235477f
org.cloudgraph	cloudgraph-hbase	1.2.5		46bce9e1cfc3a46c99d42db735ef2250a4a053e2
org.cloudgraph	cloudgraph-hbase	1.2.6		fbcb5dc1242935f6291b9c8cef59c432e58cb6c7
org.cloudgraph	cloudgraph-hbase	1.2.7		bfe11cd75071dacff37e40e10842c45ce48f51cd
org.cloudgraph	cloudgraph-hbase	1.2.8		c986bbb12878b297eef834cd52a93edfc9ea854d
org.cloudgraph	cloudgraph-hbase	1.2.9		469397fdb5883aaca3273ad3228e42ae6847b987
org.cloudgraph	cloudgraph-hbase	1.3.0		52542669bf09962a84e62576fe0dcddb7c038674
org.cloudgraph	cloudgraph-hbase	1.3.1		9f75f7534c1701661763e7da0b1c019590368bc0
org.cloudgraph	cloudgraph-hbase	1.3.2		963dd6f2a219947ecd86f8a6b1b18285126cff13
org.cloudgraph	cloudgraph-hbase	1.3.3		e0ae3571cc2a6cfaaca8a5f87043f63239e9b052
org.cloudgraph	cloudgraph-hbase	1.3.4		7d9695e667fd3ee9be9cae49b7406e2df1143bae
org.cloudgraph	cloudgraph-hbase	1.3.5		1ef5373e3266b1855cb650bfa513b4f5895130ed
org.cloudgraph	cloudgraph-hbase	1.3.6		b0fe43de34626d5cbc33e46fc0ef61a5f42e075d
org.cloudgraph	cloudgraph-hbase	1.3.7		2a745f80d33de23bc1dd83cd5e43a31995675622
org.cloudgraph	cloudgraph-hbase	1.3.8		7a5f28eeb928313ecd025bdfa6029c7854e704cf
org.cloudgraph	cloudgraph-hbase	2.0.0		9405906835bd1d8a0d2fe9ebfa7ccad27fedd422
org.cloudgraph	cloudgraph-hbase	2.0.1		fd932b0bb16b1248291320dd4334033fee3cc927
org.cloudgraph	cloudgraph-hbase	2.0.2		55c86d032e8d41ec1711e57292128e741ca8fe2f
org.cloudgraph	cloudgraph-hbase	2.0.3		67b0247af009a99ec6b98dc7bdfe0c748027d3a0
org.cloudgraph	cloudgraph-hbase	2.0.4		da86d5c213190a6ce6016580e143557328b30a16
org.cloudgraph	cloudgraph-hbase	2.0.5		4c6ac12094f986b93c142e5ae01eaf15639bd139
org.coconut.event	coconut-event-api	1.0-alpha3		94523a31645aa1e6bfd00723a45a045e9deb2563
org.discotools.gwt	gwt-dt	0.1		N/A
org.dromara	myth-spring-boot-starter-dubbo	2.0.0-RELEASE		92a492bcd8d0ac1362fc57ba937840ddf1b9a501
org.dromara	myth-spring-boot-starter-dubbo	2.0.2-RELEASE		92a27da8deb8fc0d5d0ab1ea28f815d632a5bce7
org.esigate	esigate-wicket	3.1		181c123cacee01f15aca512e1b75c2989d629675
org.esigate	esigate-wicket	3.2		0421975ac73305898a9f692e16292a0c5b57274f
org.esigate	esigate-wicket	3.3		6295fb5a88f201f2756b602b8f5e8b4b445597b4
org.esigate	esigate-wicket	3.4		59549d50b5174b320269330aabae8a8b238de324
org.esigate	esigate-wicket	3.4.1		eae0aa83b18f7434d742f4aa7fc83f20fcb10ea0
org.esigate	esigate-wicket	4.0		fa4dda3e2766b7fd328e064b9390d07956f780cb
org.esigate	esigate-wicket	4.0-beta-1		6680b33ce57aa16acfee13f2c92d7f66a1e748a3
org.esigate	esigate-wicket	4.0-beta-2		4a35545af035f70d5e327b05bb1f6a305c89c0de
org.esigate	esigate-wicket	4.1		f832156c6abd0fbf383496e737d198742e9b4d28
org.esigate	esigate-wicket	4.2		70aabfedd3db10a4e0b43935cae51ec9b808ae79
org.esigate	esigate-wicket	4.2.1		74437a8f373946401a0f5d14b2086aafd2101c98
org.esigate	esigate-wicket	4.3		399f6179cf27c1c3c7db449d4d643c6a250df390
org.esigate	esigate-wicket	4.4		7e5d7751391eea1be326ffbfb8ea12718157d2cd
org.finos.morphir	morphir-macros_sjs1_2.13	0.4.0-M1		531ccc2625699e2bd16d8b09e02237d40ab8630b
org.finos.morphir	morphir-macros_sjs1_2.13	0.4.0-M1-02		b0ae1590b808c85d9284df5d76a58f2cc235d952
org.finos.morphir	morphir-macros_sjs1_2.13	0.4.0-M1-2023.08.04		f499b5193265dd8ee18a99629c97c083c42e475d
org.finos.morphir	morphir-macros_sjs1_2.13	0.4.0-M1-2023.08.07.1		d9304631724295269611f3a33b377be60b690b4a
org.finos.morphir	morphir-macros_sjs1_2.13	0.4.0-M2		7ec7ae92b76615c7e7b1f2b9b56240ef8734f75a
org.finos.morphir	morphir-macros_sjs1_2.13	0.4.0-M3		c8a1160ef38251087c57dd6e7d639c598b2baf14
org.finos.morphir	morphir-macros_sjs1_2.13	0.4.0-M4		53e9eb1de0bb726309260f1f36c9dd82b6194b16
org.finos.morphir	morphir-macros_sjs1_2.13	0.4.0-M5		c64750d665537146fda301ccd55c848f568dfc5a
org.finos.morphir	morphir-macros_sjs1_2.13	0.4.0-M6		877f679f4df94f49bef5e3c470a4d70145678938
org.geckoprojects.libraries	org.apache.lucene.backward.codecs	9.12.0		16BB5FF3ABC10813B5AFF36CA43E9F06408B7616
org.jboss.weld	weld-parent	1		N/A
org.jboss.weld	weld-parent	10		N/A
org.jboss.weld	weld-parent	11		N/A
org.jboss.weld	weld-parent	12		N/A
org.jboss.weld	weld-parent	13		N/A
org.jboss.weld	weld-parent	15		N/A
org.jboss.weld	weld-parent	16		N/A
org.jboss.weld	weld-parent	17		N/A
org.jboss.weld	weld-parent	18		N/A
org.jboss.weld	weld-parent	19		N/A
org.jboss.weld	weld-parent	2		N/A
org.jboss.weld	weld-parent	20		N/A
org.jboss.weld	weld-parent	21		N/A
org.jboss.weld	weld-parent	22		N/A
org.jboss.weld	weld-parent	23		N/A
org.jboss.weld	weld-parent	24		N/A
org.jboss.weld	weld-parent	25		N/A
org.jboss.weld	weld-parent	26		N/A
org.jboss.weld	weld-parent	27		N/A
org.jboss.weld	weld-parent	28		N/A
org.jboss.weld	weld-parent	29		N/A
org.jboss.weld	weld-parent	3		N/A
org.jboss.weld	weld-parent	30		N/A
org.jboss.weld	weld-parent	31		N/A
org.jboss.weld	weld-parent	32		N/A
org.jboss.weld	weld-parent	33		N/A
org.jboss.weld	weld-parent	34		N/A
org.jboss.weld	weld-parent	35		N/A
org.jboss.weld	weld-parent	36		N/A
org.jboss.weld	weld-parent	37		N/A
org.jboss.weld	weld-parent	38		N/A
org.jboss.weld	weld-parent	39		N/A
org.jboss.weld	weld-parent	4		N/A
org.jboss.weld	weld-parent	40		N/A
org.jboss.weld	weld-parent	41		N/A
org.jboss.weld	weld-parent	42		N/A
org.jboss.weld	weld-parent	44		N/A
org.jboss.weld	weld-parent	45		N/A
org.jboss.weld	weld-parent	46		N/A
org.jboss.weld	weld-parent	47		N/A
org.jboss.weld	weld-parent	48		N/A
org.jboss.weld	weld-parent	49		N/A
org.jboss.weld	weld-parent	5		N/A
org.jboss.weld	weld-parent	50		N/A
org.jboss.weld	weld-parent	51		N/A
org.jboss.weld	weld-parent	52		N/A
org.jboss.weld	weld-parent	53		N/A
org.jboss.weld	weld-parent	6		N/A
org.jboss.weld	weld-parent	7		N/A
org.jboss.weld	weld-parent	8		N/A
org.jboss.weld	weld-parent	9		N/A
org.jboss.ws.cxf	jbossws-cxf-feature-pack	7.0.0.Final		538dcd1b213a0e1d6360c6c8fd111577a8ab6a0d
org.jboss.ws.cxf	jbossws-cxf-feature-pack	7.1.0.Final		50eeddbdf345b7966757fe867c59fa8666e109e6
org.jboss.ws.cxf	jbossws-cxf-feature-pack	7.2.0.Final		5ef248fead9e677539ee2d23bddbf28fc35d0713
org.jboss.ws.cxf	jbossws-cxf-feature-pack	7.3.0.Final		79c9ba82b4f385cb7fce73add216b15f7abf5672
org.jboss.ws.cxf	jbossws-cxf-feature-pack	7.3.1.Final		c1525370af0cdc53dc7066f9f806d14b88251df1
org.jboss.ws.cxf	jbossws-cxf-feature-pack	7.3.2.Final		f222f6d1e532a88efca7fb0fd9f5524378f1c06c
org.jboss.ws.cxf	jbossws-cxf-feature-pack	7.3.3.Final		b157ba7f721076dfcbab503f4a5d9207619b919e
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.0		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.0-beta01		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.0-beta02		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.0-rc01		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.0-rc02		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.0-rc03		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.1		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.10		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.10-beta01		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.10-beta02		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.10-beta03		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.10-rc01		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.10-rc02		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.10-rc03		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.11		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.6.2		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.7.0		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.7.0-alpha01		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.7.0-alpha02		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.7.0-alpha03		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.7.0-beta01		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.7.0-beta02		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.7.0-rc01		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.7.1		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.7.3		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.8.0		a4a2a2895122b4e880ad5a7c143aee17c81af432
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.8.0-alpha01		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.8.0-alpha02		8f7a6367fc68382f164dd64ef4b88f98a531b612
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.8.0-alpha03		a4a2a2895122b4e880ad5a7c143aee17c81af432
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.8.0-alpha04		a4a2a2895122b4e880ad5a7c143aee17c81af432
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.8.0-beta01		a4a2a2895122b4e880ad5a7c143aee17c81af432
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.8.0-beta02		a4a2a2895122b4e880ad5a7c143aee17c81af432
org.jetbrains.compose.components	components-ui-tooling-preview-desktop	1.8.0-rc01		a4a2a2895122b4e880ad5a7c143aee17c81af432
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0		37b27e21c202483d44e73eb1349443b72e96632b
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0	bin	911b9d114f3457ed66bec020079a25dad67c2f7a
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0	templates	95ec39ec3a2d09c81b626154914afec74b4a998e
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M4		ed2594156e7795ee0d865ddb01910977d427b145
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M4	bin	0b405edb2db178184e0fead3bcc10256570e8f18
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M4	templates	8f60799a7939adb27e908f82c15fe9ff977b5264
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M5		8e969540de0049455b4b3f99178b5523e4aaf2c9
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M5	bin	8c5a89b2859a6597d51912529f3659fee04e7c6f
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M5	templates	8cdd1e54edad2785ae7590aa98e354e0a3df627f
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M6		b5b2c0ff2d96e7acfe7e1612ef000b7aba79555b
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M6	bin	0428afec7d5ce5b66ca0d3dbcd90cb37c1bbf824
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M6	templates	fb6a5d85df9e442cdf9c2e893dffc8ce13055d61
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M7		5000ad9f13124b52fe729f6102a8b3d106b1e4b2
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M7	bin	2c845855b9df7b5da8c16918fa969138e5bf156c
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-M7	templates	5e0cff25e4d29abf09f7e654f5c2b292972c64b2
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-RC1		c072d2158f2cd921fb1a35e72cb3b0d53180acd3
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-RC1	bin	610cf21e4ca6d82e44d0deac3c01d7d8151a445a
org.ow2.jonas	jonas-webservices-jaxrpc-core	5.3.0-RC1	templates	d87eccdda46f24e1c01170dbf36c45a37234ca3a
org.picketbox	jboss-security-spi	3.0.0.Beta6		7ee61f954f6e5cf3a2cb39cb8e39c5ba11d21d3f
org.picketbox	jboss-security-spi	3.0.0.CR1		34cad9f22690a8500f1b6f94fe30945f5d2ac747
org.picketbox	jboss-security-spi	3.0.0.CR2		342cdf816cdcd64ed84d14a0f9ec9a74d7e9767f
org.picketbox	jboss-security-spi	3.0.0.Final		e549e5f751b489776f402489b34b24b6a8f2b27b
org.picketbox	jboss-security-spi	4.0.0.Alpha1		5a0a123ccc847a4ee580140251edd5717d529206
org.picketbox	jboss-security-spi	4.0.0.Alpha2		5df47b130fb4531c56515653311e8488796b98f3
org.picketbox	jboss-security-spi	4.0.0.Alpha3		03241e93a833c6322bd0f69e15628027d798a170
org.picketbox	jboss-security-spi	4.0.0.Alpha4		3afaec9de2b11c9bf29d07d8f9823fdc3e178838
org.picketbox	jboss-security-spi	4.0.0.Alpha5		6b0df820dd5ce7bbd215ad0882641cee63707280
org.picketbox	jboss-security-spi	4.0.0.Alpha6		5450b611c8e874d9641a393630dff88bea19f079
org.picketbox	jboss-security-spi	4.0.0.Alpha7		1a1d0ced2c9faf43e3e9309cce5c2551329ef221
org.picketbox	jboss-security-spi	4.0.0.Alpha8		e0eba76951d8460d22846b000a5dadaead2768f1
org.picketbox	jboss-security-spi	4.0.0.Beta1		5cc2f7974030bd51ec0c3a8ae1ba617687364d2b
org.picketbox	jboss-security-spi	4.0.0.Beta2		ca98af2105459fb7f83893bde2a5042caa902ae1
org.picketbox	jboss-security-spi	4.0.0.Beta3		de8bfbace417f8aad2a824fc912883aa3c06b9c3
org.picketbox	jboss-security-spi	4.0.0.Beta4		b3694b808c8a71a897fa0bd87bc66e82676212b4
org.picketbox	jboss-security-spi	4.0.0.CR1		9a7d008acc90e246e9ee0c49faddca9f7b4ab680
org.picketbox	jboss-security-spi	4.0.0.Final		e93d5db6df34baf1430f65717fac77972c5ebf4e
org.picketbox	jboss-security-spi	4.0.1		da923baa7faa114f950b2515976c24bb4f8cc1aa
org.picketbox	jboss-security-spi	4.0.10.Final		3267b4803e600518ec690f32af94bea88db457bd
org.picketbox	jboss-security-spi	4.0.11.Final		ece47b877d98d21ca390fe179d0e9cef3bc604f7
org.picketbox	jboss-security-spi	4.0.12.Final		f775f72ff7cfe465157b2f17cba139b399e81ce4
org.picketbox	jboss-security-spi	4.0.13.Final		5291e40d127ffb7d15966144039df73d3ca01774
org.picketbox	jboss-security-spi	4.0.14.Final		49b0b0d01b9225f84490e7c288ac6dddbd76de59
org.picketbox	jboss-security-spi	4.0.15.Final		9cef5af8a46b05c082f16b01b7aed024130d3ffd
org.picketbox	jboss-security-spi	4.0.16.Final		3415cbdfddd6f01b04e178810c99fc0c198f0827
org.picketbox	jboss-security-spi	4.0.17.Final		4742ffa61a154f278f228e896e54b56bb9d7e614
org.picketbox	jboss-security-spi	4.0.17.SP1		db22f8b7e04bf26f70fc311135f66e97b5151b99
org.picketbox	jboss-security-spi	4.0.17.SP2		4465e343ca2e78ad7ab08b6e9ca28e820392ca07
org.picketbox	jboss-security-spi	4.0.18.Final		49fb6a331e01146069fd7f039b4a8159e0314071
org.picketbox	jboss-security-spi	4.0.19.Final		151fcea912d80f83ed6647605293a55ac51c504b
org.picketbox	jboss-security-spi	4.0.19.SP1		62d6407c5296ee7e0280ceec58d31301b4ffeaad
org.picketbox	jboss-security-spi	4.0.19.SP2		a46391c7efe02b515083498acb8b524d98e304ed
org.picketbox	jboss-security-spi	4.0.19.SP3		8b31ab7e569f111632ed40f0e9cc5506a1c1c316
org.picketbox	jboss-security-spi	4.0.19.SP4		7f1f67d1923d8b9a7f924db78ea82ac029ec41fe
org.picketbox	jboss-security-spi	4.0.19.SP5		68545d51b180b3374ced7b8bbe89b1b7c96225c8
org.picketbox	jboss-security-spi	4.0.19.SP6		b8db7c90841e7ded0793a7c53bf926d71446a9ad
org.picketbox	jboss-security-spi	4.0.19.SP7		5cecfc1abb478a8bc0f8d2fbbe1b5b30dc18b9fe
org.picketbox	jboss-security-spi	4.0.2.final		3220f79024bf360fc4e0f11308b59f9d11576a9b
org.picketbox	jboss-security-spi	4.0.20.Beta1		ec07b1dc54fbc25b4c3fc9a37ea0b9d4fa2a823f
org.picketbox	jboss-security-spi	4.0.20.Beta2		325dd923a49b3e86b6b1618e40a388a0b3afc658
org.picketbox	jboss-security-spi	4.0.20.Beta3		b32e5a9adf102dd9ddd39ee31cac639f4c782075
org.picketbox	jboss-security-spi	4.0.20.Beta4		b23090dca5e1b1d4a8dc9f1db82189a144d5a92a
org.picketbox	jboss-security-spi	4.0.20.Final		dc3f55fae95643af2320339329bf97438020358e
org.picketbox	jboss-security-spi	4.0.21.Beta1		fb56abf48c5a361519f386a7f84772f87ce64fc0
org.picketbox	jboss-security-spi	4.0.21.Beta2		bed2f9d6926c8fcdc620a2dd5f6d901b4ff458cc
org.picketbox	jboss-security-spi	4.0.21.Beta3		45b43da98717151030850e0019bba67de12aba6e
org.picketbox	jboss-security-spi	4.0.21.Final		8af8ecd62aff98ab46066fb31a4246f90679e361
org.picketbox	jboss-security-spi	4.0.3		f27de9172c720687742debb2f2f26b3e04db4735
org.picketbox	jboss-security-spi	4.0.4.Final		dffd3bc37651eef7e74b19d86181999291c5a003
org.picketbox	jboss-security-spi	4.0.5.Final		3798a2761d2362eb3d25fbcaf5a500ec741fae53
org.picketbox	jboss-security-spi	4.0.6.Beta1		9f661d63aec7063fa02253fb5478db42b2167273
org.picketbox	jboss-security-spi	4.0.6.Beta2		5585ae65d6cf30f9937c3cc89f8909675bd64721
org.picketbox	jboss-security-spi	4.0.6.Beta3		6a9f79ba3ccd4fec0b5fb6452ea9247e688526a1
org.picketbox	jboss-security-spi	4.0.6.final		3f72de453946800b004541a76a4690392f06ec9f
org.picketbox	jboss-security-spi	4.0.7.Final		678b54efac5ffeed92c188c9b5c1512502c9dc11
org.picketbox	jboss-security-spi	4.0.8.Final		ae57603da3377625844e3d0c583832b981be8eff
org.picketbox	jboss-security-spi	4.0.9.Final		aac4ee3142b869c6da5c182603f2fa4d38b7caa6
org.picketbox	jboss-security-spi	4.1.0.Beta1		a4607de08e98e7b6c5d921a48052f6cf4d969de0
org.picketbox	jboss-security-spi	4.1.0.Beta2		ddfc931347adf8dd39d351ba70a33a23743a8649
org.picketbox	jboss-security-spi	4.1.0.Beta3		a9c855fbb77fd65ec87b25f5b1e03da3e5d90f8f
org.picketbox	jboss-security-spi	4.1.0.Final		43f7807d688b162fcc4241dfab4b4e6aceaca784
org.picketbox	jboss-security-spi	4.1.1.Final		e96349e20b631444e63daf69229a788595c4ba81
org.picketbox	jboss-security-spi	4.1.2.Final		657bde6c9ed3a5e7939b97c2dfb658c9b58d4de2
org.picketbox	jboss-security-spi	4.1.3.Final		289d47abfbf93e070f89b68abb2a76dbdf4e7e9e
org.picketbox	jboss-security-spi	4.1.4.Final		b7d00a7fe557933971a0f653ee315b356b8e6b82
org.picketbox	jboss-security-spi	4.1.5.Final		4df2e327e6252dfb70e68b2b3e7ece9641d72c9d
org.picketbox	jboss-security-spi	4.1.6.Final		a5ec7f8b8195db313e1e3ea180775c0ddb57db0b
org.picketbox	jboss-security-spi	4.1.7.Final		be65bb7add777ceba770318388c7df41980bb63f
org.picketbox	jboss-security-spi	4.9.0.Beta1		cded246c5243e79a62d3d56afd9dec6ae8f63a16
org.picketbox	jboss-security-spi	4.9.0.Beta2		cfcb11610eb4889abfbed35ff7f905f9b46bf82d
org.picketbox	jboss-security-spi	4.9.0.Final		c89a9a018fb61282c42eb95a513ff29d18cecd73
org.picketbox	jboss-security-spi	4.9.1.Final		c7402c061204471e8c5bac03ff9da5a56105a937
org.picketbox	jboss-security-spi	4.9.2.Final		8543bbaeb75bbcd47539a4b79325de3d13cc0210
org.picketbox	jboss-security-spi	4.9.3.Final		f339d55af95dbfa10db6157be2bfcdb0e3017b6a
org.picketbox	jboss-security-spi	4.9.4.Final		2f5d41b7bd59435e3c7fa100387673994a3b5374
org.picketbox	jboss-security-spi	4.9.5.Final		c7200d5957dba2bfd3b4ac6d0813783c01c19ebf
org.picketbox	jboss-security-spi	4.9.6.Final		7fac2707abf94774504b465a1b8b534ca33d3d55
