at.released.wasm-sqlite-driver	sqlite-binary-api-js	0.7		N/A
com.soywiz	korlibs-math-iosarm64	5.5.0-alpha2	metadata	f53d9d2182dfe05f474f9f96f73f4578eb99558f
com.soywiz	korlibs-math-iosarm64	5.5.0-alpha3		N/A
com.soywiz	korlibs-math-iosarm64	5.5.0-alpha3	metadata	bbf7c0ea262a9701a6cba7d244c79f3da0c9f05e
com.soywiz	korlibs-math-iosarm64	6.0.0		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0	metadata	62fdff441a6193cde0f540cfd0a4392463163a61
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha1		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha1	metadata	40a4d20ac210766505150600ffd22dbe16187b4b
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha2		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha2	metadata	daae724bc554ccb592c49d1d333a5a1e93c9abe7
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha3		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha3	metadata	a598061b20a4e8ec3cd0ed32c5c43fd2847b5c9c
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha4		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha4	metadata	ff3a73f57292959d623d79299b6686b231c16a1c
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha5		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha5	metadata	36b4cbd33b92c5f5296e7a484183e6bb14780cf6
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha6		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha6	metadata	bdf0acd525883a5b3a60273d96df8cab31dc4d13
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha7		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha7	metadata	fa0faed8f4be173c98e20ff2caac8bc04b62e108
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha8		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha8	metadata	1c7b5381f2d79c41b58687d00fa82877d0753b03
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha9		N/A
com.soywiz	korlibs-math-iosarm64	6.0.0-alpha9	metadata	0287d9f08754a95709a3b1e401517f1a39d9e637
com.soywiz	korlibs-time-core-watchosarm32	6.0.0		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0	metadata	640f4b0f1667ef76a9bb68e45f580efc8d39f000
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha1		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha1	metadata	1d81f1f79d323773b7adb69a2f225500b5f43bc3
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha2		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha2	metadata	9c519c07603dbdbe573bfaa2f0d05791d3c8b8c8
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha3		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha3	metadata	8b8bd5a76b7192a8617bedcbf47d7af7d61d5e02
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha4		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha4	metadata	2f9c2abb1f653083bc544225a4d4c1d68c8aa90e
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha5		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha5	metadata	b625306bb254b928fc91750248fa745f25f66e48
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha6		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha6	metadata	93bc24be22109280ed8418106ab5432bd3e7afac
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha7		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha7	metadata	fda3e8724676a8f175a758cababf23fb95a5afcb
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha8		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha8	metadata	6d1f70aa820a33f676aca1ad2e88bc1dbae37343
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha9		N/A
com.soywiz	korlibs-time-core-watchosarm32	6.0.0-alpha9	metadata	3f64e1e9f668a6cbccf68356ea1fde13ad52e4db
com.springml	spark-salesforce_2.11	1.1.0		825350666636880ffe5eabc8999c31563baf52a0
com.springml	spark-salesforce_2.11	1.1.1		c776b3ea4d265221d36c1d49f194777ca9cc2ef6
com.springml	spark-salesforce_2.11	1.1.2		21156a368759e591ae11a85316f31feceddcb8c4
com.springml	spark-salesforce_2.11	1.1.3		e9277fdb7eee36e572d9a9456c4a11109000ba9b
com.tink	rest	0.6.1		804d2719b37e62cca19839d701bee828efdfbc9d
com.tink	rest	0.6.2		4e17cf8d9f698c36fba65810bd5bcf759c94c43a
com.tink	rest	0.6.3		f14a3cabf8ec3ef2ae238e485967911e0b158107
com.tink	rest	0.6.4		42c39e1b4cb136137d6d7c345954d5439542a42d
com.tink	rest	0.6.5		3f61a89889f8538917ccd52dc60e6e5d8b5a097b
com.tink	rest	0.6.6		908e91d17271c385a319dc7014275cc6c179f3a4
com.tink	rest	0.6.7		080b4538faf15abf0c0f333d03b540aaee5bce14
com.tink	rest	0.6.8		2f5d0caacde231b06ea216339f95805cfdc7823e
com.tink	rest	0.7.0		23f6406ac6d6522ab42fd46658c8e4f73bd2e1ed
com.tink	rest	0.8.0		f3bce0d4f7a9226dd8bc56cb4fd38ac9dcb84c97
com.tink	rest	0.8.1		58ade6664dd37054072d435dc5a0ef6764c2f809
com.tink	rest	0.8.2		8c3035a1d4cc68e8b5289a38b65efc8230002b94
com.tink	rest	0.8.3		c0d8e0208506af93cd867331288f67395f9decf7
com.tink	rest	0.8.4		e14fe77e123ef40b58f795cdf28c4a6aa3145e42
com.tink	rest	0.8.6		68fdcf052f35c1cc3948234f1d364cde1a225a74
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.49.4-beta-1		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.49.4-beta-2		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.49.4-beta-3		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.51.0-beta-1		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.51.0-beta-2		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.51.0-beta-3		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.51.0-beta-4		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.51.0-beta-5		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.51.0-beta-6		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.51.0-beta-7		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.51.0-beta-8		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-static	1.51.0-beta-9		N/A
dev.opensavvy.material3.tailwind	tailwindcss	0.1.0		5d761a7657caf62d1e845345c7a70880d9fae928
dev.opensavvy.material3.tailwind	tailwindcss	0.1.1		5d761a7657caf62d1e845345c7a70880d9fae928
dev.opensavvy.material3.tailwind	tailwindcss	0.3.0		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
dev.opensavvy.material3.tailwind	tailwindcss	0.3.1		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.delta	delta-kernel-api	3.0.0		5557748e3a7c09cc4edbe1335690380b3e543a0c
io.delta	delta-kernel-api	3.0.0rc1		c455b77a0b9ab7d2ad98cb8fbb4ed2bbc6e8fe2d
io.delta	delta-kernel-api	3.1.0		850521e87774213570d017400f6aca1515963596
io.delta	delta-kernel-api	3.2.0		4fd0df062c1d5993d17bab2f568bf728e2376ecd
io.delta	delta-kernel-api	3.2.1		a79cf96a15f4b5376fae0024c0b0cd44cfa8a295
io.delta	delta-kernel-api	3.3.0		d91f6a65468291ce6225df150267e521a5e4ac93
io.delta	delta-kernel-api	3.3.1		59396f1968e07ef3d2ad65a217fd0076092b511b
io.delta	delta-kernel-api	4.0.0rc1		bc72f9c1521b12d31f38e31dff2fe44536e28c0c
io.edurt.datacap	datacap-parser-mysql	2024.01.1		a397a6653fafa4cf3073600d61035d1ab4a35929
io.edurt.datacap	datacap-parser-mysql	2024.02.1		3cb31581ffb5fc9707063f091ce84065841776f8
io.edurt.datacap	datacap-parser-mysql	2024.03.1		0094f02571883ae7b7f11a99143a495193e51d63
io.edurt.datacap	datacap-parser-mysql	2024.03.2		af9c1725cb06c3483d807ced76546dd620d4dc49
io.edurt.datacap	datacap-parser-mysql	2024.03.3		5896ff0dc5b824f9c0d6685e96ee685d7f7187a8
io.edurt.datacap	datacap-parser-mysql	2024.03.4		143abea3c868f891ac5af04494b980d9373fd9cb
io.edurt.datacap	datacap-parser-mysql	2024.03.5		79fcdd311b363f831d76cfe0c4dbdfd8f2a926f3
io.edurt.datacap	datacap-parser-mysql	2024.03.6		c0423b6fcdc1c9159dc843c9a423b843dcd7feec
io.edurt.datacap	datacap-parser-mysql	2024.03.7		7d9577816d9ded23474df3915817e29db0858988
io.edurt.datacap	datacap-parser-mysql	2024.03.8		b008e21262a12d09d960942a7b46c7ab4b370f47
io.edurt.datacap	datacap-parser-mysql	2024.03.9		95617ad5d92ccbb4f639391fb3d32a3409198fc2
io.edurt.datacap	datacap-parser-mysql	2024.3.10		b6d50b308fc8c686fdc35907a9d8e6c12cc50fd3
io.edurt.datacap	datacap-parser-mysql	2024.3.11		5399ab3caa50a296eb201da829fbda4561bbe378
io.edurt.datacap	datacap-parser-mysql	2024.3.9		033b6cae0a9bd97c50ddf5e28cf81d5633df66ba
io.edurt.datacap	datacap-parser-mysql	2024.4.0		7385f3aa5be4e8103dd346c8d830ca944f6b4237
io.edurt.datacap	datacap-parser-mysql	2024.4.1		2503a6c97c243cbb7db1f091104e36ff52af42fa
io.edurt.datacap	datacap-parser-mysql	2025.1.0		5d83ce9c74dac3dc08d97160d6c7e93afe25d81b
io.github.christoforosl	rest-results	0.1		6581ce2609aea3a3263cb5b1ad2e03b9df8cdedb
io.github.christoforosl	rest-results	0.2		478814435f2a7dae521ef7b5c953821df7e16944
io.github.christoforosl	rest-results	0.3		cb416d970706474e2b4b2309dd867ad2737c299a
io.github.christoforosl	rest-results	0.6		111aa29a04c08d3cf94b4d342fac96c08f0645f9
io.github.christoforosl	rest-results	0.7		0b1fb5f6c5219e1977d79897941d55835694f4b7
io.github.edynasty	ed-common-log-kafka-starter	0.0.8		d79e2effeac35f79b74e1d71b1a1d830ebd1e957
io.github.edynasty	ed-common-log-kafka-starter	0.0.9		f3a0e36c4b44a67d943c9c58ad2d38d27dbdcef5
io.github.knyazevs.korm	pgkn-native	0.0.1		N/A
io.github.knyazevs.korm	pgkn-native	0.0.1	metadata	6ebe65cd7f637d74f00876c47bf0af06932dcb4e
io.github.knyazevs.korm	pgkn-native	0.0.2		N/A
io.github.knyazevs.korm	pgkn-native	0.0.2	metadata	15aa079227c8fb6042498c00d07f43d105da371b
io.github.knyazevs.korm	pgkn-native	0.0.3		N/A
io.github.knyazevs.korm	pgkn-native	0.0.3	metadata	0a44f001e8f9175fc34a7ddb3cfc8fb0dd13e11e
io.github.knyazevs.korm	pgkn-native	0.0.4		N/A
io.github.knyazevs.korm	pgkn-native	0.0.4	metadata	64483f83bc83fa317566473157a739626de3e379
io.github.murphp15	jwt-client-authorization-filter	1.0.0		abd952ea6ce13d3f81cfdc49110ad7199013e42f
io.github.murphp15	jwt-client-authorization-filter	1.0.1		596456e0be60557a796f2343a283b30cf862ead8
io.github.sallaixu	logView	1.0.0-snapshot		cc01ba2f5c3962897fa6eb531a543eb14fb11929
io.github.sallaixu	logView	1.0.1		e8b9280efb48f95bef3072d3b19e1e03a951e086
io.github.shuigedeng	taotao-cloud-starter-idgenerator	1999.10		93d689e8ff8f543dcca483a42d77040093b16784
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2022.09		8ed2fa0c85bdf94adf76d3d51e02780dce646085
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2022.10		6e5f1bfadd68cc7d5ccf11c2f66c5730fa2615ca
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2022.11		48e6459f32d4da7d2001b03550c7f587cea58e5f
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2022.12		cfbfed6ea992f1ea13f3e91c56b015ec2e97a09f
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.02		67cad3139ffc0ce55d01717542d23d6208aa9ba5
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.03		5d51e49cf7736663f0647a2410e373721072e147
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.04		2a8aff27800b43781df5b0f89834fc22f1292977
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.05		467b18f8c380412799493e07e85bde8affc8e01e
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.06		5fdb0ae0a6d4cc76af35e8f41f03ddd327c91197
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.07		690d785df1efb36ab4f9b675394c5aea58020275
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.08		bcb1310685c2b76182c8c5f8bdbfb44ed07f2723
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.09		221bf89df3bc28b603d7ca44356d686cd23b195d
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.10		4aa294964a909ae4b746369b0378a624f5bdbef5
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.11		712d73d18f4d8261fa86c717482244e065f23aaf
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.12		99ef9c568ba926d301f33fe071732c33174ac91a
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.2.01		b3c4d7019159939d43a0a3a2ff194f5da15d9daf
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2023.3.01		95903d26263719584aa190b8d5e5ff89e3f2e236
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2024.01		cee033e4f3046e405d6f41781c51a1a92bd06aae
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2024.02		125e3473b87d262503aec294aeb5ce8abcbd7d7e
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2024.03		0af28173121dc1ff08b59e71ad99b657465e7718
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2024.04		af3960bc520a660227bb2742fa74bb949b39cfac
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2024.05		798db25f645594720e70d2e8ccf7d5c5184b020c
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2024.06		575c5344527029e22602cfabb9a7fb5558ef1676
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2024.07		2f7c108452ff528f6a84b071546329f440205c1e
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2024.08		64e530316dfd89f60f51100bdc6fc3efe08051ab
io.github.shuigedeng	taotao-cloud-starter-idgenerator	2024.09		43ed80fd1150d8bda6ec95b766c53e4614cecaee
io.github.yandroidua.kroute	test-utils-jvm	0.1.0		bcadc70cbb6a879cc31c1775da25be0e3b3d3c45
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.0		f6c95ab9d4136b5f07060b818ad61f0952a275e0
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.1		1c9223060c81424d43004fe5560891168bc44a34
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.10		697a73387a313d4a6b74ebe5734185c5a3dee3c0
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.11		8f071d4f7a3bafecb16b77770b678d45e9ea642b
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.12		424737da7ab24f14994ff3d35ab2d7c66ace917f
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.13		d05058ced9a08d1e5365542da98b2fb287ec0e39
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.14		571d8e2bf1e736384c4e4d21226ba79f23ae59d7
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.15		4128762f4f4076db6c3c5dadd216737114a4917d
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.16		990e8190f31e62aceb4b10ca240d665f58bef9e5
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.17		ed34c0a14d49d7a30ee5e457d264216ec504d344
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.18		c8111612924a6846448cf62207d5cd3642f915d2
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.19		aa3649912c601fbcb1018e7115480797ac2cc208
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.2		cffeb6e65a83b478790057d649077cde38744a10
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.20		5c8ebe399b81a61f46b5534f88fc3d0314f9878e
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.21		0af5020f1ea245f2721e1785ff0983569c29d852
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.3		f1addddef7e8b7c53a9dac014a9d5425145e9a73
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.4		ae898124fde634617d99cabcc64a67dfe09791c3
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.5		59cfd4acf8fa6f979eb06896bca126b7a1cbafab
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.6		174ea7ebf60a17b615a25142977e923cb148b9a4
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.7		e8089d14e6590fb9a10314601a42723393978df9
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.8		7bc7e1b86b93d5795aeca33487eccae13a97276f
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.10.9		e3110ec704b56ae9fc35f7f15fcc22a6dff53401
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.5.0		af641b96301037d5ff0928220e835f39af527ae0
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.6.0		50e752afe5924c263ae8d82216da84f4a7c3fc9a
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.7.0		2ba8b5dafefc5417a987823312f2deae64adc93d
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.7.1		517fa4cb216c8078779746c6acb7a514a8579d1e
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.8.0		913b745b6eba74d96f2204894bfbaadb7064fe8e
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.8.1		1672f424f2340b52321098181b07b1f536c9d2bf
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.8.2		2f0ba2c4d59fff48557e2da967068bf5d960ee55
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.8.3		949262caf4ccdb8a3399afff0c7860bdefac229c
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.8.4		9b0d3084ab21041dc1678f8156e2d302293a91a7
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.8.5		d34d13d8fcc2c2ee33aede4bdc1c1a4ea0c5b57a
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.8.6		2b3fa8f31dade3174ab42dcf6eec711ada90b289
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.9.0		484ef37714b11ec1c34ab333c1f03ed723eb4e5f
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.9.1		34b9b45b7800f0254ec88ce7214ceafd75b6d9e3
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.9.2		fdd9c837b88538b9dafdd2a24f2c3516eb913f33
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	2.9.3		4a55959901e4734b4c1edda5ee4e00f1a54a6305
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.0		99e9cd20db4a733a912af405b5a003cc825935a6
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.1		51bbc3b5a7368841e37451664d4450b568b9e899
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.10		47297359b111ac05ae294d3b5bb128c41c1398e3
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.11		d1bc90ce31c6852f3446c430c15d01fc701c2247
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.2		cd955667e8c1f15797723c8cac9652e1019fdd4c
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.3		9283501d5b13b7ecee0806a7aef3b6d22ba5e1bd
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.4		09410dc4ec50da174418d53d72e3bc9e03919bf3
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.5		e6db637c0596040fd04c1c727a9fae52f374cfd9
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.6		e3e29bbbd0e819bfce824d2082e771c34525acb1
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.7		12d2fb53333f8046a917c65059721e4fb0f55389
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.8		ed8edded797e82cf79eec4257bf9a8bd11a69d63
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.0.9		ff88e9530be848ca0f4180eb0ee8014dfbd63142
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.1.0		7741f7bcb646ad6adddc5b07d08c5f92fe4d2d09
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.1.1		85455b526be9ce9fb7b6d7d7e5c1c12ea4849a7e
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.1.2		36f42e3bf8905dd52e57d1d359d024fb9e01ccc1
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.1.3		4b4778999dd53726f5c4c54fb822506aebf88fef
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.0		8a226452978e53fa7bdcc03d10f0b28836766fc6
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.1		9e9e2e918189ce3f048a604a48a870075a72d4b5
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.10		80d0215d43e3b6a5eb611391473cb39deb382088
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.11		1a9bbeec496c9e0dfa0dc8202ad141b428c4700a
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.12		8a9555cac1f30403f97b6cee88059d6babfb7650
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.13		ea6089f45c8c6c1d4479fe2264d3f40227098c65
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.14		824386cf2821a23cbedb44dada3ab44de21c567a
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.15		40bf8fa1d942cbfca1f9569f7382a0b9e66ecd81
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.16		7676e89b9baee4e6cb9c6355e812259cdf4dfe9a
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.17		fda09f5d0632feb5610915f4abbc7c38d3e8c161
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.18		6c5b658938287b6f8dbda0711f632572aa0c27d4
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.19		7d33f0c49c4bbd5fbdf94bc0835bdf5f7d2d22a9
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.2		5f69d60bea03c67491653ea8bd78cd883e3c1e7d
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.3		246a1c7958dc03212a51d0c5efc52402604e75c0
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.4		ff9f1154af853a47c9eefa626d31b4df127b371d
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.5		0215d0ea973759ac551a5aa031025241948d6b62
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.6		976348f3f84b7670f89cb49197f4d6e223d06dc9
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.7		f5f192992f79c2b3e9053e6559994b507c51bcd5
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.8		159800687fa2834374e81b298e7f89ad919efd79
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.10.9		2e9b4d3abdc06b186fc0819d5d50109f0083ac6a
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.11.0		8e5f85068d346394230ad4df6d0d1c026d179d49
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.11.1		d7033251f7a2f5cdfe8cd4bb5cb0e16430f66ce6
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.11.2		68a184db7496443a4b6e6f400abf3a675aa1cab2
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.12.0		c02aa1e8bb3f148a78e753bf3c29197c24d1ceaf
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.12.1		910f52e67f50bfa08468a82d9cf505eb5bbc9e64
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.12.2		61935cc12eac4300fc31ab2f459e4e5570404d37
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.12.3		8a0203e5b2066217c19839a3fcd89900a93e669d
io.gravitee.am.plugins.handlers	gravitee-am-plugins-handlers-reporter	3.12.4		51ec862da4bf5bbef9ddc44683fd20a19e082f68
