black.door	jose-2.13.0_2.13	0.3.0-M1		96d7ec582e952522f19c902d665f3ac2df87c26f
com.typesafe.akka	akka-remote_2.12.0-RC1	2.4.10		e845c54f071be32324e18c74fd13786da86d50b0
com.woowla.compose.icon.collections	ionicons-jvm	7.4.0		bcb20cc596e2626929bcc6683748812ee2b28ef6
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.10.0		6a31268882adb5208d605ad8dae6ae097218416f
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.5.0		5f1eeabc990b549ed825acfd56ec9f37a9eae511
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.6.0		929b49ce5c0563a597400acc7f5113473af8c2c2
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.6.1		8cecf4e5698b00409f86992ad5232068b62daf81
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.6.2		a4c4c0f95e86dd9ad252536d977aabe005e99a9f
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.7.0		50cea66351184a3a261154bc2037f397cb84246d
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.8.0		c3ae664b1a1c642fb330cbb1432a4e9ece826a8d
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.9.0		a344936d72f8666c75a7e2337b64adb2ed377ac6
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.9.1		740f5ee8993f07d0d37b101f31974a06ee41a3b3
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.9.2		68ea9bc8f6aa5d5799600fba6ad80103278f1e36
de.tudarmstadt.ukp.dkpro.core	de.tudarmstadt.ukp.dkpro.core.io.html-asl	1.9.3		42b127b1b6ce6937a2404ee8c180182a0e2bad82
de.uni-hildesheim.sse.spassMeter	spass-meter	1.28		fde4e71865cbd2f89a693528c827726bee34fca4
de.uni-hildesheim.sse.spassMeter	spass-meter	1.30		adc5354051a85a5d19c5530c992c7342eea7d3b6
io.bayonet	BayonetJava	2.0		ba26fed0c2471c9892d84beb07bf88ef7488419c
io.gitee.liukaixiong	maven-test	1.0		fbd2f9a7d94e4a4f50106d87a1b27d61a7d29b2b
io.github.alleriawindrunner	solidity-compiler-gradle-plugin	1.0.0		52612c062f646c347c90f8b6ba5d2d280edaf5db
io.github.alleriawindrunner	solidity-compiler-gradle-plugin	1.0.1		33805efc4a27520726d15e4775425b224278961f
io.github.dehuckakpyt	micro-service-core	0.1.4		80928d30606118163318914d01b9d97f2d9bd9c9
io.github.elanyoung	canal-client	1.0.0		afaaccc47498c28880579209bea862c534504820
io.github.jprocms	cp-redis	2.0		cf36550c2ddbdae6e4dd3c480ecf89cd40bc5c7e
io.github.jprocms	cp-redis	2.0.1		11e333dec996172d9ad42dc0631622a57f6f1cc3
io.github.jprocms	cp-redis	2.2.0		eada7b6b1ba35dbd593e6430d4e7f93976d6159b
io.github.jprocms	cp-redis	2.2.0.0		3768d732650a897db935f47166df934da2b4b84a
io.github.jprocms	cp-redis	2.2.0.1		53af71d54b9330dbf16e4375a142f6f1bf6a6885
io.github.jprocms	cp-redis	2.2.0.2		96521c56aad15a3477929490c7372850493a014c
io.github.jprocms	cp-redis	2.2.1		95a7670d5e71436b70879a615ccbdf40789f52a3
io.github.speakeasy-sdks-staging	javaclientsdk	7.0.6		a403b5286603310eda8082849d6dff9f12bb9c97
io.github.speakeasy-sdks-staging	javaclientsdk	7.1.3		6671bf390c5ea1b2c59243af04efe6d4d2812bad
io.github.speakeasy-sdks-staging	javaclientsdk	7.10.0		2416f6f4d6f1250be5bb6b4a4bb54d0346e303da
io.github.speakeasy-sdks-staging	javaclientsdk	7.11.0		885142839e9f9e9743dcfca2e5703be2269814a4
io.github.speakeasy-sdks-staging	javaclientsdk	7.12.0		0dba728379721f50f7025a791f5b5bd75ac11b4b
io.github.speakeasy-sdks-staging	javaclientsdk	7.16.2		178afd1de0704ff7911ee2e7f0aec9045269d469
io.github.speakeasy-sdks-staging	javaclientsdk	7.2.0		26a516e9dc81afc3e7b6c04266f0887f356d3616
io.github.speakeasy-sdks-staging	javaclientsdk	7.3.0		b91a4e35ba2eda88e781e437be1777a3bff31b37
io.github.speakeasy-sdks-staging	javaclientsdk	7.5.2		4a181ce3fb85f2605029bfe6bc546d5e05807fc1
io.github.speakeasy-sdks-staging	javaclientsdk	7.6.1		4b1f227e57a292c4a93a9a5a6e43e0e07e06ed8a
io.github.speakeasy-sdks-staging	javaclientsdk	7.6.2		28d03fb2586745ee64a28a8ed948b6b5f49b5eb3
io.github.speakeasy-sdks-staging	javaclientsdk	7.6.3		4c550d8db99568ec6971013e6c8b68bd4a28511d
io.github.speakeasy-sdks-staging	javaclientsdk	7.6.4		ac74750005a6be2e8a6f249baa09a774d400cbd5
io.github.speakeasy-sdks-staging	javaclientsdk	7.6.6		51c180914d79b0c921247534b8176eb58d280348
io.github.speakeasy-sdks-staging	javaclientsdk	7.6.7		9edd217e89e1cda9bd1a0889a630742fa5f4ce25
io.github.speakeasy-sdks-staging	javaclientsdk	7.6.8		80f5d477a72c3abbf4c70c7fd80c20d85e697631
io.github.speakeasy-sdks-staging	javaclientsdk	7.6.9		a1323287bf5fa3af3b16cf02bc9aaa5d5ccb246a
io.github.speakeasy-sdks-staging	javaclientsdk	7.7.0		a3a92155b5b94a8f1a4ef86533d250aee4f7ac12
io.github.speakeasy-sdks-staging	javaclientsdk	7.8.0		af7904045c5e0f9291be75ec64f5fd6b029532ff
io.github.speakeasy-sdks-staging	javaclientsdk	7.8.1		b0a2edaaf8267fddfa3d6fae34ab1abd7c830cf5
io.github.speakeasy-sdks-staging	javaclientsdk	7.8.2		61b721ae7c09df613735c540d657d0a77c4c34f9
io.github.speakeasy-sdks-staging	javaclientsdk	7.8.3		484949fe0493bc138be3943513dd2caaf12cbf2e
io.github.speakeasy-sdks-staging	javaclientsdk	7.8.4		8052457c9fcddcb314dc42b18a3ec93184dec1da
io.github.speakeasy-sdks-staging	javaclientsdk	7.8.5		97f89a298422cecb02cb612f6f901671ffc19874
io.github.speakeasy-sdks-staging	javaclientsdk	7.8.6		64cc8a3be39ad1eb8e9966df922037821376afa4
io.github.speakeasy-sdks-staging	javaclientsdk	7.9.0		4bb7715eb8d2baea8a70ba983719de99ec42bc90
io.github.speakeasy-sdks-staging	javaclientsdk	7.9.1		db94cc041b8b3e4aeaac63e26f585a70b0712629
io.github.the-best-is-best	compose-utils-ktor-error-handler	1.0.0		0ffe2a2988f435f3a2833f1168fb3e22d0d761e5
io.github.the-best-is-best	compose-utils-ktor-error-handler	3.0.0		0ffe2a2988f435f3a2833f1168fb3e22d0d761e5
io.kotest.extensions	kotest-assertions-ktor-tvosarm64	1.0.0		N/A
io.kotest.extensions	kotest-assertions-ktor-tvosarm64	1.0.1		N/A
io.kotest.extensions	kotest-assertions-ktor-tvosarm64	1.0.2		N/A
io.kotest.extensions	kotest-assertions-ktor-tvosarm64	1.0.3		N/A
io.kotest.extensions	kotest-assertions-ktor-tvosarm64	2.0.0		N/A
io.kotest.extensions	kotest-assertions-ktor-tvosarm64	2.0.0	metadata	fdfb7bb262891e9e41171cf14bcda2ed6eb3e59d
it.agilelab	darwin-hbase2-connector_2.11	1.0.14		28dab2d58ef6e8fa7fcc7b6539765de9c2330962
it.agilelab	darwin-hbase2-connector_2.11	1.1.0		f7a8a2a714fbebbb1d7b1054f04bbd69ee34c274
it.agilelab	darwin-hbase2-connector_2.11	1.1.1		11034f490a599cfa631a2fdcaa166599f84dfb64
it.agilelab	darwin-hbase2-connector_2.11	1.2.0		fa2d7304dac977f7a79188622b1509048606decc
it.agilelab	darwin-hbase2-connector_2.11	1.2.1		2874f78bf591f095501d443d1ea8b8609b6d3836
it.agilelab	darwin-hbase2-connector_2.11	1.2.2		1eb9809ff9e548427391ca1926c67ba1a99f0471
it.agilelab	wasp-spark_2.11	2.26.7		5e4f65828e0c939602edfc159ee39c13303b8170
it.agilelab	wasp-spark_2.11	2.26.8		e351ae42cceb29dbbed253c5b647a38dfb36bfa1
it.agilelab	wasp-spark_2.11	2.27.0		e60bb3224c92b5ca2ab2db67d63f49c4dad7109d
it.agilelab	wasp-spark_2.11	2.27.0-cdh6		56ebac83460bf74759bf6e206295fcae850fdb82
it.agilelab	wasp-spark_2.11	2.27.0-cdp717		c9c801f7d7a36dd08bc561b63d0d33b8994a6ae9
it.agilelab	wasp-spark_2.11	2.27.1		ac361d383df75c4cdb7455531ef62b8324aa79cc
it.agilelab	wasp-spark_2.11	2.27.1-cdh6		c836a235ae9dc390074f8b638750030a0b2a86fa
it.agilelab	wasp-spark_2.11	2.27.1-cdp717		9c75295e85c5588c758d010997ed976621b8402f
it.agilelab	wasp-spark_2.11	2.27.2		3b82285dd26dcea7b717b21ba56de223049b2388
it.agilelab	wasp-spark_2.11	2.27.2-cdh6		24ada45512f17e179c509f5ff8e6bf311f920a8f
it.agilelab	wasp-spark_2.11	2.27.2-cdp717		2007070dde8b8922acd9a28815186c52269e4021
it.agilelab	wasp-spark_2.11	2.28.0		1b4d0eee5ee5ff98a8d8a7f940dd7dc87c03ec91
it.agilelab	wasp-spark_2.11	2.28.0-cdp717		333d2f0162eb660ac41510cbc73b9c1f5fb6e088
it.agilelab	wasp-spark_2.11	2.28.1		d150865bcf06f90ac4dfadab2b7ef20af708b0dd
it.agilelab	wasp-spark_2.11	2.28.1-cdp717		9987548605339cb7d82bd26e6ceb7cb72d0a2349
it.agilelab	wasp-spark_2.11	2.29.0		69f399b911e9960d892284185e3aacbc05ec166c
it.agilelab	wasp-spark_2.11	2.29.0-cdp717		f013582d1313517937a8872abc8a47e63c093720
it.agilelab	wasp-spark_2.11	2.30.0		c4919b2510cdd2f3371fb74dacede3ec2cc71aa6
it.agilelab	wasp-spark_2.11	2.30.0-cdp717		999ea31c326fd14f3305927a3dc268436671fe68
it.agilelab	wasp-spark_2.11	2.30.1		dcd76055e2e6788a4f686bbb26474fb50668f764
it.agilelab	wasp-spark_2.11	2.30.1-cdp717		444a2bc15e4b14b36b6582fd91b15466e4ddeac5
it.agilelab	wasp-spark_2.11	2.31.0		7d0c225b0545c7d8de6def7e214d2d50d81d57bb
it.agilelab	wasp-spark_2.11	2.31.0-cdp717		9073ab01bd77ea4c8c91c3504bd394492e0c91e6
it.agilelab	wasp-spark_2.11	2.31.1		e8dfd0c0b6f6d4f018620396ab02d55773dcfc6c
it.agilelab	wasp-spark_2.11	2.31.1-cdp717		34782429f91b7c0fd9c3fa0f78bc06e6d989bf5e
it.agilelab	wasp-spark_2.11	2.31.2		67dae79674a435af4d746a1f24567f95339de71c
it.agilelab	wasp-spark_2.11	2.31.2-cdp717		f38fd430abfc248057d6a7885da073d4e87adaf8
it.agilelab	wasp-spark_2.11	2.32.0		06aeeb6c5ab3e8c862a7bac105f4a0b29cf6589e
it.agilelab	wasp-spark_2.11	2.32.0-cdp717		c982d490fb9e18bf04d93e3c737cdddf39179f65
it.agilelab	wasp-spark_2.11	2.32.1		5cb0550054a4c128349afc97686279ec403be35d
it.agilelab	wasp-spark_2.11	2.32.1-cdp717		5246a59aaea629e3d76aaf163e610f5345000ef1
it.agilelab	wasp-spark_2.11	2.33.0		86875e38d8efcd870a9df930e0a9f2c9fabd6bb5
it.agilelab	wasp-spark_2.11	2.33.0-cdp719		39fd5f2274b67dc63b96e177d421f3164031f36a
it.agilelab	wasp-spark_2.11	2.33.2		3df2143cc253c4f24a70e2bb191fccbeee71b043
it.agilelab	wasp-spark_2.11	2.33.2-cdp719		6ff72a568ad489016ad2de9da9ce24da55b2ed45
it.agilelab	wasp-spark_2.11	2.34.0		d683b9a5d0b64dae83a64d2b2dd1b0f82e245680
it.agilelab	wasp-spark_2.11	2.34.0-cdp719		74d3b5fdafd3c578bcf95a0bc19482c74f50c93c
it.agilelab	wasp-spark_2.11	2.35.0		bb5ffe6542c1ceedd6488a919f1c854269ed99d6
it.agilelab	wasp-spark_2.11	2.35.0-cdp719		d1225b264263523fab764277547c57bf9ab37ba3
it.agilelab	wasp-spark_2.11	2.36.0		d726d67da94218bc7183a1dea49bd30a34b3e903
it.agilelab	wasp-spark_2.11	2.36.0-cdp719		2576f4feba0ca3d44085575aa7855ad846f1cbe1
net.codingwell	scala-guice_2.8.2	3.0.1		aefad687803d9205ec5d848846e93f94ae3046ed
net.codingwell	scala-guice_2.8.2	3.0.2		bea8edb5c49896067aafc6bb3900c557d6c3fb04
net.codingwell	scala-guice_2.8.2	4.0.0-beta		85f5b8fb6dfb90c15c8653a357148c73222f8ac5
net.jokubasdargis.rxbus	rxbus	1.1.2		5b4fadd10a4c61444425402dffccb80ade7b35f3
net.jokubasdargis.rxbus	rxbus	1.2.0		4c7ecaa8dbe3e7a8dea5d32d524e9b9c1fd442ca
net.jokubasdargis.rxbus	rxbus	2.0.0		4737ed02fd83951facc3ac43e262825f7ce58d6f
net.moznion	random-string	1.0.0		e11827c658b15847595d99b2067f7a5a019b2be9
net.moznion	random-string	1.1.0		d77094219ab2ade86282c3cf4938a4ca728b82a5
net.osgiliath.modules	net.osgiliath.module.cxf.exception.handling	0.3.1		9c25cfba02ba983884699d4102020d2857f931bf
net.osgiliath.modules	net.osgiliath.module.cxf.exception.handling	0.3.2		89c766e5ce60f3d97f341d251f2135bd0f6d663b
net.osgiliath.modules	net.osgiliath.module.cxf.exception.handling	0.3.3		66b4d7c3c8781adb62120d44d286614b1f93b290
net.osgiliath.modules	net.osgiliath.module.cxf.exception.handling	0.3.4		6b252cf727776e6a3280d37d4ef0fe51c4353daf
net.osgiliath.modules	net.osgiliath.module.cxf.exception.handling	0.3.6		30dcda0fc3b13d0673e3f7e0ccd3e8164c58735b
net.osgiliath.modules	net.osgiliath.module.cxf.exception.handling	0.3.7		1ce9e701055bcb293a71a9316b365a7189ee4684
org.apache.karaf.eik.plugins	org.apache.karaf.eik.hooks	0.9.0		53be25c36446ff1afa6271cc348678b4930dd62b
org.danbrough.ktor	ktor-client-logging	2.1.1		c05be92ca39d615f9ee31e9cee660300de1a2dfa
org.danbrough.ktor	ktor-client-logging	2.1.1	all	f51e05d96855c94d480c6fd20cd024b88f1e2e8f
org.danbrough.ktor	ktor-client-logging	2.1.1a		a47e482db2ca01e3a84dd0b6d1182037f9f22914
org.danbrough.ktor	ktor-client-logging	2.1.1a	all	4cacfab7258f7601640503c1681e9721a5eecfa6
org.danbrough.ktor	ktor-client-logging	2.2.3		3ffaedd130b554b464600f936f7c6a52f38f2a12
org.danbrough.ktor	ktor-client-logging	2.2.3	all	730c23b5fb0b57b1b02c8a06592e9f5bbc5efea4
org.danbrough.ktor	ktor-client-logging	2.2.4		9d277fdb86509330f8ae6baaadb45edc44507089
org.danbrough.ktor	ktor-client-logging	2.2.4	all	b7b4440ee342de818409316d4d35d14459d81c56
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.1.0		4af1bb37846bbdd388a2b71b1bbba4b01c6c3108
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.10.0		6868e95fc13661dacc70e72a1ed27366408c2912
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.11.0		79e4405612341c9e9bdffa99de38b4dd1f5caac7
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.12.0		1b393be87810cbd38b7c54e65cdf05684a95359d
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.13.0		ebea820d8f0ab9b4d5b8c06c52854f0d8fab4e43
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.14.1		7659e963fba9d438fcfbbf3cfbbe9072b603820c
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.14.2		3ded98cab5439fd072f70718fea87cbcc16efc1b
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.14.4		4f09f89814b0d32ba581023be97550650389cd58
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.14.5		e5d5447ed1697a405266a26c2b26df3acde71e8b
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.15.2		5a441821b6337796650d3451786ec340f0c40054
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.15.3		a68b6a6107855df154870d340d57850e83499a27
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.16.0		80516dd1e9996e356b31b205fe48e35ae55ff7c7
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.17.0		fd20c5d6e60ca68fed518eeb0a2c9aca2e265c47
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.17.4		405080464bce07b6a2deb609a42451ac597a58eb
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.18.1		a8c50ab1910ac5543260c48f38aef024e691dda7
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.18.2		dddffab5e061ac07552009c5ab5ee627779c2124
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.19.0		efa610d36b9605474c8fff3ef81d990e40729eef
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.19.1		977c54be0d92822bbf1ab43303fefd0695268973
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.19.4		43365a9120fb17ffebbb88de021db5180f0aa5b6
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.2.0		ea42ee7ab6261db1adc54775a5c9c75ffda596ec
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.2.1		fa5b0b74b2acb0dad91776a2481c990366727c11
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.20.1		409e40fc9b86aea3cf1d02c5057331b6eab13686
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.21.0		5db40baaea1bf5eb2d849ef114a6f68353190fbc
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.21.1		017bee7acc84916a072f578fc4b38a39c05e8111
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.22.4		b7317e0823094a2212b9223cfd1e6c3bba10b591
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.23.1		8323abafb6a6b69977b45250cc71a7c71cd47f99
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.23.2		a228a9e16bf406353b7a9a51390ab75359b0469c
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.24.0		e1c77e1e2ebfc5cd3ef05f40cfe1dc9c4ff5eebc
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.25.0		57dbaafb5eebd8e34e6fdb2165338ff7b3aba466
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.26.0		b217a75684142c1342c3984ed53fe14d503e3246
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.27.0		1c3c3245121bda89497096c21eaa6df3333c4b30
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.28.0		6b57aff265227fc7a0fd33c08ecf93446e8183e8
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.29.0		686d8fe203754b8f78042f8d097552049c998ece
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.29.1		d51f2a42571be43fe92b8e5c0726c8e3adc2f7c6
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.3.1		c6711cb15534e5662b95300a6745fb05386452c4
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.30.1		c8dcaf97be023e89759e743a9ecf330db0c5cd0f
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.31.0		09964c633632d7bc9e4f7ba4e94ca041119070b9
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.32.0		07e1312c4c182e6990b791e65e6586ca67721e28
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.33.0		c660880e91ca8647c8d1a58c174f85189ed10faa
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.34.0		42306d53d4fd0c3aa3800171c09e08295be09060
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.34.1		52080f6774d4c7ac45b3f4aafd501c2dd556ce7d
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.34.3		c0f2e3a637462103b0a1729e10cb737a3cae4c53
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.34.4		8504457516bc00e71da12c7c95ff2db65def2c59
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.35.0		121a9fd61b15bd66e465244da261ad3941d96c8b
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.35.1		d4677712e0cacb972048ba2460b710248d8b64b1
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.4.0		a82754079f4185b06a5c08e0ac9b7aef17def54b
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.5.0		f33fc12c300e7bc28f40df557d0916908df92a31
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.6.1		65912aaed989d68ad436dec3acde31aee60b7734
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.6.2		4f4152cb228e03c6158931d227dd54e55ba0baf8
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.7.0		65ff0d793118e7026af29fb08160d86df6601181
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.8.0		13d5dcfe13d88ae74d3b5e8ac50fdac4cb92cca1
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.8.1		d7bb6f6e1372c180c9913867bb21451927d854a5
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.9.2		faea879c64a1402507ddcebd2f1eba262b8a9dda
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	3.9.3		87fa638cf2f18c082ae49a8bb75c1e0d4712b534
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.0.0		a7ec1cde1f6958ac73cccac6a3714ef078c367f4
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.1.0		d8fd407995487a9208adae974cde92b01ce2a5e0
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.10.0		0708918578e6427785b0937d1154dd4eb9bc4d3d
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.11.0		42a7366b09bbe12bcb3d4101a6e39b9cc90870f1
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.11.1		6b9c89e3850dcd4ed0e50bd5ae7caa312642f7ce
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.12.1		d2c7b36d246bd8dde5a29b753571855bfa92887f
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.13.1		cb13e67f0ff63f700c6dce3a91e9dffe7ce041b1
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.13.2		7bee0acc8675d34958f4a76edc13bb963bff9590
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.13.3		ff8484f6124623fdd257d7af9cbd86ff332ccd35
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.14.1		9f8156b43aa8d090f97e3db96c130c1a8a1b2cf7
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.15.4		deb0e1d1e3a576d4673282e98cde2f050ee502f1
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.15.6		bc9b5a441d200279817a9b5f2e7194b86e3b8d00
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.15.7		40a92ea67c80cdbe0c4c16c66a5a6bfc55dd507d
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.15.8		121f8d44cdf289f04c7cd58488e67e25f73033f7
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.15.9		d4b8b5da4ee31a3c7f12d1c5d93499d864f7883d
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.16.0		258ec326980c6cbb68f82dc319895003252c055f
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.16.1		395f4d73f253267ed58172241ceb85a1b5b33f92
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.17.0		590467e6b04ec5443ed7ded72bf4a6239d6a3040
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.18.2		cd25d98866f124e0c4afd8f71f6a3f29a95c25b2
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.18.3		2587468ab01f5041b8b794fb1f40b77ca8a25e5f
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.18.4		e0c7e12de955c04a723b44542ef4c5f2a54f17e4
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.18.5		e12537e85093f260af4a35e7816f3efaaa934ef0
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.19.0		965ec7551c6c3fa5056da7960f9c2dc4651780c0
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.2.0		99f9e47ba6610073da52d1c9850efe216d38d60d
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.20.3		779daa4897ab6d8666772ce135d5a70d054df2a5
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.21.0		4488559af0c722e68f84411b4505a58be7311993
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.21.1		14f1bee47dfe88361abf7e7a12273bec3a198027
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.22.0		73fc86e29037620df72a431aca120d750dcc5e31
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.22.1		53b04b5d9c778e4f0afe3e6c296bd78a9d885f9a
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.23.0		ee605cb134df54729ab2754128f04bb039eb7ecc
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.24.0		418e2fabbb193d8bd54ea10b6d48d33803034c1b
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.25.0		0eb51c53bfa0e6fbe68c4eec0f803b676188a430
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.25.1		5d413d4e20b9c053b21013fd8c2965b3252132a6
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.25.2		17a7afaed7fe5ef4647a6197dad90cee1e191d41
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.26.0		071284ca988a19554572ea58fad9399e438bc2d7
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.26.3		88c0e24e700440aed9814254831b142f48e25f3f
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.26.4		1b4f25b63347744b2249780580eec17a1b973eaf
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.26.5		a831676d346b1eb8464b7d4bde0034b6722acefc
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.26.6		87136f8fec46cba060a94d0b09eabc2b5a025baa
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.27.0		a2820c8a56fddf774f9821aec0bfe49b2e66bfbb
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.27.1		792aaf56b95676cbede1d3d06fac00fdc31ec38b
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.28.0		37b73c46bd5616bab30b8f422408df477548edc3
org.finos.legend.engine	legend-engine-pure-ide-light-metadata-pure	4.28.1		9ba65bd26e28ea17787a887a4ae1a3e245d1b88e
