cn.6xyun.android	downloader	0.2.1		N/A
com.powersync	compose-iossimulatorarm64	1.0.0-BETA9	metadata	69fb8b44d24a3b65a1e057a9b99bbc6c0f5ab6ac
com.powersync	compose-iossimulatorarm64	1.0.1		N/A
com.powersync	compose-iossimulatorarm64	1.0.1	metadata	bd8f4c24a25bf4e8db670db6a37a5cf59f5bd5c2
com.sandinh	akka-protobuf_0.24	2.6.8-sd		44a3a421c70ee58ab8eefbfa5b83c9d0c7b2f348
com.snowplowanalytics	scala-referer-parser_2.13	1.1.0		b04e61b0fee17de97b72668fe5ca0328f477de75
com.snowplowanalytics	scala-referer-parser_2.13	2.0.0		5faa3fa5387236fcbb5da9413c512d5d06a5a4f2
com.snowplowanalytics	scala-referer-parser_2.13	2.0.0-M1		92e2871855483920a790f411e31e159b2d2f775a
com.snowplowanalytics	scala-referer-parser_2.13	2.1.0		48765fb64392548056177b51592937cbf6197161
com.snowplowanalytics	scala-referer-parser_2.13	2.1.0-M1		86388225feb35ddffc56dec96736c26b6eb192ee
com.squareup.moshi	moshi	0.9.0		f066cb67e606de3e8ec92582a1b0ebae2b08fcc7
com.squareup.moshi	moshi	1.0.0		a74d4a4ede7eb65461dbcc0e9e75aefe48a3749a
com.squareup.moshi	moshi	1.1.0		9c665b797ef9427f6d73572642dcb5f90270f7d3
com.squareup.moshi	moshi	1.10.0		f9262bc22e41efb57514205bf0daaf8253baf39d
com.squareup.moshi	moshi	1.11.0		14c426fc49ee29eb871e8b259326e967082a72ad
com.squareup.moshi	moshi	1.12.0		acd95d4d815f2752e6507e29e92b258c1323c38d
com.squareup.moshi	moshi	1.13.0		da685586facab9eb5c4fb630ce248be14e7da21b
com.squareup.moshi	moshi	1.14.0		df173a3bfa0bd9e0cd2a8fc14b24fc336dca0de0
com.squareup.moshi	moshi	1.15.0		bfefc77019c04fb3e1ad94abb0a2c141a78bbbd8
com.squareup.moshi	moshi	1.15.1		753fe8158eae76508bf251afd645101f871680c4
com.squareup.moshi	moshi	1.15.2		8e9a6b11929c7c162a4ded3bb064cbd514af639a
com.squareup.moshi	moshi	1.2.0		c27dff1588c45efcff2e07c29e9d148ee707da29
com.squareup.moshi	moshi	1.3.0		c679bb6a7e9e7de5bf9ff78e67d8c5b574fd8b95
com.squareup.moshi	moshi	1.3.1		bd07892e5380af4eba1c8900556cae953815f46d
com.squareup.moshi	moshi	1.4.0		d67ad038adfd55dc276488a54f4944dfae5ff8ec
com.squareup.moshi	moshi	1.5.0		c3c147f3967bb3b4bc4bae928a065aa9fcc51a31
com.squareup.moshi	moshi	1.6.0		e4c08f1491bbf547b035e2a47f80983e08699ebc
com.squareup.moshi	moshi	1.6.0-RC1		6566487b9065313a50957f763472a69fa91d60ed
com.squareup.moshi	moshi	1.7.0		99116105cca05b89c664459f83fb46db4a40991e
com.squareup.moshi	moshi	1.8.0		752e7b187599d3ccb174d00ba7235e29add736be
com.squareup.moshi	moshi	1.9.0		ec359088b313fde4c1a71337d3b26a957260bc4a
com.squareup.moshi	moshi	1.9.1		5356cb5ecfb32cf39400b1aa70a8cea8fb48994a
com.squareup.moshi	moshi	1.9.2		1b1336538beda8aa41cbfabf541b8a964e7f6045
com.squareup.moshi	moshi	1.9.3		26406a13ec4394abcb88c6aae6f3ae55e0c5976d
com.srotya.marauder	generic-source	0.0.2		d1dedefcf045cc14c51f6d0268cd22622abab8c0
com.srotya.marauder	generic-source	0.0.3		d7d1eb787b813f5066342da845e2a199fc9f3ff0
com.thoughtworks.dsl	keywords-for_3	0.0.0+203-be275b26		7dc34fbf28c3a27fde5820749ac4c57e3d3a8b2b
com.thoughtworks.dsl	keywords-for_3	1.5.5+97-7274f4aa		b9ec092c9b4a8a6a69c949516122184d277e3b7a
com.thoughtworks.dsl	keywords-for_3	2.0.0-M1		447ba0eb8f037598b0183da88790be5dfd6febe1
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2		a89121a7e3a5c893d6c53ac0794c5c6fa4173bf8
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+1-63b94342		a8c1fadb0b3089311628a70eba07937daffcdd6a
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+100-66bf7c43		8373d4def62aac227541d33899f2cc43984c5d1a
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+101-b57c9d6a		88800b909f0a8727d74d4ea4033c55b690a05a89
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+102-a200c250		c89e7020ec91a5a286910950ac8523242403a6aa
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+102-ecf1e142		15c2a9f620b7c7c9a05d0c2dd98da56b75c2812b
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+11-901eb139		7145fbcfc1f18c012397489c43892f9a22aeddad
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+115-42fcbcbb		e5d9318cbcd488588d8d752ddc650c87bf6fd008
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+12-26ad79ab		bb1180981ad7001277dc9416b06a631536079da8
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+120-17f12b61		c500a65bf7ffdc217c69d0a55edecd56cc872b7e
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+127-c12a1724		cd01d9ebc22eed49755203718f5781ccce0e17e1
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+128-447d383d		83083f220a57093297233df589e40a352ae742d1
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+13-5c3a9e6e		981a0fb8491df1448ccd0371998767a8b516348d
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+14-b8921c87		435478014def490e3bf001254f44c4859481d4c9
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+26-7503175b		1c5eb6ff25a4d4a9b68ffb5b352788816e216a7b
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+27-186fa518		ef5832f44f5e02eb2ed85fd8d10dff9380e8b153
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+28-aa2c2fe2		80bb5e33ecaf8c447ccab20203697fdf6210cb1e
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+30-8ee93bd2		6f09ccd722cc95523695d0b0d268519aedcd342d
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+32-46d1edf0		83ce4c384533435fd478115ff48a6c6c3e750fab
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+34-27c8a417		660074efc21ca166815d1a12eb19a14ade045c33
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+38-a0d090ad		a3c14d2d25ff83c4a68a9bf3c731aef49aa8cc1a
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+39-7a3b0226		2dad9f3c8adc20c03d25ac542b2af80a7c99392f
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+4-9ef3cd23		804a34c0f42a5570bacaa9f61afdd097cc1b129d
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+41-a57ecc80		5813da499ee7003eee9605eda0d94531863fd0c4
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+44-c2f432fc		153c661236a2629e051ac61ab2fbeddef44965ac
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+45-330604d3		24e75b072d4ae5e31c0bf0ecb3a2a9637177c786
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+46-d0323a47		23740e383630a56a48a390ba05264ad638be2f1b
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+48-987051b2		cc307619d05ed9264e976586996049a4b007d092
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+49-a1073c92		89cedd8af5ccf64cf96cfafbeb7e61637386cc03
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+50-c3cb4faa		0e86930c85a0a64af90fc4dc504ff379b047379e
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+55-e8112a42		f9958604edbf60a965252b12576fc86ee66de183
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+56-27647938		bba2c3ca7ed4647550672c3235d49893e8babb05
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+57-0351be84		1948ed38a7f410d7525f768151696626510017f2
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+6-5f6fd398		4d7acc2625970c4d592179930f3471ec526b2d75
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+63-7e148bd0		0233e4fbc21be5f5e367c6cd7145b0220372bceb
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+64-498ab628		81739f65b8af0060f427f4ad0646fe83b3f069a2
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+65-1f5f0e3b		d2fa5079f7bde2fba1ee7c3d80651acee0c3565c
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+66-a73b2623		8c09d3562646683ecaf43b6edc4fa9542a1c9fe7
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+67-dc656744		3a2354444f91373a8133ea369b11b1622cc822b4
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+69-eb22c163		7501a6708d4c3e52a85058c5708576781c1a9928
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+72-ebc0d42d		0adef58767b21a15dac0cc77899af8fb4552b21c
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+75-d9983b1d		70bffd0cb6a5ab283ca34f9fe1e75bd1a9195285
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+76-202b5230		ab818d0fae732a5b6ce16e2127efb9a9fb9deb40
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+77-d3d43bec		12c9e68d7443dc4f69af8cc603e4c4aed6812d58
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+80-d29fdc28		9430cef751e30d8ea43e6f3e61acb067ab6cdca8
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+89-b3baf48e		228dffe6f2e25d842962a6297c7b76e3a0201a39
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+91-d49c0ece		ffca51848ccea80a0383c86e747df698831be42e
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+93-7178d490		5df270187af68e03dffee827df556be41ed9082d
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+96-ca568560		c7cfff1ff3c0a7a22de0b93b9815aecbdf7de7a3
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+98-8b2753b3		67eab5699c2898a5ce7a6536baba51f10c4b3e13
com.thoughtworks.dsl	keywords-for_3	2.0.0-M2+99-343d45c7		d882c33bace6ac66763bf70d6f1f670347e42213
com.typesafe.play	play-jdbc-evolutions_2.13.0-M5	2.7.0		2c3b41463f57f4e0fa429faf6f75bbf545214f0f
com.typesafe.play	play-jdbc-evolutions_2.13.0-M5	2.7.1		f7f78e5e4e364acf5398255590bcdbc8abdd7c9e
com.typesafe.play	play-jdbc-evolutions_2.13.0-M5	2.7.2		64942881b99151201f95583d86f8a950759a6372
com.vaadin	vaadin-checkbox-flow-testbench	1.3.0		a661cda82ab770a27bf40405adfbc7c2db0f7a03
com.vaadin	vaadin-checkbox-flow-testbench	1.3.1		836b7c88071188ef8531c0c3e9920233156706cd
com.vaadin	vaadin-checkbox-flow-testbench	1.3.2		a6d284518519b58202df33422296e6aef31eceee
com.yazantarifi	websockets	0.0-alpha		78a0644a3664a1fac5b8c62cd332c856b9dc2dec
com.yazantarifi	websockets	0.1-alpha		414b362385aca396028b56e6d670619f5d159363
com.yazantarifi	websockets	0.10-alpha		47cac4d6292795ed16e10ca26bdeafe294d717e3
com.yazantarifi	websockets	0.11-alpha		a433ae0fe2410bb2740c9ccd8377e10e5697261c
com.yazantarifi	websockets	0.12-alpha		feef7622fd3fa662327f81b60f0eb6acb99e5f64
com.yazantarifi	websockets	0.13-alpha		1dad1b2248aa31474eb33723c651782031d7ab23
com.yazantarifi	websockets	0.2-alpha		8263e60df51059975af0b4ecdfcb944260b2c9d7
com.yazantarifi	websockets	0.3-alpha		367d1f6a2343f207a5a717b75a0668f24e654676
com.yazantarifi	websockets	0.4-alpha		cad0e5d2f5ab493d1babe34534747a042fe3bbde
com.yazantarifi	websockets	0.5-alpha		e00740a92a718f4f1af076455d53d14effee4f10
com.yazantarifi	websockets	0.6-alpha		29776a096de07ebc7e839b07ddf7a6f8a5763948
com.yazantarifi	websockets	0.7-alpha		bc5077ddfcc7628516a7e0a604fa0bff1a3ed4da
com.yazantarifi	websockets	0.8-alpha		9ffed6fa6e6304936fd4f867a039bfccec5742f3
com.yazantarifi	websockets	0.9-alpha		94e4626ccaf450dd2e2f121f036fee2f316a79ea
de.ceow	play-acl_2.11	1.0.0		715db44b46ce23352918e7c796a5c9e3e9a30c43
de.ceow	play-acl_2.11	1.1.0		925642d1d151ab4c83973475aaff446e55d5fa6c
de.ceow	play-acl_2.11	1.2.0		7c3db9e0820653d0077820b33d0907a9973fdf20
de.ceow	play-acl_2.11	1.3.0		e1be8de5d771396d0de06bf2401ff8f949996001
io.circe	circe-scodec_2.13	0.12.0		14501ea5f166816c2190bda8e91c4ba6b0d36cda
io.circe	circe-scodec_2.13	0.12.0-M3		446d4933eae6a1e503036f3e8061189a438e6c0f
io.circe	circe-scodec_2.13	0.12.0-M4		12553a876994b159e19af8706ee6fece382e10f5
io.circe	circe-scodec_2.13	0.12.0-RC1		8e573e4abef1ada4bf15c1977e746972c868280f
io.circe	circe-scodec_2.13	0.12.0-RC2		8acb41f181dfed78747c17e5db78dd128857c707
io.circe	circe-scodec_2.13	0.12.0-RC3		07790108675c1fb5cc9afcbaca5fedda2b102881
io.circe	circe-scodec_2.13	0.12.0-RC4		7d281b710542c53af412739501fea8e4740450de
io.circe	circe-scodec_2.13	0.12.1		c785fbf8a033f39159cdbf6855df7868151a7e7c
io.circe	circe-scodec_2.13	0.12.2		b743d820d5e697e5d8dfe6e9a3a35fda23be6c49
io.circe	circe-scodec_2.13	0.12.3		c46f86e2a0ff18695094dca6d71248cabb7e5435
io.circe	circe-scodec_2.13	0.13.0		dbb55f72ebe0b81a7544cfcf3d6d7fe313f122c4
io.circe	circe-scodec_2.13	0.13.0-M1		02c98d4f0e329b54b9abd63f06188aa20b68dda2
io.circe	circe-scodec_2.13	0.13.0-M2		b774c0b9e00b294fa5640298afc5edb712e4d8d4
io.circe	circe-scodec_2.13	0.13.0-RC1		c79d9b2ff88bf409c6d867ad548327151af4d62b
io.circe	circe-scodec_2.13	0.14.0		2d20c19b6cbc0800d15d1fdb14b8f6ed15a3aa7c
io.circe	circe-scodec_2.13	0.14.0-M1		e6a647ff6d50a4cc24c31ebc82c4eae381e7a0d8
io.circe	circe-scodec_2.13	0.14.0-M2		099833671bd3aa7a23608e237a0b84550c08cae2
io.circe	circe-scodec_2.13	0.14.0-M3		6f47608d6ce88874e5f4f16d7aef9723aa983862
io.circe	circe-scodec_2.13	0.14.0-M4		51348cb2b054efea4e1fb5653de71a990c800579
io.circe	circe-scodec_2.13	0.14.0-M5		126a28e2a66d4cdb494fd5caf3f6e958d7fda290
io.circe	circe-scodec_2.13	0.14.0-M6		3049b3b7f584b510ab6d655c52e30c258573a47c
io.circe	circe-scodec_2.13	0.14.0-M7		381cf5ded5f6c6742d52ce6d5020ec24907d969e
io.circe	circe-scodec_2.13	0.14.1		74245d9b523cb2131c337afa9b78a06c85f36ed6
io.circe	circe-scodec_2.13	0.14.10		f73239b5388ff27ff40b1286290e6e63aa1ced50
io.circe	circe-scodec_2.13	0.14.11		b5093fa991d920cfd3d33bcd3c4541184537d4c9
io.circe	circe-scodec_2.13	0.14.12		ff799e0e7d3865b7226095f655f46fcdc705bd56
io.circe	circe-scodec_2.13	0.14.13		aadcdd0b8edc7789970407de488b9344f4a72e3a
io.circe	circe-scodec_2.13	0.14.2		2d4c87212f5cbeaee1858c7033a3b1b01ff24cc9
io.circe	circe-scodec_2.13	0.14.3		baf89270142e1ce9e0825a3bcf29df685ff08445
io.circe	circe-scodec_2.13	0.14.4		94d87ce39e465414390e50af2d1aadc040f85423
io.circe	circe-scodec_2.13	0.14.5		625a249af88f0aec20dc4481787714b3c35cdf24
io.circe	circe-scodec_2.13	0.14.6		7d5c554998283f0b5f2a1d9c2c67790d1b529d43
io.circe	circe-scodec_2.13	0.14.7		a212307d718d161f8a07827519c9d2e6d5cf528d
io.circe	circe-scodec_2.13	0.14.8		4819781e97992b42b93c3947149dba24923509d8
io.circe	circe-scodec_2.13	0.14.9		b0e416faf0fa138b6ecd4c210b9ab1f189f50094
io.circe	circe-scodec_2.13	0.15.0-M1		f2b0021d6330db5828521aaceaa4cee7217a2509
io.freefair.gradle	okhttp-plugin	6.4.3		ccff0c6040f22912052f962aca6e61318eb04491
io.freefair.gradle	okhttp-plugin	6.4.3.1		85658b9aa6a895a62e7316a62ba1a357a7d147f1
io.freefair.gradle	okhttp-plugin	6.5.0		911c518f738d8a9a4e5f1f789e41ecc347eb3a94
io.freefair.gradle	okhttp-plugin	6.5.0-rc1		24d31e67421271d20c38586790bd0e235dc2ae4b
io.freefair.gradle	okhttp-plugin	6.5.0.1		2f4c977cb71f1630232e9e5db041b5754c98f284
io.freefair.gradle	okhttp-plugin	6.5.0.2		983b6f3b836d56d853c9f19ca6dacaf6354366ff
io.freefair.gradle	okhttp-plugin	6.5.0.3		dcd39a8ca95e109c89dc86192f13200c532e65cf
io.freefair.gradle	okhttp-plugin	6.5.1		e62720586da24a3971ffcf113a4304a983948964
io.freefair.gradle	okhttp-plugin	6.6		b1d4ca7cf4da00a272750f896d92ba1ed373065d
io.freefair.gradle	okhttp-plugin	6.6-rc1		6b338967801828619dc7c6fea57b8ee6f83b46f0
io.freefair.gradle	okhttp-plugin	6.6.1		5bc4d5d66d3ba869e3b270986379d65ee72c7c9d
io.freefair.gradle	okhttp-plugin	6.6.2		ddc3115dc0543229d79b1978321ca76b48740c35
io.freefair.gradle	okhttp-plugin	6.6.3		6af3435a3a8f0aed9f714216656babcf662b6144
io.freefair.gradle	okhttp-plugin	8.0.0-rc3		4e26cb2d81ad4d48a61e081b491adf7fbf5528f0
io.freefair.gradle	okhttp-plugin	8.0.0-rc4		ff0cf329d9c29d705b23245be27e53e3762de49f
io.freefair.gradle	okhttp-plugin	8.0.1		a993c959f7df4ef197079d06b28b221e260e9af4
io.freefair.gradle	okhttp-plugin	8.1.0		e2e0b4b801d4e69c9062746767735fc6eb666015
io.freefair.gradle	okhttp-plugin	8.10		04990d6bdf74c654b1e9478f65c7043d9406d9ff
io.freefair.gradle	okhttp-plugin	8.10.2		8874eb44ff7c979b782862510b3fcb495d429398
io.freefair.gradle	okhttp-plugin	8.11		09ed562713afa701443695be388049c181416758
io.freefair.gradle	okhttp-plugin	8.12		7a25fdfe1d411ee696a7804ed31381bd5a3d75e5
io.freefair.gradle	okhttp-plugin	8.12.1		e9968584d92bfe73ff732bbaf7ed527f252474e3
io.freefair.gradle	okhttp-plugin	8.12.2		d70375c1a38a2ef443593f94d7f9bf4b9af0eea1
io.freefair.gradle	okhttp-plugin	8.12.2.1		3e99250e7b519612d7b21b3c35e2a64b436aa359
io.freefair.gradle	okhttp-plugin	8.13		696abe4dd62e96570d5aa316e345c768868989a5
io.freefair.gradle	okhttp-plugin	8.13.1		2a5553021856cba20d35637975b31f5138d39902
io.freefair.gradle	okhttp-plugin	8.2.1		5c34c25a0a87abb4a7e248f0099abc94e023aa8c
io.freefair.gradle	okhttp-plugin	8.2.2		3bc70bfce0b0cf13cd0328177f35d7c26e3e9b2d
io.freefair.gradle	okhttp-plugin	8.3		fa95f4d3ee26ad999bf3558608f2f52ab01f0ddb
io.freefair.gradle	okhttp-plugin	8.4		bb1b6c9923b68af591e14b80cad0136ee63f5bfd
io.freefair.gradle	okhttp-plugin	8.6		2c9a48d2bfdb685b31262de690c06471d79ee026
io.freefair.gradle	okhttp-plugin	8.7.1		338ba5deaa9d26c8cc4c9c17c2f17d57538f619f
io.github.ajantha8	timeline	1.0.0		N/A
io.github.banfengcanyue	base-java	0.0.1		N/A
io.github.banfengcanyue	base-java	0.0.2		N/A
io.github.banfengcanyue	base-java	0.0.3		N/A
io.github.banfengcanyue	base-java	0.0.4		N/A
io.github.banfengcanyue	base-java	0.0.5		N/A
io.github.banfengcanyue	base-java	0.0.6		N/A
io.github.banfengcanyue	base-java	0.0.7		N/A
io.github.banfengcanyue	base-java	0.0.8		N/A
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.0.0		edcca2dfeab12f2f64a5d68af43a123436e78313
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.0.1		dc0d3e2af757b122cb6d12f07eb4d7503879e2db
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.0.2		646c7d7ed29c09ff63e9599a446465468db25a04
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.0.3		b84bffb525892d66058c4a4ddf15759c9d7218df
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.0.4		26dcf529bf40d1c28f1b115b1205df882ed9ca47
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.0.5		ed42903b2b37cc772e49c9c66970c1139e37f9ec
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.0.6		7401d8ec764d7c116ca5fccdb1356514c78866bc
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.0.7		162fb2dff97b10194e6642e4436de214e58be09e
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.0.8		064f955f85d583d6ae2deda9427260d005b8473a
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.1.0		8a0278c79de6112ca5569bc6616fb22155eaccd3
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.1.1		46f26e3b46256ef6a676c727d1a10f7124d334ca
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	4.1.2		5bd698c078a4c206576423a1d79a24728b5a7c0c
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.0		4cf250d004992027fc529d579094504e458ea689
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.1		09724e4b3ff7edf7e41fa97009d528bfe8bb3265
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.2		622605232ca4b800a41a84959a40cc01690366e9
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.3		6342cf5292093b7ad81296577390590a3244c987
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.4		0fedccab882b5bdb5300d16ae4c2e775286caafe
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.5		c060cb24f6d62c458e70289532bbb5e1a9a12824
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.6		571b689ed6435850b1c9fd713b12b07386e08ab7
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.7		eb4686460e53b582abbefe091cf2fd12288a335a
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.8		15ec643502e8ad72583fc1e58b6f704d67c058af
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.0.9		772d029e776cec3299a95f2cabe0db0ea0717c79
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.1.0		9f80c79ef116fbf121970f48602c3184c466376c
io.github.bes2008.solution.sqlhelper	sqlhelper-mybatis-over-pagehelper	5.1.1		cc8020e7f633c26faaf261b1b8ef592854fc22b9
io.github.open-accelerators	operational-gateway-client	1.0.2		7487b5b215867a9530f18670125bcacfac8c5049
io.joyfill	api	0.1.0-RC1		29fd6eae1ba8e746293a62cf8677a69864f555e4
io.joyfill	api	1.0.0		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.0.0-K2.0		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.0.1		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.0.2		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.0.3		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.0.4		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.0.5		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.0.6		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.1.0		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.1.1		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.1.10		2fbcbad73d153a0b4963498483ee145cbe765c85
io.joyfill	api	1.1.11		2fbcbad73d153a0b4963498483ee145cbe765c85
io.joyfill	api	1.1.12		9e8d81503df934f7ead05ede017f0fba68f8734c
io.joyfill	api	1.1.13		dc114712e4c8b71cc6aad9d08467592e084615cc
io.joyfill	api	1.1.14		dc114712e4c8b71cc6aad9d08467592e084615cc
io.joyfill	api	1.1.2		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.1.3		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.1.4		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.1.5		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.1.6		a73f4e61816752883679fd75b99a2365cd245cc6
io.joyfill	api	1.1.8		1377ae0282dd9b6dee50aacccfdbbffa90776661
io.joyfill	api	1.1.9		1377ae0282dd9b6dee50aacccfdbbffa90776661
io.joyfill	api	2.0.0-Beta01		f6c2c5cd51f7d3fe2adea3f748c86d68f9e2701a
io.joyfill	api	2.0.0-Beta02		f6c2c5cd51f7d3fe2adea3f748c86d68f9e2701a
io.joyfill	api	2.0.0-Beta03		f6c2c5cd51f7d3fe2adea3f748c86d68f9e2701a
io.keyko.monitoring	web3-event-streamer	0.0.1		6cb0c40f1aac5cdc27640204051405f13ff43f56
io.keyko.monitoring	web3-event-streamer	0.0.1	allinone	716571428413be72b5125cd067599e129bf917c1
io.keyko.monitoring	web3-event-streamer	0.1.0		c780ba7666d15563d0e0eaafeb36cb311b5b33b8
io.keyko.monitoring	web3-event-streamer	0.1.0	allinone	e6432ee558e970b88829c07fead79a93f35a5ef9
io.keyko.monitoring	web3-event-streamer	0.1.1		5a694391711b4af1dd2fc1322a86baa48267b7f4
io.keyko.monitoring	web3-event-streamer	0.1.1	allinone	aea32b2a7f18ef22a05e2803ed01dd780130a2fc
io.keyko.monitoring	web3-event-streamer	0.1.2		8a9b9691af5c50a1779f7e2a6896e5dc8cf1dab6
io.keyko.monitoring	web3-event-streamer	0.1.2	allinone	f859dea9a48c1e65ecb3955aca3870da1d9a07d4
io.keyko.monitoring	web3-event-streamer	0.1.3		6756bd66b20772c70b0165d4526749b4489c32a8
io.keyko.monitoring	web3-event-streamer	0.1.3	allinone	4668c089e3e6dc64e3ae53e57e5b7a72ec547662
io.keyko.monitoring	web3-event-streamer	0.1.4		4083a04c43dc3306a788bea2c3f1d358682c389c
io.keyko.monitoring	web3-event-streamer	0.1.4	allinone	8d6a79e0e61efa51f1902959d9704861a078824d
io.keyko.monitoring	web3-event-streamer	0.1.5		5885c6b9ea35d963dd2e9005cf234d06d1c827f3
io.keyko.monitoring	web3-event-streamer	0.1.5	allinone	4c049235dbf14e2e5676e6da49dda1680f2a5995
io.keyko.monitoring	web3-event-streamer	0.1.6		430785a831c97822cbe08df7c48390ba653d2a2d
io.keyko.monitoring	web3-event-streamer	0.1.6	allinone	1a316857069eec2515b4b77394c5730cd93a5482
io.keyko.monitoring	web3-event-streamer	0.2.0		a257ef1b5aeda612ea3c5c4bc820558cc1400444
