at.released.tempfolder	tempfolder-sync-androidnativex64	0.1		N/A
org.beangle.webmvc	beangle-webmvc-html2pdf-plugin_2.12	0.3.8		4e8ae3cce884ee47742eca093e6aeaf0e08dbabf
org.beangle.webmvc	beangle-webmvc-html2pdf-plugin_2.12	0.3.9		4f34ab719303e28d5a1bb6420ab89e899616f9d6
org.dspace	modules	7.0-beta1		N/A
org.dspace	modules	7.0-beta2		N/A
org.dspace	modules	7.0-beta2.1		N/A
org.dspace	modules	7.0-beta3		N/A
org.eclipse.hono	hono-demo-certs	0.5		15f0c1bbe6c3354962983131c2b7be1473812001
org.eclipse.hono	hono-demo-certs	0.5-M10		8da98e0b17dceb43789113cb77d4ce405e87784c
org.eclipse.hono	hono-demo-certs	0.5-M4		a2242ae2d5e9d613f50914acf654d6895a939ea5
org.eclipse.hono	hono-demo-certs	0.5-M5		a39bd6a604945c35f6d902ac14303b74774a5e22
org.eclipse.hono	hono-demo-certs	0.5-M6		09ce1cd8a6122cb043cc9ef4c06abb8a0417a21f
org.eclipse.hono	hono-demo-certs	0.5-M7		1d49694be32a52833ded9ef1fa98fb1fad25d8ab
org.eclipse.hono	hono-demo-certs	0.5-M8		5b21e7d7cee09f86249621caf83100874c6a7838
org.eclipse.hono	hono-demo-certs	0.5-M9		0bd45b058f3f0b93d8090cc7baf3b0b9786e6c4a
org.eclipse.hono	hono-demo-certs	0.6		d74a0df3d8f0dedb71390f2bb3ff2fb517a0a952
org.eclipse.hono	hono-demo-certs	0.6-M1		eacc8313a160c2403a798f0e53e21c7df83ede4d
org.eclipse.hono	hono-demo-certs	0.6-M2		25b3ef4ff99047d1ccfced7991cd6aae667bd47e
org.eclipse.hono	hono-demo-certs	0.7		851c8d8b8cf749a1fe212ec72e6dce2970e7af17
org.eclipse.hono	hono-demo-certs	0.7-M1		6dacc2c924e75ff969bb58a1785ce8219c6a486c
org.eclipse.hono	hono-demo-certs	0.7-M2		16f887ee2d355bcec466ae4201c522fe05d96c4e
org.eclipse.hono	hono-demo-certs	0.8		7344363a323c986fe0e7fe8197c6c026be7131bd
org.eclipse.hono	hono-demo-certs	0.8-M1		388ec5c7e4491e25e9411a3ff5112c7a1f8b6532
org.eclipse.hono	hono-demo-certs	0.8-M1_1		08a4c290df7b9ebfa3adabe13cd30a8e99884030
org.eclipse.hono	hono-demo-certs	0.8-M2		272c96887892646bf6850272d64d265161e69b03
org.eclipse.hono	hono-demo-certs	0.9		7ba37a881f87d5577b487c4a5432811c29743f9d
org.eclipse.hono	hono-demo-certs	0.9-M1		898896e6ecd50fbd504e86742b3502b7f6268dd8
org.eclipse.hono	hono-demo-certs	0.9-M2		0ca2709893224c43755c1ba2c32a7c6c9d268c13
org.eclipse.hono	hono-demo-certs	1.0-M1		79f7d261f5027d43897bf8241a5e7a7f74226dff
org.eclipse.hono	hono-demo-certs	1.0-M2		efd19839ea1d3f8b98050f5e81345172530530bf
org.eclipse.hono	hono-demo-certs	1.0-M3		8d93bdace2a80ceb1bceb41e4d089de66a3f7160
org.eclipse.hono	hono-demo-certs	1.0-M4		8d8ea4a8c212badb27d2813eb9cf062b63b91ffa
org.eclipse.hono	hono-demo-certs	1.0-M5		580e8bd8e9279041e2a0f540187980add37fb703
org.eclipse.hono	hono-demo-certs	1.0-M6		05705a226b973cec237db86811a2f1d199735f75
org.eclipse.hono	hono-demo-certs	1.0-M7		1bdebf6a37b9a445c4d7a9af2a28135a3c734dc2
org.eclipse.hono	hono-demo-certs	1.0.0		64819e1cdef696c5e616ed7ca0a8fd30af7bd393
org.eclipse.hono	hono-demo-certs	1.0.1		3975e9a6d37f0bc5f28b41dea76a92f91444e1cf
org.eclipse.hono	hono-demo-certs	1.0.2		31a4a813c323b9c5200ba7d9330527e0bff5f141
org.eclipse.hono	hono-demo-certs	1.0.3		9775abc2d71fc468ba0a5b21ba538fa55a30f840
org.eclipse.hono	hono-demo-certs	1.0.4		d065229f9e5e0a940bd2e32710bd021dd4f86b9e
org.eclipse.hono	hono-demo-certs	1.1.0		920da474d74b582260ca1b6302b62b57928478e0
org.eclipse.hono	hono-demo-certs	1.1.0-M1		387a037ad28f658d1d45b5a991bc9c9eccbc79e3
org.eclipse.hono	hono-demo-certs	1.1.0-M2		f2ffeaedd8879387efd95cb37e7b763e9faa1e7e
org.eclipse.hono	hono-demo-certs	1.1.1		c1ce15162febc5f31bf92c1fe6393afc10666374
org.eclipse.hono	hono-demo-certs	1.1.2		6be2b7183e4b97f6c084c124f164d741195c1038
org.eclipse.hono	hono-demo-certs	1.2.0		7544ca99af1a774a5a1319e6f94103cb2d90b6f8
org.eclipse.hono	hono-demo-certs	1.2.1		17525b7bafdcf6991a2868b4d65a446adba8d92d
org.eclipse.hono	hono-demo-certs	1.2.2		663815c6a8165befa4f6723f822f410695b879eb
org.eclipse.hono	hono-demo-certs	1.2.3		5548c89a97c1c877a60ce48e535f777d87b276d7
org.eclipse.hono	hono-demo-certs	1.2.4		401e4227bc7ed792caf97bb357abe21e85887c65
org.eclipse.hono	hono-demo-certs	1.3.0		8e6ab59fd0abe44ffd45a5d76acaa67955f41f4f
org.eclipse.hono	hono-demo-certs	1.3.0-M1		2fc4cb7b703dc6cfa8c5c9b167bf23cf188a95dc
org.eclipse.hono	hono-demo-certs	1.3.0-M2		76d028efae0854fdc3b5e2abbad47adb21accbc9
org.eclipse.hono	hono-demo-certs	1.3.0-M3		7c66a3043cb0bc29b12136b9d8eb098f555a7638
org.eclipse.hono	hono-demo-certs	1.3.1		61d7df3931260c8ffebc3c1fea48deadf8d744f9
org.eclipse.hono	hono-demo-certs	1.3.2		d51da6e55430fc0df2203ddc425b6d019c74a284
org.eclipse.hono	hono-demo-certs	1.4.0		59de7c688357a248700a449dc7e07d521d9009b0
org.eclipse.hono	hono-demo-certs	1.4.3		fe3fcdce17aa227f50024e5ba3151bf423c32bff
org.eclipse.hono	hono-demo-certs	1.4.4		2fb8f2208e1b988eaaa245b43620d543c3cab365
org.eclipse.hono	hono-demo-certs	1.4.5		80e67d17184d17cb6b2d66ace30220a25e2d535f
org.eclipse.hono	hono-demo-certs	1.5.0		d80a4294243f06ab58d0f23f39cea1de83770e1f
org.eclipse.hono	hono-demo-certs	1.5.1		a6d0be98496b30306f6d8818838a3a8340685dc3
org.eclipse.hono	hono-demo-certs	1.5.2		7d8887005df00a6c7cb164fb36c39826798ec4a4
org.eclipse.hono	hono-demo-certs	1.6.0		0259318fd9ef018fd69d2a282e17a7b826cb2bf3
org.eclipse.hono	hono-demo-certs	1.6.1		7319f39492e279421620dbb8ad71319f9e189e08
org.eclipse.hono	hono-demo-certs	1.6.2		aaf731e4fb086f349709c82a09355fd42c99b1f4
org.eclipse.hono	hono-demo-certs	1.7.0		b395c04e088b0de3e1c4c9f4447eff815e058453
org.eclipse.hono	hono-demo-certs	1.7.1		4be4aaddc23634ea1d173a66eda6f772c9f91122
org.eclipse.hono	hono-demo-certs	1.7.2		18b91ebdc5ddce1514fb62b64b28ea8066d956dc
org.eclipse.hono	hono-demo-certs	1.7.3		0835d4493ec42bd78617be6ee59102a2d8eec432
org.eclipse.hono	hono-demo-certs	1.7.4		90de99a9b1610b083ff5a444faf8f00feb8a32fe
org.hbtalk.open	open-sdk	1.0.0		1e8f2afa352c9b7fb2ab032712543f7c96ccf4b2
org.hbtalk.open	open-sdk	1.0.1		c8fe91289d8117afa8fba8dae8be35719d72a2b0
org.hbtalk.open	open-sdk	1.0.2		4935a99a2869a362fd2a8c3c6660b910525084b2
org.http4s	http4s-blazeserver_2.11	0.3.0		54a674809f6fe4b040a11631ca2d5560828dc8cd
org.http4s	http4s-blazeserver_2.11	0.4.0		54f258a27ca32bd60ca4f29a60d2989832a289a4
org.http4s	http4s-blazeserver_2.11	0.4.1		ce663db403ef3be1c5571cdfbbb53667e2fa72a1
org.http4s	http4s-blazeserver_2.11	0.4.2		ca795e9a0208f8548359f28fe77ed83d2312ccbf
org.http4s	http4s-blazeserver_2.11	0.5.0		a5273cc77a1d4d92370beddc8c8df879cb7212e4
org.http4s	http4s-blazeserver_2.11	0.5.1		370c574cd547e92b9b17d562c844351a53b01724
org.http4s	http4s-blazeserver_2.11	0.5.2		93099e9a5efe96ba668a01f855922875beadb178
org.http4s	http4s-blazeserver_2.11	0.5.3		1924ac552782b3eb745b6c06e3adccf59be4845f
org.http4s	http4s-blazeserver_2.11	0.5.4		f112f557c7847c07ad84f69a5183f269c1ddbc0d
org.http4s	http4s-blazeserver_2.11	0.6.0		21ffb855469913068e87c7b55701ee667600bed5
org.http4s	http4s-blazeserver_2.11	0.6.1		a52e34cfb37c8ca406ae8d03f5c2f8bebc74744f
org.http4s	http4s-blazeserver_2.11	0.6.2		26293128f7e1e3b4de957ed5582cf40ea4e9b24f
org.http4s	http4s-blazeserver_2.11	0.6.3		fabe75fe47237b73cc547739aea50828908eb37e
org.http4s	http4s-blazeserver_2.11	0.6.4		95671370a50ad25d045ae3b48cd5f123208a292a
org.http4s	http4s-blazeserver_2.11	0.6.5		3afa14bfca696443e7cd031f96bb78a6562dfef8
org.http4s	http4s-blazeserver_2.11	0.7.0		9e417c40bbaeecc87f89f8bfd26293d082d0b3ad
org.http4s	http4s-blazeserver_2.11	0.8.0		4a030e0a73ce70cbfe99aa664f377c1d7f976d8b
org.http4s	http4s-blazeserver_2.11	0.8.1		9a06d58949d299dedb42239ec8deea83f27de296
org.http4s	http4s-blazeserver_2.11	0.8.2		64207668b14011aaa47ef35a8e03aca5d95ce5f9
org.http4s	http4s-blazeserver_2.11	0.8.3		fc437e05c3fbd88194ad22022c86f7f6f90823e8
org.http4s	http4s-blazeserver_2.11	0.8.4		41c00c0f62dc9942d48fe4aa178929993b48ad25
org.http4s	http4s-blazeserver_2.11	0.8.5		cc19a7f9aa5d967736d525c34d8502bd2e10a495
org.http4s	http4s-blazeserver_2.11	0.8.6		761fb5b4401ed7bba94c9b92e0ff369e46a48793
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.2.1		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.2.1	metadata	454f071c65bbb4066a83236a1f5edda5e1bbeaa3
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.2.2		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.2.2	metadata	580a32e5fe0be62bfbd82fbfd764fe5c62c25aa5
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.2.3		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.2.3	metadata	df975c1971f679fea1ad5836293d6b19b9daa32c
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.2.4		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.2.4	metadata	2599de5691648292b0f0c3a24a7077604a1ecea2
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.3.0		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.3.0	metadata	53ab423863e3b708c78908d67ebb1eb14cac7592
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.4.0		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.4.0	metadata	90859f17854436e126a52781eb2b2bfa18a2e8ff
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.5.0		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.5.0	metadata	d0d1a83ce486901d0de20b5d16e2506650fe934c
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.5.1		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.5.1	metadata	4de7ebaad8a6876d04b2df9f9515f04cc261884e
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.6.0		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.6.0	metadata	78c4f7813ef009d0ae96fdad00c58afc2f0ebb0d
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.6.1		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.6.1	metadata	1de5430493b5b51ba0034058fec05886f52e7b1f
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.6.2		N/A
org.jetbrains.kotlinx	kotlinx-rpc-krpc-logging-watchossimulatorarm64	0.6.2	metadata	8878f6c5bf5dcfdbf7bb557db309576aa950e9bc
org.kotlincrypto.hash	sha1-iosarm64	0.1.0		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.1.0	metadata	cb229add8c4ac4c52c4269f14c2d9936989200ed
org.kotlincrypto.hash	sha1-iosarm64	0.1.1		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.1.1	metadata	52103994082c2b109ba4757ed0ea839679daaac3
org.kotlincrypto.hash	sha1-iosarm64	0.1.2		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.1.2	metadata	ac96de9a58a1cf7128d06acab7ee471c2049ee24
org.kotlincrypto.hash	sha1-iosarm64	0.2.0		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.2.0	metadata	bfc21dbc77bedb6cc58c595b267fe6e486cadd5a
org.kotlincrypto.hash	sha1-iosarm64	0.2.1		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.2.1	metadata	7f7c3984936f8bf12029bdcc594a4b96381e7528
org.kotlincrypto.hash	sha1-iosarm64	0.2.2		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.2.2	metadata	1e5d33cc6ac349a5124cbc75a48257ec0e21fb35
org.kotlincrypto.hash	sha1-iosarm64	0.2.3		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.2.3	metadata	c5668c22485edcbc862f5218aa7ba7885c411a20
org.kotlincrypto.hash	sha1-iosarm64	0.2.4		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.2.4	metadata	3f063e000dc635c4277d79ac8ddac50ccab31d36
org.kotlincrypto.hash	sha1-iosarm64	0.2.5		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.2.5	metadata	39e63b6176d114f8da60a9e529f260ac43a94ac2
org.kotlincrypto.hash	sha1-iosarm64	0.2.6		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.2.6	metadata	d9a6874e7fade49a45089d957ad0d0f71838e96d
org.kotlincrypto.hash	sha1-iosarm64	0.2.7		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.2.7	metadata	29c8dd94c4834a72bc66f6581c173fca69c9e9b0
org.kotlincrypto.hash	sha1-iosarm64	0.3.0		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.3.0	metadata	4886e19e4c1e5bff339059782c5811128ae83ee2
org.kotlincrypto.hash	sha1-iosarm64	0.4.0		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.4.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.hash	sha1-iosarm64	0.5.1		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.5.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.hash	sha1-iosarm64	0.5.3		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.5.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.hash	sha1-iosarm64	0.5.4		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.5.4	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.hash	sha1-iosarm64	0.5.5		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.5.5	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.hash	sha1-iosarm64	0.5.6		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.5.6	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.hash	sha1-iosarm64	0.6.0		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.6.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.hash	sha1-iosarm64	0.6.1		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.6.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.kotlincrypto.hash	sha1-iosarm64	0.7.0		N/A
org.kotlincrypto.hash	sha1-iosarm64	0.7.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.mvnpm	magic-string	0.22.5		6809dc86a603aa4101d968d740dfe9d4e7411c8f
org.mvnpm	magic-string	0.30.10		99e92f9cbc7923eb2aedc29d2dad5e588bd35169
org.mvnpm	magic-string	0.30.11		7d00786c645a4d7c2ade3a6555e8647e530ea328
org.mvnpm	magic-string	0.30.17		686adb667e79b09296017854c8a19c02dcb141dd
org.opendaylight.controller	netty-threadgroup-config	0.10.0		8dc668436128689b26900b6fb14c4a1cc21ac1d3
org.opendaylight.controller	netty-threadgroup-config	0.10.1		9700f9f375812ad4233f4d7f54942e963d9cd1c9
org.opendaylight.controller	netty-threadgroup-config	0.10.2		502d8571d710ff435bd1d72313f640dc15a761f5
org.opendaylight.controller	netty-threadgroup-config	0.10.3		536be233f178e642e107fcc6276e76b9cff8265b
org.opendaylight.controller	netty-threadgroup-config	0.11.0		1c8110e2712f0e6099141569a0d01a90f30bbd06
org.opendaylight.controller	netty-threadgroup-config	0.11.1		91025604dd2a77e00da3054054767a0cd88bc2a1
org.opendaylight.controller	netty-threadgroup-config	0.11.2		b3944723b3d91f748cbf5007033e284fc32fa908
org.opendaylight.controller	netty-threadgroup-config	0.11.3		334ed73e89c2826211d3f69191203bec900ce0b8
org.opendaylight.controller	netty-threadgroup-config	0.11.4		490596bbee3567bc0307484a83ecce27f3683d48
org.opendaylight.controller	netty-threadgroup-config	0.12.0		d4affc4aca0ddf04b89dd0b88d62adce2c6cf344
org.opendaylight.controller	netty-threadgroup-config	0.12.1		cedf03c17082b349df2f4c1b6c727ec90a2ce24f
org.opendaylight.controller	netty-threadgroup-config	0.12.2		a2bc75914a6311106870a4875dc255eec37ff56c
org.opendaylight.controller	netty-threadgroup-config	0.12.3		c745c1c5d03ae6c3132402b89d8872a1473f5e63
org.opendaylight.controller	netty-threadgroup-config	0.13.0		201d7960347648000a656bb67b66d42a4aad404e
org.opendaylight.controller	netty-threadgroup-config	0.13.1		337a9681c9cc10308d2bbfd18d3f9b50c58f9669
org.opendaylight.controller	netty-threadgroup-config	0.13.10		cfe18ab60fc185fd95c646a67bc33d0922870e8a
org.opendaylight.controller	netty-threadgroup-config	0.13.2		b35f58435a850483950e58b3e233dfa6dc9511fe
org.opendaylight.controller	netty-threadgroup-config	0.13.3		f9e4173ad693b1dd58d1130d4a0ac5ae4b2b10f5
org.opendaylight.controller	netty-threadgroup-config	0.13.4		7a654bd41c6fb1a38b5b84c0b14b9cc13dd6826c
org.opendaylight.controller	netty-threadgroup-config	0.13.5		61d4dadc2c59b4e8d11b2de854c380dd85f0bb68
org.opendaylight.controller	netty-threadgroup-config	0.13.6		fe6c2e187c01907df810f5ae975f72d93cd577ee
org.opendaylight.controller	netty-threadgroup-config	0.13.7		456328f0c725fe17e4538df9abbdb8bfe440092c
org.opendaylight.controller	netty-threadgroup-config	0.13.8		e329b2477f56d61b266488d153aec91ad77b1a8f
org.opendaylight.controller	netty-threadgroup-config	0.13.9		41928d3ae98e3d80e0f9f9838041be23ccaf8074
org.opendaylight.controller	netty-threadgroup-config	0.14.0		175cd353b327216b36f17c4b60f692e2e72504e0
org.opendaylight.controller	netty-threadgroup-config	0.14.1		f346e08b1e96214dacd68ef0fa94f197b93999d1
org.opendaylight.controller	netty-threadgroup-config	0.14.10		67c60c5d981c62669b2d185db334178556af89b9
org.opendaylight.controller	netty-threadgroup-config	0.14.11		742d298a2bd635e5a80b3ce2c00dfb9c2779601f
org.opendaylight.controller	netty-threadgroup-config	0.14.12		dea1b670018420a47c51d49cc3f4c40432451724
org.opendaylight.controller	netty-threadgroup-config	0.14.13		3ea6c91c8cac4cb52c66e971141170a77ec86be5
org.opendaylight.controller	netty-threadgroup-config	0.14.14		04d5fd357859d558114bdebb51fa2b5af14764e6
org.opendaylight.controller	netty-threadgroup-config	0.14.15		5bd244316adeecd407331534374018f8ee66d753
org.opendaylight.controller	netty-threadgroup-config	0.14.16		4749157477e72bf4b4de1ff061f2c3dff9ee0dd4
org.opendaylight.controller	netty-threadgroup-config	0.14.2		1233c470c1301b7100694c75ecda3110ddbb0784
org.opendaylight.controller	netty-threadgroup-config	0.14.3		0fc9c4da97421f60474295a6b9dc0c0e545f76b9
org.opendaylight.controller	netty-threadgroup-config	0.14.4		2dec137cd062d98947c815b836676c7a4a7aceca
org.opendaylight.controller	netty-threadgroup-config	0.14.5		027ed5f87ed882d23ca15de3b040c4d6715421ac
org.opendaylight.controller	netty-threadgroup-config	0.14.6		7a88f0b19f59bc7f8c87cd520bea66966a2c74f7
org.opendaylight.controller	netty-threadgroup-config	0.14.7		e41293cacb1c6cc456dc3a385a207eb101cd8449
org.opendaylight.controller	netty-threadgroup-config	0.14.8		71e165fea4a9320face0145a1565b24c3b6a7cef
org.opendaylight.controller	netty-threadgroup-config	0.14.9		29e60647361b1ec89b158095c9146b35b8610b9e
org.opendaylight.controller	netty-threadgroup-config	0.15.0		6f18251d19db1f430bd974b86be6cb347d042c05
org.opendaylight.controller	netty-threadgroup-config	0.15.1		9c00d939257c242bbee0320eaace98eb57af9317
org.opendaylight.controller	netty-threadgroup-config	0.15.10		6bd46a9d8fe9cad7b34b7457e0bddc91bd458df0
org.opendaylight.controller	netty-threadgroup-config	0.15.11		9e9969a64de2919cbdc283398c8d66ee5e9600c6
org.opendaylight.controller	netty-threadgroup-config	0.15.12		8fe5969dd9292df69f801d152d2d15270d4b80d5
org.opendaylight.controller	netty-threadgroup-config	0.15.13		12158fe2c17f6a11e8b2f9079eeccd85cc6e9dc6
org.opendaylight.controller	netty-threadgroup-config	0.15.2		63249e6ad29bfa09a4e979c07614a47d50281166
org.opendaylight.controller	netty-threadgroup-config	0.15.3		3c04f4006cd8b2456ffbc9a1cc9fdf3d6eb0aca3
org.opendaylight.controller	netty-threadgroup-config	0.15.4		62cda9de72c75425291da8d95456920a70df394f
org.opendaylight.controller	netty-threadgroup-config	0.15.5		acc02e72a81112a8446840706a84d8a3c9cbd638
org.opendaylight.controller	netty-threadgroup-config	0.15.6		b85d13ac864f3acd1d12f26e1a6808329e798573
org.opendaylight.controller	netty-threadgroup-config	0.15.7		ce6a06ff896b6ba155cad1159000c210e5349e49
org.opendaylight.controller	netty-threadgroup-config	0.15.8		7109310bf4a921718e334895c5f3360efa90ce93
org.opendaylight.controller	netty-threadgroup-config	0.15.9		17134d5c9d1bd22a10eb6162bcda8a55803b2638
org.opendaylight.controller	netty-threadgroup-config	0.16.0		2fa952c5c340851f8da52cc0c45560885d3fb13f
org.opendaylight.controller	netty-threadgroup-config	0.16.1		92b2f5936a28668bdbd477f5f3ace071f549fa93
org.opendaylight.controller	netty-threadgroup-config	0.16.2		7bba940c6411743d828770bd24ae2a735bbdd334
org.opendaylight.controller	netty-threadgroup-config	0.16.3		f78f860d2cdf886de114ce66d3d08b858fb5ff27
org.opendaylight.controller	netty-threadgroup-config	0.16.4		13acaeb4b91dc6fd81274ca1070a11f17d496b9d
org.opendaylight.controller	netty-threadgroup-config	0.16.5		9ce57372d087a72165b2dbb580516bedd219efc0
org.opendaylight.controller	netty-threadgroup-config	0.16.6		4ab24d296748b53822bc730cb1a0eb175384bedf
org.opendaylight.controller	netty-threadgroup-config	0.16.7		1d0a59b8f46b86279a0a8a9318eba4746f9fb267
org.opendaylight.controller	netty-threadgroup-config	0.16.8		7cd59b8c9f2bd476705e08c6b475caaca5ef6be7
org.opendaylight.controller	netty-threadgroup-config	0.16.9		8b97088c08e71994b991784b610cfc0ffda27655
org.opendaylight.controller	netty-threadgroup-config	0.17.0		717bd0dc44a74d214a08642c246293a3899f0c33
org.opendaylight.controller	netty-threadgroup-config	0.17.1		c901f67c6d9188cd4263fbe6a31621b6cce250fe
org.opendaylight.controller	netty-threadgroup-config	0.17.10		1a9d1699ab73153a2e54980465a3a5bb21aaccac
org.opendaylight.controller	netty-threadgroup-config	0.17.2		708f7c9f5a10c12b052380ae0dfff8e9283fd60e
org.opendaylight.controller	netty-threadgroup-config	0.17.3		d0840417cb447135c7389ad252175d26a9d66f31
org.opendaylight.controller	netty-threadgroup-config	0.17.4		2cd287fe6849a7f9cc5dfea280854bf181133e49
org.opendaylight.controller	netty-threadgroup-config	0.17.5		472f4e2010b07296aeabd043afffd531f23cdce5
org.opendaylight.controller	netty-threadgroup-config	0.17.6		2ceaa56e53c0b4643cbd9a115bf809eef638a919
org.opendaylight.controller	netty-threadgroup-config	0.17.7		8d601387a8eaf7e6c681269c63a6378055626a81
org.opendaylight.controller	netty-threadgroup-config	0.17.8		5406bb2547cf987a284cea3b4e86b17ef0fdc777
org.opendaylight.controller	netty-threadgroup-config	0.17.9		a95197d928db41d8f0ed3577eb597ca89ec79f18
org.opendaylight.controller	netty-threadgroup-config	0.18.0		dfd009b82d5fe3dd3ecfcd00febcae416a3d8034
org.opendaylight.controller	netty-threadgroup-config	0.18.1		daa163fd658d6b5e29c1a224c42485611979884e
org.opendaylight.controller	netty-threadgroup-config	0.18.10		a3a5d0c5da52d5aeafecacb6a02d48fa48a93e52
org.opendaylight.controller	netty-threadgroup-config	0.18.11		774f8b3644b168333b4eb28201a7f455e2ee6d99
org.opendaylight.controller	netty-threadgroup-config	0.18.12		8980c27184ed85155bd9ca8a54a98bb6ae62bf24
org.opendaylight.controller	netty-threadgroup-config	0.18.2		68a0a6af5e36e0bcb894a309416a1faf41f467c5
org.opendaylight.controller	netty-threadgroup-config	0.18.3		2ed6cfdd962e6108cb0b4c85a4da9202e57bc39e
org.opendaylight.controller	netty-threadgroup-config	0.18.4		b8ad24c19f749846d56394fbf76dcc294b0c1e99
org.opendaylight.controller	netty-threadgroup-config	0.18.5		8d60a0c82d671b4c1e6a0853ec5334cb91426233
org.opendaylight.controller	netty-threadgroup-config	0.18.6		3a2e77cd8fefe2e45f60fac4c630078fd0061836
org.opendaylight.controller	netty-threadgroup-config	0.18.7		bd5012131ffb3c345441cbc67643b13aee42293b
org.opendaylight.controller	netty-threadgroup-config	0.18.8		ce9ca2fdb79006cb8398251af7ea61339a2b776d
org.opendaylight.controller	netty-threadgroup-config	0.18.9		b57d1a19e053f8a5eb9aea44da9b218bc422652d
org.opendaylight.controller	netty-threadgroup-config	0.19.0		c1433095b55da0797215646a9bb5e0a133fe09d0
org.opendaylight.controller	netty-threadgroup-config	0.19.1		6cceb2c892076fd79042357a2da705dc4969c3ec
org.opendaylight.controller	netty-threadgroup-config	0.19.2		a634527cdf8ba9c7dff7b16b704546d3e70e2f9c
org.opendaylight.controller	netty-threadgroup-config	0.19.3		ff8c87e51dc24f796f9ff0bf858ff814aaea0bc2
org.opendaylight.controller	netty-threadgroup-config	0.19.4		4fd193ffff5de898aa7954e5a166db913cdb0a09
org.opendaylight.controller	netty-threadgroup-config	0.19.5		73e1c290dd80a986b76cb2da87539bb3e49e5532
org.opendaylight.controller	netty-threadgroup-config	0.19.6		f6db99160033dfed629c212c3ee3626df107e063
org.opendaylight.controller	netty-threadgroup-config	0.19.7		9d6030e9969325509ab04cc000e84e4e043f2002
org.opendaylight.controller	netty-threadgroup-config	0.19.8		df98899b51204e9c54490d4b08c8086763792f31
