au.csiro	elk-distribution-parent	0.5.0		N/A
io.github.vigoo	zio-aws-networkfirewall_2.12	3.15.82.2		c906821dc62f73d9a5970090c5e4ceb534caade5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.15.82.3		0fdcbb6beb8b7fe60b5822d01b3fb79f9480e308
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.0.1		e059752cd0d45e519a6586c39b691f8b037a24d0
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.0.2		9758ef6cbec00c04456aa2dd9befdb855f42023b
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.1.1		a4e13cc9efd8f99010a6e1dcb893a266a7bf10dd
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.1.2		340692486a54c22e5f5fd41fa1ca47f1a766667f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.100.1		90e6a23a378733c0fc5995d95f36483e91c038d8
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.101.1		a62be0d511fc27d5b3673bab2bf8117fea945981
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.102.1		2a75c497e4304346c55735eaa57559d0bb62b2ba
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.102.2		af32b0522a182f1ff8c7c5ef5e91794b27a6752d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.104.1		37cdcf8705070c77f1f2f572892ac4bed13873bc
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.13.1		bc2e71514ef05b4f5c1041e1956d6b0b3156b31b
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.13.2		397e2569afa253bdd41b71fdc8209582c0c46179
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.14.1		86fd798afca85716f74891016f34917caece2661
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.14.2		d824fe18539e18b1d4b220deaf610e174f7b4475
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.16.1		652d2857f960ff22622a016246ca1d2ec9c15fa2
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.17.1		9d39e24361290fb254cdfec2c091e54e63b04955
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.17.2		86185e4306adfcb7f54f56df6c41df2d6447f012
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.18.1		3634624cb6f68323496422d9cd393ae54aee6728
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.18.2		650c0a2f44c11ecbc2c0e72b942821d51b15d67c
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.18.3		896e802486813c761bec8fa05640edbbe64a0c0c
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.20.2		51762bd4f66807cf4ed1875466e60c221c879c23
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.20.3		01904f9bf11062ea84000d6313fe594c8f2e67c4
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.20.4		430993e20e28fa9d6e675e89ef07a8ba289b233e
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.20.5		106da28b14080d4b823138664992bbc0a369e21a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.20.6		718aa14edab39a11a43c52992a85c1431d734df2
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.20.7		1ba14e7ed5cf74c748cdd2d1c59e42ab29561148
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.3.1		0161c9ccc7d64208974f5fbfce69e28dab9817ba
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.3.2		836dbc5185c20466abb487b28f03aeb9398f6fc1
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.34.1		579560adeb69979c1817fd96f85c56ac9c01abd3
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.34.2		1ec404a4bbcdcef8d9d5763ad13e9922a6e6a1de
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.35.1		08edc8b74e9d6d204f18c63b932d866732c216d8
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.36.1		ffb8dc27a78ca5a8daeb300fd779b9a2cc0d717c
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.36.2		9c8e12e7b5ed80d46de1273d2f939ddaa32b9963
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.37.1		8270649a7acb3d2bc027873568395634f3f347cc
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.37.2		11df5e91665b9b553f670a7f5e3eeb6259480622
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.38.1		92e0a4ec411550c1023757def1436f7b8f9ed80f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.39.1		d0e271967346aaaaa1741f632cf83a4567bebc34
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.39.2		b1f40595cb7e1d7c5f964072e4b0227ebb1950ca
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.4.1		9a93a1d4a99f12ac920fbfa36fcf5f239fdaf9dd
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.4.2		3989909b46416cb2a0c2320bdec2e1722875cf1b
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.40.1		3ddfb466feb74bad309511ae8666a91e0e463dd4
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.42.1		61347a511d417271ec166e8c4b53988a174a1b8d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.43.1		7287ffc0be068b83e1aa1a9179e22a911e6dd689
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.43.2		ca981077cea5b594ed7114c263852182b828b03a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.44.1		eb246bd87b792e3bfb49797402d433eb405ce5ff
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.44.3		dcee2f1c166f977b2684b064e1ff11000feba6e3
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.45.1		1e9a4dcda8de7f887461cddda455dd09a38636ce
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.46.1		38deff907cf2a072debf1f4ec5347fe155680186
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.46.2		04ecbe52dec3f5252a6c29474e541da8aff933e4
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.47.1		608e9e68b5174498645df19760d76bf6d7bd8c2c
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.47.2		e213305e2f96259def76016e12f032c69bd8caf4
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.48.1		1a648e21646a26d0a3d13bcff8a2d3fc03b49fb1
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.5.1		71877518ed28e045b4d1911c73d27ee94fe476e2
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.5.2		929697b4c706f292187745b0d4ea90c4d38b2628
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.50.1		6478c48fe2df6d00f7893de26d46a96031db47d2
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.51.1		631b3da828def3ac702297e7deffc83814c52a03
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.52.1		af50a952d94ddbfd1ad514558bb501a6ba29cb19
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.54.1		6d626628570539f2e259395b89fa62a5ed4f4803
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.57.1		6f96772225f0c32b3b706c97d392035693fe8c9b
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.57.2		94b0f62b285004ba589beeab3e294eca8cbc6ad5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.59.1		34c09737e15270ccf3746a6be44ef39190f8aab6
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.6.1		3c2517d57b86897d4b004d26716045a8b40bebc6
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.60.1		9a12046210216c9592d5e8ac0fe558e7d1815ce0
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.60.2		f2cbcd393525f007083d95dc55e06a1ef4d5e18a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.61.1		c42f0265e33daec79217f97d76109d274a7cea6b
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.61.2		654a90ad2c1b900bbf037727d34246ea40bdd3eb
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.62.1		21c800e6cb49ecf70f250d0c2e55a946392e4ce9
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.62.2		418a7062cd18fbd1f22173e9b652a42973b98ce2
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.62.3		09396b242774b5c1e3b3c74aec512f4fb80a0623
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.66.1		f0bfd0fd0a744290617e4263ca137cc7fc204a9f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.68.1		d0a63274b3ebdc4e9d225dd692c6f251d7b99327
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.69.1		2bf0938a083140f7797fe3846736944611343c02
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.69.3		8e58b092900288fed46e70d0670da8a726111dbb
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.7.1		2c33666e7ae554f0676c664114ab8a82864734e3
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.70.1		c7cdca7e567e15eb0c3e772242b8c7bef250f9e1
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.70.2		3882dbb6cce12afa8f5e18fed49521f73c34e281
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.70.3		58df8b83445738be7b706795e5bf1a5f52b70cb8
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.72.1		f6e2b0e9735ff5082c1d14eebacee8b5f926f98d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.73.1		c42b9875c85090c1fd479671b3e26a6d7e098299
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.74.1		7c7c80f6dd66377f5e6b9dae9bd5650bfcddb72a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.74.2		6dbcf409e15e54af26d365346723b0868dfd88ed
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.74.3		f3897046b6c81ba59b27d4eeaf4193d882b5dc05
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.74.4		68cea18832e883262eca45c9e28d07d4109837b9
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.74.5		071d9e15c182dc01024932643c26e8931893e142
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.74.6		f09e8b8e2aec6a714dfa1f5ed4936b979ddd00c5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.76.1		80f42d1801438fcbf6ea976946656397521e58f7
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.77.1		b56400b53268b3ef09d1c1dd536e6431ea02e33e
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.78.1		23357b00ab89964a989c1a53e6f63739b05ba0cf
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.78.3		8c5286d9f0031913a7806d75abafd7c0d07a2022
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.78.4		3a4790d96bb45e9aabcc7412bee2c62772fa0666
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.78.5		d841dd8467aa84dc66d54f725a91b2ddbda9f587
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.78.6		26b4f4cdc72258f187eb2fceeb9eba3da95e68ce
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.79.1		231cd43adf3faed7eedd43197f22cca2b6a2eaea
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.79.2		75b612054e6b4ca8b11ffa2e7ac58ae53d2eed2d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.79.3		1f53bbda26e0e7e8c1793cfee58dc9297801ef32
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.8.1		a5768cef4b7e194c62b4ca603ef99824abca33ab
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.8.2		23f742088c716af3b2cb158ae0146c0fb340efc5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.87.1		5fd2801d7643b8a5118ffa2690364d7811c72846
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.88.1		034f818e82f6dab5728e903001d19c355301785e
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.89.1		005209104f915f2744f3a4b877f33104c96fbea5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.90.1		18eb84661f8883ffd26ced82b15b6daf7af0206b
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.91.1		5e11e51082b6b42d7c8e24dd2c4952e30e9cc46e
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.92.1		796783c1741fdf3e2b0eeb9a9d38d0aa694e10f8
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.92.2		7eecbdbafc842b8e141621edca67bd7fbe9ed348
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.94.1		047aa131357c078acf3d1cb4aa3a5f134f59bd6d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.95.1		cbe401d259817400b2d5787258454fd057b7a0b5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.95.2		813675dba010a12a14b96079733e8a781623d7d1
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.96.1		e81d161273041abfd57d8729d3bd6022e6811c96
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.97.1		d6225df687da8412cedee717312497b71ce4f31c
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.97.2		eb5393895baece5fa5d2382c2193bdc6586508fc
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.97.3		97db6298af63a3a814199d1ec6516b4533b2ef08
io.github.vigoo	zio-aws-networkfirewall_2.12	3.16.99.1		0da37b53b8deb3eed2c68eb9466c83c242a57a15
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.1.1		a3d8cbcf8cf4a3c6259a1c585d1dc9188078dc0a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.100.1		e2bb0f5e462e1a4ca0178f1ddfd7b4242b598e45
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.100.3		bf37cea79d3345e818e5ae16d74b4da77d0ec525
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.101.1		217453498767ae3a670c8ecb662c3a9b180cde17
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.102.4		f42a6017cf5c21770e2689b0a5e6c078c11839d5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.102.5		c60b6e6e9cbb0e7e26b06a99a7d1056be3d13926
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.102.6		0797b7027d7472810b44623ef512ee35516720b0
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.103.1		b891bfa03dfcca8be728309137d1c4f03dafd902
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.104.1		c40a4adff26e1e00b3ab46f5235ec13f45599651
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.104.2		d9eca1127de91e7442f83fb6f3ce4f698e4487fe
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.104.3		d272d9815ce434d59bc1d423b44e16fd65a84bc5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.104.4		9bb918d17c99179796e9e238ea14a4ba45df1fb1
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.104.5		7cf705964a26ce20cbf171746dfe726bdd54e19a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.104.7		1809eaf5684350db9ce22e455b70f7bdb97b5ea5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.11.1		3fd0b79dcca50c54d4b5562de7a6cec2a105ae59
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.12.1		fd6cf9686af727aba43df641688b0bbd375584bc
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.12.2		7fde432f771244eab2adcccd8963accc93faf894
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.12.3		50ae9b37a356c6d171951a2e39baa45f4319a865
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.19.1		c253d1b74d1fb071270ead5ca37cba75a3776569
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.2.1		ee921d8ca8411f670f437c9b5359a036df49912f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.20.1		1a7f525a20043e3fbf05306b67f80ffd6b2e8090
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.21.1		b723b5c6d8847d6d8a22bcf62b67da5f0bf23662
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.21.2		9b4643c2b92dea2d26a1131cff4131aad3123648
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.22.1		e3e137dd753a869ce1704349c09ddd46e9ee76a5
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.23.1		e21d291062cbe75178b8e2c782c1d58190992f94
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.24.1		6979d39d19a5bf451a877db236ebcacf71376558
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.24.2		45a6d2ee4feea6785633e5435519eb235100c230
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.25.1		ae20df2274c4d222dd7baa2b134c2d76092a751d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.26.1		bf10fbb1d68e93101399043fbc00def6ac93d26d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.26.2		069c80a75affd4c7e31b54b59ed7053462e3e8eb
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.27.1		7787b580e161ec24cc3c328cd0b607955b68166f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.27.2		7edb95a5ac5d2a6807cdb88e2c6cc25ad30d03ea
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.29.1		ee3d903fa088f453b46a35e1716bf79e61834be8
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.30.1		3b9ec4015bd84c9df7b55ce4465d307ab3a76334
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.31.1		9663908c83249429615584b6ac424904544ef82d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.31.2		90932e498aff89a9d0b0d0370d687ad28e972ff2
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.33.1		b24688e03d621c0ffe081f976679ddf32822954d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.34.1		d0e7e309418f18bb7d05c039417603f5bf914c16
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.35.1		d9cdb6a937ad7392e0cd84a598c176cfa7cbf211
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.36.1		7effc24804f88a0a0f65b965a1792e6edd5f73cc
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.37.1		01bb18d7e57bb0ee5b0df48b2afd976373795ac3
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.38.1		af7ceaf30acc861a2b99cfc585645deced1337a9
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.39.1		39d5cfcb650e8a49e30ef74ff813d4101b788101
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.40.1		88dd62404cb09bdcfb20e9b8d13534ace926ded7
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.41.1		f76d420011713d5747d097976f8f1d922d1ed8a8
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.41.2		5049b1b81eff2d0814690c1d274c66276e7c8dd8
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.42.1		47ff8b0a855d8ae98b672b798ac6c3d5cfb3f893
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.42.2		fd83e5592e572e0b9ee39613c0b6726e327dc51e
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.42.3		aaeec2a8e00542b64359562da20c8f10f5cf935a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.42.4		887553249acc71fc604f3d7946001f8e75fe4c30
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.42.5		af2329c1bde1be9371f223e8782a9baa8fbba9e7
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.42.6		fe1204f8a6b21af384aa4a24aa7d7bc80bf03651
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.42.7		946a213982d4c1a610983ef5fe707e3e45990b3f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.42.8		a839b8788a4ea5b0ad065551ee5a48ac294eaac2
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.42.9		c75c0479c1268e911bd403f3f7d20f667f455a07
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.5.1		87e8cdbdac34c0ddc267a5ad64abf89f36191397
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.56.1		2a576ccf4d57e7390b82910015097e89051cb3dd
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.57.1		cbb2bb162f404a49b9a4bc310a2463b0e948e433
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.57.2		d45058fac258ab43b5b04d2c5884fec87d3ec16a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.58.1		28ef27fb422121712001840a99c19d384372d6a3
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.59.1		0a43c9b5a94b71232662beeec0be1dc77b34e777
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.61.1		f57d014b06b51d60ed8e8043d2b31f72a453e20d
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.61.2		76389f87d97af481b5288f1f0b5d2587355b7da0
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.62.1		a20fd98a2338f01f392a3fbbdc459f9d32712d35
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.63.1		ad7c1564338e60b3fc76902a272f034bb0541f8f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.63.2		f04670ebb21026a7125a3dcb24e07c4276358638
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.64.1		56991777b4a18b0bf821608bf177ba1d6e9a6edd
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.65.1		88341653a74adb23ee6c1c6ad23d86cd34905b22
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.68.1		48ca0ccbba7a0654978b72621cd8b12a0ea6b49b
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.70.1		a54178c4e2197148cb4686a6a2cdba4209cf7134
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.71.1		108270245063e55fb62f8eab51d4717af910f99a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.71.2		75439ab0d1556637f37c0346408f7531da479f0f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.71.3		c1b42796bb370242579e6d1e2077f452edbf336b
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.74.1		5b5c3c356b656147ac74ec0c8000eaedbe6746b2
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.75.1		fc3fe3a579036fd2e046f92ce30d9bcc126d4c65
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.76.1		058bc624b1471fa687a3f77b63ba76293b91d60b
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.77.1		6b85fdefe6c4244369648cb047bcb52d2831dda7
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.78.1		657f7599f99d6615aee3c316d5a68a68be386a83
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.79.1		ac6b9f757f5e0c7c12821510378d3ac9af93898a
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.8.1		dc7261fb678dfa9dc7db182035f097c41b470eb0
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.8.2		fbaf81ca757c96ab1e74166ec01d573d35d4f50c
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.8.3		6a0555ed0813219c2c03ffe69f8a7c7cf9d0cd36
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.8.4		8b00b8fc6e359a69806080005f6020e07af86e7f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.8.5		682df9a55040d517bd7c26e0ba721c1fde0cbbd3
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.80.1		ca84885d5e87f2da90875b75f32e4d9414a9a795
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.81.1		398700236e8eeb4be0bcdf9ca4fad195fa4e12e3
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.87.2		ac2b446825f59828101c1c39280711b75a98ef7e
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.88.1		d7045201fff051ca85c18b0dd120e2d1a22f05a8
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.9.1		3f731ad50c6bcb96cfcafc7e9ac4ca8cd4101068
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.90.1		23c8e283e904a7ff4b6d4ea803bb5e0389b8e790
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.94.1		b37e1e32a009465386f784d71fa80480237c6742
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.94.2		a41fb23ede70b047ca22c5c1c5790447faccb847
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.97.1		6a96d8815be80ec5f540247a35fb65af2968812f
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.98.1		544d044c1f4477dd933d95ea79e6f757a85348c2
io.github.vigoo	zio-aws-networkfirewall_2.12	3.17.99.1		d97fd1e3257f7d837e8a95b545effea8ace3512f
io.github.vigoo	zio-aws-networkfirewall_2.12	4.0.2		685e12de2951466a46412566daa2c9242cf24909
io.github.vigoo	zio-aws-networkfirewall_2.12	4.0.4		562a9a5e851cc251668e1c01278fb7634002f5fc
io.github.vigoo	zio-aws-networkfirewall_2.12	4.0.5		382e4cd85f40bbd1adeb958650938904c524653b
io.github.vigoo	zio-aws-networkfirewall_2.12	4.17.104.1		ca824666bbb215305c3648aa22ab29937e252784
io.github.vigoo	zio-aws-networkfirewall_2.12	4.17.104.2		009fa4181b0b9e9e78d284cf24c60ad4325a8f5f
io.github.vigoo	zio-aws-networkfirewall_2.12	4.17.280.4		d6d0ab004067740e183894631e583c5d19abddb3
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.21.0		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.21.0-RC1		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.21.0-RC2		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.22.0		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.22.0-RC1		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.22.0-RC2		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.22.0-RC3		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.0		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.0-RC1		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.0-RC2		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.0-RC3		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.1		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.2		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.3		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.4		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.5		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.6		N/A
