ai.djl.android	pytorch-native	0.30.0		N/A
net.sf.smc	library	7.3.0		f6900b215fa50a39fae764501687ed8a0c7eb7b4
net.sf.smc	library	7.4.0		3f2a1ea89f3beb5958f4bb6fbee0542055089ce9
net.sf.smc	library	7.5.0		72591cf3207bbe0bd22b4b934331270b4bae2f92
net.sf.smc	library	7.6.0		1a688b97c6915b148d1e9d87847aa0160ede37b8
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.11.06-01.45-c7f37fed0647		49f65f414b9022c47280f407a9f9f74c648ddc5a
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.11.07-10.39-84c1211a7d2e		e67295b441a3456acb96e8c695871d2e0b870584
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.11.20-18.20-f058c54de62c		fc1639cda426488b149796cfb1372ec7c3537109
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.11.27-14.49-88288e06ce21		81e0de498896f1d565882c57a794363622222245
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.12.04-11.46-61d4477c977b		5a4618c771e11cfdc659d02f8b585aee7abb75ca
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.12.04-14.21-97584b2f5307		8a8e6c6149cb85bc758f54f9d1a2ad65df2b16ec
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.12.06-09.10-d808330f40d2		5cb13b5252b902931206720c347b9a76b4c9a726
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.12.06-12.56-1b95d786fddc		cbde699f4cd8ac4eb694184081984a94c4714ebd
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.12.06-13.02-6378e08240a9		bce0018519344b4b23a130693ed153b4c4bf373d
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2018.12.07-12.38-73cf10f9640d		c94b706a1399d9254742cbb7a2c9a3d39e1a03f1
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.04-15.24-b819e9793a12		a0af3eaf78213ab2ce91f05d2aba1dc5cdbb57b5
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.04-19.15-2a19721005cd		d218bc816c54c29b60fef65e321d43c4652cc0a8
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-12.34-f79cb7a9ec30		1da860f776c967118f65bb87a942621ade06ed9c
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-12.47-bc696e8da670		ca45b30d992b42f8d8022e6baa494b422c0cca21
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-13.09-68c5e29efdaf		02ee0af03222418e68f66b279f1dd4c85f56b7ec
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-13.22-15d4168c3489		a5d40f610aa108a7bd99ddc271482f6b4f84a2bb
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-14.04-8f31edd8597f		18a11f2e6c4e85b1421f2fe2f24e4123c7e93b34
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-14.45-6ce9fa39edbc		6666a728af52cad49eb759a0c9f2c2974470a8a6
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-14.46-fa6dc2fe3c08		17ba698c2a2428e76916c570e21cb0ae5508f69c
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-14.48-ab04c64cb6bd		fe53788fe960541e49418e59c582a4c3ec0d82a7
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-14.50-53ddb88419c9		cc8b977d1465ee1bb79529b3fe24cb4388b7cad4
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.07-15.51-a1bba42f33fc		0a360806ab3cf2ffa8ff5a789fe6879e441770b5
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.08-11.12-8f0e87a6bdb3		1fa9603a35f8d99fd595b83e19732d377df50853
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.08-12.37-fc5b8e97668d		65ae11aa7fbc6350cd2129a734715e4a26952754
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.09-11.55-84c21cab82d3		0a9962bf182a79f7a4bcf5dad99522daa51b42d7
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.16-07.28-b15ecbd7e114		30345fb23d541bef02ae9eb74974e81712c47ed5
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.16-10.26-afc54bed6f85		887fff1d01b004aed8097e73ed289c0bff88c805
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.16-13.18-afc54bed6f85		a2201e0d7a8f0f3cc9e76f5deaf84ab9a0655b5c
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.01.16-21.19-afc54bed6f85		a674247421bcff7d24af7969e197660c82d8fdbb
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.02.01-15.24-2552a2e49189		9b8c203d9e13aba42e25161b2527ef55f521cc7b
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.02.04-18.50-74f9bede5375		45bf97666b13053064ec45a762413677f946756d
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.02.06-20.03-9acde4111245		c627692519944906dee5f0176dfb49fe54ffba3e
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.02.21-15.06-0d69fb1f3278		d092bc8f3ecfc7d5f044ee3ff69a3d6bd047a17b
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.02.28-12.52-e0a79af1ccde		eb4da636261c5d802e9f426b27d8bebf06bc17aa
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.02.28-20.22-e0a79af1ccde		a61c0fb6bfb4ac0d74b9e9ef7afb967037f078cb
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.03.03-19.34-397915678050		9f9b2aaab2a8ce3496957086ade2f1c9fc930846
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.03.04-09.22-880557851723		8b3a46e318a67c5791e6521d2df75f0529bc21cd
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.03.04-09.26-1e4b0c19c0be		3a19b92beac6272ca755dc8356fb692200030e30
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.03.05-14.13-d95264192bc7		67e1ae24f6a54f83c2cee1591c595a2993029730
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.03.05-14.15-99dc7babdf21		6a4bbd469c077c393dd130285e25b5bf1837c836
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.03.26-11.06-58bc24a56f8e		f3e21ac332d870773cb91e4ba59a016e944f83d2
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.04.01-14.11-bd945ca760ae		334293d4d840b29964326f9ee0aa9ed85a577af1
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.04.03-23.09-56488320520a		80a9db0afae60036bd55fdd51232f6797f793235
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.04.04-09.14-c6cea90b8e95		caeaa6ef1159f7112bf37fbf2ae1df92a4374c61
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.04.05-09.36-fbdf6a084578		8696b03e4039c9c0ff5a0dab98b834c98ede43da
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.05.23-08.28-c9a2c8477f7d		f23eae293d701fe997f7d4c29838b8564edf93de
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.05.31-14.28-6627afa127a2		3e02d00649d7f5f033fc7d808c8d1a270e6ddb4a
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.06.04-10.12-7ca179183512		1132c849cdabd4fda123588dff6b117130516214
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.06.04-12.36-7ca179183512		31ef73048e4bab2ddb699ec52b535187117ceb2e
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.06.11-13.36-786a4cec3151		52460fe9be004916382ffbfd31f7adda7d41368a
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.07.10-10.57-b55f47790a9d		626411d19831c17996d08cbff830b98fd421a16a
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.07.10-12.21-b55f47790a9d		49b6de9d4d89505ab4190dc4c762a0a55dc91c7d
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.07.11-06.47-b55f47790a9d		0765559b097be8dfb1987dbfb45236b0a90d2ceb
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.08.12-12.12-4258f3dded02		5f80355f78d58bc2b0714220089cf6a53090509d
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.08.16-13.46-35cbdfd492d4		9ed8d737f532b0d291e0e7f8750f1f07b1ce2c38
no.nav.tjenestespesifikasjoner	jaxb-adapters	1.2019.09.25-00.21-49b69f0625e0		84881a93d1a680eb581bb04639f10abed7c6a214
no.nordicsemi.android.kotlin.ble	server-android	0.1.0		N/A
no.nordicsemi.android.kotlin.ble	server-android	0.1.1		N/A
no.nordicsemi.android.kotlin.ble	server-android	0.1.2		N/A
no.nordicsemi.android.kotlin.ble	server-android	0.1.3		N/A
no.nordicsemi.android.kotlin.ble	server-android	0.1.4		N/A
no.nordicsemi.android.kotlin.ble	server-android	0.1.5		N/A
no.nordicsemi.android.kotlin.ble	server-android	0.1.6		N/A
no.nordicsemi.android.kotlin.ble	server-android	0.2.0		N/A
no.nordicsemi.android.kotlin.ble	server-android	0.2.1		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.0		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.1		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.10		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.11		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.12		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.13		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.14		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.15		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.16		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.17		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.18		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.19		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.2		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.20		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.3		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.4		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.5		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.6		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.7		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.8		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.0.9		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.1.0		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.1.0	html-docs	be5b2fa58ea572c75203bf55cbe65249b95db7a0
no.nordicsemi.android.kotlin.ble	server-android	1.2.0		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.2.0	html-docs	eda53938b2e5e10f44f5b8ac59a478a1e6e19cd8
no.nordicsemi.android.kotlin.ble	server-android	1.3.0		N/A
no.nordicsemi.android.kotlin.ble	server-android	1.3.0	html-docs	a3971e06e2855f1b7dd0860ed3d970a6020251d6
org.apache.calcite	calcite-elasticsearch	1.10.0		89d850e271c0685b0637b648edd1d5e48f9839c8
org.apache.calcite	calcite-elasticsearch	1.11.0		fcd758f67ecb10286d267c148bcd7a2a31bd808a
org.apache.calcite	calcite-elasticsearch	1.12.0		cba2917a36a44ab634153fb11ab0963eab89484c
org.apache.calcite	calcite-elasticsearch	1.13.0		73d6cc60d36a00d2f7072684cc7f31847a5b1666
org.apache.calcite	calcite-elasticsearch	1.17.0		866ce454d4017847d4b3ac638543112c1663aaad
org.apache.calcite	calcite-elasticsearch	1.18.0		f376ed8cde0250a4087bed94bbf746afad50ad5c
org.apache.calcite	calcite-elasticsearch	1.19.0		13836b2bb0d1b254b95dd6f6bde9074b349cc35c
org.apache.calcite	calcite-elasticsearch	1.20.0		46091a3d65788280249e602fed707791fa298564
org.apache.calcite	calcite-elasticsearch	1.21.0		caed4234474e11ff42f69bb5d0f3be1b976bb8fb
org.apache.calcite	calcite-elasticsearch	1.22.0		cfe2e4b7a0aebbceadaa842527b938bf3f7e0f08
org.apache.calcite	calcite-elasticsearch	1.23.0		19b81f09c2f71d053800ac3db0345685c7e84e5f
org.apache.calcite	calcite-elasticsearch	1.24.0		be41590f6d6ea83220353e13e8f12d0750b550ab
org.apache.calcite	calcite-elasticsearch	1.25.0		98f0b3f0e441fffc6baa8b728e66ed3b109d92df
org.apache.calcite	calcite-elasticsearch	1.26.0		6acaf3d766e37712cd0f22eeb0be6ef72f64ce87
org.apache.calcite	calcite-elasticsearch	1.27.0		6e919b616d3af77c50ff283ab1939ccaa080c59f
org.apache.calcite	calcite-elasticsearch	1.28.0		cf04914b71b10456cfeecbb4f6311fe3caf5818c
org.apache.calcite	calcite-elasticsearch	1.29.0		0275c9c3dc1977d455370c126148dc778df5ba0c
org.apache.calcite	calcite-elasticsearch	1.30.0		cc49886fd29f7c6c1884a267e817dfcad4551111
org.apache.calcite	calcite-elasticsearch	1.31.0		590b2878d057ba0cce3b446cf06ac97e26685893
org.apache.calcite	calcite-elasticsearch	1.32.0		3553db2ed71d16b72e85c71d5e1dacc3d343b210
org.apache.calcite	calcite-elasticsearch	1.33.0		98e93c6741faafdd3a10472c064e027bf683243a
org.apache.calcite	calcite-elasticsearch	1.34.0		bc24a7f792d5ba8663c87db0ceadc50e881711b3
org.apache.calcite	calcite-elasticsearch	1.35.0		9f794843d966dd74ba9d7fa3198593cdc5ef2571
org.apache.calcite	calcite-elasticsearch	1.36.0		d2a2db4c59adcf461d2f66dfe8287efa633cbe1a
org.apache.calcite	calcite-elasticsearch	1.37.0		b3e72503fc36c47deb6946b26eace0e22b61e14e
org.apache.calcite	calcite-elasticsearch	1.38.0		d6ab584a11bacfed9365843e925c2c1373c8e6ef
org.apache.calcite	calcite-elasticsearch	1.39.0		a359505bdd5db43ec56a6efffb42421e2fb3313c
org.apache.calcite	calcite-elasticsearch	1.8.0		32d5727c47d1f84c736bdc1813bd082be6cf1815
org.apache.calcite	calcite-elasticsearch	1.9.0		b900168b01ec5b41015957ac39f4b854a5b8a23f
org.apache.flink	flink-shaded-jsonpath	2.7.0-19.0		5868e17a9edc966e79aec78f0c691c6881fc8060
org.apache.flink	flink-shaded-jsonpath	2.9.0-20.0		3ca057abf5bd66e0c994a837f7bcf596d8d25328
org.apache.geronimo.gshell.support	gshell-yarn	1.0-alpha-2		aaa22a89f1c5b65fda5bdcdcc657a169a6ee63e3
org.apache.hugegraph	hugegraph-loader	1.0.0		18524807544414ff2336b63ebf21645fc15b15c4
org.apache.hugegraph	hugegraph-loader	1.2.0		5c4491fb1d25c7b124b60881e243a9fddf618965
org.apache.hugegraph	hugegraph-loader	1.3.0		64983993f64a093bd23b649239c0b6f0cf78ee13
org.apache.hugegraph	hugegraph-loader	1.5.0		0108b9e596c9df051d4c3eecef65382539d6a798
org.apache.isis.runtimes.dflt.bytecode	identity	0.1.2-incubating		f2fcf8ed6dd929182150ff631e0fc693c9c1e597
org.apache.isis.runtimes.dflt.bytecode	identity	0.2.0-incubating		4ad5567e81f825bd28545d6905618163081f87f5
org.apache.isis.subdomains	isis-subdomains-excel-testing	2.0.0-M3		8d817717816dd71462a7dac8b759c46c1d15234a
org.apache.isis.subdomains	isis-subdomains-excel-testing	2.0.0-M4		02612fec636794b92cdd5c71933a2daa44492fbe
org.apache.isis.subdomains	isis-subdomains-excel-testing	2.0.0-M5		be0095e97e00256f59bb807b6a3af47ca0bda5cb
org.apache.isis.subdomains	isis-subdomains-excel-testing	2.0.0-M6		699f1963a9e49e91d97a3e8031e72c713746fbce
org.apache.isis.subdomains	isis-subdomains-excel-testing	2.0.0-M7		e89df50c49d4100db8e6d814d7cce2928e13e68f
org.apache.jclouds.labs	rackspace-cloudbigdata-us	1.8.0		ee63f96f950660a007ba7ff9831551a61518ceb2
org.apache.jclouds.labs	rackspace-cloudbigdata-us	1.8.1		108a018878601611d07b4955e5f9631d3f24a08b
org.apache.jclouds.labs	rackspace-cloudbigdata-us	1.9.0		3077386ec4e64ead9367a5cbe73dd2be43ef6762
org.apache.jclouds.labs	rackspace-cloudbigdata-us	1.9.1		dd8e464cb8d4e3658c17e6543c993208a21cfc8b
org.apache.jclouds.labs	rackspace-cloudbigdata-us	1.9.2		7cc316eb2c8d61e2968b0fceb348d93593baea37
org.apache.jclouds.labs	rackspace-cloudbigdata-us	1.9.3		26736587e9b37e9191631bd8cdf10be9e52300db
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.0.0		055b5e658b5b4c15e4ae80ab227bd37752c2ee3a
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.0.1		91234a560edf3b23e11cecbde45e9a602444228e
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.0.2		47cce95b75b5011622da1091e9dd9b31740bafe7
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.0.3		396bd4fd649c2f8669cf7f1c9e264dc2544eeaf0
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.1.0		8a2b7027ca17d2309ca9c237a0d7c00d0520406e
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.1.1		1e7a9ed27f292cb9951b67c26a7575d2a0c06473
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.1.2		7cc462a5a6e49fe91823d8a1cc33db39a192c683
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.1.3		e0dbe217342b9244427beafc4cf218987897d627
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.2.0		2011837a03637d1a78eaf05a9e6344193dbea559
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.2.1		e9316a70e6d33c0394cfe6003e97966a7ddac22a
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.3.0		1701b6cdf76f505ab9636522789de7cba4400a8b
org.apache.jclouds.labs	rackspace-cloudbigdata-us	2.4.0		88207b2e32f870067a595423ab069e124e3617c8
org.danbrough.okio	okio-jvm	3.3.0-alpha01		3485297d0705224dfbcde3047b22b7e86b6a9405
org.eclipse.digitaltwin.basyx	basyx.submodelrepository-backend-mongodb	2.0.0-milestone-01		89be1432e7e54ad28a8142211e1c97f6cfaa8262
org.eclipse.digitaltwin.basyx	basyx.submodelrepository-backend-mongodb	2.0.0-milestone-02		6663f46d113a9105d60d8af9a8ed953e737e19f0
org.eclipse.digitaltwin.basyx	basyx.submodelrepository-backend-mongodb	2.0.0-milestone-03		03401a0a488ee0b4cf1e958a1e4adaabcbf26859
org.eclipse.digitaltwin.basyx	basyx.submodelrepository-backend-mongodb	2.0.0-milestone-03.1		c9ceb962416685cfa96864cfaa02bf317d5c4175
org.eclipse.digitaltwin.basyx	basyx.submodelrepository-backend-mongodb	2.0.0-milestone-04		16062c62e406cc39fdaa33bb968ac22dc1cf9394
org.eclipse.digitaltwin.basyx	basyx.submodelrepository-backend-mongodb	2.0.0-milestone-05		156a6fd57e3594bb42529cdf2ca0e2907aa054e3
org.entailment-dev	bisquid	1.0.0		e61731afb8c94b0b70872069dc50d48b6b450363
org.iris-events	iris-asyncapi-spec-api	5.0.0		bae86de46c7813ad31cad338c4f776c202ed89a4
org.iris-events	iris-asyncapi-spec-api	5.0.1		183707a2ecafd566e70833717dda6da030be5b1f
org.iris-events	iris-asyncapi-spec-api	5.0.10		0b11f1ccfcc6c591dcc3097142ea1c303689b91f
org.iris-events	iris-asyncapi-spec-api	5.0.2		fc5bc0587094493f12c3bd20701a6fb988a2fc72
org.iris-events	iris-asyncapi-spec-api	5.0.3		ac079cdb486cf4930abdb197c8dc051fbcc5b5d6
org.iris-events	iris-asyncapi-spec-api	5.0.6		4c06810ac067866310b689c54e71a8ae871739cc
org.iris-events	iris-asyncapi-spec-api	5.0.7		2319fe480e785cce5370cd1c1b6d625134940ca1
org.iris-events	iris-asyncapi-spec-api	5.0.8		1c3b4cd722b1a329945b42b9542478c9ace60b45
org.iris-events	iris-asyncapi-spec-api	5.0.9		ae4af1caf1b75c719bd4ff6e8800576bd9347600
org.iris-events	iris-asyncapi-spec-api	6.0.0		82331d4848824f332a2c1f7669010dab6d393633
org.iris-events	iris-asyncapi-spec-api	6.0.1		02fc1077af4176687c04e418d8c0ee675f20f30d
org.iris-events	iris-asyncapi-spec-api	6.0.2		cd866ab69d57fecb7cb0e1ae2716cf26bb93b4d5
org.iris-events	iris-asyncapi-spec-api	6.0.3		4e5ee30d766411a5e080117770956702bc3d6423
org.iris-events	iris-asyncapi-spec-api	6.0.4		e954b6c9d4aaa20359f22c34b8e29b264e59a8b4
org.iris-events	iris-asyncapi-spec-api	6.1.0		08a2942ae87bc4a53ef0279b3ce929127571bd98
org.iris-events	iris-asyncapi-spec-api	6.1.1		4b44fc14c8f1f84292770bb111da648ca903987e
org.iris-events	iris-asyncapi-spec-api	6.1.2		c072dc9c1266df11e05037385df14d5ab79459b3
org.iris-events	iris-asyncapi-spec-api	6.1.3		31b87b87a11fe2cedc7b1c8133ec11a17c189d12
org.iris-events	iris-asyncapi-spec-api	6.1.4		3c6199c9bd85cb475f9cc0cc124b4e60e5dd0294
org.iris-events	iris-asyncapi-spec-api	6.1.5		8dec6a2c1a975a9a4ee22e993bb7044ccb5a4983
org.iris-events	iris-asyncapi-spec-api	6.1.7		5509dc59e0ed2fae15e3a5539fe3862436a21a13
org.iris-events	iris-asyncapi-spec-api	6.1.8		23d0eb90496333beb7e6327cab9598903179fc68
org.iris-events	iris-asyncapi-spec-api	6.2.0		e452fb14ca59c65965591ec403a32a222c131edc
org.iris-events	iris-asyncapi-spec-api	6.2.1		8e9e0e7a2e2da22730cff9ac2c0f534297f972a0
org.iris-events	iris-asyncapi-spec-api	6.2.3		58d7b89ea7d8c7a7a284d1039e2f35f863bc0342
org.iris-events	iris-asyncapi-spec-api	6.2.4		762613c2274491972086210d81983c49d3b3bbbe
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.0		098d75ef84206421476042bae3e63bf0e60e3b0c
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.0-ALPHA		96041fa39372c60d4c599454eced2dad29eedaef
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.0-Alpha		1a65cd52bd17aab37a9ec13db039676255dee8fb
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.0-Beta		798508028553fd4284cbe9c391005fdd2dd3e436
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.1		343172e141adf60d161c779ec0343cbabad99653
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.2		352450fc148aacbb099102d05ea63c5d3bab13fe
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.3		3ef83f7e5e58207c9704d458a9f9ab435077cfb9
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.4		475671325f3f2e345e4ab9abbf9416c65533ff59
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.5		d102fb6b8e3b93b4c97c8ce57dc57b1aeead4caa
org.jetbrains.kotlinx	kover-gradle-plugin	0.7.6		c9f00a791f96e0edd86d6d1017594d6d2c30dc90
org.jetbrains.kotlinx	kover-gradle-plugin	0.8.0		74c3f1be42b206e4f09d9d859394a198c87cecdd
org.jetbrains.kotlinx	kover-gradle-plugin	0.8.0-Beta		4b46490b28e7f02a9c4731989501483e6f70da42
org.jetbrains.kotlinx	kover-gradle-plugin	0.8.0-Beta2		657f5ee8e65fc35a10dd8c741cb8fc3077ff23ca
org.jetbrains.kotlinx	kover-gradle-plugin	0.8.1		a1e42e3039471a928cd8cfd48a2b09806a8d29c0
org.jetbrains.kotlinx	kover-gradle-plugin	0.8.2		6e7803c3e70fd0f7085feac5299a4a9a334db571
org.jetbrains.kotlinx	kover-gradle-plugin	0.8.3		d5638b149821d077f09843bbdafa3995021d5bd8
org.jetbrains.kotlinx	kover-gradle-plugin	0.9.0		2cdc6fcfe2f11d6d5c158b43165dc46ea18f8054
org.jetbrains.kotlinx	kover-gradle-plugin	0.9.0-RC		d68bcbe5228bcfc45b6df8b5ad107c534dd1b716
org.jetbrains.kotlinx	kover-gradle-plugin	0.9.1		dad918bfd7adb52e8b165cefa242c38c1376bea2
org.joyqueue	openmessaging-spring-boot-starter	4.2.0		8055acf7e1a40ca619579d1dbec4182dce5136fe
org.joyqueue	openmessaging-spring-boot-starter	4.2.1		ea97b7fe484e16957475a7a6bdfa895e173820e9
org.joyqueue	openmessaging-spring-boot-starter	4.2.2		902d6894192cf33e8b1366ed18394a9f69dd7df4
org.joyqueue	openmessaging-spring-boot-starter	4.2.3		b452347d3e7eaf0e4c5dc280575ee0dd94a6568c
org.joyqueue	openmessaging-spring-boot-starter	4.2.4-RC1		3360e35d4f855dc1664705672be435b89e677ec2
org.joyqueue	openmessaging-spring-boot-starter	4.2.4-RC2		301d04e17d9c46fee6d53bbf5e6c79fa5f502339
org.joyqueue	openmessaging-spring-boot-starter	4.2.5		4c94188817807c8d250d7229a301abf44523fb41
org.joyqueue	openmessaging-spring-boot-starter	4.2.5.1		080443b36662a49ba2e1418ef73629ba03ade698
org.joyqueue	openmessaging-spring-boot-starter	4.2.5.2		48cbb5ba47996919fd51bcd7abbaf579c54be75b
org.joyqueue	openmessaging-spring-boot-starter	4.2.5.3		97d13788faab671ed165872db4cb63a2e420b3e0
org.joyqueue	openmessaging-spring-boot-starter	4.2.7		1db4d36ec7a3fdacd5319b52a40d7e30c2c59a5f
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.33.0.Final		286a9ce9b6b1f82e9415b4dae89f2fd11e84dbd8
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.34.0.Final		bcdc771e28e9676eea1df0b45769d3ae5646a198
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.35.0.Final		60ae3ed1bfce886e8e7daca0074bebb3856ec651
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.36.0.Final		ccd5f7490514b59444aa13bd26a1f48b91360352
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.36.1.Final		fa6403cc9cc860f61732b31a6991ac8b2759d266
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.37.0.Final		387e457bac54cd57a241d8cad220356e186eed08
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.38.0.Final		6069ca4ce81b41d62d1e3828f98939c60d48d388
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.39.0.Final		a37a26ef3edb5e801d363f5b0dafb786d083b805
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.40.0.Final		86db1b44273b41fafb29de4aaa8e9f3af7b4ff80
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.40.1.Final		d82ddcc02a9347d87c7f32ff77fb8282a788f8af
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.40.2.Final		04cf6b9286bfe7cadfa5171f0fd2273903020a86
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.41.0.Final		c546871ba165d73cf86b14a62379e493fa542b99
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.42.0.Final		7d5decc6abedfc5973c78c4498a6189ad9987d29
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.43.0.Final		38b1b4c3d371f6454055ba9f6da2e10ca26ec368
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.44.0.Final		6b7530ec82846c33a648e10ec30501f7f6be8342
