biz.netcentric.cq.tools.aemmjml	aemmjml-components-package	0.1.0		N/A
org.http4k	http4k-testing-approval	4.1.1.1		5d275af83fe239b26d4495b6096e2cf96aa6e667
org.http4k	http4k-testing-approval	4.1.1.2		845fe2bebf0bbbcd031e865d2c668525915bf590
org.http4k	http4k-testing-approval	4.1.2.0		5a0ed4251759fec97c8e30c9215af5a6942df2e0
org.http4k	http4k-testing-approval	4.1.2.1		adadf186e7135f5ec9a944d246573c33917a9ee2
org.http4k	http4k-testing-approval	4.10.0.0.0		b59abe7c7caf2bc4b14977899ec15bcee073e60c
org.http4k	http4k-testing-approval	4.10.0.1		f7560c459739763132e98887bbbaf126c2c8a48f
org.http4k	http4k-testing-approval	4.10.1.0		ba8f522848eae103c97ae0d981f6e168b37a0980
org.http4k	http4k-testing-approval	4.11.0.0		906d5688b31cbcbe7ddb2ca9301ae376bef50701
org.http4k	http4k-testing-approval	4.11.0.1		7ba63017994603a5487956dda03d6d382003ed6b
org.http4k	http4k-testing-approval	4.12.0.0		bc26f19d31641a2f72a20b24e769d8c9915c4b8b
org.http4k	http4k-testing-approval	4.12.0.1		b4eb26770a83dde495de128ae54220a76d4d0c0b
org.http4k	http4k-testing-approval	4.12.1.0		d9d999124e1562978984ff60dc087c6c21261c6e
org.http4k	http4k-testing-approval	4.12.2.0		96fb9f567925de2d4035b142ce0b5978944a6e35
org.http4k	http4k-testing-approval	4.12.3.0		5b0e69ef7a1cf230488d52b4940c24ae1fc69d25
org.http4k	http4k-testing-approval	4.12.3.1		e5a7886f0c99fe18cc93f3d58001616d8db78871
org.http4k	http4k-testing-approval	4.13.0.0		4295211d07654fd4170af41f2d6b6cfa30dd3d68
org.http4k	http4k-testing-approval	4.13.1.0		c7082d320902f86e854843e8306a80c4d57abbaf
org.http4k	http4k-testing-approval	4.13.3.0		afe2c54fecbb64ba0996e763974ff4a0b3320e56
org.http4k	http4k-testing-approval	4.13.4.0		fe368bbe1e05f2bc5281a34b9208a18ad4b9993a
org.http4k	http4k-testing-approval	4.14.0.0		495f144ba47e4d1537aab115f08cf2c00b51d91b
org.http4k	http4k-testing-approval	4.14.1.0		1f7566d14fea37221a346ea5a1f13e369ec30090
org.http4k	http4k-testing-approval	4.14.1.1		dcf35fe535ef7577e156244a9eb3224f6a5167bd
org.http4k	http4k-testing-approval	4.14.1.2		6e5091eb9ed373e105df5748a1071ccb154d5da3
org.http4k	http4k-testing-approval	4.14.1.3		e120a1cc1d51c34f3bc753714903ad06fe1f3b41
org.http4k	http4k-testing-approval	4.14.1.4		f8b8d68d2878f5182595e791e43d63b0ce96e26a
org.http4k	http4k-testing-approval	4.15.0.0		3cb7657a3fbaf7809b5d4d52895f6e48819bf9ca
org.http4k	http4k-testing-approval	4.16.0.0		fefd8a6976df32a753ff2538b874158b595d0dfb
org.http4k	http4k-testing-approval	4.16.1.0		ec312b1cfba8e57786c30f303879bbe26f4885fc
org.http4k	http4k-testing-approval	4.16.2.0		2d83347564cafe08efc05e68de4d484f610a2d32
org.http4k	http4k-testing-approval	4.16.3.0		0445bb8c359da9b74117812b20bd8c7e1ef985b1
org.http4k	http4k-testing-approval	4.17.0.0		4d903876b784bbbd2c1a1cec364b85c29d6aed00
org.http4k	http4k-testing-approval	4.17.1.0		954751468607ee44f7c029de535564c22595881c
org.http4k	http4k-testing-approval	4.17.2.0		975f2dd2e2ebebcbb24b395110ff82d93abae442
org.http4k	http4k-testing-approval	4.17.3.0		5a1765a361fe1ccd8fb00731601347a22e68a25a
org.http4k	http4k-testing-approval	4.17.4.0		5740613c86b690a975727fe9eb1f82a5d0f24f3f
org.http4k	http4k-testing-approval	4.17.5.0		1282c9d2649b670e402866bad4dc55b88de1d42e
org.http4k	http4k-testing-approval	4.17.6.0		88a29789d2be1018610aad39d8acd53bc972b86f
org.http4k	http4k-testing-approval	4.17.7.0		d93e4ddb182715f03c94cff6ce8f71da877c2d00
org.http4k	http4k-testing-approval	4.17.8.0		bfdf91dbe3a71f8c4372cbec02c8379564232ecf
org.http4k	http4k-testing-approval	4.17.9.0		8d43d85edb10c38f4b5f42201bc1e9caff0dbac4
org.http4k	http4k-testing-approval	4.18.0.0		10dab3210d781f4b3ac1a3241d1b6c928e0d1601
org.http4k	http4k-testing-approval	4.19.0.0		812c0d9a31031c91dd96e8ffec6d46b8c56bec8f
org.http4k	http4k-testing-approval	4.19.1.0		aa74d399b3ddf59173b935fe7914549331edf669
org.http4k	http4k-testing-approval	4.19.2.0		528fdfe52fd7ddc7f739ababb8f9162bd122cf76
org.http4k	http4k-testing-approval	4.19.3.0		68b378f3c247bdbae5289e229eb90e0726ada7f9
org.http4k	http4k-testing-approval	4.19.4.0		e626c867759ad8eabed1343212560dc033a53cab
org.http4k	http4k-testing-approval	4.19.5.0		4f4804705ab49055ce2db68b6ac41b5fe05939c6
org.http4k	http4k-testing-approval	4.2.0.0		f69a8f7253a901c69f0b143f9fa16bfdefceee4a
org.http4k	http4k-testing-approval	4.20.0.0		7d5578e47da86105e76ca05d02153cad5a727132
org.http4k	http4k-testing-approval	4.20.1.0		c62694505f474c1d2131e8b9a27fe252005ff0e4
org.http4k	http4k-testing-approval	4.20.2.0		12eaae8c555961704f2180d19f19144f2b1460cf
org.http4k	http4k-testing-approval	4.21.0.0		6d71f122340c6dbef55d3f69ec165cd2807b866d
org.http4k	http4k-testing-approval	4.21.1.0		fa2bedc6120f89bb69dae5123bc62adae6c980c0
org.http4k	http4k-testing-approval	4.21.1.1		0dceb154d6149d6b8c3e950f6d6c47d2cf8e7134
org.http4k	http4k-testing-approval	4.22.0.0		767b464a201a5dd6e53f1d16fc7eea11cf5f8b8d
org.http4k	http4k-testing-approval	4.22.0.1		19cbdedca77ebfd2a5c6c38b857661de72d1f1fc
org.http4k	http4k-testing-approval	4.23.0.0		919ff408c0cf3f56b13e5e12f51c3eee93aeda95
org.http4k	http4k-testing-approval	4.24.0.0		a5507710e141263d959fe2eeada3e2b647fec5cf
org.http4k	http4k-testing-approval	4.25.0.0		2cff84d3cff27e10da5a63e7d317ea3a87b22725
org.http4k	http4k-testing-approval	4.25.1.0		20922be60d6033b12781fafb4a01a29891a783e2
org.http4k	http4k-testing-approval	4.25.10.0		cadd788bd347522b4e205dbaa7abfa1ab506a5b0
org.http4k	http4k-testing-approval	4.25.10.1		e1bf2366883e85794897f1dba6711e7ce609a8cc
org.http4k	http4k-testing-approval	4.25.11.0		4d5d9a642cb7567593aaf7784de89cf052ee46d9
org.http4k	http4k-testing-approval	4.25.12.0		ad5f25384fbc1ad60d8b59a13fcae21d20b3482c
org.http4k	http4k-testing-approval	4.25.13.0		87d28f5ee0c81f6fc126506f7b44cf9ccd520e22
org.http4k	http4k-testing-approval	4.25.14.0		f21d32f6232cd8673afcd1ad42f478ad8e3aafa2
org.http4k	http4k-testing-approval	4.25.15.0		d406926392b533d3e828d304e27856735289ab4c
org.http4k	http4k-testing-approval	4.25.16.0		7274f1e8f74ab8ba02ef1d2a46c3ab0c398ff434
org.http4k	http4k-testing-approval	4.25.16.1		d0725ec135d631b8e4ccdd41f73f79fae564d0f9
org.http4k	http4k-testing-approval	4.25.16.2		c8859e10023a4e28bc53399ce0b50236674a2a35
org.http4k	http4k-testing-approval	4.25.2.0		b06007b4cd0ae9a98b98fb343edadff28f12d751
org.http4k	http4k-testing-approval	4.25.3.0		7e63f0b2751b3e3064257e2d328f2af1340564d9
org.http4k	http4k-testing-approval	4.25.4.0		aec08f3673c0faac741e160dbf380d39bde609f2
org.http4k	http4k-testing-approval	4.25.4.1		d04b2aabdfd5951541effe2ee01d1ad9af00a78c
org.http4k	http4k-testing-approval	4.25.5.0		83c073ba3c82dd2cdeabd00f11e2c7aeb8a802d0
org.http4k	http4k-testing-approval	4.25.5.1		6d5874654ba22580ca1033f3493559cac5fe195c
org.http4k	http4k-testing-approval	4.25.5.2		82acfcacdf1dff0d78fa3a1d528fd53b4c2d2c2d
org.http4k	http4k-testing-approval	4.25.6.0		edcc0fa5fb189bf46b4d69c2a0d0abb90b1918d0
org.http4k	http4k-testing-approval	4.25.7.0		ffc7992c4d9c6878218aefb399b8224a4be12a71
org.http4k	http4k-testing-approval	4.25.8.0		9d909b61675c092946c6844ae388a2cb72e19f19
org.http4k	http4k-testing-approval	4.25.9.0		98699246b78228c6c8e12c0add0092a50cbaa31c
org.http4k	http4k-testing-approval	4.26.0.0		f1fa107e5a869736d45dea4ec3d2cbea7615abb5
org.http4k	http4k-testing-approval	4.27.0.0		9f943a5d77c2dd92046e4a9902abb8881011978e
org.http4k	http4k-testing-approval	4.27.1.0		4cb7964e8717a7b0aed62ab41a664296ade2c0a1
org.http4k	http4k-testing-approval	4.27.2.0		c2c95e03003004624c51403b7c2a7d585a140ab4
org.http4k	http4k-testing-approval	4.27.3.0		56073c8025f97d2f62df5c98b4b01b4e864f81bd
org.http4k	http4k-testing-approval	4.27.4.0		63a2ee51bd1b672973515482c0dfb3a70433bfe7
org.http4k	http4k-testing-approval	4.28.0.0		620a378b84cfdd3167f7f066535878918a77fe40
org.http4k	http4k-testing-approval	4.28.1.0		cae257ffde116a6fa088f07147ed8ac7bf6eca37
org.http4k	http4k-testing-approval	4.28.2.0		fafcccf2b03d3157035732c4c00ac03e5b103bb2
org.http4k	http4k-testing-approval	4.29.0.0		4b87ad5f8a3986f0a502381c40d228698537b8f4
org.http4k	http4k-testing-approval	4.29.1.0		38e0cf6b172fd37387a01fc4d52310a5f114574e
org.http4k	http4k-testing-approval	4.3.0.0		fcb91442825d69e79f6c676ceefb6880f2c536a6
org.http4k	http4k-testing-approval	4.3.2.0		a57eb0fa65f3db4bdb8c723d5eb18d57623a494b
org.http4k	http4k-testing-approval	4.3.2.1		c2a0f261d439929b2e2a414e85fd0a66ffc2db46
org.http4k	http4k-testing-approval	4.3.2.2		0cfe2966057238168f9bc3f7bc33b152ca107da6
org.http4k	http4k-testing-approval	4.3.3.0		bf02986ae3b2a03454214f65d37a746fa91da551
org.http4k	http4k-testing-approval	4.3.4.0		6419b36a139271cd017057315a44a60951717dd3
org.http4k	http4k-testing-approval	4.3.4.1		4087c4e94838307cdfc18655e7dfd380d0a01bef
org.http4k	http4k-testing-approval	4.3.5.1		5cbf617447383610bec0bdc6d455cf7d8fecf899
org.http4k	http4k-testing-approval	4.3.5.2		2970d3593d03ac43282bd3daa88dae6bf8ac914e
org.http4k	http4k-testing-approval	4.3.5.3		02e939a4f3db2e2a3203fdc73ceebd531709b216
org.http4k	http4k-testing-approval	4.3.5.4		e4184649742265c223a445faee3cdfb3107d6cd9
org.http4k	http4k-testing-approval	4.30.0.0		5f76730cc0459964f4e6860fac39a9555d266abd
org.http4k	http4k-testing-approval	4.30.10.0		6f70d2200733b9847991889841d2de73203dc9c0
org.http4k	http4k-testing-approval	4.30.2.0		1f6b5c5bac33da5752cac98473363aa0357ebf75
org.http4k	http4k-testing-approval	4.30.2.1		7a69e10314e311fc53332c5ad58f776b2036704f
org.http4k	http4k-testing-approval	4.30.3.0		b28b1a1b26eed1adc2aea5aa4b3c86eb93f99f5c
org.http4k	http4k-testing-approval	4.30.4.0		27250b2dfe0cda5e210d22f64d3aa2d1c6418748
org.http4k	http4k-testing-approval	4.30.5.0		ebd149f7955d97e59b2f70107eb8ae061a9f1095
org.http4k	http4k-testing-approval	4.30.6.0		a7b958830b54c09fd72524a99861d27c7371254c
org.http4k	http4k-testing-approval	4.30.7.0		5b1b18afb63d883fdccc2686cb9f46098fb9a5aa
org.http4k	http4k-testing-approval	4.30.8.0		37f93bc97edcc69860ea04b6a3bcfb5dcd4540c9
org.http4k	http4k-testing-approval	4.30.9.0		4181fce036741e0a47aae88fb8b4a99dc032c376
org.http4k	http4k-testing-approval	4.31.0.0		282b5bb911cd5a3cb2d422386579f190f09d5343
org.http4k	http4k-testing-approval	4.32.0.0		f665a3d20325720549c2bca77310d0ee73715165
org.http4k	http4k-testing-approval	4.32.1.0		f05a2e95d53f14e9a2ffd267c452f07e30cd9837
org.http4k	http4k-testing-approval	4.32.2.0		02d6993b7fba36b005559bd1f98c1c846822f63e
org.http4k	http4k-testing-approval	4.32.3.0		c9f0cf85889a44d1b347794cc72a70cccbbc4ff9
org.http4k	http4k-testing-approval	4.32.4.0		ac313423d7ce8e5210064c0727da58724bb22969
org.http4k	http4k-testing-approval	4.33.0.0		186bf4c147fdc076ca0ba158994cd73bb701b1b3
org.http4k	http4k-testing-approval	4.33.1.0		817e1bde57c9c17ea14e63ede5d3df3658195199
org.http4k	http4k-testing-approval	4.33.2.0		7b192b0a3e4b013466e44e9387b52d8b73d688f8
org.http4k	http4k-testing-approval	4.33.2.1		aa6474c24eb9562bf26d1df42fd5e1a8ca535607
org.http4k	http4k-testing-approval	4.33.3.0		839b98e48fa0a69b4e34180fffb212c0d0e7ac6f
org.http4k	http4k-testing-approval	4.34.0.0		e417e9da1eb657b46c390962d4718eada853fdc3
org.http4k	http4k-testing-approval	4.34.0.1		2bef5d3e9172a0d5ef0aaee2219e33a1405f6d4e
org.http4k	http4k-testing-approval	4.34.0.2		8f67da5c0ee2c23de8892472de62f556763ea6f9
org.http4k	http4k-testing-approval	4.34.0.3		c625962b987bab7df58be862ef41ec85a0835416
org.http4k	http4k-testing-approval	4.34.0.4		56652f854e870c03477869d6f14ab2ebf6a0aa23
org.http4k	http4k-testing-approval	4.34.1.0		ccbb6b78cf5a95b5a36f8b4ed8f07b7506e8376b
org.http4k	http4k-testing-approval	4.34.2.0		24a2987ab4e9780796cf1f99793c49482b69c1af
org.http4k	http4k-testing-approval	4.34.3.0		02e351fdc8c97573ef7a9666a98009469d4b4d99
org.http4k	http4k-testing-approval	4.34.3.1		ac8a0cbf3ef4ad6b7f99b73365d03bd49a808b57
org.http4k	http4k-testing-approval	4.34.4.0		3771cc2bb3a63ade9d2011e8e6ae8845bfba6c1a
org.http4k	http4k-testing-approval	4.35.0.0		c8611218ce09879850544aeec2206803417831c7
org.http4k	http4k-testing-approval	4.35.1.0		925f3afe464f678e37e6776ac5815ae92ee637e8
org.http4k	http4k-testing-approval	4.35.2.0		c819d24bc47dffaff64ec5d9ea7962015f318d58
org.http4k	http4k-testing-approval	4.35.3.0		59920a2107ecf07b906883e0c02f8295e224c76f
org.http4k	http4k-testing-approval	4.35.4.0		b288e6d9a67e71f45367a98a265c2dacae6ff3c7
org.http4k	http4k-testing-approval	4.36.0.0		213b6e3e40d5d922a985b7ff0f660779ff81deb4
org.http4k	http4k-testing-approval	4.37.0.0		8d3db7894864235b90d6701b26e5b155cfe17db1
org.http4k	http4k-testing-approval	4.38.0.0		d608dacdbb56696b7b3667b2b6760815bbc342fc
org.http4k	http4k-testing-approval	4.38.0.1		6e00803c542dfec0b597742dce0027cc5a6f0e7d
org.http4k	http4k-testing-approval	4.39.0.0		24adab1f347098c4579d5f2266022730f1d815c3
org.http4k	http4k-testing-approval	4.4.0.0		1fecf8958e13836dbce9eccbc62381be4765aedf
org.http4k	http4k-testing-approval	4.4.0.1		6643b0c5d0eaf7c2e13e639dd4fc0c42f8292b15
org.http4k	http4k-testing-approval	4.4.1.0		a1222849522a23f935809b057c0502df08bb3282
org.http4k	http4k-testing-approval	4.4.2.0		ebe1d6ac04d8691d4d4e47a294a25151486e00d8
org.http4k	http4k-testing-approval	4.40.0.0		fbb39b9c33c2297636eb0a1ff935d9ca7f3ee80f
org.http4k	http4k-testing-approval	4.40.1.0		0b7de33948310a06b1218ee2b2888110fd1f95cf
org.http4k	http4k-testing-approval	4.40.2.0		0dd83d645565e47f380e9ea3b8e505f117689c99
org.http4k	http4k-testing-approval	4.41.0.0		1496e5d1fbe1d45be4f75d7dafc8fb832d4e52be
org.http4k	http4k-testing-approval	4.41.1.0		7c80f3db8bde146a24da1ace39897fcf728b5be7
org.http4k	http4k-testing-approval	4.41.1.1		d536969eb067483d51ac062589792ebfbf447d85
org.http4k	http4k-testing-approval	4.41.2.0		81f0ae0ce3ae11775e1ee2a235b32b8833b4792c
org.http4k	http4k-testing-approval	4.41.3.0		bc3a9c4f8eeb936406a4ff974815ce2a3c308f45
org.http4k	http4k-testing-approval	4.41.4.0		f99e76ad29495c9d63227b684e6d7432291730ec
org.http4k	http4k-testing-approval	4.42.0.0		0c20d165c8c23e9c1912b8469bfd6f096b7ebaec
org.http4k	http4k-testing-approval	4.42.1.0		ceebd0e299e7c93128646fc2201218b063344f15
org.http4k	http4k-testing-approval	4.43.0.0		f25f837da1d4d22b39b2a78796f9b4a995b28263
org.http4k	http4k-testing-approval	4.43.1.0		a75e9b3527bca5b7212a26dbd53cdbcff3d704bd
org.http4k	http4k-testing-approval	4.44.0.0		03f19bbf7044b83fd786eecfb1333232d7d05c23
org.http4k	http4k-testing-approval	4.44.1.0		f187abf8c1ac48be1bbb93f8f2ce009c6abe9612
org.http4k	http4k-testing-approval	4.45.0.0		7236148f8510e35a62a388b79ea5d47429b381f3
org.http4k	http4k-testing-approval	4.46.0.0		9d6dc39c2634fb7f67552a9d866bc23a8e57053f
org.http4k	http4k-testing-approval	4.47.1.0		9dd85658a63e24227885659244cc88ef28b44b7d
org.http4k	http4k-testing-approval	4.47.2.0		749cae9bac78320bddca9ed15fb6673430bf90df
org.http4k	http4k-testing-approval	4.48.0.0		996c2905e5d150e3978243c87699174e356ef7d9
org.http4k	http4k-testing-approval	4.48.2.0		5422a3eb6edd28ea88099ef19fc37ed1c79e9edb
org.http4k	http4k-testing-approval	4.5.0.0		aa5b86f18ff530fefaef7e97d7b2392f4165bf16
org.http4k	http4k-testing-approval	4.5.0.1		b3617d0c5f9a4467b3cc9ef56c49c551e4975c12
org.http4k	http4k-testing-approval	4.6.0.0		337e095cb7adc7d3bd5ac39f2cd7e463d45cadd8
org.http4k	http4k-testing-approval	4.7.0.0		af636a7aa1d53a4afb9f292c0ae308375be88c42
org.http4k	http4k-testing-approval	4.7.0.1		b3445e8baac08f644b4584a88d6b7b6d87e67077
org.http4k	http4k-testing-approval	4.7.0.2		23023fc35f23ab4d923c3a72912ffe6a75109629
org.http4k	http4k-testing-approval	4.7.1.0		19936a34d6b61cd61b8413a8be434b4149b8ec96
org.http4k	http4k-testing-approval	4.8.0.0		993a216f817453edf102cd23079e5b799fbf88a0
org.http4k	http4k-testing-approval	4.8.1.0		4f54f6bab4bf2c5d1f549b966911fb723c323efa
org.http4k	http4k-testing-approval	4.8.2.0		325375eaf67e7fb16cb5e87ac6958b3e92160243
org.http4k	http4k-testing-approval	4.9.0.0		4ab08c435afbce34a408657fa391dd9d83694403
org.http4k	http4k-testing-approval	4.9.0.1		7ee434791ddec3bbcec0ae96c83981bee99986c9
org.http4k	http4k-testing-approval	4.9.0.2		ac94ee419d023553fc6a14452d56aa36909e859d
org.http4k	http4k-testing-approval	4.9.1.0		01fd409c6aa19189a212c35c4819d338f9f17fe4
org.http4k	http4k-testing-approval	4.9.10.0		e685a02f23054be8f2aec5a2695c93f672e8502e
org.http4k	http4k-testing-approval	4.9.2.0		1272ba757c99458306ac146a47bfe530bc8f6830
org.http4k	http4k-testing-approval	4.9.3.0		d2dd3e3970dc9689e4a83c5c6f82585cbd4206e1
org.http4k	http4k-testing-approval	4.9.3.1		c4c5cca632c2986e7746cb3ed9beb05ab4f10195
org.http4k	http4k-testing-approval	4.9.4.0		d7eb1268420ff9cda87296050b39710909ae9c95
org.http4k	http4k-testing-approval	4.9.5.0		1eb3c1c6d7656e93b5ae387962bc54c39321e1ae
org.http4k	http4k-testing-approval	4.9.6.0		6066195c800c9a790ae1da2a41816d6a920d17f0
org.http4k	http4k-testing-approval	4.9.7.0		1765312ef1809f226bf500c202e15bd54d2f9790
org.http4k	http4k-testing-approval	4.9.8.0		49aa8623c546a94deb4796ab52bd8fc20b7e5abb
org.http4k	http4k-testing-approval	4.9.9.0		b5a7bf5c2b92d79bac745dc872f85e43b6faeefa
org.http4k	http4k-testing-approval	5.0.0.0		677e4baf01a557503769a73b6394e2724169e7ec
org.http4k	http4k-testing-approval	5.1.0.0		960e7a5144c1a9c63e4f1e83b3d0242b62adc401
org.http4k	http4k-testing-approval	5.1.1.0		5534f57b718f232584975c6a19ca689b1362e4ce
org.http4k	http4k-testing-approval	5.1.1.1		95845a68231e32491d14e6c94b1756a9defd4c08
org.http4k	http4k-testing-approval	5.1.2.0		8836fc02dc046e52dea004829c48d1e408853855
org.http4k	http4k-testing-approval	5.1.2.1		8137a01c68142e5633ce4b54eed196fb22562135
org.http4k	http4k-testing-approval	5.10.0.0		9e57146409eed20a8f243e433a370e4bd1d1d7a2
org.http4k	http4k-testing-approval	5.10.1.0		5d5cb775c982e65c85f6e17eec6e311385d89d14
org.http4k	http4k-testing-approval	5.10.2.0		286889e43470589afa2c3a5408b5d60fd47c17ed
org.http4k	http4k-testing-approval	5.10.3.0		e60ef37d5b28944814d8ca790c16c48722ef90ea
org.http4k	http4k-testing-approval	5.10.4.0		d6e235c9c704321045f0d2545a688db3016133f8
org.http4k	http4k-testing-approval	5.10.5.0		6d142c06469328d99b8ccf6906e81f173f4c9ecb
org.http4k	http4k-testing-approval	5.10.6.0		59017ee8d2d77b7ec19f8ee4976c2921214c440a
org.http4k	http4k-testing-approval	5.10.7.0		b7fcd65a7222e56afd67514318b8f0b7ab94d1ef
org.http4k	http4k-testing-approval	5.11.0.0		427153f2480ee5f490de5caec184856a49ba0f91
org.http4k	http4k-testing-approval	5.11.1.0		e3953c716ce35394fe91d2b5954e5f53ec623d9f
org.http4k	http4k-testing-approval	5.12.0.0		29dede1a2a8f3ebc6284b330c88f0cc7e28157be
org.http4k	http4k-testing-approval	5.12.1.0		dde1ff217f120768af2f34b142f8d3e3b01ef02d
org.http4k	http4k-testing-approval	5.12.2.0		89898837ccb65ccefb68062cb11490c87d2e31a9
org.http4k	http4k-testing-approval	5.12.2.1		2d940434a58b7b116187d901ab8327b083380b2a
org.http4k	http4k-testing-approval	5.13.0.0		51fa92580917fbe82860f0e7bae550721068e50b
org.http4k	http4k-testing-approval	5.13.0.1		88e80e871ff39d55da277e5c51c568031765240b
org.http4k	http4k-testing-approval	5.13.1.0		a4583bdb2ae3c2cee6829002ed8a5a665c4a5011
org.http4k	http4k-testing-approval	5.13.2.0		4f55ab1193dc115e4ecccb23307a38a874211c6e
org.http4k	http4k-testing-approval	5.13.4.0		58cc421b6185274ed6cc8838f2caeec97d08641e
org.http4k	http4k-testing-approval	5.13.4.1		3fbbf68b4f9c6eb96f71f523d4f4340bfc06861c
org.http4k	http4k-testing-approval	5.13.5.0		55a307ebf4a4ed40de18f48ebd5e459c0c666834
org.http4k	http4k-testing-approval	5.13.6.0		6168510516ae3bd57a956b45f854413e120ef903
org.http4k	http4k-testing-approval	5.13.6.1		d82688865c5a3eb2f385e2d3ae3542c27b2e4f9e
org.http4k	http4k-testing-approval	5.13.7.0		696f3f30b8ae9c921dec6ff1d67276f4467c0b42
org.http4k	http4k-testing-approval	5.13.8.0		92956019be9ff7857669d09b912e9eb383585205
org.http4k	http4k-testing-approval	5.13.9.0		a2def4faa975105d9a537823778d94a6dc5a2361
org.http4k	http4k-testing-approval	5.14.0.0		98e4bf83610e6b94df910cc764f79557d3a701be
org.http4k	http4k-testing-approval	5.14.1.0		b88c5950fd626d8a3db1faee11b52b397e3c18d0
org.http4k	http4k-testing-approval	5.14.2.0		e7cdbe38b2a245044132767f20e4601e1e974880
org.http4k	http4k-testing-approval	5.14.4.0		873df6f7d4f3f6228acd942bd95211b45a746ff0
org.http4k	http4k-testing-approval	5.14.5.0		afe8bd41b9376a98d8c926223f8ac50451ed7a4f
org.http4k	http4k-testing-approval	5.15.0.0		6e211658673075d941611ffc143c163f8e6f175a
org.http4k	http4k-testing-approval	5.16.0.0		a379d248c6205bb4c235265272be26fa026a9b47
org.http4k	http4k-testing-approval	5.16.1.0		37ef25785083bdfee6f2261f231a1161ae700473
org.http4k	http4k-testing-approval	5.16.2.0		b9fbe734296dd3b74bbad98385f017f4f69a84f7
org.http4k	http4k-testing-approval	5.17.0.0		9b3385f7d53d96ee6a7121ad5bc8eca49b8d71f3
org.http4k	http4k-testing-approval	5.18.1.0		b0af24c396e53365b5c5c0eea63a79e3193fe2c2
org.http4k	http4k-testing-approval	5.18.2.0		974d1ae51946dbc9ab62deb4b7c319166f7234a4
org.http4k	http4k-testing-approval	5.19.0.0		ee7fdcd5c128573b3e34ffc7b548597a0d46d3a2
org.http4k	http4k-testing-approval	5.2.0.0		7b1a42bace3266f60d18b3fd31df2915ab970f03
org.http4k	http4k-testing-approval	5.2.1.0		247b81a5146c4d82ba3a6689b0a66fd1dcc27b13
org.http4k	http4k-testing-approval	5.20.0.0		b6b4985a6b89d66db316460d097e1c56b58be8eb
org.http4k	http4k-testing-approval	5.21.0.0		02fd0e90626d5ceb64bbe82af5ade112601429ec
org.http4k	http4k-testing-approval	5.21.1.0		8582061c62d0fb133c13a9f2c97edaae8aaf1ef9
org.http4k	http4k-testing-approval	5.21.2.0		b30365c9a023992e4f883256f9da585bb0ac2115
org.http4k	http4k-testing-approval	5.22.0.0		6565731b888175a2a2c8aed6f8e3b63c31bb2a59
org.http4k	http4k-testing-approval	5.23.0.0		0689b96f973cf53051a3c3399aa648b60f4ada5f
org.http4k	http4k-testing-approval	5.24.0.0		7441808e457df9429626e86336127c37549a5799
org.http4k	http4k-testing-approval	5.24.1.0		6f310665a8f077a67c0ab24940d7b28b2d90de19
org.http4k	http4k-testing-approval	5.25.0.0		1a6c640fd0f96a5867ca5755e7af0f00b35f2fc7
org.http4k	http4k-testing-approval	5.26.0.0		040447fd1a2520e13a184c75aee4eeee46b2f37e
org.http4k	http4k-testing-approval	5.26.1.0		f1e43232ac93fd5859fabadebfe547c53a4c0731
org.http4k	http4k-testing-approval	5.27.0.0		53dd8425998570504bd85c26db17975430b1bf08
org.http4k	http4k-testing-approval	5.28.0.0		ebb402c9d0d23b979bc84a863c181525c0fb4d04
org.http4k	http4k-testing-approval	5.28.1.0		b0996bdab3f825c2aaca0f4134f6ce2c8b546fb5
org.http4k	http4k-testing-approval	5.29.0.0		f20a17b9acf53ebab2db4979b0a748c4359bacfc
org.http4k	http4k-testing-approval	5.3.0.0		74a61769dea977f1e032e7f6a386a71cd921dbdc
org.http4k	http4k-testing-approval	5.30.0.0		27c1395e22dd8f06da921499b42adeee21c001e3
org.http4k	http4k-testing-approval	5.30.1.0		57ed68d95f71fac431ef1c00759dbbb502b50048
org.http4k	http4k-testing-approval	5.31.0.0		e99d4a7d63fa52ca4f93c5900ec733a3729c3e61
org.http4k	http4k-testing-approval	5.31.1.0		58663f3045196eb7fcf8e563ebf7fb297ada0a1c
org.http4k	http4k-testing-approval	5.32.0.0		0e3d756be06013dc773eeb58ef434f1f6e5e3edb
org.http4k	http4k-testing-approval	5.32.1.0		194311eb13ce19ae3a657f5254bf3705e4138a71
org.http4k	http4k-testing-approval	5.32.2.0		08de43582d6e7641afb765ba9e49bca84e6e7844
org.http4k	http4k-testing-approval	5.32.3.0		9b64799d4c990c3f0b18e9a9062cef9c00b9349b
org.http4k	http4k-testing-approval	5.32.4.0		f7f54d263a475feea8e3545d9ed7a358eb466b43
org.http4k	http4k-testing-approval	5.33.0.0		e161652bdd822040be8ea33a926c413684b07c0f
org.http4k	http4k-testing-approval	5.33.0.1		d16606dbf76c18a55bd04dd551ba0431ac7d64ac
org.http4k	http4k-testing-approval	5.33.1.0		7ac5521fa481ea5adfdc247658ebc84ef037182f
org.http4k	http4k-testing-approval	5.34.0.0		901804597f04f1e830c14029a3109aae34dd629a
org.http4k	http4k-testing-approval	5.34.1.0		6e39452b12a4b777b2825b198cb19ea4bb960399
org.http4k	http4k-testing-approval	5.35.0.0		565d76432ed9d9ee63f59fd7275c871f2e74a6f2
