at.molindo	molindo-mysql-collations	1.0-alpha-1		332c863fe20bded8e6eb80feaa77b095dd6b7e78
io.quarkus	quarkus-oidc-client-reactive-filter	3.8.6.1		6d24efefa8f85e9c596cc57ae9e8645a586c46e7
io.quarkus	quarkus-oidc-client-reactive-filter	3.9.0		4349e4053ac79284019da03c090021c729807a29
io.quarkus	quarkus-oidc-client-reactive-filter	3.9.0.CR1		6497254f10119d25ddb32c7390ffc422e65fd1ee
io.quarkus	quarkus-oidc-client-reactive-filter	3.9.0.CR2		8018002c2e229f3f6a0f80c9d9dbd6dd4f527493
io.quarkus	quarkus-oidc-client-reactive-filter	3.9.1		3efe81178a78d93e555deda8a5e118f4cf7ffb5c
io.quarkus	quarkus-oidc-client-reactive-filter	3.9.2		8e262dd1981f253b955e19cf1988c4d2fb2ef539
io.quarkus	quarkus-oidc-client-reactive-filter	3.9.3		d3ab63605a0b8fcb4b41cf73b56f52c28213f757
io.quarkus	quarkus-oidc-client-reactive-filter	3.9.4		c68400745bb60608d49d667431218211a291d3fd
io.quarkus	quarkus-oidc-client-reactive-filter	3.9.5		6a37042583f3b33b8fd7bf45e9854e8682d7dadf
io.quee.ktx.radix	ktx-radix-development	v1.0.0-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.0.1-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.0.2-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.0.3-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.0.4-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.0.5-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.1.0-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.1.1-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.1.2-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.1.3-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.2.0-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.2.1-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.2.2-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.2.3-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.2.4-RELEASE		N/A
io.quee.ktx.radix	ktx-radix-development	v1.2.5		N/A
io.quee.ktx.radix	ktx-radix-development	v1.2.6		N/A
io.quee.ktx.radix	ktx-radix-development	v1.2.7		N/A
io.quee.ktx.radix	ktx-radix-development	v1.2.8		N/A
io.quee.ktx.radix	ktx-radix-development	v1.3.0		N/A
io.takari.maven	model-resolver	0.0.1		2c988ad707fc94abc540062f4df9b64dc3da65bb
io.takari.maven	model-resolver	0.0.2		8a00240fbfc5523cb3b14d4f497075327862c049
net.donhofer	big-decimal-expression	1.0.0		714590fc2fbd3151933db49d2c96d877b5c76dda
net.minidev	csv	1.0.7		a56b6e0776ecf82407c1a9b2e9c68530a210bd87
net.sf.jetro	jetro-stream	0.2		454ea17a1a26e0d6cbdfafc71cc40909abcc723b
net.sf.jetro	jetro-stream	1.0.0		b0ddf85d3fafa7e66c1331eccb2aa0ff1aa03a7e
net.sf.jetro	jetro-stream	2.0.0		7ae435826a1f5b3a863071ffe9f59737f536ca3d
net.sf.jetro	jetro-stream	2.1.0		845997988c505400fd914fb82baf35771d7b5d78
net.sf.jetro	jetro-stream	2.1.1		582e6ddc0619d6c162a95213e7a91d3ab31a181f
net.sf.jetro	jetro-stream	2.1.2		96df1e1407908a27c2e1e300e521b52d857f344b
org.aksw.rdfunit	rdfunit-junit	0.7.19		e665b26829dfb7e196d2a6316b0444a5cf4c6d32
org.aksw.rdfunit	rdfunit-junit	0.7.20		5fd3711d09ac196a2e4f0d42a9ab29718e323794
org.aksw.rdfunit	rdfunit-junit	0.8		a0b61b700c85e51acf09221ec163cda8755c2eab
org.aksw.rdfunit	rdfunit-junit	0.8.1		da99e78ecaa9b220b09db0296339e2aee1e18e05
org.aksw.rdfunit	rdfunit-junit	0.8.10		6f2801f17ef2c7c17c88ea5d7351b940a103e50c
org.aksw.rdfunit	rdfunit-junit	0.8.14		83b34ce6964f3a15ef651bdd077bfb6d7d1e3ac9
org.aksw.rdfunit	rdfunit-junit	0.8.15		f07b689e6be3d0fef692b10c26937eb6ad3a4bd1
org.aksw.rdfunit	rdfunit-junit	0.8.16		2e9ca4f50d687ba0917c33acc2a975ab5efc521a
org.aksw.rdfunit	rdfunit-junit	0.8.19		4449417e69a861d510b0e597f954cdfd454704ab
org.aksw.rdfunit	rdfunit-junit	0.8.20		1b3a9cd0190c12b390a4d60babe7a5560942534a
org.aksw.rdfunit	rdfunit-junit	0.8.21		790b0db8296413609320fb9e8a8d0bc6cd3fa1ae
org.aksw.rdfunit	rdfunit-junit	0.8.4		ed294435e73f7591e584b9e08a38cdbd866dfb05
org.aksw.rdfunit	rdfunit-junit	0.8.5		bb45b24b14b58a02017a6fe55a6acf67830b38c9
org.aksw.rdfunit	rdfunit-junit	0.8.6		97ca3428373dacd4587712c8413b74ed9eed7f3e
org.aksw.rdfunit	rdfunit-junit	0.8.7		b1b04a7b348b3590b0e511363b4f5c2b5846e7b1
org.aksw.rdfunit	rdfunit-junit	0.8.8		7b40599374de29bb6110c5681d89db75d28e456b
org.aksw.rdfunit	rdfunit-junit	0.8.9		2c96152d9667803cb8a7029c774bb68c2eb28e1e
org.apache.aries.jax.rs	org.apache.aries.jax.rs.jaxb.json	1.0.0		80869d08f281c5bd4752c0422e7b0b11e87604e1
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.1.0		6fd371d147fb1c69de7ad37aaaf8dfd878c89e6e
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.10.0		18419db0dfe9870f7d7ceff9ff073f791ced9e7c
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.10.1		ba63c927ac37b91ee921a47346848a6d1d2ccee2
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.11.0		585f217d8bb56e5d1b6c89c78090c044c6815c69
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.11.5		294dc0bddd3b7e3e39c71993a7fd799507fab640
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.2.0		5d920a139c43b7f26b45672f9eab95da62aa8a6d
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.3.0		cfde1f88253c73de4e92ab470d4c02c13fed74b2
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.4.0		60d370c7bdc43218c5480c1d974fbbfb68817a33
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.4.4		a19ccc13fe660c357a31a621536874448fd5a305
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.5.0		41a5fb845316c1eeff3361723c81d84c946ea6e8
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.6.0		96aae2d876981d450b1bc82bc5e49f23b3d4d6d8
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.6.1		394bd548052a06f1dff4ecfbf4d4652c48d49191
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.7.0		25c5fa0f70c65fe7cfca4c41dcaf5a7411d42348
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.7.1		81037b1679a18d771ace2d1efa7217baea801ed4
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.7.2		4ee5a1d7fbffed1e0c47ac5a86d2add2502ca548
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.7.3		46def0e610955d8988dc11365fe0bdc455d81924
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.8.0		8f4cff4ce6cc040a177aceb8a5ac4eed977e3d14
org.apache.camel.kafkaconnector	camel-mybatis-bean-kafka-connector	0.9.0		b9a962b55ba7d69e43268fdfeb58204794158cfa
org.apache.camel.springboot	camel-service-starter	3.0.0		182d54db18c6d87ad65958306239e1d42dbbd557
org.apache.camel.springboot	camel-service-starter	3.0.1		aba5dba9a87b7578ed733b5184182b2bdfa72c40
org.apache.camel.springboot	camel-service-starter	3.1.0		570aefb593c6bf2a7b53e3e70613feb31eccfb3e
org.apache.camel.springboot	camel-service-starter	3.10.0		8d613d825a733a59698c9c0cbaae667db111d1a6
org.apache.camel.springboot	camel-service-starter	3.11.0		a25ea9ce94cd33e07fad1c296b28dd0ccc6d348c
org.apache.camel.springboot	camel-service-starter	3.11.1		7aff0c452efcc2a33bab43d13ed0f620bd089d0a
org.apache.camel.springboot	camel-service-starter	3.11.2		ec114f6698f499c8e7e02df62cc744535d0cb2e9
org.apache.camel.springboot	camel-service-starter	3.11.3		86190fd431967b4b97de03b523a00b10c87a0912
org.apache.camel.springboot	camel-service-starter	3.11.4		c3fb082aaf9e71150827c4e0c32476d0f2fe1a56
org.apache.camel.springboot	camel-service-starter	3.11.5		e1143ed46f1a74988b7f5b0b2d1c28db77119ba5
org.apache.camel.springboot	camel-service-starter	3.11.6		49d1d5f7c68a8bb01f0ae59748cd15aa5e3d45fd
org.apache.camel.springboot	camel-service-starter	3.11.7		edb8f8d6acae4f5530260b33209806ce9a6c8f03
org.apache.camel.springboot	camel-service-starter	3.12.0		677e5f6f72a35481f6fb434b6da2759a99d16311
org.apache.camel.springboot	camel-service-starter	3.13.0		cdfb17305ec30e05e96c280e2ec408db600d9234
org.apache.camel.springboot	camel-service-starter	3.14.0		d9336d2fe8a4a6c62e7c7a7829df1dca023babbf
org.apache.camel.springboot	camel-service-starter	3.14.1		0027d2dc665343dc114a8040b8e11ad32807ba0e
org.apache.camel.springboot	camel-service-starter	3.14.10		9a512fb8d1370e60a54ed00a2abbe9f7157ff186
org.apache.camel.springboot	camel-service-starter	3.14.2		7cc4a08fdde93d9b1080e27af98ca2ce6a3881ea
org.apache.camel.springboot	camel-service-starter	3.14.3		b77fc18fbd6994b7572d5b30f317cf1990dc9cd8
org.apache.camel.springboot	camel-service-starter	3.14.4		dcd34f49ddc964f2b94d7f48abf5f896ce702189
org.apache.camel.springboot	camel-service-starter	3.14.5		694785caa202272a4bfe6e5210fd642b237d3edb
org.apache.camel.springboot	camel-service-starter	3.14.6		7d9044b15eb619ae52543fefd4b05c0292b851ce
org.apache.camel.springboot	camel-service-starter	3.14.7		a15fbb78f1f29982f7a26b84a917671b2fe61654
org.apache.camel.springboot	camel-service-starter	3.14.8		f91189bfd37db9267af48e022268d738e4028a75
org.apache.camel.springboot	camel-service-starter	3.14.9		a20740b29c89c918d83b69dc49ea13bcad094e9d
org.apache.camel.springboot	camel-service-starter	3.15.0		3925447fc400cace4ae291cdf59c716345b39964
org.apache.camel.springboot	camel-service-starter	3.16.0		746b4feb076b287a7d6b9cab8c41e8d8ec9df26d
org.apache.camel.springboot	camel-service-starter	3.17.0		4a60c6a8b6ffc518042e460344d41dd353ff0a67
org.apache.camel.springboot	camel-service-starter	3.18.0		93e8ed5a53ac1662408b49bae0c379c649afb275
org.apache.camel.springboot	camel-service-starter	3.18.1		67c95cbdea842e7417431307a7a80d54f831d58e
org.apache.camel.springboot	camel-service-starter	3.18.2		9a4a9721c1e7cb99742eb932460ccc4e31cdf072
org.apache.camel.springboot	camel-service-starter	3.18.3		29c41d9035362e3eaa72eb623b0414d73b9d23d5
org.apache.camel.springboot	camel-service-starter	3.18.4		659bd6099a4c84453c3c75e7307a319c5ad649eb
org.apache.camel.springboot	camel-service-starter	3.18.5		07c6dd600cedac98cd3f9b06aa1277cadffccc96
org.apache.camel.springboot	camel-service-starter	3.18.6		80e0c9982052400b7e0930b045366e3c5ca35d51
org.apache.camel.springboot	camel-service-starter	3.18.7		bf66ca96c5d018ff9faa788dcc4d7e43825ef2ce
org.apache.camel.springboot	camel-service-starter	3.18.8		04a42727b3efef6c7edc5ad65969c2072c6d6ebb
org.apache.camel.springboot	camel-service-starter	3.19.0		894f511fa7c68d13962d0117d2e7303acce1331d
org.apache.camel.springboot	camel-service-starter	3.2.0		12c9a9586a51234d0deaf724cbaf9d5a3575da81
org.apache.camel.springboot	camel-service-starter	3.20.0		aa1cc8cc2682acdebb6158f039525f6d1ba9adb1
org.apache.camel.springboot	camel-service-starter	3.20.1		703b2d65542f2b8b9f370cc7a85f6276ca7a8e5c
org.apache.camel.springboot	camel-service-starter	3.20.2		341899dc01d7f459a75fa58775010c3f5d7a2d27
org.apache.camel.springboot	camel-service-starter	3.20.3		b259ccb87474b6194c1c08b787a0f65ba97cc0ff
org.apache.camel.springboot	camel-service-starter	3.20.4		04088f207ef952b10bec574383d49b1833627aeb
org.apache.camel.springboot	camel-service-starter	3.20.5		a241a78783066c3f117102a431760dde360b706e
org.apache.camel.springboot	camel-service-starter	3.20.6		68c54e5d7ed6f7271644f7dfb32d01cd45a9e557
org.apache.camel.springboot	camel-service-starter	3.20.7		db056e50255072c7d58f58729f70889c9d29d955
org.apache.camel.springboot	camel-service-starter	3.20.8		ce31ad64680a8e785c233d20a22656fdc009ab84
org.apache.camel.springboot	camel-service-starter	3.20.9		8729a19f9154d3c8ae1fe4e5b193fd73db837d12
org.apache.camel.springboot	camel-service-starter	3.21.0		a6e5fe7e9cacc72d046b3ea88298be3ed4e817bd
org.apache.camel.springboot	camel-service-starter	3.21.1		0f9e650d1b0bf24388cb951180c32654ffe33d1a
org.apache.camel.springboot	camel-service-starter	3.21.2		ac434c528c3872ec23903f0d11213fe5b389e337
org.apache.camel.springboot	camel-service-starter	3.21.3		b627037c2f797c7080c46d457beca201087d1acf
org.apache.camel.springboot	camel-service-starter	3.21.4		cbf5dfa70c0f91b3783d2d7e6bd942e9efbf5d50
org.apache.camel.springboot	camel-service-starter	3.21.5		da7b70f5836150d6d871a549f3686e25bb532804
org.apache.camel.springboot	camel-service-starter	3.22.0		d0782bf2c1d689617ddbd09bf7a5bbb91f93d92a
org.apache.camel.springboot	camel-service-starter	3.22.1		fde7b4250835a6913babcf69ff280af4601c9fdb
org.apache.camel.springboot	camel-service-starter	3.22.2		38d326162984abdd5d6e51ed7ac62fa7e8333c16
org.apache.camel.springboot	camel-service-starter	3.22.3		c6a9427255a0a5411920ccf5e252d950bedb7ebe
org.apache.camel.springboot	camel-service-starter	3.22.4		a4eb37f58ea3d3003cc4ce68c37d89a603370ce3
org.apache.camel.springboot	camel-service-starter	3.3.0		337d069fd6925f3637b2b3805fbe8d3703397b94
org.apache.camel.springboot	camel-service-starter	3.4.0		5158e53b6c651567b82f8550db9ae0b4607550fe
org.apache.camel.springboot	camel-service-starter	3.4.1		ba67be684498887d15f95c8dbb3048650bdcbfba
org.apache.camel.springboot	camel-service-starter	3.4.2		82fe43cef829713ae87eead0f9c80b52638de878
org.apache.camel.springboot	camel-service-starter	3.4.3		35e4ea50299bec5d7015df9b49d9eaa6e1efe8f8
org.apache.camel.springboot	camel-service-starter	3.4.4		fac20829d799a5503c74c4069d9a4b5ad2cb8bbf
org.apache.camel.springboot	camel-service-starter	3.4.5		46e6d6733350e8beaefb2b37546b6b36709c88f8
org.apache.camel.springboot	camel-service-starter	3.4.6		5f425324a2fcbf6857a949b894009dd0932d08ae
org.apache.camel.springboot	camel-service-starter	3.5.0		948decca37e1cb5172659000f5849434aa43f248
org.apache.camel.springboot	camel-service-starter	3.6.0		5d6d7deccec6c739bafcab0e057eeb23a136b032
org.apache.camel.springboot	camel-service-starter	3.7.0		ab3be763495904e61d4ea0086fbcf0ab12d74de5
org.apache.camel.springboot	camel-service-starter	3.7.1		07342caa0c4672f462a449e03328e78b8eb617f9
org.apache.camel.springboot	camel-service-starter	3.7.2		5e9e70baa7536cca65e89a0be8e5304f6d0ac25e
org.apache.camel.springboot	camel-service-starter	3.7.3		00383cca96a75ac22483ba9f93eae7f4fc1fde8e
org.apache.camel.springboot	camel-service-starter	3.7.4		71383f4cf6fdc93db650f0e4df5e3c91304189c7
org.apache.camel.springboot	camel-service-starter	3.7.5		e64bb9467df1c2392fb732374b43605facedfd7d
org.apache.camel.springboot	camel-service-starter	3.7.6		b2cd1b15cf8ffc3f60c9894a257fb1bb78f20a8a
org.apache.camel.springboot	camel-service-starter	3.7.7		45890dfe132d01b38d0eb8edaa72b33b88786f3c
org.apache.camel.springboot	camel-service-starter	3.8.0		32b0e2619859563c3b5b2597aea65e64a1d630b4
org.apache.camel.springboot	camel-service-starter	3.9.0		bef74bf197dd62fa4ed0aa353d0851439b36f5d1
org.apache.camel.springboot	camel-service-starter	4.0.0		15888207df86bc5f1227481243aeeeb4cd1ffa51
org.apache.camel.springboot	camel-service-starter	4.0.0-M1		0f940e2239302d5f355d68a11fc4763e92a42e9b
org.apache.camel.springboot	camel-service-starter	4.0.0-M2		634df1d43da2636e79c48692ac19281f807fbfc6
org.apache.camel.springboot	camel-service-starter	4.0.0-M3		553622ede20211d7f4f3acae1fa7894d0c0fa12c
org.apache.camel.springboot	camel-service-starter	4.0.0-RC1		8346a4fa8ba6d0f3c4a102f90f50243b7e4978e3
org.apache.camel.springboot	camel-service-starter	4.0.0-RC2		252481c15a73d0e3f317a23545db5514fa227d7c
org.apache.camel.springboot	camel-service-starter	4.0.1		d9945b80b520f7389aced8f891f2e09b8e0b9598
org.apache.camel.springboot	camel-service-starter	4.0.2		fa4fb79b5e2740984ebb315579cb917ebe814567
org.apache.camel.springboot	camel-service-starter	4.0.3		76d0116212b2e5f33430f90f44c6fb2f83a4e750
org.apache.camel.springboot	camel-service-starter	4.0.4		72fb2c8ca303cd6bf70b7e892e686750890176de
org.apache.camel.springboot	camel-service-starter	4.0.5		ad7b4c0c15268407dfd2c0f605b9aebf9ce768d9
org.apache.camel.springboot	camel-service-starter	4.0.6		edaf0e86c9ccd95734efea55dbf7083a0336ee99
org.apache.camel.springboot	camel-service-starter	4.1.0		e3a4e1840bbcde0cc33110de56f8ae3a4da1359e
org.apache.camel.springboot	camel-service-starter	4.10.0		272b31ea6328cf3f1b76a6be1cca456143d7a5f7
org.apache.camel.springboot	camel-service-starter	4.10.1		103b127129c26850bcf9c411a19365f039a89b24
org.apache.camel.springboot	camel-service-starter	4.10.2		f4eb07e341f895d82f999775d9e9efcbc1436ff0
org.apache.camel.springboot	camel-service-starter	4.10.3		fd5feb7eeae88f2f5c976d715c11cf7673dfc98b
org.apache.camel.springboot	camel-service-starter	4.10.4		6021bc6b25730d9ef69bff513f9a162b80b8680c
org.apache.camel.springboot	camel-service-starter	4.11.0		df33353b8b6264edeaabc2dd3d29c96271b8521d
org.apache.camel.springboot	camel-service-starter	4.2.0		aee7e5d95431770f460e0ad8cfce48bede0c7776
org.apache.camel.springboot	camel-service-starter	4.3.0		bab07f35397ac2246ce5c0e6db81d2971cabaa4c
org.apache.camel.springboot	camel-service-starter	4.4.0		fa887966902f6856e1c75d0cfd8ab8b6650de13a
org.apache.camel.springboot	camel-service-starter	4.4.1		45a73acf39769f42c10fec63b1e95a07b79f3057
org.apache.camel.springboot	camel-service-starter	4.4.2		f35df2939f382a552ce8ec0e17fb8a53d8192942
org.apache.camel.springboot	camel-service-starter	4.4.3		98189834c62423e91e1e98cd200a0f6078099368
org.apache.camel.springboot	camel-service-starter	4.4.4		e69622b1d9aa463e99c6cf2ebf89af965e2f60e3
org.apache.camel.springboot	camel-service-starter	4.4.5		eb77718de9f5f5673df37b5ada69909689affe69
org.apache.camel.springboot	camel-service-starter	4.5.0		f3a16dac5489bb337b1aa371816e17e7cc486510
org.apache.camel.springboot	camel-service-starter	4.6.0		c172bb7f24781b76e3e5644b22922b5ea0291bf8
org.apache.camel.springboot	camel-service-starter	4.7.0		7b48b2cbb530fe76b2d3ee469c6f5e3005d99094
org.apache.camel.springboot	camel-service-starter	4.8.0		ac1a3da30cff211044bb67cdfdae9a31fc5e190d
org.apache.camel.springboot	camel-service-starter	4.8.1		1f19e3fc6cb356dd76c3821062d3fc7c24753fd6
org.apache.camel.springboot	camel-service-starter	4.8.2		23ad4735a6f5e24dc11626c7eded8afc25752765
org.apache.camel.springboot	camel-service-starter	4.8.3		1463d892a3f8018995d0de0bd7a5ce4908c9de02
org.apache.camel.springboot	camel-service-starter	4.8.4		49c40ca64d3fd82383168f55ce6fb95f2cf30567
org.apache.camel.springboot	camel-service-starter	4.8.5		719b8428b4a244cda9541589a8f41351c24fc6b6
org.apache.camel.springboot	camel-service-starter	4.8.6		390be9671d6d95e4f8500bdf3c11789ec4bfe2b7
org.apache.camel.springboot	camel-service-starter	4.8.7		f1195276ab6c15df4ce713031991f7879b821fe3
org.apache.camel.springboot	camel-service-starter	4.9.0		1f43b92ae65dd48da45667c7f5562bb356bc550b
org.apache.geronimo.framework	client-system	2.1		N/A
org.apache.geronimo.framework	client-system	2.1.1		N/A
org.apache.geronimo.framework	client-system	2.1.2		N/A
org.apache.geronimo.framework	client-system	2.1.3		N/A
org.apache.geronimo.framework	client-system	2.1.4		N/A
org.apache.geronimo.framework	client-system	2.1.5		N/A
org.apache.geronimo.framework	client-system	2.1.6		N/A
org.apache.geronimo.framework	client-system	2.1.7		N/A
org.apache.geronimo.framework	client-system	2.1.8		N/A
org.apache.geronimo.framework	client-system	2.2		N/A
org.apache.geronimo.framework	client-system	2.2.1		N/A
org.apache.geronimo.framework	client-system	3.0-M1		N/A
org.apache.geronimo.framework	client-system	3.0-beta-1		N/A
org.apache.geronimo.framework	client-system	3.0.0		N/A
org.apache.geronimo.framework	client-system	3.0.1		N/A
org.apache.jena	jena-tdb2	3.10.0		5a304820adae265b5c4563d7c797805429b9ce57
org.apache.jena	jena-tdb2	3.11.0		a506436d307dc4c9d05b1458e260833e7b5c5005
org.apache.jena	jena-tdb2	3.12.0		31b5ca5c22e5b566e9b4aeab712c034e94d52f65
org.apache.jena	jena-tdb2	3.13.0		78f08e925d82fc5f9891d2d83c0a1ff9a0e21ae0
org.apache.jena	jena-tdb2	3.13.1		6615578a2f7d30f81a0de45721299b447d3d8abb
org.apache.jena	jena-tdb2	3.14.0		99245cf0b404e95cdd35d26b74579dbd3743bbea
org.apache.jena	jena-tdb2	3.15.0		547abe4fa08054d8c62babe8234815a1eef0707c
org.apache.jena	jena-tdb2	3.16.0		1f014a32d88e4bb5ac4c5291703fafd5bd060a8c
org.apache.jena	jena-tdb2	3.17.0		a651aa39b293655e8b6d9af814a08f7295cfbcce
org.apache.jena	jena-tdb2	3.5.0		7eae63dce8b88fd4f9b06a5358760a71da1b3b93
org.apache.jena	jena-tdb2	3.6.0		6488149ec9298f8909171d8113eea44a41708bff
org.apache.jena	jena-tdb2	3.7.0		7b2c02eb652f9f21442376fce6dfbd12052a4188
org.apache.jena	jena-tdb2	3.8.0		f448ffeb1a4fed9dce5634fd36d1f86ec7412cac
org.apache.jena	jena-tdb2	3.9.0		2dd3d5f89c6a3025e18e0b50d17a7509f001528d
org.apache.jena	jena-tdb2	4.0.0		a6e0920663cdeb9489cf8f37bff74697aded2b13
org.apache.jena	jena-tdb2	4.1.0		44a91acc3901ecfad7c3334a88656269d8e47f09
org.apache.jena	jena-tdb2	4.10.0		1c4cb192347c1635767a3806875fc2a9a48bf6e4
org.apache.jena	jena-tdb2	4.2.0		7e7b169ee72966bcb7f210e8e459eacc72403b55
org.apache.jena	jena-tdb2	4.3.0		2403a53dfdf1ea70c5c0c8c18a966d36c9b9a5d3
org.apache.jena	jena-tdb2	4.3.1		8485551158e168a7321c41a772a6565bafc37e61
org.apache.jena	jena-tdb2	4.3.2		2964d04bf73cd5b8e46bc358ecf993f8690978ae
org.apache.jena	jena-tdb2	4.4.0		8eabdcf2a688f415c4d9e1f12a2db51c14316b35
org.apache.jena	jena-tdb2	4.5.0		99c2b17ba447e4a7d60541ef33057f5de388f463
org.apache.jena	jena-tdb2	4.6.0		a15a3e37813180f667daee2d80aeb6cfb4ee5902
org.apache.jena	jena-tdb2	4.6.1		5496c419904482ae96296e9f856e2be5a25abe78
org.apache.jena	jena-tdb2	4.7.0		dc9e946a30575253c936c3e3ffcaad7431f786b2
org.apache.jena	jena-tdb2	4.8.0		7968f957b4b6580ceb7fb33f343c454cbc25e60e
org.apache.jena	jena-tdb2	4.9.0		aa276412392994b52fc7a963873c47cde00e260b
org.apache.jena	jena-tdb2	5.0.0		3bce952bd717e57e5ed47d38aab1e26cc3a3e97f
org.apache.jena	jena-tdb2	5.0.0-rc1		8a4e09abbaf116646fb28717e3f679de77f25735
org.apache.jena	jena-tdb2	5.1.0		fcf8e856a9af255d888781ee8f1cb64af9dd5b5b
org.apache.jena	jena-tdb2	5.2.0		434093a1a3bd0dd231d59aeda8edbe05c9f2933d
org.apache.jena	jena-tdb2	5.3.0		8e8dac8775810216e2a958600805ed6dd5bf7b30
org.apache.jena	jena-tdb2	5.4.0		1f7ca9596e22227700fb909a55fe1d2759ae79e2
org.apache.sedona	sedona-spark-common-3.3_2.12	1.7.0		96d3ea992a5b06cc72e83f0992fa9f65d481638d
org.apache.sedona	sedona-spark-common-3.3_2.12	1.7.1		099ab96002c07849cc918953dac9c87eb5f274ac
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.0.0		dd09b8b7c8faadaeedd2254605dcbfc79d0df49a
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.0.1		3daaf67b9affdc0f163f686e53076d2eb40d9f68
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.1.0		e7ab59f8e787b4bea96e6f2914c80f35be9140f2
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.1.1		b957e1ee600118cec883f2b3efab4904f5aa3453
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.2.0		8c01f25fa76e1ff5c4d8f61207eeb2fc27f16890
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.3.0		3c447e93683c341d24d05935c5e7daa11667f28c
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.4.0		036783751c7b6c3760298a8f3e7607ed0392da5c
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.5.0		c21fab44bdbfe103da5a3acea895ec0cda6baf12
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.6.0		ace0becf581700bd6eeedaaff540745921ed72e2
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.7.0		9e80cec21c5832299ac9ebec31dfb2c1d3c06ad1
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.8.0		d9286e2d8d748fdc13502ba4c2675d8f242eb246
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	1.9.0		15465ac56240a754b4fbb963f24e6dd65cf4b6bf
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.0.0		38d095fa6a8ebc68bf9be74d0b4eb15b59f873b9
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.1.0		6087168117591fb89e36c68c3823f26d47f91432
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.2.0		e4b1053b5bf9d998c77149d7e2cba6d35f8d274e
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.3.0		adb55a8cef143a9d16e32efc0e26b94194e1054e
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.4.0		11887b5fb79f53e75afddc1ff99e0b9cf8b61b75
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.5.0		5cde1c2ec50fb8da024042aa61b9ca57c875c02d
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.6.0		632f859edad6dbd20f28dac23d0462aa8f53f1d0
