br.eti.kinoshita	selenium2-base	0.1		0750458e1eb4e75690ff384d8b1379abc3141c8c
com.walmartlabs.concord.server	concord-queue-client	2.3.0		89a1d9866d2fb801cb00df605982e554596b567c
com.walmartlabs.concord.server	concord-queue-client	2.4.0		995a759a32dc09f462e5e3ddbdf5a40b0fe93144
com.walmartlabs.concord.server	concord-queue-client	2.5.0		875c3a4d231c57eccdc952e4e192a48f2c2f6186
com.walmartlabs.concord.server	concord-queue-client	2.6.0		7a64a057f99f9c41530fc105167f52f25c61457e
com.walmartlabs.concord.server	concord-queue-client	2.7.0		5115f927c9c77e6c82a44ffbd058b42674ca7a84
com.walmartlabs.concord.server	concord-queue-client	2.8.0		5af1b2fe7c08fda63ffec851f917ce3cb5bbb374
com.walmartlabs.concord.server	concord-queue-client	2.9.0		4b9c4b905cc91ea814317da8e292f11c450de826
de.sciss	numbers_3	0.2.1		532f9c744b1af8f8e7a1544efe16f73416d5f6b6
dev.ikm.tinkar	dto	1.26.0		1c482e041a2ec66d6a97bdef1db19bfac1c40932
dev.ikm.tinkar	dto	1.34.0		7aa0b4a29e2cc0738f83d1a8bfd31a190b8a1a2d
dev.ikm.tinkar	dto	1.37.0		345b7c027d2fd31e2fa4013ab74b9b01fa501b61
dev.ikm.tinkar	dto	1.51.0		3ed95e8901f3a882cd54f9657f03581215f36290
io.ebean	ebean-ddl-runner	1.0		2aee8e72c879a2bc667ff0e593ffd2108d8eb35b
io.ebean	ebean-ddl-runner	1.1		80a857f69a89ad80e27a3d01719f8379de489bb5
io.ebean	ebean-ddl-runner	1.2		b165a676c6ef8bca679e6c6b192179838b7ea4ea
io.ebean	ebean-ddl-runner	1.3		98159775fb6be33b60edcc0788c5bc628acb13db
io.ebean	ebean-ddl-runner	2.0		68b725b6431c2faa69ff915451a1be162a497a3d
io.ebean	ebean-ddl-runner	2.1		871f6a63b4762e4da76b338ece009937a9e239e4
io.ebean	ebean-ddl-runner	2.2		bb1426d7aeb7e518da9be5c6a65ed44d51c3c0a7
io.ebean	ebean-ddl-runner	2.3		6106878955c03de99500f044584fae7efa7d6e66
io.frees	frees-rpc-marshallers-jodatime_2.11	0.14.1		25a8ce6fcce267321c97c7b045b1558eabb596ef
io.frees	frees-rpc-marshallers-jodatime_2.11	0.15.0		643011af62f5494dc5e8120d97f11463182ab946
io.frees	frees-rpc-marshallers-jodatime_2.11	0.15.1		3f6a5ce5d36be186e576b8f422b3b8b72432bbc4
io.frees	frees-tagless_2.12	0.4.0		c73b0680ae4c41cebe69f59be0527af6255c576f
io.frees	frees-tagless_2.12	0.4.1		a5d17ab3f7adb1c687e8dc25e452117da2fa3cb6
io.frees	frees-tagless_2.12	0.4.2		97c1e27c13f9231d652f61871953f4f36c609538
io.frees	frees-tagless_2.12	0.4.3		7f7c95a75658c7208ba89fc8104c5ca3fecc4b49
io.frees	frees-tagless_2.12	0.4.4		e6e7199ba788681a8af0ad6a265a1f862c0d966e
io.frees	frees-tagless_2.12	0.4.5		cd263f6cab13bd9bbeae6b68630470aff113a559
io.frees	frees-tagless_2.12	0.4.6		f89cd9f35a2edb3ef64891284f28fea200761723
io.github.cerve-development	data-result-iossimulatorarm64	0.0.1		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.1	metadata	07af641a3b37d3e34c4e5db76730cfcdc8075e17
io.github.cerve-development	data-result-iossimulatorarm64	0.0.11		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.11	metadata	5eaf0aa4bdac8d43056ef5d3a1d8d4fef9586424
io.github.cerve-development	data-result-iossimulatorarm64	0.0.12		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.12	metadata	e7622a3407096ff6908287ee526d37ea9b1dd30f
io.github.cerve-development	data-result-iossimulatorarm64	0.0.13		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.13	metadata	235d6edf3a9c7d6abf0f5f843606698c49127f88
io.github.cerve-development	data-result-iossimulatorarm64	0.0.14		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.14	metadata	e7b8c1fbeb70f49a9d2268cb525f1cb57af77944
io.github.cerve-development	data-result-iossimulatorarm64	0.0.15		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.15	metadata	c01133e2b27e0c65aa31c8947e8208d7205ddd17
io.github.cerve-development	data-result-iossimulatorarm64	0.0.16		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.16	metadata	43e0b8fed7473551bdbe098cd391f3370513e402
io.github.cerve-development	data-result-iossimulatorarm64	0.0.17		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.17	metadata	7820035f9cf56aedb49257c3d7bd68bc9a0ebb3e
io.github.cerve-development	data-result-iossimulatorarm64	0.0.18		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.18	metadata	ce90c7efd2609ca485a1b53e8a7d0b2112a4c85e
io.github.cerve-development	data-result-iossimulatorarm64	0.0.19		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.19	metadata	6c593f5aee1aa392a43a290e897f11018136886a
io.github.cerve-development	data-result-iossimulatorarm64	0.0.20		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.20	metadata	7407e2c2f2fdc99da20513dd0bd2957227104ff9
io.github.cerve-development	data-result-iossimulatorarm64	0.0.21		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.21	metadata	dcf6777ddc65ba96291fccc0f8e5eecbaa47765e
io.github.cerve-development	data-result-iossimulatorarm64	0.0.22		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.22	metadata	2db0f009fbf743bb6feaea12890c47566c1ee83b
io.github.cerve-development	data-result-iossimulatorarm64	0.0.23		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.23	metadata	122e707a259b82cfbbf2421e72ad459163b42562
io.github.cerve-development	data-result-iossimulatorarm64	0.0.24		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.24	metadata	007012f1c0fce20f9536a641b11e48a06a2b4b4b
io.github.cerve-development	data-result-iossimulatorarm64	0.0.25		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.25	metadata	56e3919a475f8e848a1444b6301ff43b91cc4861
io.github.cerve-development	data-result-iossimulatorarm64	0.0.26		N/A
io.github.cerve-development	data-result-iossimulatorarm64	0.0.26	metadata	680a574d0b70e83e884ff3e509b396e3cd5193bc
io.github.davidgregory084	vertices-service-discovery_2.12	0.1.1		96d8689479c4f31e5dde2beed313bac5719eabb4
io.github.davidgregory084	vertices-service-discovery_2.12	0.1.2		47b018fe10af76d6407a4ac875e0553bd3b6e258
io.github.mmalygin	openapi-generator-cli	5.3.0		fefef087058ef20d23ba7d75dd6561b9cccc5292
io.github.mmalygin	openapi-generator-cli	6.2.0		57c35199dc3359894f0cab828b583480d150bc51
io.github.mxaln.tools	gogs-client	1.7.0		N/A
io.github.mxaln.tools	gogs-client	1.7.1		N/A
io.github.mxaln.tools	gogs-client	1.7.2		N/A
io.github.mxaln.tools	gogs-client	1.7.3		N/A
io.github.mxaln.tools	gogs-client	1.7.4		N/A
io.github.suwasto	kmp-capturable-compose-android	0.1.0		N/A
io.github.uptane	libats-slick_2.12	0.4.0-15-g221f6c7		d45d29c9dea25cec10644f6b1d313098285cd4c2
io.github.uptane	libats-slick_2.12	0.4.0-15-ged3c8f2		789557c2fc52494af7b8b181bdd83421a3aa004c
io.github.uptane	libats-slick_2.12	0.4.0-16-g6a1abdf		628bbe5e7c79cc8ae6c3386af0352badb63a9d30
io.github.uptane	libats-slick_2.12	0.4.0-18-g4d33fbe		81a542f55352da142f52fa782ad6dda61e19f917
io.github.uptane	libats-slick_2.12	0.4.0-18-g8d4141f		75f067638c96a5d814ab90b5c88b37188f16fc27
io.github.uptane	libats-slick_2.12	0.4.0-19-g820916e		02d145dc418c6ac3ec3c62ba864c847d054fb260
io.github.uptane	libats-slick_2.12	0.4.0-19-gb64294e		28da684ef58c7dcb606c954c09eb579798af706c
io.github.uptane	libats-slick_2.12	0.4.0-20-g918460c		dbb093563b526f6df60e118ea95b4b787e15889f
io.github.uptane	libats-slick_2.12	0.4.0-21-g0e8d408		1355a9ca7767edd6382a30c4e747e6969ac80267
io.github.uptane	libats-slick_2.12	0.4.0-22-g5c9af8f		b9c5aec4874a70dde72b0b28e404c67e2a196824
io.github.uptane	libats-slick_2.12	0.4.0-32-g4cbf873		6a2ffe106658b815a0a3c2cc2f04d39976e112f2
io.github.uptane	libats-slick_2.12	0.4.0-34-ga811adc		a0a0e1a78af8b517fcdf8ebeaeffc985726cfd8e
io.github.uptane	libats-slick_2.12	0.4.0-36-g7a1885c		e133638b435e6ad4102879190442d3abe91fb1b5
io.github.uptane	libats-slick_2.12	0.4.0-38-g505f61b		1dac83104b48d3d98c6ffea980ca6a98170df05d
io.github.uptane	libats-slick_2.12	0.4.0-39-g94fa8ce		1eca6dee9ae04224819ef7571bd949462aafc811
io.github.uptane	libats-slick_2.12	0.4.0-40-g84a90d0		a135165eee5cc6d7b0d8eb3a4022947f3ebb8c5e
io.github.uptane	libats-slick_2.12	1.0.0		de4b63dc1269319de8741731428b43cc1d7ca6ca
io.github.uptane	libats-slick_2.12	1.0.1		01bf0e4517c1fe266c600a0f998e655a664df0ad
io.github.uptane	libats-slick_2.12	1.0.2		aa6e3d51f351421ad8e9c469c4d4d287e466d342
io.github.uptane	libats-slick_2.12	1.1.0		0d43a29bf1f42f3cddfad5ee4123a6745d63b054
io.github.uptane	libats-slick_2.12	2.0.0		7e0e146bc1c2de3945d1a958c2477a94702dcfd9
io.github.uptane	libats-slick_2.12	2.0.1		36a967025a1af602250588d93daba27585e6045f
io.github.uptane	libats-slick_2.12	2.0.10		2b2af1a30f2f5198af4e656f18566f0c9b3bd8c5
io.github.uptane	libats-slick_2.12	2.0.11		31c71b9641dba62da0985fd910d44e60cb26a4eb
io.github.uptane	libats-slick_2.12	2.0.2		0c3d04979020d6325640255574af9033c4565286
io.github.uptane	libats-slick_2.12	2.0.3		e791ea80f01d2c471313458b73caa65c9341ca04
io.github.uptane	libats-slick_2.12	2.0.4		02cd6ae79fa58d36ab30e011f9267d986a5b57b7
io.github.uptane	libats-slick_2.12	2.0.5		602a04c3b3b7b7d8f8ca19978776d6b2ecdb14d9
io.github.uptane	libats-slick_2.12	2.0.6		a7dac9838475a88daf4d3bacb6ce071007064fc2
io.github.uptane	libats-slick_2.12	2.0.7		c8925f5a43a504e5eaa29aecf2c4169b184e53e0
io.github.uptane	libats-slick_2.12	2.1.0		aac32ebb80f7a9a0f6c35f9b103b2b0ac1cddb60
io.github.uptane	libats-slick_2.12	2.1.1		986fb6535edf805d3e691533df62a360bc3baa3d
io.github.uptane	libats-slick_2.12	2.1.2		e4b30cd1610b85403a926a12b7bbeec89332a9e4
io.github.uptane	libats-slick_2.12	2.2.0		8cfda0b4c46858b912bd24ea9432666b4c60ffaf
io.heapy.komok	komok-tech-logging	1.0.10		0999482303ac6d40f9cfadff443d52b069e439c2
io.heapy.komok	komok-tech-logging	1.0.11		5e0d6fc48fe3138f408964e2a0997e1a8bf9b081
io.heapy.komok	komok-tech-logging	1.0.12		71eafb9ec9d9b905457c9f644f5a2f4f68219271
io.heapy.komok	komok-tech-logging	1.0.6		a9fa54da42a9b8d459b31ea6c81a28b2b537921a
io.heapy.komok	komok-tech-logging	1.0.7		54700ad1d2ad057769371fd100e9ae706f3ef8e5
io.heapy.komok	komok-tech-logging	1.0.8		8602255c5efb832d167a79f16612e6d4fb9f5ff2
io.helidon	helidon-project	2.0.0		N/A
io.helidon	helidon-project	2.0.0	site	5c7d6640351eb7a5fd344e8357ed82c7f03bbef3
io.helidon	helidon-project	2.0.0-M2		N/A
io.helidon	helidon-project	2.0.0-M2	site	24bdef354f343fd430586abb753dcc9b54471668
io.helidon	helidon-project	2.0.0-M3		N/A
io.helidon	helidon-project	2.0.0-M3	site	30be4155781974b002442c842d4b0b4d5a25c570
io.helidon	helidon-project	2.0.0-M4		N/A
io.helidon	helidon-project	2.0.0-M4	site	0bae987605c1b4ce9883f72ca848897baaf1faff
io.helidon	helidon-project	2.0.0-RC1		N/A
io.helidon	helidon-project	2.0.0-RC1	site	c0568cffbbb097ddf0dcd7107625543a9b77dd9e
io.helidon	helidon-project	2.0.0-RC2		N/A
io.helidon	helidon-project	2.0.0-RC2	site	c084e47ff6aa77deab108b0a5a9692a13fc14d1b
io.helidon	helidon-project	2.0.1		N/A
io.helidon	helidon-project	2.0.1	site	957f32c70f0074576956ad2232d7537573922142
io.helidon	helidon-project	2.0.2		N/A
io.helidon	helidon-project	2.0.2	site	b537d03161ce8f94079c0254dc584d334028bd2d
io.helidon	helidon-project	2.1.0		N/A
io.helidon	helidon-project	2.1.0	site	4413d300570e3666700e1b24c79409ec0faabf9b
io.helidon	helidon-project	2.2.0		N/A
io.helidon	helidon-project	2.2.0	site	f2d17f5152dc2cb16315c7d1d42e9fcbbd8c653f
io.helidon	helidon-project	2.2.1		N/A
io.helidon	helidon-project	2.2.1	site	1729c06ba33994e9b17aea3744f2e290f3e9546e
io.helidon	helidon-project	2.2.2		N/A
io.helidon	helidon-project	2.2.2	site	0b769a163b2b31791d12583d0d9cf23fc2d455e6
io.helidon	helidon-project	2.3.0		N/A
io.helidon	helidon-project	2.3.0	site	392cdc4f4c6bc030fe72e48bd026691dbdc8802b
io.helidon	helidon-project	2.3.1		N/A
io.helidon	helidon-project	2.3.1	site	52ab077210a537bf2e507e752006b54fef0c9b45
io.helidon	helidon-project	2.3.2		N/A
io.helidon	helidon-project	2.3.2	site	72bf27043cb9b42e11215ebb424fecedc879f601
io.helidon	helidon-project	2.3.3		N/A
io.helidon	helidon-project	2.3.3	site	02227f0f8794580a47103f10405616437781b561
io.helidon	helidon-project	2.3.4		N/A
io.helidon	helidon-project	2.3.4	site	907bd821df9eac5ed2ddd3a5828f9dc181abe758
io.helidon	helidon-project	2.4.0		N/A
io.helidon	helidon-project	2.4.0	site	8528c151b1e728d67125f4a0a1e0f58129405b11
io.helidon	helidon-project	2.4.1		N/A
io.helidon	helidon-project	2.4.1	site	9234d89a5ca0f50e6eb22fa669b38b1e1b992e3e
io.helidon	helidon-project	2.4.2		N/A
io.helidon	helidon-project	2.4.2	site	417d4cae49a11ced8b95240e29d8d8ba7c360a6b
io.helidon	helidon-project	2.5.0		N/A
io.helidon	helidon-project	2.5.0	site	0e7911d9b98d855e745b4a966d29c6ea04784cbe
io.helidon	helidon-project	2.5.1		N/A
io.helidon	helidon-project	2.5.1	site	39acea57f991dd6c697632cb8fdf7a47a6f1491e
io.helidon	helidon-project	2.5.2		N/A
io.helidon	helidon-project	2.5.2	site	b4f821cee8bc844c389ea18dd7fa9923217d1dba
io.helidon	helidon-project	2.5.3		N/A
io.helidon	helidon-project	2.5.3	site	45763b7c84ef39c4aae9510bac4daadff8451bff
io.helidon	helidon-project	2.5.4		N/A
io.helidon	helidon-project	2.5.4	site	c1d946e3462c3530431233910009e80ad61c1ee4
io.helidon	helidon-project	2.5.5		N/A
io.helidon	helidon-project	2.5.5	site	53edd16435b72ff47f40ab3630dc6c0b8c963fd6
io.helidon	helidon-project	2.5.6		N/A
io.helidon	helidon-project	2.5.6	site	1788e262d869ca6fd2292f22a4d96d6cb2cfbe00
io.helidon	helidon-project	2.6.0		N/A
io.helidon	helidon-project	2.6.0	site	544107c901a5c7b9a8146b5d731d971fd95e38d6
io.helidon	helidon-project	2.6.1		N/A
io.helidon	helidon-project	2.6.1	site	1ecc819e7ecdcddf024515996cfa81c2a3c9da2a
io.helidon	helidon-project	2.6.10		N/A
io.helidon	helidon-project	2.6.10	site	2dc559238a005af92b1e5d4219a6383aba4c0608
io.helidon	helidon-project	2.6.11		N/A
io.helidon	helidon-project	2.6.11	site	0c803d1c7563b0e380884d9d7d447a7801b119f7
io.helidon	helidon-project	2.6.2		N/A
io.helidon	helidon-project	2.6.2	site	44617ef2247c0267a860c4cc2fe8e7f3f5cfeb66
io.helidon	helidon-project	2.6.3		N/A
io.helidon	helidon-project	2.6.3	site	20b7f1ac4b515f495d0d27d881f25435320f8f79
io.helidon	helidon-project	2.6.4		N/A
io.helidon	helidon-project	2.6.4	site	58bfa87c8606c788995e3c6fddafaa69a5f6170a
io.helidon	helidon-project	2.6.5		N/A
io.helidon	helidon-project	2.6.5	site	e47b3bbf7a8a0c9dcec513cae7fe3e526903ad13
io.helidon	helidon-project	2.6.6		N/A
io.helidon	helidon-project	2.6.6	site	396a1267a63e1ece06e6e46a718b8c3ead5101ef
io.helidon	helidon-project	2.6.7		N/A
io.helidon	helidon-project	2.6.7	site	0882d27e6cb873190f62a3bad0edd9720e917549
io.helidon	helidon-project	2.6.8		N/A
io.helidon	helidon-project	2.6.8	site	d7d01f6db67c454160719a237c5953040f6317de
io.helidon	helidon-project	2.6.9		N/A
io.helidon	helidon-project	2.6.9	site	bd64d690411436a591f9ea7be3214420c86d0026
io.helidon	helidon-project	3.0.0		N/A
io.helidon	helidon-project	3.0.0	site	2d9639717534a3a8cfb03bb2aed18802c1b40f59
io.helidon	helidon-project	3.0.0-M1		N/A
io.helidon	helidon-project	3.0.0-M1	site	b0a39e2fcd10ca4a3c45312764e2f24e06094d6f
io.helidon	helidon-project	3.0.0-M2		N/A
io.helidon	helidon-project	3.0.0-M2	site	edcea6ed3596920ae02a184eb1f9eb4f93a25d00
io.helidon	helidon-project	3.0.0-RC1		N/A
io.helidon	helidon-project	3.0.0-RC1	site	9295e986b82970d4f890a5a1bbbcbeda83cbb9a2
io.helidon	helidon-project	3.0.0-RC2		N/A
io.helidon	helidon-project	3.0.0-RC2	site	df2c784cfa182fb88fc1b72c34c97106aee363bf
io.helidon	helidon-project	3.0.1		N/A
io.helidon	helidon-project	3.0.1	site	a15371c7237b07083d2405f196849e53dd29eccc
io.helidon	helidon-project	3.0.2		N/A
io.helidon	helidon-project	3.0.2	site	0f007b394606819fbaad4f5b9d42c2c5390ef455
io.helidon	helidon-project	3.1.0		N/A
io.helidon	helidon-project	3.1.0	site	795870621763eec78bdabc0b7b711e726e28e4c3
io.helidon	helidon-project	3.1.1		N/A
io.helidon	helidon-project	3.1.1	site	6b0e0485674d33e0b4c5bbb89a5baaa67697b5f1
io.helidon	helidon-project	3.1.2		N/A
io.helidon	helidon-project	3.1.2	site	205ff688980b0694adde85fe96e45b6e761332bd
io.helidon	helidon-project	3.2.0		N/A
io.helidon	helidon-project	3.2.0	site	e2d29266d31bbee063d8c8b7f8e88e1fd1505db3
io.helidon	helidon-project	3.2.1		N/A
io.helidon	helidon-project	3.2.1	site	be6ee7d9942223b81339fb9723a3e1d83dcc6259
io.helidon	helidon-project	3.2.10		N/A
io.helidon	helidon-project	3.2.10	site	9f1b608546186f840bed516ecdeb74a70f884b84
io.helidon	helidon-project	3.2.11		N/A
io.helidon	helidon-project	3.2.11	site	2eadb3b92ce49005d268ea517c1addd791885225
io.helidon	helidon-project	3.2.12		N/A
io.helidon	helidon-project	3.2.12	site	8c9dc8a1083a86697f754961b82131dfc5ce40a3
io.helidon	helidon-project	3.2.2		N/A
io.helidon	helidon-project	3.2.2	site	957f8175915b41368bdfdfd1a8994b4597c585d1
io.helidon	helidon-project	3.2.3		N/A
io.helidon	helidon-project	3.2.3	site	398da393c010c11934169a2daa7453d17bac025d
io.helidon	helidon-project	3.2.4		N/A
io.helidon	helidon-project	3.2.4	site	9a57659a364d7ee8b9fc901fa0448d21dc40008b
io.helidon	helidon-project	3.2.5		N/A
io.helidon	helidon-project	3.2.5	site	5c492d7d8b3a9036af0d5c9e11d950627019ada7
io.helidon	helidon-project	3.2.6		N/A
io.helidon	helidon-project	3.2.6	site	1736318fbc380d8d8ff0262a4d7f76ff09eb29bf
io.helidon	helidon-project	3.2.7		N/A
io.helidon	helidon-project	3.2.7	site	e923364c9c41208a4c5b9408abd1b497a9aba3b9
io.helidon	helidon-project	3.2.8		N/A
io.helidon	helidon-project	3.2.8	site	b13951ddaa0e614785b97898c095370d7fc370a6
io.helidon	helidon-project	3.2.9		N/A
io.helidon	helidon-project	3.2.9	site	05d1909c66fc8e0bb0e3343e0d439294f190c4c3
io.helidon	helidon-project	4.0.0		N/A
io.helidon	helidon-project	4.0.0	site	ca50067ad4add93f030026566a5860b071ce1b8f
io.helidon	helidon-project	4.0.0-ALPHA1		N/A
io.helidon	helidon-project	4.0.0-ALPHA1	site	09f8dd7169492fd08997172f21c1aea73a0d959c
io.helidon	helidon-project	4.0.0-ALPHA2		N/A
io.helidon	helidon-project	4.0.0-ALPHA2	site	b1b4f0e2c6098e9cc3ac94967a5087fb3689f1d8
io.helidon	helidon-project	4.0.0-ALPHA3		N/A
io.helidon	helidon-project	4.0.0-ALPHA3	site	5cd6b43f080ef81be5962b8f1bdb87abff853a90
io.helidon	helidon-project	4.0.0-ALPHA4		N/A
io.helidon	helidon-project	4.0.0-ALPHA4	site	e105963ce515ebcc477c6fc0b30e32419e23b2b5
io.helidon	helidon-project	4.0.0-ALPHA5		N/A
io.helidon	helidon-project	4.0.0-ALPHA5	site	4aca2e269c39bf68c581340a985edc6758cf8fca
io.helidon	helidon-project	4.0.0-ALPHA6		N/A
io.helidon	helidon-project	4.0.0-ALPHA6	site	5258957a0f53029385593ffdad87814e04275f3a
io.helidon	helidon-project	4.0.0-M1		N/A
io.helidon	helidon-project	4.0.0-M1	site	83aa7da83bedddf87f54c84009c183599b1e7f01
io.helidon	helidon-project	4.0.0-M2		N/A
io.helidon	helidon-project	4.0.0-M2	site	b87ed92e9ff5eaffc5e98a77a3af2bc977ae8bc8
io.helidon	helidon-project	4.0.0-RC1		N/A
io.helidon	helidon-project	4.0.0-RC1	site	f2d2bc82dfaa87683f2b045ec0ccf6f5a4180f13
io.helidon	helidon-project	4.0.0-RC2		N/A
io.helidon	helidon-project	4.0.0-RC2	site	f6797fd1b76f9495ba946323523efdf4aae4d1fb
io.helidon	helidon-project	4.0.1		N/A
io.helidon	helidon-project	4.0.1	site	172fa2e587278d3e30bd1ea129f58cf383619494
io.smartdatalake	smartdatalake_2.12	1.0.1		34252b0eda15e351a6f085ea0dcea966bda678c5
io.smartdatalake	smartdatalake_2.12	1.0.2		68c8d0c43a8db5f76a19c43831557b501bcf64bc
io.smartdatalake	smartdatalake_2.12	1.0.3		a8242f5ea8070d5a043e2e124abd2007200038bb
io.smartdatalake	smartdatalake_2.12	1.0.4		c5442bafed5c97666213f0e408c175c178b10ae3
io.smartdatalake	smartdatalake_2.12	1.0.5		91cce57822c67239707e1b424e5cfebba5a0d3ec
io.smartdatalake	smartdatalake_2.12	1.0.6		42ef95fc8fef08e65abafb36fc5160a2caf1cb71
io.smartdatalake	smartdatalake_2.12	1.0.7		d994974491815bbb39b92197309d4cff03a114cd
io.smartdatalake	smartdatalake_2.12	1.1.0		427ed3bdaf386623a54f420fe7b8e0542ac58489
io.smartdatalake	smartdatalake_2.12	1.1.1		65f814feac7e57080e7fd26b91b2ca8bdc06ecbb
me.nullicorn	mew-tea-f8-ktor-io-watchosarm32	0.0.1		N/A
me.nullicorn	mew-tea-f8-ktor-io-watchosarm32	0.0.1	metadata	430279ab560d1b402a9321d93a8027825a1bf468
net.ontopia	ontopia-classify	5.3.0		5b0113da9f48c0466a94fbf91005ce067d55c9f3
net.ontopia	ontopia-classify	5.4.0		844515acb29c40d10c4f281ec5cdad6ba3f225b2
net.ontopia	ontopia-classify	5.5.0		32413b07ad1048317e891743a43cd03f0682c124
net.orandja.kt	tuple-mingwx64	1.0.0		N/A
net.orandja.kt	tuple-mingwx64	1.0.1		N/A
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.11.06-01.45-c7f37fed0647		ad1c97b1cb0f8aad454ae75b50a4dc61ad78c4d1
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.11.07-10.39-84c1211a7d2e		6adb439d4d6f4a5527c940fc191ad9ab31989023
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.11.20-18.20-f058c54de62c		bbb23c573065a61ccc45442371871ef6b8c29f4b
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.11.27-14.49-88288e06ce21		86daf86499b9825d66b1dcfefc1d023e8a35ca99
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.12.04-11.46-61d4477c977b		e1dba4a925c82f776676585411c1563914dc0e71
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.12.04-14.21-97584b2f5307		8dab12fae1abf873cbb119d9b93115f9b3761ba6
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.12.06-09.10-d808330f40d2		30edb877322639f74a51fae11d5589e9f3177457
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.12.06-12.56-1b95d786fddc		4e5aad3ea75062c00ca32bebc9c62843c638a5c5
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.12.06-13.02-6378e08240a9		5755eca9e7a1dd5745a44be41761520af75732d4
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2018.12.07-12.38-73cf10f9640d		9dc46fe7217658f8f5202b18b676bbf7673a8953
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.04-15.24-b819e9793a12		fa42c6811c31e55b809f71eb67703a2e6f82fcff
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.04-19.15-2a19721005cd		5f714a6fa344bbc1b649129b5d09293a4f6d7322
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-12.34-f79cb7a9ec30		ccf9dc287430f93417c6b9fae687f31afe934498
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-12.47-bc696e8da670		ed77a9244a6b5337722a4b645bbfa226b9271cad
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-13.09-68c5e29efdaf		11f532b03f6656252872b394cacb7feefc6bb341
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-13.22-15d4168c3489		3a4d67e44968da73db176cde38533238c4a45417
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-14.04-8f31edd8597f		bb4ed16fcc4c4590a1c39dbab9fb8988b33b62e4
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-14.45-6ce9fa39edbc		01b10ee1860ef7fadd0d9449ce908b2610b5b5d5
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-14.46-fa6dc2fe3c08		623e6ec970a5054deca0ea988f05881e4a2f8d82
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-14.48-ab04c64cb6bd		d82d1273b43e02304d96200f0d45817b010dbaf2
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-14.50-53ddb88419c9		b6662fb815b1509368d0d44a814009cf6af1d187
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.07-15.51-a1bba42f33fc		3fd8db6682995650975b6be4d78e7b1e35c38591
