cc.zhaoac	faith-tool-common	1.1.0		a0bbc02e1610f6aa7a0fceb9f7b035a20d7734ba
io.vertx	vertx-dropwizard-metrics	4.1.7		53e04db2940a9195c4f2e06de8c5d3f7434d8262
io.vertx	vertx-dropwizard-metrics	4.1.8		1c7f93e8f4a1504af46a70c5e7bd52b3297fcd75
io.vertx	vertx-dropwizard-metrics	4.2.0		d1dd86743d3b192364df3da5a857bf2492882c48
io.vertx	vertx-dropwizard-metrics	4.2.0.Beta1		e87d51671c8c7bb1eb1fce0ef3f91ba7adb3470c
io.vertx	vertx-dropwizard-metrics	4.2.0.CR1		038255a4fcd64146ab01aa54f48f146a05a6a3a3
io.vertx	vertx-dropwizard-metrics	4.2.1		41d9d141265fd0a7aedd24b24ed7c5983f5ea241
io.vertx	vertx-dropwizard-metrics	4.2.2		ecc96d4b21953661114d50881378c6bf1e5f6974
io.vertx	vertx-dropwizard-metrics	4.2.3		a950281917689c742db6bd21a441bfc18fe30b25
io.vertx	vertx-dropwizard-metrics	4.2.4		aaafcb4ba7025e4102b69202bb17dc8d0a50d753
io.vertx	vertx-dropwizard-metrics	4.2.5		42975ce79b146ff03b6ab3505f3db1e316e931b4
io.vertx	vertx-dropwizard-metrics	4.2.6		04fd967e0ec40474cf16b926cb1f18828c5e8eff
io.vertx	vertx-dropwizard-metrics	4.2.7		dbf54eff4425d1018583d5acbc7394497d91bb22
io.vertx	vertx-dropwizard-metrics	4.3.0		59d60c83a293c0fa5235ba41132df927629f15ce
io.vertx	vertx-dropwizard-metrics	4.3.1		01a6cd69d105a52a7794a6121d5bc90327e8d665
io.vertx	vertx-dropwizard-metrics	4.3.2		34b14c55f098a5902ee0d2c5cf1ee3dfa286a7ea
io.vertx	vertx-dropwizard-metrics	4.3.3		12ae630cf7045c7160603d8aa2c37d5c485c4371
io.vertx	vertx-dropwizard-metrics	4.3.4		da9433e33d29ff1458beed0fb4870e68a33907ef
io.vertx	vertx-dropwizard-metrics	4.3.5		009a051e1d6e36ef06404c3353c9baacd68f7633
io.vertx	vertx-dropwizard-metrics	4.3.6		3ab37570e990fbee98b7f002b29e9152d0f65eb7
io.vertx	vertx-dropwizard-metrics	4.3.7		594f9b00c2de29f8d23db0eab9e6aec4e585f0c4
io.vertx	vertx-dropwizard-metrics	4.3.8		b62b659ce947ec36ac57131427d896053863258e
io.vertx	vertx-dropwizard-metrics	4.4.0		69372b09a2b6ed4ef695c020cdc927764a0eebaf
io.vertx	vertx-dropwizard-metrics	4.4.1		2841f3a653389a4e4d739f8b092af9fea02da1b9
io.vertx	vertx-dropwizard-metrics	4.4.2		081577f9073527c234ba1e599f1011d3bed65ba7
io.vertx	vertx-dropwizard-metrics	4.4.3		10b4f68253ea7fa1e7b1f57dcff6e8a721bf2417
io.vertx	vertx-dropwizard-metrics	4.4.4		31f35f42cc8af630f72b09cb136fb6c96bbf7a29
io.vertx	vertx-dropwizard-metrics	4.4.5		62c67572f04e474f92045f4ae1231a5314b8d073
io.vertx	vertx-dropwizard-metrics	4.4.6		b42cac7d42b4a51b57ef46bd525f751cf19449f0
io.vertx	vertx-dropwizard-metrics	4.4.7		6200ce7a88c53f6928abb0ab7dd873dc74a9f07c
io.vertx	vertx-dropwizard-metrics	4.4.8		0b06fc2b78bcbef56f1224afb2f8be997366138b
io.vertx	vertx-dropwizard-metrics	4.4.9		a19596bcf25cfb5a65a9b75dcbfbdd4ff3fd1b0d
io.vertx	vertx-dropwizard-metrics	4.5.0		de328bb87d33b2ccffc9c25186ab79d4cf3e2bea
io.vertx	vertx-dropwizard-metrics	4.5.1		d6e71e80a3edcc564802972dcac238942781bad7
io.vertx	vertx-dropwizard-metrics	4.5.10		c4d86e47ed6905c82322cee79b6058c22cdfc109
io.vertx	vertx-dropwizard-metrics	4.5.11		94487a834b511cf46e11801b197f2da5149e9791
io.vertx	vertx-dropwizard-metrics	4.5.12		8d3f1f86c82a69d51eba238cd42307e2597e0d0f
io.vertx	vertx-dropwizard-metrics	4.5.13		a718ad985f1a7d51841dc99d7dfa6e74d0d5948e
io.vertx	vertx-dropwizard-metrics	4.5.14		b445a45f8c8ef47ce29c456e0e41e6412cb1bdaa
io.vertx	vertx-dropwizard-metrics	4.5.2		c5a07c8e146f3fd453d8ea4d94abddac9241a53f
io.vertx	vertx-dropwizard-metrics	4.5.3		140a1707ce8f4be2cbdb4ccb53bb4cb4d25f2595
io.vertx	vertx-dropwizard-metrics	4.5.4		22dc28342d520962fe526ae27b22115f0ef1117c
io.vertx	vertx-dropwizard-metrics	4.5.5		7b32aab6ec982fd2bc18e444c1a3f96d839bf1f1
io.vertx	vertx-dropwizard-metrics	4.5.6		ee349020c37de24574b5e592051110f31f1b0958
io.vertx	vertx-dropwizard-metrics	4.5.7		305a1106c7da1f118cf2dac2bc5c582144f7bed2
io.vertx	vertx-dropwizard-metrics	4.5.8		2c8169e0b8ba82145a1b39ec77921f26292286e2
io.vertx	vertx-dropwizard-metrics	4.5.9		e3da24110b2fdafb12e3e9a50f19730e265fe1c0
io.vertx	vertx-dropwizard-metrics	5.0.0.CR1		650b34bfe5762c13e1f3842d77620dc54ba52f2b
io.vertx	vertx-dropwizard-metrics	5.0.0.CR2		f5f34824bd320cd1baf78e2a92b9438c67e95a59
io.vertx	vertx-dropwizard-metrics	5.0.0.CR3		acda91711d900dff9c2e5637342e669e4151c1f3
io.vertx	vertx-dropwizard-metrics	5.0.0.CR4		cb49c0ccb9e03aa65881c0b6dab4d3ed4d12b850
io.vertx	vertx-dropwizard-metrics	5.0.0.CR5		e5dd79dca083197d60af1b61cc658f98a0eaa5d5
io.vertx	vertx-dropwizard-metrics	5.0.0.CR6		e063fcc05f76b1c1ec0ed432e9e8846d0373e733
io.vertx	vertx-dropwizard-metrics	5.0.0.CR7		d0dcf55a909831a1680ff68cfc597d102410c13b
net.javacrumbs.json-unit	json-unit-core	0.0.15		099139ccfba8660e20a1c8534fbe30d915161b5b
net.javacrumbs.json-unit	json-unit-core	0.0.16		db4cf3d485a63095e983208105310a3d9d6c21c1
net.javacrumbs.json-unit	json-unit-core	0.1.0		413fafc7d5d059a7c90b2d578ad9e2291885d90f
net.javacrumbs.json-unit	json-unit-core	0.1.1		347c594a066eb48e4d7195c815f01073c6d1e0c8
net.javacrumbs.json-unit	json-unit-core	0.1.2		2a84e1ead7c86f0d2ce2668ed29ff6b76bc4ac38
net.javacrumbs.json-unit	json-unit-core	0.1.3		2ba15c2931268262122b10cc02f75ab435e1d686
net.javacrumbs.json-unit	json-unit-core	0.1.4		49f126b85f502a916c1845521d0bcfd39a824f7a
net.javacrumbs.json-unit	json-unit-core	0.1.5		f20afe7836b1e1e3289d28c287e448393c133e48
net.javacrumbs.json-unit	json-unit-core	0.1.6		1ed0eec2f6aa155c14f0f2733e6b84a9a27b1928
net.javacrumbs.json-unit	json-unit-core	0.2.0		764f436918b286ad824861349b357c4d0089f51b
net.javacrumbs.json-unit	json-unit-core	0.3.0		b86b9cb1e9bff1ea0fdb57bf64454bb155ac69b6
net.javacrumbs.json-unit	json-unit-core	1.0.0		171f5124bdc698fdef191df60930a49cf51d23ba
net.javacrumbs.json-unit	json-unit-core	1.1.0		e104f9d607102d5968578ef768711ef5c520a150
net.javacrumbs.json-unit	json-unit-core	1.1.1		0293a956dd654f17918002ac57ac751260f8dcd0
net.javacrumbs.json-unit	json-unit-core	1.1.2		c7505a0061a0d6d40fab1b7dc5f2d1a17cbdc78a
net.javacrumbs.json-unit	json-unit-core	1.1.3		aa3f64261e76475b70a90bfd35e811d17caebdb3
net.javacrumbs.json-unit	json-unit-core	1.1.4		6636f1b83e1d27cda33650c1648f5fe008b0ff58
net.javacrumbs.json-unit	json-unit-core	1.1.5		13ab2780525f9a0afd4136842ebe63b74554a28d
net.javacrumbs.json-unit	json-unit-core	1.1.6		0ecccf32662eb7046f9b1b528a78b3b1c58e547f
net.javacrumbs.json-unit	json-unit-core	1.10.0		1362367f051c39538a67027d05f9eb86f2439a26
net.javacrumbs.json-unit	json-unit-core	1.11.0		e2ece8936da8bd5942dcf4737d3947d45c6a231b
net.javacrumbs.json-unit	json-unit-core	1.12.0		bac1f554a7686bbe8aff517fae6d367593f7dda4
net.javacrumbs.json-unit	json-unit-core	1.12.1		8fa9b237266e64c4cca4bf78a6b74e941f170365
net.javacrumbs.json-unit	json-unit-core	1.13.0		93439de57a69ddded4bd7dac7203e271c7534e5a
net.javacrumbs.json-unit	json-unit-core	1.14.0		25099574019f50c6b0a44feb177b1e0e41f4fce1
net.javacrumbs.json-unit	json-unit-core	1.14.1		623425c406e986b01c41bf0e47ef8f97295abec5
net.javacrumbs.json-unit	json-unit-core	1.15.0		68e79ca4af0ba4cc8094153f31d6744d2bb72a09
net.javacrumbs.json-unit	json-unit-core	1.16.0		37d028e98d3031f369e962ee6d4abed134b039f4
net.javacrumbs.json-unit	json-unit-core	1.16.1		45685545ceb758961bacff39afd3c2c5b6f97f64
net.javacrumbs.json-unit	json-unit-core	1.17.0		9eec89fb1f5bb4fd7642fb8d3e81f41b49c61e26
net.javacrumbs.json-unit	json-unit-core	1.18.0		75206d811b4fd03d8a5587855262d95b652adc1b
net.javacrumbs.json-unit	json-unit-core	1.19.0		0d2206701cc61338a82176c8bdb9c90af3ffe756
net.javacrumbs.json-unit	json-unit-core	1.2.0		9519388785e699529709886967e8d1125fa155a8
net.javacrumbs.json-unit	json-unit-core	1.20.0		d3575668fc6ee5203135334ea37a95986d0548c1
net.javacrumbs.json-unit	json-unit-core	1.21.0		22aa2c36ff6164404c12dab899812304f1f5ad35
net.javacrumbs.json-unit	json-unit-core	1.22.0		c4010850ad4f63dc83fa01057b7c1269f0c26b1b
net.javacrumbs.json-unit	json-unit-core	1.23.0		c101a3eb080db2cda23b089d429ef49c69590de0
net.javacrumbs.json-unit	json-unit-core	1.24.0		9a3388075e7892b9d30f9e957cc0075e50b3219a
net.javacrumbs.json-unit	json-unit-core	1.25.0		6f0856f30a11504198156480b1fab9d5246a5deb
net.javacrumbs.json-unit	json-unit-core	1.25.1		2dff71539327208d8777b6a3210fc6aa67a508ab
net.javacrumbs.json-unit	json-unit-core	1.26.0		912ce3f769d926e906e48b3713130ce36f5dcbc2
net.javacrumbs.json-unit	json-unit-core	1.27.0		917a0a06c8de81341db649a2f3b6af1c92e06bcb
net.javacrumbs.json-unit	json-unit-core	1.28.0		dd91ae0cc85471564bef40e604fc72ff92f84797
net.javacrumbs.json-unit	json-unit-core	1.28.1		ea9ca8758fbe0e41218962356bf92a39f6d6ec59
net.javacrumbs.json-unit	json-unit-core	1.28.2		dd991f3a64a540495a5cac1d228c0cd3e9578608
net.javacrumbs.json-unit	json-unit-core	1.29.0		0cc6ade41430912ddb0cb3b417d01c2ac5214da1
net.javacrumbs.json-unit	json-unit-core	1.29.1		dd33c9fc02f15a0d98e9042e21d43691b8fb01ed
net.javacrumbs.json-unit	json-unit-core	1.3.0		e829eb6c9d8bc2f9e44c0ce154ef0a38e0f939f3
net.javacrumbs.json-unit	json-unit-core	1.30.0		72d762830d35ba6bf7d80bed2ff6872990882d97
net.javacrumbs.json-unit	json-unit-core	1.31.0		c624ea39c731653d286789ca003add0f8a98b9a4
net.javacrumbs.json-unit	json-unit-core	1.31.1		47a4091aee3b95a42f09f68b36f8745ac27cfe2a
net.javacrumbs.json-unit	json-unit-core	1.5.0		151d09706165f7692587d0e2e72f3d984012ae49
net.javacrumbs.json-unit	json-unit-core	1.5.1		27ebcee424be34d9c1a61b59e557a0a85e75e7d5
net.javacrumbs.json-unit	json-unit-core	1.5.2		7ff2afd45ec565b54fe2896a316d005f201fd610
net.javacrumbs.json-unit	json-unit-core	1.5.3		62b5b53cc97f41d193ae79e2c6fca2ce054c1ffe
net.javacrumbs.json-unit	json-unit-core	1.5.4		8d5c238c04ea1e4d618a12055bd1208cd4ae8ab7
net.javacrumbs.json-unit	json-unit-core	1.5.5		9b6c6c29b24cbef22cb9950677d6b0fe4f716cb2
net.javacrumbs.json-unit	json-unit-core	1.5.6		551b3e8dec75c6f48ffd135ae1659fcde2fcb23d
net.javacrumbs.json-unit	json-unit-core	1.6.0		f503e6d12130803c73fdefaa55103e5918883adb
net.javacrumbs.json-unit	json-unit-core	1.6.1		1740ed64bc6fde4b82432f8af556b36659bae35a
net.javacrumbs.json-unit	json-unit-core	1.7.0		5f4f6e3783fcbd08ba07ed37873ad3f3641105cb
net.javacrumbs.json-unit	json-unit-core	1.8.0		3ff3261c7b4db866fc99c751f40562e93164519f
net.javacrumbs.json-unit	json-unit-core	1.9.0		e8e763f12d52a6066f316d33cf38d009fb2feec1
net.javacrumbs.json-unit	json-unit-core	2.0.0.RC1		1bb7096eb73d7d4b4dee816e533344f25a364b1f
net.javacrumbs.json-unit	json-unit-core	2.0.0.RC2		d27805cc314c6e90a6cabaacdcd06964f9c254e4
net.javacrumbs.json-unit	json-unit-core	2.0.0.RC3		acc860b02d8defd3cdc3b3d61e5daba6494514b6
net.javacrumbs.json-unit	json-unit-core	2.0.0.RC4		239ede99db9a0e7ea5de291ac62b34a2268ed19c
net.javacrumbs.json-unit	json-unit-core	2.0.0.RC5		beca3eb212644e34a9fdf51fc5bd69cde0e6038e
net.javacrumbs.json-unit	json-unit-core	2.0.1		5eb495e7b900b818ce1d360718d0e0e1ee539baa
net.javacrumbs.json-unit	json-unit-core	2.0.2		2eeec7fd8a53f900f44e17670bd36f748d437ea1
net.javacrumbs.json-unit	json-unit-core	2.0.3		c5d108dbb773f9646ca43dbe9be23952c1f0fe97
net.javacrumbs.json-unit	json-unit-core	2.1.0		00dd06b455c19981e9739f0ea7bf417e387efe7e
net.javacrumbs.json-unit	json-unit-core	2.1.1		afe9a8cb860a0790e9cdd6e19a8874bd02e57320
net.javacrumbs.json-unit	json-unit-core	2.10.0		8625e896e42d3fe0a8455b85fb57dc8f447696db
net.javacrumbs.json-unit	json-unit-core	2.11.0		421d6df6b9b94f40b7efd9f11799ba08228fc415
net.javacrumbs.json-unit	json-unit-core	2.11.1		1df5649cf7efdb43cc3016073e587191d472e1a9
net.javacrumbs.json-unit	json-unit-core	2.12.0		25175218e37dfbb4b57c783941e1ef3593d872cd
net.javacrumbs.json-unit	json-unit-core	2.13.0		ecf149accae3fbf0f9f92a94ab12d4472bf48b9a
net.javacrumbs.json-unit	json-unit-core	2.13.1		0fdee7b0b8e5ef97ab46aa67192749846a22eb48
net.javacrumbs.json-unit	json-unit-core	2.14.0		5ac4eafc0a26191706d803179f643b600d18e1ae
net.javacrumbs.json-unit	json-unit-core	2.15.0		9dcfe20e8c0e158a2aab470b860b2e5753d54c1a
net.javacrumbs.json-unit	json-unit-core	2.16.0		6ad6f4282a144cce421a9bdd2f9e7dbcdd38cb46
net.javacrumbs.json-unit	json-unit-core	2.16.1		43aa73983f96c0edd6bdd46ca45d9cebcfc226b8
net.javacrumbs.json-unit	json-unit-core	2.16.2		499ed0881e09f6769577ea457eb4aedd40508461
net.javacrumbs.json-unit	json-unit-core	2.17.0		aa9408c3b12277a4199700cd5c9ab65adffce412
net.javacrumbs.json-unit	json-unit-core	2.18.0		ec7a0ee7cb08e0c05909af588d7a4f74ca6014ce
net.javacrumbs.json-unit	json-unit-core	2.18.1		5708428c4da039100005e3cc68cab88c31e92cb8
net.javacrumbs.json-unit	json-unit-core	2.19.0		5812f50e4e5084fafa75c233f3a26988077d1f9f
net.javacrumbs.json-unit	json-unit-core	2.2.0		4b6283267995f240bd2c08e49f515c5f74c922e8
net.javacrumbs.json-unit	json-unit-core	2.20.0		7992d453bdcd27e1f2b5d60a066654903117696a
net.javacrumbs.json-unit	json-unit-core	2.21.0		a999e0cdc4d8c168721011f32aa93b3790609d43
net.javacrumbs.json-unit	json-unit-core	2.22.0		5e3591f14b4be4cab83dea4597e8c6d5b809c2b4
net.javacrumbs.json-unit	json-unit-core	2.22.1		abea0f496c31b43db5f2fd1e0baf2eeec4a99222
net.javacrumbs.json-unit	json-unit-core	2.23.0		0961184a79d67f73b91bab635781cbedbbc9d5d8
net.javacrumbs.json-unit	json-unit-core	2.24.0		8cd0c6f6d3691572feda8ce64923f2ce9fba78d7
net.javacrumbs.json-unit	json-unit-core	2.25.0		e412e3cfc8170db6edc472ae3806baa8363d84dc
net.javacrumbs.json-unit	json-unit-core	2.26.0		b0a77ce7cc86cf399ee87ba243a885a861b32bad
net.javacrumbs.json-unit	json-unit-core	2.27.0		655b6bf534500c169257c1c619da543d1587abef
net.javacrumbs.json-unit	json-unit-core	2.28.0		5f26b7ce6ca671e3953814c19ff0147315873f36
net.javacrumbs.json-unit	json-unit-core	2.29.0		7a99beaec9cc136f9c625a615c259163154f1cc3
net.javacrumbs.json-unit	json-unit-core	2.3.0		3ae3f20413743502c7c76eae07b4a20b4372e181
net.javacrumbs.json-unit	json-unit-core	2.30.0		49675818fb4ab71b3236749b6c6a2bd1ae802df2
net.javacrumbs.json-unit	json-unit-core	2.31.0		43f463c86f606b6f4fcd9a223d218ff82f08d228
net.javacrumbs.json-unit	json-unit-core	2.32.0		a2c04ce45f00fc8e189b3a26fa4ad55160521d8f
net.javacrumbs.json-unit	json-unit-core	2.33.0		46cde38b007855dfe638da98753ba250429e18d9
net.javacrumbs.json-unit	json-unit-core	2.34.0		ec26c371ac653154ed62ba66b9a78a086e03f985
net.javacrumbs.json-unit	json-unit-core	2.35.0		a03d04a57e261857ce265dac9cef0df771e16eb6
net.javacrumbs.json-unit	json-unit-core	2.36.0		fa594790ed524e09c49741012b3eab65e9b06a68
net.javacrumbs.json-unit	json-unit-core	2.36.1		aad5dbf02b6ee79ec6ff97f603b390b00f38655b
net.javacrumbs.json-unit	json-unit-core	2.37.0		a7d60f8e05d922330d070228404c14ef9c4a09d7
net.javacrumbs.json-unit	json-unit-core	2.38.0		bc7a1e0e8a22b783f124512722d2829d2ef937a7
net.javacrumbs.json-unit	json-unit-core	2.39.0		dfca2e8ae46685497f6d12339e3e6eb725606e3d
net.javacrumbs.json-unit	json-unit-core	2.4.0		f0f2df885d7dce94a117d77da289d8bdeb92f29b
net.javacrumbs.json-unit	json-unit-core	2.40.0		9a312e4a03f86d2aec7d8e1d8226ac914d9f6b23
net.javacrumbs.json-unit	json-unit-core	2.40.1		a7aa8b033c3937ad24d367702527b883027a5756
net.javacrumbs.json-unit	json-unit-core	2.5.0		70d41c9190011177d2940ebe22657acd5ce124e6
net.javacrumbs.json-unit	json-unit-core	2.5.1		326d225591002950620e02f6bdfe70ce1d1f3547
net.javacrumbs.json-unit	json-unit-core	2.6.0		2fbe8395af76813def5fdd41691a2295fc5f83f2
net.javacrumbs.json-unit	json-unit-core	2.6.1		ead78e8af8d257dbbfea0fc1156af3e65672407f
net.javacrumbs.json-unit	json-unit-core	2.6.2		4dce48f93218bf1acbf153972cf14daa8e2d914c
net.javacrumbs.json-unit	json-unit-core	2.6.3		5c448a073198e9f4a2e98692b1dfffb4e4f6fb8d
net.javacrumbs.json-unit	json-unit-core	2.7.0		5ec05d7c2fab9fdc2e4860392688dbb8286c7aa1
net.javacrumbs.json-unit	json-unit-core	2.8.0		a1c9126e784a3fd4893d5a1cd7d29ecc52b8fab3
net.javacrumbs.json-unit	json-unit-core	2.8.1		ca23dbca2db7adaa63b66d73ee8bc41299cf1810
net.javacrumbs.json-unit	json-unit-core	2.9.0		e4af7c0fb36386a46a4b1be129926305b4822838
net.javacrumbs.json-unit	json-unit-core	3.0.0		ca546d8fd9801d243fc67056a8c663cff8d7f8ae
net.javacrumbs.json-unit	json-unit-core	3.1.0		067a988802ada9df5ffd3c4fbc996e30763d20ae
net.javacrumbs.json-unit	json-unit-core	3.2.1		0c22b2dcb860b8af2efe53cc4b046297c168e546
net.javacrumbs.json-unit	json-unit-core	3.2.2		0dd44c81bfde6be575f2daa5b776459b72ab0df4
net.javacrumbs.json-unit	json-unit-core	3.2.4		60a94eaec4efb948de9a3e22b7abe073792380c3
net.javacrumbs.json-unit	json-unit-core	3.2.5		4524f1779f94f11c20c75c1204256f737be3df2f
net.javacrumbs.json-unit	json-unit-core	3.2.7		764f7943cf2dd64c1e5a92691a1604042b53bf3d
net.javacrumbs.json-unit	json-unit-core	3.3.0		2c6985b27dc95734e1112da3ec87c9b51373726e
net.javacrumbs.json-unit	json-unit-core	3.4.0		81f85c2d590e3d8c996cc0a3a3d419c75563e6aa
net.javacrumbs.json-unit	json-unit-core	3.4.1		4b7f5d6a3dff1537902d18480685bf9b4e12dc34
net.javacrumbs.json-unit	json-unit-core	3.5.0		f087d3e25a8b64acf4804219e60d3b7546002621
net.javacrumbs.json-unit	json-unit-core	4.0.0		1a248cd38bd0594987d2cbd5c112bb3984b94e31
net.javacrumbs.json-unit	json-unit-core	4.1.0		630ed4d51a258b750726e9938cc3b7ff207d853b
net.sc8s	schevo_sjs1_2.13	0.100.0		fa9b8bd88578ca4d025a25260f8fe6c6147a7e5f
net.sc8s	schevo_sjs1_2.13	0.101.0		f7e3fa69033dd424b38d859207713a6ef6259bb5
net.sc8s	schevo_sjs1_2.13	0.11.0		350af34f3cc0fc18d23168f57d59a928e1bb710b
net.sc8s	schevo_sjs1_2.13	0.12.0		d1c38dfe0aba0db661f5f04bbf98d017bbe0576e
net.sc8s	schevo_sjs1_2.13	0.14.0		9c79c3453e0c46ea2f57aafe1d70861fdd1fafd0
net.sc8s	schevo_sjs1_2.13	0.15.0		3b8f41501771d304982841ecead951edb37f6166
net.sc8s	schevo_sjs1_2.13	0.16.0		d4c3e9c8280628091088c4088224f53c1b0b8491
net.sc8s	schevo_sjs1_2.13	0.16.1		ad26bfeeb13b1f0f12efb62df6c0e72653a113a4
net.sc8s	schevo_sjs1_2.13	0.16.2		5ecca6bebd4e5d0265de1324809d560a741b4853
net.sc8s	schevo_sjs1_2.13	0.17.0		5c1c56d8041e0baceb11baaa0d8540fccf6868ff
net.sc8s	schevo_sjs1_2.13	0.17.1		1ff7dc37713e4bb7a58c9d0d7c30779391fc0980
net.sc8s	schevo_sjs1_2.13	0.18.0		2a98c41f4544c4cbf5ee04d99d94f8f23dd04e97
net.sc8s	schevo_sjs1_2.13	0.19.0		24d580c07caf05c130e5ba992354fb7e46ed1cf7
net.sc8s	schevo_sjs1_2.13	0.20.0		9b1122575bd256d52c66283eef4d422f3cb6c42b
net.sc8s	schevo_sjs1_2.13	0.21.0		d333b1bc10f0a9149e066b1b79eeed51ba1c1fbe
net.sc8s	schevo_sjs1_2.13	0.22.0		8858f29daac8ab585a6cfda9ff8d7d26c43c0db9
net.sc8s	schevo_sjs1_2.13	0.23.0		9f9fb8c5d5d4e987152091e652f68dd1748d1fcb
net.sc8s	schevo_sjs1_2.13	0.24.0		69cf0b86aa843b27b138595db68aca0eb4192232
net.sc8s	schevo_sjs1_2.13	0.25.0		11ca2a7f1dc4e1f6e33dec25049c3d30a1814725
net.sc8s	schevo_sjs1_2.13	0.26.0		3db525e5cb7bcb86657704c2448978699e902a1e
net.sc8s	schevo_sjs1_2.13	0.27.0		6d2ec3d011946dc0476fa5d7ff4942152c3fc1b8
net.sc8s	schevo_sjs1_2.13	0.28.0		5645a52a47067a286723fae42265a9dec8d8d282
net.sc8s	schevo_sjs1_2.13	0.29.0		5d70031d14c6530f08adeeaa8401f6893a23781b
net.sc8s	schevo_sjs1_2.13	0.30.0		c606520b162cb2d602e37e56788a35a3481372a9
net.sc8s	schevo_sjs1_2.13	0.31.0		fbdaf2da4c0dfa6ac07c1ac2afc39fbd09665ff4
net.sc8s	schevo_sjs1_2.13	0.32.0		1a7c70ebeba3a71d90c839941915afc318f47c1f
net.sc8s	schevo_sjs1_2.13	0.33.0		e6b87e9059b924a8be7392b80f08425dda09f5d6
net.sc8s	schevo_sjs1_2.13	0.34.0		1b915cd3637ef07623a48159af249a1bf58e9e50
net.sc8s	schevo_sjs1_2.13	0.34.1		87b717707cbda122d9d5981d60379ce0f4a7510b
net.sc8s	schevo_sjs1_2.13	0.35.0		b0902b6519d50f810431de91664e30851bcc9abf
net.sc8s	schevo_sjs1_2.13	0.35.1		6d0fd7fb70c6183f16531783ee0025c9e472c921
net.sc8s	schevo_sjs1_2.13	0.36.0		52f7ab363f87fe9f982ebd77c2b38ef90de78274
net.sc8s	schevo_sjs1_2.13	0.37.0		b2b3d8781794a104ee794b404629c51ef9ce991e
net.sc8s	schevo_sjs1_2.13	0.38.0		a2da6cf65b3bf6ebf4941a95802a581793dff53d
net.sc8s	schevo_sjs1_2.13	0.39.0		d8fe2df4f3e36b1fcf60bc27cd6dc166f920f441
net.sc8s	schevo_sjs1_2.13	0.40.0		05928691186283be32ac824acb3833ec64061798
net.sc8s	schevo_sjs1_2.13	0.41.0		16aa122ac442149f063349ea93281431d6d1fb47
net.sc8s	schevo_sjs1_2.13	0.42.0		79c8702a3bbc03a968d2a3d36d2ae6e4b2852546
net.sc8s	schevo_sjs1_2.13	0.43.0		2ca52c2f58fdd9a42b90aedb352b7bfb2cf7c541
net.sc8s	schevo_sjs1_2.13	0.44.0		4d398ea1d718737d30c6b30fe59913ec5ffc16e5
net.sc8s	schevo_sjs1_2.13	0.45.0		75138314341ba9d659a451f3a255944f3689e0ea
net.sc8s	schevo_sjs1_2.13	0.46.0		8c6c9bace3b291c20d82cffaf7a1c6bf0bd1018f
net.sc8s	schevo_sjs1_2.13	0.47.0		6a3a1d580d5af145e73a6fae3229bd4f2eeec2b7
net.sc8s	schevo_sjs1_2.13	0.47.1		b63b6d77929ddf516bf3c4c2f1493f810cd982b8
net.sc8s	schevo_sjs1_2.13	0.48.0		41cc71beb13473ac4af2b222daccb2045f4c7565
net.sc8s	schevo_sjs1_2.13	0.49.0		851b657a5984a1d25f1324c7998650a56382dab1
net.sc8s	schevo_sjs1_2.13	0.50.0		d85e3ff144858e6b663233c4dea21e8a4a126018
net.sc8s	schevo_sjs1_2.13	0.51.0		1769616c877dc3440cad5c57a1cb95b334e59eab
net.sc8s	schevo_sjs1_2.13	0.52.0		3868ce656aa5a8b56e42f12cd0df66e084b84d6b
net.sc8s	schevo_sjs1_2.13	0.53.0		37273e9bef892319cc3abca391f4ca22fe6cdc95
net.sc8s	schevo_sjs1_2.13	0.53.1		d46d45e72300764c80c632a234c7f0dc5d34af28
net.sc8s	schevo_sjs1_2.13	0.54.0		827eb86eec90ab26e99cea79226947d90c207d58
net.sc8s	schevo_sjs1_2.13	0.55.0		1e5f1c0a71c42a868f2ce71c66dc4385e6b3c24c
net.sc8s	schevo_sjs1_2.13	0.56.0		bceeae9e2a27ad3d67ccb233ad7c2895c1936e9d
net.sc8s	schevo_sjs1_2.13	0.57.0		d55b21add9b7d295715780825c25d56e1f05afb9
net.sc8s	schevo_sjs1_2.13	0.57.1		66a6c89836b73e616c7d052f388c0844d3592ea2
net.sc8s	schevo_sjs1_2.13	0.58.0		6db12605190e6e0cd0bedf1575b0bbfe5ffe7fa1
net.sc8s	schevo_sjs1_2.13	0.58.1		6484662c20bef6e271d3d55f4b9ae0eb26060743
net.sc8s	schevo_sjs1_2.13	0.59.4		eef692a252c4a2d892b93f31e41e438c89448d38
net.sc8s	schevo_sjs1_2.13	0.60.0		a9eb2584c8782987c46db827568335f9ab251209
net.sc8s	schevo_sjs1_2.13	0.61.0		2eb610a9b22effafb410eeb95593b2e493946f0d
net.sc8s	schevo_sjs1_2.13	0.62.0		10b88a76bc151f1378a0995d5960c620a60a9966
net.sc8s	schevo_sjs1_2.13	0.63.0		802b7f5acb4b9938fc5e2783d4149f281eaa3974
net.sc8s	schevo_sjs1_2.13	0.64.0		ff48ec86bc3601b87022f0dbaa029928391df59c
net.sc8s	schevo_sjs1_2.13	0.65.0		3a0afab4cb89b273eb1b0daeca76ef77b2288215
net.sc8s	schevo_sjs1_2.13	0.66.0		11bb8695a36779977be85342b0fd1ba1d8b94179
