ch.rhj	rhj-utils	20200505		d412c6898c79359754067370aa29f08ef1e9323f
de.adorsys	datasafe-rest-impl	2.0.0		b8e79f3332efbb8f43c850996044339feafa05ae
de.adorsys	datasafe-rest-impl	2.0.1		5ab833e1ba25fbf0b68d3d23b230ae2bd556a3a5
dev.datlag.tolgee	compiler-plugin	2.0.0-RC-1		3e0c402d21f902c92d29ccc24cdf626918b43a21
dev.icerock.moko	mvvm-state-watchosx86	0.12.0		N/A
dev.icerock.moko	mvvm-state-watchosx86	0.12.0	metadata	4b903363e0296e13c24b2368d81fa84517f61ba6
dev.icerock.moko	mvvm-state-watchosx86	0.13.0		N/A
dev.icerock.moko	mvvm-state-watchosx86	0.13.0	metadata	58acfc05ec23af3c2aab2610c76bc922fc6fab67
dev.icerock.moko	mvvm-state-watchosx86	0.13.1		N/A
dev.icerock.moko	mvvm-state-watchosx86	0.13.1	metadata	aab57bb00ecc70e51d6e6dff3c77eaf4834073d8
dev.icerock.moko	mvvm-state-watchosx86	0.14.0		N/A
dev.icerock.moko	mvvm-state-watchosx86	0.14.0	metadata	c8c221bdc51538e9270f240df87603bd44646f7b
dev.icerock.moko	mvvm-state-watchosx86	0.15.0		N/A
dev.icerock.moko	mvvm-state-watchosx86	0.15.0	metadata	bd63be0dce5ba1ae81f2e050e3cc6921ec23b048
dev.icerock.moko	mvvm-state-watchosx86	0.16.0		N/A
dev.icerock.moko	mvvm-state-watchosx86	0.16.0	metadata	bb38d237e679dcd11d99f1ed7f72d77c34fbe8b4
dev.icerock.moko	mvvm-state-watchosx86	0.16.1		N/A
dev.icerock.moko	mvvm-state-watchosx86	0.16.1	metadata	9d7b41bea954d0d5009d66e8ca6ea5df8ef40523
dev.nesk.akkurate	akkurate-ktor-client-js	0.11.0		N/A
io.github.azril0409	GenericRecyclerAdapter	1.0.0		N/A
io.github.azril0409	GenericRecyclerAdapter	1.0.1		N/A
io.github.javernaut	mediafile	1.0.0null		N/A
io.github.javernaut	mediafile	1.0.1		N/A
io.github.javernaut	mediafile	1.0.2		N/A
io.github.javernaut	mediafile	1.0.3		N/A
io.github.javernaut	mediafile	1.1.0		N/A
io.github.javernaut	mediafile	2.0.0		N/A
io.github.oliviercailloux	java-se-1.8-archetype	0.0.1		f1ad6030a74d38365376547a4ed2ec41241854b6
io.github.oliviercailloux	java-se-1.8-archetype	0.0.2		bdf156f83e75a7a2b2dd0a437a762fb5f1bacef9
io.github.oliviercailloux	java-se-1.8-archetype	0.0.3		ac96ec7bdc7c7ad8e16ccbbecb32dad13d025ca6
io.github.oliviercailloux	java-se-1.8-archetype	0.0.4		f7fb5c50f8f957a877799716238cb1b503106247
io.github.oliviercailloux	java-se-1.8-archetype	0.0.5		701b22497a272be09cd6d217524798501d255c5c
io.github.stylesmile	fastboot-mqtt-client	2.10.2		b7c55dacddb7e3a5ccf0eab33c8f3104e7a6ee65
io.github.yelongframework	yelong-core	0.0.0.1		e588664692d5c7922c51fdcffad5fca4f9e0092f
io.github.yelongframework	yelong-core	0.0.1		b77fe238f3c14208065c28006c2b067ec324c874
io.github.yelongframework	yelong-core	0.0.2		84135bae861e1aec731f0161f67a9e59b73a12c5
io.laserdisc	fs2-aws-sqs-testkit_2.13	3.0.6		aa7b09b5a7b35bc724eb3be6d516f7f81523da38
io.laserdisc	fs2-aws-sqs-testkit_2.13	3.0.7		055c1e4834d1a3ec6edf788ff4be746861d6ebbd
io.nats	multi-connect-sample	0.3.0		bfe80a2b2cbb9c36f6f0843f7d75a720da31007c
io.nats	multi-connect-sample	0.3.1		012a9273fb594c97367ef44970c87fb7cfcc23f6
io.nats	multi-connect-sample	0.3.2		75c562bba655fe9d9e4fcbade3916fd058674054
io.nats	multi-connect-sample	0.4.0		0505cadec88b045c6552d1a90579b4e7ccd32ca3
io.nats	multi-connect-sample	0.4.1		aa5278df3c14720ab1b88589719284f775c7fa85
io.quarkus	quarkus-camel-salesforce-deployment	0.13.0		938fd889154c94ae39aad510dfe089d9ea823cc6
io.quarkus	quarkus-camel-salesforce-deployment	0.13.1		5b706af52de51a289fc5e9e58436ef09714ddae9
io.quarkus	quarkus-camel-salesforce-deployment	0.13.2		2a49386ef4e9b243b0b244598d4249fc77b89350
io.quarkus	quarkus-camel-salesforce-deployment	0.13.3		14b36496d5d6191b648ade77e0da80f33ab59e84
io.quarkus	quarkus-camel-salesforce-deployment	0.14.0		921d4f9b8b8f63d7135a48f8f055a8d2d6953184
io.quarkus	quarkus-camel-salesforce-deployment	0.15.0		dce74bd571e111a43b8d529d155240f265c65216
io.quarkus	quarkus-camel-salesforce-deployment	0.16.0		898ff7e5d9ad5c0495ec4f096b579dc3ddef819b
io.quarkus	quarkus-camel-salesforce-deployment	0.16.1		8a26e2d821ef5088c296eea941a491ece08bbf8d
io.quarkus	quarkus-camel-salesforce-deployment	0.17.0		aa3bae2df0455bfde6cf9b05ead5e6bd451d05d2
io.quarkus	quarkus-camel-salesforce-deployment	0.18.0		fc32fbc2c418116660766155555fa4fec9cbd829
io.quarkus	quarkus-camel-salesforce-deployment	0.19.0		37da347da6ed04263e71f475f59590c64a4bd573
io.quarkus	quarkus-camel-salesforce-deployment	0.19.1		d903eb72d775ba5a3e2bb10499c9114f1c05b5c1
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0	metadata	006bda8817fada7c9e1b6716200c5a423ce35135
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta2		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta2	metadata	7d2a71e72e1fbf7d2add31acf2862e6165ce6ff0
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta3		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta3	metadata	0cd8393fe02000af9ca9e8bed18a3b144605a843
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta4		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta4	metadata	7762e49b5e5d54d433130cc112826671862cf801
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta5		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta5	metadata	4be0aaead348c25b62e2dfc787c8923381f8d91b
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta6		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-beta6	metadata	d9864e75a579fb2cc76c71f22a294d131929891a
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-dev1		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-dev1	metadata	d62fe2d0986083c4504929fe8d271e8815d2eb67
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-dev2		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-dev2	metadata	e31d114557ecd7c24dee416ed4fcc0f307cab977
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-dev3		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.0-dev3	metadata	c957db49759d8d89365e352a4d6eaf7579e9a352
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.1		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.1	metadata	a6a3877ec417594fc2d00527e318d56509876ec7
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.2		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.0.2	metadata	7c443d2cd127cc917b400f2bacda9285fb15ede0
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.1.0		N/A
love.forte.simbot.component	simbot-component-kook-core-watchosarm32	4.1.0	metadata	2d95c0688b1373cf8eddf3d7d1f746358bf5fe73
me.nemiron.hyperion	network-emulation	0.1		N/A
me.nemiron.hyperion	network-emulation	0.3		N/A
me.nemiron.hyperion	network-emulation	0.3.1		N/A
me.nemiron.hyperion	network-emulation	0.3.2		N/A
me.nemiron.hyperion	network-emulation	0.3.3		N/A
net.nan21.dnet	nan21.dnet.module.sc.business.api	1.0.2		0d6e21c7cce3e8f53d7595400bbc55cf11e61f32
net.nan21.dnet	nan21.dnet.module.sc.business.api	1.0.3		eb488592a2e4af78a16c62c9872f5d916b07b5fd
net.nan21.dnet	nan21.dnet.module.sc.business.api	1.0.4		06bf41fac33ff17d19f6b2ec7a2225359ec5cd58
net.nan21.dnet	nan21.dnet.module.sc.business.api	1.0.5		35d07559c5dfe458d954c6f6590f772ce67a63ae
net.nan21.dnet	nan21.dnet.module.sc.business.api	1.0.6		a899637288dfcbf146a9bf6580c3a0012ed0453b
net.ormr.semver4k	semver4k	0.1.0		ee7ab62f888f7aed18d6ff379ee8426d1897e1cb
net.ormr.semver4k	semver4k	0.1.0	all	99eba710cecf871182054166887231bfe73dbc5d
net.ormr.semver4k	semver4k	0.2.0		6c93785fb1124621dcc0ed81531c47cc427430a1
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.1.0		bdcb33ca3d538e8a8dc525823deb0abfee8310cc
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.10.0		8bfcf669cd0977f5fcb570e6d97d041d06891279
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.10.1		770b39bf40a89a5a72f2d7291f005bad41fbfdf1
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.11.0		91feeaeb4057cab22b50f7665f812cbf211ff18b
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.11.5		ebafccae41c364a0173a875be907ff01cd392586
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.2.0		18e941f937bce74d3bde487f6b6d3167f8d5bbc7
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.3.0		7544f145fdeca1456400bba7c74b8daa16e3d75c
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.4.0		2d037e97b9b1ffd2bcdaa7618d0267864a1031eb
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.4.4		13c7f11c1eba7a15ae5c2e88d4efa77b0726656f
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.5.0		ae446f01662e0e848d6c38c876024b8fa30f74d6
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.6.0		bbeb6e44af22af899337ecb907f41b7a34949ee0
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.6.1		2825828011ad7bcd605c87b8b4dedf529d95c9ce
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.7.0		09c4c48fb5fe29d767ad6d1e7d68015fd209db88
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.7.1		7be484b27c902883927bcb7fb9ce9b28ed66c6d5
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.7.2		f7d4f33d1bceff9c2426e0520698018edef3db2b
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.7.3		d0754821d7d751474f613e84016e2bdc67431631
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.8.0		898dcb0a28cc83830a8641738b57630b17a09b14
org.apache.camel.kafkaconnector	camel-atmosphere-websocket-kafka-connector	0.9.0		531e231a7f6699914e33e6146c0937ebfd74bf65
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	3.18.1		65d04460925e1ca3fe78f25579c7adf8d46d5be3
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	3.18.2		cdbf39f5e77124f857458149a7f03955ac6de8a4
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	3.19.0		ac06625f15a323f039a6eabe1622857ec419fc6f
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	3.20.0		35b99e6e85f24d6d8c59ff49ddd189c0d2a72d86
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	3.20.3		4932b0ca214670614a208c92132c9787d2670533
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	3.20.6		ed9756d51073307829e13fd132b7f0385edf8e65
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	3.21.0		636896c94f2e50e3bbbe033658cce14605806701
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.0.0		5a2e3358d6f94eb40f8c73e19e1809540b37eb5d
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.0.3		44e88863ebeeaeafca7fea59fb2ac140bc8957de
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.10.2		11514752a476e43a0275bc49a68abea74bf1e20e
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.10.3		9b5b015bc911e271c58e4feec6879f685e066d1c
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.11.0		8a35f1617d8cbc12a3bb3cfec66073f1df9a1859
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.4.2		36f6c74dbcde253e84480787b44bd44669460ccd
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.4.3		afba0b25d6fc1aa40f8bc5b52fe00bcb92375d4a
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.8.0		0de976b8d4be1e01b8b666a77dfac71f20d4b314
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.8.3		6cac73211ece2b2433655abab1cbefbe7082f7ef
org.apache.camel.kafkaconnector	camel-oracle-database-source-kafka-connector	4.8.5		96442379c3da56d7ad28dcc2e2e8f7f55bfd7739
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.10.0		734ac512511861610f2d3a03e409edd959e746ed
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.11.0		6ad08858838b433a761bf440d94cb908401a866b
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.11.1		779e4b238b9264b9298cfbbaec0d6d381442912a
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.11.2		32de3ecd36ec17b3854fe7c10320de2c483aac0f
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.11.3		ee5a9f351ed89ce316b4bcb657e1b880e3047655
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.11.4		b5d163ef7e8ef936285a069acfcdc8c991c1aced
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.11.5		1a53285621abdbc43701d418e78842ecd3e8cb8f
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.11.6		d1a2e5cc611b9d7d1ee1ea5f0d69e66b897feb99
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.11.7		c916b8a721d266d9b3c5b3e5bfe89f0870f0f02b
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.12.0		a7c76ee68af858bd124eaf22ab0812e5acf96e3a
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.13.0		d66151490765212c727a09bffa5efafef8e287b3
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.0		190999a325464a3ed49bad5067fe19c2f9a3dcef
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.1		564faa114eae8d3ce6284419e8ce6ea9352ed1f4
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.10		5a765b38107180f506e9caed93e44a061d56c1bc
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.2		db0196afd9a713ced14482df69281eb1b557638c
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.3		a4d6a48d8ccebffc75a617969ccec9b4abe1aa2a
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.4		fb263d37c4deecbfd1c457cf444d9affac31f0d2
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.5		6c7788028b1f3eaa5e1dba33a829bb0d66cbbb00
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.6		d8db503ef56c8a3ffe0cc03ef37db0113c1cf156
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.7		8c1be098020d3a4e8632cea5a1d51be14d95fd7b
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.8		a5a036e3007e01d525776edc4afd45a93224f706
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.14.9		35eb19d56f0157240e00e842d3533ae89060850f
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.15.0		baadae720b3db53a4d02bac1800a9014e56b1e6f
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.16.0		ccd0b8c13b41199e90e5a69674e61e9124e4bd06
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.17.0		a2c8506d6c02ac170aac7b405bd38dbe88a5ce2a
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.18.0		97757d516c52dafcadcbb448e1a312b443ceb17a
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.18.1		d6855ad9e17393b9b59cfc93492c74f57af77e93
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.18.2		af49a768711b4928a93dd86f5bb5bc44afe4cc48
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.18.3		f933609df873da5923b95c2d61de9f296f6d3d7f
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.18.4		e3f514465c30ae150e81b89b05a81eb4f5fd7452
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.18.5		4f84b884843dfcc2e6677f2804426982e0c21860
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.18.6		2e728a33aa053bb0ba9d3358e68f7a3dd190cc11
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.18.7		b91c9f41686cda2ca3aec0b0fd2f387ba98c5220
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.18.8		733cc6ee2c147363a0902f03c7e7835559379d3a
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.19.0		3cb8028c564ed0ebaa5280034fb79002fc36c39e
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.0		290e0b8cfaed7495c1b0f98c2c7675f4faceaeb9
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.1		d9291e4a1ae4ce625b932bde1121e0f641784e3c
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.2		ddffff463e720953c3cadc959c41e56f667a2c2c
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.3		d8ef471f690a8218456fb595cf372dca14677c4a
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.4		0ac16fda321246c31b36ec2285ab3083b210a153
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.5		35f24d8cf2bf2d937a42885ea0ac16d422bc27d7
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.6		888f71d484375bbbc10e0338d249da051c332fb3
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.7		77c93788b7ec73473a6f15ac4facad7bcf519f6c
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.8		87e467373a60ef6241d8a850ef0d1be786a5bc41
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.20.9		1418ac1615211d668e6027edc36e14d35a6ab7db
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.21.0		54cee1f193e33dacf79a1491e1ab4e160e760f78
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.21.1		90262ef0eb73e2aaafce60e809ae2eec2502c1ef
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.21.2		09691fdb8b4f59393b0f6e9f8bb864a9abf35235
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.21.3		3954740ce414f9b6d1a99968813985727cecb90c
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.21.4		12555e9539b7400e145719c46741a20416a87400
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.21.5		71bb6401ff62e59805131430b52d0ca95018f980
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.22.0		9656105038dcf415537176a6d658c5031654cfdf
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.22.1		a3152c9089d506702a62dba188beff164ebcf3d8
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.22.2		d162e05374a015c7486b95608202de5d0646b437
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.22.3		39a126618890f537172620bf1174b25b00deb3d2
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.22.4		8b74c9984784b5217b073fa2cc957deabd5714ce
org.apache.camel.springboot	camel-java-joor-dsl-starter	3.9.0		298898a446b9deee959268235ee3d56b411b093f
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.0		8449000d82c2c5f87f71b43a53a47968e9d9db40
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.0-M1		d1ab923e84817bce85bce48d202cd562bedf4455
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.0-M2		67a16e3790ba890b0974000e16c374fb02da1a6a
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.0-M3		d6675849c0e444c45ee7d7d84b09fbadcc1e09a2
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.0-RC1		c65a5cf5728e5283efb1b0f5a1b1bc6896af1e93
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.0-RC2		50b7f19d96fe6174648e6f5c4fdb51a2b51c7f5e
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.1		ed7b8bcf6d964d7f9dea3a8488688121d3a9a786
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.2		22f77834591abd6d38fe8261c95875afca33bed1
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.3		3655dc46621655db00eae2ad54ec56e357423fab
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.4		b75706e6534c20970b024bffcadf750a19e2bc31
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.5		542c09bb188421e6bb2f2aaff03bd3da085f7b1d
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.0.6		68ebaaf40659676afea757474fa39fec1201ddb4
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.1.0		d002ccc67543534bc8f3b1fa72168524a13e840e
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.10.0		9f3247141f774f12a151b72d1424f594896c92ec
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.10.1		6c38c74de484e4466aecf6f02eaf41953f5ccfd1
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.10.2		e0a26c3796d7c787ea97cee67edd576118e0708e
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.10.3		0e7ba25cc24ec89fafc08ad8a21f40d4f47eafc0
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.10.4		cea5cec1c7803e69856c105d3b40a09236fcf523
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.11.0		10a3011dc837d74fcb52c0ca3555b079b8a54a13
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.2.0		5b27a61b9eb293ae314befe8aae8a7f228e433a5
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.3.0		7ebdbf2217f9ca8cb131c29ec12ac4dd6587bf16
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.4.0		11f54067f956ce53cf579e9de5c5630881513442
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.4.1		29e9e14de66391358777a5f1b9319ab0f4c62ad3
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.4.2		5649e0f3b8be6114969f671b8268f074c802004b
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.4.3		5d6273af997ea7549fc4c05764f7f131c5195583
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.4.4		b54fa1e591d7836cc85a10bb29f41c25eb7d1d36
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.4.5		d07c5ecdde1d43acb3c3d625f1e56c8e14a7e531
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.5.0		88494797c4b1168af2e6682dd51f24afc1d3709a
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.6.0		54ca456bf44790123779efbeb3f79de7a0a799b3
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.7.0		490ead99bf8f150d871fde6a184042e48d5b330f
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.8.0		9989916bdf827582af78ae6f94de9224589c4f27
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.8.1		a532d1ba7ba9ae7eaa0b454555974e35be83aa9d
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.8.2		107d880c3ddb01e7c0fd5ef02b16931ebb465884
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.8.3		cadf0ac8e85b31f789e416046823d4de3a7cc1f9
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.8.4		9e88e42ab4739225b65f464ddac3444a590dabcc
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.8.5		ed42d0c392d13a59736b7220215f4db1f1924278
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.8.6		b3d8e22ced7f0dba11e8eff89985c9b0174991d0
org.apache.camel.springboot	camel-java-joor-dsl-starter	4.9.0		0463747f9adb9be2df3560bfe2cb32caeb8b3550
org.apache.mina	mina-example	1.0.0		257957b9a773323d11c667e886c5cc571044e216
org.apache.mina	mina-example	1.0.1		6a6f10b1e9faaa1f8e17572613f249aa5d6e25e6
org.apache.mina	mina-example	1.0.10		cbaba54944762e63e8d795a2fc682130a16d25e6
org.apache.mina	mina-example	1.0.2		e706bfeedabfb9401a4f20488ae3b52683db5ffa
org.apache.mina	mina-example	1.0.3		da54d535f2c2e460051e28aa5a42fc00b4571eb8
org.apache.mina	mina-example	1.0.4		042985d2185b58e80259c1df842a96626bb5063a
org.apache.mina	mina-example	1.0.5		645c336ffbf5e3c816f78dc4efd0172fd74a48a3
org.apache.mina	mina-example	1.0.6		4b45a0d0c90c58554a0b5289635d4d637ca43d8d
org.apache.mina	mina-example	1.0.7		68c6bc814302b20a8da94d823e4aa283c8f664ae
org.apache.mina	mina-example	1.0.8		8f5c592511344edb68dd2418b25c7de5185b4d53
org.apache.mina	mina-example	1.0.9		ee91e5c1b7b025eb200c98c7f8ec24def392f006
org.apache.mina	mina-example	1.1.0		9354fa70153b9d9410be9f6c17051f6ac6a9f518
org.apache.mina	mina-example	1.1.1		72b5ad26a00b19af844d6aa8b5b3089e0cd0ef72
org.apache.mina	mina-example	1.1.2		7c2cf1254d7d093d7be1b6bed56a05c1c22b1b0e
org.apache.mina	mina-example	1.1.3		c918224b3608c085ccb996326ef91ede45e4cfee
org.apache.mina	mina-example	1.1.4		8ed85c7a8dfbaa1657613df9b6af146f1883b861
org.apache.mina	mina-example	1.1.5		1c4758bbbb06a687432c1b3a8c345ba6905097ae
org.apache.mina	mina-example	1.1.6		9d18f7148d77ceb97bc6e77c16c20604ac0cbb62
org.apache.mina	mina-example	1.1.7		d72113f7c93536555fdbd5b7876673bfb1a5c800
org.apache.mina	mina-example	2.0.0		b9869cb31e5264977a5ce207af71a7944b7675da
org.apache.mina	mina-example	2.0.0-M1		8f1f36dc99293a7e950ca4468f8ae9bda153330b
org.apache.mina	mina-example	2.0.0-M2		5898ed6fb2523f5d00eb85fce88f46fbdf02c35b
org.apache.mina	mina-example	2.0.0-M3		40b406c716a3962f09b2283034e1945685e51472
org.apache.mina	mina-example	2.0.0-M4		5394e7d74b41d3fd1ee378416f3c8ecf44bb8e7d
org.apache.mina	mina-example	2.0.0-M5		faad67be80524abcd01c0e33fa204bfb2de0f4fe
org.apache.mina	mina-example	2.0.0-M6		4fcbeaf6d4697d0f59f384201050dbf892226558
org.apache.mina	mina-example	2.0.0-RC1		05e3123e4d8a034808784571d710e0c3891dddb1
org.apache.mina	mina-example	2.0.1		5d0b06e146885dc63f3197c2d27e1a54b45df558
