ai.latta	spring	1.0		57dfd0f63f7a4544d647e7cbf06a74f1344f7a78
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	10.6_1		8c878938798ded91d3210612276c143b19a6c47e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	11.2_1		bd294d2117bad8f6a881bc9dd71f7e4b8c5c74f5
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	11.3_1		d64e677d573ee3b702767e28472cf6c852b67954
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	11.4_1		d2fe09be1d2e66229c3e2119981873b7dcad7a41
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	11.4_2		a2eda73d2d675c71aa4e3c0da1e107c198c98969
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	11.4_3		d06ca5ec049a2d89686e210fbbe96175c330a7af
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	11.5_1		54486e5953bfedc2b290d1c416d8d5b8db035498
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	12.0_1		423176df63b6c1a4d423027fe821992b2f4343c5
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	12.0_2		0ad1b108a1778dbaf61acc78eb8bb2a7c74347cc
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	12.1_1		b8fe866829c80d0a7e9896d461f8bc85c07a848f
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	12.2_1		f5ad31d0e7d3740d8b87f9bb4603fd3ebc1a1977
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	12.4_1		0060b70bf6529f5256d4c7c8eff7781c2f59c70f
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	12.5_1		0341bf9cc07edcb3cf857d4a8da06f8a5591e7e0
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.1.0.1_1		9864111f2efc9b57f5410942bd02ca3103e20c53
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.1.0.1_3		de9f9cff6c592161a8cc2432db01852a4f21c2eb
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.1.0.1_4		e2feded4603dca1eac38aa15994dc461554b4a83
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.1.0.1_5		cd9f344e1b7c445a03c7af71407e177a10ef9af8
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.1.0.8_1		6bc657452237e1840dff986e0749af8e55e58aaf
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.1.0.8_2		05ab93338e5ef6c6467aea81b48972187cdafc47
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.3.0.11_1		6c19330249a41a3da1c42e7a43beaa051afc7f38
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.3.0.11_2		2a717ddee028c9632043f71bc21376a8bbce2215
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.1_1		c2db0bbd135ad3aa8a5c3f98a580338eacb9af23
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.1_2		6541f50b8ab0458b22b82ab99cd4fdab0c3dc5fb
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.1_3		9000e17a262688611bea43f740cd5e7a0351479b
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.1_4		355fcd914e0165341c6e538378b564fe2bf73a95
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.1_5		46b63203d96469b2827b13f3ffa706bad23d0a66
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.4_1		ea8a49ff10d598e3da1f41677319acb2b4d8a7fc
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.4_2		6fa20d775815c2d170c7eb3765ea169ee42bd31b
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.4_3		aaf1d22f78dccb41884815d3cd12c404a5c8924b
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.7_1		c2d79969ae4f0bffcd8146b000090c401efe9881
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.4.0.7_2		fb753f87b6e3e0d5cb5a8e644d1ae78df2e11ace
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.5.0.2_1		43cce472d229d1a8b2f1af18be1f18b50d058204
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.5.1-1_1		736671c61bdee8d37ae012017359814f87418ef1
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.5.1-2_1		07d9929a7ddfc05c3933e29f7f1c91ba9a37f26a
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.5.1-3_1		e6cd90b33439e817bebdcf93ccc8a72731d2e01f
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.5.1-4_1		1c93da681fdb1ba050dfc278f64485d492770a1d
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.5.1-5_1		eccaf5803ad4b4604960628c786a886bf09582ab
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.5.1-6_1		4ad284be3c58e7305f62bf2b2708548a223c7d95
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.6.0-1_1		1ed526daf1531087941043f96af96dc05fa86971
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.6.0-2_1		34315a33b810ce3d108e01c0121ec3d175c0dacb
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.6.0-4_1		508cd59a48583f05602c7260b7eaf510fe6e9356
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.6.0-5_1		b18ef43bbfd2c6500c9e84f9ff44fadb7ccf4682
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.6.0-6_1		444e1978f56621cca3cca1130142a05ed3e54805
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.6.0-7_1		e39635023f2fafe57bfe949b5b8a9befc71f5859
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-10_1		a34f685b678c1a729baf27b6802d2f16ce1ac094
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-14_1		b84667abfad14084f754830bbdd3fd6c62255193
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-15_1		336a8db939335cb7edba38b0bb01b3767440cacb
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-18_1		50673e21ed329a34d4b9ab9631e4776c61e8e12c
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-1_1		4c15c54d6aca78a95e6bdb7d0e93017956e0fba2
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-2_1		fc67132548a5cd926e1ab2b3f58c7ad8f20727c8
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-4_1		8cc6dacc6e637cba4ce6943f07054cb738f8ec75
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-5_1		3c57543343b6d0594b3c331b1b8e1ae5c2eaa391
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-6_1		d195cef60bf5fa90cd4b82f5e6e5acc51fc15966
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.7.0-8_1		847ffe4df30f7849c8ca7f877e63fb134e52bebd
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-10_1		87500452b791ea6b4549dc49b35a6c8c38459874
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-12_1		8cd8610e63a026e952f5a7ffb17bb1432161e1d3
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-14_1		0108b0eb315a20b9466760cb185ecc7058796ff3
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-2_1		eb4ffc1500d418eef350fcd832c1dd1e7f8bcc07
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-3_1		3fa6f4a6b6f8171bff2723c74d116822eaee24b7
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-4_1		71a51e0d2118670a051054817ed3636d1681f9bf
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-5_1		8527bce82226f43ca26954b47e4086f6c805e44e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-6_1		0bbe02eda561e376f20764f9ca46f4a430986bcd
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-7_1		7b902617f65b662e636058d48356ad543d6a4fdc
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.8.0-8_1		82f896e6dc292c7ddb799f14d1a07a460507298f
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.9.0-2_1		41b40bc138a3d2c2d15945774391cb2afdb50eb6
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.9.1-1_1		3a090a698b164d2e38131506bd5fb48d31ceb0c9
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.9.1-2_1		6077ad20eb7e6f1a1bb2d01140768c093308f1a6
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.9.1-3_1		3c416ce5b0fdda37de06b08732872c75d0acee83
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.9.1-4_1		6ea499181179bc3cc5c0390a397552b924130739
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.9.1-5_1		2774ad61588fb009dc494c0b104d4551920c3e58
org.apache.servicemix.bundles	org.apache.servicemix.bundles.saxon	9.9.1-6_1		9aa2862923f47482fb7e4780077ab0f23efad9ad
org.bardframework.form	bard-table	1.12.4		a3fb23f0fd0930061e5a0096b96422012425e274
org.bardframework.form	bard-table	1.4.19		c1fee1d3a1bd35e2d7316ad16ee10e6004164784
org.bardframework.form	bard-table	1.5.19		405cf13f5d3eb0552313f5d48ef3aae5cb687dbf
org.bardframework.form	bard-table	1.5.29		ab9d6ebfdf3adec5722e59df997d126ccab6d2d3
org.bardframework.form	bard-table	1.5.9		f41fc4bc8cca452365dedd5f0cc1319dfb058f21
org.bardframework.form	bard-table	1.6.19		b14b9ffdf5909049f34ef9236dacadee6318194e
org.bardframework.form	bard-table	1.7.4		3ce19b5a63061e55120c1b1a803e1509c1812cbe
org.bardframework.form	bard-table	1.9.4		127f70c6132f8de57d9571c2b498622dafcee911
org.bardframework.form	bard-table	2.1.4		4de8e082ff33c150695f0f8008a3abc50ce5aae5
org.bardframework.form	bard-table	2.2.14		3e6c210d4f2b0f9f611b254f97e466424f4ed4ba
org.bardframework.form	bard-table	2.3.14		78e2662a65a4884afa54d9a1707daab589d23740
org.bardframework.form	bard-table	2.4.14		af9471e4b776f7cf8729743b484b9add072c1633
org.bardframework.form	bard-table	2.4.4		b7deb5c09de36b50eb8fe8a14cbad3f9d7542664
org.bardframework.form	bard-table	2.5.24		76783b642f3df72d4ca378075fbd7d5db5e13d4f
org.bardframework.form	bard-table	2.6.24		fc5d7ae7e95d503992c08c62f95f1cba5740e4df
org.bardframework.form	bard-table	2.7.24		383afab5405356880c095322d198b0b7cbd82d51
org.bardframework.form	bard-table	2.8.24		e538ed94dcdbcbdd59786681fde7a90329730d8d
org.bardframework.form	bard-table	3.1.24		1c8b9d0f37253b58ccc315e3113e78bfcf29a714
org.bardframework.form	bard-table	3.4.14		97b0164eed358cab2b4dc6b4fe0354bab622f558
org.bardframework.form	bard-table	3.4.24		ffa8e267487c73d697beef64d59ce58bd484ffcc
org.bardframework.form	bard-table	3.5.4		394b9773ca8e0c89b1558822e0e6f01f6d930582
org.bardframework.form	bard-table	3.6.4		eb9998fd439159066e0075ad768b343337b96ba7
org.bardframework.form	bard-table	3.7.4		c5a96267b31f1c41a0c39bfdcb3b8b0d85805e3d
org.bardframework.form	bard-table	3.8.4		78a7100dde27845e7668428cf2ec6798f01a1666
org.bardframework.form	bard-table	3.9.14		29375742125896e8e11d34ccccd63a8080081af4
org.bardframework.form	bard-table	3.9.4		56569585448951fbe4e53b1222a13b7d2b4ccf37
org.bardframework.form	bard-table	4.1.14		82cb3c3611a0d03623fa3017b63302fda6b1b2d1
org.bonitasoft.web.page	page-user-case-details	10.0.0		N/A
org.bonitasoft.web.page	page-user-case-details	10.1.0		N/A
org.bonitasoft.web.page	page-user-case-details	10.2.0		N/A
org.bonitasoft.web.page	page-user-case-details	9.0.0		N/A
org.danielnixon	stripe-scala_2.12	0.2.4		fcea639111dbf832d6b1d8c8fc351a91b7b331e0
org.danielnixon	stripe-scala_2.12	0.2.5		ff6d8dc8f434c7090ee5010dae9a389a2ba10afb
org.danielnixon	stripe-scala_2.12	0.2.6		71447c663214bf48798b2cd7d9667005d03157d1
org.danielnixon	stripe-scala_2.12	0.2.7		89dcc2ece89447f707f279f062452f5781cda308
org.eclipse.rdf4j	rdf4j-storage	2.3-M1		4e4384981b592c82f2a86c267009d7a31f4c6525
org.eclipse.rdf4j	rdf4j-storage	2.3.0		0eb399f6aac8d316f0f849376c9ef5a9a52a8e58
org.eclipse.rdf4j	rdf4j-storage	2.3.0-M2		62be59334216cce906fa704b518780ebbee8bb1f
org.eclipse.rdf4j	rdf4j-storage	2.3.1		5af2ca400dd54b8284d2c66f7d5615032a0cd9ad
org.eclipse.rdf4j	rdf4j-storage	2.3.2		7027ce40da09a019c5073272e19ac84b912cc411
org.eclipse.rdf4j	rdf4j-storage	2.3.3		51943c1aa51f5cb32291d72657373f6e5a39d2ad
org.eclipse.rdf4j	rdf4j-storage	2.4.0		7340e3062835f6be5fed82556d38ef967e47ce1e
org.eclipse.rdf4j	rdf4j-storage	2.4.0-M1		40c45ba8fb41bbbe8a23fadc2d3ac5f0d79e2de4
org.eclipse.rdf4j	rdf4j-storage	2.4.0-M2		5c80046b5d5154b32dd4c6b2775eb14248231de7
org.eclipse.rdf4j	rdf4j-storage	2.4.0-M3		0b6b4f340062ffe7c1e3a479e22074140b13c220
org.eclipse.rdf4j	rdf4j-storage	2.4.1		5dff396776a70cc3d4e512e4d582dd6a701585a4
org.eclipse.rdf4j	rdf4j-storage	2.4.2		4c69a2e562358f03c9012f48b23f370365f38f5a
org.eclipse.rdf4j	rdf4j-storage	2.4.3		a29752df59ff407bde4d62816bf99bf3390658f8
org.eclipse.rdf4j	rdf4j-storage	2.4.4		b6df13da3a3df9d4f374e3dbd2d9b04451ef6c31
org.eclipse.rdf4j	rdf4j-storage	2.4.5		d2970ae25e8845711c540c0a75dd120a05050d90
org.eclipse.rdf4j	rdf4j-storage	2.4.6		217ef00eb49dbce738b48d8b0a94b26d392e0274
org.eclipse.rdf4j	rdf4j-storage	2.5.0		60329bea29357ee8d469bf2b87b459142156e79b
org.eclipse.rdf4j	rdf4j-storage	2.5.0-M1		2b87cb1302e40f0956c1e20f7178159d59ea990c
org.eclipse.rdf4j	rdf4j-storage	2.5.0-M2		0c4df01eaac1521b4abd54733a9e5f366613966c
org.eclipse.rdf4j	rdf4j-storage	2.5.1		37cba0714c6729f341733cb835918a4b70a4fd8e
org.eclipse.rdf4j	rdf4j-storage	2.5.2		26db25a0e5e4386bdce85d6750cae8255211d601
org.eclipse.rdf4j	rdf4j-storage	2.5.3		9821cb20e74af2564abdd1f4e56047a628d484aa
org.eclipse.rdf4j	rdf4j-storage	2.5.4		2683192fc2b34c5ff619764866f14f48ba2b7d29
org.eclipse.rdf4j	rdf4j-storage	2.5.5		527a94906a535d5d3661169b997280ccfeda4419
org.eclipse.rdf4j	rdf4j-storage	3.0.0		cb958134588b55f3772c9da4bc32f65c3559bc57
org.eclipse.rdf4j	rdf4j-storage	3.0.0-M1		843d38e8d27990a7013573a6c697e8d6b8e82cae
org.eclipse.rdf4j	rdf4j-storage	3.0.0-M2		154bdc58c776a61ab5f9b6e6809e42e8f0cbdcfb
org.eclipse.rdf4j	rdf4j-storage	3.0.1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.0.2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.0.3		N/A
org.eclipse.rdf4j	rdf4j-storage	3.0.4		N/A
org.eclipse.rdf4j	rdf4j-storage	3.1.0		N/A
org.eclipse.rdf4j	rdf4j-storage	3.1.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.1.0-M2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.1.1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.1.2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.1.3		N/A
org.eclipse.rdf4j	rdf4j-storage	3.1.4		N/A
org.eclipse.rdf4j	rdf4j-storage	3.2.0		N/A
org.eclipse.rdf4j	rdf4j-storage	3.2.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.2.0-M2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.2.1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.2.2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.2.3		N/A
org.eclipse.rdf4j	rdf4j-storage	3.3.0		N/A
org.eclipse.rdf4j	rdf4j-storage	3.3.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.3.0-M2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.3.1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.4.0		N/A
org.eclipse.rdf4j	rdf4j-storage	3.4.1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.4.2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.4.3		N/A
org.eclipse.rdf4j	rdf4j-storage	3.4.4		N/A
org.eclipse.rdf4j	rdf4j-storage	3.5.0		N/A
org.eclipse.rdf4j	rdf4j-storage	3.5.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.5.1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.6.0		N/A
org.eclipse.rdf4j	rdf4j-storage	3.6.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.6.0-M2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.6.0-M3		N/A
org.eclipse.rdf4j	rdf4j-storage	3.6.1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.6.2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.6.3		N/A
org.eclipse.rdf4j	rdf4j-storage	3.7.0		N/A
org.eclipse.rdf4j	rdf4j-storage	3.7.1		N/A
org.eclipse.rdf4j	rdf4j-storage	3.7.2		N/A
org.eclipse.rdf4j	rdf4j-storage	3.7.3		N/A
org.eclipse.rdf4j	rdf4j-storage	3.7.4		N/A
org.eclipse.rdf4j	rdf4j-storage	3.7.5		N/A
org.eclipse.rdf4j	rdf4j-storage	3.7.6		N/A
org.eclipse.rdf4j	rdf4j-storage	3.7.7		N/A
org.eclipse.rdf4j	rdf4j-storage	4.0.0		N/A
org.eclipse.rdf4j	rdf4j-storage	4.0.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	4.0.0-M2		N/A
org.eclipse.rdf4j	rdf4j-storage	4.0.0-M3		N/A
org.eclipse.rdf4j	rdf4j-storage	4.0.1		N/A
org.eclipse.rdf4j	rdf4j-storage	4.0.2		N/A
org.eclipse.rdf4j	rdf4j-storage	4.0.3		N/A
org.eclipse.rdf4j	rdf4j-storage	4.0.4		N/A
org.eclipse.rdf4j	rdf4j-storage	4.0.5		N/A
org.eclipse.rdf4j	rdf4j-storage	4.1.0		N/A
org.eclipse.rdf4j	rdf4j-storage	4.1.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	4.1.1		N/A
org.eclipse.rdf4j	rdf4j-storage	4.1.2		N/A
org.eclipse.rdf4j	rdf4j-storage	4.1.3		N/A
org.eclipse.rdf4j	rdf4j-storage	4.2.0		N/A
org.eclipse.rdf4j	rdf4j-storage	4.2.1		N/A
org.eclipse.rdf4j	rdf4j-storage	4.2.2		N/A
org.eclipse.rdf4j	rdf4j-storage	4.2.3		N/A
org.eclipse.rdf4j	rdf4j-storage	4.2.4		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.0		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.0-M2		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.0-M3		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.1		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.10		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.11		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.12		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.13		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.14		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.15		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.16		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.2		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.3		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.4		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.5		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.6		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.7		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.8		N/A
org.eclipse.rdf4j	rdf4j-storage	4.3.9		N/A
org.eclipse.rdf4j	rdf4j-storage	5.0.0		N/A
org.eclipse.rdf4j	rdf4j-storage	5.0.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	5.0.0-M2		N/A
org.eclipse.rdf4j	rdf4j-storage	5.0.0-M3		N/A
org.eclipse.rdf4j	rdf4j-storage	5.0.0-RC		N/A
org.eclipse.rdf4j	rdf4j-storage	5.0.1		N/A
org.eclipse.rdf4j	rdf4j-storage	5.0.2		N/A
org.eclipse.rdf4j	rdf4j-storage	5.0.3		N/A
org.eclipse.rdf4j	rdf4j-storage	5.1.0		N/A
org.eclipse.rdf4j	rdf4j-storage	5.1.0-M1		N/A
org.eclipse.rdf4j	rdf4j-storage	5.1.1		N/A
org.eclipse.rdf4j	rdf4j-storage	5.1.2		N/A
org.eclipse.rdf4j	rdf4j-storage	5.1.3		N/A
org.glassfish.admingui	dist-fragment	10.0-b28		N/A
org.glassfish.admingui	dist-fragment	3.0		N/A
org.glassfish.admingui	dist-fragment	3.0-Prelude		N/A
org.glassfish.admingui	dist-fragment	3.0-Prelude-Embedded-b10		N/A
org.glassfish.admingui	dist-fragment	3.0-Prelude-Embedded-b11		N/A
org.glassfish.admingui	dist-fragment	3.0-Prelude-Embedded-b12		N/A
org.glassfish.admingui	dist-fragment	3.0-Prelude-Embedded-b13		N/A
org.glassfish.admingui	dist-fragment	3.0-Prelude-Embedded-b14		N/A
org.glassfish.admingui	dist-fragment	3.0-Prelude-Embedded-m2		N/A
org.glassfish.admingui	dist-fragment	3.0-Prelude-b28b		N/A
org.glassfish.admingui	dist-fragment	3.0-Preview		N/A
org.glassfish.admingui	dist-fragment	3.0-Preview-b47a		N/A
org.glassfish.admingui	dist-fragment	3.0-Preview-b47b		N/A
org.glassfish.admingui	dist-fragment	3.0-Preview-b47c		N/A
org.glassfish.admingui	dist-fragment	3.0-b29		N/A
org.glassfish.admingui	dist-fragment	3.0-b30		N/A
org.glassfish.admingui	dist-fragment	3.0-b31		N/A
org.glassfish.admingui	dist-fragment	3.0-b32		N/A
org.glassfish.admingui	dist-fragment	3.0-b33		N/A
org.glassfish.admingui	dist-fragment	3.0-b34		N/A
org.glassfish.admingui	dist-fragment	3.0-b35		N/A
org.glassfish.admingui	dist-fragment	3.0-b36		N/A
org.glassfish.admingui	dist-fragment	3.0-b37		N/A
org.glassfish.admingui	dist-fragment	3.0-b38		N/A
org.glassfish.admingui	dist-fragment	3.0-b39		N/A
org.glassfish.admingui	dist-fragment	3.0-b40		N/A
org.glassfish.admingui	dist-fragment	3.0-b41		N/A
org.glassfish.admingui	dist-fragment	3.0-b42		N/A
org.glassfish.admingui	dist-fragment	3.0-b43		N/A
org.glassfish.admingui	dist-fragment	3.0-b44		N/A
org.glassfish.admingui	dist-fragment	3.0-b45		N/A
org.glassfish.admingui	dist-fragment	3.0-b46		N/A
org.glassfish.admingui	dist-fragment	3.0-b47		N/A
org.glassfish.admingui	dist-fragment	3.0-b48		N/A
org.glassfish.admingui	dist-fragment	3.0-b49		N/A
org.glassfish.admingui	dist-fragment	3.0-b50		N/A
org.glassfish.admingui	dist-fragment	3.0-b51		N/A
org.glassfish.admingui	dist-fragment	3.0-b52		N/A
org.glassfish.admingui	dist-fragment	3.0-b53		N/A
org.glassfish.admingui	dist-fragment	3.0-b54		N/A
org.glassfish.admingui	dist-fragment	3.0-b55		N/A
org.glassfish.admingui	dist-fragment	3.0-b56		N/A
org.glassfish.admingui	dist-fragment	3.0-b57		N/A
org.glassfish.admingui	dist-fragment	3.0-b58		N/A
org.glassfish.admingui	dist-fragment	3.0-b59		N/A
org.glassfish.admingui	dist-fragment	3.0-b60		N/A
org.glassfish.admingui	dist-fragment	3.0-b61		N/A
org.glassfish.admingui	dist-fragment	3.0-b62		N/A
org.glassfish.admingui	dist-fragment	3.0-b63		N/A
org.glassfish.admingui	dist-fragment	3.0-b64		N/A
org.glassfish.admingui	dist-fragment	3.0-b65		N/A
org.glassfish.admingui	dist-fragment	3.0-b66		N/A
org.glassfish.admingui	dist-fragment	3.0-b67		N/A
org.glassfish.admingui	dist-fragment	3.0-b68		N/A
org.glassfish.admingui	dist-fragment	3.0-b69		N/A
org.glassfish.admingui	dist-fragment	3.0-b70		N/A
org.glassfish.admingui	dist-fragment	3.0-b71		N/A
org.glassfish.admingui	dist-fragment	3.0-b72		N/A
org.glassfish.admingui	dist-fragment	3.0-b73		N/A
org.glassfish.admingui	dist-fragment	3.0-b74		N/A
org.glassfish.admingui	dist-fragment	3.0-b74a		N/A
org.glassfish.admingui	dist-fragment	3.0-b74b		N/A
org.glassfish.admingui	dist-fragment	3.0.1		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b01		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b02		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b03		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b04		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b05		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b06		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b07		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b08		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b09		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b10		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b11		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b12		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b14		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b15		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b16		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b17		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b18		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b19		N/A
org.glassfish.admingui	dist-fragment	3.0.1-b20		N/A
org.glassfish.admingui	dist-fragment	3.1		N/A
org.glassfish.admingui	dist-fragment	3.1-b01		N/A
org.glassfish.admingui	dist-fragment	3.1-b02		N/A
org.glassfish.admingui	dist-fragment	3.1-b03		N/A
org.glassfish.admingui	dist-fragment	3.1-b04		N/A
org.glassfish.admingui	dist-fragment	3.1-b05		N/A
org.glassfish.admingui	dist-fragment	3.1-b06		N/A
org.glassfish.admingui	dist-fragment	3.1-b07		N/A
org.glassfish.admingui	dist-fragment	3.1-b08		N/A
org.glassfish.admingui	dist-fragment	3.1-b09		N/A
org.glassfish.admingui	dist-fragment	3.1-b10		N/A
