ai.tecton	http-client	1.0.0b1		N/A
com.google.apis	google-api-services-dlp	v2beta2-rev17-1.22.0		d056027268f087484d4141ccd52bff38e2ecdd36
com.google.apis	google-api-services-dlp	v2beta2-rev17-1.23.0		4a71ebefe620626a652fa9903b70c4f01f4a944f
com.google.apis	google-api-services-dlp	v2beta2-rev20-1.18.0-rc		944d321e8523508aa87bc48bd891e4be3ee95099
com.google.apis	google-api-services-dlp	v2beta2-rev20-1.21.0		d4780f296e0542bdca3d76c362af513b5b1c004d
com.google.apis	google-api-services-dlp	v2beta2-rev20-1.22.0		019b6d35ac522e68faa0b9305e316d1d4a869d14
com.google.apis	google-api-services-dlp	v2beta2-rev20-1.23.0		4ac423ae583fc760b7495ed530f5dc35d59f76b5
com.google.apis	google-api-services-dlp	v2beta2-rev21-1.18.0-rc		f2dee13a55e6f20529f2db01c8165a4575da2360
com.google.apis	google-api-services-dlp	v2beta2-rev21-1.21.0		0ed34b3fa7c171f95647dd4a0f5ff82a03212806
com.google.apis	google-api-services-dlp	v2beta2-rev21-1.22.0		49b23368fcb3aa0cc16993211897c5b62b6413e3
com.google.apis	google-api-services-dlp	v2beta2-rev21-1.23.0		a56193d07c8e553d64d9aba786d1cda878e1c387
com.google.apis	google-api-services-dlp	v2beta2-rev23-1.18.0-rc		28a0ffc558253b6ecbea11b5c99aefba482acd78
com.google.apis	google-api-services-dlp	v2beta2-rev23-1.21.0		fcad58e30f3e02a9d118e0d93ca8780ccee93f17
com.google.apis	google-api-services-dlp	v2beta2-rev23-1.22.0		5f3d7f72c28eb5e87f03e2f73f906d1edebaf9f0
com.google.apis	google-api-services-dlp	v2beta2-rev23-1.23.0		df1c8cd4d439e388219c0d016bc8f6e4538813f8
com.google.apis	google-api-services-dlp	v2beta2-rev24-1.18.0-rc		579caca2b5ad9c297383419589d2ba988ee755ed
com.google.apis	google-api-services-dlp	v2beta2-rev24-1.21.0		6c27748d124dc3bdfc4c1e923691f4c8a3ee01b9
com.google.apis	google-api-services-dlp	v2beta2-rev24-1.22.0		25cda4c3ac0995b4cb52ac477cf75e56b99ca4ad
com.google.apis	google-api-services-dlp	v2beta2-rev24-1.23.0		c5cc79d458f54a1c8fa8e36b2a64e059dea8ba3f
com.google.apis	google-api-services-dlp	v2beta2-rev25-1.18.0-rc		d164d56c2912ba79cdb060be5bda20d3d81064c2
com.google.apis	google-api-services-dlp	v2beta2-rev25-1.21.0		454b8fc2452280f9ef4d598eb8c72e4b883cb92c
com.google.apis	google-api-services-dlp	v2beta2-rev25-1.22.0		93930dfcdb2b7a3748b4c7808059c50b68b7b6e6
com.google.apis	google-api-services-dlp	v2beta2-rev25-1.23.0		4b591294c6ad780c38c0e37b8c3b00a0da29bd9a
com.google.apis	google-api-services-dlp	v2beta2-rev26-1.18.0-rc		904dddcb8eb328d1b9c4b359fb7e8101d6df28a2
com.google.apis	google-api-services-dlp	v2beta2-rev26-1.21.0		3c04971ad6d92535fb7c31522842543b7d5461d5
com.google.apis	google-api-services-dlp	v2beta2-rev26-1.22.0		855c37735e032565aa80cb59452dab0ebbbf5988
com.google.apis	google-api-services-dlp	v2beta2-rev26-1.23.0		4c37cddae5bdc893c9bd8d40c999456115f1f5ea
com.google.apis	google-api-services-dlp	v2beta2-rev27-1.18.0-rc		3315b547984d0fea782b07bf0985fb778f5806eb
com.google.apis	google-api-services-dlp	v2beta2-rev27-1.21.0		1f277df55f50b04d5efbe77f9b6e2d789fb5cef6
com.google.apis	google-api-services-dlp	v2beta2-rev27-1.22.0		86ef3f49f368f0842d486896d22868298961b8de
com.google.apis	google-api-services-dlp	v2beta2-rev27-1.23.0		1ab22c84fc66096d0bca32b2dea260c8d99aa837
com.google.apis	google-api-services-dlp	v2beta2-rev29-1.18.0-rc		5d9b522d23c1d97bff90413ee585700613256299
com.google.apis	google-api-services-dlp	v2beta2-rev29-1.21.0		08a26c7dd21bddadfa47fd54d517f8675aee4869
com.google.apis	google-api-services-dlp	v2beta2-rev29-1.22.0		c5df532bccde3bd909262e804192b93abef6c47a
com.google.apis	google-api-services-dlp	v2beta2-rev29-1.23.0		0c11097172cf705459f927a075a092b224769e51
com.google.apis	google-api-services-dlp	v2beta2-rev3-1.18.0-rc		1c8aeeb5de83d8ed3f32d4a1f7ca2a5b1f18a37b
com.google.apis	google-api-services-dlp	v2beta2-rev3-1.21.0		712a1a5a02d1efeead5fd83aa3c4ce1ca695e6c5
com.google.apis	google-api-services-dlp	v2beta2-rev3-1.22.0		e4085ef5dcb9c3b2a081641ca25d355abf450d33
com.google.apis	google-api-services-dlp	v2beta2-rev3-1.23.0		692ef1339b5b653accb348348543cbbed0719b9c
com.google.apis	google-api-services-dlp	v2beta2-rev30-1.18.0-rc		3aa498b0f44ea4f6a2f9869306c2ffe9e021cdb3
com.google.apis	google-api-services-dlp	v2beta2-rev30-1.21.0		4fa2edf30e221190bf0f7068c61ede3be7ee25f9
com.google.apis	google-api-services-dlp	v2beta2-rev30-1.22.0		f23de1bf5863a6c4f408a778dfc3f61a4c231663
com.google.apis	google-api-services-dlp	v2beta2-rev30-1.23.0		ebc7c52a6b1d39e034dc1e00c588bee09e45b0fd
com.google.apis	google-api-services-dlp	v2beta2-rev4-1.18.0-rc		5252d974e7928a4a12c28c313d431e30d4541b8c
com.google.apis	google-api-services-dlp	v2beta2-rev4-1.21.0		0d6e8e75896ab4ead199ca5ee948c248eae12608
com.google.apis	google-api-services-dlp	v2beta2-rev4-1.22.0		8a7ad26e0f5bfe02073d5a9741200cf79ba21682
com.google.apis	google-api-services-dlp	v2beta2-rev4-1.23.0		a19cda4afbcc76be91c295a294b19d73fab9e8ca
com.google.apis	google-api-services-dlp	v2beta2-rev5-1.18.0-rc		2a2b3b9bef17eaa17d098c6e8d8a218eb50f0b2d
com.google.apis	google-api-services-dlp	v2beta2-rev5-1.21.0		d1d2fb78cbfb240350d1e62af844650cfdd90354
com.google.apis	google-api-services-dlp	v2beta2-rev5-1.22.0		fde82b50018cf9b8f6f18166ea6b14c7486e6af1
com.google.apis	google-api-services-dlp	v2beta2-rev5-1.23.0		cc04e15bc5433b549007e23138456da5aadad3f8
com.google.apis	google-api-services-dlp	v2beta2-rev6-1.18.0-rc		d0b4c5939442ba05160df5ef3c992efcc08fd53b
com.google.apis	google-api-services-dlp	v2beta2-rev6-1.21.0		16a339a6ec12e41b1f56679abd0c5586ed44df45
com.google.apis	google-api-services-dlp	v2beta2-rev6-1.22.0		2948324160bcb20bc13b801dce85bdc0109bc248
com.google.apis	google-api-services-dlp	v2beta2-rev6-1.23.0		b66107dd0433d0120322ca8d5cbe30b38a890908
com.google.apis	google-api-services-dlp	v2beta2-rev7-1.18.0-rc		c49a89dba87fc4693394acf5120a5285ea1743d7
com.google.apis	google-api-services-dlp	v2beta2-rev7-1.21.0		0ac37f5aa83db788086dcc8c5bd21c3f0d602b74
com.google.apis	google-api-services-dlp	v2beta2-rev7-1.22.0		937df38137a9c530615dceee534bd4fbde88e58b
com.google.apis	google-api-services-dlp	v2beta2-rev7-1.23.0		d3cb75d9de54515b31733ec6b347237488899aaa
com.google.apis	google-api-services-dlp	v2beta2-rev8-1.18.0-rc		29ffb1180f39c5d5715baaa65225b272b76f8d2e
com.google.apis	google-api-services-dlp	v2beta2-rev8-1.21.0		2c272e2611d74baba660976914a39c1e8931ae2f
com.google.apis	google-api-services-dlp	v2beta2-rev8-1.22.0		42ffa240764a87901d0d66d4e229dc98a57390ed
com.google.apis	google-api-services-dlp	v2beta2-rev8-1.23.0		cb3f22c0a9c08930c440f6ac196e996bfbed7471
com.google.apis	google-api-services-dlp	v2beta2-rev9-1.18.0-rc		1667591c44b8af9696df1ef89bb5c8d6bc8b9b80
com.google.apis	google-api-services-dlp	v2beta2-rev9-1.21.0		6dea06a6fb6a3dc46cf195e3f229931bca5b3e0a
com.google.apis	google-api-services-dlp	v2beta2-rev9-1.22.0		b88e4ab0d349cd0c80ef544ebaa36d2b9f050b32
com.google.apis	google-api-services-dlp	v2beta2-rev9-1.23.0		edd0659882bc6ebd4e152877eb53e298f5dcdc4c
com.infinum.snacky	snacky	0.1.0		N/A
com.ixaris.oss	ixaris-commons-collections-lib	1.6.0		19ad30c855e64c6166f6e7067676caabdaf14d47
com.jakewharton.cite	cite-runtime-mingwx86	0.1.0		N/A
com.lilt.client	lilt-java	0.6.5		8a28e05e8d10d4fea9bb9b98286746373f16deb5
com.lilt.client	lilt-java	3.0.0		b0537d5f391279937f0f34e12b68abecbad8538f
com.lilt.client	lilt-java	v3.0.1		a3ec36ff9412ce1ff84db0a72f9662db460ef58f
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	22.10.0		ffbe3bdfa44de0da511f62af5c3b266b249b6c33
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	22.11.0		44a393982ac762f109e0f572b658812e93e19b42
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	22.12.0		2879735081c960ca4f5cfbd95ea6006700609b59
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	22.3.0		86b3a66cc3138a75216d4b3dbeab2748fefc0f74
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	22.9.0		df4fc79e558683a3071d414951f51e7702caceab
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	23.1.0		de94750daafc80f8bf3e9a0f5ab3bb672fdd2f9c
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	23.11.0		75f8bae4c65d2943ba49c29fcc33661e0588ec12
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	23.2.0		411caae96f78b7835ff1a491df6e153559793922
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	23.3.0		5da10a1e49ec41a41d73d9f4ecdea7df68433eda
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	23.5.0		d7cc344fb8cf20749896ed60af25fa9c857b28f9
com.manorrock.oyena.lifecycle	oyena-lifecycle-rest	23.9.0		3d0388fe78b51539e0597dbf783a5a98558654a1
com.nryanov.genkai	genkai-jedis-zio_2.12	0.1.0		2914635ee902a401826397eaa224eb8747dbd037
com.nryanov.genkai	genkai-jedis-zio_2.12	0.1.1		8ae2bdf175bacee64d0a7d3526526ae36ce5bf32
com.nryanov.genkai	genkai-jedis-zio_2.12	0.2.0		a656fd0d5deff606f6da6f8b49f233af55e0b4ca
com.nryanov.genkai	genkai-jedis-zio_2.12	0.2.1		01d677f4e50c7cdba4ddf1ca61a8e1e7cc850e80
com.nryanov.genkai	genkai-jedis-zio_2.12	0.3.0		9cd5fb0db05390df1095cf6a5ee25520a6435d1e
com.nryanov.genkai	genkai-jedis-zio_2.12	0.3.1		3ed1005614433dc934448adea3b0b44f9c631ebd
com.nryanov.genkai	genkai-jedis-zio_2.12	0.4.0		2d27300441c9646a0d3326a028ce915f408bb09f
com.nryanov.genkai	genkai-jedis-zio_2.12	0.4.0-RC1		47a0820c52506efc19f6a4d6f68cec93fbc54a8f
com.nryanov.genkai	genkai-jedis-zio_2.12	0.5.0		33b42048bb161fed4a1d0ec793f4e2072d4e2dde
com.nryanov.genkai	genkai-jedis-zio_2.12	0.6.0-RC1		4f0aee5ea858167fcd47f7143df3b9a4bf9244da
com.razie	20widgets-swing_2.9.1	0.4		5399701995d494811555b7949df13c9398a34d92
com.razie	20widgets-swing_2.9.1	0.5		fc39060319f48459d7668208b2aad37a4093ea94
com.stratio.morphlines	ldap	0.1.0		72b10d6164991c905d1ee65f8733f9c8494e6641
com.stratio.morphlines	ldap	0.2.0		a8ec1e6f203d25297da736b67487c6cf06b338b1
com.tencent.tdos-diagnose	diagnose	0.4.11		N/A
com.twitter	summingbird-storm_2.10	0.1.0		eef2b0665410f2f6da2244f31bcc962a52da13b0
com.twitter	summingbird-storm_2.10	0.1.1		3d7b1c0399066d6f51001ad36e312caf6bf834b3
com.twitter	summingbird-storm_2.10	0.1.2		ac7261fbc6cbd1b7f8813425e67045db0b34d3f2
com.twitter	summingbird-storm_2.10	0.1.3		519d3d2ec1d10838f6c7776e9a43d8d96b2b1efa
com.twitter	summingbird-storm_2.10	0.1.4		5cb75d9de86239a341a0c1d624946ac2ece47b6b
com.twitter	summingbird-storm_2.10	0.1.5		a9f301aa6cb5d41c82db17ffa6e0c5ab3c124c23
com.twitter	summingbird-storm_2.10	0.10.0-RC1		87a121e9185608e52656b30d7231c431db543c1f
com.twitter	summingbird-storm_2.10	0.10.0-RC2		43d242375983e29be5a1a7913f52dae285b022e3
com.twitter	summingbird-storm_2.10	0.11.0-RC1		c8712eda7ce4199acaeade6992fb47adebe6210e
com.twitter	summingbird-storm_2.10	0.2.0		f6ee8b99d0a61b19a9be7fcb6c5fb4d93d0068da
com.twitter	summingbird-storm_2.10	0.2.1		076844020cd657b7e2f53523958859d1ce044d5d
com.twitter	summingbird-storm_2.10	0.2.2		869017be59cb20573271299dfe70c58d9549fcff
com.twitter	summingbird-storm_2.10	0.2.3		5bec9e2ca6d97c43808310bf4de64e9e5124d29d
com.twitter	summingbird-storm_2.10	0.2.4		f635ce4e72b77829b142689bc2c1c961e26246f4
com.twitter	summingbird-storm_2.10	0.2.5		b97eaa6dad136d02797814a6f105ed89407a81bd
com.twitter	summingbird-storm_2.10	0.3.0		af84aa45d68c37d83819210cdfe804feef7e5acc
com.twitter	summingbird-storm_2.10	0.3.1		ab769e3bb2fa33d2226a82bd5e1ab45920b24715
com.twitter	summingbird-storm_2.10	0.3.2		ac1f56839ccf6a31d42c4160ce4ba292c59a8dee
com.twitter	summingbird-storm_2.10	0.3.3		a98beb3ba5305e9c785de0396b0ce371cc744dd4
com.twitter	summingbird-storm_2.10	0.3.4rc1		001f5952126df6214b575ae3db0b9d45206931d3
com.twitter	summingbird-storm_2.10	0.4.0		7b8303137f852c47bfddc4e2b82f3c25fe1c726b
com.twitter	summingbird-storm_2.10	0.4.0rc1		61f6d111b216230688e62e2b6247ec51c9fd343a
com.twitter	summingbird-storm_2.10	0.4.1		29660cea20add50d89eae5b033d6ca7d89ad6b5b
com.twitter	summingbird-storm_2.10	0.4.2		f7ad18a7031bdcdd001e5b677e730025ed3d75a3
com.twitter	summingbird-storm_2.10	0.5.0		259ecd2f0145bb830f41c097ba2b5c942b11533b
com.twitter	summingbird-storm_2.10	0.5.1		2d830fe5f53c3240e111e4f2225ad49130d95b3a
com.twitter	summingbird-storm_2.10	0.5.2rc2		42d4d5b3eebfd02f27035553ed0e5f54b8210f0a
com.twitter	summingbird-storm_2.10	0.5.2rc3		9417502ea38e037ece77a71cafcc82eabb97aa63
com.twitter	summingbird-storm_2.10	0.5.2rc4		634f8b58d5d1b4ceb3e581360fcaab8a26381edc
com.twitter	summingbird-storm_2.10	0.5.2rc5		bd07c461f87f9c13ea652eab1ec118e1217e2b58
com.twitter	summingbird-storm_2.10	0.5.2rc6		04f89fc8eceadcfcfbb0c5968acd8dfb0fbec32f
com.twitter	summingbird-storm_2.10	0.6.0		5e37c3d4080126f6faa15743ce534c59adeaa0ce
com.twitter	summingbird-storm_2.10	0.7.0		21cfe81f34f63bc798ad8d6185e73223a68991b9
com.twitter	summingbird-storm_2.10	0.8.0		349894454203053730608648fc8718e9142a4645
com.twitter	summingbird-storm_2.10	0.9.0		3a629827741afb00354517e2b395ca6b58c22a7f
com.twitter	summingbird-storm_2.10	0.9.1		c3c199d1162f19ba7030bd6fabf48cf9b921605a
com.witboost.provisioning	scala-mesh-self-service_2.13	1.0.0		1f945bb7080e030fd296a6af223a0f02997afe7f
com.zandero	utils.junit	0.1		7d7dac807e0db98b4e24dcdc951420655cf1b8fc
com.zandero	utils.junit	0.2		b92eb4db1b4974b1cd63de03e689e440da283ba2
com.zandero	utils.junit	1.0		77336595dfe28a07b675e716cf05c3dbdefe9a86
com.zandero	utils.junit	1.0.1		54641d0463a43208421286c36c35532a560deb9d
com.zandero	utils.junit	1.1		1585926c43c7a3b8436e0667ee23003c990aa07c
community.flock.wirespec.integration	spring-jvm	0.10.15		3d93e485dc78a6f38f43555756fdff4a3d2f2c8c
community.flock.wirespec.integration	spring-jvm	0.10.17		cf802951c47cf6df7a2a03530f1561e16b3e298d
community.flock.wirespec.integration	spring-jvm	0.10.21		7cc89fc7f24100a457298bb0b6527d079da2e28d
community.flock.wirespec.integration	spring-jvm	0.10.22		ceea9c8c683a1adcb41f51dff719706eeb48b107
community.flock.wirespec.integration	spring-jvm	0.10.24		1e17c96b50674507108c8aec27865f0eabf626a8
community.flock.wirespec.integration	spring-jvm	0.10.25		d5b75ed07a2799e8e53f91bcaf786ab6d3582399
community.flock.wirespec.integration	spring-jvm	0.11.0		d5b75ed07a2799e8e53f91bcaf786ab6d3582399
community.flock.wirespec.integration	spring-jvm	0.11.2		b88edaa4e65d9b6a9d2563c63899e40243ed2aec
community.flock.wirespec.integration	spring-jvm	0.11.5		f64cf5521bf7b7922b3165d3df25201d31567ab3
community.flock.wirespec.integration	spring-jvm	0.11.8		73307036516b07e57eb5683bbc9e5cb5ccafa030
community.flock.wirespec.integration	spring-jvm	0.11.9		73307036516b07e57eb5683bbc9e5cb5ccafa030
community.flock.wirespec.integration	spring-jvm	0.12.0		76af75875fdf6f8dc0ec9d3df2a838b20b113a5a
community.flock.wirespec.integration	spring-jvm	0.12.1		8e3c0fd141fe175a0ca2d5602dd1bf44e8c07cde
community.flock.wirespec.integration	spring-jvm	0.12.4		8e3c0fd141fe175a0ca2d5602dd1bf44e8c07cde
community.flock.wirespec.integration	spring-jvm	0.12.5		a350d21a03a16a5b17a1c6906cebe967752ea3dd
community.flock.wirespec.integration	spring-jvm	0.12.7		a350d21a03a16a5b17a1c6906cebe967752ea3dd
community.flock.wirespec.integration	spring-jvm	0.12.9		1d32a52160bd338c98198d5f6aecbd3d16f87894
community.flock.wirespec.integration	spring-jvm	0.13.0		1d32a52160bd338c98198d5f6aecbd3d16f87894
community.flock.wirespec.integration	spring-jvm	0.13.1		1d32a52160bd338c98198d5f6aecbd3d16f87894
community.flock.wirespec.integration	spring-jvm	0.14.10		078a890f3b8c73bd779cbdfd0aaadd075eb4d754
community.flock.wirespec.integration	spring-jvm	0.14.11		ac65b2542169bd083d2b516b5c7fd13547b2f26c
community.flock.wirespec.integration	spring-jvm	0.14.3		678d411a0bfac1addb2d47777fe9dd4d84c245d8
dev.zacsweers.anvil	annotations-optional-iosx64	0.4.0		N/A
dev.zacsweers.anvil	annotations-optional-iosx64	0.4.0	metadata	c79b6a9db9bf4ce9c2d0e7d0dd07ea73649a6221
dev.zacsweers.anvil	annotations-optional-iosx64	0.4.1		N/A
dev.zacsweers.anvil	annotations-optional-iosx64	0.4.1	metadata	80355e86b1892c3343b03ad9e4b7d0aede1d88a8
eu.europa.ec.joinup.sat	nbdemetra-common	2.2.4		63bf08b8b752d4b8ae46094efd3df0ba38022eec
eu.europa.ec.joinup.sat	nbdemetra-common	2.2.4-RC1		dc92c9c8ff0aae093ad07a8b28fb54873cdb4c3c
eu.europa.ec.joinup.sat	nbdemetra-common	2.2.4-RC2		bd7ed57bbe462ec0a8a2621d9564e4d62ccc4cd9
eu.europa.ec.joinup.sat	nbdemetra-common	2.2.5		7062713dc89e54bc13c81429a460d2c77e5af246
eu.europa.ec.joinup.sat	nbdemetra-common	2.2.6		ac60c89887b474a2f0a5ed17297055a20ca943a5
eu.fbk.utils	utils-gson	3.0		9998edd34b6e8d24e2eec63fd558170001696cf1
eu.fbk.utils	utils-gson	3.1		69c1a001719f57a1f2e8331cf37d78d537baf49b
eu.fbk.utils	utils-gson	3.1.1		ae18ba4de4697346d7dee60c392d5523ca2a4aad
eu.fbk.utils	utils-gson	3.2		ada655d1d0e67e989355ba4bfe9e55114edbc1a1
io.arkitik.travako	travako-starter-job-source	v2.0.1		d7ab98743612580709918d7fd4334eee4cc5c4be
io.arkitik.travako	travako-starter-job-source	v2.1.0		77e07f62e14905c0042b3fdcdbd14c058ce16295
io.arkitik.travako	travako-starter-job-source	v2.2.0		2a5f3f9b49421d5035b58b6071b20ade04808f78
io.arkitik.travako	travako-starter-job-source	v2.3.0		650f1824b88cafc4ee247f84fe471a0cefe149c7
io.arkitik.travako	travako-starter-job-source	v2.3.1		0f273efcfa8264592bf298fa1853afed3e2c4bc7
io.arkitik.travako	travako-starter-job-source	v2.3.2		22a28071a59b38b004732d11acdd84cd85610655
io.circe	circe-pointer_sjs1_2.13	0.14.0		8ba5312b943d78c6bcc13399a70f77c00e47209b
io.circe	circe-pointer_sjs1_2.13	0.14.0-M3		b5d839b298607acf07c2a7e4ad1d8e830bc56006
io.circe	circe-pointer_sjs1_2.13	0.14.0-M4		ab0fae4cc8d9ee38093945ddde0bf1588cdbbdab
io.circe	circe-pointer_sjs1_2.13	0.14.0-M5		583cc07c761c3369b3ceede097fa05d71fa5a201
io.circe	circe-pointer_sjs1_2.13	0.14.0-M6		b8de84d68af66f5d2d614ca945568e08563437e8
io.circe	circe-pointer_sjs1_2.13	0.14.0-M7		681f1b026e47f1f4aa9f141f301941e7f46e6e67
io.circe	circe-pointer_sjs1_2.13	0.14.1		02c9589d2c0fd9c7a62767ae9f46a1278dedaef2
io.circe	circe-pointer_sjs1_2.13	0.14.10		cc4f9492eac3f1574155bf4fbddba82187d67152
io.circe	circe-pointer_sjs1_2.13	0.14.11		1bad9a8c0fc60a0364fc88382582eb017240216d
io.circe	circe-pointer_sjs1_2.13	0.14.12		515d98f922972eaef0d132ef57cc633b88c95c18
io.circe	circe-pointer_sjs1_2.13	0.14.13		1d3dc7eb419c58704c6699f023e6b7003652fbc7
io.circe	circe-pointer_sjs1_2.13	0.14.2		456e2e1e62afe3933ccce7d1cb854257b7025982
io.circe	circe-pointer_sjs1_2.13	0.14.3		bc286f31a123a12a8d08793a7978369e3f7c8afe
io.circe	circe-pointer_sjs1_2.13	0.14.4		32c506ac4490a9204d5c2b345bbcef367db73c8a
io.circe	circe-pointer_sjs1_2.13	0.14.5		75d8d4edd19a3ba3f848bd280c606b58f3019888
io.circe	circe-pointer_sjs1_2.13	0.14.6		51c20c3d50926c2f1f5fa9a77dff3b0f4393f0b2
io.circe	circe-pointer_sjs1_2.13	0.14.7		1717902c9c4d12ba47803632e321e2f09788e0be
io.circe	circe-pointer_sjs1_2.13	0.14.8		093c1e5e0e621a43c05f67383163fdf2a5a3f0e8
io.circe	circe-pointer_sjs1_2.13	0.14.9		153e408fd9bec55a67359a8e389c90237b5c9154
io.circe	circe-pointer_sjs1_2.13	0.15.0-M1		922994a0db7c08bee9f209a8bad3e5e6e269324b
io.fluidsonic.country	fluid-country-watchosarm64	0.10.0		N/A
io.fluidsonic.country	fluid-country-watchosarm64	0.10.0	metadata	ca0364a347be9374fa055a973d1ffd03a145e49b
io.fluidsonic.country	fluid-country-watchosarm64	0.11.0		N/A
io.fluidsonic.country	fluid-country-watchosarm64	0.11.0	metadata	596f48fdab5034419bb897751d687210b7370882
io.fluidsonic.country	fluid-country-watchosarm64	0.12.0		N/A
io.fluidsonic.country	fluid-country-watchosarm64	0.12.0	metadata	25fcda627ef4830e433021fbfc0478f8bd824d28
io.fluidsonic.country	fluid-country-watchosarm64	0.13.0		N/A
io.fluidsonic.country	fluid-country-watchosarm64	0.13.0	metadata	48a77bd6a47d006b06e0f2c0bbcd59b8ce31dd37
io.fluidsonic.country	fluid-country-watchosarm64	0.9.0		d4ceef5aa70456a8aff8237e6aff00b6fff3c575
io.fluidsonic.country	fluid-country-watchosarm64	0.9.0	metadata	8f41ffd30a9ad1ada980ef7e8c797f4221c7baf0
io.fluidsonic.country	fluid-country-watchosarm64	0.9.1		03d0ca7ab7f24d14a634b439f8d4427969415ba7
io.fluidsonic.country	fluid-country-watchosarm64	0.9.1	metadata	ceae2371b85b2549a97a2d949cbf18a06ec23df0
io.fluidsonic.country	fluid-country-watchosarm64	0.9.2		1a14ab80d58ffeb4ffca941b2c8d6952bfa0524a
io.fluidsonic.country	fluid-country-watchosarm64	0.9.2	metadata	3480496e24495154509bd3f0b794e971d8a4b068
io.fluidsonic.country	fluid-country-watchosarm64	0.9.3		b4a79d7b482b0de3cf065b78becb580528259ed3
io.fluidsonic.country	fluid-country-watchosarm64	0.9.3	metadata	91834970ca10cf8881862f4a37ae9848847a9baf
io.fluidsonic.country	fluid-country-watchosarm64	0.9.4		N/A
io.fluidsonic.country	fluid-country-watchosarm64	0.9.4	metadata	829e934c54e0700445dba2d83b97ece9be0c4069
io.fluidsonic.country	fluid-country-watchosarm64	0.9.5		N/A
io.fluidsonic.country	fluid-country-watchosarm64	0.9.5	metadata	fff1caf96906abf9c03000c40f49918996013c90
io.github.dogla	hotkeys	1.0.0		4a1fb50fe7cb44b2a3c6a5bbdfeea1136f83deea
io.github.dogla	hotkeys	1.0.0	jar-with-dependencies	6abb9acb696feca7cdb1da694d8ab7080a833182
io.github.domstolene.esas	begjaering-kjennelse-beslutning	08052025.a26e7a4		138b400fba25563a2e9cc27cd0b6b1483a40db1b
io.github.domstolene.esas	begjaering-kjennelse-beslutning	09052025.277bcc0		e7f5a29fd6f4e3cfd3664a172e74d95612d4a7d8
io.github.domstolene.esas	begjaering-kjennelse-beslutning	14052025.7f7017a		94b89597d3fe558c19f9e548f01a611455a1b100
io.github.domstolene.esas	begjaering-kjennelse-beslutning	30042025.17961e4		a0c98a74e637997a710e08cca64b3453368d6962
io.github.domstolene.esas	begjaering-kjennelse-beslutning	30042025.4dfe39d		9fb49efce68040d0bfbd20a31196efbb1e058438
io.github.eaopen	eap-module-infra-api-impl	2.7.3		577468478b1acb6ee4c5fffc7b8a933d2ea503c2
io.github.funkatronics	web3kt-solana-iossimulatorarm64	0.1.0		N/A
io.github.funkatronics	web3kt-solana-iossimulatorarm64	0.1.0	metadata	bbe134adebed5a4c7fab1ca4776ea901a3a46dc8
io.github.funkatronics	web3kt-solana-iossimulatorarm64	0.1.1		N/A
io.github.funkatronics	web3kt-solana-iossimulatorarm64	0.1.1	metadata	75f543fd7637b4c063f4402e6f25cb80b613c966
io.github.jopenlibs	vault-java-driver	5.2.0		034b886e3323114ad401fdece2de6c40a93b9024
io.github.jopenlibs	vault-java-driver	5.3.0		dcd5b04baa8144b89b2b30bae91931ae3be60354
io.github.jopenlibs	vault-java-driver	5.4.0		9b3ada2cec19708d0779ee0621e07b17c1caba1a
io.github.jopenlibs	vault-java-driver	6.0.0		cf6a845deb5b055826da55e13b3b902e920b6e8a
io.github.jopenlibs	vault-java-driver	6.1.0		4ab8f920aa363b46700ff76e8f938e7ab7f09e6e
io.github.jopenlibs	vault-java-driver	6.2.0		2f591a338bc563be8019646cebf5aa2f4f945e7f
io.github.luca992	ipfs-api-watchosx64	0.17.0		N/A
io.github.luca992	ipfs-api-watchosx64	0.17.0	metadata	b93800cdcd4901b87bf3e60ccee1f370d3d1ef8e
io.github.luca992	ipfs-api-watchosx64	0.18.0		N/A
io.github.luca992	ipfs-api-watchosx64	0.18.0	metadata	3aaa18e7a1db6dbf06ed2cfb4df258c4785fc0db
io.github.luca992	ipfs-api-watchosx64	0.18.1		N/A
io.github.luca992	ipfs-api-watchosx64	0.18.1	metadata	2607299178e7783157a85844bc6b5bf06d23cfd9
io.github.luca992	ipfs-api-watchosx64	0.18.1-1.6.21		N/A
io.github.luca992	ipfs-api-watchosx64	0.18.1-1.6.21	metadata	f4bb0f3e54e7b701d06b0ac4d777aa495a064df8
io.github.luca992	ipfs-api-watchosx64	0.19.0		N/A
io.github.luca992	ipfs-api-watchosx64	0.19.0	metadata	132be7aaf08f87f4b0fb301e36bbb3c92ead3884
io.github.luca992	ipfs-api-watchosx64	0.19.0-1.6.21		N/A
io.github.luca992	ipfs-api-watchosx64	0.19.0-1.6.21	metadata	b8466266f3067b223477ad8be31bab6a21b40040
io.github.luca992	ipfs-api-watchosx64	0.19.1		N/A
