au.com.cyberavenue	s3-upload-maven-plugin	1.5.2		a352e295dbe5af307404f968eeb48a3e6bb6fa25
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.12		531c9b361f3e8fc4d7daa078f6b4d32d48ce73b3
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.13		1ab1faeb0bbf8e00c298ef7b1c6c81ce520a6ed7
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.14		e995ab329263f65542b01472345512ce40c403da
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.15		209970b54f0f2054e014d198630ecf2111c46bbc
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.16		2481c8b92d8222b975d2f55469894875dc222355
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.17		1354dc723f2592e05422827293f0425223809236
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.18		156548fd61e1bc5adae0fcaed83e5dcb458bd416
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.19		547226fe1eda00f94de2a219cfcea680d8821f1f
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.2		93da62d6fdc115f6358074158a8da674a315f054
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.20		a76e43f4053a8d250fbd38fd7fb66c62fcdc09ad
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.3		ed35ccd4034aff41bcbe0d95f436408f83f98c81
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.4		040e1c9fec0ef9aaa0134eb7e170de7297eeb1e3
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.5		f76ed150d0f597be56c78ce5b712d733d7a57a4e
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.6		41626bdd11a206800301996f057e254b4156e728
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.7		1955215e2437de91129b03dc6092140e5544e8ca
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.8		c909c64f4e0d7335cfb6116bb9035853d92b3748
it.unibo.alchemist	alchemist-incarnation-sapere	34.0.9		c55ca000f8fcad8f4dd8049b701378f7644fd569
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.0		1dc79e5b5393ad1dcbc276abfb993a0b0f3fe8b2
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.1		0c2fad780e8642ebf24963fea392c5fdd6850f54
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.10		ee88ce03836dab13c77fe3943e6b061522fc5cc3
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.11		69f8b867658a039a234e31ed35eb6dbc9334c6a6
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.12		7aafeaa1676e3e1e129be2fb5b95926c32fb048f
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.13		0a7eb85af81ec295e2ba836b7f20e9e022c8f543
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.14		fe98a1f25dffe78d716a47ff1fb81a0ffbb6ddbd
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.2		390ae9d361ad1019574cee8b3dbe326736c9d31e
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.3		815a43fabdb03cf421a87d75d470898a7b956669
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.4		dc85f8d87a3d663896e11b653718c5f7baa7fc03
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.5		e552566c9b9bbb658cf91fb6e03085c466824418
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.6		500b34a234a0e6d18f18dd23b8226606723a5f55
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.7		e4f52295874172ccf991a5e82baa4e0b51edf6d4
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.8		1ca5a13db4cd64bf9226b2d920690e719521b108
it.unibo.alchemist	alchemist-incarnation-sapere	34.1.9		09c2bd741d4dbedb66614f8d4e39955b6d5a4ee2
it.unibo.alchemist	alchemist-incarnation-sapere	35.0.0		4187477a3722849e4668e19e7d8fb5c523950fde
it.unibo.alchemist	alchemist-incarnation-sapere	35.0.1		7def86d492505209ecfa6cf2a095b60e23c3b602
it.unibo.alchemist	alchemist-incarnation-sapere	35.0.2		61763cf55de830985c88da2afdfc70a249abf7d3
it.unibo.alchemist	alchemist-incarnation-sapere	35.0.3		570b58cbf9efeaaf09a9c79553b5a45dcf9c07ae
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.0		b61500301f2026acff08162d292466a6b843960a
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.1		5912b79acdf6d4e9a34ce370cb33f3a4188ff2e8
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.10		130b1500809e329bc0b007b9bc331e099297ecfc
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.11		632d17399bb731007843b2c3108f824e170cd63e
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.12		bb708a49f15cd40d18a6be1954c9f13e69a17b9e
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.2		f7798d68658bbcc4d2ba42cd25beb8b91cb5e765
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.3		f9508ed48049423e8adbeb8e25301016afe1cf0f
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.4		658585a9c65f59fcb2e69e5ce7393b3a2fadc11d
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.5		81bd1ac2ce46b8a21981bb15268a35fb4ab84f5c
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.6		a5a40c37f40a8cf7367f4755f2aed6a90daf060f
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.7		36e76e772f63a853e519cc2d39f1a26ddbffd9fc
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.8		dfa5286697fab81f128b017430488d2676f72b57
it.unibo.alchemist	alchemist-incarnation-sapere	36.0.9		a148dc719a4e48d402bec2fb70afe7fe348bfc73
it.unibo.alchemist	alchemist-incarnation-sapere	36.1.2		07bfe7d5a48b5e498130b97e959d8b315c747eed
it.unibo.alchemist	alchemist-incarnation-sapere	36.1.3		a437e1eacec095a200861754a762b717e8d8a3bf
it.unibo.alchemist	alchemist-incarnation-sapere	37.0.0		e8f260e1a5c533e11d8606c36415faf4b5a0ceac
it.unibo.alchemist	alchemist-incarnation-sapere	37.0.1		8900b5379d0306cc232759d3d6d7e5eb20d9de96
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.0		bca9a136d7cebf0cc5078f5197186d0c82abd170
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.1		084f04d4726cb64df0c3996869f2e25119993b89
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.2		6c9eefbb02fcb5aecb18eb39c6f2262441f08c05
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.3		6d8ff3a1d1e6b1e2ec4a24457835e23fd6c46f83
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.4		ef37858a3e1a83ef6db1e8fc7871282a48083827
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.5		7f9d7148c32ce5f8a6f5751b3119a8a0238d8cd5
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.6		88f04791fd800e2520aecc23caa326acd747183f
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.7		c542930244b1faa772bf1d0973871d245e26e59d
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.8		b81845c3a74dd76221afa45127f232da1948f138
it.unibo.alchemist	alchemist-incarnation-sapere	37.1.9		fc7aa96d1bde6ccb315ea4a6610da0ce1c4285ff
it.unibo.alchemist	alchemist-incarnation-sapere	37.2.0		c7d9346a0f04ba85721e4c378bb4518007c1cd0a
it.unibo.alchemist	alchemist-incarnation-sapere	37.2.1		7d4316341d63a99be4e2261293847379ba6afe9f
it.unibo.alchemist	alchemist-incarnation-sapere	37.3.0		8af6e2bd0c660f5b9386f6104a482539ea670673
it.unibo.alchemist	alchemist-incarnation-sapere	37.3.1		127c973424e7f40f0757630cf2d1df9cf2756af6
it.unibo.alchemist	alchemist-incarnation-sapere	38.0.0		4243f2ce5b91ad6afbddffa7c0f7e731b03f229e
it.unibo.alchemist	alchemist-incarnation-sapere	38.0.1		cd0aa29f22a624b34a037e0a2bb19c84b34ee23c
it.unibo.alchemist	alchemist-incarnation-sapere	38.0.2		cddcc78e647c9dacc00d3b35cb93aed409075cf2
it.unibo.alchemist	alchemist-incarnation-sapere	38.0.3		12316e1cadeeda97816182114c47aa9295f6abf6
it.unibo.alchemist	alchemist-incarnation-sapere	39.0.0		02010aabd2dc2e9b9eb7dc2325e0358ce38e3cac
it.unibo.alchemist	alchemist-incarnation-sapere	39.0.1		a2b99097f7dfe750003bf988e870b1d8933c4df0
it.unibo.alchemist	alchemist-incarnation-sapere	4.0.0		143cdb104fed4fe7e18163f4b6b6f16ce69a6b65
it.unibo.alchemist	alchemist-incarnation-sapere	40.0.0		eed09fea290cd5659827082793910806e2e9415b
it.unibo.alchemist	alchemist-incarnation-sapere	40.1.0		a81cb93d75db5d6d53f8ac2b8445c63453ef0165
it.unibo.alchemist	alchemist-incarnation-sapere	40.1.2		3c2aa41391e3e226c6bb8058d1b64de3cdf419bc
it.unibo.alchemist	alchemist-incarnation-sapere	40.1.3		9e159ecaea3095745758588f81464a86bd2d86a7
it.unibo.alchemist	alchemist-incarnation-sapere	41.0.0		b56ce2b3030c8e9d8f3d3d3b02b18da7cdaff371
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.0		c8d3c7cea6f52b48065b69cbbd716b711d2186a7
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.1		77b87d314cc4f4c423fb8e50cf46c51875caf586
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.2		2a8a78ecaeb316f96f2b46e61db50865947e3f3d
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.3		f5dfdae4321d31bf686374c85e971aab0d7e344b
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.4		868cc31a158f73aef96ebe99ef230d9c16be9530
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.5		bce420c13d1b4e72b3d1b56ecc32c267663f4ad8
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.6		e93ee750de249ba757aaf12970bd2ea6205706be
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.7		8b8b8ce719a232a6a960c3d1f9666b6f40846659
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.8		b6765195198650dd6194981c921b7405a8886173
it.unibo.alchemist	alchemist-incarnation-sapere	42.0.9		f13cf27e5dbdc5ef9f43b37a936d9b16a65ed27c
it.unibo.alchemist	alchemist-incarnation-sapere	42.1.0		c16befad02c6c972a006b7bea08bc150e00cd233
it.unibo.alchemist	alchemist-incarnation-sapere	5.0.0		c111b2a08122f6fe43aaa4284809596553778c6b
it.unibo.alchemist	alchemist-incarnation-sapere	5.1.0		865212cf01c39ff2a7b0435db4e299983ad2fe62
it.unibo.alchemist	alchemist-incarnation-sapere	5.1.1		745bdd1de395adaa61251918465aa9dd0ced8921
it.unibo.alchemist	alchemist-incarnation-sapere	5.2.0		ff13232227afdff78ec95891e0d9c95ff310a6dd
it.unibo.alchemist	alchemist-incarnation-sapere	5.3.0		e190fc5697db5075e48f463edd040432206da2da
it.unibo.alchemist	alchemist-incarnation-sapere	5.3.1		a587d81dd1aa4f11fbcfda21ddb5a9bd0d60f1c2
it.unibo.alchemist	alchemist-incarnation-sapere	5.3.2-2.6.0-3f779c2		e75ca62a84cfc22e27f155bfd98ad2ca0c168a73
it.unibo.alchemist	alchemist-incarnation-sapere	5.3.2-2.6.1-dabffc1		e6bf3271606b9b769f86f2006e903f74342f5d77
it.unibo.alchemist	alchemist-incarnation-sapere	5.3.2-3.0.0-2755bd9		5183587f9e818631205ad348588ad492eeac40ab
it.unibo.alchemist	alchemist-incarnation-sapere	5.3.2-3.0.1-ceba287		612fdf408fcd1576043505b4fa859552dc2331fa
it.unibo.alchemist	alchemist-incarnation-sapere	5.3.3-4.0.0-937ac27		76644bed3ac939d8393c765f6a14b9eb49df1c22
it.unibo.alchemist	alchemist-incarnation-sapere	5.4.0-5.0.0-8cdbca8		2234db4e13468a6cda26535d3cdc8d5d2b9727d1
it.unibo.alchemist	alchemist-incarnation-sapere	5.4.0-5.0.1-528fa6b		dfea7f0615305a809882affb08a78bdb058c19fe
it.unibo.alchemist	alchemist-incarnation-sapere	5.4.0-5.0.2-b8c76c0		6c923687ba110902f1fcb54bf6c030c291f6104f
it.unibo.alchemist	alchemist-incarnation-sapere	5.4.0-5.1.0-c869321		2634f2707d2d33fff895ef7bdd558bb8ea0a8be4
it.unibo.alchemist	alchemist-incarnation-sapere	5.4.0-6.0.0-e3272db		b31704a54bcc43e6e14463b564e8e6d4eb3eda3c
it.unibo.alchemist	alchemist-incarnation-sapere	6.0.1		a083e056d8424525c343387520b492268085b9c1
it.unibo.alchemist	alchemist-incarnation-sapere	6.0.2		651e858af3ab1b32d350e119212231b56772b565
it.unibo.alchemist	alchemist-incarnation-sapere	6.0.3		51d54506493e52ca8aa1847eab96dea665493f9e
it.unibo.alchemist	alchemist-incarnation-sapere	7.0.0		efea79cdde9f36ed0e17fd59a96b63ea942b8c05
it.unibo.alchemist	alchemist-incarnation-sapere	7.0.1		152c94dac24a18e467baf6fa2d44ba2173dc0a75
it.unibo.alchemist	alchemist-incarnation-sapere	7.0.2		cb93aa29133b06dff3120260a682dbc4a055f6e0
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.0		e217a46dff3c8ed5209b7ed1ee8b60954b6a720c
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.0-beta+0q8.31ea0		d2e9c3d455a0e939b1d2954b94ded63fbd4cd623
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.0-beta+0qh.c614c		93ad6a01e59850a0665c239db2c7b876a7d0322a
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.0-beta+0sb.6f040		3c400b4b14deeed5f5dc8a14a4e61e6d8b463bdb
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.0-beta+0t3.1fcab		f621e2d763b8c0874d1ed34030d953e38a222ee3
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.0-beta-b76701c		1bc69e69a5d4665db61b55cf416f2769555301f8
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.0-beta-j8+002.6f		f46fc5f7c5e51a8e3c118ec89dc3c57a1998a65b
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.0-j8		fef2f555f55eb58e879cb8981907873806103e4c
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.1		ff7930f6c01f9b7637209afc10e86f30db47d904
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.1-j8		60ef463c25f547acb433cb1949aa1def05839583
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.3		c02ded6647b5a21a0aa9c6f45069ddc4c2593bff
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.3-j8		6b32b49a1f608e0f80d2123106c3f3c67cfeac36
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.4		d2a369d6f3650bdddb5ded8efb7a953268568366
it.unibo.alchemist	alchemist-incarnation-sapere	8.0.4-j8		dcdb77ad0ead2a4fe7839ef77b6cde029e71d041
it.unibo.alchemist	alchemist-incarnation-sapere	8.1.0		49f297506234759b15034db1c3e7a9ce8babb7c5
it.unibo.alchemist	alchemist-incarnation-sapere	8.1.1		916ad4049c4b7c40aefc54bf300d1428c6abc048
it.unibo.alchemist	alchemist-incarnation-sapere	8.2.0		6c9acf03a9ffeda03c8bf44906715e4867c40063
it.unibo.alchemist	alchemist-incarnation-sapere	8.2.1		2d6eaee80b4d20433890347a83342acac9a26283
it.unibo.alchemist	alchemist-incarnation-sapere	8.2.2		9d39fa97621bdd5268273197bb69332e384d7900
it.unibo.alchemist	alchemist-incarnation-sapere	8.2.3		d84748cbc4e87f9bd508f0a68832fd4cf9716a6b
it.unibo.alchemist	alchemist-incarnation-sapere	8.3.0		b72984c47315268ab3ef95fb7e5e14cd3d088743
it.unibo.alchemist	alchemist-incarnation-sapere	8.3.1		306b5cd98b9b4b76e29c1c180d98ec50776dc27d
it.unibo.alchemist	alchemist-incarnation-sapere	9.0.0		cfa1e2e8365d14f6d939ca51f00b503556a06524
it.unibo.alchemist	alchemist-incarnation-sapere	9.1.0		520127b262fc7305628d8de5e8a228c2c7b5ad70
it.unibo.alchemist	alchemist-incarnation-sapere	9.2.0		aa9be7c7b6e94272960e89c319cf3b8404627239
it.unibo.alchemist	alchemist-incarnation-sapere	9.2.1		69b0ce8ef0d4ff8e94356a2e4175c70afbbbda5d
it.unibo.alchemist	alchemist-incarnation-sapere	9.2.1-dev2a+66d8306e		b007f7a400ecdb5eebfe3ea896ed130d73aaf534
it.unibo.alchemist	alchemist-incarnation-sapere	9.2.1-dev2c+2424904e		b2668467a8f860a60e4b7e1911498d06279f0f85
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0		1a0b93a64a84a372e21adf52ae28fbe80b775d83
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev197+283eea26e		29dc27f200eda030cfbb5f053ade641ac063cf0f
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev197+283eea26e	all	80feb355b811e9104981b6d5b6f15039c968105d
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev198+b6c1cfaa1		be7804c45aff87f4fd07aba9e0fe75e85475202b
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev198+b6c1cfaa1	all	4e640f1d3621c4df0066d86820d143bfe171ba7c
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1bc+fd2c3a1c0		4ca5574567bf28155127f72c70d66657f2d25d6f
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1bc+fd2c3a1c0	all	6928af75d208fb5d53c640e94dd1fe6461d6daf1
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1bn+1fc9a8ebd		23ac53fd9ecbf1cab1dca7481d6aa70e2b3a7f87
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1bn+1fc9a8ebd	all	dbbf0fa4c2e7411d5e9438fc838294379d07a5a0
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1z1+0f186c167		ea964ad8b9cc30c165f8a404b4d9d8dd205aaaa4
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1z1+0f186c167	all	1ef273a88df20c82c5a94aa8730f022f5c46e2e7
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1z1+6808faab9		7baa5ad9262477eaf9f0cf5ea098d3ce5233da7e
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1z1+6808faab9	all	aec6f80b1306ae6e3fdfa8789c8c621a5a9721c9
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1z1+782c1887e		e45744c15ea77914cc316a720253f8253f32474d
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1z1+782c1887e	all	0de346b5eb59a8390a685a0b72332ac134be86c4
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1z1+90fa840e0		5f220a22948ba43be886fe6356573b160be29307
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev1z1+90fa840e0	all	06318d21909dd6d43c6861a161b30eca21512912
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev215+d1843ee73		ffda0ad33c657f3e56c857e204dc5bd905c710bc
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev215+d1843ee73	all	799c2b190ee6f9aeab14ac87262732db894fabb7
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev215+f6af96c91		077d57387644a94956a12e1d3e1abe8d9021399a
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev215+f6af96c91	all	33310b2e71eee3a7281b5adefeb5449e69d3275a
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev216+1c2ff1416		58a883b9ee2cbffaa0800d312b7573e8a3080890
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev216+1c2ff1416	all	5fca82c11f7bb409c5b9537348401d69ba510fee
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev216+413552bd2		d055bac21e8908635705d6a5f365259e42b41624
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev216+413552bd2	all	2a642c96d27aeb052244600947087edfbda34056
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev216+5d2454b4e		d2987d79f621d195740a7c5e60afd28eecf3400c
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev216+5d2454b4e	all	5cee75e16c5889f27b58278b6e966b0b0fea0f9a
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev216+fe036e454		37e22dbb9abe3fb1d035a2d5fefeb3106eadf567
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev216+fe036e454	all	415d883d2ee491f700a00037dbdd47df86ae7024
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev217+1426d14e0		43ce979e6892abbd7e31e60661a957a9037db718
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev217+1426d14e0	all	d69ec6e4a2010d710d57f8daea0c3de09e0361b7
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev217+890bb540f		91bc458168a21f9e8fe667f53659f16e8c8e8fbf
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev217+890bb540f	all	4d143d9a5796f5fe93438fcce7a8f779e15b280e
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev217+f771e9d22		64fae8b47f5e4763b94bf74d10772b57f6f1bf4a
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev217+f771e9d22	all	cd08982c264d4d0a6b0d3534a5ead18355700952
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev218+9228c97f6		3ab6d433a2717f44f3d412c8b25af53be6e48319
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev218+9228c97f6	all	46c6ad062574e2df7a7d82cc663331decefaa139
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev218+bb50ca6a3		4b6e3c736c107188b64edfce9ff1cdf12ec7cb4c
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev218+bb50ca6a3	all	c81305913041b7f03377b731a0a187ce5118573d
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev22v+26e4b28e4		d2a4a4350b198f0dc3ab5ef4416ac3ab0fbbf164
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev22w+761765904		3fd73dece705371eee470ca07999e63f9927896c
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev236+a599e4383		01dd62f3d1aca3ece47103c6ca93ea8c5c70b675
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev237+9996a70f3		675dd662bb813593587f6e5a570043201e148e3c
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev238+bc18dca17		62d7464b985add0d5de8f96b5fdda5bb5ff14954
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev23b+8a36b0aec		9cbdfff8b50521d88cb5635493207d2a77be3584
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev23c+8995aab81		45ff8e7dd590bfc0ffc98eb0bd95ab640f47b2bd
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev23d+0478a1897		0678ae8c207866a4e3c7c6b9240a3da28af0faf8
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev23i+d119d4b77		d714287dd411c621cb36fc33933148a3578d29bd
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev23j+ac48dcced		1750d660e94e5155d7dcbe24d4dd56e4b9b7f0dd
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev23j+e89e58fef		9f9fa12871234055674721f3ac2ac723d6d68496
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev23k+16f7db0d8		90dcfd5f9c48aa1e012064f3910cd9c550574aa8
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev23l+da66b3667		8c373f5c778a55e23ade0916861ea340f8d1494e
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev23m+8c22de417		9373c474b4fa2748af6850df7cbe932b4761a7c4
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev7n+933c849e		da9a1bb8a0dd46ddd3420878399fe0ab0ebcf65d
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-dev7o+98eac70a		08135afa83217182a851a03e3515f060cb1fff0c
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-deveh+c334ca936		026653febd9ff042f958970b90c279285f9e6687
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devej+a0050f05c		78710891e3f301a16376f1a5012035a7fac741df
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devz9+f5bf339a9		c18385f04c869edf29b6791e1c1ed038fa0ee7bb
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devz9+f5bf339a9	all	6b72ccd12b9b2d63f670b2b5429cb851a7625c6e
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devza+3c4e9cfc8		476f69cdc92218971d766a917feca4282c645257
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devza+3c4e9cfc8	all	9b5c30eaf945de1b2e12ebdade65ab97466afb36
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devza+942ab690d		97040096705e04c3cd6ac2834a90ddc9b5e01415
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devza+942ab690d	all	da5119b0e3b757d8b113ed36f119e50c472bde0a
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzb+31dcac139		9d6c1495d0d4c4fdd457dad1fb127fa31fd27072
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzb+31dcac139	all	1ecf5f55ec66a55eb8387ea89641ddd9f1551c24
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzb+88aacdcf5		a0526b7ded73d906306453c01534c889ea29de01
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzb+88aacdcf5	all	90e7384f81d318850be0750d6c88d5752141cdbb
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzb+db212eb98		ab296d43efeb2bc4b7e452af7da1b2da48a58af4
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzb+db212eb98	all	c09afc94028f7759446d9c6169618c31d106258e
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzc+27436b905		ec8ba81ac5813eb3a2b77be6a04ea82c34969c0c
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzc+27436b905	all	18139f7c033b6b84554e0d8e5e3bda2133b27e89
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzc+b9f5ac2da		a15ef27e8a3df1c65c07f4e87b5f722dc66643ac
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzc+b9f5ac2da	all	3368f6f9cf360a16409a58edf2bb1be2f578c55e
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devze+f6678a002		4235beb1226ac50c6b2fdf3bd0972fe9bf9862bc
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devze+f6678a002	all	1d0d82187830ed42a346a6ca0480de19a15360ae
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzf+5bcd233ee		158083035c85500840d7534b365e4d7c782b94f1
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzf+5bcd233ee	all	13c7e48d2260e022cea2dd890f9e33c9ed61d7df
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzg+8bb2d40dd		d723accadca950522722b4f92488c50fb21dcb8e
it.unibo.alchemist	alchemist-incarnation-sapere	9.3.0-devzg+8bb2d40dd	all	95bdd4d915246b8cb347361087bb2db89d61888e
