at.released.wasm-sqlite-driver	sqlite-android-wasm-emscripten-icu-aot-349	0.7		bcd7a7e6804a5cacdea41f950d058cb0b8724518
de.wayofquality.blended	blended-spray	1.1.4		3201f261f773207bc6e52e688e8b74fb78b0319f
dev.jordond.compass	compass-autocomplete-geocoder-mapbox-wasm-js	0.1.6		N/A
dev.jordond.compass	compass-autocomplete-geocoder-mapbox-wasm-js	0.1.7		N/A
dev.jordond.compass	compass-autocomplete-geocoder-mapbox-wasm-js	0.1.8		N/A
dev.jordond.compass	compass-autocomplete-geocoder-mapbox-wasm-js	0.1.9		N/A
dev.jordond.compass	compass-autocomplete-geocoder-mapbox-wasm-js	1.6.7		N/A
dev.whyoleg.cryptography	cryptography-random-androidnativearm32	0.3.0		N/A
dev.whyoleg.cryptography	cryptography-random-androidnativearm32	0.3.1		N/A
dev.whyoleg.cryptography	cryptography-random-androidnativearm32	0.4.0		N/A
foundation.metaplex	solanakeypair-macosx64	0.1.0		N/A
foundation.metaplex	solanakeypair-macosx64	0.1.0	metadata	28d8df4597fcbed73b89aa2d1f277d639cd81c2e
foundation.metaplex	solanakeypair-macosx64	0.1.1		N/A
foundation.metaplex	solanakeypair-macosx64	0.1.1	metadata	bd10453803de90dd4218b7102b7dcd050ef91c9e
foundation.metaplex	solanakeypair-macosx64	0.1.2		N/A
foundation.metaplex	solanakeypair-macosx64	0.1.2	metadata	83b4e63983c8bc2b376a25914be9bd0f9610f07d
foundation.metaplex	solanakeypair-macosx64	0.1.3		N/A
foundation.metaplex	solanakeypair-macosx64	0.1.3	metadata	77f95ee2173ded656682fb6c3f73be06261bafb3
io.apptik.rhub	reactor	0.1.0		0e91446b18e51fe20439e6eee29991b2063d3d9a
io.apptik.rhub	reactor	0.1.0-alpha1		358ae59907175af678575bed11c445cc66e7271f
io.apptik.rhub	reactor	0.2.0-alpha1		7807a36b3cfecde0263db7020a1d173fcb4d02b3
io.github.cquiroz	scala-java-locales_2.13	0.3.16-cldr35		252c62259029550bd2c2048506cc930ca6570d54
io.github.cquiroz	scala-java-locales_2.13	0.6.0		68640b52700baadd6f5810d3da2221dfaa8a31ac
io.github.cquiroz	scala-java-locales_2.13	0.7.0		a4b7b3d18891b2f92e0811ec4ec1c83c5dbcabfb
io.github.cquiroz	scala-java-locales_2.13	1.0.0		5a583cfec045dc2af17887fd50b414ff29d1e977
io.github.cquiroz	scala-java-locales_2.13	1.1.0		7e9300b8ac3566a680b3510ed7fdbc13aedf4394
io.github.cquiroz	scala-java-locales_2.13	1.1.1		108ae6e0b0cba275afc45d2e34c5c964b16cc908
io.github.cquiroz	scala-java-locales_2.13	1.1.2		910daf34339f84925c433209616090ee3d8a9cb8
io.github.cquiroz	scala-java-locales_2.13	1.1.3		8636d9fbb0851af688242dbdc39e1d4149db32e9
io.github.cquiroz	scala-java-locales_2.13	1.2.0		6eb3266edad326c58f16aa74e8c6c614792b35c6
io.github.cquiroz	scala-java-locales_2.13	1.2.1		e4b4f8ce2b820a6acc8452e6bb78648b506264ed
io.github.cquiroz	scala-java-locales_2.13	1.3.0		59cba6df2012270623170c28ea28fd9fd75c6158
io.github.cquiroz	scala-java-locales_2.13	1.4.0		e992f48997331bc4936f49e85a5a8698b8a89559
io.github.cquiroz	scala-java-locales_2.13	1.4.0-RC3		618dce7c737ae7b1f424e787b75dc9acb18f45d9
io.github.cquiroz	scala-java-locales_2.13	1.4.1		e925d5e2ecf67d57ca20733ba7160a72c2ca35e3
io.github.cquiroz	scala-java-locales_2.13	1.5.0		73ed7d4214170ac54adb296fc61cb4237eedfb89
io.github.cquiroz	scala-java-locales_2.13	1.5.1		76d1b0173c8a1b850016958b2d831513c8e8d2a0
io.github.cquiroz	scala-java-locales_2.13	1.5.2		4bd04da7aa1128a4154b48b57afc0bf314bcdbc6
io.github.cquiroz	scala-java-locales_2.13	1.5.3		c04c6a164fb699c63a60d2983d4a3f176c88996f
io.github.cquiroz	scala-java-locales_2.13	1.5.4		a9abb1879e0dd135fb915c9c566f10b729e73c40
io.github.lizhian	easier-framework-starter-env	2.7.2023.1		779b84dbe7ce93ffaad68e429e9cf6ebd812f100
io.github.psyanite	scorm-parser	0.1.0		70c72e8b84e8cb60628246fe7cc094331a009838
io.github.shashankn	qr-terminal	1.0.0		bd78adba3fcc58a3c0cff0299decbe100c902b0e
io.github.siddhartha-gadgil	provingground-mantle_2.12	0.1.0		aadb32c3a2f7ae1fe3d805bcf81554a6c805f350
io.github.treech	netposa-slf4j	1.0.3		N/A
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.1.0		66fa41512e3b717bc7add36efdb9677c199c1e1c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.2.0		d587ea669d3b2a8fd14a9dcab26fe3f99e5a5b0b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.2.1		237056680af8eb887fc5744a3df0961eb01829a9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.3.0		d330b5c6675c84c39372c472d80c89f0c305a2c9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.3.1		924f831073f3a2bdb252ab34707f0d10df52b0de
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.4.0		584f4a52b1b655e6abb0ce83a6f86f83bbb5f00c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.4.1		19997d95ae49ba7f5c42ac9eeb08791050224757
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.4.2		a080cf0a8d3ef53a8d11d32cfdc1e6dd9ffcf698
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.5.0		b8e04cd0f81dec6ac8ca1552f76dedd9748e56ef
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.5.1		86e6f90e961879b6116e169dca12bec068232b4f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.5.2		a27851aae33e76d18ac8f60b57192458bc9f4bfd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.5.3		50c7c8303ae985dd346c036067849f92cde1b018
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.6.0		7070f1ff99ab41f57867dfc0362d9fa56ea1369f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.6.1		8b5f6d6f593f6675db47fc82060837b899c54499
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.6.2		e3f76fa60e71228b6265f06a2b0e837836e297fe
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.6.3		078476f0eda48f8399ea1244b29320b5e4ccd5b7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	1.6.4		a9f94e83745fa567f5f69dd0b4a653cd60b8c690
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.0.0		c08e1ef027b9705636b2375282b11396bf454bb0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.0.1		2436fa64e81b61a62f5a90260fc9d25f706d8ebb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.0.2		3626648747b168cf527d67467652fe665b17e0ac
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.0.3		2424e86359f1458128a809f44c572861e52eb2cd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.0.4		5f0e0062c8ca43da69a64190f266d0f54de2679f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.0.5		0dcc1325d5ff71544ebb99e2b33eb72eb635e3dc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.1.0		2accaa6fb677269cde506e10c148b61170b2e7cc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.1.1		30fe7f35ef3af788221d488bf3da1c4bfd8a310b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.0		8dae13dc62ed899eb5270fe292b5a63194219bfa
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.1		dffae2cb4bab7b75d24a404e961b526922cb77b9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.10		c30ad270625a1410ab51c734fcc06752ba0a1886
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.11		8fbd54d20747fd885b997e20c0ccbf0d668523de
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.12		81f55a56b78349d21e86374fdc004537381792f5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.13		ec437c09e94c1cd95d3f1bbc85c7a2a27a46b758
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.14		c92173063d514cc025a582ad77b46783dbf53fdc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.15		a2516bd0094af158998c178403abd10d5f31402d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.16		75b42df47c5e2dade3f6cb74f812aeb2133e6130
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.17		4b908b4c9e9789c02d538a61688dad1f5adcb976
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.18		3f1ad449eff457d07469205b8d8fc5757eb34121
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.19		2bb6bb27ae07f09c9eabb2072ec5055a09efc3ba
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.2		19486d4fa9c851485deafa9eb01936033b94a1f9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.20		da7fbdae929cb5a7245b3e5684687bec0814e5bc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.21		5ae4916913f409506386d1633e6a98509bd81ef4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.3		67a31b0f4594f436df24294d4d4bed544c2f2d88
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.4		1555924c27127230d3cf05e9a2b7d883f92e6702
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.5		c7cf1795207ad3d7b7a98708b358545569b0da84
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.6		4e0e2d594d864caeedf77da3ce0f15161e78df8a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.7		e83e77746e488f3a26fcd61eadf23809b4b3f164
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.8		4fb251de0306f3d66ac66cba78c46e4ffbede4d3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.10.9		e4250404e45ad0aaf1888a81f6070bd4cd8d33d5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.2.0		0acd719e067fb09c07fb75b514d53a89c331cd46
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.3.0		f238e869f4b6239d9e51cc9bce3de8fc812a9562
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.4.0		7dd023bc32e7e769817d008eb0c8de3c81abadd4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.5.0		8e305c10f8a0b14a8e08e1e57c25fd37db00451a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.6.0		acb5bc96ba2eb347c0dae044f02c6ebabf06fe37
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.7.0		4a96a2bbb0957e0d567bdf792bb54360420cd506
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.7.1		eae6273337288d463de981f9aa3209f3cfb9339e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.8.0		63325f6c34b49ba6a5aa5a26fc06f0c6b89b12c2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.8.1		55c09af683a35e79a0cbc6a6b262c959cdfe58e3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.8.2		a17b5c8b1831026ba477f9bbff6356a5d6c7b89a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.8.3		4b35c4344a3d91899cf87a0825acabdbc818b0aa
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.8.4		196f48e55b5501b9ce0df994699f0d7f60f7ea56
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.8.5		3a52bad1b88b3741668e604dc3652b5e486d0c9b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.8.6		81bc939d514ee54d46f751f2e83e32f4e72fb8e9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.9.0		7c77917a86853f871c7a6f6a78f17fb67fe02624
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.9.1		5d5caa7f0be3e1c4e0e1041210b92ac14e96d82f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.9.2		335af31d7ffd889f8e4d4228f447a8beb1303435
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	2.9.3		2cee29941257cf12c28d211112aa287d902b4adf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.0		65dc32530b5c876c37fb611720c61dbabd7178c5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.1		d2afa7b5f22dbefd58eeda8a9601b739f636be3c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.10		e129beb7eea6a1fc9fda3a8420dfe2504ba34486
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.11		ae635765196c157acb6f9d23898606d228549a6a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.2		09f423755bc0db4d472310284dbe6a9f4807e5a5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.3		594b45fd90da9f2580e12a5ecf77f8f7663ffe8e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.4		247797eed992c428775a27047b70231eaef50806
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.5		2e151fcfcd3cdcf7355063183d5399557e680974
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.6		bdd97a5a5639ecbfe2f97ad94a812a1241411cd4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.7		5ceffe978e08911d709ee693b514f3a6633be2fc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.8		804d515b483e14a1996980bfc8cc6cf88c9ebec0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.0.9		a0b0c9a311b45281d729f0b1c7673a41f2ca0239
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.1.0		397f717c9dc1711fbafe57123a8923a9daf50fed
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.1.1		ff5910220154006d1b72040087eee2e70e768f1e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.1.2		680cf9d20001da1d0f761b8a3324b394804b8798
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.1.3		5b345270a0c2c0c8c56b70b8b901868296c095ca
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.0		7acb91c1c5352bf0bb899b810682ad26d6cca564
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.1		87fe69a20b5c590936b8fcdea72194ba1924afaf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.10		dfc93f99af2594bbd8a90ecd0d504aca63ee4cd5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.11		ce5303419450aaf07adb4ef3a6fe7de7daaeed96
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.12		7a467ff2f32fbdb3138313102009e840c1bd890d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.13		66f611cb811583f42ca0fe56da3930a0411405e2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.14		a03106d5c57c2b9f547ccdd9854b586fa91635fb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.15		882fd097342ce2d4200756093b745f10e8757c3f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.16		8ab1fb34b2afc72521d4b5b44c77e5c9fb461d7f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.17		14754addc6d864b61c40a82e083ff0c90fc6a98b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.18		9127b5ed597b65cc975df8d859ff06991e7b19c1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.19		1e11af2b96a2ceeae43210e5dc2f759920a7e139
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.2		a79cf8356a0c1a65507a30e26d504418b9214e3f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.3		066742909c0dde6187c7b85027809dc80240f54f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.4		f8b2770bfcc6485c4c36f556b8edf7fc6c25cfa2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.5		5f459a3bc745cbb1a53d3350368b5620be2969f8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.6		c2f7836e0325be41f0c4546effc4d48dab4bc9a2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.7		b7923ed7527748160aec5e8fe31e613116268226
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.8		73942425a5791061f87f536af41d17e20d6e0398
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.10.9		fd1d5511087064cfe7931c069cc52e129d83c3bc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.11.0		f5408120222c1d325e850367270b86700f58b687
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.11.1		04d3c21a1981a5a31843777f56a215c02ddf7d27
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.11.2		b83fa70bdfaee144aae9ecb588f8d76d47b5ddfc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.12.0		f9cca9adccc6380086550124536c594324c59690
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.12.1		18ad94a3f841d8e7b48f5ab809882ccc666c31b9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.12.2		3243d234d2099100821cd9a7f90c47d61fd1a89f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.12.3		978baa5c6d6c1cc4c7ccc90b6233a9fdf9f6b113
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.12.4		ab2517baa3d2b43f36412835a8af2993ee5530c5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.12.5		6fd9e85ea4d860e06355c7be60babf82e8951f12
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.12.6		46d3c684f101462393e6c65789390a861d5559b0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.13.0		f7804130f82860933e767f12311586f93b7b90a4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.13.1		7654b712d68bb6c1b79eab3bde9c820a56792681
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.13.2		40ccec68896095797aebba8e4db3b6f5d82da3f1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.13.3		54ca80f4c7ad258dcd8d755213006459fe631ee2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.13.4		784b58a23c5ce896f4d2c08d6fc85affaef56dbd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.14.0		9f345f88c31061336b8d1509e2f1d2359ce2dca9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.14.1		134a2ef93f1156ec458deb2c9610cd70b59b46d0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.14.2		0d905fdd0ced2e2398f8e2b46c4946d532e4adb2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.14.3		2629bd1a95a3da5a460a100c2d92e988eed699ef
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.14.4		4452d0fb600d2f9a831855eb9225386de4831c93
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.14.5		515d9103809aa248be10f853fb1c45d9a7e34569
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.14.6		907f6947b143fdfc13ce3c89fa4a402e5c62decf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.14.7		d5ee717dcfc4b69fe20bcbc6f51f35a3084684c8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.0		f095bbc204118e501846b033b8c547bb33cec2c3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.1		6a32c24f3ea15ccad7ff247ea92b581390a79d98
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.10		42c58bfb0df14de046fe2deb60193b68e250e17b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.11		2557339087d0235bd368b7dae36e0c666678ca11
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.12		c65ca419e4ef6cc7895bd4796eae5639c9b2e88a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.13		4a1692487548d0ce52d17fce4a65051d03ce8192
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.14		51a1a8cb2d8b89ec7e970eda7d30694c4f66f432
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.15		e550e2575ba45aa1ea697e9fdba7927002100257
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.16		23e18c01353e143d08dbdd5534f8909c2fb2a566
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.17		17ba3bacbe77128a5a48451747752895afea3193
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.2		84a06b78ac9470effc258aa471c200b0ee8b5e34
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.3		70339cacc3d69e786f76f15b798e7dfa3a08f31e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.4		6a03aa695728d2bbdca24bd13cc45c4ffe4ec3fc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.5		f63500fc69148ed6ffd0f9501b69cdb264f58e2d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.6		934f5d1e9d57288f3a683befff95322886d0be4d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.7		eee5cf23f837bbe198803473a4c925b1c26364e8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.8		6bf867e91d3cf1d44761b3009ba9abe8c8ded8dc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.15.9		cc0736554f8b6f0cb8689b0ba2f0c9a2989213fa
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.16.0		8014b2091161e57fa83bbf4073f2b0af96a94ac0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.16.1		c1c6d9d34597f87996ec0bd0f8175e03589a97db
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.16.2		455b15b7ef171237fda22de2929f27ed3968175e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.17.0		42685e5f07eb28433ae6e0c9998bf8cbcd935b8d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.17.1		613f7ba879b7d918834d891ba50340f1d898eec7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.17.2		e26b892019421ef6d070bb670f098641d29317fe
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.17.3		c39541c9d39897b78090505d52784544f49c833d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.17.4		4190d4b4a6366fba3eaa89edb565974ca2a54afb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.17.5		5f48a41d3eda4f8bc00b2c29834ad005bbf0696e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.0		99fbc20c24a3c89804c2e3cd422c8cd0269341ca
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.0-RC1		8755c44d3cfa7b128d62eadc68c1ec84440eb2bf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.0-RC2		7966a6bce6a06449b33932c51bc0afcdac28259f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.1		80a79e53b9f2dacabb3159e0bc7c13528b15799c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.10		2b541a2132c82202914b90e28134e02dd84ae201
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.11		bec4d5b60081dd6304cdaf213cb12334415ac802
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.12		f178fe8251b0a66a54cc0c2d7b1ba8fde22a992d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.13		172f2234724cac6661ba5f59864fe4f12d46c423
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.14		3d942be780e6eae270834a1116ea455a6f144ff0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.15		5087e7f8a39869292d8962abedfbe7c8b5bf8893
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.16		be3d1c039f5ace2551fcf497fec4b17d36572083
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.17		2c51e8fc134ed8925207ddd0e2edfe98eab10b3e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.18		4c0d8dc415f5ef8ba737b25b68cfc17c013d7d64
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.19		5cf60de15085cc3eb65152666c586dc732584874
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.2		e7518e031aca7497c9ff78a1a6775d3b68aeb22e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.20		a08c1a0a715324df0a579bc17fddb48dc4b0755d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.21		66da7d5f1955c015b2190a0afca3c06c2ad9962a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.3		85341b79f55d0a1032e6e59061ef2a174c48701b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.4		5af1c0d44fe9d6ec85427f7892c6389edc6bbacb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.5		48f901c10dae56f5e26c7d842b24a9fcb2f215eb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.6		6ec9da6c6d37c3dfc2f368a4fe030818dbc33a82
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.7		90631e9553b8d63ca9e73c3bcb15029a42f48441
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.8		4eb43a435fe242fb14abde2a26abb5fbfef77384
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.18.9		501d25e81bf83117c81bbbd9419db7826791c910
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.0		7154fe50d54884f05b2a11b3e28b628d8f59f6e7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.0-RC1		181be8fb56e649cc1a3fb6950e2ab1e69c1bcd83
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.1		eb99644cef214e92654c2f81d96ae5aa9203d09b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.10		84811f472ef47529acf283dd1c3ff8a10e9eb3ac
