ae.teletronics.nlp	w2vec	1.0	-	121e8634cfe773a451289321e0b00a45cbc5727c
org.glassfish.jersey.media	jersey-media-jaxb	2.26	-	791397ceb5d1c8f389664b1de3e4208c2ac1015b
org.glassfish.jersey.media	jersey-media-jaxb	2.26-b01	-	5a701e27d3bcb7fe0171dfd6f3244a4b94bc626e
org.glassfish.jersey.media	jersey-media-jaxb	2.26-b02	-	a93ec7dfbf24c65888c2877ee5b4fe8398f9b967
org.glassfish.jersey.media	jersey-media-jaxb	2.26-b03	-	c0add3be67cf5d02e08fdf984c623dc3acfb62e5
org.glassfish.jersey.media	jersey-media-jaxb	2.26-b04	-	c4bcb2a8203157a486b7ca894fd109d863244dfb
org.glassfish.jersey.media	jersey-media-jaxb	2.26-b05	-	f86de608f4c101e35546c844274468cd8ecd8c73
org.glassfish.jersey.media	jersey-media-jaxb	2.26-b06	-	d3de0e28ee3a67462dc03bb9436192741bbf6eb7
org.glassfish.jersey.media	jersey-media-jaxb	2.26-b07	-	0d50ee74db2d68c95b0f4166c30a838889bf735d
org.glassfish.jersey.media	jersey-media-jaxb	2.26-b08	-	787c08f543723c1cbe28b54179492d8af56ab371
org.glassfish.jersey.media	jersey-media-jaxb	2.26-b09	-	f35a97a7f341fff65640244e0641285ff2ffaae1
org.glassfish.jersey.media	jersey-media-jaxb	2.27	-	106f2237ee03493185d9d915c9a1c011df716a2a
org.glassfish.jersey.media	jersey-media-jaxb	2.28	-	dcd803fe1c19467c913a2638a6635d4915695867
org.glassfish.jersey.media	jersey-media-jaxb	2.28-RC4	-	95d9b4b061accbef20e2b9fb486521ff3bcd7873
org.glassfish.jersey.media	jersey-media-jaxb	2.29	-	1a3d19530cc5b491f03701a44327b78ae7fe71a5
org.glassfish.jersey.media	jersey-media-jaxb	2.29.1	-	53f22b94254ff781667b3313acbb3afebfd091b5
org.glassfish.jersey.media	jersey-media-jaxb	2.30	-	1e81427c45737b181a1807d6def8c7ea8f77214b
org.glassfish.jersey.media	jersey-media-jaxb	2.30.1	-	e9b726435aef6545971f0bcea17a8daa27528676
org.glassfish.jersey.media	jersey-media-jaxb	2.31	-	33a9245a4796a1cce9d8ac9decb219b35825e6c2
org.glassfish.jersey.media	jersey-media-jaxb	2.32	-	7a1250b13b25a744af88b4f5e17e709c61cb65df
org.glassfish.jersey.media	jersey-media-jaxb	2.33	-	4d4ea92b0a1206a3cd26e4381537517883e91fe4
org.glassfish.jersey.media	jersey-media-jaxb	2.34	-	2b7531fd5805e89cfb0d0ab5afdbde98f8806908
org.glassfish.jersey.media	jersey-media-jaxb	2.35	-	06580e05acec50cc2f7c300d9e59925122fc3a0c
org.glassfish.jersey.media	jersey-media-jaxb	2.36	-	55a6e91fe626927622ac4f02945e489a9e45125d
org.glassfish.jersey.media	jersey-media-jaxb	2.37	-	2936510283c8e761d0d93130254acfc6dd553fe6
org.glassfish.jersey.media	jersey-media-jaxb	2.38	-	fbbdd3db8c4d19aa61424d822c1668231d0427d9
org.glassfish.jersey.media	jersey-media-jaxb	2.39	-	f4348c8b8d14013d12b57e1236d0c06937f1b277
org.glassfish.jersey.media	jersey-media-jaxb	2.39.1	-	8285a8c287866e22c06f42ba3ae4170ff931be18
org.glassfish.jersey.media	jersey-media-jaxb	2.40	-	a500065db6b730056174570bbe089cbd552223bc
org.glassfish.jersey.media	jersey-media-jaxb	2.41	-	bfc07ec91ca5da3316531e34e0788454f488c314
org.glassfish.jersey.media	jersey-media-jaxb	2.42	-	e3d3bcc3f42b1555dfd040a9b6ad6cc3a40287b2
org.glassfish.jersey.media	jersey-media-jaxb	2.43	-	50f795427f22c4201eaa2de0e4d75f1c5659474f
org.glassfish.jersey.media	jersey-media-jaxb	2.44	-	d9e5bdf374c9862e71b01fd96bd41d2b0b3cd505
org.glassfish.jersey.media	jersey-media-jaxb	2.45	-	23f8b1c5190a028fcb51061f7d651d6e2aacf43b
org.glassfish.jersey.media	jersey-media-jaxb	2.46	-	46283c637642158fe647aa5c8e59ae410b24cff9
org.glassfish.jersey.media	jersey-media-jaxb	3.0.0	-	e886b8d81f32042fe6771ace58f2397738579652
org.glassfish.jersey.media	jersey-media-jaxb	3.0.0-M1	-	6e630f32a731e68aaa88fa90eb4494f793e74c5d
org.glassfish.jersey.media	jersey-media-jaxb	3.0.0-M6	-	ff6d3cc13aee5aab5eb647d8fd47c4f553a9a18b
org.glassfish.jersey.media	jersey-media-jaxb	3.0.0-RC2	-	347a5e1d1cd409bce36ce203f3b45f43bdea45cc
org.glassfish.jersey.media	jersey-media-jaxb	3.0.1	-	642979ded91287fffc935e7eab50fc7b9e69a64c
org.glassfish.jersey.media	jersey-media-jaxb	3.0.10	-	d10ef8db397aa13b5f013d6a594a7704cb1c27d4
org.glassfish.jersey.media	jersey-media-jaxb	3.0.11	-	7133beaaf1923f7ceb394305a5f213b73a78d86b
org.glassfish.jersey.media	jersey-media-jaxb	3.0.12	-	1f5078008c737e43839be3986d11b45e3233a230
org.glassfish.jersey.media	jersey-media-jaxb	3.0.13	-	8ea91488fa131eb6a8aa94724de8f4981455db43
org.glassfish.jersey.media	jersey-media-jaxb	3.0.14	-	10161ef652b08dfeaca3aae206855ad294239980
org.glassfish.jersey.media	jersey-media-jaxb	3.0.15	-	2f8fe40e8e64665678f1640ebec64f0656427b65
org.glassfish.jersey.media	jersey-media-jaxb	3.0.16	-	d44c9856e43e263c2f5fda6db548fde1f88dbc7e
org.glassfish.jersey.media	jersey-media-jaxb	3.0.2	-	ebdeab0479491192b72261680f272bcbd133fc56
org.glassfish.jersey.media	jersey-media-jaxb	3.0.3	-	8091f7c80158ba6e2abe9e1f8ef94cc2c0cec0a2
org.glassfish.jersey.media	jersey-media-jaxb	3.0.4	-	67156be4bf5f4d54ba15513d8f11d1d54de297c0
org.glassfish.jersey.media	jersey-media-jaxb	3.0.5	-	e19657623ab930963a75b0731bc423cf2c902e23
org.glassfish.jersey.media	jersey-media-jaxb	3.0.6	-	70b04c94bcd8b29545a86c03d1f8a47a2a87be92
org.glassfish.jersey.media	jersey-media-jaxb	3.0.7	-	4ebdec693c5a4af2ca3175691cbda76438a4dec1
org.glassfish.jersey.media	jersey-media-jaxb	3.0.8	-	c385b50bb249623295e0309d50711e52b7485130
org.glassfish.jersey.media	jersey-media-jaxb	3.0.9	-	aec67c517014230923087fe08d2729609dc17723
org.glassfish.jersey.media	jersey-media-jaxb	3.1.0	-	998a1c8349f4ba5949f893a496a714bfc4b46888
org.glassfish.jersey.media	jersey-media-jaxb	3.1.0-M1	-	dafe2ac456f370d35111df7b6fe99bbe3f6fc112
org.glassfish.jersey.media	jersey-media-jaxb	3.1.0-M2	-	759ad68dd784d81998b2ab15a0dc5f3b302a8334
org.glassfish.jersey.media	jersey-media-jaxb	3.1.0-M3	-	da7a85b880f57508db80a058a37f2ea623a2de32
org.glassfish.jersey.media	jersey-media-jaxb	3.1.0-M7	-	3d05777a6f48df5f621229a71c8273431e8f5fdb
org.glassfish.jersey.media	jersey-media-jaxb	3.1.0-M8	-	b717fc42431ac6969121214ec3ddf9d135cfad5d
org.glassfish.jersey.media	jersey-media-jaxb	3.1.1	-	14dcb7d4f10f692b2514ea84f1c9e5ad0379f28c
org.glassfish.jersey.media	jersey-media-jaxb	3.1.10	-	655e7c2ee60c46229725873da3c037b1cdb2039e
org.glassfish.jersey.media	jersey-media-jaxb	3.1.2	-	4f18df298f82d85be80b7fe907129beedbfaf140
org.glassfish.jersey.media	jersey-media-jaxb	3.1.3	-	6fd6b168d9889ea86093eb7bcfd88544cd2b45b7
org.glassfish.jersey.media	jersey-media-jaxb	3.1.4	-	7a53964c323024ba947a794ce7704a6ea21c8a3d
org.glassfish.jersey.media	jersey-media-jaxb	3.1.5	-	24168c1bc5046774f0cc854f6a35cdaeb42bce9f
org.glassfish.jersey.media	jersey-media-jaxb	3.1.6	-	25c863d198cb7799708b35afa2d1127e597da8a0
org.glassfish.jersey.media	jersey-media-jaxb	3.1.7	-	4b15cf37b204f5ccc6f678562a2aab24ceed2b77
org.glassfish.jersey.media	jersey-media-jaxb	3.1.8	-	5f4fcc9d0425b7f9aba4c46b86f3fc7fa7f8f2d9
org.glassfish.jersey.media	jersey-media-jaxb	3.1.9	-	6031954c2d68411d9189e09774b84ff31c5f46e9
org.glassfish.jersey.media	jersey-media-jaxb	4.0.0-M1	-	8fe66695c690e2bf03640b33c9e2a1e94e785f84
org.glassfish.jersey.media	jersey-media-jaxb	4.0.0-M2	-	b35137a35ff06c07f3e5c8e7598b7e6286655087
org.glowroot.instrumentation	instrumentation-ejb	0.14.0	-	069abd8d8219f2860bcd2f6b44dd1c47cc49580e
org.glowroot.instrumentation	instrumentation-ejb	0.14.1	-	a268c04d5b52f1b9a3ff281cc8be050164ba90a6
org.glowroot.instrumentation	instrumentation-ejb	0.14.2	-	190713e20a6176ccfa9190de580cfb02cfef9b55
org.glowroot.instrumentation	instrumentation-ejb	0.14.3	-	c09e1ea46f3831aa4db36b45a349d03251903147
org.glowroot.instrumentation	instrumentation-ejb	0.14.4	-	129ee0841789ce0a8aa94b136aaec237275b5d29
org.glowroot.instrumentation	instrumentation-ejb	0.14.5	-	8ebdf4b25ca2ad6ec605ec8f21b65386cbe54f10
org.glowroot.instrumentation	instrumentation-ejb	0.14.6	-	465f8860983a1e57af0d74a856d94bbc731cdc67
org.glowroot.instrumentation	instrumentation-ejb	0.14.7	-	158054885b2396131ee939598bc1cb028acd56a0
org.glowroot.instrumentation	instrumentation-ejb	0.14.8	-	b15aad7fb7ee4d6d797bca1e2a040fcb7255c807
org.glowroot.instrumentation	instrumentation-ejb	0.14.9	-	4f4033f623686d7b7917e29b6d4b5a8fd1340613
org.graylog.shaded	opensearch2-rest-high-level-client	2.11.0-1	-	17615d0f4fe02c7536c98264ae60fa6d3ddf31c3
org.graylog.shaded	opensearch2-rest-high-level-client	2.11.1-1	-	05c9bfc0a6dfb512749247dce5349653e0cdb245
org.graylog.shaded	opensearch2-rest-high-level-client	2.12.0-1	-	2c560a2a8c56c22a9fff45ef26f7ee49064f4c0e
org.graylog.shaded	opensearch2-rest-high-level-client	2.12.0-2	-	4a08ced99b70f3acdd43be9799134fe40e706b37
org.graylog.shaded	opensearch2-rest-high-level-client	2.14.0-1	-	0cd530e77e62e1398332d54f35890611c396e89d
org.graylog.shaded	opensearch2-rest-high-level-client	2.15.0-1	-	9d96a3e28ce0863d8f13913716fe46fcb1338d88
org.graylog.shaded	opensearch2-rest-high-level-client	2.19.0-1	-	6e06013427bf184ba6267b0027a5d27cc99e9938
org.graylog.shaded	opensearch2-rest-high-level-client	2.9.0-1	-	b60b7a736a26b1d682f6ffb81f0704ffa0d0c4d3
org.hellojavaer.fatjar	fatjar-maven-plugin	1.0.0.M1	-	3709a014ef0c66fbeaccbb5e15eae2b9fc0f4bb0
org.honton.chas	testpojo-maven-plugin	0.0.1	-	756db7263eff879a5bea542a12c8c25f49726630
org.honton.chas	testpojo-maven-plugin	0.0.2	-	25f4a0eeda6bd33ce2433d0a13dc808f29b76b75
org.honton.chas	testpojo-maven-plugin	0.0.3	-	7c0adc0f629d7a45d1843b87366a0551e7ef9aff
org.honton.chas	testpojo-maven-plugin	0.0.4	-	5ec1a2c0948ac727ddcf6cfd840923143f48f0fa
org.honton.chas	testpojo-maven-plugin	0.0.5	-	165455eab6bebd97823f201dff9c6c03ee1f06ca
org.honton.chas	testpojo-maven-plugin	0.0.6	-	4973812adb276016858e8cf50c8b2e3252e364dd
org.honton.chas	testpojo-maven-plugin	0.0.7	-	9d5a80273a4d58057f086dc01a6ae2772bffe3b8
org.honton.chas	testpojo-maven-plugin	0.0.9	-	7252bf1b956be3c848a11c6c5df1c037c3acd3da
org.ifinalframework.annotation	final-annotation-web	1.2.3	-	d58a3e31e957bcc00fe45331e94b64b2c354e229
org.ifinalframework.annotation	final-annotation-web	1.2.4	-	29cf0ae9dc666f4488c870786b26712dc10ad8cc
org.ifinalframework.annotation	final-annotation-web	1.3.0	-	d041cb2d0eb9be1b4108565f0e0b7483fb4cb5a8
org.ifinalframework.annotation	final-annotation-web	1.3.1	-	c8379a3b339b1df5fd787ea13962c6f7ad362f85
org.ifinalframework.annotation	final-annotation-web	1.3.2	-	77d5377e43bf1911ee49a129d7db5a96f004d7cc
org.ifinalframework.annotation	final-annotation-web	1.3.3	-	db529e3e84ad6537f41c798330a55cce01131712
org.ifinalframework.annotation	final-annotation-web	1.3.4	-	eabfcece01d6183be5831bc8d2d183762055ef2e
org.ifinalframework.annotation	final-annotation-web	1.3.5	-	2e7a1f40411099b3ad55f058dbb028fcba2b4b0f
org.ifinalframework.annotation	final-annotation-web	1.4.0	-	6b50130768b0358aa6522e269587c392e6cd2fc9
org.ifinalframework.annotation	final-annotation-web	1.4.1	-	219e9840cdec28eebeb4f678839c3473350bcb1c
org.ifinalframework.annotation	final-annotation-web	1.4.2	-	a5fe000d30741468e5c542ad088d11cfea017368
org.ifinalframework.annotation	final-annotation-web	1.5.0	-	b54bf16f1a9ea022edb36122e5d7b8cef7395197
org.ifinalframework.annotation	final-annotation-web	1.5.1	-	f7e2da799b9f6469f88d54203be370f95bb4d40d
org.ifinalframework.annotation	final-annotation-web	1.5.2	-	b16680000026a1e265b9e6339bafdc61d25be1cf
org.ifinalframework.annotation	final-annotation-web	1.5.3	-	090fba6b93a3cc20d1005d784ce2ba27049323e3
org.ifinalframework.annotation	final-annotation-web	1.5.4	-	3545034bfaf78a6abb6b795f4c9723bf0c94bfbd
org.ifinalframework.annotation	final-annotation-web	1.5.5	-	714446be1e0f99fcb782f14f95b4c4b17444fba7
org.ifinalframework.annotation	final-annotation-web	1.5.5-alpha	-	1609499806e4b3a882001b3b3b1ca42ddf3573e8
org.imajine.image	org-imajine-image-examples-histogramviewer	1.0-ALPHA-1	-	2bacc5044095b326be3d868cfc5365af83607f63
org.imajine.image	org-imajine-image-examples-histogramviewer	1.0-ALPHA-2	-	af5b1687a2d2c00d9f8cf3ab1e1b4e9ba78885be
org.imajine.image	org-imajine-image-examples-histogramviewer	1.0-ALPHA-3	-	63e2b5aed0d76c8b537e34b9c104796d3a94dbcb
org.infinispan	infinispan-tools-jakarta	14.0.0.CR2	-	b80b3db0d2b4c972533bb15b1de5c93d82fa05c1
org.infinispan	infinispan-tools-jakarta	14.0.0.Final	-	f4b021bfbf96e65e5d6c7d21a107c98b67f32f25
org.infinispan	infinispan-tools-jakarta	14.0.1.Final	-	39e2dd9c8099ae72ccaf68fdfcb56bbde4abdf0f
org.infinispan	infinispan-tools-jakarta	14.0.10.Final	-	2df9c172246fbd3191b1733841cace4905ba8631
org.infinispan	infinispan-tools-jakarta	14.0.11.Final	-	ef530ca544253a1dd247f929cb874c09d161d287
org.infinispan	infinispan-tools-jakarta	14.0.12.Final	-	a5d12cd461e2d2e26ad199e2e942dc6d7deb8a98
org.infinispan	infinispan-tools-jakarta	14.0.13.Final	-	4461339ba0fe3ba061cac528a82b60a27746694b
org.infinispan	infinispan-tools-jakarta	14.0.14.Final	-	269874931e867d408707fd86e3079017e87252ff
org.infinispan	infinispan-tools-jakarta	14.0.15.Final	-	7fbf47c96e178b7698aa8ec7bbded9984615208c
org.infinispan	infinispan-tools-jakarta	14.0.16.Final	-	a4d0ba0174a5d9a49a8568961d055cc55508f579
org.infinispan	infinispan-tools-jakarta	14.0.17.Final	-	5494b7e8484c0ab5d899866a28682d57ba84135e
org.infinispan	infinispan-tools-jakarta	14.0.18.Final	-	118b5cc16d699780e6d09f2695b445e0ac0b99ea
org.infinispan	infinispan-tools-jakarta	14.0.19.Final	-	a3c755bb0e7a05c4daa7f8abaa64624012ddcf48
org.infinispan	infinispan-tools-jakarta	14.0.2.Final	-	e09eb8bc42f05a7bc4e9d045dd0bca990c603a27
org.infinispan	infinispan-tools-jakarta	14.0.20.Final	-	2d4bccbf1f57bcbf64c34097a73fe14c3f10b27b
org.infinispan	infinispan-tools-jakarta	14.0.21.Final	-	f05a7bee953416902a21227d33156f559e928f64
org.infinispan	infinispan-tools-jakarta	14.0.22.Final	-	4d26aa6b2904907d0004e742dedcbc644aa2f5ca
org.infinispan	infinispan-tools-jakarta	14.0.23.Final	-	0e1032bcd211c723e02bdc35b5d94c14baf5f611
org.infinispan	infinispan-tools-jakarta	14.0.24.Final	-	1ba0ea3daa43d726b760a950ec402a1e454658c6
org.infinispan	infinispan-tools-jakarta	14.0.25.Final	-	4844b3b7fe0a9d06b7550cc24cbf1a376153788a
org.infinispan	infinispan-tools-jakarta	14.0.26.Final	-	e22ee691e6209d0ca984f6ea04843441722770f9
org.infinispan	infinispan-tools-jakarta	14.0.27.Final	-	3c88fb6d46a592e2b2d7a9db2adb94767665eb1f
org.infinispan	infinispan-tools-jakarta	14.0.28.Final	-	1ff239a41a2b610049e41195ae8ac45d7449925d
org.infinispan	infinispan-tools-jakarta	14.0.29.Final	-	50f3e5d2d839db2992abf29beb1a9ea371861ae1
org.infinispan	infinispan-tools-jakarta	14.0.3.Final	-	318e5dfeb98ac7b6e94fef676e292d7e36607e13
org.infinispan	infinispan-tools-jakarta	14.0.30.Final	-	2ecc2db234247e8034656bf345f4748e2c4aedb0
org.infinispan	infinispan-tools-jakarta	14.0.31.Final	-	c715d223ed9e4ba8abfc798712a1adc4c5629123
org.infinispan	infinispan-tools-jakarta	14.0.32.Final	-	492cbd35f8afe9bdea301bae7125e58b6dc54d68
org.infinispan	infinispan-tools-jakarta	14.0.33.Final	-	f5b7a6979ed1518d3b7a61759dc55e2b82636388
org.infinispan	infinispan-tools-jakarta	14.0.34.Final	-	6f714d4cd7d0031c611c321e8d6998c7480574f2
org.infinispan	infinispan-tools-jakarta	14.0.4.Final	-	73b81357900d2a48553cd3d6d24d7bf4b59d0007
org.infinispan	infinispan-tools-jakarta	14.0.5.Final	-	d389ee6ac3004d52438c1e9d3ae1cf0a9b01e3f5
org.infinispan	infinispan-tools-jakarta	14.0.6.Final	-	acf946be28a0152a378da5fa6e6a9369d65e23ff
org.infinispan	infinispan-tools-jakarta	14.0.7.Final	-	bdbaa5e69365373a0644f42b088a7ac2be845d3a
org.infinispan	infinispan-tools-jakarta	14.0.8.Final	-	8603ad283c7f3374d41b2be3731669e80fec6dc7
org.infinispan	infinispan-tools-jakarta	14.0.9.Final	-	96d591f7c07b12c6145bb5953c1db72fd591d55e
org.janusgraph.commit	janusgraph-server	0.6.3-20221207-135206.1d324078a	-	47ee8d44358d1783dd7bc4ac7a16c0085a6b4771
org.janusgraph.commit	janusgraph-server	0.6.3-20221208-002222.7bc48de	-	80cf8c7b4e4a689286e52d63bba7cf202b2b231c
org.janusgraph.commit	janusgraph-server	0.6.3-20221209-100606.dba7c73	-	dfa43b505b91ae723acb8aa61259cbb9751ab5a8
org.janusgraph.commit	janusgraph-server	0.6.3-20221212-072408.e496a95	-	e53808a2148fadcb004c7ccf977ce5c4e4cab470
org.janusgraph.commit	janusgraph-server	0.6.3-20221220-184648.28f1763	-	3cce2c875290b2caf366f41d094fb9edec3d65b3
org.janusgraph.commit	janusgraph-server	0.6.3-20221220-185343.54e94a1	-	6518516ec24229dd9db02b021e726c3bbc03872c
org.janusgraph.commit	janusgraph-server	0.6.3-20221220-185619.ba41616	-	a92c8844d0510ce806b57f5ee35cc1d330ab9dc7
org.janusgraph.commit	janusgraph-server	0.6.3-20221221-073247.bc6a3be	-	582de807aebc1dba3024a58312b1462b303008ed
org.janusgraph.commit	janusgraph-server	0.6.3-20221221-075922.3b57c6d	-	dcdf4cfe4c01ab66d6d52408136ea4e037bac0dc
org.janusgraph.commit	janusgraph-server	0.6.3-20221221-174329.6f4fb8d	-	9da32a9c3216cdd832f9c707f423d767dc34047e
org.janusgraph.commit	janusgraph-server	0.6.3-20221222-080621.2eca610	-	74d705dd2cb7722c1794c8f518b394f137d9140c
org.janusgraph.commit	janusgraph-server	0.6.3-20221222-193558.2b2b7c5	-	0ae6b04f97f24a5826c84cc0520723582ca996ce
org.janusgraph.commit	janusgraph-server	0.6.3-20221223-065131.4be4c5d	-	808a7a6049f43b6909040b5aa949dbc3d4b6a15a
org.janusgraph.commit	janusgraph-server	0.6.3-20221223-103559.8726c30	-	b84a6c55d5d521d9133097bbc21f69e9eb3d729b
org.janusgraph.commit	janusgraph-server	0.6.3-20221223-103807.8f34f01	-	ca867e9842c1e70dd12708c0c43c977502829a76
org.janusgraph.commit	janusgraph-server	0.6.3-20230102-082650.34a04b1	-	e0843d104c5a623dabe49e3f969e089391cd5635
org.janusgraph.commit	janusgraph-server	0.6.3-20230102-082718.1617833	-	0612d394e63cf6c78c89a2321627e966f3cc2343
org.janusgraph.commit	janusgraph-server	0.6.3-20230102-150215.1e68f09	-	8c37d35b5cc8a5eeceed213a84bd9e39c3ceeb10
org.janusgraph.commit	janusgraph-server	0.6.3-20230102-150517.b524877	-	4c9f874cf58a9f89393a502e1292e6c41d5394d2
org.janusgraph.commit	janusgraph-server	1.0.0-20221208-115540.72dc412	-	d6454b2f3c1cfee921dde55f8505ce0141826431
org.janusgraph.commit	janusgraph-server	1.0.0-20221214-084825.b0b98e3	-	d2a711bd5bc8d0ce74b3e8f4f41fb33cc8ee34a4
org.janusgraph.commit	janusgraph-server	1.0.0-20221216-140840.e386810	-	bd96278cc9d7ee4788cd6d73d5133c56ab326538
org.janusgraph.commit	janusgraph-server	1.0.0-20221216-142531.8ca2807	-	2f170841003be21ad83d1ec95d78dea6b2efe76f
org.janusgraph.commit	janusgraph-server	1.0.0-20221216-155930.4f0b649	-	17ddd33b4ac1f6ae1474aa591c2fd26b8c02918a
org.janusgraph.commit	janusgraph-server	1.0.0-20221216-165947.b320db9	-	fc5be9481f7b35cf2a3e92d09227c34ba7c66b46
org.janusgraph.commit	janusgraph-server	1.0.0-20221220-112250.c26db3a	-	8fc3e46cc6dcbc2f8170bdd5056f88c5179fb305
org.janusgraph.commit	janusgraph-server	1.0.0-20221220-124807.3419317	-	4ff914229a1837b8956e391213b99fe1446f3a99
org.janusgraph.commit	janusgraph-server	1.0.0-20221220-124959.a703bf9	-	ec25bcb6b934b4df462b1a7808771467c96bb743
org.janusgraph.commit	janusgraph-server	1.0.0-20221220-125341.8025d31	-	652f95257dac1279c1900d6d816f4a2b3ce07aa0
org.janusgraph.commit	janusgraph-server	1.0.0-20221220-125702.a9e3cbf	-	f7bb237e78a8a6667b89718fd7e47f104964398c
org.janusgraph.commit	janusgraph-server	1.0.0-20221220-125901.43569ce	-	aadf0c80a46bb0d82c79d3ebd39e414ee6edfdae
org.janusgraph.commit	janusgraph-server	1.0.0-20221220-175017.658ab8a	-	03ab7fe2ae9c9e80a3c3823762b8757b20783cd2
org.janusgraph.commit	janusgraph-server	1.0.0-20221220-175204.6964a61	-	2f2122723cec459e352b4ebae26143a1f9f340dd
org.janusgraph.commit	janusgraph-server	1.0.0-20221220-190440.a101cad	-	c52f45ce7203105baaaeacf019d1d708c53e30d7
org.janusgraph.commit	janusgraph-server	1.0.0-20221221-145034.4da43ce	-	829ae765c72367c57435d5e3c15c1d63c11035b8
org.janusgraph.commit	janusgraph-server	1.0.0-20221221-145603.b8a7673	-	371fa1ff90e4ab5f8f82e0297bc66e755764bd21
org.janusgraph.commit	janusgraph-server	1.0.0-20221221-175017.714a94d	-	3ad10eb07a55210625a75fed04e540e497e4f3c4
org.janusgraph.commit	janusgraph-server	1.0.0-20221222-080702.6f1d23d	-	00944c0f7b5c7b18e913a7ec760b30e8c961d5a2
org.janusgraph.commit	janusgraph-server	1.0.0-20221222-092956.81307df	-	2cdc55a36f7c30dab35eb1e69d68f9955ff854df
org.janusgraph.commit	janusgraph-server	1.0.0-20221222-093704.dea7ae4	-	4008919823da0f917d44de602f3b79af8a31e45f
org.janusgraph.commit	janusgraph-server	1.0.0-20221222-093851.55a8423	-	e680dc5b0624ff07c916fa25744fb63e83dad5ae
org.janusgraph.commit	janusgraph-server	1.0.0-20221223-080518.3b9b8f2	-	838df77a944f7ebaaad70a4586be75a702d8fbd7
org.janusgraph.commit	janusgraph-server	1.0.0-20221223-093035.38d49c0	-	a82002287ec5c34ca73bfc12cebc2e9046c16618
org.janusgraph.commit	janusgraph-server	1.0.0-20221223-103952.96483fb	-	790c2dead41f9c6cd0f02772702ec0501797308d
org.janusgraph.commit	janusgraph-server	1.0.0-20221223-104134.f8c52ae	-	3715c854abfeaf39e88a511da747fbd3cf8089b5
org.janusgraph.commit	janusgraph-server	1.0.0-20230102-092338.8c3fbab	-	1f608addee6dbba60e25a805d2f0d0aef22b618d
org.janusgraph.commit	janusgraph-server	1.0.0-20230102-092452.f2af428	-	198341e81947e8796981e5a4fb336da80f21875d
org.janusgraph.commit	janusgraph-server	1.0.0-20230102-121256.5344ed5	-	8592a86381e8aeaae506e1188d6c87e915923b73
org.janusgraph.commit	janusgraph-server	1.0.0-20230104-121120.3d02dec	-	ab891409906851679b1a878c7b50748a94f163ed
org.janusgraph.commit	janusgraph-server	1.0.0-20230104-145008.2a5dc2a	-	ef2427e45680396b88fd91bc90561d764c96a9d1
org.janusgraph.commit	janusgraph-server	1.0.0-rc1-20221208-004628.d98be20	-	0a13e426f11097e69fb0f62bfc138f6fe66fa67c
org.janusgraph.commit	janusgraph-server	1.0.0-rc1-20221208-110600.a47acfb	-	7e533a6919613f5b2bc54308aa804344f656d21c
org.javers	javers-spring-data	1.0.7	-	9fb60d98e7058f8e15d921721427ceb89c4c3a46
org.javers	javers-spring-data	1.1.0-RC1	-	a9e8f569654e83ae6e1a1823a7377b4c147d769a
org.jboss.javaee	jboss-jad-api	1.2.0.20070913080910	-	fa98a8f85e65c86b2ffa03816d9c448cc08dc4ed
org.jboss.javaee	jboss-jad-api	1.2.0.Beta3Update1	-	d9c9e00004057eb0b21bbad97de9f2e16e1af2fd
org.jboss.javaee	jboss-jad-api	1.2.0.CR1	-	e7e5a46aa5edf2a5d5e4b74fd7a2f31987253e0c
org.jboss.javaee	jboss-jad-api	1.2.0.CR2	-	313b2955988a931cf9786ebcb90ebc3186a99495
org.jboss.javaee	jboss-jad-api	1.2.0.GA	-	1484d022cd4a347d91347ac4abe0ecdc4b183552
org.jboss.windup.rules.apps	windup-rules-base-impl	2.2.0.Final	-	001b7f98be5efc16a6b54074bbc29e0dd95856c5
org.jboss.windup.rules.apps	windup-rules-base-impl	2.3.0.Final	-	20d217d043dbd01625b1cca8b72feb23f505fe22
org.jboss.windup.rules.apps	windup-rules-base-impl	2.4.0.CR1	-	aca868ed562911aacec84a3f8a5fcd07c5e2eb43
org.jboss.windup.rules.apps	windup-rules-base-impl	2.4.0.CR2	-	3ba817de481b1644b71978a8f48ebd3b81f7da12
org.jboss.windup.rules.apps	windup-rules-base-impl	2.4.0.CR3	-	ad11a8b2eac76c4e93c983a8b6329e497eb5458d
org.jboss.windup.rules.apps	windup-rules-base-impl	2.4.0.Final	-	f596c0c2e9cccfd57eaa847ab7a000af67ec47b2
org.jboss.windup.rules.apps	windup-rules-base-impl	2.4.1.Final	-	0767a65c60e904a3b34f136cceb0f3c6fcc38083
org.jboss.windup.rules.apps	windup-rules-base-impl	2.5.0.CR1	-	e8db51ec8d400ab2b236009e4a84b2f95c14453f
org.jboss.windup.rules.apps	windup-rules-base-impl	2.5.0.CR2	-	60d29abfcfc2a56d09fdb511ad8730ef3dea10b3
org.jboss.windup.rules.apps	windup-rules-base-impl	2.5.0.CR3	-	511ee5530633d2d5ae6d0f27781bc71866094c42
org.jboss.windup.rules.apps	windup-rules-base-impl	2.5.0.Final	-	79065f5f4e799b616c7fef83eaf359765b239ef2
org.jboss.windup.rules.apps	windup-rules-base-impl	2.6.0.Final	-	f375d419f9b03a6909a0fd2744cbcc92c12e8092
