biz.aQute	osgi.enroute.web.simple.provider	2.2.0		F373C59B2E7A4B2ECD33C6E0C17DE15F93546E31
org.keycloak	keycloak-saml-jetty92-adapter	13.0.1		42760075fd3ad3e2573f72431f95e595fcd5ad53
org.keycloak	keycloak-saml-jetty92-adapter	14.0.0		ebed28cba48f05f4a6f155e44235d06558f3407e
org.keycloak	keycloak-saml-jetty92-adapter	15.0.0		b92b1346cb78691a5716e1e7ba0f954c4b8183dc
org.keycloak	keycloak-saml-jetty92-adapter	15.0.1		fed05d01370bf2f05bc5d9d6e75c5f060bfe06b5
org.keycloak	keycloak-saml-jetty92-adapter	15.0.2		d04de513fb56c53c821fe5b6c854444f5144a080
org.keycloak	keycloak-saml-jetty92-adapter	15.1.0		53814ab31bca14424a2bfc9621d75e354147fd63
org.keycloak	keycloak-saml-jetty92-adapter	15.1.1		1563ab0ec7fa1d99d7f13f301d29e46991d1c755
org.keycloak	keycloak-saml-jetty92-adapter	16.0.0		fd165f4a63e5577b45889ebb94eb332a3c7a938b
org.keycloak	keycloak-saml-jetty92-adapter	16.1.0		f7198852d81a534eab3b47841c448757d531213d
org.keycloak	keycloak-saml-jetty92-adapter	16.1.1		bb767e7417bc329705dbd908b5ff126b8d305800
org.keycloak	keycloak-saml-jetty92-adapter	17.0.0		26f05e934aad73a06ffc6f7ff63d3b816a9ddc67
org.keycloak	keycloak-saml-jetty92-adapter	17.0.1		b4fb380ce8fae82521636472fca04125b8b2c172
org.keycloak	keycloak-saml-jetty92-adapter	18.0.0		d4f5ddb5ad3e13374abb98640b5aef7bb4805cab
org.keycloak	keycloak-saml-jetty92-adapter	18.0.1		798fdbc21384a492fbc2624db96491a97861010b
org.keycloak	keycloak-saml-jetty92-adapter	18.0.2		ee7445bb3e052228ab688379cc3556f3ee3aaff3
org.keycloak	keycloak-saml-jetty92-adapter	2.0.0.CR1		68a87003020f36e087f8315adfd65623a89ccf1c
org.keycloak	keycloak-saml-jetty92-adapter	2.0.0.Final		d768d05d9bc69900ca0d7f4e63736e40970815d0
org.keycloak	keycloak-saml-jetty92-adapter	2.1.0.CR1		cd7cbc4a8e7733a5dc8a4413cf099ed6294bae6a
org.keycloak	keycloak-saml-jetty92-adapter	2.1.0.Final		f147c2c7aa38d848f76045ad83f09968287dc7bf
org.keycloak	keycloak-saml-jetty92-adapter	2.2.0.CR1		42035322432a97da3cfa2ae29acb73cba0447844
org.keycloak	keycloak-saml-jetty92-adapter	2.2.0.Final		ec0334e70ce0c9fa377caac474240d20840f5ca6
org.keycloak	keycloak-saml-jetty92-adapter	2.2.1.Final		7a30fee27755e7d4c2ed118df561e6a887aa05cf
org.keycloak	keycloak-saml-jetty92-adapter	2.3.0.CR1		ad66fb7f3e912300bd33e6d0803d0115877ab238
org.keycloak	keycloak-saml-jetty92-adapter	2.3.0.Final		5a485f1333cc2bd18fbf8bb81907ba45afd6509a
org.keycloak	keycloak-saml-jetty92-adapter	2.4.0.CR1		60c4a4dec25dc34fa75c4c58f975d8dea3f9097d
org.keycloak	keycloak-saml-jetty92-adapter	2.4.0.Final		39739153c267cb9008d0437ff7c0dbc17d8befdf
org.keycloak	keycloak-saml-jetty92-adapter	2.5.0.CR1		1eae6d0831f250463f4069d70100d6970897a2c1
org.keycloak	keycloak-saml-jetty92-adapter	2.5.0.Final		64582684f04c50d4f7c3e34db5759954f568984c
org.keycloak	keycloak-saml-jetty92-adapter	2.5.1.Final		768e0ff11a1db610914f858213dc5c447bcd155d
org.keycloak	keycloak-saml-jetty92-adapter	2.5.4.Final		9bfc805d2c5e5b3caa54fd2c9acdfcb1143907bc
org.keycloak	keycloak-saml-jetty92-adapter	2.5.5.Final		e970e830a4735514d0fca393cbd1fb5e0a2463a3
org.keycloak	keycloak-saml-jetty92-adapter	3.0.0.CR1		6b800c802da25de7f02c4be623b07c377e05abed
org.keycloak	keycloak-saml-jetty92-adapter	3.0.0.Final		4462cc329808f49aec0b70ec2fa058af6bf2ad19
org.keycloak	keycloak-saml-jetty92-adapter	3.1.0.CR1		71fcf15f4e43f319693bb390df7562ae57b2248e
org.keycloak	keycloak-saml-jetty92-adapter	3.1.0.Final		46ba6da22f9e69bd6bd370e808ad92a39493b402
org.keycloak	keycloak-saml-jetty92-adapter	3.2.0.CR1		c7a9e7274696734c0d6c0489270caa7ed9612652
org.keycloak	keycloak-saml-jetty92-adapter	3.2.0.Final		9f9b68f4a3cb91194358909c6eba418050700afc
org.keycloak	keycloak-saml-jetty92-adapter	3.2.1.Final		2d3242378c4566dee643b7ac10937344d33f27fc
org.keycloak	keycloak-saml-jetty92-adapter	3.3.0.CR1		924efc879a4bd6081628ca73d1e0c1ed8aa46502
org.keycloak	keycloak-saml-jetty92-adapter	3.3.0.CR2		9a8390ecd4ae21fca4a7e9e02261bd4b39d547c6
org.keycloak	keycloak-saml-jetty92-adapter	3.3.0.Final		806e77355db4d9bf159115114e5a621927e01594
org.keycloak	keycloak-saml-jetty92-adapter	3.4.0.CR1		76eb324549f0324e9fa4d0268da310582ef682e4
org.keycloak	keycloak-saml-jetty92-adapter	3.4.0.Final		8544a6b2f7bce4d9029e5cebe15c983b669722da
org.keycloak	keycloak-saml-jetty92-adapter	3.4.1.CR1		ee43ae6a6bed6b2faa7267d383bfba8a11fdd048
org.keycloak	keycloak-saml-jetty92-adapter	3.4.1.Final		5fed93897cfb54a8f82ddb72f1a520fe65e1999a
org.keycloak	keycloak-saml-jetty92-adapter	3.4.2.Final		35f095eb7e1a3a9669f3a14dcbb432559c0e7a22
org.keycloak	keycloak-saml-jetty92-adapter	3.4.3.Final		227bcb6d7480529d10c0a540cb23eabe3620a2d3
org.keycloak	keycloak-saml-jetty92-adapter	4.0.0.Beta1		a8fa5dfddb6c0d92af045f0832c2ec17391abd8b
org.keycloak	keycloak-saml-jetty92-adapter	4.0.0.Beta2		f5f23e89a8856f377aa2013fa85b56d9e22c1102
org.keycloak	keycloak-saml-jetty92-adapter	4.0.0.Beta3		2216322aed56622c24c45a957871957442b16baf
org.keycloak	keycloak-saml-jetty92-adapter	4.0.0.Final		a321f8ce25ccb2016051b8f6beb8bcd8aede4b80
org.keycloak	keycloak-saml-jetty92-adapter	4.1.0.Final		9dce551a0ed613f5427d40136421354a366fdd3d
org.keycloak	keycloak-saml-jetty92-adapter	4.2.0.Final		d5a128a184706512cbb2a9bfc97a0d0171a1dd98
org.keycloak	keycloak-saml-jetty92-adapter	4.2.1.Final		0e6d8fa8fc97ad9185e1f308ea681275dd030b43
org.keycloak	keycloak-saml-jetty92-adapter	4.3.0.Final		573082b694f7fdba55582cd9ee9d15a2bb6a6dcd
org.keycloak	keycloak-saml-jetty92-adapter	4.4.0.Final		4c9199c3606f9c6b655bda6d704055dfb99a0871
org.keycloak	keycloak-saml-jetty92-adapter	4.5.0.Final		a7563fc0ffd337fa34134ec725c5d8d1b748872d
org.keycloak	keycloak-saml-jetty92-adapter	4.6.0.Final		8508513ce1e35f98aa281ae29e0721a630e250de
org.keycloak	keycloak-saml-jetty92-adapter	4.7.0.Final		3fafe1ba7ed6c49492efbd3fac6ddea4a09dafda
org.keycloak	keycloak-saml-jetty92-adapter	4.8.0.Final		41f30e8a2f703c0b0583db3c34bdf9bd86660112
org.keycloak	keycloak-saml-jetty92-adapter	4.8.1.Final		98eda5c2731d7bb4dafab5928ac00f74ecc05b89
org.keycloak	keycloak-saml-jetty92-adapter	4.8.2.Final		2875089ab77ed962c4fb5d791263f87649e5ca45
org.keycloak	keycloak-saml-jetty92-adapter	4.8.3.Final		d77df46a957fe7a66621e1ec1472e752789fb84a
org.keycloak	keycloak-saml-jetty92-adapter	5.0.0		7082ca9f3f18ddf4c38e453465ad9485cf031481
org.keycloak	keycloak-saml-jetty92-adapter	6.0.0		669e575327a6816c1dc553e5a52574eae3a3a9e0
org.keycloak	keycloak-saml-jetty92-adapter	6.0.1		4501b63dcea83e081943c8f35e631f15b800b69e
org.keycloak	keycloak-saml-jetty92-adapter	7.0.0		f8e9db8d63998362c83efdf270b8beab842e33b0
org.keycloak	keycloak-saml-jetty92-adapter	7.0.1		e08fe55e5df8605c52bd82cb7faaedbf655d976d
org.keycloak	keycloak-saml-jetty92-adapter	8.0.0		350b7c7c91a9d56525169da3937aa45bbf9a4dd9
org.keycloak	keycloak-saml-jetty92-adapter	8.0.1		27fdc6e90fbc95cbee8b7e70d5294250594f1941
org.keycloak	keycloak-saml-jetty92-adapter	8.0.2		b54e4907746807c4e1b8ccf5094ed4fa9b8fa130
org.keycloak	keycloak-saml-jetty92-adapter	9.0.0		303dcb4e84897db417562cd0c8d82b924cfd56e1
org.keycloak	keycloak-saml-jetty92-adapter	9.0.2		c999bba2508212af31223096363d78491ce83932
org.keycloak	keycloak-saml-jetty92-adapter	9.0.3		4c53810c07b2523135d3190685e2caca68fc0ba8
org.latte-lang	latte-test	0.0.5-ALPHA		6859c855cea6bcbf2b5878f5d3527096cc30bda2
org.latte-lang	latte-test	0.0.6-ALPHA		23c41a428caf729a681ce24087234526f1f16e1f
org.microg.gms	play-services-gmscompliance	0.2.27.223616		N/A
org.microg.gms	play-services-gmscompliance	0.2.29.233013		N/A
org.microg.gms	play-services-gmscompliance	0.3.0.233515		N/A
org.microg.gms	play-services-gmscompliance	0.3.2.240913		N/A
org.microg.gms	play-services-gmscompliance	0.3.4.240913		N/A
org.microg.gms	play-services-gmscompliance	0.3.5.240913		N/A
org.microg.gms	play-services-gmscompliance	0.3.6.244735		N/A
org.mod4j.org.eclipse.jdt	core	3.5.0		d379bd2197a3854b51b850ab336851f128ae5f55
org.openimaj	IREval	1.3		bfcb5b6c5cd4562f76dc8df198713f3fee37edef
org.openimaj	IREval	1.3.1		101a4d6b657ed1e85292b2ed6b3ba7f1072e8ca0
org.openimaj	IREval	1.3.10		d06f808c92cb1928e6a21d5ae83aeb3991d9fc17
org.openimaj	IREval	1.3.5		d74446371fcb977fd600a5bcc9eacd7a85efab2e
org.openimaj	IREval	1.3.6		aa38945b700a4344924634509075d712846307a3
org.openimaj	IREval	1.3.7		0a21665ec3df6c456dac9f367ce370cf9ba46010
org.openimaj	IREval	1.3.8		6ac9639d4a3ac47538bdf29290b63343d989e6e3
org.openimaj	IREval	1.3.9		c08c53a424810cb44ad80dbc759f48b88ad7e672
org.pushing-pixels	radiance-substance-extras	1.0.0		de8d7c4947e3416288515f4f9245cbdf8262b06f
org.pushing-pixels	radiance-substance-extras	1.0.1		5dbee0092fbec2161e9a69b0d4457745dc514d17
org.pushing-pixels	radiance-substance-extras	1.0.2		0f565642c331751d0616cf1531d90c5e1899662d
org.pushing-pixels	radiance-substance-extras	2.0.0		a48003ef5d5929b7fbc2a00b189d87441fc9d709
org.pushing-pixels	radiance-substance-extras	2.0.1		88354add9895775e56377e9e9fd82cb73d015a92
org.pushing-pixels	radiance-substance-extras	2.5.0		f572fc0900ece93d2fdbfe93b2a7c19e06598594
org.pushing-pixels	radiance-substance-extras	2.5.1		9ee9eec9dd93a8bc711c3f9622da86f38922c629
org.pushing-pixels	radiance-substance-extras	3.0.0		ecead7db40b049f21ccd90d39b3705ce58c09871
org.pushing-pixels	radiance-substance-extras	3.5.0		37960f053aff7a4ed4d5c3a2f316f6ee8c86b2d2
org.pushing-pixels	radiance-substance-extras	3.5.1		8a832f614bfcad55f9c1f328ae4dd8215d309e6a
org.pushing-pixels	radiance-substance-extras	4.0.0		81f20dde5321815e8fcd4f78046a25d3f3e84d45
org.pushing-pixels	radiance-substance-extras	4.5.0		56d20da50f148fd192a7ee3dc71fdcef676665fa
org.redundent	kotlin-xml-builder	1.6.0		73364f36e11982a97598bebb2228e0d072ff3f49
org.redundent	kotlin-xml-builder	1.6.1		78bf80743295a369b3ae76bfea03a5108d796e7d
org.redundent	kotlin-xml-builder	1.7		a183096b2282766377350c4398d1755971b17845
org.redundent	kotlin-xml-builder	1.7.1		20041e82b24d6b77d32b88d2cbd7faa3abf847ab
org.redundent	kotlin-xml-builder	1.7.2		e4b0804e958f974ea8b471101cb8145aba1babbf
org.redundent	kotlin-xml-builder	1.7.3		c0590734a857832eea8f8ece1ddfd7b976703b9c
org.redundent	kotlin-xml-builder	1.7.4		d8312db713f7dc74864845c6a66fd5d11e5cf1b6
org.redundent	kotlin-xml-builder	1.8.0		63ee804f467bf48c25f78efba9f9a99d669b9ef8
org.redundent	kotlin-xml-builder	1.9.0		e766fd43994d3be34f058aad88c9fa8b244e9da2
org.redundent	kotlin-xml-builder	1.9.1		b5526e0b8149fb3393d110f21ed1321f972fb018
org.redundent	kotlin-xml-builder	1.9.2		5bdff1952d54099b6ef081bda8e758e5e14e0f1e
org.redundent	kotlin-xml-builder	1.9.3		968307b0ca609bb2e5d81b58009cc647aae15b28
org.sakaiproject.sitestats	sitestats-help	2.3.0		dfbb409a7bf6fb0ef26d500e9e04dc38a6070a74
org.sakaiproject.sitestats	sitestats-help	2.3.0-b03		cc3918200f8937d4cf11b9b3ba6928fc59ed99ca
org.sakaiproject.sitestats	sitestats-help	2.3.0-b04		bce320350e768254eae6cf88fe3f1f86b9df71ee
org.sakaiproject.sitestats	sitestats-help	2.3.0-b05		48e9d1e046e5948c604413c4921757b48906a825
org.sakaiproject.sitestats	sitestats-help	2.3.0-b06		929d2ddfe3cc4dc7375dc05509321d6ee37cabec
org.sakaiproject.sitestats	sitestats-help	2.3.0-b07		4a81a3f732b72d46ee11b9d1d64fd813dc4187cf
org.sakaiproject.sitestats	sitestats-help	2.3.0-rc01		8c09d54488056ea8e7733b730735ac6433c73782
org.sakaiproject.sitestats	sitestats-help	2.3.0-rc02		99b44d504308d326a683ed316c740b89cf473145
org.sakaiproject.sitestats	sitestats-help	2.3.0-rc03		b6a928088cb366287684dcc150228881e051ed6c
org.sakaiproject.sitestats	sitestats-help	2.3.1		73cc199d3ab2c04432108109a1fa80487f49ed96
org.sakaiproject.sitestats	sitestats-help	2.3.2		f98ba63191b2f38b051cd9da46d85386fe35a742
org.sakaiproject.sitestats	sitestats-help	2.3.3		b064438e06d46a555388e9ed9132eadb18235a32
org.sakaiproject.sitestats	sitestats-help	2.3.4		051b63938503f091f2520cad6f6635e28ec2fd81
org.sakaiproject.sitestats	sitestats-help	2.3.5		b28ed11f339fcab18195cdefbd39b471c3646ec6
org.sakaiproject.sitestats	sitestats-help	2.3.6		9d14be7817fa24fb64ee9681d5ffa23384a183f4
org.smooks.cartridges.edi	d07b-edifact-binding	2.0.0		b36ae46da3da37ab2d0dd51b6bbd411f67d7079f
org.smooks.cartridges.edi	d07b-edifact-binding	2.0.0-M2		8fc5f1015d3d91a5fa1b8a5a5b6707b1c17fda1c
org.smooks.cartridges.edi	d07b-edifact-binding	2.0.0-M3		37dedc0e376f32822222d4d62c392add09e9c588
org.smooks.cartridges.edi	d07b-edifact-binding	2.0.0-RC1		8d5a05614c2747016201cff8adfdc119267ff378
org.smooks.cartridges.edi	d07b-edifact-binding	2.0.0-RC2		1931fc04648aa931f2632f3502fa9bdfad40c2e4
org.smooks.cartridges.edi	d07b-edifact-binding	2.0.0-RC3		65d4d48aaad7ca5d6d0f9be09e5adc39b64dbe92
org.smooks.cartridges.edi	d07b-edifact-binding	2.0.0-RC4		ade4a4916de90db527051561ae15d83a78e8edd6
org.smooks.cartridges.edi	d07b-edifact-binding	2.0.1		021580b3f96977114c09d960c6120b504efcc870
org.smooks.cartridges.edi	d07b-edifact-binding	2.0.2		838991ac2ccee2dc5991bed3223b7f8213073f3f
org.smooks.cartridges.edi	d07b-edifact-binding	2.1.0		f5735a2a458a893b7d17d5c39fd746d26e0d19a2
org.teiid	spring-data-s3	1.6.0		c35e04b665ac114b6cc78c4ecf2de089eb378585
org.teiid	spring-data-s3	1.7.1		3ebfc3ae0b327748ac92743743980195df20b53c
org.teiid	spring-data-s3	1.7.2		36e4bb622873ea1b63cfc8a09c2a2035fab0f2ff
org.tinygroup	org.tinygroup.pluginbasicservice	1.1.0		8135ae8fa04297fe851fef1fee506185c9e81da5
org.webjars.npm	comunica__actor-rdf-resolve-hypermedia-qpf	1.8.0		b4953a33982d870a6f34bf0c684b0a8308e7282d
org.wildfly.swarm	camel-smpp	2012.12.0		ccaa7484cb3c6dcf9db8ed2670656b9c47bc9411
org.wildfly.swarm	camel-smpp	2017.10.0		2774d67c26e55be3b129b8af4b9d91cc557c97b0
org.wildfly.swarm	camel-smpp	2017.10.1		9a805f5bf9fa5c400ca08cf10b7a3417c2e5ce8d
org.wildfly.swarm	camel-smpp	2017.10.2		7e607bf3dd60fa89b4e3a1df20362aebab9184df
org.wildfly.swarm	camel-smpp	2017.11.0		c5a80a675c2ceed46ad075891f3a94e0f70c619d
org.wildfly.swarm	camel-smpp	2017.12.0		c94c47248ec6aaa4f53acae1fff990e5fab14b5f
org.wildfly.swarm	camel-smpp	2017.12.1		a7f29e1a1df98d261c047e278bfceeec72eebb47
org.wildfly.swarm	camel-smpp	2017.5.0		2f1f1b13f7e8c41d1c9f17e39c3c2af52fe83b43
org.wildfly.swarm	camel-smpp	2017.6.0		760318414d80eea884ca80d62b30bda2131dba49
org.wildfly.swarm	camel-smpp	2017.6.1		02ba5d7c5704931cff535ab7f4b9a408a692032a
org.wildfly.swarm	camel-smpp	2017.7.0		c2aae3a174df7a4530e70c38967782eca23b91c5
org.wildfly.swarm	camel-smpp	2017.8.0		373baebd0180a95c2186fd45cb2688fbf00affb4
org.wildfly.swarm	camel-smpp	2017.8.1		6ad4c86ce69c98f93fc570f5e86f6b0c2fd74b20
org.wildfly.swarm	camel-smpp	2017.9.4		9dd4fc7b4f1897f76b060f3b3ff5ac2f317b9eb3
org.wildfly.swarm	camel-smpp	2017.9.5		f3c5f0eeead8a72b524115b90228667fb609970d
org.wildfly.swarm	camel-smpp	2018.1.0		783e2ef1187fb9aa40dcdd01c688e7b082650ede
org.wildfly.swarm	camel-smpp	2018.2.0		48a3885a7c3454d21c5504beddab47ac29342071
org.wildfly.swarm	camel-smpp	2018.2.0.Final		6434b136dadeea0ca9ce654e687ba9be1471ebab
org.wildfly.swarm	camel-smpp	2018.3.0		8ce2c170fe710bd583ec99e88b6d10eff5bcbc5d
org.wildfly.swarm	camel-smpp	2018.3.1		bfb5b3d145c1cfc930a9ba4d94724bba4ab1ee1d
org.wildfly.swarm	camel-smpp	2018.3.2		16991067a42ccfccb2f66722309f7a24e772d06e
org.wildfly.swarm	camel-smpp	2018.3.3		cb389cf155ad7296bd9f7ddc167a5122796ad4ed
org.wildfly.swarm	camel-smpp	2018.4.0		8bab66cac057a2332cf7e24bcacee5600216ecf7
org.wildfly.swarm	camel-smpp	2018.4.1		6c4d698268eac59abdd570def71bc71ebfa65005
org.wildfly.swarm	camel-smpp	2018.5.0		93c012fe5224d5545789509dc884f8812c8dcae2
pt.kcry	sha_native0.5_3	2.0.2		ce044165b2802c6ceaa8ae73b9741eab962d494a
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.0.1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.0.2		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.0.3		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.0.3-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.0.3-RC2		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.0.3-RC3		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.0.3-RC4		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.0.4		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.1.0		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.1.0-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.2.0		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.2.0-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.2.1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.healthcond.actoutcome	GetAggregatedReferralOutcome-parent	1.2.1-RC1		N/A
tech.bam.alpha-movie	alpha-movie	0.0.1		N/A
tech.bam.alpha-movie	alpha-movie	1.4.2		N/A
tk.mybatis	orderby-helper	0.0.1		30d89cf1e0d88d64819f527fb431a51493fee676
tk.mybatis	orderby-helper	0.0.2		fcc7100e5090b7ec76972b85f0de95eec7f21b83
uk.ac.ebi.smsd	smsd	2.0.0		N/A
