ch.admin.bit.jeap	jeap-central-publishing-maven-plugin	0.7.0.1		a8acf8589153660895afc691fb7f076993dfb209
org.carewebframework	org.carewebframework.common	6.0.0-RC2		0a6797e92d97c54055c4b8e4ad850abb6ebd2743
org.carewebframework	org.carewebframework.common	6.0.1		ae5eb5add49abae686040d12b182388fa9695870
org.carewebframework	org.carewebframework.common	6.0.2		c60c8a419c90553541cdd3c29144cb877d74eee3
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.2.8		0073b7b60a6088059d5fa43f4489afb91aea253a
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.2.9		593026d6071eb93721f1f4d8c4265472deceab4f
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.3.0		d20fdf2f8b34c8dd6d1979c10a6e3dbf27ec30f0
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.3.1		f3852a580516c77046c6749d4b806a59695abc6a
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.3.2		81ecf46dace8803549d203c3bce1c841144c5a61
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.3.3		8191b834ff18b72ee88a04e1edcc41bc8a42901d
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.4.0		6b08f7f89fe41ac5bc429024a477e384f1f94532
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.5.0		dbcc02f1f428a9075979575565d8feaac0ff9c05
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.5.1		dc23d1b6ec6a7794d256ee3b8f372eed6e4a4409
org.eclipse.dirigible	dirigible-ide-ui-group-cms	3.5.2		00ccd865065c2c3cc34ee75e07f35aee517e539c
org.eclipse.dirigible	dirigible-ide-ui-group-cms	4.0.0		bfadd12fb91cfb70da9062fffd416868e5fc69b2
org.eclipse.dirigible	dirigible-ide-ui-group-cms	4.1.0		cb2e72935b440703676b0934aa807302487f2974
org.eclipse.dirigible	dirigible-ide-ui-group-cms	4.2.0		f716cf859242aac669ae2c250f3e797c6456bea2
org.eclipse.dirigible	dirigible-ide-ui-group-cms	4.3.0		25bf8cb6377d124df2645a3edc802b0cc1fec1a3
org.eclipse.dirigible	dirigible-ide-ui-group-cms	4.4.0		91b91e3b7f73cecf7e9a6a5731d5c39269c83c0e
org.eclipse.dirigible	dirigible-ide-ui-group-cms	4.5.0		596f55ea68717c5e0f1199206cc538785f9f5280
org.eclipse.dirigible	dirigible-ide-ui-group-cms	4.6.0		a4537d5d8be44d8db082514264a0571ae468d844
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.0.0		90784e2104e751b3cee07fc60fdb6477adeab028
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.1.0		5ce246ab7097c06269d6918489f0dafe25d7b399
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.10.0		cde6243208947d3d003bef8e85b96f4c3a502016
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.10.1		ef5a2d74d142732a55070684928fc894620e9a1f
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.10.2		323352cafd399785a78a065e723d182f873b1fa4
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.10.3		fb2519f374dd57ff4304426d4b2f5da4edc8a599
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.11.0		d085e4fc22b00e375ee952cdfcd42367908019cd
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.11.1		562776509aedc8dc261229f2ea422700e0cafe45
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.11.2		1d67065f9bba6ac01b7b80cdb64a3f2aa915ab7c
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.11.3		55a98c5750c847fa4ef07482c075ba83aea3c6e4
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.11.4		ac312f81e3107b8636931caa921a2476a00f804f
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.11.5		9cebc9b9b488072d1f55ada28de1322f6f096dcb
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.11.6		3577649397dae151617c78e5feb4884077e19e78
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.11.7		586b4da333dae66e92434c7d14bdc771c04f3c5d
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.11.8		e9949e881c10a8f0b05e631faba4225656c67a66
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.12.0		de0178a6d46948a2ad1899f837fcc71b7546ed70
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.12.1		588ff2b528c925e9d49c88fdbe57ecb728c343bb
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.12.2		4f046984381a22ee520f95bca972d8bd94e21a9d
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.12.3		fa2571492b0b5efa72649f9679449ac071ce232b
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.12.4		87db4ba878f704d051dcb837b07ef1033684f4a0
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.12.5		ededbe8dff1d04c4894cde7f60f0b2ab7be32dbe
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.12.6		b4cefcd91a58d2822e901784d3e2d9a8c2b95530
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.2.0		5d731a5d6f6bf3723ef040bee1d5360949593b58
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.3.0		ce4d374a464fa4328d9c65a3912e2277344368b2
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.4.0		8097fce49d0cfd050942367b60e7fc9c68881906
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.5.0		8fb4b4a5bdb61f159747c8d1e527501c726a1791
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.6.0		0169e2254c43836443eb43516ab61f33f7d0f0a5
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.7.0		ca4f44ae950023a794000154a68da9a8fcf84341
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.7.1		0c6ad024305212f7c0a8e60c467088d53d2796ed
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.8.0		e5bf434241a3abf6408de8e113446bf6e8bc0ef3
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.8.1		db553bae8e10c9c1b74183eb3b9fc6bbcb7df874
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.8.2		73ea980d14de6898b6430ac45a219427227a04a9
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.8.3		136120368944f90f4ed9e2c351d4e121844f0415
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.8.4		ffce5113e0cf2a2db822e099d5a98502989b8fea
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.9.0		25cc3db09cb9887678712e69fd316cd0c1e032f0
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.9.1		485ca551ee36c6d0b4b0e232195207a46e62f94a
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.9.2		720a633b80c1d51f6df07834645e653c2c47b2f0
org.eclipse.dirigible	dirigible-ide-ui-group-cms	5.9.3		9e6b3e481db0edb5c56c5bfb8de7e491d2645a1f
org.hawkular.inventory	hawkular-inventory-itest	0.10.0.Final		1ee19b539a875c2526a5e74f70cc4fc6ca2f50ac
org.hawkular.inventory	hawkular-inventory-itest	0.10.1.Final		88bc004d7137a56c70b32c41678a6cc4fafef72e
org.hawkular.inventory	hawkular-inventory-itest	0.11.0.Final		471d5a773f3bedce4c94aeb6385a303ec8246c0b
org.hawkular.inventory	hawkular-inventory-itest	0.12.0.Final		c950944c0694ada0e4adf9de94913afd79feb278
org.hawkular.inventory	hawkular-inventory-itest	0.12.1.Final		a5aa65b0fb1c41a2a08e79b92a3ca532c62e0b8e
org.hawkular.inventory	hawkular-inventory-itest	0.12.2.Final		aed7f50bc0f1c61051efb2340a22ad0514b136e0
org.hawkular.inventory	hawkular-inventory-itest	0.13.0.Final		b70f737f123298dd1c1305326a6f730dfa75075c
org.hawkular.inventory	hawkular-inventory-itest	0.14.0.Final		2e39f96d70ee7ec5e792e986f303e11c9fee51f8
org.hawkular.inventory	hawkular-inventory-itest	0.15.0.Final		5210c3a4bbc6d0f1cc5ff64f14d10fbbb9439cbc
org.hawkular.inventory	hawkular-inventory-itest	0.15.1.Final		6c4e024dbab9557dbc68a6cc112c98bd06596f1c
org.hawkular.inventory	hawkular-inventory-itest	0.16.0.Final		e64034d1cd3c456e208f245fec329f3dba0d4b49
org.hawkular.inventory	hawkular-inventory-itest	0.16.1.Final		edca808e751869a5b4e0ec5a80b0f90dedb6dfea
org.hawkular.inventory	hawkular-inventory-itest	0.17.0.Final		bf7a55dc723740918f8d096553df6361f56a755c
org.hawkular.inventory	hawkular-inventory-itest	0.17.1.Final		dccbc1815a8e4920ca3296ef67fe56694a303c92
org.hawkular.inventory	hawkular-inventory-itest	0.17.2.Final		b4a825f00b3d680636b6d795f2c248a22438a996
org.hawkular.inventory	hawkular-inventory-itest	0.17.3.Final		b90505bdb2d9d52b13a645a818ce20a75c324472
org.hawkular.inventory	hawkular-inventory-itest	0.18.0.Final		ae8ff903b15e94809c6b7d0b4f9bdcc5242c4852
org.hawkular.inventory	hawkular-inventory-itest	0.19.0.Final		50a5c48834bd4167d8323428e53880ea4893cdf7
org.hawkular.inventory	hawkular-inventory-itest	0.19.1.Final		82593c4ecfdac134a04995ae0fc62fa1335f6cf1
org.hawkular.inventory	hawkular-inventory-itest	0.19.2.Final		b77fa5c067a50902f927e722ff631e159bac24ca
org.hawkular.inventory	hawkular-inventory-itest	0.19.3.Final		5badc50055488a702b328a3524a53e3f82284255
org.hawkular.inventory	hawkular-inventory-itest	0.20.0.Final		4f4e0d45f848649700bedeb8fe63122356be8f10
org.hawkular.inventory	hawkular-inventory-itest	0.6.0.Final		988c44a38e561faee099341ea7a7d6cb7c695226
org.hawkular.inventory	hawkular-inventory-itest	0.7.0.Final		4e42eeed2a04c6a176c32a42f5bae13fe0464f0d
org.hawkular.inventory	hawkular-inventory-itest	0.8.0-Final		25b6aab587d00eb12169097f3a3c7d3b95bfd272
org.hawkular.inventory	hawkular-inventory-itest	0.8.1.Final		c584ecd8d3e4696e2eccccaf11f4ed8d73271c8f
org.hawkular.inventory	hawkular-inventory-itest	0.9.0.Final		e24a5a6fa4ebe08b8cf3787f8a64903e87046e39
org.hawkular.inventory	hawkular-inventory-itest	1.0.0.Final		3c7fc87feb8f0258bc8a4b089763676c41c96143
org.hawkular.inventory	hawkular-inventory-itest	1.0.1.Final		4fc4de3084e0e81d82d0dcafb69d510e5bb8fb4a
org.hawkular.inventory	hawkular-inventory-itest	1.0.2.Final		d7c5c109a2c78494e76cec18638aea963f7c34bd
org.hawkular.inventory	hawkular-inventory-itest	1.1.0.Final		1ef9c0cfbcec4e432d130922e8ccc05d70153628
org.hawkular.inventory	hawkular-inventory-itest	1.1.1.Final		6322f81e3f44a49373fb9c8674e2acb2b4e2c01d
org.hawkular.inventory	hawkular-inventory-itest	1.1.2.Final		014023d80c2d3e90308cb9cd9ca7277aed59f674
org.hawkular.inventory	hawkular-inventory-itest	1.1.3.Final		428627c9d6b251290d09a09b5108ff7bfa0d1b76
org.hibernate	hibernate-search-jbossmodules-testing	5.9.0.CR1		N/A
org.jboss.integration.fuse	camel-parent	1.0.0.redhat-620137		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	4.0.0		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	4.0.1		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	4.0.2		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	4.0.3		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	4.0.4		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	4.0.5		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	5.0.0		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	5.0.1		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	5.1.0		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	5.2.0		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	5.2.1		N/A
org.locationtech.geomesa	geomesa-arrow-dist_2.13	5.2.2		N/A
org.mvnpm.at.nodelib	fs.scandir	2.1.2		82616c9ec47c63c73d3c5959424e675cd2eeee13
org.mvnpm.at.nodelib	fs.scandir	2.1.3		cf1eaf0650483822ae59f7e47ba1e4d0145b91c7
org.mvnpm.at.nodelib	fs.scandir	2.1.4		868a606d4db362f36ac87e3a051bf7859779fd3c
org.mvnpm.at.nodelib	fs.scandir	2.1.5		56dd18c4349a219ac57898d88fa33a6410c37542
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE100		47788182dd6ed52c6d5f27aa49d97638c7e76d54
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE110		18b8aaf55900ddb3a0e8bbdd6a910330672f06b0
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE111		cafde908cef8ca12f71f90eb3f4b25fd8a5d220c
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE112		af3d97b3ba738e18cbc09ad69cb3cc011466b8b9
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE113		222da12d1c29a275850f012d8e075b9d7c4d68b5
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE120		a55987aa62241089bd04e92cbcb4831279c00f66
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE120-1		cb46bdb7b3bc19d11c5ad16972d388ed9a692e5a
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE120-u1		9897d84b35da1b90c292b2d1f122bd3b1903a7d5
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE121		30086de8ea780049be4d9b504cd5c7a617e642d0
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE122		7b54921fe4b6ddb60206a3438fcfd0e98dd3d48e
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE123		e7b22106e37542841fe7b27f80a9cc972953336b
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE124		a0ab39f005552b1e8a42b4318f22d39c4b82e22e
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE125		f0eb8d6915b7754bc61fc50f69fae85fefd45f63
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE126		83052ca57b0b55ad416a2cc5c973d8d2a974835d
org.netbeans.modules	org-netbeans-libs-javacimpl	RELEASE90		2732b578c72a2178f74f68b3f20024b1201b748d
org.objectweb.fractal.juliac.juliet	juliac-juliet-julia	2.3		9a650bd8516114a9505aa277899abae22426ab2c
org.odpi.egeria	ocf-metadata-handlers	1.1		9b0eefb3450f101f566d3da8d2c89843e3d89c4c
org.odpi.egeria	ocf-metadata-handlers	1.2		d79c09f1faa4cd6633e21076100a9ede9d30f920
org.odpi.egeria	ocf-metadata-handlers	1.3		eb9ee86ea03d6e2a54c94266d52dd153c33da7bd
org.odpi.egeria	ocf-metadata-handlers	1.4		acd49631c2cabc4058a1f387619bc813a5dd2844
org.odpi.egeria	ocf-metadata-handlers	1.5		c3b9c5ae55deeb67a2177d54c9702da636e24219
org.odpi.egeria	ocf-metadata-handlers	1.6		113765b53523fe89368d5137f090286a90739146
org.odpi.egeria	ocf-metadata-handlers	1.7		f28414690de258b9aab736d881da26df3833cb63
org.odpi.egeria	ocf-metadata-handlers	1.8		fe55f2226b562af928f5006f8031df1f9f1f93cf
org.odpi.egeria	ocf-metadata-handlers	2.0		44cbd856e71ab4a6ef4ba785689993a13b4cec66
org.odpi.egeria	ocf-metadata-handlers	2.1		04d416e2f4696239154d9e711edba1e6dff46c2e
org.odpi.egeria	ocf-metadata-handlers	2.10		47ce98835803b40c2aca28f430461a08b3418ab0
org.odpi.egeria	ocf-metadata-handlers	2.11		f3435fb017167da596e17bfaf9d3e7e3a4ee7db9
org.odpi.egeria	ocf-metadata-handlers	2.2		8d0692bb729d38fa6b111a5939836c508cda363e
org.odpi.egeria	ocf-metadata-handlers	2.3		4978afac40d449ec6be92a9bf71d20fb3a4a44ac
org.odpi.egeria	ocf-metadata-handlers	2.4		d40053a4a14b269c3d244c1b306b0ea5109b86e4
org.odpi.egeria	ocf-metadata-handlers	2.5		07684e1fb0d139a231c7478dfe908166acbbfc5e
org.odpi.egeria	ocf-metadata-handlers	2.6		7c190549b28c75f7fa9ed36baceaff1ee284d335
org.odpi.egeria	ocf-metadata-handlers	2.7		1ea495019ad252ed72be125f2d11c4dc2e346cda
org.odpi.egeria	ocf-metadata-handlers	2.8		934202ae95bbb619c78277daf87feaf2b93577d2
org.odpi.egeria	ocf-metadata-handlers	2.9		289f08b481373e82c5dbfad89357c61ab196c34b
org.odpi.egeria	ocf-metadata-handlers	3.0		e6b92c691849569e462056e8956d648ba2d8df97
org.odpi.egeria	ocf-metadata-handlers	3.1		9995be87230ff68fc57b1c0168394b2761099b48
org.odpi.egeria	ocf-metadata-handlers	3.10		b987025eb1a2b6d6bd2b514d04b456cf2b4973ab
org.odpi.egeria	ocf-metadata-handlers	3.10.1		e099e8da04571e43f3182afabf0f78c6d1fa18f6
org.odpi.egeria	ocf-metadata-handlers	3.11		9304951c8f96725c148cc0353ce2462bb884d2a4
org.odpi.egeria	ocf-metadata-handlers	3.12		e2a38dd45914b954f49aba76067a139033d94882
org.odpi.egeria	ocf-metadata-handlers	3.13		c629ed6f604a20bdb4816e46f3c539fecb85ff37
org.odpi.egeria	ocf-metadata-handlers	3.14		46b44de9cddddc5e03c4d41d9117a3f6fd4e18d9
org.odpi.egeria	ocf-metadata-handlers	3.15		cd4b1e5ef41cb2c3bd42b8721adf3a55f4224b13
org.odpi.egeria	ocf-metadata-handlers	3.2		e960edad3fe08d4f90f30f960ee1f1477339645f
org.odpi.egeria	ocf-metadata-handlers	3.3		a21ad2278df35368227e720e3aaf4f95ebc90a08
org.odpi.egeria	ocf-metadata-handlers	3.4		bb8460eab11231aa10d779a69430aa38b6299fd7
org.odpi.egeria	ocf-metadata-handlers	3.5		340604a163ab054abc94a905de793632aaa8988e
org.odpi.egeria	ocf-metadata-handlers	3.6		f9dfec2baddc0ebf778b2328292a0f1118eea481
org.odpi.egeria	ocf-metadata-handlers	3.7		18f6b91f1ce4433f188abe2444560015670d22a1
org.odpi.egeria	ocf-metadata-handlers	3.8		df17d4c3790edbad2e29a0e42c29592d24ab85d0
org.odpi.egeria	ocf-metadata-handlers	3.9		e02b030eab8ae14ec8dfc130c852c1968635456a
org.odpi.egeria	ocf-metadata-handlers	4.0		95a78b0735da98ba9bcfd60df67cb1dfee8a378b
org.odpi.egeria	ocf-metadata-handlers	4.1		0404712aac84d36089dcd729b9bc6decbec0aca6
org.odpi.egeria	ocf-metadata-handlers	4.2		06b2e61c772cead3107ab142a47fd4a8b957f201
org.odpi.egeria	ocf-metadata-handlers	4.3		2ef59bc09742111df6f58d9b7060b2149eaab163
org.odpi.egeria	ocf-metadata-handlers	5.0		8b225957a94d787ac9b6322e54a60aa6da55c12d
org.odpi.egeria	ocf-metadata-handlers	5.1		ad3f75fa76bbb1d4a866a4967884563be004a73f
org.odpi.egeria	ocf-metadata-handlers	5.2		0b391eb6e4d4eb2a06b5b36d1eecd7912fc0aecd
org.odpi.egeria	ocf-metadata-handlers	5.2.1		4669841179d966cd2e869645ff17d13940c53e2c
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.3.47		4b3e6c95dfbfa8d4bb76923f32208d45c075b02f
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.3.58		cc7998bd7ddc64c964c8cb1a20a7c16cd5c8769f
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.0		30245c733fb0823480571d81dc3f4de437f16953
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.0-rc.3		7cdb3a10da623a031b19c5c408e9a5f7db7f6655
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.0-rc.5		9295fb4ae9a5679583c7b1d175166a2b1bc61c3f
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.0-rc.6		05575163c2e5ec1ae98f753784aba6306cce7282
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.0-rc.7		c4afe689bdcdb1bb128bd512702ef2f46d2881aa
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.0-rc.9		bac4c18bff3e0d3362515cf21ed07dee82749f05
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.1		4f331c58f202a9c03f61b792e1c39685cbb196e3
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.1-rc.1		69c0974666792cda84042a0540c0d77b4987c051
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.1-rc.2		cec9fd15f46a6a49e9464427a6343e3d896f38b5
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.2		45c4536db9141a2f0a57039f6f97f8ec6e389599
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.2-rc.1		33b6543f6a4f227f05c35b913be1dc4b7210fca6
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.2-rc.2		75960a8be92a6090f4d32b21adf8c5f7a9a032c5
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.2-rc.3		f39cfa9eaf475ecefb22ab96fc5d4d1b96f3f9a2
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3		5bb88c84e1c132b70858d8a5ad7eb52fa0b7d0ab
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3-alpha1		7ca29cb81badbc890c6ff11b6bb2210dfca4b17f
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3-alpha2		d7e3c9d73db593affdc67c51d474f42b30bd041f
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3-alpha3		b57ce69e43e29c32ea9b4a6e847120a3b65b7568
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3-alpha4		ce39f8df22fbcf94a10ff87c8104218fdc1a87e1
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3-alpha5		652411828760bb65ca1c8e66309868ae45cf5347
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3-alpha6		287d921fabc130e5c4aab07575a79e8fcc2479c4
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3-alpha7		b8b5604b6cac350234d67dba18758b920eaf50d3
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3-alpha8		9e0f68d831a9ef14b8a28515e3a88d9af2642831
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.3-alpha9		71df0c7a648128976195e435303d0c825bbf5a83
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.4		3e2b9801ba709f5d33e6e630e5d347f88d492576
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.4-alpha1		fc4cad0ebbba7b53aae44df3d0adb95ec814726a
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.4-alpha2		ee70bbcf56ab795a009b5836eb56af1e31d8aa5a
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.4-alpha3		be7561763c39ebeab4ac6d84f6c69e789d44f2d0
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.4-alpha4		8eb42d5829e47bde0dadb389ecc575e6dd0e1ab6
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.4-alpha5		929397897f6aeb72bd3257d823437b76bdd3f332
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.4-alpha6		6bba1c7f33b83d1ca27653baf55209de41f68bb2
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.4-alpha7		3e886ab2c82336d6e6b2b0da97c905ff8be6785b
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.5-alpha1		8b9250f1ea8b91094c83b674cd0aab5ec6ddf643
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.5-alpha2		f545d264253a60e9e8979cf86ada2c82cee8c2ed
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.5-alpha3		b0041656ea3259206c8f1dadd653a0d4d4f68237
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.5-alpha4		5fe20e700b92880806177448adcdf6556dba180d
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.5-alpha5		1c3257bb2d68b94d66998d191f6db19205df9a06
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.5-alpha6		290a0a90d19f92c7dd4141285774aaf39ec6eb51
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.5-alpha7		f0fae1a1080eb2816f76f9c3c0db3a0894e4d7cc
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.5-alpha8		13fd4c2eb203bf6ef92ae24b49f65d283280c137
org.openrndr	openrndr-ffmpeg-natives-linux-arm64	0.4.5-alpha9		6f4dc905dc512bc291eee8572e482907be736e62
org.ow2.kerneos	kerneos-application-archetype	2.0.0		943d109bad57e6dc1890312c6753438182a6c3f3
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.100.0		b9e723963080d885945ce8102f5f4c049ec9b4d1
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.100.0	scaladoc	1d2551fc6fa5cf9363a64ff1adc14b7a390ef047
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.100.1		bcdd103a5aaf466a3b5e4bbf16cf059ff86379e8
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.100.1	scaladoc	5322ebbb9e704f2cb636d0857337aebc75582abb
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.100.2		8c48ed3c1fa8445bc232124d439bd0255252c75d
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.100.2	scaladoc	21773fdbf4b86d393663a2be4c2d5435ebcb4d4c
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.100.3		8e60547e00b4d2b12a4a5672082b117e98af297a
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.100.3	scaladoc	c54505a7a5db5bdb68b802f1a08bf69d0ea83c07
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.101.0		1321125f7af4bd89de7ed6b36610b3880cd1c6bb
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.101.0	scaladoc	5ed36a77442c99d774d55ce3b60888eeb24102ae
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.101.1		3e6693b0b68a2f009e9b9134efa227c77e6664bd
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.101.1	scaladoc	8d15de1a6173a6d6bfb3fd6fd8f88869d2275a77
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.101.2		655d3c9b7af65b5d3b81d601ec4c499f16423a23
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.101.2	scaladoc	4db0f6c286055ed56328eabda82e37cbeed41a38
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.101.3		2227ed6d5fb1bfeb5d41eb41f579c3df8d8c5829
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.101.3	scaladoc	39444d2d28dabd3d6bcdcd630ecc101e75c4e7d9
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.0		06885e51fc4aa40ed07e639daf0a921a3b25c0fe
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.0	scaladoc	3adcd765aeeb4f5c6812af85192b861f7336bee2
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.1		982b7a294aa1d8d8a060a16e28a7811a0d8eb162
