ca.stellardrift.guice-backport	guice-bom	5.0.1		N/A
org.opendaylight.bgpcep	bgp-labeled-unicast	0.21.6		4b2b4ee9f46ffaf82405743c21237352c4f33200
org.opendaylight.bgpcep	bgp-labeled-unicast	0.21.7		b97903b544b6c28f7e3bfa7cb81f338cc522c370
org.opendaylight.bgpcep	bgp-labeled-unicast	0.21.8		8381b6819c212ecc4b9199ef40d74a90704d1bae
org.opendaylight.bgpcep	bgp-labeled-unicast	0.21.9		20337a62a80a07d3081f7aa2d1c6b93349cc5182
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.0		8507471c3923b4de85b13762f0c9555ce65160e6
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.1		b23deb86053c5272e23bfcc92d386b4443d971f5
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.10		199a006a8d04d5114a2e34d5654b8fbe3dc4f4c0
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.2		8be9d39115cbbdcc5fca949320c976029e83adb3
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.3		ca577ce76aecb6380331e00f1f4b287fbcc4343e
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.4		dc7773b8f0f837cc687622e365745c51c06acbce
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.5		ec2cac44e3a2ce6739e5822271ede7913fa4fa65
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.6		ab6bf7ca058af15fbb2d1f73762e8d9606c16bf5
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.7		a5e25914f481e7b83bdbea1a0e1e7e291f5bd7d1
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.8		10c1606b46d4702c799a3ac1c673fbf47a9a577a
org.opendaylight.bgpcep	bgp-labeled-unicast	0.22.9		6fddadeff8ca8ab7fb70566757db13867674cd9d
org.opendaylight.bgpcep	bgp-labeled-unicast	0.5.0-Beryllium		349fa1797e106aac341f9706145008bf0ccaa1ce
org.opendaylight.bgpcep	bgp-labeled-unicast	0.5.1-Beryllium-SR1		cddceb7f430cdfd0105357356cdf8bdcfce0b8e1
org.opendaylight.bgpcep	bgp-labeled-unicast	0.5.2-Beryllium-SR2		5fd9b6275248a34ee76f5f4a40f93a8093256bc6
org.opendaylight.bgpcep	bgp-labeled-unicast	0.5.3-Beryllium-SR3		74c825e41f142032e767d89cc7d89733a8146b73
org.opendaylight.bgpcep	bgp-labeled-unicast	0.5.4-Beryllium-SR4		2fd926ae49e8e2728df0c3407c2a12dcea1d5f4e
org.opendaylight.bgpcep	bgp-labeled-unicast	0.6.0-Boron		b197b8ec34828e329a31a8b3b8ac5b8aa809c70f
org.opendaylight.bgpcep	bgp-labeled-unicast	0.6.1-Boron-SR1		1a34bf4edcf3f2bbacaab5412d7d9aa0e0566f7c
org.opendaylight.bgpcep	bgp-labeled-unicast	0.6.2-Boron-SR2		1c133b9e4915966e856b39176bea7273a00f794a
org.opendaylight.bgpcep	bgp-labeled-unicast	0.6.3-Boron-SR3		d5b3789e6d32822662ac9723d6e76ab8c10dc1e2
org.opendaylight.bgpcep	bgp-labeled-unicast	0.6.4-Boron-SR4		378dc2cad7038a0e445130c3b780092ec9ff29e3
org.opendaylight.bgpcep	bgp-labeled-unicast	0.7.0-Carbon		334b199901fe49094f1d8d9c8f6d6ad7dd5e9f52
org.opendaylight.bgpcep	bgp-labeled-unicast	0.7.1-Carbon		7732701b27d1b796113bf33d2b1980c8c43e7256
org.opendaylight.bgpcep	bgp-labeled-unicast	0.7.2-Carbon		da32e8662d0b92c66c868f3daf81b33e0731c9ef
org.opendaylight.bgpcep	bgp-labeled-unicast	0.7.3-Carbon		26b2863ae2550815d7551c9c50ee933f6adbe907
org.opendaylight.bgpcep	bgp-labeled-unicast	0.7.4-Carbon		e00329e8047b998e0eeb5fe2413069bc63eec086
org.opendaylight.bgpcep	bgp-labeled-unicast	0.8.0		80a9c9069f115633bd7025775b1a20f52ece7103
org.opendaylight.bgpcep	bgp-labeled-unicast	0.8.1		d945bced715e4e2c711412db928c9bc120425bcb
org.opendaylight.bgpcep	bgp-labeled-unicast	0.8.2		71e5bced0829fbd7fa96f65551636751117bd1bc
org.opendaylight.bgpcep	bgp-labeled-unicast	0.8.3		e4e31eb07e16bb64ac9a5523531f392094ef233a
org.opendaylight.bgpcep	bgp-labeled-unicast	0.9.0		2beca2f8ff0e1868adbd9ba2e016d351480f09f2
org.opendaylight.bgpcep	bgp-labeled-unicast	0.9.1		c69072ee0b7eee9a4af57ee4428cb3790c6ad06b
org.opendaylight.bgpcep	bgp-labeled-unicast	0.9.2		f7573b6cac0e385457c7f13d7cda662081548959
org.opendaylight.bgpcep	bgp-labeled-unicast	0.9.3		6554d11ea2694e70f49f7d595b066885264a1c71
org.opendaylight.bgpcep	bgp-labeled-unicast	0.9.4		beb910ffe56a1a55e40f860c17eec6b357c07ec7
org.opendaylight.nic	intent-common	1.3.0-Carbon		6e173f7f4d0523038fe66d58862f3641e3c970ef
org.opendaylight.nic	intent-common	1.3.1-Carbon		347896c21fc7e6d669f6035b6f0e115b41c7f6d5
org.opendaylight.nic	intent-common	1.3.2-Carbon		c99ff2675a2e7a961489420b5b510be8ce147747
org.opendaylight.nic	intent-common	1.3.3-Carbon		91bbab903d22045728390185c9a9ef6e83bc4b93
org.opendaylight.nic	intent-common	1.3.4-Carbon		8a0c89f1db1c661d3dd51c8aa54146d374c56aeb
org.opendaylight.nic	intent-common	1.4.0		b685970f3dbb09a07bb292e856297176900949c4
org.opendaylight.nic	intent-common	1.4.1		1285755304adde103180b9882cc096ecf176f605
org.opendaylight.nic	intent-common	1.4.2		52a7b1e73fafc03816e9b0c8eb9c5a205edd2a89
org.opendaylight.nic	intent-common	1.4.3		090cffa400cb5e2174e3b8005418a00355b1f9ad
org.optaplanner	optaplanner-wb-solver-editor-client	6.3.0.Beta1		2eace2d2cfb6435a9411f4284404d7401d22361c
org.optaplanner	optaplanner-wb-solver-editor-client	6.3.0.Beta2		a13405017024956a6525ebcdc87725cbed5cf593
org.optaplanner	optaplanner-wb-solver-editor-client	6.3.0.CR1		e4c1548b645de48f7446d7f3511bb974c3094458
org.optaplanner	optaplanner-wb-solver-editor-client	6.4.0.Beta1		cfa5cfe6d6668a30f7f9a3d9fabadad0a75bf20b
org.optaplanner	optaplanner-wb-solver-editor-client	6.4.0.Beta2		f2a70312d28e659ce4263ae2b7ad37134c073d38
org.optaplanner	optaplanner-wb-solver-editor-client	6.4.0.CR1		d20cf5d55af728d67f11d9438537ec64c333c6ea
org.optaplanner	optaplanner-wb-solver-editor-client	6.4.0.CR2		1a67a1560fe2f191d22862c8451a9220167067dd
org.optaplanner	optaplanner-wb-solver-editor-client	6.4.0.Final		b6b74a07906b29d8e7192b403d9f28745189a09c
org.optaplanner	optaplanner-wb-solver-editor-client	6.5.0.Beta1		0525230a6c574ad7603c493f3fd9c4643cafc844
org.optaplanner	optaplanner-wb-solver-editor-client	6.5.0.CR1		e863510cbd4a7de848c8e4850bb09f2d433fc377
org.optaplanner	optaplanner-wb-solver-editor-client	6.5.0.CR2		499d3494e46e8b07decbe17a5b0ff289f3e9a48c
org.optaplanner	optaplanner-wb-solver-editor-client	6.5.0.Final		62e61bab1f7558d3b08afdb1d3f52765382cba9c
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.Beta1		bd49ef17fe785436eb7f3dab792b801aed489b98
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.Beta2		d76210ceb3eeb301ed701e00e27fb80c0cd646cf
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.Beta3		d866864cffb942c3bd28ae307782113a64aae000
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.Beta4		64a1e83aeb8cc692144b5a6c627b5f283828e41f
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.Beta5		249ce201464b26436c68aa8211640b0f296cd201
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.Beta6		220556f7f6aba6173dea04b148d3b8ab4e06475e
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.Beta7		355572e1b0f90326c837b362026f90610221dafd
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.Beta8		ed5716ba79c92f4eb31f6de8c7086857a7956389
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.CR1		57e6a8bd8e8c03ad13bb7ca304a7dff74d52f076
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.CR2		334fa68bc46a1fd98790ec6c8b02c36ae79c09db
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.CR3		ba541032415d24e9551d0672b8a37a77f3dca755
org.optaplanner	optaplanner-wb-solver-editor-client	7.0.0.Final		876e53c525822dde64364e1f6cc6b487ceb49edd
org.optaplanner	optaplanner-wb-solver-editor-client	7.1.0.Beta1		804d366ea987d7ef73d50ca1c8707657117f731a
org.optaplanner	optaplanner-wb-solver-editor-client	7.1.0.Beta2		d1feb85fb81557ab45b9742b77c56b170e162ece
org.optaplanner	optaplanner-wb-solver-editor-client	7.1.0.Beta3		28c021a32625553989ad421ab410318a050d38b0
org.optaplanner	optaplanner-wb-solver-editor-client	7.1.0.Final		f5b5f4b0b86a7114a7e7a158e89aa6b5d417cc5d
org.optaplanner	optaplanner-wb-solver-editor-client	7.10.0.Final		674bd504250b8ba0f60f014c9199eb69258ca2ff
org.optaplanner	optaplanner-wb-solver-editor-client	7.11.0.Final		1a0278536ec91678b2122c856f5140baf1c31ac6
org.optaplanner	optaplanner-wb-solver-editor-client	7.12.0.Final		8fefcaaaf5d5b5560022d25ede7978cb51c50f85
org.optaplanner	optaplanner-wb-solver-editor-client	7.13.0.Final		1e089676d0285738b0bfb78a02bb04d351d0321b
org.optaplanner	optaplanner-wb-solver-editor-client	7.14.0.Final		109b9d07cf037b0e6087b107d183d84d7818844b
org.optaplanner	optaplanner-wb-solver-editor-client	7.15.0.Final		0775ddba2354b9719b3a80dd0f054ad830b5b002
org.optaplanner	optaplanner-wb-solver-editor-client	7.16.0.Final		6301ae7d98c87872153904d5750f918639645301
org.optaplanner	optaplanner-wb-solver-editor-client	7.17.0.Final		7b24436013906f20ff23d9da60229b38fcaa21a5
org.optaplanner	optaplanner-wb-solver-editor-client	7.18.0.Final		9c97cf44f005eeb11e22af249b9f8e32afb68adb
org.optaplanner	optaplanner-wb-solver-editor-client	7.19.0.Final		64def3579c0cdbde62d477f950a03b82f52d68d6
org.optaplanner	optaplanner-wb-solver-editor-client	7.2.0.Final		f5e4effe3716c9c0be0a1000b833855890b15e07
org.optaplanner	optaplanner-wb-solver-editor-client	7.20.0.Final		8faa8e1f33e59c85afd73a0cd345ee25b5d79176
org.optaplanner	optaplanner-wb-solver-editor-client	7.21.0.Final		ff4c7e42d9942faa3b517e179e50a75966655ec5
org.optaplanner	optaplanner-wb-solver-editor-client	7.22.0.Final		fd7f12efa9e6dea1e8fd828eef700531fe0dafba
org.optaplanner	optaplanner-wb-solver-editor-client	7.23.0.Final		62d44d16eb3ba7d402a5f794f1efcf192a1266ed
org.optaplanner	optaplanner-wb-solver-editor-client	7.24.0.Final		70e17f60b156d797c71f4d7af9468f4227d03fa7
org.optaplanner	optaplanner-wb-solver-editor-client	7.25.0.Final		e9ee62b15a57f8b8844b219e9e053e88e670f7ed
org.optaplanner	optaplanner-wb-solver-editor-client	7.26.0.Final		ecc66ecf5098a63ad3543487c972b08382bc89d5
org.optaplanner	optaplanner-wb-solver-editor-client	7.27.0.Final		e03d58beb3da142fbf6da280a25f3b56ff933c84
org.optaplanner	optaplanner-wb-solver-editor-client	7.28.0.Final		4b400473ac78accb22f39dde147c983bd93849ea
org.optaplanner	optaplanner-wb-solver-editor-client	7.29.0.Final		11bec89734b219541be69ab0577dfff7a6119517
org.optaplanner	optaplanner-wb-solver-editor-client	7.3.0.Final		5fc4c8144dfdf4e99793c756f92bb55d70b9f978
org.optaplanner	optaplanner-wb-solver-editor-client	7.30.0.Final		4e8fda65f6df38ed82813fcfca5abeac731a1cef
org.optaplanner	optaplanner-wb-solver-editor-client	7.31.0.Final		d737a27e0f31f765fa91db320fa3cbdec70c918d
org.optaplanner	optaplanner-wb-solver-editor-client	7.32.0.Final		4adaa11ab938b041e47a2ea0b773a247bf9ae78e
org.optaplanner	optaplanner-wb-solver-editor-client	7.33.0.Final		907dbf4ba0baa5ebf2753e6f9c628bc123336b3a
org.optaplanner	optaplanner-wb-solver-editor-client	7.34.0.Final		3726c129199b8cdc7fd3a653eb577d70c2b33483
org.optaplanner	optaplanner-wb-solver-editor-client	7.35.0.Final		f1f2b726be699dfdd919f218369ebe2fda9b891c
org.optaplanner	optaplanner-wb-solver-editor-client	7.36.0.Final		8e35f5c30a9bd36aa9ae842765601fdc6543a064
org.optaplanner	optaplanner-wb-solver-editor-client	7.36.1.Final		e40f0693e3dc16e38e1ca5ee2d7e3d9d96bfc93e
org.optaplanner	optaplanner-wb-solver-editor-client	7.37.0.Final		ee5b4c8f1e578b252364b780436570b4ec26cfcd
org.optaplanner	optaplanner-wb-solver-editor-client	7.38.0.Final		52558938c6ba6958fbad1c904c1d22b8706d0f3c
org.optaplanner	optaplanner-wb-solver-editor-client	7.39.0.Final		12725542d6a8c191e496a57f84cd361fc2a4f4b4
org.optaplanner	optaplanner-wb-solver-editor-client	7.4.1.Final		8769acd6b43a4c9e87db4dc444813fed27178272
org.optaplanner	optaplanner-wb-solver-editor-client	7.40.0.20200703		ad6af2ca5019baee94a73a46572db29abe19d428
org.optaplanner	optaplanner-wb-solver-editor-client	7.40.0.Final		50ec4102343c03de23c8febd9a3c73e0bb5bcaef
org.optaplanner	optaplanner-wb-solver-editor-client	7.41.0.Final		634430fda70d94337af5144ee9fc3462461fe2f7
org.optaplanner	optaplanner-wb-solver-editor-client	7.41.0.t20200723		aea00893f12551bf944f42f1d6a3af4a0deb251f
org.optaplanner	optaplanner-wb-solver-editor-client	7.42.0.Final		3fe4abff43e599b9d4d17219239aabe1b6112f9f
org.optaplanner	optaplanner-wb-solver-editor-client	7.43.0.Final		17010f8c9cce7b0b5e29b2fe8276692ebbe20101
org.optaplanner	optaplanner-wb-solver-editor-client	7.43.1.Final		1e9ce8b58b6976cda47324dbca338978e515ece7
org.optaplanner	optaplanner-wb-solver-editor-client	7.44.0.Final		3cedf9ee6880865315f144a4cc15dd20647be039
org.optaplanner	optaplanner-wb-solver-editor-client	7.45.0.Final		9adf95b84b5c4517fbd4270c57df19c14a03bda5
org.optaplanner	optaplanner-wb-solver-editor-client	7.45.0.t20201009		b924596931eb0a0b71baffefaf1d207dc0d33e22
org.optaplanner	optaplanner-wb-solver-editor-client	7.46.0.Final		b4ea0e9edea4b2b9ff940e2c9653b2b5b4cdc789
org.optaplanner	optaplanner-wb-solver-editor-client	7.47.0.Final		626439c302543c2dd12c49c4995f00f2204d4956
org.optaplanner	optaplanner-wb-solver-editor-client	7.48.0.Final		51eff778af3ac8512b7a345257c07d130530dcc2
org.optaplanner	optaplanner-wb-solver-editor-client	7.49.0.Final		893f3940cca797cf7e737433daee3ed79ec3b190
org.optaplanner	optaplanner-wb-solver-editor-client	7.5.0.Final		9a9d1e8d63c350f15953dc26376d9d849304eb20
org.optaplanner	optaplanner-wb-solver-editor-client	7.50.0.Final		cc00d1e909a7869b69b756163bd0c6fecd222dd0
org.optaplanner	optaplanner-wb-solver-editor-client	7.51.0.Final		63f9afe7077b8a52b09aea2914723b890d8402b0
org.optaplanner	optaplanner-wb-solver-editor-client	7.52.0.Final		ee882a59e0318de664463b1d54fc7cd78001454a
org.optaplanner	optaplanner-wb-solver-editor-client	7.53.0.Final		700646801851c4a437afc8fffdaae42faadba1ec
org.optaplanner	optaplanner-wb-solver-editor-client	7.54.0.Final		f760a5e42edcb011bffbe847308e0e0af105cfe6
org.optaplanner	optaplanner-wb-solver-editor-client	7.55.0.Final		0a2e7ddb0c1d4b16aa04f8c2d8cd9266c3c9b851
org.optaplanner	optaplanner-wb-solver-editor-client	7.56.0.Final		a4211f160d1d05b1f6313aed5ced97534ba92f24
org.optaplanner	optaplanner-wb-solver-editor-client	7.57.0.Final		2a411e048f3c115c9084490ccf876ebb464ef703
org.optaplanner	optaplanner-wb-solver-editor-client	7.58.0.Final		d816cd952c0f755526b80ee38fd696f2c3b4c159
org.optaplanner	optaplanner-wb-solver-editor-client	7.59.0.Final		69ac5229abb121da91d37949b826adbb84aca4af
org.optaplanner	optaplanner-wb-solver-editor-client	7.6.0.Final		fadd6f8b62be83434e94b8c950734bb001776cf8
org.optaplanner	optaplanner-wb-solver-editor-client	7.60.0.Final		0e2b1cb2e1b679e0417676c5122588dd6ae562ea
org.optaplanner	optaplanner-wb-solver-editor-client	7.61.0.Final		bf25d6a61357155a6ced44ca8d47895394009895
org.optaplanner	optaplanner-wb-solver-editor-client	7.62.0.Final		af2645dd106e4bc5afa84754ef44fb23905411df
org.optaplanner	optaplanner-wb-solver-editor-client	7.63.0.Final		20e2fa7cd526f3e499c1fafa0fa9cbc4972e62aa
org.optaplanner	optaplanner-wb-solver-editor-client	7.64.0.Final		f1555c303f7a733ec701e116ecdc0823f48dfb71
org.optaplanner	optaplanner-wb-solver-editor-client	7.65.0.Final		a1d35a821b77ec09d557c680dd0e84c710ccc322
org.optaplanner	optaplanner-wb-solver-editor-client	7.66.0.Final		403fccb6fe9eac0d2cf8cefc50aad207ced007ce
org.optaplanner	optaplanner-wb-solver-editor-client	7.67.0.Final		8dbe70ad10974a13a5f2faed0f3fe0bd8cf51c4b
org.optaplanner	optaplanner-wb-solver-editor-client	7.68.0.Final		38dc76b856e3219604b8d24ed6fa1bd9bcb412d2
org.optaplanner	optaplanner-wb-solver-editor-client	7.69.0.Final		60d5e24f2397c05ab3b6e5776b0dd13b8fc8a129
org.optaplanner	optaplanner-wb-solver-editor-client	7.7.0.Final		8036b1173cd61404ad36a317185508d6bed8a5fc
org.optaplanner	optaplanner-wb-solver-editor-client	7.70.0.Final		9d9d50e1530d6e80b1087bee6947d92169bf17ab
org.optaplanner	optaplanner-wb-solver-editor-client	7.71.0.Final		cea78a7071d56076af3b344a9ff7eedd178c27ac
org.optaplanner	optaplanner-wb-solver-editor-client	7.72.0.Final		33380542b32b24af4f3bf7e65747a0c58bb948d0
org.optaplanner	optaplanner-wb-solver-editor-client	7.73.0.Final		52abcc8480d0dc9dced8b8c786c1ec9867300dc3
org.optaplanner	optaplanner-wb-solver-editor-client	7.8.0.Final		281302c90280555bf48c19ea030268393cad0f6a
org.optaplanner	optaplanner-wb-solver-editor-client	7.9.0.Final		5728fdc174d2ac093fc413d9f46759b4b730a1eb
org.owasp	antisamy-demo	1.4		N/A
org.scala-lang.plugins	scala-continuations-plugin_2.11.0-M7	1.0.0-RC1		e603a0312f5dad71a7e8b00a3e0dc8c4c8d0fba8
org.scala-lang.plugins	scala-continuations-plugin_2.11.0-M7	1.0.0-RC2		34a2ce1a36a73469485c8eb177ba57ebfed44961
org.scalameta	metaconfig-cli_native0.5_2.12	0.15.0		ac1aed44108abfba1ab7ae8cae655bb391244abe
org.scalameta	metaconfig-cli_native0.5_2.12	0.16.0		25cb0e82e9dc33b2a83efafb36bbcf5a26a07080
org.scalatestplus	mockito-4-5_2.13	3.2.12.0		2218b133ac7779e2f1025af8da6bf6341fb7b521
org.sonatype.nexus	nexus-bootstrap	2.1		39fdc1301802ac8a770293b59683482bdffe0cd1
org.sonatype.nexus	nexus-bootstrap	2.1-RC1		ea0aaa0fb0f21a3c2734db8940dd2dc532f6bf50
org.sonatype.nexus	nexus-bootstrap	2.1.1		06bcd10491bede856b6f3fefce64e9eb1707d468
org.sonatype.nexus	nexus-bootstrap	2.1.2		86c05917b2546b6f8513119922614a0e4c950346
org.sonatype.nexus	nexus-bootstrap	2.10.0-01		09cb9ba014fec8144f9410855fe97f6250b970c0
org.sonatype.nexus	nexus-bootstrap	2.10.0-02		17fb4c67dadbbc017c005648198b94b3c17ea6a2
org.sonatype.nexus	nexus-bootstrap	2.11.0-01		02e46a214a5fd84f2e31268f883c8ef7c8165fb8
org.sonatype.nexus	nexus-bootstrap	2.11.0-02		820053d4bdd2eed92fb7b92de613350faf79d886
org.sonatype.nexus	nexus-bootstrap	2.11.1-01		9bab1694842446d310dd2e1b0a048ca91b9dd34e
org.sonatype.nexus	nexus-bootstrap	2.11.2-01		d4e737645885c6df0cfbcd76f2d325b5e59d6128
org.sonatype.nexus	nexus-bootstrap	2.11.2-03		c62dc120dba3c584967e8e0a133935289fb5227a
org.sonatype.nexus	nexus-bootstrap	2.11.2-04		fe628116b9f6ea8b394f22057ac2c5f5f4bd56db
org.sonatype.nexus	nexus-bootstrap	2.11.2-06		89680f2804d0e6ec1ba448d3b7273835d351e9b6
org.sonatype.nexus	nexus-bootstrap	2.11.3-01		1d1c7ea53151877e8c26bdc7df6f1163448d56bf
org.sonatype.nexus	nexus-bootstrap	2.11.4-01		f3d43e592c14d1d3983b84320e747eb8fe31243d
org.sonatype.nexus	nexus-bootstrap	2.12.0-01		9dfee97cbe42c3ea51f3f3d43e28e22a5c4c3020
org.sonatype.nexus	nexus-bootstrap	2.12.1-01		6ef7c5e2e8f8be835066fec780e7b2ff6642ce75
org.sonatype.nexus	nexus-bootstrap	2.13.0-01		7695f7192463bb92ccb930560566443ece3c8291
org.sonatype.nexus	nexus-bootstrap	2.14.0-01		c5a3dd527ea535e6eb5fb060b6897efade802047
org.sonatype.nexus	nexus-bootstrap	2.14.1-01		f736253b01445e2d5dfb6547bf74a553bca4c8f2
org.sonatype.nexus	nexus-bootstrap	2.14.10-01		827e7e95f1c774970bcf9cff6cc831147c8c6368
org.sonatype.nexus	nexus-bootstrap	2.14.11-01		2a655c6ceb8a148e0eece196405374b136e6f8eb
org.sonatype.nexus	nexus-bootstrap	2.14.12-02		90b82e19a72df94d913327931333a9feb9d4e4e6
org.sonatype.nexus	nexus-bootstrap	2.14.13-01		ce1406f9d1f5eb5fc75b049fb1ed45b4464ca385
org.sonatype.nexus	nexus-bootstrap	2.14.14-01		a1630029fbca6bac1315fd9a64f976d96929bb84
org.sonatype.nexus	nexus-bootstrap	2.14.15-01		dce8d2c1114b04686d3a9dddf50d3e4fa4629374
org.sonatype.nexus	nexus-bootstrap	2.14.16-01		82f3015be801b4c40382eac40163f54c0e90ff74
org.sonatype.nexus	nexus-bootstrap	2.14.17-01		ef60b13eedb5377e24da7789bad08df62ef2bb1f
org.sonatype.nexus	nexus-bootstrap	2.14.18-01		e8a12eb82637aa776d634eb83fb990b50859d04b
org.sonatype.nexus	nexus-bootstrap	2.14.19-01		3b6e3091afc53ba46f3876c21e22654e910003d4
org.sonatype.nexus	nexus-bootstrap	2.14.2-01		022bc80ec1905943a8b1d8f2c40b3163c037dd9b
org.sonatype.nexus	nexus-bootstrap	2.14.20-01		9722431f484742c16b1e07d802477405341584c9
org.sonatype.nexus	nexus-bootstrap	2.14.20-02		32fcb615de60c4cfe61f8644e10a3c4a68c65d3e
org.sonatype.nexus	nexus-bootstrap	2.14.21-02		98081be036a042a413339cda10c305a209f13d66
org.sonatype.nexus	nexus-bootstrap	2.14.3-02		5ccf13f90bca0ca921c758f9ccb47de9e0441937
org.sonatype.nexus	nexus-bootstrap	2.14.4-01		99613f12d380443d1307b58f97e7cc2d8ff18f1e
org.sonatype.nexus	nexus-bootstrap	2.14.4-03		24a08126c34e50e5841db1845fc855702dea7777
org.sonatype.nexus	nexus-bootstrap	2.14.5-02		1c0205bdfdcad80a3538d8393b495b2f398de730
org.sonatype.nexus	nexus-bootstrap	2.14.6-02		e235247fb7d7a19c73dc616c8471cf54bae7058e
org.sonatype.nexus	nexus-bootstrap	2.14.7-01		e36ea37483e26c54deac96a251d050ff861215c2
org.sonatype.nexus	nexus-bootstrap	2.14.8-01		b1fdf8208e43cd2dabf7e5dd16b74824b5778ba6
org.sonatype.nexus	nexus-bootstrap	2.14.9-01		19af6ea7c7c82cc09a79f775c2f9bd530ed3b851
org.sonatype.nexus	nexus-bootstrap	2.15.0-04		7f3e7c8148c326a89e56d55dadaade108f0aa8b2
org.sonatype.nexus	nexus-bootstrap	2.15.1-02		012d3850225a534847226138755f1778d9ece956
org.sonatype.nexus	nexus-bootstrap	2.15.2-03		5a6b07a456e2e7fbca4b20f9871585459af81447
org.sonatype.nexus	nexus-bootstrap	2.16.0-01		b232276e4a97a3260b1063011682febb8d295926
org.sonatype.nexus	nexus-bootstrap	2.2		bf2b4eeb553262f82cf072e8863815aa38a136d3
org.sonatype.nexus	nexus-bootstrap	2.2-01		80d4ce00dce7ae6e393efa8ebbf1a9fa276ab0dd
org.sonatype.nexus	nexus-bootstrap	2.2.1		167023c1d3187c0b2b616b265986b2e98ae4f990
org.sonatype.nexus	nexus-bootstrap	2.3.0		d75b9667e5d25e6fe780a81638b52be3ddfb4b5f
org.sonatype.nexus	nexus-bootstrap	2.3.0-01		ef0dacd59c31ca3e08976b2c4212a63a8dbb8fcf
org.sonatype.nexus	nexus-bootstrap	2.3.0-02		c546067d6fe22d17e3a50a2c6c8677a556f2f3aa
org.sonatype.nexus	nexus-bootstrap	2.3.0-04		b2770e6bd79eff1a12a524995fad0c00754cfe61
org.sonatype.nexus	nexus-bootstrap	2.3.1		aec852b12f87b2de5eb13aea101c5ee14ba5c1a4
org.sonatype.nexus	nexus-bootstrap	2.3.1-01		32d9fae00c99e1e503129c0e8c4fedf958602ad7
org.sonatype.nexus	nexus-bootstrap	2.4.0-03		a90a4f649d93b0422620b3380efe7b35b84447fb
org.sonatype.nexus	nexus-bootstrap	2.4.0-04		81b907763fd5ef59baf203f747f472bbe740f4fe
org.sonatype.nexus	nexus-bootstrap	2.4.0-05		dcf6241f81a780b603a3c934dee72120ac889445
org.sonatype.nexus	nexus-bootstrap	2.4.0-06		cba72a992bc2b3054aeff7202ee3e6526196a4d9
org.sonatype.nexus	nexus-bootstrap	2.4.0-07		c0d7d9e56cca7f45fb034f5fa2caf99d83e8179e
org.sonatype.nexus	nexus-bootstrap	2.4.0-08		1cf938c6716b10c8ab9da67a6e422f108a603de0
org.sonatype.nexus	nexus-bootstrap	2.4.0-09		18ae38d7079f04a93d9eb0b1814c937266c20f02
org.sonatype.nexus	nexus-bootstrap	2.4.0-1		a7d3f045c32d82e76d8202d7e783321968827aae
org.sonatype.nexus	nexus-bootstrap	2.5.0-01		8cd7db0e15f7c767e2eb92a6582bf0039e55d042
org.sonatype.nexus	nexus-bootstrap	2.5.0-02		a28d70379e28ac534be8d6150444f226a6027320
org.sonatype.nexus	nexus-bootstrap	2.5.0-03		ceb7e91e4a7c2148b73e3c69d02aeffef6a5408b
org.sonatype.nexus	nexus-bootstrap	2.5.0-04		1af739465d9c75454ebe7a40e24717a4db0228e9
org.sonatype.nexus	nexus-bootstrap	2.5.1-01		ca8e433c97c52942aa8a97f6cd88ee456cd150f2
org.sonatype.nexus	nexus-bootstrap	2.6.0-01		465167aff051239ab8e2f8736236944b162b1a9a
org.sonatype.nexus	nexus-bootstrap	2.6.0-05		273132295b7e1787e850a1259ee38c0a0d1b3410
org.sonatype.nexus	nexus-bootstrap	2.6.1-01		93102a0106e55d6cb0bebdde696b2c24e3b9ef38
org.sonatype.nexus	nexus-bootstrap	2.6.1-02		bb736b87764beed97645cca1c465d11b92418dfa
org.sonatype.nexus	nexus-bootstrap	2.6.2-01		7911ebef00ccea80b60e1caacd87416d0a864ed7
org.sonatype.nexus	nexus-bootstrap	2.6.3-01		b762ce674e0114c8c0a1dc17727339c2ff494b32
org.sonatype.nexus	nexus-bootstrap	2.6.4-02		75da4a7c11fcebd5ec99cfdadaf923d5bc0ed7ce
org.sonatype.nexus	nexus-bootstrap	2.6.4-03		c312e7bf41ecedd15ad8ddc6834f3836b924da3f
