cc.drx	poi_2.13	ee		704dd3f98031dfcf71be1867a4ea486914031881
software.amazon.awssdk	rekognition	2.14.10		1a3ac0de2341173983d185ae0f22ff430d400659
software.amazon.awssdk	rekognition	2.14.11		e3e370d8326d7affecfdfae397e479218811bb4b
software.amazon.awssdk	rekognition	2.14.12		6a82f4badd90fb9bc1f873ea73b12b5c3898bd43
software.amazon.awssdk	rekognition	2.14.13		5c4c73982ebb7dbaad795b447f44a24da0cd5a9b
software.amazon.awssdk	rekognition	2.14.14		d4246e7d154c2e83262f1d4f49bd36a530b629ad
software.amazon.awssdk	rekognition	2.14.15		cde4ba5663b0e4c08ea9235c19333aeccea7c7d3
software.amazon.awssdk	rekognition	2.14.16		9386eac0e3e07f64f151c24e1458bee593244cbc
software.amazon.awssdk	rekognition	2.14.17		8248e7606a942ff3635a5f8a35f849be6de0b1c6
software.amazon.awssdk	rekognition	2.14.18		5cf352a3ff14d5bf9bf78a275840df870b9a0981
software.amazon.awssdk	rekognition	2.14.19		7203f6a3cf6c058e04ae35c783e60272e4ed3f8b
software.amazon.awssdk	rekognition	2.14.2		315890fa66fe53b2b8fbc42c123dd4367927cf05
software.amazon.awssdk	rekognition	2.14.20		b6044fecabc74ac81fa9e1baefc68f4445cb7e63
software.amazon.awssdk	rekognition	2.14.21		573b5022b92db7eef20a10c2c026b9d63daa9e7c
software.amazon.awssdk	rekognition	2.14.22		86093dea059f6f48c7fcd30ddb9e319d143b6d7f
software.amazon.awssdk	rekognition	2.14.23		6bb886cc48048032e71ab46c4cf8bd5fa13d0f1d
software.amazon.awssdk	rekognition	2.14.24		e4ff1945ac0f2f4319f9591354acd1a84d19a50f
software.amazon.awssdk	rekognition	2.14.25		761f8939cd5308262a75d5ee7cf8bdd370ce8c29
software.amazon.awssdk	rekognition	2.14.26		368112b06dd9c7e599babf7922d3e434c21a4f16
software.amazon.awssdk	rekognition	2.14.27		96e4324171fdf1443fc3134af49701168a4f1125
software.amazon.awssdk	rekognition	2.14.28		2754ac3f1d38cbc5b959060bc312d1aabd8a67e2
software.amazon.awssdk	rekognition	2.14.3		83ffbc739460310be557160eb2d0def51ae2f265
software.amazon.awssdk	rekognition	2.14.4		44cc01b90d0e9989c6d0d50c48af4c65e4293b0d
software.amazon.awssdk	rekognition	2.14.5		acd84465f625ffc9e292384ff3d93ca872f8c78c
software.amazon.awssdk	rekognition	2.14.6		3ffbf51aa406ab6fa55bf9aa603eb7410036a7dc
software.amazon.awssdk	rekognition	2.14.7		5daa8c1062b276075374173df33a0994164cf3f2
software.amazon.awssdk	rekognition	2.14.8		96fad06d23c43199c659c70df7bcd3bdcbb3f05b
software.amazon.awssdk	rekognition	2.14.9		f542c79b2a3e6d4a3f246460717a70a7bff7b480
software.amazon.awssdk	rekognition	2.15.0		a4c69becac6362cb50aece917eac1a77c5d69038
software.amazon.awssdk	rekognition	2.15.1		8b66bb38cc43a0820cf91ef85a3ae0bf52601ccf
software.amazon.awssdk	rekognition	2.15.10		17bc316f6cb8105281cf13a3fcb1ba749491275d
software.amazon.awssdk	rekognition	2.15.11		7592263e724eee3cf1e09fb555340fa28d3af23b
software.amazon.awssdk	rekognition	2.15.12		eaeee911f4230eaef51fc547c570adf351f61734
software.amazon.awssdk	rekognition	2.15.13		1e9d81755ecbbb46ef38e788aad8764e67d6e5c1
software.amazon.awssdk	rekognition	2.15.14		e62fbe49590c022c9af51ae48bbdc8f2e04d8976
software.amazon.awssdk	rekognition	2.15.15		cba5779516a3fab156d9916e370f4e69ba48afae
software.amazon.awssdk	rekognition	2.15.16		a57ba9024b55dbb8a0569d15f31dc8e1fec82486
software.amazon.awssdk	rekognition	2.15.17		183a49e9d25321bb8e60083127df3fe259046ce2
software.amazon.awssdk	rekognition	2.15.18		a9a7da8739e49005e08fa71393f74d706b345510
software.amazon.awssdk	rekognition	2.15.19		bb7ac0c2ad1ed17a98682d57c9af7d6f0fb9b1d0
software.amazon.awssdk	rekognition	2.15.2		a47aec1b62b7228f0f1d6ba71f1e7a23882acc84
software.amazon.awssdk	rekognition	2.15.20		fa3f65cb5670c66c735bd1b36fbe2c03175f5a12
software.amazon.awssdk	rekognition	2.15.21		26210a61299abbae36c5eff0b567dee4ef227dbd
software.amazon.awssdk	rekognition	2.15.22		9996b2d28ddece57690b9340c33aa6fdaf07b2eb
software.amazon.awssdk	rekognition	2.15.23		d8cc9a3ced333a0fa2e50100e92d9954a146d9fd
software.amazon.awssdk	rekognition	2.15.24		eee87d118c090580406ea2fd7e44ee50d6c7351d
software.amazon.awssdk	rekognition	2.15.25		f4ed18faacea1fdd34f6f33a7620ce015b9cdbae
software.amazon.awssdk	rekognition	2.15.26		42f647c13ae760203ff1658c98d8c97be5890e16
software.amazon.awssdk	rekognition	2.15.27		b95a120b69cbb8f6dd16ac1dd407496b22afee16
software.amazon.awssdk	rekognition	2.15.28		02ffbfe22451bb14639329d3905d6d58c50e3340
software.amazon.awssdk	rekognition	2.15.29		8e449ea465f75c389d04c4ceb8be32b3cc942c70
software.amazon.awssdk	rekognition	2.15.3		a60d792247a09c205d5bb426fb85b6437440cbf5
software.amazon.awssdk	rekognition	2.15.30		7a7d1b7fa4f6bca4c288feb8fa9d4796adfe49a3
software.amazon.awssdk	rekognition	2.15.31		eae1e7a036157de8a13ded10fe023d038e18df56
software.amazon.awssdk	rekognition	2.15.32		06ec82803e19b89032aa8e2ed980e4d758d8713a
software.amazon.awssdk	rekognition	2.15.33		39a53225342550f5a30700af6b5f864dd618b84c
software.amazon.awssdk	rekognition	2.15.34		9a1e7f1403c1bad6746e6bea8bc9593279691cb1
software.amazon.awssdk	rekognition	2.15.35		3c74b2fa9d1249ad06d1caf92fac409547ccc29f
software.amazon.awssdk	rekognition	2.15.36		7dcbae09a02059e323a59f54df4a544db246e97d
software.amazon.awssdk	rekognition	2.15.37		2f672164125a5c6f512bac435dbbf08897422f93
software.amazon.awssdk	rekognition	2.15.38		731db105977ad3ea9ae4a5a533b2bc5b22488305
software.amazon.awssdk	rekognition	2.15.39		cc2a89640414d2d55cc8fdf0bf1575db1aa86f59
software.amazon.awssdk	rekognition	2.15.4		102a44a66a6a9dbfc4dc712f5ff7214f7240ee13
software.amazon.awssdk	rekognition	2.15.40		01de1842afc13c30cf235c203601c737c08f378b
software.amazon.awssdk	rekognition	2.15.41		f7662b6e87007e56b5faac48816d5fc3f8d2fdcb
software.amazon.awssdk	rekognition	2.15.42		9c6acdf8e910edb6168df6402e0661710850c3f0
software.amazon.awssdk	rekognition	2.15.43		6f977df2d7c5f0ae526f5e29312eaef1bd75b15e
software.amazon.awssdk	rekognition	2.15.44		89c3a5b2962db09f4bbf8725c1b143de162e3878
software.amazon.awssdk	rekognition	2.15.45		f65fba83c8f9038d60a8debb7ec296b992184e32
software.amazon.awssdk	rekognition	2.15.46		526077ff584af8f7e31a607ef5a99fa38fed206c
software.amazon.awssdk	rekognition	2.15.47		84c2a2361ffb63c75c857a303ddac1509f230344
software.amazon.awssdk	rekognition	2.15.48		d2c0060892a39be83763e13f3f913c35f041fee5
software.amazon.awssdk	rekognition	2.15.49		e5e90709633e95b36f1abd0ae50c67a87839ee49
software.amazon.awssdk	rekognition	2.15.5		81fc625fe0c49eda27d678a9c7ed38def89f3d8f
software.amazon.awssdk	rekognition	2.15.50		c1706de65484cbe1155d734653514e8f93d7227d
software.amazon.awssdk	rekognition	2.15.51		67e65a33cfb69a3f0b67f3ce26ae961c143a6a38
software.amazon.awssdk	rekognition	2.15.52		c7a7ded94eaa82fdd671860c5255369cb0142393
software.amazon.awssdk	rekognition	2.15.53		cf99231076aba6a87a0eb801c4a7fc423f81c6e0
software.amazon.awssdk	rekognition	2.15.54		027809a8d5ee51e48b254dab3961fd4a2324a045
software.amazon.awssdk	rekognition	2.15.55		18950e851b743c5c9ce307d6ca8ea7d3fe3fbbb8
software.amazon.awssdk	rekognition	2.15.56		220b7400869c297dabe766f0e3371eecfff157db
software.amazon.awssdk	rekognition	2.15.57		8d27a99d0335b142808331a94a3f5679b807d97f
software.amazon.awssdk	rekognition	2.15.58		bde66bb79e7f3dc2fcea6fd52ac7feece052bc34
software.amazon.awssdk	rekognition	2.15.59		fc9c06e01fb2b0e75f8440607314e3ec8d3b8891
software.amazon.awssdk	rekognition	2.15.6		c52bec3a494eb7cf8a7fdf0d75e4e3f064822768
software.amazon.awssdk	rekognition	2.15.60		1828c9abdc6d1308c386f1b31e68e696439d026a
software.amazon.awssdk	rekognition	2.15.61		d79b1562eb8ce2eb9a52116db365af4d4ff83519
software.amazon.awssdk	rekognition	2.15.62		5a9aa9c558192ee860ad9e182d7977ffac4c4c15
software.amazon.awssdk	rekognition	2.15.63		767571f5ca8b5e3c3e1865d1656f0009c1a9f984
software.amazon.awssdk	rekognition	2.15.64		7bed2917671b27906eebb2e5758c5d3270c156ba
software.amazon.awssdk	rekognition	2.15.65		103b6af171743a1cdc93575342b172510a15bb54
software.amazon.awssdk	rekognition	2.15.66		1d03f1483ce8d6dd82b10e8b5d65946a83b3c343
software.amazon.awssdk	rekognition	2.15.67		70584bce6b3b8636f4dcaca086eaf760863dbac0
software.amazon.awssdk	rekognition	2.15.68		65e0c8e32c4d4f49e662fde4ad7e8355d20e573d
software.amazon.awssdk	rekognition	2.15.69		5662398e938211cb8a59b989690d188c5b33d2d0
software.amazon.awssdk	rekognition	2.15.7		1dd6b615d99a34cb90d6f167ca55752c8a5c34d8
software.amazon.awssdk	rekognition	2.15.70		f3d40123aa3290e0164f75fa8d6b411dfa239aa6
software.amazon.awssdk	rekognition	2.15.71		2137e5973aac8746f8b2c8a5d60bae783facb934
software.amazon.awssdk	rekognition	2.15.72		68ca920a857c4e22f6d843cfbb73e8d6f74a8dd8
software.amazon.awssdk	rekognition	2.15.73		e8eac497407122da35e9da53a8480bb33ac3bd76
software.amazon.awssdk	rekognition	2.15.74		8f1b45048a91c30fc72596bb531c96f184998330
software.amazon.awssdk	rekognition	2.15.75		9a234a9aae44e8225ef33680deae59a1fadbaa9f
software.amazon.awssdk	rekognition	2.15.76		22f1af1f5c221e4f7f9a487169c43b147a9c9940
software.amazon.awssdk	rekognition	2.15.77		b1abcd96ff723d31d673e9af8b5e84ee7456027f
software.amazon.awssdk	rekognition	2.15.78		0e34936729e1dec50bdd041f64261593bdaf4db4
software.amazon.awssdk	rekognition	2.15.79		e1df8e0c7809d32b8ac6b26d6301837ca563f08e
software.amazon.awssdk	rekognition	2.15.8		030451e445282ec66c9cdde91491f1dbc4646b98
software.amazon.awssdk	rekognition	2.15.80		50f0a63fda0756c3b93929ba3f0bdad85968e222
software.amazon.awssdk	rekognition	2.15.81		5379fc2abbac85394c51010e3db4f7dca84b875a
software.amazon.awssdk	rekognition	2.15.82		673a73b06cf441003e648e1308eac426d2b58365
software.amazon.awssdk	rekognition	2.15.9		39af0661109ee122c419d9dca7e8f9451595a092
software.amazon.awssdk	rekognition	2.16.0		2b304db5123bbf083cdbb6688ccfc0b6ebf13783
software.amazon.awssdk	rekognition	2.16.1		06a83c21732fb5e638db081366fad3da6a448303
software.amazon.awssdk	rekognition	2.16.10		5eb11cace931d1faa594e8a7884375611b3bc92e
software.amazon.awssdk	rekognition	2.16.100		0bf1002c3c8f39d4e7043a4d52038b25c71e264e
software.amazon.awssdk	rekognition	2.16.101		c2b780f751ddc7bb00d23386cea52121b9c822cf
software.amazon.awssdk	rekognition	2.16.102		0f00397dcfe5ec18cbe8fad26e071073fb7a1da8
software.amazon.awssdk	rekognition	2.16.103		283fd9002c91a5c29ffac13aa1639b4c5d7ed2ad
software.amazon.awssdk	rekognition	2.16.104		1ec02fe64ee8811f66adb1a1b4fe6176490c3ad1
software.amazon.awssdk	rekognition	2.16.11		a943c5562bd965a91b2fa27ddfdeb90efd04a66f
software.amazon.awssdk	rekognition	2.16.12		e17a43b75488ca90be1bfa0d7fca6f73ef814cef
software.amazon.awssdk	rekognition	2.16.13		7d8dccc7cda8fb86092815d3fbe227f6c75c465a
software.amazon.awssdk	rekognition	2.16.14		ec710a7c9f6a141861eb0c80400a8dd2bfc540c5
software.amazon.awssdk	rekognition	2.16.15		2eb71ed95da74544067a674099a1e6e75565c6d1
software.amazon.awssdk	rekognition	2.16.16		6f74102588e909b32e416b8f6db26488c1b1b44e
software.amazon.awssdk	rekognition	2.16.17		18129e748df7867a40f86b5b5924bca13d7d7463
software.amazon.awssdk	rekognition	2.16.18		12556b1a6a36105175d547efc75e67c04be18fd2
software.amazon.awssdk	rekognition	2.16.19		0656e5dd0dd4f1b6d1d2e60ec7eba8daed6d3842
software.amazon.awssdk	rekognition	2.16.2		07039de9f64dae74b622722951f075f141554bf8
software.amazon.awssdk	rekognition	2.16.20		a640c38b4fcada455ef90329fc6453d50cf36b73
software.amazon.awssdk	rekognition	2.16.21		d30ba36933fcbedce20786bea03ffc7616a79dae
software.amazon.awssdk	rekognition	2.16.22		83487fef691e1070d2a82fb183302726855fc67f
software.amazon.awssdk	rekognition	2.16.23		cc3bfc6c52596de0e0c122e09422c6ed45328207
software.amazon.awssdk	rekognition	2.16.24		ded7c2774e97b606e60a8172ef7d67a3303a92ec
software.amazon.awssdk	rekognition	2.16.25		083c2a8d3c06e4d568769deb6e1bb2e9fba14cd1
software.amazon.awssdk	rekognition	2.16.26		183fe6c1f845815dd1363f7341fcb54f4991e07b
software.amazon.awssdk	rekognition	2.16.27		17c9fe15bc06e023b570a2f8c8b5eb0fde4cee11
software.amazon.awssdk	rekognition	2.16.28		a6456812fa613c75ce605b6fc86c4fe1977688fe
software.amazon.awssdk	rekognition	2.16.29		8c828f67a33587fdc74ef8821d69b3c68329e090
software.amazon.awssdk	rekognition	2.16.3		cf019a0638342afc55251b7683514f8ecd3e8249
software.amazon.awssdk	rekognition	2.16.30		19a5a75fc6689f1109da74aeb05c23bc44448cbb
software.amazon.awssdk	rekognition	2.16.31		ab8b22a66d349e0d2eaa257cf2e21d302c27c07a
software.amazon.awssdk	rekognition	2.16.32		817712881122ae5e6db4b4f2934d984dcb7e61f7
software.amazon.awssdk	rekognition	2.16.33		ee0cf907173fc17f70eb92c5f5b8923c99ff87ac
software.amazon.awssdk	rekognition	2.16.34		2e893bc3451a0f33b250914e37aa3cdf42899362
software.amazon.awssdk	rekognition	2.16.35		357a6c07bc224fddc5f6e0731e221ecdb9bd9b66
software.amazon.awssdk	rekognition	2.16.36		a1d8cc14bb932cb679a0c23869b39691cb507adb
software.amazon.awssdk	rekognition	2.16.37		b2e1b81a0492df877e6ead1af764582e5f69ee18
software.amazon.awssdk	rekognition	2.16.38		56d4182ea4374d2cf72478ecd9996de79a8e4014
software.amazon.awssdk	rekognition	2.16.39		b69562a6fc2ecb24a232d38e70c95121f9bc2b6b
software.amazon.awssdk	rekognition	2.16.4		87216348884385844be4cc0aaa9e2808fa6c8fc8
software.amazon.awssdk	rekognition	2.16.40		e8e916b81d0b88fae4a36fcb710859652f3ad648
software.amazon.awssdk	rekognition	2.16.41		bac026adbb42b31378fbdaabe2a7ffd33510c121
software.amazon.awssdk	rekognition	2.16.42		3ceb622f9d7a9bda030b0b2c499f313c9986844a
software.amazon.awssdk	rekognition	2.16.43		ebd07843a8f4a577da4038b7db180a713ec3cf7b
software.amazon.awssdk	rekognition	2.16.44		932fed4a0e1efdc5e892abd8acb5d113f1aed15b
software.amazon.awssdk	rekognition	2.16.45		be1b94c787e3a26cce9078bb3e925fa8dd5fabc9
software.amazon.awssdk	rekognition	2.16.46		da9dc81694f46a7e941e27ccdbaa52b3e65c10ab
software.amazon.awssdk	rekognition	2.16.47		1419624b320a458cc077e328075d193f872dd848
software.amazon.awssdk	rekognition	2.16.48		23476f13a699758efe270a97b8067444870a09fb
software.amazon.awssdk	rekognition	2.16.49		e9fd375e4e4e55ee23323008ee70b80ae971476b
software.amazon.awssdk	rekognition	2.16.5		77c00c79cc39ba71e6c9b35c6b547e6cfd20956f
software.amazon.awssdk	rekognition	2.16.50		4089bce1aec191a843d7470009a8fc11d087aa9d
software.amazon.awssdk	rekognition	2.16.51		64feff0fcfefc26d68066bcb3e60d12410a42ed0
software.amazon.awssdk	rekognition	2.16.52		d1985b17e38bc0f76b33dda18cf4c806a5f89272
software.amazon.awssdk	rekognition	2.16.53		776af6e6dafd90965adcdf62d51c8431bb78cd61
software.amazon.awssdk	rekognition	2.16.54		c1b87f20bd3ea92f5aed3897b999e356bbfabf69
software.amazon.awssdk	rekognition	2.16.55		44e833d83345cc5f9bd42494a9be8c77d0ebb0e6
software.amazon.awssdk	rekognition	2.16.56		0ff64a7c8e6b1d80677b3e3424ae0ce804e31ba9
software.amazon.awssdk	rekognition	2.16.57		196fa8c07dbf50c9ab7ba40c1a98f3cff205938e
software.amazon.awssdk	rekognition	2.16.58		cb7e7649c2d1c46ca76e8edcfffb2e87aaf74886
software.amazon.awssdk	rekognition	2.16.59		89c9eedfa25a9be0700134caf12932bc36db22df
software.amazon.awssdk	rekognition	2.16.6		c117f9395bd62846f53db119534c4f09c82f6a1f
software.amazon.awssdk	rekognition	2.16.60		5fbd147ec4f627f91d4d82b995037fc937f36a7e
software.amazon.awssdk	rekognition	2.16.61		518c649f0fa77920fde0eff38ccf3316083bb64e
software.amazon.awssdk	rekognition	2.16.62		df96681c8b4dd9ec290b1a81084abe926ffefe2b
software.amazon.awssdk	rekognition	2.16.63		192e9bfc962b38ad3416cac3696ea7810de51349
software.amazon.awssdk	rekognition	2.16.64		45fe2c070eb2f8a9a5e987ec40ae8a2e3a84ced7
software.amazon.awssdk	rekognition	2.16.65		2cc10a68fc8e4040194d10cdffd695aba51afb2d
software.amazon.awssdk	rekognition	2.16.66		9ab09bbca8b7749fd68e429949dc47c21a289311
software.amazon.awssdk	rekognition	2.16.67		af7c88aa830d02eea6a0159ce0f68ac6198e3a2a
software.amazon.awssdk	rekognition	2.16.68		7c3f123c5c37c97712ecc1ef932d992d21cc67ed
software.amazon.awssdk	rekognition	2.16.69		9a1aaa5a7d0295b6cf90026a442cc103c4678de3
software.amazon.awssdk	rekognition	2.16.7		a602cec79a6717ea150a18ffa7a7110266e56ba0
software.amazon.awssdk	rekognition	2.16.70		39cfb677133f8f2116c9898e2fbee4f743875152
software.amazon.awssdk	rekognition	2.16.71		47b819682f92d68d3b8cacba5952d445491e3427
software.amazon.awssdk	rekognition	2.16.72		680511f520c1dafd569baef0063a4483a1429b81
software.amazon.awssdk	rekognition	2.16.73		331646f2ed5fe6093990b08cf244efb281255520
software.amazon.awssdk	rekognition	2.16.74		ce60e0c6586c2ec57bb61768ba9ec558748c1873
software.amazon.awssdk	rekognition	2.16.75		5c2816432baa074e2c7b5a55b302d1a76652b0ec
software.amazon.awssdk	rekognition	2.16.76		c04809edaa24f4f508bae074ffc6888c52aa0c4b
software.amazon.awssdk	rekognition	2.16.77		9fa0458826dd38d935d757ebe6fd4af04be9e063
software.amazon.awssdk	rekognition	2.16.78		e110ffa18d89af7c8c1e530ce9eaa458ef0c1a78
software.amazon.awssdk	rekognition	2.16.79		4409f4ec7af63e2de8fa8959a51df6276fa0f4aa
software.amazon.awssdk	rekognition	2.16.8		ed2e509b11c3efa7a94ad352a4dabdab2655f177
software.amazon.awssdk	rekognition	2.16.80		9361a59781f41e33391d4235a71388227a728eab
software.amazon.awssdk	rekognition	2.16.81		f3e127c44e473e3c9c1ea274e67ec159ec38e78c
software.amazon.awssdk	rekognition	2.16.82		302c97e638cb7e4aa53a78d1485807366b1cdeea
software.amazon.awssdk	rekognition	2.16.83		f028ed38c235aa21c8906fc70024a4469d5cf825
software.amazon.awssdk	rekognition	2.16.84		cce715c965f686b24257081fb5aad76386e1b401
software.amazon.awssdk	rekognition	2.16.85		ff75730ff0387ffccdbdc2ea0c4b540c23f55fca
software.amazon.awssdk	rekognition	2.16.86		1d3e287cbd34c45917413827790375b8c0bd4d18
software.amazon.awssdk	rekognition	2.16.87		f75afcea2ea9dbd1ca92278a81c61405928a9a40
software.amazon.awssdk	rekognition	2.16.88		b2d933a0122af0cc45a7ceef89ee7f826c8e26e8
software.amazon.awssdk	rekognition	2.16.89		309b0039f84d9e8b7cb728384703fd9d514bae9c
software.amazon.awssdk	rekognition	2.16.9		3c7cb5a0433e5126ef237684cf34b5ea03a8266f
software.amazon.awssdk	rekognition	2.16.90		3919a87e44aefc4604a3988ea5441eab20a13640
software.amazon.awssdk	rekognition	2.16.91		09320088d2da2f7ef5625218f597ef5637ef2765
software.amazon.awssdk	rekognition	2.16.92		241e7d0254e8e6bbb2b48d048373e5e92de336f6
software.amazon.awssdk	rekognition	2.16.93		8b73823b3164dfb07e801ad53eb93cf448c76e0b
software.amazon.awssdk	rekognition	2.16.94		8c4495c32ad935cb597a856e92ee6368854bfc9a
software.amazon.awssdk	rekognition	2.16.95		3cc66f1c205a7947bbbf8730cff7ed63a6b65e7e
software.amazon.awssdk	rekognition	2.16.96		5113d9cf052839a23f65386573cccd80f89dc4aa
software.amazon.awssdk	rekognition	2.16.97		b8e328b2c8f99b82f2f696e7391a21c90bcb4ec0
software.amazon.awssdk	rekognition	2.16.98		5ba13d377092e0dba3c6c71530ecc5d61ff0bd40
software.amazon.awssdk	rekognition	2.16.99		37acb2da531dd135cbdb14bcf2cf677d95a827f4
software.amazon.awssdk	rekognition	2.17.0		30261aa8545e69e43f56812ba348a5df46acc9dc
software.amazon.awssdk	rekognition	2.17.1		a4259921c71b753cc0fef0add8305d62b046d38c
software.amazon.awssdk	rekognition	2.17.10		855400cfb69e55dc7a96755422e146b27a63c412
software.amazon.awssdk	rekognition	2.17.100		84d0bec97ace8616e6523ecdbff2e41922165cd5
software.amazon.awssdk	rekognition	2.17.101		07945a89807d883515d36cc942a4cd27cd8b0b1c
software.amazon.awssdk	rekognition	2.17.102		76dc142d3834326040669894b83336983f34a603
software.amazon.awssdk	rekognition	2.17.103		08ae00ab891b8fc5d70de9647664a6de7b040ac9
software.amazon.awssdk	rekognition	2.17.104		76cc19b037e9c0fd38e0fa611cc99ef38908c56d
software.amazon.awssdk	rekognition	2.17.105		901b522125e1b40eeb9dfba657bce2fdc7887f57
software.amazon.awssdk	rekognition	2.17.106		ff3d5b940cf6f37db9566dc6fedd014f6b915362
software.amazon.awssdk	rekognition	2.17.107		7c5b367e32c02ced538186581600c686d886756c
software.amazon.awssdk	rekognition	2.17.108		10b8ed6c9bffbd81e46bced62cf094c5bf6349d1
software.amazon.awssdk	rekognition	2.17.109		586f59a26bd8cd829712a1df85634e61818cf892
software.amazon.awssdk	rekognition	2.17.11		0e39ffdffdfb1be4a7b90f4615a0b4d1b2b91f4e
software.amazon.awssdk	rekognition	2.17.110		6a8d831755ee42813c786ca1e615a3afc9d701e1
software.amazon.awssdk	rekognition	2.17.111		ec97c4edf1da7f942086238159ed0ef53d59d7c0
software.amazon.awssdk	rekognition	2.17.112		e65caf30b671c3c1bdbb3471b67d6d66960b67e5
software.amazon.awssdk	rekognition	2.17.113		4eab5ac7d737db34fa31fa65fec5beeed5118d6f
software.amazon.awssdk	rekognition	2.17.114		0897701afc37be1e679b974de423f95f1536c231
software.amazon.awssdk	rekognition	2.17.115		e1be45beab98bbb22124548d91b943784610d521
software.amazon.awssdk	rekognition	2.17.116		cf09fecb3a645add033f159ee955c97a0cdb993c
software.amazon.awssdk	rekognition	2.17.117		d9fcb768c8005ef34d50a0b0b6c0f195d5066642
software.amazon.awssdk	rekognition	2.17.118		2cb977d6e88c3190470fb81cc652b233da6fd860
software.amazon.awssdk	rekognition	2.17.119		2dd58c6add1bcbb2c7c53a6f3eb98620cc2f738a
software.amazon.awssdk	rekognition	2.17.12		1d7ad620c541ad879437a6dbd209f54a3fddae49
software.amazon.awssdk	rekognition	2.17.120		8db2daf7affdbdefb610ae0bfc97e95cf6d0bc8b
software.amazon.awssdk	rekognition	2.17.121		cb0b703a684ba29bccef0ac3bfd2fca1c0567aaf
software.amazon.awssdk	rekognition	2.17.122		f3f67527aaa1ebff6dc915ccba781b4518115005
software.amazon.awssdk	rekognition	2.17.123		84fb5ef15bdbccf0e8d056950ce6d63163ec06a5
software.amazon.awssdk	rekognition	2.17.124		a13aaeeb7badb42d6c82375c4b424f25d815b60c
software.amazon.awssdk	rekognition	2.17.125		af1b815f193bb4ecb398a17e883c1dafa492ffeb
software.amazon.awssdk	rekognition	2.17.126		5bff05ff45dd0e7818cc19cb3c57026b6cc8d6d9
software.amazon.awssdk	rekognition	2.17.127		20cf5d4ba856638a1517d3c0e69d97cda4c160ae
software.amazon.awssdk	rekognition	2.17.128		f557eab6f3eeaba7fd18782f9d0d024194b28ff7
software.amazon.awssdk	rekognition	2.17.129		31a3b8ecc56c55c39e5177d93ccbf98e0a561b71
software.amazon.awssdk	rekognition	2.17.13		944a535777491efbc9db0212623a4a020481d8ea
software.amazon.awssdk	rekognition	2.17.130		42970dd2892da09ab673724770c6df19182f5660
software.amazon.awssdk	rekognition	2.17.131		59ccc298cdb471c61d42a4fe5e60b54509ef0107
software.amazon.awssdk	rekognition	2.17.132		268857319ab2e78eaef4f645a521aa1423b6fbee
software.amazon.awssdk	rekognition	2.17.133		27531dce8339d111c17c4819996614d387d62b47
software.amazon.awssdk	rekognition	2.17.134		587ae1b791acfe21c3d2661b97f0dd193c46ad33
software.amazon.awssdk	rekognition	2.17.135		7928c5f207b26a6ebc12eddfb196fbd8d49d210d
software.amazon.awssdk	rekognition	2.17.136		86e297c65c633b21810be1027dd34038e3adc6ca
software.amazon.awssdk	rekognition	2.17.137		e4468371489f6e8fe462ee6e00dd18ef121a80bb
software.amazon.awssdk	rekognition	2.17.138		74738489cd77a7b7802ebb3f05180eab0d083cf9
software.amazon.awssdk	rekognition	2.17.139		505502b543c8918adef7649c07d3a7d4c1f5e511
software.amazon.awssdk	rekognition	2.17.14		ffceb9d9e76e52a74a9eaea165b7d37104aa9ed2
software.amazon.awssdk	rekognition	2.17.140		ef0d72e5da13f9bcf97978a404ee2f577f64d2ae
software.amazon.awssdk	rekognition	2.17.141		ce88a04e622929ab777026e2d22eac21e1eccf18
software.amazon.awssdk	rekognition	2.17.142		a62c71a810d8cee5c8e3a1ff680a18963ae30f14
software.amazon.awssdk	rekognition	2.17.143		5639bd0b5dfb8e320916b49245501ec07705123f
software.amazon.awssdk	rekognition	2.17.144		69bc5765f048743efcade8f6cc5ac2286198bfdb
software.amazon.awssdk	rekognition	2.17.145		5f47b484ecada7600413d16127ad8f30ae48a14c
software.amazon.awssdk	rekognition	2.17.146		855768eaddde8540f20db261e143fe5e6b0b5c21
software.amazon.awssdk	rekognition	2.17.147		6a1418e56859f7fde8c284b6b68798bac58dc955
software.amazon.awssdk	rekognition	2.17.148		f71170e2dca6dc1ce784d1eeac94db134bb21758
software.amazon.awssdk	rekognition	2.17.149		2b4fd0159acdec8be4d4025f7b02e9eff5ae332e
software.amazon.awssdk	rekognition	2.17.15		e702686b1b981cfb0f446dc4b46a7dc11ed5c3aa
software.amazon.awssdk	rekognition	2.17.150		1b8cfd14c6ed275d7f0e4f27f169cafb728e5dc0
software.amazon.awssdk	rekognition	2.17.151		ca773558166e78f5c412f2924f6bf0a120ef9d04
software.amazon.awssdk	rekognition	2.17.152		9cdc467dd860e52fc5714d5768c49407b458561c
software.amazon.awssdk	rekognition	2.17.153		619a9dcee70d2eb17d195ed9269f3d815ec7af29
software.amazon.awssdk	rekognition	2.17.154		d82db41cd5c3d4cf298768203323edc79e20e45a
software.amazon.awssdk	rekognition	2.17.155		d02c87acc4ec93af8069bf6dd062b3916115f1f7
software.amazon.awssdk	rekognition	2.17.156		6454256f84d6bf016bec6c4b0d8f8bab18242bc3
software.amazon.awssdk	rekognition	2.17.157		8ad8989a8e658092cb87adf974ea9e7ae3fe6b75
