at.iem	sysson_2.10	1.12.0		0cf0b2b40acd4a8b5742b0ab08f9838f475ea92b
io.quarkus	quarkus-flyway	3.2.0.Final		b7057564741ffa41d00a705544354c4469fc5187
io.quarkus	quarkus-flyway	3.2.1.Final		811a1d129d19e100829d6acd8819507023e45579
io.quarkus	quarkus-flyway	3.2.10.Final		1f042b9636eb229ad7ed309d84f25450dbc3483a
io.quarkus	quarkus-flyway	3.2.11.Final		08bba08f389d8cc242e3f57191baaaec7ad2247e
io.quarkus	quarkus-flyway	3.2.12.Final		87fe0af129d7846defd9d9fbaf0b32f15935b2cd
io.quarkus	quarkus-flyway	3.2.2.Final		169e7a5dc284122a52cb273f2a7f5a656b4233ee
io.quarkus	quarkus-flyway	3.2.3.Final		b7a4c9b93d475a5b491393bf2d671ec5856ae464
io.quarkus	quarkus-flyway	3.2.4.Final		37676ef78d3af7c03a1ec73ced863e3b1a7c9219
io.quarkus	quarkus-flyway	3.2.5.Final		7b2e8dce575e0b861390bd4d32af38c6f8ba884c
io.quarkus	quarkus-flyway	3.2.6.Final		91d61678cde1fa6819b4589a13e37ae0ff28cdb1
io.quarkus	quarkus-flyway	3.2.7.Final		346bae18bcb5bcbf522456b3f8db6f0cc6d0b748
io.quarkus	quarkus-flyway	3.2.8.Final		86f706e64417b431c080dec61b73ce149642a4a9
io.quarkus	quarkus-flyway	3.2.9.Final		9cbd9b5fe463aef058e1b51bcd315203052a6cf0
io.quarkus	quarkus-flyway	3.20.0		9d5e130f0055b5bf743c538dd40ffc3b91bd7679
io.quarkus	quarkus-flyway	3.20.0.CR1		0d2d6ecd4104e66dd0b2cd196330bc9b3bc5af54
io.quarkus	quarkus-flyway	3.20.1		968b0e5a8300f6434683d6360ffc483186a4a8b6
io.quarkus	quarkus-flyway	3.21.0		2497c4f4d4aaff3e1d2acdd7ee7bd1d65bfdd393
io.quarkus	quarkus-flyway	3.21.0.CR1		1a8da1aacff77ac4c25d5a971c29123260e3c1e6
io.quarkus	quarkus-flyway	3.21.1		0bfc15b4c2f72245a7b663ebd96ad67abfdb27ac
io.quarkus	quarkus-flyway	3.21.2		147fb86fbbf01851c664a3b9dd9d7bc7341c1c4e
io.quarkus	quarkus-flyway	3.21.3		a014902f654df1410460e8f836993291d94f57dc
io.quarkus	quarkus-flyway	3.21.4		44ae0d58635e6a5921459dc854aae73b20966725
io.quarkus	quarkus-flyway	3.22.0		2df4d959d2d1a4c42caa214f6fed9ddb004d0f06
io.quarkus	quarkus-flyway	3.22.0.CR1		dfff5bcb77822340dface4a395993caefad25958
io.quarkus	quarkus-flyway	3.22.1		d3a75967041916e60375bd97f4dae1c9a9c46f4e
io.quarkus	quarkus-flyway	3.22.2		4500f5f27f30defdcf58d89fc61bacfd4fe3528a
io.quarkus	quarkus-flyway	3.22.3		b7cb56b6cd65dfd73ecbc4ba2756c8bc4cb2399a
io.quarkus	quarkus-flyway	3.23.0.CR1		5a1798bdd44df62e340e6c4dfa6bfeddb8f3225c
io.quarkus	quarkus-flyway	3.3.0		87b42fb8d286d3734f275ab7ca34795b81c83398
io.quarkus	quarkus-flyway	3.3.0.CR1		9a7836c91880cc573d75e388c3800fa2e71c5374
io.quarkus	quarkus-flyway	3.3.1		0e52be1389662edfad54c6709918160c08f94a4b
io.quarkus	quarkus-flyway	3.3.2		49bf6cd6a00ae308604299440dc5c245fb8ee24b
io.quarkus	quarkus-flyway	3.3.3		4b0d6770108243bf8bec728ad2ab26d702902370
io.quarkus	quarkus-flyway	3.4.0		d916354e44d1fda2ddfa732d6537436bd8ce7d6c
io.quarkus	quarkus-flyway	3.4.0.CR1		1f087eb622060468c2400bd0afa2e200dcc5606e
io.quarkus	quarkus-flyway	3.4.1		a67ac4149b5ce433d1802a87bc36d073e2a99b6a
io.quarkus	quarkus-flyway	3.4.2		8efcda2cc89cd37fc36051277751466949cfedf2
io.quarkus	quarkus-flyway	3.4.3		c93fca8ce83746950b21190e1c3cb776f4563350
io.quarkus	quarkus-flyway	3.5.0		62dc48266254bcd4bb508edf26ecea939e21989e
io.quarkus	quarkus-flyway	3.5.0.CR1		264ba29a7d1f405f1b60c7eac8a93a215a3dff80
io.quarkus	quarkus-flyway	3.5.1		33ba6a1333e09eb3738367d310a0fb26a785762e
io.quarkus	quarkus-flyway	3.5.2		0112f33e6a00ee9bdd4c938d1d03e277e9bdd3d7
io.quarkus	quarkus-flyway	3.5.3		99a9a012da09da9f401d2351339b6322fbc017f4
io.quarkus	quarkus-flyway	3.6.0		88e682e691829d2dc360c0a48ed8ff40bac7a8d7
io.quarkus	quarkus-flyway	3.6.0.CR1		37dc686d8171cc25c3ad6329cb6fafc9c0a5de66
io.quarkus	quarkus-flyway	3.6.1		ee27dd262fd995b19ae4b0ed229ad972728d2e2a
io.quarkus	quarkus-flyway	3.6.2		1b6d876afdc207a52ef1df370306ee6cd3143583
io.quarkus	quarkus-flyway	3.6.3		cf6e8e72ff2c0e10426ff88deef8f695322b3247
io.quarkus	quarkus-flyway	3.6.4		544230a549bb9e3707b0947d90b87f9a8380085b
io.quarkus	quarkus-flyway	3.6.5		cb3ab053d15723a765b289a016e69f9a91169f55
io.quarkus	quarkus-flyway	3.6.6		83a73651be44b8d4d0134c8aa88ad5810a4af238
io.quarkus	quarkus-flyway	3.6.7		7a21051e1b47807eb240e96c64141f3248efcd0c
io.quarkus	quarkus-flyway	3.6.8		b6447c706c2a64d7d7f1c46fa822e1a3ce4b8123
io.quarkus	quarkus-flyway	3.6.9		9b55390bd4ed2bb8d4e6ed1aaa15e638848f5d7c
io.quarkus	quarkus-flyway	3.7.0		96d3386b5f686eee947bce9a882bc689155f99ec
io.quarkus	quarkus-flyway	3.7.0.CR1		58713ea619befbe6e6881b5b90adf05f2d612600
io.quarkus	quarkus-flyway	3.7.1		4ab3707970bc45331728c567f849f7957d90cb77
io.quarkus	quarkus-flyway	3.7.2		f68fe69b426edd96e14931cd851220f1980aab0e
io.quarkus	quarkus-flyway	3.7.3		925bda9ac406b18fcd56f6be7011eb99a3ffa8b6
io.quarkus	quarkus-flyway	3.7.4		4cb502285925ab41524383fb86c6baa685748d1d
io.quarkus	quarkus-flyway	3.8.0		f6fd0582dcfb2b98db331e4b099b3b368db65597
io.quarkus	quarkus-flyway	3.8.0.CR1		ac9c016ea4ee82420a07f50a04c34784fca8fbc3
io.quarkus	quarkus-flyway	3.8.1		da188e13eb302050bb3b4f65200b9180fe674ba4
io.quarkus	quarkus-flyway	3.8.2		d8b9f7b35ec042776613238bc6f29476cd121657
io.quarkus	quarkus-flyway	3.8.3		7669f10605ea214ffba58fd471aacaf83c699364
io.quarkus	quarkus-flyway	3.8.4		22a9479e95b2dc1c4b25b8cd25a3b3650a5a414a
io.quarkus	quarkus-flyway	3.8.5		4579bafda4c41011ec8d0aec7d8a915bad0dea08
io.quarkus	quarkus-flyway	3.8.6		a13302db183bcfcfd03ff7b4e788f114aef1a727
io.quarkus	quarkus-flyway	3.8.6.1		06c0015870b763a874ee5000ed7c2672145ad822
io.quarkus	quarkus-flyway	3.9.0		115e73c6d768fc096b5f4010f9ead67e0902e142
io.quarkus	quarkus-flyway	3.9.0.CR1		c677767b5e3eeb5372d79e0764d1854e058604dd
io.quarkus	quarkus-flyway	3.9.0.CR2		99414696abc574281901d99d42a9893eb1386b5e
io.quarkus	quarkus-flyway	3.9.1		fd7b77fe9611c2ee37b25db7122788151d2dfd66
io.quarkus	quarkus-flyway	3.9.2		c009ca264a9e81a8377c1e24b21e7a802d37dab2
io.quarkus	quarkus-flyway	3.9.3		9a8976e51e2e79f7c48e3bd7d02a96d07000966d
io.quarkus	quarkus-flyway	3.9.4		ce5ce5937501544efc0351072ff8baee075a5149
io.quarkus	quarkus-flyway	3.9.5		d4b0786cb5e944c2039afb9930c1661bdc143f00
io.quarkus	quarkus-reactive-routes-deployment	2.10.0.CR1		f3ce54c4616d097b0657b41184adf5ff23ed083d
io.quarkus	quarkus-reactive-routes-deployment	2.10.0.Final		08ae944b49be3ff0e9834570d47348f6585a5090
io.quarkus	quarkus-reactive-routes-deployment	2.10.1.Final		973b352e9a4b063a44dd293fed59af94e6db9ebc
io.quarkus	quarkus-reactive-routes-deployment	2.10.2.Final		bc3b3311071b0946ad877f716774d4fa614333dc
io.quarkus	quarkus-reactive-routes-deployment	2.10.3.Final		7b2530c0305923bd592692648725e7c6095a89a2
io.quarkus	quarkus-reactive-routes-deployment	2.10.4.Final		96c1fb95be6735e62457adbfaeccaee35faada81
io.quarkus	quarkus-reactive-routes-deployment	2.11.0.CR1		d92c8c60433d1bd11f3d74a837a5212aec999a1a
io.quarkus	quarkus-reactive-routes-deployment	2.11.0.Final		0c4d62649df675f2ace726c79f5cf4faa2d2aac0
io.quarkus	quarkus-reactive-routes-deployment	2.11.1.Final		2b2261987ec93f725ffb5e472e7545969c9da2e8
io.quarkus	quarkus-reactive-routes-deployment	2.11.2.Final		7ac2503803f9a4c04221907198a4c37bcfd76e50
io.quarkus	quarkus-reactive-routes-deployment	2.11.3.Final		257de470526a193eb4f57d470f5df4946c1b0a4f
io.quarkus	quarkus-reactive-routes-deployment	2.12.0.CR1		b94f1d34cf59b345b4da43c96d4edf1ce84e2cbd
io.quarkus	quarkus-reactive-routes-deployment	2.12.0.Final		13028681a2ccc7349966fa4c8d4e22e800f9d2f2
io.quarkus	quarkus-reactive-routes-deployment	2.12.1.Final		413f25968a9c250740b57db4c06530b34d3cdc92
io.quarkus	quarkus-reactive-routes-deployment	2.12.2.Final		e1a71f76e4fb63b0e9f4df6adb5f5f745f8b92db
io.quarkus	quarkus-reactive-routes-deployment	2.12.3.Final		5d43547c7638a2489cc9a6493fc79b20ab302b35
io.quarkus	quarkus-reactive-routes-deployment	2.13.0.CR1		7b63607b688f3bf54283512ad4cbf0d491e5ad87
io.quarkus	quarkus-reactive-routes-deployment	2.13.0.Final		4376680514e2bb94b7b25391e0e454e7588fa517
io.quarkus	quarkus-reactive-routes-deployment	2.13.1.Final		d8a3fc5749082d3b37be2cd36692f33af15a5b30
io.quarkus	quarkus-reactive-routes-deployment	2.13.2.Final		1377a263746a455374238686808d8546ec4acc52
io.quarkus	quarkus-reactive-routes-deployment	2.13.3.Final		6890615c61e602099015d445dfa860f02277ae0a
io.quarkus	quarkus-reactive-routes-deployment	2.13.4.Final		a2566f8714fb4e340153b5a49eae7921fbf220c6
io.quarkus	quarkus-reactive-routes-deployment	2.13.5.Final		c460ae21ee51fb398b0d38b691ae14a00a6c3fff
io.quarkus	quarkus-reactive-routes-deployment	2.13.6.Final		64944535b45cfd545d118fd946092d1ff4723321
io.quarkus	quarkus-reactive-routes-deployment	2.13.7.Final		2053ccb12fe7f52e87f6560d8dc618a816af083b
io.quarkus	quarkus-reactive-routes-deployment	2.13.8.Final		f4c32299096e37e95fe18bdde1ae09f9516b26cd
io.quarkus	quarkus-reactive-routes-deployment	2.13.9.Final		da0b84abbcff5f73446bdff86023164158fbb370
io.quarkus	quarkus-reactive-routes-deployment	2.14.0.CR1		b5df48dab4d67db5b3e9781d8ab612a5ee3482ee
io.quarkus	quarkus-reactive-routes-deployment	2.14.0.Final		14bf2d7c6a06dbf24615baa058f7b42e1d5df1e1
io.quarkus	quarkus-reactive-routes-deployment	2.14.1.Final		82ef703079f0aef909768820d50eba478082b0db
io.quarkus	quarkus-reactive-routes-deployment	2.14.2.Final		aa6c5b7618b16d5f7e4ef5b3605dc04c9b35f5db
io.quarkus	quarkus-reactive-routes-deployment	2.14.3.Final		c8c61b4864e7378d8251f4bc15450cd59c64c34a
io.quarkus	quarkus-reactive-routes-deployment	2.15.0.CR1		17e3455f83d46202068f66fa2a00e5187977c7a0
io.quarkus	quarkus-reactive-routes-deployment	2.15.0.Final		a3584253184bf230ad13670731cf1cbc91889724
io.quarkus	quarkus-reactive-routes-deployment	2.15.1.Final		cf0cce6346567a0243dfc9c4283169cfda9a02af
io.quarkus	quarkus-reactive-routes-deployment	2.15.2.Final		821ccc296cddac31e5b570172bc6ffe50cb97c93
io.quarkus	quarkus-reactive-routes-deployment	2.15.3.Final		cfe8f785ddf7dc7b1425688ac978434c6e5ff941
io.quarkus	quarkus-reactive-routes-deployment	2.16.0.CR1		c1ded5b311c02da5f5a7b957b58e2630b91f6153
io.quarkus	quarkus-reactive-routes-deployment	2.16.0.Final		ea365ce511d21466651abba1c0493b9aca4b8def
io.quarkus	quarkus-reactive-routes-deployment	2.16.1.Final		407e0373734982355065a2130ebdadc4fb026f26
io.quarkus	quarkus-reactive-routes-deployment	2.16.10.Final		c17a972b2cca3dedc70849d0628e5d4c10b61ff6
io.quarkus	quarkus-reactive-routes-deployment	2.16.11.Final		3f86b027298120f7796c53ecb80a42074088befb
io.quarkus	quarkus-reactive-routes-deployment	2.16.12.Final		a6cc0b271ecfeb7e8b60e5763b6a82c45b506ae8
io.quarkus	quarkus-reactive-routes-deployment	2.16.2.Final		4f5d035928ade66468b6f75660d74df87027445e
io.quarkus	quarkus-reactive-routes-deployment	2.16.3.Final		61cbe8d0623399d52b5994db7ebecf08df547316
io.quarkus	quarkus-reactive-routes-deployment	2.16.4.Final		9bc94d4ec0293582ec7b535994d05771889a4fcd
io.quarkus	quarkus-reactive-routes-deployment	2.16.5.Final		20568778798b2880ae830b2380ef0ceb7d5087c6
io.quarkus	quarkus-reactive-routes-deployment	2.16.6.Final		916bc6bb1a79dc10e6260e9aedde1430ad1ab845
io.quarkus	quarkus-reactive-routes-deployment	2.16.7.Final		b7d897233f236b657b02d56224026f24a53d8552
io.quarkus	quarkus-reactive-routes-deployment	2.16.8.Final		394551eefde9a53b9d701d1a3f4d9099f3a1ed10
io.quarkus	quarkus-reactive-routes-deployment	2.16.9.Final		f2d15124f5b01bf16c84ccf69bc8aa12254c9ace
io.quarkus	quarkus-reactive-routes-deployment	2.3.0.CR1		2bf09c2713810cf3f8f6eb9b2af3e12f163689df
io.quarkus	quarkus-reactive-routes-deployment	2.3.0.Final		f05dc99819f60a49c75899a4fe19d9b3ab3caf7f
io.quarkus	quarkus-reactive-routes-deployment	2.3.1.Final		f8d191f00aa690729a24cb05490eded3f6b2a8d2
io.quarkus	quarkus-reactive-routes-deployment	2.4.0.CR1		d888852c50062ff89d3bd17132d851433ec69428
io.quarkus	quarkus-reactive-routes-deployment	2.4.0.Final		20f2528c79c95f6ce365b3d89e0cebb84e28dc42
io.quarkus	quarkus-reactive-routes-deployment	2.4.1.Final		8cd3c927e899bd508f863426e4205d440c89e546
io.quarkus	quarkus-reactive-routes-deployment	2.4.2.Final		a3dfcc315e3168df28b0c5a929d3bd98cd7cf6db
io.quarkus	quarkus-reactive-routes-deployment	2.5.0.CR1		4f27c8a36e18fdcda6356acf4d19164289956bb0
io.quarkus	quarkus-reactive-routes-deployment	2.5.0.Final		034c5abbfa52342df8b37f922735198491eba95b
io.quarkus	quarkus-reactive-routes-deployment	2.5.1.Final		07e3b651a4bb9d8f59e853a118b4f9ad837879ae
io.quarkus	quarkus-reactive-routes-deployment	2.5.2.Final		bd31c7d3bd70d577a10a564d5cebcc6a327ad802
io.quarkus	quarkus-reactive-routes-deployment	2.5.3.Final		6a291703404e687d57c5c6bfb0cb5a9edb471001
io.quarkus	quarkus-reactive-routes-deployment	2.5.4.Final		396175af35a11018c3757e454f27b613a3146efe
io.quarkus	quarkus-reactive-routes-deployment	2.6.0.CR1		35480975ef064fdb62bbe0d484452cb4a75c9da2
io.quarkus	quarkus-reactive-routes-deployment	2.6.0.Final		cc0b531066a1507dba2b202288c9f06bc300218f
io.quarkus	quarkus-reactive-routes-deployment	2.6.1.Final		ff23eecd3da8499a464e0cdf1f62abfa4e28ab9f
io.quarkus	quarkus-reactive-routes-deployment	2.6.2.Final		f9a7b03381dd206842c9e75c586b3cf648b18eba
io.quarkus	quarkus-reactive-routes-deployment	2.6.3.Final		b8d9190413a7663d769cda9aa91b9faffc80a786
io.quarkus	quarkus-reactive-routes-deployment	2.7.0.CR1		5753c5ddf98b0fe4de4b69d5b08a7bf0b4d8f562
io.quarkus	quarkus-reactive-routes-deployment	2.7.0.Final		301c9ab7e557a247ef319b7df5bfd270ab1455b7
io.quarkus	quarkus-reactive-routes-deployment	2.7.1.Final		517a8b1d8ba3630c1bb3909717fff7b50de6140f
io.quarkus	quarkus-reactive-routes-deployment	2.7.2.Final		800aa9fe9b5640a878d1758bb54d5c65060d1b26
io.quarkus	quarkus-reactive-routes-deployment	2.7.3.Final		deabd0968386ad00e9ce3017de236228f7194b89
io.quarkus	quarkus-reactive-routes-deployment	2.7.4.Final		8796784cbaab5f9e552378de7ae9cc06702344f2
io.quarkus	quarkus-reactive-routes-deployment	2.7.5.Final		3974eb3c2d64b130d8f3958ada823899c698fc8b
io.quarkus	quarkus-reactive-routes-deployment	2.7.6.Final		983c9c2cf9c2537f40723552eff3d3f116056263
io.quarkus	quarkus-reactive-routes-deployment	2.7.7.Final		78ce5e615af6834c15564105e40f9f4f1ae35688
io.quarkus	quarkus-reactive-routes-deployment	2.8.0.CR1		a5bb8102793008441100e32518c53e56c933661c
io.quarkus	quarkus-reactive-routes-deployment	2.8.0.Final		32e9332ce8cc6b1c35f1a27df0e72def55b32a79
io.quarkus	quarkus-reactive-routes-deployment	2.8.1.Final		cedee96d613d53caed565ec3fba45320b79a91ee
io.quarkus	quarkus-reactive-routes-deployment	2.8.2.Final		ac82f0a409503a2dd9a1637b5c47aa7b8a59fcda
io.quarkus	quarkus-reactive-routes-deployment	2.8.3.Final		31e5c305eafadd6244544c2e6cd5bab962c38d67
io.quarkus	quarkus-reactive-routes-deployment	2.9.0.CR1		391f2896b9d2ef6d1959e718657fa5857ed43a01
io.quarkus	quarkus-reactive-routes-deployment	2.9.0.Final		1e9f768872a6ff45bc45f18eb18dfc96a941d49f
io.quarkus	quarkus-reactive-routes-deployment	2.9.1.Final		f5ea8e4ac11a938e5baa941a58276769352d7b3e
io.quarkus	quarkus-reactive-routes-deployment	2.9.2.Final		cf04c6516c44f444e4e7014334b9fa5428f42ece
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.Alpha1		ccd08ffb09de4f5124d6b42ceb2de8842d3008d5
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.Alpha2		850be40268bdcd8cbc023a3e622ea98580c1a68c
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.Alpha3		6df547415142705c5b61f70f98172aaffe9a26ea
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.Alpha4		541b5b0e7c466bd4ba11c22b8bcec37d11ccaa8e
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.Alpha5		868b629a45aa77cbcea957f2021355a381e2f8a9
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.Alpha6		899cbbd6fb83cb9bf505f543c11bb92dac011ffa
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.Beta1		c87659370d44c01037fee5835862448951ddbb14
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.CR1		f2f6092bfc5e65f4997de2533fa1705127dde96c
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.CR2		d871a87f8bb4934a813a6f31eeeadc9a920333ac
io.quarkus	quarkus-reactive-routes-deployment	3.0.0.Final		2a9474386542c88e1d1abb93d1b164addbf3e862
io.quarkus	quarkus-reactive-routes-deployment	3.0.1.Final		0feccdb7a04d3e1e85159bd6bfb2fae0e9871361
io.quarkus	quarkus-reactive-routes-deployment	3.0.2.Final		4ee0c123d4e057d40cbf90f7e8733993e4939bdd
io.quarkus	quarkus-reactive-routes-deployment	3.0.3.Final		decc9ac626f8bc953bd0943e136d983bffd1c11e
io.quarkus	quarkus-reactive-routes-deployment	3.0.4.Final		8aa491ddd08081f1cea5e1accac47adc0ca35ded
io.quarkus	quarkus-reactive-routes-deployment	3.1.0.CR1		cb206522f5baa0766bd618714505308cb82ab7c3
io.quarkus	quarkus-reactive-routes-deployment	3.1.0.Final		f713192127fc9399c6e61db24dab2adda7e5a548
io.quarkus	quarkus-reactive-routes-deployment	3.1.1.Final		e426e4d888642deeccf1f8ee76ebeecf8db1b910
io.quarkus	quarkus-reactive-routes-deployment	3.1.2.Final		d22d90cfe0cb6e91876579c2b6f45e18e195d558
io.quarkus	quarkus-reactive-routes-deployment	3.1.3.Final		7b3ae87438f496bbb39bc432376a2e588a59042a
io.quarkus	quarkus-reactive-routes-deployment	3.10.0		aaf1b6d1e59cecbba9b166cc81d0910c61b09a97
io.quarkus	quarkus-reactive-routes-deployment	3.10.0.CR1		7a3d22c79413fda378807dc9042be2ace24028fc
io.quarkus	quarkus-reactive-routes-deployment	3.10.1		d20a580eccf241e61156a22de441b29e6d17d36b
io.quarkus	quarkus-reactive-routes-deployment	3.10.2		4cf91153710b31384b46085621dd54e1c3d3e9df
io.quarkus	quarkus-reactive-routes-deployment	3.11.0		c04e167d356097cd857f98d77dda227c8eed8459
io.quarkus	quarkus-reactive-routes-deployment	3.11.0.CR1		58298ec63df1bd25282cf0a855b9f29e269a9263
io.quarkus	quarkus-reactive-routes-deployment	3.11.1		1eeaeee4266609b9d195938b7905127e4b9958f7
io.quarkus	quarkus-reactive-routes-deployment	3.11.2		6c3f238bb39046aa90233dc481f1bf1839b28d39
io.quarkus	quarkus-reactive-routes-deployment	3.11.3		17ddc2aabe0722883a163b307483b275ab662da5
io.quarkus	quarkus-reactive-routes-deployment	3.12.0		6fd27369e4f6ef340d3bed13c88ee7400986a5f7
io.quarkus	quarkus-reactive-routes-deployment	3.12.0.CR1		72b7e8db43e566eb4a9e29aaed820e0c83a588a5
io.quarkus	quarkus-reactive-routes-deployment	3.12.1		8eaf27a0403d688c404865b38a1e2625b5f2c662
io.quarkus	quarkus-reactive-routes-deployment	3.12.2		15dcf4ce8e68f4edc2fcff78ee02da16345ad198
io.quarkus	quarkus-reactive-routes-deployment	3.12.3		9080cf8caff49fd5a2bb65e7ad4401d8fba24e32
io.quarkus	quarkus-reactive-routes-deployment	3.13.0		319b6787c9fe17c11c98e733f2560c6554063cb6
io.quarkus	quarkus-reactive-routes-deployment	3.13.0.CR1		2d9202761fca7d7db3ed454c34402bb1f796cd56
io.quarkus	quarkus-reactive-routes-deployment	3.13.1		86988e3da5fb1f07f8bbf12f170447d9c61f2a36
io.quarkus	quarkus-reactive-routes-deployment	3.13.2		8cc5b4756922e0a8ab8b1675958cb7e3f0ede3bb
io.quarkus	quarkus-reactive-routes-deployment	3.13.3		7887a05cd71090fd2595b2c00898c0a2aa87a099
io.quarkus	quarkus-reactive-routes-deployment	3.14.0		2d7491d2333340c2fc9a5e7d0460b71c8d446619
io.quarkus	quarkus-reactive-routes-deployment	3.14.0.CR1		acc5a7964616dafeb474ebf993fcc4a96cf857a8
io.quarkus	quarkus-reactive-routes-deployment	3.14.1		6049bf1b9ad7dbe8845144c483853b8d643059f2
io.quarkus	quarkus-reactive-routes-deployment	3.14.2		87f21c95423caa0d5ce87eaded1f7cdef0d86228
io.quarkus	quarkus-reactive-routes-deployment	3.14.3		66f307e39f433e2bccd16a65e372d46f9f41bcf8
io.quarkus	quarkus-reactive-routes-deployment	3.14.4		1e2a9e6327de3645edd16af28842a2f89722f07d
io.quarkus	quarkus-reactive-routes-deployment	3.15.0		c71b4e01d8a8538c899b7c495b7861ea4d896ae0
io.quarkus	quarkus-reactive-routes-deployment	3.15.0.CR1		d5729de1e822d42a0145313179cf9b0953d35c36
io.quarkus	quarkus-reactive-routes-deployment	3.15.1		b77415def9cf9a42721899b1249ac48b0fdcda5a
io.quarkus	quarkus-reactive-routes-deployment	3.15.2		c68b6276a25348c60992a84ac1213900ac509308
io.quarkus	quarkus-reactive-routes-deployment	3.15.3		a5f673a259f5acadc327f4570d6f6fd88b5007a1
io.quarkus	quarkus-reactive-routes-deployment	3.15.3.1		8317bf8333aa163f214b953f95db0b1c1d359f04
io.quarkus	quarkus-reactive-routes-deployment	3.15.4		75973d84a2a034ab7372efa413072f4f56a75208
io.quarkus	quarkus-reactive-routes-deployment	3.15.5		5083b468c85bab7336e800e50c3c2ed755d64054
io.quarkus	quarkus-reactive-routes-deployment	3.16.0		799285d16bbc085a6ca42a995e76b9bc80f9d802
io.quarkus	quarkus-reactive-routes-deployment	3.16.0.CR1		f75ed95bd48669960aa61cc15c6ac894e24917ad
io.quarkus	quarkus-reactive-routes-deployment	3.16.1		ee1693ec4b7769f2282c4bd01c51f2ff72997bb4
io.quarkus	quarkus-reactive-routes-deployment	3.16.2		8e356ecd21590afa52e2ca12fb382fe9161863fc
io.quarkus	quarkus-reactive-routes-deployment	3.16.3		c1e1f65b5890138e21c59a342bd80e46e73b9e3d
io.quarkus	quarkus-reactive-routes-deployment	3.16.4		6a9eba22b6da68f107bd258d3045c6e149165134
io.quarkus	quarkus-reactive-routes-deployment	3.17.0		12e208284b7ba097e7a9a099e12b88be6ba6d896
io.quarkus	quarkus-reactive-routes-deployment	3.17.0.CR1		976af5bb779f2d916ad1b96cebc2b8505a545f8b
io.quarkus	quarkus-reactive-routes-deployment	3.17.1		04622e8e4ed4a714472adce626a3ba36263cb0df
io.quarkus	quarkus-reactive-routes-deployment	3.17.2		29ee4d501085ad011cf291f21446859400f12102
io.quarkus	quarkus-reactive-routes-deployment	3.17.3		fcc96793b53b0ffb600eda027043b23b1d2c884a
io.quarkus	quarkus-reactive-routes-deployment	3.17.4		7e36d3de18497be2792364229e22d51826bde549
io.quarkus	quarkus-reactive-routes-deployment	3.17.5		4e108b14f9e7c7d947314a96b6aa5eed5e821a4f
io.quarkus	quarkus-reactive-routes-deployment	3.17.6		9c60bad6293e575e4b06f326778b5cdac6d082f6
io.quarkus	quarkus-reactive-routes-deployment	3.17.7		91fcc93fe8508411c3fb670407a5120815aed4be
io.quarkus	quarkus-reactive-routes-deployment	3.17.8		e06c09ad9dc31f429968d85c3271d05a5c76cba3
io.quarkus	quarkus-reactive-routes-deployment	3.18.0		21dafd14cf541ba69c136b43f9bb7361bca7a500
io.quarkus	quarkus-reactive-routes-deployment	3.18.0.CR1		1c7718bdf00cec7f5b90dcd72b136e55b96b1525
io.quarkus	quarkus-reactive-routes-deployment	3.18.1		e4ec90c274cb4931cbfcf338aee362569763291d
io.quarkus	quarkus-reactive-routes-deployment	3.18.2		73fb1ba5ec03491496cd9481ce0e2a5dfb9e4118
io.quarkus	quarkus-reactive-routes-deployment	3.18.3		51d2e436096005e14991adcf2e56e70d77b01a4f
io.quarkus	quarkus-reactive-routes-deployment	3.18.4		65626b47a82068539efc5884971dcba5675825c7
io.quarkus	quarkus-reactive-routes-deployment	3.19.0		edf84590f0a293363b0661da86fbedb7a1f92908
io.quarkus	quarkus-reactive-routes-deployment	3.19.0.CR1		c4437e3d49046462e2760768d232be38015543cd
io.quarkus	quarkus-reactive-routes-deployment	3.19.1		69f794e4e8818a49856eb7424ad63a8aa9f8cec4
io.quarkus	quarkus-reactive-routes-deployment	3.19.2		588d5413a184ee712c72f5b873ba17ceded1d594
io.quarkus	quarkus-reactive-routes-deployment	3.19.3		015c0443f1cd08c5e6991e3c549b7bc0483ca363
io.quarkus	quarkus-reactive-routes-deployment	3.19.4		f191063f73deaefc7fa15ede02ae7f0c97b95cce
io.quarkus	quarkus-reactive-routes-deployment	3.2.0.CR1		5086361db345955d311bd4caaab0da87e2ed152f
io.quarkus	quarkus-reactive-routes-deployment	3.2.0.Final		7cf093c591337b01d5f0a345b2c2d67bd1a3f16f
io.quarkus	quarkus-reactive-routes-deployment	3.2.1.Final		708d295862a5dcf9a6fab0ac613771d7c0c6c7b3
io.quarkus	quarkus-reactive-routes-deployment	3.2.10.Final		b2e47bc812fc94745f25e74f348016b45ff73c39
io.quarkus	quarkus-reactive-routes-deployment	3.2.11.Final		6dbc47bf7308220584f1fb3421c05e210243c57e
