academy.alex	custommatcher	1.0	-	db8fadf4836f39012608b5fd3cfe09f275bd6cb5
com.atlassian.oai	swagger-request-validator-core	1.3.8	-	fecb255d2295459204cff84910940845b03b8483
com.atlassian.oai	swagger-request-validator-core	1.3.9	-	149ddc3f2bbb923ecd75bf145817f2815b1c9add
com.atlassian.oai	swagger-request-validator-core	1.4.0	-	7e0f4d3e9b3e5404a1fe5568ffd69aa1b2bbc811
com.atlassian.oai	swagger-request-validator-core	1.4.1	-	40d0b3ceed5efb7a3b4bcac20c38984d2e66f09e
com.atlassian.oai	swagger-request-validator-core	1.4.2	-	878710f447e15f03bb9caef4d97389772d0af732
com.atlassian.oai	swagger-request-validator-core	1.4.3	-	e5fef4b6ae014ae7b8e590d83c17324d7c29321f
com.atlassian.oai	swagger-request-validator-core	1.4.4	-	b9fe95b280907c2f6d9f778a0f3c6ba45b3428bc
com.atlassian.oai	swagger-request-validator-core	1.4.5	-	602049eec9aa778c7cb50448544507990828c9f2
com.atlassian.oai	swagger-request-validator-core	1.4.6	-	62bccdeab6cbad95a187337d45349b85e1636ca6
com.atlassian.oai	swagger-request-validator-core	1.4.7	-	cf089779d32ffe28970f778fc76673914b40b85b
com.atlassian.oai	swagger-request-validator-core	1.5.0	-	e78df803b17bac5a94ec84850d3a08e0e8f70f3d
com.atlassian.oai	swagger-request-validator-core	1.5.1	-	735cf032bbbe1ba53ba1b95080a1d802b2abe1ae
com.atlassian.oai	swagger-request-validator-core	2.0.0	-	7c4fbaaf319961357f262e3ee2280e41eaaed80d
com.atlassian.oai	swagger-request-validator-core	2.0.0-rc1	-	ce0885beec91666902a6a8f257c2c1d6b3cffaa4
com.atlassian.oai	swagger-request-validator-core	2.0.0-rc2	-	73a93bd4b6b954ecf0bce00e61d95dd84b480d0a
com.atlassian.oai	swagger-request-validator-core	2.0.0-rc3	-	a4610623fab5f93651e62c296eb71ee8e795bde3
com.atlassian.oai	swagger-request-validator-core	2.0.1	-	e3dfede21dbca9f6a721934f71e4c26691be4dab
com.atlassian.oai	swagger-request-validator-core	2.0.2	-	238b544d101fb0cb3d6f626290939f82971194d5
com.atlassian.oai	swagger-request-validator-core	2.0.3	-	98277dc094c8a2d182c34cdcc494582a93f11088
com.atlassian.oai	swagger-request-validator-core	2.0.4	-	595afea27b72f2ac3a3512007d8b74156da3874c
com.atlassian.oai	swagger-request-validator-core	2.1.0	-	a0799d33b867d00c60d72c63a5d38ff7679f852e
com.atlassian.oai	swagger-request-validator-core	2.10.0	-	15092787a92686754a53248f8b2ad3e241b91cc1
com.atlassian.oai	swagger-request-validator-core	2.10.1	-	9e9b3c2c4612df8100a75c426fa2dc60ca84baa7
com.atlassian.oai	swagger-request-validator-core	2.10.2	-	f864667065754161271760465fcd0bedd06ed738
com.atlassian.oai	swagger-request-validator-core	2.10.3	-	564910aaf785209b6e38c357754f6bbdee7b5571
com.atlassian.oai	swagger-request-validator-core	2.11.0	-	b686348e8a8ab5d4d7d748e83f51d220da1f2253
com.atlassian.oai	swagger-request-validator-core	2.11.1	-	7c2f55b71feefc3c763e750a81df9d36c9fe7ca4
com.atlassian.oai	swagger-request-validator-core	2.11.2	-	122c816d0f1ce54cbffea9c65aaa86ad7da9e71f
com.atlassian.oai	swagger-request-validator-core	2.11.4	-	4b2ed2d6d078f65bbecfffac14da3c6e24fd11b7
com.atlassian.oai	swagger-request-validator-core	2.11.5	-	39a0f2f5608771a45a710339c94c8a59e5de69f9
com.atlassian.oai	swagger-request-validator-core	2.12.0	-	4884a4d3ef92d27a2717dfd8be930f49e7d3c694
com.atlassian.oai	swagger-request-validator-core	2.12.1	-	c9cd0eebeec5827904e46ac3df4ac94589858cb9
com.atlassian.oai	swagger-request-validator-core	2.13.0	-	35bddfac7507dd6fd847f6917a1e93037b0dc577
com.atlassian.oai	swagger-request-validator-core	2.14.0	-	7faa9c8eefaf7ccb8794c50a0954fc026ea2706f
com.atlassian.oai	swagger-request-validator-core	2.15.0	-	41d6382efb3a1682d4449c8ede05075863e810e5
com.atlassian.oai	swagger-request-validator-core	2.15.1	-	e8ee52a4a641b20502e0c2079a2d5b87046a409a
com.atlassian.oai	swagger-request-validator-core	2.16.0	-	d989ec603197d3aebd76b3fb1588fab13a3f4193
com.atlassian.oai	swagger-request-validator-core	2.17.0	-	7fa3e0f380c44c6a3c21491fa081738c97f04f1b
com.atlassian.oai	swagger-request-validator-core	2.18.0	-	9a735b170543ea11065dc760c29075195fdc3fd8
com.atlassian.oai	swagger-request-validator-core	2.18.1	-	eeb5422997563a568592e176c4f7045a9a0eed50
com.atlassian.oai	swagger-request-validator-core	2.19.5	-	9113e4083308987b34b4c50eee6e9522fbf6eacb
com.atlassian.oai	swagger-request-validator-core	2.2.0	-	c363e6a4d58172a3eb4958f6f3dac4253fa6cb78
com.atlassian.oai	swagger-request-validator-core	2.2.1	-	c129679fb70292954d12f281f47956b450a7ed61
com.atlassian.oai	swagger-request-validator-core	2.2.2	-	824365ea49290148f95c75d98e621d4cca87a9ad
com.atlassian.oai	swagger-request-validator-core	2.2.3	-	03a51572210cf1272ea7e1bd28cf5573d3cd3df8
com.atlassian.oai	swagger-request-validator-core	2.20.0	-	5b6fa651e60fd8f30e62a06d93007b79b2aa54c1
com.atlassian.oai	swagger-request-validator-core	2.21.0	-	5fbc6dcdb324424abebc788926e3f6638b3ec4a5
com.atlassian.oai	swagger-request-validator-core	2.21.1	-	40f97ab2dd1b72eb52f5e4372abd50cfe5a01c9f
com.atlassian.oai	swagger-request-validator-core	2.22.0	-	c5e0063f8e123a4369e19ef66ea5d284370b9c71
com.atlassian.oai	swagger-request-validator-core	2.23.0	-	1615ba208221a1a901d4f1854358e8efc4c1675f
com.atlassian.oai	swagger-request-validator-core	2.23.1	-	cd0fc5788f4f886542f57a108e7e0d845e144499
com.atlassian.oai	swagger-request-validator-core	2.24.0	-	ac21807d47b41fbbff0aaeb5abf795488edc1860
com.atlassian.oai	swagger-request-validator-core	2.25.0	-	9ccd3b2aba568a0a49eea89a53ad15fac43a67e7
com.atlassian.oai	swagger-request-validator-core	2.25.1	-	80fe19054163064b96e263565c1257c4ea4ed04f
com.atlassian.oai	swagger-request-validator-core	2.26.0	-	f83492a2d9ccf172e90e4ae30a63506a85c60d39
com.atlassian.oai	swagger-request-validator-core	2.26.1	-	bf9c7cb5884d58180d34ff5c9de472f7e63fb525
com.atlassian.oai	swagger-request-validator-core	2.26.2	-	eb8ed7eec5db9a80fb455bd9e843b180398ffc61
com.atlassian.oai	swagger-request-validator-core	2.27.0	-	461e362f94a2fd6e123f0ba3a6c000997d3e373e
com.atlassian.oai	swagger-request-validator-core	2.27.1	-	69f4cfe9825318d5956bc97136880ebe06fe3f09
com.atlassian.oai	swagger-request-validator-core	2.27.2	-	25d1eb511083b4ecd3cb18c8b897fdfe7425ff67
com.atlassian.oai	swagger-request-validator-core	2.27.3	-	dd29c3fa6ab099cae7f158da3034e6b611174e04
com.atlassian.oai	swagger-request-validator-core	2.27.4	-	7ad11757265bde4519a189acca6f5f799a4c1376
com.atlassian.oai	swagger-request-validator-core	2.28.0	-	a12977a784e27c5399d0c26186bc968704f531cd
com.atlassian.oai	swagger-request-validator-core	2.28.1	-	4306d4c74e2d7c2e29b46730e72c82a0e86eaffd
com.atlassian.oai	swagger-request-validator-core	2.28.2	-	3c9e84147803176723b240e90b60ce9ee5c7ca68
com.atlassian.oai	swagger-request-validator-core	2.29.0	-	fce5a502d370b7d44115673bdbb822cd58a00448
com.atlassian.oai	swagger-request-validator-core	2.3.0	-	bde4ef57c6c49031685d941588f39fb61646db77
com.atlassian.oai	swagger-request-validator-core	2.30.0	-	40a0b7126c50e7eaa2dff27ba013f043609a2062
com.atlassian.oai	swagger-request-validator-core	2.31.0	-	42815cf8d316ad519dd03107fff3438deef458f4
com.atlassian.oai	swagger-request-validator-core	2.31.1	-	4ab1eec7bb2ebda20c89229237520d494063863a
com.atlassian.oai	swagger-request-validator-core	2.32.0	-	cecd1b0a0bb62c389b1692adb7548aa199654373
com.atlassian.oai	swagger-request-validator-core	2.33.1	-	e4e27c93cd647f66bc85e50df1dbf3938345c69c
com.atlassian.oai	swagger-request-validator-core	2.34.0	-	23d734aa92e3c7bb33e7fdc12198e894f7d25340
com.atlassian.oai	swagger-request-validator-core	2.34.1	-	5659e8068285661c717c6219784eda78e2f82a5e
com.atlassian.oai	swagger-request-validator-core	2.35.0	-	bacc365817a6c64eacea8001bcfb7ebe411156de
com.atlassian.oai	swagger-request-validator-core	2.35.1	-	9e64110ce18c38388f5b1e896070317a40bd4712
com.atlassian.oai	swagger-request-validator-core	2.35.2	-	f86e262e2156906c90345827e8acf5c5f840dcb1
com.atlassian.oai	swagger-request-validator-core	2.36.0	-	b4b935e80966aa1e490843d117a51f1ee56e1546
com.atlassian.oai	swagger-request-validator-core	2.37.0	-	9272273eb7821cd5f562617e14d5dd844be15918
com.atlassian.oai	swagger-request-validator-core	2.38.0	-	a93f9907beb10c706cc9a6b7ba1c43863203f7e5
com.atlassian.oai	swagger-request-validator-core	2.38.1	-	0a7e1596b967e27528f007c5ad5591ceff68da3f
com.atlassian.oai	swagger-request-validator-core	2.39.0	-	44dc7847dccf334f2519e08f76e6724ed56e4438
com.atlassian.oai	swagger-request-validator-core	2.4.1	-	8faf15f2f5e69b6e1dac6fc96a21901350a7b84f
com.atlassian.oai	swagger-request-validator-core	2.4.2	-	a18567bae2d0a72d6d87aee8a23c821a429b37ce
com.atlassian.oai	swagger-request-validator-core	2.4.3	-	f8ec89173279d9036d2db7967da259159c00adab
com.atlassian.oai	swagger-request-validator-core	2.4.4	-	2cf6fbeba01278cbdea445a57aa15773ace9a70d
com.atlassian.oai	swagger-request-validator-core	2.4.5	-	b39e9b87b67bc9dfe633ec24d31867e8731c51d4
com.atlassian.oai	swagger-request-validator-core	2.4.6	-	f71515eecc260b2525afc9088cf921474d55b338
com.atlassian.oai	swagger-request-validator-core	2.4.7	-	e49eebce9e8d6366e7c769941dccaed4381587fb
com.atlassian.oai	swagger-request-validator-core	2.40.0	-	0d9cb953bc640f42c32bebb4342ca6e6641e99e7
com.atlassian.oai	swagger-request-validator-core	2.41.0	-	be83030d61058ea7db2a3401f81c9fc684135ab4
com.atlassian.oai	swagger-request-validator-core	2.42.0	-	1236b98f27b858e09511529227a5567c8215142b
com.atlassian.oai	swagger-request-validator-core	2.43.0	-	edbf5812e95a937cea1e737ef3d7e31749386b12
com.atlassian.oai	swagger-request-validator-core	2.44.1	-	2a823be67a54c58a01937cf46241cc9a7ab2db57
com.atlassian.oai	swagger-request-validator-core	2.5.0	-	cea86a91971a7d96dd9607d695591d2bab2c0f10
com.atlassian.oai	swagger-request-validator-core	2.6.0	-	89b2e0da7075ae10275a6b11db909aa4e7e781cd
com.atlassian.oai	swagger-request-validator-core	2.7.0	-	0d06c3da37181b60e114ed665f3aa7dbccf03b09
com.atlassian.oai	swagger-request-validator-core	2.7.1	-	3474fd1b14331ceb41ad5e4a210b7ae49fae15b2
com.atlassian.oai	swagger-request-validator-core	2.7.2	-	a9117173b409f75705c6487f7d0b12df34ca8a22
com.atlassian.oai	swagger-request-validator-core	2.8.0	-	102bc9e13a0c96870405f35680349e0bfa08ed8a
com.atlassian.oai	swagger-request-validator-core	2.8.1	-	5e7ff6828589b18fa7b99c76c73534c041d26eea
com.atlassian.oai	swagger-request-validator-core	2.8.3	-	d5c59cfc6b417b9b3388117ec2aeabfe44ec0cf8
com.atlassian.oai	swagger-request-validator-core	2.8.4	-	9157a51b2f4ea5d2ed01af3e2be0b5629195be27
com.atlassian.oai	swagger-request-validator-core	2.9.0	-	e52ad2308a689b9a43add44ae3574aa936f6d66c
com.atlassian.oai	swagger-request-validator-core	2.9.1	-	cb62ff827ec843a2dd0a553bc7676b4ed18fd412
com.bacoder.parser	core	0.0.1	-	74f1eaba7a20461e43c64dc75844171a7e599344
com.bacoder.parser	core	0.0.2	-	2f0c4e1027d243a701605205deca71a4a8defc52
com.bacoder.parser	core	0.0.3	-	3829f6abf5a1af3679db9b28858ba0a9f9eeab88
com.bacoder.parser	core	0.0.4	-	8d51bf3d4dfeafa0ebc63c689cc478a8da72290b
com.baidu	jprotobuf-rpc-core-spring	2.3.0	-	60f93b4bcbbdb45af0a518cfab30944bdb6a1736
com.baidu	jprotobuf-rpc-core-spring	3.0.1	-	8eda441fb8b3e0a0168f22971ffaee91970c0a5d
com.baidu	jprotobuf-rpc-core-spring	3.0.11	-	2f304af0fd7959a5ccb6f566520e6aa09b2be177
com.baidu	jprotobuf-rpc-core-spring	3.0.12	-	8ec676f9ae5fe826cc93b6c3684e85474fdc5ec6
com.baidu	jprotobuf-rpc-core-spring	3.0.2	-	c12fe6a1267b3becdd39b47d6a56911c2278db73
com.baidu	jprotobuf-rpc-core-spring	3.0.4	-	c92a76d1e9a40fed6870f2159da95743f632cc23
com.baidu	jprotobuf-rpc-core-spring	3.0.5	-	9bbb77ffa04464edbf63813c9059b0fd398d80ab
com.baidu	jprotobuf-rpc-core-spring	3.0.6	-	8ecb37398ca7e499836f4f672a3d2423f66162e2
com.baidu	jprotobuf-rpc-core-spring	3.0.7	-	d81f550ec66995c283e0d7034435b5813c7c4188
com.baidu	jprotobuf-rpc-core-spring	3.0.9	-	e49cf56a1b24424a0ef4e932e47f50bd1fef690c
com.baidu	jprotobuf-rpc-core-spring	3.1.0	-	d20b306c0dce6de8d769a13d4adcbc5d269a1d98
com.baidu	jprotobuf-rpc-core-spring	3.1.1	-	b6994731ab1d569d5b9de7129eae6acde4dd87a5
com.baidu	jprotobuf-rpc-core-spring	3.1.2	-	2b2fbdae06bb4221b819d7bdaace2fac76ed39d6
com.baidu	jprotobuf-rpc-core-spring	3.1.3	-	74648411b3e0fbbbf8815aae6399b54cbf08a3a5
com.baidu	jprotobuf-rpc-core-spring	3.1.6	-	969122416e40926015c3ee02ede1914a71720b23
com.baidu	jprotobuf-rpc-core-spring	3.1.7	-	2d2fa7511e6c08fabfe62f7c88e2068f2d8c5aa4
com.baidu	jprotobuf-rpc-core-spring	3.1.8	-	d0472114deb8a0396fa814e2d99874859dfa0960
com.baidu	jprotobuf-rpc-core-spring	3.1.9	-	db7bcd5774a1c4eac3d354ead75a69dae3a86ccb
com.baidu	jprotobuf-rpc-core-spring	3.2.0	-	0cad0b2568812b036470896f8345081fc2f5976f
com.baidu	jprotobuf-rpc-core-spring	3.2.1	-	64f4ebdda5c0c479cf1f956daf7478dc7d890d27
com.baidu	jprotobuf-rpc-core-spring	3.2.2	-	1c76be59327ba79f19001dcfbdc6e62b07195c0d
com.baidu	jprotobuf-rpc-core-spring	3.2.3	-	c3dab0d8d3fbbb34910820d393374008646a5fbc
com.baidu	jprotobuf-rpc-core-spring	3.2.4	-	f1bd03b3056268e0209acb643258fc9e88f405a0
com.baidu	jprotobuf-rpc-core-spring	3.2.5	-	917f98320e83aad3855feb9af7f51ebfce80836d
com.baidu	jprotobuf-rpc-core-spring	3.2.6	-	90df4db114f45c3428a845704423b38d05331434
com.baidu	jprotobuf-rpc-core-spring	3.2.7	-	01d4219c98678246b879ea7a0859dd20ab3fbee9
com.baidu	jprotobuf-rpc-core-spring	3.2.8	-	ad9e41513e19da077bbebd1292ede5eddfad6b2f
com.baidu	jprotobuf-rpc-core-spring	3.2.9	-	a5a0ed547f8b9e1ab72287616e36ea368bf616f3
com.baidu	jprotobuf-rpc-core-spring	3.3.0	-	efa4ceca8f04f3c731172deb9fa811aaeba9516c
com.baidu	jprotobuf-rpc-core-spring	3.3.1	-	a383b64c56ac15414ea13c1c2bad5c29ab667edb
com.baidu	jprotobuf-rpc-core-spring	3.3.2	-	4e8a0c1f46bb79d064bf1ca6012d55363c1ab8bc
com.baidu	jprotobuf-rpc-core-spring	3.4.0	-	fc33e69b58720e170a3c52e53dcc919acd4f8c40
com.baidu	jprotobuf-rpc-core-spring	3.4.1	-	d6845afb8b99b928722e467d14e0a79449a95e34
com.baidu	jprotobuf-rpc-core-spring	3.4.2	-	853562951c541b8a91c502f5f0d36dd6646fe053
com.baidu	jprotobuf-rpc-core-spring	3.4.3	-	7e4330720dc6d8746a6877ddbbbefb6b83f55427
com.baidu	jprotobuf-rpc-core-spring	3.4.4	-	a953ed6caff59dc4d121496875073ebfc13e92e7
com.baidu	jprotobuf-rpc-core-spring	3.4.5	-	37760d5205e4c8aa187652ad4512be80eee55461
com.baidu	jprotobuf-rpc-core-spring	3.5.0	-	fb28b01102ad81081c1353e074155dc09c51b9c2
com.baidu	jprotobuf-rpc-core-spring	3.5.1	-	2e32153f01647b8d5e2f4d13bc72a80d4f78307c
com.baidu	jprotobuf-rpc-core-spring	3.5.10	-	60d56df9e82d782b42c5f28e4f605160b643da95
com.baidu	jprotobuf-rpc-core-spring	3.5.11	-	1363d299ddec8a90234f924c9c355ac55e58a180
com.baidu	jprotobuf-rpc-core-spring	3.5.12	-	9b1f3cd5c0165b8e22f4a7fcbf613e21b1635d2c
com.baidu	jprotobuf-rpc-core-spring	3.5.13	-	61c4e9c50002afc2f166fb7f70b75f56ae38724e
com.baidu	jprotobuf-rpc-core-spring	3.5.14	-	aebfa8975acb14d851f4a3f3c0453a1e52b5babc
com.baidu	jprotobuf-rpc-core-spring	3.5.15	-	f4827919e4b4dc0f754baed42ae297443f6fccfa
com.baidu	jprotobuf-rpc-core-spring	3.5.16	-	f12e4ebc1780298bb7b1de949b420ce35a5457cf
com.baidu	jprotobuf-rpc-core-spring	3.5.17	-	68d20da7cbc13d6ac0730e7950e1e7b7fa2d770e
com.baidu	jprotobuf-rpc-core-spring	3.5.18	-	f027629526a824854fc8f8b9bc1149c9037d5f55
com.baidu	jprotobuf-rpc-core-spring	3.5.19	-	429726051d482149def1a508e0a26f2e03ebab34
com.baidu	jprotobuf-rpc-core-spring	3.5.20	-	a3b8d4e3a9132f804bfd8e9d2fa15ba7d98c1d3b
com.baidu	jprotobuf-rpc-core-spring	3.5.21	-	b6e58dc2f4d9289f64a151cf1c296641f6c78ed3
com.baidu	jprotobuf-rpc-core-spring	3.5.22	-	ab1d8ed57f37e543fa50bec35306885e26ba81d9
com.baidu	jprotobuf-rpc-core-spring	3.5.23	-	7ee8ea2c2083f82ecd5d9778ac253f755b1dc1bf
com.baidu	jprotobuf-rpc-core-spring	3.5.24	-	77967fa2039ef2f85cc2fefa8765b2b58fee1b2a
com.baidu	jprotobuf-rpc-core-spring	3.5.3	-	c4d937b79b2ee38253ab5fa3060c76ed50ab1148
com.baidu	jprotobuf-rpc-core-spring	3.5.4	-	039a4272cd57f222a2355a1a8d1a72207fe0d9de
com.baidu	jprotobuf-rpc-core-spring	3.5.5	-	4e2cf6b76e81219923f48aa03fc9d3eb5fb941f0
com.baidu	jprotobuf-rpc-core-spring	3.5.6	-	826f780af55e0cc1013d756c3b4a6523553c6d77
com.baidu	jprotobuf-rpc-core-spring	3.5.7	-	3f4f86d30a454eb0c7455ce0039272f2b43b34af
com.baidu	jprotobuf-rpc-core-spring	3.5.8	-	a877543cae73a9bb47d648b2c6f16ba2c172889f
com.baidu	jprotobuf-rpc-core-spring	3.5.9	-	7b1ed07a5b58586038f63ee691668b2e5d172724
com.baidu	jprotobuf-rpc-core-spring	4.1.0	-	3320745e2fafa2c626380e3e1deb8d24a583934a
com.baidu	jprotobuf-rpc-core-spring	4.1.1	-	b4f76c2ff6dff350b73cc1afabf89a115c2f6853
com.baidu	jprotobuf-rpc-core-spring	4.1.2	-	a72ed971896f8f949d4014c435f7f718d53c9b3b
com.baidu	jprotobuf-rpc-core-spring	4.1.3	-	64b7597a9f4cef64bb5c023c69aaa3b185aa3658
com.baidu	jprotobuf-rpc-core-spring	4.1.4	-	7dc3f09a64ff2deaf3e433178e46583a42c2a1fa
com.baidu	jprotobuf-rpc-core-spring	4.1.5	-	75a24bcb8034d07cdc601fe1f435cd87725d1723
com.baidu	jprotobuf-rpc-core-spring	4.1.6	-	e0e717db3fd4deb1e4bdcc2b2229d695fb847e92
com.baidu	jprotobuf-rpc-core-spring	4.1.7	-	e5ccd9a88277e867a272e8c87afd6aeda2cbefd9
com.baidu	jprotobuf-rpc-core-spring	4.1.8	-	602e4150d581efecdc17e0944428fe6db4b3971f
com.baidu	jprotobuf-rpc-core-spring	4.1.9	-	42d922dac8fd6c27cdba796a299ed21b8b82b1f6
com.baidu	jprotobuf-rpc-core-spring	4.2.0	-	c40e9de525f50a3ec003b36755a24703bd42da4b
com.baidu	jprotobuf-rpc-core-spring	4.2.1	-	b4b4354f6b715e9864edbdd5c8a63185f67c8520
com.baidu	jprotobuf-rpc-core-spring	4.2.2	-	e6aa1ebcf09c1e27d9ed89452ba7dbb2a0ff859b
com.beachape	enumeratum-play_2.11	1.0.0	-	f24929ef024bce632c24f062182195ec4d580d67
com.beachape	enumeratum-play_2.11	1.0.1	-	48bc80a2a6b963f3811ea4a08fd2b35699cc5800
com.beachape	enumeratum-play_2.11	1.1.0	-	bc4fa32a20b785e18642e51d2e0888c1efc2820a
com.beachape	enumeratum-play_2.11	1.2.0	-	222b775b51756b0f6deef13b80d80fa5f0099fbb
com.beachape	enumeratum-play_2.11	1.2.1	-	820d54b8a5246ab4ce8bcbee888ba7d28b5c2de2
com.beachape	enumeratum-play_2.11	1.2.2	-	ed07e9aca3a3dfc7a0687c0919d40ae29da6775b
com.beachape	enumeratum-play_2.11	1.2.3	-	239270acad8e88af5d3cd387193146ac67c36702
com.beachape	enumeratum-play_2.11	1.3.0	-	67f3879b713ab536ecb7ccbd80cc44c1c3f693cf
com.beachape	enumeratum-play_2.11	1.3.1	-	164fd9acaa369903e876c82f06776af98ec3efc1
com.beachape	enumeratum-play_2.11	1.3.2	-	99bf1d5491f1af9c3f87cd45301ea39cc3fd05b0
com.beachape	enumeratum-play_2.11	1.3.3	-	0236d77b06962369478dc6c688cf863d4782ea08
com.beachape	enumeratum-play_2.11	1.3.4	-	03c28dfaaebc7e1c791d525bb84ca1e318a4908c
com.beachape	enumeratum-play_2.11	1.3.5	-	7ecebc9d9259dc345a11d41fc2bbaddb59111df1
com.beachape	enumeratum-play_2.11	1.3.6	-	d083e236c6cf9c4736a9abda6f3e634777e32c4b
com.beachape	enumeratum-play_2.11	1.3.7	-	fc02272223f9c6cab61c7f80b98ff4883ccaa801
com.beachape	enumeratum-play_2.11	1.4.0	-	34e53229f42ef734ce47d8e4426292bee7224cdf
com.beachape	enumeratum-play_2.11	1.4.1	-	f94389b77febf50d2dcebf3851e347a4a9126d92
com.beachape	enumeratum-play_2.11	1.4.10	-	1737648f613106b35ef2970975c05c0d664a0b16
com.beachape	enumeratum-play_2.11	1.4.11	-	b73a0e300113453931ee9d82084da6a2fcae2f9d
com.beachape	enumeratum-play_2.11	1.4.12	-	7b5c4d5240c0ee119e05b865fe6857f7617eec86
com.beachape	enumeratum-play_2.11	1.4.13	-	a2bd9642f861850ec4469d9d65aa9ec4660e3d84
com.beachape	enumeratum-play_2.11	1.4.14	-	13bd0fa264350631c0ca44af97b9930ce5181cb7
com.beachape	enumeratum-play_2.11	1.4.15	-	ea42c43e6093005236f5c386b25bed0c7fa096d9
com.beachape	enumeratum-play_2.11	1.4.16	-	eabb2f9ac03aa96ff70a5abacd5452462f24fc71
com.beachape	enumeratum-play_2.11	1.4.17	-	5e5867b437aff7a8f7d7db038148298c4d51a09c
com.beachape	enumeratum-play_2.11	1.4.18	-	6b1108a9eea79d86678cb8be8ecd53f2e6cfb5de
com.beachape	enumeratum-play_2.11	1.4.2	-	2326fac4153984472e38fa4da9afb668f223ddea
com.beachape	enumeratum-play_2.11	1.4.3	-	1d627472dd516cb1a4020c0495b7c621e0dbf5af
com.beachape	enumeratum-play_2.11	1.4.4	-	87587c9459250351b9be875431d2e82fd44c612a
com.beachape	enumeratum-play_2.11	1.4.5	-	f975e09acc002bf70618941ad0d3b423db9f7954
com.beachape	enumeratum-play_2.11	1.4.6	-	367019677d083a099662532e21d18263af282dc3
com.beachape	enumeratum-play_2.11	1.4.7	-	1dcc72734f8ff0cbcfff809659a154f403a5a6f5
com.beachape	enumeratum-play_2.11	1.4.8	-	8829e4cc4f3fe375bbf3de043cdc817d643ae02d
com.beachape	enumeratum-play_2.11	1.4.9	-	8ce562abc7ca807181a4be1ee526d3a97c847036
com.beachape	enumeratum-play_2.11	1.5.0	-	d497b7e235e34b614a14bbeb2b4ca2e747fe66bc
com.beachape	enumeratum-play_2.11	1.5.1	-	615ae3195fed8caa17e30a52059a973c483beb45
com.beachape	enumeratum-play_2.11	1.5.10	-	e76531f4045e63bf6e69e1666215d83171aaf982
com.beachape	enumeratum-play_2.11	1.5.11	-	5a1909e68c5b849644975b87c14938ede185db21
com.beachape	enumeratum-play_2.11	1.5.12	-	3aaff29ed0a5c9e5c2c8efa1c51d1c1c2f984a10
com.beachape	enumeratum-play_2.11	1.5.12-2.6.0-M5	-	a10044dea0d66ed2f3a07f23e44c5319b968fcbc
com.beachape	enumeratum-play_2.11	1.5.13	-	25728781e8abb0522bbdf6ce8a8382d3bfa88b92
com.beachape	enumeratum-play_2.11	1.5.14	-	03ce6c2757e6c424668f6ccf60e7ebe6b45a14d7
com.beachape	enumeratum-play_2.11	1.5.15	-	1447406dcdde8e46d10444071e5769e916d45f1d
com.beachape	enumeratum-play_2.11	1.5.16	-	981c93365ce5805b7d638c7a9976215dca1aa8f1
com.beachape	enumeratum-play_2.11	1.5.17	-	dec66d0b06864f245742847741173c84bf1dfbf7
com.beachape	enumeratum-play_2.11	1.5.2	-	150dc79dc238efa0d5f69ed88578c0a5b4aac1a9
com.beachape	enumeratum-play_2.11	1.5.3	-	118817af08fa1b750b91b929dd45130a68a51cd0
com.beachape	enumeratum-play_2.11	1.5.4	-	282f99e459d6523664bbd49e367f73858eddf0ca
com.beachape	enumeratum-play_2.11	1.5.5	-	2e2163a883aeabb9e42c3888dd272e27771714e7
com.beachape	enumeratum-play_2.11	1.5.6	-	7805cff2b68ce6f1b60aa53a41ac5d5abb4f13a8
com.beachape	enumeratum-play_2.11	1.5.7	-	8187779644a168fcaa504ff9f01c7cc5cb329d06
com.beachape	enumeratum-play_2.11	1.5.8	-	c3213ef8af66714e323203c8bf3b1df0b906bdc4
com.beachape	enumeratum-play_2.11	1.5.9	-	2db78f42e60b832b7f5b267a003a46b489553cd8
com.beachape	enumeratum-play_2.11	1.6.0	-	46d30080509de83de5b2b20cba8c8e1fb43a6983
com.beachape	enumeratum-play_2.11	1.6.1	-	69731c8a6fe430a4938d320b44a263d880a4d051
com.bellotapps.webapps	webapps-commons-authentication	0.0.1-RELEASE	-	ab59aebb8e2db611a1bf865a3260c345fb16234d
com.bellotapps.webapps	webapps-commons-authentication	0.1.0-RELEASE	-	4516392cd479b0a455360e2d9eac51d2286bf159
com.bellotapps.webapps	webapps-commons-authentication	0.1.1-RELEASE	-	6386989c3e049b373a4c781dc96e815fab4e2eec
com.bellotapps.webapps	webapps-commons-authentication	0.2.0-RELEASE	-	8741539b7860433f27d82e118049f3ea7830e759
com.bellotapps.webapps	webapps-commons-authentication	0.3.0-RELEASE	-	538c5048b6f0cd025e0d937ce293d8542bd5f051
com.bloomscorp	bmx-alfred	0.0.1	-	3d440bcaf710c0dfd43a066e5f8253ad64267704
com.bloomscorp	bmx-alfred	0.0.10	-	c8d153168bb83e70179aea77de50908ec2782864
com.bloomscorp	bmx-alfred	0.0.11	-	593198b54856b251f42c37894b7941c7ea084d0f
com.bloomscorp	bmx-alfred	0.0.12	-	7277f5cac20d47ee923b7ccf6b0391884623a645
com.bloomscorp	bmx-alfred	0.0.13	-	67db2d5dcea1b8a93e3d78e911c5a776011b8a04
com.bloomscorp	bmx-alfred	0.0.14	-	abd2bc5bfce13b9884fc187946fb6393956fc382
