ca.radiant3	jsonrpc-java	0.0.1		2aa511a6cbc763b085cecad562b6ee68fe810aa3
io.quarkus	quarkus-datasource-common	3.10.0.CR1		fa87c15dd53e56e4e2166cc92f804ef72302c16a
io.quarkus	quarkus-datasource-common	3.10.1		b7d6224c5105dd17d610d77198e28cfc7cf1624a
io.quarkus	quarkus-datasource-common	3.10.2		934b22125eaf1d874195645c16ac03c0df379b28
io.quarkus	quarkus-datasource-common	3.11.0		17033a8626d28ccd00b531dc1414bd7e76f873e6
io.quarkus	quarkus-datasource-common	3.11.0.CR1		7592b7d085d2d8c4a98df7c5242728720a86cbd9
io.quarkus	quarkus-datasource-common	3.11.1		8ce976e478f7be47e3770725e922e361b2d559d6
io.quarkus	quarkus-datasource-common	3.11.2		6eac04bb0e21a45d08927f5f7c69aec478df0001
io.quarkus	quarkus-datasource-common	3.11.3		193e22a6156b33041c207a417d589cee0e55b68a
io.quarkus	quarkus-datasource-common	3.12.0		9c78f1ddb5b6284cd5bb809ae04c6dda2ae71cee
io.quarkus	quarkus-datasource-common	3.12.0.CR1		d4eb77505579e005917be5d87149d552cbb327f1
io.quarkus	quarkus-datasource-common	3.12.1		ea73e028d9ec7679a3fab883d29f7352a9ac6736
io.quarkus	quarkus-datasource-common	3.12.2		35c1034e68d691afc637b44246b6eba7c11f88ad
io.quarkus	quarkus-datasource-common	3.12.3		9751e707d4aca2313938538868776c20100c822a
io.quarkus	quarkus-datasource-common	3.13.0		27f17917e5f5e637386176d5705094108ded81fd
io.quarkus	quarkus-datasource-common	3.13.0.CR1		113bdde1f327f4f434759656a22dc8336ef0c28e
io.quarkus	quarkus-datasource-common	3.13.1		1a620aa244c9fbf87d3df7fba0869d6f2de5ed7a
io.quarkus	quarkus-datasource-common	3.13.2		bae63c8995731985a1312b8e1f78874605a27f48
io.quarkus	quarkus-datasource-common	3.13.3		447db07c31c4695a48f8f7ecb3b4953fa3630eb5
io.quarkus	quarkus-datasource-common	3.14.0		ca2cf849a93cf25420892306a931c3918bd4ed0c
io.quarkus	quarkus-datasource-common	3.14.0.CR1		54592fc7288bab167a285af31c9bc05ad574104d
io.quarkus	quarkus-datasource-common	3.14.1		9a739bea4a5d8a67be4e3fbb0de5021013ebbaf2
io.quarkus	quarkus-datasource-common	3.14.2		d7dcda9afb2e9c62b1c56f7a84efa29c0666dbe8
io.quarkus	quarkus-datasource-common	3.14.3		fc131b3581bb0357ddb9c075f61eba04648a3c3b
io.quarkus	quarkus-datasource-common	3.14.4		3895ee4f20cdb4a966e67e21acaf3496e8fa265d
io.quarkus	quarkus-datasource-common	3.15.0		f199cd9960d04e308509f062642685f96c430794
io.quarkus	quarkus-datasource-common	3.15.0.CR1		a4baf8bf9ad9dff9742894287c1ef2bebf7feae0
io.quarkus	quarkus-datasource-common	3.15.1		c8013516af16fc2d944283b58a320916a2f03473
io.quarkus	quarkus-datasource-common	3.15.2		7630dc83ec8a2285012002ea3251775ac013f915
io.quarkus	quarkus-datasource-common	3.15.3		249452b003e726e47d15431f8e3c038ee12267ef
io.quarkus	quarkus-datasource-common	3.15.3.1		f45c690eac831bf6a5bd8af40d54716121464b2d
io.quarkus	quarkus-datasource-common	3.15.4		22b11cc958afcc6f5e3bf23ceecca9f3dae67a6b
io.quarkus	quarkus-datasource-common	3.16.0		a07b0d20ac7bc931a62dc5b9a76259e2a97a2840
io.quarkus	quarkus-datasource-common	3.16.0.CR1		8e62c37c94a6a7f9a84b04b7ebb5600a1e8cc36d
io.quarkus	quarkus-datasource-common	3.16.1		ecb456eb2f65e80cb2283e191511a3978ac58576
io.quarkus	quarkus-datasource-common	3.16.2		69bf7c97d9fea36c93ce4141dbeb341d50723c2a
io.quarkus	quarkus-datasource-common	3.16.3		19c5717693767ac329368253036459c439088ddf
io.quarkus	quarkus-datasource-common	3.16.4		e77cd816ec6668f317b1c201e3b1c2cb8a1c744f
io.quarkus	quarkus-datasource-common	3.17.0		56f90655da09b34008884a8bb3060509b15d8f9b
io.quarkus	quarkus-datasource-common	3.17.0.CR1		37e6ce5d340f364c475e614f7d33ffbb32c9181f
io.quarkus	quarkus-datasource-common	3.17.1		dc72d75a22c31a399f6034704ce276bb1a0a8153
io.quarkus	quarkus-datasource-common	3.17.2		8b756650b470bfb03c9b8c04f4b21a790ce7caf4
io.quarkus	quarkus-datasource-common	3.17.3		879d288f84010b884ff0086fd2a81240337a8b7f
io.quarkus	quarkus-datasource-common	3.17.4		f9b7e1f66afda4f8b5881bc00973717f8d97d5a9
io.quarkus	quarkus-datasource-common	3.17.5		36a86dd83dcf366e151023a1210112d4bb458f19
io.quarkus	quarkus-datasource-common	3.17.6		2c1e85463c4fd978b18a414690cc5beef7018c43
io.quarkus	quarkus-datasource-common	3.17.7		4465bd5870b7cac5e2c06873362e02bfb963e244
io.quarkus	quarkus-datasource-common	3.17.8		367f4b0dc0cade5f7a5ac35a93dccd7614ec2cb0
io.quarkus	quarkus-datasource-common	3.18.0		346d75c4e3473494fe8bcdd13e5bc2c9c7012529
io.quarkus	quarkus-datasource-common	3.18.0.CR1		79e7258e8f535bae1b932f3785fb11d061645ab5
io.quarkus	quarkus-datasource-common	3.18.1		566a2d364f90c183a25223e08326689f1db4cf79
io.quarkus	quarkus-datasource-common	3.18.2		1639637b5e14139a15e07e667298a60d2d4cfb77
io.quarkus	quarkus-datasource-common	3.18.3		d973c475564fd3fd5c058e758ab55f77d807493c
io.quarkus	quarkus-datasource-common	3.18.4		433552565ad697a90feca8c80a38cdc707a87197
io.quarkus	quarkus-datasource-common	3.19.0		dbf02a6d49e80dbd9f9de9971f6ad1f962467c0f
io.quarkus	quarkus-datasource-common	3.19.0.CR1		4de9b778a6c5968777e6ab6a460366f550aa7ffa
io.quarkus	quarkus-datasource-common	3.19.1		97ce22202172dc37a8cd13a4d8b4c64c410301dc
io.quarkus	quarkus-datasource-common	3.19.2		bd0c45f24198de3aa975dcadcfdd127009bd789e
io.quarkus	quarkus-datasource-common	3.19.3		6e8c59eca6288ea76943d145c7556d43ff46c799
io.quarkus	quarkus-datasource-common	3.19.4		25dec5c5ff0c1765aa99819b7e941663e2036d25
io.quarkus	quarkus-datasource-common	3.2.0.CR1		41ef0add49be586db82d4adae979e944c61a18c8
io.quarkus	quarkus-datasource-common	3.2.0.Final		17e2140141437ad3506fd442f7b46effeb2ec51a
io.quarkus	quarkus-datasource-common	3.2.1.Final		3ac861939499a3f85977e3ff4d107bf13abe4f99
io.quarkus	quarkus-datasource-common	3.2.10.Final		36d7753acc12716e18a92795114120029e3d993c
io.quarkus	quarkus-datasource-common	3.2.11.Final		db06597d84b5f6b8c0b6fc528390c01fffd9ad02
io.quarkus	quarkus-datasource-common	3.2.12.Final		4ce5dcedf91afafb6890db97fbb4632df94d6ff8
io.quarkus	quarkus-datasource-common	3.2.2.Final		f66f7a0795c94dab2f1ad895fcab6bc66b055067
io.quarkus	quarkus-datasource-common	3.2.3.Final		7964b6fd03e1ad9697e34705a09eb7185146db57
io.quarkus	quarkus-datasource-common	3.2.4.Final		b97b391af1baf034a7b81af530726a14f6ea1e4a
io.quarkus	quarkus-datasource-common	3.2.5.Final		d5bfcb369f0e3977c6898ad789ad17be9e61efe5
io.quarkus	quarkus-datasource-common	3.2.6.Final		ed1023b1d7544d7d00cb7deb29c6a5872dc02406
io.quarkus	quarkus-datasource-common	3.2.7.Final		8732f9e9a467a08d245b0ec6ac5119c85acbbd71
io.quarkus	quarkus-datasource-common	3.2.8.Final		92aa94c1d86fd0f035ede3311e0c52dc4b65274a
io.quarkus	quarkus-datasource-common	3.2.9.Final		e08b3e8ad729c835ef7d503920a768e327bcefd1
io.quarkus	quarkus-datasource-common	3.20.0		0e1fa9dca3c208ade3269af6ea949a99591b948b
io.quarkus	quarkus-datasource-common	3.20.0.CR1		c32203c3fff34fbea078088169309e514b5201ec
io.quarkus	quarkus-datasource-common	3.21.0		79c4654e2e8c4d2bda62d84e31ba5306635be42b
io.quarkus	quarkus-datasource-common	3.21.0.CR1		d0b66bc31650ad0ba9037415be4a6ea95b31e555
io.quarkus	quarkus-datasource-common	3.21.1		b1c1ec3d116f6663a91326f85e910cccb426c16e
io.quarkus	quarkus-datasource-common	3.21.2		cc3f69cffa8feea756e8492756fb9e3d92153b73
io.quarkus	quarkus-datasource-common	3.21.3		d626a636ad4763fe7fd45aeeb16da44715a10884
io.quarkus	quarkus-datasource-common	3.21.4		d7e73ef049ccdeba24f8fde4ea6d4b864ebff6ba
io.quarkus	quarkus-datasource-common	3.22.0		46e7fd360c0777ea55a2f38ea23ba4cc8b27c3a6
io.quarkus	quarkus-datasource-common	3.22.0.CR1		42b4be719ae769ffde8e3082ec2687d0813165a5
io.quarkus	quarkus-datasource-common	3.22.1		805798214eda112c0b6fa03fe127646ef68613f0
io.quarkus	quarkus-datasource-common	3.3.0		b7050ba3a6cdb63fed2697c7a2c1789031ab2c4f
io.quarkus	quarkus-datasource-common	3.3.0.CR1		f41228bc7b48964ee1caba5d79febeafd244bebf
io.quarkus	quarkus-datasource-common	3.3.1		cde499a6165b22e313bd8998b08f98f5889fd2c1
io.quarkus	quarkus-datasource-common	3.3.2		619a1a69034e45c11b4cf360fd4e3cb694d6929f
io.quarkus	quarkus-datasource-common	3.3.3		3df5d4555ea929673ee315d030b425abd106d41f
io.quarkus	quarkus-datasource-common	3.4.0		fccf5babbd9663a9ec7e38001e78b9a591215c29
io.quarkus	quarkus-datasource-common	3.4.0.CR1		20add3aaa9826d884b4b9618d11c1d7ae00d3a01
io.quarkus	quarkus-datasource-common	3.4.1		8d85a6418972e5112fb8fe05d6232977b8c239d0
io.quarkus	quarkus-datasource-common	3.4.2		d4579a9892088290bba3c2ff86b5d3a2faa3c088
io.quarkus	quarkus-datasource-common	3.4.3		b81075d6b3b2cde170c7519d2dafe268b5a2897f
io.quarkus	quarkus-datasource-common	3.5.0		cf693af7dfa42af8f30e20df484afb095054de54
io.quarkus	quarkus-datasource-common	3.5.0.CR1		471aeaacfd17e73ba88664da1cf140a433649f0c
io.quarkus	quarkus-datasource-common	3.5.1		3efce7132d5aa791725bbd15eede75785a6ea9d1
io.quarkus	quarkus-datasource-common	3.5.2		8827ead31a3a7d67c9f11ac49b98009bcef70d60
io.quarkus	quarkus-datasource-common	3.5.3		a56947e6750ce866e0e634ee87e4013ad11ba952
io.quarkus	quarkus-datasource-common	3.6.0		9703f90838910c11fb87b7af61808947bf3003da
io.quarkus	quarkus-datasource-common	3.6.0.CR1		b76f7a30bc1ce456e75396512abc4b82444c844e
io.quarkus	quarkus-datasource-common	3.6.1		d6335158b05d950f8c368eb51976d7d8a3087dfb
io.quarkus	quarkus-datasource-common	3.6.2		79234638ef051d37cc1ad83c88b2bba63fc8053b
io.quarkus	quarkus-datasource-common	3.6.3		a49fc8d7eb75ea3dbe8c2499b2c1c3d7414b798c
io.quarkus	quarkus-datasource-common	3.6.4		f43709fe593a8c271c61a7808eca5fd30c18cf11
io.quarkus	quarkus-datasource-common	3.6.5		3077fa884176e5d7541f4d7b8ff9997f762a814e
io.quarkus	quarkus-datasource-common	3.6.6		e0176f2fa8c155e1a2e37830479650428771d769
io.quarkus	quarkus-datasource-common	3.6.7		a60aec0ca6b530f2f65a9faf667c0711f371571d
io.quarkus	quarkus-datasource-common	3.6.8		92a89a90bae70f9ae74fed55abbe13e6a5475d1b
io.quarkus	quarkus-datasource-common	3.6.9		dc4bd798d7371cc14cf2e21354a6f7c5749be3fa
io.quarkus	quarkus-datasource-common	3.7.0		93d0d907c02a52219de4ca6c0b1b0c851434abb8
io.quarkus	quarkus-datasource-common	3.7.0.CR1		f0ecc760196a5d4e7b7a1e78159398a23f1fe4cb
io.quarkus	quarkus-datasource-common	3.7.1		a79315381646e09321ec3a9beb3dc816da74e763
io.quarkus	quarkus-datasource-common	3.7.2		2cab75955175a88ee274d72e9f785efbe59b797a
io.quarkus	quarkus-datasource-common	3.7.3		f04167c791a2fe5300235ab030a5598fb087421c
io.quarkus	quarkus-datasource-common	3.7.4		15d8a2197bc4fce714a8a65381f441a093aa4bde
io.quarkus	quarkus-datasource-common	3.8.0		3a3f82516fba9fd64cd4ed1cbd94366165503183
io.quarkus	quarkus-datasource-common	3.8.0.CR1		96e0c53605d207a08d1ad6830cd64c22a429acdb
io.quarkus	quarkus-datasource-common	3.8.1		4c208a81c92d19af5ad6bbd752d0fa8b6b7ad931
io.quarkus	quarkus-datasource-common	3.8.2		4785509ce516dcc06ea67223e456f43ff8eb45ae
io.quarkus	quarkus-datasource-common	3.8.3		7ec269acad1e5a02f2199d91a98e2e3a52482ed0
io.quarkus	quarkus-datasource-common	3.8.4		88207542d931e74a0529b18c83e925173c4fd5e1
io.quarkus	quarkus-datasource-common	3.8.5		3dd717a2339055c34eed686518faff612c05a884
io.quarkus	quarkus-datasource-common	3.8.6		86a5809af2cfcad85e9aac07a764d78cb8a79045
io.quarkus	quarkus-datasource-common	3.8.6.1		e91077aed8c13d8b66d1b5f7d625c9ce387521a3
io.quarkus	quarkus-datasource-common	3.9.0		295ee395ebf485baf6179b15f32ea3307a370036
io.quarkus	quarkus-datasource-common	3.9.0.CR1		199bfa1e4b3a2f1c791377d2366e22d714f7d9e3
io.quarkus	quarkus-datasource-common	3.9.0.CR2		167c25244f9a8f9cfda51458fbc68381b76df15b
io.quarkus	quarkus-datasource-common	3.9.1		b7fe533b8424a05abbd8949a59c9d34b843aa46d
io.quarkus	quarkus-datasource-common	3.9.2		7f194fbb182aa33321361a45dc16b88277f739da
io.quarkus	quarkus-datasource-common	3.9.3		a5ac9346931a187176ec91998c910e0466e0351c
io.quarkus	quarkus-datasource-common	3.9.4		749c54dc19681fa49fe848afc8256201957db5e8
io.quarkus	quarkus-datasource-common	3.9.5		8b90beff3389458cc7fda907a04950f297fde9b1
log4unit	log4unit	0.2.0		617d19e838f7c4a0e3f85af9313edd7d43be21fc
log4unit	log4unit	0.2.0_1		33c6761ada304ee7ef09c476ec01b85654359b24
me.chatgame.mobilecg	vcloud_uisdk	1.4		N/A
me.chatgame.mobilecg	vcloud_uisdk	2.0-a1		N/A
me.chatgame.mobilecg	vcloud_uisdk	2.0-a2		N/A
me.chatgame.mobilecg	vcloud_uisdk	2.0-a3		N/A
me.shikhov	setupwizard	1.0.0		N/A
me.shikhov	setupwizard	1.1.0		N/A
net.sourceforge.jeuclid	jeuclid-foprep	2.9.8		1e22d8c41ac8ac4dc3da704831d7d8fe66a7b451
net.sourceforge.jeuclid	jeuclid-foprep	3.0.0		b68f266f9e1670b0c3f1a467805bd97449275178
net.sourceforge.jeuclid	jeuclid-foprep	3.0.1		d6add16cfd4e2ea9de8a5f5b23b34df1bfd16aba
net.sourceforge.jeuclid	jeuclid-foprep	3.0.2		00301dbd9a4b8c981c3d513e815cb7019cc999e9
net.sourceforge.jeuclid	jeuclid-foprep	3.0.3		f7b454b069f0df5a8838959622c0f66ec5741ada
net.sourceforge.jeuclid	jeuclid-foprep	3.1.0		06322d820b89c6f3c54869f0973a6a70f3ccc22d
net.streamok	streamok-service-machinelearning-rest	0.0.6		76c31003936eb6b32d8c69a83918edd44876f095
net.streamok	streamok-service-machinelearning-rest	0.0.7		d7c632c01b8bdc357ccca2fa97db2ecf0dde8312
net.welen.jmole	jmole-microprofile	1.5.0		b17aaffe27e0110b117d874443cd0a5665db641d
net.welen.jmole	jmole-microprofile	1.5.0	jar-with-dependencies	bb61da3b83d02eb4e2c1f45669d197f3833af3ee
net.welen.jmole	jmole-microprofile	1.5.1		f1140187d2d08fd61d91e3f1fc9534bab43f7b22
net.welen.jmole	jmole-microprofile	1.5.1	jar-with-dependencies	0fdf1eb4b9c051be574489620e07fde4febb9cc8
org.apache.samza	samza-kv-rocksdb_2.11	0.12.0		44f13cf0663c609c10ff8ff63a4b8263dad6c06b
org.apache.samza	samza-kv-rocksdb_2.11	0.13.0		3d53072e1d067b9bf7fd8e589e3118476121fc6d
org.apache.samza	samza-kv-rocksdb_2.11	0.13.1		8328f1655d5d3c7df1a1231b145372c5b5a20c98
org.apache.samza	samza-kv-rocksdb_2.11	0.14.0		57f67ab035f372be7ecd7a29886f5ad547fee8ca
org.apache.samza	samza-kv-rocksdb_2.11	0.14.1		fa7245c6fbd4a23a872821764ee134f06f791709
org.apache.samza	samza-kv-rocksdb_2.11	1.0.0		6d68b64675cded96eb7689d495195f5e45380d39
org.apache.samza	samza-kv-rocksdb_2.11	1.1.0		673ff749076dcd4288807abadab822fd39c8b710
org.apache.samza	samza-kv-rocksdb_2.11	1.2.0		c9239e6d12f762c1b8227e7a9c119d2418859992
org.apache.samza	samza-kv-rocksdb_2.11	1.3.0		27f69043dafc60df57942b85a754c9ed34356b80
org.apache.samza	samza-kv-rocksdb_2.11	1.3.1		6e7393ecbe7d8cbdbfaa45455a8aa3a09c7edfae
org.apache.samza	samza-kv-rocksdb_2.11	1.4.0		33a21887dd353d8554dff0799dc23e6f4591669b
org.apache.samza	samza-kv-rocksdb_2.11	1.5.0		907dcaf2a2e57830eac4f75f6005d166aefad5bf
org.apache.samza	samza-kv-rocksdb_2.11	1.5.1		f5eeed95b2b17c9703c8cea131b06a745a315edf
org.apache.samza	samza-kv-rocksdb_2.11	1.6.0		e1bf4cd786e9a693ae1a38347799f26050af4ebb
org.apache.samza	samza-kv-rocksdb_2.11	1.7.0		10c0e01554c86a7a06946e254da780a7a854f0b0
org.dashbuilder	dashbuilder-services-api	0.4.0.Beta1		4398473c5b5564c752a2f6c2f5a3b88d879d8a29
org.dashbuilder	dashbuilder-services-api	0.4.0.Beta2		d03e568f8a8d6df4166fa9081f0d5cda73211b6b
org.dashbuilder	dashbuilder-services-api	0.4.0.CR1		5b8443a9b32b149f0ffd32f0792957ca8f7c447e
org.dashbuilder	dashbuilder-services-api	0.4.0.CR2		3616ee03ef3b7d11c0b7b32ad17f76793f25b36b
org.dashbuilder	dashbuilder-services-api	0.4.0.Final		4d0eb49ff88d21b4437ecaa5c69c37fc534b07d0
org.dashbuilder	dashbuilder-services-api	0.5.0.Beta1		3ce4b853750e7d20ab9bce955d5b64da1d5e526e
org.dashbuilder	dashbuilder-services-api	0.5.0.CR1		2c1a736b546552c5497ebc3812512985beb4d08d
org.dashbuilder	dashbuilder-services-api	0.5.0.CR2		d9504e6d2bd2005443cd95d9040d8da4ad209b18
org.dashbuilder	dashbuilder-services-api	0.5.0.Final		94edbe6d0d0bdcdc9777145e7da91d44e0e2ce87
org.dashbuilder	dashbuilder-services-api	0.6.0.Beta1		7ffb824c9949109e819d604a3b6300e67e030d74
org.dashbuilder	dashbuilder-services-api	0.6.0.Beta2		559c41b8ffbe004c5b20aaf007c5566576adb732
org.dashbuilder	dashbuilder-services-api	0.6.0.Beta3		052f525016139bf7197e02ef786b4dbedfbbad0b
org.dashbuilder	dashbuilder-services-api	0.6.0.Beta4		e78f47596b5dedd27daacfab8786735cdd7b9dd8
org.dashbuilder	dashbuilder-services-api	0.6.0.Beta5		89bbaf7065fa29272101cb7d0a46bc4d39d934df
org.dashbuilder	dashbuilder-services-api	0.6.0.Beta6		1016e2f90ffa34db6ef5391c80eaef82e0425d06
org.dashbuilder	dashbuilder-services-api	0.6.0.Beta7		285ce98dff5f9f7530361c9ad6c4cfd38f4ff217
org.dashbuilder	dashbuilder-services-api	0.6.0.Beta8		87fdba26c532fab7c4a826e445ac96d8fb52af42
org.dashbuilder	dashbuilder-services-api	0.6.0.CR1		1840ce4fd35a80ef12df83d59370f78e4bf4046f
org.dashbuilder	dashbuilder-services-api	0.6.0.CR2		e11245b9fc47e262c92392cacf15199c5402bd39
org.dashbuilder	dashbuilder-services-api	0.6.0.CR3		c178fa3c6d46aaf389b30792c40ec1d654d98580
org.dashbuilder	dashbuilder-services-api	0.6.0.Final		a248b08d7a6b728260a11148336371300a2c0014
org.dashbuilder	dashbuilder-services-api	0.7.0.Beta1		7a8e4b6edf2ed73cdc92d0fa75329df6d1131e1d
org.dashbuilder	dashbuilder-services-api	0.7.0.Beta2		112e9dcb8284f55d32d3f6841241774b6b8d508b
org.dashbuilder	dashbuilder-services-api	0.7.0.Beta3		55d331b172b4222bc13a581c579cfd7724cee0ea
org.dashbuilder	dashbuilder-services-api	0.7.0.Final		7358d5558ab0ac4b3a6bbee762d1d008eceee577
org.dashbuilder	dashbuilder-services-api	0.8.0.Final		24e3284faf996c7a92856ed7bcd883021797c420
org.dashbuilder	dashbuilder-services-api	0.9.0.Final		b53ea3b32511881a4b54244b1859aef07edb17b4
org.dashbuilder	dashbuilder-services-api	1.0.0.Final		29ed713dc6c266ba3cd46ecd4554226e2faed933
org.dashbuilder	dashbuilder-services-api	2.10.0.Final		cb5aa9f2cf6c64d1e57176ff5cc4ba5fd8536875
org.dashbuilder	dashbuilder-services-api	2.11.0.Final		bdcb5d3a5acdca8b6b8a1fc9a1389302e861221f
org.dashbuilder	dashbuilder-services-api	2.12.0.Final		bb5fa59ae2998cc1784e46a571e10e80dc4400a9
org.dashbuilder	dashbuilder-services-api	2.13.0.Final		6cf407cabed5b10c33efe8ff9e0daccaea4ccc2f
org.dashbuilder	dashbuilder-services-api	2.14.0.Final		e1e52853325f5ff241673ea753cb24249d64eb58
org.dashbuilder	dashbuilder-services-api	2.15.0.Final		80cdd0cc56a31fa3b4a37f59639a8737c1d1d71d
org.dashbuilder	dashbuilder-services-api	2.16.0.Final		359639cbd88765665fd747cfd4168526c47a6316
org.dashbuilder	dashbuilder-services-api	2.17.0.Final		80912337bf8c16801fef0fecc7c09a9fc34d2c2e
org.dashbuilder	dashbuilder-services-api	2.18.0.Final		cc13fd4ed5714fafac0892fe1dd1edd4d17c52f9
org.dashbuilder	dashbuilder-services-api	2.19.0.Final		1f02af19bc8ac64237cd0c14403d81afe404227a
org.dashbuilder	dashbuilder-services-api	2.2.0.Final		f6eabcc3ec88bd682d092540f78137e535356d3b
org.dashbuilder	dashbuilder-services-api	2.20.0.Final		1806a4c4f5092ad18da1db3bbac07bb7637bac09
org.dashbuilder	dashbuilder-services-api	2.21.0.Final		ba66502ee2117060ad7db3e8787733b3f86549bc
org.dashbuilder	dashbuilder-services-api	2.22.0.Final		560551ce41f8ece42c02e62936ba230325fd5230
org.dashbuilder	dashbuilder-services-api	2.23.0.Final		e505503ff055364e9196c8e4730a5682a0dbb73c
org.dashbuilder	dashbuilder-services-api	2.24.0.Final		6e73f28d2eec691473748e349d4e8c75b247f21c
org.dashbuilder	dashbuilder-services-api	2.3.0.Final		5efaf8939475503bbe1999ba6abdf478e9bfd727
org.dashbuilder	dashbuilder-services-api	2.4.0.Final		a70a60c18bbf26e7fb8c803c6f3ce6f877da199c
org.dashbuilder	dashbuilder-services-api	2.5.0.Final		b0b2b89ae382c208c92dd536bae531f90521e46d
org.dashbuilder	dashbuilder-services-api	2.6.0.Final		63b858c0c3ff14f5a0ee129ad6688aa6acf03b82
org.dashbuilder	dashbuilder-services-api	2.7.0.Final		ec210d1f5c4d18e479f8db03070e5eeec572e00e
org.dashbuilder	dashbuilder-services-api	2.8.0.Final		15636e451b511967a5e5a0531e2daaf625fd53e8
org.dashbuilder	dashbuilder-services-api	2.9.0.Final		462de64bdfbd2aff665a9854f69ea1d52a8c7966
org.dashbuilder	dashbuilder-services-api	7.28.0.Final		78bab28abb075968737b427ce7db783dff28635a
org.dashbuilder	dashbuilder-services-api	7.29.0.Final		3eba8a133c27475a38830fe4f5dab32c552b8685
org.dashbuilder	dashbuilder-services-api	7.30.0.Final		c65e967b455e63339925fbeddad199d59756601c
org.dashbuilder	dashbuilder-services-api	7.31.0.Final		caab00ecd38fff44f191122fb5d9858f66ea431f
org.dashbuilder	dashbuilder-services-api	7.32.0.Final		0dd38d0f40d6606a97192cc3abdf70b4f4a31c6d
org.dashbuilder	dashbuilder-services-api	7.32.0.k20191223		a0bf827f155cd789906d1db910d40cf87cec0d6d
org.dashbuilder	dashbuilder-services-api	7.33.0.Final		3bd3776b1ae5fb4ea6c8aa1c3723b0377bc0d8f1
org.dashbuilder	dashbuilder-services-api	7.34.0.Final		0761717c30cb5cf60e9ea18d0832a618735f060d
org.dashbuilder	dashbuilder-services-api	7.35.0.Final		ef78267b5cc48bd255ddcdadfbc432e93c68c157
org.dashbuilder	dashbuilder-services-api	7.36.0.20200330		0a39a743c3f7686cdf20da411e87d170cb2af929
org.dashbuilder	dashbuilder-services-api	7.36.0.20200331		3a93bca0721f0c9b22f9fa5b9e57d9fbdd74cbf5
org.dashbuilder	dashbuilder-services-api	7.36.0.Final		e27da1f7ac20e003643ba5850c7fade8cdebf4df
org.dashbuilder	dashbuilder-services-api	7.36.1.Final		1be1c9240a79422cc44827331c149029d5ab2197
org.dashbuilder	dashbuilder-services-api	7.37.0.Final		93e117785bd256005efd295ca9086f161cce2563
org.dashbuilder	dashbuilder-services-api	7.38.0.Final		ad6e0c96e85a276c5d0c9d50d6f693a7d69c4af1
org.dashbuilder	dashbuilder-services-api	7.39.0.CR1		6554eac6bcaef96fe4e2da1de3413f12bf3e237a
org.dashbuilder	dashbuilder-services-api	7.39.0.Final		be7fee9c13f2fcb719fbd75a86c5cf0385f70883
org.dashbuilder	dashbuilder-services-api	7.40.0.20200703		b253162dc123bd3980ace8c362efd388e2627612
org.dashbuilder	dashbuilder-services-api	7.40.0.Final		c3f251086c7c801bbef9e40316b004957bb5815b
org.dashbuilder	dashbuilder-services-api	7.41.0.Final		95cc3da5bbfe4bdd7e0e9acebb1e5b396893f493
org.dashbuilder	dashbuilder-services-api	7.41.0.t20200723		5c52bf83d24cacf3650dfcd81556c149b39db530
org.dashbuilder	dashbuilder-services-api	7.42.0.Final		c495487b6df27fcf9cd2b0579fd2358e9956595e
org.dashbuilder	dashbuilder-services-api	7.43.0.Final		c01433f5d5477546cc6d66c1dcf03d0d960663e2
org.dashbuilder	dashbuilder-services-api	7.43.0.t20200824		56b493e3e5578a621e43218fe1ffc612f5f9313c
org.dashbuilder	dashbuilder-services-api	7.43.1.Final		1673fa311708258c00293f7913f13716e17fd169
org.dashbuilder	dashbuilder-services-api	7.44.0.Final		e5b3710cf20a3aa53446ce2cb512381c04bb04b0
org.dashbuilder	dashbuilder-services-api	7.45.0.Final		9549432948714635959483e294c7f839ecd38ae9
org.dashbuilder	dashbuilder-services-api	7.45.0.t20201009		3c8ea66e6385d99169f1c5a60294a017da2dda9b
org.dashbuilder	dashbuilder-services-api	7.45.0.t20201014		d2511ae7c245cdb3d76763ad2baa2ad5abc6cee3
org.dashbuilder	dashbuilder-services-api	7.46.0.Final		47d930145cadd2858f15349a0446ba4ae5693918
org.dashbuilder	dashbuilder-services-api	7.46.0.t20201030		b5ce9a5f389eba5f6910cbd4f9c2317675e46692
org.dashbuilder	dashbuilder-services-api	7.47.0.Final		3c54eef5524ea687ef1249fd043b5eae6c791e67
org.dashbuilder	dashbuilder-services-api	7.48.0.Final		9d6dfa85e6240d0d7356e1407579b499c192d850
org.dashbuilder	dashbuilder-services-api	7.49.0.Final		b312b671be6f3464f047ecb3105d58d478abdb0d
org.dashbuilder	dashbuilder-services-api	7.50.0.Final		d66252c85d9eccb66244fbec8b5e00ddb045d0e2
org.dashbuilder	dashbuilder-services-api	7.51.0.Final		66e5d97865552c2754b0d2d647cc9fb8d786997d
org.dashbuilder	dashbuilder-services-api	7.52.0.Final		78f38f1b4692004919c3b2f10f013559c335b4a2
org.dashbuilder	dashbuilder-services-api	7.53.0.Final		175302e7efa3ca2faf2b8a61c557e72c238758ac
org.dashbuilder	dashbuilder-services-api	7.54.0.Final		4114dd67b61aa87949a321baa087063d3d096087
org.dashbuilder	dashbuilder-services-api	7.55.0.Final		263c0961932b4f09545666f3fd75b0b763baab1f
org.dashbuilder	dashbuilder-services-api	7.56.0.Final		cbc45e9f1a4b8483dce31201e0c66492f64267f5
