app.tulz	tuplez-parse_sjs1_3	0.4.0		ea62a13cff503d9a79a81ef1ad02acb9559d9733
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.48		2993010b38110c2ced0cd030f52192ed0df1cfbc
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.49		8f6744aca743aad3a948e51f2342a15e9c77078d
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.5		13c6e124b1c2b31b315c21f1a1d4e72cdb44160d
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.50		2141505cc18f3c3f3fc5a21ada06bf549e768df6
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.51		12e4cae808866cb55105bebd9a75b2821e9747f1
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.52		74a87efc5c328e84c61eb56f2a4f14a7e6efa4c2
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.53		e4d6d3469e4a1345adc4f134c223c2303a2451c0
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.54		88c0f8ab96893a072273acc97fba592e672f7abc
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.55		100ed85387176fb4fc1f60cf62981dbf42a7df0e
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.56		16285a333093b721d4d733f8cffd84fd5355da82
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.57		0acc5ffd0939bafe580d2c223886c84f270346d7
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.58		93da8533f08b9ee6b59d8a149267852a8a1cd5c3
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.59		b57a94f5e7ecfefaeaf004c7cb441ffeb812044d
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.6		4637a2cc473a935c19e5e5969f59c3cb0aa2c581
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.60		251d7d6f748927318ac51e1dce0ce138d24b42a2
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.61		017c3220f730632606df22d5982965f840e64fba
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.62		05a338df2bf897d1e9477b21ba1e855b338728ac
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.63		1cfcec2c2e3878b22da6b88abf8157106186be6e
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.64		3b9a7ab121a4960ea2f832f1b8d4283c37f9aa29
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.65		ee4db7c6e5ac3b4ef43d9f786dc4c33589bbecc0
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.66		548f0e9dad5a0bef9e99bddbf487a3d4c6d90164
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.67		199aa8de57212dff027510e631677838c3fe8c4e
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.68		b050cd28944c6f6fc1419c3853ae430ed1e6f13f
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.69		ae3d474539542d5729790ea2c2018475a992631f
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.7		36d1c65d53f4f172e15e9bce06a6ee40082a5e22
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.70		383df41ec0d743ce219150557d5cbb542ce75de0
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.71		b9d2de6b1888bf844a44bae197a0ce0d23dea01e
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.72		09c112b34ce675f0e5a91e94d5a84377ca04f0aa
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.73		2553684b5f5ff9b5ac2df1bfa7ca6346f9da03aa
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.74		bbe01d635f9c445706f7d41333549dedad5f3bc6
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.75		cb986779b3adcab6eab55b0b90003a2d8ac2a05f
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.75-patch		440a215b234aa1f8acc3a46f2a5012bcee8d4d3e
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.76		6ffd33f12e815923d4e77e15c1dcf94fc5f18864
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.77		95f999ec42b1ab6a73cd4293075bd5000d379b74
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.78		8ecd0723b08317176d5d5f6abadec31336fae5b6
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.79		a38e266c2ed889c3c185226ce6c22493308cc4eb
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.8		6d0fc354d8622b7c1053885717ded36bd462347a
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.80		37f740859d0ac88a4c5cbd3cd2ab27f848e83995
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.81		49a0f4f0c282559b5572d7bf1569afa77687c126
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.82		0aca090a62861e0284b629fbba782aa4fec629d6
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.83		9c5d32e3516746d82d3aa6c483086cb326e2ad0e
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.84		610322ce7f9e5f360f955f27b7b0b5e1fa25b8d2
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.85		78cfdb6dab63a13443d509b60e56c9fdadd13eb2
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.86		9e986196761c3156a4d56364303e50db89ebdd48
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.87		dce6c077d1c232ad78acb3c409d260d505235f2a
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.88		5d21f1938fc2ffbc9bee88c9cdfaf33dbfb91a0e
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.89		9d5cc162b0a96029a47d62f97ddfe083c1857cdc
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.9		df588640010f40bd9bafba5f997ad244c4b50e86
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.90		66f10f852855d885bdcdd8efd11a5988c0e1723c
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.91		a4b296b6c2ce124efa63d7b45209491ab5c6ffc8
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.92		c6c56e02d416c89e9b62d1655fba91d2b37f6d9c
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.93		6a13535b96f27db51938b5c5bf9640078cf7a519
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.94		b800e7fa1c73627d15655ae65a1636fa86c7261a
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.95		11936eff6043f6599f18342d4ee5f4a3296a8343
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.96		b8a839d142aaaebb0de2b61e1fbcb4c3e847a8bc
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.97		8fc8509874bd5bbd1186bb7b29732db093f93236
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.98		2db50ef18233cc8eff820ddeda7926e9e51834b8
com.huaweicloud.sdk	huaweicloud-sdk-codecraft	3.1.99		8d4d9cac2f425ecacee61efb2be0b5d2c60125e2
com.inkapplications.shade	lights-js	2.0.0		8e8c717fffd9b3320df508d5a05fcf497f2a8ec1
com.inkapplications.shade	lights-js	2.0.0-alpha		256ee7e93c2f9d6f3480cc4f090634ca40ce42eb
com.inkapplications.shade	lights-js	2.0.0-beta.2		cff8d851fd46fd0899baf3b23e5b8f316945d54d
com.inkapplications.shade	lights-js	2.1.0		ed8b26bc0de8b779eb0ba3ae47d44a9a18ec2a91
com.inkapplications.shade	lights-js	2.2.0		N/A
com.inkapplications.shade	lights-js	2.2.1		N/A
com.io7m.jserial	io7m-jserial-checkstyle	0.1.0		00a753c52e1e89cedfa68a51af921a5b27842564
com.io7m.laurel	com.io7m.laurel.cmdline	0.99.0		c8c96004e423fafbaba996c451736baabb5c38c7
com.kunstmusik	csoundffm	1.0.0		bbffa04206ad7271a2d8327f72567a8575429b34
com.kunstmusik	csoundffm	1.0.1		dcb938acfdc384b23c4767b0cbc99577865bfac4
com.kunstmusik	csoundffm	1.0.2		5b7bb2e417f48616d7ba75bf32fc29b7ae20ad22
com.lostsidewalk.newsgears	newsgears-cataloger	0.5		5d96a75672975c8741a412d6bdf75f028518cbd5
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.0		e85e1cec0f207a02e90e0a6527c43ee0d78d374d
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.1		62b47a7effdf21fe0378b44d2a9575b9e254e93b
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.2		68e71665d967aa0ceb1cc565d08f40a5c418636e
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.3		607c7783574d38fb8989cbccd3e0aa052f151fa1
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.4		1ad44ac09ff42795bbf46610b59d367c3781e022
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.5		7affdb2719621611ee5e480cc8b8aff8ee4e732e
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.6		43a8191e6358ac3045452a16b99171609240f01f
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.7		5f088b3c7a4ae95a21a4a9b36367b07034e8fcae
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.8		dc8cc3f01624551884f5a30726cdac1d0d894cc8
com.lostsidewalk.newsgears	newsgears-cataloger	0.5.9		49d9ce42c184fc26bc6eb6f88958d2c5f77b9ce6
com.mastfrog	giulius-modules	2.5.0		N/A
com.mastfrog	giulius-modules	2.6.0		N/A
com.mastfrog	giulius-modules	2.6.1		N/A
com.mastfrog	giulius-modules	2.6.10		N/A
com.mastfrog	giulius-modules	2.6.11		N/A
com.mastfrog	giulius-modules	2.6.12		N/A
com.mastfrog	giulius-modules	2.6.13		N/A
com.mastfrog	giulius-modules	2.6.2		N/A
com.mastfrog	giulius-modules	2.6.3		N/A
com.mastfrog	giulius-modules	2.6.4		N/A
com.mastfrog	giulius-modules	2.6.5		N/A
com.mastfrog	giulius-modules	2.6.6		N/A
com.mastfrog	giulius-modules	2.6.7		N/A
com.mastfrog	giulius-modules	2.6.8		N/A
com.mastfrog	giulius-modules	2.6.9		N/A
com.mastfrog	giulius-modules	2.7.0		N/A
com.mastfrog	giulius-modules	2.7.1		N/A
com.mastfrog	giulius-modules	2.7.2		N/A
com.mastfrog	giulius-modules	2.7.3		N/A
com.mastfrog	giulius-modules	2.8.0		N/A
com.mastfrog	giulius-modules	2.8.1		N/A
com.mastfrog	giulius-modules	2.8.2		N/A
com.mastfrog	giulius-modules	2.8.3		N/A
com.mastfrog	giulius-modules	2.8.4		N/A
com.mastfrog	giulius-modules	2.8.5		N/A
com.mastfrog	giulius-modules	2.8.6		N/A
com.mastfrog	giulius-modules	2.8.7		N/A
com.mastfrog	giulius-modules	2.9.0		N/A
com.mastfrog	giulius-modules	2.9.1		N/A
com.mastfrog	giulius-modules	2.9.2		N/A
com.mastfrog	giulius-modules	2.9.3		N/A
com.mastfrog	giulius-modules	2.9.4		N/A
com.mastfrog	giulius-modules	2.9.5		N/A
com.mastfrog	giulius-modules	2.9.6		N/A
com.mastfrog	giulius-modules	2.9.7		N/A
com.moriatsushi.kredux	kredux-compose-iosx64	1.0.0-alpha01		N/A
com.moriatsushi.kredux	kredux-compose-iosx64	1.0.0-alpha01	metadata	b9daf4af5ad53208871ad72fba8843ecf90f25a9
com.objectsql	cudoy-websocket	1.6		30886b02ee8f6977329cc606ef5fd3ad3a230d4a
com.ontimize.jee	ontimize-jee-server	5.0.1-alpha		e1dac736a856d0ef756b112c9fdbe3b761bc36d4
com.ontimize.jee	ontimize-jee-server	5.0.1-alpha.2		d3d177df60eee63bd2fe53dfd47e801be80ad991
com.ontimize.jee	ontimize-jee-server	5.0.1-alpha5		2ff16cf47b70090cf62583974a5e60084f7f73ba
com.ontimize.jee	ontimize-jee-server	5.10.0		4932efaf9c09c8ece04cfb49a381c7158f3c559c
com.ontimize.jee	ontimize-jee-server	5.11.0		ad9cf4b3068b9529462a52a69f2319f155f2ac88
com.ontimize.jee	ontimize-jee-server	5.12.0		d12475e863de7b25fa80620ea15f073a3000883a
com.ontimize.jee	ontimize-jee-server	5.12.1		f7b3ef4add55e039db101f37cd719aa06c02d9a4
com.ontimize.jee	ontimize-jee-server	5.4.0		52c3526789af6fbe207e69e83ff93faa8d120915
com.ontimize.jee	ontimize-jee-server	5.5.0		19deab295e974cdea3cb65a501aed96ca48a4767
com.ontimize.jee	ontimize-jee-server	5.6.0		506720515896cfed91f67b062e0a034133efff85
com.ontimize.jee	ontimize-jee-server	5.7.0		b6b0e5009f1771574a7d424e1cbbb7b7e9e23e93
com.ontimize.jee	ontimize-jee-server	5.8.0		e4b706b340e248caa783b08ef1349fb0265d7d49
com.ontimize.jee	ontimize-jee-server	5.9.0		758a5f43e99176ab70f636b89141f5a979b5d639
com.peregrinejs	peregrine	0.0.3		N/A
com.peregrinejs	peregrine	0.0.4		N/A
com.peregrinejs	peregrine	0.1.0		N/A
com.peregrinejs	peregrine	0.2.0		N/A
com.raquo	dombuilder_sjs0.6_2.13	0.9.3		499018a28317000267978e9b0b284da7db91995e
com.sonsure	sonsure-matrix-tile-user	1.0.0		23ceef27f7ec7a11eebe8050e6b863432d511a15
com.soywiz	korlibs-concurrent-android	5.5.0-alpha3		N/A
com.soywiz	korlibs-concurrent-android	6.0.0		N/A
com.soywiz	korlibs-concurrent-android	6.0.0-alpha1		N/A
com.soywiz	korlibs-concurrent-android	6.0.0-alpha2		N/A
com.soywiz	korlibs-concurrent-android	6.0.0-alpha3		N/A
com.soywiz	korlibs-concurrent-android	6.0.0-alpha4		N/A
com.soywiz	korlibs-concurrent-android	6.0.0-alpha5		N/A
com.soywiz	korlibs-concurrent-android	6.0.0-alpha6		N/A
com.soywiz	korlibs-concurrent-android	6.0.0-alpha7		N/A
com.soywiz	korlibs-concurrent-android	6.0.0-alpha8		N/A
com.soywiz	korlibs-concurrent-android	6.0.0-alpha9		N/A
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.2+112-41c51199		2b2785073a5baa41b46148096113511fb6cf98f5
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.2+114-0d46ba06		137cb6ce2b2dc4b9e25c138a4dba94f75c7206ce
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3		09b70d84a464de6f1f754331f3111860594f4c8b
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+10-ec1458b1		92e960094d178c97d3c9e1f1753aa78c9bc15e2e
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+12-56739401		4427dc47e48a1d0a98447e63e575f59193517e91
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+14-924e8c3c		a9f7669806257356e82cda8a1bc89d94823f1d91
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+16-ed348ded		348685b3c9c98c71f2f355f0508eb123c7218eaf
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+18-bc551aba		2e31803b65079125d82158048a3d5d082ca7907b
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+2-85303909		574398bb1c02b8ee69984b95fcfce02bc594c416
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+20-789c1734		68bd8958d7e49cb4a0ce30d0e69d04d2569288a5
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+22-e2005168		75b17c82db05199ed9f28c3d8642cf430cff9750
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+24-a59928fc		e7a05d9b845e173f3b952510aa62b81b8d6ae8ff
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+26-f0d74391		e28c511f40c8f4aec81876a97026b96e2f5cc7a8
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+28-f63fdc0e		8796617c7802df47a56d71ca8f95cecc2268fcd8
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+30-9a8df9cd		5501de70dddadeb5a5052a83cc0aec71df7fe243
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+32-206e49cf		fa82a0b9fedd89c8d89b64b9e3ba5a2847739630
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+34-ee9dbd9a		9576e25b55939a6376781f0b323a92b33ff8eebe
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+36-7b58d237		49fbedcef20abf1172cb8ff628c0e09abd10af37
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+4-55f787bf		d901a32d0c36a4f2ff45b5a87ada0cad61cd9f02
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+44-eb3b5144		f525d3715bd4c32bd4dd9bf885322b61aa3c8317
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+6-cd4da19b		1c4eed8efae1b6dceacbce9e0f8c270da6fc5363
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+63-7eaab6e8		df5f6443d99b12b5599b60ad7a64c7f99e36648a
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+65-a41e1853		93c0c86a2fc8cdece8089626cb2135aa2a936c3a
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+66-a25d459a		dc8ccce2b6f840f752723ae1aef673031def824f
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+71-b4afb393		93dfc486107b4d3eee2944d5d25be9efa3b927d8
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+72-f7c727cf		239bf0e69fd9353ca39ac7b746a150c7fc7a27b0
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+8-383d74b1		460913ac771942ee4b6360078e1a8f552473a83f
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+82-9b2b6d7a		ccd4104d76aa47b3b77064f89d15b702e2b09642
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+83-6d4c7fde		4fb97c72aaab0ea7f52a88267b459e4ba11ab9e6
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+84-37b854f0		6e9d7a3a70c979ce5b15a79f06b2ed7a102eb177
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.3+85-d17ee38c		2ce90285012b5c45787efdc5c5f7acd0395f20d0
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4		455c00877c58d70646d6e120afba1d2e35ecbe34
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+10-1daf2a06		bfe4549f773ca4734aac87e3d22d67c4e22c3040
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+11-f5208a12		9803c15fe915e5401c841a390fee6225491fadf2
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+12-c32db074		d338a098e1998453ed4875b03af6af83025f4ed9
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+13-33eb9166		c6c32e42d90d1e194ff26e51b894975268c248f5
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+14-2622468b		434ba2f4d00d68cc6d98c6763558d95c7435e78c
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+15-ea0c2e4d		fab91969b1698e68d81f910fd4f809770836f501
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+3-de10c2c3		d704a8972397d3ba7efe4508313c7c1ff956080f
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+4-3933eb1c		ba834df1316930c9c4b25333372874ddc6f8e512
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+5-a0992e2e		e7d8d4587d364508bd385706732a932aa8c2fd64
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.4+6-f75f6aa4		81c54581765040867ff6354f633b6e59c9df7a38
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5		7aaa30f05c4160dc59b7397bbc397bde7f136e95
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5+1-7a249e3c		062206177ad83aa0a3f755a596e6ec944e70f3a7
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5+2-94e1663d		6934bd7c64104eb66b7b2e4be38e8374a342e927
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5+2-f7b03b7c		058447b3cb1459eaf8fbd8b0522adb77994cae16
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5+3-4b42a702		3adbfac681b7177552c204f9bffe40bc01a5daf8
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5+3-9fbf1944		97cda4d94c0d46f2df9bf4e9883a6a95a1625094
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5+4-4f0e2c87		e8ae3ec3c35941316ca63782d2bd9ba4b1bc6ded
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5+4-cae3e641		e5e15b893c67167505014862be56c4da23909a46
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5+5-8c3c8976		8f4939bf961f4f2e1d22b2b24934906d3ace93bf
com.thoughtworks.dsl	keywords-using_sjs1_2.12	1.5.5+6-36707a35		4e8987196cd9800f67c76b601d943559b404c93c
com.thoughtworks.dsl	keywords-using_sjs1_2.12	2.0.0-M0		48403af6ed1c153c7d23c91b618bee806110e978
com.thoughtworks.dsl	keywords-using_sjs1_2.12	2.0.0-M0+1-b691cde8		20236001540b451463b45a8e58d2b4a82382edad
com.yupaits	jwt-helper	1.0.0		178ecbf9ea33263e0426ab4aedd166436eacce89
com.yupaits	jwt-helper	1.1.0		f3ddd461a94e2ea15d71f51b1679efa75fff4867
com.yupaits	jwt-helper	1.1.1		7dafab0dd2e210d88411d8bd2bb4c36a6397651b
com.yupaits	jwt-helper	1.2.4		0e0d5b9496d955dcb655a58aa46bece76bc020b4
com.yxt.opensdk	library_log	2.2		N/A
dev.treset.mcdl	mcdl-neoforge	2.1.2		5277e216a7f54a35f0ac2de01ef27d7e00d4450f
dev.treset.mcdl	mcdl-neoforge	2.2.0		cfe0c81141f9b48800661f50ea82dab2b1b5698d
dev.zio	zio-logging_3.0.0-M3	0.5.7		c1e8e1c25314599ab5a21cb77ad6cd8b1e93afa2
fr.iscpif.gridscale	lbstub_2.10	1.69		49c5051850740dc89a0d458ee8baaa995932296d
fr.iscpif.gridscale	lbstub_2.10	1.70		51883c870faf85b2639d77b9bfc2f28661e918c0
fr.iscpif.gridscale	lbstub_2.10	1.71		b68f9a601475f29840770d0598a5d519f53b4599
fr.iscpif.gridscale	lbstub_2.10	1.72		2563cc3a8ed52c4edbc541863bfcb0824a0ea06c
fr.iscpif.gridscale	lbstub_2.10	1.73		9c5853d588a02ec2ae7896f14e9f76e1695f533c
fr.iscpif.gridscale	lbstub_2.10	1.74		cccde9d8ac8c8876f8ea51aecd0892176cc301d9
fr.iscpif.gridscale	lbstub_2.10	1.75		ee49a65e210d946b351943bce15f9738fa69446c
fr.iscpif.gridscale	lbstub_2.10	1.76		e36ea232dae47cc63835e2d6f1f79628e99f118f
fr.iscpif.gridscale	lbstub_2.10	1.78		c36858f0ddab6ff2a2f5e5c59a36e121b11081b9
fr.iscpif.gridscale	lbstub_2.10	1.79		601f75ae08079c33d318eb5a525efc42e96f7253
fr.iscpif.gridscale	lbstub_2.10	1.81		cf855c0384c42b9787c41a3033f89140873d3c71
fr.iscpif.gridscale	lbstub_2.10	1.83		28effb01c04a774a181c900b60c93f074ae8bf34
fr.iscpif.gridscale	lbstub_2.10	1.84		19a8a05aa20c5cda23176d43bed493f9f74f0db1
fr.iscpif.gridscale	lbstub_2.10	1.85		05904b4619d95fb00c871ecee81c3daad41105f2
fr.iscpif.gridscale	lbstub_2.10	1.86		c71e33ac4ece8f73134ded203d01da718b2e386b
icu.easyj.boot	easyj-spring-boot-starter-login	0.3.8		4f7ed3d3abd39c69bb24d717000b3c2f19b59b2c
icu.easyj.boot	easyj-spring-boot-starter-login	0.3.9		8e80c054a8b11975e2cfdb8a560d05e142dcd768
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.0		0019ad89b0835063c7b22d09de2bd6e7e7b1f1f5
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.1		1bf7f79f1ceb200f3fb3470c47cfcd234f7dbbbc
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.2		3f54b744c9c240acc85f0c6f9c6c5800cfda325e
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.3		9f67c3c2f7f7c656195406269468f4591236e031
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.4		6c0953408be8ad03f7eb19c41d59df580ce02d28
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.5		2e603a74d6b8862ea9cae204bb092e4ce99bef9d
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.6		cc751934b43b18acb909fc59fd7cce6996575ee7
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.7		fdf25e6185019564d1fa2c74e2a73a5bd722a1d4
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.8		4fc0ed90c46fe9f484cab2ebe9714fff8bd79bca
icu.easyj.boot	easyj-spring-boot-starter-login	0.4.9		82fa9b323b1939207215fbd462efa14e2bc6abbc
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.0		55df990df036f07d68e9f4606280bbfa6eace6c9
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.1		ba6baa52aecabe25b07e4324603d15836ad54d6d
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.2		e80e30dace1136a86cab77f35b8023c5ef596a05
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.3		0e2f14a10fc719bc8ab360c12e78561ea7568334
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.4		2126b2da3a1a2ffcc3e737e5d54984e86f4fdca0
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.5		4902a3ab7f52cbdfd27c2385a60e0c6f9af56d83
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.6		7525c2f239e1d58a0669b1422e16d7fe8ca79d5c
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.7		079656de8b0caaf9ddb27d6041ba947f1dd848fe
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.8		e8ed8891f094047701e80275ccf10cf57bff2c59
icu.easyj.boot	easyj-spring-boot-starter-login	0.5.9		99fc5cb6ba7c9f8e8b7dec38218f564a8990dd41
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.0		4fe54f0124ffe903a758d19ceda331a79aeb069c
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.1		e3c361a89ca290c6572439b9b8d256fde084c30b
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.2		6b8a997d337f60fc8febb77a117db925b7dc18be
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.3		50896328949dc75ff108c2123ef896db5ece8136
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.4		597b63ceff03a973d84a195c6c6c4994fc90f2e1
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.5		8cf1c0c68e21ed4c8f23b98c3aa066055726bdc5
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.6		bf2cbd4e92eafef0138e043ce05fcacfe9ecf122
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.7		6452193f0542679124c7712a9be6fb5e9bf7f978
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.8		fe45fb8ac0bb0d5b7d3cff1c91b44fe5637dde7d
icu.easyj.boot	easyj-spring-boot-starter-login	0.6.9		683bfc3945b296371b41c1497e243e8de9393518
