by.exonit	swagger-play2-play26_2.12	1.0.0		a66c4bafb96bc11a61ed78a85e885a63966b3844
com.io7m.jintegers	io7m-jintegers-core	1.0.1		dad83e0c10de1ddc71bf24e8b500582864b4e875
com.io7m.jintegers	io7m-jintegers-core	1.0.2		cf89abd7486a28368a844a65147aa2bb4beed4a9
com.io7m.jintegers	io7m-jintegers-core	1.1.0		8b910ef4d09c7d48e349c4bd5264ba41475c4aa6
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev506		d89d50aebc27125dd8d3ebd20b39343705ad86dc
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev507		3f0852d1135ce960863d4e9b8143c8671db68880
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev569		0a5db780bff7c016a287959a30c66940a627005b
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev570		0cffc36f6d19829a06e6d04f0e82bd6d06668f29
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev571		84dccc8eaeb2b6aeeaa636ce51073bb74dc2bafe
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev573		058901e21a6d977ef5ec4fa87968aa9f1779694d
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev575		84f40f6943de4fdb2bdb596707dc4d940153606a
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev577		df91cb857bc34f61877e3d9cb8d2cd7e2b7ac87a
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev578		aaf0221402228c60dce5cc3b7cb64c4682e49c63
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev588		c07ded5d0fc1a50fc7a305176ee80c6e7451fc2b
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev589		4b9ad9c0aa87aa94aa091ec992688d8ecc94b0be
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev590		da6176820f9ffe1092ef4f8721a81e4754f70bc9
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev591		f329cb8c4a3c5b334bf346f52193ef8888825afb
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev592		0f4c58ecf41c103fa9af671d22f78e75b37c3186
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev593		440a9d9a557ad96dcf5d1ed07533f7dad35793bc
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev596		9bb2181bc95b8623f94622926b4f6a969b718fce
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev597		b0be5ccd61b14475e607b1975e794082458bce7b
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev598		5383b86b258d42e7f7ed1f90a09d85a46d8e5d61
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev611		4a8402cb1b6ff89385c1c4c06d93b0128cb43dc7
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev612		de501e7524dc58ba7ab55767ae0199995ce1dc4f
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev613		77be74861ce39c9e8c947d544a1a9293c3bd58ea
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev615		6e8dfd8b49ac6b758c0d4e3cb73f50bb04fd81e2
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev618		17ec07506c5650bc56ddd09cd2f4002b4d9508e2
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev619		74152500c46ac5186450560a1e8e18fd83cb0e4a
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev621		b37ff55fdfa5643dea4b9ebc4c8de85a908c47ea
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev622		ef615ab68a9c5c37abd83908a1410d21c88e01f8
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev624		94a05b05b0d2f36588e7ffdd0848822764917ac3
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev625		bd6f69a9e6f8b23e1b99b851a70afd88754d1fb4
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev626		416107cf26bb62842a35b212be1f40ae4df307b0
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev627		d0266363b34ae81099d5ab8caf375324835958d1
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev629		f49580a39934a7773d9cc37bdbd83d0ee55bd04f
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev632		3dd15e76d4d80083b1770bf440a808e3f382e469
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev634		42ee53f17c8da340143c2ae0a39d70692b8f4634
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev635		55da3ac62c53bec5bbd30203fccad1661d942993
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev640		5cb6d31d3969d60123eb9917dab9bccd1dff2bac
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev649		2778a3d7480bc48ce1db68a834a73793cf3ac0f7
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev654		e6da96d5711e49abe8cf7d5e2b9bf8d086472596
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev655		82b0a332fa2a88ed7ab66ae4a769aacb7cd42542
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev656		10d1c967d242c5e021ba4eebe128a3a5780e7cef
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev657		ebad98513b30fd948103544496f192a5c25be75a
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev658		0dbdb6c1a7a5cda6a80a88c55c3f08a1ece067ca
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev659		5b14bebc16e2e2de3280a7b5d10c9797127ca8d7
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev660		2600c70809e7bc6f15ee659b7a2e3b2a5f8acd55
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev661		1031c7abb9d8136dc46d974ec0944e0fb6815789
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev662		1254182b26a2e69c381b95564bac0d526a791ec7
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev663		ffc59b333a198d5f04b2bb4dc5cbcecac90e77e0
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev664		ddf942114be27e4a8aac85ea65f7501c45f1b65f
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev665		6d9e588419b5fafa2116b1c5706e03793d00a4c7
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev666		772c92d89ef66654d9176d932676c8fa181c367c
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev667		0f183c0ef4a94f4243b2e0fa78e0e78544387d6f
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev668		d45edc82766958032cd8631e67509c50f0586768
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev669		697927ab0f0e06fab6c05908bd7feb10089d85f9
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev670		9cc3af24969c93db0839f27a64a5fa099532ab9c
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev672		152bee80e89a1447e54430e1398661c899390bb8
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev673		64a8f6fa346958018e9c7726bdc9ed281be7d294
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev674		5e24a928e1b0b224750a3cd1a77ff8921b4d8943
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev675		2093d5b0da9db715359e2cbadea9518e125ab964
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev682		7cb00414800208f3b9f31f601139d8ad78c0cffd
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev683		817f6cb52d5505a6af4ed49a15e2ee1aca4b5de6
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev687		0c2d7011e5d916a3e206b3486c3d7b610a5a51a8
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev688		3aa635a4b72db746537d7ef599de220401eb5262
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev689		4869eeafb6e7b525bd660d406fe2da5fe502a340
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev696		1309fc603f03f914070fed556ea83f2852d46b0f
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev702		1309fc603f03f914070fed556ea83f2852d46b0f
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev703		1309fc603f03f914070fed556ea83f2852d46b0f
com.ivianuu.injekt	injekt-core-jvm	0.0.1-dev704		1309fc603f03f914070fed556ea83f2852d46b0f
com.keimons.platform	keimons-platform	1.0.0-alpha-1		5fd21f0040768fcdca58fbe16c714297dc86edc0
com.keimons.platform	keimons-platform	1.0.0-alpha-1.1		8893e85c5a1a8179af9462b40262ef0a5a63b1f3
com.keimons.platform	keimons-platform	1.0.0-alpha-2		6e6bd86dd642cf0bb8167eecf3c21926f602086e
com.lihaoyi	upickle_native0.4_2.13	1.2.3		e7b53848c7a78d513975e7900a6402b6c9261282
com.lihaoyi	upickle_native0.4_2.13	1.3.0		005649d5f504d22679b0474d40b6a471c62df42f
com.lihaoyi	upickle_native0.4_2.13	1.3.1		421d098e8b36aef37a97bfa2814f8d7f555f0b02
com.lihaoyi	upickle_native0.4_2.13	1.3.11		1af78157d08d4ffce2d458d758c8306b8f243396
com.lihaoyi	upickle_native0.4_2.13	1.3.12		a3de92f190734b4f9ad367c8b7f2f1a51c99bbea
com.lihaoyi	upickle_native0.4_2.13	1.3.13		52dde99a1b691ec4fa4bb48779be7ae13bc4b2eb
com.lihaoyi	upickle_native0.4_2.13	1.3.14		0c80b2a9998a999406101405f22bf80e75f6406a
com.lihaoyi	upickle_native0.4_2.13	1.3.15		fa3d89a636e4ed7fd1756a0b0b818ca62f5a48b8
com.lihaoyi	upickle_native0.4_2.13	1.3.2		631f76f97eb39b6da9d70c92993d2f18f7b948e8
com.lihaoyi	upickle_native0.4_2.13	1.3.3		7db25d41c6bbeb7e566abade8bbc82d2f6b0cc05
com.lihaoyi	upickle_native0.4_2.13	1.3.4		b7394559160cebbd1e9d75e4a7b9bf2d4a0d37b1
com.lihaoyi	upickle_native0.4_2.13	1.3.5		ebec63f90a73bc4d3dd15df5359605787bec826f
com.lihaoyi	upickle_native0.4_2.13	1.3.6		a07baea764ebe425907fa89d24334d4270cb6f47
com.lihaoyi	upickle_native0.4_2.13	1.3.7		79e0b73c667b0564df2ceb84a0060ed584acb3c2
com.lihaoyi	upickle_native0.4_2.13	1.3.8		8ccb9336fe1fbf7b364ea48900c69230eadbc4e8
com.lihaoyi	upickle_native0.4_2.13	1.3.9		3566f3dbaadb3bb20c126e61f829bb5803d2151f
com.lihaoyi	upickle_native0.4_2.13	1.4.0		d1bdf60998946138462a9252454308199c2cc7f0
com.lihaoyi	upickle_native0.4_2.13	1.4.1		f337cb95c4d5fb9c66c810bffaf198f392e29723
com.lihaoyi	upickle_native0.4_2.13	1.4.2		2aaea5a0b29fe4ba25ff08556dde665de0f7754c
com.lihaoyi	upickle_native0.4_2.13	1.4.3		a40e38b093c5a45e91e803a77b770d049d084593
com.lihaoyi	upickle_native0.4_2.13	1.4.4		c1584a9f64dc4c64caa91ad6d084761cd6f85144
com.lihaoyi	upickle_native0.4_2.13	1.5.0		4a4aa58696849a9b468b284c0d1690e976729a65
com.lihaoyi	upickle_native0.4_2.13	1.6.0		bd1cc8b060a02f2e0ba9f7029ea7d87b69188797
com.lihaoyi	upickle_native0.4_2.13	2.0.0		a3d4994aacf495dff153440e6cfb41a996577860
com.lihaoyi	upickle_native0.4_2.13	3.0.0		8664e6efd5e646219eb4c2ff76638ff18e88d751
com.lihaoyi	upickle_native0.4_2.13	3.0.0-M1		00f3c1a85fa54eb080c840d4855ae63c345989d1
com.lihaoyi	upickle_native0.4_2.13	3.0.0-M2		e20f11c70229b7ff7f0f794f278a31a71caf3fe8
com.lihaoyi	upickle_native0.4_2.13	3.1.0		5aed6a5a8e50bf62e2a0edfd5b5118fb5b7806e7
com.lihaoyi	upickle_native0.4_2.13	3.1.1		81717454d959961965eeffea7267f5d07b93355e
com.lihaoyi	upickle_native0.4_2.13	3.1.2		bef7789833fdaf8f981e1c7986ae634ae41f22d0
com.lihaoyi	upickle_native0.4_2.13	3.1.3		6863de0612cdbb4b09e64c930f60e2cfc0d81b57
com.lihaoyi	upickle_native0.4_2.13	3.1.4		3c92ed98cbfdd6c51b3e0b88b7ce88b79842ad71
com.lihaoyi	upickle_native0.4_2.13	3.1.5		8d12857a6cdacecb081cac779275b8a3471f6938
com.lihaoyi	upickle_native0.4_2.13	3.2.0		893981b1607d9b0f942f748d294e6fb980f4fa4a
com.ritense.valtimo	objecten-api	10.0.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.0.0.RELEASE	plain	f20ad08af37352b3d214f420ac506ae09c1a581b
com.ritense.valtimo	objecten-api	10.1.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.1.0.RELEASE	plain	ef2a8aeee8404c1f18f891167a3ae46a31185bba
com.ritense.valtimo	objecten-api	10.2.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.2.0.RELEASE	plain	d3c157bfd226dd93ec88adac17a5bc306aec380b
com.ritense.valtimo	objecten-api	10.3.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.3.0.RELEASE	plain	af1fc129a9aaf77070c044670c0c1c31719ea534
com.ritense.valtimo	objecten-api	10.4.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.4.0.RELEASE	plain	938320a3bb34701048a2d73192a6c2bb96db9e85
com.ritense.valtimo	objecten-api	10.4.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.4.1.RELEASE	plain	c674660e18829ee1a497a9c9ed3514c5280d0530
com.ritense.valtimo	objecten-api	10.5.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.5.0.RELEASE	plain	aebd294b0724f5184e29c966bad36dc063f6d781
com.ritense.valtimo	objecten-api	10.5.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.5.1.RELEASE	plain	a8582cf4d5e4ecf5d75c76b13e4ce2585bd63ca6
com.ritense.valtimo	objecten-api	10.5.2.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.5.2.RELEASE	plain	6cd5904605d46d82391d5b1f5cd7d6f7a28889b3
com.ritense.valtimo	objecten-api	10.5.3.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.5.3.RELEASE	plain	50ab0d05deb2f46916b5f3bc49b61a46cd7b2fb2
com.ritense.valtimo	objecten-api	10.6.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.6.0.RELEASE	plain	a51cb4465ed977411a8cb949a44397c19749f797
com.ritense.valtimo	objecten-api	10.7.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.7.0.RELEASE	plain	eec81c3955a94a3e6be3dec809cbc645dc72ab6c
com.ritense.valtimo	objecten-api	10.8.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.8.0.RELEASE	plain	5c3cc94b126a6b1b54ce1edc57b9b4d85af71d02
com.ritense.valtimo	objecten-api	10.8.2.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.8.2.RELEASE	plain	d499c59ed440d462ef4d1f4c4e2365478be7fa0e
com.ritense.valtimo	objecten-api	10.8.3.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.8.3.RELEASE	plain	24d2cacf99e048f40b5a57d1bd926135f2705bcb
com.ritense.valtimo	objecten-api	10.8.4.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.8.4.RELEASE	plain	5312bf605ecbb3324be5fbe68ad436cdc2f6e00d
com.ritense.valtimo	objecten-api	10.8.5.RELEASE		N/A
com.ritense.valtimo	objecten-api	10.8.5.RELEASE	plain	7460c670b66905d97bcf59c83a4b569fdca51092
com.ritense.valtimo	objecten-api	11.0.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.0.0.RELEASE	plain	6bb256e0250f48cda6a5b4ab883c6ff1d1bb110d
com.ritense.valtimo	objecten-api	11.1.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.1.0.RELEASE	plain	c7d9c5d41361355e152f2d4b233ce0d30f7ecf9f
com.ritense.valtimo	objecten-api	11.1.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.1.1.RELEASE	plain	9a58f0e2c4c1747a9cdc07a0c678d4aef0d97a52
com.ritense.valtimo	objecten-api	11.1.2.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.1.2.RELEASE	plain	23dfdb13896b648507094821cdd1d841c3287adf
com.ritense.valtimo	objecten-api	11.1.4.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.1.4.RELEASE	plain	14e274d40db7a65458a275e87040f56babcf289a
com.ritense.valtimo	objecten-api	11.1.5.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.1.5.RELEASE	plain	2d0e789421d90d88ede10bff1308200f4c8c4b8a
com.ritense.valtimo	objecten-api	11.1.6.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.1.6.RELEASE	plain	7789429c167a4f585354a9aa76f273f9f8265006
com.ritense.valtimo	objecten-api	11.2.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.2.0.RELEASE	plain	032db5c068eb17c05091a26d2daafd07069641b8
com.ritense.valtimo	objecten-api	11.2.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.2.1.RELEASE	plain	d8b99706918e3e4715d6707a1cc7a58a5c9db8e0
com.ritense.valtimo	objecten-api	11.2.2.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.2.2.RELEASE	plain	7a662e28f44afc9403326aacbeb9924ccbeb1152
com.ritense.valtimo	objecten-api	11.3.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.3.0.RELEASE	plain	f2464c520324ac1fa9addcb8adac27bbccb71478
com.ritense.valtimo	objecten-api	11.3.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.3.1.RELEASE	plain	b729b5e891e91b1d54f10fbab32689e46d058d96
com.ritense.valtimo	objecten-api	11.3.2.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.3.2.RELEASE	plain	3e299406f97cf6913e632fbd0cf76c0ae0a1d54c
com.ritense.valtimo	objecten-api	11.3.3.RELEASE		N/A
com.ritense.valtimo	objecten-api	11.3.3.RELEASE	plain	1fc3d90ae5d9d9a9cf7a0dab5aa2124f74e4a25a
com.ritense.valtimo	objecten-api	12.0.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.0.0.RELEASE	plain	9637e9a8310ea6d50b749c71ec00d07a3b77be3a
com.ritense.valtimo	objecten-api	12.0.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.0.1.RELEASE	plain	ddc3bc1e735677d1b07eeb1c59637afc18437981
com.ritense.valtimo	objecten-api	12.1.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.1.0.RELEASE	plain	0b9d2ce62ad7e668cfef25df9ee112241d38d7a5
com.ritense.valtimo	objecten-api	12.1.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.1.1.RELEASE	plain	116215adc9a7547d4c98155207096a2167a5a58f
com.ritense.valtimo	objecten-api	12.1.2.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.1.2.RELEASE	plain	566858e31101f84c78a596fb7d88e4756641c55f
com.ritense.valtimo	objecten-api	12.1.3.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.1.3.RELEASE	plain	5902d2db23d1e6a5359233c533401836fb6b87b5
com.ritense.valtimo	objecten-api	12.10.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.10.0.RELEASE	plain	930b5c21eaecba8beae70a937877f16bd30b6d10
com.ritense.valtimo	objecten-api	12.10.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.10.1.RELEASE	plain	4e5963f36410a19a328174f947de8b11cf4e51a0
com.ritense.valtimo	objecten-api	12.10.2.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.10.2.RELEASE	plain	a3760b8833abc1d7d80a8864752b0ca99ffd3781
com.ritense.valtimo	objecten-api	12.11.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.11.0.RELEASE	plain	008f5bbe8bb0682d0375c9e8bbf1f762cb7a0abd
com.ritense.valtimo	objecten-api	12.12.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.12.0.RELEASE	plain	9cfcd96f6edcae506279a386bd0b094fa8a0b8d0
com.ritense.valtimo	objecten-api	12.2.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.2.0.RELEASE	plain	97c5b4b46e0ad5a8f4cea9e87c74dd7e68b5c948
com.ritense.valtimo	objecten-api	12.2.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.2.1.RELEASE	plain	e77b5a8bd43579a168f1cab02560d4a1002e1f31
com.ritense.valtimo	objecten-api	12.3.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.3.0.RELEASE	plain	603b71340d69af9c94c6acc5124285faa60541de
com.ritense.valtimo	objecten-api	12.3.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.3.1.RELEASE	plain	13307020bb73f783639eba5904672eaf9d9d4308
com.ritense.valtimo	objecten-api	12.4.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.4.0.RELEASE	plain	6f72447643ac7f0057b1536c95897332cd29feed
com.ritense.valtimo	objecten-api	12.4.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.4.1.RELEASE	plain	cab10dd0cff089500faec9e48770e95a80f34e5b
com.ritense.valtimo	objecten-api	12.5.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.5.0.RELEASE	plain	35bd3fcdc4fb6b6e6e2ddcb173ebd5027f94ad39
com.ritense.valtimo	objecten-api	12.5.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.5.1.RELEASE	plain	4990603b7ec3c875521bba6a2e6fecd1fbcbe05a
com.ritense.valtimo	objecten-api	12.6.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.6.0.RELEASE	plain	0b79d82d3d2c6ab22fc6e033a1fce45002fea6cd
com.ritense.valtimo	objecten-api	12.6.1.1.RC		N/A
com.ritense.valtimo	objecten-api	12.6.1.1.RC	plain	3df9b6c22c7115a4e4b365d0885f591e4949944d
com.ritense.valtimo	objecten-api	12.6.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.6.1.RELEASE	plain	5cd924565f558ab40aa5ebcbb47a73515feaf8b5
com.ritense.valtimo	objecten-api	12.7.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.7.0.RELEASE	plain	0bb74d9cb7aaff01c1d68268be9a265520a8dbc3
com.ritense.valtimo	objecten-api	12.7.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.7.1.RELEASE	plain	48676c2acdc2c5092cdf332f6481b677b53d6b02
com.ritense.valtimo	objecten-api	12.7.2.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.7.2.RELEASE	plain	40ebe5adde949b0aa34bacb8eb80474ba1dbda33
com.ritense.valtimo	objecten-api	12.7.3.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.7.3.RELEASE	plain	4918b54f6491dc8e25f217a5ccc559e0c737dea8
com.ritense.valtimo	objecten-api	12.8.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.8.0.RELEASE	plain	adb3eb8db1a707c5fb1dcee3f2e1e18a9579fb24
com.ritense.valtimo	objecten-api	12.9.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	12.9.0.RELEASE	plain	b5cae775d9ba7bbd02adf37ae428780f94469497
com.ritense.valtimo	objecten-api	9.19.0		N/A
com.ritense.valtimo	objecten-api	9.19.0	plain	4a3a993ff6a8c1ef0ab4d1e224000ef36bb1b234
com.ritense.valtimo	objecten-api	9.20.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	9.20.0.RELEASE	plain	2a5eccc019dfcdc6e80ee602234799eb6175e20c
com.ritense.valtimo	objecten-api	9.21.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	9.21.0.RELEASE	plain	dffccd46d0bc873d315b1070af7062457923ebb1
com.ritense.valtimo	objecten-api	9.22.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	9.22.0.RELEASE	plain	085a3124acf314311e7eef0a56b737df1dfbae4e
com.ritense.valtimo	objecten-api	9.23.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	9.23.0.RELEASE	plain	2288522cb610e8985427cabcf7bbc768e200c58c
com.ritense.valtimo	objecten-api	9.24.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	9.24.0.RELEASE	plain	e93b8c1cdcf0b32416c19eed23bbf0d416a55d2c
com.ritense.valtimo	objecten-api	9.25.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	9.25.0.RELEASE	plain	36a2cdc8099170e375c5c696f3ca670413be5729
com.ritense.valtimo	objecten-api	9.26.0.RELEASE		N/A
com.ritense.valtimo	objecten-api	9.26.0.RELEASE	plain	2e0ff4f6ed978de3a6ab9005b221147170cc0fc4
com.ritense.valtimo	objecten-api	9.26.1.RELEASE		N/A
com.ritense.valtimo	objecten-api	9.26.1.RELEASE	plain	9122406315863fc8b6f8f6f5c4589470613b40a9
com.ritense.valtimo	objecten-api	9.26.2.RELEASE		N/A
com.ritense.valtimo	objecten-api	9.26.2.RELEASE	plain	a87bd1588fba59835b5a9f607d122ce99eeec737
com.soywiz.korge	korge-foundation	5.0.0		283fb2b117c22025738531f24bdfe6aa375df6ae
com.soywiz.korge	korge-foundation	5.0.0-RC		e433dba36f8f3177af8fa24aed595de4e47f1078
com.soywiz.korge	korge-foundation	5.0.0-alpha		11efc37640c383393826023c897139ccfb12d280
com.soywiz.korge	korge-foundation	5.0.1		283fb2b117c22025738531f24bdfe6aa375df6ae
com.soywiz.korge	korge-foundation	5.0.2		283fb2b117c22025738531f24bdfe6aa375df6ae
com.soywiz.korge	korge-foundation	5.0.3		1aef076b0608acc090cbf3dae89a907c4bd08837
com.soywiz.korge	korge-foundation	5.0.4		874e18bb332c4a03f3dcae38f3d70f3e9a97a91d
com.soywiz.korge	korge-foundation	5.0.5		83056db6b6be3461cfc596480855e212c66c0abe
com.soywiz.korge	korge-foundation	5.0.6		7ff1e5d9bc887366ac07e3c20c3828e1ea6a54b5
com.soywiz.korge	korge-foundation	5.1.0		eb29c1ed555bd4c84d1ccb38f31f4a0a98c7f3dd
com.soywiz.korge	korge-foundation	5.1.0-Beta		bd2f2b4cf4f071bd4fe6d51d5402e0e9366e66f7
com.soywiz.korge	korge-foundation	5.2.0		b5192074cdc31bc149ca18c72ce4d0a640d2d3cb
com.soywiz.korge	korge-foundation	5.3.0		88717d06c7a22cdd26612cb9aca340dfa0cbbb8d
com.soywiz.korge	korge-foundation	5.3.1		0d2dd67652df66f19d768bb68181773a6a8af46f
com.soywiz.korge	korge-foundation	5.3.2		dcef4ee46e3309f17bcf6867ed593453d366c81b
com.soywiz.korge	korge-foundation	5.4.0		e913644f46c7d124e1191cf0562d67ed1b78aa2d
com.squareup.leakcanary	leakcanary-android-instrumentation	1.6		N/A
com.squareup.leakcanary	leakcanary-android-instrumentation	1.6.1		N/A
com.squareup.leakcanary	leakcanary-android-instrumentation	1.6.2		N/A
