at.bestsolution	at.bestsolution.dart.server.api	1.0.0		82cd091624a0948847b1c8f00f1ae2d6cedb534f
com.vaadin	flow-project	5.0.3		N/A
com.vaadin	flow-project	5.0.4		N/A
com.vaadin	flow-project	6.0.0		N/A
com.vaadin	flow-project	6.0.1		N/A
com.vaadin	flow-project	6.0.10		N/A
com.vaadin	flow-project	6.0.2		N/A
com.vaadin	flow-project	6.0.3		N/A
com.vaadin	flow-project	6.0.4		N/A
com.vaadin	flow-project	6.0.5		N/A
com.vaadin	flow-project	6.0.6		N/A
com.vaadin	flow-project	6.0.7		N/A
com.vaadin	flow-project	6.0.8		N/A
com.vaadin	flow-project	6.0.9		N/A
com.vaadin	flow-project	7.0.0		N/A
com.vaadin	flow-project	7.0.1		N/A
com.vaadin	flow-project	7.0.2		N/A
com.vaadin	flow-project	7.0.3		N/A
com.vaadin	flow-project	7.0.4		N/A
com.vaadin	flow-project	7.0.5		N/A
com.vaadin	flow-project	7.0.6		N/A
com.vaadin	flow-project	7.0.7		N/A
com.vaadin	flow-project	7.0.8		N/A
com.vaadin	flow-project	7.0.9		N/A
com.vaadin	flow-project	8.0.0		N/A
com.vaadin	flow-project	8.0.1		N/A
com.vaadin	flow-project	8.0.2		N/A
com.vaadin	flow-project	8.0.3		N/A
com.vaadin	flow-project	8.0.4		N/A
com.vaadin	flow-project	8.0.5		N/A
com.vaadin	flow-project	9.0.0		N/A
com.vaadin	flow-project	9.0.1		N/A
com.vaadin	flow-project	9.0.10		N/A
com.vaadin	flow-project	9.0.11		N/A
com.vaadin	flow-project	9.0.12		N/A
com.vaadin	flow-project	9.0.13		N/A
com.vaadin	flow-project	9.0.14		N/A
com.vaadin	flow-project	9.0.15		N/A
com.vaadin	flow-project	9.0.16		N/A
com.vaadin	flow-project	9.0.17		N/A
com.vaadin	flow-project	9.0.18		N/A
com.vaadin	flow-project	9.0.19		N/A
com.vaadin	flow-project	9.0.2		N/A
com.vaadin	flow-project	9.0.20		N/A
com.vaadin	flow-project	9.0.21		N/A
com.vaadin	flow-project	9.0.22		N/A
com.vaadin	flow-project	9.0.23		N/A
com.vaadin	flow-project	9.0.24		N/A
com.vaadin	flow-project	9.0.25		N/A
com.vaadin	flow-project	9.0.26		N/A
com.vaadin	flow-project	9.0.3		N/A
com.vaadin	flow-project	9.0.4		N/A
com.vaadin	flow-project	9.0.5		N/A
com.vaadin	flow-project	9.0.6		N/A
com.vaadin	flow-project	9.0.7		N/A
com.vaadin	flow-project	9.0.8		N/A
com.vaadin	flow-project	9.0.9		N/A
com.vaadin	flow-project	9.1.0		N/A
com.vaadin	flow-project	9.1.1		N/A
com.vaadin	flow-project	9.1.10		N/A
com.vaadin	flow-project	9.1.2		N/A
com.vaadin	flow-project	9.1.3		N/A
com.vaadin	flow-project	9.1.4		N/A
com.vaadin	flow-project	9.1.5		N/A
com.vaadin	flow-project	9.1.6		N/A
com.vaadin	flow-project	9.1.7		N/A
com.vaadin	flow-project	9.1.8		N/A
com.vaadin	flow-project	9.1.9		N/A
com.vaadin	flow-project	9.2.0		N/A
com.vaadin	flow-project	9.2.1		N/A
com.vaadin	flow-project	9.2.2		N/A
com.vaadin	flow-project	9.2.3		N/A
com.walterjwhite.java.modules.browser.plugins.voya	modules	0.0.17		N/A
com.zegreatrob.testmints	wdio	3.2.13		7e07724152fb79b9d4b910f0b1bf3dfb87ca89d1
com.zegreatrob.testmints	wdio	3.2.14		7e57f97abc68c661ccaa4ffc84a48153148c5421
com.zegreatrob.testmints	wdio	3.2.24		c858e69724887c6a9be9ce9cba1bf92f52318440
com.zegreatrob.testmints	wdio	3.2.25		b4877083eaa35c4c84c743dce7ea9e2844c2aebc
com.zegreatrob.testmints	wdio	3.2.26		e6ce9a0d67eefa4eed9a9a0a064865d4d155f472
com.zegreatrob.testmints	wdio	3.2.27		1962b7f4f767258d3f5577dd25bd47797f3b8b80
com.zegreatrob.testmints	wdio	3.2.28		2adf3fa4aa475cf32f84901679e55b2bcfa89401
com.zegreatrob.testmints	wdio	3.2.29		459acb43ee6b58eb13630c442ef6ed43ca2dbf98
com.zegreatrob.testmints	wdio	3.2.30		61253b879239079754155f853d5d7c4ebca1c8bb
com.zegreatrob.testmints	wdio	3.2.31		c2cdc80982ec02f9be089cf55b72908648b588ee
com.zegreatrob.testmints	wdio	3.2.32		368bd5cee18c271933bd2a6baa0149281525c548
com.zegreatrob.testmints	wdio	3.3.0		c39ca9f62db72fff0414e225900c93e2bd21ed52
com.zegreatrob.testmints	wdio	3.3.1		08e5443aae4e2e5d5a6430209e95919d7c21f42a
com.zegreatrob.testmints	wdio	3.3.10		8e927953deedf78bdf1d4d4971688c00ce14f8b5
com.zegreatrob.testmints	wdio	3.3.11		21721911b149a376ced8f389a3a882bed070cce9
com.zegreatrob.testmints	wdio	3.3.12		4ee87b1148c34d1c9de7c37eea399cbde89e87d7
com.zegreatrob.testmints	wdio	3.3.13		2d952bb064928043b60493914838604e98bba626
com.zegreatrob.testmints	wdio	3.3.14		e4b45083febea891d8ac2741b7534098cdeab4e4
com.zegreatrob.testmints	wdio	3.3.15		087244e5a991dfd2ae73f60fa3dbba22bec717fe
com.zegreatrob.testmints	wdio	3.3.16		4b4aeef3bf4a75e339da947288caea57a651c731
com.zegreatrob.testmints	wdio	3.3.2		1e3c582c7367948a0948effc8c33d2969a093950
com.zegreatrob.testmints	wdio	3.3.3		c9a9c4e7f8e6348e258d30c6c2235b2cf064b83a
com.zegreatrob.testmints	wdio	3.3.4		7c21a75594db15c3361174bf55e31ceb787208d2
com.zegreatrob.testmints	wdio	3.3.5		d80b334dac7b43c203e352ff6d1dc2118033e968
com.zegreatrob.testmints	wdio	3.3.6		b14b7f8bcad2b416facb3dd2cd97b1f8ca0f092b
com.zegreatrob.testmints	wdio	3.3.7		c1275a1bc814457930c068cf5b9aa78eb5e2a529
com.zegreatrob.testmints	wdio	3.3.8		ae30e70c2d45237cdfa5bbcbaf8628ff99683c73
com.zegreatrob.testmints	wdio	3.3.9		9cbb8b8f64e4e8456ed219527f6c6e70c42d037f
com.zegreatrob.testmints	wdio	4.0.0		6c849675e58e19c1075dc0b32996e9cfa1a4687e
com.zegreatrob.testmints	wdio	4.0.1		7b0cf09f9ddcbe590d54d5f4825ae5eb1170d6c5
com.zegreatrob.testmints	wdio	4.0.10		8f45bad384f4f6cb75bb82d529d5e29dc691470d
com.zegreatrob.testmints	wdio	4.0.11		da829acb1111cbefdd701e71c63ad5dd4b373f14
com.zegreatrob.testmints	wdio	4.0.12		e4536b4041fbb2592f3f2398131e32090c4739db
com.zegreatrob.testmints	wdio	4.0.13		504c4b7b693af9bae9d6dfdebd6a08a524f6d20d
com.zegreatrob.testmints	wdio	4.0.14		56ca0625b54669e42c34200182d7a17a0ab9c295
com.zegreatrob.testmints	wdio	4.0.15		05b5e22a5d30bc875db026fda59bcf1f44f44285
com.zegreatrob.testmints	wdio	4.0.16		418d4ed6d2df5ad9f8e0eddebbe8fc695d11d001
com.zegreatrob.testmints	wdio	4.0.17		36c7eeee3c21af923f03a4a992f58ddad1056da8
com.zegreatrob.testmints	wdio	4.0.18		a9918558f142207abb02eb8144f105bb4311878f
com.zegreatrob.testmints	wdio	4.0.19		67bd56c08afcec2dec6125a67ce20c2ebe13cd22
com.zegreatrob.testmints	wdio	4.0.2		3e76623769b713a6c984063968b44a4013c1943b
com.zegreatrob.testmints	wdio	4.0.20		376399fa6d0e8f176d29f021a4d22ffcb072d090
com.zegreatrob.testmints	wdio	4.0.21		3fd4183e9f71a61f9705536b860f92522b956027
com.zegreatrob.testmints	wdio	4.0.3		49678a34599b16bfe2c5a2698b840dcc930267b7
com.zegreatrob.testmints	wdio	4.0.4		9eacb0d2e5943aca57fd1a2ca2b1250109ed0487
com.zegreatrob.testmints	wdio	4.0.6		5ad9a6b4387e52c70753e226a5193530759a905a
com.zegreatrob.testmints	wdio	4.0.7		fb9ac6f7613893cd5f83e798231e4878383e1588
com.zegreatrob.testmints	wdio	4.0.8		b70aece5c468ca5a34491c71f5c5ab204f38c703
com.zegreatrob.testmints	wdio	4.0.9		5cec7f006a9653abad6d351f2f894f7af7f032cf
com.zegreatrob.testmints	wdio	4.1.1		a49a922774f121d646c5d8a39dbcbd3d3fcb339e
com.zegreatrob.testmints	wdio	4.1.10		737bdd439b472b706ed24bbcd5cec8f140c932a1
com.zegreatrob.testmints	wdio	4.1.11		fda48008cc5e288277f94c889f05ea1c2571e840
com.zegreatrob.testmints	wdio	4.1.2		289ed7c4f418b5bf181af1d74acddcb54a41e3c6
com.zegreatrob.testmints	wdio	4.1.3		e55f6f417044a6cffd95279fd62495a79f7cec20
com.zegreatrob.testmints	wdio	4.1.4		69b8195a066086bdc57073da7d5d658444d5c43b
com.zegreatrob.testmints	wdio	4.1.5		3b90b21bff5880243828491f76ed31af5887ce2f
com.zegreatrob.testmints	wdio	4.1.6		69bead3bd8658d085b9b0e237235a6856960f22f
com.zegreatrob.testmints	wdio	4.1.7		1487f9efbc556b9838e8773a0fdab8570b325d0b
com.zegreatrob.testmints	wdio	4.1.8		1f8174f2aa365dfe88c376a229099f2a4bc099a8
com.zegreatrob.testmints	wdio	4.1.9		b14514ed1db1b3eb66ec3dacd9ac67f13a10af44
com.zegreatrob.testmints	wdio	5.0.0		f92a162a296dd8ca9be4d44af0e5379645cf7b09
com.zegreatrob.testmints	wdio	5.0.1		4f3b2751d465badc9259cc5c9aba70d1e18dcce6
com.zegreatrob.testmints	wdio	5.0.2		0fec6e3ba7f7a7f303bcd5a4e8a2b3179a473fc0
com.zegreatrob.testmints	wdio	5.0.3		9ed98c42f85f2e8dd50f40ee45d2b1da656441fb
com.zegreatrob.testmints	wdio	5.0.4		bde4ddf5173c508f6fd6e7b1efb8fd03c14ed5a4
com.zegreatrob.testmints	wdio	5.0.5		d36ecb5269e45a49be050131c893c676fd8dee3a
com.zegreatrob.testmints	wdio	5.0.6		bb7573ba6b4c30233ddee6d7de6aac33da53c5f4
com.zegreatrob.testmints	wdio	5.0.7		0639b9cba636165ae0fdc18e24cfeabe19a3af57
com.zegreatrob.testmints	wdio	5.0.8		802fc6e74697970b26f301133edfafe52da3d7f5
com.zegreatrob.testmints	wdio	5.0.9		2c3d957be403437eb9e0e0283f4412a96d1a9dbc
com.zegreatrob.testmints	wdio	5.1.0		4e9e20b068334f31a0d91dc9f9bb344b68140e7a
com.zegreatrob.testmints	wdio	5.1.1		4836aa7c571c4c372c0ca34bed85e0e4e20cf62c
com.zegreatrob.testmints	wdio	5.1.2		e4dae89fcd980a339be327c0cf750edb471df8e9
com.zegreatrob.testmints	wdio	5.1.3		76d6b4d950f268cedf6bfc2e3cd29362d62ca03c
com.zegreatrob.testmints	wdio	5.1.4		0fb15dc45a24cfb8083a97cc90ff620543037b21
com.zegreatrob.testmints	wdio	5.1.5		ebb2368994eda0f00c317feae8270f43b876f409
com.zegreatrob.testmints	wdio	5.2.0		21f270f898df81cb8bea1033b14d5d882323f3ac
com.zegreatrob.testmints	wdio	5.2.1		4ee864ba54d33d6913b37477231e2e8cd3de1bb2
com.zegreatrob.testmints	wdio	5.2.10		8e87bdb409294ad5da4d17e88b5252cf169d89a5
com.zegreatrob.testmints	wdio	5.2.11		bfc323ada8adbb367add6b0d5b3d652d1e154602
com.zegreatrob.testmints	wdio	5.2.2		b6e7132d854fcaf5a6ec2eac4462198ef6f2ef4b
com.zegreatrob.testmints	wdio	5.2.3		d54a57a241302c8c7b1c51e64f19d6521aa75fcd
com.zegreatrob.testmints	wdio	5.2.4		2906311d464ffe6a198d7e30b3e58439ced7b9e3
com.zegreatrob.testmints	wdio	5.2.5		46963dbb9446eabbc342807cacdf6169c54d36e2
com.zegreatrob.testmints	wdio	5.2.6		7d30e5030ca368987356a909ac2abc0a2fafbe67
com.zegreatrob.testmints	wdio	5.2.7		deeaf2887b63681d1b6f437d1201c793529a9315
com.zegreatrob.testmints	wdio	5.2.8		fbf202e588d7df85d3d8d5ace400d3e5dffd7a89
com.zegreatrob.testmints	wdio	5.2.9		935b0f92ba7628976b54d8cd70dabe8a4c35d7bb
com.zegreatrob.testmints	wdio	5.3.0		9cd5d53e85a1fc961316303a1899afc0137509bf
com.zegreatrob.testmints	wdio	5.3.1		79d9106bd771a69fa97cda2b355a7adb0600d59d
com.zegreatrob.testmints	wdio	5.3.10		799375949945a85b58021fbd6b16b7fca3fc85d9
com.zegreatrob.testmints	wdio	5.3.11		4732bd0352730b07dcef9e9167bece4d9f4cecf7
com.zegreatrob.testmints	wdio	5.3.12		3f1e8469befc3ffdf730af747b909ac145e31529
com.zegreatrob.testmints	wdio	5.3.13		5c7d4e9ad9ab8e9a1d908d14d55a4581c9c6c6e8
com.zegreatrob.testmints	wdio	5.3.14		9ad64430c64015b89e7c79759d7c2dac6c2473ad
com.zegreatrob.testmints	wdio	5.3.15		78a467e0a6cf3c3e2bfe5fe6beb17ff9eb6885c4
com.zegreatrob.testmints	wdio	5.3.17		0742ca73dadec517b5a000dbfbc2e1e6bae498d3
com.zegreatrob.testmints	wdio	5.3.2		6e5efb7e803e947430cc8218ce206044dd89e0d6
com.zegreatrob.testmints	wdio	5.3.3		5bf8453938a75457751bf1f05bd1f7ead7a6321c
com.zegreatrob.testmints	wdio	5.3.4		7f50db7c305deb11f31d04bb58f52b128b75e640
com.zegreatrob.testmints	wdio	5.3.5		cc1d3f7923b29c54ad20ff46320ae838bf58626c
com.zegreatrob.testmints	wdio	5.3.6		f83ae06c09e752a332ab5f89295d5ec26dc098b5
com.zegreatrob.testmints	wdio	5.3.7		c5ffc103910db615a03e88e072da9e63b6fa961d
com.zegreatrob.testmints	wdio	5.3.8		e5270f45cfcae7814b0f4eb4cbdba6f35529c32c
com.zegreatrob.testmints	wdio	5.3.9		a9ffd8a8447ff77541dbf150c97d672b53ad4392
com.zegreatrob.testmints	wdio	5.4.0		27e221da10172f07e9844938fc9c722e2db6a285
com.zegreatrob.testmints	wdio	5.4.1		91a0d07efdfcb7f94ba91d071ef4ab17d0d1da80
com.zegreatrob.testmints	wdio	5.5.0		a6e86d22eb3bf0f40e624dbda6c8a01025ec50d1
com.zegreatrob.testmints	wdio	5.5.1		c0b2895a81e6ff3f35edb34a2a965beafef499cc
com.zegreatrob.testmints	wdio	5.5.10		bac9db5af8938cafc4d3352f4f476140109db67d
com.zegreatrob.testmints	wdio	5.5.12		e2c53625e574697ed0caafc93a6a1bc2ee4dc039
com.zegreatrob.testmints	wdio	5.5.13		b8c81981528b54cff3a31bf886ca625492a97a69
com.zegreatrob.testmints	wdio	5.5.14		094949ea8e8111f5fe0e1dacfcfd45cd63e240bc
com.zegreatrob.testmints	wdio	5.5.15		788330ba5bd20c1071c3191cadd62f7e54445b94
com.zegreatrob.testmints	wdio	5.5.16		01cbb9b813a4c8af81b94ad42b17f5758d29a21a
com.zegreatrob.testmints	wdio	5.5.2		93ef5679bedecc1374c2ffcef294ecaa53f19e7a
com.zegreatrob.testmints	wdio	5.5.3		e6dcdaff2ff9a7f7371cd752e735339495a8c61f
com.zegreatrob.testmints	wdio	5.5.4		aa08d9b5dfc2a50c6e6a6bc63050e54e7cd653fa
com.zegreatrob.testmints	wdio	5.5.5		eb57e6edc45e6644520b504b0fe9ac5088bc33fb
com.zegreatrob.testmints	wdio	5.5.6		5cffb9e2247e1ceb36d26b67b57ff18fa2c2456a
com.zegreatrob.testmints	wdio	5.5.7		ebb419b5e33268bd10dfbbbbf167f7cbee126810
com.zegreatrob.testmints	wdio	5.5.8		a473a31909f9ce9698cfee09729e80146a25b0d9
com.zegreatrob.testmints	wdio	5.5.9		67928765cdd0f9e861ec932a733ee5b5911bc46d
com.zegreatrob.testmints	wdio	5.6.0		f29719119b80f636b54111e76dd4645dc2fb7e5d
com.zegreatrob.testmints	wdio	5.6.1		b68047a6884232f3867e0144ecb922c35fe84eed
com.zegreatrob.testmints	wdio	5.6.2		4077b5f4bad9d45b33626fd36e115d60f1f91f4c
com.zegreatrob.testmints	wdio	5.6.3		cb7047c657d96482ddf79ce7717de5ab0bb3b127
com.zegreatrob.testmints	wdio	5.6.4		1191736be0f07ff5e71ac02314e0fe6ee618a443
com.zegreatrob.testmints	wdio	5.6.5		45566e48dfdb9d782addd2478e44dc6654918681
com.zegreatrob.testmints	wdio	5.6.6		ac61c6764c20a71a84c36a1a90e96c34f9513484
flux	rabbitmq-action	1.0.0		a884159a2d6fc21827047c49df144c5d05eb6461
flux	rabbitmq-action	1.0.1		f022485ae251e0e3344ec927f38a64f5c9708c33
hudson.plugins	rad-builder	1.0		43d0b5202da03948dc3c75f688c7e179ac214331
io.bootique.simplejavamail	bootique-simplejavamail-jakarta	3.0-M3		a7b1d99b3e66a3fbefcacc8348b08ba1d9f4aecb
io.bootique.simplejavamail	bootique-simplejavamail-jakarta	3.0-M4		38065c9ddd2e0b130996d68c61ab9d2a82054322
io.bootique.simplejavamail	bootique-simplejavamail-jakarta	3.0-M5		a018b509fb0a3baab555db468765edd47b068e8e
io.bootique.simplejavamail	bootique-simplejavamail-jakarta	3.0-M6		bb0ee46ad88d46878aaaa31d28cce51348d382cb
io.bootique.simplejavamail	bootique-simplejavamail-jakarta	3.0-RC1		dd5ef5ff5c429bb898d6e49260f0217bae5d0248
io.bootique.simplejavamail	bootique-simplejavamail-jakarta	3.0.M1		45e9cadb74b339d6d6b6d539bc44fec2159812a0
io.bootique.simplejavamail	bootique-simplejavamail-jakarta	3.0.M2		c7c51d748aa95a383dd9451c16b0ccb074a9c82c
io.devcon5	cli	1.0		56e3fe2c50ee671de49ce7950897361b80b78f3d
io.devcon5	cli	1.1		979d19178dd9418a5859bbca088cc06724ce8e20
io.devcon5	cli	1.3		fcfb46aa8dea472ebeb50c82797a85e83b848f72
io.devcon5	cli	1.3.1		ade4bf91db2e1e42245f511465866b370553e3d9
io.devcon5	cli	1.3.2		e07294c90af4c01f67a9ef8ca306586537a5f2fa
io.devcon5	cli	1.4		67a4ba7b4b830c65be290490b4f8115be07b70fa
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.0-1.11		10d8a2f46953e478cc1ea658937cc6482a49d8d9
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.1-1.11		ab40fef7283c2e03e7203e76371409f1d77bcf95
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.2-1.12		3e889ee1e8202d2f00c56101d1c4ec63bf0777a5
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.2.1-1.12		5fa573080c1f12901a9b7bc562396c722c1679ad
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.3-1.12		1a4b689ac2884cc79af342f45cfbd328a1a7b2a7
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.4-1.13		626e1c356289e7a1946116b6b7e7220a26cc86dc
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.4.1-1.13		110b5714e6f08d4e58eede8f3bbd63d7c46a5e77
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.5.0-1.15		b9630ea8b1dde9becc8ad57a53c260d0c0b20a5f
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.5.1-1.15		91d51d3033dd43bf725d4e4987f965072c03cecb
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.6.0		38b57e0041108f54b22b10d919d653113eb201f2
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.6.1		ef2503e7d2bbc621b0d8dc7cb32986d7179eebb9
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.7.0		6d833cef944408ff42360693bd5b605fabc0d8cf
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.8.0		6ca15c3d476de590e59b6d1e36ff893489037da8
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.8.0-BETA.1		d228acb8efbd462958657c43c70385c85168b301
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.8.0-BETA.2		de63e87e68677c238b4f2a6b1fb2f62c78a691b2
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.8.0-BETA.3		c1a88c8f87b965b1005014821da8508f7fc7126d
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.8.1		0c93ffbd41d2882e44461a4fd65694daf5405d51
io.github.ForteScarlet.simple-robot-module	mod-cqcodeutils	1.8.2		d865fcc9286e69f557555850391b725abec52762
io.github.buginspector	car	0.0.25		fe79c3edb529550eca859649d3bbd83acb3842d4
io.github.buginspector	car	0.0.26		289316ddfb2aa7d5b7ee4092bc5bb6a59d3b867a
io.github.croccio.kdi	shared-iosx64	0.0.1		N/A
io.github.croccio.kdi	shared-iosx64	0.0.1	metadata	bac2db7656c4fb5b682a58b3fa71b39349688a68
io.github.croccio.kdi	shared-iosx64	1.0.0		N/A
io.github.croccio.kdi	shared-iosx64	1.0.0	metadata	db9307d0ed1b3932827fd9ddec55f8310f5233d6
io.github.croccio.kdi	shared-iosx64	1.0.1		N/A
io.github.croccio.kdi	shared-iosx64	1.0.1	metadata	0a91b705e3b49a6b410eb7ae1b57f65099d866b9
io.github.croccio.kdi	shared-iosx64	1.0.2		N/A
io.github.croccio.kdi	shared-iosx64	1.0.2	metadata	7a0d7c34094b00b314e74fef91424e04c31f8240
io.github.croccio.kdi	shared-iosx64	1.0.3		N/A
io.github.croccio.kdi	shared-iosx64	1.0.3	metadata	c94b260c1845aa174c0ee252eb9c478a476e1a13
io.github.ipipman	sharding-man	0.0.1		N/A
io.github.izzzgoy	ndimmatrix	1.0.1		dffb1b6dc76bb991e39339690df209b3353e8e6f
io.github.izzzgoy	ndimmatrix	1.0.2		bcd6cab7c634eb07f8fb3c94eda3e4651fd51cf8
io.github.izzzgoy	ndimmatrix	1.0.3		afffe475d898b8bbacb1ba1417a9b4867ea067e5
io.github.kamarias	kamarias-spring-boot-distributed-lock-autoconfigure	1.0.0.RELEASE		0af6f7df5b6495fd51672310e31ab48505f0c7bd
io.github.kamarias	kamarias-spring-boot-distributed-lock-autoconfigure	1.0.1.RELEASE		49d75ea49f27b7bbe58950c2a8aaf52465d842d2
io.github.kamarias	kamarias-spring-boot-distributed-lock-autoconfigure	1.0.2.RELEASE		ddc5a8b6aa1be320ae2af1ac0e995f3f5ba77755
io.github.kamarias	kamarias-spring-boot-distributed-lock-autoconfigure	1.0.3.RELEASE		cd0d0dd7fdf5fd7162cab960e95a587bf93ffb9b
io.github.the-best-is-best	KPermissions-iosarm64	1.0.0		N/A
io.github.the-best-is-best	KPermissions-iosarm64	1.0.0	metadata	d4988d5ebe0fc57e157480aec1b881d1cb0ce0f3
io.github.the-best-is-best	KPermissions-iosarm64	1.0.1		N/A
io.github.the-best-is-best	KPermissions-iosarm64	1.0.1	metadata	09adb86121271229edb6d4701616eed7842e1e77
io.github.the-best-is-best	KPermissions-iosarm64	1.0.2		N/A
io.github.the-best-is-best	KPermissions-iosarm64	1.0.2	metadata	d379853c9d847e9e264a881b25cd0b8e0abc5069
io.github.the-best-is-best	KPermissions-iosarm64	1.0.3		N/A
io.github.the-best-is-best	KPermissions-iosarm64	1.0.3	metadata	53fe14bebda954f666dc7008b3fc194b1ded9c3b
io.github.the-best-is-best	KPermissions-iosarm64	1.1.0		N/A
io.github.the-best-is-best	KPermissions-iosarm64	1.1.0	metadata	981b546df515c9a03dcfc93c16ed20c24afef283
io.github.whaleal	icefrog-crypto	1.0.0		c5ced240cea1f7e9bdb25da37845ea426fd469fc
io.github.zhangzih4n	compose-font-misans-l3-iossimulatorarm64	1.000		N/A
io.github.zhangzih4n	compose-font-misans-l3-iossimulatorarm64	1.000	metadata	ee18231e63477e517303fc8d4250de83b4da30fb
io.github.zhangzih4n	compose-font-misans-l3-iossimulatorarm64	1.000-1		N/A
io.github.zhangzih4n	compose-font-misans-l3-iossimulatorarm64	1.000-1	metadata	36e04be1355c5437c6f28ab803d466a91c629f1d
io.github.zhangzih4n	serialization-json-tvosarm64	0.1.0		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.1.0	metadata	3b5147da438bb180d23dfebe7e8c7b5d28f0355b
io.github.zhangzih4n	serialization-json-tvosarm64	0.1.1		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.1.1	metadata	2ce01c4a573406814996dfed7b8ecf98e151119b
io.github.zhangzih4n	serialization-json-tvosarm64	0.10.0		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.10.0	metadata	857d71c5cf928fec9fc19090f9d0adb554d875b5
io.github.zhangzih4n	serialization-json-tvosarm64	0.3.0		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.3.0	metadata	5c8952f132432044f03949b4cfecaaabd9f26c56
io.github.zhangzih4n	serialization-json-tvosarm64	0.4.0		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.4.0	metadata	78e5712c1cb7312b34b167534d8869d239c44682
io.github.zhangzih4n	serialization-json-tvosarm64	0.5.0		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.5.0	metadata	285b921685181d140f4fd514c1e17445532ec1f0
io.github.zhangzih4n	serialization-json-tvosarm64	0.6.0		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.6.0	metadata	da4ce3a5c747ef02be1c34befdfb9bfa73070071
io.github.zhangzih4n	serialization-json-tvosarm64	0.7.0		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.7.0	metadata	c8bfdf093e2ba4e4a9f4f8a744619351a2cece8d
io.github.zhangzih4n	serialization-json-tvosarm64	0.7.1		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.7.1	metadata	7838afb626577f7abcb33acb9be3683f1e9ff4a8
io.github.zhangzih4n	serialization-json-tvosarm64	0.7.2		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.7.2	metadata	b1371c3e29913981c229588dec770ae2be359a42
io.github.zhangzih4n	serialization-json-tvosarm64	0.7.3		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.7.3	metadata	7013502f7db55dd7f9c04475b90d96f01ec0c67d
io.github.zhangzih4n	serialization-json-tvosarm64	0.8.0		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.8.0	metadata	96829bdf706cc583261124b07f059a11fcb597a0
io.github.zhangzih4n	serialization-json-tvosarm64	0.9.0		N/A
io.github.zhangzih4n	serialization-json-tvosarm64	0.9.0	metadata	6fb9a94afd6f432a4d9aed8301c8f2a6a36a6273
me.proton.core	test-rule	21.2.0		N/A
me.proton.core	test-rule	21.2.1		N/A
me.proton.core	test-rule	22.0.0		N/A
me.proton.core	test-rule	22.1.0		N/A
me.proton.core	test-rule	22.2.0		N/A
me.proton.core	test-rule	23.0.0		N/A
me.proton.core	test-rule	23.0.1		N/A
me.proton.core	test-rule	23.1.0		N/A
me.proton.core	test-rule	23.2.0		N/A
me.proton.core	test-rule	24.0.0		N/A
me.proton.core	test-rule	24.0.1		N/A
me.proton.core	test-rule	24.0.2		N/A
me.proton.core	test-rule	24.1.0		N/A
me.proton.core	test-rule	24.1.1		N/A
me.proton.core	test-rule	25.0.0		N/A
me.proton.core	test-rule	25.0.1		N/A
me.proton.core	test-rule	25.0.2		N/A
me.proton.core	test-rule	25.0.3		N/A
me.proton.core	test-rule	25.1.0		N/A
me.proton.core	test-rule	25.1.1		N/A
me.proton.core	test-rule	25.2.0		N/A
me.proton.core	test-rule	25.2.1		N/A
me.proton.core	test-rule	26.0.0		N/A
me.proton.core	test-rule	26.0.1		N/A
me.proton.core	test-rule	26.0.2		N/A
me.proton.core	test-rule	27.0.0		N/A
me.proton.core	test-rule	27.1.0		N/A
me.proton.core	test-rule	27.2.0		N/A
me.proton.core	test-rule	27.2.1		N/A
me.proton.core	test-rule	27.2.2		N/A
me.proton.core	test-rule	27.2.3		N/A
me.proton.core	test-rule	28.0.0		N/A
