au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-standalone	2.0		N/A
is.cir	ciris-core_2.11	0.9.1		19f86c00c6a38e8fd5e314ffee3994c3d5091048
is.cir	ciris-core_2.11	0.9.2		fb2e6c2dabc262e73b13e1e76ad227e7b83ba248
me.youm.core	youm-webflux	2.5.0		289f59dbf873735bf277da8a43a58efb79b7d2a9
mx.com.atriz	catalog	0.0.1		N/A
mx.com.atriz	catalog	0.0.10		N/A
mx.com.atriz	catalog	0.0.11		N/A
mx.com.atriz	catalog	0.0.12		N/A
mx.com.atriz	catalog	0.0.13		N/A
mx.com.atriz	catalog	0.0.14		N/A
mx.com.atriz	catalog	0.0.15		N/A
mx.com.atriz	catalog	0.0.16		N/A
mx.com.atriz	catalog	0.0.17		N/A
mx.com.atriz	catalog	0.0.18		N/A
mx.com.atriz	catalog	0.0.2		N/A
mx.com.atriz	catalog	0.0.3		N/A
mx.com.atriz	catalog	0.0.4		N/A
mx.com.atriz	catalog	0.0.5		N/A
mx.com.atriz	catalog	0.0.6		N/A
mx.com.atriz	catalog	0.0.7		N/A
mx.com.atriz	catalog	0.0.8		N/A
mx.com.atriz	catalog	0.0.9		N/A
net.sf.okapi.filters	okapi-filter-regex-ui	0.35		3e55489729f9eeb7554b3ede897ee4e9ceee6bfd
net.sf.okapi.filters	okapi-filter-regex-ui	0.36		ffe3b4b5a461bcd35bd7477eaf12eb31e7aa358c
net.sf.okapi.filters	okapi-filter-regex-ui	0.37		5a8317750ece74565cbe6f0ee6bf04806efb05c2
net.sf.okapi.filters	okapi-filter-regex-ui	0.38		d87cae3fdec64b71b3d07f739276981b5fcdcabd
net.sf.okapi.filters	okapi-filter-regex-ui	1.39.0		63a355a4285872174ed4e9460a3a075fd57e7a37
net.sf.okapi.filters	okapi-filter-regex-ui	1.40.0		46d80ac45cc5250df84660cba34bd363a18a8c0c
net.sf.okapi.filters	okapi-filter-regex-ui	1.41.0		81a0019e395a7423bb2c0f1ce11300e4426fe85a
net.sf.okapi.filters	okapi-filter-regex-ui	1.42.0		7673c655b8cacc5cf8d6bf5ca374b273928d1e26
net.sf.okapi.filters	okapi-filter-regex-ui	1.43.0		d339694b97db706a4690c8469db80b634350df25
net.sf.okapi.filters	okapi-filter-regex-ui	1.44.0		b176570a1190e41002f576dc1e113065de16962e
net.sf.okapi.filters	okapi-filter-regex-ui	1.45.0		890055d7185235107dd3abe7438bc4284be0d39f
net.sf.okapi.filters	okapi-filter-regex-ui	1.46.0		880fbfea0fb5877596e7cc36fb2af6689df2325f
net.sf.okapi.filters	okapi-filter-regex-ui	1.47.0		9cbcfdd0e3049ebaeba4aaad913c2f6682dea4ce
org.apache.flink	flink-cep_2.10	1.0.0		f6fe84b3f40a7b47aaf580141884208c236838d1
org.apache.flink	flink-cep_2.10	1.0.0-hadoop1		74e8c78df22fa5153d347a7e8982591342f13b08
org.apache.flink	flink-cep_2.10	1.0.1		3967c7ea5148e057af8f518a665780a2a53decfd
org.apache.flink	flink-cep_2.10	1.0.1-hadoop1		a782dad153cff0bb619752d9ddd23e5378d8a2af
org.apache.flink	flink-cep_2.10	1.0.2		3d138372b46e1ab9630f345314e253148a3c3b8d
org.apache.flink	flink-cep_2.10	1.0.2-hadoop1		771204262d53b31f2fd7af01cd06b5519b0fd1cb
org.apache.flink	flink-cep_2.10	1.0.3		d93492d96186d4a97a74024f2759e9d7485b4805
org.apache.flink	flink-cep_2.10	1.0.3-hadoop1		81b6663414698682523bda4694be815d443dd346
org.apache.flink	flink-cep_2.10	1.1.0		8f1bc80a5a9326becde98b85471fdbe9d881a8a7
org.apache.flink	flink-cep_2.10	1.1.1		75c0204cea4db520e87a0e5028c90ed21d92d10d
org.apache.flink	flink-cep_2.10	1.1.1-hadoop1		0d0afff37c5fbecd538ffe4afa967a1079c3925c
org.apache.flink	flink-cep_2.10	1.1.2		62d53e4be0e0e33cb36759c70a50e9a50faaaff0
org.apache.flink	flink-cep_2.10	1.1.2-hadoop1		4d780ede57f6639ac81ed5b2450044176ead7424
org.apache.flink	flink-cep_2.10	1.1.3		f9fab3c35707b9ec1c24b52008675b92a59a2ce8
org.apache.flink	flink-cep_2.10	1.1.3-hadoop1		c4eeff7ae4fbcc7c08faa345d967373e1e9ff86a
org.apache.flink	flink-cep_2.10	1.1.4		848f2e0373f97d099daf9bcdcd1d74b8c5307588
org.apache.flink	flink-cep_2.10	1.1.4-hadoop1		f3553aee79bb8fc372a0f1d47f598f9d9ce3aaa5
org.apache.flink	flink-cep_2.10	1.1.5		e001900d3a947e42756428d1a45180664b31a0d2
org.apache.flink	flink-cep_2.10	1.1.5-hadoop1		7f1b26bb44d04696b114ff5b9b3901f46105fece
org.apache.flink	flink-cep_2.10	1.2.0		0328a41d49ce85230a542e2f1d9e56a1f5cb6da0
org.apache.flink	flink-cep_2.10	1.2.1		6adcb2c47610348c6c56cdc13a2d86cbf0b424a6
org.apache.flink	flink-cep_2.10	1.3.0		ea11f27f077c3a4346d30b8f02e6834774a5cf01
org.apache.flink	flink-cep_2.10	1.3.1		c484eedaddf69fdb39a572c350a1af96866a46d0
org.apache.flink	flink-cep_2.10	1.3.2		0f7a7100dee1f68f7ccb76c403194cb109256250
org.apache.flink	flink-cep_2.10	1.3.3		fa8326cca0d2386fb919622fa97cf4b8160a94a6
org.apache.geronimo.daytrader	modules	2.1.7		N/A
org.apache.geronimo.daytrader	modules	2.2.1		N/A
org.apache.nifi	nifi-apicurio-schema-registry-service	2.0.0		37127c9fe9bb4496e94461d5e7913f89683d2523
org.apache.nifi	nifi-apicurio-schema-registry-service	2.0.0-M1		2590810cee831c02887bf54dad088967f6dfc7e3
org.apache.nifi	nifi-apicurio-schema-registry-service	2.0.0-M2		72e7ee07ed2a31b015a9f286b39b2e6135e7add2
org.apache.nifi	nifi-apicurio-schema-registry-service	2.0.0-M3		98720e5e95de336ddde7c79fcfe2ba9cee627847
org.apache.nifi	nifi-apicurio-schema-registry-service	2.0.0-M4		ea27c8ea628c6ca7f2b64f184bf7759b836d7cec
org.apache.nifi	nifi-apicurio-schema-registry-service	2.1.0		9f4de7e646dd9a54e9dc49e731fc0b09eae6046f
org.apache.nifi	nifi-apicurio-schema-registry-service	2.2.0		ef32cbbffc3d3fbdcaa49e3110e7a20080d8f986
org.apache.nifi	nifi-apicurio-schema-registry-service	2.3.0		d5ecbdf73886cc36d3b1d38b91afd9d35b162a1f
org.apache.nifi	nifi-apicurio-schema-registry-service	2.4.0		88e6731e21c8c6ed480c564dc968c0b4118828bc
org.apache.nifi	nifi-database-test-utils	1.10.0		c9393dcf97cb6932124f8dfaf24016ed093b3a7e
org.apache.nifi	nifi-database-test-utils	1.11.0		35e1954f9d2b4a9d3dbae63201a7fef972523626
org.apache.nifi	nifi-database-test-utils	1.11.1		6a303da3dde2fe54824ff94ca9f8469ae4dabc36
org.apache.nifi	nifi-database-test-utils	1.11.2		59ffbb41a3a21abf6c1d43db0d9d3faca390e02b
org.apache.nifi	nifi-database-test-utils	1.11.3		1425aedd8368699fc354d515051ca594dfe093df
org.apache.nifi	nifi-database-test-utils	1.11.4		7ddc41c0cead50d988d3092b39bf6bd262abdf39
org.apache.nifi	nifi-database-test-utils	1.12.0		197a8f7bf725864f99e326d1a5aaff098e4dde67
org.apache.nifi	nifi-database-test-utils	1.12.1		73acfcbfc82b7280eaa41199bd2d845f784d75cd
org.apache.nifi	nifi-database-test-utils	1.13.0		f70cb7e9a99f125fea604569a131e4a63c334ee3
org.apache.nifi	nifi-database-test-utils	1.13.1		a526e3367b0ba96249fd804d637c97386d1026b4
org.apache.nifi	nifi-database-test-utils	1.13.2		15aef97fbdb53cb3d8b2060b190b97cae4089bf5
org.apache.nifi	nifi-database-test-utils	1.14.0		83f150f90a1a4caae118f21c24e07940977fc761
org.apache.nifi	nifi-database-test-utils	1.15.0		63fad15ee09fc9b09c180ad3572cb55414c10eda
org.apache.nifi	nifi-database-test-utils	1.15.1		d1198bf7dde6544f95e353085aefbac64e03834f
org.apache.nifi	nifi-database-test-utils	1.15.2		e55be8bd0090de203dc848e64f60b49d2ac1359f
org.apache.nifi	nifi-database-test-utils	1.15.3		11496fc18ca6bef248d74395d258687c2adbae5f
org.apache.nifi	nifi-database-test-utils	1.16.0		26022a486e7a06fd6899ca8d20a631c10f05a046
org.apache.nifi	nifi-database-test-utils	1.16.1		96b844e844b01cdd04d6f3d32402ec561e5a542f
org.apache.nifi	nifi-database-test-utils	1.16.2		adeabd08f87ec173d3df65de0446c4a223894fc1
org.apache.nifi	nifi-database-test-utils	1.16.3		3507c5e045ef75bbe4b87fd654552094900b612b
org.apache.nifi	nifi-database-test-utils	1.17.0		b09b488524ee8f02f461d418113445bddd74237c
org.apache.nifi	nifi-database-test-utils	1.18.0		c4314474c87be3b20848d9adf568454fa66ed2d8
org.apache.nifi	nifi-database-test-utils	1.19.0		0d3ddfc7510619b7fba6fffa654422094990bb42
org.apache.nifi	nifi-database-test-utils	1.19.1		b9d23742145d3d064f8d6b665c0b97a220d64db7
org.apache.nifi	nifi-database-test-utils	1.20.0		eea5061bd9efaa7d57426c9e7ec516836c67f4de
org.apache.nifi	nifi-database-test-utils	1.21.0		7d17c735a550c2b6c06a4002b2682cf56e69cb7c
org.apache.nifi	nifi-database-test-utils	1.22.0		ec7f72a4621ab855e17a53bd6fe25a1ea2a73c48
org.apache.nifi	nifi-database-test-utils	1.23.0		da099da95ad00f9ee398bd3cb8b9731abea03db3
org.apache.nifi	nifi-database-test-utils	1.23.1		8e792f483f7369f068fbb5c050b080c96c1dcf30
org.apache.nifi	nifi-database-test-utils	1.23.2		218735f865d75869ebfd9531a1d6c9a45616868b
org.apache.nifi	nifi-database-test-utils	1.24.0		c04dd066cf719b6d04be4c4ade21c9f3d9c4ebe7
org.apache.nifi	nifi-database-test-utils	1.25.0		bde96362dcab8fead53ab21c201158b00c138b25
org.apache.nifi	nifi-database-test-utils	1.26.0		45b2a02f5ea37218b3426cb468d0a9fd23afbfee
org.apache.nifi	nifi-database-test-utils	1.27.0		2c2f8143eb0a268aa549824210b191030a93f9c9
org.apache.nifi	nifi-database-test-utils	1.28.0		c439190ea14337e42a9be4b18a4720fb59a3535a
org.apache.nifi	nifi-database-test-utils	1.28.1		2ab8185eb4787d77791896ad54a575281a5b9ffb
org.apache.nifi	nifi-database-test-utils	2.0.0		5df0692507a2695aa8aae848199b1567d20ad4fb
org.apache.nifi	nifi-database-test-utils	2.0.0-M1		8f1e4ec5df0b1ec74cf4843e977a226e3d9482f4
org.apache.nifi	nifi-database-test-utils	2.0.0-M2		ea42facfd3591ecec39362f45e2235cd45dffdfc
org.apache.nifi	nifi-database-test-utils	2.0.0-M3		efaed3afe4b47223610c674ff468a59ed577cf88
org.apache.nifi	nifi-database-test-utils	2.0.0-M4		d0721daafb4f312bc0a080b1a0dadf3166e73abf
org.apache.nifi	nifi-database-test-utils	2.1.0		b56ac11e19624cc5219c00606c7be96f8af14a22
org.apache.nifi	nifi-database-test-utils	2.2.0		38fddd3a300b94c676a5e9cbe6dab6472dfcb0d2
org.apache.nifi	nifi-database-test-utils	2.3.0		5f229fe2e36d4b8d0a09f103c7dccf9f0eb67f85
org.apache.nifi	nifi-database-test-utils	2.4.0		9891a2d0b26b38641b9a93d5ef1dc4c2f0f21768
org.cert.netsa	mothra_2.13	1.6.0		47743df71d0597023ce014b02d21c42203a14219
org.cert.netsa	mothra_2.13	1.7.0		c5975fe0d6c88ac21e1cf91432a21fcb496beff0
org.codehaus.enunciate	enunciate-java-client	1.21		ca17b61f0bbe0d03163c6aff78bef9dbb06cd033
org.codehaus.enunciate	enunciate-java-client	1.21-RC1		907248150c6538586e08eecedac38cfadd38b6de
org.codehaus.enunciate	enunciate-java-client	1.21-RC2		8bcf2cf3cdd5aafbcbd120a2f380aa4aafd6360a
org.codehaus.enunciate	enunciate-java-client	1.21-RC3		58211a24dbbdf7900f74c543775cd3e5e462e29d
org.codehaus.enunciate	enunciate-java-client	1.21.1		a3e5db08d94f775cde23d5f7e522ec01aaf7abda
org.codehaus.enunciate	enunciate-java-client	1.22		c89f1079338f5192b0f653770d4e4ba695c07456
org.codehaus.enunciate	enunciate-java-client	1.22-RC1		8d5d03312b2349d2bef0a0dd37284615c206da27
org.codehaus.enunciate	enunciate-java-client	1.22-RC2		376625f32b7e44241074c12ad2b1b685ebd395b9
org.codehaus.enunciate	enunciate-java-client	1.22-RC3		a7cd42dceca5d77d3993095512f0c56c5927f800
org.codehaus.enunciate	enunciate-java-client	1.23		abe41334120b41560f5f62c3f982e4df491c94e5
org.codehaus.enunciate	enunciate-java-client	1.23-RC1		c43a492d3128c603a9c45050477b95a4ee7757f8
org.codehaus.enunciate	enunciate-java-client	1.24		aa5babe33a54cfb73790f79bac87b56463f08776
org.codehaus.enunciate	enunciate-java-client	1.24-RC1		161384ba22d2894122b905817ee85409820b0de7
org.codehaus.enunciate	enunciate-java-client	1.25		9089a49e551f6d8549dca420c1d9bb656c713b0f
org.codehaus.enunciate	enunciate-java-client	1.25-RC1		7d6f445d6fd36357df43bacd2519337a7a3168bc
org.codehaus.enunciate	enunciate-java-client	1.25-RC2		730b9eead475cddf4f0e03ab9f7fc7f3e13458af
org.codehaus.enunciate	enunciate-java-client	1.26		4c8d1f9e468c201e7172e911910bde8987be440a
org.codehaus.enunciate	enunciate-java-client	1.26-RC1		e3a3c12701efdebc5fe1166ebba3cb81d9aae926
org.codehaus.enunciate	enunciate-java-client	1.26-RC2		48803805714350bbbe86216f75f305903b631b14
org.codehaus.enunciate	enunciate-java-client	1.26-RC3		d914418269a3be8bf687c0b0573f1607992beaa1
org.codehaus.enunciate	enunciate-java-client	1.26.1		72ce65a9ff18325aeea0bf8492a3ec65351810c9
org.codehaus.enunciate	enunciate-java-client	1.26.2		b7115a73cb3e2231703646256abda48f0466a7f7
org.codehaus.enunciate	enunciate-java-client	1.27		7c93dab3acdeda41f21bac71186116dd5e79cd5d
org.codehaus.enunciate	enunciate-java-client	1.27-RC1		a0510e886f024e9447cf7d8b4c0d73e1aec624eb
org.codehaus.enunciate	enunciate-java-client	1.27-RC2		b7afe38ae10ade710f2b40b93836dc8d0d518a22
org.codehaus.enunciate	enunciate-java-client	1.28		2543779722fa2d19348bec1d6e955d6cd7d5edeb
org.codehaus.enunciate	enunciate-java-client	1.28-RC1		ea2ea1bc7f23ff46c6bdd7bbb1fe4b7754f26ba8
org.codehaus.enunciate	enunciate-java-client	1.28-RC2		50257ab5d87ee8cb820545ae940feb1964b0e3ae
org.codehaus.enunciate	enunciate-java-client	1.29		0c3fe5d20a25b2b3e1f77bef92cf7c1bcded3016
org.codehaus.enunciate	enunciate-java-client	1.30		9e5a1726aa436857c7334a17bb2392f2392154cf
org.codehaus.enunciate	enunciate-java-client	1.30-RC1		818cd7b884e6b5857b0428434f33c0ce35266066
org.codehaus.enunciate	enunciate-java-client	1.30.1		07b9d6b09fc13cf8aca289cf84c76a486fb3d47c
org.codehaus.enunciate	enunciate-java-client	1.31		386caa6903c9281db6450a24720464c2a4dead7d
org.codehaus.groovy	groovy-xmlrpc	0.4		a7d9106fd6fb61e9b9774b7b5822f2f26acf1baf
org.codehaus.groovy	groovy-xmlrpc	0.5.0		30b072f88781181c11f14e23531e8a768f765cd7
org.codehaus.groovy	groovy-xmlrpc	0.5.1		b8594198879f58da7bef540fb0c721cd4c6bae99
org.codehaus.groovy	groovy-xmlrpc	0.7		20cb2df342b85280fba57671a1056636b2e31f44
org.codehaus.groovy	groovy-xmlrpc	0.8		f86abe34e4381715f8deb8609bca627e9018e020
org.fcrepo.apix	fcrepo-api-x-execution	0.1.0		3195de8360581f66744ab7da63251409810a301d
org.fcrepo.apix	fcrepo-api-x-execution	0.2.0		5c485e7670bb42573a0948b560bfd223935eee13
org.interledger	spsp-core	1.0.0		e4ead42ab17a11dba33dd50271bba111e1cedc62
org.interledger	spsp-core	1.0.1		11ae7f50ea1381abfbc0bc8d60cdd1015928fa9f
org.interledger	spsp-core	1.0.2		3442a10b794c4a333dfde6231d5e2f50d2a5dcc3
org.interledger	spsp-core	1.0.3		54c585f89a638bd812dd0ae589f17073cbe8f18f
org.interledger	spsp-core	1.1.0		431b8553446eb10eb4730cd7a879248e01d8fc1d
org.interledger	spsp-core	1.1.1		904836b2e99229323e086bc552abb901b89e6e10
org.interledger	spsp-core	1.2.0		8ee379c420b30d13cdd7c00cba298169a3586ec1
org.interledger	spsp-core	1.3.0		c6034710c10e45cc537ccd9c4c0fb0283e60fdab
org.interledger	spsp-core	1.3.1		3e52c85a29de866aa4ffb589ee1b6e1c36dc8e59
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.10.1316		aeedf1df65e9a7eb6d937afe87e15009d4cc9e41
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.11.91		da3dd6e33b0a710ac78732eba6f8c4c74d636b52
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.11.91.1		d23757944c86e9a960369813a893c74a867400a4
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.11.91.2		b47d10d7873bb58af8ddd3235f5f6565147dd4e7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.11.91.4		74018dcb12e1bb2d9a354fa7d53edba57b43ac09
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.12.1218		7bb00bd62002cdf96e1ed3e7bd49c398dc09075e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.12.1230		bd3d8cd83dc8b0a6d811696fc24b520a625e6d5a
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.12.200		7b404fcd7b7ccb69bab7d855d00a28ef0b7d2c47
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.12.213		e02dd39199682cdf553237e910762885e883aad6
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.12.412		135ea77e63e4585acfa50138263b51ea9ba3ab5a
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.12.613		6edbed93ec38c632e8a598fef317393f57252a03
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.13.1513		5db3f65e5926bdc81fad71e4b8743518dc0a0145
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.13.1514		d21bdacb1ca0508a29e163107f5305c0acb5f3b5
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.13.1516		e8c0a9e5ad4b061f3bb84b66428a3cadbb9fab53
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.14.449		7c2d37e5c23f6c683b959596ad7b0ef53cd090d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.14.451		894b7511fe8272fcb958d20b365c3104a00d1a6b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.9.0-native		70ec611fdc07998f8460ba5ffcf5ca656b8f1e1d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	0.9.1-native		7c8ce56e6191562b377c1992671a4b2b42cf680c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0		a6a60ffb32c3a004183d717603a42f0a280ad9fc
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-1038		c09dc92f0af984f1b1bab8bc4e7a05cdc8d3e9d9
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-1103		ef07013f9bee38136ca38d315fc0bcd515523623
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-2417		84bb411184ddcfd092d9f7798431e08900ad9207
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-2422		39b1fb99a916436987a636985bdfd277fe612fd1
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-2423		88b90babea9f530085ba97df725f31ee577ab7bf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-3593		661eb90a59fac79a4877ab2680766743bd325917
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-3594		db5c6c9830374a7566609ef329a773ca8d6bb5c9
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-3595		90bc98e6de7b82470d1efd357aa67eff1d5a6413
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-4583		937a1ce3fe2f4c32e74f409f3ec61323ae285b04
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-4584		f9aecb55f02510a28658b8c93b177189d654b360
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-beta-4589		02e71cd5300801b10612c2c554b2a8cf5b3e1158
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.0-rc-1036		6039c097ce2a3fe9998d18b190991a8962e302d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.1		ae053117e63094c500810270e657f76ea1e849c6
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.1-1		49f5e48e987d9268c6a19bf998bd75f97388ad5d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.1-2		8b7dfbbaebf2f15bdd273937bf33b822b686fbb9
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.2		e4fd4b778bb4297306aa62ed9719523bb785cfbc
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.2-1		5a108bbcac6b7f4891e56fa1833dbce6ede06789
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.3		249fe2d8195fc3474631e8adffb2232ef164eb99
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.4		4a2a245068f1557e72a4f43fb4d7fd75809a46b5
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.5		79bacae784c730d8400c729f76854669cd4a3c09
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.5-2		09459bb9c4e82f47dad9bc87701a232a73208a5a
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.5-3		c44745fc2da8bb1d418b9c9b860f649e084c127a
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.6		77b3594360752e60a5b942c6f49268eaefede1f2
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.0.7		e4e18c61b24426afc842790063dc9890bf4929cd
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.0		9b524344b9fb22dbe45e5047fa98b22d54301c2d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.1		9083de2c98801f1fe058b6280234265269c1cad0
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.2		381a7782d2d993d5793ef6ffb219c878b3e35d6b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.2-2		bc83ec63d67f19fe4737e5f61ae9d744bae68bf7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.2-3		47beb0cda981879afcf21d5f8975fc3a2a39f804
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.2-4		8d8e96f24404fa9f5d76817b1ff91417cab199ec
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.2-5		a869299cb896199dfd1b83437952731caa030391
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.3		a3bbe7482069bdbb39a64a798bf60c225d9f37eb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.3-2		837d12d04e5d5e3cdf0fe72facf556ee30cb8a94
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.4		a1d17c1ea7567f724388862cec11405abcfbc73f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.4-2		ef24361488a8a28517206315d1203db18673e647
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.4-3		8fc1349f96383ec6472190959241cb2d2c8132a1
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.50		1434929270e6de154b50e31f0a094e963da87236
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.51		94fc9409f2f88c4d2084a7eb9a5fb12f5f7ae125
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.60		97a69272b6dc47f9ca1f523859e4819a1c61cb39
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.1.61		71070ad00c16f346c2e5e7898dae4ef1c6267ecb
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.0		c6865d01b8603cb702f3e828e098c43750d565d8
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.10		649d2fc7c597dd4001583ebf90ffb451d2a565ed
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.20		dcf88dd90267acc8b52fcba318be47f2547b6391
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.21		59e96fa1418ae17356990c6c846d200362967f6b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.30		f4fa8405aaaa03b1fd78d440a28ecc99e989ad29
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.31		407acaa8552b1bf4b020c2c9c9bab8578b0ed360
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.40		0c0a04f1bb34364d657d4256e810de8fb7b4ab78
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.41		b02a60e83beaa777c13562fd3e9612ea1963091d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.50		29eeaaf8cbfeabf00db1864584878643f0afc879
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.51		94527237963c0dbd7c1c7f0b9a63c629401e72e0
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.60		84e6172e7e17d67dadd15098664e145495a9ea72
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.61		e5cd4bae31ef34853235337ea8779badfb59952c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.70		48ea5b2b7d02a9458b105dc8bd20159e03e93091
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.2.71		85c2867b545ca6eca29c4ccc27ea8f53b24e1559
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.0		b166fab9f3ae23caa2f6c731803114cc39a6a70c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.0-rc-190		843a4463304c51757e083a6bb04940a34469f499
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.0-rc-198		2a90cb698561c4247767c1e8dce4dc70fb38c1f1
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.10		789e227ff2e88bbdae3c1c3d24545e13440b6d2a
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.11		38f283ecc2289c83bbc7b7f7605e0a38dcc74970
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.20		9490808c5b2c8a5e9f6a5bc7de665ef3ace11bd0
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.21		9eadd21553b39ec3bd9549ce702064de4ab49ecd
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.30		e02f13f8039083624f8ff6634fa6f5c897eb4833
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.31		a120b7f0c7b5981aab41c51aa9d6229484835681
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.40		a2b5e6544bde32200f5b050764c1ef69632782a2
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.41		c921afb022b0797140e3cebcf819663ba81d7756
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.50		b6f3b92e68150198b8f23ffc813e9c6aae76dd49
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.60		2ac2f4675d958c86bca61ab559571665f975ce88
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.61		09cd00f1d05d695489cb0fdb8669a6a482237d76
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.70		23796c7dc4c8bb90f6bb7c5918453a350fcf36da
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.3.71		227fe7b8d225b76c326d091fa31b03ae863594b7
