city.smartb.fixers.gradle.d2	city.smartb.fixers.gradle.d2	0.2.0		N/A
io.kalix	kalix-maven-plugin	1.5.6-7-ac2ec2f5		5d725b6b557e1bfd3be615ac8f070e5df6cfd914
io.kalix	kalix-maven-plugin	1.5.6-8-81214eb3		498b1c64f8f3daf768b35a20c9b0a156277b9532
io.kalix	kalix-maven-plugin	1.5.6-9-59334c24		af3d4132e2dfad7db039ee4e256ff68ede90c8f4
io.kalix	kalix-maven-plugin	1.5.7		60c70a3f1f5ef376681a503c55ad1800a5ab8a95
io.kalix	kalix-maven-plugin	1.5.7-1-47a30bd1		86b74826c5211cd0f3f038ea80a4d54dc604675a
io.kalix	kalix-maven-plugin	1.5.7-2-c671d07e		9e87650b3ab4d454c8100887a7817530c6152694
io.kalix	kalix-maven-plugin	1.5.7-4-ce1da39b		dcea603449922fa9196b32cbedb95ba4282eb7de
io.kalix	kalix-maven-plugin	1.5.7-5-efa6909c		cc477a831e4811a5ce7e122c9be62fdf4c448085
io.kalix	kalix-maven-plugin	1.5.7-6-f2067744		2f5cf4fe1e7380ec9d709e75f60b6976d5194de4
io.kalix	kalix-maven-plugin	1.5.8		7e4ad5eda85df3d88844758b6e65df8ee0b94c67
io.kalix	kalix-maven-plugin	1.5.8-1-d1c46dda		c6070dc7a51d3409b3ff2213b0f21cbb367b74c5
io.kalix	kalix-maven-plugin	1.5.8-2-3e0899c7		feb8960fd8bdfc9a6fbee88c0002974d733bb350
io.kalix	kalix-maven-plugin	1.5.8-3-d4fcf597		a693d1175259554731ceaa668483aeb8a63f96fa
io.kalix	kalix-maven-plugin	1.5.8-4-50bc3c9c		ca2e0ae50b238a54dafca331155beaedb47de68f
io.kalix	kalix-maven-plugin	1.5.8-5-bc04539d		34a1c11c657dee5e8f93b5097795e586d03e7d2d
io.kalix	kalix-maven-plugin	1.5.8-6-24a3f44a		0e6640aa962a7b7a22ec57b0a625ab3f906e1a22
io.kalix	kalix-maven-plugin	1.5.9		08d12365e2fc753919ef55dde901b432d8cd926f
io.kalix	kalix-maven-plugin	1.5.9-1-2ccef6a0		16af748b504ab73c1e36ee6424df5eb764bf1607
io.kalix	kalix-maven-plugin	1.5.9-2-146b0400		eeaa418e1fdc20d8c3e96344aa98bcc014177460
io.mantisrx	mantis-rxcontrol	1.2.1		793a4c4bc109cc46cbf76e3e5fd8b1a54958510c
io.mantisrx	mantis-rxcontrol	1.3.0		5fe16bb99d861867b0eea8d87f2413900006cb1f
io.mantisrx	mantis-rxcontrol	1.3.10		c3968d87b5b26b78b8b0b11377a1d927b835b245
io.mantisrx	mantis-rxcontrol	1.3.13		3322ea9bbee98e31e50875c34be5b18d0a8e048b
io.mantisrx	mantis-rxcontrol	1.3.14		de50e02fcad151ef8b1724f364e5296d8659c2ce
io.mantisrx	mantis-rxcontrol	1.3.15		8eae5c6ee37b0ba5cb751cd3ac5d0f9e87c7858a
io.mantisrx	mantis-rxcontrol	1.3.16		ce0aa69259c28386734af8ed3480fe258fe81de5
io.mantisrx	mantis-rxcontrol	1.3.17		d29a80eab5b5e82bc70a0ee2ecb2998ac2cd4693
io.mantisrx	mantis-rxcontrol	1.3.18		2ce74021c86ecf42a1e975d63f3f46aead021e38
io.mantisrx	mantis-rxcontrol	1.3.19		e6e5b43218d61537e0bdb63ae90233b716f74dac
io.mantisrx	mantis-rxcontrol	1.3.20		0cad9c1dbf7f21bada46588cf6bfd0de64c9382e
io.mantisrx	mantis-rxcontrol	1.3.3		4c729765fccdfbd6a939b7ca5549661a37939f01
io.mantisrx	mantis-rxcontrol	1.3.4		710d683bfb90500cc35407fdcd924562872142e2
io.mantisrx	mantis-rxcontrol	1.3.5		d774e76c487b50595e68ae4b6e34a3e3bed5aa37
io.mantisrx	mantis-rxcontrol	1.3.6		e731c1e2a8a99c4695cf11e58839438f21dc3697
io.mantisrx	mantis-rxcontrol	1.3.7		e1431dd0cd342b27f72fd10935f6dd412a350ec0
io.mantisrx	mantis-rxcontrol	1.3.8		06af4b79853e44e6efe2703f1b99282357ce5217
io.mantisrx	mantis-rxcontrol	1.3.9		6e1ab072a1512c173cb56a949cd68485f125c0f4
io.mantisrx	mantis-rxcontrol	3.0.15		9c5adcedb689061af11f337fb174a152faf43ddd
io.mantisrx	mantis-rxcontrol	3.0.16		e1b046168d19ce57e56e82dfb6201429265f55f5
io.mantisrx	mantis-rxcontrol	3.0.17		36284ae163e4be995a36a0179887c4193cc08c35
io.mantisrx	mantis-rxcontrol	3.0.18		36033f2d7a1e24db9728648024c22f95765e49f8
io.mantisrx	mantis-rxcontrol	3.0.19		8e0f6f1c5577e7a573845164b27217ebe9b03fc8
io.mantisrx	mantis-rxcontrol	3.1.0		828c585a13216a55661a5a9ba0ee954f48b1f80a
io.mantisrx	mantis-rxcontrol	3.1.1		b6b0d72c6da3c539192eb7c747b13b340e2eb9d5
io.mantisrx	mantis-rxcontrol	3.1.11		ad134116642241fea68621dea91a0b742692f14d
io.mantisrx	mantis-rxcontrol	3.1.2		19d94bc6518c452b3ac414581b6e219a63929a73
io.mantisrx	mantis-rxcontrol	3.1.3		34b7d152a38e64e8a2f9d8f6de02474ab14679c6
io.mantisrx	mantis-rxcontrol	3.1.4		85cc9db5fc48ee101a2cd3cb9903ecf37f5617fb
io.mantisrx	mantis-rxcontrol	3.1.5		932aea50946a8586c2354017c7f6d8bf42e4e17e
io.mantisrx	mantis-rxcontrol	3.1.6		def377a36defad1ec88336493cda5dab612498da
io.mantisrx	mantis-rxcontrol	3.1.7		87254e8b3a9b0dfa00db2b4b3d8426834845a48c
io.mantisrx	mantis-rxcontrol	3.1.8		d77f8519ee1e7f0f72df8e2c2b9c606fd1693ac2
io.mantisrx	mantis-rxcontrol	3.1.9		dd022412bd735e933754c04bbb63266e3e2bc405
io.mantisrx	mantis-rxcontrol	3.2.0		eb555a8ae6e74ad15570b3eda73f653c4a307aa6
io.mantisrx	mantis-rxcontrol	3.2.1		003ecadb4c7b46c45374f303117822a943d021ac
io.mantisrx	mantis-rxcontrol	3.2.2		cfa0d30d1c192aa762654f5f02f36baa007450b2
io.mantisrx	mantis-rxcontrol	3.3.0		33bcdd314409882636e3903be65b31d218717d59
io.mantisrx	mantis-rxcontrol	3.4.0		84e9a9e9efd3d8e75ce7aadc2aa63cf677cc08ca
me.alb-i986.cucumber	cucumber-java-junit-archetype	1.2.2		f2af6d47ff96da2639144137977f07fe57b7cc87
me.alb-i986.cucumber	cucumber-java-junit-archetype	1.2.4		1f2fbf34ae009c33619afb33564a97a3ce8dd38a
net.liftmodules	fobo-highlightjs-res_2.6_2.9.1-1	1.6		8f02b17c8ef4ea452492f30c42cbd1578ab97cc3
net.liftmodules	fobo-highlightjs-res_2.6_2.9.1-1	1.7		3ae53861720d3e49b812f669aa55d084392b7521
org.apache.servicecomb	handler-router	2.0.0		03c283156d6eadcbaafa59e246f2fbafe08a1166
org.apache.servicecomb	handler-router	2.0.1		1ff438619415cf3df38ebcc5bc2656af3112fd29
org.apache.servicecomb	handler-router	2.0.2		837c4a1f9f5161bf534e1df21556a6e095a0c8f3
org.apache.servicecomb	handler-router	2.1.0		94cf42a0255d2a72d123f073675dfc4d5fbad235
org.apache.servicecomb	handler-router	2.1.1		85c3cafeed9822260aaa74fe2d0956639d0e7bd1
org.apache.servicecomb	handler-router	2.1.2		89fe78f28870386550de3bd75c0b20c38d8c5082
org.apache.servicecomb	handler-router	2.1.3		0674b9f2654504e7633a53ab72e3416ab9b12738
org.apache.servicecomb	handler-router	2.1.5		046ca89512612dd560a1a9530b859fbe4eec561d
org.apache.servicecomb	handler-router	2.1.6		05279a97a81136e532befceb39d82701dc5ce959
org.apache.servicecomb	handler-router	2.2.0		63fdd72083bb43af32ada0f836c0d40cde3700d1
org.apache.servicecomb	handler-router	2.2.1		cd4cd100bfe5e22e9d888825d362b68dc0956823
org.apache.servicecomb	handler-router	2.2.2		b8da7b1ef37309a4438c7cb49343953540c2dbde
org.apache.servicecomb	handler-router	2.2.3		11830dde471c369904467471dc63aaf9cf471e8e
org.apache.servicecomb	handler-router	2.2.4		d267d76963787b676d8a63af8fcbf7d6e407f39d
org.apache.servicecomb	handler-router	2.3.0		974f8352d446c5364083186c43d1b649990cd9ac
org.apache.servicecomb	handler-router	2.3.1		6302e118d70234942401e21a154f61837c48bbc8
org.apache.servicecomb	handler-router	2.3.2		913895af9fc6d94c833dc17c9f8b169a7febd186
org.apache.servicecomb	handler-router	2.3.3		bde3572317482a6ec5fe655119225a8e9673eb09
org.apache.servicecomb	handler-router	2.3.5		15aa47a2c62c815b09a69f0f9b81f2d48d887fed
org.apache.servicecomb	handler-router	2.3.6		3f854be7f2673dff5be672d2cbaaf400f3668e19
org.apache.servicecomb	handler-router	2.5.0		a0a7dd25b0eccc15f8ff11f38a3b3cd9860f3a2d
org.apache.servicecomb	handler-router	2.5.1		c1d7e1988b4afa38d1ad5cf6f6f80cac1f4d4938
org.apache.servicecomb	handler-router	2.5.2		0392f9d14dc6d07aecd99d01b676f476a1457afe
org.apache.servicecomb	handler-router	2.5.3		65a303a0e479cb268613bfe1d443d2aa837704e3
org.apache.servicecomb	handler-router	2.6.0		3f268c79aee9d1de9426c1148e88013fd56a7add
org.apache.servicecomb	handler-router	2.6.1		82d4117a886aa143d005e75dd8ff35fbd9dc7ef6
org.apache.servicecomb	handler-router	2.6.2		62b13902df70a63aef46b4f7bbadb5419fa28511
org.apache.servicecomb	handler-router	2.6.3		f5a732ff271640c8512d40538231560499189f50
org.apache.servicecomb	handler-router	2.7.0		bead35d6afb0f2e61eaaee71adc68adb4d56923a
org.apache.servicecomb	handler-router	2.7.1		712cdbfe5f54f60cc58135f34b142aaa52969728
org.apache.servicecomb	handler-router	2.7.10		9688f07282af05c6b2efa7e4faad6ecf05706cce
org.apache.servicecomb	handler-router	2.7.2		fd88839775219f1ace7f50ee43fe1256d881e9ff
org.apache.servicecomb	handler-router	2.7.3		5af6ae146ded0f74fcd29308cfdb343308b0c147
org.apache.servicecomb	handler-router	2.7.4		125f07cb0a07e76271da0501e4321641a170966f
org.apache.servicecomb	handler-router	2.7.4.1		42f13b23f9ef120b59e62c88da5b49b3cc2d4814
org.apache.servicecomb	handler-router	2.7.4.2		dd5b3e2fdfe7d146960431c71369ca39415c3f64
org.apache.servicecomb	handler-router	2.7.5		a593513acfc198d6d8d067cd11aaadf687343ddc
org.apache.servicecomb	handler-router	2.7.6		e8e1f8f0fd7f77e427ab01187883eb032998915a
org.apache.servicecomb	handler-router	2.7.7		290f8d0f8009827a751cbc6dd61fb32ab04c1347
org.apache.servicecomb	handler-router	2.7.8		827799e55b62e853d07b188362466931d6d0fcac
org.apache.servicecomb	handler-router	2.7.9		c1e49d4882c1dc9da17c5aac96191ee091767139
org.apache.servicecomb	handler-router	2.8.0		0d36b02a9b8d50752d648e2e543fb82d5b49fd0c
org.apache.servicecomb	handler-router	2.8.1		c2de3e0a897559f93c1c01e1c17d4ba4fbb51961
org.apache.servicecomb	handler-router	2.8.10		86603c08e6ec3676f04540dd199a298d8d5b9714
org.apache.servicecomb	handler-router	2.8.11		a06c574b6ffc4d1514c8dee3c39bee4ce6f3e161
org.apache.servicecomb	handler-router	2.8.12		23223df7658b5c93b001d072a96024e79e272451
org.apache.servicecomb	handler-router	2.8.13		81c73f7d27188646ccf25435529322682221e8a5
org.apache.servicecomb	handler-router	2.8.14		650d01c07e83384bfc196333429221462b7e2289
org.apache.servicecomb	handler-router	2.8.15		02480b50b403f0b99b09c309034dca6f6175b964
org.apache.servicecomb	handler-router	2.8.16		8f0766caeca47998ee2b44786f4772f7b45811d1
org.apache.servicecomb	handler-router	2.8.17		1b43732ebd2ce085dee5431330d02245a5a86ede
org.apache.servicecomb	handler-router	2.8.18		2fc2c6adfddac4ba25ba09f121a8b9c133a87809
org.apache.servicecomb	handler-router	2.8.19		dcd371d25fcc0668370e022e179af3c3b4c91b7b
org.apache.servicecomb	handler-router	2.8.2		e7bcf8c38b2a7cd40f8d9505895cc69909b22d7d
org.apache.servicecomb	handler-router	2.8.20		7967f59aabf1990171664da082ba324bcc34bf4c
org.apache.servicecomb	handler-router	2.8.21		80547abccd7a09f9bfe8a420a5f9dcba13aa1319
org.apache.servicecomb	handler-router	2.8.22		06e8e484a1c3a468b5261d4213d917c9517102a3
org.apache.servicecomb	handler-router	2.8.23		9c6f730a285dcbaa3eb5933944978d128d9c65ff
org.apache.servicecomb	handler-router	2.8.24		9f348502f6b347817822a8dd5c66d6eb2698f9b9
org.apache.servicecomb	handler-router	2.8.3		35a2eec18d47959e1fde0533dd4aa59d0f4ca910
org.apache.servicecomb	handler-router	2.8.4		3b2f8e66413f0e76d05b89b2746706d41dc2e0fe
org.apache.servicecomb	handler-router	2.8.5		0178915a50d5698b229b640672522cbbaab2edab
org.apache.servicecomb	handler-router	2.8.6		32dc604ecaea3266582a624a6c599c15d7c6da99
org.apache.servicecomb	handler-router	2.8.7		7321cd4025ea7e049f54b6a66721d87f6f48f741
org.apache.servicecomb	handler-router	2.8.8		71027d2c687cab97709dad0b633721121225d368
org.apache.servicecomb	handler-router	2.8.9		276cd24d42f4fe4a78fba200b755aba8dc527d88
org.apache.servicecomb	handler-router	3.0.0		9e007a33b79fb6b761f124d3eda33db7c7030e67
org.apache.servicecomb	handler-router	3.0.1		e2316ed384434fbd74f8c75dc630af43f58a94bf
org.apache.servicecomb	handler-router	3.0.2		5ec157e17c4328d609e06a0d25a01aaf25098f77
org.apache.servicecomb	handler-router	3.1.0		1f0b783311ee919eceea3db398d18ec567da745f
org.apache.servicecomb	handler-router	3.1.1		cd318f4781e9d8f4ec8b50cd77206fa0dd6bbf18
org.apache.servicecomb	handler-router	3.1.2		0ed9f14e80dd9d2feb1ff1923efcbf312e3e02e0
org.apache.servicecomb	handler-router	3.2.0		a13de7252d1e24de91f5b162a9c66e28af51ebdb
org.apache.servicecomb	handler-router	3.2.1		39e11273b91bf06016b11f97555a1f1efb900ef0
org.apache.servicecomb	handler-router	3.2.2		00031317458a61ac87d995256e5c285bc8044b38
org.apache.servicecomb	handler-router	3.2.3		3fa13c5abba337efc9fa10069f72a9f23c80b31c
org.apache.servicecomb	handler-router	3.2.4		66fabf9a65e66cc9d4e5ddb4c19018dabf4cef63
org.apache.servicecomb	handler-router	3.2.5		a61726227101f4b0fe48ea6a39b3ae5e1c82af1c
org.apache.servicemix.bundles	org.apache.servicemix.bundles.japex	1.2.3_1		4a75df9e099dc9695ab5b8cb13170051f5b7438f
org.apache.servicemix.bundles	org.apache.servicemix.bundles.japex	1.2.4_1		b8b81abe52cda82a79cfdaa0c1ee625414932436
org.apache.ws.commons.axiom	shade-axiom-xml	1.2.15		6c5d3fe352e550254711ca348a35bdcc724e1b8a
org.apache.ws.commons.axiom	shade-axiom-xml	1.2.16		3024574002b1e3c70c470681a72de9205a08e82d
org.apache.ws.commons.axiom	shade-axiom-xml	1.2.17		fba753de5aaaf5a9dbc96f4a044e221993578df4
org.apache.ws.commons.axiom	shade-axiom-xml	1.2.18		77de8b032d5ce65fdb1d19544d6f6876648863a2
org.apache.ws.commons.axiom	shade-axiom-xml	1.2.19		896309f8e09b4e18b33e929d94b034bd33c2aebd
org.apache.ws.commons.axiom	shade-axiom-xml	1.2.20		da8fa9ca015674f82e2b65b1eebefeab3e56fd04
org.apache.ws.commons.axiom	shade-axiom-xml	1.2.21		c2349af77f3625d1bba3e7ec0e5e4a9cf0e5b2a6
org.apache.ws.commons.axiom	shade-axiom-xml	1.2.22		77056eb973155b776db8e20607b81842350d07b5
org.apache.ws.commons.axiom	shade-axiom-xml	1.3.0		d51abb8e57deb5f8a375cf3206cb98196749b53d
org.apache.ws.commons.axiom	shade-axiom-xml	1.4.0		9281f35d842de5845a98e2d8f9071492cce56e15
org.apache.ws.commons.axiom	shade-axiom-xml	2.0.0		04a6dc126bbb3b357f0051e6f9ad59030af6f5a9
org.dromara	warm-flow-mybatis-flex-core	1.3.1		814bacb939433011f1947232291021a01a4c6ea3
org.dromara	warm-flow-mybatis-flex-core	1.3.2		2b72c55dbe4f2a610f15030676bf14649120c684
org.dromara	warm-flow-mybatis-flex-core	1.3.2-m1		4ccbfed95e8c617e114b97010e8167b51f987775
org.dromara	warm-flow-mybatis-flex-core	1.3.3		d541af81fe70840fb992845be8d66a8bfb3cf75e
org.drools	drools-engine-classic	10.0.0		570778bb04f0cbed6ad199650d19b6e9aa37c715
org.drools	drools-engine-classic	7.45.0.Final		34c20c3709fc01090b5d4c6cc387c099bd3b8c91
org.drools	drools-engine-classic	7.45.0.t20201009		994b9f8054f4a7d822ad80803efc76019da9cbb1
org.drools	drools-engine-classic	7.45.0.t20201014		8ac937f658123b8825f7bc5ed6ffd547ed2221c2
org.drools	drools-engine-classic	7.46.0.Beta1		d3c15649e59c0026fbd12761d4c664a19c4667b5
org.drools	drools-engine-classic	7.46.0.Final		220ac809e296cd91771d8168d2f3b9a9e9d44f12
org.drools	drools-engine-classic	7.46.0.t20201030		de8f6e493f932333173f4559ebf2e081ebeeb114
org.drools	drools-engine-classic	7.47.0.Final		957fdd8be30df586f5f33baa365f891ad22686b4
org.drools	drools-engine-classic	7.48.0.Final		a8a93d6bd07e2edfef2d7adae1cf57679c156f91
org.drools	drools-engine-classic	7.49.0.Final		42f81f1901c5cc75ec01e7796341a6b1a68e52ec
org.drools	drools-engine-classic	7.49.0.t20210118		91c74ab4a1d825d964e9761bbdbf393b8d7bc626
org.drools	drools-engine-classic	7.50.0.Final		549398e97e43c7487889a53452030b3b3531c0fe
org.drools	drools-engine-classic	7.50.0.t20210209		bb8db6a9d7ef89643e3aac5e93aa450d070ff768
org.drools	drools-engine-classic	7.51.0.Final		edb2341c5cdb3a1f45bd51b4dc08d23b3a426478
org.drools	drools-engine-classic	7.51.0.t20210303		0c42e1779cea473ac62b2cbe86fc1830764fac7b
org.drools	drools-engine-classic	7.52.0.Beta1		47e0d66787e6e884b9d543d97084d7e5ccf2fd48
org.drools	drools-engine-classic	7.52.0.Final		b2d9a370d3ceb35eb02f04499cd737ed66650877
org.drools	drools-engine-classic	7.52.0.t20210322		1433bbfa7a76d0bf82992078cb9a3f1701324db7
org.drools	drools-engine-classic	7.53.0.Final		be60b61f801064b2ad9a098ffdf737d8c80e14ed
org.drools	drools-engine-classic	7.53.1.Final		b29cbda0891700e67eb391d9f72a63aa6c902c3e
org.drools	drools-engine-classic	7.54.0.Beta1		dbd77f1b780e7e76bea82883b5db8209133a2094
org.drools	drools-engine-classic	7.54.0.Final		37c2738ab6dbf3de1b1884c7a2b7e679099d7e37
org.drools	drools-engine-classic	7.55.0.Beta1		83f3c6ee9859dcfe3426bfe57ba7c5169f466103
org.drools	drools-engine-classic	7.55.0.Final		993dbffba25cb5746c20dfcd5a4f159907e36542
org.drools	drools-engine-classic	7.56.0.Final		8e2c97b4e2b8b3d5c6acbd831b84bf570595fa9c
org.drools	drools-engine-classic	7.57.0.Beta1		bf69b43ec1749e26af96496555e9f427c3973695
org.drools	drools-engine-classic	7.57.0.Final		7a4965352f6163b402bd0206883d3d45b53397be
org.drools	drools-engine-classic	7.58.0.Beta1		be1a121267512bbcc124e9f02b426c0d80ec9aca
org.drools	drools-engine-classic	7.58.0.Final		82f3e71af4f8bc88fbf2ab6610aec25c73b0ebad
org.drools	drools-engine-classic	7.59.0.Beta1		62a845d47a612f120d0bd9ea599c98ba0f5b2aa0
org.drools	drools-engine-classic	7.59.0.Final		75c68914855d35805e2f925abddfd22b575e9c43
org.drools	drools-engine-classic	7.60.0.Final		5be49863bdf2991d9d111a98ae729876b5b0d633
org.drools	drools-engine-classic	7.61.0.Final		02d80aff456bac9cc6e93156d05977e8185aaff2
org.drools	drools-engine-classic	7.62.0.Final		9cdca488ee5898776b528a4f8c0c4aa8a528a712
org.drools	drools-engine-classic	7.63.0.Final		df6bb3f6115aa33f20e9f1a683e21fde56dbe773
org.drools	drools-engine-classic	7.63.0.t20211129		aace886b674230471f123baf519f7f3eb8cb79fd
org.drools	drools-engine-classic	7.64.0.Final		cbe7bd845ec98187afe6ec1ea32cca6286416891
org.drools	drools-engine-classic	7.65.0.Final		fac62f717f06885222ab341152d1258709a8f3c1
org.drools	drools-engine-classic	7.66.0.Final		5a6f05ba6ce5fbf403446e54aae7021e9870b6cd
org.drools	drools-engine-classic	7.67.0.Final		75aa91c7ceb791b6b7d7b31594f3d4207caffa9d
org.drools	drools-engine-classic	7.68.0.Final		3e11cbb011207a7636a3fc3b865cdab5def54b15
org.drools	drools-engine-classic	7.69.0.Final		db9f179cff5751dcdb93e5a37305bde4c05d615c
org.drools	drools-engine-classic	7.70.0.Final		a3c184b7ef72ce2da900becf539418707d25a69d
org.drools	drools-engine-classic	7.71.0.Final		996252f2369b3bb5504be7828950d3dbfc11c5db
org.drools	drools-engine-classic	7.72.0.Final		d77f5364ead34d7554c2e09ea2a7e1e84b8578d9
org.drools	drools-engine-classic	7.73.0.Final		86178cf942b1765cfe778de396c8be54a2f74325
org.drools	drools-engine-classic	7.74.0.Final		04b66a9d5459a13e342a91cb8cf79b925deb0e8d
org.drools	drools-engine-classic	7.74.1.Final		5036336be5af60bc9bba7c30aeb1193b17d8ac36
org.drools	drools-engine-classic	8.13.0.Beta		bfcde71ea9b3ca252b06158ed68703d7516c2d4c
org.drools	drools-engine-classic	8.14.0.Beta		3bf8843adbf20de6d2d2da194e95a96fc1265adf
org.drools	drools-engine-classic	8.14.1.Beta		95a2cde38f4c82795aaecede830dc0a1240ae50b
org.drools	drools-engine-classic	8.15.0.Beta		9b24b4d8fbcbcd756f82e5c6964105b5ac31c3c4
org.drools	drools-engine-classic	8.16.0.Beta		42390b72ba6081ced58f93ade7dd8d46ff5263ed
org.drools	drools-engine-classic	8.16.1.Beta		3ac229297df1bde0c8e50d8ab02d5594900aa3a0
org.drools	drools-engine-classic	8.17.0.Beta		177c592f116b2eff5a16e0e2863bcb9d084e9970
org.drools	drools-engine-classic	8.18.0.Beta		d7c4031b12d9c651943dd2e694c516b052f79752
org.drools	drools-engine-classic	8.19.0.Beta		f4cfacf91765884c055aeb4271dfa5adc57d242b
org.drools	drools-engine-classic	8.20.0.Beta		f70d1d7cb7142da0456ca70b0f174a3f7c45df1c
org.drools	drools-engine-classic	8.21.0.Beta		1a4a99740e70306a1c6292b2773309c6de86ec68
org.drools	drools-engine-classic	8.22.0.Beta		c1e60f9e1ef3c16db54b6c71b947847dbb167bac
org.drools	drools-engine-classic	8.22.1.Beta		769a4ef61f249b9d6d703ca3975cd0755ddfd06e
org.drools	drools-engine-classic	8.23.0.Beta		6922acd03863324c438227908fb242efefbfdbe9
org.drools	drools-engine-classic	8.24.0.Beta		bfa43ee710d6d85996af2903caf07d1b73e9ff69
org.drools	drools-engine-classic	8.24.1.Beta		de7eadb7b30b8e6079bcf57a801b4b1e9ececa8b
org.drools	drools-engine-classic	8.25.0.Beta		83e8dae5fe22bcc6a716b57661ab1caae12f67d9
org.drools	drools-engine-classic	8.26.0.Beta		dd30f3c23c2e8d82ec237daebce9b11fcbd87750
org.drools	drools-engine-classic	8.27.0.Beta		6bcda190a119d23d586c2f711b771d187fd525bf
org.drools	drools-engine-classic	8.28.0.Beta		9805fd3c9b556d96f7ff94d784c6a0764331d1e9
org.drools	drools-engine-classic	8.29.0.Final		855e5b43edace9f4f9e2870804cfe90d6a8638ef
org.drools	drools-engine-classic	8.30.0.Final		741055935e29cf7472b814a20fea45e36aa73dac
org.drools	drools-engine-classic	8.31.0.Final		045a011364cd27b3887f1315ad93ea3148f514dd
org.drools	drools-engine-classic	8.31.1.Final		5ed7f562cd857d2f8c5d55acb50b710acdbf6033
org.drools	drools-engine-classic	8.32.0.Final		98d5af3666c4cd3ded67ad51638d754f4e1fb14d
org.drools	drools-engine-classic	8.33.0.Final		5943aaea4e308bacee3c256993bfb20034757b50
org.drools	drools-engine-classic	8.34.0.Final		a38be5c843f98e4c2d2383f610ea30e5c84c7859
org.drools	drools-engine-classic	8.35.0.Final		4a9dc29b56956cdbcebc97df720c4edbc43a234e
org.drools	drools-engine-classic	8.36.0.Final		db7841b3c8273fb51ddfaeaf8c03f431cee6d141
org.drools	drools-engine-classic	8.37.0.Final		1b535288511d56bdc53509e463512dedd1ab9c4c
org.drools	drools-engine-classic	8.38.0.Final		fca10a4d7ff9749a9ea9e9d2b07c6a32bc4bfa7f
org.drools	drools-engine-classic	8.39.0.Final		114e1a2762297631e8e80429683a85a4b8ac1e4e
org.drools	drools-engine-classic	8.40.0.Final		6ba3d2c505135ba4da50813767af16e919d201d9
org.drools	drools-engine-classic	8.40.1.Final		0e13faa58b3d4c6a3ad694d377afb4b68dc17af0
org.drools	drools-engine-classic	8.41.0.Final		beaab2e13cf0c3fa81696831f537b91d55c0ff09
org.drools	drools-engine-classic	8.42.0.Final		16828eb2f22f8fcb62fe37ded8afd678f0aa3a67
org.drools	drools-engine-classic	8.43.0.Final		ac7db90b55d13badcb41c71b64346ba06559e8ea
org.drools	drools-engine-classic	8.44.0.Final		04dbb53bac4e7fe247577cfd8315b3b382ef4fd1
org.drools	drools-engine-classic	8.44.1.Final		b45c90f22a99bbe2f3bf55fa35ef2116e6e181d6
org.drools	drools-engine-classic	8.44.2.Final		fd940e8a202591825c29b022c2505480f31e82b1
org.drools	drools-engine-classic	9.42.0.Alpha		e5bc52053e8b5a1963ab8ee039882dc21d913502
org.drools	drools-engine-classic	9.43.0.Alpha		cc37d8e20d8540e8bff34d5dff19b8f211959b66
org.drools	drools-engine-classic	9.44.0.Final		6b6f779255ad5641b651b0eb2bbf0d4ff72bd101
org.eclipse.dataspaceconnector	token-generation-lib	0.0.1-milestone-4		861a7b48f913bde601f11be978f38f4b249a08ce
org.eclipse.dataspaceconnector	token-generation-lib	0.0.1-milestone-5		b330e0c4e96187381ea49f74fc9a71445dda113f
org.eclipse.dataspaceconnector	token-generation-lib	0.0.1-milestone-5.1		553e5f2a4ec38e6814530fd9ae6d12eee2de50fa
org.eclipse.equinox	org.eclipse.equinox.preferences	3.3.0.v20100503		65ff320cb597ec2b16bd22167bdd05d204d19e75
org.eclipse.equinox	org.eclipse.equinox.preferences	3.4.1		6770649a91266a4a17747b201723a1fea8c8a198
org.everit.authorization	org.everit.authorization.qdsl.util.api	1.0.0		d9be344913af660096bc3f032c7e99f189a94704
org.everit.authorization	org.everit.authorization.qdsl.util.api	2.0.0		78b51abfe5615a5f332c099f693e757e2cf965bf
org.fosstrak.epcis	epcis-interop-test	0.5.0		c613807f18fcdecdce27a680d72d0cd24db3f80e
org.ladsn	ladsn-tool-http	4.1.15		c3b5b76d58dbae415c035cb77e7a5996cd861ffa
org.lighthousegames	kmlogging-js	1.4.0		N/A
org.lockss.laaws	laaws-repository-service	1.1.0		c92f59771966674289274499a1ce311fb1602522
org.lockss.laaws	laaws-repository-service	1.2.0		7dbb3b1455f0c9301d551e5401f0d239b21dfde1
org.lockss.laaws	laaws-repository-service	1.3.0		8464616dbb14b2f30afaec28b3847fab6631daac
org.lockss.laaws	laaws-repository-service	1.4.0		47b84aa731c35e6948b7ffa1392a5beb3e92414e
org.lockss.laaws	laaws-repository-service	1.5.0		67def950a05e5809f5496d540588910f3ace88fb
org.lockss.laaws	laaws-repository-service	1.6.0		170269acf174aeee66e7ea0242974772e66a51d7
org.lockss.laaws	laaws-repository-service	1.7.0		0c815e9a18acc4d7cea1c8b5c8074ffaf75c9961
org.lockss.laaws	laaws-repository-service	2.0.10.0		de9981148495ceb90dc1578d169a1c8b2ad15b13
org.lockss.laaws	laaws-repository-service	2.0.10.0	docker-info	475c2a99eb934dcae6b5dc0d22d20c9e06e7a9ab
org.lockss.laaws	laaws-repository-service	2.0.10.0	with-deps	5832417f170749715bb2e90ad880bcb15c1c6a38
