cc.wecando	SuperDecoration	1.0.4		N/A
software.amazon.awssdk	elasticache	2.20.159		ec84a6e6438a506fc641bf10a1ae262ee04b0224
software.amazon.awssdk	elasticache	2.20.16		38c5a3bc2cbcac66b88a268ad01ad024cbaae3f5
software.amazon.awssdk	elasticache	2.20.160		86386485556b483d84925bb02108c481164251ce
software.amazon.awssdk	elasticache	2.20.161		fdd56305dc58413caaf2f03a0d2a2fc72f07f4ec
software.amazon.awssdk	elasticache	2.20.162		a8e211714124cf13e8335d3a369bd09239139b97
software.amazon.awssdk	elasticache	2.20.17		681f62004cd28431e3d34edde42d147571c6c4ed
software.amazon.awssdk	elasticache	2.20.18		270d7d5ccfbb5457f50533b90efde4811dc0111a
software.amazon.awssdk	elasticache	2.20.19		d9b5da5473255d353af51e2b62df91d4ddbb020f
software.amazon.awssdk	elasticache	2.20.2		f054ed1d35a51fd1fa90f78780f45bbc07e7ba87
software.amazon.awssdk	elasticache	2.20.20		592486e7e33502dbbe0ed999d17d3e9390148725
software.amazon.awssdk	elasticache	2.20.21		bc89b5a361ced44cd86080210406ccaca4982d32
software.amazon.awssdk	elasticache	2.20.22		2a1ff86d03fa1b1269810d4cd720434c432e4125
software.amazon.awssdk	elasticache	2.20.23		ea2c377930933d4fc8c56c1062fd4efe1d787c13
software.amazon.awssdk	elasticache	2.20.24		ba873e8f9971c1bfae1828f221e52e60d3187d0d
software.amazon.awssdk	elasticache	2.20.25		6b4ca6a54b3c3d00c66485be6d129d0c8387118a
software.amazon.awssdk	elasticache	2.20.26		86710b147b9662ea55c7f8a399341f34819e553b
software.amazon.awssdk	elasticache	2.20.27		3344e2f7b5ac81c36a69db50c0bbab955b721863
software.amazon.awssdk	elasticache	2.20.28		daafe7fa5963990f4b2718fffb9862fdec80e431
software.amazon.awssdk	elasticache	2.20.29		a3f535f49a84d58d69bf3e0eec0a111eec822865
software.amazon.awssdk	elasticache	2.20.3		af3b29b14906826dca131ced0e20f4e969870f6f
software.amazon.awssdk	elasticache	2.20.30		d22f71400dec3152f2c518918df78407f084a507
software.amazon.awssdk	elasticache	2.20.31		15a3d5223bb15a21c56316f7f1d46e44de4ad4e6
software.amazon.awssdk	elasticache	2.20.32		0520b9440e14cd4b9d8d70209c998f4ae1c77f7f
software.amazon.awssdk	elasticache	2.20.33		7cff792a56549155537b4c4cd51bab8241a305e5
software.amazon.awssdk	elasticache	2.20.34		799b7874f3904f2356459f711688edd56e244678
software.amazon.awssdk	elasticache	2.20.35		de2761b4d8b2d243e386c2f9e0f8b60d72095253
software.amazon.awssdk	elasticache	2.20.36		b4929ead59607acfb4af29796e54175c3bf98ab8
software.amazon.awssdk	elasticache	2.20.37		3d4360ee8d192e656d0cfd7a2611faa9ac4938a2
software.amazon.awssdk	elasticache	2.20.38		476f72889b7a7f1e2f58aebddd2dadfbb905b119
software.amazon.awssdk	elasticache	2.20.39		ae4c408af9b87cf55e5cda56f5510678997b22fa
software.amazon.awssdk	elasticache	2.20.4		e02910b018dc2c20b5c93376483e584842c174ff
software.amazon.awssdk	elasticache	2.20.40		a66692ce7e88aa7aa2df4f35e010a7531b10e080
software.amazon.awssdk	elasticache	2.20.41		18e60be702e99bfc354a74e637f5150821d4bb87
software.amazon.awssdk	elasticache	2.20.42		9bbefc9ad73e5243e79937f14552ea469a1c5161
software.amazon.awssdk	elasticache	2.20.43		de56e5f553d0a4f6d6e791d290aaa85c91399238
software.amazon.awssdk	elasticache	2.20.44		40407934aea6f71adaeaa8466e4452611705fa33
software.amazon.awssdk	elasticache	2.20.45		711b21e827f49e9513108578c3bfd384736b7fde
software.amazon.awssdk	elasticache	2.20.46		b9e584ab6abb49ad3064695cfd812a1ba29f5858
software.amazon.awssdk	elasticache	2.20.47		85320e108cb25661f73c8c8506df2f87a8c17564
software.amazon.awssdk	elasticache	2.20.48		1b48ffa52ad7275224c65c390242c86c55854fc4
software.amazon.awssdk	elasticache	2.20.49		2ce945c6dcf011672f3b7917a58d74f904f62c19
software.amazon.awssdk	elasticache	2.20.5		9926a4eea981ff99969f06e4ca45bac850bebf76
software.amazon.awssdk	elasticache	2.20.50		519d4861330809562753e0cf73d9106091bf14e5
software.amazon.awssdk	elasticache	2.20.51		62d060663e43583e7b8d06b39f215706fd3ca241
software.amazon.awssdk	elasticache	2.20.52		96129e8bf8c3de2e3a454ce08dbef8df77385aea
software.amazon.awssdk	elasticache	2.20.53		b1a5008a36a7f6a65eda99a75c629d521925c689
software.amazon.awssdk	elasticache	2.20.54		e5cc95145c5b6a6dafe38db593ac4ce2ff329c09
software.amazon.awssdk	elasticache	2.20.55		f976998936adf10810484cf638f7a5aeab828d53
software.amazon.awssdk	elasticache	2.20.56		bf5ea97ba5b1f47416138b439ea8bc97824f1af2
software.amazon.awssdk	elasticache	2.20.57		e79a87ce6177a79b95cd3d2f7765141d2342add3
software.amazon.awssdk	elasticache	2.20.58		45cab9af88eea06254a293a1675acd2c59aa47dc
software.amazon.awssdk	elasticache	2.20.59		5329997a1fbacbfca5045ae52234f8a0d682bd7b
software.amazon.awssdk	elasticache	2.20.6		2030788c8871fa8591b51fe4a0d0adb877b11206
software.amazon.awssdk	elasticache	2.20.60		38b8078178d2635438ae8bacf668ecbaff1da630
software.amazon.awssdk	elasticache	2.20.61		bc6d4cb81c6c90728a72e0ed9a6bd87a3aec9315
software.amazon.awssdk	elasticache	2.20.62		18ca47d17209901fedf3679ea35f9393c5dad6a9
software.amazon.awssdk	elasticache	2.20.63		03af8be60e912422fdc1de38651b858975f93d00
software.amazon.awssdk	elasticache	2.20.64		544fbabd6adc100492de639a56968cd666066370
software.amazon.awssdk	elasticache	2.20.65		cf74599911a8bf90d9692ccb31f91c10f4b9bb44
software.amazon.awssdk	elasticache	2.20.66		6460cc36b22c48becead219febec5a956f85ea50
software.amazon.awssdk	elasticache	2.20.67		818fe20ad991e99635d9d463ec9bb9f1a15e05f9
software.amazon.awssdk	elasticache	2.20.68		54b6a9206e5059a26f594d04a13e348a3b5dab57
software.amazon.awssdk	elasticache	2.20.69		8cdd3b2f320aba3e73ec2e2d8dce5d195c3e4d73
software.amazon.awssdk	elasticache	2.20.7		5b2fe9cdf9a299a4b4d1bda9b362fae637a9eaf5
software.amazon.awssdk	elasticache	2.20.70		327f3153b68c321892eb55e78475d1ca9ec06925
software.amazon.awssdk	elasticache	2.20.71		66442f2209ff2b4145e42c63bab6db69aada4760
software.amazon.awssdk	elasticache	2.20.72		6ed223a6fb228a40cfc874b5c6fea4822e0b73e9
software.amazon.awssdk	elasticache	2.20.73		e8278016bd18fd50f5544246544291525466dc56
software.amazon.awssdk	elasticache	2.20.74		454943406ea061743732be94eaf838922c60a1e8
software.amazon.awssdk	elasticache	2.20.75		bf66125c6892b261009f0eae2c87ea79c14b0c71
software.amazon.awssdk	elasticache	2.20.76		0fcac13a2808eaa4f1f6e4ae4ecfaab953611855
software.amazon.awssdk	elasticache	2.20.77		37084fca38383e2919f84c3833d89bdc7f65d943
software.amazon.awssdk	elasticache	2.20.78		98e413fa982f06cbe18e099924101656816e9363
software.amazon.awssdk	elasticache	2.20.79		7368947caa65f8ab0e91cbe9d4561851a4421508
software.amazon.awssdk	elasticache	2.20.8		4e11ac7e324c73c77e8ac4682fd5a43397b6f43a
software.amazon.awssdk	elasticache	2.20.80		b6e50f440701d3bcbc6c7e5f7c3dbdf9072b5cb7
software.amazon.awssdk	elasticache	2.20.81		72550ca696c80517e9dda4a11878455d92eaf5f5
software.amazon.awssdk	elasticache	2.20.82		c82d518cf5ec97386703d3b03c75f9ae5e0e190c
software.amazon.awssdk	elasticache	2.20.83		1827c94cb7f937b564645c32e51750217fa0a9d7
software.amazon.awssdk	elasticache	2.20.84		5cba49b358cea40f2760492d677540deca2b36b5
software.amazon.awssdk	elasticache	2.20.85		c24c048e148bc39c840d9ee756e8e2b38c40af61
software.amazon.awssdk	elasticache	2.20.86		cbb59a30e5f9b4e1c7ce67d3b01fe3f1785f98a2
software.amazon.awssdk	elasticache	2.20.87		473573420ba9efb3dfc95a55298a21028ad77655
software.amazon.awssdk	elasticache	2.20.88		6ac149a3a3e4a1e091c6b8081cb1dbb570f6fbdf
software.amazon.awssdk	elasticache	2.20.89		bc4d2e065261f309c7c9e5f079c43fe6dcfbead2
software.amazon.awssdk	elasticache	2.20.9		6aedf112d78e43de941d0950f7a5139d7b0efbec
software.amazon.awssdk	elasticache	2.20.90		53d60638c57e4d4eb986e202b0af65515d76979d
software.amazon.awssdk	elasticache	2.20.91		cbe963ea18f1e70b717bfda51a62912b0e1d4f4a
software.amazon.awssdk	elasticache	2.20.92		4ad338ce588a5195f8229b4ad8e722ece70a8e80
software.amazon.awssdk	elasticache	2.20.93		0a133a4aa0916167ee532768ec6ab01fce27b586
software.amazon.awssdk	elasticache	2.20.94		ff4c4333d8fc572e15ff44609aba7f3f81bf1930
software.amazon.awssdk	elasticache	2.20.95		54835b5ec8598c3fae4ede8f69596ec9ecf4ea61
software.amazon.awssdk	elasticache	2.20.96		19fc73e2dc0d92e3fbd39a147f28f72edbc95d72
software.amazon.awssdk	elasticache	2.20.97		8a4a71ae15df068db29b860333fe42f2d6589876
software.amazon.awssdk	elasticache	2.20.98		48f83b1d57727e42ad46b3895d5b938dbfe232b5
software.amazon.awssdk	elasticache	2.20.99		e5d06baf3d7be7e2b6f131e3f8514d8deb2abe64
software.amazon.awssdk	elasticache	2.21.0		5c77b89898c9505e5b55ddedc25f016e9242b9f4
software.amazon.awssdk	elasticache	2.21.1		b0ded68b54699a677d78f6139cccd017b6c9734e
software.amazon.awssdk	elasticache	2.21.10		2f3eb1d299fadb4dbbde28aa80aac6d15763a188
software.amazon.awssdk	elasticache	2.21.11		8b0fb790c379be137c4d42aa6b1b90a33b6d5de5
software.amazon.awssdk	elasticache	2.21.12		ea311d6714b38e1dd5cc0c93f813dda0ab12db45
software.amazon.awssdk	elasticache	2.21.13		fd81df03cbfa8a6ec348032cbc09832e20ab2bab
software.amazon.awssdk	elasticache	2.21.14		e5c357bb991b86cfae83a4f53e50f8f5380d046c
software.amazon.awssdk	elasticache	2.21.15		8c72fcfde4d2cae3c987f6710e83d819088a9a5f
software.amazon.awssdk	elasticache	2.21.16		33433c101160aad280cf14efa4e4310e188a8168
software.amazon.awssdk	elasticache	2.21.17		2cd0156165cdb0ce4f5ce72e75b0eb32568ff97b
software.amazon.awssdk	elasticache	2.21.18		2be82c84df746606c8607a23ad78088c2e5388d6
software.amazon.awssdk	elasticache	2.21.19		582c16bb870ee3d732eac09a179990cd9fb5b70f
software.amazon.awssdk	elasticache	2.21.2		caed8228975527192664118146e679793d8a8e0c
software.amazon.awssdk	elasticache	2.21.20		a55e6250b7e6b2d685c94ef23e1a36e88a5b05e9
software.amazon.awssdk	elasticache	2.21.21		12570122977452ed2c6dad12ee47c4eb3a8aed96
software.amazon.awssdk	elasticache	2.21.22		6b9c69f5b612628190b76134106d5cc7693b42ae
software.amazon.awssdk	elasticache	2.21.23		0ce07cbf37eac937f4e5bb7c1c7ba3c3741d4312
software.amazon.awssdk	elasticache	2.21.24		2acf54031a122a9fdc571688d69d6133e8098e35
software.amazon.awssdk	elasticache	2.21.25		c7f2d6c8bf050a0f850c4c9f6bea918b886dbc04
software.amazon.awssdk	elasticache	2.21.26		671ebe5b69b4bd16e2cebcf17ea39a5ea7841358
software.amazon.awssdk	elasticache	2.21.27		aea8e29e1afb3b2a9a54f55c085387e93d2ded97
software.amazon.awssdk	elasticache	2.21.28		64a21f290e7fdedb814f898d18b8e84752a09b1d
software.amazon.awssdk	elasticache	2.21.29		86e2d42d27bba4a3baea0697dd281b906042cac1
software.amazon.awssdk	elasticache	2.21.3		27990386596525473fd866049e9c6ebaed157ec9
software.amazon.awssdk	elasticache	2.21.30		0d91210a5c5883bf8dcccf52dbf31f4c9c0121cd
software.amazon.awssdk	elasticache	2.21.31		a0dfbae41dfb08419d4d8576ee7ed04d149fe053
software.amazon.awssdk	elasticache	2.21.32		6157b2a3bca1706147f536cf6e96cdf47d4587cf
software.amazon.awssdk	elasticache	2.21.33		7c392c8bbe6ac0dae98dfe4bfda62616a91def90
software.amazon.awssdk	elasticache	2.21.34		7513cc477bc3c441bcc6af9421f051a20b0b2722
software.amazon.awssdk	elasticache	2.21.35		d32fc743da8c3700183dca8f01b2ee5bf5d5b247
software.amazon.awssdk	elasticache	2.21.36		beee22fc1e33bc667007bfa9e57287bc7dc9ab71
software.amazon.awssdk	elasticache	2.21.37		e342172754fa3a18afcb5ba89569af56c859a2f5
software.amazon.awssdk	elasticache	2.21.38		894956ec93853c2ea06e570245e94e101e962432
software.amazon.awssdk	elasticache	2.21.39		956f8afd831a0f3d387c87de5359e12e0c8052cb
software.amazon.awssdk	elasticache	2.21.4		cb64983682859599784d146bca41024508c78695
software.amazon.awssdk	elasticache	2.21.40		53de8ca5a184625e277f64a425b7a469d64cb342
software.amazon.awssdk	elasticache	2.21.41		afbee25498eecd28ce797e58f23273c09d7ad489
software.amazon.awssdk	elasticache	2.21.42		8435bcb2297c2b5fbe5eb9b6b0e6cfc7edac62f4
software.amazon.awssdk	elasticache	2.21.43		39b2f14dfea51f6498f326485d826e973a98c761
software.amazon.awssdk	elasticache	2.21.44		eae79b3112425507da7b03b527b8bc757fe24527
software.amazon.awssdk	elasticache	2.21.45		b4e48bc09b775f6c8f03607373705a7dc484396d
software.amazon.awssdk	elasticache	2.21.46		a13383449d1191421d7c708bea0fafbd1be5e76e
software.amazon.awssdk	elasticache	2.21.5		ca0f209bf91668551d7955689452dccc1afc4c4e
software.amazon.awssdk	elasticache	2.21.6		ace0cf1d4594c517f1099f1c1609dc82b2e006ce
software.amazon.awssdk	elasticache	2.21.7		4b3ea0ed4054696cddb88c1055a0be4eea49ff87
software.amazon.awssdk	elasticache	2.21.8		7b29e73d294600ace3ddf2a8c5fccdc29f912985
software.amazon.awssdk	elasticache	2.21.9		d0b3b55dddc13b0630e110a45abc339d54ed47d0
software.amazon.awssdk	elasticache	2.22.0		65762088972eb0677d0f868c894047449f9a43a0
software.amazon.awssdk	elasticache	2.22.1		dfe30f9d82f0153e9a2e69b384d3dee29f42e5e5
software.amazon.awssdk	elasticache	2.22.10		038bd043bb251dd77731c1f2dd6e91f5beaa7807
software.amazon.awssdk	elasticache	2.22.11		e8bda006e058832e265abe4472cdbd5fd50e95f7
software.amazon.awssdk	elasticache	2.22.12		b706fad6887de93b783c0302737ed667d6d598f1
software.amazon.awssdk	elasticache	2.22.13		e5354faa01be9e879ee15883cb586b7e639c9d58
software.amazon.awssdk	elasticache	2.22.2		9d2a674e8b6d8e2d4549f1684155b6eae7885793
software.amazon.awssdk	elasticache	2.22.3		312ef32653f343ca844209c74a34d374407762cb
software.amazon.awssdk	elasticache	2.22.4		16b525d91de0dc5400a550f8540a0cb6144b825f
software.amazon.awssdk	elasticache	2.22.5		8e707022c25ee9d30002d041f9e20f43ea1dc5bf
software.amazon.awssdk	elasticache	2.22.6		2315bf2b705db8234e7812d5cb2efd2f7fb4ef52
software.amazon.awssdk	elasticache	2.22.7		674b7f1871d946c863bd8c96228339f4d5e7656d
software.amazon.awssdk	elasticache	2.22.8		7f00adaa67745c1e38db4f65e3dd4c2f3525604d
software.amazon.awssdk	elasticache	2.22.9		6ebb4a81689a22b7ed9aafaea1ed0c195ff8d25a
software.amazon.awssdk	elasticache	2.23.0		636e3b07a52d2e7b98f46f3bba7a02c3993213db
software.amazon.awssdk	elasticache	2.23.1		fcb00e608ae83c011ebc8896d8f0cd41cb6d0b16
software.amazon.awssdk	elasticache	2.23.10		9d2c220327b5030ef78c208e5999f781c5ced834
software.amazon.awssdk	elasticache	2.23.11		7b9c66aa3238ffa5b723d2641f4f9903abd118fc
software.amazon.awssdk	elasticache	2.23.12		0245b0e305cdce48a06c634ce11d09b87e3b8e8c
software.amazon.awssdk	elasticache	2.23.13		b11fb464da39ef519b98c379a94615464710f81f
software.amazon.awssdk	elasticache	2.23.14		b12cd994cfa3c2e2c941b0230816946459b8d9a1
software.amazon.awssdk	elasticache	2.23.15		924e1840cfd13a98bac72d52dd8e4968d891bc8a
software.amazon.awssdk	elasticache	2.23.16		b528cb8a228030c785d540d2b6ac00ba00d06412
software.amazon.awssdk	elasticache	2.23.17		dd43959743385d4b24e318588c4b8bd732e22b51
software.amazon.awssdk	elasticache	2.23.18		5e77111b76b25bb66770f408fcab2d826e64ccf9
software.amazon.awssdk	elasticache	2.23.19		6ba55da36c97f5300acd909db8c01f5c840c3f41
software.amazon.awssdk	elasticache	2.23.2		ee7b390fbc9658aaf65ae65da7c6b4c25818755c
software.amazon.awssdk	elasticache	2.23.20		996e6c43f361d50c427c4e7d27edac8372314f7a
software.amazon.awssdk	elasticache	2.23.21		705db0ac698a7f10febfff8eb957d06c0d2df77d
software.amazon.awssdk	elasticache	2.23.3		12135d92da881853803b8f672f1abe18719c1601
software.amazon.awssdk	elasticache	2.23.4		8c73126cbd8c56c667653c29d6cc34479ccbba03
software.amazon.awssdk	elasticache	2.23.5		96b8d54b7562b70a7648a741e21bdfc5978dcc15
software.amazon.awssdk	elasticache	2.23.6		2c1ffc6e19ea1583f7505bb75751071e5091b378
software.amazon.awssdk	elasticache	2.23.7		20e9f0ccce4e2a007797404c79eb9decce80b5f3
software.amazon.awssdk	elasticache	2.23.8		22b6528447fdffb8ee763c2db9711f8d9fd0705e
software.amazon.awssdk	elasticache	2.23.9		1d463f80ad595f5bbdca4c1cc4e022d7c04cee1b
software.amazon.awssdk	elasticache	2.24.0		f8a71260ecc2792c705728eccae1f112a43e7798
software.amazon.awssdk	elasticache	2.24.1		0d436340e5e395c66be9fe2012023d85b3be7593
software.amazon.awssdk	elasticache	2.24.10		439693b1ab400697c4ced39c815d61182fc0e138
software.amazon.awssdk	elasticache	2.24.11		66a2ada7882848037b21d2fd3913b50677648ea6
software.amazon.awssdk	elasticache	2.24.12		fbf3d61a1f30a8e32202b6c84157138c7e8b7f0d
software.amazon.awssdk	elasticache	2.24.13		7a9adb4ecd80cc81ec5eb3099e598fbe474c5ee4
software.amazon.awssdk	elasticache	2.24.2		24a8c3c1bd5fb439ea9f3a2d44faed846f9c4d1b
software.amazon.awssdk	elasticache	2.24.3		b4faa6d351d51e0f046af87047e83e32f13d0eda
software.amazon.awssdk	elasticache	2.24.4		fc7292434107a39a344de6bc34f71dc9c7907ff8
software.amazon.awssdk	elasticache	2.24.5		8b2c015040fa3a238b86cc633d84103fa3adcdcc
software.amazon.awssdk	elasticache	2.24.6		bb6902e6414b4bde5f901d945a315f7bd3040e3f
software.amazon.awssdk	elasticache	2.24.7		ec130faf485e3e6e4f8c1ddcd0375a4d05f69797
software.amazon.awssdk	elasticache	2.24.8		4dd57d6a80b756ddcd7ed51cfa3e6061353af39e
software.amazon.awssdk	elasticache	2.24.9		edf96a8b35673b15a5bfdefef27f67a1ddfdf830
software.amazon.awssdk	elasticache	2.25.0		6ebc77b3b8ef047e79fbdc92cea5de08d963943e
software.amazon.awssdk	elasticache	2.25.1		01bba3b648b69f21210d69844b2cfba50035c743
software.amazon.awssdk	elasticache	2.25.10		166b96b7c98e09683f2d5e8e86289d07b0c5cba4
software.amazon.awssdk	elasticache	2.25.11		16a2b9f13eef77ce51335822469f2cafbe68258f
software.amazon.awssdk	elasticache	2.25.12		8650fbda0983dc735cd02e5c432c1443e9c40152
software.amazon.awssdk	elasticache	2.25.13		f32b441a7f86865f6af74815707fdce0e9bd7949
software.amazon.awssdk	elasticache	2.25.14		372f73d8a2929bfb730fb33aa7e4893db7521dec
software.amazon.awssdk	elasticache	2.25.15		f6afc44e214e0b3fc2ebf99528c249750650c4c2
software.amazon.awssdk	elasticache	2.25.16		693ad4eb7b9e4e31410cae36f0e03d1aa82750eb
software.amazon.awssdk	elasticache	2.25.17		1065b392252b4f9bb8d3c2d1ea8f603899fd1b79
software.amazon.awssdk	elasticache	2.25.18		b11f53cfd28056181b40a0daf8f4b7309add010e
software.amazon.awssdk	elasticache	2.25.19		17243655b42c610a5bfed5f1fd214ea774429899
software.amazon.awssdk	elasticache	2.25.2		cc0649ffe585529721728897c8fd84a561be8c61
software.amazon.awssdk	elasticache	2.25.20		3b96c6d52a0d458f1427e2b765b1ac642a2ea6c0
software.amazon.awssdk	elasticache	2.25.21		901615ab0cfccc102c772e3737ad5f48dcdc1113
software.amazon.awssdk	elasticache	2.25.22		a7670d598a15192052156a34115ebd226af9dc9e
software.amazon.awssdk	elasticache	2.25.23		852a59eabd7275588c55cc6a43aa8a846c7297a1
software.amazon.awssdk	elasticache	2.25.24		c574b1755e7e6a888b39b5c6c716d00a7fc62891
software.amazon.awssdk	elasticache	2.25.25		c482a5313fbf2d4e2a143f32198144916086d668
software.amazon.awssdk	elasticache	2.25.26		39cef2848094bd26d8a5069cd7a5c38f2bddc147
software.amazon.awssdk	elasticache	2.25.27		63a9a1e0743b806d9dd4af1bd294994010d62d8c
software.amazon.awssdk	elasticache	2.25.28		48aca8435304f320c21d43a036036c36a16ca6c6
software.amazon.awssdk	elasticache	2.25.29		b132cc19f5d351c4d9aa9a968759aaa5a7c6133c
software.amazon.awssdk	elasticache	2.25.3		616957685965b2fad05880f142a5cafa53a610aa
software.amazon.awssdk	elasticache	2.25.30		d6f08588e63e16f996af72531266b57461a86ab0
software.amazon.awssdk	elasticache	2.25.31		c42b2741877ae27dacf3c6a6b89c906d7b053cd3
software.amazon.awssdk	elasticache	2.25.32		34b1909e24ddcde966357e120444109122774f27
software.amazon.awssdk	elasticache	2.25.33		2e525f2a47f2c2a3d024e64be71059837128fb4e
software.amazon.awssdk	elasticache	2.25.34		a951b38a2ef5671c72a4c49882a678d301f9d39d
software.amazon.awssdk	elasticache	2.25.35		fbdf578bc449678f4b2f5d52c4ad08e863bf8678
software.amazon.awssdk	elasticache	2.25.36		de04042e77eaecdbd53f779ee8cf44a693b16933
software.amazon.awssdk	elasticache	2.25.37		9a9dbafd0771bc149abd759c347fa6ab41143de6
software.amazon.awssdk	elasticache	2.25.38		cad1e8cd187febdbc9bf8b15124948b3abb114d3
software.amazon.awssdk	elasticache	2.25.39		a233c9927a304eb2e851a7888cb9f4c7b064643b
software.amazon.awssdk	elasticache	2.25.4		be0bd53b5caef65036d82b91042b336833818093
software.amazon.awssdk	elasticache	2.25.40		d7b95a449f87aa87dbff31bde0a1b908c50854c8
software.amazon.awssdk	elasticache	2.25.41		f6a37493182a8e84c86d3fe2ca558a099ab59879
software.amazon.awssdk	elasticache	2.25.42		6e1f957be6fca936f6a3e3916e70b2552baa6f9a
software.amazon.awssdk	elasticache	2.25.43		cf632df456780e871b84db58354a4271c2a22ec2
software.amazon.awssdk	elasticache	2.25.44		79023a46c668d32f4f8dbada240d58090c72f81c
software.amazon.awssdk	elasticache	2.25.45		07284b0141986317011b821149f544fa7275b929
software.amazon.awssdk	elasticache	2.25.46		5e885a56dae8cc71e2b8490183c625a3bc903ebc
software.amazon.awssdk	elasticache	2.25.47		9c00829a47a40b66755f75714c1e3e6330dd2e4c
software.amazon.awssdk	elasticache	2.25.48		c779c1243e49f49b5131cafb2da14c9928a6c476
software.amazon.awssdk	elasticache	2.25.49		93ef84202f3244b50046678ade5adfb758ee8503
software.amazon.awssdk	elasticache	2.25.5		141dbed06b738728f5de0f00129a6e4d4089ed4a
software.amazon.awssdk	elasticache	2.25.50		b79e452709b62283738dac0eb27a3920078c5e6a
software.amazon.awssdk	elasticache	2.25.51		6735a6b98a8232fb88d23e694387addd16c011bb
software.amazon.awssdk	elasticache	2.25.52		d2e2d228d4e3d69ba5a975fb1368d41e1a89ae17
software.amazon.awssdk	elasticache	2.25.53		ed2c1afca78593a6104169bdba46a0da5e3f5630
software.amazon.awssdk	elasticache	2.25.54		c9e99b0b65f2107b085ee0fb4ffda54efe7247b2
software.amazon.awssdk	elasticache	2.25.55		f924210ed5a997705e49e9abd6496bbcd261d980
software.amazon.awssdk	elasticache	2.25.56		9d3d7fd64f615cc722841e31dcb9329bb00d6ea9
software.amazon.awssdk	elasticache	2.25.57		e4f17e213b003f451cfabc85cf1e86432ec00baf
software.amazon.awssdk	elasticache	2.25.58		463aa8e015295b37165d9e27ec9bd283f57c4b54
software.amazon.awssdk	elasticache	2.25.59		fcb2ba880fa875888478977ec77166a6dac28ec7
software.amazon.awssdk	elasticache	2.25.6		7f013d992adf2e2e58180cbb44493e442177d3ee
software.amazon.awssdk	elasticache	2.25.60		d6514e96ef64cb943b7d838476c6116f0aa41801
software.amazon.awssdk	elasticache	2.25.61		4ad4c1581ad757ec25a96250d2e3682d65c50d9a
software.amazon.awssdk	elasticache	2.25.62		40975676a40cb065db771ed50e9e288e690870d4
software.amazon.awssdk	elasticache	2.25.63		ac04815d1bdbb4a16652ffa5859ad56c8f53da2d
software.amazon.awssdk	elasticache	2.25.64		2cddc5e84a707a797126d3f92495944f1a01ded5
software.amazon.awssdk	elasticache	2.25.65		8659b0373884c3383687492933d362c66d173634
software.amazon.awssdk	elasticache	2.25.66		07da12708015d6366ec2c9b917532af7b2e9e497
software.amazon.awssdk	elasticache	2.25.67		e8418209fa220f842ad7a91f7bc520067f4120cb
software.amazon.awssdk	elasticache	2.25.68		662c7ba14dd93f1775fc4a31d52154f9be19d6e8
software.amazon.awssdk	elasticache	2.25.69		83119acd87132f18dcdf434f96921a113e7dc61a
software.amazon.awssdk	elasticache	2.25.7		1d3b0258190a53bb8396f28eba45b031c414543f
software.amazon.awssdk	elasticache	2.25.70		4b9b19e416fc4a6f5d9475ecc1470d20ff4a540b
software.amazon.awssdk	elasticache	2.25.8		ad2182f462d2a52d97a022ea921253970b19abf3
software.amazon.awssdk	elasticache	2.25.9		9b314cb67ad049feee02259515aff7dd3799bccf
software.amazon.awssdk	elasticache	2.26.0		8d44557250611edbe683ac49f13a3c26a2322ed6
software.amazon.awssdk	elasticache	2.26.1		ff4b99327b68e8d30623139acf797846051975b1
software.amazon.awssdk	elasticache	2.26.10		56ec5cfb3472d3bcd10e04e25688555e64246d43
software.amazon.awssdk	elasticache	2.26.11		205a66149292b1d1a7f546a58d3328a85d332bc8
software.amazon.awssdk	elasticache	2.26.12		0ddcdc18f38151b0622604b72d5b2922dbf1dd73
software.amazon.awssdk	elasticache	2.26.13		84fd5d689d7a5523617fb2404c9c7d06cba50c12
software.amazon.awssdk	elasticache	2.26.14		a469ed1ae801367e53f58517af46cfb17e277816
software.amazon.awssdk	elasticache	2.26.15		0eb7059e765c55f56e72e76aa83ce8021c9e68e9
software.amazon.awssdk	elasticache	2.26.16		33d92920323753c9f24795f3cad495a0af36d623
software.amazon.awssdk	elasticache	2.26.17		c91f76dc64467c1f213d41143672199c60e91c61
software.amazon.awssdk	elasticache	2.26.18		ff968187e4dd1ab48526fc209ad8cd0448076662
software.amazon.awssdk	elasticache	2.26.19		38acef5bb79ea5f41d243a64063e86b79c4b80f1
software.amazon.awssdk	elasticache	2.26.2		592c201c037748a6f562644233a7c15212459a01
software.amazon.awssdk	elasticache	2.26.20		df8b33731b605be6c06064981bd39f15cb86e720
software.amazon.awssdk	elasticache	2.26.21		53a0d6a176d0ff05f57e933727bc8c0c4bb8aa24
software.amazon.awssdk	elasticache	2.26.22		b82b072ce54c0890b2e98363b4d82a67c768487b
software.amazon.awssdk	elasticache	2.26.23		f487959b04f52930cadef6236cbe40ae0aa4a5f1
software.amazon.awssdk	elasticache	2.26.24		221aedaa06472d26bff0212426f00e0d16d9ab0b
software.amazon.awssdk	elasticache	2.26.25		42c68bf4bc5397e402acb73471c70960c12fed4c
software.amazon.awssdk	elasticache	2.26.26		7df10d4f6b2f59cfdc15f9265477dc76a5c0bc7d
software.amazon.awssdk	elasticache	2.26.27		55d1ad439dd662969c1764938d3bf32991d40462
