by.shostko	composed-list-adapter	0.2.3		N/A
com.github.romastyi	play-boilerplate-api-play24_2.11	0.1.5		11fb953b97ad7030bb58d1c4d85913176ac40c12
com.github.romastyi	play-boilerplate-api-play24_2.11	0.1.6		66bcd64044133cf42278c9755ca240a8ad3c5547
com.github.rougsig	rxflux-core	1.0.0		b7f9e6e9c791d7d9417a11ba7364e5f606fa9ddc
com.github.tevid	jbox	0.0.3		2cb1140c92ad604c65b1584a725a692b5aed9fd4
com.ibm.websphere.appserver.features	io.openliberty.internal.versionless.jms-1.1	24.0.0.10		N/A
com.ibm.websphere.appserver.features	io.openliberty.internal.versionless.jms-1.1	24.0.0.11		N/A
com.ibm.websphere.appserver.features	io.openliberty.internal.versionless.jms-1.1	24.0.0.12		N/A
com.ibm.websphere.appserver.features	io.openliberty.internal.versionless.jms-1.1	24.0.0.8		N/A
com.ibm.websphere.appserver.features	io.openliberty.internal.versionless.jms-1.1	24.0.0.9		N/A
com.ibm.websphere.appserver.features	io.openliberty.internal.versionless.jms-1.1	25.0.0.1		N/A
com.ibm.websphere.appserver.features	io.openliberty.internal.versionless.jms-1.1	25.0.0.2		N/A
com.ibm.websphere.appserver.features	io.openliberty.internal.versionless.jms-1.1	25.0.0.3		N/A
com.ibm.websphere.appserver.features	io.openliberty.internal.versionless.jms-1.1	25.0.0.4		N/A
com.jakewharton.android.repackaged	dalvik-dx	1		5344672f614ef1df39f7a9d88a5aa0e44d74d4d9
com.jakewharton.android.repackaged	dalvik-dx	11.0.0_r3		0cf0d893347c53711d997fdbb73d3c2684e23ce7
com.jakewharton.android.repackaged	dalvik-dx	14.0.0_r21		32620ff33021392d62e9ec275f9e0edc8eca2fe4
com.jakewharton.android.repackaged	dalvik-dx	7.1.0_r7		62cfab0d55a1cd2d07db6980b3b0047eb57c3808
com.jakewharton.android.repackaged	dalvik-dx	8.1.0_r41		61f562391f9d728f4bb051fae79e6e60f14e8161
com.jakewharton.android.repackaged	dalvik-dx	9.0.0_r3		df4b3258ddb4c7d531143405505a9396949bbb51
com.javaguns.roses	kernel-d-email	8.1.2.1		N/A
com.javaguns.roses	kernel-d-email	8.1.8		N/A
com.javaguns.roses	kernel-d-email	8.3.0		N/A
com.javaguns.roses	kernel-d-email	8.3.1		N/A
com.javaguns.roses	kernel-d-email	8.3.2		N/A
com.javaguns.roses	kernel-d-email	8.3.3		N/A
com.kaspersky.android-components	adb-server-command-types	1.2.1		1361c5b6f44d6eb9b07a4b121a6f33472d59e74e
com.kaspersky.android-components	adb-server-command-types	1.3.0		fb52c0e6cdd88dcb6b3a1646fe186e06a0bda02c
com.kaspersky.android-components	adb-server-command-types	1.4.0		5972a5638192f87032f6bf4bdb6f7d2be695f3b4
com.kaspersky.android-components	adb-server-command-types	1.4.1		3280f91fa732ccdc72bb0226054aea449bedebb1
com.kaspersky.android-components	adb-server-command-types	1.4.2		772feb01ec15526cac9dd386ce2d3f538eb172c4
com.kaspersky.android-components	adb-server-command-types	1.4.3		506b82a22a555abfa67665188b263c4c80eae525
com.kaspersky.android-components	adb-server-command-types	1.5.0		37facc39678cbd9453728ca023b7a3121ba71db8
com.kaspersky.android-components	adb-server-command-types	1.5.1		7494a5acc607154203a396be7308d6423a6cdcc4
com.kaspersky.android-components	adb-server-command-types	1.5.2		5bbe76c1d1c39687013a3233712d791c677ba3a0
com.kaspersky.android-components	adb-server-command-types	1.5.3		de5cb82d6a039318338d8110308315a926a1e35a
com.kaspersky.android-components	adb-server-command-types	1.5.4		2cec8a7f7a16d2d56ff7e2271b067c1c2d51d795
com.kaspersky.android-components	adb-server-command-types	1.5.5		cfd6db2da5d53b0774d55b16cc1140deee9a4c5b
com.kaspersky.android-components	adb-server-command-types	1.6.0		4051a67492f6cf487e09a50e1c3ceffe37847d14
com.kevinten	vrml-error	1.0.0		c54a1c30dad2499ff60c7964707507e6da8b1e22
com.kevinten	vrml-error	1.0.1-RELEASE		3f0e7045872322ec5164e2a1bb301f8d0c92e97a
com.outr	scribe-json_sjs1_3.0.0-RC1	3.5.1		171835e3b5df62e3f9b0b8b6b9822cf27845b58a
com.republicate.modality	modality-webapp	1.0		df52a595e3513e8d9d4b940c73a4eef55384b44a
com.republicate.modality	modality-webapp	1.1		1998799cb10d13871ea5ea0e30a9e678645941d4
com.republicate.modality	modality-webapp	1.2		388804772af31a85ccf7ec88daa7d54785e08545
com.republicate.modality	modality-webapp	1.2.1		33035b737374be01ad0f096a2a3a2f4828d85934
com.republicate.modality	modality-webapp	2.0		8e51a39b3b2cad394461d1f385efdb82000192bb
com.republicate.modality	modality-webapp	2.0.1		1bc7763054d7a72efc6e510dcbfe48e47e571dcc
com.republicate.modality	modality-webapp	2.0.2		13ff0fab64069df25bb00a1163924e6c16e9f334
com.republicate.modality	modality-webapp	2.0.3		3485f21f9f38094c6f67d0199db6285e68e05686
com.republicate.modality	modality-webapp	2.1		d87340f188ae9eb27d8cb68db74027548b6125a2
com.republicate.modality	modality-webapp	2.1.1		e5573ed814f7a2e3a776f62a4b87a280831b472b
com.republicate.modality	modality-webapp	2.1.2		6ffb50a4997a5ff621f760cf371807c5f85f6412
com.republicate.modality	modality-webapp	2.1.3		c7013b846ca9aad70d574a6a7fee00df76a2af72
com.republicate.modality	modality-webapp	2.1.4		53046f09f1d533d1c92f993aebb5d036947a5cc1
com.republicate.modality	modality-webapp	2.1.5		86397fbdece19a6c1a20f32d5c6a55fe6867157f
com.republicate.modality	modality-webapp	2.2		71128888d96c8600c9c22fbbd5bf92e4c67555be
com.republicate.modality	modality-webapp	2.4		5524f90b12e7039ac62a18c89ede877a894cdeb3
com.sandpolis	sandpolis-core-net	5.0.0		9d9e8a9e529eac1644b26957aeaf39c88ecb2960
com.sandpolis	sandpolis-core-net	5.0.1		b7edb3a401d82b3dcde791d45040cf781c8fddf4
com.sandpolis	sandpolis-core-net	5.0.2		30e694d80883ba7d1c5959400ee0a3e47eca7ae1
com.sandpolis	sandpolis-core-net	5.1.0		8f3ff12018767e6383d4eb3d1e5a55df5fa27044
com.sandpolis	sandpolis-core-net	5.1.1		704663b097480d4275443162581ff6b9451ee36e
com.sandpolis	sandpolis-core-net	5.1.2		cd700eb8eeced112a6b378a8bf9d1fadd43d6956
com.sandpolis	sandpolis-core-net	6.0.0		18e5250fe2819d324e45d2ee84b123b90f28a6da
com.sandpolis	sandpolis-core-net	6.1.0		c294d588f03987349a01acea8d4a5fb6bd1e1a1b
com.uifuture.maven.plugins	agt-core	1.1.0		9484f42a197e59681934a8eb26932394637fe10c
com.uifuture.maven.plugins	agt-core	1.1.1		929215dd7404eaba209614c90956e44081fe18a0
com.uifuture.maven.plugins	agt-core	1.1.2		b3691ef040bf7cf173ad3c45ef0573975968d718
com.uifuture.maven.plugins	agt-core	1.1.3		af48d0f268dda0bf478351535d973ac6aae72fb7
com.walterjwhite.java.modules	planning	0.0.17		N/A
com.yammer.collections.azure	azure-table-util	1.1.4		011071959a60d6dd88558d9d755617bbfe9f9b94
com.yammer.collections.azure	azure-table-util	2.0.1		fdaf6165dced17157e1f5179593f5c25e739cfe2
com.yammer.collections.azure	azure-table-util	3.0.0		cbda7d8714b5d7d7bec2999702dd356b9f93a45b
de.jensklingenberg.ktorfit	ktorfit-lib-light-ktor-3.0.0-iossimulatorarm64	2.1.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-light-ktor-3.0.0-iossimulatorarm64	2.1.0	metadata	d88c1a9edae44c15214cbed412d821e203a8c822
de.sciss	scalacolliderugens-api_3.0.0-RC2	1.21.1		370f0fea9d26c1c7630612b707522a11d1b4379c
dev.chopsticks	zio-schema-derivation_sjs1_2.13	0.1.10		ff367ed2f7fb399504b79c430ff488bf9f1b8d8a
dev.chopsticks	zio-schema-derivation_sjs1_2.13	0.1.11		f0587a95b06456d0f4e1f29390601bf41107f164
dev.chopsticks	zio-schema-derivation_sjs1_2.13	0.1.12		4c4ebd4ecc840de0b501bb5976acc4604d640a31
dev.hcf.ball	parent	2022.1.2		N/A
dev.hcf.ball	parent	2022.2.0		N/A
dev.hcf.ball	parent	2022.2.1		N/A
dev.hcf.ball	parent	2023.0.0		N/A
dev.hcf.ball	parent	2023.0.1		N/A
dev.hcf.ball	parent	2023.1.0		N/A
dev.hcf.ball	parent	2023.1.1		N/A
dev.hcf.ball	parent	2023.1.2		N/A
dev.hcf.ball	parent	2023.1.3		N/A
dev.hcf.ball	parent	2023.1.4		N/A
dev.hcf.ball	parent	2023.1.5		N/A
dev.hcf.ball	parent	2023.1.6		N/A
dev.hcf.ball	parent	2023.1.7		N/A
dev.hcf.ball	parent	2024.0.0		N/A
dev.hcf.ball	parent	2024.0.1		N/A
dev.hcf.ball	parent	2024.0.2		N/A
dev.hcf.ball	parent	2025.0.0		N/A
dev.vality.adapter-thrift-lib	damsel-utils	1.0.0		6f6e0c4e659a43e31c03ad22ef41769518ee1896
io.cdap.delta	delta-proto	0.1.0		ca4ddaa9a9814089584c89596a1b8c545603b9eb
io.cdap.delta	delta-proto	0.1.1		2fe540cd2ccc533d35f0d18a2297b999d700d16b
io.cdap.delta	delta-proto	0.1.2		34e24b764bc540b5c13157314b8b6ff8f649a7bb
io.cdap.delta	delta-proto	0.1.3		df598cfed7da8648aa09c713b5a8e6a49e25a7e5
io.cdap.delta	delta-proto	0.1.4		f90d4a6c16a3cb9811df3c8d9a6f02cdf57810a7
io.cdap.delta	delta-proto	0.10.0		79d9f63cf0cd69619137d14b6f3c6f510246dabe
io.cdap.delta	delta-proto	0.2.0		af7bf8584febb38ab01ba476ecdeff6c0b2f0bcb
io.cdap.delta	delta-proto	0.3.0		f2453311a1ec2914d63481ac107c10777f8744a4
io.cdap.delta	delta-proto	0.3.1		4a60e0be3917e9eeb7c4309c22c76ff2358affa1
io.cdap.delta	delta-proto	0.4.0		0a7e023123a96f5923d432ed3c67c8b27c38b8ad
io.cdap.delta	delta-proto	0.4.1		2311d8f0a0694152eadddea7152b079aafc4e236
io.cdap.delta	delta-proto	0.6.0		0e9d76877a0e590710947695b8f2f3e93b7e9ac2
io.cdap.delta	delta-proto	0.6.2		b2713eb0651e2c84e7ec9df36634d89f97512c10
io.cdap.delta	delta-proto	0.6.3		be89b8f8b7cb3a632f47f0a9a65a546cbcbcd510
io.cdap.delta	delta-proto	0.7.0		2cea3e605dbeebc13a897ab763702bea7085e113
io.cdap.delta	delta-proto	0.7.1		0dcbffee9e53e678a2ff701959b9e810d99de28a
io.cdap.delta	delta-proto	0.7.2		4825af5e2389605dc08eaef10806a3633953a533
io.cdap.delta	delta-proto	0.8.0		2095c30d4959e4bdd972c2d36ad726a9c221ae18
io.cdap.delta	delta-proto	0.8.1		34441a16981ffa0437f8f11f6d265c6eecd99fc6
io.cdap.delta	delta-proto	0.8.2		62d82be904fc60c484479dc2589d4d1a8a689d9b
io.cdap.delta	delta-proto	0.8.3		16a220b3ef4c284c74a27e07ec8e5c8269ddfe9a
io.cdap.delta	delta-proto	0.9.0		1ca87a0ed40c8457d22c9b0e92930be35456ddea
io.druid	tranquility-kafka_2.10	0.7.2		2b432ac1812e3fce29a45639b5e0876db61785f6
io.druid	tranquility-kafka_2.10	0.7.3		9de0b2dcee435d80c298c4998973dd1a97f8a182
io.druid	tranquility-kafka_2.10	0.7.4		e2c983ac28de6db59c2ae328160d1d948e5bd380
io.druid	tranquility-kafka_2.10	0.8.0		882e70ba5636c161941b29d6e4dae934690d8cb7
io.druid	tranquility-kafka_2.10	0.8.1		81bb69cd4d2c3b8935e3edcc12f08a76c86931f6
io.druid	tranquility-kafka_2.10	0.8.2		90d4220afb71b419332f868b902bdd3517053c12
io.gitee.laoshirenggo	cloud	1.0-RELEASEOT		8f4377ee59da470e1b8c3b31de92428f9878eeff
io.github	graphql-java	graphql-java-annotations		b0e12908f38b43282d4718ac504268bb97547fab
io.github.FPhoenixCorneaE	version-catalog	1.0.1		N/A
io.github.FPhoenixCorneaE	version-catalog	1.0.2		N/A
io.github.FPhoenixCorneaE	version-catalog	1.0.3		N/A
io.github.github-brijframework	github-brijframework-model	0.0.1		ea55564f3f04f722a89cabdda0547a3f32c53191
io.github.github-brijframework	github-brijframework-model	1.1		6d7b92d7e1b5c91d82cf9602167ad3f3759c3f6f
io.github.greycode	shardingsphere-traffic-distsql	5.3.1.1		N/A
io.github.greycode	shardingsphere-traffic-distsql	5.3.1.2		N/A
io.github.greycode	shardingsphere-traffic-distsql	5.3.1.3		N/A
io.github.greycode	shardingsphere-traffic-distsql	5.3.2.1		N/A
io.github.greycode	shardingsphere-traffic-distsql	5.3.2.2		N/A
io.github.greycode	shardingsphere-traffic-distsql	5.3.2.3		N/A
io.github.greycode	shardingsphere-traffic-distsql	5.3.2.4		N/A
io.github.greycode	shardingsphere-traffic-distsql	5.3.3.1		N/A
io.github.hirsivaja	jipcs	1.0.0		ea362d23eb2f0731667ef0cca60daacb18fca7f6
io.github.hirsivaja	jipcs	1.0.1		c9722d7b1f654822d04bc11436227d563e6b05ea
io.github.hirsivaja	jipcs	1.0.2		50354933fbd72cdad1a243111bf96c02a96dd8ea
io.github.hirsivaja	jipcs	1.0.3		37f06f40ca84b4ab96e43dcb6a4a52ea804d354e
io.github.hirsivaja	jipcs	1.0.4		e3a8e8c83a39993d591206d750e66570c580f12b
io.github.lowkeylab	kotlinx-serialization-ber	0.1.0		b94fe605ea8ff0f68f3feab065ae0b7d67860964
io.github.penggle	codeforce-common-base	2.4		dfce998cafefddc2398eacd82912114575d65515
io.github.penggle	codeforce-common-base	2.5		fa1ec53e561265fbb4316c290e9d5642c429a6b0
io.github.sonicdjgh	support	4.8.90		N/A
io.github.sonicdjgh	support	4.8.91		N/A
io.github.sonicdjgh	support	4.8.911		N/A
io.github.sonicdjgh	support	4.8.912		N/A
io.github.sonicdjgh	support	4.8.913		N/A
io.github.sonicdjgh	support	4.8.92		N/A
io.github.sonicdjgh	support	4.8.921		N/A
io.github.sonicdjgh	support	4.8.93		N/A
io.github.sonicdjgh	support	4.8.931		N/A
io.github.sonicdjgh	support	4.8.932		N/A
io.github.sonicdjgh	support	4.8.933		N/A
io.github.sonicdjgh	support	4.8.941		N/A
io.github.sonicdjgh	support	4.8.9410		N/A
io.github.sonicdjgh	support	4.8.942		N/A
io.github.sonicdjgh	support	4.8.943		N/A
io.github.sonicdjgh	support	4.8.944		N/A
io.github.sonicdjgh	support	4.8.945		N/A
io.github.sonicdjgh	support	4.8.946		N/A
io.github.sonicdjgh	support	4.8.947		N/A
io.github.sonicdjgh	support	4.8.948		N/A
io.github.sonicdjgh	support	4.8.949		N/A
io.github.sonicdjgh	support	4.8.950		N/A
io.github.sonicdjgh	support	4.8.9500		N/A
io.github.sonicdjgh	support	4.8.9501		N/A
io.github.sonicdjgh	support	4.8.9502		N/A
io.github.sonicdjgh	support	4.8.9503		N/A
io.github.sonicdjgh	support	4.8.9504		N/A
io.github.sonicdjgh	support	4.8.9505		N/A
io.github.sonicdjgh	support	4.8.9506		N/A
io.github.sonicdjgh	support	4.8.9507		N/A
io.github.sonicdjgh	support	4.8.9508		N/A
io.github.sonicdjgh	support	4.8.9509		N/A
io.github.sonicdjgh	support	4.8.951		N/A
io.github.sonicdjgh	support	4.8.9510		N/A
io.github.sonicdjgh	support	4.8.952		N/A
io.github.sonicdjgh	support	4.8.955		N/A
io.github.sonicdjgh	support	4.8.956		N/A
io.github.zubtsov.databricks	runtime-bom-azure-15.1	0.0.2		N/A
io.github.zubtsov.databricks	runtime-bom-azure-15.1	0.0.3		N/A
io.github.zubtsov.databricks	runtime-bom-azure-15.1	0.0.4		N/A
io.hawt	hawtio-insight-log-osgi	1.4.56		79b87c82b1a76f5c0e05c10af25f65f1ab095c93
io.hawt	hawtio-insight-log-osgi	1.4.57		b2d67f0fb7e3b3c0d604776288f971a4e43f6ded
io.hawt	hawtio-insight-log-osgi	1.4.58		0cc4e1fb78131deca2a1a03aa1f6e65fb5f9c965
io.hawt	hawtio-insight-log-osgi	1.4.59		331c41e16a90ef3b95495444475ea82ee656b764
io.hawt	hawtio-insight-log-osgi	1.4.60		1e49f92cddb799efff4386ce3d70ff47350a38c0
io.hawt	hawtio-insight-log-osgi	1.4.61		b6ecc0c77d6460ff1bf16d635a459c5e59881b1e
io.hawt	hawtio-insight-log-osgi	1.4.62		90cd57f9e97b95d880f951e9a1619b868e0fad96
io.hawt	hawtio-insight-log-osgi	1.4.63		a1137c3587ecfaaa3be970feb899855ac487c77c
io.hawt	hawtio-insight-log-osgi	1.4.64		40e035bad98ccfaaf3a90f59da13a82ddc8f0c3d
io.hawt	hawtio-insight-log-osgi	1.4.65		a21a44bdb02ff8b3e5c7dc55c1e2568e2b568aad
io.hawt	hawtio-insight-log-osgi	1.4.66		b242aa0e7c5702ab51a5029cacecfbf87bd51413
io.hawt	hawtio-insight-log-osgi	1.4.67		1d72beddcc6906f24c1419842c867cc46e958366
io.hawt	hawtio-insight-log-osgi	1.4.68		1fab5afd13d9ecd1c3fd6544c952fe014c7f5e7b
io.hawt	hawtio-insight-log-osgi	1.5.0		9519a95229306ea20cab37d230cc5fe4ed9bda90
io.hawt	hawtio-insight-log-osgi	1.5.1		80cd2d4e24c14d2b5ef4c33c358d74780c17d32b
io.hawt	hawtio-insight-log-osgi	1.5.10		2bd6ef9931266bddd6ad19a4794dc4e59cc9aa51
io.hawt	hawtio-insight-log-osgi	1.5.11		2938cbe54638f578a5e6d20ae5d9b4f398c7b964
io.hawt	hawtio-insight-log-osgi	1.5.12		96810d6b2a0d1bfecc6a2d0f9577f27d50636729
io.hawt	hawtio-insight-log-osgi	1.5.2		1d96b3402aad5da37eac1f573a49cafa44734623
io.hawt	hawtio-insight-log-osgi	1.5.3		8a0182c121663de9ca2600ab56b72301f5093a20
io.hawt	hawtio-insight-log-osgi	1.5.4		1e67ada349684e3aad88405d4d7cc596578aa6bf
io.hawt	hawtio-insight-log-osgi	1.5.5		78d20033ae841017232302f393355225607f17b1
io.hawt	hawtio-insight-log-osgi	1.5.6		70ade8830fc18c1f64a317a89f8ecb87d67383c9
io.hawt	hawtio-insight-log-osgi	1.5.7		bab395aa67acc794b4a7e0676b378e57f05d9dfe
io.hawt	hawtio-insight-log-osgi	1.5.8		aa00269bfb86a737dfc078484994a7345c265135
io.hawt	hawtio-insight-log-osgi	1.5.9		fc6553eea30dc52b226a83086d4c3a60f123cf08
io.hawt	hawtio-insight-log-osgi	1.5.X		86dca59ecd2f9cbed8bfcf270c5192f4e1afadfd
io.machinecode.then	then-parent	0.1.0		N/A
io.machinecode.then	then-parent	0.2.0		N/A
io.machinecode.then	then-parent	0.2.1		N/A
io.machinecode.then	then-parent	0.3.0		N/A
io.quarkus	quarkus-platform-bom-generator	0.0.1		9766f8630fae73b5e1f69a08d13639709f675e36
io.quarkus	quarkus-platform-bom-generator	0.0.10		96ad672b6fe1802e5e4d64ea9005ea411f78b285
io.quarkus	quarkus-platform-bom-generator	0.0.100		8b87e2fd29daf85a10c10e4c511f1c220a5cfff8
io.quarkus	quarkus-platform-bom-generator	0.0.101		1cfc281dea6b1ecb801098d235e417b44b1e84c1
io.quarkus	quarkus-platform-bom-generator	0.0.102		619aac4b7e2e4b00ee0c68895c41f22897d6fa59
io.quarkus	quarkus-platform-bom-generator	0.0.103		2d83d30e3de6b36c0938ebb586162cf7fa9d071f
io.quarkus	quarkus-platform-bom-generator	0.0.104		c896ec2fbbab1e9699ef7fb8d80794644d1960b8
io.quarkus	quarkus-platform-bom-generator	0.0.105		a40de779c98dbb7b153402b82ce192d6452d4beb
io.quarkus	quarkus-platform-bom-generator	0.0.106		14cfc4644dc2b75767d3d30c8cacae68ad7fd98d
io.quarkus	quarkus-platform-bom-generator	0.0.107		a23e39200903c834fcb54b56801d6c029a280dbd
io.quarkus	quarkus-platform-bom-generator	0.0.108		3cafe33f0711f129a8f372d1c049807f6795bc27
io.quarkus	quarkus-platform-bom-generator	0.0.109		930d8461b9e7ec638c7b0b0526e56ad3482c63af
io.quarkus	quarkus-platform-bom-generator	0.0.11		3022637925379eb004770bffdca7c1144acb1f70
io.quarkus	quarkus-platform-bom-generator	0.0.110		76371b6bc7ad4757f9e02f54dfe0dca4e5c7b997
io.quarkus	quarkus-platform-bom-generator	0.0.111		028bc2a0f321147752ce89a587b1bc596c952104
io.quarkus	quarkus-platform-bom-generator	0.0.112		401c637482d66a01822d2ce08c5cf78cf513bf5d
io.quarkus	quarkus-platform-bom-generator	0.0.113		854eb67cf2b634cc9b5061bb7a5c6bdfba7eb64f
io.quarkus	quarkus-platform-bom-generator	0.0.114		4f0a4836ec164dc91c3efd8e4d98df84c1b4db28
io.quarkus	quarkus-platform-bom-generator	0.0.115		b0311dec152e47a1bb809ba6c7defdff0c2b08db
io.quarkus	quarkus-platform-bom-generator	0.0.116		4248e9210d1a67576b8ac50a2d70433af8252a67
io.quarkus	quarkus-platform-bom-generator	0.0.117		05d9b5aefa572a3e8bae8d9b207b8b5423dde223
io.quarkus	quarkus-platform-bom-generator	0.0.118		af94e4e98cb312de6440bec1ddcf67f2622ada5b
io.quarkus	quarkus-platform-bom-generator	0.0.119		a3e40e47d08558a22b13db16bdb2ed6cf18632dd
io.quarkus	quarkus-platform-bom-generator	0.0.12		daefe033f0b43b2befb1f3becea5750117753aa3
io.quarkus	quarkus-platform-bom-generator	0.0.120		859adf0009943fcbae17bc3dcb7140f1b81c06f9
io.quarkus	quarkus-platform-bom-generator	0.0.13		0db79cbf4bf57fea52c274ecf809ec78da616d70
io.quarkus	quarkus-platform-bom-generator	0.0.14		e464fb1f6a84549b632f56a5e8c1c87632b838f8
io.quarkus	quarkus-platform-bom-generator	0.0.15		145a667aa93536657f4b25a08daf89a5a0e9f106
io.quarkus	quarkus-platform-bom-generator	0.0.16		9ec0f006c4b472d90c8b2efdca42f25b0ac254ee
io.quarkus	quarkus-platform-bom-generator	0.0.17		a64f5ad2f15075405f810a10fd2b0b1cf697d353
io.quarkus	quarkus-platform-bom-generator	0.0.18		c660cf8c6ddeeccd1d1eef5f8340fd9764dc7922
io.quarkus	quarkus-platform-bom-generator	0.0.19		4fbed3670c2d4f8eeca1954e291c3edfc6bf19f3
io.quarkus	quarkus-platform-bom-generator	0.0.2		7883cc0fa94dc720e299db7541544ef0c36de25d
io.quarkus	quarkus-platform-bom-generator	0.0.20		cdd5a9ce7befd2eb942dfaaac5b9920736e4a728
io.quarkus	quarkus-platform-bom-generator	0.0.21		a23153da587c83b0d60ebe16a8993d8038a248a0
io.quarkus	quarkus-platform-bom-generator	0.0.22		5d3ccb234a4b323d75e02049fc2264d622e0aacf
io.quarkus	quarkus-platform-bom-generator	0.0.23		41ce83ec1c30bed5f071166a184277d71f8db057
io.quarkus	quarkus-platform-bom-generator	0.0.24		20620da5dd0d6904be8c33d7c063eeae49b5b393
io.quarkus	quarkus-platform-bom-generator	0.0.25		f941f87f4bfd7a21e44283e3c87fed31f0eb9344
io.quarkus	quarkus-platform-bom-generator	0.0.26		b1528c732d013027644e4604481fab1b520065b4
io.quarkus	quarkus-platform-bom-generator	0.0.27		f98d45a030ec6502f2fda018ccd593cf4edb49e4
io.quarkus	quarkus-platform-bom-generator	0.0.28		91fd6427f5671748337eccb6661efbab79362261
io.quarkus	quarkus-platform-bom-generator	0.0.29		427fe700cf9f65ce7df0f2bf5fb8ae18af3c0f38
io.quarkus	quarkus-platform-bom-generator	0.0.3		afec78c3bb2b306f38643093ec466eb1541ca538
io.quarkus	quarkus-platform-bom-generator	0.0.30		946f544b26eec8b76941ef09c1e563fe730c17f7
io.quarkus	quarkus-platform-bom-generator	0.0.31		5aa5c35612c4b31994fd3edbbffdf0ceeb378810
io.quarkus	quarkus-platform-bom-generator	0.0.32		6f2fadd38f4be006f63c3eaff50c5f69867d698d
io.quarkus	quarkus-platform-bom-generator	0.0.33		20dbc5b62f66130d6e5b7fff1d6f8e839feb6fed
io.quarkus	quarkus-platform-bom-generator	0.0.34		856a7d1db73ba79b8748bcad439f4a00115f6efb
io.quarkus	quarkus-platform-bom-generator	0.0.35		392fb7ed34006a89f968133237cd212cbbce365b
io.quarkus	quarkus-platform-bom-generator	0.0.36		44b030d659e1641f673e4f3d34cf12dc98b4eb5a
io.quarkus	quarkus-platform-bom-generator	0.0.37		0357a919c9b4ebf8df72cc9c1daf6d394e0fdc2d
io.quarkus	quarkus-platform-bom-generator	0.0.38		c921313deb6e031070dd5d6b5c833b105f2588fd
io.quarkus	quarkus-platform-bom-generator	0.0.39		d23b70e37959d62ebb44dd561978e03be3869b1b
io.quarkus	quarkus-platform-bom-generator	0.0.4		8320efef8d42162e963fcb0aab06afa777f77a27
io.quarkus	quarkus-platform-bom-generator	0.0.40		dfcfdf354b9f1c28309efadf824661028edc50d4
io.quarkus	quarkus-platform-bom-generator	0.0.41		4b8ac9e5abb82b11e45964eb574e208555844c13
io.quarkus	quarkus-platform-bom-generator	0.0.42		ca4acad4eea0c2a58df8bbc720981aa8c8d2569e
io.quarkus	quarkus-platform-bom-generator	0.0.43		ff046378608a04e687463ca92a3c129e403a4861
io.quarkus	quarkus-platform-bom-generator	0.0.44		2e4ee9a91302127e9a84edf3a61bc98a94cab9ad
io.quarkus	quarkus-platform-bom-generator	0.0.45		b59d8707b94895a59dc32766882da10f04b77d4e
io.quarkus	quarkus-platform-bom-generator	0.0.46		2df91473c9294e6e1fa2102263825e9c95fb453b
io.quarkus	quarkus-platform-bom-generator	0.0.47		dd4fb68cf48c130ad8208b19562fbae75511ee90
io.quarkus	quarkus-platform-bom-generator	0.0.48		f0b27267454d7b1775471d60c31912e6fcf12363
io.quarkus	quarkus-platform-bom-generator	0.0.49		d132f9251eec6c5689007a041c4eb06eb46a3408
io.quarkus	quarkus-platform-bom-generator	0.0.5		c20468b5d439456d5051bcb59ae816fc96da53f2
io.quarkus	quarkus-platform-bom-generator	0.0.50		df418643b1c6db678cc9e1ccc34d2de7a9b4ca79
io.quarkus	quarkus-platform-bom-generator	0.0.51		49523f26525285c03fa8a13de6d1de6f1eae0886
io.quarkus	quarkus-platform-bom-generator	0.0.52		77fee957bf368db62c241aa64789c87df0d7c4f8
io.quarkus	quarkus-platform-bom-generator	0.0.53		56459910ad93d596483ce8f771986adaf09dda56
io.quarkus	quarkus-platform-bom-generator	0.0.54		1a579783e92a8b82efbf0adc84bf53c2bb767a1f
io.quarkus	quarkus-platform-bom-generator	0.0.55		42ad0ea96b091ca1ceb4e4b5c214b828c5455022
io.quarkus	quarkus-platform-bom-generator	0.0.56		54b2cdc137f7bc40995200ce26e6097e999ae169
io.quarkus	quarkus-platform-bom-generator	0.0.57		f75e68b40bb60fed32b28c69b937a9a62f454fa7
io.quarkus	quarkus-platform-bom-generator	0.0.58		d5ea980375c3b6c90fd9e1daa0a4c85e1fb16515
io.quarkus	quarkus-platform-bom-generator	0.0.59		7b6886ce36908fbc108cb71b480b0ff7864da9b9
io.quarkus	quarkus-platform-bom-generator	0.0.6		c766a25c849327217d0a50f25e190520e06af431
io.quarkus	quarkus-platform-bom-generator	0.0.60		97f49b9aacd5181c91480e670ba60b7e56eafd65
io.quarkus	quarkus-platform-bom-generator	0.0.61		078dacbe440a97a9596faa67983bed87a90f466b
io.quarkus	quarkus-platform-bom-generator	0.0.62		f230d9076aa10b27939620bcaf1885c1f2e46430
io.quarkus	quarkus-platform-bom-generator	0.0.63		e507681ce7b5347e8b6793f89d32d3dfbe23925c
io.quarkus	quarkus-platform-bom-generator	0.0.64		f33680eb8706736c3290db1953e46d33d5a924d8
io.quarkus	quarkus-platform-bom-generator	0.0.65		f860ed01c3978d099481430b3721d8bc58d6405d
io.quarkus	quarkus-platform-bom-generator	0.0.66		ba0b48003cc31c85d8a1a52f80a9808886301ff2
