br.com.zup.beagle	beagle-yoga-layout	1.19.0		N/A
org.apereo.cas	cas-server-support-thymeleaf	6.6.2	resources	a30bc82c3f4a8c2d75df66de024d358fd1c24475
org.apereo.cas	cas-server-support-thymeleaf	6.6.3		3c1fad58e608460d98b49921704925d01f02f120
org.apereo.cas	cas-server-support-thymeleaf	6.6.3	resources	129f4285218d262ed49efc381a0fdc6e5cdec3e0
org.apereo.cas	cas-server-support-thymeleaf	6.6.4		2c778f5faffbd74bd3e2628fb4ffddb81afd4872
org.apereo.cas	cas-server-support-thymeleaf	6.6.4	resources	10594934f25ae706fa61afe9e2d6c48da79feb2d
org.apereo.cas	cas-server-support-thymeleaf	6.6.5		ffd4e8f2241c124645f3049fbaeab41016819ffa
org.apereo.cas	cas-server-support-thymeleaf	6.6.5	resources	d88fa17b8379f919f28a45359cd1de267e33cf42
org.apereo.cas	cas-server-support-thymeleaf	6.6.6		4903070cbd4bcf37646080577b3db219577bcc23
org.apereo.cas	cas-server-support-thymeleaf	6.6.6	resources	5bd3f6b6158368a4d7854f6a717be8a2c022b407
org.apereo.cas	cas-server-support-thymeleaf	6.6.7		b4244284cfb8342174c5abd664099ccc2b6a782d
org.apereo.cas	cas-server-support-thymeleaf	6.6.7	resources	c42a6fe54d0acce9be3224e9002d012c0d67ef2e
org.apereo.cas	cas-server-support-thymeleaf	6.6.8		94db880da48a6788023309f66ec79adb0d0f1e2d
org.apereo.cas	cas-server-support-thymeleaf	6.6.8	resources	f60d0d4cdced8865f0eb982e4e25d9619413a017
org.apereo.cas	cas-server-support-thymeleaf	6.6.9		715fcbe4b0d8b449932b57044d13180bdb8e4da5
org.apereo.cas	cas-server-support-thymeleaf	6.6.9	resources	05644c728ec97a8749f9dd4f78e0b434fac5816a
org.apereo.cas	cas-server-support-thymeleaf	7.0.0		665dd800932c4fe69d5958cf9cf1874f7110d054
org.apereo.cas	cas-server-support-thymeleaf	7.0.0	resources	57900693b6c1f563414c27062d1a659cb285869e
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC1		37b767572ad27eb4cf3896faf61f4010aef94604
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC1	resources	35707f12eea7ab96ebee0e4f5d17b7e4f22f22a0
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC2		130598feda4a83926feaec31d917992efe72ab6f
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC2	resources	dcc3f89cba3e65003518421c5c7150ecbdbdd3df
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC3		dcff8e1a6e099dec0acba28736216da5c48c51a9
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC3	resources	7e9122435752262bf7a64494dc5b4b4d97525ff0
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC4		bfc13bca1b8fb8aeb158cb30883336ba9152cbe7
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC4	resources	c1ab2f6212eab4b253954e7e4191828160c38ff0
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC5		f327a935c4ec5f88790914daa2bb2bf5f635dcbb
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC5	resources	9cf6732643eac78ad9ee69c2459587b098f44ec5
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC6		19bc1f13ab3b95ee4496f7bb2c0041b243c7034a
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC6	resources	9b081094074ffe03467bff0f85d608b0c28d90bd
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC7		f21878de196a6d796d7cc0d3c973a3a1e7f996ef
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC7	resources	fce96c9d9ddf3e30e7ea8d10e53e4842e0c5a297
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC8		1a8284304394f9f4c1a11f67950522c627541cc5
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC8	resources	73feb4ddab80fb3b1f2fd0f2c32cfae0cf7cfffa
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC9		421a1b925ac3fc60936e59f9477bb383ea37860e
org.apereo.cas	cas-server-support-thymeleaf	7.0.0-RC9	resources	6d1ce84bf2c9392692d62a9433eb5c28ddc41e31
org.apereo.cas	cas-server-support-thymeleaf	7.0.1		997ffb4b26b3c1eb8c991cfc9a9435c5d39fb941
org.apereo.cas	cas-server-support-thymeleaf	7.0.1	resources	f8eb9e4976b93b50df4ec5e1f7ceb528a184853f
org.apereo.cas	cas-server-support-thymeleaf	7.0.10		8e3f76bbe2a73a0454dc133c1dcd80bdbdc029f2
org.apereo.cas	cas-server-support-thymeleaf	7.0.10	resources	c86210057244a0d516f14a4f6c111cdbc7f01982
org.apereo.cas	cas-server-support-thymeleaf	7.0.10.1		930ee11f273bfc5d7979f1e6ab319ec14ee12410
org.apereo.cas	cas-server-support-thymeleaf	7.0.10.1	resources	82f66853530751ff6143e160d3a70a14f6976627
org.apereo.cas	cas-server-support-thymeleaf	7.0.2		2dea6fe49556fa5fe9f573f0739aa59f894aa0b6
org.apereo.cas	cas-server-support-thymeleaf	7.0.2	resources	f4fb9e406d4327a1db9fa28b4bd75513ffb4e6f8
org.apereo.cas	cas-server-support-thymeleaf	7.0.3		2f92cf9d6e4605cfe8651c70cca5d056a9a17a9f
org.apereo.cas	cas-server-support-thymeleaf	7.0.3	resources	0dba39559a3bba1df740048a2e3b124356522b20
org.apereo.cas	cas-server-support-thymeleaf	7.0.4		825661ae18284d9c6b0ddda6c7aac5d6423542ab
org.apereo.cas	cas-server-support-thymeleaf	7.0.4	resources	159e8a8c262f427b8e3ab9d660832a8d71bf409d
org.apereo.cas	cas-server-support-thymeleaf	7.0.4.1		2adf08b55c050a7770dd0a0f2fa38ef404a5dec7
org.apereo.cas	cas-server-support-thymeleaf	7.0.4.1	resources	aa27c19a6b9db970078f75049c7f32b25ec386ba
org.apereo.cas	cas-server-support-thymeleaf	7.0.5		d12993a8c36135a59513d2c810c7dbd84f20bca0
org.apereo.cas	cas-server-support-thymeleaf	7.0.5	resources	8ac2b8d8528f36d774bd646e8b7d27fec4dc6f3c
org.apereo.cas	cas-server-support-thymeleaf	7.0.5.1		c04b7f56891890439b53de377005581a1755d5eb
org.apereo.cas	cas-server-support-thymeleaf	7.0.5.1	resources	b5fc9b9f40f16abbe8f0cbdbf85b9b97b67a1b5c
org.apereo.cas	cas-server-support-thymeleaf	7.0.6		40fee8e84986a5f1b583403def8286fefab2acdf
org.apereo.cas	cas-server-support-thymeleaf	7.0.6	resources	ca3cb547ff91e5be9c21ceaed34a2074bf2cb097
org.apereo.cas	cas-server-support-thymeleaf	7.0.7		0b9cc28b3a4fece4d98737caeb5b33024dba3074
org.apereo.cas	cas-server-support-thymeleaf	7.0.7	resources	c10102988a1a4d95a2703a674b7591247bab023b
org.apereo.cas	cas-server-support-thymeleaf	7.0.8		9f805ffd08dae46b168e8d74f211d38602518570
org.apereo.cas	cas-server-support-thymeleaf	7.0.8	resources	85391664ac22337a6758c8c05cac4057689406b4
org.apereo.cas	cas-server-support-thymeleaf	7.0.9		7e5a9fc6116c0956bda61f83d8d6c3a488bc0b79
org.apereo.cas	cas-server-support-thymeleaf	7.0.9	resources	c62bfc21391791d8eabf4fee238480a481c17dc5
org.apereo.cas	cas-server-support-thymeleaf	7.1.0		5bee041c559482ca755bd10ddaf79a171e431862
org.apereo.cas	cas-server-support-thymeleaf	7.1.0	resources	4c94f0eb65c0882bfc973cc91192471021c73e0e
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC1		fd0a6b29a67f19c6bda772a3263b9014fbcdf5d8
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC1	resources	4a1a3ea9cea95e17dd5489a5a4326e5ac27b2bb8
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC2		2857847d16e1ca3be3b3fd8779f3ef0c653ec236
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC2	resources	3ff4f1fa0eadb336437b1673f4f1aecc866b3512
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC3		1edf8b341ff1d61bec0baaeb171f6856dd398967
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC3	resources	7b8b11c5f3061abc62c1aaba963f3d0bc699b937
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC4		f5f946c39ef2716c368d54d0153f93c18cd356b5
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC4	resources	c4606284ed764b3c684f0d6384c3c329e52f85a0
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC5		dee82ab79a7cc9744fd1ff8c9c01a6c447b27a78
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC5	resources	65a010c3d51ff98d3b8c0631799f3ec274956c0f
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC6		df766f54444192d6b45e8a2ddf0f36d7c0399590
org.apereo.cas	cas-server-support-thymeleaf	7.1.0-RC6	resources	91f2705b493e58203249d7a139ee316edc6efc6a
org.apereo.cas	cas-server-support-thymeleaf	7.1.1		f39949352ce72e3d0ef1fe875a40bfa387940c12
org.apereo.cas	cas-server-support-thymeleaf	7.1.1	resources	13547ecbb58d39ab31e33f65850776aad2fbae6c
org.apereo.cas	cas-server-support-thymeleaf	7.1.2		d594ffafaae35a3b7371c415a7e251f4b76e2ea2
org.apereo.cas	cas-server-support-thymeleaf	7.1.2	resources	682ebd7c176c006c06f5be4643b420f622162077
org.apereo.cas	cas-server-support-thymeleaf	7.1.3		2834684b03dddc93f55b151d4486b10a67b3175e
org.apereo.cas	cas-server-support-thymeleaf	7.1.3	resources	ad6866938c295facdfedfc7e890730ab77d8320d
org.apereo.cas	cas-server-support-thymeleaf	7.1.4		c924753d1eccc36e058a06fe9a0afd9d6852752d
org.apereo.cas	cas-server-support-thymeleaf	7.1.4	resources	3ced8efe3ef54090886e590cbb182a38acfcc667
org.apereo.cas	cas-server-support-thymeleaf	7.1.5		b0cffa842bf25db42eb9300b74553ab160775b64
org.apereo.cas	cas-server-support-thymeleaf	7.1.5	resources	a80ba8d74a148ea311f9faea041d0279c71414ce
org.apereo.cas	cas-server-support-thymeleaf	7.1.6		4417251a05756eb84cf229fdfcd497f5b5d06b3b
org.apereo.cas	cas-server-support-thymeleaf	7.1.6	resources	178f857bb658da0a3fb2af4a3ceb48f613ac10f3
org.apereo.cas	cas-server-support-thymeleaf	7.2.0		bbd5f84198cdf7c0ed1e1504b945e7bb1595ef13
org.apereo.cas	cas-server-support-thymeleaf	7.2.0	resources	d44a060c835764a09ac4b19d6bf68005f0a58b7d
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC1		3c74f971863eac31bbb9c0605679f6c3dd56d3d1
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC1	resources	d6ef5e21537be596300b1e7a33f86cc19efe6d8f
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC2		4cf73dd58e8d1bbf73c7eaa542665328d6c519c9
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC2	resources	12195b279356efa38fa0078a9462f9123f2ac444
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC3		139145686af81788075c14bb67aecb2234268d79
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC3	resources	83151081b146f5c1ac1d06de555d878f88d4d6a5
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC4		7d9c3ad0923da2906f20610694888486bc991b55
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC4	resources	498403927f2a4d2531591b6eaac0ed02c3941611
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC5		096bedd3fab4a77b0ab26735a5e86e028edf90f0
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC5	resources	12862324ff77046dfff7b56ac055b6feece97b90
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC6		a9552e8d02af2d15accbee2a86c4a8169a252c01
org.apereo.cas	cas-server-support-thymeleaf	7.2.0-RC6	resources	7fc90262ccd81ec786671ec5d9657362d5655df6
org.apereo.cas	cas-server-support-thymeleaf	7.2.1		0baaa307b940d102174dc4edef3362964ab39b6d
org.apereo.cas	cas-server-support-thymeleaf	7.2.1	resources	923911ee24793829fc3ed78408461d2591d51793
org.apereo.cas	cas-server-support-thymeleaf	7.3.0-RC1		12465b04c63816fe1726e568035c7567f120b81b
org.apereo.cas	cas-server-support-thymeleaf	7.3.0-RC1	resources	e6909129e1f8b47c99f13cadf68ba4b1562306d9
org.apereo.cas	cas-server-support-thymeleaf	v6.4.0-RC5		423b2235607779b1b4b9a13e47460c922633c1da
org.apereo.cas	cas-server-support-thymeleaf	v6.4.0-RC5	resources	17a21b465476472b4fe1a3964d48c62b50d8fa33
org.apereo.cas	cas-server-support-thymeleaf	v6.4.0-RC6		47e6e61b1ce1f4e9f1239be7ceeec70af58a4613
org.apereo.cas	cas-server-support-thymeleaf	v6.4.0-RC6	resources	c467eab94a2b19ec8a9542ea1baed273b88b6eb7
org.creativescala	doodle-golden_3	0.10.0		44f6d64e5ade3b66b328eddd7ed10b22bdf8f1c2
org.creativescala	doodle-golden_3	0.10.1		43c6dd4665f0caad0ed8b81e47b5c4fe8341622b
org.creativescala	doodle-golden_3	0.11.0		3bf414239c91dcb5abd02b3a2a9127399079abb2
org.creativescala	doodle-golden_3	0.11.1		14eff420718485f8f88691248fee29420ff7cbcb
org.creativescala	doodle-golden_3	0.11.2		b1e762f1255a47274c2087ed0d89cf86fdd3b243
org.creativescala	doodle-golden_3	0.12.0		99c4631e5881cce9e665f8ab548f213f8fd88584
org.creativescala	doodle-golden_3	0.13.0		62fd7f64d019dba7e9fff49e6f9e07b54bc5a61e
org.creativescala	doodle-golden_3	0.14.0		9ef9be68037bf2636d518cc010cf8ac0519ad930
org.creativescala	doodle-golden_3	0.15.0		9923fcb0ae5b201e1320b77868d3f23a5c85a352
org.creativescala	doodle-golden_3	0.16.0		09d6eb3bd486caa1b6a8d105cdf2e8802018c5d7
org.creativescala	doodle-golden_3	0.17.0		24195884d6f1391083dff01975485b36166d284d
org.creativescala	doodle-golden_3	0.18.0		20a0b720e931ac87c553b26c24358c38a0ba2e2c
org.creativescala	doodle-golden_3	0.19.0		3cc19caea8caadfebdf6f1e8dfb29c038cff7692
org.creativescala	doodle-golden_3	0.20.0		5ef6c7e310580e4b39613719f5ed1fc6721b3d83
org.creativescala	doodle-golden_3	0.21.0		2160c611dfdbb26938b97bc358e31440b80bfa24
org.creativescala	doodle-golden_3	0.22.0		a12faf4a81182874a3d4359c14007b63f549389b
org.creativescala	doodle-golden_3	0.23.0		4bc309b5e84dcd442f0bc34bf57b641e3ec1c9ff
org.creativescala	doodle-golden_3	0.24.0		aaa19d6240c85ab397c7abbfb2c9da5ba7cde12f
org.creativescala	doodle-golden_3	0.25.0		fe8ea0625735d3330e2d4ca7aca1b0e9370b47be
org.creativescala	doodle-golden_3	0.26.0		008dfeb26e1bf54df37a382ac57dd9da398c12d4
org.creativescala	doodle-golden_3	0.27.0		aab4badaf1087bbd01080864e86df322de9f50a8
org.creativescala	doodle-golden_3	0.28.0		0fc67a2ab6f63a2e3424a1ed16be1b696a595f0f
org.creativescala	doodle-golden_3	0.29.0		1cd7cc260473d515a18a23d245e080ab8910ddb2
org.creativescala	doodle-golden_3	0.30.0		6cd447cb0d59ec493ed60e111dcbbe806314ec2e
org.creativescala	doodle-golden_3	0.9.25		840c4b767f06642a0aeb3f1e0e644c98579b902a
org.foundweekends.giter8	sbt-giter8_2.12_1.0	0.17.0		b27b47a9eb7b51616f4a5a11946884f7c0475f57
org.foundweekends.giter8	sbt-giter8_2.12_1.0	0.17.0-RC1		01be9bd42215a8715087ec7eff1c8571b5dff256
org.ikasan	sample-genericTechPriceSrc	0.9.0		44de762821cdc18aaa954ed567338d6424cb43d1
org.ikasan	sample-genericTechPriceSrc	0.9.1		88fc3af1c55663a41b4b7318005ec86e0ccce5bd
org.ikasan	sample-genericTechPriceSrc	0.9.3		7ae497909d424eec6fcc515272ca5a9919436874
org.ikasan	sample-genericTechPriceSrc	0.9.4		427d40a630f371114b20cd2ed1794a5266105b8f
org.ikasan	sample-genericTechPriceSrc	1.0.0		d26de16831af0b1c7c03ebe2eab8aae70a7af98f
org.ikasan	sample-genericTechPriceSrc	1.0.0-rc1		a857df0cc5616a0d1931f569088c3ffd84eae696
org.ikasan	sample-genericTechPriceSrc	1.0.0-rc2		b2960647e906f093bd0af6860cf3206b4201436a
org.ikasan	sample-genericTechPriceSrc	1.0.0-rc3		3907d9e988e7e2fbe33d8bea99bba8148b1dc9cc
org.ikasan	sample-genericTechPriceSrc	1.0.0-rc4		0eb9f0d508c97627602a19a881fba2d164968b6c
org.ikasan	sample-genericTechPriceSrc	1.0.0-rc5		512b18f245d4ecbdd51d5978835eca538156f5ef
org.ikasan	sample-genericTechPriceSrc	1.0.1		a293dd6c91eec66493ddb0b226200e2a73ae5861
org.ikasan	sample-genericTechPriceSrc	1.0.2		f7f507f672fa022a969abbbd2798f5e3f9ea98c7
org.ikasan	sample-genericTechPriceSrc	1.0.3		b882debd23988098465a9d741289ebdb72bed07a
org.ikasan	sample-genericTechPriceSrc	1.0.4		fdd5236960b9562c3d80c3c063e47c80ca65d7ca
org.ikasan	sample-genericTechPriceSrc	1.0.5		8f8532866bd7643b97939edc0d8b18d4388952eb
org.ikasan	sample-genericTechPriceSrc	1.0.6		45eaf8d8ea1d2dac42496794aec50769d0edd269
org.ikasan	sample-genericTechPriceSrc	1.0.7		f88a36227de5967dc8d113b0c0cb8278454ef122
org.ikasan	sample-genericTechPriceSrc	1.0.8		75d620f517263494508f402dc7274c6a644954d6
org.ikasan	sample-genericTechPriceSrc	1.1.0		0329ecf3cb9aea7ff7f9f0d3b4e7b5567786c0b7
org.ikasan	sample-genericTechPriceSrc	1.1.1		cfc6cd6a2a0cb9aedd9bf6ef8854120158b51bab
org.ikasan	sample-genericTechPriceSrc	1.1.2		52522f72999704097c458fe7fa1e690488b6cceb
org.ikasan	sample-genericTechPriceSrc	1.1.3		73ce9ade0efaf2d20288c49d0a5c2354845a2c5b
org.ikasan	sample-genericTechPriceSrc	1.1.4		167120a8a6fa0ef9b699ca675f9be7752217b8d9
org.ikasan	sample-genericTechPriceSrc	1.1.5		bb2a958a717761437f74904c9327145e9bfa03cc
org.ikasan	sample-genericTechPriceSrc	1.2.0		3dcff048f066cff41e0d315ff6690eae55607428
org.ikasan	sample-genericTechPriceSrc	1.2.1		93c0858fcb807d113f0be44b7b05a5d8dbef1f00
org.ikasan	sample-genericTechPriceSrc	1.2.2		9804775602bdb91f882cd7d9e44ad2afe71e456b
org.ikasan	sample-genericTechPriceSrc	1.2.3		01841ac9c23b79c29d7d02d2baa79bd0662ccb5e
org.ikasan	sample-genericTechPriceSrc	1.2.4		e296959a6327407c37e47141f77337ae7e5d0fea
org.ikasan	sample-genericTechPriceSrc	1.2.5		a166c966071808666f50415ddfbe9fcf498f4ac9
org.ikasan	sample-genericTechPriceSrc	1.2.6		ac3db58babe1f9ed13175294e110bc6d697299c1
org.ikasan	sample-genericTechPriceSrc	1.3.0		2749d939f2372184f25f9f757e4e74271aa9037a
org.ikasan	sample-genericTechPriceSrc	1.3.1		d7253e574a61d5690207c6115505ec77535119b2
org.ikasan	sample-genericTechPriceSrc	1.4.0		bc6e95ce9fbd2f2a6e0ea95c7bfa8d78d6c95d8f
org.ikasan	sample-genericTechPriceSrc	1.4.1		a19050bc19959da9d3bed48a19b6a923bd049518
org.ikasan	sample-genericTechPriceSrc	1.4.2		d112e25e8fb0502172daf62ca08ea4f5b01daa72
org.ikasan	sample-genericTechPriceSrc	1.4.3		e68534d9a2540d843e525cf74d40650dc14587af
org.ikasan	sample-genericTechPriceSrc	1.5.0		9b0ce141de25393c326a3bf21ffb16ead6b883bc
org.ikasan	sample-genericTechPriceSrc	1.5.1		6f544b858e019064ef43d8c1864194ffde3c3805
org.ikasan	sample-genericTechPriceSrc	2.0.0		4c9d7398c7550bd3e4d23d5866343b3df48203dc
org.ikasan	sample-genericTechPriceSrc	2.0.0-beta		c3a7a117cdcd57e58895c6af36679f30ea8a4040
org.ikasan	sample-genericTechPriceSrc	2.0.0-rc1		2c06071c933c85b94e227430776787ef6eae5684
org.ikasan	sample-genericTechPriceSrc	2.0.0-rc2		e0eecb2ae82b9055132888e43ee98480979310bd
org.ikasan	sample-genericTechPriceSrc	2.0.0-rc3		030b33512b1679ae2b3e27cd9035f8e967fb2f03
org.ikasan	sample-genericTechPriceSrc	2.0.1		c829baa099d5e040c8a4a6e36d79d656fcb0cbed
org.ikasan	sample-genericTechPriceSrc	2.0.2		3415189941aeb7a77da42a0a4a4255c8f2a55fe3
org.ikasan	sample-genericTechPriceSrc	2.0.3		28d1e9a151966f28e5f5b37a69f82cefc1e2f450
org.ikasan	sample-genericTechPriceSrc	2.0.4		f7f3e547898b4bb0d480e54f1a1df4abea77b47c
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.10		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.11		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.12		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.13		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.14		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.15		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.16		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.2		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.3		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.4		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.5		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.6		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.7		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.8		N/A
org.incendo.cloud-build-logic.publishing	org.incendo.cloud-build-logic.publishing.gradle.plugin	0.0.9		N/A
org.kie.j2cl.tools.yaml.mapper	common	0.4		19b3b02410768617c9441d101edec78e0129727c
org.kie.j2cl.tools.yaml.mapper	common	0.5		86ae4caa9da9a5da9aea88cffc2061e593c60770
org.kie.j2cl.tools.yaml.mapper	common	0.6		01cc80003e3ac11b3deabfd79997777cb8975a94
org.objectweb.celtix	celtix-api	1.0		4184f2a0336362acf71419ca66af970c7a08b3fd
org.objectweb.celtix	celtix-api	1.0-beta-1		57125ccbaa088da6e42a0233c835ec57dcb334a3
org.opendaylight.infrautils	odl-infrautils-ready	1.2.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.2.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.2.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.2.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.3.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.3.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.3.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.3.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.3.4		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.4.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.4.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.4.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.4.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.5.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.5.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.5.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.5.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.6.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.6.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.6.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.6.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.6.4		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.7.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.7.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.7.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.7.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.8.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.8.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.8.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.8.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.8.4		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.10		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.11		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.12		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.13		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.14		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.15		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.4		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.5		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.6		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.7		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.8		N/A
org.opendaylight.infrautils	odl-infrautils-ready	1.9.9		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.10		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.11		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.12		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.13		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.14		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.15		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.16		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.4		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.5		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.6		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.7		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.8		N/A
org.opendaylight.infrautils	odl-infrautils-ready	2.0.9		N/A
org.opendaylight.infrautils	odl-infrautils-ready	3.0.0		N/A
org.opendaylight.infrautils	odl-infrautils-ready	3.0.1		N/A
org.opendaylight.infrautils	odl-infrautils-ready	3.0.2		N/A
org.opendaylight.infrautils	odl-infrautils-ready	3.0.3		N/A
org.opendaylight.infrautils	odl-infrautils-ready	3.0.4		N/A
