bsh	bsh-bsf	1.2b7		1cd58c655a015f0c65d93275e2bd988dfa3ddfb9
io.thorntail	mod_cluster	2.3.0.Final		8db6ec346ff5ddb7e373d3d87f2eccb178c5df10
io.thorntail	mod_cluster	2.4.0.Final		75a87d8076c387b18d75a350d9fb2f164d0b13b5
io.thorntail	mod_cluster	2.5.0.Final		704789f3935e08af1e39bec551839dfe761e59cf
io.thorntail	mod_cluster	2.6.0.Final		61599006c703843d10f22ed535ba9e4e13cdc985
io.thorntail	mod_cluster	2.7.0.Final		646c8652b800c9cc9525547adf465bf94bd64423
it.tidalwave.bluebill	it-tidalwave-semantic-aux	0.14.1.RC1		9c1a2eaf0a2d07d62aa2012d869784e18a76fc80
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.0		36de9500ed98c219af536a6298a602a23d51cd47
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.1		e3ecfc9b4809333a5dc5f066448551caf2cfcc7d
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.10		600e0ec0720556b326831d1e05362395e4e778a8
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.11		50cc8cfad77d0aa2d5ab4f459b881ac4a6266d17
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.12		2893f450304988875fc55fd4999dac6c4cef0981
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.13		2fe18dcca49445f78691823b700e7bbec4404463
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.2		4455ca03aa026488e7f9b2f8d153ca4a45b24c9c
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.3		abf2417721c6facc10372170843b57d4c4ac976e
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.4		30fd8315aceeeb55dd5a89564d23b99c5953bdda
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.5		c4ed5c762c9141b3859d1b1862cf57fec025c226
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.6		1e63c73653cde93032235ce54db16613117c0c74
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.7		5b9df462b3cdf1b913ec42f4f26469d1a397d794
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.8		3d2d1fe057265c4736be6cc4382233cb7a3fc6a1
it.tidalwave.bluebill	it-tidalwave-semantic-aux	1.0.9		1bdc88ae53bce9f3d5192b9555aaf8eb086c7497
me.escoffier.vertx	vertx-configuration-hocon-processor	0.1.0		1c8e6fb9557b870b92eec9ddd581b3cb751890fb
net.hamnaberg	google-discovery-core_3	0.1.0		03b52707395d7801d07772d94d7402612bbaa106
net.hamnaberg	google-discovery-core_3	0.2.0		d23ba1ed3258b327bac555885376fb4993630c1b
net.hamnaberg	google-discovery-core_3	0.3.0		552033b8507db8dd36ece63a99920ea8d614df99
net.hamnaberg	google-discovery-core_3	0.3.1		9a86c28d18ef3fad5a4d3c731639fa6b5df03f48
net.hamnaberg	google-discovery-core_3	0.4.0		559c7e143bb887f917b954bf66de0e76757d579b
net.hamnaberg	google-discovery-core_3	0.5.0		5e35f36e6ed9c4155d100eab1af9999d238c6223
net.hamnaberg	google-discovery-core_3	0.6.0		e98e7aa2df493a3054d3618fbd5dd8636c3e7d22
net.hamnaberg	google-discovery-core_3	0.6.1		58a25aabe2f1a131e06038001326aeebe6c44ca2
net.hamnaberg	google-discovery-core_3	0.6.2		9702ae34d42e126742ae438b00d87d7a62f80aea
net.solarnetwork.node	net.solarnetwork.node.io.serial.jsc	1.0.0		36c17f6df7357d5024733ebede787ed6a93eba86
net.solarnetwork.node	net.solarnetwork.node.io.serial.jsc	2.0.0		6712541f15c4e046423bf7affccc26a7fcc16f33
org.adroitlogic.build	aws-maven	1.0.0		c75cb1cfc93c62ff0c2e4c3d4ee35e5e0831fe5c
org.adroitlogic.build	aws-maven	1.0.1		e6f5d09c5e681c86c96103287cc3f36745f1ba7b
org.apache.cocoon	cocoon-blocks-fw-impl	1.0.0-M1		e0af7685d3a3d94c1001dfed5e6115ca5568dd1b
org.apache.cocoon	cocoon-blocks-fw-impl	2.3.0		b492f19e6d22f83f2d6938af5b34e1a1e7c85e86
org.apache.maven.archetypes	maven-archetype-quickstart	1.0		b4559ec945b8a8808b95af906f0a1f818ab32ea2
org.apache.maven.archetypes	maven-archetype-quickstart	1.0-alpha-1		10f8e92bdec884d353c6b6232feaf3f47e220ec7
org.apache.maven.archetypes	maven-archetype-quickstart	1.0-alpha-2		626769f58ac9d09b6f1834a0a5f698b9f1ee57dd
org.apache.maven.archetypes	maven-archetype-quickstart	1.0-alpha-3		b7f48099850ea1001ae2c2729a6125e3d0757937
org.apache.maven.archetypes	maven-archetype-quickstart	1.0-alpha-4		08727fdd2c5409c95ecca95694ec7955f7080935
org.apache.maven.archetypes	maven-archetype-quickstart	1.1		9afa09bd00c13b383393f67aa1e2bb8f912820fa
org.apache.maven.archetypes	maven-archetype-quickstart	1.3		a8513a1b9fe152e7498304c9060cac3fb3ef30c7
org.apache.maven.archetypes	maven-archetype-quickstart	1.4		e4e42b5796a7e779e6829ddcc71dc364c6fb0552
org.apache.maven.archetypes	maven-archetype-quickstart	1.5		7c5ec04c623a33072c5841542b38d1b51832487c
org.apache.nifi.registry	nifi-registry-runtime	0.1.0		301c9b846d5cc730d598ede1271c96398e4815d5
org.apache.nifi.registry	nifi-registry-runtime	0.2.0		01e2be0324ddcde5916abb1e8dd760a309f7458f
org.apache.nifi.registry	nifi-registry-runtime	0.3.0		97708d4fa3556872f93945c87c719fa63942dea2
org.apache.nifi.registry	nifi-registry-runtime	0.4.0		dc77db15d549adda4583a3d3d267c6768ee4681e
org.apache.nifi.registry	nifi-registry-runtime	0.5.0		a35e022716a62344e569d936f28e09eed0bceeec
org.apache.nifi.registry	nifi-registry-runtime	0.7.0		e73fa03e856f9372d7e44edffa1a7ce2ebd8e296
org.apache.nifi.registry	nifi-registry-runtime	0.8.0		0211c24633e9684c25e2d1338d8c48bea326b1cc
org.apache.nifi.registry	nifi-registry-runtime	1.14.0		964dd884ea26cd4edd276fd92919d28540ce713d
org.apache.nifi.registry	nifi-registry-runtime	1.15.0		1ca4cbf00ffc1a0fd2a7663b2f8769b702c18219
org.apache.nifi.registry	nifi-registry-runtime	1.15.1		c1e71b4de976adfaab741f7dd73d3b35c299166e
org.apache.nifi.registry	nifi-registry-runtime	1.15.2		1f369aa657c13135a4a6fa583d952735252d8dd1
org.apache.nifi.registry	nifi-registry-runtime	1.15.3		38d2ba3ec66cdc3e7dd996fcf310afc6dd940c28
org.apache.nifi.registry	nifi-registry-runtime	1.16.0		4dd292ffacaeba60d5c098dd572a419acd975185
org.apache.nifi.registry	nifi-registry-runtime	1.16.1		ef4fa08ea26ac583014a8204fa0eeb9b7ce7d5bb
org.apache.nifi.registry	nifi-registry-runtime	1.16.2		153e17dee15d0e5ef2055da055bba4fcedf68703
org.apache.nifi.registry	nifi-registry-runtime	1.16.3		46018a8642a819deb096ed70ca64d7d47cda460a
org.apache.nifi.registry	nifi-registry-runtime	1.17.0		a7dec8089521c3cc367f7f4d21a38176821665bb
org.apache.nifi.registry	nifi-registry-runtime	1.18.0		49519163c6c04a5920043bcc0202384d1648333c
org.apache.nifi.registry	nifi-registry-runtime	1.19.0		c6453a80803cbfbc93bb5456fe717551ea156466
org.apache.nifi.registry	nifi-registry-runtime	1.19.1		48ab9466f1c208be15312995b3796042b46b85ba
org.apache.nifi.registry	nifi-registry-runtime	1.20.0		06bda9e064ec19e6dd0ba09df800db23ce779b8a
org.apache.nifi.registry	nifi-registry-runtime	1.21.0		e951bf13711d8ee4eb647a4bdd0a82ab4751137d
org.apache.nifi.registry	nifi-registry-runtime	1.22.0		8d76ce611b1684b721067281332ee6dd499e2fb4
org.apache.nifi.registry	nifi-registry-runtime	1.23.0		0b992b023832af62520b639dc337b048cf51861d
org.apache.nifi.registry	nifi-registry-runtime	1.23.1		6165a5055a8bc66d90967ded7b5d11bec2a2f518
org.apache.nifi.registry	nifi-registry-runtime	1.23.2		468393af77aa0dfb14524c74068a11ae3b967c73
org.apache.nifi.registry	nifi-registry-runtime	1.24.0		9a05603995553c62895788cbc785cc66ee93d673
org.apache.nifi.registry	nifi-registry-runtime	1.25.0		8cdcfacc1857773863959466b7e6e11938bf6a69
org.apache.nifi.registry	nifi-registry-runtime	1.26.0		5708dae8deadcab0a88361ee7ca4d32f840fe36c
org.apache.nifi.registry	nifi-registry-runtime	1.27.0		5e37f760cb01d67ee02c80fab45615c005d33d5a
org.apache.nifi.registry	nifi-registry-runtime	1.28.0		dfcec51163ff63282d15c2f424d93b61106862ec
org.apache.nifi.registry	nifi-registry-runtime	1.28.1		8a7415c48ef018615fdfad695a4bdb743390b0d4
org.apache.nifi.registry	nifi-registry-runtime	2.0.0		N/A
org.apache.nifi.registry	nifi-registry-runtime	2.0.0-M1		5e02e53a848cef41e7ef4fb8df37a9bde6f7d83b
org.apache.nifi.registry	nifi-registry-runtime	2.0.0-M2		8cf8618af0d4095231a709439cb74c57069dfb1e
org.apache.nifi.registry	nifi-registry-runtime	2.0.0-M3		4267812ace130961e0de8be753739b2e06d5f7fb
org.apache.nifi.registry	nifi-registry-runtime	2.0.0-M4		b21f9a2a5f5cfb7ef58aca1fa9a7fb98bad4fe66
org.apache.nifi.registry	nifi-registry-runtime	2.1.0		910ab06daeff5a82836ec6a6937a841921b46ec7
org.apache.nifi.registry	nifi-registry-runtime	2.2.0		d7d2bc27fa207fa68fd6035c9ccb74a891f69705
org.apache.nifi.registry	nifi-registry-runtime	2.3.0		2b5b134447c2ba0ace23221d6174db62abfd79d9
org.apache.nifi.registry	nifi-registry-runtime	2.4.0		3fc2671b93552978715c4a4267ce62c92e0273bf
org.apache.servicecomb	tracing	1.0.0		N/A
org.apache.servicecomb	tracing	1.0.0-m1		N/A
org.apache.servicecomb	tracing	1.0.0-m2		N/A
org.apache.servicecomb	tracing	1.1.0		N/A
org.apache.servicecomb	tracing	1.2.0		N/A
org.apache.servicecomb	tracing	1.2.1		N/A
org.apache.servicecomb	tracing	1.3.0		N/A
org.apache.servicecomb	tracing	1.3.1		N/A
org.apache.servicecomb	tracing	1.3.10		N/A
org.apache.servicecomb	tracing	1.3.11		N/A
org.apache.servicecomb	tracing	1.3.2		N/A
org.apache.servicecomb	tracing	1.3.3		N/A
org.apache.servicecomb	tracing	1.3.5		N/A
org.apache.servicecomb	tracing	1.3.6		N/A
org.apache.servicecomb	tracing	1.3.7		N/A
org.apache.servicecomb	tracing	1.3.8		N/A
org.apache.servicecomb	tracing	1.3.9		N/A
org.apache.servicecomb	tracing	2.0.0		N/A
org.apache.servicecomb	tracing	2.0.1		N/A
org.apache.servicecomb	tracing	2.0.2		N/A
org.apache.servicecomb	tracing	2.1.0		N/A
org.apache.servicecomb	tracing	2.1.1		N/A
org.apache.servicecomb	tracing	2.1.2		N/A
org.apache.servicecomb	tracing	2.1.3		N/A
org.apache.servicecomb	tracing	2.1.5		N/A
org.apache.servicecomb	tracing	2.1.6		N/A
org.apache.servicecomb	tracing	2.2.0		N/A
org.apache.servicecomb	tracing	2.2.1		N/A
org.apache.servicecomb	tracing	2.2.2		N/A
org.apache.servicecomb	tracing	2.2.3		N/A
org.apache.servicecomb	tracing	2.2.4		N/A
org.apache.servicecomb	tracing	2.3.0		N/A
org.apache.servicecomb	tracing	2.3.1		N/A
org.apache.servicecomb	tracing	2.3.2		N/A
org.apache.servicecomb	tracing	2.3.3		N/A
org.apache.servicecomb	tracing	2.3.5		N/A
org.apache.servicecomb	tracing	2.3.6		N/A
org.apache.servicecomb	tracing	2.5.0		N/A
org.apache.servicecomb	tracing	2.5.1		N/A
org.apache.servicecomb	tracing	2.5.2		N/A
org.apache.servicecomb	tracing	2.5.3		N/A
org.apache.servicecomb	tracing	2.6.0		N/A
org.apache.servicecomb	tracing	2.6.1		N/A
org.apache.servicecomb	tracing	2.6.2		N/A
org.apache.servicecomb	tracing	2.6.3		N/A
org.apache.servicecomb	tracing	2.7.0		N/A
org.apache.servicecomb	tracing	2.7.1		N/A
org.apache.servicecomb	tracing	2.7.10		N/A
org.apache.servicecomb	tracing	2.7.2		N/A
org.apache.servicecomb	tracing	2.7.3		N/A
org.apache.servicecomb	tracing	2.7.4		N/A
org.apache.servicecomb	tracing	2.7.4.1		N/A
org.apache.servicecomb	tracing	2.7.4.2		N/A
org.apache.servicecomb	tracing	2.7.5		N/A
org.apache.servicecomb	tracing	2.7.6		N/A
org.apache.servicecomb	tracing	2.7.7		N/A
org.apache.servicecomb	tracing	2.7.8		N/A
org.apache.servicecomb	tracing	2.7.9		N/A
org.apache.servicecomb	tracing	2.8.0		N/A
org.apache.servicecomb	tracing	2.8.1		N/A
org.apache.servicecomb	tracing	2.8.10		N/A
org.apache.servicecomb	tracing	2.8.11		N/A
org.apache.servicecomb	tracing	2.8.12		N/A
org.apache.servicecomb	tracing	2.8.13		N/A
org.apache.servicecomb	tracing	2.8.14		N/A
org.apache.servicecomb	tracing	2.8.15		N/A
org.apache.servicecomb	tracing	2.8.16		N/A
org.apache.servicecomb	tracing	2.8.17		N/A
org.apache.servicecomb	tracing	2.8.18		N/A
org.apache.servicecomb	tracing	2.8.19		N/A
org.apache.servicecomb	tracing	2.8.2		N/A
org.apache.servicecomb	tracing	2.8.20		N/A
org.apache.servicecomb	tracing	2.8.21		N/A
org.apache.servicecomb	tracing	2.8.22		N/A
org.apache.servicecomb	tracing	2.8.23		N/A
org.apache.servicecomb	tracing	2.8.24		N/A
org.apache.servicecomb	tracing	2.8.3		N/A
org.apache.servicecomb	tracing	2.8.4		N/A
org.apache.servicecomb	tracing	2.8.5		N/A
org.apache.servicecomb	tracing	2.8.6		N/A
org.apache.servicecomb	tracing	2.8.7		N/A
org.apache.servicecomb	tracing	2.8.8		N/A
org.apache.servicecomb	tracing	2.8.9		N/A
org.apache.servicecomb	tracing	3.0.0		N/A
org.apache.servicecomb	tracing	3.0.1		N/A
org.apache.servicecomb	tracing	3.0.2		N/A
org.apache.servicecomb	tracing	3.1.0		N/A
org.apache.servicecomb	tracing	3.1.1		N/A
org.apache.servicecomb	tracing	3.1.2		N/A
org.apache.servicecomb	tracing	3.2.0		N/A
org.apache.servicecomb	tracing	3.2.1		N/A
org.apache.servicecomb	tracing	3.2.2		N/A
org.apache.servicecomb	tracing	3.2.3		N/A
org.apache.servicecomb	tracing	3.2.4		N/A
org.apache.servicecomb	tracing	3.2.5		N/A
org.bytedeco	cpython	3.10.2-1.5.7		13e44cc5e6b8014dbe2fee048d4ed8a548c19bc3
org.bytedeco	cpython	3.10.2-1.5.7	linux-arm64	fbb739163a527072145cea003ac293e7a95bf42c
org.bytedeco	cpython	3.10.2-1.5.7	linux-armhf	a6e28954beec98121f784aea25047f15f4e39686
org.bytedeco	cpython	3.10.2-1.5.7	linux-ppc64le	babd27099572824cfe1497b0f1add6346dd4e1d6
org.bytedeco	cpython	3.10.2-1.5.7	linux-x86	6394f5437ac506e66eac9875771e45dd6ab0ada3
org.bytedeco	cpython	3.10.2-1.5.7	linux-x86_64	4b40a47432963f0516eeb5ec9cf01b3d9d84b782
org.bytedeco	cpython	3.10.2-1.5.7	macosx-x86_64	21692aa620c96d3c308bb82ce21933c5ca6d0ee2
org.bytedeco	cpython	3.10.2-1.5.7	windows-x86	6da8e1089390ccae03ac6adcef01ced537e90da0
org.bytedeco	cpython	3.10.2-1.5.7	windows-x86_64	f6c5b068f895ca7627558dda6b6d470241ea6883
org.bytedeco	cpython	3.10.8-1.5.8		11d2754311fc5aea4a1d2e33a359d80593484a54
org.bytedeco	cpython	3.10.8-1.5.8	linux-arm64	ae0fbee93f9c92d20d4e69761983ba5141efad95
org.bytedeco	cpython	3.10.8-1.5.8	linux-armhf	458a7416d34fc3b0a942348f2e279a116a5ab55c
org.bytedeco	cpython	3.10.8-1.5.8	linux-ppc64le	34fe0eb4c0f0bd21b8c96efd2ffabe161132ab85
org.bytedeco	cpython	3.10.8-1.5.8	linux-x86	6ff0d6a498afd32fda825aeff9faafc92b952e73
org.bytedeco	cpython	3.10.8-1.5.8	linux-x86_64	2b669994316b2bb8739dc2942173c600f63e425f
org.bytedeco	cpython	3.10.8-1.5.8	macosx-x86_64	9c0b27300819edb918727cef5e6fc4cc67fdb76c
org.bytedeco	cpython	3.10.8-1.5.8	windows-x86	db2c2bedc1beb8760d32b01731d2f3ea722e6251
org.bytedeco	cpython	3.10.8-1.5.8	windows-x86_64	f33b92d01b31f31ac4eb9a026e072316a4b6f614
org.bytedeco	cpython	3.11.3-1.5.9		60bcd6c238901d0b10f0121c865e5fd139234d7b
org.bytedeco	cpython	3.11.3-1.5.9	linux-arm64	1408042b7b7234a230d5dff1cd333b9ca80f40ea
org.bytedeco	cpython	3.11.3-1.5.9	linux-armhf	3f0778c25ecaf1ff9d9a107f66ff16452399c7d0
org.bytedeco	cpython	3.11.3-1.5.9	linux-ppc64le	ee4fa928c44f7008de7768e880b6e222090ec584
org.bytedeco	cpython	3.11.3-1.5.9	linux-x86	5f38ed168f5e2ba5cccbf12a3c2fb3b63dba7c6e
org.bytedeco	cpython	3.11.3-1.5.9	linux-x86_64	6ec84789445b3ceb9029bf09559cfd156732996c
org.bytedeco	cpython	3.11.3-1.5.9	macosx-x86_64	097b799c13a78cef27da513237fc97e94c665492
org.bytedeco	cpython	3.11.3-1.5.9	windows-x86	b11c14f622ad4976280f5ff7502c275b66c7ea84
org.bytedeco	cpython	3.11.3-1.5.9	windows-x86_64	198b394b6b8130227efd24936c8b64216eab9b70
org.bytedeco	cpython	3.12.1-1.5.10		bcf449b056a8133096ad303b9caa677dbf458a62
org.bytedeco	cpython	3.12.1-1.5.10	linux-arm64	9386732aa41d96a0a8b86fabf5057a505ee553d3
org.bytedeco	cpython	3.12.1-1.5.10	linux-x86_64	72a2d5e503f9c7f5cfdfa7cf1843400776741c14
org.bytedeco	cpython	3.12.1-1.5.10	macosx-x86_64	cf1ac7783622a5bf457d5e7a341cb6800d09b2a0
org.bytedeco	cpython	3.12.1-1.5.10	windows-x86_64	8e51fde55283c067f4c8f16152093ff7799e16d6
org.bytedeco	cpython	3.13.0-1.5.11		b583f6e426b0af016a6b07a2b74ea3c53d685968
org.bytedeco	cpython	3.13.0-1.5.11	linux-x86_64	e8a7ca0c9b92bfc6a78d6aa83995e257e10a97b2
org.bytedeco	cpython	3.13.0-1.5.11	macosx-arm64	52104003ebd136e04c1def381705f31728d34953
org.bytedeco	cpython	3.13.0-1.5.11	macosx-x86_64	f39114a8549da1e10875590293a2d970c9352276
org.bytedeco	cpython	3.13.0-1.5.11	windows-x86_64	1502c713f5a1f04086d648b68f01b5ed7a1b41c0
org.bytedeco	cpython	3.6-1.5		83fc879a44c7ebaf08ff51be94373844839426e4
org.bytedeco	cpython	3.6-1.5	linux-x86_64	437e3aa692c2faa2007283372380d0a4cc48bc4d
org.bytedeco	cpython	3.6-1.5	macosx-x86_64	d893ac90fe692ba2fdf7a13eb10bc17d56a2c482
org.bytedeco	cpython	3.6-1.5	windows-x86_64	2453ff02e5aacc729506ebb02b47f9bcac5e0cac
org.bytedeco	cpython	3.7.3-1.5.1		9048c1cc2c24f4e3b9ee3ea131104216ba17a085
org.bytedeco	cpython	3.7.3-1.5.1	linux-x86_64	73d4c159780afb2974e17c6f7dd4003d6ce56c33
org.bytedeco	cpython	3.7.3-1.5.1	macosx-x86_64	8753f91f5f8be6b64c0080ce51d41b53d49d6c8f
org.bytedeco	cpython	3.7.3-1.5.1	windows-x86_64	50d46bf8bcdfaaec5659c4aca083612a90ac3576
org.bytedeco	cpython	3.7.5-1.5.2		bb65e0db8a05fa736985ccd161cbf9f84cd0f95b
org.bytedeco	cpython	3.7.5-1.5.2	linux-arm64	3a9ff8533ca2b4ef8ee8c620e23cc08e6bf1e9a6
org.bytedeco	cpython	3.7.5-1.5.2	linux-armhf	d6b7398b7494ed0e29aca5d2eca8fba6a1d7f080
org.bytedeco	cpython	3.7.5-1.5.2	linux-ppc64le	8054b7eb0aadecc1acf722e73a587f1a6ba88088
org.bytedeco	cpython	3.7.5-1.5.2	linux-x86	d3a63e07c2583827dd0b098baceaf44fc0936dd4
org.bytedeco	cpython	3.7.5-1.5.2	linux-x86_64	51c0fe57a879f59e12a61f38c8603e81c3939c51
org.bytedeco	cpython	3.7.5-1.5.2	macosx-x86_64	dac7de0f55997817b3ca426f1e158fe9580aa1cd
org.bytedeco	cpython	3.7.5-1.5.2	windows-x86	8f49643e933566639bbc93e1b692e85012290904
org.bytedeco	cpython	3.7.5-1.5.2	windows-x86_64	09fd79cd519cfb14596f330b854139dce85a2090
org.bytedeco	cpython	3.7.7-1.5.3		efed343d8cd2f51840731ba035f42e295f4cdca0
org.bytedeco	cpython	3.7.7-1.5.3	linux-arm64	37d863e5bdfe7843597fcf7bfe357383356b1666
org.bytedeco	cpython	3.7.7-1.5.3	linux-armhf	e1178ecc3388a6e31a726ef56db88aea374e19a5
org.bytedeco	cpython	3.7.7-1.5.3	linux-ppc64le	7cf26ecf26d4c7a57071ae679690b391f0c148eb
org.bytedeco	cpython	3.7.7-1.5.3	linux-x86	00ad7ed71cb6b5b8bb9f9e9a5b7983f289bf1302
org.bytedeco	cpython	3.7.7-1.5.3	linux-x86_64	d7a92827b9ab0760db6693501d50830e34d1e276
org.bytedeco	cpython	3.7.7-1.5.3	macosx-x86_64	8427065d0eb6563a048897131ad1cc3c9d549f92
org.bytedeco	cpython	3.7.7-1.5.3	windows-x86	62123a4b2a2ae6bd8a299f242d58cc4021225ead
org.bytedeco	cpython	3.7.7-1.5.3	windows-x86_64	e6a82817d1f991dc75a9cebfdbf5d558667c4c79
org.bytedeco	cpython	3.7.9-1.5.4		3fd7d2845c7de3be9c7838fb06941ceb6e1e84a3
org.bytedeco	cpython	3.7.9-1.5.4	linux-arm64	0d0ce7c3d89b07c1ae69dc3341d4236327d5dd4c
org.bytedeco	cpython	3.7.9-1.5.4	linux-armhf	5db2faa67dc519c9bc068f2132f8de1dad96e2d2
org.bytedeco	cpython	3.7.9-1.5.4	linux-ppc64le	8ae93d37fc8a8730da53e34c3804ec388b954b2c
org.bytedeco	cpython	3.7.9-1.5.4	linux-x86	1b7d8565b6e8085ab40a315ba7d4687b1df6301c
org.bytedeco	cpython	3.7.9-1.5.4	linux-x86_64	827eab5f8f47847c7f4e0ac459c83946cad7bf3b
org.bytedeco	cpython	3.7.9-1.5.4	macosx-x86_64	f1310fa31c67b76d2fe7d28ed1a5c6b57298d634
org.bytedeco	cpython	3.7.9-1.5.4	windows-x86	cea84eae43eea05acbe3573409102dfb5ecad9a8
org.bytedeco	cpython	3.7.9-1.5.4	windows-x86_64	918dda5231288fbe8e5fd73fa5a4e0992fb7fcda
org.bytedeco	cpython	3.9.2-1.5.5		f7be659624c38cbe1fc003bd3619bc468891950b
org.bytedeco	cpython	3.9.2-1.5.5	linux-arm64	582e4e2912b541a98c532d6e4cd351b9c45fca69
org.bytedeco	cpython	3.9.2-1.5.5	linux-armhf	1a51de9a8c312e345c21c36f4f64a110a0f6bb39
org.bytedeco	cpython	3.9.2-1.5.5	linux-ppc64le	70dd95eb9a0e392027b5d72d7251f97283af5600
org.bytedeco	cpython	3.9.2-1.5.5	linux-x86	c79f1fa8b910daa277a5999a57419a0970dd0ff8
org.bytedeco	cpython	3.9.2-1.5.5	linux-x86_64	7843a1775bb5f66665d8dfa7751720dcf0d0be72
org.bytedeco	cpython	3.9.2-1.5.5	macosx-x86_64	4bc8f0eeddd9352412402f8bf768cdccc1b29b06
org.bytedeco	cpython	3.9.2-1.5.5	windows-x86	be87be32607b939ec4f8daf3a8883237c5e6c156
org.bytedeco	cpython	3.9.2-1.5.5	windows-x86_64	96fa92345581f77c9908525ab35401a67c1e5d01
org.bytedeco	cpython	3.9.6-1.5.6		d0d0ed040c854c6567b05eab84efdb55a055af70
org.bytedeco	cpython	3.9.6-1.5.6	linux-arm64	6e0500365340c78fcf0d97dfbb2fab48976694a8
org.bytedeco	cpython	3.9.6-1.5.6	linux-armhf	67efd885e6c65860007f53f3a13acf720f1a00f4
org.bytedeco	cpython	3.9.6-1.5.6	linux-ppc64le	158973c33556755a383f78f28bbf30d3e6112bd4
org.bytedeco	cpython	3.9.6-1.5.6	linux-x86	6108c37af073433169f4d3f2109ed24196e77e64
org.bytedeco	cpython	3.9.6-1.5.6	linux-x86_64	071363d146b16bced1a8b916cc066b4e059875af
org.bytedeco	cpython	3.9.6-1.5.6	macosx-x86_64	5743a1450be218b060f209240f2e49d45272f65d
org.bytedeco	cpython	3.9.6-1.5.6	windows-x86	6a92036b0a73ecbf5a706701424aa779f1b903e0
org.bytedeco	cpython	3.9.6-1.5.6	windows-x86_64	19cb06131ba03992101ec4f0682370c300be9b65
org.catools	common.logger	0.1.26		037c995ea8f4b06d0a99ba454f715de88933bebb
org.catools	common.logger	0.1.27		913791d1f2c761784becbc75ccee9d83cb641349
org.catools	common.logger	0.1.28		70ed329d4f54e1906cfb29b17ebabc7df06c540e
org.catools	common.logger	0.1.29		2d83cd9c430cb0be16e877b370498875bf3a6109
org.catools	common.logger	0.1.30		e178507dd5fd6044867d514045c321f058cdb5a7
org.catools	common.logger	0.1.31		3fb41c38d9a2c6903ae85a8d4f1f92562851fac4
org.catools	common.logger	0.1.32		fc4c5cca80ce214ab562344ab99030e00ebae074
org.catools	common.logger	0.1.33		c3df687cb0f46cca6e10cf7e5a408d5be5a95026
org.catools	common.logger	0.1.34		6c11810547da15796f3203d9879848e11f80e568
org.catools	common.logger	0.1.35		72ac80978deac61a13983e62ecca6720e831a268
org.catools	common.logger	0.1.36		2a58484a4998ccf8ac815b1f2538c3b9831772ee
org.catools	common.logger	0.1.37		dfa674c894ede94a8f1e2da7fb5afe7448460f12
org.catools	common.logger	0.1.38		cc8f3f70fb5a1b3d6d739aaebae0ff1f946f1cef
org.catools	common.logger	0.1.39		9bd4dfae42635c3dde839d3062254ab0902a549a
org.catools	common.logger	0.1.40		9bbb361bd2c9e8a1df5110422d031d6141590ef4
org.catools	common.logger	0.1.41		146fa8bac477ad2d1342babf26e957518c640523
org.catools	common.logger	0.1.42		0706556d72af777bcfccda2412e835e30b3d9aae
org.catools	common.logger	0.1.43		3f7306b559050306a922c12a854e9f542df098cf
org.catools	common.logger	0.1.44		7e57f71dca8f3a4916f757f921ab4fc48e46cd7a
org.catools	common.logger	0.1.45		3981082728cdaed3873454d9e5f0ea9344aed837
org.catools	common.logger	0.1.46		633d9a26804dd7e7565a1bf12298f13fa6aa87fd
org.catools	common.logger	0.1.47		260decaa13e32ddc8afd2dcea2938e5e223aa579
org.catools	common.logger	0.1.48		ed4b10ca24b15db8e6fd5eef4429edf638aeb52c
org.catools	common.logger	0.1.49		bfd1973237a8ea1954a6ab6ef961fbf44b0860f7
org.catools	common.logger	1.0.0		6a9e2a133252b345547d38380c013aa13b745b8d
org.catools	common.logger	1.0.1		011cb7564b1f0a049ffcd7a2f78cdc9f1796cff6
org.catools	common.logger	2.0.0		5db725eb4452fde5f684a9d006d96d466f06999f
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	1.4		17bca4b664e6344c96732f1c9c83d09e5cda7c45
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	1.5		0c4867579be37757b08dc9bce745c9177603c1c9
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	1.6		5c3aa5b5a91223c7034669b98fb6a4e8df578ef5
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	1.7		9147a333cacb725f5d475c62f9d9d47b8c525bc5
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	1.8		541aac7c04f44cc0487b29780d369bb1a68245dd
