cloud.cirrusup	spring-s3-properties-loader	1.0		c8681a8ee64a335ee585f2107012642e8170caa0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.10.0-alpha		a5b29e3ccd7ba7f4a7dc80fe2cc8d6f634c4cefd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.11.0-alpha		4234f491f880d576ea18e7fc8af5fcd99104e0cb
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.12.0-alpha		b906b15421771815ff9ee02081b09fcc54ca6524
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.13.0-alpha		3f9f1ee231018b11b621e1d358c422c6a0c5f599
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.13.1-alpha		f64903a4b9e539f8bafcbf10da9e83e252dec5e6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.13.2-alpha		3c901875e085fcf60a6fa6406a96aea84d42f4f4
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.13.3-alpha		86ff401b3824a1b1196aa4045cdad68d80a09a96
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.14.0-alpha		e7af821daea9b25b7693d2c91fe685ef01df45c6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.15.0-alpha		08fd06a42609bf15c41ca305cfddfc5a82adef54
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.2.0-alpha		bcd68ee1d73c15300fde1a70e2d633f82255641f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.3.0-alpha		89d2662a27db9dc4a62f002591df31cdb4cd14b3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.4.0-alpha		f633f2c834613eb18d880706b06d1e8406b2c9eb
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.5.0-alpha		12de76b9039d8e1903a6ddf69bcd78fc1e12184c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.6.0-alpha		c854db90b412803e41fda442e5b09cc2fa0dadd7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.7.0-alpha		acdf771d634079e77d579e547032ddf9a4f22dae
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.8.0-alpha		f05ba81dedf59cd0b8098b3b3a8134e5279d046e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-guava-10.0	2.9.0-alpha		e6acdd35f79adecf74442283735b24a80b70c480
io.parsingdata	metal-formats	10.0.0		fa497a45b5748f108e0d13e35cee01a5fa4d0a09
io.parsingdata	metal-formats	3.1.0		fcdf7bce54c4018102c84ecc16bc8ba29ce52c7b
io.parsingdata	metal-formats	4.0.0		8081ab00345a45cc10d0422e601612f3f0a2bfa4
io.parsingdata	metal-formats	4.0.1		ab51ef9876b334cb3e271fafba3f5839d12ff77c
io.parsingdata	metal-formats	5.0.0		b61e363456ac839783c1686e8985be8c838be42d
io.parsingdata	metal-formats	6.0.0		0cee4c85f868447fa1fc8b76275e18ad6edca51d
io.parsingdata	metal-formats	7.0.0		ca52b023a408db1ed2e1861b49c96f5e3822473e
io.parsingdata	metal-formats	7.1.0		1e86882a2722a497afe597b3ed73161a135ac597
io.parsingdata	metal-formats	8.0.0		82fe2c2f5b41de6f943d9332f7b44859ce1e1d21
io.parsingdata	metal-formats	9.0.0		dd2b506103dd847a6f4980fa8d56dce7fbb0d29f
io.vertigo	vertigo-dynamo-api	0.5.2		c29d064291a80916bdd3aeb7f8b27cc4122b93cb
io.vertigo	vertigo-dynamo-api	0.6.0		a690867cc5af9ad580d09b9a203537f98b37510c
io.vertigo	vertigo-dynamo-api	0.6.1		d5b628f3b0e04ee186664954ccadbfdd27808128
io.vertigo	vertigo-dynamo-api	0.6.2		760652e28f46e795f1aa6c795fb4debe89ef3312
io.vertigo	vertigo-dynamo-api	0.7.0		f0c8592c7592d3fde02f8ea9bcd493639177100f
io.vertigo	vertigo-dynamo-api	0.7.1		321c829cf9b11738e1c7f5670b30862c3deab45f
io.vertigo	vertigo-dynamo-api	0.7.2		8f2db875344ef6a6f69a4158196bdc3b80cda802
io.vertigo	vertigo-dynamo-api	0.7.3		220af52e64fa4c990e6bab2b6363b7063209421c
io.vertigo	vertigo-dynamo-api	0.7.4		1db849d827f25060a7eb04ed1b2018b006b4bebf
io.vertigo	vertigo-dynamo-api	0.7.5		1a94c411a1ce74711f05561b3f57508c0336d8f9
io.vertigo	vertigo-dynamo-api	0.7.5a		6b4ab1f7e5717a54d42eb7052aa109dbf1876f68
io.vertigo	vertigo-dynamo-api	0.8.0		ae55da94c86b83458d5f6c917e5778d7ec3fe761
io.vertigo	vertigo-dynamo-api	0.8.1		c4d2c5c8f62910e4ca5218c1baabed1ea6aede22
io.vertigo	vertigo-dynamo-api	0.8.2		9f9a5d97a41d6ae948e08e01dd16fbf03c7e28ad
io.vertigo	vertigo-dynamo-api	0.8.3		c91a773ac4589a776c67f51d6a6c6c84684687e6
io.vertigo	vertigo-dynamo-api	0.9.0		9522bd1b88b72dbf04c2f8e32adbb9a2dcc5cd2e
io.vertigo	vertigo-dynamo-api	0.9.1		f134a13a8bffebe4a2e21d5013bb374abc013cb4
io.vertigo	vertigo-dynamo-api	0.9.2		4adaa4ce9c5079f2d978752185ee245b7d8d58f1
io.vertigo	vertigo-dynamo-api	0.9.3		4202f84189687b0b8c340fa596ac5b0f86763bbd
io.vertigo	vertigo-dynamo-api	0.9.4		22f6666d04015960a58411ce939b5af3c4136b78
io.vertigo	vertigo-dynamo-api	1.0.0		52cdd247f3d29479b3062e938eaca89da1e1261a
io.vertigo	vertigo-dynamo-api	1.1.0		d9e05966ddbdd0c0bf04ba7fc87f91acbfceb684
io.vertigo	vertigo-dynamo-api	1.1.1		affce0c96766942ac36c404c2dcc236f68a33168
io.vertigo	vertigo-dynamo-api	1.1.2		d88f7a46110b8d3d878c91ffac970b5dbae48bbc
io.vertigo	vertigo-dynamo-api	1.1.3		5b19eadeb30d36ca3b1cb23c32a79b2f2af09bd3
io.vertigo	vertigo-dynamo-api	2.0.0		c8be9f543101d3a60018878175016874aab1fb2b
io.vertigo	vertigo-dynamo-api	2.1.0		349ed0111b028072d0565ab680e836d9bca7c77f
io.youi	youi-macros_sjs0.6_2.11	0.10.0		6cd20d3a77d4a65ffaf918e9d98acf78d9b2578c
io.youi	youi-macros_sjs0.6_2.11	0.10.1		50015fa9a5d7cb7dc7ad07b3afd724ca5f674fc4
io.youi	youi-macros_sjs0.6_2.11	0.10.10		6cc285c56ba0b0df684b378602be582e987b5fc7
io.youi	youi-macros_sjs0.6_2.11	0.10.11		5da8bc3f653b36843a55bef7ee01f6cdfc25f47f
io.youi	youi-macros_sjs0.6_2.11	0.10.12		5ef20fb1d7363c0289341e638398a43b685a784d
io.youi	youi-macros_sjs0.6_2.11	0.10.13		153945269bdb988e6d79dd12a96218092bbb7d1b
io.youi	youi-macros_sjs0.6_2.11	0.10.14		bce64e1afa031b06110c0d85a86bdece1fd08066
io.youi	youi-macros_sjs0.6_2.11	0.10.15		2ee8c061618ea00ce5b21fecd6fa7d0b13fcdb5f
io.youi	youi-macros_sjs0.6_2.11	0.10.2		ca7d8cef0fb2a7ff4ca04795256b3bcb2bb6627c
io.youi	youi-macros_sjs0.6_2.11	0.10.3		0ea63311929ca1ecb17df43b088c3deedd5e06fa
io.youi	youi-macros_sjs0.6_2.11	0.10.4		b199c2daba384832a70beb75c65f2bc09f0cc21e
io.youi	youi-macros_sjs0.6_2.11	0.10.5		b6ba50868f490b124ba2224efb538da948c8fd7b
io.youi	youi-macros_sjs0.6_2.11	0.10.6		fb4e6b7ae679c914281f2212ff36847848b0c0d6
io.youi	youi-macros_sjs0.6_2.11	0.10.7		a1e7f7e580dac8cbc7e028d34306cc9b1d1b375a
io.youi	youi-macros_sjs0.6_2.11	0.10.8		ff685a3fed6fc39013dd0077bca3140212ef8459
io.youi	youi-macros_sjs0.6_2.11	0.10.9		591ce23f3fe19301b3b562ca66c7170439c12015
io.youi	youi-macros_sjs0.6_2.11	0.11.0		ce3eff7ce92430199bdb0f07d424cd1672c05994
io.youi	youi-macros_sjs0.6_2.11	0.11.1		ba224209743cee055bb6e5451fce5764840b574b
io.youi	youi-macros_sjs0.6_2.11	0.11.10		1dffc9ccd1ed0aa7d377b257a38a85779573fdb3
io.youi	youi-macros_sjs0.6_2.11	0.11.11		e40066f9b5764d5c6b7002ea0d6600d0e9aee891
io.youi	youi-macros_sjs0.6_2.11	0.11.12		18ea881341f88554e7b415522aef248677134121
io.youi	youi-macros_sjs0.6_2.11	0.11.13		63aef88271ac726ac69cde58eb309628507b8adf
io.youi	youi-macros_sjs0.6_2.11	0.11.14		50f00b806269459c21af1440c63769f06900d3f6
io.youi	youi-macros_sjs0.6_2.11	0.11.15		2a26b54e0e8ebf07aaedec414e29a3b9118f3049
io.youi	youi-macros_sjs0.6_2.11	0.11.16		3a3e2956ccbd13a7a59988f19c369f5c2ea30082
io.youi	youi-macros_sjs0.6_2.11	0.11.17		c4303fff332141433c1b1e6dd9a05d147028f17f
io.youi	youi-macros_sjs0.6_2.11	0.11.18		d2f4680c9a3e70c58b36f8bc914d9ed6b6e5915c
io.youi	youi-macros_sjs0.6_2.11	0.11.19		66fe2780bfbef11c368029e3733721703bdb165e
io.youi	youi-macros_sjs0.6_2.11	0.11.2		eaf5b47d6ec8339cfddf4a86f10fa6b1c43c8e6f
io.youi	youi-macros_sjs0.6_2.11	0.11.20		06f51ad58a208bfd3d3c2193af57ed0c0b549f9b
io.youi	youi-macros_sjs0.6_2.11	0.11.21		099058f086d3ec1d6af0e2418ae8778a3396cf99
io.youi	youi-macros_sjs0.6_2.11	0.11.22		7aa21b900f89810acd50a4e9c8f834b18b1cad7b
io.youi	youi-macros_sjs0.6_2.11	0.11.23		b29c435032acac69644663322ef5eccebe1b9d9a
io.youi	youi-macros_sjs0.6_2.11	0.11.24		137cc16a6a4c685b44d11a1e82e71c63893ece7e
io.youi	youi-macros_sjs0.6_2.11	0.11.25		dc18b8a51cb099af38d702ee43277e85160696ae
io.youi	youi-macros_sjs0.6_2.11	0.11.3		45fd852dfcd0abd92667eb6ae00bf2bf7ac2e7cd
io.youi	youi-macros_sjs0.6_2.11	0.11.4		178b63c5b8653155b682c28e0e73fe493b54b00f
io.youi	youi-macros_sjs0.6_2.11	0.11.5		d90d03eba451501c8cbf043bca37164fac83c35a
io.youi	youi-macros_sjs0.6_2.11	0.11.6		8d1e1913aa02fa155c6a3ae2124f18c133f95f41
io.youi	youi-macros_sjs0.6_2.11	0.11.7		db4a7ad2bf666ca7fc246d61583d30ffeac137e5
io.youi	youi-macros_sjs0.6_2.11	0.11.8		62fc8f0ded4099335c1d8d93022a6bc3de567162
io.youi	youi-macros_sjs0.6_2.11	0.11.9		e7bc14006bc9ccd034c1ca909203e6e9022ba5bc
io.youi	youi-macros_sjs0.6_2.11	0.6.0		7cbe6d0f86aaeab0d30841dde3b819b3d951d11f
io.youi	youi-macros_sjs0.6_2.11	0.6.1		0b57ce4f190748b7c785b9e37c6e82a730116a67
io.youi	youi-macros_sjs0.6_2.11	0.6.2		38034e323724f2b71756c1457cc1d355f220ecff
io.youi	youi-macros_sjs0.6_2.11	0.6.3		e25fd5d2816bc6bfdf7e01a6a35f4b48457bca15
io.youi	youi-macros_sjs0.6_2.11	0.6.4		efe7a68b03472e9429dc2e86e12fe691497f4ae7
io.youi	youi-macros_sjs0.6_2.11	0.6.5		81ccd528e1784869dcf7b60f136405046c5a9bf0
io.youi	youi-macros_sjs0.6_2.11	0.6.6		3286eb52e3cc8882b5eb59922824185150499eb4
io.youi	youi-macros_sjs0.6_2.11	0.6.7		660281aba3ea6a1dd843e77e2a7f159630f6932a
io.youi	youi-macros_sjs0.6_2.11	0.6.8		d95b245d22cfacbc2771cb887dcb3dd8153397ce
io.youi	youi-macros_sjs0.6_2.11	0.6.9		33a6ec073ec9a474c0176afe716043bd723ad6ba
io.youi	youi-macros_sjs0.6_2.11	0.7.0		f30be80b82f02d78700c0d0b896d0c5c655819b1
io.youi	youi-macros_sjs0.6_2.11	0.7.1		391cdc9da4680d04701e2b88447425afddcb530b
io.youi	youi-macros_sjs0.6_2.11	0.7.2		21b85b89ef8344288c5a2d9298bdf66cc50ce5f5
io.youi	youi-macros_sjs0.6_2.11	0.7.3		7c11e1b11accc76eff651e0d3834aa509e4d3180
io.youi	youi-macros_sjs0.6_2.11	0.8.0		9905e9b60a1ac8be8b3a8094ca122681bf35fc70
io.youi	youi-macros_sjs0.6_2.11	0.8.2		f808fd07effc36bfa7578519b518ef07e81fd327
io.youi	youi-macros_sjs0.6_2.11	0.9.0		e98b6418218a690dfe90616116a511bfa9c0ce6f
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M1		fe66723b4701083818514f11b235df61410c1948
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M10		d632fe49c7beef4edaa76747cac9a11c8ce38ff4
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M11		549d571e120b78965f372419206c5e755f5dc344
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M12		5b5eeb7bfc682d20597e512b3777dee50b668e48
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M13		aa3a4f02737e7a29f59dcdcf9a67470364811d32
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M14		fc3ace3f7f6484c3ce891bed6d8fd0e178a14ca3
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M15		0639d11947d316ad3f5847d98ffd3e1e2828783f
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M16		4537231281f6e0520464120ffe04b102f2c48c86
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M17		7f7c8d23e0714dd0fc1c21471a87d1c2537f007d
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M18		617734e998f557a3b29fc5a1b6a6e374788b9f7e
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M19		f5394c7b336c21b63a7c83bcf4b2cee1dfd05824
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M2		43c31cea3aa993e05c0d23032d8b751b1560553d
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M20		b4bafc39431cdbfcc50269376662597fc04310d7
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M21		42ed8edb81d265e4328f6338cf540ac0e18a068f
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M22		f7435c6964d88d18dfc8bdf01c67ab5c761d4193
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M23		4830e48c38b53e215c855e36b2841cf948e11624
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M24		d681515026b6fe4a4e3e41b7c370413fd94cbe3d
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M25		ab4b8cef1323f39e2fc199a8a2e8fc26fd07c901
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M3		464f8075c042dca34d132b0cac377248d0c74a76
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M4		c11ecaf45035090ece3f192bef988003d42a53e2
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M5		1401fe710a598e57e24052ea7706ec01b302e473
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M6		927e521d654c50b307a0e78f704343370d9590f1
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M7		9d7d7e777700ad23044426e534a9860bebc2ddaf
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M8		b35ac5730fdcb0fc451ad8bfc1d5e38f959c6165
io.youi	youi-macros_sjs0.6_2.11	0.9.0-M9		47b37e79960e6ac19be0f3554f82838d3be745cc
io.youi	youi-macros_sjs0.6_2.11	0.9.1		1d6542ea61b7fd5ed72273d9df3c5aa9dba4ce86
io.youi	youi-macros_sjs0.6_2.11	0.9.10		4890a9826ded90963b3c9dd123d2e1b338b990cd
io.youi	youi-macros_sjs0.6_2.11	0.9.11		dce650585409cd14396c86f063a59272ac79331b
io.youi	youi-macros_sjs0.6_2.11	0.9.12		debf2b697c6994fed1d4586fbb034fe0383ff87d
io.youi	youi-macros_sjs0.6_2.11	0.9.2		3cb6b505f0bd7931d82be55df29a45b3fc5ec4dc
io.youi	youi-macros_sjs0.6_2.11	0.9.3		ffe257bc25caf2235c6c3c1e1459405d1bc4a0dc
io.youi	youi-macros_sjs0.6_2.11	0.9.4		b92f4073479dbd51d7c0a028afe2de8db8eec271
io.youi	youi-macros_sjs0.6_2.11	0.9.5		70a60acd15f92eecf32a5452bbcf25077a16eb39
io.youi	youi-macros_sjs0.6_2.11	0.9.6		6cf2b492d6ed21848d924c7cf1e3901e1c5823bf
io.youi	youi-macros_sjs0.6_2.11	0.9.7		dc74551a1fb066830aca711a488028b1ca9ddafc
io.youi	youi-macros_sjs0.6_2.11	0.9.8		28a9d5116bc5aa2084640646cdf1a8846b63abca
io.youi	youi-macros_sjs0.6_2.11	0.9.9		6e439b487e256fe4413dd4dd72588f36aeedad3b
me.fycz.maple	maple	1.0		N/A
me.fycz.maple	maple	1.1		N/A
me.fycz.maple	maple	1.2		N/A
me.fycz.maple	maple	1.3		N/A
me.fycz.maple	maple	1.4		N/A
me.fycz.maple	maple	1.5		N/A
me.fycz.maple	maple	1.6		N/A
me.fycz.maple	maple	1.7		N/A
me.fycz.maple	maple	1.8		N/A
me.fycz.maple	maple	1.9		N/A
me.fycz.maple	maple	2.0		N/A
me.fycz.maple	maple	2.1		N/A
net.wasdev.wlp.starters.watsonsdk	starter-microservice-watsonsdk	0.0.1		N/A
net.wasdev.wlp.starters.watsonsdk	starter-microservice-watsonsdk	0.0.2		N/A
net.wasdev.wlp.starters.watsonsdk	starter-microservice-watsonsdk	0.0.3		N/A
net.wasdev.wlp.starters.watsonsdk	starter-microservice-watsonsdk	0.0.4		N/A
net.wasdev.wlp.starters.watsonsdk	starter-microservice-watsonsdk	0.0.5		N/A
net.wasdev.wlp.starters.watsonsdk	starter-microservice-watsonsdk	0.0.6		N/A
net.wasdev.wlp.starters.watsonsdk	starter-microservice-watsonsdk	0.1		N/A
net.xdob.luava	luava	0.13.0		43509f267fc6e9bca530f7fe054bd88f3dc8dd1b
net.xdob.luava	luava	0.13.1		790bfbedb9627fe71a9a72dcb92936815f7e488f
net.xdob.luava	luava	0.14.0		79f956395fa7ddd9059af42544db7acb01a19c39
net.xdob.luava	luava	0.14.1		3a1cbf489d6aa4d215556fec90cd155a65ba7ce4
net.xdob.luava	luava	0.15.0		012110564762dcf104880a45038c457a13022369
net.xdob.luava	luava	0.15.1		9227c2a580ee750402df38d63cbf10f7b0550b83
net.xdob.luava	luava	0.15.2		f93957effa151404181260ffc1e327ecb6aa8282
net.xdob.luava	luava	0.16.0		afc3ab24d1af1bb7b31dadc811ede1ec7610a655
net.xdob.luava	luava	0.17.0		dae024ec0b4b03f75e46f6d9d94ace11cb196244
net.xdob.luava	luava	0.17.1		519ec8581fed005fa0cfc47165bedfb067d660bd
net.xdob.luava	luava	0.17.2		0237b2780e94f1b449505356f0c000e7ee956ec8
net.xdob.luava	luava	0.18.0		c36747e7258a3c667376b462b5eb15435e3759f9
net.xdob.luava	luava	0.18.1		72063e92b90726a82eaaa79bd885698aef41b540
net.xdob.luava	luava	0.19.0		36984a4135d72ffb20d394b884b49e1ef2bd06b4
net.xdob.luava	luava	0.19.1		46f71f7981b77c090706d0144bd225bfdc5c39a3
net.xdob.luava	luava	0.19.2		4f4d336d728a1585ece43ee061807ccb998c3add
net.xdob.luava	luava	0.19.3		106f80ce2900819270afce27e47d45ec6547fa00
net.xdob.luava	luava	0.19.4		3b8e0a57d34bca48f0ac8fff13425b58ff3e18d1
net.xdob.luava	luava	0.19.5		c4b883ef960fbc521de21fbc831e89cbf516bd93
net.xdob.luava	luava	0.20.0		38f1b7d7cd860a539764e1e5ac5623f58dec8bbe
net.xdob.luava	luava	0.21.0		c37802b1abc06281cbbf244599244ac38aab3a3f
org.apache.activemq	apache-artemis-console	1.0.0		N/A
org.apache.activemq	apache-artemis-console	1.1.0		N/A
org.apache.beam	beam-sdks-java-io-debezium	2.29.0		1463744f6129a094c598afc4e9cfe22caa461811
org.apache.beam	beam-sdks-java-io-debezium	2.30.0		59dde83a869f13f141a0a7d54a03925d526f6b62
org.apache.beam	beam-sdks-java-io-debezium	2.31.0		b36735fce77b1823329f41deacd826e13e55b3ae
org.apache.beam	beam-sdks-java-io-debezium	2.32.0		886036ab2458a4f8ead11e0f1448eeb9bd37929c
org.apache.beam	beam-sdks-java-io-debezium	2.33.0		4e4c1a81306ed9921bf5a091cd8aec6507b571cb
org.apache.beam	beam-sdks-java-io-debezium	2.34.0		f9befeaa236f7b47d4ff039aa85090612bb3aad8
org.apache.beam	beam-sdks-java-io-debezium	2.35.0		6c5db512fcd5859e76116a35c73fb21e88009d77
org.apache.beam	beam-sdks-java-io-debezium	2.36.0		c79dedf0033627d2859b5be074b916fa5b863170
org.apache.beam	beam-sdks-java-io-debezium	2.37.0		9e9198cb29cae9e2a3cb912bc56fd4fec2d2e495
org.apache.beam	beam-sdks-java-io-debezium	2.38.0		547ee9e71133833517093ce1082e2bc764830ed4
org.apache.beam	beam-sdks-java-io-debezium	2.39.0		ed089f0f3dd9434c67b2820d33c436ceb9c8eefa
org.apache.beam	beam-sdks-java-io-debezium	2.40.0		c1fa79519e0cd151abaea6cb3b5d22ee6e847af9
org.apache.beam	beam-sdks-java-io-debezium	2.41.0		35ffe00791446f56d18bff8879e66b696228e8fb
org.apache.beam	beam-sdks-java-io-debezium	2.42.0		fe377b15e0fdcce20311a0387676bea6e8dfe436
org.apache.beam	beam-sdks-java-io-debezium	2.43.0		3bf91b3505521e2b77f9db3cc4e5121a790482fc
org.apache.beam	beam-sdks-java-io-debezium	2.44.0		d7ef0cbe0ec34d25379831d585b211cdb251d910
org.apache.beam	beam-sdks-java-io-debezium	2.45.0		c35b95fe2854233a3adff3a18fcd97d0817b5a55
org.apache.beam	beam-sdks-java-io-debezium	2.46.0		c9b8ad2bbbaa2f437598e61f2d1b10c87033b8f5
org.apache.beam	beam-sdks-java-io-debezium	2.47.0		c4fe8a519af268ea1452a73cae3b5fc56ec6e263
org.apache.beam	beam-sdks-java-io-debezium	2.48.0		cbfe59b48f1f4ce583928c9fb41a348b16a4d9ba
org.apache.beam	beam-sdks-java-io-debezium	2.49.0		0ef05538a7a0744ca3c61192f96cd5a2db4385d6
org.apache.beam	beam-sdks-java-io-debezium	2.50.0		09694acea6d3107ba869931e899b103c288388a8
org.apache.beam	beam-sdks-java-io-debezium	2.51.0		06b8dd196554c9aacfb481c74dd7470735d5a11b
org.apache.beam	beam-sdks-java-io-debezium	2.52.0		4353bfdc23bef7547812442f72e1f593087e51a6
org.apache.beam	beam-sdks-java-io-debezium	2.53.0		9a55838ebdedc9405c8b60fb4a690a195029a1ac
org.apache.beam	beam-sdks-java-io-debezium	2.54.0		23390f7e51cefef2c903960e93ee07812ba2fcbd
org.apache.beam	beam-sdks-java-io-debezium	2.55.0		5be380f2327f2859ea9195311d00094d8184a131
org.apache.beam	beam-sdks-java-io-debezium	2.55.1		298581f64d4cbc7cb1a13db8600255688d0d3cba
org.apache.beam	beam-sdks-java-io-debezium	2.56.0		fa8838f547b704adc28556be1296758d5296f133
org.apache.beam	beam-sdks-java-io-debezium	2.57.0		2a5214e3e643ac9435fec95292ac9fd92a76e605
org.apache.beam	beam-sdks-java-io-debezium	2.58.0		12a1c8becd3377c2c4cc1c258ab7ae9e20bebe40
org.apache.beam	beam-sdks-java-io-debezium	2.58.1		1728c4160caa026ea369df9ace157cb9f0cea8d8
org.apache.beam	beam-sdks-java-io-debezium	2.59.0		a088f0fa95363f9d7f369bf1a20d9bef3e06cbae
org.apache.beam	beam-sdks-java-io-debezium	2.60.0		637759dc9ee833f984f4acd46a2be5e66e27c816
org.apache.beam	beam-sdks-java-io-debezium	2.61.0		bbea3d0407edf49bfe172d15f917a714373878cb
org.apache.beam	beam-sdks-java-io-debezium	2.62.0		12304700f51024b6060ce45b56d64e77f227276f
org.apache.beam	beam-sdks-java-io-debezium	2.63.0		fa02cde81cd2b6b40f327ca4fca02a75f1334e06
org.apache.beam	beam-sdks-java-io-debezium	2.64.0		d457d7e0d21543f211931ebbe7265997bd50bf68
org.apache.camel	camel-debezium	3.0.0-RC2		b4c8c6968eae99102a5a82f57b4176a851d7c443
org.apache.camel	camel-debezium	3.0.0-RC3		808517b1c4db3474defd72e28fd4290568a8354d
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.1.0		9b810daf5e232d507166b94e3ecef8aa6d77edd1
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.10.0		2ba6170516ae885847f0bec36545396e82e3af48
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.10.1		4087ad6eee565a0f6cd2de7a45da9ce8e099a584
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.11.0		2f38e87f1ad9aeaecff8b5935a56cb15b6661d95
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.11.5		787243528bcae1d726eecba1daea0a977f8f212e
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.2.0		ed88efcc833aeb447c9bf758e80d2cba766d15de
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.3.0		9a7783ae928bff283de34a73c94e9eba7d0a3dac
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.4.0		843929ad093bed4912a16aba6366c5d05f4a93f4
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.4.4		d3356c9c0cbecac66d6b288b96cf2e269d482e4b
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.5.0		c01bb593d78562d0511bf4333696bea9c2dc2b6f
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.6.0		73d540645658c5c59ef879428afc0c2ad4631b8a
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.6.1		ede9403ef2799cd2c2fda90e767ba353102c1926
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.7.0		e777a20d086539fd5218c6c5a5ccb49bec9b6335
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.7.1		92f94456d6351c27e4369b6b76029ec3b0a089e1
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.7.2		6aa576e96e17885d8bda022f9b8b60fc30d38774
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.7.3		c5c19794026a9afef95005205476c971fbbc77e4
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.8.0		cd32bd0bb5700810901a4ea94816741501f9eacf
org.apache.camel.kafkaconnector	camel-seda-kafka-connector	0.9.0		66a35928e9c77e63b547f45327c98a01dfd5a001
org.apache.flink	flink-sql-connector-elasticsearch7_2.12	1.10.0		913f07b213ca1c45b9011a64417037a02d35e728
org.apache.flink	flink-sql-connector-elasticsearch7_2.12	1.10.1		65c9b1ffbc6b46dbee8f1beec754d62bb8acda3c
org.apache.flink	flink-sql-connector-elasticsearch7_2.12	1.10.2		806eb6439769a919b0aacacf4f6d012ca523634d
org.apache.flink	flink-sql-connector-elasticsearch7_2.12	1.10.3		52d0c2678b86bd3fb85332fe06351d6df1f40d19
org.apache.flink	flink-sql-connector-elasticsearch7_2.12	1.11.0		9fa00cbeb7eeb845849da527eed4fc89a4430bba
org.apache.flink	flink-sql-connector-elasticsearch7_2.12	1.11.1		f6a7f55b0395464e05f863ed306de75443c465d6
org.apache.flink	flink-sql-connector-elasticsearch7_2.12	1.11.2		7ce3064841023a35affae756fc6e309d09689bdf
