be.vlaanderen.informatievlaanderen.ldes.ldi	ldio-common	2.12.0		4ecc43c97be46ebf5ff08705d105e0299abd672f
com.amazonaws	aws-athena-federation-sdk	2025.7.1	shaded	f3dedb3c07b5d3cfef84349d6ab12be285b70451
com.amazonaws	aws-athena-federation-sdk	2025.7.1	with-arrow	938ee7177817ed031314842670dee6705f54b1bd
com.amazonaws	aws-athena-federation-sdk	2025.7.1	withdep	f3dedb3c07b5d3cfef84349d6ab12be285b70451
com.amazonaws	aws-athena-federation-sdk	2025.8.1		7bae6dcec7e1e919f753f43fa6bf4cb7dc55e887
com.amazonaws	aws-athena-federation-sdk	2025.8.1	shaded	e81d16b33830c594e3cb867e60b851e96f49d1d1
com.amazonaws	aws-athena-federation-sdk	2025.8.1	with-arrow	5e58e8310e5fcccc31b3e1cfe8fa8bf494a67de5
com.amazonaws	aws-athena-federation-sdk	2025.8.1	withdep	e81d16b33830c594e3cb867e60b851e96f49d1d1
com.antgroup.antchain.openapi	openapi-ak_1da5dd6b1f8c448e8a643a570edd63b8	1.0.0		b2e9af629768cb4b78fba78a0481fd72d2843d54
com.arkivanov.decompose	decompose-android-debug	0.2.0		N/A
com.arkivanov.decompose	decompose-android-debug	0.2.1		N/A
com.arkivanov.decompose	decompose-android-debug	0.2.2		N/A
com.arkivanov.decompose	decompose-android-debug	0.2.3		N/A
com.arkivanov.decompose	decompose-android-debug	0.2.4		N/A
com.arkivanov.decompose	decompose-android-debug	0.2.5		N/A
com.arkivanov.decompose	decompose-android-debug	0.2.6		N/A
com.arkivanov.decompose	decompose-android-debug	0.3.0		N/A
com.arkivanov.decompose	decompose-android-debug	0.3.1		N/A
com.arkivanov.decompose	decompose-android-debug	0.4.0		N/A
com.arkivanov.decompose	decompose-android-debug	0.5.0		N/A
com.arkivanov.decompose	decompose-android-debug	0.5.1		N/A
com.arkivanov.decompose	decompose-android-debug	0.5.2		N/A
com.arkivanov.decompose	decompose-android-debug	0.6.0		N/A
com.arkivanov.decompose	decompose-android-debug	0.6.0-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	0.6.0-native-compose-01		N/A
com.arkivanov.decompose	decompose-android-debug	0.7.0		N/A
com.arkivanov.decompose	decompose-android-debug	0.7.0-native-compose-01		N/A
com.arkivanov.decompose	decompose-android-debug	0.7.0-native-compose-02		N/A
com.arkivanov.decompose	decompose-android-debug	0.8.0		N/A
com.arkivanov.decompose	decompose-android-debug	0.8.0-native-compose-02		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-01		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-01-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-02		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-03		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-03-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-04		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-04-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-05		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-05-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-06		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-06-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-07		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-alpha-07-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-beta-01		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-beta-01-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-beta-02		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-beta-02-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-beta-03		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-beta-03-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-beta-04		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-beta-04-native-compose		N/A
com.arkivanov.decompose	decompose-android-debug	1.0.0-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.0		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.0-alpha-01		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.0-alpha-02		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.0-beta-01		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.0-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.0-compose-experimental-alpha-01		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.0-compose-experimental-alpha-02		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.0-compose-experimental-beta-01		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.1		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.1-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.2		N/A
com.arkivanov.decompose	decompose-android-debug	2.0.2-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-alpha-01		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-alpha-02		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-alpha-03		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-alpha-04		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-alpha-05		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-alpha-06		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-alpha-07		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-alpha-08		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-beta-01		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental-alpha-01		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental-alpha-02		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental-alpha-03		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental-alpha-04		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental-alpha-05		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental-alpha-06		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental-alpha-07		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental-alpha-08		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.0-compose-experimental-beta-01		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.1		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.1-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.2		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.2-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.3		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.3-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.4		N/A
com.arkivanov.decompose	decompose-android-debug	2.1.4-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-alpha01		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-alpha02		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-alpha03		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-alpha04		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-alpha05		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-beta01		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-beta02		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-compose-experimental-alpha01		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-compose-experimental-alpha02		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-compose-experimental-alpha03		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-compose-experimental-alpha04		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-compose-experimental-alpha05		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-compose-experimental-beta01		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-compose-experimental-beta02		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-dev01		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.0-dev02		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.1		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.1-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.2		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.2-compose-experimental		N/A
com.arkivanov.decompose	decompose-android-debug	2.2.3		N/A
com.crypteron	cipherstor	2015.12.1.0		ad42f2a44e330bce9493ddfecc12a0d5131a828f
com.crypteron	cipherstor	2016.4.1.0		aa63689d19e28f251047369c8188ae845c3c3b3d
com.crypteron	cipherstor	2016.5.1.0		779692afac905cff279134323a91f9aa03df1c59
com.crypteron	cipherstor	2016.8.1.0		0ed6b6707602470aef4a313101e11810c4fb186f
com.crypteron	cipherstor	2016.8.1.1		0fe20414b4bada9f12d8e98f0eca854ec820aecc
com.crypteron	cipherstor	2017.1.1.0		649dc783a18406c42fcecaa7fbee173993477fe3
com.crypteron	cipherstor	2017.1.2.0		d8bc2667f14115c60c59d6c063076a682e647842
com.crypteron	cipherstor	2017.3.1.1		59f1274b82462949ae338278996487c86b1762ec
com.crypteron	cipherstor	2017.7.1.0		9af5f34fb05824bdef725f3304560b7dae33da24
com.crypteron	cipherstor	2017.7.1.1		61da5c952b53c6f1443237d46b757672492ef9a8
com.crypteron	cipherstor	2017.7.1.2		40d82e565bafd8885d335e0d9538d78342013aef
com.crypteron	cipherstor	2017.7.1.3		43c333be38f80a620ab0ef90f521e1e0102ab898
com.crypteron	cipherstor	2017.8.1.0		f05fd3adc1ab98ca2c3d1551b28d32a29bbd5da2
com.crypteron	cipherstor	2018.1.1.0		5a21f7cf637c91955246340a3444225bf1c0b338
com.crypteron	cipherstor	2019.11.1.0		8cd51abbc5f742f79c03c9ddaf7c162c16a1738a
com.crypteron	cipherstor	2019.6.1.0		0c59d0d8eb4b32f699b63fbe1253744ecd8c02e9
com.crypteron	cipherstor	2020.4.1.0		3bdedfd99805333d5424f02c943cd669e72ab592
com.crypteron	cipherstor	2020.4.2.0		6fbe54e875660f11b6d3b7ce13deae7d17464bc1
com.crypteron	cipherstor	2020.5.1.0		4844637ca7ab00b6d318831e65d4a7935c7539d5
com.crypteron	cipherstor	2020.5.1.1		69c9008f746d046ab68eaabb04abce4ed4af6b39
com.develouz	library	1.0.0		N/A
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0		c26bd1ad0f4fc781a994efd2a44ebe9b6c13fbaf
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-PRE1		321c972a3821a0b0c01b1c4e9c0446197f8331bd
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-PRE2		2c25e4a88ad16c516a81960d4575cbf02b1c4820
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-PRE5		9ec4c4cb66cb17c5f2318764a86f29fc74dcf8b2
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-PRE6		da781c56198ca98ad4b8d35e425c56590f00b191
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-PRE7		745d599f2b5b298ddb0f17ce9b77e3c6ecb26417
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-RC		83b8a1d49be18650ae313d7b365153640bedf798
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-RC2		b88f569f724e03196a7f8edf357d7ff922bce91d
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-RC3		cc7b1c1bc1377edc21be5dc80ceb9d117eea0b43
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-beta6		992d0db559f019c630744cee8a9a1997cdcfc5c5
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-beta8		bd7c59b2baad3c997f20c8f3260eb054dffc26df
com.devops4j.skeleton4j	skeleton4j-spring	1.0.0-beta9		fd650e85782e745b081aed45f18467ee8fd15d77
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.0		09f27bd1c820292c300177596af553122c1f88d7
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.1		5489fa154e39e32fa2aee383dbc7d36dc702e97c
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.1.1		435e5ae930c1a682e92785b676d8324d0121d6d8
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.1.2		5554a6f9f0c44c7c0e51c80a4d95af303758536c
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.2.0		c4ef5d380110437b8835530011f7808422be32f0
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.2.1		5febb6bb31a73787005a664f1e535ff0f6c514e4
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.2.2		377dbeef79a1030d81cbc54783824ad9ed9a7435
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.2.3		258b8a772726ef0dee34cfe0cac2fedadf5cc6f1
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.2.4		c45fdcd96354dc9dfc412e2256ecf05614264162
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.2.2.5		cebb18b3f25e4bdbc6210e25011faa14fb12c640
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.0		4ce51b2cd6078485417be6f73b351182245d35f9
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.0.1		a183ba1851d3e76819d2dd53d86d089cef8c4d2c
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.0.2		cd9210bea4c545900b9b51c5fb83d5a427717796
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.0.3		b0e7213f5618ec838f9f4e8480858a3bb5816366
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.0.4		08956079f734c4f5ff9923ad8e837710003bac07
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.0.5		a39f82a0d83516014654de6138809e7e4ea8c92b
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.0.6		4dea884eb0b904183fd4ca83e405b8f48443d8c0
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.0.7		16a4f1c2c36a08e021e295a45200a37fcf26be5f
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.0.8		51b5906f4f7953b5c0eee324adf6aa59e321002d
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.1.0		99d4a7e9f709b828caa5a4d7bf29eff3b52106e7
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.1.1		4db449d6aaa001c23ead573f8469fd7135bbff95
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.2.0		cae4c17f3f9eee6deef912959a3027c983209985
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.2.1		50fbeb28143720141ce8d3d93323623021a652fb
com.funixproductions.api.twitch.auth.service	funixproductions-twitch-auth-service	1.3.3.0		6025674dee60a9d8e4a37d3b675e9a20ab8c9862
com.github.alexarchambault.tmp.ammonite	ammonite_2.12.7	2.3.8-125-0c2846b7		f49db52ae59bbc3124d50004ff284499dce63063
com.github.alexarchambault.tmp.ammonite	ammonite_2.12.7	2.3.8-126-b13d995b		0ec0fcb50c364f64132a94714ad80841e6fa5a2a
com.github.alexarchambault.tmp.ammonite	ammonite_2.12.7	2.3.8-91-0bf267c2		891458c381cfe77aded8deeac25fade4463a6c68
com.github.alexarchambault.tmp.ammonite	ammonite_2.12.7	2.3.8-93-f3ac22ce		399077f2177433360d41b6f8bad17ccd59cd40b6
com.github.cafdataprocessing	worker-policy-converter-qa	1.0.0-3		ce4df8582b07fa5855dca440ca270edc0d51ad02
com.github.cafdataprocessing	worker-policy-converter-qa	1.1.0-21		3b1d852bf1f7354d7d3ff11117390ac60c521b37
com.github.cafdataprocessing	worker-policy-converter-qa	1.2.0-43		f65be9066d5f6f6971c0521c0ada25dc50ad3c80
com.github.cafdataprocessing	worker-policy-converter-qa	1.3.0-48		5fe6483a19ab9319ccaea93b63c83abe642e6f26
com.github.cafdataprocessing	worker-policy-converter-qa	1.4.0-60		8ffb10898f33065aa103effccf779f21faab054e
com.github.cafdataprocessing	worker-policy-converter-qa	1.5.0-84		5b4e8112120219292ec183a3b02e97198bccd7eb
com.github.julien-truffaut	monocle-unsafe_3.0.0-RC3	3.0.0-M5		edd02f261208013c32e7740356c531bd3d608bca
com.github.os72	protobuf-bom-shaded-3-11-1	0.9		N/A
com.github.pwliwanow.foundationdb4s	foundationdb4s-core_2.12	0.1.2		389d8e5551e0c0dbd62d70533509bc05f2edadad
com.github.pwliwanow.foundationdb4s	foundationdb4s-core_2.12	0.2.0		5f61a890eec35e43c552ec7c81497a63fdeae710
com.github.pwliwanow.foundationdb4s	foundationdb4s-core_2.12	0.3.0		8b09cf09a27a13faaf8abe1966b5c507152adb92
com.github.pwliwanow.foundationdb4s	foundationdb4s-core_2.12	0.4.0		c350e9cba42eac6e91c32dee9fbf7bec048f2141
com.github.pwliwanow.foundationdb4s	foundationdb4s-core_2.12	0.5.0		e1ff5778a98467551b5141fd85424443646e0752
com.github.pwliwanow.foundationdb4s	foundationdb4s-core_2.12	0.6.0		5573eef1a6e00759845e774b828a9173447587bb
com.github.pwliwanow.foundationdb4s	foundationdb4s-core_2.12	0.7.0		efab4ca8dd7b57eb4391be3ab0669b6e853eeb1c
com.github.pwliwanow.foundationdb4s	foundationdb4s-core_2.12	0.8.0		b1c9fa36720deb84236a4a6e3c346888d4ef6669
com.github.pwliwanow.foundationdb4s	foundationdb4s-core_2.12	0.9.0		8eb9a3cc6b3170eb3c864255352c55eeb52ee91f
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.1.0		8e9db75a2306e744ef902517d317e642c1c794fc
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.10.0		999bddf300e3955f75807786df4dc598d4aa54cd
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.11.0		e911fbdfbfc475502103dca3af24a60c5c108ff0
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.12.0		7c2950646eb9384ff4f41604576887744ac1b813
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.13.0		7da416530357b67fd616110c06176895e582b483
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.14.0		19ab37112a7e831a8f29cc5754633b5050d245fa
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.15.0		83ef1999883d22b78a3776b261df425cefcc23ed
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.16.0		9c897d47d8acac0d75341f73dbeeb8fae411896b
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.17.0		36bf630c1e9ebd2b85339406dd83d1bc6b727890
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.18.0		49be20892d049ce54f80bfc5f407f02c8f606464
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.19.0		b4dda180b44b978feca5b45431541554b1211e68
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.2.0		db635fbcf18166ed4e3b071bbc4b6c207e48aef3
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.20.0		f32106c21e27d2e35edc32218efbbc6c112f5d89
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.21.0		24fd277610d43aaedd4c53fd82522e4dea3c72d8
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.24.0		19dd8429d6a82722aa4a2b62d165094f73f37ddc
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.25.0		827ce7c0acad386103797ebd369583e1cbc2f595
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.26.0		1d5c6da7cc592bece91a3d3f52b45096ca1ead0f
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.27.0		c7f388e5f245500680fd7ff74623fdd3a3bec730
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.28.0		0cb1bcaf41ed31b0f656a402dfc123e797f7134e
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.29.0		ec1c9ef825dc2e411a3affec14f37ff1d422d301
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.3.0		79dd8b35f794988c3abf6d92647d0938014fcb51
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.30.0		f04537ad3e6982dea0d7711d391723ccf2dcd213
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.31.0		c2c9fe10f677df1a86975916fff277d572491b34
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.32.0		3d8b4b2b6ef287f3f4fd24b7d2f478b661a4abb0
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.33.0		91f1263aed643672c82fcf929672330c15c957f9
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.34.0		dab3abe029c99166e61f5a2a0315121f8d468c90
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.35.0		4b3a56a25afd14f09f4639faf90f690e5dea25e2
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.36.0		39cfda4815d4aff414ac35bc8be06f767ee6c89b
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.37.0		811665e3c2b9a9472a8d81f66b87c13fc9ec6c41
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.38.0		9c2013c08875a6204b9e149cd1166c20dde25bdb
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.39.0		3053ba88ca78a86d3eb28c17be45c6826c134796
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.4.0		523cb369539e67293da8358d198f67dd6fd009f7
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.40.0		d339aa39fcf5dbc2a2b5d0f747731621ceb12316
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.41.0		7fcb9d697c4f8fb120389f7f8a4f79421a2124f5
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.42.0		97f55611e607be269eb75c85d1ec8610066006be
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.43.0		1a4fd1bbb67a1832426b49843022b8638fa64da5
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.44.0		a92f75faf6450545e482aa3d3a8a183ae6d66953
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.45.0		8f3408f6b7d09c9340756b6f8bf72f4264d3467d
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.46.0		9a6035d4312c5f27d5631e6ab11a3b20eb440d1d
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.48.0		cd760569b7f9a8a7f5e04f7655f9632b83452e0a
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.49.0		9e0449f93ba2de3567a2f3c65c80923d5e6b178c
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.5.0		f151f34eb69ac49affb6f1592ae60392b2c96ccd
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.50.0		0d79564fcad47e54c9a8003fb282ad4a4696bdaf
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.51.0		08b1eb9a5926fb7aebaf463236c1475d8c22f33b
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.52.0		9475e5f9439a7163dc7e18b726ec2371acff4eea
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.53.0		5ccfa8205082c9d6901aec7a8694cece6a71d2e6
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.54.0		80e445e9cb361aa4b6ceec66b11ea6189b12bf27
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.55.0		64de1709e36726330bf0d61cb360cc513f3315e7
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.56.0		d29d8d286181413991860694801412fbaac69554
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.57.0		d7d1d9b027b6f9a7de7fb14ce4d1ed7d54414f95
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.58.0		7e6c54f610a1843ab15ada9235f866212c843b4a
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.59.0		92b84603b8ae682f249e7a36c34f5645962442d9
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.6.0		66adf72b681dfe19850271600bfd0b50bf51f4b1
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.60.0		420146a8fa46056e34d58536029ca7eb56591ac7
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.7.0		652615464a4dbb1439a459588b25707fb9352938
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.8.0		fea3e4f61784af665e0948ed47e1d5420b976ed9
com.google.api.grpc	grpc-google-cloud-bigquerydatapolicy-v1beta1	0.9.0		b94a4cf5efabd4116490738d3fd50020109a2542
com.googlecode.apparat	apparat-archetypes	1.0-RC9		N/A
com.googlecode.apparat	apparat-archetypes	1.0.RC4		N/A
com.googlecode.apparat	apparat-archetypes	1.0.RC5		N/A
com.googlecode.apparat	apparat-archetypes	1.0.RC6		N/A
com.googlecode.apparat	apparat-archetypes	1.0.RC7		N/A
com.googlecode.apparat	apparat-archetypes	1.0.RC8		N/A
com.io7m.smfj	com.io7m.smfj.validation.main	0.10.0		c2f33bb806c2ad00ac0d211efbaf8088b61041e4
com.io7m.smfj	com.io7m.smfj.validation.main	0.11.0		34e423f919e90438989ded1ca845aee4dc665628
com.io7m.smfj	com.io7m.smfj.validation.main	0.12.0		1916596685a04a1d47bedb21326b89721413e30b
com.io7m.smfj	com.io7m.smfj.validation.main	0.13.0		7fce134ef70fcc45ad71526291807eb1959a73e7
com.io7m.smfj	com.io7m.smfj.validation.main	0.14.0		8afd953746775202d2f15a7f1307b335c739de3f
com.io7m.smfj	com.io7m.smfj.validation.main	0.15.0		4eb4478e273a3783f9177fa2cd04a05f970e0bb3
com.kapeta	redis	0.0.1		67443a128ba2b7267ba9c88bc13a2b11b084e0ee
com.kapeta	redis	1.0.0		f2b4777f980bb1ee897893fa52adeaeb163095c6
com.kasisoft.mgnl	ks-mgnl-dependencies	5.6-0		N/A
com.kasisoft.mgnl	ks-mgnl-dependencies	5.6-1		N/A
com.kasisoft.mgnl	ks-mgnl-dependencies	5.6-2		N/A
com.kasisoft.mgnl	ks-mgnl-dependencies	5.6-3		N/A
