be.vlaanderen.informatievlaanderen.ldes.ldi.nifi	skolemisation-transformer-processor	2.12.0		N/A
org.kie	kie-service-spring-boot-archetype	7.57.0.Final		ff35492d0b91396c95f51e4c2ccd6a3197ac8bd0
org.kie	kie-service-spring-boot-archetype	7.58.0.Beta1		8421038c4168f96f18d2a0f34817b44256a0ec43
org.kie	kie-service-spring-boot-archetype	7.58.0.Final		de936a4344745ec6664c38df78be8d742cec4ace
org.kie	kie-service-spring-boot-archetype	7.59.0.Beta1		a04f355bcdd69d3ee00e82d56456cf5d5b099992
org.kie	kie-service-spring-boot-archetype	7.59.0.Final		952e6dd40a8e129a0990ef904ec457679815e312
org.kie	kie-service-spring-boot-archetype	7.60.0.Final		4a9c4f632c6f586a955c2c225a6d3d783ab79840
org.kie	kie-service-spring-boot-archetype	7.61.0.Final		e9741ee30a3b950ee8cdbd1fbbbfaa0180eed54c
org.kie	kie-service-spring-boot-archetype	7.62.0.Final		8061a2566e50e2e1389cc571bb77d0e6d9e3683a
org.kie	kie-service-spring-boot-archetype	7.63.0.Final		5078d30bd40ac6f24295c7b7ee366717ae5ae850
org.kie	kie-service-spring-boot-archetype	7.63.0.t20211129		771508bd2ec9ba9c823619f49ae63032d79d3f34
org.kie	kie-service-spring-boot-archetype	7.64.0.Final		9128dc125c30a1e5e18dd83856ba71c5642d1cb9
org.kie	kie-service-spring-boot-archetype	7.65.0.Final		6f30b16761879d01e98f7e36cd86704206c9186f
org.kie	kie-service-spring-boot-archetype	7.66.0.Final		45d285a83f232610509af8a78197c3f262b88241
org.kie	kie-service-spring-boot-archetype	7.67.0.Final		47399fd6dc7b15107eda3d77e5e8d8f7c6434458
org.kie	kie-service-spring-boot-archetype	7.68.0.Final		2b7337406e3677a587af4656a9b799ba8c412c92
org.kie	kie-service-spring-boot-archetype	7.69.0.Final		d2ce59038eeb2a7ea712f2b0d0412ff3fbc106eb
org.kie	kie-service-spring-boot-archetype	7.70.0.Final		f6aee53f7bd676b90285db04605735ac86a7da6b
org.kie	kie-service-spring-boot-archetype	7.71.0.Final		1c0f27c578b6f022f1fd6d7ef3e806fea527adb2
org.kie	kie-service-spring-boot-archetype	7.72.0.Final		b19502b1418be1c4385e50f4f865e11d03e239f4
org.kie	kie-service-spring-boot-archetype	7.73.0.Final		9e7928be2a9e72cab40572982bf9583db9f41fe1
org.kie	kie-service-spring-boot-archetype	7.74.0.Final		5e53b3516f0722b2b28e1ca53e8027b460a92642
org.kie	kie-service-spring-boot-archetype	7.74.1.Final		cdbe01a3566d32b3f3e92a88274b6d29f769e3b3
org.kie	kie-service-spring-boot-archetype	8.13.0.Beta		7ff79be50e8f1fe8760528189db72fbf7e312c08
org.kie	kie-service-spring-boot-archetype	8.14.0.Beta		dd08f4091e8346820d36f89e187f32e9df258be4
org.kie	kie-service-spring-boot-archetype	8.14.1.Beta		d2c83dc5aceb7f86d54d266a3423571e64f812de
org.kie	kie-service-spring-boot-archetype	8.15.0.Beta		c3ec5612715679330214c7bcac87351270f3529a
org.kie	kie-service-spring-boot-archetype	8.16.0.Beta		8341027c62fbcceb099e163f9e12edb871291329
org.kie	kie-service-spring-boot-archetype	8.16.1.Beta		064b9d11b4d59c5caa2e7bb8e549059deffd43a7
org.kie	kie-service-spring-boot-archetype	8.17.0.Beta		42fe15052539de9424e56743487649c275708f59
org.kie	kie-service-spring-boot-archetype	8.18.0.Beta		d3985b797c91a4a50f29123f6bebed493427941e
org.kie	kie-service-spring-boot-archetype	8.19.0.Beta		ba5c6ed94e87917757fa87e25eaf383729e6a104
org.kie	kie-service-spring-boot-archetype	8.20.0.Beta		556a10467d843ade3e4709e911991f0bfe257e0a
org.kie	kie-service-spring-boot-archetype	8.21.0.Beta		80a61104022bf6e7307d68d204fb1d6ade2df6bf
org.kie	kie-service-spring-boot-archetype	8.22.0.Beta		2e5a066e7e003439ceb1e8f10e0481130eef55dc
org.kie	kie-service-spring-boot-archetype	8.22.1.Beta		aa6d786123719a243f088aabc96306c6fa3f50f9
org.kie	kie-service-spring-boot-archetype	8.23.0.Beta		634eb5906b0936ac440473e2b351be9be1f5604e
org.kie	kie-service-spring-boot-archetype	8.24.0.Beta		d732a669bf0c630858d4689449ed02f89a149ca8
org.kie	kie-service-spring-boot-archetype	8.24.1.Beta		e838950209c0f24588b1eeee49019da963928a1e
org.kie	kie-service-spring-boot-archetype	8.25.0.Beta		a1c9dded0f57617cdab5a4e60acee2da7ed9b9b6
org.kie	kie-service-spring-boot-archetype	8.26.0.Beta		92ec36cffc44a775f9996b7d836358714e2ba3c8
org.kie	kie-service-spring-boot-archetype	8.27.0.Beta		9843b192c29dc7f1cd41877afc67d48bb40649eb
org.microbule	microbule-decorator-parent	0.1.0		N/A
org.microbule	microbule-decorator-parent	0.1.1		N/A
org.odpi.egeria	lineage-warehouse-services-client	5.0		ac02858944eb150c0c1518c8bb7ffb48d88b6e54
org.odpi.egeria	server-chassis	0.1		N/A
org.odpi.egeria	server-chassis	0.2		N/A
org.odpi.egeria	server-chassis	1.0		N/A
org.odpi.egeria	server-chassis	1.1		N/A
org.odpi.egeria	server-chassis	1.2		N/A
org.odpi.egeria	server-chassis	1.3		N/A
org.odpi.egeria	server-chassis	1.4		N/A
org.odpi.egeria	server-chassis	1.5		N/A
org.odpi.egeria	server-chassis	1.6		N/A
org.odpi.egeria	server-chassis	1.7		N/A
org.odpi.egeria	server-chassis	1.8		N/A
org.odpi.egeria	server-chassis	2.0		N/A
org.odpi.egeria	server-chassis	2.1		N/A
org.odpi.egeria	server-chassis	2.10		N/A
org.odpi.egeria	server-chassis	2.11		N/A
org.odpi.egeria	server-chassis	2.2		N/A
org.odpi.egeria	server-chassis	2.3		N/A
org.odpi.egeria	server-chassis	2.4		N/A
org.odpi.egeria	server-chassis	2.5		N/A
org.odpi.egeria	server-chassis	2.6		N/A
org.odpi.egeria	server-chassis	2.7		N/A
org.odpi.egeria	server-chassis	2.8		N/A
org.odpi.egeria	server-chassis	2.9		N/A
org.odpi.egeria	server-chassis	3.0		N/A
org.odpi.egeria	server-chassis	3.1		N/A
org.odpi.egeria	server-chassis	3.10		N/A
org.odpi.egeria	server-chassis	3.10.1		N/A
org.odpi.egeria	server-chassis	3.11		N/A
org.odpi.egeria	server-chassis	3.12		N/A
org.odpi.egeria	server-chassis	3.13		N/A
org.odpi.egeria	server-chassis	3.14		N/A
org.odpi.egeria	server-chassis	3.15		N/A
org.odpi.egeria	server-chassis	3.2		N/A
org.odpi.egeria	server-chassis	3.3		N/A
org.odpi.egeria	server-chassis	3.4		N/A
org.odpi.egeria	server-chassis	3.5		N/A
org.odpi.egeria	server-chassis	3.6		N/A
org.odpi.egeria	server-chassis	3.7		N/A
org.odpi.egeria	server-chassis	3.8		N/A
org.odpi.egeria	server-chassis	3.9		N/A
org.opendaylight.didm	features-didm-ovs	0.2.0-Beryllium		4655a95c62b80ea16cd31c485bc1440e9b46133b
org.opendaylight.didm	features-didm-ovs	0.2.1-Beryllium-SR1		f46ccc4de6c8d741bb1fd1e17cfb5fdbbf2573a9
org.opendaylight.didm	features-didm-ovs	0.2.2-Beryllium-SR2		7d4dd230e2071a7b3faf020e3792a2cd1bb58de4
org.opendaylight.didm	features-didm-ovs	0.2.3-Beryllium-SR3		c35e6e71f2c7d8e7d13004b6ea6fe23f024622fd
org.opendaylight.didm	features-didm-ovs	0.2.4-Beryllium-SR4		4a92c0687f258261f51f8d014d46c3b974beb2f0
org.opendaylight.didm	features-didm-ovs	0.3.0-Boron		ee6e11c64ca7217f74601cab369ed2c15df6dc4a
org.opendaylight.didm	features-didm-ovs	0.3.1-Boron-SR1		7a0dd7380fee33caa7fad06204a6ba8b1fa6107a
org.opendaylight.didm	features-didm-ovs	0.3.2-Boron-SR2		eaedacb02ce978688fecfda92dddf89362cbc883
org.opendaylight.didm	features-didm-ovs	0.3.3-Boron-SR3		2d0966fd57b69ed83ad6f18ea60c60f375544cae
org.opendaylight.didm	features-didm-ovs	0.3.4-Boron-SR4		b597643e74d7e9a47756bf5f59685a155c7ee85f
org.opendaylight.didm	features-didm-ovs	0.4.0-Carbon		e4a68ed434aa38326c71ba17916fb38884c5a2e1
org.opendaylight.didm	features-didm-ovs	0.4.1-Carbon		75cf7d8a6adce74aed7f87cee807e566d3ce5951
org.opendaylight.didm	features-didm-ovs	0.4.2-Carbon		07233208ae0405cc15fb5082b50ef5566f1a6633
org.opendaylight.didm	features-didm-ovs	0.4.3-Carbon		52554a5d3073011ff30028291b7a13a6375b66ca
org.opendaylight.didm	features-didm-ovs	0.4.4-Carbon		49ddc548a023fcc24fb1bdab4d8e2c0e84f70542
org.sakaiproject	sakai-jldap-provider	11.0		aefc6ea2d6723fb89f330b5e379341f400f8f267
org.sakaiproject	sakai-jldap-provider	11.1		f3708017bb701dd6a2e66570adfa9239418325bc
org.sakaiproject	sakai-jldap-provider	11.2		ea255a18c282808ecf5cb92c2697df45d720d8b0
org.sakaiproject	sakai-jldap-provider	11.3		8dc9049c83c320c1b296c2e74c9589166fbcf174
org.sakaiproject	sakai-jldap-provider	11.4		30bbe84e970b469da9ba843cba91d1b448e2479c
org.sakaiproject	sakai-jldap-provider	12.0		141b2f1e3c52bcbdca81bb93f04b65b9fbb3b30f
org.sakaiproject	sakai-jldap-provider	12.1		89628890178be95227ed1b537db17d8685efcefc
org.sakaiproject	sakai-jldap-provider	12.2		81bcff85bcd326aaf5df5d18cf59fdd916429ddd
org.sakaiproject	sakai-jldap-provider	12.3		4ac1a9c443018b3b9c4f6aa9241b4d006cfa504e
org.sakaiproject	sakai-jldap-provider	12.4		315e6dd19c82fb7c4644201e7983c745100c63cf
org.sakaiproject	sakai-jldap-provider	12.5		189fcc22eb8d9b734f7ce06cf0e6041c638f3700
org.sakaiproject	sakai-jldap-provider	12.6		3fb6cde2d5742eac0afd5b118407305db5f717dd
org.sakaiproject	sakai-jldap-provider	12.7		fdd533aed21842bdbf263c4274261d04886a9cda
org.sakaiproject	sakai-jldap-provider	19.0		3d674009fc2c0a3dae3b606d34d9548585b49a98
org.sakaiproject	sakai-jldap-provider	19.1		a469dcb2071e9718c3ba04728674c085308e60f3
org.sakaiproject	sakai-jldap-provider	19.2		7cc9ad019d727e6854c202ed0619755486b1d120
org.sakaiproject	sakai-jldap-provider	19.3		14d4e5e7c93ab89c3adc5d666b9a45c74d7750c3
org.sakaiproject	sakai-jldap-provider	19.4		a928cb0390dc2860606b0fd73e12db0018ba56ef
org.sakaiproject	sakai-jldap-provider	19.5		992503abbce02b4d076ce59cbf90026594a763c7
org.sakaiproject	sakai-jldap-provider	19.6		d83b08d36c8020b833ec18edeff2a55c48bc5d6c
org.sakaiproject	sakai-jldap-provider	20.0		884c0e18e1eba8f8e2b81ac2420a3d8c6445ad0d
org.sakaiproject	sakai-jldap-provider	20.1		38aeceb73e4890e8c4e4685636db86c0bfaa9a97
org.sakaiproject	sakai-jldap-provider	20.2		1d4ef1b8eb86294f232063d105900cc1f7eb6eff
org.sakaiproject	sakai-jldap-provider	20.3		6697bc73a47193ddf5fc7e02b76581f0f4ef0fb1
org.sakaiproject	sakai-jldap-provider	20.4		1fc08694034a7f0ebcf79f19838141016171f92f
org.sakaiproject	sakai-jldap-provider	20.5		63d1d354b1223e49eb6b520ce13af480b31f2808
org.sakaiproject	sakai-jldap-provider	20.6		74674e1c147e92e92adcca654e1826bbdd238756
org.scala-debugger	scala-debugger-tool_2.12	1.1.0-M3		e298396a12a0e19e14b15dce922a489c1fb24b9b
org.scala-native	nscplugin_3.1.1	0.4.10		fe4f65722ef647c033a73089a01b32751e5dce3d
org.scala-native	nscplugin_3.1.1	0.4.11		13d1af8d82fd69f9462a0337a47c152808c08b4e
org.scala-native	nscplugin_3.1.1	0.4.12		6fedfe74a3c1e7ec5b4f4538fb04d6fb10ec2176
org.scala-native	nscplugin_3.1.1	0.4.13		1ee42529316e0f78cc9a22ab453986b1f3d49720
org.scala-native	nscplugin_3.1.1	0.4.14		d8c5f5deb18015afb31b4ab9e49f405f8462822e
org.scala-native	nscplugin_3.1.1	0.4.15		83b68cf4a429541045d75cf892b99a05fc104394
org.scala-native	nscplugin_3.1.1	0.4.16		bf6e5e57df44ab1d738c6fe4634edf541d3e5d34
org.scala-native	nscplugin_3.1.1	0.4.17		2a2a49db9ffd5fdce996563419235c56a74e43c0
org.scala-native	nscplugin_3.1.1	0.4.3		6e0174b0af2ffbb797c7cade66c694d9112f52e2
org.scala-native	nscplugin_3.1.1	0.4.3-RC1		78b7940f628b3280b7c88bcac7c899c8ce6e6f0c
org.scala-native	nscplugin_3.1.1	0.4.3-RC2		e746956727d03385a37a5eee7a51e3135c122685
org.scala-native	nscplugin_3.1.1	0.4.4		86f7bf4c9614b5349da1b7412d2881f4b264d62b
org.scala-native	nscplugin_3.1.1	0.4.5		11f7a6737fa420ece3bf60e036c2af1813dba523
org.scala-native	nscplugin_3.1.1	0.4.6		b278a6615d525e5bd4f2fcbf8a54a56e22ca48ff
org.scala-native	nscplugin_3.1.1	0.4.7		6434ecc37126b97256191eaff3a1f3d182ecf09a
org.scala-native	nscplugin_3.1.1	0.4.8		2ef4b232fafcf3e4e0ccba01e72d7a2c87b9f721
org.scala-native	nscplugin_3.1.1	0.4.9		1e7bb6937c9563e93af52a03cac4afac8409da12
org.tpolecat	natchez-opencensus_3.0.0-M2	0.0.14		0a22b94ac407115499fbb4f2dec5b409783be332
org.tpolecat	natchez-opencensus_3.0.0-M2	0.0.15		d78113fb72fea72206f6fe17ec47bb8b11ba1aa0
org.tpolecat	natchez-opencensus_3.0.0-M2	0.0.16		b823012d33fbed6446316b3df8a9fc272d34294e
org.tpolecat	natchez-opencensus_3.0.0-M2	0.0.17		d1372777c265657f15103b23d260cc2627efd661
org.tpolecat	natchez-opencensus_3.0.0-M2	0.0.18		9435701d7ebc35efc78c23624d6a5b4dfd2f1b31
org.tpolecat	natchez-opencensus_3.0.0-M2	0.0.19		5955c123e41f46dadfc6fe9c78559a13f448c5df
org.tpolecat	natchez-opencensus_3.0.0-M2	0.1.0-M1		1ea98a069dba5a91397026bd5dd3ce48e207d959
org.tpolecat	natchez-opencensus_3.0.0-M2	0.1.0-M2		b4da3ab40e5e63a7bf870058e5a3e345b8ec3a1f
org.tpolecat	natchez-opencensus_3.0.0-M2	0.1.0-M3		e453522d71c8417517578f4fdfd8b34489cca0a6
org.vx68k.webapp	webapps-parent	1.0		N/A
org.webjars.npm	material__tab-bar	0.38.0		4742f040cd1480bae7d168f5214e93cf58222f1d
org.webjars.npm	material__tab-bar	0.38.1		1e67553b2850147f07cfa5aa2cef7d87a4e2682b
org.webjars.npm	material__tab-bar	0.39.0		59bc3f78e06dec8500603017f7ef66af02a72b9c
org.webjars.npm	material__tab-bar	0.39.0-0		f0dfdb6c74585af6275c5dd62f74d2c3a0a71549
org.webjars.npm	material__tab-bar	0.40.0		19013bc4f7825a95551d43e59eade8a1f0d73a1f
org.webjars.npm	material__tab-bar	0.40.1		63d801fc5bf143e78be4a4181ec9203b3892f2ab
org.webjars.npm	material__tab-bar	0.41.0		27f86783eb8e109d277cb600609de4be2805f50a
org.webjars.npm	material__tab-bar	0.42.0		affdda70b0d97dc31a94db1ea77eaa3c2df08f1f
org.webjars.npm	material__tab-bar	0.43.0		715f9707c8d85585c04da27aedb833299a049675
org.webjars.npm	material__tab-bar	0.43.1		6af5053d605763ea1fcb8add97f8dbbb20aaa898
org.webjars.npm	material__tab-bar	0.44.0		c6939433a223c43a299aa9959b4e780366dd5777
org.webjars.npm	material__tab-bar	0.44.1		7087bdf6d9ea7c26e89aa0ff71d5ab966639856c
org.webjars.npm	material__tab-bar	1.0.0-0		ae07e9d4e02c6e3840723fab44e3cf3a50a4373f
org.webjars.npm	material__tab-bar	1.0.1		e0a99f289cb9e270b551c92c3e38c61860eac383
org.webjars.npm	material__tab-bar	1.1.0		6c9dc60e313620bb862140c590c3f8868a8bab9c
org.webjars.npm	material__tab-bar	1.1.1		be976a2978990f92e37a2a89b8d79401b7bdf44a
org.webjars.npm	material__tab-bar	10.0.0		0c55907fb5faf0694b0500fe45d9d50e0a03c638
org.webjars.npm	material__tab-bar	11.0.0		1eda8cb41fc4e1d613bc5360600ed65179ce130b
org.webjars.npm	material__tab-bar	12.0.0		3e47b55142eba8d36cedcbff53647659a64d9c70
org.webjars.npm	material__tab-bar	13.0.0		12bac8e7a0a74f5f26489c3805f4823373010148
org.webjars.npm	material__tab-bar	14.0.0		5ca47060785089d8551a6272863a9923f3294dc6
org.webjars.npm	material__tab-bar	2.0.0		b5b4e33d107d7d2caa864e4cf11699968afe74f6
org.webjars.npm	material__tab-bar	2.1.0		31081250c696b88f129d777643d52c0fd1f71de5
org.webjars.npm	material__tab-bar	4.0.0		63b3448ef91dd372af8ade907bd112b886df9c66
org.webjars.npm	material__tab-bar	4.0.0-canary.1		f3a6b137d3088d6bf93ac523ff9e2429b0ad52c3
org.webjars.npm	material__tab-bar	6.0.0		e8d90db578dafaef4f5d4aa2f83e18c2251044aa
org.webjars.npm	material__tab-bar	7.0.0		504b4ff9b8630524bee88a8c1a7cd7e7a6794193
org.webjars.npm	material__tab-bar	8.0.0		792fc5419d1ddac662017f398d539a555532bfe2
org.webjars.npm	material__tab-bar	9.0.0		05c9573d8c6180b7bbc899b83200d326b41b294d
org.webjars.npm	tiptap-utils	1.13.1		15f8214dda214b55d0ad971c7bdeb7d36de5ccd9
org.webjars.npm	tiptap-utils	1.6.1		452b2ce187e1a4ae9d04557fc435136b58d6b91b
org.webjars.npm	tiptap-utils	1.8.3		5c9f22939c54234a8bd1fb41e09b18fd992ad57b
org.webjars.npm	tiptap-utils	1.9.1		eb57f8b538023fc57d562e55bfd2c685a25bd737
org.wso2.orbit.org.apache.solr	solr	5.5.4.wso2v1		ab37d18aef896d6b41f302d4fde143c62bccfa14
org.wso2.orbit.org.apache.solr	solr	5.5.5.wso2v1		96147d4adf2f4ff3cd8363be1bbdd35a1610931b
org.wso2.orbit.org.apache.solr	solr	5.5.5.wso2v2		d025c2933c0d47b6a4a610e08a1159278183344e
org.wso2.orbit.org.apache.solr	solr	5.5.5.wso2v3		6d58540c019a0893952d471fd963ec6bf5e21a16
org.wso2.orbit.org.apache.solr	solr	8.11.1.wso2v1		8461cc2285eb96b5b5e4de2b3179547b111e87d0
org.wso2.orbit.org.apache.solr	solr	8.11.1.wso2v13		6e5a714ebe49e4ad9d5877374480ee6a9b9404bc
org.wso2.orbit.org.apache.solr	solr	8.11.1.wso2v2		8d3534660b7e99866565e22b6b1991f8721e3c75
org.wso2.orbit.org.apache.solr	solr	8.11.1.wso2v5		d5d5a30ac06a33bb9358a87f8b8e5e925c8a293c
org.wso2.orbit.org.apache.solr	solr	8.11.1.wso2v6		851a7178fff1bd73ba9efb5f008763eb15d1d347
org.wso2.orbit.org.apache.solr	solr	8.11.1.wso2v7		07dab8c58e80af26ae8702ac2c00fb4e4e50319b
org.wso2.orbit.org.apache.solr	solr	9.5.0.wso2v4		f72a23844b14d53da2d8e6d3f701e60a5dde89db
org.wso2.orbit.org.apache.solr	solr	9.5.0.wso2v7		ef72adc16f71794bdb19762f82590c0d2058f364
pl.fhframework.fhbr	fhbr-schema-validator	4.10.3		eee2a41728a9a6b8f3f6747139092f8c35fd5c55
pl.fhframework.fhbr	fhbr-schema-validator	4.10.4		fa8449e4fc127a8164ee38070a45e9c54855c4e2
pl.fhframework.fhbr	fhbr-schema-validator	4.10.401		8f62b22a3692b71ed0a34232a36abf5cc06becdf
pl.fhframework.fhbr	fhbr-schema-validator	4.10.5		c7adac00f23f27905ddddc06e976f88be6296aed
pl.fhframework.fhbr	fhbr-schema-validator	4.10.7		cab1442e1566c66bb252190ac4b363b1fde4a578
pl.fhframework.fhbr	fhbr-schema-validator	4.10.8		a758f223c94644e177cdecb080b8fe08dc305f8f
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	1.4.3		c4a8d9e877a3b89db57ff7f600e9d09fffc93f7d
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	1.5.0		cc8c4f76c07a07b1f0ace6fa009994fddc9f6468
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	1.5.1		a7b1bf70d5837100d295b896330245bfcbcd83b7
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	1.6.0		adb0dd45355d91c67bf7bd6181139d4e7e96bf50
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	1.7.0		6f974cf98085d144122976e20312f18e0e9ad110
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	1.7.1		548ce8fb49d7d7b571444f29eb165441b14f6f7a
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	1.8.0		517b3ef22b1d4b0f8405849a16f8bedede633971
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	1.8.1		ccec8a0aa6bdea9ee1569a1ef4ff8ae9ff6bd66f
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	1.9.0		09856541a9905046a43c5c98f3f42ed0d766da8a
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	2.0.0		4d9345ddb115579955dbb6f572ff22901da46c6c
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	2.1.0		c8529839175cc034aef7e6547a8df6e901d4279b
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	2.2.0		ea5eb6b21ef1cb65843be93e920b7d55459490ed
se.jguru.nazgul.core.osgi.launcher.api	nazgul-core-osgi-launcher-api	3.0.0		e4a1479e14675076ab7237f8b1c9ea0c3e3f1cd7
tz.co.asoft	symphony-collections-renderers-string-js	2.0.16		N/A
