apache-jaxme	jaxmejs-incubation	0.2		00fd84aaebdf32545d6b00e369c120be1d698d61
dev.zio	zio-schema-optics_2.13	1.6.4		edcf26de40cc766a5af76204428a22925e489e19
dev.zio	zio-schema-optics_2.13	1.6.5		70e33fe7ea1681553a90cb801c1c5a57cb738b29
dev.zio	zio-schema-optics_2.13	1.6.6		4f8acbcdf4baaf5f35893391c0ceec3316afbdfc
dev.zio	zio-schema-optics_2.13	1.7.0		eb634c81a19bf0a5bf92ce2ab8f629eec6ca2f0f
fr.iscpif.gridscale	glitewmsexample_2.11	1.81		4e4d9378cace24fef8bfe7aad0fccfed88336f50
fr.iscpif.gridscale	glitewmsexample_2.11	1.83		358b7985f58aac03069db83c40f57de8534f9389
fr.iscpif.gridscale	glitewmsexample_2.11	1.84		b3beae85c1caebb39889885bb0baa7ef541cf113
io.americanexpress.synapse	synapse-api-rest-imperative	0.3.32		f3290906d0406068b0c14831b084c04c95093d7a
io.americanexpress.synapse	synapse-api-rest-imperative	0.3.33		5bf260c364d9c32f3fb81f7d7fad0f1117fbcdb3
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.0		6189ca226e412301d35bba9e12cad1c94a4ea6ba
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.1		73281f42123c6071b4294c6cd68b54eb455df716
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.10		5ca1338da3018ef558fb902a6742ad53693f6037
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.11		35b83ba32287b05afea2c43d9c910f6e4e086b43
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.12		bc4758e95cdf9da753e0499007ca9e24a5e800bc
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.13		c7fe7cc078df8ced8c32fedbd47a0ad527ddd5ec
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.2		b525c18afa3b1378d0de63be3cc73d369ef49956
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.3		b0d843eb9fee15fdfb1b303e3719b2e1e26cd6bc
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.4		0ae14ad03d886696a42191038ff55895de5a08f6
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.5		063b97a19ce58f9c9ee3569bc984b3f51c73b91e
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.6		ee990039d44c9aaed099d67efd2a43088722035f
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.7		038a9a253af323e7ededbdfa975bafa8734fc033
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.8		32034686d6fa2b98b1503fe62820fd4ef7812808
io.americanexpress.synapse	synapse-api-rest-imperative	0.4.9		1a994c0b22f9a02629a5e9bb90a3cf5678b3d8ff
io.dyte	socketio-iosx64	1.0.0		N/A
io.dyte	socketio-iosx64	1.0.0	metadata	491c63d642f3ba9cc78e6e9a353b3529fc66ac79
io.dyte	socketio-iosx64	1.0.1		N/A
io.dyte	socketio-iosx64	1.0.1	metadata	ab4e067b31b111de0b03d0c2a630231441826b0f
io.dyte	socketio-iosx64	1.0.2		N/A
io.dyte	socketio-iosx64	1.0.2	metadata	590d1f9b98c29f7b291ee8f0dc98bd47e5bb3f2b
io.dyte	socketio-iosx64	1.0.3		N/A
io.dyte	socketio-iosx64	1.0.3	metadata	d4727705d3ad53e20b5a73103ac02a4d869d7074
io.dyte	socketio-iosx64	1.0.4		N/A
io.dyte	socketio-iosx64	1.0.4	metadata	d45cfc881d4b591def6c995cd54309eaa48d2147
io.dyte	socketio-iosx64	1.0.5		N/A
io.dyte	socketio-iosx64	1.0.5	metadata	a38a0287c880970056742ab091fd3dde2edeebb2
io.dyte	socketio-iosx64	1.0.6		N/A
io.dyte	socketio-iosx64	1.0.6	metadata	56dc9d60372e091dd0bd877597404da2c52b7ac0
io.dyte	socketio-iosx64	1.0.7		N/A
io.dyte	socketio-iosx64	1.0.7	metadata	80f91ba9442a1de9f60dcfe8598eac805a5f5c65
io.dyte	socketio-iosx64	1.0.8		N/A
io.dyte	socketio-iosx64	1.0.8	metadata	0827b15483f242bfb855de2a75df301c26af7353
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.27		c682af438ce99948ae94be95ec88feffa5b45d0e
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.28		b65be7bacc9d5523d397adcdc1c8154ddcd0f874
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.28.1		b9f1ed76242274504530a52a5097e663bc00aa95
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.29		d555a1a3ed798c100b49cf44a6b2f1b3e5490ff0
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.30		ac955be793fc1c502abec14eb2fda81759392b55
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.31		9d7ee5ac263d1b03b9dd35950154460e7d2a4d0e
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.32		fd9ed2b92d28c1e026ffe60216225495c574d1c9
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.33		869e7b6330452e7ee6e7cd2a3a5451cd03be015d
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.33.1		c281c6ed8f77bbd6ea25a63c8c8c0af063a30170
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.34		42b18b5d6394519bfbd3617dabe0debe8d095a2e
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.35		c62bbf57cb5e14d6fa84f2925a497331dfa3bfac
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.36		a1cea457c4e378c7f1b49463427ae9fb2b9c6e1f
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.37		06bbd47161bc6858ca8d8fa36943a699dfc56636
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.38		1cd1676897fc1f184d484ceb0b3b27d9d1502d9a
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.39		0659fe804dc76f98276e0bdd1857d20b7463c8d6
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.40		79f2d4cbe8b68391f8ac3408847d796561a485c4
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.40.1		3a9da217026120dc9b3703d8f52f393e0eee65c3
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.41		73f39dad3631d296ef7733efd6d80a43006026d1
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.42		e728a54f176aa88d49ed58611c79a5f24828ae25
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.43		11bffaaed0df18deceebde748e2ef1a50e46a163
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.44		d0e6f9310a94d83b552c7ee002c22732114426f3
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.46		65210d7fb6d5b86281f5b383337fc3b9f8540b0b
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.0.47		eaed01b4ebc7b5fb0d01e521f13953e57fa6f594
io.fabric8.archetypes	karaf-cxf-camel-cxf-contract-first-archetype	2.1.1		407963fc75342de831db34da1a5d5794755ee4d9
io.fabric8.archetypes	spring-boot-camel-config-archetype	2.2.193		f3dd97fabf360111490fb7306b65470e5ee90cae
io.fabric8.archetypes	spring-boot-camel-config-archetype	2.2.194		be869bff227a8d2088f66459026712b4af4a7e3c
io.fabric8.archetypes	spring-boot-camel-config-archetype	2.2.195		4d80ef7985337b89b556cc0e11ed7f935d41e9eb
io.fabric8.archetypes	spring-boot-camel-config-archetype	2.2.196		c12f95dae4a93a656899832af4e699757b1803ac
io.fabric8.archetypes	spring-boot-camel-config-archetype	2.2.197		06ea5ce74c07dde6c74d851caa3d53c1095e721b
io.flexio.io	flexio-mongo-io-repository	1.1.0		5ba5afdd390d1e5018ccb52265c840a46cd62013
io.flexio.io	flexio-mongo-io-repository	1.4.0		129e390fe5e80d7c2d1a9c8e89edb0dc1d591c52
io.flexio.io	flexio-mongo-io-repository	1.5.0		c25c8ec147ef2e7bb81553b796dcf8c564dcaa35
io.flexio.io	flexio-mongo-io-repository	1.6.0		1469110ec86bb113ba549045ca39e6c4264e2acc
io.flexio.io	flexio-mongo-io-repository	1.7.0		339dda23ddd62b063c90fa9254761df35d4505f4
io.flexio.io	flexio-mongo-io-repository	1.8.0		3e123959799f7023d1c3fc2fdfa517aa9a8a2224
io.github.cinpecan	deponder	0.0.2		N/A
io.github.cinpecan	deponder	0.0.3		N/A
io.github.cinpecan	deponder	0.01		N/A
io.github.cinpecan	deponder	0.02		N/A
io.github.cinpecan	deponder	0.2.1		N/A
io.github.cinpecan	deponder	0.2.2		N/A
io.github.cinpecan	deponder	0.2.3		N/A
io.github.cinpecan	deponder	0.2.4		N/A
io.github.cinpecan	deponder	0.2.5		N/A
io.github.cinpecan	deponder	0.2.6		N/A
io.github.cinpecan	deponder	0.2.7		N/A
io.github.cinpecan	deponder	0.2.8		N/A
io.github.cinpecan	deponder	0.2.9		N/A
io.github.cinpecan	deponder	0.3.0		N/A
io.github.cinpecan	deponder	0.3.1		N/A
io.github.cinpecan	deponder	v-0.01		N/A
io.github.cinpecan	deponder	v-0.02		N/A
io.github.jmcardon	tsec-mac_2.11	0.0.1-M10		50201e6f778381ea501de379133ad28ecd984a00
io.github.jmcardon	tsec-mac_2.11	0.0.1-M11		f231e156288cc59c1dbc76d36c068e96a88a913e
io.github.jmcardon	tsec-mac_2.11	0.0.1-RC1		ed6d6506557631476072f3bcfbeb071fd434e2bc
io.github.jmcardon	tsec-mac_2.11	0.1.0		6c57a442065f9170031f123a3f08ac20a9909e5d
io.github.jmcardon	tsec-mac_2.11	0.1.0-M1		5937ed2cc4e715f22948b095acb0e23db4d69111
io.github.jmcardon	tsec-mac_2.11	0.1.0-M2		78f35af9d32402260a9dd308e0cf885a3c2f9690
io.github.jmcardon	tsec-mac_2.11	0.1.0-M3		036b9a5abe633d0e8a583d03041343792a472a74
io.github.jmcardon	tsec-mac_2.11	0.1.0-M4		2fd598ba84d47f30a6bc38433674b2e1ec17e2da
io.github.jmcardon	tsec-mac_2.11	0.2.0-M1		9e24d44b500e3ff707545bbe3ba48394f3d25de0
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0	metadata	a700abd9697beb0bc98f0e17d797e1fd15e37d8b
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0-beta01		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0-beta01	metadata	762756913f9300457f6474b500a09137b3554015
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0-beta02		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0-beta02	metadata	7f0676e4eeeda9cab5a33e759dcc2f2c2788fc59
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0-beta03		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0-beta03	metadata	446e8ff8a2c7324df3695a70c320393e8a72ceac
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0-rc01		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.0-rc01	metadata	610001ff2efb945d85401d9c1e0fe6079627d87b
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.1		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.1	metadata	d19e7f09024c7997eac2c81baf4f07f161561473
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.2		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.2	metadata	c2b5c8b3f252d7e2afa52aad7aae11807d65b451
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.3		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.3	metadata	99671b0dca3e1848d33d35f7b501e6f7c731c9df
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.4		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.4	metadata	42c2bea38b133023263a5bda8aa1534356dbb4f6
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.5		N/A
io.github.panpf.sketch4	sketch-animated-gif-iosx64	4.0.5	metadata	540add266c1fc948a66516e195ef20f341a5e49a
io.github.rcarlosdasilva	weixin	0.1		ed0f08b648e1caf6306b16e69124d2554f095458
io.github.rcarlosdasilva	weixin	0.2		f1bee70e5aee24ff38c492f88132b007656e538f
io.github.rcarlosdasilva	weixin	0.3		4d9b9c5f431ab06b38d54a5a1cf7b76ec7058ba5
io.github.rcarlosdasilva	weixin	0.4		8bc702ef5918b01e38a5d59566fe12a7a845a19b
io.github.rcarlosdasilva	weixin	0.5		5634ba54e4dd89920f8b52bec781d87143dea57e
io.github.rcarlosdasilva	weixin	0.6		fab0cce4fd811f7d2c123d1e633799aa2406e01c
io.matthewnelson.encoding	base64-watchosx86	2.0.0		N/A
io.matthewnelson.encoding	base64-watchosx86	2.0.0	metadata	1b3514662ee5f24600b1552ade0cdad34827f880
io.matthewnelson.kotlin-components	parcelize-linuxarm64	0.1.0		N/A
io.matthewnelson.kotlin-components	parcelize-linuxarm64	0.1.1		N/A
io.matthewnelson.kotlin-components	parcelize-linuxarm64	0.1.2		N/A
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0		649f9a707c6553245c109ae402106fe2f77de522
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M1		f47ec0b8c5bd03c840ca7ec326d4b7d33b22c3e2
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M10		378910eef490672ac55783f3589fc309ad2c9b8d
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M11		987dcec5dc9f6523abb7fc2bb9ec4a3a4f50c985
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M12		e4d5370a92889ca9676dd11158854b284c39b218
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M13		d7ab20f2a35908272bc4e6ab91f23a83ef7ee8cd
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M14		1971bae75ddd315ffa9e251bed5942395792e0a7
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M15		f906f330d9b6a8cdf4b72a5007ab81d85c6bfe4a
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M2		f6aaae29a01ab979a264dda6363cafa16a51ea12
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M3		88f8d9a86fb8f503b749401cc5c60316a28bc59f
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M4		9110ac6d12c880c9abbedcf4b8fa35e22a923ba4
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M5		ee3a7f153b740b554490593d2535f4db9145dbbe
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M7		1f1f97b267fa8e64c32bc0f4e67812015774ce0d
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M8		33dc605e34241a4582dcfe37cbd7f0442e5c9af4
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.0.0-M9		bb348d2de6a54841243f89e1cc3d36064d4b6124
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.1.0		5d5cee5f242489d64e768c97ba3730cd92917346
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.1.1		cb3e32ab52860cf00d9de2fa9e4b4d936c99ae26
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.2.0		8c72283e6abe682f0acb964291ca76356c81618c
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.2.1		ae040d48fb27c8382572bc81a6a9c7e6869659bc
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.3.0		005e00e17c5b8ff1a8c4bd2414f340bdca309635
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.3.1		f78f5eca5c7bd85da46cbfbe8550601dcd4eff0d
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.4.0		279318a875d03172863a60c23a618a86f28c9de2
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.4.1		45eb0210175cde2fc13f4d7db960487cd10615d4
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.5.0		3a3e323ed85afcc60db6f947a8e190e7cdec3ae2
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.5.1		dacd246f5806d8d24cb94ddc54667c31dc59a3a5
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.5.2		071e2dbdd13e9df1ab07cdb77dd95b528d2da93e
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.5.3		497f274f37e71cac4a822808a104a8239b9880cc
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.5.4		4155ae6fb0efe9de8c7cc07f0b94acc94a2d03c2
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.5.5		df7af4ece74d741149e947f3187369b169216194
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.6.0		d247a539a927c102aaeb379016b70fa30fa30239
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.6.1		ee8d4d0dca1737010e0a13e41b015ec485204d69
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.6.2		a897dd91510c887ba574f471d18b86de98efb037
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.7.0		59efe93bd0cb1ba831ce9c69454ab9a447c5eb30
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.7.1		888234ba1458d2fef2b84dab68ef03a20be00a33
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.7.2		4300f06483a3c4f5fd54eee42e50dcc45d5935cd
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.7.3		492e78f7a5a8376772569216bce00021ea221794
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.7.4		a05c891b19d786c23f84d206b431e255709e8062
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.7.5		5bbfa308f33ee6c0bc02884f29910e69d6dc84a4
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.7.6		0caa6364a97da2eec65e760fbf84ae46445a27b3
io.micronaut.sourcegen	micronaut-sourcegen-generator	1.7.7		b542c269523edff3df8f6fda4fd49ee900c853a4
io.monix	monix-eval_2.13.0-M5	3.0.0-RC3		b980c3c69be218769b3039b1f84eb65d1775454f
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	21.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.13		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	22.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	23.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	24.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	25.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	25.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	25.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.authData-2.0	25.0.0.4		N/A
io.trino	trino-collect	371		f12aa0a481de3e5a097db0e6911f94c2550cb8fe
io.trino	trino-collect	372		503b4aab70544834808addcc9ce578d4abf605d6
io.trino	trino-collect	373		8d666a7df0c0c79d9957bd8f8684ecb120513fc9
io.trino	trino-collect	374		7504b4df9444723689ebb9b639ecfb2c205d5cf6
io.trino	trino-collect	375		09070514ee2a5ef138a7e095f45b00b1a6fd0fa2
io.trino	trino-collect	376		759030e546efac069691c9744be38a8d41bd1a40
io.trino	trino-collect	377		64c00b267a7e42ade4dd383e9dd2161bcdfef14f
io.trino	trino-collect	378		6e917be59ddb6de73c21706d3a8fbf19cb23c946
io.trino	trino-collect	379		89404ba426139164aebdc399b638796b8ab60757
io.trino	trino-collect	380		b1c14c1c3cd043a9685ed3d025f064d2690a1d7e
io.trino	trino-collect	381		f585ba41f705a18559910fe92e319ca8823ad534
io.trino	trino-collect	382		46f25a5107611b4ca14589e87b530c45cda811b3
io.trino	trino-collect	383		b7614c5625e75cf2c52ee10a4e6c1b119b9ca3eb
io.trino	trino-collect	384		955670a0a51869d8fa5d72881a7dc6bc100e0494
io.trino	trino-collect	385		1a40313efefbeb1a2ef388ea8a112cc8fe71d8bc
io.trino	trino-collect	386		74d55da5edc1ce454936647236c2aea87a3c085d
io.trino	trino-collect	387		6f7c830b40bd59542ef1a7f2b644b9f12412aff8
io.trino	trino-collect	388		b4eb0099ddbc3e244687d044f5d9d98ec6ff2da4
io.trino	trino-collect	389		92384764ff945b1bec63d79c180322ea8538b1d0
io.trino	trino-collect	390		b603836bd8d9a2b5240e096819e00186f289761e
io.trino	trino-collect	391		5534c75a33d2c6006e1857bc3ee55b3d8c11483e
io.trino	trino-collect	392		5c6e36b672c52ca8ffb9f5ea935ab63dac1b6e64
io.trino	trino-collect	393		639a6d0d59a3ed3c26df702388f2035924efd457
io.trino	trino-collect	394		be470f1e03505f95e4bcacedfeaac05cea3c139f
io.trino	trino-collect	395		73d8ab53352723a7b2241d70ef9afd20b02e9518
io.trino	trino-collect	396		615bedac9a74ff69500e64fda33c79c9162da4d8
io.trino	trino-collect	397		45b77f0fc96e5d71ac758986b104e2e9d6e1e906
io.trino	trino-collect	398		8b020d49c5108d2c3000fb5446c0f50cca0d2a93
io.trino	trino-collect	399		a6eeec16e296fd8f2f5302e9cf2b860890b2e0e2
io.trino	trino-collect	400		4b39f146f470ca1469eab3dffafc7bc56c4c780c
io.trino	trino-collect	401		5ae91df0a67cdabb54ef941793e2d96022b9d2e3
io.trino	trino-collect	402		ec3dc0c22f573d7154849573c42997bab7dc7d79
io.trino	trino-collect	403		05e3be7e665ba8adc9566483a774aa66ab073009
io.trino	trino-collect	405		609d77bcf00211f90d8e0b62e352e0ee3a3874ad
io.trino	trino-collect	406		9098996acdb1540a27ebe695d93155877461f87c
io.trino	trino-collect	407		a79700ba93b098cd73fd397803b23a0a412ed557
io.trino	trino-collect	408		f7eb6e5d22ac48cbbb60f925b6e8ee7d4502e45b
io.trino	trino-collect	409		84ed28c27b25b4ab72e78289efa4af063d0dab1e
io.trino	trino-collect	410		03d92b1d3a82e2b98fee138b34844d3eab51d6ba
io.trino	trino-collect	411		d245d71332f5b5df4688b34d81acdf7dfb079635
io.trino	trino-collect	412		f9b742ea48d1c027a1a8d6e87b57e04359cfaf94
io.trino	trino-collect	413		a217ff083e08eaff590c8f4834f87a65bbc4c9f3
io.trino	trino-collect	414		789e5ef16f24f240d4c1d84bb3290936f9bcf126
io.trino	trino-collect	415		609d31a54757761f99f44d94d43443721940abb3
io.trino	trino-collect	416		5d17d517e93107487ee535c9b9872db92d37e7be
io.trino	trino-collect	417		53e1046b17a1bd48abb6c8af76895b3a90071447
io.trino	trino-collect	418		7d4e154fac517061df69042328132747bcb06933
io.trino	trino-collect	419		c9215d6bb5c75218a4590acbff8b0a1a0f478425
io.trino	trino-collect	420		024120ddfac249ef64883ec5f9a28ab46892c9d2
it.eng.spago	spago-core	2.3.0		ea00a914774565aa8c9e7696ac8bf9994354f33b
me.xethh.utils	authUtils	1.0-RELEASE		ad1fc800146c818fd9f8e233a7fb1f5d8757709d
me.xethh.utils	authUtils	1.1-RELEASE		1314c78a28df94a0c9a605b1074a0e245bb2570b
me.xethh.utils	authUtils	1.2-RELEASE		699b40885b1eb1388b054039eccf246b4e06f6c1
net.neoremind	consumer-spi	1.0.0		2e35b2dcb2e691631d71d309307e426df5060da1
nl.cloudfarming.client	cloudfarming-client	1.0.1		N/A
nl.cloudfarming.client	cloudfarming-client	1.0.10		N/A
nl.cloudfarming.client	cloudfarming-client	1.0.2		N/A
nl.cloudfarming.client	cloudfarming-client	1.0.3		N/A
nl.cloudfarming.client	cloudfarming-client	1.0.4		N/A
nl.cloudfarming.client	cloudfarming-client	1.0.5		N/A
nl.cloudfarming.client	cloudfarming-client	1.0.6		N/A
nl.cloudfarming.client	cloudfarming-client	1.0.7		N/A
nl.cloudfarming.client	cloudfarming-client	1.0.8		N/A
nl.cloudfarming.client	cloudfarming-client	1.0.9		N/A
no.arktekk	uri-template_2.9.2	1.0.1		1b707e05e9948e5caca2b3c2144224f2dff1136e
org.apache.airavata	airavata-gfac-hpc-monitor	0.12		05eb766c9598e83cd50236b32dfe2df2f4aac63c
org.apache.airavata	airavata-gfac-hpc-monitor	0.13		481b1aafbc72ce80ccbbf35fe30fad7d2159fda4
org.apache.airavata	airavata-gfac-hpc-monitor	0.14		b232ba910247136706100a70efbf011f0a8dc417
org.apache.airavata	airavata-gfac-hpc-monitor	0.15		7f849881c71190ef000a8170a67c372b72c5da5e
org.apache.directory.client.ldap	ldap-client-api	0.1		3378f4267cd3c9c72e0e5ca10f00ea145c3dac34
org.bedework.deploy	bw-quickstart	4.0.0		N/A
