ai.ancf.lmos	lmos-router-vector-spring-boot-starter	0.1.0		d1661bc7e4e8ecf87fb53d55a9c212cf884094d2
io.github.jan-tennert.supabase	gotrue-kt-android	0.7.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.7.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.7.4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.7.4-alpha		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.7.5		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.7.6		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.0-beta-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.0-beta-2-ios		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.0-ios		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.1-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.1-dev-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.1-dev-3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.3-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.3-dev-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.4-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.4-dev-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.4-ios		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.4-ios-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.5		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.5-ios		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.8.6-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-alpha-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-alpha-3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-alpha-4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-beta-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-beta-3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-beta-4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-dev-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.2-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.4-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.4-dev-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.5		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	0.9.5-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.0-alpha-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.0-alpha-3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.0-alpha-4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.0-alpha-5		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.0-rc-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.3-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.0.4-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.1.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.1.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.1.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.1.0-beta-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.1.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.1.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.1.1-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.1.1-dev-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.2.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.2.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.2.0-alpha-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.2.0-alpha-3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.2.0-krollback		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.0-alpha-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.0-alpha-3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.0-alpha-4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.0-beta-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.0-rc-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.1-rollback		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.2-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.2-k2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.3.2-no-port		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.1-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.1-rc-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.2-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.5		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.6		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.6-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.7		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.4.7-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.5.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	1.5.0-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.0-alpha-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.0-beta-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.2-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.2-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.3-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.3-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.0.4-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.0-alpha-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.0-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.1-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.4-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.5		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.6		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.1.6-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.0-alpha-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.0-alpha-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.0-coil3-dev1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.2-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.2.3-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.3.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.3.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.3.0-beta-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.3.0-coil3d1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.3.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.3.0-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.3.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.4.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.4.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.4.0-dev-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.4.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.4.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.4.1-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.4.1-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.4.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.4.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.0-beta-2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.0-beta-2-coil3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.2		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.3-coil3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.3-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.4		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.5.4-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.6.0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.6.0-beta-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.6.0-coil3		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.6.0-rc-1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.6.0-wasm0		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.6.1		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.6.1-dev		N/A
io.github.jan-tennert.supabase	gotrue-kt-android	2.7.0-beta-1		N/A
io.github.l86400	lq-framework	1.0		N/A
io.github.l86400	lq-framework	1.1.0		N/A
io.github.l86400	lq-framework	1.2.0.1		N/A
io.github.l86400	lq-framework	1.2.0.2		N/A
io.github.mjhaugsdal	er-m92-2013-10-08	1.0.0		867be4ae299d93b0dd92e732a6177033002af6e7
io.github.mjhaugsdal	er-m92-2013-10-08	1.1.0		aeb185591c380d1d95efaea71bfa0ab3b98b1006
io.github.mjhaugsdal	er-m92-2013-10-08	1.2.0		14463cf54883b41eac7ddc60704536952f84310f
io.github.mjhaugsdal	er-m92-2013-10-08	2.0.0		cfccc9df5ff84e4a7f7e92d1f1d94c6dd02a5fe7
io.github.mjhaugsdal	er-m92-2013-10-08	2.1.0		24342e75c1a3d393967aa959f1dcfee08a06a28d
io.github.mjhaugsdal	er-m92-2013-10-08	2.1.1		a5d03345ae909e36dc5bd5b868df319817742954
io.github.mjhaugsdal	er-m92-2013-10-08	2.2.0		ecf735592131c37409b8cc4c96d288ae04e331f1
io.github.mjhaugsdal	er-m92-2013-10-08	3.0.0		41636b776fa0853657e67df6f8013d6b52ef3239
io.github.mjhaugsdal	er-m92-2013-10-08	3.1.0		0b26eeaa1720d925ea067c548ba8624edd2a43ba
io.github.mjhaugsdal	er-m92-2013-10-08	4.0.0		9af470dd16c082eb3c1a9d01200022d8041b6b4f
io.github.mjhaugsdal	er-m92-2013-10-08	4.0.1		de5b8a72b84423100724991ad21a4a55972ea993
io.github.mjhaugsdal	er-m92-2013-10-08	4.1.0		b4aa4782342fb0b7fd18501cbf2c0e35387aa62f
io.github.mjhaugsdal	er-m92-2013-10-08	4.2.0		9fc68633967b6c5510eb20a102d3ffe574a0ba2f
io.github.netcorepal	ddd-distributed-saga-jpa	1.0.0-alpha-3		e7ad6ebf35af478f14db087c9b7cdc6736e96192
io.github.netcorepal	ddd-distributed-saga-jpa	1.0.0-alpha-4		9f5980193b08be24a038a05df8656399ea07c61e
io.github.netcorepal	ddd-distributed-saga-jpa	3.1.0-alpha-1		8d55ee67105e34f88a493cb258a10479e032e0e4
io.github.netcorepal	ddd-distributed-saga-jpa	3.1.0-alpha-2		d55a734fca8ffe4b5e64e0da2938d37afb7e2dc5
io.github.qsy7.java.examples	tensorflow	0.1.0		990fef21f5db6aea9d2d54587a18f276bb973e51
io.github.qsy7.java.examples	tensorflow	0.1.2		d3446977610224f04270c3cfac3d7a006326264d
io.github.qsy7.java.examples	tensorflow	0.3.2		a43309f78c38218b07d237ed0f368ebea328c57b
io.github.qsy7.java.examples	tensorflow	0.3.3		5a7391a2192a70ca8eaf5885183f6245b01e9556
io.github.realyusufismail	RealYusufIsmail-Core	1.16.5-5.0.0		eb37f20946b38179eb1a994b4ad7319178faffd6
io.github.realyusufismail	RealYusufIsmail-Core	1.19-1.0.0		ccf133d5470f71279f5e1b456001533d92f92999
io.github.realyusufismail	RealYusufIsmail-Core	1.19-1.0.1		ca41f94c77a78c35f8e0e6c0d56ac0c08e8ff3ef
io.github.realyusufismail	RealYusufIsmail-Core	1.19-1.0.2		939fc666f46cd14bcc560555cad7bda7a7e2d95b
io.github.realyusufismail	RealYusufIsmail-Core	1.19-1.0.3		872f87cf5ef7f86bcfefde2cd0cfc3500905964d
io.github.reporting-solutions.features	org.eclipse.birt.chart.osgi.runtime.sdk	4.8.0		b0fc0d9760b86a6db22c4ddceb86e7c77943010d
io.github.uharaqo	epoque-core	0.1.0		d169e57d3f560b2ac9a73224bfa96827cd143456
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.0.1		746d2e53e5776be4ffefd9ef807f2e677514cd00
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.0.2		74b60a57d156f926c38472192bc5f948e5df05c5
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.0.3		56a6f51ebd9b4a03bb044ac03ebb69deb8b906d0
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.0.4		324a7003f4d99b107cea59589a4c1d2cedef37ec
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.15.0		5149ccfb3246b8c1fa54a3bd526f5041f824ddc7
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.10		fbbb353ce0c7aa7a02b2ba8387fced6a2d9d7202
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.11		8e8310159f1ea03147fe3bbca54b579e569ef8d4
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.12		a4cedeb356b651feff386dacfd36e32565063617
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.13		4c3ebd555e119760bd07eb008bffd9b54a8faf82
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.14		da7f3412ec6a5092cea2afaf2f86d11f582e009b
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.15		c0af3a6788b338a4226fe152314223f741403dbb
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.16		9fc91a71fc409fff05313fd6c8d577b114c9ac8c
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.18		548df39aff387fdfc3002cacc8b4d9545b1915ef
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.20		8df9ff59550d1d334aa183ca97634e9ca74a27b4
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.21		43112bbd0886be1d8a3545a2ae2b9d65a52d036a
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.22		c46db7c27705de94e506a2a1475627edbd5c9c00
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.17.9		7892944b72b9823de067e6f41a8583ffc0b15152
io.muenchendigital.digiwf	digiwf-alw-integration-starter	0.18.0		2e17ae1c44ab11bda3ff5891ffdba6ea59877c1a
io.openio.sds	openio-api	0.1.0		0a39481b92bb28c2654868b58b79a4372de624ab
io.openio.sds	openio-api	0.2.0		fcf80f35bf64a278c98f9b3ea7da7ef29bb6763e
io.openio.sds	openio-api	0.4.0		82ce65ff713a98f94ab56466c7d9e8795132194f
io.openio.sds	openio-api	0.6.1		39c7d50c55762938b9421621571f82f0f4f0b1e4
io.openio.sds	openio-api	0.6.2		8ead87c1cd6cfd7138023cc47ec78b9d44ece548
io.openio.sds	openio-api	0.6.3		ea5dfbd564292ebf1f347b2ac3f8f59636c93dbb
io.openio.sds	openio-api	0.7.0		1294da8bd55ade71bb1f57ff939239976b426e3a
io.openio.sds	openio-api	0.7.1		75016c6e48b5fb7bc376b7df5343a8760e970967
io.openio.sds	openio-api	0.7.2		882d2c711e55159467b3e6dc3613eaf760d5d620
io.openio.sds	openio-api	0.7.3		e86b4c5ba61f90a7497291ad3e4223ee52642f2b
io.openio.sds	openio-api	1.0.0		010c5f5cb5736ad582c93ccbabb817e04e549e13
io.openio.sds	openio-api	1.1.0		d67772f80058b62b684dae6e1b7dc2e011bc1b92
io.openio.sds	openio-api	1.2.0		4b338204fbd218e0515924484e0ef73a469ac050
io.openio.sds	openio-api	1.2.1		2284de320fffff3342c52798548eeb8b898e263a
io.openio.sds	openio-api	1.2.2		d68f3023730fd7472293bcbf836b1a6c0579b2cf
io.openio.sds	openio-api	1.2.3		a1db4ea9e04d5afbe4aa47fb8e6f1cab498d35cd
io.openio.sds	openio-api	1.2.4		55bb5f3eb83ee14d7abb8fc12d4244e36c1d581a
io.openio.sds	openio-api	1.3.0		28eadb56c2d98170f0c4d006514e8217300e3bf2
io.openio.sds	openio-api	1.4.0		822911519ecc98053bc2e9a50da7fa8474e0b6da
io.openio.sds	openio-api	1.4.1		ef46661a75c8b6bd69ddb90789630a61426f7a5c
io.openio.sds	openio-api	1.4.2		7f4fccb0a1a40a7b65266da645ae07aa6f2246a7
io.openio.sds	openio-api	2.0.0		7691ba17a2a1358fdaaf9f0956930d965d59ace7
io.openio.sds	openio-api	2.0.1		b58e4e12162fabdf0ec847ed3c677621a5300f71
io.openio.sds	openio-api	2.0.2		5ccfd330b47383ee74781d2b2c4c8db3a8cd31b6
io.openio.sds	openio-api	2.0.3		da5fd5d4777f5b7d73b90cde4022fdcae2532fb9
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.1		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.10		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.11		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.12		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.3		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.4		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.5		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.6		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.7		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.8		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.0.9		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.1.0		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.1.0-RC1		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.1.1		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.1.2		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.1.3		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.1.4		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.1.5		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.1.6		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.1.7		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.2.0		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.2.1		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.3.0		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.3.1		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.4.0		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.4.1		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	0.5.0		N/A
io.opentracing.contrib	opentracing-jaxrs-parent	1.0.0		N/A
li.rudin.mavenjs	mavenjs-lib-bootstrap-template	1.2		9d2a61e4d7784de547245d7abfbd0668443dffad
li.rudin.mavenjs	mavenjs-lib-bootstrap-template	1.3		96c797e8877b64cf9113e4fe83a215fe2c4ac3fd
live.lingting	tools	2021.12.5.1		N/A
live.lingting	tools	2021.12.5.2		N/A
live.lingting	tools	2021.12.5.3		N/A
live.lingting	tools	2022.1.1		N/A
live.lingting	tools	2022.1.2		N/A
live.lingting	tools	2022.1.5		N/A
live.lingting	tools	2022.2.3		N/A
live.lingting	tools	2022.3.2		N/A
live.lingting	tools	2022.7.2.6		N/A
live.lingting	tools	2022.8.4.1		N/A
net.blusutils.synthtex	synthtex-linuxx64	1.0.0		N/A
net.databinder	dispatch-core_2.9.0.RC3	0.8.0		6cf42a0931c18c74ad697eb83b59d79c4c5881da
net.databinder	unfiltered-filter-async_2.8.1	0.5.1		3512408e5cff04305470790a3b83d04e381ee527
net.databinder	unfiltered-filter-async_2.8.1	0.5.2		3cb0893feea6316e1c64edcebcead176aaf32e54
net.databinder	unfiltered-filter-async_2.8.1	0.5.3		6f3970305996dcfc94005e47d942e486d3551277
net.databinder	unfiltered-filter-async_2.8.1	0.6.0		0c27ea7cf256b1f777dcb4d5f782bf465d1f6feb
net.databinder	unfiltered-filter-async_2.8.1	0.6.1		7f9a3c187c0d09fd8e3c20ea4261027ea31033de
net.databinder	unfiltered-filter-async_2.8.1	0.6.2		f2797b7c8bf62304f27b09a3d4079712419f28f4
net.databinder	unfiltered-filter-async_2.8.1	0.6.3		a9fe11a37c7d2dfd933e460cf21f59f20924dc3c
net.databinder	unfiltered-filter-async_2.8.1	0.6.4		d3bb07471ae1cf1246f62e7089377ddf04bbc5de
net.databinder	unfiltered-filter-async_2.8.1	0.6.5		4b809c73ef0bc4cdca1e6cabac3659362b6550da
net.playq	tk-zookeeper_2.13	0.1.0		e5eae83c5960f9e80b829dd3e64df6a2139f7105
net.playq	tk-zookeeper_2.13	1.1.0		57520418a6e0b2920f4c311a9642b5b973d1f6d8
net.playq	tk-zookeeper_2.13	1.1.1		18f32525665a8a83dd1b9a515746c0495860bb85
net.playq	tk-zookeeper_2.13	1.1.2		f5df68de536e31e7aa33037067075aa14dafc678
net.playq	tk-zookeeper_2.13	1.1.3		98f529057d58efa8c22ff15816cb99577a95c37a
net.playq	tk-zookeeper_2.13	1.1.4		ab14e7b61ba8bdf71e226ab788e648ab8b2458b2
net.playq	tk-zookeeper_2.13	1.1.5		3e20baaeb1972e78ee0c2e06a8f817a7df02a4fe
net.playq	tk-zookeeper_2.13	1.1.6		2c16490f24f2757efa441b60a1c85801b41f709d
net.playq	tk-zookeeper_2.13	1.1.7		85ddccf3947c1ab244b9b3accada3ec5410dce02
net.risesoft	risenet-y9boot-support-risedata-scheduler	v9.6.6		36e1c6f4380f2c973ca61b703ddbef444867163d
net.risesoft	risenet-y9boot-support-risedata-scheduler	v9.6.6.2		edd0688f5fbafbdebfbac331a4cd5360ede50fdb
net.risesoft	risenet-y9boot-support-risedata-scheduler	v9.6.7		ed2674f03d026a6efc6329ea9eeaccfc34ca402a
no.digipost	http-client-builder3	3.0		6894330a172d650e0ba895c71fd49b103e1cc91f
no.digipost	http-client-builder3	3.0.1		c731657b20b161c56e9182292e59208cf26b9814
no.entur.logging.cloud	request-response-spring-boot-starter-gcp-grpc-ecosystem-test	4.0.0		60c45902c621488097140df40d5cd8acb43fa698
no.entur.logging.cloud	request-response-spring-boot-starter-gcp-grpc-ecosystem-test	4.0.1		b8737fc957a62506d67a6bcbd4f43e0ce71ccdb0
no.entur.logging.cloud	request-response-spring-boot-starter-gcp-grpc-ecosystem-test	4.0.2		24d2a86ce20f2f5de17b10062ba0ee90b4225c77
