br.com.ingenieux.launchify	launchify-spi	0.0.1		3956858609dcf808070a68ffd540d0cc2a551469
com.armanbilge	schrodinger-testkit_3	0.4-d686127		f111588313ccc4860102b0927fa8f08583946765
com.armanbilge	schrodinger-testkit_3	0.4-d6dee40		37a74ab3b3d31c08587c9039dba0c23c6ad9b956
com.armanbilge	schrodinger-testkit_3	0.4-d9cd4b2		ab2a94e7326f0510033275c663d96aee04ff124d
com.armanbilge	schrodinger-testkit_3	0.4-dc404bd		d75597df82bdb6dfb0e007c600ea53745956b880
com.armanbilge	schrodinger-testkit_3	0.4-e0d2446		2b17e5a9c043d99a7f2734ed6aedb5c553de37ae
com.armanbilge	schrodinger-testkit_3	0.4-e1679e9		d8c88e4714f472c6a7e4b384e2c41cc4e25aa576
com.armanbilge	schrodinger-testkit_3	0.4-e5d9dda		1b411ac9ee28c03607045c393fa1bb390419d01d
com.armanbilge	schrodinger-testkit_3	0.4-e6da062		de027b27d96b402e54a12e5876b56dfc012d01d7
com.armanbilge	schrodinger-testkit_3	0.4-eb1f29d		88c8e16f54cdf0de05e6eef2690a419bee3d538d
com.armanbilge	schrodinger-testkit_3	0.4-f1c71f7		e8b10a1d8992678cc533a0b678dd391e1340df1a
com.armanbilge	schrodinger-testkit_3	0.4-f4ef214		f1fe5c004a75d98ee558435ed6ef041102a6769a
com.armanbilge	schrodinger-testkit_3	0.4-f7b3ed8		41f5157eb1732d22597db7d1baa11c4c999f69ae
com.armanbilge	schrodinger-testkit_3	0.4-fa5fb5d		1fe608caf279e9047541f72186e2e4abd374ca85
com.armanbilge	schrodinger-testkit_3	0.4-fb30534		796dcdc8241554cd9c98da64f843a598cc34f923
com.armanbilge	schrodinger-testkit_3	0.4-fb5a47d		5074a399d863bb891e9bdc147384bcdf3233b986
com.armanbilge	schrodinger-testkit_3	0.4-fc81a2e		4fd406b3465cb3776e46e12174f000f7140115e6
com.armanbilge	schrodinger-testkit_3	0.4-fd05443		b758264585bfbc86c66de8800f92f9b1d52376fa
com.avast	sst-http4s-client-blaze_2.13	0.1.21		8fc6f6cf582d8a54a9e01781944528e9cfb9f581
com.avast	sst-http4s-client-blaze_2.13	0.1.23		41fa99846235a9776b6d6f08835f47f57a828dd8
com.avast	sst-http4s-client-blaze_2.13	0.1.24		b4786407373c51177e29b40460bd568fb74f9ff1
com.avast	sst-http4s-client-blaze_2.13	0.1.25		262bb42aa8a8820855b566440524243437f6694f
com.avast	sst-http4s-client-blaze_2.13	0.1.26		09de7dd6b161e893a302d27adb95f75760ec3321
com.avast	sst-http4s-client-blaze_2.13	0.1.27		176c01554482480b31030fab30afa90ebaf6ed14
com.avast	sst-http4s-client-blaze_2.13	0.1.29		5c09a239e027e970ca7752dd8a1c87a84a29c149
com.avast	sst-http4s-client-blaze_2.13	0.1.30		33b4f9e4452bcdb6ec12a304632e719bdf7bb9d7
com.avast	sst-http4s-client-blaze_2.13	0.1.31		6ef66311360c65107c1cd9d8cbfa333a823ea11e
com.avast	sst-http4s-client-blaze_2.13	0.1.32		481a66b08157ed6000684328a1e928f184ef08d2
com.avast	sst-http4s-client-blaze_2.13	0.1.33		5c4c7cad03f519b144b7fddef3919bdb709d9025
com.avast	sst-http4s-client-blaze_2.13	0.1.34		bd3f2d45286bed5827cd31e26ac9b4023bf80cb2
com.avast	sst-http4s-client-blaze_2.13	0.1.35		f39f7b07c0ba5799d50b04833175f81e8b34411a
com.avast	sst-http4s-client-blaze_2.13	0.1.39		2f0196dda434716588485933125e4af9b870257b
com.avast	sst-http4s-client-blaze_2.13	0.1.42		f0c6e7d23b82246bf0f71939f43518941e7f22f6
com.avast	sst-http4s-client-blaze_2.13	0.1.43		0ce541d73d58154f80d54e4df94d20cde897b117
com.avast	sst-http4s-client-blaze_2.13	0.1.44		227bad72a55ea610f7f2be5f7b3c644049f5667f
com.avast	sst-http4s-client-blaze_2.13	0.1.45		dc0318ba9517394100d5e40ab3546020cd47894a
com.avast	sst-http4s-client-blaze_2.13	0.1.46		1625e1a50195dfb2cd1be3a5fabfeebd77035717
com.avast	sst-http4s-client-blaze_2.13	0.1.47		3e29d586baa71f005d2ad5faaa55f5f70d5a84bc
com.avast	sst-http4s-client-blaze_2.13	0.1.48		af9c1a5a0c327d1532804f30b54a806db515f15f
com.avast	sst-http4s-client-blaze_2.13	0.10.0		501f7ac820a7a0766bff0e7f0fa34c58bb85bab0
com.avast	sst-http4s-client-blaze_2.13	0.10.1		8ec688e952c31edc7610393406080aecf97ec6cb
com.avast	sst-http4s-client-blaze_2.13	0.10.4		1c173dcd018419aad8c8bef583c79fd27e8bed41
com.avast	sst-http4s-client-blaze_2.13	0.10.5		19bd4ec70d9596db202233ed5ae5d0a535b5dba7
com.avast	sst-http4s-client-blaze_2.13	0.11.0		cc010d3a3eafd6c5453eed350360a882c743102a
com.avast	sst-http4s-client-blaze_2.13	0.11.1		4991617cfe069c131aced959a296edf70a5def87
com.avast	sst-http4s-client-blaze_2.13	0.11.2		d0dd60ca50ddca00988f0e7f782e3ab98811b969
com.avast	sst-http4s-client-blaze_2.13	0.11.3		59c1a16aba3c78e1ae2acc6156e4d4814cb87d62
com.avast	sst-http4s-client-blaze_2.13	0.12.0		1209d6e5ff848dcb29373b969a865f24e2a8f448
com.avast	sst-http4s-client-blaze_2.13	0.12.1		b14b98fc3f8cf0d1a82b78a36f239b98f596f913
com.avast	sst-http4s-client-blaze_2.13	0.12.2		4b783b1582c44e353a50949efca2f07856e15577
com.avast	sst-http4s-client-blaze_2.13	0.12.3		ed59581bbb8a36120cc535cd6688749d837c546e
com.avast	sst-http4s-client-blaze_2.13	0.12.4		7e595d1ae60b7ee0fdf0a360f630fe69b31655da
com.avast	sst-http4s-client-blaze_2.13	0.12.5		6afdae6243f52966e87885a98dbf5ec2e3b98837
com.avast	sst-http4s-client-blaze_2.13	0.14.0		5eede51f9e0633f0fededaf62ab21e29f5ef5348
com.avast	sst-http4s-client-blaze_2.13	0.14.2		a96417371cbffbc7adbceb02e32fdac17ee3c7f6
com.avast	sst-http4s-client-blaze_2.13	0.14.3		8fa0cb4d554305ee098281b6756310085707404a
com.avast	sst-http4s-client-blaze_2.13	0.14.4		932ad21088163657a8093bdae84d3a83c4664e73
com.avast	sst-http4s-client-blaze_2.13	0.14.5		5312333f1ce49e7167630d83055785089c207991
com.avast	sst-http4s-client-blaze_2.13	0.14.6		d195b9f4bbe2cb79b42e3f22b870820f7b11aee6
com.avast	sst-http4s-client-blaze_2.13	0.15.0		bbfa65532b02374c5c92e6700e502d6d320df95c
com.avast	sst-http4s-client-blaze_2.13	0.15.1		d25b7ef91abd7a86b64cc56c20fd2f1fc9b007b1
com.avast	sst-http4s-client-blaze_2.13	0.15.2		909dab1d34a73ef3683ff283fba654343609eab0
com.avast	sst-http4s-client-blaze_2.13	0.15.3		2f582a8e8366d903ab4137893d23317c28d455cb
com.avast	sst-http4s-client-blaze_2.13	0.15.4		073d7ca50c0968e77d1479c71d860c377cecc9cc
com.avast	sst-http4s-client-blaze_2.13	0.15.5		ab017e7da1fc48f510f7ddeed63a50c478259b05
com.avast	sst-http4s-client-blaze_2.13	0.15.6		c04b08c9ad132a23fc6a49b15fb51f89aa897c65
com.avast	sst-http4s-client-blaze_2.13	0.15.7		88f386bbc4c451f39e059dc6eecb0f18063f7924
com.avast	sst-http4s-client-blaze_2.13	0.15.8		ac18b7aac6aa02546897246aabddd1324a0a2a5b
com.avast	sst-http4s-client-blaze_2.13	0.16.0		3785ee08309d42ee81595170355039242e1a0f24
com.avast	sst-http4s-client-blaze_2.13	0.16.1		42f53e61e62c2ae3e7813a1b2870898b3675932e
com.avast	sst-http4s-client-blaze_2.13	0.16.2		6f6bf85d692e4ee8a328ccb9ebe470f1976f9b9b
com.avast	sst-http4s-client-blaze_2.13	0.16.3		a6c69bcc3462cda3155e033210842da0a501c095
com.avast	sst-http4s-client-blaze_2.13	0.17.0		7f4aec4f7058ad9c0122fac53014773177582717
com.avast	sst-http4s-client-blaze_2.13	0.17.1		d2e4d8f0c3adfb0a0053ffe0fb4b78b80954960d
com.avast	sst-http4s-client-blaze_2.13	0.17.2		e89741aeff2108d85b05d843581c389027270a15
com.avast	sst-http4s-client-blaze_2.13	0.18.0		a3f6ff97bddf88a3d247ea87e5d78c59fb08a073
com.avast	sst-http4s-client-blaze_2.13	0.18.1		239bb898d01be3688fa208579837d775675afdba
com.avast	sst-http4s-client-blaze_2.13	0.18.2		92633768ef1561c6d4ae2a107da013b5e9384a22
com.avast	sst-http4s-client-blaze_2.13	0.18.3		677a3018e818f5c65caa38484899c4c34c4e6398
com.avast	sst-http4s-client-blaze_2.13	0.18.4		3bf5acec1e140c228d9ab383a6d17457a77b7f81
com.avast	sst-http4s-client-blaze_2.13	0.18.5		d4ab988127ee374a7ed93a6f94587625270e5cb0
com.avast	sst-http4s-client-blaze_2.13	0.18.6		41c89c35728d0da5f7f65f9837149cf8cc752dd9
com.avast	sst-http4s-client-blaze_2.13	0.19.0		97f392356905cc4d9bd8e2627ea1d3ef8957c61b
com.avast	sst-http4s-client-blaze_2.13	0.2.0		cc2b8c9e08d7a29eebda3547e01083f8670232bf
com.avast	sst-http4s-client-blaze_2.13	0.2.1		adfc17696b7a5a7f1dcc5aff14bbd8844b0d3a26
com.avast	sst-http4s-client-blaze_2.13	0.2.2		eb0496bdc7dc4626a4e22fe05d378088eebc95c8
com.avast	sst-http4s-client-blaze_2.13	0.2.3		66ed0a68d0a0c4cacbb43f99d9bd9d0ba4edce04
com.avast	sst-http4s-client-blaze_2.13	0.3.0		b273d0cbaa3704216e22129ef6b1eff8cfda392b
com.avast	sst-http4s-client-blaze_2.13	0.3.1		f4dcca6052f07a6c67fa123cc201308e63462ec6
com.avast	sst-http4s-client-blaze_2.13	0.3.2		9b622f185fc1764577dbf911add39bcdb0cf2781
com.avast	sst-http4s-client-blaze_2.13	0.3.3		e895fbdefb7cd18e61e79be06a075d0efbb011b5
com.avast	sst-http4s-client-blaze_2.13	0.4.1		8aa98cf2d1a86fc2e23383e053079b073c7cb216
com.avast	sst-http4s-client-blaze_2.13	0.4.2		c70dfb7a6a0caaa5ce426b78726c6a7eba2af318
com.avast	sst-http4s-client-blaze_2.13	0.4.3		f0f65fd5033460dbf31417818ed4870a0955c512
com.avast	sst-http4s-client-blaze_2.13	0.5.0		1d84dd3b55c29fd62a5f3be0434b991e727a6e23
com.avast	sst-http4s-client-blaze_2.13	0.5.1		eed0d36311a74557ed1b04122071ec1645717eed
com.avast	sst-http4s-client-blaze_2.13	0.5.4		23eab9b799fc6af45af04fa204585f976f0f0da5
com.avast	sst-http4s-client-blaze_2.13	0.5.5		73b508c521f1dcb1ab9ce457a42cb8ffe34d4024
com.avast	sst-http4s-client-blaze_2.13	0.5.6		7440644802c9435a75796983a95446427b3e93b0
com.avast	sst-http4s-client-blaze_2.13	0.6.0		fd2c13aa42eafcc54daa460eb1acfe30087ce2b0
com.avast	sst-http4s-client-blaze_2.13	0.6.1		e2d82689624407e4292ec7ce81de632071c3ce39
com.avast	sst-http4s-client-blaze_2.13	0.6.2		f2d5a910e156f435527e8244b96916121751fe8e
com.avast	sst-http4s-client-blaze_2.13	0.6.5		f02798378acbc2f773cfea5ea93569fb2957e55a
com.avast	sst-http4s-client-blaze_2.13	0.6.6		b79e023bb0a9d38a4e07cbd65b5039739c4b2f88
com.avast	sst-http4s-client-blaze_2.13	0.7.0		a3aec6ed5ce6469a3dad2d19a5ec86db55454892
com.avast	sst-http4s-client-blaze_2.13	0.7.1		411fe4f57a01b669a43b4d328003bcd35a8d33ef
com.avast	sst-http4s-client-blaze_2.13	0.7.2		a3b0dbb6202d67f6f7533afdaecad608d6e832a8
com.avast	sst-http4s-client-blaze_2.13	0.7.3		806385991ffb8866b19a97f5a535c990dbcaa704
com.avast	sst-http4s-client-blaze_2.13	0.8.0		f0edb78031ae5985fb8710f06756cedd6f8dc049
com.avast	sst-http4s-client-blaze_2.13	0.9.0		9eb5f6fc784af2a35b2a0ce6a5e33a631a869f8b
com.avast	sst-http4s-client-blaze_2.13	0.9.1		431a6585f303c8424aa270b37825128425910658
com.cedarsoft.commons.old.swing	common	1.4.3		0e82f06882e25218b170117a5482fb62c67de598
com.cedarsoft.commons.old.swing	common	1.5.0		b20ff4b48481bd9f9437cdcf7f2c46211810c632
com.cedarsoft.commons.old.swing	common	1.5.1		5c679951dd17ea88fecb3377b8ff2460243a3c1d
com.cedarsoft.commons.old.swing	common	1.6.1		264df53ead3e6dfe87082d07948948cacf243361
com.cedarsoft.commons.old.swing	common	1.6.2		bb1bf589656aae25ad92b974180e678816f74e4b
com.cedarsoft.commons.old.swing	common	1.6.3		3e03792606a53476a27fce642ed9579e15bb5766
com.cedarsoft.commons.old.swing	common	2.0.0		0a0977aaa4a7066b89540a4f90093106cf7965b2
com.cedarsoft.commons.old.swing	common	2.0.1		f6831b8c99d57d67a8b5725a5ffab8f4175ebc0b
com.cedarsoft.commons.old.swing	common	2.0.2		657e362f28fea30fe476fe99635567918b20ebcd
com.cedarsoft.commons.old.swing	common	2.0.3		75d2e81ecb5e9a37c59186ec127fc655b9cec66b
com.cedarsoft.commons.old.swing	common	2.0.4		7bc337432cd575750cb1a2e042ddeee66d80737a
com.cedarsoft.commons.old.swing	common	2.0.5		9cf292ee72b40beb8e779eb302c9abc76cf41e46
com.cedarsoft.commons.old.swing	common	2.0.6		3421a2210bdc974fd3f71f547804dd043b996bd7
com.cedarsoft.commons.old.swing	common	3.0.0		ab15603eef145d53298cde8932f620a8d236bda1
com.cedarsoft.commons.old.swing	common	3.0.1		1a092269711498633e66f320f4b41f4d7fb6226f
com.cedarsoft.commons.old.swing	common	3.0.2		6e912d1df706ef2acd8dd15b086291ec1415dc13
com.cedarsoft.commons.old.swing	common	4.0.0		d98f1ddae3dc0fbf99ee8e441631725ce75fab5f
com.cedarsoft.commons.old.swing	common	4.0.1		fbf1fd9a54e4e60ea83c8f0893f163c2dee3842f
com.dwolla.sbt	sbt-cloudformation-stack_2.12_1.0	1.3.1		1d32d190a64586c16833e78740c49c0298e344cc
com.fancyfon.mobile.android.verification	Android_Caller_Verification_Library	1.0.2		cb9fb4e304047079bd264d17a5b076b948ca63c9
com.github.UncleCatMySelf	winter-api-util	2.1.0		f7c404bae9e14921571cec1084b65c514e1aaf32
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.1.1		22d389ff6ca246374bb33499c565c8d11becf5f6
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.1.2		0212814a47cecca21daa1a2ddd286c64366a6f12
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.1.2-RC1		98253309e4af0073171c99ce461e03d0f27f87da
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.1.3		c2845246c7e2882a633f710ade57ecc5ba21e0b7
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.2.0		35b63e1c870cc338dba7d8ac6274fe9077f6d3ab
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.2.1		08c1e3813b2d5acd313f757a90a56695aa946965
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.2.2		9705d772722fd008e8b1824f20036a433f93ec12
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.2.3		b71bf5ac587a59816c1665a7421a29c6517a48e3
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.2.4		e2d1bb7ece28cea5416826f4aa8e0c74571846e2
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.3.0		e8fc79211b8d5147029d7fdfb764149d3cae5932
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.3.0-RC1		387af131e253afa8439575892cca375937abd707
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.3.0-RC2		1f74e1f9c89484c3cd19cae1ba24d3fe449d0f02
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.3.0-RC3		c2508086c537782710b5560f18f972819690413e
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.4.0		486527d649454fd2dfc7de8fe51bc1ab1368297a
com.github.japgolly.test-state	ext-scalajs-react_sjs0.6_2.12	2.4.1		80679098d6ecd2a5d1a4cda03b8a4bf4759171e9
com.github.lolgab	snunit_3	0.0.14		a2938d4bb41ac758f95ebbf31b8cb180edc8ef9d
com.github.lolgab	snunit_3	0.0.15		8ca9d0df211eea89d390fd4df5c4203f70de7c9f
com.github.lolgab	snunit_3	0.0.16		c2997c57b9d1c171f9aa4147249110cf08551eb4
com.github.lolgab	snunit_3	0.0.17		3e86db76133f507134f0c3eb95611c1709986cc1
com.github.lolgab	snunit_3	0.0.18		776996af6bc8cb67ee7e4948d16550e8bdb9c686
com.github.lolgab	snunit_3	0.0.19		a12f5fef3ec68109d8c1d3f1d26a90773d300c45
com.github.lolgab	snunit_3	0.0.20		92dbb3319c9a9730b622791e514ba5aea3922e24
com.github.lolgab	snunit_3	0.0.21		f91a62bc72f175b7d0edbddcb0cadf2fef4df2f4
com.github.lolgab	snunit_3	0.0.22		be243526464b90262057ad703339837cb84dc93c
com.github.lolgab	snunit_3	0.0.23		8979b52c3c60aa2b2731ba880dd339bff961d064
com.github.lolgab	snunit_3	0.0.24		f3a699cd43db696696d73df6af42ecaa680aa15b
com.github.lolgab	snunit_3	0.0.25		ffb364704fe4e889907b2f165b27e35773f4ad8f
com.github.lolgab	snunit_3	0.1.0		23d7917761c303a516373613edbe513a6bd4afba
com.github.lolgab	snunit_3	0.1.1		e7a7a794ff72805116cc86d838ac3e292f9bc4fc
com.github.lolgab	snunit_3	0.2.0		dff9199dd16e6ac26430bcdccc42b2843c56b933
com.github.lolgab	snunit_3	0.2.1		1ddca1b9d3010fc44bc0d6104e6f32608d0f6fdd
com.github.lolgab	snunit_3	0.2.2		a9ce95ffcba7664f2addcd34762fb01ca4309705
com.github.lolgab	snunit_3	0.2.3		4bf8680644ad8b81315c32f5d1e7bec492b11030
com.github.lolgab	snunit_3	0.2.4		6c2d3879c981399475be2743e892c16273b471fb
com.github.lolgab	snunit_3	0.3.0		979192d571a4d16f40ec5f97da8a25f2e0f33037
com.github.lvyanyang	xci-sys-spring-boot-starter	2.0.1		428c9ff3a018ba169a69d651215bcb7362eeee45
com.github.uw-pharm	bitsad-macros_2.12	0.5.0		e54d32da600db016413a00743a4185b2e05ab64a
com.github.uw-pharm	bitsad-macros_2.12	0.5.0+3-b7f539a7		13c9d4508ea424142780f5c4d253fd05ecb52338
com.github.uw-pharm	bitsad-macros_2.12	0.5.1		53213fd270ac79deeaab5cd752227faeb8a6e2ff
com.github.uw-pharm	bitsad-macros_2.12	0.5.1+1-f8eacaf3		46983295924f5a587a420da855cbd572f7f8233f
com.github.uw-pharm	bitsad-macros_2.12	0.5.2		5337eef0f1479e72f7bbccdfcdf6155cc523d747
com.github.uw-pharm	bitsad-macros_2.12	6608b68b		7ea3b066fb12c8d23a576367f48b6cfbc0428419
com.github.uw-pharm	bitsad-macros_2.12	6cb4c962		bfaf353e9e76f934183362d961840f572da09b8b
com.github.uw-pharm	bitsad-macros_2.12	ad00af85		7e617de8fe875c29d3a1ad28b5c5d8c7c83b560b
com.github.uw-pharm	bitsad-macros_2.12	b3b23d67		480320d9e0f4e058a0531cd5ce5bcb50748333b2
com.github.uw-pharm	bitsad-macros_2.12	c7551662		76b820ace008f2a98e837ebd053619d28617e976
com.github.uw-pharm	bitsad-macros_2.12	cdb74705		6b77c70bbfb7eb1bb0b95eef4651b466fd259c2d
com.github.uw-pharm	bitsad-macros_2.12	f45b86d0		19707d8cf8188a63b8b48887a964c288007e9838
com.graphaware.neo4j	triggers	3.5.1.53.1		acb64192da7ac55daa46a701e4183f7339b72232
com.graphaware.neo4j	triggers	3.5.12.55.1		8ca69c863d9f88c84742adb6988038753508961e
com.graphaware.neo4j	triggers	3.5.13.55.1		acba5f9bf148fc0b6645d69e760e7bc8127a99e5
com.graphaware.neo4j	triggers	3.5.14.55.1		ee5a8f26fdc1f17baa08fffdffdc2adf842e52a5
com.graphaware.neo4j	triggers	3.5.14.58.1		e5c42b85daf1f2bc67e77ec1560227a8594d760e
com.graphaware.neo4j	triggers	3.5.3.53.1		132437e7694504f73e5e657440f291cd7296b86c
com.graphaware.neo4j	triggers	3.5.4.53.1		799656d6a728dc37d44576942712310e89db89e7
com.graphaware.neo4j	triggers	3.5.5.53.0		535980a88d96e32c3a035cdd4f2d411695b2b2ae
com.graphaware.neo4j	triggers	3.5.5.53.1		4e347be2f21c20755651a3353b83b294f6efefd0
com.graphaware.neo4j	triggers	3.5.6.54.1		cc2b6e5c1c67f2a9fd1de6bd73961289ce2de3b9
com.ibm.io	ibmaio	20040616		N/A
com.igeeksky.xcache	xcache-bom	0.9.23		N/A
com.igeeksky.xcache	xcache-bom	1.0.0		N/A
com.igeeksky.xcache	xcache-bom	1.0.1		N/A
com.igeeksky.xcache	xcache-bom	1.0.2		N/A
com.iheartradio.m3u8	open-m3u8	0.0.1		109278724ffc84478ebf87496e8af84bed852dab
com.iheartradio.m3u8	open-m3u8	0.0.2		67624c3ca77d512778f0d33f5fd3eddd7e4019a1
com.iheartradio.m3u8	open-m3u8	0.0.3		ae056b366d643e54a10d6f90f58de756f6bd2335
com.iheartradio.m3u8	open-m3u8	0.0.3.1		7240a1f88638f0ef869212d7efecd6efad78d0c3
com.iheartradio.m3u8	open-m3u8	0.0.3.2		3c93948e28c535d6e6ea4d8c531eb143f0508fcc
com.iheartradio.m3u8	open-m3u8	0.0.3.3		93c4a925d18b5bb01c9ed91af6bea05513060b0a
com.iheartradio.m3u8	open-m3u8	0.0.3.4		fb47c9969c799140a34f6ff033cdca3e3a53f0db
com.iheartradio.m3u8	open-m3u8	0.0.3.5		ff38984fbe0d8d19e01e9e9cfaece8cc082bad7f
com.iheartradio.m3u8	open-m3u8	0.1.0		79ce4c5743e750686ac13f4c09c542990e20a2aa
com.iheartradio.m3u8	open-m3u8	0.1.1		966b706aaded7d5ed0995cc47177876de27e7a2b
com.iheartradio.m3u8	open-m3u8	0.1.2		a73e424db28491cee0a51894f6230b0132469ec4
com.iheartradio.m3u8	open-m3u8	0.2.0		b95963f1999e0f24162bcbfcdfde2afe614eb1ec
com.iheartradio.m3u8	open-m3u8	0.2.1		bb6b0d0cc430a2e1c7bcdbade963763477aa37be
com.iheartradio.m3u8	open-m3u8	0.2.2		dd41bca9e50fdf57011e2855f4e6b42c0938fb70
com.iheartradio.m3u8	open-m3u8	0.2.3		3622013527fcd27855cdc8549318b2d35f7faccd
com.iheartradio.m3u8	open-m3u8	0.2.4		4ca0676522205279229b802265ea2a6cd0e28e39
com.iheartradio.m3u8	open-m3u8	0.2.5		963ba9c8686dbf8a36fa52133a1f529a52f02a14
com.iheartradio.m3u8	open-m3u8	0.2.6		4ac6cc5f8fc5188dca490d0cf04a3fc126fab95c
com.jauntsdn.rsocket	rsocket-core	0.9.1		bba228064973684832f2803546832553f57408da
com.jauntsdn.rsocket	rsocket-core	0.9.2		67ed08939ae6448bc7390f2ae4f1c9408e24f490
com.jauntsdn.rsocket	rsocket-core	0.9.3		e5b7ad8fb0bead4db1810a1348a1d38d01dd43cd
com.jauntsdn.rsocket	rsocket-core	0.9.4		33c2da148231d6dcb466dfb9e1525df84572ea64
com.jauntsdn.rsocket	rsocket-core	0.9.5		17700382c44be75dd4bde482134e7dfef370fc09
com.jauntsdn.rsocket	rsocket-core	0.9.6		318482daed71e90bd05e2998bc0344aba768ebbe
com.jauntsdn.rsocket	rsocket-core	0.9.7		d30304efb2c647e7df67a8ea2dc74fd7c0aa6452
com.jauntsdn.rsocket	rsocket-core	0.9.8		c10a7d565e0cceb4e6701fdd2e2589001334f4dd
com.liferay	com.liferay.organization.apio.impl	1.0.0		b38492730833c6fbc3d000265069bc1c0bc056b6
com.liferay	com.liferay.organization.apio.impl	1.0.1		f08436cdeecdc812f434dd18c4e74f01f9b9be14
com.liferay	com.liferay.organization.apio.impl	1.0.10		fccd43940dfb50a68d6fcf2ef415c4971079ff39
com.liferay	com.liferay.organization.apio.impl	1.0.11		77f61ec2fa472d06962772231cea855094461be8
com.liferay	com.liferay.organization.apio.impl	1.0.12		32d506b89275ee7a8117738965cff42ded3c88be
com.liferay	com.liferay.organization.apio.impl	1.0.13		fae4cf8393e540037a60e4e0190ae1113edf5ba7
com.liferay	com.liferay.organization.apio.impl	1.0.14		d151ee18e0119866247f892ee9197afd9c21d81f
com.liferay	com.liferay.organization.apio.impl	1.0.15		4084805b528b7d39182bed421bf58fc1950cad26
com.liferay	com.liferay.organization.apio.impl	1.0.16		15b34671006898fd3a54482a3d295aea79352315
com.liferay	com.liferay.organization.apio.impl	1.0.17		0ab2748014f496eed61abe4c796cf152a410082a
com.liferay	com.liferay.organization.apio.impl	1.0.2		00d853a376069c8fb78496d92c1696ab0e0e48b9
com.liferay	com.liferay.organization.apio.impl	1.0.3		367051003471a8ff61931fab40cf65e3a7e6e3d0
com.liferay	com.liferay.organization.apio.impl	1.0.4		cdc129d840441cb95380be4cd03fd5b6b984a92a
com.liferay	com.liferay.organization.apio.impl	1.0.5		c976ad9919b21a55c18e66b36a9ff7f3fc8d719c
com.liferay	com.liferay.organization.apio.impl	1.0.6		fc393ed0db718fccef23640a80b31e58860e3eca
com.liferay	com.liferay.organization.apio.impl	1.0.7		c25662b8639f27b229e6114445dc42443e6d5ee0
com.liferay	com.liferay.organization.apio.impl	1.0.8		efaaa27b64e8f7eb0700503346fc16ce2cd9679d
com.liferay	com.liferay.organization.apio.impl	1.0.9		24cb78178964aeab6b99b2870883cb159d08b6dd
com.liferay.faces.demos	primefaces4-users-portlet	3.1.5-ga6		N/A
com.liferay.faces.demos	primefaces4-users-portlet	3.2.5-ga6		N/A
com.liferay.faces.demos	primefaces4-users-portlet	4.2.5-ga6		N/A
com.magenic.jmaqs.utilities	jmaqs-utilities	2.0.0		f4c6d34f56ba88a4173ec04e8213481e2b78da60
com.magenic.jmaqs.utilities	jmaqs-utilities	2.1.0		8aa68d4c8595d77c4a2a8fd9c988e66bc1ba5e77
com.magenic.jmaqs.utilities	jmaqs-utilities	2.2.0		1b0e779ee55866e2caaa14d8ea270f439096d359
com.magenic.jmaqs.utilities	jmaqs-utilities	2.2.1		719c3ad18436656836c9ab06a08a73f3ee68361e
com.nequi	nequi-notification-api-sdk-qa	1.0.0		8f32173cfc6157a343914660f1c4626dd8c38ec4
com.nequi	nequi-notification-api-sdk-qa	1.0.1		93828f1f5c2712a9ae5c0ebdb835c8947d75be42
com.pholser	junit-quickcheck-core	0.1		da16be62346e25a196348e2d82179396c4cd58b2
com.pholser	junit-quickcheck-core	0.2		1077d23d3a16edaa1b368179eb46577c3475166f
com.pholser	junit-quickcheck-core	0.3		d9f23975cc05dbd6b1b342669c3d817704dcf3a4
com.pholser	junit-quickcheck-core	0.4		57a9122069ef5259ccd32ee53b7ab68bee61a9ff
com.pholser	junit-quickcheck-core	0.4-beta-1		9c4d4f6f3e68e3b6e40b76ca977b94822483d8a6
com.pholser	junit-quickcheck-core	0.4-beta-2		c22700257578a2bfc51a659405d487e390dd9735
com.pholser	junit-quickcheck-core	0.4-beta-3		09e675c277cf330c4393894f19862ccab29f8776
com.pholser	junit-quickcheck-core	0.5		f0b4854b41b7ea2d5cf7c9f3094cd0f0c5f191e9
com.pholser	junit-quickcheck-core	0.5-alpha-1		bef951f5bccced3aaabcd0bb68b7c43f8d15056b
com.pholser	junit-quickcheck-core	0.5-alpha-2		9b174a98ee869e898afbb284fe8cdc8fa2a47d12
com.pholser	junit-quickcheck-core	0.5-alpha-3		12c680869b6764b471c0c281e604b3205b440373
