br.com.caelum.livraria	livraria-base	1.0.0		bdd415fb7156295c28aff5c5dfac83423db6afc0
com.breuninger.boot	jobs	3.2.1.RELEASE		64ec4e8dd468d599cc1b20ed78f4217c644665b9
com.buschmais.asciidoctorj	extensions	1.0.0		d3ee9700108bd0f0cdae9482a07b5077f840a091
com.codacy	op-rabbit-airbrake_2.12	0.1.0		0011b9edb2ea018f6189be1acbadf51065115d4f
com.codacy	op-rabbit-airbrake_2.12	0.1.1		e26e22a828b4ec54195331f4d60b603ec40cbdb8
com.codacy	op-rabbit-airbrake_2.12	0.1.2		c36a4b314f358646b39a9422073cea0896f4e91e
com.codacy	op-rabbit-airbrake_2.12	0.1.3		af47f43a56b5d8cc0ef9e487be23fa7c35b2f1f3
com.codacy	op-rabbit-airbrake_2.12	0.1.4		ec6adc4f57218a1806b00121a01f732d85516cd8
com.crobox	reactive-consul_2.12	0.5.0		ead907287de058552f5d48ffe6aa2bafe7bfa1af
com.crobox	reactive-consul_2.12	0.5.1		a70a5a1f98c8b5f9cfe814c7873079714b198d19
com.crobox	reactive-consul_2.12	0.5.2		0726666cfc63dddd5e1134812a0f8b1ffacd9d61
com.cueker.util	poi-excel-parser-oss	1.0.0		8ee2351900a8cc90c9f17de4c5b8367eea2f550c
com.cueker.util	poi-excel-parser-oss	1.0.1		f2026183f4d7a4b94682391dae61161cd273b2e7
com.cueker.util	poi-excel-parser-oss	1.0.1.01		4e836eacf7f3680a444f6d6fbaf57c423b4a27a1
com.daftmobile.redukt	redukt-core	1.0		185ec624bf9221459e9c4307029d4a40fa53d018
com.ganshane	nirvana-support_2.11	1.0.2		e72ecaad4fd5ae3886ca7bb0acc5fcb47d22a424
com.github.containersolutions	operator-framework-samples-common	0.3.6		ad30d074d8969262cb2b969c2e1ea08fe243d258
com.github.containersolutions	operator-framework-samples-common	0.3.8		38b0742d6c552bbefdc02ee5944813cecc50fead
com.github.containersolutions	operator-framework-samples-common	0.3.9		aacaefed4dfb82cd8a8fe9baa81ed0dcf193301b
com.github.containersolutions	operator-framework-samples-common	1.0.0		74eb2d2aad0064f285900933ceec69f49c8322a7
com.github.containersolutions	operator-framework-samples-common	1.1.0		513c501c33d582ad22a1e04b679cddab9d2e6d69
com.github.containersolutions	operator-framework-samples-common	1.2.0		3986e466c15e0d094f4d63bfc39e4a1db43e772d
com.github.containersolutions	operator-framework-samples-common	1.2.1		374e2f45c598f8c14e86e363a34067ba78da78fd
com.github.containersolutions	operator-framework-samples-common	1.2.2		781150dcc93c4bf073481823333591f4f85e363f
com.github.containersolutions	operator-framework-samples-common	1.2.3		6601fb014e8bc3cbe45b3126fabda13d5e765522
com.github.containersolutions	operator-framework-samples-common	1.3.0		060f4145d71732afe882fddba7c54a27e475b973
com.github.j5ik2o	reactive-aws-s3-akka_2.13	1.1.4		2b7a049999abab555ff7754d99e17ce0f0f69894
com.github.j5ik2o	reactive-aws-s3-akka_2.13	1.1.5		0937473d0cbbd6c0321aa41f4dce3a11c5916fc5
com.github.j5ik2o	reactive-aws-s3-akka_2.13	1.1.6		37742409404739fdd0fdf8bef81e56e21aa87200
com.github.j5ik2o	reactive-aws-s3-akka_2.13	1.1.7		11487be0589b925c08592b3bc42a8c08da64eaad
com.github.j5ik2o	reactive-aws-s3-akka_2.13	1.1.8		bd2264f08c78e64a89153f32db46bf999e10d151
com.github.j5ik2o	reactive-aws-s3-akka_2.13	1.2.0		6d6ff99c57a91dd2862059f6171dd995d2cb17c8
com.github.j5ik2o	reactive-aws-s3-akka_2.13	1.2.1		bb8a18faafdfe5950a0f1158bb1bf081a3b0076a
com.github.j5ik2o	reactive-aws-s3-akka_2.13	1.2.3		865ef28698ebad2f0ec1412d1a1103db3e4759d0
com.github.j5ik2o	reactive-aws-s3-akka_2.13	1.2.6		e569b9406b8ea9c1f4a8d490e25e23c136585bb7
com.github.zhangchunsheng	yuanqi-java-agent-spring-boot-starter	1.0.2		310e223514a984063a422518bc95d34ad3ec3ede
com.haoxuer.discover	discover-plug-sendcode-alidayu	1.0.1		936383874f74758b1ea41a2c76557191b0ee7ff5
com.haoxuer.discover	discover-plug-sendcode-alidayu	2.0.1		a7b472192f1011d6a8042899e44afc4e93cfb7ab
com.haoxuer.discover	discover-plug-sendcode-alidayu	2.0.2		89bcb993df3e0eaa96af7faa58f2d0b493984f29
com.haoxuer.discover	discover-plug-sendcode-alidayu	2.0.4		e14e810badc1122493f7e61580cb55173e4e67a5
com.haoxuer.discover	discover-plug-sendcode-alidayu	2.0.5		6eeeb6094e204459b96f825a8d4d923e327fb608
com.haoxuer.discover	discover-plug-sendcode-alidayu	2.0.6		bb036593c86aa1687db61b6f4f24ba61aa060c10
com.haoxuer.discover	discover-plug-sendcode-alidayu	2.0.7		ccebe232f671cde900fa7131a821ef14c36d64be
com.hexadevlabs	simple-finite-state-machine	1.0.0		141aa350f8423b9f22c439e60652a1913da29c19
com.hexadevlabs	simple-finite-state-machine	1.0.1		4fcca9256866dafd71c9e666b0359957f42557e6
com.hexadevlabs	simple-finite-state-machine	1.0.2		bc502f38a0cfd47ad2eaca8ab7041dc0e672e0c8
com.hexadevlabs	simple-finite-state-machine	1.1.0		da321d6ce780f295d94e82a45526a55861943903
com.hexadevlabs	simple-finite-state-machine	1.1.1		fe6c61a13bf083e456b854f9582b3e35c6821a54
com.hexadevlabs	simple-finite-state-machine	1.1.2		a89b3198d87e92f09e3e21f2a21ecc67623f6b95
com.hexadevlabs	simple-finite-state-machine	1.1.3		955fe3dc6def4821852377eb9cddb68c9ad6e77e
com.hexadevlabs	simple-finite-state-machine	1.2.0		33df209ad23d546518c158c5140d98ae1ce5985d
com.hexadevlabs	simple-finite-state-machine	1.2.1		cc043e4a855d98323af0f4ac9b8e2c7f811caed8
com.hexadevlabs	simple-finite-state-machine	1.2.2		375a966b57ebc6214ad112c03683704e0912977e
com.indoles.clj	state-chan	0.1.0		a58973db99b27c2e54d98d17b79c1e9070cbb0c1
com.indoles.clj	state-chan	0.1.1		848871ae3904521c7d3f1ab0172502095c9f0621
com.intoverflow.base	intoverflow-codegen	1.1.1		540fe65bf16fcc3dd07ec1f17573e09a266c424f
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.1.0		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.1.0-alpha.13		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.1.0-alpha.14		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.1.0-alpha.15		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.1.0-alpha.16		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.1.0-alpha.17		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.2.0		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.2.1		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.3.0		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.4.0		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.5.0		N/A
com.javiersc.kotlin	kotlin-test-testng-androidnativex86	0.6.0		N/A
com.latenighthack.ktcrypto	ktcrypto-library-android	0.0.1		N/A
com.latenighthack.ktcrypto	ktcrypto-library-android	0.0.2		N/A
com.latenighthack.ktcrypto	ktcrypto-library-android	0.0.3		N/A
com.palantir.atlasdb	lock-api-objects	0.1000.0		c72e7cd9f0256457a6a1213218119341246db0a1
com.palantir.atlasdb	lock-api-objects	0.1001.0		cd4ac88d7690acc542606092ced12ad165068093
com.palantir.atlasdb	lock-api-objects	0.1001.0-rc1		53d25fb6d2795c02bd4100ee6140201877c7fc11
com.palantir.atlasdb	lock-api-objects	0.1001.0-rc2		694ed3498151951ca267ee1b7d585ebb78c9e7f3
com.palantir.atlasdb	lock-api-objects	0.1002.0		2736c5be9d43244b0f320c5432a8e1f414006250
com.palantir.atlasdb	lock-api-objects	0.1003.0		6e186c0c8928cc708e6e30098b065bfe39e3d673
com.palantir.atlasdb	lock-api-objects	0.1004.0		e5aec50dbad908b2ada72e5d237b0dcdce1f4b52
com.palantir.atlasdb	lock-api-objects	0.1005.0		a0467eacc0b54af9bb3717c67e7fafc3f99290c4
com.palantir.atlasdb	lock-api-objects	0.1006.0		25be05b698bed7edfa5488c025b42d1e1df3b6d6
com.palantir.atlasdb	lock-api-objects	0.1007.0-rc1		0835f92ea5b950f375675358012ff30e1eecd3b3
com.palantir.atlasdb	lock-api-objects	0.1007.0-rc2		2310d0cd1bd4baa43b7ffdd578c80041dabfc617
com.palantir.atlasdb	lock-api-objects	0.1009.0		a5067e6603bdd46a6a715ab1dd2ded451f9f7a2a
com.palantir.atlasdb	lock-api-objects	0.1009.0-rc1		6e7e341cd6563057fe6b0fbeb85ba50e9d08e1ac
com.palantir.atlasdb	lock-api-objects	0.1009.0-rc2		3cdbfe33758ddbfb81605b4d3be62fa0d3ee1b5b
com.palantir.atlasdb	lock-api-objects	0.1009.0-rc4		ac67e163b33dd84be566b78938b339f9ee269998
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc1		8eb00ebede83b6d0e06c6e2959b95a00be7764d4
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc10		df138c2989935ee626f5ced01070b47a23e5ae61
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc2		e7e2bcd6254c509105da98d13b25345a7cae0d65
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc3		322fac25b1ab53d3f9ecab3881b5c52a041282bb
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc4		0021fb06269306def4f374419629a61c54469917
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc5		334f2e9e4d61fe1c8786e6b4a7b3c646223e7bde
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc6		f99e6dc574ba7b3852c27936afd64bf064ea911d
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc7		ef58e321075f9edc12aab60b5117cf98a7d8872c
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc8		ef64aa5f4b446ab9cdfa5dcdbe00e754d6bc6c84
com.palantir.atlasdb	lock-api-objects	0.1010.0-rc9		56e42f99631f0813a3e6144d39760df6654fd7ba
com.palantir.atlasdb	lock-api-objects	0.1011.0		2912eef9c01e80646c447a296df6a1a06def030c
com.palantir.atlasdb	lock-api-objects	0.1012.0		c13d1f1a983ff925d30589f2606f1c44c4e88b17
com.palantir.atlasdb	lock-api-objects	0.1013.0		1418c3ef2988cba3e4144b0ee112c0f4b6aea345
com.palantir.atlasdb	lock-api-objects	0.1014.0		67c9aa86df15486b6f80ac9385c8396de8be376d
com.palantir.atlasdb	lock-api-objects	0.1014.0-rc1		ceca2ab6b14af1182d8526913df93359defa7331
com.palantir.atlasdb	lock-api-objects	0.1016.0		784ee36b3e1680f06aaf59590733b7bec2d80f07
com.palantir.atlasdb	lock-api-objects	0.1019.0		101ee1f69aa4a503ab23923603b2ee96f5d80919
com.palantir.atlasdb	lock-api-objects	0.1020.0		70a23bf443a96f6132e4a3198e09b08d57601d9b
com.palantir.atlasdb	lock-api-objects	0.1020.0-rc2		98f7f6b49e2055bdd23171e6ec295c2c22ad2fe3
com.palantir.atlasdb	lock-api-objects	0.1022.0		97811df31d9cf4c3a3e6db06dad51bbc5016432b
com.palantir.atlasdb	lock-api-objects	0.1023.0		3cf1b597480687696cb08befaf023f2abb8e4e86
com.palantir.atlasdb	lock-api-objects	0.1023.0-rc1		5ef42177033cf5609382d6bd394cbb31ce4dc052
com.palantir.atlasdb	lock-api-objects	0.1024.0		684488496ea995bed0687662c9bf14c148f5012a
com.palantir.atlasdb	lock-api-objects	0.1024.0-rc1		1d0ef81184b98a290d67f8dd9d7f293c26fbfae3
com.palantir.atlasdb	lock-api-objects	0.1024.0-rc2		fa4465144fd5b6f46331bde8e644a2f08ed2a78d
com.palantir.atlasdb	lock-api-objects	0.1024.0-rc3		bcba15627927bbe82dba2b10d2c620874b8d96cb
com.palantir.atlasdb	lock-api-objects	0.1027.0		f9ac4dbae732be49b7c13fb7bd809288dd3d0971
com.palantir.atlasdb	lock-api-objects	0.1028.0		5ea4bc0146914b82ac4b29a910ae0a3dd6dfd283
com.palantir.atlasdb	lock-api-objects	0.1029.0		ff9fee0ad8794a19a05c9b88a4fce7dc4a0f6ad7
com.palantir.atlasdb	lock-api-objects	0.1029.0-rc1		bfe1867a78a22ba35e6dbb47b60ed55cb07f7803
com.palantir.atlasdb	lock-api-objects	0.1030.0		779968ba2d91500c371e801ddbbad024aca5144c
com.palantir.atlasdb	lock-api-objects	0.1033.0		b17f39f4793cef1e3c9a6e6ed909aa5f26953415
com.palantir.atlasdb	lock-api-objects	0.1036.0		b5484ab70e409c3edcf1b713b10e8c76b11b0e18
com.palantir.atlasdb	lock-api-objects	0.1036.0-rc1		f6cd276da2c02ad7b2cfa03ed4778d33a4c1a2b0
com.palantir.atlasdb	lock-api-objects	0.1037.0		9c2704718c1592d67e739520cd74b72a9caf9071
com.palantir.atlasdb	lock-api-objects	0.1038.0		e732953d522c637b319c5e48e9ccaa6992cb3763
com.palantir.atlasdb	lock-api-objects	0.1038.0-rc1		cf1ef0fcde77a6fa979a65dc09052b230eabaf6d
com.palantir.atlasdb	lock-api-objects	0.1039.0		acd80f20b9f26e3395544877c53317de8b0f893a
com.palantir.atlasdb	lock-api-objects	0.1040.0		df8e83979701de3a678e8e7ce463aa2c7dde7b9f
com.palantir.atlasdb	lock-api-objects	0.1041.0		e39cd6adc0ed455c2275ff12d7012180d9628ccf
com.palantir.atlasdb	lock-api-objects	0.1041.0-rc1		b68c72537c0c7d3029105643c4a029c0aecf771e
com.palantir.atlasdb	lock-api-objects	0.1041.0-rc2		2405c69d097e61a5cde80e4cd5acba243abbf118
com.palantir.atlasdb	lock-api-objects	0.1041.0-rc3		1a539a12edf0fc5bc08773d193209e942fbee7a1
com.palantir.atlasdb	lock-api-objects	0.1042.0		849210577e497626f4c4c4cf6cece3d2b52381aa
com.palantir.atlasdb	lock-api-objects	0.1043.0		7614a77644f7aeff912f01932661f33bc12c5b88
com.palantir.atlasdb	lock-api-objects	0.1044.0		808364f7c5758a71f32dce23375cf45d13c22d1b
com.palantir.atlasdb	lock-api-objects	0.1045.0		793ac0130d2bc302f5d46c57f302a1700f561348
com.palantir.atlasdb	lock-api-objects	0.1048.0		e94e2960d84555822492f24703b8286d54e5e593
com.palantir.atlasdb	lock-api-objects	0.1049.0		bce06977d3561288d226f7d5bc1c792893e802f1
com.palantir.atlasdb	lock-api-objects	0.1050.0		06c63664d8ea88295db909f7bbbd0a42600cb48a
com.palantir.atlasdb	lock-api-objects	0.1051.0		00bb9aad939382dc83fbb507f219f10028d23f36
com.palantir.atlasdb	lock-api-objects	0.1051.0-rc1		21fc8ea708290c2e31e6e329ecccbee22070325f
com.palantir.atlasdb	lock-api-objects	0.1051.0-rc3		22b9afd15a8fb9660d43f284b5b48f54cc54d4fb
com.palantir.atlasdb	lock-api-objects	0.1051.0-rc4		a7337cf7e618cf780262d151985077ca695167fb
com.palantir.atlasdb	lock-api-objects	0.1053.0		4a8329bfe8a595b9e07f3578f570de6c8f2afe2b
com.palantir.atlasdb	lock-api-objects	0.1054.0		20e72a12f43da1218a91ee511221a18f40e54097
com.palantir.atlasdb	lock-api-objects	0.1055.0		6b2e011d236cb521ac13616a19fe60218e714af9
com.palantir.atlasdb	lock-api-objects	0.1056.0		eafb28ae342912540743f5ae2456cd191b26d0ab
com.palantir.atlasdb	lock-api-objects	0.1057.0		a263f24ba7c4ae7737b6564139655038781ec627
com.palantir.atlasdb	lock-api-objects	0.1058.0		a0349e419d021bd529365eb2b1a0041ec1a351db
