cn.icanci.loopstack.rec	rec-admin-dal	1.0.0.0		70f870f21f56e41a1ec84a849d45fcd3a9c38f10
io.ktor	ktor-client-cio-watchosx86	1.4.1		1fa7f3b84af44a8a10a835acbad56d1149ec7f58
io.ktor	ktor-client-cio-watchosx86	1.4.1	metadata	a2e16e17226f5e1456bea69014b9c158ee7a7931
io.ktor	ktor-client-cio-watchosx86	1.4.2		fc628cd9b4b2ff938ce275b767bec171ce85cebf
io.ktor	ktor-client-cio-watchosx86	1.4.2	metadata	05f8f6098c441cf6d36da9fac1c8cfc1735e5988
io.ktor	ktor-client-cio-watchosx86	1.4.3		d90d0370905ba915113b3dbf3ccd366b384de294
io.ktor	ktor-client-cio-watchosx86	1.4.3	metadata	96aaecb1b5781780318c99451067a5d325bf4aa4
io.ktor	ktor-client-cio-watchosx86	1.5.0		441c4ce272f4e0b798ce91ea64c99bb678e95e87
io.ktor	ktor-client-cio-watchosx86	1.5.0	metadata	b226ea2c7c2972a81ce5d6b4f8302fa409aa4aab
io.ktor	ktor-client-cio-watchosx86	1.5.1		305d8ca60ee18dfb49c83aed9064380002af0e2e
io.ktor	ktor-client-cio-watchosx86	1.5.1	metadata	84c0d27d05775e8887274659af9d396e8fb82e51
io.ktor	ktor-client-cio-watchosx86	1.5.2		9c37fb730a219dfdeb55c0c957267dd97c4bdb06
io.ktor	ktor-client-cio-watchosx86	1.5.2	metadata	8d68298470545cdd1bd12aee95b4ffe54a458031
io.ktor	ktor-client-cio-watchosx86	1.5.3		0a4d266dd7288a5604a88124902f9cb03d8cb74b
io.ktor	ktor-client-cio-watchosx86	1.5.3	metadata	eb1ffa9eef4a022d516812156b6ab4d6ace53bfc
io.ktor	ktor-client-cio-watchosx86	1.5.4		97099c142a7c486ee0574b48198758ef40381803
io.ktor	ktor-client-cio-watchosx86	1.5.4	metadata	77272c786b3c8db13940799c98f9b887efe1f2f2
io.ktor	ktor-client-cio-watchosx86	1.6.0		5bcac1baaf884c8fb5d27bad3d45c5fc1790e971
io.ktor	ktor-client-cio-watchosx86	1.6.0	metadata	b02c1d33dd2f29eb2121de8f0561dbcb206dc3bc
io.ktor	ktor-client-cio-watchosx86	1.6.1		314f27ce7ac0de6d17680cc4b6f8179b83b71abc
io.ktor	ktor-client-cio-watchosx86	1.6.1	metadata	06a1859462034299f14b8f97e9b1a6785ddd6982
io.ktor	ktor-client-cio-watchosx86	1.6.2		f46ada09b95c17fbe158951a3109454f1e4ec7d0
io.ktor	ktor-client-cio-watchosx86	1.6.2	metadata	55dfb6592acc284a185c9bb028c2d5b1cc3290b2
io.ktor	ktor-client-cio-watchosx86	1.6.3		5642432583e42303dedf45bda88a4f69c03e4041
io.ktor	ktor-client-cio-watchosx86	1.6.3	metadata	54cf327871e96e2a95de143df010d163a202a86e
io.ktor	ktor-client-cio-watchosx86	1.6.4		8cd09e2e86031d1dcf4315730fadbc6837d0d874
io.ktor	ktor-client-cio-watchosx86	1.6.4	metadata	22546041d3bc224ed8039e7a5d83a784da263448
io.ktor	ktor-client-cio-watchosx86	1.6.5		0e80a341f05b1a2d4e0adea1f7099159b8b78e7d
io.ktor	ktor-client-cio-watchosx86	1.6.5	metadata	a6a84be2109904633aa59919c0f9a10719cfd8e4
io.ktor	ktor-client-cio-watchosx86	1.6.6		408613db9da0a9d2cadefdbf25e28e1d3c5a1be8
io.ktor	ktor-client-cio-watchosx86	1.6.6	metadata	d2a9b58d5c52e4399b1f4383bbced0528aaaf64d
io.ktor	ktor-client-cio-watchosx86	1.6.7		c2b593f54a580b4b39222f207c9c9c032c99f452
io.ktor	ktor-client-cio-watchosx86	1.6.7	metadata	942595438fa8ab92169e94934eb3fb18824478dd
io.ktor	ktor-client-cio-watchosx86	1.6.8		398804d9f0e3597ac8ba64428ca054e8ee4c7aa9
io.ktor	ktor-client-cio-watchosx86	1.6.8	metadata	3573ccb900b2ff2cde4d32019766af5a2bdf2102
io.ktor	ktor-client-cio-watchosx86	2.0.0		b0b76ef99da30e2e95580334f5b634bed1cee359
io.ktor	ktor-client-cio-watchosx86	2.0.0	metadata	5849322cfbad6bef15f5b308e259c8041439c9be
io.ktor	ktor-client-cio-watchosx86	2.0.0-beta-1		7574b84abaf64959ac415a76228afb354d060687
io.ktor	ktor-client-cio-watchosx86	2.0.0-beta-1	metadata	05479039fdb2f00eb18a9def7a9d820618a9d0be
io.ktor	ktor-client-cio-watchosx86	2.0.0-rc-1		410599fa782bd780d173e4d7cf18654d16c24112
io.ktor	ktor-client-cio-watchosx86	2.0.0-rc-1	metadata	8323760715c0921493d615ffc7b4209d2082cf41
io.ktor	ktor-client-cio-watchosx86	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-client-cio-watchosx86	2.0.1	metadata	ee420b1c13cbc0a0e01864de9d7e5664b3195049
io.ktor	ktor-client-cio-watchosx86	2.0.2		14749454bfe47c1e11dc52b94581c41866e24fd6
io.ktor	ktor-client-cio-watchosx86	2.0.2	metadata	265e621a7770f071bd98794c2661020d269eabea
io.ktor	ktor-client-cio-watchosx86	2.0.3		2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-client-cio-watchosx86	2.0.3	metadata	e2d9f8e33565ac7b8f468a0004301e28c23ca752
io.ktor	ktor-client-cio-watchosx86	2.1.0		a58af709c40f80f6bf09c62aeedab7b573373641
io.ktor	ktor-client-cio-watchosx86	2.1.0	metadata	e56f76fae4bbcc503051670f0e4269cf04c27581
io.ktor	ktor-client-cio-watchosx86	2.1.1		198c1337633a2413d6044462639c3dd1f3a0bb4e
io.ktor	ktor-client-cio-watchosx86	2.1.1	metadata	6478c28f24fd152a2d1fc09501b655eab42183ba
io.ktor	ktor-client-cio-watchosx86	2.1.2		5a69257dd37f361e5f030333bc7e5ff6684dd3ed
io.ktor	ktor-client-cio-watchosx86	2.1.2	metadata	6b00d11245740e98a6287e33ec033c5febb56e38
io.ktor	ktor-client-cio-watchosx86	2.1.3		8918baf0e54afef8c8b1fbf5951921e36a31079d
io.ktor	ktor-client-cio-watchosx86	2.1.3	metadata	c01f17ab82fa8647f5769c4b0429f0200d048901
io.ktor	ktor-client-cio-watchosx86	2.2.0		b950fd8c75b513e76ef848d61dc82e598e81e1d9
io.ktor	ktor-client-cio-watchosx86	2.2.0	metadata	0f76d3d3c191e8ec92978061a9f93e72bce49ee2
io.ktor	ktor-client-cio-watchosx86	2.2.1		bdac664a5e76eb40690073849e7b3dd942713772
io.ktor	ktor-client-cio-watchosx86	2.2.1	metadata	ffa2869dfe17c23a383b982daa11b8d323f39e86
io.ktor	ktor-client-cio-watchosx86	2.2.2		61bacc0ee88998e32f752cb9037a36d00ba108f0
io.ktor	ktor-client-cio-watchosx86	2.2.2	metadata	7de946a9c4be1b56b1581ee1a09e1d3ab6ef0f07
io.ktor	ktor-client-cio-watchosx86	2.2.3		cb4fc824a46d0b28f82519ce8e10214b23cbabf8
io.ktor	ktor-client-cio-watchosx86	2.2.3	metadata	083f6b4f84320da7e90b4ab8684e3fcd5bd5624c
io.ktor	ktor-client-cio-watchosx86	2.2.4		2d20571dfa364b9a72cf72f57797b66b19a1ec84
io.ktor	ktor-client-cio-watchosx86	2.2.4	metadata	402e33a314343572b611195b67bbad9b9c869dff
io.ktor	ktor-client-cio-watchosx86	2.3.0		02fe9223ecc7dfb7c0f7271ecccac4b4cdddb0db
io.ktor	ktor-client-cio-watchosx86	2.3.0	metadata	f5213fa9e4d1426573cfe968c54527e3e68be693
io.ktor	ktor-client-cio-watchosx86	2.3.1		ba31b2f1aeea866723b4bb2775472bc43537ed49
io.ktor	ktor-client-cio-watchosx86	2.3.1	metadata	74b4c1873f29bc08bb830de0c8d9b1c98adf183c
io.ktor	ktor-client-cio-watchosx86	2.3.2		15cf5199de071423931d7f018836d508b62a2be2
io.ktor	ktor-client-cio-watchosx86	2.3.2	metadata	7d97dfad8d09e8141fdfc52d97c4f7d436e92df1
io.openliberty.features	jaspic	24.0.0.10		N/A
io.openliberty.features	jaspic	24.0.0.11		N/A
io.openliberty.features	jaspic	24.0.0.12		N/A
io.openliberty.features	jaspic	24.0.0.8		N/A
io.openliberty.features	jaspic	24.0.0.9		N/A
io.openliberty.features	jaspic	25.0.0.1		N/A
io.openliberty.features	jaspic	25.0.0.2		N/A
io.openliberty.features	jaspic	25.0.0.3		N/A
io.openliberty.features	jaspic	25.0.0.4		N/A
it.unibo.tuprolog.argumentation	arg2p-jvm	0.1.0		5a8bee55bfcb98493cca5dc207a8193e51a8250f
it.unibo.tuprolog.argumentation	arg2p-jvm	0.1.0-archeo+4a6f56f		c90983bf8c89f80247aa4940f9dc42f7b939bf75
it.unibo.tuprolog.argumentation	arg2p-jvm	0.10.0		2aa837a81b594ae588a29ee27398dbca03fdd331
it.unibo.tuprolog.argumentation	arg2p-jvm	0.10.1		2aa837a81b594ae588a29ee27398dbca03fdd331
it.unibo.tuprolog.argumentation	arg2p-jvm	0.10.2		2aa837a81b594ae588a29ee27398dbca03fdd331
it.unibo.tuprolog.argumentation	arg2p-jvm	0.2.0		6d6fbdf043a63f78a4771912b905f4a5a4c7d77f
it.unibo.tuprolog.argumentation	arg2p-jvm	0.2.1		76eafc9b6e81573fef1f0b7a7671e4b3848194e0
it.unibo.tuprolog.argumentation	arg2p-jvm	0.2.2		d87e55f90f7b4e467645588907915e2d432191cc
it.unibo.tuprolog.argumentation	arg2p-jvm	0.2.3		429d837cd4f2aea615970e4b1a1c58e5863eceb2
it.unibo.tuprolog.argumentation	arg2p-jvm	0.2.4		be8bbc58b46f1cadc254d1b851e955075f6519b4
it.unibo.tuprolog.argumentation	arg2p-jvm	0.2.5		7962ae38fa752fd97e7cec88b1a7d31293278db5
it.unibo.tuprolog.argumentation	arg2p-jvm	0.3.0		892c18db3ad15b89e0bc6297f28273299d95075c
it.unibo.tuprolog.argumentation	arg2p-jvm	0.3.1		e2e2757e91e3782f8198e48080e66ce4556608bf
it.unibo.tuprolog.argumentation	arg2p-jvm	0.4.0		d5de70fd95f5cd658fadf303b222a0757e596981
it.unibo.tuprolog.argumentation	arg2p-jvm	0.5.0		28f6048bb8ea7ae3ae950df287606dd3c79bcd7f
it.unibo.tuprolog.argumentation	arg2p-jvm	0.5.1		83ba5d97a44b5c2ece114e6dab220b04ab277d5b
it.unibo.tuprolog.argumentation	arg2p-jvm	0.6.1		0d6e444e478dfa9f5ad193cecc1b1b0c41007fee
it.unibo.tuprolog.argumentation	arg2p-jvm	0.6.2		e39405d2176264a91e2a2e1f6b229f04edd1d3f2
it.unibo.tuprolog.argumentation	arg2p-jvm	0.6.3		504965343bbeebef8c527ae20d507ffcaf3f5b11
it.unibo.tuprolog.argumentation	arg2p-jvm	0.6.4		f0b665ac4afba69ac44eb0402a5e3400040a4443
it.unibo.tuprolog.argumentation	arg2p-jvm	0.6.5		6d7c464bcf1cc9558691a452becdb9aa664d995f
it.unibo.tuprolog.argumentation	arg2p-jvm	0.6.6		4b558824dd6a6d125332a9a6aa8784ca2d963746
it.unibo.tuprolog.argumentation	arg2p-jvm	0.6.7		c0f82af9339263d9c3dbe1de9d25ea71fc73db85
it.unibo.tuprolog.argumentation	arg2p-jvm	0.6.8		8c2afbcda26faec2dad92e0bb5f2f97d3d24169d
it.unibo.tuprolog.argumentation	arg2p-jvm	0.7.0		56524d61eb3ee4e33d7c973b1c6809c733930a3c
it.unibo.tuprolog.argumentation	arg2p-jvm	0.7.1		074a28165885029aeb41553d2576bfee13cb1b8e
it.unibo.tuprolog.argumentation	arg2p-jvm	0.7.2		074a28165885029aeb41553d2576bfee13cb1b8e
it.unibo.tuprolog.argumentation	arg2p-jvm	0.7.3		63e27f2fcf891d04f964d984482e8f88074bf81a
it.unibo.tuprolog.argumentation	arg2p-jvm	0.8.0		63e27f2fcf891d04f964d984482e8f88074bf81a
it.unibo.tuprolog.argumentation	arg2p-jvm	0.8.1		63e27f2fcf891d04f964d984482e8f88074bf81a
it.unibo.tuprolog.argumentation	arg2p-jvm	0.8.2		63e27f2fcf891d04f964d984482e8f88074bf81a
it.unibo.tuprolog.argumentation	arg2p-jvm	0.8.3		63e27f2fcf891d04f964d984482e8f88074bf81a
it.unibo.tuprolog.argumentation	arg2p-jvm	0.9.0		c85c87e36e06a1322bf7dca0a3061448f27e501c
name.remal	gradle-plugins	0.1.0		cba5904765f227fb685de755dba32c6859064fd7
name.remal	gradle-plugins	0.10.0		1530433336a4299903b10c915edef8997fb8f54a
name.remal	gradle-plugins	0.10.2		4c6d0b6375e3e959be708cc2db4dbd43bf42967f
name.remal	gradle-plugins	0.10.4		2a40c854abd1342538dcf6ab5a7957369ac669e4
name.remal	gradle-plugins	0.11.1		157c8f35249f15d5522e09def18fe70183095668
name.remal	gradle-plugins	0.12.0		7661925892e6ce88cf3d037f6d155bc7c66b641d
name.remal	gradle-plugins	0.13.0		70102018fe458bc1a089873a1c11d6f69980096c
name.remal	gradle-plugins	0.13.1		ae6c869c32ef9382c8a20d8c427913665f5dd29e
name.remal	gradle-plugins	0.13.2		3e3b6dcbbbaafcb58e88ad782579ce0c073bafe7
name.remal	gradle-plugins	0.13.3		04b4e939009a164013a193d91850a9c84e1e9a83
name.remal	gradle-plugins	0.14.0		1f6116b96292a2b1238b4227f4b43c33df7f547f
name.remal	gradle-plugins	0.14.1		563172304e9292015e11b7d4081d929aa1464157
name.remal	gradle-plugins	0.14.2		e323029dcf096dea95c0cbbbb824472447a4d8c7
name.remal	gradle-plugins	0.14.3		ae44b63d8438e36e9cdbde674442769931e50c77
name.remal	gradle-plugins	0.15.0		1e0cfddbf4d29597add8f5aa73d1249f9576bb3a
name.remal	gradle-plugins	0.16.0		6783ed3fec24219f6de36d8a0194935fb43dda72
name.remal	gradle-plugins	0.17.0		31a04a0354b04bdac53767ac92c923944399f95b
name.remal	gradle-plugins	0.17.1		8c085f18e4c0f8d150ad490d170883f9cd55e3ab
name.remal	gradle-plugins	0.18.0		87722a4d3cad66c79b3d7806549e61612d8d157c
name.remal	gradle-plugins	0.18.2		f2379bf0a6d8d024e4d271f406ce2d059881fbc0
name.remal	gradle-plugins	0.19.0		eb76d97f15de6909a242fda74bebf9104548e7e9
name.remal	gradle-plugins	0.2.0		9fabac5abfe12ced02a0b6b5ac969ca3806eb4c8
name.remal	gradle-plugins	0.20.0		3aee9d480133314bfdbb5f9336a2b0b0f9c583bb
name.remal	gradle-plugins	0.20.1		d62bc27dd74ae0b7e4f47931ba5cc2cb02c4cbd4
name.remal	gradle-plugins	0.21.0		34f2b10cab52e5b5ce90f39aef2beb275d0aed0f
name.remal	gradle-plugins	0.22.0		89f560e256a1dccea8e7b28092c080f9d3fcec7b
name.remal	gradle-plugins	0.22.1		42d0b34fbe56d08b094d32e1d35613e22669614d
name.remal	gradle-plugins	0.24.0		4c3b6c0ee1f1f8843b8dbe67511ab42a7bb5c295
name.remal	gradle-plugins	0.24.1		199164995378233f066ed8b1ef2767b253b616b7
name.remal	gradle-plugins	0.24.2		c6b174cbf205eeb90124f6bd74dfc620d8a13051
name.remal	gradle-plugins	0.25.0		1385b6b4a8c5f15cea2ed1d4c5caaca5db1a235a
name.remal	gradle-plugins	0.25.1		a1c3fabf2462bf716eddb53f20f8b3705e5c5845
name.remal	gradle-plugins	0.26.0		79848a0c18d2eeef0f887de16d5bb9eaec83da6c
name.remal	gradle-plugins	0.26.1		0c81018c9debb8b5f0e94dbf978dd7ac629914c0
name.remal	gradle-plugins	0.27.1		0e57524423e0d0f398805dbcf64d4e6a933484c4
name.remal	gradle-plugins	0.28.1		a6f1218078c0b10e54f1dfb03ffe6875eca5b831
name.remal	gradle-plugins	0.29.0		cc3e7e4393d9c6c923ebd38e614efbf14d87dab6
name.remal	gradle-plugins	0.29.1		747a28a238ad6dbbfd73c15f5df81296ccf882b4
name.remal	gradle-plugins	0.29.2		4df46085a91a017415f13e468a5176be6786ef8f
name.remal	gradle-plugins	0.29.3		5139db487d5db1f97957a30d8e8709de5a73b163
name.remal	gradle-plugins	0.29.4		327ec31d1704c2d2cf1a7a5b7c71d092f62840b9
name.remal	gradle-plugins	0.29.5		c9ba7309392dde3b80ef4a6333e3246c0dd02fb8
name.remal	gradle-plugins	0.29.6		5dc4cb4e5cbe05ce7b23d061a2ccc8b97ffa8a09
name.remal	gradle-plugins	0.3.0		553adfc6dd3d6b6e87412a87d6a015f022bce479
name.remal	gradle-plugins	0.30.0		049c6aac5edc4000e780aac35698ac0d2cf90192
name.remal	gradle-plugins	0.30.1		dd977b7c09cafa1422f9d1f14a129a0b25b4e637
name.remal	gradle-plugins	0.30.2		cc0b8eb1aaa9bbba93d0533e8e34477d7615f1ba
name.remal	gradle-plugins	0.31.0		cbaa936f89a54d12e9217043d3f24daebe81630f
name.remal	gradle-plugins	0.32.0		c76f61c287a09fa0bfa9cc0e54100f43bf6b29b7
name.remal	gradle-plugins	0.32.1		5f58e70ec80141b60e7f54184fae385aab4091a2
name.remal	gradle-plugins	0.4.0		cf02cbc2d59c5e9f1aa611cb3a24ad5c98c23991
name.remal	gradle-plugins	0.5.0		4ec2cfe90f01794331626542c79665b13e11e486
name.remal	gradle-plugins	0.6.0		e6faed8e3d3452d8227e54fb32751b907cf19e44
name.remal	gradle-plugins	0.7.0		183971642d3dd7e35f216b818d609d43b05d54aa
name.remal	gradle-plugins	0.8.0		194cd121b3463d42056e7af617696872d9d49fc9
name.remal	gradle-plugins	0.9.0		6b0141a19a004169d6413bd679f9cdabca9185b4
name.remal	gradle-plugins	1.0.0		391f10533b5e534609d11111a0849c982fff888b
name.remal	gradle-plugins	1.0.100		ba516d773ebd2930284a56bfa1e0eacb160a6f01
name.remal	gradle-plugins	1.0.101		8b45a6d82afc7705c78db7455daa4a52f3e32302
name.remal	gradle-plugins	1.0.102		77027bb79b3a1702b6493fb812715e85a4809a0c
name.remal	gradle-plugins	1.0.104		9cf11776033327453bbaf46c182d70a611c5cf4d
name.remal	gradle-plugins	1.0.105		2b39e58fb4156efeff84656d99df3413242061f8
name.remal	gradle-plugins	1.0.106		f1554ae2e4f842369872068f4cc6c11211f64908
name.remal	gradle-plugins	1.0.107		f8a1001c74d6cdfcc38880d4e26b0cd6ba3ec510
name.remal	gradle-plugins	1.0.108		45121e2bc672772636a3f0b629edf30bbf15039e
name.remal	gradle-plugins	1.0.110		23a0d2030c1fd3cd58d045038753a305b0a82b9e
name.remal	gradle-plugins	1.0.111		aedc9ebf1299427c525ddc35841d18bec8c9974f
name.remal	gradle-plugins	1.0.112		8392faca4355e4843be833e3cd77055971cf3450
name.remal	gradle-plugins	1.0.113		dc041fd556f61cb231cffd826baeabd14f636848
name.remal	gradle-plugins	1.0.114		78e2af600951d0a32175a96191dd621217e61a23
name.remal	gradle-plugins	1.0.115		92695a5f34f90c8e879cf33428f861a9c939ae8d
name.remal	gradle-plugins	1.0.118		9395d50190d51c77905aec9544b7b430f8f6dfc4
name.remal	gradle-plugins	1.0.119		c29c90f8a09e2830ea3d38f4306764e4224f16f8
name.remal	gradle-plugins	1.0.120		d92cd78a79d6534d3f042a9dbac4c1c9370d7068
name.remal	gradle-plugins	1.0.121		1e020a4b9611f2115081cda8b9fb6f1c8aa4e97a
name.remal	gradle-plugins	1.0.122		81840236dec93735869daf711bf73f6ef3e4936b
name.remal	gradle-plugins	1.0.123		0330093f63bb919b785bae2702f704cc7dc18358
name.remal	gradle-plugins	1.0.124		1c32a4c6d5bf06d28e58564deb3d70d56a5cbd9b
name.remal	gradle-plugins	1.0.125		c09d55f64aa76c559692579e27e0e5907dcb6ed4
name.remal	gradle-plugins	1.0.126		0ac1f813e328587a04aea960d6078e49234e4115
name.remal	gradle-plugins	1.0.127		42411acba8f1af3113a85831c74193c9450c2d68
name.remal	gradle-plugins	1.0.128		43e84e1ae2c531cc21adacc38a9d1e53b82059ab
name.remal	gradle-plugins	1.0.129		7ce5f0668aaafda5c8eb63ed702e08ef0f384e27
name.remal	gradle-plugins	1.0.130		b29906b12f038f1ba31b1512e793eed336b9892f
name.remal	gradle-plugins	1.0.131		4bbdcec1b344fcc3cd6bcdc558a833e094a74946
name.remal	gradle-plugins	1.0.132		51c1010a5aca4f0daedbcf7d587fd48b10a04943
name.remal	gradle-plugins	1.0.133		a31b1e085bbb794e6008eb11058080815a62317a
name.remal	gradle-plugins	1.0.134		050d4359d40734bcc3468ea054c0359bbf6a7295
name.remal	gradle-plugins	1.0.135		d16eb9d371aba4904a0fcc0e4c64575787e4ffa3
name.remal	gradle-plugins	1.0.136		2719279bf9d1d6658949c722ce31ca4b85eec297
name.remal	gradle-plugins	1.0.137		37b3264fb8fa52f868a49cb7c28264bdd24562fb
name.remal	gradle-plugins	1.0.138		cee5b2bf981185f5a6f9965812aee367ba395315
name.remal	gradle-plugins	1.0.139		fdef5d20450870d56a68b7726418afe08a7b9ff4
name.remal	gradle-plugins	1.0.140		77f534bf922de093c97ee641b2ff6bc2b90680cf
name.remal	gradle-plugins	1.0.141		026cfdeef788fac88764dd9596fd154897ec9ad9
name.remal	gradle-plugins	1.0.142		f4ed32d9fd8d79963e839a40489ccb3cab5a34b1
name.remal	gradle-plugins	1.0.143		abd49dd30f7aef47e04bba23eae7fcb836ecfedd
name.remal	gradle-plugins	1.0.144		4ee04e077420b345bf7c5b75fa0fd5005bd03f47
name.remal	gradle-plugins	1.0.145		69170de1162337d1198570e27a8a486669e92e54
name.remal	gradle-plugins	1.0.146		526367392736be18c396bf7f3f438e7cac9819d9
name.remal	gradle-plugins	1.0.147		11e9647406a260cc5c9e722f282788f12e457de1
name.remal	gradle-plugins	1.0.148		59c995f9539f4029e65718955b59dc9814ef080d
name.remal	gradle-plugins	1.0.149		2ce02a511849cbf8365890ea3c8ad9f547c5d1f9
name.remal	gradle-plugins	1.0.150		b551ebaa2245d7100e8c52555b337aa8312a09f0
name.remal	gradle-plugins	1.0.151		a610f135cf993ec02d99732d9efa698b43d655dd
name.remal	gradle-plugins	1.0.152		23ead4d058b6857f7ec3002a7f65b2c796bdf73c
name.remal	gradle-plugins	1.0.153		13185579d1737459f596ae2721f05f103600022a
name.remal	gradle-plugins	1.0.154		0cd10e5224fa1e836dd0e98b075ea8be3a45df2c
name.remal	gradle-plugins	1.0.155		25d91a8e2fdf956b8354e5f03f118083afda160a
name.remal	gradle-plugins	1.0.156		f0d7c5b39964f225ed6574c9a7c5cff788114b55
name.remal	gradle-plugins	1.0.157		907b135c1c4ac33319c815d43acf4e8b0b7eca50
name.remal	gradle-plugins	1.0.158		011b30f72075c501ba5a37dbc824586fe88d0bd4
name.remal	gradle-plugins	1.0.159		6c8d6c31d253e1fb51a6968830c86fbfed235a8d
name.remal	gradle-plugins	1.0.160		1dcc0fc528632f2806c6de386f7b269153096cef
name.remal	gradle-plugins	1.0.161		d97ed07edbca45bc1e941f3585771c15213299b0
name.remal	gradle-plugins	1.0.162		d2f98e5479215485a9edc253c1ee2cfc346fcaf0
name.remal	gradle-plugins	1.0.163		d40b0f39a49324d5bc34ea0efb12e8c2091da55e
name.remal	gradle-plugins	1.0.164		2704c78d9435711e0037713952f6215774cacb11
name.remal	gradle-plugins	1.0.165		c7b6bff5cceb503c9a1dff87c3b1673a86f45ff1
name.remal	gradle-plugins	1.0.166		25a7082c23f3f0b4c4740c400e6d9ad884ec1585
name.remal	gradle-plugins	1.0.167		d2ce6cc0ea641ddbfe3a995406d6f70a6679af26
name.remal	gradle-plugins	1.0.168		8dfba47ee2627d817d0fb345380ab05ee88e78bc
name.remal	gradle-plugins	1.0.169		eea9d37abeefdd32e32ea50b4c0f4027ec2eccf8
name.remal	gradle-plugins	1.0.170		623725e7ad9972185af3cdc14531f9943b86a736
name.remal	gradle-plugins	1.0.171		c618048ba02f631cd3c5843db25dd4acb8f50c5f
name.remal	gradle-plugins	1.0.172		6eb5cf977b6d1654e9ca40ab7cb63e155e866ec6
name.remal	gradle-plugins	1.0.173		d7117347a0e62cb390350d5e42f766eb4ebbf8f5
name.remal	gradle-plugins	1.0.174		1c8e35a0b0d5c12d61ca24e2c3e723edc5bf2f50
name.remal	gradle-plugins	1.0.176		c452386dee41f94e655746dbe06dfa0161220e86
name.remal	gradle-plugins	1.0.176-rc1		a01afc4fa81df57712db5589ba720d203aaed3c6
name.remal	gradle-plugins	1.0.177		a70477ebaca7f25ce9e26f601e86ef2cc40cf2ac
name.remal	gradle-plugins	1.0.178		3eef576d9f5be1ce406c4ded91c2a595cbf3de87
name.remal	gradle-plugins	1.0.179		5e344e328b91a9d4106f668788e61f1905c7d6bb
name.remal	gradle-plugins	1.0.180		15ae6718e309578c17354d3141f0b36f1c4e10cb
name.remal	gradle-plugins	1.0.181		a8686eb6685d238cb461eeb15dfb7cfe82859d4d
name.remal	gradle-plugins	1.0.182		9114f366820bd89121336efc65872c447805ee5d
name.remal	gradle-plugins	1.0.183		20fca84c5922f866c0f5bc4128cdb22aa40f44a8
name.remal	gradle-plugins	1.0.184		0b92ed1b78a4d864cd21f79941f5b7239433e84c
name.remal	gradle-plugins	1.0.185		40ea72657fd03e896a7c895fee322c8197e0c31d
name.remal	gradle-plugins	1.0.186		25033daef59cbd3d94fe9ec3fa0fe40f8615fe4b
name.remal	gradle-plugins	1.0.187		fed54e23e3cee89273f3a162591495c9e4964991
name.remal	gradle-plugins	1.0.188		7966646b697310667e83271e127b7243ef5df88f
name.remal	gradle-plugins	1.0.189		b1a0bc360eaa922824e3e0fdf706c909422729a9
name.remal	gradle-plugins	1.0.190		4551c8d3aea3a395a45222f6b78c32bc96c415ee
name.remal	gradle-plugins	1.0.191		bad8d00868f37cd44523dc6a16b1a5c5c872fd0f
name.remal	gradle-plugins	1.0.192		16f86cf584a8109ade2cc6f730a4647ccd10267c
name.remal	gradle-plugins	1.0.193		a8af9ae9fbb85a25f22b61e0df6d86468e1b3517
name.remal	gradle-plugins	1.0.194		0409e29ebba90997c2d3b2383832773f9f3b5be1
name.remal	gradle-plugins	1.0.195		8179ef4f43d5a0051045a5dd73c53583f802603e
name.remal	gradle-plugins	1.0.196		6c1f7ee2921b0e5726051b816ef2548ba79e58ab
name.remal	gradle-plugins	1.0.197		50e67e9dfbea6d6e4ab073a355c8da76593fda0c
name.remal	gradle-plugins	1.0.198		19952e501c32541aa309f33675984401963650d6
name.remal	gradle-plugins	1.0.199		fb66e6a5880d6550d71e8dce5356e75528b088c7
name.remal	gradle-plugins	1.0.200		047804b76f925d2d3190f4cb6b739f3595c31ba2
name.remal	gradle-plugins	1.0.201		8f25530a86b1393604231a982903a8f24798c355
name.remal	gradle-plugins	1.0.202		f5e9b90c62b9975ec5a3003612e78f2354f8376a
name.remal	gradle-plugins	1.0.204		ba9bb96f075025fc1296bbb7e63180ef1afbea70
name.remal	gradle-plugins	1.0.205		85b14b40d41ba2c1ea9aadfb20d01349861bfbd3
name.remal	gradle-plugins	1.0.206		59bc4c1cbc1d447f736f64b5c8c125a251b48520
name.remal	gradle-plugins	1.0.207		36fe8adbb5c3097c0104a7b7b97a38f17be2ddbf
name.remal	gradle-plugins	1.0.208		bc31d473b908c9669b152df13e48c78e6f65df48
name.remal	gradle-plugins	1.0.209		46785addd576bad789745fa51d2167bf335f8af3
name.remal	gradle-plugins	1.0.211		5f08fb47062626aa56f93dbf514e208c3bc74017
name.remal	gradle-plugins	1.0.24.1		3035a997ae2da11541ea8d61bef1036c7de90bd8
name.remal	gradle-plugins	1.0.25		750ac7b061ec3b9cbe2aea37f8901653766083ba
name.remal	gradle-plugins	1.0.26		0908bc8b6e963b521dc19c234b902222ddeb5b14
name.remal	gradle-plugins	1.0.27		36c850794a2a48c513bf8d52054f308700d3d5a5
name.remal	gradle-plugins	1.0.28		cbfd348d47299c5550a1f12a014bd697ad5320d3
