br.com.objectos.oss-java8	objectos-more-logging	1.0.0		c832dbf983d1d69867a5a9c99f6c34a864c2ce9b
com.daml	ledger-api-auth_2.13	2.1.0-snapshot.20220406.9678.0.ef3c5d4e		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.1.0-snapshot.20220407.9685.0.7ed507cf		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.1.0-snapshot.20220409.9691.0.7eccdfab		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.1.0-snapshot.20220411.9707.0.f6fed6ea		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.1.1		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.1.2-snapshot.20230421.9663.0.66e7657c		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.1.2-snapshot.20230505.9664.0.f49b4f17		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.10.0		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-adhoc.20240830.12942.0.v3e4e9451		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-adhoc.20240926.12977.0.vf09a26b8		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-adhoc.20240930.12985.0.v0bdf66d5		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-adhoc.20241003.12993.0.va759f925		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-adhoc.20241008.12997.0.v9ba70c83		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-adhoc.20241009.13006.0.v20f6fb6c		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-adhoc.20241029.13035.0.v7977e389		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-adhoc.20241031.13042.0.v386ef7fb		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-adhoc.20241212.13143.0.vdbbc65bd		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240620.12856.0.v6dca8f13		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240621.12858.0.v69032bec		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240624.12860.0.v89a57673		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240625.12862.0.v525059bd		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240626.12863.0.v0dd3ff7a		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240627.12866.0.v1b779380		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240628.12867.0.v53e86a7d		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240701.12869.0.v4fda922b		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240702.12870.0.vad7e96c5		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240703.12873.0.vf7419f57		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240705.12877.0.v924a1f35		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240705.12878.0.vdad6987d		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240708.12879.0.vf67d8519		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240708.12883.0.v00a0c804		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240709.12884.0.v2a1c56cf		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240710.12887.0.v4fa4f3b7		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240711.12891.0.v2c3ad8f7		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240715.12892.0.v4ae1ae43		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240716.12893.0.v672e6a67		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240717.12894.0.v12701aca		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240718.12895.0.v0f0dbf7c		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240719.12899.0.veadcd58c		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240722.12903.0.vb94f2695		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240723.12906.0.vdd916f3d		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240724.12908.0.v0f1b48fb		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240725.12909.0.v3500e776		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240729.12910.0.ve49511fd		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240730.12912.0.vc8920051		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240804.12913.0.v8280eebb		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240805.12914.0.vca1ccc34		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240806.12915.0.vc8c74759		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240807.12918.0.v6ae6f17d		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240812.12920.0.vadb77426		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240813.12924.0.vf97df98d		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240814.12927.0.v50a79e10		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240815.12928.0.v88a1befd		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240816.12929.0.va7ea9d59		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240819.12930.0.v0e2bbe10		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240820.12932.0.v80ffa617		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240821.12933.0.v8ba622fb		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240823.12936.0.vecb8acc3		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240826.12938.0.vc5a21340		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240828.12940.0.v307e0c85		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240830.12942.0.v3e4e9451		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240902.12945.0.v29d5ab85		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240903.12947.0.v43734b6b		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240904.12948.0.va6f6d25a		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240905.12949.0.vd31d5f11		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240906.12950.0.v863effdb		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240909.12951.0.v4020b9c1		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240910.12953.0.v7e224718		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240911.12955.0.vee1ef999		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240913.12956.0.vc59d689e		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240916.12957.0.v05bb1e84		fe7563d8e10cddccf29a17791a4cef603e0f4d3b
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240917.12960.0.v1bd2be60		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240918.12961.0.v064e26d0		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240919.12963.0.v8b00825e		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240920.12964.0.v8b5bf925		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240923.12967.0.v5850adf6		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240924.12969.0.v7c80e3c5		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240925.12975.0.v810514d5		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240926.12977.0.vc73c8398		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240927.12982.0.v46f26aaa		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20240930.12984.0.v34e731c5		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241001.12986.0.v9b136762		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241002.12989.0.v50ef79d3		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241003.12991.0.v4922d403		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241004.12994.0.v3991c94d		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241007.12995.0.vb72fe917		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241008.12998.0.v085a1a73		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241009.13001.0.v44d905ca		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241010.13003.0.vb79a1d35		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241011.13004.0.vfda42856		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241014.13007.0.vb5371e6c		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241015.13009.0.v19d1b665		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241017.13013.0.vfdb00602		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241018.13016.0.v3621b0df		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241021.13017.0.vfac10709		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241022.13020.0.v61dad494		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241023.13024.0.v2bb40b56		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241024.13026.0.ve6249793		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241025.13028.0.v6753501f		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241029.13034.0.v5423d1c9		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241030.13038.0.v4735759a		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241031.13043.0.va2307b9c		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241101.13047.0.v1e6d5c93		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241105.13052.0.v9f987229		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241106.13056.0.v910c3af2		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241107.13062.0.vc42923a7		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241108.13063.0.v98eb7dfe		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241111.13067.0.va06af61f		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241112.13070.0.vc4a4a381		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241113.13071.0.vf716891b		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241114.13074.0.v600d63b3		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241115.13075.0.v95837925		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241118.13077.0.v8fa24b57		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241119.13083.0.vc52c98f7		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241120.13086.0.v82db983e		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241121.13088.0.v89147e31		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241122.13091.0.v2515f003		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241125.13093.0.vcfe66a3a		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241126.13098.0.vb4a785d0		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241127.13100.0.v25efcc94		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241129.13105.0.va6618160		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241129.13110.0.v8614d753		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241202.13113.0.vc1ba0f69		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241203.13118.0.v810def9b		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241204.13121.0.v0d9ba7c6		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241204.13121.1.v0d9ba7c6		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241205.13123.0.ve4181d88		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241206.13125.0.vd0fb6537		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241206.13126.0.vf0f16532		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241209.13131.0.vee30f1db		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241210.13134.0.vad20cd7e		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241211.13138.0.v2bd7e97d		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241212.13139.0.vc8e37fa5		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241212.13141.0.vb66372c0		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241213.13146.0.v244db838		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241214.13147.0.v24ce113a		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241216.13150.0.vc832cb4a		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241216.13152.0.vb86968d8		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241217.13154.0.v22e0cede		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20241217.13156.0.v1da3a35b		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20250108.13162.0.v1ce7df14		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20250114.13163.0.ve965e38d		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20250120.13164.0.vd2e3ddc6		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.10.0-snapshot.20250211.13169.0.vd812609c		7bd764d944009ecce7d478ae2fbe655b43aa9991
com.daml	ledger-api-auth_2.13	2.2.0		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220412.9721.0.b7c4bdab		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220413.9724.0.2dc1085b		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220414.9733.0.957db9b0		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220415.9735.0.6b3e7969		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220418.9736.0.988b6090		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220420.9744.0.e193f421		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220420.9758.0.611cce8c		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220421.9765.0.fc8ec7f2		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220422.9774.0.b2d9f74b		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220425.9780.0.f4d60375		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220426.9797.0.00c944ae		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220427.9808.0.f0303b69		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220428.9820.0.615d2e62		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220429.9826.0.2e6dbefa		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220501.9828.0.7297fe9d		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220502.9831.0.58c615a2		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220503.9846.0.1b9e9905		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20220504.9851.0.4c8e027d		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.0-snapshot.20230503.9857.0.66ba85bb		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.1		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.2.1-snapshot.20220705.9854.0.2cf0eb0a		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-adhoc.20240328.10145.0.v5b609b38		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220505.9861.0.5d8ebd7a		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220506.9868.0.226dcc0e		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220507.9869.0.2115fbf5		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220509.9874.0.0798fe15		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220510.9882.0.37b958be		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220511.9887.0.5a509164		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220517.9906.0.de6da710		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220517.9913.0.2ab5233a		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220518.9921.0.a6dac18f		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220519.9931.0.385504fd		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220523.9943.0.ee9891b4		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220524.9954.0.d3264236		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220525.9963.0.12a488f6		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220526.9966.0.ef43df48		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220527.9972.0.0de40068		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220528.9973.0.012e3ac6		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220530.9986.0.eefe285f		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220531.9996.0.e62bb29e		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220601.10001.0.672a4bfb		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220602.10017.0.4de1a5dc		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220603.10025.0.ee394702		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220605.10027.0.a939f7d7		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220606.10031.0.ce98be86		884a7c7d33d6e6e06481f56f55bb28134bc6c204
com.daml	ledger-api-auth_2.13	2.3.0-snapshot.20220607.10042.0.1d8f1954		884a7c7d33d6e6e06481f56f55bb28134bc6c204
