au.csiro	elk-ore-parent	0.5.0		N/A
me.ahoo.wow	wow-models	5.9.2		171136a3ed8306e070957886a891beb7b42a74c2
me.ahoo.wow	wow-models	5.9.3		14d211dca0295e8cf72495302d287d1bbdc911e3
me.ahoo.wow	wow-models	5.9.4		26dd99124bd1609c3de39872b045b5fdb3a9fff4
me.ahoo.wow	wow-models	5.9.5		87ff2c0f840b9ab9906757ba7c345fad57952d34
me.ahoo.wow	wow-models	5.9.6		ba409f832ae358a0fdf1914412bc70fbe8e08a93
me.ahoo.wow	wow-models	5.9.8		49beab5072d10f6923241f05e55059840b0a99ae
me.ahoo.wow	wow-models	5.9.9		81c6a7efbc48e977790f6142310bba16ece92c47
net.openhft	chronicle-logger-parent	1.0.0		N/A
net.openhft	chronicle-logger-parent	1.0.1		N/A
net.openhft	chronicle-logger-parent	1.0.2		N/A
net.openhft	chronicle-logger-parent	1.0.3		N/A
net.openhft	chronicle-logger-parent	1.1.0		N/A
net.openhft	chronicle-logger-parent	1.1.1		N/A
net.openhft	chronicle-logger-parent	4.0.0		N/A
org.aktin.broker	query-model	0.1		ba359081ede5f7f4a7fa3270a88aff59b7acc0e6
org.aktin.broker	query-model	0.10		d500c2f4b414d49873cedf01c9be895481b7a824
org.aktin.broker	query-model	0.2		add874f610ca9d641c1f052cde9db0af64c11eba
org.aktin.broker	query-model	0.3		4d39788a50f405b01d920e7938f1910164ecb5f1
org.aktin.broker	query-model	0.4		098b765d7fc40d907f576b0835689ec831a2756c
org.aktin.broker	query-model	0.5		290604250b5ffee5499a4d79fbcea759f093b908
org.aktin.broker	query-model	0.7		e8d79ab2d14ccaff138775e2803c04c5ed25f634
org.aktin.broker	query-model	0.8		19754a417b7029e1cc4873f127f59bf359835d42
org.aktin.broker	query-model	0.9		620fe1c09a722d757668b30eeea3725c02d78d31
org.aktin.broker	query-model	1.0.3		00fb869e9fd73ef4f7b8e9fd228c21220f09bbf9
org.apache.directory.studio	ldapservers.apacheds.v155	2.0.0.v20120111		196454cb765ec44640d688d6f4f634184f720f90
org.apache.directory.studio	ldapservers.apacheds.v155	2.0.0.v20120127		2dc42bfc2844c7a9b0752ca502def811248ff381
org.apache.directory.studio	ldapservers.apacheds.v155	2.0.0.v20120224		de0fdca356fa54dbf6e50e8d319b5c34e101a78b
org.apache.directory.studio	ldapservers.apacheds.v155	2.0.0.v20130125		9d3f64721f08ef840843a1a0e828f69846a4ac92
org.apache.directory.studio	ldapservers.apacheds.v155	2.0.0.v20130131		1ea10b895f6ef99bb63a39f8384601828100d2d5
org.apache.directory.studio	ldapservers.apacheds.v155	2.0.0.v20130308		c1a5459a78276ca42810f5a571cfd945cad81e3f
org.apache.directory.studio	ldapservers.apacheds.v155	2.0.0.v20130517		47fe0279ef816b263f4d4118618e9bfe463cd68d
org.apache.directory.studio	ldapservers.apacheds.v155	2.0.0.v20130628		bdc4856b38f848b78c7e409e922603cda1626036
org.apache.flink	flink-clients_2.11	0.10.0		46444948ea8d40028ef0d433c55513583400009d
org.apache.flink	flink-clients_2.11	0.10.1		f39a64f0c02b7ad4ecf7cfb3c79ccb26973cba94
org.apache.flink	flink-clients_2.11	0.10.2		2b9b25dee63b96bd59b2e096b8dae38f5a6f7f16
org.apache.flink	flink-clients_2.11	1.0.0		1adcaadb40879e8f095423a853402cea4dfcca47
org.apache.flink	flink-clients_2.11	1.0.1		b75a6940e4847ff23784fc670492f6007b9cc6f0
org.apache.flink	flink-clients_2.11	1.0.2		41477e07dd3109c08ded8f91dff201cb54f74c89
org.apache.flink	flink-clients_2.11	1.0.3		1194699a005d39b37575b21bf4c88b990ff33670
org.apache.flink	flink-clients_2.11	1.1.0		e437bc34a2ec2cc40bf17569e80490d85240c80a
org.apache.flink	flink-clients_2.11	1.1.1		d2a269518f57304008664cd00e293ed1e7bd8462
org.apache.flink	flink-clients_2.11	1.1.2		42721d9cc3ec522a07c305fed8fe3460d3ed03bb
org.apache.flink	flink-clients_2.11	1.1.3		6fa801299859fca94130ab00a16c72a0f395f7cb
org.apache.flink	flink-clients_2.11	1.1.4		c5b2c5b4212a88968d2868e5f22d97e9c0348356
org.apache.flink	flink-clients_2.11	1.1.5		6b814787135394d8b22184d47c3d21e7952faa2d
org.apache.flink	flink-clients_2.11	1.10.0		c8db5650fde21228d9cee06078d78a76bb92e261
org.apache.flink	flink-clients_2.11	1.10.1		88ef2c801a0d7aa08d26ebb426bd3d1287421e57
org.apache.flink	flink-clients_2.11	1.10.2		d3bdc977356d92acec5fc126ac3321ebc430a69c
org.apache.flink	flink-clients_2.11	1.10.3		f86b5cc4f9bcbc4e393ef92acaacf5863b020d12
org.apache.flink	flink-clients_2.11	1.11.0		799086ba2e11f9f76d6ab4aecd5ee45ff55c17df
org.apache.flink	flink-clients_2.11	1.11.1		87479063d67db9bacd8b4bd4b348e08ea3087f2e
org.apache.flink	flink-clients_2.11	1.11.2		9c1744752741d042619148809bad88f88dae6627
org.apache.flink	flink-clients_2.11	1.11.3		6b1f8f73922fa9e20770c66cc450219285982c12
org.apache.flink	flink-clients_2.11	1.11.4		525b4e694bd4a4beb145831b928ef42196b33a61
org.apache.flink	flink-clients_2.11	1.11.5		05110419353fd750f2142827879e6a9df532c3fb
org.apache.flink	flink-clients_2.11	1.11.6		afa437c7d405ba7012af77ab2985c1234a3490e6
org.apache.flink	flink-clients_2.11	1.12.0		4370740e6f9ea3700d8711da14e9035d2d30db44
org.apache.flink	flink-clients_2.11	1.12.1		31165c4a496778ec30625bd9952e14162802cc9a
org.apache.flink	flink-clients_2.11	1.12.2		49a1b01f5407c8ebb76481baf1f4f9334b44cb9d
org.apache.flink	flink-clients_2.11	1.12.3		c6d1b7ac397d5aa894606bee068db54bd5b4e3ba
org.apache.flink	flink-clients_2.11	1.12.4		0e6cacf90c21f92b7f3d62cfaf96ed8ecd310721
org.apache.flink	flink-clients_2.11	1.12.5		8afc7ef06aad3dd4586e3164f74b3f0a14235995
org.apache.flink	flink-clients_2.11	1.12.6		4d8caab194af6164fd0baf1cad9a48a7849722ff
org.apache.flink	flink-clients_2.11	1.12.7		a6910064eafc3d597d928a56cd49d323078a505d
org.apache.flink	flink-clients_2.11	1.13.0		78c6ae5609e73e8953c56c69345892b56fc11c47
org.apache.flink	flink-clients_2.11	1.13.1		189a8c1c0f835dea4896b1eb8d415fc2f75ad5b2
org.apache.flink	flink-clients_2.11	1.13.2		89ac500c069ec9a5068f625d4a03989d2c376db7
org.apache.flink	flink-clients_2.11	1.13.3		1f35531f8a0c6ec1c811867bd5bd67031ea2d753
org.apache.flink	flink-clients_2.11	1.13.4		2bfa7cd2cb8a8556cccf930989fd1ad66101d75b
org.apache.flink	flink-clients_2.11	1.13.5		251c121a7eafefdcf043c35278f0b24132494913
org.apache.flink	flink-clients_2.11	1.13.6		b428849b24f93b66c559bd92496cf4aaf0c5d187
org.apache.flink	flink-clients_2.11	1.14.0		34f13a514e3d9adfc27d102e805c9ecc9f61ce3f
org.apache.flink	flink-clients_2.11	1.14.1		4f60b34e0015796830b4552757caabf86956d1e7
org.apache.flink	flink-clients_2.11	1.14.2		b285f74bfa4d2b2bee10e517f2b92c90a62f1783
org.apache.flink	flink-clients_2.11	1.14.3		a662b102e71b89bd6c71f14066a298206b14d259
org.apache.flink	flink-clients_2.11	1.14.4		dd6e61b4136fdfc4f392ab3b0b64621f265111dc
org.apache.flink	flink-clients_2.11	1.14.5		084affccf24a26b0b4f0d8edf416f93d69125a4c
org.apache.flink	flink-clients_2.11	1.14.6		0600f15ca0858b07f7bf4956685aa21e11fa80ac
org.apache.flink	flink-clients_2.11	1.2.0		78d99c3eeb56ef8f28390da0b36258883906ab3b
org.apache.flink	flink-clients_2.11	1.2.1		828bfd4c35e725d1311f111b507e8017ecf271b7
org.apache.flink	flink-clients_2.11	1.3.0		b6d481159cc2f9ee5f9e078dfd0cf3938a3135f9
org.apache.flink	flink-clients_2.11	1.3.1		b8567ac06c76045aa013c31751e5a45767d099e3
org.apache.flink	flink-clients_2.11	1.3.2		0863a8651bb9b8bd0201e48b3f539f93162a3a5a
org.apache.flink	flink-clients_2.11	1.3.3		2892f8b7526fb7b8d2a095815d8c19d202761ed2
org.apache.flink	flink-clients_2.11	1.4.0		62cd828cf029fa85390db6470c4893a41d9a4518
org.apache.flink	flink-clients_2.11	1.4.1		37292e7e91c1edd8c9570b4df9da67667f7b3a4e
org.apache.flink	flink-clients_2.11	1.4.2		823dc32733ac9aefca69642007c5a5db503bdaa2
org.apache.flink	flink-clients_2.11	1.5.0		bfdac07ae222b5a10c2239b5f58fe5728f5885c9
org.apache.flink	flink-clients_2.11	1.5.1		9b8b7a63769e16845beff00f21c79571141ba306
org.apache.flink	flink-clients_2.11	1.5.2		4831db8513843748a842346b3fd272183c15d1a8
org.apache.flink	flink-clients_2.11	1.5.3		e5e230462aceb3b2e727a7b38feedb2028b412f9
org.apache.flink	flink-clients_2.11	1.5.4		39d5061e57c5ded9c3e9aac119b40baa871c906e
org.apache.flink	flink-clients_2.11	1.5.5		c62c2043f403ca0ddb0322ddfe1602c62e7d4423
org.apache.flink	flink-clients_2.11	1.5.6		5f54cc5e969186d4876fdcffa04fe309c49e75e2
org.apache.flink	flink-clients_2.11	1.6.0		f5b58e571b9b0f79ca01b6c2ca6bbc36544c9b71
org.apache.flink	flink-clients_2.11	1.6.1		9b3063f93f99bb254c9f8b1ec49130ea65641fe2
org.apache.flink	flink-clients_2.11	1.6.2		fbc9fe5fa0b4d8505702f54c42b3ff84309c6846
org.apache.flink	flink-clients_2.11	1.6.3		a38df787b2b6b7967ef0f09c0ff19645f6427be6
org.apache.flink	flink-clients_2.11	1.6.4		58ae4541176d0c14990bd2edf3a3eeb5ae935377
org.apache.flink	flink-clients_2.11	1.7.0		3d956422ccb3b30984b9a5953f94e2a51c03ef2d
org.apache.flink	flink-clients_2.11	1.7.1		2eb67d9b53c3f82fc8192b16098a745d589d66f6
org.apache.flink	flink-clients_2.11	1.7.2		2a8822210ac1a2f821bd784965b208421f2ee4c9
org.apache.flink	flink-clients_2.11	1.8.0		bf7a44a9bc9af6641a7f2d727e19188f8e7dc115
org.apache.flink	flink-clients_2.11	1.8.1		eb80297fb95e610a738642c106dee08bcc91580f
org.apache.flink	flink-clients_2.11	1.8.2		0e2ba7d00958e42045285dd175b38999b9dadcd7
org.apache.flink	flink-clients_2.11	1.8.3		dbaa10446a62f0b5cb66505e85dfdbbfcb961d14
org.apache.flink	flink-clients_2.11	1.9.0		5530acf6aad6deb857a3e5f236e70c6150e5f86c
org.apache.flink	flink-clients_2.11	1.9.1		b6136660291b7f368ceb646e5760cf304b3e1053
org.apache.flink	flink-clients_2.11	1.9.2		0bb234aa9c27c78c7eb89fdee5ae444d421b1689
org.apache.flink	flink-clients_2.11	1.9.3		1843ea366be80e31176eb4794572585eafe2e4e4
org.apereo.cas	cas-management	5.3.0-RC1		a0c4c61a4baa782bb279682483cc4dc84d2dfd46
org.apereo.cas	cas-management	5.3.0-RC2		d6ac919026f9a91d88f207388cff72c2bd2e74d3
org.apereo.cas	cas-management	5.3.0-RC3		a93a33ba0bbb4eef47d83d8b4dcfeb392dc7eea3
org.apereo.cas	cas-management	5.3.0-RC4		faef3c0f11f50724006db789a4456e6294c8fb46
org.apereo.cas	cas-management	5.3.1		aa9a680db2d0e6393da3ae07b2f00b5662d6d0ab
org.apereo.cas	cas-management	5.3.3		8264c6ed31fd606bb9a3c0d822ec99b5d5c4e1e5
org.apereo.cas	cas-management	5.3.4		3be00a0f74a85d87bd321866989336cd3dcde03a
org.apereo.cas	cas-management	5.3.5		8405ec9da17ff14594c024c8d0092c023763c760
org.apereo.cas	cas-management	5.3.6		0261d958488bd9b93fd35fbb519510d08578d75e
org.bom4v.ti	ti-models-calls_2.11	0.0.1		d126501b3a03c95100bb949ad41a4481fe274367
org.eclipse.emf.query	source	1.1.0-v200706071712-10-7w311817182823		743a38b871beb4ae3b416bdf65cc3180f9a5a297
org.flowable	flowable-engine-common-api	6.0.0		74a5dced71cc98772e884d19ff8163bd705ebe1d
org.flowable	flowable-engine-common-api	6.0.0.RC1		ac8103a4a19b56033c498969a5b86e6f5eb1a4c2
org.flowable	flowable-engine-common-api	6.0.1		1a44194f5db003ab6fbc380024175d1cdb956666
org.flowable	flowable-engine-common-api	6.1.0		aed856d2726de6fb935050abfac1a87bab1a14e8
org.flowable	flowable-engine-common-api	6.1.1		02dd4c6dd5b26bb6ddb29ed7cba6d7ba2698fdb2
org.flowable	flowable-engine-common-api	6.1.2		901bd38bf9bbe4b2581fd5ba2e467e34962f0e35
org.flowable	flowable-engine-common-api	6.2.0		5d0fc491fc022a5d7752ee5fcaa1ba2a20785ecb
org.flowable	flowable-engine-common-api	6.2.1		23ba7f9ac685bd9da8cfb9d4d1d2e3d339ff3661
org.flowable	flowable-engine-common-api	6.3.0		540879f11a8f22c2bbec8d3d7f5045a2d4525798
org.flowable	flowable-engine-common-api	6.3.1		239fd5beec0d333238482366db046c39a1763e68
org.flowable	flowable-engine-common-api	6.4.0		3c99e3fc32e5d22b168803694dd281f990298b0e
org.flowable	flowable-engine-common-api	6.4.1		9ccd693fa97a064076ca7829975cc82bd8ccee07
org.flowable	flowable-engine-common-api	6.4.2		2c4c805a272f6f564c17fe0d6224382079bb48c6
org.flowable	flowable-engine-common-api	6.5.0		d0e34471fa5ac18bb4e4601d7028591af0741110
org.flowable	flowable-engine-common-api	6.6.0		9c1731fc50bbed7491e37cebe0947a2dabbc8adc
org.flowable	flowable-engine-common-api	6.7.0		f8ce5405f633bb7cfc0b111026860049b2b6331c
org.flowable	flowable-engine-common-api	6.7.1		2efb1a9c0133edf94f900314c9cc95841210fe06
org.flowable	flowable-engine-common-api	6.7.2		63f5ae55aa65026bc4e43d85b9892c05eab63b30
org.flowable	flowable-engine-common-api	6.8.0		1984720f1ca75095dd3fca761c7e24005339cef3
org.flowable	flowable-engine-common-api	6.8.1		bf2bf4a9fc53202aed8f5dc5bd09fbe3945b2bcd
org.flowable	flowable-engine-common-api	7.0.0		7e7ca52b39e581b521a644371aa3cf3b58497fe5
org.flowable	flowable-engine-common-api	7.0.0.M1		86dc5f75730453d1a0cd754911c30d1c155f75bc
org.flowable	flowable-engine-common-api	7.0.0.M2		198a1ae9c00defd5b131817417a776ecaaec0ea6
org.flowable	flowable-engine-common-api	7.0.1		09bb20958b0d2908458857ae9cb2220475bb9179
org.flowable	flowable-engine-common-api	7.1.0		7a9f7112bfa0498cf9ce59a6388138f1b364972b
org.fugerit.java	fj-doc-guide	3.13.8		322433053ef3942552563b5296c769b48e85bbf5
org.fugerit.java	fj-doc-guide	8.10.0		0e52ae38f5ce36bf507bab82062cbf6aac0d6625
org.fugerit.java	fj-doc-guide	8.10.1		efa925216ae524c18127ecf5f5ea8e209be04cec
org.fugerit.java	fj-doc-guide	8.10.2		c8499d0695c80cbc3edd2f0567c754307600409b
org.fugerit.java	fj-doc-guide	8.10.3		78fcbf6d489ee5c8f110ab3e61ff1421b93ec1f8
org.fugerit.java	fj-doc-guide	8.10.4		e33478bba77deaf127718e85112d673142dd3b5b
org.fugerit.java	fj-doc-guide	8.10.5		3262211572fdcb3f04cc297de45582e902903068
org.fugerit.java	fj-doc-guide	8.10.6		02a5a7343ecd8bb8b0facc6cb7007c737ed67948
org.fugerit.java	fj-doc-guide	8.10.7		817e406b73d5a242d4ffef485f05ba5ec5b82ebd
org.fugerit.java	fj-doc-guide	8.10.8		bc9a9bf6ff0be6c3cca3c9cf3b6ba539306eab02
org.fugerit.java	fj-doc-guide	8.10.9		881d54ce13e7624028469271761538a2d34fbfc6
org.fugerit.java	fj-doc-guide	8.11.0		db1458566b709c0399e990ec6ef253b5cfca8cc2
org.fugerit.java	fj-doc-guide	8.11.1		02c5c2a2717ed46a637a83d5d1d7f2ac5451e64a
org.fugerit.java	fj-doc-guide	8.11.2		c42f285c5d093b94bc7e09c05bf551ec2838d769
org.fugerit.java	fj-doc-guide	8.11.3		7673bd82549b3c75e843cb0529b83915cca0709b
org.fugerit.java	fj-doc-guide	8.11.4		8b3e46d6c8a703bc3f1be88e7a82acff766e45ea
org.fugerit.java	fj-doc-guide	8.11.5		3063af679ba456276d3c72303ab4cd087657ea04
org.fugerit.java	fj-doc-guide	8.11.6		33bd7b2bc772f5077a46c5aba950f4cae9cc45fa
org.fugerit.java	fj-doc-guide	8.11.7		3cc33448b9299079530cdec42237f0e3795dd3f5
org.fugerit.java	fj-doc-guide	8.11.8		948dfcde8ea24e5c99a0c4e3eb86228b5a2e053e
org.fugerit.java	fj-doc-guide	8.11.9		6a47efe856b056060440ff82bb5c599a6f6988bd
org.fugerit.java	fj-doc-guide	8.12.0		29e437ef427fdd7d0f5d5cde4fcb58cad06726d0
org.fugerit.java	fj-doc-guide	8.12.1		07115edc79feec60343698cf5bad7acc5ea5004f
org.fugerit.java	fj-doc-guide	8.12.2		d026608857f2ac725655acebb203229dc18675e6
org.fugerit.java	fj-doc-guide	8.12.3		c3198c8920608605f20a1c7aa3f2ee189c53f6c4
org.fugerit.java	fj-doc-guide	8.12.4		924ebb8eb1d5ce47a37eaef5e164b4a8c3f817a8
org.fugerit.java	fj-doc-guide	8.12.5		7faab5e759f5482176006348f39275b69b7d4bf3
org.fugerit.java	fj-doc-guide	8.12.6		de287dfe74393869659154b410db25fcfa124c60
org.fugerit.java	fj-doc-guide	8.12.7		6492de5522c6e329999acf27f1ce53f937c5473c
org.fugerit.java	fj-doc-guide	8.12.8		c791fb133b99ddcdeb4068874bdf85efca0392b6
org.fugerit.java	fj-doc-guide	8.13.0		a9db53939071d1d3604500a5eb8d4b09c612aa15
org.fugerit.java	fj-doc-guide	8.13.1		2eb194d129a6edf376d4a6bbdf68d9b6789860eb
org.fugerit.java	fj-doc-guide	8.13.10		bf5723262a8f4078cd8ff3554349b9c927fbd811
org.fugerit.java	fj-doc-guide	8.13.3		64b8f79417f4f8c1bb63cb3deab4f6a017be5e52
org.fugerit.java	fj-doc-guide	8.13.4		387881f6b281a5e5a3103db8a9e5ec55aa351c7d
org.fugerit.java	fj-doc-guide	8.13.5		68090a18128b25af2668ad9c8dbe29d577330a75
org.fugerit.java	fj-doc-guide	8.13.8		ba37d17469241b2d45415b0414e1f894b7dffbfc
org.fugerit.java	fj-doc-guide	8.13.9		f040153ada5041c56520cda7fe2bfefef70e510b
org.fugerit.java	fj-doc-guide	8.9.0		11dcff0fe23e8c1da66cc9433a857e9d419f6d26
org.fugerit.java	fj-doc-guide	8.9.1		af85475f8432fd2ce3753f40697e80b3c870283c
org.fugerit.java	fj-doc-guide	8.9.2		a8b4a707bd9ab9c0fd5e25e97b3c7b24241debb8
org.fugerit.java	fj-doc-guide	8.9.3		6f5c7226ebacdc69d60dcb3b556fbf8b6c211a22
org.fugerit.java	fj-doc-guide	8.9.4		e6906b1a090ccdebd926f6724ae8be4f6c741ddd
org.fugerit.java	fj-doc-guide	8.9.5		6207532bd99e1aad5554b8ca57d33c4a7548f439
org.fugerit.java	fj-doc-guide	8.9.6		10209314654a3d40efbe8b30a4dc8dcd267ce9dc
org.fugerit.java	fj-doc-guide	8.9.7		6bd639f85bb3c5294e69b7b5389a0ff534533064
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.0.0	metadata	cc4a5c340f4b748c65f7385b85365ecaa1f64fc0
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.0.1		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.0.1	metadata	c91a8dc0bd044daac6e0a6905c17d7db03d74617
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.0.2		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.0.2	metadata	32b7b74552104cd7585ebd192362690fcc8acec9
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.0.3		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.0.3	metadata	9d14f81c5378735e416a958125c675b6cf33946e
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.1.0	metadata	9b6f2eb2a0fa828d5dfe29a68c81020574c2be70
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.2.0	metadata	aca331c7f55cf865591f3db96bbf501dc455d6a1
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.3.0	metadata	e0b9eac53e109d37b6a889d195b60af0250d5d55
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.4.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.4.0	metadata	bc1fbc558e3731edb70627f693c37788776f04c2
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.5.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	4.5.0	metadata	c0adf00caf6401ee909706bd87ff56aa44c16715
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.0.0	metadata	6f878f2f00adee786ef577e493b864369f318387
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.1.0	metadata	7b9becdb64d8ec647e6f5fb82195e2b6ca47ac90
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.10.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.10.0	metadata	9011fc8f76b6659691e120bc0797a44ca89d5325
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.11.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.11.0	metadata	a868bdbe832fd9de97117268db89e3999abf1537
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.12.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.12.0	metadata	aab8c9ad2026bb0b9d35753bca0064f58f7cbbab
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.2.0	metadata	3efeb55ceb66fd5c0baccdf16d7b506e9a70c838
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.3.0	metadata	974819aadecf8a168b1e1192d4f4fb7a5da36bf7
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.4.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.4.0	metadata	518064596f5bbc46322c084856dee6fb91644146
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.5.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.5.0	metadata	76e24c92ff51d652792ccd640498abdee9af1656
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.6.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.6.0	metadata	15cc7b7a73c46a1698886a0a52152f2180fdbcd3
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.7.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.7.0	metadata	091cd941510c7133a3b7309ac29918e2351451a3
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.8.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	5.8.0	metadata	c44f07b622ea2322a9d7b0e53b91e2449d47154f
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	6.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	6.0.0	metadata	4e2e6d1d96f430596899b5807cd5488d7341ddbf
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	7.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	7.0.0	metadata	7b45e33ace223f6cbbd082475fd3908cb2d0b816
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	7.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	7.1.0	metadata	072519323fb3c6a90c160324a872f3f0b9be32ca
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	7.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	7.2.0	metadata	40620079a199a9f199049ef0523d775ead43ef10
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	7.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	7.3.0	metadata	2668a0f6d64193b71d8e47fa151b06047faa5075
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	8.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	8.0.0	metadata	fa47f6937f23462507bfdd11e4a3a307b9e4c589
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	8.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	8.1.0	metadata	bc7c9c042c6ae2014db7a5099f4f71bfba9df74e
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	8.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	8.2.0	metadata	2552662fd0557d51231dd052cb39d91462f11e2f
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	9.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	9.0.0	metadata	71ead4cce6493697920d6215765c7e29a1d73ab6
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	9.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	9.1.0	metadata	528820cba357a6e1a720d7b48dab25bf29eae97f
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	9.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	9.2.0	metadata	81089548624cb2708d21701d4c828740eacd2eb3
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	9.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-macosx64	9.3.0	metadata	7b013f6982be136f4db3118fc8ea5a764db9b2a2
org.jboss.errai	errai-ioc-async-tests	3.0.0.20130604-M1		b6b074d3b277d0c48e32f9f85ea6d73e04af45c9
org.jetbrains.compose.html	html-core-jvm	1.4.0		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.4.1		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.4.3		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.5.0		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.5.0-beta01		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.5.0-beta02		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.5.1		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.5.10		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.5.10-beta01		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.5.10-beta02		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.5.10-rc01		5b8f86fea035328fc9e8c660773037a3401ce25f
org.jetbrains.compose.html	html-core-jvm	1.5.10-rc02		5b8f86fea035328fc9e8c660773037a3401ce25f
