cn.easyproject	easycommons	1.0.1-RELEASE		N/A
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.58		db9b67e38453734b1827160fddc42b1dfcacfee3
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.58	jsdoc	831267536582bcdcb3e338865b0d1387ddbf484d
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.58	jspc	7176d0db92302adabe4f523141d958acecc06570
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.59		4a4bcca2ee03e05bebdb25c943fd3cde13c4e7cb
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.59	jsdoc	b4f560ad5a33ca041439b64246f718836519f897
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.59	jspc	159bee6cb3d6510da6087fba1ce70c952c0597d1
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.60		dc16728e442e98acaf32f89c97b36026ed9f2aa6
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.60	jsdoc	ebfeef887fc6f04fda814f92c9d59af024278e63
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.60	jspc	c8e22eb56ea7a6a10e6059987efb843183eac030
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.61		043e455162ff906144af08424866992092011403
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.61	jsdoc	a873dfd5959df809072e396de091fba16a4afc18
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.61	jspc	8f34814bc684bacaec19662180884b1f1111dcf9
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.62		4ef9d318193940288afb56fa3fe1afb65baf4e40
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.62	jsdoc	2a2cc2369aa90aa89f82fb001f93572f7d39a8b0
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.62	jspc	1d4d0f35419ebc25adb8f595801017e0750143c7
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.63		165fc555351062fe009cbb76965451070a3c9088
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.63	jsdoc	7b81538a9301b1a7c7c148034859f3af19ac7390
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.63	jspc	e3bf521d4b45ae17138b2be75a87dbb39bcec4dc
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.64		715fd76d679744d4aa0880188afbe5181050c3b7
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.64	jsdoc	8f5f7515ef915312cc6e7ca6fa51d6aaa7caa98f
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.64	jspc	0c5726523b2c0c928ae57ab0f92fb514269037c8
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.65		10fce34b589f69f91c4c7be80176889cfaba69ba
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.65	jsdoc	94fe1b6a612939c0de634080f617157ff4e26daf
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.65	jspc	ffc3c38468d8da41fb68f4a35cbd92b74886ecd3
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.66		2ea79278ed0cc88ee6aa24447ef87540ad591da5
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.66	jsdoc	d77995f7f2e9f6add72bed4f22aa0df097e2d7da
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.66	jspc	6a98fd3581b502d4b84f613fb10fa5ba4e1df584
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.67		d9380e286a99b0df92d1a38ad17138fdb781cfeb
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.67	jsdoc	42faf64f752e3f5f939cff3bef82471bb9ae9fd4
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.67	jspc	a499d3db1ac9920031566d402fff1e1ddedb8a51
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.68		244d18ed44a5a20a48653c2a728303018fb33d71
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.68	jsdoc	0a5674d2c2b66722cbb77a286d4820bff39a5a27
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.68	jspc	e9b3400ddd128d11e9ced87ab2d81352a91a4ddf
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.69		5b6337154be3541006c8925d45e87bf8e418ba3b
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.69	jsdoc	1e54cbe9dadfcdb73d7d10d6d17e8421f9e9d229
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.69	jspc	afbb15d9886e2495302e6177f22c0f3d973cf92d
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.70		5b66beedaa17816941e278ea2237f4d5cd6ea793
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.70	jsdoc	43aab82a923ee2156d86d440461d2f8d128bf382
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.70	jspc	818850b46c0add09f106e685867804bc6191a928
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.71		f0ee0a4e36e28e833ca58f15857202d6c0f38dde
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.71	jsdoc	a9d8b35448099e89a831f8f4914aecd92807d727
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.71	jspc	413d2eb6e5d8edc20a976c3cefd288417a5346c5
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.72		3be05ddd94d26349154dba29a2eb02de6c43666c
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.72	jsdoc	8db9cb535f134413dce8c611441fcc29a3e9e140
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.72	jspc	6f5ee57abf89164c3e0886629c42df6ee69f17fd
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.73		a51c7fac23fe8a60cdb0c2d72aa91affbadc1c74
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.73	jsdoc	fbd1996c05f83879a1367ecd13bf91f275272776
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.73	jspc	9f333128338b6b5e0da41106e3e2947970c23815
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.74		056faee0793dc1c3f67404aa1aaa21fbd21804b7
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.74	jsdoc	a2fa04a0279273e067e86563ae13da7fbccabbab
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.74	jspc	7e08dbf33650fe0e94a70892067ade391c398db9
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.75		087e6b6cae442131b5d9f46c034ae7fdf2201b2f
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.75	jsdoc	a427bcb38a0f27dff593f20c16022eb2d29d47f8
com.liferay	com.liferay.portal.search.tuning.rankings.web	2.0.75	jspc	6d567fd795951b5fb2d867535ba8f2d1be61c90d
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.0		fc7287f59c0f7446f3b0abe93462338cb6e9e2d8
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.0	jsdoc	55615764a522745301858d32d87db4a4112cbbec
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.0	jspc	b5e9a0e254e6f908ecc5edf5e986dde28c345618
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.1		554fd8112f041fd429f7c8feee6ab80ee9a0e9d7
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.1	jsdoc	eda31a5ac55b2db1a9aaa88cc62d7f5e6ed53e80
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.1	jspc	b942ae9b453ed444ff387e09ab9858f45663dacb
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.10		26024b8b9f0595364cc4411de12dff9fad75c55e
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.10	jsdoc	d640e10f0f7e94dcf31fe9c657e00cc57efcf9a5
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.10	jspc	8a4cef91d6748b5426d5af3bf8223c41f4632d33
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.100		757cc531a021c2cd0335126bad7504d596c0aeda
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.100	jsdoc	b92e3caa9e54c63c5d88c0c64f5a4407af63f482
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.100	jspc	e88a378e7442f478d52620a470d169435f2abea0
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.101		d5d01f31338ed9357bf84d1ebc251e5e47f728a7
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.101	jsdoc	55c6203bcf98d6bd3aa322a1d0ff5a73058e8acd
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.101	jspc	d2ad4aef44ed1a2210365e31c2574af362e68970
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.102		f7129ab6aa1f059dfdfe0723b156cc727fe53eb5
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.102	jsdoc	cdee33d65e55e5e78502f4a92af5ca364d6ec6a5
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.102	jspc	f14cee06568df1436740440ab47cc9b3d0dfebb1
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.11		7b06f1ccdb7b4c45f6f35a76035241255ee12e73
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.11	jsdoc	509d6a1091d9a539bfae017917bc3b074408cfe6
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.11	jspc	7f5a1f6334b6e0a92b8cdc93d78b713cbcbccba4
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.12		8f2ad3e759420936f170107f1cb48fae041bb74c
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.12	jsdoc	a01745730f63c7dc4c0cb40a216fd9a539a75479
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.12	jspc	5cc37c4079252dc3c61c177486432ed0d2a4e28f
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.13		c9b49203bfdf325faa501f8a8054759c17d0b0ef
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.13	jsdoc	55cf93be3be9171f08e69ca00287c02e0c8c121c
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.13	jspc	6acdaefb926ae0d4f761d7f79423f2eefef7337b
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.14		a6bf3cdb6ed3de4354706771cfa80953a09bbf02
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.14	jsdoc	43251f2c02b601d30c2a38a4f16cd4a25f45413b
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.14	jspc	8f0da54d9e1fb53df9e7eb1190d2738ec0e5e822
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.15		0c77a5f13d00a9139fb2544c0a7ae7745860c3a2
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.15	jsdoc	dfe1a5adb2a9b4398b0b6f2149a34588457e276c
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.15	jspc	480714bfae9f6a6989fc8e7d3e01a808a5b70e1b
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.16		902ed88299a95c3cc98ff9fdfdf953d311a7c4e7
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.16	jsdoc	c38d1446bad12ac06cc8c003d6ab98879535ba90
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.16	jspc	d88e5701e2e200c9a217b16df7dcd31da2a9b054
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.17		709dabb630efef0b41bb9273606624f947994a6c
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.17	jsdoc	63ba5bfad36bd28a731076e2f915df92df5ed195
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.17	jspc	41a67d7171916e00ab3d6cdf14c6af1fa99b63a5
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.18		1164c555a356a6af9ca9445ea01be3767582ddbf
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.18	jsdoc	5cbc334beb5b63fb696047b47e786e640f71eb98
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.18	jspc	14edb2bf937a07e2fd01d5022894bd2e7cc7510c
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.19		352c2dfa1f274ff40685afa0c734fd4b74467054
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.19	jsdoc	c865be9ae26b013a4c1eb7da7a28a97f4401f8de
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.19	jspc	94b6f3988c683cbb42353a5cffb35a2524e2cc86
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.2		a9294cf5d2728a2254292bd53f52107922c0fbed
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.2	jsdoc	5933e0a80950c7fb257e429660b0cad9d7f5568e
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.2	jspc	78888bb96c562e9628fb991be4cf6da761f3481b
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.20		0d49d07a887baa7c27e9cab576b3ed892c541fd1
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.20	jsdoc	90ff10404a1af76072bce9290d112b8d046369ca
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.20	jspc	df7da5f8f67dda56ba965d73f678bfaf4bf93b2e
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.21		df0bcd473d7d922e618c7e0e8c5798d3c5a0afb6
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.21	jsdoc	733a77ad2ae1c964dd3ad2bd834c5621d04b14e9
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.21	jspc	019bd918470f6fc1f8673bbf342fb1cfdef7aef8
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.22		07963a869f78adbdaa6d684b1d361dd330fd7379
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.22	jsdoc	0130e173082332f10bf118bc1f63d9da13c8ba35
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.22	jspc	3b16c27310d1b213f0bdf69668f055612e83e90d
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.23		2b800e9cb22ca6f1e919b10906d1d1d57f027951
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.23	jsdoc	9fcb4f28935d924fc1c455730ff3125a7416c2f6
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.23	jspc	e92ca98213d115dfcf7dea981e31d483289d65cc
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.24		d810cdcdfcd21904fe4cd771c9a39a4893db9efe
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.24	jsdoc	80a7a0b9a6586de4405d8d841ea5bb2d8ab80d73
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.24	jspc	dde06f74d59738b08ea9cf942002f626b4c02186
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.25		412e66f1a3ea96df4769223be4bb8804b5a8f948
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.25	jsdoc	38e64ce49c3519f0516c818005eae8c514638b22
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.25	jspc	5466c69d70b9516df26504bdca5777a480bdd99a
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.26		38c2cc239b2d7bbb9712bdaa0886d2aff514a490
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.26	jsdoc	9fb8a5fc2b6a5b48d21c9bea1fd6aded072efc7c
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.26	jspc	7732e7a842c2126e04575e4a0f122fa3f34c6647
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.27		02bf7ee261ea7080a9301dfb03552b430e8a43b2
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.27	jsdoc	2b4b1ca46648e6ec9bfc11a7ed5fe2df930aadc7
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.27	jspc	400c33e363f9ab62f47c40dd3006b2de2c91d4c8
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.28		92017275355974b95189312a5649e27b02beb19e
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.28	jsdoc	43ce99a687f14a7b6538fe4df54042b5c99b27b6
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.28	jspc	d4a0f887db5ff080029e698cd377bbd72b1592a0
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.29		552bd5cc6236309738409c884af038d498476629
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.29	jsdoc	a02a4f8b68515df3b34fe172b29d8436388e7a99
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.29	jspc	e9fb454379d2e5dde6baf553fb38c9112cbc928b
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.3		fb10fe9e1a28be0da855c2f96f6ee748854a02f3
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.3	jsdoc	5bf33a26a94728f2924eeda5847f433cc4fbc4d0
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.3	jspc	e6867ec56a0add91d059aaf662798ff3ca356035
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.30		c0cbe166c102373edf72a8d00dbc7659df3c2f0f
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.30	jsdoc	632bc2e24a44afc23f76af6c7a4f92ffb4805960
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.30	jspc	4a6035bf2efd0f811dbba2054c90bcfa819ede92
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.31		66d1470942791c2df159e7614ccfe167c3e04cd1
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.31	jsdoc	ac94ac533a39b144b9e276e6aca35d6029a3a0ae
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.31	jspc	3d6ee5f642aecf6efa2aaaa577e4b53daf282dec
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.32		19200c78b6368a317666410e170585b139a16feb
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.32	jsdoc	783e0f2c76328ec913190a4d03076e00f7cf84ae
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.32	jspc	29a21fb92b5b395d9cac9cb6d24deeb4e669721d
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.33		f77455c1abbd25187ca5c557a609c70fc836882b
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.33	jsdoc	b70d8de60c68d92e85dfc5208c5d4771d2b48063
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.33	jspc	28d5f0751f8890b16fa294ae606fb681661a9e78
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.34		d5515a3c55c42e554140f0b06051ade53f3967c1
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.34	jsdoc	d2cd2389b38a3d62557752d1bb543c3dc517718f
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.34	jspc	fa47d07727ae504baec7ec5ec5c9e430f4e8e0ca
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.35		575b96bbcc65569740df5c30ec524fde7681c858
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.35	jsdoc	b8fb5804144cf78b8d34b8059af5ecb3935f6afb
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.35	jspc	81a35a52e9de486e4542c67312445e70a5873d48
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.36		c8ac6fc6877a0f2af31cbef972b094ce81ee82f4
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.36	jsdoc	d388685dd1ee88faaa362af114faa40f5a2b12d6
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.36	jspc	d5c8f2fa07614367cd59bb3d7f147aa22cd812cd
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.37		40b59bee6154e9ea119e50f1002c21d14de06c6d
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.37	jsdoc	6d97614991eaa1832df8cfa50f9a4f98def5f7bd
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.37	jspc	1f8d76493139de4adf49925716c58e0a89970024
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.38		67a8a8679d05a434dbb63ceb2179254f7ca08ff6
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.38	jsdoc	349600fc6485ace210551d74aafa085667fa6468
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.38	jspc	dd76ecdd51b5021b09a30983c206d48405032d09
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.39		8edfd8e1244fffe70ee2cbd778d0a29eea20f2c5
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.39	jsdoc	0d41b14a6a154f69a3a7b2654a17bcc8c9d0e685
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.39	jspc	10c452f4a7fa415ba63a0d146c80e608957e8d79
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.4		c0ff315c2c0b0d9ea01dada6e3792ce2cf0cef35
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.4	jsdoc	7b7ce173484b3764f9be05e01e1903dc8966bf97
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.4	jspc	a40bb7853485eace909734435536bf61ade1dc37
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.40		f455d4dacbf7f7c5e2f144793f5a4aac8d109bc4
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.40	jsdoc	7329529dd9e889ed337ec40597251883e88a0c03
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.40	jspc	5694a19f7081a786d5d0688ad7bb02b23cfb50ce
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.41		a9ece4430a64eb4ec4795cabfc56432e9ea5faa9
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.41	jsdoc	fb20b81f1e2bf3af6a9b31ce0b10024daf350670
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.41	jspc	fa96ea1808d8b65e4329f7f638b9e5816fc5a1f2
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.42		dd16a72521ead07314ea902d4f1f8207eff4af91
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.42	jsdoc	8b435dc493dbe063c92c76d3c1c9cf0b50e2ed7d
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.42	jspc	7721c6ac1125ae6f4c4d1df93094b739bf5ea9bd
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.43		a745824c91990f6dc83317ae45afe738f1954888
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.43	jsdoc	d3dd9ad98b9a0966f8e5ea410c03c42dcec1bb92
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.43	jspc	0ba06a045a7fc97dba87ebe7074b3fd2f91450a2
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.44		c9486717bae5358fd52fdfdaa3e9671fba3afd90
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.44	jsdoc	254fb22b503f9ac92965b8786104f04d81c7cba7
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.44	jspc	2a07d5658b0f6824a1e70f4a1c0515d74567b359
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.45		f301b0b01d33d08bf80d710814d456af74e2136f
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.45	jsdoc	89e6592c989d6c25e94d258ca711bc2721486f53
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.45	jspc	6b198155aadf3282d1312f723ca8ba7d9d5228d8
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.46		c1b00d5f76ba665602b87c27c6d718eedfc9d23e
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.46	jsdoc	cdb5d7f0e8b9afb2bbb9fd0fe430411fb16de2e1
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.46	jspc	4cc61c6950d60f899084fedb05eec2e048eca7b6
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.47		646658c838c54aae06bb88d4b33e7a57643488b6
com.liferay	com.liferay.portal.search.tuning.rankings.web	3.0.47	jsdoc	278bba8ab0e717e1271f0e44f80c9ae2ba815580
