ai.x	safe_2.10	0.1.0		b1e12f8bfd3d0228c81fd800929066648b6bee20
io.micronaut.flyway	micronaut-flyway	2.0.0.M1		0b1dbdff72336a1a62828ba41f51aac553920690
io.micronaut.flyway	micronaut-flyway	2.0.0.M2		7901e9934d291329e87df8a028400f1620d1e810
io.micronaut.flyway	micronaut-flyway	2.0.0.M3		d1e341a28604b06ffccdad395fff3238fcdf42ae
io.micronaut.flyway	micronaut-flyway	2.0.0.RC1		b16e7f436a8f82bd103a9d1f1d00941cc79c7c23
io.micronaut.flyway	micronaut-flyway	2.0.1		2646f30768ec4f6beea890435107c7b94733f566
io.micronaut.flyway	micronaut-flyway	2.0.2		1aa066fbec5956e2a4035b908399f457d0279fad
io.micronaut.flyway	micronaut-flyway	2.1.0		c5da849a84efacb294a5b30715a245632a31ab44
io.micronaut.flyway	micronaut-flyway	2.1.1		549ece50a2800d6a4ac2c4bffb7b17807aed7654
io.micronaut.flyway	micronaut-flyway	2.1.2		3e1cb8ba79e226ddbacae8581bdd8d88f8a4c471
io.micronaut.flyway	micronaut-flyway	3.0.0		7d4461a0764edd6f8a35c6b324af98872001fad7
io.micronaut.flyway	micronaut-flyway	3.1.0		7d053c98d226011a76758aac575bc7dd44267212
io.micronaut.flyway	micronaut-flyway	3.2.0		26a4a2fc1c08a318a1c0ae69dc58a50ed0c8eca5
io.micronaut.flyway	micronaut-flyway	3.2.1		278dab5bb4b429259d58d3df66a875ff2c97d457
io.micronaut.flyway	micronaut-flyway	3.3.0		c484a3b181a9bdfe517306dc13d9d3e4c7d6a789
io.micronaut.flyway	micronaut-flyway	3.4.0		d6a522e4662bc8a95ded2a852fabc0deffa0771f
io.micronaut.flyway	micronaut-flyway	3.5.0		dd3aca6f8911729b2284e2dcf05bc46f30fd63b9
io.micronaut.flyway	micronaut-flyway	3.6.0		73a1b04cf1f19363c92fafd8ebee0d6d676eac79
io.micronaut.flyway	micronaut-flyway	3.7.0		80834b355a1269745c8e93fb8c06533c7f326599
io.micronaut.flyway	micronaut-flyway	4.0.0		f17bae04983e9cee097c30093de42572afdf2288
io.micronaut.flyway	micronaut-flyway	4.0.1		be9cfa2a4a910aa10ea080021f2ec1a1de690974
io.micronaut.flyway	micronaut-flyway	4.1.0		51adbf7f1c85cdab38ade0ca132eeda1b680e92f
io.micronaut.flyway	micronaut-flyway	4.2.0		7e4746045e84f1bcb2d134ea5e285a590ee5d90e
io.micronaut.flyway	micronaut-flyway	5.0.0		fb2f296fe846106a2a10a0778dd8da093df515ed
io.micronaut.flyway	micronaut-flyway	5.0.1		6ae6bfe2cc3f798e6eaf56995660d97425de9703
io.micronaut.flyway	micronaut-flyway	5.0.2		b147f2c25f33eb32cd7f3b6be0650fcffd6ef4b2
io.micronaut.flyway	micronaut-flyway	5.1.0		0d8ad2881cf8b7c619ecc9d73c67993adfc38650
io.micronaut.flyway	micronaut-flyway	5.1.1		222d08385016948bb6da3a09755df96c6b5b3fd5
io.micronaut.flyway	micronaut-flyway	5.1.2		b29df8a4c0e84950574fb2098c0194a7f29e3aca
io.micronaut.flyway	micronaut-flyway	5.1.3		5282de338a5deae446df8e2ae33ac2052fc3bd8c
io.micronaut.flyway	micronaut-flyway	5.2.0		70c123e43e7b6641a5019e282ae70d377bf598d3
io.micronaut.flyway	micronaut-flyway	5.3.0		0aac6700cef31642024c8090fec4dbcbe611ecca
io.micronaut.flyway	micronaut-flyway	5.3.1		f89b87c8f8011769f4ddf3fa3c98f80d53f3b745
io.micronaut.flyway	micronaut-flyway	5.4.0		376c9f6a1642251d3146e403f2019c34d9cf570d
io.micronaut.flyway	micronaut-flyway	5.4.1		74bb2c5f23137f506c25a7fe59ba00c27b3a3f67
io.micronaut.flyway	micronaut-flyway	5.5.0		18de0981c1ce1480cf8acf34a30c02a3557f97b8
io.micronaut.flyway	micronaut-flyway	6.0.0		47f590222621e1bf0fe4ca1c1ed00f88de394b12
io.micronaut.flyway	micronaut-flyway	6.0.0-M1		f20eb9d91aed8ffb42964382504030ca5d8c5893
io.micronaut.flyway	micronaut-flyway	6.0.0-M2		1ffde5f5dd4646d84aabab88ea9ef9c6d4a0a957
io.micronaut.flyway	micronaut-flyway	6.0.0-M3		4616fcddb34d55f1d4cf9f15aff046d3ae8d2068
io.micronaut.flyway	micronaut-flyway	6.0.0-M4		4f45d690be3d2cf84cb601982973313aead2c47b
io.micronaut.flyway	micronaut-flyway	6.0.0-M5		c8db3582a385c8f9a9e9dd462e62cea93a6c9ca8
io.micronaut.flyway	micronaut-flyway	6.0.0-M6		7e42d8fc1a241e95de927a1cd88f54d77466919c
io.micronaut.flyway	micronaut-flyway	6.0.0-M7		f9f254e6e0fd0cb5fa2ac5521649d515003c964a
io.micronaut.flyway	micronaut-flyway	6.0.0-M8		33b9509136d0fcf24ba3bf847e2adc797d7f8670
io.micronaut.flyway	micronaut-flyway	6.0.0-M9		817e9af1edd358e8725446f04f1f34db19294c85
io.micronaut.flyway	micronaut-flyway	6.0.1		8391532e91edb788398dcd38df0dccb971081b03
io.micronaut.flyway	micronaut-flyway	6.0.2		3868db7073b762f43562488d6e664dc60124b813
io.micronaut.flyway	micronaut-flyway	6.1.0		b2c41a790d109c45372ec924353010402ce87f45
io.micronaut.flyway	micronaut-flyway	6.2.0		20a529b536c2d2df75d464a12b1e9c65acdfb755
io.micronaut.flyway	micronaut-flyway	6.2.1		bc768500c60f809f721c6537aa2ec2bed5fa0901
io.micronaut.flyway	micronaut-flyway	6.2.2		ecac47e5c3b3d96f1cc83c5a7cad4835351933a6
io.micronaut.flyway	micronaut-flyway	6.3.0		c9a47dea3652bc09fe47b2ef89e2f060b21d2df2
io.micronaut.flyway	micronaut-flyway	7.0.0		58f33e82d868bfbe6f887692c6ff1ee1f2719630
io.micronaut.flyway	micronaut-flyway	7.1.0		b52a4c2f47716ba9aa448925bae2076e1aabe8d0
io.micronaut.flyway	micronaut-flyway	7.2.0		88b92b489a3a6db3b6d03b145893acf7d239ef71
io.micronaut.flyway	micronaut-flyway	7.3.0		05fee61bef3ef785b5f84a24fb6278d2bc5dadd6
io.micronaut.flyway	micronaut-flyway	7.4.0		38fb451239080d30b00b0fa33b866286b9000f9e
io.micronaut.flyway	micronaut-flyway	7.5.0		7f855223d50f3790b891d899d30182b7dcd45b94
io.micronaut.flyway	micronaut-flyway	7.5.1		9839f58d2ca6c81b3cd895ad5d28f4017eac867d
io.micronaut.flyway	micronaut-flyway	7.6.0		58501b093a06f1dcb76865f94bf0e2b7af8f1302
io.micronaut.flyway	micronaut-flyway	7.6.1		67b135f87938a1d7ccca36c9f62b1073216c6d87
io.micronaut.flyway	micronaut-flyway	7.7.0		e31656d3d1552fc0aaf45f9878781565d23010b9
io.opengemini	opengemini-spring-boot-starter	0.2.0		1a920041b51afadbd5620f0913bd056e941fa021
io.opengemini	opengemini-spring-boot-starter	0.3.0		18337a87e0379bac067d70f6f71b0da2cd319d1c
io.opengemini	opengemini-spring-boot-starter	0.3.1		4f1c66c1dc5a64468c08e37b7bd33f8130f513b6
io.opengemini	opengemini-spring-boot-starter	0.3.2		b424c93a4849cd91bed4e0645ce3a7b6c89c5969
io.opengemini	opengemini-spring-boot-starter	0.3.3		aadea84b7c5f321fce7e1cf8ec2974ae79d03024
io.skullabs.kikaha	kikaha-urouting-protobuf	2.1.0-alpha10		88e11ebe459b422a19d4c68bc2ff49939f51dc80
io.skullabs.kikaha	kikaha-urouting-protobuf	2.1.0-alpha11		b1f7ea0b45c76d92199e2b1da312d330cf8e69cd
io.skullabs.kikaha	kikaha-urouting-protobuf	2.1.0-alpha12		b6276f3e2bfc1a5489bfd0e20759bbcfdbda59ec
io.skullabs.kikaha	kikaha-urouting-protobuf	2.1.0-alpha9		dcc36698b4cf9482b6373ef83df38d244681408d
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.0.12		f5f6eac41c0e59f43934149f2591fbd105f0c78d
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.0.13		c3d8cf78e0f8fbaca4ae877634265da98df840c7
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.1.0		137e7b7bfc14a661b86274368ea1ce61494373d1
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.2.0		cee04b104b5197664f372c9dc8da5ab5790a352f
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.2.1		6306e6a980ef0fc96e72258b336a08ddc38735bd
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.2.2		20c1f2d703b13f287960a1ca41188e1f1efd2c9a
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.3.0		5dd517fe7930d50f9adfee90af15f8a8dc3afe6c
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.4.0		73c171963eed2eb819fce3e16a3e9c86ba610a99
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.5.0		404db32926885df918e1e034e0c0b00e8423c4b3
io.smallrye.reactive	smallrye-reactive-converter-mutiny	1.6.0		760a441d9e9611ebff27949cc191965ddb651c76
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.0.0		b2cfed9d3981cc22250ad41c53eac739d1830dfa
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.0.0.RC1		6ee9ac23449042eff4fa14bfdfabb1dfd3ce316f
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.0.0.RC2		11d75ba7794fd44a60e319c243a21f79cc64cd3a
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.0.0.RC3		da0a304afaf860cc65b70ed26ab1c0d43deab652
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.1.1		41860e0c90e5011177d03ef4d43e1cf9f75f618f
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.2.0		ed0fa267cc213e0bf03c24cad721496beea22e3b
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.3.0		f73e7d2439b3a990cda2c5cc5c8f2c97d2925812
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.4.0		f9eb031a2011514bc8f78a4cbfa66152ac449e51
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.5.0		91e284592fd3c4d2ff27c4eb6f6b9bd5f34df373
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.5.1		e96ea54cb02966f722b684f68831766febc4231c
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.6.0		1e57c8c79f0188c68075d6d05354ad79faf3bdef
io.smallrye.reactive	smallrye-reactive-converter-mutiny	2.7.0		5286df5e0147c22cc71c8d7aec00dec20ecc79af
io.smallrye.reactive	smallrye-reactive-converter-mutiny	3.0.0		b690ae5b35a12ce2335dc349ea60e0d6db8e1c34
io.smallrye.reactive	smallrye-reactive-converter-mutiny	3.0.0-milestone1		3602c2a72a0a91c129b9ed0ee89c81aa918173ae
io.smallrye.reactive	smallrye-reactive-converter-mutiny	3.0.1		d34a1630aeb15c9e007cbe912c940bc4e82b82a3
io.smallrye.reactive	smallrye-reactive-converter-mutiny	3.0.3		b0f37e345418b2d6d5e9f4b468be9d659c7391d7
javax.json.bind	javax.json.bind-api	1.0		10332203cb05f4ab2e8bf058bfd7d99648c5ca68
javax.json.bind	javax.json.bind-api	1.0.0-M1		6ed0ee1c24c679a23577b4cd0772bec6a792f030
javax.json.bind	javax.json.bind-api	1.0.0-M2		2e0faaa7a3b7cc8140faa40d8c829f804902bee0
javax.json.bind	javax.json.bind-api	1.0.0-RC1		012dc75faaae661a38e2c63f5265a437bd2fac89
javax.json.bind	javax.json.bind-api	1.0.0-RC2		878538bc224ee7091829c87b6593d0ea01757a01
net.debasishg	sjson_2.8.0	0.8		5f4b63aa4f4481afc585d72b476859a564533aac
net.liftweb	lift-json-scalaz7_2.13	3.5.0		54777f532af437d486e5bd1f6e2cdd6bf2bcd477
net.liftweb	lift-json-scalaz7_2.13	3.5.0-RC1		a1f5205c7f9d1399857cb6be365ba41b987abaea
net.liftweb	lift-json-scalaz7_2.13	4.0.0-M1		b1e07b01811f7140c93fc0151035f231a940ca71
net.liftweb	lift-scalate_2.9.0	2.4		acbfd9b3e41d61f2f5ba1e6ebf74bc6f43693c28
net.liftweb	lift-scalate_2.9.0	2.4-M1		465aa70c296b4a1d02999d17994cf980a6df90af
net.liftweb	lift-scalate_2.9.0	2.4-M2		860fcde762dff5240b4ee1e2f0c998a39442043b
net.liftweb	lift-scalate_2.9.0	2.4-M3		d2d5aaca32f6e6c8645f38ff33f2e4461d6705ec
net.liftweb	lift-scalate_2.9.0	2.4-M4		84231efea9e21c049612fd13b0fcd96b25cbeda4
net.liftweb	lift-scalate_2.9.0	2.4-M5		a96c2bdd9cd575b9a83b0c2ef6bd7ad27c4e9c77
net.liftweb	lift-scalate_2.9.0	2.4-RC1		e7341b5b98da358dfd6d02f9da14d8591cb9d75f
org.apache.tomee.patch	cxf-wstx-msv-validation	2.6.17-TomEE		7e73ec2c40f844224fd115e38975301807f2ca9e
org.axonframework.scynapse	scynapse-akka_2.12	0.6.0		6edb29656ff25f19d3341be5ca071a2300149fa8
org.bitlap	smt-common_2.13	0.6.0		0f9f4ca37e81ebd10bbb189f4e0eedbcaa6174da
org.bitlap	smt-common_2.13	0.7.0		0b29e54cb4c38f88b81018fcbc8cb6ccc121e2a6
org.bitlap	smt-common_2.13	0.7.1		16cc680a42986a9241e111626a1004b4b14da6b9
org.bitlap	smt-common_2.13	0.7.2		836cdbeaf8824566bc170be89e8c295f4070c1e3
org.bitlap	smt-common_2.13	0.7.3		ee90b54cd0b3b251b4c22eaf9ed709630e53bdcb
org.bitlap	smt-common_2.13	0.7.4		5e70f3bb714884c3105c798cdc2cff9e92dd15a2
org.bitlap	smt-common_2.13	0.7.5		1615d004a1e1fe9b2b2d9bbc311c3b72fb0871fa
org.bitlap	smt-common_2.13	0.8.0		eeffa95be85b26f4b543bcc740564736793790eb
org.bitlap	smt-common_2.13	0.9.0		5bcbb07bba5583e8062d9b38b7fedfa22548c4c5
org.bitlap	smt-common_2.13	0.9.1		372344555acd6dea2dded1da0d9aca0750e5b6ab
org.bitlap	smt-common_2.13	0.9.2		bce596438f0f8f50491c34c6304dbee376c9bfbd
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.100		0ea69205e6d7e18dc071e65dfbec0b14f832086f
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.101		ff02e5664086ffe50699c3f9d8fad496f4388310
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.102		fdcfe7d68a897cde5beb809111c7c8595227a79e
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.103		213e0f66ddb38cf63c470ad759771dfb46f27960
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.104		9367d1fe63dfab9109284af79c75a7ca4510e7f6
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.105		22c2124a402b953f7a6d8a5bb74d80abe6523d63
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.106		353ef36d1481f5c5bd60aecc3fbbfc2d1307cb19
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.107		83e7cc5e61cc89e54ccd6cd2ccf1fc2518d58ea3
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.108		74e9a11ebb88ca6fc4896238403f87787c8d8de4
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.109		0b8efc30f9f26c9ba34f5ebd50760f0ba7e1f776
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.110		addc24bbcc1890ef8fbb2c876b86965fc57db38e
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.111		c1cdca97e4b434cc889e1faa2551f1b09772bc3c
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.112		3b2e5f50f8fbe6be7af8bf774f496b63ce34ce98
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.113		78a114f8389998ac56aac49607d39dc650373e18
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.114		07dbd1cc6d09e6ec759b0aa202a5c08fa8df963b
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.115		c6200f391ace7bb080484a28c09789969f47c1a9
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.116		f3f8ca1e4ac05c06dbb0d675593b817555e41fc6
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.117		2336416b3d00689e4b98ac3461226101ca1d16ee
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.118		d162f966c2f59494c7bfee04f1b775adbb966601
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.119		eaae53820649cb2ab19e0ae2e1d0e85f01cc94a3
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.120		46c6cc88c5c546a0ab956bc28fb7cba6a47ec2f6
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.121		69f25324ae901cf78ae747ad81fccf1554193e60
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.122		f4aafaf815a23ecc2bce416826f7837faa596f12
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.123		d00cbf207161835d6484af290927d12cefe88faa
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.124		a182bda2c5d201d4af432abb7ee5be159823d7c6
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.125		e5151853707a2904569720eb1cf5eb16eabaf951
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.126		4c24132602b55c00e4e87de4233e2511df23761d
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.127		079f892c29510a98526252b8c3f4cdca73921335
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.128		00f37ec772f3b07937ae385dd94197ca84c5a4b3
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.129		1af6c7a1494e270fd81f455db15ef1388c793637
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.130		a08c13fc92c0472fc298177182add966f2c4b530
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.131		86af5935a917d514e10b985a8ab66491843cbf9d
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.132		6164d1a9b2ec6daae07ebafe1a961467b74e18cf
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.133		1907230c776443191a27f9d2c42a50ba8597ef53
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.134		a8ca24a4a6f4a40afed0a95657f55d15a1dbd350
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.135		78b85d573862bf675aaec77013063845b2150566
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.136		c78a4d4fb56fa2fc065c32336f62122e2bee9972
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.138		38fc1ae929177251b2e8141d76aa49c01132bb9a
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.139		e32cf599669cf20590e0ee5cf6a9a11d2cf39a70
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.140		9fa6651c2a3d813211331a9ac18b937e417fc89d
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.142		269b818ab739876a5438a4dc1affce3248801d25
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.143		b458d6b713d015add539c02c6b537ad9621bd21f
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.144		964f7a30178dfe317e526033182b50a8b23230cd
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.145		dc3ff47361c29e1a6f03ae70407b1d9050f3fecc
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.146		dc3ff47361c29e1a6f03ae70407b1d9050f3fecc
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.147		dc3ff47361c29e1a6f03ae70407b1d9050f3fecc
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.148		dc3ff47361c29e1a6f03ae70407b1d9050f3fecc
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.95		eab92b79d9679429f7db95c0bcf207327ee37961
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.97		afb34d4ba8c846f899e53cb874646e367d0347c0
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.98		9cbe46d1b367f44f32af7a36f00b6fa0daa876ed
org.brightify.hyperdrive	krpc-shared-api-jvm	0.1.99		c6d6f903758d53850f5f50d82d11bcd021598c10
org.conductoross	conductor-test-util	3.16.0		9ec76b07a03d1bb86deb1b3b39e571ec6c69e9af
org.conductoross	conductor-test-util	3.17.0		b29bd9406ba59c8c4b1d1e2b06ca44af9e0ff438
org.conductoross	conductor-test-util	3.18.0		ff906f3509a57c1bf85ccd307fa693b484b461a6
org.conductoross	conductor-test-util	3.19.0		054c335938a99e067a0a32f23ee95967b611644e
org.conductoross	conductor-test-util	3.20.0		cf8456c3671b39c123459e4b3e065d7418fa81ea
org.conductoross	conductor-test-util	3.21.0		f827efbc33c85cbe7422a1d66adc2854c41bdc4b
org.conductoross	conductor-test-util	3.21.1		291b34386fac9d61a6a3c940f4e4d38368d76edb
org.conductoross	conductor-test-util	3.21.10		5011e2b93be32568d643850fc96ba9000d4964d0
org.conductoross	conductor-test-util	3.21.11		3b0b82131add4da0b43179507a46084d34075c0d
org.conductoross	conductor-test-util	3.21.12		3d0dbed2aae741494298061def4352168ec179d1
org.conductoross	conductor-test-util	3.21.14		e14b9f9c65ffecbc852aef672cd1067aa2774003
org.conductoross	conductor-test-util	3.21.2		9a8f727e0c1b642ae3b6f8f2674440a4837c304b
org.conductoross	conductor-test-util	3.21.3		6eccc319179ca31c97adf99534292c1ac2ed99d8
org.conductoross	conductor-test-util	3.21.4		d48357764e6d87ccff4c1476b33e836f39b6b8bb
org.conductoross	conductor-test-util	3.21.5		5929d318d0b24495bb730de52a968e725df9aab8
org.conductoross	conductor-test-util	3.21.6		4f4b95c15a38ad3d34232c807051f7dc9146cd00
org.conductoross	conductor-test-util	3.21.7		8081c0626e0c4a710529ab7c072b33f212d241ad
org.conductoross	conductor-test-util	3.21.8		d0ecc6f61b2c475d3e2381952006a144aa44f1bf
org.conductoross	conductor-test-util	3.21.9		261be16bc3fddebef4d5779687e250e7cf3954b3
org.dellroad	dellroad-stuff	1.0.207		ef3dbb56bcbe7ea5df4a2ce602a5d0ecaeae2fea
org.dellroad	dellroad-stuff	1.0.227		e97adfa368beb3c0e6fc20b9138ef6cdfb00b04c
org.dellroad	dellroad-stuff	1.0.432		c838fd69ea6d75898a1bd9edb332cff913c26cdf
org.dellroad	dellroad-stuff	1.0.497		056ff0846fe14aedf3b613b7ff9da818c0b2ff2a
org.dellroad	dellroad-stuff	1.0.507		b173fbde74c1cd525199f6eddb88535b419e292a
org.dellroad	dellroad-stuff	1.0.548		9418d4d064ec7ca8d9876da5f2787aee095866cd
org.dellroad	dellroad-stuff	1.0.571		0c7007e1573f0112093b98234cd6bb5caca11e3b
org.dellroad	dellroad-stuff	1.0.592		be994e5189239d61b8ad04c18709a775dbcd2e9c
org.dellroad	dellroad-stuff	1.0.659		69f183aeafe5f01bc7971370ceb58c4359166655
org.dellroad	dellroad-stuff	1.0.688		6de869da94ebbb73997aa126159e6f837071d7c7
org.dellroad	dellroad-stuff	1.0.704		37a4ea77bb85a7e9155a744d59a09d64b0d8189f
org.dellroad	dellroad-stuff	1.0.744		a2f59dd0a7f934bcf1efdd392a1a28fabde50358
org.dellroad	dellroad-stuff	1.0.794		1ac3fb0c6a9649020ad511c1d6376799dc57755f
org.dellroad	dellroad-stuff	1.0.850		404bd777b5b09290d0b97b3d2fe170f52507c729
org.dellroad	dellroad-stuff	1.0.882		21d5c8cf873144524fc46bec023b8dc4b4e96481
org.dellroad	dellroad-stuff	1.0.905		e2cbfbf64d50e5ff95a9634837bb33eb7f88c051
org.dellroad	dellroad-stuff	1.0.925		d72d438df6fa761419318ecf7fce9417e1ce2734
org.dellroad	dellroad-stuff	1.0.946		ce0640b7696a98cf99efb85a7c8340346edadc4c
org.dellroad	dellroad-stuff	1.0.964		dc46e944f5240ccbe35824bc5262c90bdb94d023
org.dellroad	dellroad-stuff	1.0.972		57f69625c080d621a1770d260545839a51e55357
org.dellroad	dellroad-stuff	1.1.0		4b51db4543a14ca59b75344dce41819804b815ee
org.dellroad	dellroad-stuff	1.1.1		386457268fdceacfbbba55f98e4608becf29ddfa
org.dellroad	dellroad-stuff	1.1.2		6aa9d74aed2a50e420a490ecf152448f8adac1a7
org.dellroad	dellroad-stuff	1.1.3		a6567b18ce53aadf328f5d8e5848ecf019f412dd
org.dellroad	dellroad-stuff	1.1.4		be3a515b623f060d9906d05125eb930eb768c961
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.22.4		7e07126865256dcfc3e0af8ec2fa93b52fb46db5
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.23.1		b97c56f3fd7f60dff6530e2a1bf09ab4d41c264f
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.23.2		9d996ad70666613ed15fc2063ef1a03b565031bb
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.24.0		4d086dfa45cd371ff8cf3cbf4ad4fe2a6b195dff
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.25.0		66430c0d873351af875c20b3f60fa8b31ef5ec37
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.26.0		30093cedc60173620b1935d0560816497c83c553
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.27.0		10af37ef7325741fd4b2de89af29d95ead13f2de
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.28.0		480ca9dbd19f3144c982cbf1fc964f9d0556a5a0
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.29.0		afd537417053706c083baf855a764aa593b63e73
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.29.1		3bc57575a78802071e11910b7e81968cc53f210f
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.30.1		5949cdb9562ccb0041fbe0966a0ac60e6eb95720
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.31.0		62bb5ff0dd5dae839ce43da57bd2965fc0828842
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.32.0		8801b8b06fbf512c6018674f24ba341ddb15e02d
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.33.0		11ea5c12b390cce85b28fdfd25bdbf549abc122d
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.34.0		f62cc2c1a7ef65466adf7063c30ca1785493ffc5
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.34.1		93b707c7cacda882a7b7b8a6e3c6d27c19732f32
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.34.3		a13fcb60867a697a655f185e6d9e775fd1edad67
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.34.4		7f53f3e8ac5b090aa5fd66219373d504cb4b49d5
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.35.0		cb99e53f8722ccd667fc34f500e73441dd55232b
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	3.35.1		5d3b10c601daa3d7dbd2976052db6bfea92d15f0
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.0.0		f888a66866ba37e2ad5afb4ea1be104e0c8d1a11
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.1.0		28b1a1166f5ff4aec5254d4b2dd382b7021e32f5
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.10.0		2d65cf8d9af9899fdae3b01ef64d419a83d0b85d
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.11.0		97fd48a93050f6b8d7395230d5985aef90e2a880
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.11.1		b9bde0b513a6e2f541c09b8c2a2108189cc02e91
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.12.1		35204b3a9787508c6fe00879f39fcd7328f0c6f2
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.13.1		5b8a9f997b7255636606785410866df33d05615e
