at.a-sit	grapheme-clusters-linuxx64	0.0.1		N/A
org.axonframework.extensions.kotlin	axon-kotlin	4.9.0		8d0d80f38c5e3ee5c7a23680c6d6a533574f2593
org.eclipse.neoscada.hmi	org.eclipse.scada.da.ui.styles	0.1.0		04225438e9712e964f59b9956cf27c5df8948318
org.evomaster	evomaster-client-java-controller-api	0.0.2		465eac5dc83cfcb8b1c65c77b1a6cff82844a878
org.evomaster	evomaster-client-java-controller-api	0.1.1		0cb2f05c5d00117b11477c58fb9280c6ece9f11e
org.evomaster	evomaster-client-java-controller-api	0.2.0		ae2e4bbdf86162d24c5e1b5c76bc628918a4fadb
org.evomaster	evomaster-client-java-controller-api	0.3.0		b809bf943778574688fe94abf858ced8945f770a
org.evomaster	evomaster-client-java-controller-api	0.4.0		b42a43e0e045cc36773b601d2dc62a9e86c10682
org.evomaster	evomaster-client-java-controller-api	1.0.0		17c70bd005be1f579759cd130aabd016490782ba
org.evomaster	evomaster-client-java-controller-api	1.0.1		6a5c7d7fdbc5d358452fbb4c18a4c10fbdcf2bf2
org.evomaster	evomaster-client-java-controller-api	1.1.0		f5002980822a145beca7138498775f7d1fe69ef6
org.evomaster	evomaster-client-java-controller-api	1.2.0		659ca5644ce9568b6c5cf815aa26440f582cb691
org.evomaster	evomaster-client-java-controller-api	1.2.1		be923149128551ce8c98eaf38477ad98ed357078
org.evomaster	evomaster-client-java-controller-api	1.3.0		cb4d143d554fa44c867bcc7e4a7dcdad0e463123
org.evomaster	evomaster-client-java-controller-api	1.4.0		439f632b40a80374337833a19eb6ce2090df2a75
org.evomaster	evomaster-client-java-controller-api	1.5.0		26e4bbf116278d9cd8e29564094c3f80d5459381
org.evomaster	evomaster-client-java-controller-api	1.6.0		6781d61951f7437d986f296aa772a1897fe97265
org.evomaster	evomaster-client-java-controller-api	1.6.1		2eb0dd2bf52f183199d5bbc91a7bdadd2a506307
org.evomaster	evomaster-client-java-controller-api	2.0.0		8de0ee356f0dd6b6d35e1ade2c7aa0fdbc7364b1
org.evomaster	evomaster-client-java-controller-api	3.0.0		8b4c69fa9ea8c5d1e4f80ddfd09a5f63f510604b
org.evomaster	evomaster-client-java-controller-api	3.1.0		eb5bf18d9929e9d84b079387f33343ae7242844d
org.evomaster	evomaster-client-java-controller-api	3.2.0		dd69b07dd5a6febea9686e286dfdc2caf457e7f4
org.evomaster	evomaster-client-java-controller-api	3.3.0		ca711bae262f124b54c3c1b715343a2b7b404586
org.evomaster	evomaster-client-java-controller-api	3.4.0		4e1176ca8eaecd7eff1d352bc3991bc06a22acd8
org.glassfish.docs.man	web-admin-manpage	3.0-b04		764560d7a4d5f72be9aa69cbe53d7257d2b79666
org.glassfish.docs.man	web-admin-manpage	3.0-b05		4926e231f9bb70e420d721915d5a5a5550929d14
org.glassfish.docs.man	web-admin-manpage	3.0-b06		2610f80574eef150ab11f22cda9e09c0aff72863
org.glassfish.docs.man	web-admin-manpage	3.0-b07		07f45631bef49c68a523cb93b1795fcd0a8f9c34
org.glassfish.docs.man	web-admin-manpage	3.0-b08		1d6b37ab8c7d5982d3b3d7c25e7f95d70ee2522d
org.glassfish.docs.man	web-admin-manpage	3.0.1-b01		24cbf30b72d333efa1fbfee45fd507eac2570f41
org.glassfish.docs.man	web-admin-manpage	3.0.1-b02		a712c825575792c7dba6ae368bffc7b37b752e73
org.glassfish.docs.man	web-admin-manpage	3.0.1-b03		529780fe1820254524dda7befe212fc8a45801e0
org.glassfish.docs.man	web-admin-manpage	3.1-b01		55ecb59fba70cd7e9b7daed3c17845712f713a68
org.glassfish.docs.man	web-admin-manpage	3.1-b02		5451610c5a934b28f230f178e50df0b24599b4fc
org.glassfish.docs.man	web-admin-manpage	3.1-b03		c7680373d3c1fbd1f78d10e7878f227ecf9b09f4
org.glassfish.docs.man	web-admin-manpage	3.1-b04		dc11e6923c6575e9d5e5701c0a46b96ddd649a7f
org.glassfish.docs.man	web-admin-manpage	3.1-b05		f5f6efaf986d759d2a72804c7b3d4bba2ba1d77b
org.glassfish.docs.man	web-admin-manpage	3.1-b06		6457b6db3a1c4ea937280fcfcabf44821298b6a6
org.glassfish.docs.man	web-admin-manpage	3.1-b07		75f1a3311e0865e8326504f456b97ba9a135590a
org.glassfish.docs.man	web-admin-manpage	3.1-b08		d9a0099682962534b513e6470b1e6bd0b9a65a0a
org.glassfish.docs.man	web-admin-manpage	3.1-b09		46f33a924a110043b5ffae24a5f21e6554ce0452
org.glassfish.docs.man	web-admin-manpage	3.1-b10		c336afaa31142e5117f9302e184ba8848070b8d3
org.glassfish.docs.man	web-admin-manpage	3.1-b11		4ad6e8dc74cf51bb4740f9f1304948b2665cff26
org.glassfish.docs.man	web-admin-manpage	3.2-b01		102f62a179d43ac14aa589125c3a16128472d0e6
org.glassfish.docs.man	web-admin-manpage	3.2-b02		4858646e0f1c6ff246333e30916dafad8031a39e
org.glassfish.docs.man	web-admin-manpage	3.2-b03		24bcca2d6e7c3478607c8e08bac79c2cc21c3551
org.glassfish.docs.man	web-admin-manpage	4.0-b01		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b02		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b03		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b04		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b05		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b06		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b07		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b08		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b09		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b11		N/A
org.glassfish.docs.man	web-admin-manpage	4.0-b13		N/A
org.glassfish.grizzly	grizzly-npn	1.0		N/A
org.glassfish.grizzly	grizzly-npn	1.0-beta1		N/A
org.glassfish.grizzly	grizzly-npn	1.1		N/A
org.glassfish.grizzly	grizzly-npn	1.2		N/A
org.glassfish.grizzly	grizzly-npn	1.3		N/A
org.glassfish.grizzly	grizzly-npn	1.5		N/A
org.glassfish.grizzly	grizzly-npn	1.6		N/A
org.glassfish.grizzly	grizzly-npn	1.7		N/A
org.glassfish.grizzly	grizzly-npn	1.8		N/A
org.glassfish.grizzly	grizzly-npn	1.8.1		N/A
org.glassfish.grizzly	grizzly-npn	1.9		N/A
org.glassfish.grizzly	grizzly-npn	1_4		N/A
org.glassfish.grizzly	grizzly-npn	2.0.0		N/A
org.glassfish.ozark.ext	ozark-velocity	1.0.0-m02		03696e8ec6f740134c5561f2c0e1b20f79f97add
org.glassfish.packager	shoal	3.1		N/A
org.glassfish.packager	shoal	3.1-b06		N/A
org.glassfish.packager	shoal	3.1-b07		N/A
org.glassfish.packager	shoal	3.1-b08		N/A
org.glassfish.packager	shoal	3.1-b09		N/A
org.glassfish.packager	shoal	3.1-b10		N/A
org.glassfish.packager	shoal	3.1-b11		N/A
org.glassfish.packager	shoal	3.1-b12		N/A
org.glassfish.packager	shoal	3.1-b13		N/A
org.glassfish.packager	shoal	3.1-b14		N/A
org.glassfish.packager	shoal	3.1-b15		N/A
org.glassfish.packager	shoal	3.1-b16		N/A
org.glassfish.packager	shoal	3.1-b17		N/A
org.glassfish.packager	shoal	3.1-b18		N/A
org.glassfish.packager	shoal	3.1-b19		N/A
org.glassfish.packager	shoal	3.1-b20		N/A
org.glassfish.packager	shoal	3.1-b21		N/A
org.glassfish.packager	shoal	3.1-b22		N/A
org.glassfish.packager	shoal	3.1-b23		N/A
org.glassfish.packager	shoal	3.1-b24		N/A
org.glassfish.packager	shoal	3.1-b25		N/A
org.glassfish.packager	shoal	3.1-b26		N/A
org.glassfish.packager	shoal	3.1-b27		N/A
org.glassfish.packager	shoal	3.1-b28		N/A
org.glassfish.packager	shoal	3.1-b30		N/A
org.glassfish.packager	shoal	3.1-b31		N/A
org.glassfish.packager	shoal	3.1-b32		N/A
org.glassfish.packager	shoal	3.1-b33		N/A
org.glassfish.packager	shoal	3.1-b34		N/A
org.glassfish.packager	shoal	3.1-b35		N/A
org.glassfish.packager	shoal	3.1-b36		N/A
org.glassfish.packager	shoal	3.1-b37		N/A
org.glassfish.packager	shoal	3.1-b38		N/A
org.glassfish.packager	shoal	3.1-b39		N/A
org.glassfish.packager	shoal	3.1-b40		N/A
org.glassfish.packager	shoal	3.1-b41		N/A
org.glassfish.packager	shoal	3.1.1		N/A
org.glassfish.packager	shoal	3.1.1-b01		N/A
org.glassfish.packager	shoal	3.1.1-b02		N/A
org.glassfish.packager	shoal	3.1.1-b03		N/A
org.glassfish.packager	shoal	3.1.1-b04		N/A
org.glassfish.packager	shoal	3.1.1-b05		N/A
org.glassfish.packager	shoal	3.1.1-b06		N/A
org.glassfish.packager	shoal	3.1.1-b07		N/A
org.glassfish.packager	shoal	3.1.1-b08		N/A
org.glassfish.packager	shoal	3.1.1-b09		N/A
org.glassfish.packager	shoal	3.1.1-b10		N/A
org.glassfish.packager	shoal	3.1.1-b11		N/A
org.glassfish.packager	shoal	3.2-b01		N/A
org.glassfish.packager	shoal	3.2-b02		N/A
org.glassfish.packager	shoal	3.2-b03		N/A
org.glassfish.packager	shoal	3.2-b04		N/A
org.glassfish.packager	shoal	3.2-b05		N/A
org.glassfish.packager	shoal	3.2-b06		N/A
org.hildan.ocr	simple-ocr	1.0.0		a60c2fb551f2ea3835ba291bae7023414858adee
org.hildan.ocr	simple-ocr	1.1.0		83fb272bf7bb54a5d5e43f96faba213b9461eae2
org.hildan.ocr	simple-ocr	1.2.0		014023a17fd62dd308ef571640a297a05d16b546
org.hildan.ocr	simple-ocr	1.3.0		6b28d5eb8f2965078b30880a42f9879bc329259c
org.hildan.ocr	simple-ocr	1.3.1		a15854bf218afc1dc055b9f44259d6f79d90573b
org.hildan.ocr	simple-ocr	1.4.0		282605be5e406281e21f7bffd6d8255aaa065ec8
org.hildan.ocr	simple-ocr	1.5.0		0cc485fb38809da93b4e3bb432c2553d706e688a
org.iplantc	notificationagent	2.0.6		4335400d6831f370c55cbefade326ca1292d4c67
org.iru.rts.classic.tvqr	tvqr-bo	2.10		090a4d5647435f7b1004e5c3e140577352127167
org.iru.rts.classic.tvqr	tvqr-bo	2.11		8d5191c67640af67fd290abb276d36d4bf7b0881
org.iru.rts.classic.tvqr	tvqr-bo	2.12		6ad37441a8d1674d68de0932c7545009fc65306e
org.miaixz	bus-pay	6.6.1		a200d5ca621edd6b6ea2044256643fb3d0b94de9
org.miaixz	bus-pay	8.0.0		3ae667b5756d412c38dc0d3da31fbfb19bc5305c
org.miaixz	bus-pay	8.0.1		f027b39902072203369241e565dcc3c71f92214a
org.miaixz	bus-pay	8.0.2		2b76c699d3a0c7191300a3a0d8875270ff0cc182
org.miaixz	bus-pay	8.0.3		ebc1d7662a02e80fb58e905e1b705ef0badb00fb
org.miaixz	bus-pay	8.0.5		f23ec0bd4608c795b698ed453d0377d3c258ae26
org.miaixz	bus-pay	8.0.6		461ea4086e60cacd65edb7a518b8eddb5c1d1270
org.miaixz	bus-pay	8.0.8		7d21c2b9c145002554a1a9dfbaec24a8936ea669
org.miaixz	bus-pay	8.0.9		d26044188f0c98281869e009bf98c2ca4a955fd8
org.miaixz	bus-pay	8.1.0		665cffcb978e60a6bf45475c85692c7e63392893
org.miaixz	bus-pay	8.1.1		03947971ea8e0e04bdcb26912f9985e24b16ec7a
org.miaixz	bus-pay	8.1.2		3f22c11efe863845b9d004fe99a336b24d61a279
org.miaixz	bus-pay	8.1.3		492e41afc426390020232e46e47635082a660b06
org.miaixz	bus-pay	8.1.5		fd2bd98fcd4724d45928f91c7e6019ba6408218b
org.mobicents.resources	http-servlet-ra	2.8.10		1d699d91ca439695ea6fa3f5c34192e43b001f1a
org.mobicents.resources	http-servlet-ra	2.8.100		c956475992e37d9ef1bdc3e3e7294510832c432f
org.mobicents.resources	http-servlet-ra	2.8.101		c2a45cfb9da5c9e95ee558d7ffe9c1766c797eab
org.mobicents.resources	http-servlet-ra	2.8.102		f472b462e2696dd3caf6da4d5c8e772ad4666dc2
org.mobicents.resources	http-servlet-ra	2.8.103		12d012e0cf44254a704873971d11a8cc24b56f50
org.mobicents.resources	http-servlet-ra	2.8.104		4c6807e154864f39eaf05dca192fbf26e8ad15eb
org.mobicents.resources	http-servlet-ra	2.8.105		dc2ec88bcabde8f853ca5304321b1e72efb5ce87
org.mobicents.resources	http-servlet-ra	2.8.106		4b46397b7a41eafc5b7a4a5d6c4060645236a5fd
org.mobicents.resources	http-servlet-ra	2.8.107		f0bff72d1b97b4cc3cb8598247cbb1929b27a605
org.mobicents.resources	http-servlet-ra	2.8.108		aae15b95c898137c0344868753c2cd7d6e340eae
org.mobicents.resources	http-servlet-ra	2.8.109		f0855e80c7d7729d72676b399cdc018868cb8864
org.mobicents.resources	http-servlet-ra	2.8.11		62919a725e8831792c2baaa08ebe9d0415b12af2
org.mobicents.resources	http-servlet-ra	2.8.110		48b1bc76dfad7d391be5f1739e04e00fcc65b936
org.mobicents.resources	http-servlet-ra	2.8.111		0a59092fdc74a43059fae82fb047eaefedb0f422
org.mobicents.resources	http-servlet-ra	2.8.112		425c1718dc31662ed0a5f46922c85d2e6c08a64e
org.mobicents.resources	http-servlet-ra	2.8.113		b91d9984b9b1bc69296b6dc9f1dcced55e029426
org.mobicents.resources	http-servlet-ra	2.8.12		ded7aff517ae32d9b8dfdc904c3c5039d6babb8e
org.mobicents.resources	http-servlet-ra	2.8.123		da8c4b3391c7aef7235b549aa8696ffb28f868c5
org.mobicents.resources	http-servlet-ra	2.8.124		debadf7222a009d1b7900950b49fc14c339e4eea
org.mobicents.resources	http-servlet-ra	2.8.13		31a3433e5f132e252c52b435124bcc97a96c912e
org.mobicents.resources	http-servlet-ra	2.8.14		7abaa71428f324db3c1fdcddd295f775c7fc0e1c
org.mobicents.resources	http-servlet-ra	2.8.15		c342424ae8f9b87c0bd7fded44606716bdc9de8c
org.mobicents.resources	http-servlet-ra	2.8.16		518095123d142d4e93f4d92e2dcee2d70c99d0b6
org.mobicents.resources	http-servlet-ra	2.8.17		4940a24ffb67ccbdd70250dbd324891cfa36f592
org.mobicents.resources	http-servlet-ra	2.8.18		072d6fd371d2e56c59c626c50463ab78071b438f
org.mobicents.resources	http-servlet-ra	2.8.19		bab87394554ed3fd3cf427ed8ee11fdcdc5bc52e
org.mobicents.resources	http-servlet-ra	2.8.20		ccc275f5940e93f0cd04fd495264a799bf71b719
org.mobicents.resources	http-servlet-ra	2.8.21		9b3daa01248849c78ac2eafda2985556457ed6ac
org.mobicents.resources	http-servlet-ra	2.8.22		aa31e92a9cdc635b444133b48041205b7f7ef5d1
org.mobicents.resources	http-servlet-ra	2.8.23		26371ca0bcfbe55d90f466b1a8e38c92291d0ef6
org.mobicents.resources	http-servlet-ra	2.8.24		93a3fbf0e4c9892da5f0a67e989e504da9e0e6cd
org.mobicents.resources	http-servlet-ra	2.8.25		17993fc6b29a02d71026bec14591fb3081090fbf
org.mobicents.resources	http-servlet-ra	2.8.26		d6b7658d5f83d32ab9416f79fc0ff804f4077381
org.mobicents.resources	http-servlet-ra	2.8.27		81eb0b9e8c61231f453bf86999956b9bae8555e2
org.mobicents.resources	http-servlet-ra	2.8.28		092d2a6df0aa395afb4fe896ea9dfa7b293cc454
org.mobicents.resources	http-servlet-ra	2.8.29		71f78f32b182baf9e6745e08fe01b07b13c342ab
org.mobicents.resources	http-servlet-ra	2.8.3		8f2c0960b354b23f1f25ff43390d69d885def382
org.mobicents.resources	http-servlet-ra	2.8.30		3094010244b51a3cbb950e4ce3b16aab30d25326
org.mobicents.resources	http-servlet-ra	2.8.31		1bd513588f570d70accf61953cde5c518086d781
org.mobicents.resources	http-servlet-ra	2.8.32		5f5bdbfee60ebe58ebbc9bda06b8c49b2b9c8b28
org.mobicents.resources	http-servlet-ra	2.8.33		54514dc1747aa83757e6bd12c6e3e58a7d2e15ec
org.mobicents.resources	http-servlet-ra	2.8.34		d5c2d361a4f8d5d872bd15794cffc250917c42e6
org.mobicents.resources	http-servlet-ra	2.8.35		ff2af23bffc323dd7b93e9493aa11e214b5b7c44
org.mobicents.resources	http-servlet-ra	2.8.36		4fee13ce4a6691be677e49f61a9f151ad501e16a
org.mobicents.resources	http-servlet-ra	2.8.37		0d4e2aaf11db3277a126b740c2c5332691f7479b
org.mobicents.resources	http-servlet-ra	2.8.38		fe4bd09f6690eefc71c8ef77fd3e415c3c228c0e
org.mobicents.resources	http-servlet-ra	2.8.39		7212bb4ce07047ea0e8dbac83eed222948d266d4
org.mobicents.resources	http-servlet-ra	2.8.4		d3956ac699c3253fb3def223e50bb0d071362f95
org.mobicents.resources	http-servlet-ra	2.8.40		b8b642ba06dd94dedeb9a1abc5854c5707a91eaa
org.mobicents.resources	http-servlet-ra	2.8.41		d9c6c2febbaf1bce8559f9848343eb1a90e36bd9
org.mobicents.resources	http-servlet-ra	2.8.42		07b1d27cc2dd34100fcfef1fba15a68990101a36
org.mobicents.resources	http-servlet-ra	2.8.43		6db31485a3e2a20b4bb77cc163e13c8593cf46d8
org.mobicents.resources	http-servlet-ra	2.8.44		158c8ebae9644917fe5578c5258bba541cf6fd71
org.mobicents.resources	http-servlet-ra	2.8.45		797671b3fb79333e59c9f09af30866ec53065096
org.mobicents.resources	http-servlet-ra	2.8.46		131a793b5dfcc58be5eb43769c14047dc0cc0545
org.mobicents.resources	http-servlet-ra	2.8.47		bc8b98126beae31c8c62b131b807abd6ad31909e
org.mobicents.resources	http-servlet-ra	2.8.48		80155d4dba3ba20b37de639a6d1d5436cc010c97
org.mobicents.resources	http-servlet-ra	2.8.49		402d82b964ef7446bb144ae5b9ab1ee0d66291dd
org.mobicents.resources	http-servlet-ra	2.8.5		e334fe6704f183cfe3c96be6653d85316f38e603
org.mobicents.resources	http-servlet-ra	2.8.50		af13e5a945afbcd2a4dfc2eb810d8c3dab07f99b
org.mobicents.resources	http-servlet-ra	2.8.51		5242ebebcf419fc669a22af2fc349ca79cf64970
org.mobicents.resources	http-servlet-ra	2.8.52		ec1e098d288f4922eb327d1b610ab722c16d9867
org.mobicents.resources	http-servlet-ra	2.8.53		2bfe44f90f481e6f2182cd358447734ad60bf9a9
org.mobicents.resources	http-servlet-ra	2.8.54		e46cda383d60641fd840a58bd86d103ad3967009
org.mobicents.resources	http-servlet-ra	2.8.55		bd2fc0695dcac49a63bd7e587ec906e0aceaf9f6
org.mobicents.resources	http-servlet-ra	2.8.56		eee344be64f6f67dd0db4e8d1672a859d149ec2e
org.mobicents.resources	http-servlet-ra	2.8.57		0052c5e4902b4cf8ffef57d9f287f79888713cd2
org.mobicents.resources	http-servlet-ra	2.8.58		fd03eb9f442528a02fd4afc118697227d3fa670b
org.mobicents.resources	http-servlet-ra	2.8.59		6b6e72659789020498a9a1901ed23a44c3f2b8b8
org.mobicents.resources	http-servlet-ra	2.8.6		c140fba358d33b9f172a376a010b116755dac323
org.mobicents.resources	http-servlet-ra	2.8.60		418d7aa6ec611dac7c487092e1b575b2c4aed4ca
org.mobicents.resources	http-servlet-ra	2.8.61		17fbf12f80d2d6da5898b0cfcc0f522a7bb838f2
org.mobicents.resources	http-servlet-ra	2.8.62		17bb879c611e46f7c76947e5a5be8cd137f59b32
org.mobicents.resources	http-servlet-ra	2.8.63		3843d250db20e810dbed471a2582efe4c0f95cfa
org.mobicents.resources	http-servlet-ra	2.8.64		d5977dc903ea502f567c67886c58c282c3641be2
org.mobicents.resources	http-servlet-ra	2.8.65		bb37de9e5f4189be7853704c4a34a286b7fe6680
org.mobicents.resources	http-servlet-ra	2.8.66		b98182c1c1316d74db554174f59153806206af7b
org.mobicents.resources	http-servlet-ra	2.8.67		5a23362f7183deef85fb9fafc12df6b3db03b378
org.mobicents.resources	http-servlet-ra	2.8.68		0ae2c08059a05f5806f5ac25aca5e8bdfac7ea40
org.mobicents.resources	http-servlet-ra	2.8.69		8361728c8917b71451fc9a4701e85bcd9e260be2
org.mobicents.resources	http-servlet-ra	2.8.7		01bcf737ba54f7abf88caab9e0960691b6080299
org.mobicents.resources	http-servlet-ra	2.8.70		2e05dd622bcf423c8e856b162cc0ae8f235b71ee
org.mobicents.resources	http-servlet-ra	2.8.71		5950b146a0d509e5d4c71ddeb878d8cc3217719e
org.mobicents.resources	http-servlet-ra	2.8.72		aabdd3dcf1d5897e772bc65cbf8626f773d08b9f
org.mobicents.resources	http-servlet-ra	2.8.73		9cf4b33ff957bd41ab75d923e7c3d3e9430ab870
org.mobicents.resources	http-servlet-ra	2.8.74		703671f8f08b9f5f094b2637bf8e93b74064f72f
org.mobicents.resources	http-servlet-ra	2.8.75		7090643fcf90a11edeb369c29d05a78c15143013
org.mobicents.resources	http-servlet-ra	2.8.76		8c58b6f16cf99e76df52e1c47c01e8e8dbbcfb87
org.mobicents.resources	http-servlet-ra	2.8.77		e7c8d8b007f2c1686099497dd8056c58d312563a
org.mobicents.resources	http-servlet-ra	2.8.78		78f96d7573c8c9cab464ff54e8963a88cd912995
org.mobicents.resources	http-servlet-ra	2.8.79		1b4c569912b68fd1335ab6c87ba02470e49dad00
org.mobicents.resources	http-servlet-ra	2.8.8		ee40d0fafbbcf7b39fc724773bad8108fd891b6b
org.mobicents.resources	http-servlet-ra	2.8.80		b77d0a5e8fd33b45149f366560c1838182d80989
org.mobicents.resources	http-servlet-ra	2.8.81		8dba39cf55332a1df4f44a2322ec80f69d5eb75b
org.mobicents.resources	http-servlet-ra	2.8.82		80908e485b8adae8bebd7c60e1fe09989350a719
org.mobicents.resources	http-servlet-ra	2.8.83		e302fdb43f0e06ee1baa803cdc975d90730943fe
org.mobicents.resources	http-servlet-ra	2.8.85		5875cdf25f7de22c5b11198a1333002400652404
org.mobicents.resources	http-servlet-ra	2.8.86		f2be54ebc6e360d190892ed3c521c8501795e3f2
org.mobicents.resources	http-servlet-ra	2.8.87		8ae41a22800b62e17f0b04a5f506457d2c863250
org.mobicents.resources	http-servlet-ra	2.8.88		7b1f4fc973990de25e48fc23b8d334f409eedbf1
org.mobicents.resources	http-servlet-ra	2.8.89		4bdd309c97e76561dd2dfa13803bef6c72e8244f
org.mobicents.resources	http-servlet-ra	2.8.9		a01efe09ee2e738bf079de7d48204926e0636e6d
org.mobicents.resources	http-servlet-ra	2.8.90		dfaf45d02cc3c99b1877663be3caa79cb5c41a8b
org.mobicents.resources	http-servlet-ra	2.8.91		f32adb87192f8ce4f30429f789cd4e7d0c740389
org.mobicents.resources	http-servlet-ra	2.8.92		80953ed91ebdc1215e718a898d238f32432c61c2
org.mobicents.resources	http-servlet-ra	2.8.93		ba9124305f1eefd092eacc0733b19550a91c3127
org.mobicents.resources	http-servlet-ra	2.8.94		0c4b185cc6094bae20933d8cd3d8a2efe62fdef0
org.mobicents.resources	http-servlet-ra	2.8.95		be4bd2e90a58d6c8ea686a6dea2256e2b0e77ea9
org.mobicents.resources	http-servlet-ra	2.8.96		238d01cdcb16982ff8fb392e1cdca84f36a0641a
org.mobicents.resources	http-servlet-ra	2.8.97		b6c65a006a2ee17461c423ab4e3f2410fef7c11a
org.mobicents.resources	http-servlet-ra	2.8.98		79ab6915b437b0d40c95bfcb551fb3c8c06285d2
org.mobicents.resources	http-servlet-ra	2.8.99		417ebafb5f76720479a5d0dce32f732bcfdb21a6
org.mobicents.resources	http-servlet-ra	2.9.126		f932a6ff95b471c21dde478038b82e8fca9a4291
org.mobicents.resources	http-servlet-ra	2.9.127		0177535726f159791a46bca053df42a3efae720f
org.mobicents.resources	http-servlet-ra	2.9.129		37bbfd003913591ac3ce2c699f58a94cdd649524
org.mobicents.resources	http-servlet-ra	2.9.130		880d356b9ca9b837acfa3391b86f7d03e499984e
org.mobicents.resources	http-servlet-ra	2.9.131		8b17b400b1ef0772a0e26f95932494895f97b4c0
org.mobicents.resources	http-servlet-ra	2.9.132		d36f1d759fe7d75780c2d9927cc5a326546eb016
org.mobicents.resources	http-servlet-ra	2.9.133		8b2b24acd88f4967a8ecae53180819c2739efdb4
org.mobicents.resources	http-servlet-ra	3.0.1		b32231f3a658473846ac8a7fe5774f838715ddb0
org.mobicents.resources	http-servlet-ra	3.0.10		bfb8bde67751fe5f62cd3cd3b01f9c0dc2f5c014
org.mobicents.resources	http-servlet-ra	3.0.11		da89f9d17762fe6cf5f4e1eb0b6beb280ad46c07
org.mobicents.resources	http-servlet-ra	3.0.12		47b36b6a6ef1a406958c3c492d8afb186bf2be38
org.mobicents.resources	http-servlet-ra	3.0.2		79fdfe2bbee1f939b896582c99021f558ff9a08a
org.mobicents.resources	http-servlet-ra	3.0.8		6a71417f94c79721adbefcfe35636529118efe90
org.mobicents.resources	http-servlet-ra	3.0.9		c8d91fe0db49bd74e085305a893555f954373c8b
org.mobicents.resources	http-servlet-ra	7.0.13		ac6259ef14c83d575c6ea8a27d7110e36c644864
org.mobicents.resources	http-servlet-ra	7.0.15		5393a9e5be97cb12e84fdc5ab69d0479dab17b56
org.mobicents.resources	http-servlet-ra	7.0.16		79ebea9750d84fa11617ff9b8490953b3e2b5742
org.mobicents.resources	http-servlet-ra	7.1.17		5a4f0ced8f4cf6ca268934bcd3c519bebcf34fb8
org.mobicents.resources	http-servlet-ra	7.1.18		3d965514dc3fcebd9ef9cb3ae70e0bc64c7047ce
org.mobicents.resources	http-servlet-ra	7.1.20		23c7b4b56721fad2f2ac539c59218ca3a7caa65b
org.mobicents.resources	http-servlet-ra	7.1.21		bbc96ccaa97e50c0989768a115b3881ed749d97c
org.mobicents.resources	http-servlet-ra	7.1.22		1b124158d5864dc98e6930660963a9c167442e2b
org.mobicents.resources	http-servlet-ra	7.1.23		e8b72d25a45e6ad0cb2774a8751b452cb971ecfe
org.mobicents.resources	http-servlet-ra	7.1.24		285888ae3f431f02238d79e2d996ae10b9d587c1
org.mobicents.resources	http-servlet-ra	7.1.25		9cc3d9f8e2b393deda48106e5f382222a23e7e06
org.mobicents.resources	http-servlet-ra	7.2.0-113		09bf3e81a549c99877d9375d5df5ed6cff77bcbb
org.oiue.services	org.oiue.service.task.quartz	1.0.0		5aff7cae3c00317034fcf7a6ff97c65799292665
org.oiue.services	org.oiue.service.task.quartz	1.0.1		b8d9ab9784418fd047b0c6b6e47b4708b86fed4c
org.openpreservation.jhove.modules	aiff-hul	1.5.1		aa82338d776eaa8dba65332725717ae4d5f195b1
org.openpreservation.jhove.modules	aiff-hul	1.6.1		72448240648378e5d7ff63407ea33dfe1c703ab3
org.openpreservation.jhove.modules	aiff-hul	1.6.1-1		ab9994af747cc2a394cd2243cab85ee219b47455
org.openpreservation.jhove.modules	aiff-hul	1.6.2		5e913e1a9da5af635840890d076f0aa54eb277b0
org.openpreservation.jhove.modules	aiff-hul	1.6.2-RC2		f0cafaf621a807749849d1414702793cb75d5682
org.ops4j.pax.keycloak	pax-keycloak-core	0.1.0		a7fbf0c91813654d85da40e1e49d49992571a2bc
org.ops4j.pax.keycloak	pax-keycloak-core	0.2.0		8d5119df89e4e0d7763a628507de954a993c8b09
org.ow2.jasmine.monitoring	jasmine-eos-mbeancmdManager-server	1.2.1		3740379708dfa211c401668e069f4c2fbf68abff
org.ow2.jasmine.monitoring	jasmine-eos-mbeancmdManager-server	1.2.1-M1		12020112b8b9b1097683492fa56173c693c28274
org.ow2.jasmine.monitoring	jasmine-eos-mbeancmdManager-server	1.2.1-M10		67d1d90bd02c386145f8b551cc5c969f460b4da8
org.ow2.jasmine.monitoring	jasmine-eos-mbeancmdManager-server	1.2.1-M2		83777455c6a40ec49a3066d4e027299ce2ab1407
org.ow2.jasmine.monitoring	jasmine-eos-mbeancmdManager-server	1.2.1-M3		249bc04aaaaa1e4c0d3b87a3757d618732a0499b
org.ow2.jasmine.monitoring	jasmine-eos-mbeancmdManager-server	1.2.1-M4		cf5463e297c6d6ad25c828448677ac85799b18e5
