ai.mobid	android.sdk	0.1		N/A
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.5		1a74902e6f02ae46b33cca27bb99cf7c83613e7f
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.50		bfc0a785440d68c4ce50b9428e9ca1cabe8d8d3d
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.51		03549bf3ee5a8d6c1ff0f702cb2b97de09930099
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.52		7d3149855a6488a6f0814a3a700b27769498fff5
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.53		4cb3a779b60bab6700ddf487eb3481b368b60638
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.54		9dce11a40eba59a24b78ad85b791c89304150566
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.55		ee7ee244c26d6dd5414c2c25423c2660198653e2
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.56		41585e498b8618c5c1e80f9c11193701a7689d51
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.6		555af3d92f5dc22354c777b4fa21e92286200639
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.7		c58a797da3bda2f51116a77feb58e90deb4a07e7
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.8		db14199e0bfac105adfe8fb7533e4c234c84c6d7
aws.sdk.kotlin	applicationcostprofiler-jvm	1.2.9		d12d47af6e3add4e06ad0140e5279f943fde716f
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.0		f89c286082b3a1c57e4d007e8856e4782770d9de
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.1		1b98a5b4ed2c90ba94d544c84def4af90d49bfdc
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.10		0732b2c9d45d50d84b6647ad1b89797911db9a6f
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.100		9fd62305578c4665b3ae431764ba09d13f22fc96
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.101		472df0d715d0bfc6d1163a507ad62e12f269a834
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.102		5b12f30e9456f7fff5274e391f76aef881460422
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.103		a47ef27a2dd710edd91befa85bf884b3460e9ad0
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.104		545826dac4289edfc58f75b86bec6e94cde77d76
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.105		8389edd5a58963b68f91d1fc8767ac819dacc4c9
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.106		6dd67009be80127dd0f5d1f0f087a6dc2d03b5da
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.107		415aa2ed61489ee76511e00c9730bea6e0030c2f
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.108		bae663783706357735e61a3a531b60cc6002ff78
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.109		fea8b847b925a78a3e78b6d77cf5d6c2c54bb787
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.11		32506cf418678fa4234d77160cf2c1b37b73a315
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.110		33c5f41d43634ec46853bc73861f4aea2a07ffc7
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.111		607b4fc09a07eaf686d26adc8e076775280e6447
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.112		26ef3a80325112992707365fdfc4492bbe628c9e
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.12		36d4229b4232a9e75d541320cc776f5922ce313c
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.13		b5ccb83dbe41b51017a548a92290b1bad1db1f28
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.14		7ef9de3217af1f36852a1a1bb41a90db4b47d5c7
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.15		abee9942546d2d7cb044a8e311d31a231666277f
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.16		a27fa4ad314f85c01bae51f0b8fd82e35892345c
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.17		83203a97df36aca8b4d51bdc778d9878213d7a59
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.18		c255bb666ff669be359c800a0b13102d7d7a23c4
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.19		c5503ea2a15f38294ccd0c7f3a3abd3db147a90a
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.2		1fbaa42ecec0805f5527e9434dcac24db3551a31
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.20		06caea20e3b915e6f1030eaf745e8e26830b87c0
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.21		932e40a0f212633864a107dff96d4d025bda0602
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.22		63fb3ec201e2e49d6871218a67ea96d6bb8f0d09
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.23		67530c42423362be990170131a9aea220f61d602
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.24		512906664933e2e92c4a3d9bc50647c5b418a6ad
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.25		037d67684243733a8a9f0f81cf52ea0fc3f11785
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.26		624496d1e48311d21d761478bbe2402a1e4939df
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.27		b25e961759c6d9f4725776b180c09bf574a7a278
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.28		c8e28f1128b025b74bbce94d4f56f706c3a967d5
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.29		6d93d45f15ea5afcdd81cae3dc53c1aa144a62bc
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.3		2a615caa3409683d5f10a44bbe15371ad57e8725
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.30		9b96e0fa76043e36e1d7b0c587b9812ddaa56e9c
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.31		cab3c90ff44b7959d593a494cc3d73b97f3b2441
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.32		e4b126067ab292e67e7b15b1d49a6bd594f5f693
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.33		1c7756df72f9acae4c0847d3e0c1007b58561f87
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.34		7568cdb692f666d74b47942e4eb30c5aef3322f1
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.35		5a18f17b8bc805862f0bf8aded77758fb2661592
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.36		80357adea226b6b13e037e4e5a2266cb766c32b9
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.37		c5f7631db727303737002116c53b8d6d100cc55f
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.38		3e3e0ebebe847c1ef8e8fdaf1f4df5bdb5b1af18
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.39		5ee7a14b6a823283f87365f64c8e446c85e62551
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.4		fcf3262864b10d9da5a3f7042ce4fe338e282938
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.40		c55cd6c149341b173f7af395d931236ef1be6e0b
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.41		bc942fb2cfda32a20af38165915adc436cc86bd9
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.42		851674a114ed047350b6a88e247b6443ff5f70e5
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.43		b3bba02898dc4bd9cfa4417fe94488b2e438756f
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.44		4d803020f310b03e43d2ad634f6a73c7e4335652
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.45		e2f0159f1c7cfa29b941a5e8daebb6f1e69b3d00
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.46		2da7dd2dc379f2dcb3cba7234e6d145ec50e3613
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.47		5464d83d8c0463dc9f953c53d7d3438f4d6e16d5
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.48		08b159da69e612b4a59892b55205b7e3fe6241fe
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.49		fd9664ae971f506c6df1eeddc2469edb15fdab30
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.5		88bd5e82c531bffca6370c5b86bed716f6e9a8e6
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.50		cde7dd8de48ab0cd06685ef70a9c2c1b95563d3b
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.51		60c15f803a445cda5d06826813d0073c596d247c
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.52		20a41c11fa75c5be79cd43ad6f43b390ffaef6de
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.53		a2159df27c3e3a92470a881d68858579e521c9d8
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.54		1501433deadba288e5138289e9555c0b6f446938
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.55		c8d8ee1edabeeee5e362591c41452c92b746ef09
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.56		7a14b3e62ed5231db46dd4516ab593523fdded3d
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.57		c41d9802dfa75d1849dd149d5362f93c5944a72e
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.58		3dae2199c1b57c9258570a8da43fe17d51ecb3db
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.59		6b376e5ab7098a7b3cae28e2cd20055b22028315
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.6		ad7f25032e16c72f5a4378035e204deac0ea4acd
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.60		6856b545f0269590500c2f90357e16b0f1489d4a
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.61		06745fe9f11a5eacd26fbc1cecb43b32593122e1
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.62		ccf80da629fd0f466068eebff81d0cbe7dfecfe6
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.63		0349a58701422779e8ba70e7e644d441834f0e8b
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.64		b09e8f5fc94f58073cea5f6d46d577f3bb17d5e8
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.65		afa1d9012ab4a09d64161931ec4f4d57b67d48b1
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.66		c649e2305f1ae0f9e6130b3d886dd78961264fb8
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.67		a88eecffe5974850abcd5557fae6c5a059faa815
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.68		06ec5cdc5b308caa3e3dc5451a2d086b48577557
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.69		9837b71f74f835c436d9fa6f70bd9ddabf60f60a
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.7		0e76cfc8f12b836630b9a8df198dce70c88eee2f
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.70		265102afb145fee6f7e42e5763800d81b39e674a
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.71		c52b2657d21cbabd9a3574314f444d790501c963
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.72		19fdd78fdcc1a52727782d254669c99e867f6357
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.73		d2baf0331e3e5292b59551a58d0aece2f4763f46
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.74		4615aad2a39ff81caf32c3085a6c365f5a1c246c
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.75		2b67a3e8f0fcda19c0f11fbe460f9a98467d8916
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.76		8ac80d8d9cce3e46b86c5e85ce5410c65c084865
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.77		3abc26d19c3a4cc572b64d16febd51e3724fc0a9
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.78		528c81d123990b8b4929132798383e1eb5ee2e4a
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.79		fdacbf7c2a918d7a9296add4a1597fd6145f604e
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.8		2caf2998387e5f30b1e18d542fd607fbf5aeb7ce
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.80		d7f26ccd0793956c397616d4db49c4d473e0c5f1
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.81		478b66c84c13ea457d5dd15324758f5f91b58eea
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.82		49db24ffdc638279cc7e7da566376fca923e9078
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.83		cc4f56d4c2b7f2549a18c8e36a0a819afc83e741
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.84		eac30c1adc0484b8b61eef8c69b0a2ebddba8a21
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.85		ce08c05a491cdfb7b8dfe1264dbce846c54f2228
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.86		30735ad802091fb327a2584e2171160b6032fff7
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.87		739c6e8b1f33190818870d953d994a62d14f46d4
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.88		47680cba127982345b4fb91db72df05f04ad18cf
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.89		665644dea3d8e35492ca5b2efbc495a881ed7e04
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.9		d0df923271b2ca297fb755594f086c66f6629649
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.90		a3c754e265df91e4df115324cab1d2d45d572cab
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.91		b3d5d246ff3a5f440e72f3e4f631172a25c71eff
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.92		168e416eea69f36c6e5b3f3aaea5194a2df8cfc0
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.93		f10216efd921989da66cba7436de0d3d7e7888ef
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.94		389ba4a9c45d706bbfb8d16fd0a977fa692b49ed
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.95		f957f3395b7fa8bbe3ab02416fe3590a08715667
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.96		0517efa54ef7c5b57f644ffccc8f0ca1208c6fd1
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.97		02561f0c26392a213e890fb2d574b6ef93c09f07
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.98		90beb6aa7a2087ed7c36fc024eb263f08c416934
aws.sdk.kotlin	applicationcostprofiler-jvm	1.3.99		d084545a0673834cb531c4601c750f97cfcf81d2
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.0		da76c3fc2626a157a997f58d5538a3dc3efac126
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.1		6657e98c8a569fa0229c357c0ccceee482b7b4b1
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.10		96ea8b330bd95a7a65eebf7bebf927cc4d065bf7
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.11		0e55d0d3a40c63853aa430b559e88346bfe63def
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.12		a325fec49f65703b2aa0844a326a6fa3351e314d
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.13		34205b6a27c07965b6ff3dfb6658ddc1f2ac7d6d
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.14		b6e71581e16f434a1ca3485931be9f60cc8441de
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.15		291f8b4df90ff278bc522ae837a815d6f77b17e2
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.16		8092da5ae68564fb82341c7023ab5f540b1f79cc
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.17		027a4560f8bc7c0aa5595336cba9a797dcc9eec5
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.18		3445b97d52c70581f3d71457aeca4fc5d99849c4
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.19		71fd55c121bd6b171d22dc77dec8203d04e3f173
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.2		a5dbca3aa9b96ba3c4ab35597d14a2ffd9eb3798
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.20		a76b0b726c98830520b6d2a3fb676e1fbfaf0be4
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.21		a635f1ab37e82e3cb4df015c2b1d328e1b784f26
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.22		c1e8cd31b4bf1275b996235a790ed3e01413d541
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.23		4ef06b8a12fb8bbcf95a30cc62457f5a227a2ae3
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.24		c8a7289a7325ab76a721c91e969c5755f086480d
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.25		25b1329c1f432c927ecac79ec01f82f8a3903302
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.26		bb3ce9e15707d5a7dc59ac54d1daf02c3ec6bf88
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.27		5da7a8f21100d89d7774c8be1471b4f2e7c88e37
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.28		2378a99621052d9b76cdd79aa6f851cda2676ddf
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.29		c223fda982d0c7542f6f3846fb0649649dfe6041
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.3		73a998e7edd77077225ef67692c463e207333f52
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.30		bc96a8870d27b60e9d948e7ca53e387964e85a12
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.31		8683bfc723dfa2c38f0ad7ec482e536f3a8fe100
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.32		cca74ca72ea5aa1e6903bfe20134b38da6bffc58
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.33		152b75f6b25df22d917edf9146e0c61516a4653a
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.34		009ca21f269ad37dcccf8696d03266ed820b77e9
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.35		1013295dbdcff6535c6e5d87037d10d679926200
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.36		f4414ca7c999128433a30749a6f4b8102b8d8720
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.37		a46a300dd56086328565400243a629dbb23b9f83
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.38		9cf0e27d2b6b3c158f5e01efb3264179ae5549af
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.39		ae9677115fc78acad4fae35819062eb471d4881d
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.4		e7c858a41291947f8c41ec753f4ecadacbdb4419
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.40		11a94e907f2ab7b9833baee9844563d8c82065ae
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.41		d60bbf40000ea6ea2567e18e28c733b3b9beea1b
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.42		0dab19e8cfa12b1019d60bd73483b38f5c7a87a1
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.43		93268f8ea87283b12aeed9a49f031f32eeb1fb06
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.44		266a7a313ebcd231303a36d17608895ea3101b2d
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.45		32f211df126451a500a43fe8b995703cf1c17086
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.46		77de1bce2437f9178ce007d5dc92233373165103
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.47		0d8a47700e97abd63ab5aeae4c48b4c5f7418d6e
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.48		29d3bb65efd632cbb93e593ef5d2dc90d8d39cc3
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.49		7f0df16ddf45824da5b8f3be3f19f308ff65db5f
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.5		6790a5971ae88011dbccddf5bcd7d59ad6cd4bc6
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.50		ce00c6342752015c4fd1de572668c7603ae068f1
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.51		8cc8bd91f5cc2106bd81f36b0fc10cd1e52c810a
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.52		1d367c2311dd60f096330a3b30a5c1882d38f553
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.53		c53f7c9c29152afd477c1a03ad991887e48a96b0
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.54		bc00d9c5b9db6869a30d7bd09e7af1735ee32cbe
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.55		837e72021acfcd3df2fc46198bc481c8bac1e56a
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.56		63404a13404a385e6fb27cada95f6d74f7f99aff
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.57		abf09d9f526fd964bf61fadc0c9aa2f2a4f34f51
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.58		41fc659ee402395192108f7d9969c69e7d309009
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.59		0ff189214c93d95161358f727217f24f97b16c90
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.6		3cf81a31e8df6fdd9c5ef9ccfb18a1e508667e80
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.60		31af62cf82a125cb304b91af72d24d94a8aa89a0
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.61		200426fb9c783071eb717d74a7bcb35739c6a9e4
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.62		18c29cee630c10a16cda4db51629957f887159db
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.63		8fbd0b622382030cb36a33a59eb63441adb41cfd
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.64		98ab6e15767e9cd88d28a026dda10c5872da01dc
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.65		a5671177d4d77d16c0e2fa02989702f74cdd458b
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.66		72ba3b8a2925bd500990a61598f2de86cf4c1f19
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.67		2566faa7ac7b27e4b839ea20cce4bf27830372b0
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.68		79520f5cda7b6d4aa7b3031442f282d7e9affb04
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.69		9d778af59e04d2f3c13a3a10bf62466984e0e807
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.7		db28af16ff7846528c6dd91d292bddfa9c4e2db3
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.70		c07dc7d1ff3319c7fc5648b1a45de67e287aee5e
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.71		b79789468793ad2726f08d0685afbae9ccb265c9
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.72		b9936dbd05d9c0d828ffaa7b85a728bccdc323ea
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.73		52eab667543a617adb22d69457a2b8f18f3e87f2
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.74		aaae0f10008cd8e8b9f974fb5b7489fe939d76ba
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.75		41bf72db6daca9b92b7c7207775d769c7c3d92a4
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.76		15dc952265f43ba02e4f80186d30a8363177715d
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.77		9f72205260950d8251869059e4dd5bb3cb4f5eb5
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.78		826f89b2be88463e6878fde1604c34dacf4fe89d
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.79		0b355cfc5caa16a0f1c019ec3077635c52115985
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.8		af6ccf95deeb7d914a47407c04e3b11aed3b07dd
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.80		2f88599cddc2e4dfb25b68c27a18a066be7832bf
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.81		07a0d8ff943679041ca45cc0c744a10683eea284
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.82		54aa671256b6b748ec0a7c2fb01a91972f52bd18
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.83		ff7209d139e3e03af6150ddcfc0d87ae601aadb8
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.84		b5610c275b2256ae06cca44c3ffdb435dcd9bf50
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.85		924bf44ba7552d10a0d45a4e6a5b2fde5e195684
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.86		5a4d0e8c483c3c59b023ffe8d3655dbf0db58a10
aws.sdk.kotlin	applicationcostprofiler-jvm	1.4.9		4b06050a4ce493f89468f29734e1cab3c6aedf40
aws.sdk.kotlin	cloud9-jvm	0.16.0		ab0e65efce7ce2a7af85eab5cd61980f8bd4b954
aws.sdk.kotlin	cloud9-jvm	0.16.1-beta		788ace6a3b8358524b957027cc9b3ec2d24decf4
aws.sdk.kotlin	cloud9-jvm	0.16.2-beta		190c774a1095c4bb700bca797ee2105d1bd1b4b5
aws.sdk.kotlin	cloud9-jvm	0.16.3-beta		5686d73b9914b98bf20454151aaac1315cb637f7
aws.sdk.kotlin	cloud9-jvm	0.16.4-beta		d465dbbbb4856ca379d282712b0adb19e9b85d57
aws.sdk.kotlin	cloud9-jvm	0.16.5-beta		69088899bc43ff144111bd3f8f77fc8c326990da
aws.sdk.kotlin	cloud9-jvm	0.16.6-beta		93e6e47e0e5499890267a6b9b76f7f938fc97c14
aws.sdk.kotlin	cloud9-jvm	0.16.7-beta		72236d6cf6e5a358dffdc0785531dd8c4c708712
aws.sdk.kotlin	cloud9-jvm	0.17.0-beta		296e3a7f14b2f0b354bf2a2ca45cf305a1031de8
aws.sdk.kotlin	cloud9-jvm	0.17.1-beta		e98671266dbf6f2f4c08f72b8af3f3beac91aad3
aws.sdk.kotlin	cloud9-jvm	0.17.10-beta		c3b5656788ab4aeac4a14b4b44efe92a45cba607
aws.sdk.kotlin	cloud9-jvm	0.17.11-beta		8fddc82f33d1dc434fa7f5480de0e2d567165f39
aws.sdk.kotlin	cloud9-jvm	0.17.12-beta		a49b53cad8532338fa9969dd9b4ffb4aa2cee52d
aws.sdk.kotlin	cloud9-jvm	0.17.2-beta		60d21c5520ff7dd3d5ea6bf5e0d6be0ae12f0368
aws.sdk.kotlin	cloud9-jvm	0.17.3-beta		a28f859bbf9678af4058450b30ffdc48534e4c2e
aws.sdk.kotlin	cloud9-jvm	0.17.4-beta		342ceb027e8af619b7ea6f0a858c3b09bc498866
aws.sdk.kotlin	cloud9-jvm	0.17.5-beta		b48b82d1e36a4cd83779f0a38080f87155376ebd
aws.sdk.kotlin	cloud9-jvm	0.17.6-beta		9793ee07f7c7904d16b8dc1c0929518478162f68
aws.sdk.kotlin	cloud9-jvm	0.17.7-beta		9bc058f5f58c9d0b0e5cdc8c8bc35b2fb49d7a02
aws.sdk.kotlin	cloud9-jvm	0.17.8-beta		15c2ca127440fa5737cc066803178cb64fcf5685
aws.sdk.kotlin	cloud9-jvm	0.17.9-beta		2913ccd20264d4abecf01649f06fb1c0095ee59b
aws.sdk.kotlin	cloud9-jvm	0.18.0-beta		ab5f94490511b2f8a85356a6348897489b2577b4
aws.sdk.kotlin	cloud9-jvm	0.19.0-beta		4bda163034c859b6cbb96774ad88ed697f6c4c40
aws.sdk.kotlin	cloud9-jvm	0.19.1-beta		f0dfc422fa78850de7debb6b5b4c75afea608978
