app.moviebase	kotlin-express	1.5.0		N/A
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.7.4		91e73e12ebe5e6375b58b70401871d38e6c2f199
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.7.5		74c60933d393d2eefb3e25bc88e3fcc9b4b757be
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.7.6		7ae4adf3cedccbebd0eb2d53e565b0d7ec8884bd
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.8.0		373db6a75b84e63a93ae43887802437951338499
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.8.1		dcf5a14dc47d3779bc01b7315d90b7b7002cb5b9
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.8.2		29939e0e301d6abf9b52bc066283f29e922c3d17
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.8.3		564396631b4fbcdee3dfcbbdfa096e7ea977efa4
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.8.4		9817dd7e9c97176206776ac5ef5ac7c68d3f8111
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.8.5		34331bfb1dfad5de06b883d9ca7bdfb6b93905ed
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.0		ce507f9184c4d8bb4f0fee198ca012262b332b91
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.1		7ffe2d60e54b6c55ecdf8bd8f5cdc896c63a236e
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.10		c7730542f8fc59adf846ecf1fd1b43ff52a05d0d
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.11		7104902fcbd59caac227f52fcc79bef86c34a4d3
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.2		a843ab9bb91d3c705b73a9e69dc03347de68b976
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.3		58da65c2499f9ded4804a0f1c627d57eee853ee5
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.4		852d0ef89e0163303745df3b866245cc12fc292b
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.5		d2d9aa0175a9f6121be6c8b62be8b0db7833cae4
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.6		1bd6863a128119a97074aa7d8c3d06ad349fd250
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.7		80794d94e3a0bd6b3549e79dbdda0a9f2546a379
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.8		461180b9a6ee7e37cd3f638ad17afb02e60ba066
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.9.9		7c6593ae33627bec7886ec659b9da20ab3a2bbfc
com.soywiz	korlibs-dyn-android	6.0.0		N/A
com.soywiz	korlibs-dyn-android	6.0.0-alpha1		N/A
com.soywiz	korlibs-dyn-android	6.0.0-alpha2		N/A
com.soywiz	korlibs-dyn-android	6.0.0-alpha3		N/A
com.soywiz	korlibs-dyn-android	6.0.0-alpha4		N/A
com.soywiz	korlibs-dyn-android	6.0.0-alpha5		N/A
com.soywiz	korlibs-dyn-android	6.0.0-alpha6		N/A
com.soywiz	korlibs-dyn-android	6.0.0-alpha7		N/A
com.soywiz	korlibs-dyn-android	6.0.0-alpha8		N/A
com.soywiz	korlibs-dyn-android	6.0.0-alpha9		N/A
com.sprinklr	aem-connector.ui.apps.structure	1.0.0		N/A
com.upcwangying.cloud.samples.product	product-dubbo	0.2.0.RELEASE		73c039985b574556a93917149d59060f4ac31ec7
com.upcwangying.cloud.samples.product	product-dubbo	0.2.1.RELEASE		6d562ed06d84aa2ffdd56aa84d5d5a8d2bfff7de
com.utopia-rise	godot-kotlin-compiler-plugin	0.1.0-3.2.3		2cd6c134d0363dd30644751a887d916d41ba1233
com.utopia-rise	godot-kotlin-compiler-plugin	0.1.2-3.2.3		67da8d1f834cc63b7162797c192f6358fa45ae56
com.utopia-rise	godot-kotlin-compiler-plugin	0.1.3-3.2.3		01d07ff2442fb8fcd244f4e383d8795d2337ed77
com.utopia-rise	godot-kotlin-compiler-plugin	0.1.4-3.2.3		ba4b3ca4978f1557a20937dd01d36bae37ee7232
com.utopia-rise	godot-kotlin-compiler-plugin	0.2.0-3.3.0		ebe321a5180886acb064b593dcf9087651b77d4e
com.utopia-rise	godot-kotlin-compiler-plugin	0.2.0-3.3.2		4b7bb124e9c66a859f9e4534d0dec716dbcbf4d6
com.yaolonga	yl-dc	1.0.0-RELEASE		N/A
com.yaolonga	yl-dc	1.1.0-RELEASE		N/A
com.yaolonga	yl-dc	1.1.1-RELEASE		N/A
com.yaolonga	yl-dc	1.1.2-RELEASE		N/A
com.yunmel.syncretic	yunget-commons	1.0.0		8c17a8d97d1419c179dfa3e6be935537a1adaa00
dev.struchkov.openai	openai-simple-sdk	0.0.1		b09cfba56a09d6fb339d9d60178c2be5b162af0e
dev.struchkov.openai	openai-simple-sdk	0.0.2		5d5d8ab03c1dc234fd987f8828a17be4cd134577
dev.struchkov.openai	openai-simple-sdk	0.1.0		120d0a151eaadb1a1b9a79d7c482e5c0bb3177f5
dev.struchkov.openai	openai-simple-sdk	0.1.2		c98cf5bb6741336bf6493331ece0ef183a3029fe
dev.struchkov.openai	openai-simple-sdk	0.2.0		c8a360604d84726b85c37ada664719508b4973b4
dev.struchkov.openai	openai-simple-sdk	0.3.0		f870ac742c61b51b87b184e631949c5430f8cb88
dev.struchkov.openai	openai-simple-sdk	0.4.0		e4f8a1b1f01da2361f512a709adeb75dd339ca0e
dev.struchkov.openai	openai-simple-sdk	1.0.0		18f9ccca16ed731509c8ac67836457ee28d24427
dk.fust.docgen	documentation-generator-confluence	0.0.10		d26320360454384a0d705c77bfbb16c9a4e3c2e8
dk.fust.docgen	documentation-generator-confluence	0.0.5		ce5947f471fbacb033d129f0157197b00dcdf1e5
dk.fust.docgen	documentation-generator-confluence	0.0.6		7984cac011e153bd45124bc2c81dc4b200ff1e34
dk.fust.docgen	documentation-generator-confluence	0.0.7		7f6fdaeb1a9bc6fdeda735de06cb34800c8184f6
dk.fust.docgen	documentation-generator-confluence	0.0.8		0b6a087fe91b60bcbab19667212b4501b343d0af
dk.fust.docgen	documentation-generator-confluence	0.0.9		5c36076424ce6ec4d6b1929607f2605aea5ba009
dk.fust.docgen	documentation-generator-confluence	1.0.0		0b13344d695142b6400a799a318f5be47fc89124
dk.fust.docgen	documentation-generator-confluence	1.1.0		9d126c58b3edf1942590561319f547121ebbbca1
dk.fust.docgen	documentation-generator-confluence	1.2.0		dc3ef4a40a96f040a83da0ccb86f4f466595efeb
dk.fust.docgen	documentation-generator-confluence	1.3.0		d54f5aa33aa47f0aadba6691cf058307ecff0f51
dk.fust.docgen	documentation-generator-confluence	1.4.0		ecadb80f782a53642092368b2289f42726a89052
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.1		50cde312bed44ef1deecda347b732e8bc2fd1e05
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.10		8d4f4bb13f43929ea7f19b606d170a97d890ac48
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.12		5acaa77700e161611abdb94f4e1d1f091966aa7f
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.2		9e33f0f13ef5cc62427c07541b21da26e4674fc8
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.3		b726baff43e0fac48dde36adf2fb69b156407163
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.4		e2cb62b1f2cc16bd6d46cfd45796e3caab1e77e0
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.5		624148aa7c5a0897b47955a7ea979c2edbcfeaf1
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.7		b8a433fd407445364664be1eb590728da274e155
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.8		0fa676419f0f0b86fe82c058b9444d410accd50a
es.arcadiaconsulting.appstorestats	appstoresstats-android	1.0.9		621160e85d2b872aabce1e60621bbc100248ab7f
exo	exoplatform.jsf.core-components	1.0		0a76df0e5d2dea95f3af29d48988569662cf19f8
fish.focus.uvms.plugins.ais	ais-module	3.1.11		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.12		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.13		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.14		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.16		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.17		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.18		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.19		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.20		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.21		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.23		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.25		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.26		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.27		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.28		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.29		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.30		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.31		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.32		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.33		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.34		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.35		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.36		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.37		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.38		N/A
fish.focus.uvms.plugins.ais	ais-module	3.1.39		N/A
io.ballerina.messaging	broker-code-coverage	0.1.0		N/A
io.ballerina.messaging	broker-code-coverage	0.1.1		N/A
io.ballerina.messaging	broker-code-coverage	0.1.10		N/A
io.ballerina.messaging	broker-code-coverage	0.1.11		N/A
io.ballerina.messaging	broker-code-coverage	0.1.12		N/A
io.ballerina.messaging	broker-code-coverage	0.1.13		N/A
io.ballerina.messaging	broker-code-coverage	0.1.14		N/A
io.ballerina.messaging	broker-code-coverage	0.1.15		N/A
io.ballerina.messaging	broker-code-coverage	0.1.16		N/A
io.ballerina.messaging	broker-code-coverage	0.1.17		N/A
io.ballerina.messaging	broker-code-coverage	0.1.18		N/A
io.ballerina.messaging	broker-code-coverage	0.1.19		N/A
io.ballerina.messaging	broker-code-coverage	0.1.2		N/A
io.ballerina.messaging	broker-code-coverage	0.1.20		N/A
io.ballerina.messaging	broker-code-coverage	0.1.21		N/A
io.ballerina.messaging	broker-code-coverage	0.1.22		N/A
io.ballerina.messaging	broker-code-coverage	0.1.23		N/A
io.ballerina.messaging	broker-code-coverage	0.1.24		N/A
io.ballerina.messaging	broker-code-coverage	0.1.25		N/A
io.ballerina.messaging	broker-code-coverage	0.1.26		N/A
io.ballerina.messaging	broker-code-coverage	0.1.27		N/A
io.ballerina.messaging	broker-code-coverage	0.1.28		N/A
io.ballerina.messaging	broker-code-coverage	0.1.29		N/A
io.ballerina.messaging	broker-code-coverage	0.1.3		N/A
io.ballerina.messaging	broker-code-coverage	0.1.30		N/A
io.ballerina.messaging	broker-code-coverage	0.1.31		N/A
io.ballerina.messaging	broker-code-coverage	0.1.32		N/A
io.ballerina.messaging	broker-code-coverage	0.1.33		N/A
io.ballerina.messaging	broker-code-coverage	0.1.34		N/A
io.ballerina.messaging	broker-code-coverage	0.1.35		N/A
io.ballerina.messaging	broker-code-coverage	0.1.36		N/A
io.ballerina.messaging	broker-code-coverage	0.1.37		N/A
io.ballerina.messaging	broker-code-coverage	0.1.38		N/A
io.ballerina.messaging	broker-code-coverage	0.1.39		N/A
io.ballerina.messaging	broker-code-coverage	0.1.4		N/A
io.ballerina.messaging	broker-code-coverage	0.1.40		N/A
io.ballerina.messaging	broker-code-coverage	0.1.41		N/A
io.ballerina.messaging	broker-code-coverage	0.1.42		N/A
io.ballerina.messaging	broker-code-coverage	0.1.43		N/A
io.ballerina.messaging	broker-code-coverage	0.1.44		N/A
io.ballerina.messaging	broker-code-coverage	0.1.45		N/A
io.ballerina.messaging	broker-code-coverage	0.1.46		N/A
io.ballerina.messaging	broker-code-coverage	0.1.47		N/A
io.ballerina.messaging	broker-code-coverage	0.1.48		N/A
io.ballerina.messaging	broker-code-coverage	0.1.49		N/A
io.ballerina.messaging	broker-code-coverage	0.1.5		N/A
io.ballerina.messaging	broker-code-coverage	0.1.50		N/A
io.ballerina.messaging	broker-code-coverage	0.1.51		N/A
io.ballerina.messaging	broker-code-coverage	0.1.52		N/A
io.ballerina.messaging	broker-code-coverage	0.1.53		N/A
io.ballerina.messaging	broker-code-coverage	0.1.54		N/A
io.ballerina.messaging	broker-code-coverage	0.1.55		N/A
io.ballerina.messaging	broker-code-coverage	0.1.56		N/A
io.ballerina.messaging	broker-code-coverage	0.1.57		N/A
io.ballerina.messaging	broker-code-coverage	0.1.58		N/A
io.ballerina.messaging	broker-code-coverage	0.1.59		N/A
io.ballerina.messaging	broker-code-coverage	0.1.6		N/A
io.ballerina.messaging	broker-code-coverage	0.1.60		N/A
io.ballerina.messaging	broker-code-coverage	0.1.61		N/A
io.ballerina.messaging	broker-code-coverage	0.1.62		N/A
io.ballerina.messaging	broker-code-coverage	0.1.63		N/A
io.ballerina.messaging	broker-code-coverage	0.1.64		N/A
io.ballerina.messaging	broker-code-coverage	0.1.65		N/A
io.ballerina.messaging	broker-code-coverage	0.1.66		N/A
io.ballerina.messaging	broker-code-coverage	0.1.7		N/A
io.ballerina.messaging	broker-code-coverage	0.1.8		N/A
io.ballerina.messaging	broker-code-coverage	0.1.9		N/A
io.ballerina.messaging	broker-code-coverage	0.970.0		N/A
io.ballerina.messaging	broker-code-coverage	0.970.0.rc1		N/A
io.ballerina.messaging	broker-code-coverage	0.970.1		N/A
io.ballerina.messaging	broker-code-coverage	0.970.2		N/A
io.ballerina.messaging	broker-code-coverage	0.970.3		N/A
io.ballerina.messaging	broker-code-coverage	0.970.4		N/A
io.ballerina.messaging	broker-code-coverage	0.970.5		N/A
io.gitee.h8778	accurate-bridge-common	1.5.7		453d622ea8a1ba7d8d51ea11d0cd189925a6f701
io.gitee.h8778	accurate-bridge-common	1.5.8		e1ca51eb839912ddb1b38f7dd244d3e820966950
io.gitee.h8778	accurate-bridge-common	1.6.3		ea8bf24388ae4a5b991540632d37711b7fadce97
io.gitee.h8778	accurate-bridge-common	1.6.4		61dea8b1d9880a5baf2a77420ea93b4e77736fee
io.gitee.h8778	accurate-bridge-common	1.6.5		63e06f78ab194f0d3e7924e35954c315f6790c32
io.gitee.h8778	accurate-bridge-common	1.6.5.1		1f544e8ec9612517a624108565c49427fef3fe77
io.github.jeqo.kafka	schema-registry-client-graalvm	0.1.0		93a752699c3170215790857cb3df870471ed1681
io.github.jeqo.kafka	schema-registry-client-graalvm	0.1.0-RC4		04fc2927bf8c4dd8bbeab34b12c2c781712d415a
io.github.jeqo.kafka	schema-registry-client-graalvm	0.1.1		9bac6680ebd9fabc5d98936e2b4b2d0c3685707e
io.github.jeqo.kafka	schema-registry-client-graalvm	0.2.0		58a3bca2beb0aceebbf381ee7f50f9c009fc677f
io.github.jeqo.kafka	schema-registry-client-graalvm	0.2.1-RC2		5633c5b2281e90f9bc138ec18f877919dd17d7d2
io.github.jeqo.kafka	schema-registry-client-graalvm	0.2.1-RC3		bc01c11c6bd7076f2274338505906c81aa391ab7
io.github.jeqo.kafka	schema-registry-client-graalvm	0.3.0		6f12e24bc1346a55c35d68aed39644b0040f7765
io.github.jeqo.kafka	schema-registry-client-graalvm	0.4.0		7b1ba73309528595291c30a09489e0ae8dcab3e9
io.github.jeqo.kafka	schema-registry-client-graalvm	0.4.1		eb8a8b3fc442a353628c3422b2a0004dc709992c
io.github.jeqo.kafka	schema-registry-client-graalvm	0.4.2		70ac519240d8ae4a6bf779d9008bea0f89ef838d
io.github.jeqo.kafka	schema-registry-client-graalvm	0.5.0		f817a42a2f54467e983c8437bb9265647016ea99
io.github.jeqo.kafka	schema-registry-client-graalvm	0.5.1		879c3a4556bc63fdb5efc8dca690653b1197fe96
io.github.jeqo.kafka	schema-registry-client-graalvm	0.6.0		b037a022325aff762dc0da5dfa1dc91cb083f7e9
io.github.jeqo.kafka	schema-registry-client-graalvm	0.6.1		6a19d6f11074b739e8baf9e5e5b320da103ada56
io.github.lunasaw	zlm-spring-boot-starter	1.0.0		5c2503df3f3df6af7b92b8a2c4c60c8adb6a9f1e
io.github.lunasaw	zlm-spring-boot-starter	1.0.1		7db5354856032a2e8cb5226bec714a64a7ec3c9d
io.github.lunasaw	zlm-spring-boot-starter	1.0.2		652f96879f945495cf03e323e9fe1b887cd4c542
io.github.lunasaw	zlm-spring-boot-starter	1.0.3		4a39625b5d5245a33a4d110c09edda37badd1249
io.github.meinders	lithium-ews	1.2.1		462e75b85e665176935087e290e447fcfe6f871a
io.github.meinders	lithium-ews	1.2.2		0dd3e77803b4924207a05bcfd84c160c04be081c
io.github.tweener	chartopia-iosx64	1.3.1		N/A
io.github.tweener	chartopia-iosx64	1.3.1	metadata	1ee7dbac254b810ebc19e781a594ba1d951957a0
io.github.tweener	chartopia-iosx64	2.0.0		N/A
io.github.tweener	chartopia-iosx64	2.0.0	metadata	5de2f43e41809f55d070bb697bc14fc293289192
io.github.tweener	chartopia-iosx64	2.0.1		N/A
io.github.tweener	chartopia-iosx64	2.0.1	metadata	36b2f6cc80b6a42a09399d967cc42a30d737e739
io.github.tweener	chartopia-iosx64	2.0.2		N/A
io.github.tweener	chartopia-iosx64	2.0.2	metadata	1119c34f6c479838f02a0f5ca36d1011dc6053dc
io.github.tweener	chartopia-iosx64	2.0.3		N/A
io.github.tweener	chartopia-iosx64	2.0.3	metadata	ad835b17994269fdeff0e4a2a4203ede3f47047d
io.github.tweener	chartopia-iosx64	2.0.4		N/A
io.github.tweener	chartopia-iosx64	2.0.4	metadata	5acbea3b240080d777ae5333272209b8643fe01a
io.github.tweener	chartopia-iosx64	2.0.5		N/A
io.github.tweener	chartopia-iosx64	2.0.5	metadata	52ceb44283b75525ed52783e05a75fe4673f5ed9
io.github.tweener	chartopia-iosx64	2.0.6	metadata	403f7443ca5a5fa9f08a43a9cc3766478298db33
io.github.valdemargr	gql-client-http4s_3	0.1-28b5c64		df7d4b419c626971a8109f81f301722b29532fc0
io.github.valdemargr	gql-client-http4s_3	0.1-305cbf3		3b68673c4ba3309657e78a236c27ad02e576b20a
io.github.valdemargr	gql-client-http4s_3	0.1-5287e33		9aafa58bd0e26a4238ae8aa63947f693c774d7b7
io.github.valdemargr	gql-client-http4s_3	0.1-5acc59b		decc4dfef6319e97833d4439d5461951f330718f
io.github.valdemargr	gql-client-http4s_3	0.2		42caeb19f093cea09173aaf003f7d7f8c9af70ae
io.github.valdemargr	gql-client-http4s_3	0.2-2c9a292		e421afd52ef38ca9ebc8c409c838901e6d3c7ec4
io.github.valdemargr	gql-client-http4s_3	0.2.2-43-13a9d4a		77940d383bf829405d143a22c109eb1aa8513c7e
io.github.valdemargr	gql-client-http4s_3	0.2.2-44-ecb9700		1194958567cc48ba8193b8eaaa3098186e57da97
io.github.valdemargr	gql-client-http4s_3	0.2.2-45-81919cb		c4c30fb7e4e34651ff29814071e812b51be18d27
io.github.valdemargr	gql-client-http4s_3	0.2.2-56-19c34b3		f3d317da802ae25a2a9ee85e8e35ab85ab428bb4
io.github.valdemargr	gql-client-http4s_3	0.2.2-8-77f8928		796e11d879dc42c955c844a80b89200e8122a8a0
io.github.valdemargr	gql-client-http4s_3	0.2.2-9-1c3e7d6		d8ed1456cb6cec6f786d6d8945efe0cba3f0458f
io.github.valdemargr	gql-client-http4s_3	0.2.3		e68524ce8aaf397509eb23b0e99eae240336c05e
io.github.valdemargr	gql-client-http4s_3	0.2.3-1-8629306		94baa17218f3ce319150ab6053554335233c4e7d
io.github.valdemargr	gql-client-http4s_3	0.2.3-10-670bbbc		55368f295d87003d34c93986a04c209feb90f19e
io.github.valdemargr	gql-client-http4s_3	0.2.3-2-831747f		ba7f889fe2b48273b74d554364a23a69cc2dd520
io.github.valdemargr	gql-client-http4s_3	0.2.3-3-20d80ef		880923a3b393cc5e5ac01f763d011d3e901ef7b0
io.github.valdemargr	gql-client-http4s_3	0.2.3-4-45ece96		34221337d674d997d529d2c406e55f1d9b8be6df
io.github.valdemargr	gql-client-http4s_3	0.2.3-5-628cc82		644a6c924ddc55adecbf6f83239d5a9e4f759a3b
io.github.valdemargr	gql-client-http4s_3	0.2.3-6-5ee2f1f		2d3f7eb3f7e3b8e840b35c8a6f04b68d1d527c43
io.github.valdemargr	gql-client-http4s_3	0.2.4		9e6421968cadbada450c89d242c6ef0591b9551d
io.github.valdemargr	gql-client-http4s_3	0.2.4-12-18b1448		697d97c69dba0e4c0d42935c2ec29a85ccc5a779
io.github.valdemargr	gql-client-http4s_3	0.2.4-25-e0eb497		f617b9517c67a771e0770805b2a980eae54a2cb2
io.github.valdemargr	gql-client-http4s_3	0.2.4-26-80ba617		19e12a2f61524d2a31955addd1b656f4a27e6c46
io.github.valdemargr	gql-client-http4s_3	0.2.4-27-d83a72e		627073a4ac858693d429aedb2b5eb8e7db4ee763
io.github.valdemargr	gql-client-http4s_3	0.2.4-33-05d24c2		8653f86983bd264eecd4c942c7a6e0cb397794f5
io.github.valdemargr	gql-client-http4s_3	0.2.4-34-80c3e92		d1e9e4fd9719bd20ac68032f17a2bcb1195cd28c
io.github.valdemargr	gql-client-http4s_3	0.2.4-36-6ceddd7		f353835929495f645b7faa6c155196af477c49bb
io.github.valdemargr	gql-client-http4s_3	0.2.4-37-8bc5d34		ec6e7d8caa7c4b9d56c35d3ecfc12304ee663faf
io.github.valdemargr	gql-client-http4s_3	0.2.4-45-0bf8750		7b4a791e76552c675cf88bb4b313f5df07d452ca
io.github.valdemargr	gql-client-http4s_3	0.2.4-46-7221321		890cee1e37460d45b8c27d69eafbdc9b6b643533
io.github.valdemargr	gql-client-http4s_3	0.2.4-47-41ba594		95c84a964ba8b01da077152f0598d846d20ab9bd
io.github.valdemargr	gql-client-http4s_3	0.2.4-49-069667b		8fa5a5d8e1c62bea7725b232d3780599f38cbe2a
io.github.valdemargr	gql-client-http4s_3	0.2.5		9e9d89d29cf08db363734226157dbff961eafeb5
io.github.valdemargr	gql-client-http4s_3	0.2.5-1-e1ab197		7e46067f1f4236120041b04f4ebd7ca6dc93921c
io.github.valdemargr	gql-client-http4s_3	0.2.5-15-e71b7d3		7cc360bd1ac1ce72929d3210c0a6950e7b9834d4
io.github.valdemargr	gql-client-http4s_3	0.2.5-16-7e5e551		122852928419553b67b57a0ea0401d0fa94fcde5
io.github.valdemargr	gql-client-http4s_3	0.2.5-18-0c536e8		ef2b1c002ea81e374c5125b53a9cceb256731469
io.github.valdemargr	gql-client-http4s_3	0.2.5-2-321762c		eac502fcd65d13e59434d6b15ce3e8d54207c6d3
io.github.valdemargr	gql-client-http4s_3	0.2.5-3-a44e70c		78f2735844cd2b54ebab2913e3ea2f380961f855
io.github.valdemargr	gql-client-http4s_3	0.2.5-4-b8e4ebb		bd3bab6cacfca81810f75056342ba7f3aeca9116
io.github.valdemargr	gql-client-http4s_3	0.2.5-7-0f84964		3ea916e5fae7a60523bfac5e91ee71dfdac4685f
io.github.valdemargr	gql-client-http4s_3	0.2.5-8-7ad8f5c		2ab48b1a324d1664ec31fdcfc066e10d735135a5
io.github.valdemargr	gql-client-http4s_3	0.2.5-9-6f7c238		21d6800e73494fc7cdeb5831eee473b2a3da0b8e
io.github.valdemargr	gql-client-http4s_3	0.2.6		f3eac49a07ef4e8de96b3c6bcd22082f16a444c0
io.github.valdemargr	gql-client-http4s_3	0.2.6-1-ada2ca0		00f0b8c113f83191c72425b339f0412142e850b3
io.github.valdemargr	gql-client-http4s_3	0.2.6-4-b84fc11		4b52667b3d2ecbaaa24bd94eadfbd9141ad47a0d
io.github.valdemargr	gql-client-http4s_3	0.2.7		bdb00c3c0fa756172aa8c879495d218f8ab82aa3
io.github.valdemargr	gql-client-http4s_3	0.2.7-14-b009443		9d3e72b28eb8804e37bc858d9f9050b6bd258eae
io.github.valdemargr	gql-client-http4s_3	0.2.7-15-460774a		e1c484ed5bcf14d6e03b08c825092d3c47dd40bf
io.github.valdemargr	gql-client-http4s_3	0.2.7-3-91146b5		831ea9f6506d53bd9baa9238e4891792043eba83
io.github.valdemargr	gql-client-http4s_3	0.2.7-6-7c787a4		c9b9e102b8e59a7bda60d147bb496bae9685ff82
io.github.valdemargr	gql-client-http4s_3	0.2.8		a0fb24e421da2bbf89c9d8975ce1619ebf942698
io.github.valdemargr	gql-client-http4s_3	0.2.8-1-94e510b		7628be3a4810f7513fafd9d2de324e39c11a6320
io.github.valdemargr	gql-client-http4s_3	0.2.8-10-6b65513		61471fa3bec5e292164d04df165a075d7f9cb974
io.github.valdemargr	gql-client-http4s_3	0.2.8-101-7b409af		9f93fc17f9b0a25ffebc68b1ee4f1ad5c355b2c9
io.github.valdemargr	gql-client-http4s_3	0.2.8-103-f410f05		b5a44b0442e14c18ca6f2b4260c408e0dbcf352f
io.github.valdemargr	gql-client-http4s_3	0.2.8-105-14b2198		b67837da7fb7583491a18292f8f81392bc21d96a
io.github.valdemargr	gql-client-http4s_3	0.2.8-107-71162e0		d1669a4b4dd10347cfb62307b60eaec41d240fbb
io.github.valdemargr	gql-client-http4s_3	0.2.8-109-2272482		ca82f75bca46622ab99e0f6ea814d36edae024d0
io.github.valdemargr	gql-client-http4s_3	0.2.8-110-b88b609		8a821a6dd2954c327374401638762187b3063c03
io.github.valdemargr	gql-client-http4s_3	0.2.8-111-6c475b3		a9b781bb7d10e523ad43a0f038df0ce38414d6d3
io.github.valdemargr	gql-client-http4s_3	0.2.8-112-0ed6a95		29981c2ecd79535b50c044f1a3af4bba9e890308
io.github.valdemargr	gql-client-http4s_3	0.2.8-114-edaa3db		94862910fbc63f591edf94e1c735f9032ea380fd
io.github.valdemargr	gql-client-http4s_3	0.2.8-115-9f9c793		783d6ac3c7fc359e5d6ebe44b08c9ffbe477b07a
io.github.valdemargr	gql-client-http4s_3	0.2.8-117-76cc022		4df5b2ef2e5235c32ae53ce8a1bce0867fcbd27e
io.github.valdemargr	gql-client-http4s_3	0.2.8-119-20a8771		c0be8df66ff1e419beec4f6a95212068f1454c35
io.github.valdemargr	gql-client-http4s_3	0.2.8-123-4a04c70		251bb9d98465623012f1f49b047ed1e38abf1a59
io.github.valdemargr	gql-client-http4s_3	0.2.8-125-945ad4b		1e2d121fdac4b1cce4d312e845b53b9f7fb94eb7
io.github.valdemargr	gql-client-http4s_3	0.2.8-126-5df7042		54a1342e461375e350d19cd83ec47e53136ddab4
io.github.valdemargr	gql-client-http4s_3	0.2.8-133-8f68be5		3aaada4e6aa13ce724dc6473546ab5a79e720c3d
io.github.valdemargr	gql-client-http4s_3	0.2.8-134-84f8d32		1a8aeba176741db5eaacdfa0d08f0e49ae917fac
io.github.valdemargr	gql-client-http4s_3	0.2.8-135-c2646b0		fc4c18beb116caf381cbba777dc74936fca8d51d
io.github.valdemargr	gql-client-http4s_3	0.2.8-136-aa092c7		920efbe4b7b6a7ee4ceb6f689315bbd58476b6a4
io.github.valdemargr	gql-client-http4s_3	0.2.8-137-dc0ea4b		0afa2dcfd8e20212861d80652946e433c3954706
io.github.valdemargr	gql-client-http4s_3	0.2.8-138-1c1e635		1ad2488b154ca22e87eec541693eee01848e6dc8
