ai.sensfrx	sensfrx-sdk	1.0.3		N/A
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.04.163341-851b97c		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.04.210443-8fa2711		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.05.071407-f3a947b		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.05.075132-0013008		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.05.143846-6d8d0af		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.05.153222-bda057a		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.06.122225-31e6013		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.06.123030-77438e0		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.06.160140-7bca413		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.07.034245-87257e4		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.07.050352-9fc23f7		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.07.151417-f5b7317		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.07.152727-5eb2c85		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.07.185615-8827216		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.07.190552-4b62959		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.09.155609-976c894		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.10.204116-0a411b2		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.11.133852-c75fdea		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.11.192151-1de296b		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.12.030923-8adb388		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.12.140225-6e98206		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.13.040446-d2f030a		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.13.062309-09a68ee		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.13.144753-efe5f2d		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.13.184100-56ab6ab		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.14.123907-698aa2b		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.14.195250-9752697		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.17.032546-a9621e9		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.17.043734-66afc5e		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.03.17.160337-2c6953c		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.01.184033-1915641		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.01.191209-88c25ca		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.01.200928-57a263a		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.01.235859-f4b2334		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.02.124500-1ebb756		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.02.171644-7a1350f		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.02.182333-80b2694		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.02.195630-a61d550		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.02.210401-915293c		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.03.151535-b69ab0e		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.03.153131-9025605		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.04.114411-d80e5d9		aceeaca5fa404ce0b8fe596e3f663311b5a2f0ba
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.04.132805-43bcba0		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.04.161400-1ce0b62		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.07.134512-cd5a9ea		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.07.162316-b3b11f7		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.07.195645-2d2cea0		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.08.141334-a953aa8		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.08.212004-14f1a29		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.09.202256-90dc722		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.10.155641-fdf5b6c		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.10.204955-5b7fc62		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.11.203513-d84dd5e		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.11.210459-e21afc3		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.11.221911-bd60810		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.14.012240-710e0d9		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.14.135005-fc20d69		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.14.222955-4dbd317		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.15.141348-3f9c82e		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.15.173134-e7f1549		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.15.190850-edc10ed		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.16.110632-aaa75cf		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.16.165130-c4e8d60		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.16.210958-554a97b		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.18.010200-b4024c8		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.18.205229-1494a46		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.21.131031-2bcdc66		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.21.131752-85a6014		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.21.180826-e20ccf6		f2a32e85929d4c3a1733c17673e30ab43db73f30
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.21.223051-6bca9fd		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.22.140539-f19829d		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.22.171550-cce2982		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.22.175657-dd26d95		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.23.145440-9c0a2a6		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.27.230742-6035cb3		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.28.024311-8a5bdcc		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.28.114721-1e25179		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.28.155153-6883a61		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.28.203816-9b5ed38		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.28.231800-8fc0296		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.29.071058-3c3c9d2		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.04.30.182728-7288ba1		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.05.01.193640-82510a4		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.05.01.231241-15abcc3		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.05.02.170248-78d08e3		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.05.02.190554-0cef185		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.05.02.220048-fae57e8		7d1899968661f0be8ff59a5521892b4aecb14e00
com.squareup.misk	misk-schema-migrator-gradle-plugin	2025.05.02.222809-f712db2		7d1899968661f0be8ff59a5521892b4aecb14e00
com.walterjwhite.infrastructure.dependencies	hikari-jdbc-connection-pool	0.0.11		N/A
com.walterjwhite.infrastructure.dependencies	hikari-jdbc-connection-pool	0.0.12		N/A
com.walterjwhite.infrastructure.dependencies	hikari-jdbc-connection-pool	0.0.13		N/A
com.walterjwhite.infrastructure.dependencies	hikari-jdbc-connection-pool	0.0.14		N/A
com.walterjwhite.infrastructure.dependencies	hikari-jdbc-connection-pool	0.0.15		N/A
com.walterjwhite.java.modules.browser.plugins.discover	impl	0.0.17		321d2b0a80d60ec01d67223c59709071a9a3fa6a
com.zeroc	ant-ice	4.1.0		cc5542808623654988c20bd07f41fd00ed3b3153
de.l11n.gettext	gettext4kXokio-linuxarm64	1.0.3		N/A
de.novanic.gwteventservice	zip	1.2.0		N/A
de.novanic.gwteventservice	zip	1.2.1		N/A
de.team33.sphinx	sphinx-root	1.2.0		N/A
de.team33.sphinx	sphinx-root	1.3.0		N/A
de.team33.sphinx	sphinx-root	1.3.1		N/A
dev.applibgroup	faimageview	1.0.0		N/A
dev.aulait.cl	csv-loader-flyway	0.8		25eaef31382f275b95ffa63c561445a74ce1813d
dev.mccue	urlparameters	0.0.1		d13da6caa2177dca25ac6a022ff1e8778f1fbcd2
dev.mccue	urlparameters	0.0.2		4f1acd23f5330a43f086eba0b701043b1c6a2fa6
dev.mccue	urlparameters	0.1.0		7105bdc605e086ba8583f1d09657de0ed86956af
dev.mccue	urlparameters	0.2.0		87a8dc89747d35ea28c15c3233bf2b8a077a0a04
dev.mccue	urlparameters	2024.01.05		28262bf82e308c7e12949cb09051e0fb8ea0e4e1
dev.programadorthi.routing	voyager-iosarm64	0.0.10		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.10	metadata	6984993e819af86f6d4331b9d5828be36126e458
dev.programadorthi.routing	voyager-iosarm64	0.0.11		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.11	metadata	c46eead68d1e8e08e7987358301e094ff186107a
dev.programadorthi.routing	voyager-iosarm64	0.0.12		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.12	metadata	5b5ffdcfbbb524ff80c3e32208e73d379e21a838
dev.programadorthi.routing	voyager-iosarm64	0.0.13		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.13	metadata	0430cd1bfe990d2d56c1fb9921754b8038184cda
dev.programadorthi.routing	voyager-iosarm64	0.0.14		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.14	metadata	3b6241654a88de72103f143dd194ff05e09130d6
dev.programadorthi.routing	voyager-iosarm64	0.0.15		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.15	metadata	0ef1094259826e2c7d1ca4ba127024a47953dd03
dev.programadorthi.routing	voyager-iosarm64	0.0.16		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.16	metadata	97a09424fa3a69fae658cd41b8afc756df391bf1
dev.programadorthi.routing	voyager-iosarm64	0.0.17		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.17	metadata	5d4244407cb67108a6514613eea02dda6bbe927c
dev.programadorthi.routing	voyager-iosarm64	0.0.18		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.18	metadata	ee7ad49705cb91ace894d53e08fdeed2ba89c8e2
dev.programadorthi.routing	voyager-iosarm64	0.0.19		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.19	metadata	ec97d02bb7c13a861dadd8b11273d4d6126a693d
dev.programadorthi.routing	voyager-iosarm64	0.0.2		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.2	metadata	bb593427d0ceb0a475b1441a1c8f389ea29cdad9
dev.programadorthi.routing	voyager-iosarm64	0.0.20		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.20	metadata	afc819954d4018703aa508ac5335f7cd8bfa5317
dev.programadorthi.routing	voyager-iosarm64	0.0.21		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.21	metadata	4a33e1bd5fd252708fcb7033c35f030dcf50adbf
dev.programadorthi.routing	voyager-iosarm64	0.0.3		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.3	metadata	24cbb7738932763bf9a968de87519eb71f1fdfde
dev.programadorthi.routing	voyager-iosarm64	0.0.4		N/A
dev.programadorthi.routing	voyager-iosarm64	0.0.4	metadata	16bd3ec7539ec26de78d412478ce2b4a6c6f97d0
dev.programadorthi.routing	voyager-iosarm64	2.0.0-alpha01		N/A
dev.programadorthi.routing	voyager-iosarm64	2.0.0-alpha01	metadata	8bb183338b466917fabf79d0209a83764c23cb6f
dev.programadorthi.routing	voyager-iosarm64	2.0.0-alpha02		N/A
dev.programadorthi.routing	voyager-iosarm64	2.0.0-alpha02	metadata	283ae5d998d15a9e3b01437fd90802191aa4bb54
dev.programadorthi.routing	voyager-iosarm64	2.0.0-alpha03		N/A
dev.programadorthi.routing	voyager-iosarm64	2.0.0-alpha03	metadata	107834a5318b8ea5ea5711a219a22cbed8bff011
dev.programadorthi.routing	voyager-iosarm64	v0.0.1		N/A
dev.programadorthi.routing	voyager-iosarm64	v0.0.1	metadata	addeaab1f81fe6a61386709d878cc74023015014
io.bootique.jersey	bootique-jersey-beanvalidation	2.0		b3268ccc8eefa37d9285854c75f9824f5848cf5e
io.bootique.jersey	bootique-jersey-beanvalidation	2.0.1		dbf6b87809238d1c339e2649eb8ccbce7cfebcfc
io.bootique.jersey	bootique-jersey-beanvalidation	2.0.B1		21e8d7b785a8adcc4ad7b1dd796ad1a60e08d5ce
io.bootique.jersey	bootique-jersey-beanvalidation	2.0.M1		61e3e9b723d1520a6e2c77c6bd12f02a6a33e7d6
io.bootique.jersey	bootique-jersey-beanvalidation	2.0.RC1		4c4c0fb5311706ae61372d34f3ebc140610895ea
io.bootique.jersey	bootique-jersey-beanvalidation	3.0-M3		8a7e81d0b04162bbaade61774212d9e9227c2567
io.bootique.jersey	bootique-jersey-beanvalidation	3.0-M4		f9f28efc05c1cd6674d0733835b29011c5c6af75
io.bootique.jersey	bootique-jersey-beanvalidation	3.0-M5		d3ad9d5cf7d0e936fa4622f3a9e4558e7e302414
io.bootique.jersey	bootique-jersey-beanvalidation	3.0-M6		02c9646f61ada1c2650de918d4db3398b40f81bd
io.bootique.jersey	bootique-jersey-beanvalidation	3.0-RC1		b42458234e6ed3e55a8f4aae2b3daacbd9b146a4
io.bootique.jersey	bootique-jersey-beanvalidation	3.0.M1		8019a591ad4dd4925845b1c1134c1f2a5b73fb8a
io.bootique.jersey	bootique-jersey-beanvalidation	3.0.M2		910e42409d524292c4c46470bdf1a3900a05100b
io.github.almighty-satan.slams	slams-minimessage	1.0.0		5561ade5abd35e6ffba46d2118be078754c5a2ec
io.github.almighty-satan.slams	slams-minimessage	1.1.0		0b5ac99b7844833259cb21df7cdea3d15a62fe5f
io.github.almighty-satan.slams	slams-minimessage	1.1.1		87889670874800c8b911f1be4bd3317e3fffd430
io.github.almighty-satan.slams	slams-minimessage	1.1.2		34f2e8e7dd46609475977cb56bc34862afcc3571
io.github.almighty-satan.slams	slams-minimessage	1.1.3		ad974fd1136b132d4da522873d1221f1ef7a9420
io.github.almighty-satan.slams	slams-minimessage	1.1.4		670411e4134e522e55d92c10e28f8f9a70b29644
io.github.almighty-satan.slams	slams-minimessage	1.2.0		87d1e1199b16c796dd3828bcc34c1a726d296e0d
io.github.cdklabs.cdk_cloudformation	tf-azuread-user	1.0.0-alpha.1		17533451444b101730b55a26747ca24dcdd49fd6
io.github.cdklabs.cdk_cloudformation	tf-azuread-user	1.0.0-alpha.2		daaf4bfd631e51bd778f8f5c5ec51d54e9dd5ad8
io.github.cdklabs.cdk_cloudformation	tf-azuread-user	1.0.0-alpha.3		b9caae348646c0c5127e24d09bea0bd1d620f874
io.github.cdklabs.cdk_cloudformation	tf-azuread-user	1.0.0-alpha.4		9c5525143c8e3a205296ee7bf7eb36c980cbced6
io.github.cdklabs.cdk_cloudformation	tf-azuread-user	1.0.0-alpha.5		7b5d4eec396067743cfd2973cf323192dd129b92
io.github.cdklabs.cdk_cloudformation	tf-azuread-user	1.0.0-alpha.6		e2c83d07e4f6613663d395f4bdd3c948154e6e97
io.github.cdklabs.cdk_cloudformation	tf-azuread-user	1.0.0-alpha.7		e5546db23bfa3fbe7f9e7feae88d0441d2bafb75
io.github.markosski	stubmaker	1.1.1		N/A
io.github.markosski	stubmaker	1.2.0		N/A
io.github.markosski	stubmaker	1.2.2		N/A
io.github.pavelannin	monadic-core-function-wasm-wasi	0.1.0		N/A
io.github.studeyang	casslog	1.4.0		N/A
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-RC1		f4fd757744a68c9c9882150dbb662b4a76add7c5
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-RC2		0234d2d1b166a109516f164523483ecfb401175b
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-alpha1		3aafd9576b00bda8340e0196121da6db52b84a7d
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-alpha2		b86e34738c92c6d0a0d003287503405eae1f1833
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-alpha3		22d4b98bae1217ec77c0aff6259ce9f45d278f4c
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-alpha4		311df6f55f8a9ed9441ef6198da54f3854a89809
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-alpha5		c62904a9fa28e15cfa572ad81571bc03fafe4e91
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-alpha6		7a4ff459424e7c5de2e8100791def6c87bf90008
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-alpha7		ec8f70c78a3f6775fb7342d17fc5fa5722762de1
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-alpha8		3ae0754216d95024c1ed18022e9cf7e748283ca6
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-alpha9		159bb0e0f989de430814291be63d7289e82c6574
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta1		c2114b12b9b21788eb9412d788662a706ff27153
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta10		487b8be705cde5ff910c6ac781a0f9f765783978
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta11		994398f031dbb31c4996b9be20106a4d85a17766
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta2		7c67dfc1e91dc96d3e0b03d95cb216ce971e2623
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta3		20b6e941c06c358a2f45259ed86897c87d4f12d0
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta4		133dea845a2f66563f6aeb0f464585a9e91b81f1
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta5		43068fbc04f26f738cb7eb1abcb418cc0933d2eb
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta6		d7b1c9e5fb8e016f5550f21b2e3e331599e26294
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta7		97637fdfccc7ba240249a28087c19afea6725bc5
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta8		e6abb4097a511bc16b5dccbbced42ccd0b7d5b51
io.github.takapi327	ldbc-query-builder_sjs1_3	0.3.0-beta9		ce96dc809172b178b4c84cdc17e388cdd81036ab
io.github.therealmone	SPOTranslator	1.1.0		N/A
io.github.zhul-cloud	zhul-framework-starter-api	1.3.0		427618d0b381086f93170797faae240ffeab1a54
io.github.zhul-cloud	zhul-framework-starter-api	1.3.1		29fcf2afa802ee2c7e5d98aaecabe10d0bb4adec
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	0.10.3		0b3db32eb27e20257894f25922fa65aa3ec33280
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	0.10.4		60af7e85a94e7b534862d8dfb50d03b0dea44b4b
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	0.10.5		a515a3f6ea7f5f5722520ae4e86ff7f1b2744d3f
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	0.10.6		02e71e579880fbc75ee827933dfe1e6bf9ead928
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	0.11.0		bff2d4a81c11f9235e7d4508f60dc35d4a697162
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	0.11.1		365b4a1ace6104716e8f0ff6eea93e7a0ff19a9d
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.0.0		6fd58da890c7bf0b0580a22ae2618a7069d2aa69
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.0.1		6549ed2110399288cb891938e128772a4828f705
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.0.2		f2233d791fb9f674cba0306392a1e2da5e6c9c9c
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.0.3		46db3dc874185d7519b8dccbc1e2ebc1b35a85c2
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.1.0		b76aebd3275060c2d768394fe3b0ed5abc5560ae
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.1.1		849295a0a4ae44ad62b990947b5cb00a450c665d
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.1.2		eba584b0ad5e953ec31be934fad7ac8ae82fcab6
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.2.0		1c088243e29de47a28b9e37039fa5eb040dfc77e
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.2.1		f1e6b966ff73e95b407b0768f91dd6ed6f3eb0f1
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.3.0		be2ddfbd14647eb9371bbd0eb16f3c18231b4b59
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.3.1		5af39562e19badc90f193f7b86dad209608a5ca4
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.0		6574331f5f777cf437397fd7ff3c8302d0097d3d
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.1		2d790a7404d75eeea4d62d06f7a8579a24e61ef0
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.10		c9bccb5951d9dd3d722b8f4b1df8358e3323eca2
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.11		7f1482f18e4114df2ec474203a5c0c7d7593a511
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.12		9d581a46c48d7b581f22d518812224b7242ed484
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.13		c0c7bf43bf72092ec3d9af1bd9b274e3b60e9578
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.14		f9664539da4135ddbb22d2af3ecb9582fc963edd
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.15		269d0d91aaa0398d16927a7a5a430721ab627702
