app.tulz	tuplez-apply_3.0.0-RC3	0.3.6		87a81bb149a14a68baa650da52d3bbe013a34985
com.amazonaws	aws-java-sdk-amplify	1.12.73		8b91a6e79cb12ff988bfa973a0896ce2edc9f462
com.amazonaws	aws-java-sdk-amplify	1.12.730		f804ddc847311a6fab576b8af2086e7d41a31929
com.amazonaws	aws-java-sdk-amplify	1.12.731		7b993d638f0cb1552718897c51633281d630aa94
com.amazonaws	aws-java-sdk-amplify	1.12.732		4b62ec5d4af1dc844d61770aa13f3861412ce419
com.amazonaws	aws-java-sdk-amplify	1.12.733		77373275ce8faa1299c6c49d1fd9a3d341671bd1
com.amazonaws	aws-java-sdk-amplify	1.12.734		ba94a7dd28d4b2e83b96ff122f184dcf35640285
com.amazonaws	aws-java-sdk-amplify	1.12.735		18f1b12bd23aa914eb019edb8f25e38feb2f9afc
com.amazonaws	aws-java-sdk-amplify	1.12.736		01673b3d2ffce1043a6246489834ba4e8bf39c8d
com.amazonaws	aws-java-sdk-amplify	1.12.737		2b222df940de4d44a8960ab29cb8c786c542fa06
com.amazonaws	aws-java-sdk-amplify	1.12.738		cf147f3d02904032a119122dfb0d081c96356aa9
com.amazonaws	aws-java-sdk-amplify	1.12.739		a5a78d38287105092cf3fbc9ebebd62d82af1fe1
com.amazonaws	aws-java-sdk-amplify	1.12.74		22a5355de78e5c5ca39a68944e14db691b800ad6
com.amazonaws	aws-java-sdk-amplify	1.12.740		1413754b8e266cb2ba9f9247b09d27c52aa953dd
com.amazonaws	aws-java-sdk-amplify	1.12.741		06722387a7169083a782f6ff021059c0e0f4caba
com.amazonaws	aws-java-sdk-amplify	1.12.742		1a489faff63065dcf33eec904a95d5f03ac313b5
com.amazonaws	aws-java-sdk-amplify	1.12.743		2a0975d701a01401e475b5bf2a6a83a0af132ea8
com.amazonaws	aws-java-sdk-amplify	1.12.744		80c60b7faf1c7b9a4e0b08a57300c59f450b294e
com.amazonaws	aws-java-sdk-amplify	1.12.745		d18468b04b31524ef0c7188f5e51c06ce7c17b49
com.amazonaws	aws-java-sdk-amplify	1.12.746		ee66b80443aa09e028825474569d61862d3dd78b
com.amazonaws	aws-java-sdk-amplify	1.12.747		cdaf8917b2f060b19f8a72f9e046d21b593f6672
com.amazonaws	aws-java-sdk-amplify	1.12.748		23a50a38908455de07034b4ac334c3f2381d9e88
com.amazonaws	aws-java-sdk-amplify	1.12.749		b377a6cb693c89d86d70d084d374e5c42585d84d
com.amazonaws	aws-java-sdk-amplify	1.12.75		103e77e6ef91f1dcf5ae4448aa7684f17fa6f36c
com.amazonaws	aws-java-sdk-amplify	1.12.750		242d31433f59b84ed20cafad8133ef2b07a8b543
com.amazonaws	aws-java-sdk-amplify	1.12.751		1b76255b56f90133fb301c2bb0f7482e92faeacb
com.amazonaws	aws-java-sdk-amplify	1.12.752		c776c855f14ce63b5ea6ef829faf8adf58502313
com.amazonaws	aws-java-sdk-amplify	1.12.753		1542b8cdc8cdcd06ddd8121bc16f51255238c831
com.amazonaws	aws-java-sdk-amplify	1.12.754		09611036fa133b8f57db7fd76995544ce37dbcd6
com.amazonaws	aws-java-sdk-amplify	1.12.755		16f2a920ef018e89f2f00de89619a843c202c236
com.amazonaws	aws-java-sdk-amplify	1.12.756		5b2bf99461a8a8283e26d7e734e71fa9d3fe3a9a
com.amazonaws	aws-java-sdk-amplify	1.12.757		ad35c75dfd52a858d48441beb1bb831e3fef41f2
com.amazonaws	aws-java-sdk-amplify	1.12.758		be3987089b6bd97d83d76218c634c585b60bed8c
com.amazonaws	aws-java-sdk-amplify	1.12.759		7429a92c9cd75bb2340b0b22aa905c253005a28c
com.amazonaws	aws-java-sdk-amplify	1.12.76		69c73bfaa7f28a45755dcc85504184c35b95cf91
com.amazonaws	aws-java-sdk-amplify	1.12.760		80a2675dfb50a475b532ad9cd5a47807c4c75c17
com.amazonaws	aws-java-sdk-amplify	1.12.761		78d67a53567fccbe99b207b362c7e6acca737cc2
com.amazonaws	aws-java-sdk-amplify	1.12.762		abf2c31cd1d83d6e8677be26469b7f6dad8141f6
com.amazonaws	aws-java-sdk-amplify	1.12.763		fbe28d1d214067eb01e9a24aa178c9e9c2b68e16
com.amazonaws	aws-java-sdk-amplify	1.12.764		32c62dec6015c33963016daea4ce7a88b1c05559
com.amazonaws	aws-java-sdk-amplify	1.12.765		888049662b08900485eaa3c0cb4eff6b73b04bde
com.amazonaws	aws-java-sdk-amplify	1.12.766		3ad76924cc1b810d1803409b94d1c9fb4275c5a8
com.amazonaws	aws-java-sdk-amplify	1.12.767		24c6bed86c82910813e9c0f648c629a0ff4880b7
com.amazonaws	aws-java-sdk-amplify	1.12.768		996d1444386d571bad9fba162c8fa0dda3469a9b
com.amazonaws	aws-java-sdk-amplify	1.12.769		e01ddb5eec40d0622d882bead6bc7991b9aaaa98
com.amazonaws	aws-java-sdk-amplify	1.12.77		7e96a38b09e731cc0db3271232c6787c15787c6a
com.amazonaws	aws-java-sdk-amplify	1.12.770		ed16cf5dcd875f7127f07d27568bfc8ad199499b
com.amazonaws	aws-java-sdk-amplify	1.12.771		e625baf7537101f3018641294f73ba0c6893b102
com.amazonaws	aws-java-sdk-amplify	1.12.772		c4a675296d20da5796c7cc3b2eeadbb1b5bd8d0c
com.amazonaws	aws-java-sdk-amplify	1.12.773		13a7e9622756fc452f3883d983169c3166f4126b
com.amazonaws	aws-java-sdk-amplify	1.12.774		c4e1acc88335358925b3469506c31442a9f56121
com.amazonaws	aws-java-sdk-amplify	1.12.775		12e018e1a676f7a2d12b7f3298be0b7906dff708
com.amazonaws	aws-java-sdk-amplify	1.12.776		dcb30fb27a6983b81048a2162740091676e1e406
com.amazonaws	aws-java-sdk-amplify	1.12.777		ceeb69cf7533740f127198b85e5860c9c86dc60b
com.amazonaws	aws-java-sdk-amplify	1.12.778		34242dbf47c8abd8899f933f9a91b19bcdcf8092
com.amazonaws	aws-java-sdk-amplify	1.12.779		86e4ef69e671fb94e2d686793713730249f8719d
com.amazonaws	aws-java-sdk-amplify	1.12.78		a86953f7a7c8c349d0d1c4fb11dff9beb9319d1e
com.amazonaws	aws-java-sdk-amplify	1.12.780		d4c279bc64003f748bf366e983f4d6c7f8b81213
com.amazonaws	aws-java-sdk-amplify	1.12.781		67694281a74a87b54c31a0258adad4f987edb018
com.amazonaws	aws-java-sdk-amplify	1.12.782		0e69739ff1cc9d7cc6170a6bcec53f73e1016325
com.amazonaws	aws-java-sdk-amplify	1.12.783		4e9681f23bfed03da33c81497e8227a947b3f161
com.amazonaws	aws-java-sdk-amplify	1.12.79		ff83d9ab625d43520e60249cda414406b9ce04ae
com.amazonaws	aws-java-sdk-amplify	1.12.8		dd968cf03def901307a0c5768d03b0c32cf037bb
com.amazonaws	aws-java-sdk-amplify	1.12.80		1d04c4d83b3c50712cb426ce32bc7f2ef335666a
com.amazonaws	aws-java-sdk-amplify	1.12.81		fe72f7be0de3673581ddae5ccc0991e19e6d22b7
com.amazonaws	aws-java-sdk-amplify	1.12.82		c63eb01b76d2d14a701d64bb5455b7dfaa6ac0f3
com.amazonaws	aws-java-sdk-amplify	1.12.83		80dc3f257e1da3c3833e716186870ffc2383bca7
com.amazonaws	aws-java-sdk-amplify	1.12.84		b72d076a785e3819adfb72196c8a73962860a6b3
com.amazonaws	aws-java-sdk-amplify	1.12.85		8c8421f31bd3eb13e8502c1308ca91df5d6e4dd8
com.amazonaws	aws-java-sdk-amplify	1.12.86		a7314f73d354b712a797ace19effe156494acaa7
com.amazonaws	aws-java-sdk-amplify	1.12.87		72de48bb73317b46a40b596a1c99d84a7b2d12e2
com.amazonaws	aws-java-sdk-amplify	1.12.88		5333d2f83a02e35d0f447608e0f97d691e73453a
com.amazonaws	aws-java-sdk-amplify	1.12.89		98097e10191f3ebaa3611e8230abfa0d7ffec81b
com.amazonaws	aws-java-sdk-amplify	1.12.9		f7d9c868a463fc1370ed72b3eee980db8ce4d4f2
com.amazonaws	aws-java-sdk-amplify	1.12.90		a5f2fa9b4658e5db9b493801ac18a3bc7e756559
com.amazonaws	aws-java-sdk-amplify	1.12.91		8f465bebe94748c0a56cedcab08c4e0b4772d548
com.amazonaws	aws-java-sdk-amplify	1.12.92		47d7c4c33ad210f6d3a59f706b19f79f13a8cff1
com.amazonaws	aws-java-sdk-amplify	1.12.93		7da7727468fffeb340e84a0aba3018cb8f278ce3
com.amazonaws	aws-java-sdk-amplify	1.12.94		1586146ea7de0e210db99d7b07c44025c35fa117
com.amazonaws	aws-java-sdk-amplify	1.12.95		6314bbc43bbc8d9631f32110f06207652322dca1
com.amazonaws	aws-java-sdk-amplify	1.12.96		73766fed176d2c91da5d3e0933065622fa5770f0
com.amazonaws	aws-java-sdk-amplify	1.12.97		84dacfdc21026d5a4d5106ba458fc80d04bfb4cb
com.amazonaws	aws-java-sdk-amplify	1.12.98		0013dea6025fed136674c6ebbfbbbc5aff3fdbc4
com.amazonaws	aws-java-sdk-amplify	1.12.99		06fbc1c388594cba5d49c17de373d2b45eec3721
com.anrisoftware.anlopencl	anlopencl-jme3-app-model	0.0.3		b754bfd5616c97c36fe001c4ab4bcf340bc36095
com.anrisoftware.anlopencl	anlopencl-jme3-app-model	0.0.5		225e0059443338f1030443b4e55bebe156f48936
com.anrisoftware.anlopencl	anlopencl-jme3-app-model	0.1.0		1d606e2ee5bfaa42b4e20f3f7f3a32f92fc0a514
com.discord4j	discord-json-encoding	1.5.12		6f51850067017dc4a5667e5018ae6709f99e3193
com.discord4j	discord-json-encoding	1.5.13		fd1fb75941b61158e6bd05c0a6e00580887e439d
com.discord4j	discord-json-encoding	1.5.14		03c34cc3b85fd29babd3713319dbde66d4cecedf
com.discord4j	discord-json-encoding	1.5.15		86fa22c775635958f8aa67ab93416a12829eeb34
com.discord4j	discord-json-encoding	1.5.16		dd2d01a41a1cb6430cdafa8fc660682207fb6507
com.discord4j	discord-json-encoding	1.6.10		158a5d5b1c802fc8e2400ecd1ca1be112aa1caad
com.discord4j	discord-json-encoding	1.6.11		0d54c517cb27be0afbbeba8cf9a1e566f56d865e
com.discord4j	discord-json-encoding	1.6.12		8d55bb2bcb7b63f11e78ce7625764477338ac4bd
com.discord4j	discord-json-encoding	1.6.13		e4487215a35e36c9f63dcbae44783aa07f3d7a64
com.discord4j	discord-json-encoding	1.6.14		fd25125a4e58cc6cdcd846f3197d07af9339886c
com.discord4j	discord-json-encoding	1.6.15		df3cb321344a948602dd9ef1d799cf049d469d5c
com.discord4j	discord-json-encoding	1.6.16		51c98e6b55dd649a02318853c589b098665ac8ed
com.discord4j	discord-json-encoding	1.6.17		abf462e6c78711c5f3f284f44a3d916131131529
com.discord4j	discord-json-encoding	1.6.18		3527dea74d9c59420767d4ba1fa8039ff5cc982b
com.discord4j	discord-json-encoding	1.6.19		f23de8069dd7da5f58b51d90b0e7475a9dfd031d
com.discord4j	discord-json-encoding	1.6.20		e94d5a858756e4e708a1d2eb00ec9ff0773645bd
com.discord4j	discord-json-encoding	1.6.21		5966092032094a1edb0e210cf872a3b17cc7bb1a
com.discord4j	discord-json-encoding	1.6.22		5ce58cb4a436dc9eb09fd8b1acc95d74ed972233
com.discord4j	discord-json-encoding	1.6.23		d51237bd4bd59bb6c80a651757a7c012f2b91f65
com.discord4j	discord-json-encoding	1.6.24		5eb872ab239a229311ff70547f295cbcbdb428f5
com.discord4j	discord-json-encoding	1.6.25		3b736b6a7f5683c9a3882687e6bd754d6f94d7aa
com.discord4j	discord-json-encoding	1.6.26		6c9b5a8aaa362c07cd81563dd8bfb79ece19afc8
com.discord4j	discord-json-encoding	1.6.5		abff816de4b68ee9292174af0cff78582ebd11ae
com.discord4j	discord-json-encoding	1.6.6		e660baccda5a3067a4a65e8c4d83994b1e9776ab
com.discord4j	discord-json-encoding	1.6.7		b32dde39fe3ea0e4d92f5b097959b90c5addf09e
com.discord4j	discord-json-encoding	1.6.8		bdad160066b85d9cfeb57d8cb5666249f7c4becd
com.discord4j	discord-json-encoding	1.6.9		a1136839b0e34ac94585feb3db943d66bf2820cd
com.discord4j	discord-json-encoding	1.7.0		f2eb8f3b88c6c9fd408fdbada72d401d0d00eb3b
com.discord4j	discord-json-encoding	1.7.1		6fbf962febb041da24f3979cf3018ac3fba3c785
com.discord4j	discord-json-encoding	1.7.10		492023ed04dff81507d189906de3da172af26459
com.discord4j	discord-json-encoding	1.7.11		8a1e3e0301eb3b663ef90fb52555dbc05c8ff0b0
com.discord4j	discord-json-encoding	1.7.12		09cb16130b60bf4693b7d4d64b2b4f29b90904e5
com.discord4j	discord-json-encoding	1.7.13		43f68d57377647112418e2af776a3cc3bfd593e9
com.discord4j	discord-json-encoding	1.7.14		5792959ebc369b7fe5966fd4e05ef636417ba68f
com.discord4j	discord-json-encoding	1.7.15		25383bbf3de80ed0750fbf2667b4626ad5ebdd1a
com.discord4j	discord-json-encoding	1.7.3		674f0eab884b9740c7973353dfb2a4e661ce7969
com.discord4j	discord-json-encoding	1.7.4		14aa63efb3929139e8cf30b5c69d3a407577a9bf
com.discord4j	discord-json-encoding	1.7.5		b4dc375a9493c1e5fefba8aef5dc14112e277f2f
com.discord4j	discord-json-encoding	1.7.6		39cfe767722edc5cad16602e509f70b0122fb547
com.discord4j	discord-json-encoding	1.7.7		14785d20e30ffd4e8e7bca7025941b0b20767f72
com.discord4j	discord-json-encoding	1.7.8		3271b343c231adf4d0ab7dcd9a66e1ee2327b89c
com.discord4j	discord-json-encoding	1.7.9		ac9a52e1d1d399593c7282a8202105e28e838ee0
com.disneystreaming.smithy	aws-license-manager-spec	2023.02.09		67113331a915301914ddddd63addda1a19be2aa7
com.disneystreaming.smithy	aws-license-manager-spec	2023.02.10		1e1e58f6662b6b65dd13571c38e28a733d8fdb33
com.disneystreaming.smithy	aws-license-manager-spec	2023.09.22		5e19aece56500cbe3a84a333cbeabbf04e1b016e
com.disneystreaming.smithy	aws-license-manager-spec	2023.14.24		d9560d28f6de330e57c16fff56ba3df8d2114c83
com.disneystreaming.smithy	aws-license-manager-spec	2023.22.04		91fb3ee17c2427600040b09ecf2b1e87d73ef852
com.disneystreaming.smithy	aws-license-manager-spec	2023.22.13		d35c9e41d53485623219c8b1b4f82bdc8a94497f
com.disneystreaming.smithy	aws-license-manager-spec	2023.23.06		b3c493df6055e43c971931f0687bb0f73e43c474
com.disneystreaming.smithy	aws-license-manager-spec	2023.23.30		80be16805bbf5c2d8463cae7111b4dcfadaa38ea
com.disneystreaming.smithy	aws-license-manager-spec	2025.03.31		a30f30cf8131daa29b1aaa873f1a2c9249f0075e
com.disneystreaming.smithy	aws-license-manager-spec	2025.04.08		f3c98cee5ec40f17ce6ef2fec46faf653760cf15
com.github.ebaydatameta	scala-pii-2.11	1.0.0		4a00ebbea34f04f9a6900bc10a15bb386b92c4ea
com.github.eidien	mvpAndroid	1.0.0		N/A
com.github.zyndev	hebe	1.1		0ee0e0d7ed6e45051ee0be344ca118655d20cf3c
com.github.zyndev	hebe	1.1.1		3ff86394a183b030cd88d3ee9eab44e8371b150e
com.google.appengine	endpoints-framework	2.2.3		b2bbf35780d1d01def4e5deb2a74eaca1bffeccc
com.google.appengine	endpoints-framework	2.2.4		1a627b870ba5c30f86bd0ab1ebe460083ef5a03c
com.google.appengine	endpoints-framework	2.2.5		a938f98c1db6fafec33ebcfc0dda23155ecc6e26
com.google.appengine	endpoints-framework	2.2.6		d7b80f839c929d8b6f1481bbee6aa9444e79ce3e
com.google.appengine	endpoints-framework	2.2.7		05659c8a29d49fc039015181bad2419c73e36579
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	0.0.1		1fe58b5ed91624046e1b8678c1591a90365375fd
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.1.0		86242e7169fc5465dd5f2541c892e004ed730072
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.1.1		cfa852aabf39515cf6a018b4c96ebec5cec53dd2
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.1.2		eb7ae4eaa1103457665cf5bdb4093edd979f6123
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.1.3		0467bde37af6430c2f0908cc7af445dc0c2dc70d
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.3.0		bf22c260756ed389e07987e6d5fb0824a03b6b04
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.3.1		a389f1d52f848740672196bd7ba10cb1256c5e02
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.3.2		2960dae705c4a94c07e3a3fe7bdda6bc017ad804
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.3.3		bcddff4527db9fcd1fcd0d6b7308acdc4fa2d7b5
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.3.5		30f966cbbf6425060d745c4c5fab4e211132acb0
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	1.3.6		71a9082c38584c4412f58108f3a960d45448b4ef
com.huaweicloud.dubbo-servicecomb	dubbo-servicecomb-config-center-client	2.0.0-2.6.x		c460beb8ce83df97ac0ce1a066522c3607f7b9ba
com.julienarzul	basemvp	1.0.0		N/A
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	1.0.0		1b9611534db2093b7ea015b8ee54914b4e916ede
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	10.0.0		55c12496ccdfad2edefc6ab13afcc22f4f5b1fdf
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	10.0.1		ebc30f0e0ea37bb3555eb3924469fd2dfa8ec7bd
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	11.0.0		d10019bdc5f20e240fcd9fa305dd4d67fb1abce5
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	12.0.0		18049e3993c460f17405767e51b2ce57834cd479
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	12.0.1		f5e449c73426909687ddc191982f20c2132f6f10
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	12.1.0		d69fd15d219a6b3552af272f4f0d22891c2ec8d1
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	12.1.1		1e508dbd040d38a8f8fc793bc698482e3ec7be46
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	12.1.2		06099f771fb8d81b69eb2956565bd07ed1fa12d0
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	12.2.0		c1fd8f7789a5f12f292535b8eb735388d0c1efbf
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	13.0.0		9f03c378f92edb8864de3546210fff738278ed5c
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	13.0.1		362c361173bfc5d11979d8ababa44222dd5dd07d
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	13.0.2		2835fb0e8c1b573d8707df768ffd2c3fa4580189
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	14.0.0		8f522a5fb37205c687dead121bd5cfedff77300a
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.0.0		4972cef63692396a87350c1dd035ccd03eb5f334
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.0.1		fbd7159d1c4c72fe0321588347a94abaf2fd4fb2
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.0.2		b59bfb736266bf8d7b17eecf73846929d1b65f3f
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.0		e002bc54d60609daba505e44d55ca48f6bedd06c
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.1		e5f01cad6846a0113b77bde9e650b84111cac30b
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.10		5f4f7e8311c9841fc6deb2e1802d5ba3818de2d4
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.11		582633b1094c9dbd02b12f613db22dc7a0ef818e
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.12		b627ed1165564dab61996a29de532e29953750bc
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.2		013ef49e7ef77fdc440f523643951d91320d577f
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.3		f8d121d383f64e2d18e9cee8ecdf95e42225372e
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.4		12ca834fc3d52f26424f4e1c11c642b93d78f813
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.5		6afa496d4ea58d0fa0ac4a156bd0757922c7a8bf
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.6		c08519e0efea4a7565f1383951c9602f647421ff
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.7		e96603ae45878a6e0e4bf2b1f996e4843096037c
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.8		31f17448b5cb1534b2703e430812d1c5394c3937
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	2.1.9		5e18215e016cede04a4da1010f1ad1f28f11e85d
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.0		b2d72132c7ed2cbd7940a0ce6c3d0ff7d46d7fe1
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.1		41b4720d217b9eb0a321ed4f0aae01a986f791ca
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.10		a6bb4950e994891c44f9e2e7c9a67ac4394c13c5
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.11		06c16b28e7eb4d1e81273c06f1e2fcfce65001f1
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.12		51ded1f0083330466e1f046f2cc91cdf44282212
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.13		d89f2448cc390c7dd9849b6543f6a068361c6bdd
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.14		b206fc6ad14b55ea5b70fd9751f56995c3466ae7
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.15		c493386ef85dea8093a9533eec56e486c303904b
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.16		c6acebe2419926b1cc84e35afd9a5e6b2fe96ff5
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.17		22bda4dcc9166a7e7ddc10a7bc2e946a6eda0a90
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.2		02af0a1fda05c6c412ff80dd6d256b02c1734418
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.3		ef34b5b48940a9deea3dcdcda3165ce168f99950
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.4		7b9df5214f61341aea8562cbe551349b6a70abba
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.5		6a1beb9a0748deaf8be5a8aea08e08c872444a18
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.6		9776ca9f37971afd206a568b1d2c4f509ac386eb
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.7		ee688b5401b20bdc9b7c8cb7d8192e26c8b2fb6a
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.8		80dc0ae501e1c9134e93ff503573f474c8396f7e
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	3.0.9		dfb4556df50b9b89c4283810ff9df47ead6f1dd9
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.0		4cef3a374d0aae5eed0c29d1dfa5f8793e14087e
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.1		b36079dc5303fe605b6f60d4a333f6bedd65ec83
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.10		c299c8c8c56fa9bd0395f8984a7049521ac6d0f1
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.2		a46b823eedbca6dd757e7ddebacb2fc820cd3b3c
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.3		fbf3a963ab91f6b4b06e43dcb6f71e6cc2914d58
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.4		4aa82e9920668b37a9d92478a08b1c5110bca5b9
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.5		33e10134460a0d4af4812120f9336416c6acbee3
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.6		f12f74310ba370da19d7da947916fce0019e2330
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.7		e98c8a1d362e0906de6aba117cf0f3be80c8ce0b
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.8		1247c985b481d81bfc8c1da81c693e01afcf06a5
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	4.0.9		73375e9baeb730d89c8570bccec962987af1824a
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.0.0		27889e7a16e130daf014527b3dcd2d29bfe3bd30
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.1.0		4d1eaca9c63cb081302b307137c37bbe65b5f65f
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.1.1		8068a7cc513231e0304c3c7e0e04ed9498be980f
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.1.2		5a20ab592c257970f84da3438d1458fc178bce37
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.1.3		829c299739e3af2a2c1f19abc191c165da5307fc
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.2.0		e6c43780c67b2333f6c8b580e7c46b6140ea1c0f
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.2.1		43e97e434a6542222ff5d059710402dfdf59dcda
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.3.0		da31f849ae0fef7038e09396de4fd130dd163402
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.3.1		d5186d60d12412dee43dfc3571dbc73a5c5e88b3
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.3.2		17933a465dda998943985ef7031138f6e51655cd
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.3.3		cdfca91768373a575860592b0733e5df9eca985a
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.3.4		cf47b8c67a0333d652e6688262d22dbeb416897b
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.3.5		f7379c6854df72c6d277d06ed86c6c401459fa1b
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.3.6		7ba6c4c0aec742908f3f93b20dcbb5c6f5e31eda
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.3.7		930741f99f6c2db32f52ae1ca95aa17f77bbb48e
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	5.3.8		9238837f1d15574a635e317499ed69a2f3f3f7e6
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	6.0.0		5f3fb9f9cfc286c996f04fe103ac46e136494069
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	6.0.1		cc799066d3e722c966d6eb4c869bcda8a72b6af4
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	6.0.2		a45963645f45d87bf506e1215c8c97f6262a9c77
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	6.0.3		db231fccfafac33d166023ad84384b925befa58d
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	6.0.4		8b4f3a55c43e9235342f05964cf0fbc5af9255b0
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	7.0.0		fbc81f8e93ed89143e4fc91608c19b083ba4cf81
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	7.0.1		6b49323c4fd97ee1a89348cacd8e564fd854172e
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	7.0.2		8deb1e8071a86878fd3456a093e2e734fa62d990
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	7.1.0		c3912de3356cc71903cbc33991b61b5096905cf6
com.liferay	com.liferay.portal.workflow.kaleo.definition.api	8.0.0		8c8cc847f77c7426571325d48ad8a1ca5606cc3c
