app.cash.copper	copper-flow	1.0.0		N/A
me.dmdev.premo	premo-saver-json-jvm	1.0.0-alpha.12		7e372d37164bf47fdc948ee388bd6f2a65ccc25e
me.dmdev.premo	premo-saver-json-jvm	1.0.0-alpha.13		46077401741667c167d89c6b5595f3f0d06b6a2c
me.dmdev.premo	premo-saver-json-jvm	1.0.0-alpha.14		46077401741667c167d89c6b5595f3f0d06b6a2c
me.dmdev.premo	premo-saver-json-jvm	1.0.0-alpha.15		46077401741667c167d89c6b5595f3f0d06b6a2c
net.java.dev.fuse	fuse-swing	0.4		bc95490de8852475e4d2e73133e0a1941bc89d47
net.oneandone.maven.summon	extension	4.0.0		f63b98a0ab8fcafb41ba9c1b60b9f4fd0cbe87c0
opensymphony	xwork-tiger-src	1.1		4c62e506325334f31666235b1378e95a9109809c
opensymphony	xwork-tiger-src	1.1.1		d7116143e4ef008b1a769fd1b47ccfd9b71b4b59
opensymphony	xwork-tiger-src	1.1.3		46adf57c33755f1145788a5d95ec2594de260c11
opensymphony	xwork-tiger-src	1.2		6ba0256c5f5e2ec05b450b85d15a768ab8ff511e
opensymphony	xwork-tiger-src	1.2.1		f9556905f7320b8c60706bac6a89fe0f970fc6aa
opensymphony	xwork-tiger-src	1.2.2		2ff76f3144cc18ca2f04a70807a4d0043f9d6274
opensymphony	xwork-tiger-src	1.2.3		73809e6b72383b8c1aad21b6a067266e8094df40
opensymphony	xwork-tiger-src	2.0-beta-1		6b5a3d21a431be54ee7d84f0192c953c9b99eebe
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.0.0-CR2		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.0.0-CR3		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.0.0-M6		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.0.0-M7		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.0.1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	1.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.13.1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.13.2		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.13.3		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.7.1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.7.2		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.8.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	2.9.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.0.0-RC1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.0.0-RC2		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.15.1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.15.2		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.15.3		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.17.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.18.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.19.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.2.2		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.2.3		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.20.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.22.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.8.2		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.8.3		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.8.4		N/A
org.apache.camel.quarkus	camel-quarkus-google-sheets-parent	3.9.0		N/A
org.apache.directmemory	directmemory-msgpack	0.1-incubating		4e9a16fea1a14040337851b066838d88c4267d3e
org.apache.directmemory	directmemory-msgpack	0.2		7052d602d8e4fcd3179431cfbb86ca551ca20036
org.apereo.cas	cas-mgmt-core-configuration	6.0.0-RC3		e1702d5d79ce75be06872618b56c0bb9a729788a
org.apereo.cas	cas-mgmt-core-configuration	6.0.0-RC3	resources	d07c909c733c37ad588df9611b01f7b4d6405647
org.codehaus.sonar	sonar-search	4.5		4cca54dd07583251e88ae577a5f3b16aff898b6a
org.codehaus.sonar	sonar-search	4.5-RC1		7fb37178017750ca6f8fcc6e070cf932a24bb332
org.codehaus.sonar	sonar-search	4.5-RC2		18b0ecb4b6173223623b17c6e867ad98d41f502b
org.codehaus.sonar	sonar-search	4.5-RC3		f17afe3757fdf0bfcda64555d311de33d2600331
org.codehaus.sonar	sonar-search	4.5.1		fc0407eec3eb7b8cf5ce99a61a9fa09667a9f24c
org.codehaus.sonar	sonar-search	4.5.1-RC1		ae6fe296b2bb8f29c57f691595f49a93ddb80fb8
org.codehaus.sonar	sonar-search	4.5.2		4c2767d385eef55bb4e4b22191e2571d99264e01
org.codehaus.sonar	sonar-search	4.5.3		3def6ed3904f1f7fc44678cfa72e1a0326519a67
org.codehaus.sonar	sonar-search	4.5.4		d5512b0d3e22004de926052445b0f7b9f631562b
org.codehaus.sonar	sonar-search	4.5.5		98543e0fc9246f6fc3e744bfac38c64eb3e4cf7c
org.codehaus.sonar	sonar-search	4.5.6		c6c9810a2803efa8934c9b613f70befd5d1b8e8c
org.codehaus.sonar	sonar-search	4.5.7		a5ed3da521b0e6554d92aacdf8a52c992f0b6531
org.codehaus.sonar	sonar-search	5.0		8a28ebaf549c8d92a56f45a597a1253edd92949f
org.codehaus.sonar	sonar-search	5.0-RC1		60311aa74e759c6802961e160fb43bf039c168ca
org.codehaus.sonar	sonar-search	5.0-RC2		be87d372b43f506c65ae3180e5c9350ce6eea763
org.codehaus.sonar	sonar-search	5.0-RC3		7f24034a0c9fbcc68e43d0b487c8f0f2ab80b5da
org.codehaus.sonar	sonar-search	5.0.1		8987b1b736b9b0bd17e16ad280d29d27e5a53387
org.codehaus.sonar	sonar-search	5.1		e5fd6aa93621f5445aa5f1d8a2f4965af871e369
org.codehaus.sonar	sonar-search	5.1-RC1		b6619fda4fc7504a175e0293f5b15b6ca6ff981e
org.codehaus.sonar	sonar-search	5.1-RC2		f884df6080437a2e5e30e327f2087567526cdefe
org.eclipse.neoscada.protocols	org.eclipse.scada.protocol.ngp.generator	0.1.0		b9016876b45bc99b171e81e78f6b2dafbc09b30f
org.fusesource.fabric.fabric-examples	fabric-cxf-demo-server	7.0.0.fuse-061		9a8604c5588947cfd3eb248a063b0eb6b304a52f
org.fusesource.fabric.fabric-examples	fabric-cxf-demo-server	7.0.1.fuse-084		5f7770333bb86cccceb94eee739b0b92cda0eb1a
org.fusesource.fabric.fabric-examples	fabric-cxf-demo-server	7.0.2.fuse-097		04da5c9e960d4a4d8074fdbbb053db41c7c74d66
org.fusesource.fabric.fabric-examples	fabric-cxf-demo-server	7.1.0.fuse-014		20edb2e03595aa4b67f9c3b7d60ab0900ed79d55
org.hiforce.lattice	lattice-load-config-res	1.0.10		a11a49ed9fe2ed160b9571139d9fbc9174eca8f0
org.hiforce.lattice	lattice-load-config-res	1.0.10.1		9bb12ae9aa1d98bfc10ebee158a2acb3982d084a
org.hiforce.lattice	lattice-load-config-res	1.0.10.2		b16fbd51d7b94f2d97ac913e1d260d8b60464ba0
org.hiforce.lattice	lattice-load-config-res	1.0.11		68d6324763ea411e107b79a516b705737fb60d9d
org.hiforce.lattice	lattice-load-config-res	1.0.11.1		ee2db0fb4215f4b9bc864ac5fb1c0dff6ddebb1b
org.hiforce.lattice	lattice-load-config-res	1.0.11.2		48813a9e7cab1f24ea8d1647e8d1f153befb3cdf
org.hiforce.lattice	lattice-load-config-res	1.0.12		7b7b472ba86cb22a5475d4e9e728dc4056d71516
org.hiforce.lattice	lattice-load-config-res	1.0.12.1		455fa0f09e079f771100a97bd879af6354598f01
org.hiforce.lattice	lattice-load-config-res	1.0.12.3		7ed617f78ecb63081ef9f6d56ec89d1a41384471
org.hiforce.lattice	lattice-load-config-res	1.0.13		84e76adde298cbadf43f3504172753a842f26bb8
org.hiforce.lattice	lattice-load-config-res	1.0.13.2		b57517bbe831c73a2c3d1a08d8c71e69eaedc773
org.hiforce.lattice	lattice-load-config-res	1.0.14		6fbc97f87a9affeb2f924a38b787bd54e6abf585
org.hiforce.lattice	lattice-load-config-res	1.0.14.1		7191bc75634b359b99a3c1a7e9b0b60b5076116e
org.hiforce.lattice	lattice-load-config-res	1.0.15		c249d6d29d55ed1b437f65d5df177c10c499acf4
org.hiforce.lattice	lattice-load-config-res	1.0.15.1		bbfb6521f056768401f5cb06d61c8224f0544324
org.hiforce.lattice	lattice-load-config-res	1.0.16		11f0d925ede3413ff8b89df414f220f7c7bcdf1b
org.hiforce.lattice	lattice-load-config-res	1.0.17		010ec5eb2372637e5cbf8f986d1440be032c34db
org.hiforce.lattice	lattice-load-config-res	1.0.18		22c2e90a37c0454014b3dab142c8b28c8b01fc9c
org.hiforce.lattice	lattice-load-config-res	1.0.18.1		0e927fdfd61f367d19c987fd4369083714a13673
org.hiforce.lattice	lattice-load-config-res	1.0.18.3		96967d3da036cea61937ffd21b204c6fe8123005
org.hiforce.lattice	lattice-load-config-res	1.0.18.5		f087033502fd70ed8f8157fb30cdcbcfa34d79fd
org.hiforce.lattice	lattice-load-config-res	1.0.18.7		4df6f40ce7c9592fffec12114f6dc599858dac28
org.hiforce.lattice	lattice-load-config-res	1.0.19		8eceb8b845e5efd77cb4a3be3168208cad76f29b
org.hiforce.lattice	lattice-load-config-res	1.0.5		498077400ea9ee106c3f062f8452fab9c5e108f0
org.hiforce.lattice	lattice-load-config-res	1.0.6		78913473d1324c6fd3450b948974f5f03398f49b
org.hiforce.lattice	lattice-load-config-res	1.0.7		eba66dc2cbb9190e6d7bb195af1d1f5e1745e0b2
org.hiforce.lattice	lattice-load-config-res	1.0.7.1		dafe96ea7408e9860aa3fd53dfb777b84b70f2e6
org.hiforce.lattice	lattice-load-config-res	1.0.8		dfc185a613ebc23ca91b3d88f066f017e2ffebcd
org.hiforce.lattice	lattice-load-config-res	1.0.8.1		976882675031e858579eaee6a88fc9a11814f04a
org.hiforce.lattice	lattice-load-config-res	1.0.8.2		32c843b93af47d13cca44e46c0f6678f26c5dd2f
org.hiforce.lattice	lattice-load-config-res	1.0.8.3		e79afd57fa0ed9309394cc46477044a2947f8461
org.hiforce.lattice	lattice-load-config-res	1.0.9		523f9deea387f351289c0fb9ef488023763d634d
org.hiforce.lattice	lattice-load-config-res	1.0.9.1		26ed31f636ff59b11d972b50f4ba6170544793a6
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.0.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.0.0	metadata	a342c953fbf0cbaa7ec7a140cb9cb16453ea3853
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.0.0-RC2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.0.0-RC2	metadata	d74531fa08362e375a81e9705075ffd9e32c1f36
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.0.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.0.1	metadata	94d2af9bd50bbc04011ec748a3a30ea6df0359f4
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.1.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.1.0	metadata	c19b247c46bb1123b0403d9dac9c1603f23461dd
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.1.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.1.0-RC	metadata	a30771312b01b806cdc8e6c7b02b8948f3344b4d
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.2.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.2.0	metadata	01deeaac3b2eea4eb22ac0a84c3269c487ee2dfb
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.2.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.2.1	metadata	a4bbcafd4adc488706ad56e93b9136f2e9973a54
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.2.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.2.2	metadata	000299eb8f9543b9d16a01942d90dabcfd443997
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.0	metadata	b92e2237a31482ba097c5fb21a2516f8d44bc705
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.0-RC	metadata	77296efa62e72931fd309ba2967e07068b7d2a74
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.1	metadata	c97f7b7f8aea4348abdedaaa8aa5fac0621c6874
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.2	metadata	73e32dbbd6bae649eb2ba2d2704a0171d27a4388
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.3.3	metadata	36b3b5542bab3f28e93e5b91a021916ed86be0c7
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.4.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.4.0	metadata	4471584b5b1e17926e36a6a006d5b94e5b191c06
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.4.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.4.0-RC	metadata	64867cb3b9f6ee9f5f5061ea254a4e7f4c39070e
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.4.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.4.1	metadata	9dc1d4b68fab4bf57980cc7e6e7547e0e1825512
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.5.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.5.0	metadata	e5eddf678b8c0e9406e12f9d4be830464b0a7614
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.5.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.5.0-RC	metadata	dfbc30cb1f9514f1a3f14cc4310f3a7626cb39c6
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.5.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.5.1	metadata	9e0e3194e224c0f5e7f2bfd30e6ce46e50018359
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.0	metadata	0df45815e933dd9d8c6b807a938a84aeb395f7ae
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.0-RC	metadata	71b605e810d81751314cf0104b0827c724377239
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.1	metadata	341c50b33d35a308e9e89462f59f44ea62e755f1
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.2	metadata	2cca7ac0aadf0e8f77c1c64736a8dc5d8de27179
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.6.3	metadata	d897c204d55ff7990aa4bec650b168a8b11e8270
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.0	metadata	0d49b0e92fd96ac7d5273fb8320c513ae23321ff
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.0-RC	metadata	be04994d121cef30bbee28e230678e83c9c20aa7
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.1	metadata	25d5bf494667e1c01b6d55af91b571aea0a50f22
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.2	metadata	8d020716b1de351bd25d3f8e38856b4bf569e6f3
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.7.3	metadata	cf721690399121dbe3c197e5a07d0a220cf02624
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.8.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.8.0	metadata	78fcd4e94aad9eaecbcc7ef3a5275567b1f800fd
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.8.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.8.0-RC	metadata	9a6f2c98841501c4fa3a0867b49f540e8b331c4e
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.8.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-tvosx64	1.8.1	metadata	8784ab901daf704f12e942a86d3623d5a9f7eb82
org.joinfaces	omnifaces1-spring-boot-starter	3.1.0		0ce005b0813dd4bf3358ba6f4852f5ee7cf28b13
org.joinfaces	omnifaces1-spring-boot-starter	3.1.1		952f9ead8e80c1982c3ad9ea426124cf44ea39fc
org.joinfaces	omnifaces1-spring-boot-starter	3.2.0		5794400e099ad925424c20feabd282d19fa71a7a
org.joinfaces	omnifaces1-spring-boot-starter	3.2.1		a1344f1bb1d325357318838d5d15067f3a21731b
org.joinfaces	omnifaces1-spring-boot-starter	3.2.2		8f30ae748e44dc725b3e0827b3baa267b19efcc5
org.joinfaces	omnifaces1-spring-boot-starter	3.2.3		56106dcd4bd5d6c8ffc093128b7516a11ff44bf7
org.joinfaces	omnifaces1-spring-boot-starter	3.2.4		3a96db901b57ddd4b5480a7bfff5bbfc225e266c
org.joinfaces	omnifaces1-spring-boot-starter	3.2.5		72e320c288b8ad0c73899e28b9099740674c915b
org.joinfaces	omnifaces1-spring-boot-starter	3.2.6		161f4405350f7bb7e582c2a75ba91f006bdd7a37
org.joinfaces	omnifaces1-spring-boot-starter	3.3.0-rc1		dd502453e9f2653f8e6b2be359dc3cb1e43a0b2e
org.joinfaces	omnifaces1-spring-boot-starter	3.3.0-rc2		702486dc4e18ec7d7acbb5337abf71bc2db64032
org.joinfaces	omnifaces1-spring-boot-starter	3.3.0-rc4		cffbcc3ae98ff27e40c788deccb32eb9c7e2bd19
org.joinfaces	omnifaces1-spring-boot-starter	3.3.0-rc5		ccd4875c8e85e037a96253598dead143a912045e
org.joinfaces	omnifaces1-spring-boot-starter	4.0.0		b9f5ed549e2770b92a16627f5fdbe6ae12c8a3bd
org.joinfaces	omnifaces1-spring-boot-starter	4.0.1		fd12313cb98ee84b12b3d0b41e2a0e2aba1408a6
org.joinfaces	omnifaces1-spring-boot-starter	4.0.11		e0b0f748342f2d1060715cc6170b6d4e719de496
org.joinfaces	omnifaces1-spring-boot-starter	4.0.12		f5941c807bee77b8abe13d5f53861d6232feeaea
org.joinfaces	omnifaces1-spring-boot-starter	4.0.2		7d30e1b0ccfe3d393c1de637355e160d9bf15e86
org.joinfaces	omnifaces1-spring-boot-starter	4.0.3		cd13e7952eab66e0562b5c2d513c0fffb12ce10c
org.joinfaces	omnifaces1-spring-boot-starter	4.0.4		600eb277dd01f2658c232ead534a49ac88028631
org.joinfaces	omnifaces1-spring-boot-starter	4.0.5		ed6fb607f1aab9dcd014188e9b1ff4b3a30e9665
org.joinfaces	omnifaces1-spring-boot-starter	4.0.6		63b5151cf31472c63e3092286be369de87eb444b
org.joinfaces	omnifaces1-spring-boot-starter	4.0.7		fe44642287153f3bc69645ed0590d8a688ae1408
org.joinfaces	omnifaces1-spring-boot-starter	4.0.8		d1ea54217dafe4da8363c45ce4f38b15287c11fd
org.joinfaces	omnifaces1-spring-boot-starter	4.0.9		30d40f28ba188b9320cb28442382bfc79106ba3d
org.joinfaces	omnifaces1-spring-boot-starter	4.1.0-m1		73d86150dcd22fcfa7ef31c08b6e3e2359973363
org.joinfaces	omnifaces1-spring-boot-starter	4.1.0-m2		153dabbadf8bc1e9848b22edb17a7203d52cef2f
org.joinfaces	omnifaces1-spring-boot-starter	4.1.0-m3		91a487089324471d8b5da6d7fc3a255222b7e654
org.joinfaces	omnifaces1-spring-boot-starter	4.1.0-m4		9c16d5c27a4dd74f46b96b125c2dd797338bc84d
org.joinfaces	omnifaces1-spring-boot-starter	4.1.0-m5		bcea74f9d8120dbb9437cc82c81c1b9d6ea472ef
org.joinfaces	omnifaces1-spring-boot-starter	4.1.0-rc1		c2f1ae4287c31d6163687fd0beb8a15b70c8f430
org.joinfaces	omnifaces1-spring-boot-starter	4.1.1		180b6fa1ae855ae43f3bef79793133adb5f9ac9b
org.joinfaces	omnifaces1-spring-boot-starter	4.1.10		ac0b219564aa0e9926ca7496afc070911acd227a
org.joinfaces	omnifaces1-spring-boot-starter	4.1.11		e34702957467ca07b1b56695e2fcf4ce1e452dd1
org.joinfaces	omnifaces1-spring-boot-starter	4.1.13		14a2dae0e258e2c48ce2aaea59cff7e70c766dfb
org.joinfaces	omnifaces1-spring-boot-starter	4.1.2		8e677b8d97dc6290ab6e148df02747a7c0fd5be3
org.joinfaces	omnifaces1-spring-boot-starter	4.1.4		91545d5cc3209652c6c39fe10718b738638a71f0
org.joinfaces	omnifaces1-spring-boot-starter	4.1.5		7e15108ffe73ab691f9043a8c68504fd5b88e19c
org.joinfaces	omnifaces1-spring-boot-starter	4.1.9		8d688f5e2d0ddb156aae1527f3d26b054c73cc6b
org.joinfaces	omnifaces1-spring-boot-starter	4.3.0		a8946ac06fcbe874677829cf36a3fe215f1caea5
org.joinfaces	omnifaces1-spring-boot-starter	4.3.10		cd2d7a3c451c7fcef5488c5702abb82bf6b06464
org.joinfaces	omnifaces1-spring-boot-starter	4.3.11		ca97ff5807c46c94d1f5b974615d293c733fcc41
org.joinfaces	omnifaces1-spring-boot-starter	4.3.12		7bf7e00f95c664c99f2a01fc57fe00347c084ca0
org.joinfaces	omnifaces1-spring-boot-starter	4.3.2		5d4464072d60ae185be7f6a676243e5fe270d5ad
org.joinfaces	omnifaces1-spring-boot-starter	4.3.3		3f4e07f40ab79108b0476407b54e81c23b24fadd
org.joinfaces	omnifaces1-spring-boot-starter	4.3.4		1b508679cdbb7ca5563c9d01e612d6ec82a7b191
org.joinfaces	omnifaces1-spring-boot-starter	4.3.6		a8707d1a8c478802ab8cbba7df14789b7e070b0a
org.joinfaces	omnifaces1-spring-boot-starter	4.3.8		0a9f23dba0178aefc2c30c3a1c9500b8b367eaa2
org.joinfaces	omnifaces1-spring-boot-starter	4.3.9		d218b7e7ecbca433afe2d34cd5811903b10ea5ef
org.joinfaces	omnifaces1-spring-boot-starter	4.4.0-m3		981e9602fa2bd0511034d3fe69c15c73f51c6254
org.joinfaces	omnifaces1-spring-boot-starter	4.4.0-rc1		78d9fd350b4e57c3f5e26eff639094fecf5fd434
org.joinfaces	omnifaces1-spring-boot-starter	4.4.10		6340b83ecae475c1620653b1552a8e5ee66c6018
org.joinfaces	omnifaces1-spring-boot-starter	4.4.11		d4d9e030e0e4718555d4cbecdb2a7a1331a44ba4
org.joinfaces	omnifaces1-spring-boot-starter	4.4.12		aa3d3596e01376381076ac73779f8bc40c2dc1b1
