ai.swim	swim-java	3.10.0		2b44bef698d49a982d1754fd7782ef21a940f5ca
de.otto.edison	edison-metrics	0.48.0		cfe6faf663b63c9dae349b74ce44464593900a50
de.otto.edison	edison-metrics	0.49.0		a23660814c2a688368f3c7ae9be23b58c39e6f41
de.otto.edison	edison-metrics	0.49.1		074bfa4699b18a11d39ae7ebfdb06e7eea9d905a
de.otto.edison	edison-metrics	0.49.2		8c1ef9924f222c5ab10d164a00c97b96a1ec0fd8
de.otto.edison	edison-metrics	0.49.3		7ae7b8905a63c59efce4450f7a062a8857ae8c50
de.otto.edison	edison-metrics	0.49.4		a5aff1121b14d2ffa0c2c145364b4af7c22d6bee
de.otto.edison	edison-metrics	0.50.0		33c444d8f2d3c2caefc1ac8eb07cf285abcc1de7
de.otto.edison	edison-metrics	0.50.1		c3b537a528f2a2898514abadbe75f98e46c97524
de.otto.edison	edison-metrics	0.50.3		0e45ddd9168a7ae28cfcdd5c471c371d88e4c466
de.otto.edison	edison-metrics	0.51.0		9979f6101b78ab64f857f19a060c3c41e2d9b656
de.otto.edison	edison-metrics	0.51.1		339bc2ed97b51d21e9033105bb63f725e768b4cc
de.otto.edison	edison-metrics	0.52.0		c476ab4f5aeb435d9a492cfd1b409e16decd7602
de.otto.edison	edison-metrics	0.52.2		97e7d7ee32c2a64327311e52d9042179ff03e326
de.otto.edison	edison-metrics	0.52.3		a167d6b61f51dc72130e99e6cc90bab96804d3ee
de.otto.edison	edison-metrics	0.53.0		33e4bd084b665c2079bf821d7c7318c6fa2db420
de.otto.edison	edison-metrics	0.53.1		b83a8f8d8470be2a29061f9b651c4ab74f59d2cd
de.otto.edison	edison-metrics	0.54.0		2adf8eae5e9309fccece4a5a733aa2ff3d50fab5
de.otto.edison	edison-metrics	0.54.1		9814dab818240005ae7db727b5539b54233b23e9
de.otto.edison	edison-metrics	0.55.0		5ffc6f81a2ca20b438bb3b17c82efe24a2422490
de.otto.edison	edison-metrics	0.55.1		a598389907b492b222f91121b97d6a2c9bf8d25c
de.otto.edison	edison-metrics	0.55.2		714d28ef782f137938af252ca7a53a48a24039e9
de.otto.edison	edison-metrics	0.56.0		6c3c8210672d6bbadd929a1e49c41ed6f9681b67
de.otto.edison	edison-metrics	0.56.1		82a03812cc693d898d0f6e8b23d7f9561b568086
de.otto.edison	edison-metrics	0.56.2		59ad75341ce942a8f7f624cfd67a10c7061187fb
de.otto.edison	edison-metrics	0.56.3		98d991f2bf39b0a4a784b9d22b04646c061cd9e6
de.otto.edison	edison-metrics	0.57.0		4a3c5e54ea71b1822fb70d77624139af6b1879dc
de.otto.edison	edison-metrics	0.57.1		bfc4079fef396d008abbb10947ceca63c636e386
de.otto.edison	edison-metrics	0.57.2		587f1f673e520d591ffc019d680fb691b67077df
de.otto.edison	edison-metrics	0.58.0		9d6d72892379ffd83d26435d07a1204744333a32
de.otto.edison	edison-metrics	0.58.1		1a02f7f91a9083d429718dda93be76e7ca20a0ae
de.otto.edison	edison-metrics	0.59.0		9bcb304709fb75df62fb901a79094284fd0a78e6
de.otto.edison	edison-metrics	0.60.0		18835a93ae2ab7dcddabd8af36fcb79e6ec3f186
de.otto.edison	edison-metrics	0.61.0		df4fdaaaebfa8ad636c4f808bff43225c52caae2
de.otto.edison	edison-metrics	0.62.0		782012fe81239b98252b24d648f230d5717e2f7e
de.otto.edison	edison-metrics	0.63.0		59e02368545d23cc7d15d3d5ecfc7a7d7acc5bc9
de.otto.edison	edison-metrics	0.64.0		723320cef303ebb95f41c81f9fb1ac8faaedc95f
de.otto.edison	edison-metrics	0.65.0		085a2f44f19de71cfb76a72decf72aab9a97be45
de.otto.edison	edison-metrics	0.65.1		d5fcbbf3a735d7550076c9893e326421fa51fdcf
de.otto.edison	edison-metrics	0.66.0		17898f00c2e401c892fe01e909edc37fc730b27e
de.otto.edison	edison-metrics	0.66.1		452f31b5fee5d65f6038597fae624e770ac8265a
de.otto.edison	edison-metrics	0.66.2		bf1b79a30c862994e8dd19e833c227c1daf21ba4
de.otto.edison	edison-metrics	0.67.0		6f46eefd794771c027201a02dc65a94da1e37b46
de.otto.edison	edison-metrics	0.68.0		52555ea23417357ca3c82969ae9eddf865dfc84c
de.otto.edison	edison-metrics	0.68.1		2a9837ee170e9794175abd5b918e37bc9e0496b0
de.otto.edison	edison-metrics	0.69.0		6337a61f49370b209b0bcb096ec3874b7d542f65
de.otto.edison	edison-metrics	0.69.1		ff17ad6fe450f69a70956ffd9fbd1d736451bf01
de.otto.edison	edison-metrics	0.69.2		cb0dbf4b0fb648d1c90336b698959abcacdaae43
de.otto.edison	edison-metrics	0.70.0		f2224ee6226481e40f9a7000d0376ba73b0bec79
de.otto.edison	edison-metrics	0.71.0		726096f6e4a943d3d94193082b42bad2f195f1d1
de.otto.edison	edison-metrics	0.72.0		8953071ac147df0690c677e02a512f1fc073ea4b
de.otto.edison	edison-metrics	0.72.1		92fa5a989eea825de61a57d867b5214130c40ab6
de.otto.edison	edison-metrics	0.73.0		e088282afe2690ab25d63fd0bb295712047d5178
de.otto.edison	edison-metrics	0.74.0		ca251efb9b0abb5e96bca846d2540752d7cff176
de.otto.edison	edison-metrics	0.75.0		44d4d0d67a6b2c0c43fb5106627f302d9039afc2
de.otto.edison	edison-metrics	0.76.0		744873a3293082a7a91dc4cd06d3f05166c5b0be
de.otto.edison	edison-metrics	0.76.1		6bb66cf1cc596b1c94a16c5ac1f699fba5f837f1
de.otto.edison	edison-metrics	0.77.0		e7b4c99a3ef458971a1b3fd6d80ad68d0b7e3326
de.otto.edison	edison-metrics	0.78.0		9e9d3ae9d0709ca111d9ec2addd5e8d06535d981
de.otto.edison	edison-metrics	0.79.0		95076b9c31351f90e8e349137d55d296e26136d0
de.otto.edison	edison-metrics	0.79.1		da28c35c673c052047f1c2a1efeff0005bd56322
de.otto.edison	edison-metrics	0.79.2		7f743d0a788f37258182430e892ab13808a468c4
de.otto.edison	edison-metrics	0.79.3		31bb351c9c3da31b1c0b8e2512a132b7e36b25ad
de.otto.edison	edison-metrics	0.80.0		86ddf2a6af35d75c14fa8433e6a3789796b7cc30
de.otto.edison	edison-metrics	0.81.0		5ada63aee3ce16288a686923ebe735117385b0ef
de.otto.edison	edison-metrics	0.82.1		412f005b5a2fe19588e18e3b1d9d64cfb9501174
de.otto.edison	edison-metrics	0.82.2		dbc1cf05e713e306b49b568282068b26a74eb8db
es.weso	schema_3	0.1.103		01114918ad56935f4d9902876817b6aaacd46085
es.weso	schema_3	0.2.0		6e268711f40f6d899a2e65c37ba2dda8853509e4
es.weso	schema_3	0.2.1		f8a058c9f07e75e9c37ec956056aff830f6bee3b
es.weso	schema_3	0.2.2		45a12508700abdb1321a95491b91d531da538c5b
es.weso	schema_3	0.2.3		76bfa43b6018c868d6102b7843f1712f695ba3e4
es.weso	schema_3	0.2.4		fb4f17fb3bf54be929d971ddbe0d7c5c328f9505
fr.davit	pekko-http-metrics-core_2.12	1.0.0		365da88091e52e26aaf67ee56ae1c5dbef9529df
fr.davit	pekko-http-metrics-core_2.12	1.0.1		ec16acce9a8cb1a699bd6c5cba035280d2e8a361
io.customer.android	tracking-migration	4.0.0		N/A
io.customer.android	tracking-migration	4.0.1		N/A
io.customer.android	tracking-migration	4.1.0		N/A
io.customer.android	tracking-migration	4.2.0		N/A
io.customer.android	tracking-migration	4.3.0		N/A
io.customer.android	tracking-migration	4.4.0		N/A
io.customer.android	tracking-migration	4.4.1		N/A
io.customer.android	tracking-migration	4.5.0		N/A
io.customer.android	tracking-migration	4.5.1		N/A
io.customer.android	tracking-migration	4.5.2		N/A
io.customer.android	tracking-migration	4.5.3		N/A
io.customer.android	tracking-migration	4.5.4		N/A
io.customer.android	tracking-migration	4.5.5		N/A
io.customer.android	tracking-migration	4.5.6		N/A
io.customer.android	tracking-migration	4.5.7		N/A
io.customer.android	tracking-migration	4.5.8		N/A
io.data2viz.d2v	d2v-quadtree-iosArm64	0.10.0		N/A
io.data2viz.d2v	d2v-quadtree-iosArm64	0.10.0	metadata	677631cc49d5d771aafc256d874079c1c1dde754
io.data2viz.d2v	d2v-quadtree-iosArm64	0.10.1		N/A
io.data2viz.d2v	d2v-quadtree-iosArm64	0.10.1	metadata	109d11147adbcaf41a852f7f4df9f14afd7cb016
io.data2viz.d2v	d2v-quadtree-iosArm64	0.9.0		N/A
io.data2viz.d2v	d2v-quadtree-iosArm64	0.9.1		N/A
io.fabric8.examples	fabric-cxf-demo	1.1.0.Beta5		N/A
io.fabric8.examples	fabric-cxf-demo	1.1.0.Beta6		N/A
io.fabric8.examples	fabric-cxf-demo	1.1.0.CR1		N/A
io.fabric8.examples	fabric-cxf-demo	1.1.0.CR2		N/A
io.fabric8.examples	fabric-cxf-demo	1.1.0.CR3		N/A
io.fabric8.examples	fabric-cxf-demo	1.1.0.CR4		N/A
io.fabric8.examples	fabric-cxf-demo	1.1.0.CR5		N/A
io.fabric8.examples	fabric-cxf-demo	1.2.0.Beta1		N/A
io.fabric8.examples	fabric-cxf-demo	1.2.0.Beta2		N/A
io.fabric8.examples	fabric-cxf-demo	1.2.0.Beta3		N/A
io.fabric8.examples	fabric-cxf-demo	1.2.0.Beta4		N/A
io.fabric8.examples	fabric-cxf-demo	1.2.0.redhat-133		N/A
io.gitee.sunpeng2023	mybatis-plus	3.5.3.1.s1		4b6a1705703f016509686b2e4bda80a6dd68133c
io.gitee.sunpeng2023	mybatis-plus	3.5.3.1.s2		01897f20bde3b9899b875faff70a6e414bdb3014
io.gitee.sunpeng2023	mybatis-plus	3.5.3.1.s3		580deb34b5bd219955190599d98de1cd2a30c26a
io.github.estivensh4	firebase-installations-android	0.1.0		N/A
io.github.estivensh4	firebase-installations-android	0.6.0		N/A
io.github.estivensh4	firebase-installations-android	0.6.1		N/A
io.github.estivensh4	firebase-installations-android	0.6.2		N/A
io.github.estivensh4	firebase-installations-android	0.6.3		N/A
io.github.estivensh4	firebase-installations-android	0.7.0		N/A
io.github.estivensh4	firebase-installations-android	0.7.1		N/A
io.github.greycode	shardingsphere-test-it-parser	5.3.1.1		ed78124930155747d388644bb2701949c4992c44
io.github.greycode	shardingsphere-test-it-parser	5.3.1.2		c109ea8e0e2914ab7e19e2929bf32443017f261f
io.github.greycode	shardingsphere-test-it-parser	5.3.1.3		21db3db025fc022ff8ca14fd384a940a5cd11bca
io.github.greycode	shardingsphere-test-it-parser	5.3.2.1		dabab0d7a79764ddd2a4e1d165b78909f2c53442
io.github.greycode	shardingsphere-test-it-parser	5.3.2.2		00baa97c6acff95c09a8c62b334d756c7bd2d6c6
io.github.greycode	shardingsphere-test-it-parser	5.3.2.3		1c8531e1a3bbc2a9142feb7bb90d8af77ee14f5c
io.github.greycode	shardingsphere-test-it-parser	5.3.2.4		f240dec5956ed28ff6c7938ff14536365763d0dc
io.github.kotools	assert-mingwx64	3.0.2		N/A
io.github.lyxnx.compose	screenables	1.0.1		N/A
io.github.lyxnx.compose	screenables	1.0.2		N/A
io.github.lyxnx.compose	screenables	1.0.3		N/A
io.github.lyxnx.compose	screenables	1.0.4		N/A
io.github.lyxnx.compose	screenables	1.0.5		N/A
io.github.lyxnx.compose	screenables	1.0.6		N/A
io.github.lyxnx.compose	screenables	1.0.7		N/A
io.github.lyxnx.compose	screenables	1.0.8		N/A
io.github.lyxnx.compose	screenables	1.0.9		N/A
io.github.lyxnx.compose	screenables	1.1.0		09e7cd137a16ff59139f113f4d4ee010161ca233
io.github.lyxnx.compose	screenables	1.1.1		e3ef042fca90a801effb2a41a1b99cc6bb5f3405
io.github.lyxnx.compose	screenables	1.1.2		15e785724e00a43ea86bf6f066270f3f3a0b71e0
io.github.lyxnx.compose	screenables	1.1.3		ce0cdbbe454552436795299f34d2fcce8c3a3845
io.github.lyxnx.compose	screenables	1.1.4		a489c0605dbfc2d2bff6a91596d4bf5f0444b703
io.github.lyxnx.compose	screenables	1.1.5		0f73584f6ca11b0548aa7e66977bc61b6d7677a5
io.github.skeptick.inputmask	compose-macosarm64	0.0.1		N/A
io.github.skeptick.inputmask	compose-macosarm64	0.0.1	metadata	7b2212255931b5056a7cfc17259e9ea5bb71d846
io.github.skeptick.inputmask	compose-macosarm64	0.0.2		N/A
io.github.skeptick.inputmask	compose-macosarm64	0.0.2	metadata	be1ef31bebba24b7511300496df5a21bdaf32686
io.github.skeptick.inputmask	compose-macosarm64	0.0.4		N/A
io.github.skeptick.inputmask	compose-macosarm64	0.0.4	metadata	ea1822de32417037e7f56783293be2c4b7081604
io.ratpack	ratpack-remote	0.9.0		0ed23d36b5471b4c22ee0a742dc7bc1d8f07f518
io.ratpack	ratpack-remote	0.9.1		6ec268fdd89b470f019450e2d3f8963874d38955
io.ratpack	ratpack-remote	0.9.10		6b78245fa774e4656139ff8c3a41a631ef68333a
io.ratpack	ratpack-remote	0.9.11		5f65b0e906c8c3ce80765cb811af9ca27be91dde
io.ratpack	ratpack-remote	0.9.12		9d9fb367284e398b8b20e4a8e7b86ae408afef66
io.ratpack	ratpack-remote	0.9.13		d2c706867e244b4c9b22c0f995115ca8521a5668
io.ratpack	ratpack-remote	0.9.14		6ab549cacb1a4e187ed205ec71f44da906403d02
io.ratpack	ratpack-remote	0.9.15		404939a334c61be6a8408bc839a225b89dafa5a8
io.ratpack	ratpack-remote	0.9.16		f5b06d6bdc99dd30910a49ca65ab6256209f5d29
io.ratpack	ratpack-remote	0.9.17		18b89bf229035a3b7c06db445d2b5206367a3f16
io.ratpack	ratpack-remote	0.9.18		662c7ba9c2e923b14413dbd4552fed9dfeb0ad46
io.ratpack	ratpack-remote	0.9.19		4cd2500354bb646a6f0056b26d29dcfd952b906e
io.ratpack	ratpack-remote	0.9.2		e961996887dbbeef6acb99fe541b5a7375ebbb66
io.ratpack	ratpack-remote	0.9.3		ea31c7ee61fb3e291ed4a10172585417c1486d12
io.ratpack	ratpack-remote	0.9.4		b0822e6c5309c9b1cb01a654b33ae285c2a97145
io.ratpack	ratpack-remote	0.9.5		11bcf7a22862e171c30ad389888662075ad59906
io.ratpack	ratpack-remote	0.9.6		f83d6c40a1a407fd61553dd76742f2327255945a
io.ratpack	ratpack-remote	0.9.7		3e9cf00730adf5ada0faacf1d89245fca85c4435
io.ratpack	ratpack-remote	0.9.8		d997d14a41741b78dd804e3273d098ee200737f7
io.ratpack	ratpack-remote	0.9.9		1d262658624351ea89cb26a21a2c050240924a57
io.ratpack	ratpack-remote	1.0.0		408d8c9c789896f4350792664f97dff448866ff9
io.ratpack	ratpack-remote	1.0.0-rc-1		0ef40a4b56a15575dfc5a31bf5c26d2b92fe5c66
io.ratpack	ratpack-remote	1.0.0-rc-2		148fe0e21562c60a96111245d108f16ef52eec7e
io.ratpack	ratpack-remote	1.0.0-rc-3		38b73b7e14dc4f117128822e952cc0bff39b6787
io.ratpack	ratpack-remote	1.1.0		6e1d831cf488edea9e9426ad08aef41eb2570fd9
io.ratpack	ratpack-remote	1.1.1		27ede9eae2b5324a1f3c4e972ddcf81bcbc087db
io.ratpack	ratpack-remote	1.10.0-milestone-1		6f63b35befe68a590196ed88364b6ab6f1e050bd
io.ratpack	ratpack-remote	1.10.0-milestone-10		0b0ff47b98bf3c89c5db5d2aa4933eb3cf7c9d05
io.ratpack	ratpack-remote	1.10.0-milestone-11		321e67ccdbcc1a6ddd4ce04c54b29e9c1d00e695
io.ratpack	ratpack-remote	1.10.0-milestone-12		d3635121d5a0790e924322a44ced3ebe7187ab58
io.ratpack	ratpack-remote	1.10.0-milestone-13		1bb839b1d65801cd8567ebb16e43db93387797fc
io.ratpack	ratpack-remote	1.10.0-milestone-14		22e9dec1422b2f840639656230c150d4eca1d61e
io.ratpack	ratpack-remote	1.10.0-milestone-15		4544025a266ece8f83dcb4e58b9c720fceab0fad
io.ratpack	ratpack-remote	1.10.0-milestone-16		04c33c84aa517cc71c078708d5e594be550d6df0
io.ratpack	ratpack-remote	1.10.0-milestone-17		fdd10268cdfadf5c02792f473be7acb54cb627ed
io.ratpack	ratpack-remote	1.10.0-milestone-18		e716c25a44ac62820a4f2ea3846489b542d1c969
io.ratpack	ratpack-remote	1.10.0-milestone-19		d4f8af6568fe8bab75cc4a0b40f65e5b9e934cfd
io.ratpack	ratpack-remote	1.10.0-milestone-2		5658b11759c5a96ebbdba644a4e7a5db68c13d9b
io.ratpack	ratpack-remote	1.10.0-milestone-20		79a8a47a5b6b04692ea92e5d95fa5bde4dc496e0
io.ratpack	ratpack-remote	1.10.0-milestone-21		a7caa8fafed746bb6c0981a27f5251225861f03b
io.ratpack	ratpack-remote	1.10.0-milestone-22		094bfea1a9f1be4177952b8120e507ac419ecbbf
io.ratpack	ratpack-remote	1.10.0-milestone-23		4ad5e4a61a7b49116e6e0fb76e22d4b416882106
io.ratpack	ratpack-remote	1.10.0-milestone-24		0ebd7ca2de4716ee1ea306fc22ca578a80cb288b
io.ratpack	ratpack-remote	1.10.0-milestone-25		4c939079a903e0724ab71fd9029831ef173e1205
io.ratpack	ratpack-remote	1.10.0-milestone-26		5438fba4e7d3a8ade11f20c44002a4a5a2767b1a
io.ratpack	ratpack-remote	1.10.0-milestone-27		e17a541edf6d088bb5992ae7336107ab99d3f313
io.ratpack	ratpack-remote	1.10.0-milestone-28		4a3c02b32b3b5c0321b17afe6ed5a42e5a968d5f
io.ratpack	ratpack-remote	1.10.0-milestone-29		6984718d86a6794756c10e00a6e8a883c0034873
io.ratpack	ratpack-remote	1.10.0-milestone-3		eba78ccfa8ee17c4b620e95a5b5a1f8e12650f31
io.ratpack	ratpack-remote	1.10.0-milestone-30		57e148a76a593e4ffef3d55fb03cfe57c7c659dc
io.ratpack	ratpack-remote	1.10.0-milestone-31		b4b3def1590fb046aa1fb16636efa66c558f2f78
io.ratpack	ratpack-remote	1.10.0-milestone-32		bbb59a192276389c033aaa3c77b25003f22d4a49
io.ratpack	ratpack-remote	1.10.0-milestone-33		511b7862412552221575f874500a437e09238045
io.ratpack	ratpack-remote	1.10.0-milestone-34		fddc26e3b03687dc173d9954b50ffa569bd8bae6
io.ratpack	ratpack-remote	1.10.0-milestone-35		f6698fe6979bb12bc2d191628a9608e2392422e5
io.ratpack	ratpack-remote	1.10.0-milestone-36		ac7f4ae4e5c7cbc3fec3d9d07212b3c76d02d97a
io.ratpack	ratpack-remote	1.10.0-milestone-37		4a67b9a6c7a0416e94332c705551b3aa7096d824
io.ratpack	ratpack-remote	1.10.0-milestone-38		487cd00cf67b75873924e94e8ca7181bf30b8484
io.ratpack	ratpack-remote	1.10.0-milestone-39		26b830a578da3c85ee5f9764b1d98995b01e2098
io.ratpack	ratpack-remote	1.10.0-milestone-4		7bdc85b0dd371ef808196696f30f0b5c87674f5a
io.ratpack	ratpack-remote	1.10.0-milestone-5		b14018e04bdf97a8a8ee50667fa2df9883a4f153
io.ratpack	ratpack-remote	1.10.0-milestone-6		5f597a6ebb4bc19348557e37d58b256893d22b30
io.ratpack	ratpack-remote	1.10.0-milestone-7		5ca352e2f377aa98e1a961a3a094d4acf6b5da94
io.ratpack	ratpack-remote	1.10.0-milestone-8		d3f696f75ed573a81ec9d13c8f3db53585708f31
io.ratpack	ratpack-remote	1.10.0-milestone-9		97eb3a9dfaf5af7b266cbe7748da962b60c57f6b
io.ratpack	ratpack-remote	1.2.0		0a9a0dcadf05dae69f73ea911bd2a3cc7996703c
io.ratpack	ratpack-remote	1.2.0-RC-1		5ac700089a7cadf598d903d18b5a9a31a992b802
io.ratpack	ratpack-remote	1.2.0-rc-2		16e826499396f442dbdcfde58063a8247ab85856
io.ratpack	ratpack-remote	1.3.0		5fdc8fb3e17ca1d7d793a8a1800a2a90cf355078
io.ratpack	ratpack-remote	1.3.0-rc-1		83ccbe58fd8fb761fef9223983db859f8f1cf324
io.ratpack	ratpack-remote	1.3.0-rc-2		18faddf1e381a5c7cbf45778a4fa9138eb5d8070
io.ratpack	ratpack-remote	1.3.1		63159153fe2d82d287ad43f0311e401fc4bebfb0
io.ratpack	ratpack-remote	1.3.2		75ddecc4d090d0ef4d00dc91b0115066bd911426
io.ratpack	ratpack-remote	1.3.3		28cd56efc02202364d8fd2a13ec8f2578559f975
io.ratpack	ratpack-remote	1.4.0		0c71833c56a5bb4bb765f1e738b86462fdc76854
io.ratpack	ratpack-remote	1.4.0-rc-1		b2c338f2abb302395cd670c55385d8bcc1c8e011
io.ratpack	ratpack-remote	1.4.0-rc-2		00f74150c14fa3c519e15b7e9a1597e8b4f5001d
io.ratpack	ratpack-remote	1.4.0-rc-3		29d26546e454bfb3b9edbd60927f9ecb07feb470
io.ratpack	ratpack-remote	1.4.1		2f6290e19c1d0fea1f7dd6455571a73c776a95b6
io.ratpack	ratpack-remote	1.4.2		724aff1e7df5524e159f6abed2e23df49be37671
io.ratpack	ratpack-remote	1.4.3		c30c73c5fdf2856881778b344d26e9307938e477
io.ratpack	ratpack-remote	1.4.4		952bcfbf80becb8f948dd389aaa1c35d7ed42c1d
io.ratpack	ratpack-remote	1.4.5		6a52bb910991051960687ba9532e5b3d005aa9d5
io.ratpack	ratpack-remote	1.4.6		29b822a29292a2595a1fccad1b3f2fccef02e4ee
io.ratpack	ratpack-remote	1.5.0		7bc9ece095dca32189056b8cc5057c257c7ab423
io.ratpack	ratpack-remote	1.5.1		f66ae338af6fc0630cb9b19aefae6dca3795cb65
io.ratpack	ratpack-remote	1.5.2		262f332893dc5cf9186ff143d8e487b8e58b8c07
io.ratpack	ratpack-remote	1.5.3		87c03a26bec3e560c864986c79bc34524115fae0
io.ratpack	ratpack-remote	1.5.4		7b4acbf2413c8476e6d85c1b23340d9f875bf6ce
io.ratpack	ratpack-remote	1.6.0		2ca35dfac1ce5acb73bb6334cf53d8604d241a7c
io.ratpack	ratpack-remote	1.6.0-rc-1		a3b2273231b746d71d29f6d629cbb675b1ababb1
io.ratpack	ratpack-remote	1.6.0-rc-2		461ff48c27eb943f770cc6871dd730e4b4444883
io.ratpack	ratpack-remote	1.6.0-rc-3		ba4cace30229047111e2c13d7b908c46cb1e302a
io.ratpack	ratpack-remote	1.6.0-rc-4		8585cc1fa96280256bd89117a45a6232fb58b3d4
io.ratpack	ratpack-remote	1.6.1		62075f9001e20fd49f88a9602aadf7bf2d1cc3d4
io.ratpack	ratpack-remote	1.7.0		cbbd05768679df3bb41578867566ddb32316e863
io.ratpack	ratpack-remote	1.7.1		41b2e6434f13b81781e54507937ec5d5a74d6581
io.ratpack	ratpack-remote	1.7.2		5cd6df109501bcdbe1937be1922f7d05c2c22b69
io.ratpack	ratpack-remote	1.7.3		ccba46494ad5ff5334b4094ffb51521ff1472779
io.ratpack	ratpack-remote	1.7.4		8a1af583cff98bd0c3efbe3d906535fa27580221
io.ratpack	ratpack-remote	1.7.5		1c4980cd1e415e35c661c42d0ac3d4c4361e59c3
io.ratpack	ratpack-remote	1.7.6		f14c87612cc66a2f47ecff79eba805fe87a82bfc
io.ratpack	ratpack-remote	1.8.0		af288bd9055899c687f02e740ce1844923050ed5
io.ratpack	ratpack-remote	1.8.1		b0865719283287eec2c532db257c2871dbe0699b
io.ratpack	ratpack-remote	1.8.2		0546549f88e9961cc47349f3d27307e34939b532
io.ratpack	ratpack-remote	1.9.0		cd8378b28ca06f624c7ca2fed2e4dc546445687a
io.ratpack	ratpack-remote	1.9.0-rc-1		0a9785c18fb97bd49849c501c6fddf1be25beb51
io.ratpack	ratpack-remote	1.9.0-rc-2		9866bfd35ab3bea1c3aabef34fd730c04516ff25
io.smooth-way	viewie	0.1.0		013276fd92f206a5650a3f1e3b3c899f1b20cf76
io.youi	youi-dom_2.12	0.1.0		73b269649571fd82ad9df8f976bd278874cc01a8
io.yupiik.kubernetes	kubernetes-java-1.24.5	1.0.0		786d4d8a5b712c683cd2e6ae850344a6d115ee9f
kz.btsd	bot-api-contract	1.0.0		73f8f34890fbc28d379f33839e9b56aafc836713
kz.btsd	bot-api-contract	1.1.0		39c3a79e577c1d09e4c4859a87febe626d774384
kz.btsd	bot-api-contract	1.2.0		e9c2149bdf0d1c3f57186a7fd62653293af14bf7
kz.btsd	bot-api-contract	1.2.1		665a3ec9d8b1cbd272085b9a4b3424bfb49d98b8
kz.btsd	bot-api-contract	1.2.2		ce29f4c387810592d6e455c4ebb919b4d5b8f6b8
kz.btsd	bot-api-contract	1.3.1		319e54e00bb355711a69bf48d08f03549ca9c995
kz.btsd	bot-api-contract	1.4.0		43d8997bbba0315a6310fcfa7c51e76ced135a1a
kz.btsd	bot-api-contract	1.5.0		d87c7273da35e3d3c3e000c205776ef20551133e
me.simin	spatial-spark_2.11	1.1.1		4cbcadd7ccadeadecd3d035a1ed1cbe1bbd4a3af
net.lag	configgy	1.5.3		71ca3020af949374145153a64fccc1cb5c284d85
net.lag	configgy	1.5.4		f2708a324eeff4aa8feb6bd471300dacd0e9fb9b
net.lag	configgy	1.5.5		bc22e4eb8d27147180582eb5266beb167b1e92f2
net.lag	configgy	1.6.0		c25fa0fad7c08bd81bd3015410df634f2a35a51b
net.lag	configgy	1.6.1		b26009bc2d9e584a511ea9d46d75711f7c44abd6
net.lag	configgy	1.6.3		66430dc1e3ffcda652bd0469f9ab710598fdea21
net.lag	configgy	2.0.0		a6ddaead958252d36b56561fdd1df6f561900381
org.apache.cxf.dosgi.samples	cxf-dosgi-samples-parent	2.0.0		N/A
org.apache.cxf.dosgi.samples	cxf-dosgi-samples-parent	2.1.0		N/A
org.apache.cxf.dosgi.samples	cxf-dosgi-samples-parent	2.2.0		N/A
org.apache.cxf.dosgi.samples	cxf-dosgi-samples-parent	2.3.0		N/A
org.apache.daffodil	daffodil-core_2.11	2.1.0		3e2057d634b97e2371dc837cc0064a4cc523819d
org.apache.daffodil	daffodil-core_2.11	2.2.0		c27a8c5f7681e5f802290783e9231c897ab396f5
org.apache.daffodil	daffodil-core_2.11	2.3.0		f90f2dd13b2ee0fc530cfa40efb2e3506529b1aa
org.apache.daffodil	daffodil-core_2.11	2.4.0		56f69aad5c8c646b7e991a4a87d9d76dc083dfb4
org.apache.daffodil	daffodil-core_2.11	2.5.0		0c46d4a0f6818bbbd16bcb08d18a71c9dc4f8ffd
org.apache.daffodil	daffodil-core_2.11	2.6.0		1ea67c859ea7c4e8139be29b044b086c8a0bbb0f
org.apache.daffodil	daffodil-core_2.11	2.7.0		1ace32a11370c3ed206af0bd2c36b854319f015c
org.apache.isis.core	isis-core-unittestsupport	1.0.0		2e5823cb4abfec0b0fd4e99dddfef92a03e88b57
org.apache.isis.core	isis-core-unittestsupport	1.1.0		8af58b1b142ed8a8748017900d122394e09b7e64
org.apache.isis.core	isis-core-unittestsupport	1.10.0		60f1c168cc8ed95563c567e109d3ccc512c69c75
org.apache.isis.core	isis-core-unittestsupport	1.11.0		ee2edfbf18be793b9368333954766b087e037921
org.apache.isis.core	isis-core-unittestsupport	1.11.1		87baf354e63959b12c7a2a2e45f4573913b6f3f2
org.apache.isis.core	isis-core-unittestsupport	1.12.0		b9f88f427f8ee3937b69a2c565f5dd4542c8a57c
org.apache.isis.core	isis-core-unittestsupport	1.12.1		3dd2f4aa36c3c70c4b0f7c596a6b0fc8b4988972
org.apache.isis.core	isis-core-unittestsupport	1.12.2		26d8f939ef944ea4b34d3cd7d85b4f080bc787e6
org.apache.isis.core	isis-core-unittestsupport	1.13.0		df959ed3417edb5ca088076dc4817162fbf4b485
org.apache.isis.core	isis-core-unittestsupport	1.13.1		526a0f1d0d9179a7d44e302ba26d0e4fa2504e98
org.apache.isis.core	isis-core-unittestsupport	1.13.2		d214afe27bbb419a2492946bc0fa3abaefb5e004
org.apache.isis.core	isis-core-unittestsupport	1.14.0		de62bb5f6726b7802263974066f27ee3f1e31ea0
org.apache.isis.core	isis-core-unittestsupport	1.15.0		95e69cbcbcc343d26f6c4437991407c33b30a0a0
