apache-jaxme	jaxmexs-incubation	0.2		01990ef5c7daf262a126e1d0b128acbb206515d6
com.amazonaws	aws-java-sdk-dax	1.12.102		35ef0ab97a46a4459fc7912097dfd942a9dbe516
com.amazonaws	aws-java-sdk-dax	1.12.103		09d116b3c56c6467a0e9aa87af27a2981a1ad18c
com.amazonaws	aws-java-sdk-dax	1.12.104		b7fe1c194951f8c6603719a2baefccb568516fd1
com.amazonaws	aws-java-sdk-dax	1.12.105		111203ddf1fe446126c0485a9126418e85701bb5
com.amazonaws	aws-java-sdk-dax	1.12.106		6f34872915c4b8e8a0cc995c07b805537108ec33
com.amazonaws	aws-java-sdk-dax	1.12.107		72b81fc08fff87fff8aefe36a3426477d7e81276
com.amazonaws	aws-java-sdk-dax	1.12.108		e521f2bc5aa698ec1c5fe9bb3dfde2a932d7ace9
com.amazonaws	aws-java-sdk-dax	1.12.109		2e69a3d11829b41dde16bfd8f319b7986566cdde
com.amazonaws	aws-java-sdk-dax	1.12.11		ff1d2013be43a8e259877213c83905fec1b23d78
com.amazonaws	aws-java-sdk-dax	1.12.110		a1ca77b0990fceef7caed08e4d4d199988ade977
com.amazonaws	aws-java-sdk-dax	1.12.111		457a17931ac0eaa33312c8b0c16f10bcd800c765
com.amazonaws	aws-java-sdk-dax	1.12.112		a2d2fdd56289c4712ae4457f69b0c8edb411e013
com.amazonaws	aws-java-sdk-dax	1.12.113		eac78a20ae719f2fbb8e592df0744a63b6d9bc54
com.amazonaws	aws-java-sdk-dax	1.12.114		f7e32ca6e33d48194ae419957bc8e2e9edcc7c3c
com.amazonaws	aws-java-sdk-dax	1.12.115		04e452711c660de5d6dce2bab65954f32cf80c41
com.amazonaws	aws-java-sdk-dax	1.12.116		78ae08240e04bb74c4cc85058e51eb7f9beadfdf
com.amazonaws	aws-java-sdk-dax	1.12.117		5c29c51b3af61acf68f2adf30f607e7a6708c377
com.amazonaws	aws-java-sdk-dax	1.12.118		dbb7fc4e3f5167e695bba7da27b15a15a4f7f9bd
com.amazonaws	aws-java-sdk-dax	1.12.119		8ac3099ed83685875075ac8f3fb7ba21a72ca2f5
com.amazonaws	aws-java-sdk-dax	1.12.12		fa39e3c67a377c733cc952293a380fa6009e865c
com.amazonaws	aws-java-sdk-dax	1.12.120		a91cf2df69ad55d37f9e5cc0a41db5c9b9d2dae1
com.amazonaws	aws-java-sdk-dax	1.12.121		31669726d4a0739202fa493ce2d3d5aff075f437
com.amazonaws	aws-java-sdk-dax	1.12.122		3e7ebaf589ed78e36bde60a368f9bc5be4372e1c
com.amazonaws	aws-java-sdk-dax	1.12.123		4c2d19c7e5ce5ba80214cac9b048245f955163d0
com.amazonaws	aws-java-sdk-dax	1.12.124		2f2f54d4ed2bace314e7d1787bc12682696f24a5
com.amazonaws	aws-java-sdk-dax	1.12.125		a6ebdc0df28b4ea02970294625a79e752f338191
com.amazonaws	aws-java-sdk-dax	1.12.126		01736747839336b82ebd79e81a99d5d8bcd1527b
com.amazonaws	aws-java-sdk-dax	1.12.127		d8088e83b455736d54c32ca8a22927ba9e0e371a
com.amazonaws	aws-java-sdk-dax	1.12.128		944a39ecb7837479759f5e2eb6a9ed85e4350095
com.amazonaws	aws-java-sdk-dax	1.12.129		735b219f8e3cdba7d1a7b4546d769e36709fbc5e
com.amazonaws	aws-java-sdk-dax	1.12.13		ccb4edce1fb547a52d5a92121022bee383d7e7dd
com.amazonaws	aws-java-sdk-dax	1.12.130		05004d68ff185a072d88abf1430cf1a86e406e30
com.amazonaws	aws-java-sdk-dax	1.12.131		2e39aa3fcd78abc12e4773ecd37c973d99518b52
com.amazonaws	aws-java-sdk-dax	1.12.132		e323b595a6487c801d982a1d5732df6bb5d64a21
com.amazonaws	aws-java-sdk-dax	1.12.133		cce0eacd51a475c6814dc0e5dd89b8842c00f1a6
com.amazonaws	aws-java-sdk-dax	1.12.134		7fb1c21a9acc836e13c0ada0dba00233c31e7f86
com.amazonaws	aws-java-sdk-dax	1.12.135		30e37932ca8f106e7f8ce1ad7baf527303aedbdb
com.amazonaws	aws-java-sdk-dax	1.12.136		1b6172eacc3eeb7dc63e2242bd2b5fdec76894a3
com.amazonaws	aws-java-sdk-dax	1.12.137		79e9f7da17ef9b5d95af0880a0d5b53da8919f3d
com.amazonaws	aws-java-sdk-dax	1.12.138		be4ee2d5f1e3b67d1ddbb361fa18f4c51a98bb0e
com.amazonaws	aws-java-sdk-dax	1.12.139		4fb7bd9634b5549b5afbfea62008287023afe9c5
com.amazonaws	aws-java-sdk-dax	1.12.14		ee4c7725624d6691ef8e40be1c20802baf55035a
com.amazonaws	aws-java-sdk-dax	1.12.140		94977c217242e5faae2d3e463c660852557c7a86
com.amazonaws	aws-java-sdk-dax	1.12.141		ebf8bdb59782bf8482f84b2bb635e095eca4c219
com.amazonaws	aws-java-sdk-dax	1.12.142		eb14869fe3493a93dbcb3aad7d0a39bcbfa97df5
com.amazonaws	aws-java-sdk-dax	1.12.143		53638e8f77b11ffac18c745e07cb27647f319489
com.amazonaws	aws-java-sdk-dax	1.12.144		eee4461ddfe71be0215154e74ddd09984055e5fe
com.amazonaws	aws-java-sdk-dax	1.12.145		ddd0fce065a49cc0de00a46e8c24947e4b5401d8
com.amazonaws	aws-java-sdk-dax	1.12.146		c7894c3567fb518fc8fce46235cc9af80bf6e210
com.amazonaws	aws-java-sdk-dax	1.12.147		3159495fa275b4f54d1912dbd45fd218b0719a2a
com.amazonaws	aws-java-sdk-dax	1.12.148		d8552db83bfd03869ee33499cbcbd0cb38610fd3
com.amazonaws	aws-java-sdk-dax	1.12.149		dc6a43fe60198f87e833c4d855bad7cbf96dd364
com.amazonaws	aws-java-sdk-dax	1.12.15		d01e4a2d65a566f3afd7c30eb36659344afd5ec9
com.amazonaws	aws-java-sdk-dax	1.12.150		22cf92313793a74a592ee6cbf04062e11df9cda4
com.amazonaws	aws-java-sdk-dax	1.12.151		58e33f5db1d17333928235ad85ce70fd677481f0
com.amazonaws	aws-java-sdk-dax	1.12.152		ba79e37f00dfce942ce4b7ba6afc30c4edd8ad7e
com.amazonaws	aws-java-sdk-dax	1.12.153		d3b9d56ffb67219963a3ee308bf844e5601f67fb
com.amazonaws	aws-java-sdk-dax	1.12.154		44c5dd1db50838df2ac274ed54334d0898760030
com.amazonaws	aws-java-sdk-dax	1.12.155		102f7552c2d815c3987373b15ce181fbd9703190
com.amazonaws	aws-java-sdk-dax	1.12.156		ea30f34e0eb2aba555f9014c4fb42a143bf71cfe
com.amazonaws	aws-java-sdk-dax	1.12.157		19352ce56295a7008f01cd69ce153b3e16966ab5
com.amazonaws	aws-java-sdk-dax	1.12.158		b2943121bf87e815fc1f0cc9c9a430fa55525149
com.amazonaws	aws-java-sdk-dax	1.12.159		1b1acc7152093a06c36e4dd8f23b6f3c1bb4067f
com.amazonaws	aws-java-sdk-dax	1.12.16		621f120f98814962ea1a624850382c6dc4265f60
com.amazonaws	aws-java-sdk-dax	1.12.160		c25abf198951ba7935870c3c6e6e76ce4981f556
com.amazonaws	aws-java-sdk-dax	1.12.161		0f7eed14791e364a8e9a6f99a5f787e19f95e120
com.amazonaws	aws-java-sdk-dax	1.12.162		6dda04f0c8b9e67d0d2b6ad2d06cad376ca5aeb1
com.amazonaws	aws-java-sdk-dax	1.12.163		dbf0e592cdd443f0d846b3b46971d8eb200e6af3
com.amazonaws	aws-java-sdk-dax	1.12.164		ecee9cc0d8c2d98a62bd2655e24229ee4093ef55
com.amazonaws	aws-java-sdk-dax	1.12.165		2d0fa91b909cbd101f437e2d5db00b11600d4606
com.amazonaws	aws-java-sdk-dax	1.12.166		f06b59ba5459618bfdc106c97c2b9aa375845703
com.amazonaws	aws-java-sdk-dax	1.12.167		c938ee0b236f610e93e4e9367e8dd6098c676597
com.amazonaws	aws-java-sdk-dax	1.12.168		738eadaba9cc2ea72eab6339b82335c428a4e85c
com.amazonaws	aws-java-sdk-dax	1.12.169		810c7acc1c41322d153f4eb9e8cd10e2726199ad
com.amazonaws	aws-java-sdk-dax	1.12.17		c0b58c06227b48e1c014024aae7381d0f159d726
com.amazonaws	aws-java-sdk-dax	1.12.170		afcd1d154582afcc784bc914175643be59a2bc9e
com.amazonaws	aws-java-sdk-dax	1.12.171		1dd0b56bdcd5f80316c684a9505ddd84c24fa9f2
com.amazonaws	aws-java-sdk-dax	1.12.172		586d595dd7b230a9f26c43b181cfac433afd83b0
com.amazonaws	aws-java-sdk-dax	1.12.173		90ae039d1e2ca561bf7b6cd0afd22e1303e03138
com.amazonaws	aws-java-sdk-dax	1.12.174		a06d2f77127122edf693285755b14de6322af6dd
com.amazonaws	aws-java-sdk-dax	1.12.175		826b07e1d87283f33959cd401cfa29a123938f61
com.amazonaws	aws-java-sdk-dax	1.12.176		f8bb527bfa3f84018cdb86cdf3bcf9786002f76b
com.amazonaws	aws-java-sdk-dax	1.12.177		e389f9bd5a79aea79e611bc2bdc7018fdbe4cf0f
com.amazonaws	aws-java-sdk-dax	1.12.178		34daed7ffa8fd4d9407835409c8afe2072ff5d65
com.amazonaws	aws-java-sdk-dax	1.12.179		92963c32e875bbe6a9790a58f61429dad5109147
com.amazonaws	aws-java-sdk-dax	1.12.18		7a7583109c6272c5ffc82824cebdced8acbe8b63
com.amazonaws	aws-java-sdk-dax	1.12.180		f2f3989a0457f5525eacf925343135b74ce911a9
com.amazonaws	aws-java-sdk-dax	1.12.181		110d7949847d5f80a630a3a8e3390b214871b90d
com.amazonaws	aws-java-sdk-dax	1.12.182		ea640912d0d5660b78e93f8e473fb8acabb68fb6
com.amazonaws	aws-java-sdk-dax	1.12.183		a439cb4a2e4d7dd1159a9d2d7e858bf8e69a852f
com.amazonaws	aws-java-sdk-dax	1.12.184		5c9562d91d2aff5e8a4fa1c6bf08d59d902c5fda
com.amazonaws	aws-java-sdk-dax	1.12.185		6e49a5fcf4f68eecdd823597750f93d5f677f01e
com.amazonaws	aws-java-sdk-dax	1.12.186		043bb89f25c950a89b7a408a8b3952a9e917b75a
com.amazonaws	aws-java-sdk-dax	1.12.187		56a455631d5e98b1077a34c171e100847ac73c8a
com.amazonaws	aws-java-sdk-dax	1.12.188		a8a27d6f923779a27d4965d90d0e7bc098cd6b42
com.amazonaws	aws-java-sdk-dax	1.12.189		a1ee5211903e551b5a782038ad3489349330d0ce
com.amazonaws	aws-java-sdk-dax	1.12.19		9e0b805478e1ef7181da07fd921eb558d4731775
com.amazonaws	aws-java-sdk-dax	1.12.190		c7ca92b5f13ac6bba117e6408cf2c3c471301f28
com.amazonaws	aws-java-sdk-dax	1.12.191		44255fb992594e168997cc7dcdb33ad2ef8d9fea
com.amazonaws	aws-java-sdk-dax	1.12.192		da24ce393000aac5851d9f2a49db0aeeb637b121
com.amazonaws	aws-java-sdk-dax	1.12.193		f9e1d883649c8734491c86b7f6b26ccf105904e3
com.amazonaws	aws-java-sdk-dax	1.12.194		75cf78e56e0e13eba66f6eda18a3fadd527e020a
com.amazonaws	aws-java-sdk-dax	1.12.195		ae573a26c4674ba371bbacc70f1880459021a9a5
com.amazonaws	aws-java-sdk-dax	1.12.196		ff66af09518b6a383d703473efd6a250ce34015f
com.amazonaws	aws-java-sdk-dax	1.12.197		1a10f62591765345755e667b7086fe88b741c453
com.amazonaws	aws-java-sdk-dax	1.12.198		07b6b78afe6b05799de9714c502e4b4ecac83a7a
com.amazonaws	aws-java-sdk-dax	1.12.199		651e1fdfdef2183e44afb86e0911736d96e83f0b
com.amazonaws	aws-java-sdk-dax	1.12.2		f0cc8b99e1a272e228a39979ec5577a52d50414d
com.amazonaws	aws-java-sdk-dax	1.12.20		77a241cd1c2fa75c5c44d49a54091cae484037ff
com.amazonaws	aws-java-sdk-dax	1.12.200		36c62a1db69c63e7d9fc59e284d8d00beb01fa4b
com.amazonaws	aws-java-sdk-dax	1.12.201		0ecc0404d89912d3c8ad6a745a6c3c1e5fd26a65
com.amazonaws	aws-java-sdk-dax	1.12.202		4e552953f18d7538989887b14cc97c5789b268f1
com.amazonaws	aws-java-sdk-dax	1.12.203		d1b09c045c94426d998d6f709c074e2c4d188e03
com.amazonaws	aws-java-sdk-dax	1.12.204		8eb09ad0a2a182d9930e31503654afb1665f625c
com.amazonaws	aws-java-sdk-dax	1.12.205		e89dc48b6aa262a6fafc2fc2717e8a23e65b92ce
com.amazonaws	aws-java-sdk-dax	1.12.206		9e0a2bc4750792c2df2a187a95b81ecd772cff36
com.amazonaws	aws-java-sdk-dax	1.12.207		a80b640698b4600a51791bfaccdcf3c0086771ad
com.amazonaws	aws-java-sdk-dax	1.12.208		19d6ce93a9ffe3447155cbafe6b7d80296083b0d
com.amazonaws	aws-java-sdk-dax	1.12.209		8877a9a457d157955b66795a88cac35e3130f909
com.amazonaws	aws-java-sdk-dax	1.12.21		6a06b9c781d901ffba900afe45dfe2bb530edb46
com.amazonaws	aws-java-sdk-dax	1.12.210		32dc4878b899d35fa684960d0200ad2844dd76a5
com.amazonaws	aws-java-sdk-dax	1.12.211		c7c4ea27b6fe887901565a68f0c3f021fa5fab84
com.amazonaws	aws-java-sdk-dax	1.12.212		648fead5fa7662725ab76de3ab4e0f09b1dcf886
com.amazonaws	aws-java-sdk-dax	1.12.213		075bce2e342898db6e30b143a75b09ab25ca577d
com.amazonaws	aws-java-sdk-dax	1.12.214		c0003bce46ce50bbbdb351b55dca29a1db8faa35
com.amazonaws	aws-java-sdk-dax	1.12.215		9658fe7e06ec7671de8ab0a3d85e15b0fec79a70
com.amazonaws	aws-java-sdk-dax	1.12.216		9477019658f74e7c2edf05b66756310e31518e24
com.amazonaws	aws-java-sdk-dax	1.12.217		1aaaa56ea85ae0f427bc19460d4f5cf4c0e9186b
com.amazonaws	aws-java-sdk-dax	1.12.218		6ea441df6737d0b7a52fee0aaaa73609d1667c25
com.amazonaws	aws-java-sdk-dax	1.12.219		864bef35487bcc87d6fabc231c4be725aeac79f9
com.amazonaws	aws-java-sdk-dax	1.12.22		30e35f3ffef0aa187c34cd551631203e503d07c7
com.amazonaws	aws-java-sdk-dax	1.12.220		ea04b550ab9e65d1434142a7d464f38507760850
com.amazonaws	aws-java-sdk-dax	1.12.221		888303a24ead33f491855afb62ba9096dfc99cba
com.amazonaws	aws-java-sdk-dax	1.12.222		a73f7bc9d7d6d63013f575efc163e17787eb8d8b
com.amazonaws	aws-java-sdk-dax	1.12.223		c760648f374dabc92ce58bec8f94839758de351f
com.amazonaws	aws-java-sdk-dax	1.12.224		73d2ce5ed208e60fd52bd94969b38fdc80b8e8ef
com.amazonaws	aws-java-sdk-dax	1.12.225		bb6c3e6810958a3248f869f86a9ea58f9ab60b19
com.amazonaws	aws-java-sdk-dax	1.12.226		3deed687d26a72d025177e3daf7ec1edfda3ab78
com.amazonaws	aws-java-sdk-dax	1.12.227		2e3e43e01ad1b8d29963efbf4ba6cd287153dfe7
com.amazonaws	aws-java-sdk-dax	1.12.228		1c1a5ca98051ca1718b7acc78494f270facb8f30
com.amazonaws	aws-java-sdk-dax	1.12.229		2c3e5b706424a763c4f542c0f69e8017b71a1f99
com.amazonaws	aws-java-sdk-dax	1.12.23		0636f8f2b0af97b97152bbe337a465870a192650
com.amazonaws	aws-java-sdk-dax	1.12.230		36614a045adf2ea1095ef01bd20daad0360d5949
com.amazonaws	aws-java-sdk-dax	1.12.231		3f330dff945826c55e3ab61e14210427e45884ba
com.amazonaws	aws-java-sdk-dax	1.12.232		165f7e01bcc74c321509221a9db2b34156d83245
com.amazonaws	aws-java-sdk-dax	1.12.233		8ad48aa58afd75c6902d438a1075266cc38d4317
com.amazonaws	aws-java-sdk-dax	1.12.234		e7d71072e96a6f2b87d592069e87ab6e7aef035e
com.amazonaws	aws-java-sdk-dax	1.12.235		53423a451007edbcbb1839ec4ef806a9e83a4707
com.amazonaws	aws-java-sdk-dax	1.12.236		0fe3189e01aa40fcb670c7e376b34c7494a4c67c
com.amazonaws	aws-java-sdk-dax	1.12.237		6ada94fa80fc21b04b93c3174923cb017838325c
com.amazonaws	aws-java-sdk-dax	1.12.238		13322f8d365da80d508cbb11c377ef7303a641a7
com.amazonaws	aws-java-sdk-dax	1.12.239		ecb25838938da6ccb66683f82721be1ca969583f
com.amazonaws	aws-java-sdk-dax	1.12.24		6a2839371db65c09bfa58c1871b8804159dcf62c
com.amazonaws	aws-java-sdk-dax	1.12.240		fa7fb15728d061f792dafd754fc494792c1e571f
com.amazonaws	aws-java-sdk-dax	1.12.241		a62fa45dabacccb45dbd6f0718d9bdbf26b9864d
com.amazonaws	aws-java-sdk-dax	1.12.242		4da6f34b5a39921e95a88870c043ddb0f7c36a29
com.amazonaws	aws-java-sdk-dax	1.12.243		d88c1b191f4e1069163b61151b2692d4eb29722c
com.amazonaws	aws-java-sdk-dax	1.12.244		12c65c2b5c5e889f54a3745b267d72a694ab19c8
com.amazonaws	aws-java-sdk-dax	1.12.245		26da76c04a1c3f21efd5c4c349dab806c060d3ff
com.amazonaws	aws-java-sdk-dax	1.12.246		cca252d067d015b22e1322a6d663b286bba13ae6
com.amazonaws	aws-java-sdk-dax	1.12.247		1cbb3f160939225a454dafe8f0b6f0a9006e5265
com.amazonaws	aws-java-sdk-dax	1.12.248		a1a13151521946a8d4ce6577595ac258e89fa32b
com.amazonaws	aws-java-sdk-dax	1.12.249		ccfa4c4daa09f42820f98e257db6e455f5a934d8
com.amazonaws	aws-java-sdk-dax	1.12.25		069cd0b1ef9453ca79505fc15c9b68c47e1aae01
com.amazonaws	aws-java-sdk-dax	1.12.250		8d77549922c66e4df6e2422be706f5043d36ffb1
com.amazonaws	aws-java-sdk-dax	1.12.251		5e9c52fc930a7ffb24e889511eff927948a1aaf0
com.amazonaws	aws-java-sdk-dax	1.12.252		be93ed75f76716444934d6e8c0c91197ab41c22c
com.amazonaws	aws-java-sdk-dax	1.12.253		edd7fef5c5b71e7239bc9a021e6924a394a3c623
com.amazonaws	aws-java-sdk-dax	1.12.254		acf713fea9c18846e8f4eef6c52742c05aa84ebf
com.amazonaws	aws-java-sdk-dax	1.12.255		b71fd632535c728e7959ba7d4504d7269241a64e
com.amazonaws	aws-java-sdk-dax	1.12.256		8233fcf8e45abc0294961be8c2947e0d8e039ea9
com.amazonaws	aws-java-sdk-dax	1.12.257		9bd8c799f5f3c6c7e398fb9df6ffdf9695b00dd4
com.amazonaws	aws-java-sdk-dax	1.12.258		c0f6c299bca44b6ae8f6d9cf47af3843b0181db7
com.amazonaws	aws-java-sdk-dax	1.12.259		e96a5907021ddc51071661aa39a50bc100798df9
com.amazonaws	aws-java-sdk-dax	1.12.26		37861ad4284597538d9a56ff79d257f3d57fec00
com.amazonaws	aws-java-sdk-dax	1.12.260		cd2ac4f11a95f39a07f21835e4d91001f1e225ff
com.amazonaws	aws-java-sdk-dax	1.12.261		b772354b8138eade8bc6a3d90de76ab75521c767
com.amazonaws	aws-java-sdk-dax	1.12.262		3682a2ca9d94f35bc663dd1c1c08f38069488e9c
com.amazonaws	aws-java-sdk-dax	1.12.263		0a943f787269e8f927e636799d77a4ca2c645a0a
com.amazonaws	aws-java-sdk-dax	1.12.264		2c8993a3642fbcc204ab48a767e4a911046cd595
com.amazonaws	aws-java-sdk-dax	1.12.265		857d8421c67938af897c9f7f3a6db84d651159b0
com.amazonaws	aws-java-sdk-dax	1.12.266		7b1f9fb95db95fa7827c2443cbc3ba3ba3801ece
com.amazonaws	aws-java-sdk-dax	1.12.267		147efc5054e70e83ffd7a7f7d6005b1c65bf3b1e
com.amazonaws	aws-java-sdk-dax	1.12.268		ed348b4e06d27539274a950a29e0a642c5c58597
com.amazonaws	aws-java-sdk-dax	1.12.269		17c1e80696a827dea7c933ad3737e368313ec452
com.amazonaws	aws-java-sdk-dax	1.12.27		04bb511e78468c2f85fa962d40ceee98bc465980
com.amazonaws	aws-java-sdk-dax	1.12.270		6720057a32b3e116a809b158e61e1a9ac4a24cbf
com.amazonaws	aws-java-sdk-dax	1.12.271		64acfc13852bd63c59f9569f3fd83e71c0b9e745
com.amazonaws	aws-java-sdk-dax	1.12.272		4775b88803e38384d193493309ebcb364ad1a955
com.amazonaws	aws-java-sdk-dax	1.12.273		5fc41bfb93119cf155ce0a9fa65d030db5a78634
com.amazonaws	aws-java-sdk-dax	1.12.274		3b6de69c7a0a6f56c5742daaf588a794fb3d476d
com.amazonaws	aws-java-sdk-dax	1.12.275		281b6930e876b9d92d90029bae9b48e77c3c125a
com.amazonaws	aws-java-sdk-dax	1.12.276		bad140abefc54f64f78c3ba1fada42793688339e
com.amazonaws	aws-java-sdk-dax	1.12.277		f187c8e3786800fef0d8a7df073eaa2d51a1961a
com.amazonaws	aws-java-sdk-dax	1.12.278		94f56f067c962e037d73c484dcea247ab576a809
com.amazonaws	aws-java-sdk-dax	1.12.279		a8e3219e306c7af306f112856424f8393585d0f7
com.amazonaws	aws-java-sdk-dax	1.12.28		285804073021fe6e2f05d2e7d02310a04a0649fa
com.amazonaws	aws-java-sdk-dax	1.12.280		04615280d37c9b39a724227c97198b09c6e5d0b0
com.amazonaws	aws-java-sdk-dax	1.12.281		13d5bbcc02168d74623db5205d5e6f0f532eedd0
com.amazonaws	aws-java-sdk-dax	1.12.282		f6e3d07c22fd00bc6612988c7fc6a9bee6e4636f
com.amazonaws	aws-java-sdk-dax	1.12.283		fd8f62b42ee081b32cf4e3df3cc31bdde4952ccd
com.amazonaws	aws-java-sdk-dax	1.12.284		9399e2bd1076ceb22e68df7aa0742033f460c9a6
com.amazonaws	aws-java-sdk-dax	1.12.285		11f56026b2837011f6fdc7b55f6ebc124f35c4cb
com.amazonaws	aws-java-sdk-dax	1.12.286		749eee1bb62a61a7056fccd34f93952268713d43
com.amazonaws	aws-java-sdk-dax	1.12.287		202d99a2e6e72e04ef754c521722072fbe67d684
com.amazonaws	aws-java-sdk-dax	1.12.288		a40545e83b1fcb65e3c5ae9e2cc8d4de99a8a458
com.amazonaws	aws-java-sdk-dax	1.12.289		588883ba2b06a6d2cc29805ab16f18fca88ff1a8
com.amazonaws	aws-java-sdk-dax	1.12.29		e64fae976be8e947c8aae134221de120d1fefb27
com.amazonaws	aws-java-sdk-dax	1.12.290		43e8770eeac3445432c385c88cd9f29773186b4c
com.amazonaws	aws-java-sdk-dax	1.12.291		07b04cce19dd73a4f8d085fcd639134b86a52480
com.amazonaws	aws-java-sdk-dax	1.12.292		643a840b8ecb99341c8b9ae8e64e80fbe3a400be
com.amazonaws	aws-java-sdk-dax	1.12.293		b48d3efb383ced1cecb8c1147efc473f1016c48d
com.amazonaws	aws-java-sdk-dax	1.12.294		adeb20e850e2ccd6c80020a4147f5ff36c3964ec
com.amazonaws	aws-java-sdk-dax	1.12.295		31031cc144eb72c4eaa5d15c9d86c941546368a9
com.amazonaws	aws-java-sdk-dax	1.12.296		7a2395daa76afe4015d8e7fbc65445e46ae824df
com.amazonaws	aws-java-sdk-dax	1.12.297		3f47c0275aa3acdb355a03bad8081979a81a21b5
com.amazonaws	aws-java-sdk-dax	1.12.298		9a9b25161ea4c0f74a7709d8c1ecb09c322b8772
com.amazonaws	aws-java-sdk-dax	1.12.299		73cee285b816a23c7f8c225f5f351e0b35610795
com.amazonaws	aws-java-sdk-dax	1.12.3		018c5a45378c28d512c6ec70dcbbb0befe40de2d
com.amazonaws	aws-java-sdk-dax	1.12.30		fbcf77d39d014dec3663fc0e119bb0a17d6729b6
com.amazonaws	aws-java-sdk-dax	1.12.300		992c4714c1437026202e988e9235911cd2358658
com.amazonaws	aws-java-sdk-dax	1.12.301		5de1f2f07711d9a0b073300644093ca67f50f967
com.amazonaws	aws-java-sdk-dax	1.12.302		a7b2d313864111e5b8d73cd58b9ec20e57d75d26
com.amazonaws	aws-java-sdk-dax	1.12.303		d679ad3d3ae224f97848be997ffe97377acb8658
com.amazonaws	aws-java-sdk-dax	1.12.304		e4e06fa03ea0f12c295cb9f05159d2dad8f5756f
com.amazonaws	aws-java-sdk-dax	1.12.305		451752a413cb35660c9de8b48bb9d669162a87dc
com.amazonaws	aws-java-sdk-dax	1.12.306		ef4e7ae40b834f14a8b012df1d1be68cf1a24db3
com.amazonaws	aws-java-sdk-dax	1.12.307		0a2bfc938d37ebf72845ee23ff81c0d08da0fe1e
com.amazonaws	aws-java-sdk-dax	1.12.308		577c974a02a8d7af3e3e8c0ea1b06d2ce18fe458
com.amazonaws	aws-java-sdk-dax	1.12.309		0987bc85035fed79c274eb1df149d08fbc1c1742
com.amazonaws	aws-java-sdk-dax	1.12.31		997369072f225eed2221a4a96446a62bd88b90cb
com.amazonaws	aws-java-sdk-dax	1.12.310		0bfe09f9c1591bd18e502424abee95b8ed458714
com.amazonaws	aws-java-sdk-dax	1.12.311		96a49fe33fc9a273e3132bd218c355aa8f6d9bc9
com.amazonaws	aws-java-sdk-dax	1.12.312		03a49c0cacb03b21791fcce24a07805a7a1af5b1
com.amazonaws	aws-java-sdk-dax	1.12.313		a13c9973fcf6bcf0353db8d164ad8dde33bc6885
com.amazonaws	aws-java-sdk-dax	1.12.314		4da8344ad64fdcc553c58f2eea911ae783fb0c20
com.amazonaws	aws-java-sdk-dax	1.12.315		ca89b4f2d21ef84ee97df726ea5e578e29ce728b
com.amazonaws	aws-java-sdk-dax	1.12.316		76c96b4a8bda82c4920a7e8ac9ccf1cea0eb601f
com.amazonaws	aws-java-sdk-dax	1.12.317		be0914cf9f04d445411e4349e0aeee232906fd24
com.amazonaws	aws-java-sdk-dax	1.12.318		449891f1c309ed9a0ca775e4dd6c4462e8143318
com.amazonaws	aws-java-sdk-dax	1.12.319		b1beea4523af96ce7df155bd8433345038ec5edb
com.amazonaws	aws-java-sdk-dax	1.12.32		199ee8bf0bc490bfd3f98ad767713c91885150e6
com.amazonaws	aws-java-sdk-dax	1.12.320		a814693792b307b05daa4036eaaa7872301e0ddb
com.amazonaws	aws-java-sdk-dax	1.12.321		72ad0a485e2e073437d32424f1ead99c0adc8716
com.amazonaws	aws-java-sdk-dax	1.12.322		d515def5f99dce4d85e7071f2d4ddd351a243fba
com.amazonaws	aws-java-sdk-dax	1.12.323		78f1c122fd17d61b65ad0e551be904ec5bbf7e61
com.amazonaws	aws-java-sdk-dax	1.12.324		4e4c527899f93c7a937a88a0edb9fd16d32ee6d2
com.amazonaws	aws-java-sdk-dax	1.12.325		bcc39da89dcffcadc7e58e2277654b09f52f20fc
com.amazonaws	aws-java-sdk-dax	1.12.326		d7bd14895154f26075b715673cddf866f280829e
com.amazonaws	aws-java-sdk-dax	1.12.327		9631fceff35054e77c7f9e978aa4a053771eac1b
com.amazonaws	aws-java-sdk-dax	1.12.328		f83bd47288eb84915a0ba359bd2c283de274d813
com.amazonaws	aws-java-sdk-dax	1.12.329		dc9df7210d8d08e41a59285519a528e0a503625f
com.amazonaws	aws-java-sdk-dax	1.12.33		4b7ddc9f4c5661de283538fa547e7eec1c1ce001
com.amazonaws	aws-java-sdk-dax	1.12.330		e627b25adfbddc6b5349b772853e4cdae54ac109
com.amazonaws	aws-java-sdk-dax	1.12.331		e0847dfbdbaf49a3034292661484abd2d3b4bbaa
com.amazonaws	aws-java-sdk-dax	1.12.332		67b2b77ae880f6b14d55a52e1af5518a40eadff7
com.amazonaws	aws-java-sdk-dax	1.12.333		e181c95f5c4cf2c9832a389b12d544c8ec39e664
com.amazonaws	aws-java-sdk-dax	1.12.334		0e24c111c1dd72e094ffcbb81d4a0b11213776cb
com.amazonaws	aws-java-sdk-dax	1.12.335		fc1edf13ced9cd8a28e83d9675179ba736af68a2
com.amazonaws	aws-java-sdk-dax	1.12.336		59e6aaa28153b7f1a3ee332d144a211d90421481
com.amazonaws	aws-java-sdk-dax	1.12.337		868bf6d08313cbb8085c9bfa33c6eecc8ef74a9c
