ai.vyro.imagine.sdk	shared-android	1.0.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.352		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.353		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.354		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.355		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.356		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.357		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.358		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.359		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.36		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.360		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.361		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.362		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.363		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.364		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.365		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.366		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.367		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.368		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.369		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.37		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.370		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.371		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.372		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.373		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.374		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.375		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.376		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.377		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.378		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.379		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.38		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.380		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.381		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.382		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.383		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.384		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.385		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.386		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.387		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.388		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.389		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.39		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.390		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.391		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.392		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.393		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.394		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.395		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.396		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.397		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.398		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.4		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.40		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.41		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.42		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.43		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.44		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.45		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.46		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.47		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.48		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.49		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.5		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.51		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.52		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.53		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.54		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.55		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.56		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.57		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.58		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.59		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.6		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.60		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.61		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.62		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.63		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.64		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.65		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.66		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.67		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.68		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.69		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.7		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.70		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.71		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.72		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.73		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.74		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.75		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.76		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.77		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.78		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.79		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.8		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.80		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.81		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.82		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.83		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.84		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.85		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.86		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.87		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.88		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.89		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.9		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.90		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.91		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.92		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.93		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.94		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.95		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.96		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.97		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.98		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.12.99		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.100		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.101		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.102		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.103		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.104		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.105		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.106		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.107		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.108		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.109		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.78		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.79		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.80		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.81		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.82		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.83		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.84		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.85		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.86		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.87		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.88		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.89		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.90		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.91		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.92		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.93		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.94		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.95		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.96		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.97		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.98		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.14.99		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.34		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.35		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.36		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.37		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.38		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.39		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.40		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.41		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.42		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.43		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.44		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.45		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.46		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.47		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.48		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.49		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.50		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.51		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.52		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.53		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.54		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.55		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.56		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.57		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.58		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.59		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.60		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.61		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.62		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.63		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.64		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.15.65		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.100		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.101		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.102		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.103		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.104		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.105		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.106		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.107		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.108		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.109		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.110		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.111		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.112		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.113		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.114		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.115		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.116		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.117		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.118		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.119		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.120		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.63		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.64		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.65		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.66		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.67		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.68		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.69		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.70		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.71		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.72		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.73		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.74		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.75		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.76		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.77		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.78		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.79		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.80		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.81		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.82		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.83		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.84		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.85		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.86		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.87		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.88		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.89		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.90		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.91		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.92		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.93		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.94		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.95		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.96		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.97		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.98		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.16.99		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.1		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.10		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.100		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.101		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.102		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.103		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.104		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.105		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.106		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.107		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.108		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.109		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.11		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.110		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.111		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.112		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.113		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.114		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.115		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.116		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.117		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.12		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.13		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.14		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.15		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.16		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.17		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.18		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.19		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.2		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.20		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.21		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.22		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.23		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.24		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.25		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.26		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.27		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.28		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.29		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.3		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.30		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.31		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.32		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.33		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.34		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.35		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.36		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.37		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.38		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.17.39		N/A
